"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","phylum","order","scientificNameAuthorship","recordNumber","continentOcean","preparationType","occurrenceRemarks","yearIdentified","monthIdentified","dayIdentified","sex","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber","typeStatus","infraspecificEpithet"
"1042","2020-03-05 14:11:47-03","UNEMAT","HPAN",NA,"PreservedSpecimen","Plantae","Fabaceae","Senna","alata","Senna alata",NA,"Silva, RR; Silva, JE; Leôncio, FE","2008","05","28","Brasil","Mato Grosso","Tapurah","Estrada em direção á Juara","-56.5416984558105","-12.7849998474121",NA,NA,NA,NA,NA,NA,"Magnoliidae","Fabales","(L.) Roxb.","1727","América",NA,"Doação recebida do Herbário UFMT. Guia de Remessa nº 9 de 13/09/2010.",NA,NA,NA,NA,"190293","auto",NA,NA,NA,NA,NA,NA
"1043","2014-04-04 18:27:23-03","PNFM","IRAI","4041","S","Plantae","Fabaceae","Senna","alata","Senna alata","Ristow, R.","Briani de Paula, B.","2011","06","05","Brasil","Santa Catarina","Barra Velha","Praia Barrinho",NA,NA,NA,NA,NA,NA,"IRAI00004041",NA,"Magnoliophyta",NA,"(L.) Roxb.","s.n.",NA,NA,"Arbusto, 2 m, flor amarela","2011","07","11",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1044","2020-12-02 09:07:16-03","UNITINS","HUTO","1196","PreservedSpecimen","Plantae","Fabaceae","Senna","alata","Senna alata",NA,"Lima, J.E.G.","2007","04",NA,"Brasil","Tocantins","Xambioá","Povoado Mancha do Meio","-48.5363998413086","-6.41110992431641",NA,NA,NA,NA,"HUTO001196","HUTO001196",NA,NA,"(L.) Roxb.","5",NA,NA,"Arbusto. Flores amarelas, freguente proximo ao ribeirão ou em locais úmidos",NA,NA,NA,NA,"51516","auto",NA,NA,NA,NA,NA,NA
"1045","2020-12-02 09:07:16-03","UNITINS","HUTO","2006","PreservedSpecimen","Plantae","Fabaceae","Senna","alata","Senna alata",NA,"Santos, E.R.","2009","04","29","Brasil","Tocantins","Porto Nacional",NA,"-48.246667","-10.386667","-48.246667","-10.386667",NA,NA,"HUTO002006","HUTO002006",NA,NA,"(L.) Roxb.","1014",NA,NA,"Arbusto com cerca de 1,30 m de altura. Flores amarelas e frutos verde; Mata de galeria",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1046","2020-12-02 09:07:16-03","UNITINS","HUTO","2066","PreservedSpecimen","Plantae","Fabaceae","Senna","alata","Senna alata",NA,"Pereira, C.B.","2009","05","27","Brasil","Tocantins","Porto Nacional","Assentamento Mariana","-48.174361","-10.410028","-48.174361","-10.410028",NA,NA,"HUTO002066","HUTO002066",NA,NA,"(L.) Roxb.","1074",NA,NA,"Arbusto com mais ou menos 1,70 m de altura. Flores amarelas e frutos verdes imaturos; Cerrado antropizado",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1047","2020-12-02 09:07:16-03","UNITINS","HUTO","2751","PreservedSpecimen","Plantae","Fabaceae","Senna","alata","Senna alata",NA,"Soares, C.B.","2009","05","19","Brasil","Tocantins","Palmas","Sub-bacia do ribeirão São João, pedreira Anhaguera","-48.275861","-10.369694","-48.275861","-10.369694","299","299","HUTO002751","HUTO002751",NA,NA,"(L.) Roxb.","1015",NA,NA,"Arbusto com cerca de 2 m de altura. Flores amarelas e frutos imaturos de cor verde",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1048","2020-05-08 11:09:09-03","UEFS","HUEFS","491","PreservedSpecimen","Plantae","Leguminosae Subfam. Caesalpinioideae","Cassia","alata","Cassia alata",NA,"Lemos, M.J.S.","1982","06","26","Brasil","Bahia","Feira de Santana",NA,"-38.966667","-12.25","38W58'","12S15'",NA,NA,"HUEFS0000491",NA,"Angiospermae","Fabales","L.","14",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"1049","2020-05-08 11:09:46-03","UEFS","HUEFS","1269","PreservedSpecimen","Plantae","Leguminosae Subfam. Caesalpinioideae","Senna","alata","Senna alata",NA,"Grupo Pedra do Cavalo","1980","09",NA,"Brasil","Bahia","Cachoeira",NA,"-41.533333","-39.083333","41W32'","39S5'","40","120","HUEFS0001269","HUEFS0001269","Angiospermae","Fabales","(L.) Roxb.","700",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"1050","2020-05-08 11:09:46-03","UEFS","HUEFS","105424","PreservedSpecimen","Plantae","Leguminosae Subfam. Caesalpinioideae","Senna","alata","Senna alata","D.Cardoso","Cardoso, D.","2006","01","28","Brasil","Bahia","Tucano","Caldas do Jorro.","-38.793889","-11.031389","38W47'38''","11S1'53''","189","189","HUEFS0105424","HUEFS0105424 HUEFS0105424_01 HUEFS0105424_02","Angiospermae","Fabales","(L.) Roxb.","979",NA,NA,"Área alagada e degradada com pastagem próxima do centro urbano.","2006","01",NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"1051","2020-05-08 11:09:46-03","UEFS","HUEFS","131472","PreservedSpecimen","Plantae","Leguminosae Subfam. Caesalpinioideae","Senna","alata","Senna alata",NA,"Rocha, D.","2007","11","16","Brasil","Bahia","Juazeiro","Junco","-40.591111","-9.691667","40W35'28''","9S41'30''",NA,NA,"HUEFS0131472","HUEFS0131472","Angiospermae","Fabales","(L.) Roxb.","712",NA,NA,"Varzea de rio antropizada; caatinga arbórea aberta antropizada",NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"1052","2020-05-08 11:09:46-03","UEFS","HUEFS","140070","PreservedSpecimen","Plantae","Leguminosae Subfam. Caesalpinioideae","Senna","alata","Senna alata",NA,"Nunes, E.","1979","06","09","Brasil","Maranhão",NA,"MA 61 - Entre Lago da Pedra e Lago do Junco.",NA,NA,NA,NA,NA,NA,"HUEFS0140070","HUEFS0140070","Angiospermae","Fabales","(L.) Roxb.","EAC6411",NA,NA,"Capoeira.",NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"1053","2020-05-08 11:09:46-03","UEFS","HUEFS","2039","PreservedSpecimen","Plantae","Leguminosae Subfam. Caesalpinioideae","Senna","alata","Senna alata","L.P.de Queiroz","Noblick, L.R.","1983","02","17","Brasil","Bahia","Camaçari",NA,"-38.3","-12.483333","38W18'","12S29'",NA,NA,"HUEFS0002039","HUEFS0002039","Angiospermae","Fabales","(L.) Roxb.","2584",NA,NA,NA,"1987",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"1054","2020-05-08 11:09:46-03","UEFS","HUEFS","148115","PreservedSpecimen","Plantae","Leguminosae Subfam. Caesalpinioideae","Senna","alata","Senna alata",NA,"Melo, E.","2009","05","01","Brasil","Bahia","Jaguarari",NA,"-40.231111","-10.021111","40W13'52''","10S1'16''","520","520","HUEFS0148115","HUEFS0148115","Angiospermae","Fabales","(L.) Roxb.","6131",NA,NA,"Caatinga, solo pedregoso.",NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"1055","2020-05-08 11:09:46-03","UEFS","HUEFS","180440","PreservedSpecimen","Plantae","Leguminosae Subfam. Caesalpinioideae","Senna","alata","Senna alata",NA,"Matos, E.N.de","2011","06","08","Brasil","Bahia","Santa Luzia","Estrada Santa Luzia BR 101.","-38.983333","-15.35","38W59'","15S21'",NA,NA,"HUEFS0180440","HUEFS0180440","Angiospermae","Fabales","(L.) Roxb.","19",NA,NA,"Arbustiva",NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"1056","2020-05-08 11:09:46-03","UEFS","HUEFS","194376","PreservedSpecimen","Plantae","Leguminosae Subfam. Caesalpinioideae","Senna","alata","Senna alata","L.P.Queiroz","Marinho, L.C.","2013","05","27","Brasil","Bahia","Lençóis","Fazenda Lago do Peixe, próximo à Prainha.","-41.183333","-12.15","41W11'","12S9'",NA,NA,"HUEFS0194376","HUEFS0194376","Angiospermae","Fabales","(L.) Roxb.","426",NA,NA,NA,"2014","12",NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"1057","2020-05-08 11:09:46-03","UEFS","HUEFS","186173","PreservedSpecimen","Plantae","Leguminosae Subfam. Caesalpinioideae","Senna","alata","Senna alata",NA,"Popovkin, A.V.","2012","04","04","Brasil","Bahia","Entre Rios","Fazenda Rio do Negro. Residual stands of the Atlantic Forest of the Rio do Negro valley, ca. 15 km southeast of Entre Rios.","-38.033333","-12.016667","38W2'","12S1'","153","153","HUEFS0186173","HUEFS0186173","Angiospermae","Fabales","(L.) Roxb.","1088",NA,NA,"Atlantic forest.",NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"1058","2020-05-08 11:09:46-03","UEFS","HUEFS","46914","PreservedSpecimen","Plantae","Leguminosae Subfam. Caesalpinioideae","Senna","alata","Senna alata","L.P.de Queiroz","Silva, M.M.da","2000","07","23","Brasil","Bahia","Santo Inácio","Gentio do Ouro.","-42.723333","-11.111667","42W43'24''","11S6'42''","529","529","HUEFS0046914","HUEFS0046914","Angiospermae","Fabales","(L.) Roxb.","463",NA,NA,NA,"2001","01",NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"1059","2020-05-08 11:09:46-03","UEFS","HUEFS","206656","PreservedSpecimen","Plantae","Leguminosae Subfam. Caesalpinioideae","Senna","alata","Senna alata",NA,"Melo, E.","2014","02","17","Brasil","Alagoas","Pão de Açúcar","Margem do rio São Francisco.","-37.410833","-9.759444","37W24'39''","9S45'34''","24","24","HUEFS0206656","HUEFS0206656","Angiospermae","Fabales","(L.) Roxb.","12412",NA,NA,"Aquática, margem do rio.",NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"1060","2020-05-08 11:09:46-03","UEFS","HUEFS","220511","PreservedSpecimen","Plantae","Leguminosae Subfam. Caesalpinioideae","Senna","alata","Senna alata",NA,"Pimentel, L.B.","2014","07","17","Brasil","Paraíba","Marizópolis","Assentamento Juazeiro, próximo ao posto de saúde","-38.330278","-6.796944","38W19'49''","6S47'49''","244","244","HUEFS0220511",NA,"Angiospermae","Fabales","(L.) Roxb.","123",NA,NA,"Savana Estépica",NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"1061","2020-05-08 11:09:46-03","UEFS","HUEFS","247679","PreservedSpecimen","Plantae","Leguminosae Subfam. Caesalpinioideae","Senna","alata","Senna alata",NA,"Almeida, C.C.","2018","06","10","Brasil","Amazonas","Manicoré","Estrada do Aeroporto: mata de beira de estrada.","-61.298333","-5.886667","61W17'54''","5S53'12''","20","20","HUEFS0247679",NA,"Angiospermae","Fabales","(L.) Roxb.","38",NA,NA,"Terra firme.",NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"1062","2020-05-08 11:09:46-03","UEFS","HUEFS","47148","PreservedSpecimen","Plantae","Leguminosae Subfam. Caesalpinioideae","Senna","alata","Senna alata",NA,"Maruñak, V.","1999","02","28","Argentina","Misiones",NA,"Lote 107, Ruta No. 14, 7 Km NE de L.N.Alem.",NA,NA,NA,NA,NA,NA,"HUEFS0047148","HUEFS0047148","Angiospermae","Fabales","(L.) Roxb.","964",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"1063","2020-05-08 11:09:46-03","UEFS","HUEFS","47473","PreservedSpecimen","Plantae","Leguminosae Subfam. Caesalpinioideae","Senna","alata","Senna alata","L.P.de Queiroz","Pedralli, G.","1990","05","22","Brasil","Goiás","Campinorte","39 Km de Uruacu em direção a Porangatu (Belem/Brasília).","-49.133333","-14.15","49W8'","14S9'",NA,NA,"HUEFS0047473","HUEFS0047473","Angiospermae","Fabales","(L.) Roxb.","3304",NA,NA,"Cerradão, em solo argiloso.","2000","08",NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"1064","2020-05-08 11:09:46-03","UEFS","HUEFS","48424","PreservedSpecimen","Plantae","Leguminosae Subfam. Caesalpinioideae","Senna","alata","Senna alata","L.P.de Queiroz","Walter, B.M.T.","1996","06","27","Brasil","Goiás","Uruaçu","Estrada de terra da BR-153; Passando pela vila Água Branca; Para a fazenda Porteira Grande e Rio Maranhão.","-48.983333","-14.366667","48W59'","14S22'","450","450","HUEFS0048424","HUEFS0048424","Angiospermae","Fabales","(L.) Roxb.","3373",NA,NA,"Mata de galeria antropizada. Solo areno-argiloso.","2001","01",NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"1065","2020-05-08 11:09:46-03","UEFS","HUEFS","59449","PreservedSpecimen","Plantae","Leguminosae Subfam. Caesalpinioideae","Senna","alata","Senna alata",NA,"Nunes, T.S.","2002","05","16","Brasil","Bahia","Santo Inácio","Entrada a ca. 1 Km do entroncamento para Santo Inácio, estrada de chão em direção a uma queda d#?#água.","-42.708611","-11.090278","42W42'31''","11S5'25''","556","556","HUEFS0059449","HUEFS0059449","Angiospermae","Fabales","(L.) Roxb.","976",NA,NA,"Campo rupestre.",NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"1066","2020-05-08 11:09:46-03","UEFS","HUEFS","56265","PreservedSpecimen","Plantae","Leguminosae Subfam. Caesalpinioideae","Senna","alata","Senna alata","L.P.de Queiroz","Jesus, N.G.","2001","02","13","Brasil","Bahia","Alagoinhas","Campus II - UNEB.","-38.4","-12.166667","38W24'0''","12S10'0''","359","359","HUEFS0056265","HUEFS0056265","Angiospermae","Fabales","(L.) Roxb.","521",NA,NA,"Floresta ombrófila densa secundária.","2001","11",NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"1067","2020-05-08 11:09:46-03","UEFS","HUEFS","76191","PreservedSpecimen","Plantae","Leguminosae Subfam. Caesalpinioideae","Senna","alata","Senna alata","L.P.de Queiroz","Senra, L.C.","2002","05","19","Brasil","Bahia","Lafaiete Coutinho","Trilha larga na beira da estrada.","-40.101944","-13.238611","40W6'7''","13S14'19''","2557","2557","HUEFS0076191","HUEFS0076191","Angiospermae","Fabales","(L.) Roxb.","23",NA,NA,"Caatinga degradada de beira de estrada.","2003","10",NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"1068","2020-05-08 11:09:46-03","UEFS","HUEFS","64253","PreservedSpecimen","Plantae","Leguminosae Subfam. Caesalpinioideae","Senna","alata","Senna alata","L.P.de Queiroz","Queiroz, L.P.de","2002","08","30","Brasil","Bahia","Campo Alegre de Lourdes","Ca. De 7 Km de Campo Alegre de Lourdes, na estrada para Pitomba, entrada ao lado de uma bomba d água.","-43.243889","-9.520556","43W14'38''","9S31'14''","503","503","HUEFS0064253","HUEFS0064253","Angiospermae","Fabales","(L.) Roxb.","7374",NA,NA,"Caatinga arbórea aberta.","2002","08",NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"1069","2020-05-08 11:09:46-03","UEFS","HUEFS","66120","PreservedSpecimen","Plantae","Leguminosae Subfam. Caesalpinioideae","Senna","alata","Senna alata","L.P.de Queiroz","Jost, T.","2002","05","07","Brasil","Bahia","Gentio do Ouro","a 47 km de Gentio do Ouro.","-42.734722","-11.143611","42W44'5''","11S8'37''",NA,NA,"HUEFS0066120","HUEFS0066120","Angiospermae","Fabales","(L.) Roxb.","581",NA,NA,NA,"2002","12",NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"1070","2020-05-08 11:09:46-03","UEFS","HUEFS","76562","PreservedSpecimen","Plantae","Leguminosae Subfam. Caesalpinioideae","Senna","alata","Senna alata","L.P.de Queiroz","Souza, V.C.","2000","07","17","Brasil","Tocantins","Natividade","Início da subida da Serra da Natividade em direção à antena.","-47.706667","-11.660833","47W42'24''","11S39'39''",NA,NA,"HUEFS0076562","HUEFS0076562","Angiospermae","Fabales","(L.) Roxb.","24044",NA,NA,"Cerrado pedregoso com mata ciliar adjacente.","2005","06",NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"1071","2020-05-08 11:09:46-03","UEFS","HUEFS","84078","PreservedSpecimen","Plantae","Leguminosae Subfam. Caesalpinioideae","Senna","alata","Senna alata","L.P.de Queiroz","Franco, E.A.","2003","07","25","Brasil","Piauí","Esperantina","Quilombo Olha D'água do Pires.","-42.366667","-3.85","42W22'","3S51'",NA,NA,"HUEFS0084078","HUEFS0084078","Angiospermae","Fabales","(L.) Roxb.","64",NA,NA,"Transição mata/cerrado.","2005","06",NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"1072","2020-05-08 11:09:46-03","UEFS","HUEFS","146868","PreservedSpecimen","Plantae","Leguminosae Subfam. Caesalpinioideae","Senna","alata","Senna alata","L.P.de Queiroz","Silva, I.H.C.V.","2008","05","15","Brasil","Ceará","Graça",NA,"-40.752799987793","-4.04611015319824",NA,NA,NA,NA,"HUEFS0146868","HUEFS0146868","Angiospermae","Fabales","(L.) Roxb.","12",NA,NA,"Caatinga.","2010","04",NA,NA,"12534","auto","Rosanae",NA,NA,NA,NA,NA
"1073","2020-05-08 11:09:46-03","UEFS","HUEFS","51398","PreservedSpecimen","Plantae","Leguminosae Subfam. Caesalpinioideae","Senna","alata","Senna alata",NA,"Carlos","2000","06","07","Brasil","Tocantins","Esperantina",NA,"-48.5113983154297","-5.34278011322021",NA,NA,NA,NA,"HUEFS0051398","HUEFS0051398","Angiospermae","Fabales","(L.) Roxb.","FAB147",NA,NA,NA,NA,NA,NA,NA,"27120","auto","Rosanae",NA,NA,NA,NA,NA
"1074","2020-05-08 11:09:46-03","UEFS","HUEFS","186333","PreservedSpecimen","Plantae","Leguminosae Subfam. Caesalpinioideae","Senna","alata","Senna alata",NA,"Couto, A.P.L.","2012","06","09","Brasil","Bahia","Itambé","Distrito de Catolezinho. Mata ciliar do rio Catolezinho.","-40.6244010925293","-15.2449998855591",NA,NA,NA,NA,"HUEFS0186333",NA,"Angiospermae","Fabales","(L.) Roxb.","268",NA,NA,NA,NA,NA,NA,NA,"56583","auto","Rosanae",NA,NA,NA,NA,NA
"1075","2020-05-08 11:09:46-03","UEFS","HUEFS","17321","PreservedSpecimen","Plantae","Leguminosae Subfam. Caesalpinioideae","Senna","alata","Senna alata","A.Fernandes","Dutra, E.de A.","1994","07","06","Brasil","Bahia","Riachão do Jacuípe","Fazenda Várzea.","-39.3856010437012","-11.8069000244141",NA,NA,NA,NA,"HUEFS0017321","HUEFS0017321","Angiospermae","Fabales","(L.) Roxb.","20",NA,NA,"Áreas alagadas.","1996","11",NA,NA,"35299","auto","Rosanae",NA,NA,NA,NA,NA
"1076","2020-05-08 11:09:46-03","UEFS","HUEFS","130423","PreservedSpecimen","Plantae","Leguminosae Subfam. Caesalpinioideae","Senna","alata","Senna alata","L.P.de Queiroz","Esteves, G.L.","1988","05","25","Brasil","Alagoas","Piaçabuçu","Jacozinho.","-36.434398651123","-10.4055995941162",NA,NA,NA,NA,"HUEFS0130423","HUEFS0130423","Angiospermae","Fabales","(L.) Roxb.","2054",NA,NA,"Restinga, vegetação arbustiva aberta sobre os cordões litorâneos.","2010","04",NA,NA,"16123","auto","Rosanae",NA,NA,NA,NA,NA
"1077","2020-05-08 11:09:46-03","UEFS","HUEFS","139519","PreservedSpecimen","Plantae","Leguminosae Subfam. Caesalpinioideae","Senna","alata","Senna alata",NA,NA,"1982","06","05","Brasil","Ceará","Viçosa do Ceará","Rampa das Flores.","-41.0922012329102","-3.56222009658813",NA,NA,NA,NA,"HUEFS0139519","HUEFS0139519","Angiospermae","Fabales","(L.) Roxb.",NA,NA,NA,"Ruderal.",NA,NA,NA,NA,"34051","auto","Rosanae",NA,NA,NA,NA,NA
"1078","2020-05-08 11:09:46-03","UEFS","HUEFS","140069","PreservedSpecimen","Plantae","Leguminosae Subfam. Caesalpinioideae","Senna","alata","Senna alata",NA,"Castro, A.J.","1979","05","31","Brasil","Piauí","Buriti dos Lopes","Rosário, volta da Jurema para Esperantina.","-41.8669013977051","-3.17499995231628",NA,NA,NA,NA,"HUEFS0140069","HUEFS0140069 HUEFS0140069_01","Angiospermae","Fabales","(L.) Roxb.","EAC6248",NA,NA,"Caatinga.",NA,NA,NA,NA,"21335","auto","Rosanae",NA,NA,NA,NA,NA
"1079","2020-05-08 11:09:46-03","UEFS","HUEFS","58628","PreservedSpecimen","Plantae","Leguminosae Subfam. Caesalpinioideae","Senna","alata","Senna alata","L.P.de Queiroz","Campos, T.C.","2001","11","24","Brasil","Bahia","Mucugê",NA,"-41.3708000183105","-13.0052995681763",NA,NA,NA,NA,"HUEFS0058628","HUEFS0058628","Angiospermae","Fabales","(L.) Roxb.",NA,NA,NA,NA,"2005","06",NA,NA,"52493","auto","Rosanae",NA,NA,NA,NA,NA
"1080","2020-05-08 11:09:46-03","UEFS","HUEFS","145513","PreservedSpecimen","Plantae","Leguminosae Subfam. Caesalpinioideae","Senna","alata","Senna alata","L.P. de Queiroz","Andrade, I.M.","2007","05","17","Brasil","Ceará","Pacujá",NA,"-40.6974983215332","-3.98805999755859",NA,NA,NA,NA,"HUEFS0145513","HUEFS0145513","Angiospermae","Fabales","(L.) Roxb.","2990",NA,NA,NA,"2014","11",NA,NA,"6701","auto","Rosanae",NA,NA,NA,NA,NA
"1081","2020-05-08 11:09:46-03","UEFS","HUEFS","140067","PreservedSpecimen","Plantae","Leguminosae Subfam. Caesalpinioideae","Senna","alata","Senna alata",NA,"Fernandes, A.","1960","06","13","Brasil","Ceará","Fortaleza","Campo da Escola de Agronomia.","-38.543098449707","-3.71722006797791",NA,NA,NA,NA,"HUEFS0140067","HUEFS0140067","Angiospermae","Fabales","(L.) Roxb.","EAC1967",NA,NA,NA,NA,NA,NA,NA,"19924","auto","Rosanae",NA,NA,NA,NA,NA
"1082","2020-05-08 11:09:46-03","UEFS","HUEFS","139518","PreservedSpecimen","Plantae","Leguminosae Subfam. Caesalpinioideae","Senna","alata","Senna alata",NA,"Fernandes, A.","1960","06","15","Brasil","Ceará","Fortaleza","Campo da Escola de Agronomia.","-38.543098449707","-3.71722006797791",NA,NA,NA,NA,"HUEFS0139518","HUEFS0139518","Angiospermae","Fabales","(L.) Roxb.",NA,NA,NA,NA,NA,NA,NA,NA,"19924","auto","Rosanae",NA,NA,NA,NA,NA
"1083","2020-05-08 11:09:46-03","UEFS","HUEFS","140068","PreservedSpecimen","Plantae","Leguminosae Subfam. Caesalpinioideae","Senna","alata","Senna alata",NA,"Pereira, F.","1964","10","22","Brasil","Ceará","Fortaleza","Entre Fortaleza e Messejana, próximo ao Rio Cocó.","-38.543098449707","-3.71722006797791",NA,NA,NA,NA,"HUEFS0140068","HUEFS0140068 HUEFS0140068_01","Angiospermae","Fabales","(L.) Roxb.","EAC5401",NA,NA,NA,NA,NA,NA,NA,"19924","auto","Rosanae",NA,NA,NA,NA,NA
"1084","2020-05-08 11:09:46-03","UEFS","HUEFS","48024","PreservedSpecimen","Plantae","Leguminosae Subfam. Caesalpinioideae","Senna","alata","Senna alata","L.P.de Queiroz","Cavalcanti, T.B.","1996","06","12","Brasil","Goiás","Ipameri","Estrada Ipameri/ Caldas Novas a 1km de Ipameri.","-48.1596984863281","-17.7219009399414",NA,NA,NA,NA,"HUEFS0048024","HUEFS0048024","Angiospermae","Fabales","(L.) Roxb.","1981",NA,NA,"Área Antropizada.","2001","01",NA,NA,"102542","auto","Rosanae",NA,NA,NA,NA,NA
"1085","2020-05-08 11:09:46-03","UEFS","HUEFS","77572","PreservedSpecimen","Plantae","Leguminosae Subfam. Caesalpinioideae","Senna","alata","Senna alata","L.P.de Queiroz","Gomes, D.J.","1994","04","25","Brasil","Bahia","Feira de Santana","Lagoa do Prato Raso.","-38.9667015075684","-12.2666997909546",NA,NA,NA,NA,"HUEFS0077572","HUEFS0077572 HUEFS0077572_01","Angiospermae","Fabales","(L.) Roxb.","42",NA,NA,"Pastagem.","2010","04",NA,NA,"46325","auto","Rosanae",NA,NA,NA,NA,NA
"1086","2020-05-08 11:09:46-03","UEFS","HUEFS","178890","PreservedSpecimen","Plantae","Leguminosae Subfam. Caesalpinioideae","Senna","alata","Senna alata",NA,"Esteves, F.","2011","07","03","Brasil","Bahia","São Félix","Margem do rio Paraguaçu.","-38.9721984863281","-12.604700088501",NA,NA,NA,NA,"HUEFS0178890","HUEFS0178890","Angiospermae","Fabales","(L.) Roxb.",NA,NA,NA,NA,NA,NA,NA,NA,"15190","auto","Rosanae",NA,NA,NA,NA,NA
"1087","2020-05-08 11:09:46-03","UEFS","HUEFS","19799","PreservedSpecimen","Plantae","Leguminosae Subfam. Caesalpinioideae","Senna","alata","Senna alata",NA,"França, F.","1995","06","04","Brasil","Bahia","Itaberaba","Margem do Rio Paraguaçú. Divisa entre os municípios de Itaberaba e Iaçú.","-40.3069000244141","-12.5275001525879",NA,NA,NA,NA,"HUEFS0019799","HUEFS0019799","Angiospermae","Fabales","(L.) Roxb.","1216",NA,NA,"Pasto na Beira do Rio.",NA,NA,NA,NA,"39857","auto","Rosanae",NA,NA,NA,NA,NA
"1088","2020-05-08 11:09:46-03","UEFS","HUEFS","198589","PreservedSpecimen","Plantae","Leguminosae Subfam. Caesalpinioideae","Senna","alata","Senna alata","L.P.Queiroz","Kollmann, L.","2000","12","12","Brasil","Espírito Santo","Barra de São Francisco","Parque Municipal Sombra da Tarde.","-40.8908004760742","-18.7549991607666",NA,NA,"230","230","HUEFS0198589","HUEFS0198589","Angiospermae","Fabales","(L.) Roxb.","3513",NA,NA,NA,"2016","10",NA,NA,"36480","auto","Rosanae",NA,NA,NA,NA,NA
"1089","2020-05-08 11:09:46-03","UEFS","HUEFS","45599","PreservedSpecimen","Plantae","Leguminosae Subfam. Caesalpinioideae","Senna","alata","Senna alata",NA,"Queiroz, L.P.de","2000","05","21","Brasil","Bahia","Campo Alegre de Lourdes","Ramalho","-43.011100769043","-9.51556015014648",NA,NA,NA,NA,"HUEFS0045599","HUEFS0045599","Angiospermae","Fabales","(L.) Roxb.","6217",NA,NA,"Área degradada próximo a um riacho.",NA,NA,NA,NA,"61688","auto","Rosanae",NA,NA,NA,NA,NA
"1090","2015-03-07 01:36:59-03","F","FMNH-SEEDPLANTS","V0113021F","PreservedSpecimen","Plantae","Fabaceae","Senna","alata","Senna alata",NA,NA,NA,NA,NA,"Ecuador",NA,NA,NA,"-78.1869","-1.4628",NA,NA,NA,NA,"V0113021F","V0113021F_01","Spermatophyta",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1091","2015-03-07 01:36:58-03","F","FMNH-SEEDPLANTS","V0113003F","PreservedSpecimen","Plantae","Fabaceae","Senna","alata","Senna alata",NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0113003F","V0113003F_01","Spermatophyta",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1092","2015-03-07 01:36:59-03","F","FMNH-SEEDPLANTS","V0113019F","PreservedSpecimen","Plantae","Fabaceae","Senna","alata","Senna alata",NA,NA,NA,NA,NA,"Ecuador",NA,NA,NA,"-78.1869","-1.4628",NA,NA,NA,NA,"V0113019F","V0113019F_01","Spermatophyta",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
