"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","typeStatus","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","fieldNumber","individualCount"
"92","2020-12-11 11:37:07-03","UFMG","BHCB","185791","PreservedSpecimen","Plantae","Dicotyledon",NA,"Lauraceae","Ocotea","tabacifolia","Ocotea tabacifolia","(Meisn.) Rohwer","Gontijo, FD; Tameirão Neto, E; Souza, DT","1164","2014","08","21","Southern America","Brasil","Minas Gerais","Dom Joaquim",NA,"-43.256572","-19.267819","626","626",NA,"Arbustivo/Subarbustivo; Floração/Frutificação; Margem de curso d'água; Floresta estacional semidecidual","BHCB185791",NA,NA,NA,"2016","02","12",NA,NA,"-43.256572","-19.267819",NA,NA,NA,NA
"93","2020-12-11 11:37:07-03","UFMG","BHCB","186202","PreservedSpecimen","Plantae","Dicotyledon",NA,"Lauraceae","Ocotea","tabacifolia","Ocotea tabacifolia","(Meisn.) Rohwer","Tameirão Neto, E; Vidal, CV","5639","2015","05","06","Southern America","Brasil","Minas Gerais","Conceição do Mato Dentro",NA,"-43.387944","-19.048444",NA,NA,NA,"Arbóreo; Floração; 2,2m; Floresta estacional semidecidual","BHCB186202",NA,NA,NA,"2016","02","12",NA,NA,"-43.387944","-19.048444",NA,NA,NA,NA
"94","2020-12-11 11:37:07-03","UFMG","BHCB","189042","PreservedSpecimen","Plantae","Dicotyledon",NA,"Lauraceae","Ocotea","tabacifolia","Ocotea tabacifolia","(Meisn.) Rohwer","Brina, AE","s.n.","2016","07","29","Southern America","Brasil","Minas Gerais","Ouro Preto","Fazenda Conta História","-43.529722","-20.220833",NA,NA,NA,"Capão, área de transição Campo Rupestre/Mata. Bioma Mata Atlântica","BHCB189042",NA,NA,NA,NA,NA,NA,NA,NA,"-43.529722","-20.220833",NA,NA,NA,NA
"95","2020-12-11 11:37:07-03","UFMG","BHCB","186212","PreservedSpecimen","Plantae","Dicotyledon",NA,"Lauraceae","Ocotea","tabacifolia","Ocotea tabacifolia","(Meisn.) Rohwer","Barros, AM","s.n.","2015","10","02","Southern America","Brasil","Minas Gerais","Conceição do Mato Dentro",NA,"-43.323331","-19.917319",NA,NA,NA,"Arbustivo/Subarbustivo; Frutificação; Floresta estacional semidecidual","BHCB186212",NA,NA,NA,"2016","02","12",NA,NA,"-43.323331","-19.917319",NA,NA,NA,NA
"96","2020-12-11 11:37:07-03","UFMG","BHCB","81286","PreservedSpecimen","Plantae","Dicotyledon",NA,"Lauraceae","Ocotea","tabacifolia","Ocotea tabacifolia","(Meisn.) Rohwer","Lombardi, JA","5246","2003","05","10","Southern America","Brasil","Minas Gerais","Catas Altas","Serra do Caraça","-43.470361","-20.123639","1290","1290",NA,"Cerrado/ mata; Árvore, ca.4m; Folhas coriáceas, verde-acinzentadas na face abaxial; Inflorescências verdes; Flores amarelas",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-43.470361","-20.123639",NA,NA,NA,NA
"97","2020-12-11 11:37:07-03","UFMG","BHCB","41517","PreservedSpecimen","Plantae","Dicotyledon",NA,"Lauraceae","Ocotea","tabacifolia","Ocotea tabacifolia","(Meisn.) Rohwer",NA,"s.n.",NA,NA,NA,"Southern America","Brasil","Minas Gerais","Ouro Preto","Parque Estadual do Itacolomi.","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44599","auto",NA,NA
"98","2020-12-11 11:37:07-03","UFMG","BHCB","192459","PreservedSpecimen","Plantae","Dicotyledon",NA,"Lauraceae","Ocotea","tabacifolia","Ocotea tabacifolia","(Meisn.) Rohwer","Marquete, R","1676","1994","04","18","Southern America","Brasil","Rio de Janeiro","Paraty","Subindo o morro do Coisquinho","-44.7131004333496","-23.2178001403809","580","580",NA,"Árvore heliófila, ca. 12m, CAP 72cm. Tronco com casca lisa marrom com liquens, cortex amarelo claro, folhas coriáceas, disc. verdes, inflorescência ereta com botões esverdeados","BHCB192459",NA,NA,NA,"2006","10","19",NA,NA,NA,NA,"34470","auto",NA,NA
"99","2020-12-11 11:37:07-03","UFMG","BHCB","67813","PreservedSpecimen","Plantae","Dicotyledon",NA,"Lauraceae","Ocotea","umbrosa","Ocotea umbrosa","Kunth","Barreto, HLM","3349",NA,NA,NA,"Southern America","Brasil","Minas Gerais","Belo Horizonte",NA,"-43.937801361084","-19.9207992553711",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17082","auto",NA,NA
"100","2020-12-11 11:37:07-03","UFMG","BHCB","67814","PreservedSpecimen","Plantae","Dicotyledon",NA,"Lauraceae","Ocotea","umbrosa","Ocotea umbrosa","Kunth","Barreto, HLM","3352",NA,NA,NA,"Southern America","Brasil","Minas Gerais","Belo Horizonte",NA,"-43.937801361084","-19.9207992553711",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17082","auto",NA,NA
"101","2020-12-11 11:37:07-03","UFMG","BHCB","67815","PreservedSpecimen","Plantae","Dicotyledon",NA,"Lauraceae","Ocotea","umbrosa","Ocotea umbrosa","Kunth","Barreto, HLM","3351","1934","04","17","Southern America","Brasil","Minas Gerais","Belo Horizonte",NA,"-43.937801361084","-19.9207992553711",NA,NA,NA,"Arbusto 1,0 m; sujo","BHCB045788",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17082","auto",NA,NA
"102","2017-01-30 13:36:00-02","MO","MOBOT","926003","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Damburneya","umbrosa","Damburneya umbrosa","(Kunth) Trofimov","Álvaro Cogollo P.|Wilson Devia A.|et al.","Cogollo Pacheco 5155","1992","4","1","South America","Colombia","Valle del Cauca","Buenaventura","Mpio. López (Micay); Quebrada Sagrada Familia, márgen derecha, ca de 2.5 km de la desembocadura al Río Naya.","-77.36666","3.15","50.00000000","100.00000000",NA,NA,NA,NA,"H. van der Werff (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103","2017-01-30 13:35:00-02","MO","MOBOT","100240795","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Damburneya","umbrosa","Damburneya umbrosa","(Kunth) Trofimov","Pérez","Perez 262","1998","5","5","South America","Colombia","Antioquia","Amalfi","Carretera hacia el embalse Porce II, Quebrada Picardía.","-75.1333333","6.6666667","900.00000000",NA,NA,NA,NA,NA,"H. van der Werff (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"104","2019-06-26 12:19:00-03","MO","MOBOT","101138130","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Damburneya","umbrosa","Damburneya umbrosa","(Kunth) Trofimov","F.W.H.A. von Humboldt|A.J.A. Bonpland","Humboldt s.n.",NA,NA,NA,"South America","Colombia",NA,NA,"Colombia? Without locality.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lectotype",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"105","2017-01-30 13:35:00-02","MO","MOBOT","1779469","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Damburneya","umbrosa","Damburneya umbrosa","(Kunth) Trofimov","M. Sanchez","Sánchez 6761","1997","10","15","South America","Colombia","Amazonas",NA,"A 4.7 km desde la boca en el Río Caquetá.","-71.61666","-0.89861",NA,NA,NA,NA,NA,NA,"H. van der Werff (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","2017-01-30 13:35:00-02","MO","MOBOT","1809987","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Damburneya","umbrosa","Damburneya umbrosa","(Kunth) Trofimov","Djaja D. Soejarto","Soejarto 3926","1973","4","26","South America","Colombia","Antioquia","Anorí","Buenos Aires, advanced secondary forest, steep mountain slope.",NA,NA,"400.00000000","700.00000000",NA,NA,NA,NA,"H. van der Werff (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","2017-01-30 13:35:00-02","MO","MOBOT","1819207","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Damburneya","umbrosa","Damburneya umbrosa","(Kunth) Trofimov","Enrique Forero|Roberto Jaramillo M.|Luis E. Forero|Nelly Hernández","Forero 4152","1979","3","27","South America","Colombia","Chocó",NA,"Hoya del Rio San Juan. Quebrada Taparal.","-77.13333","4.2","5.00000000","10.00000000",NA,NA,NA,NA,"H. van der Werff (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","2017-01-30 13:35:00-02","MO","MOBOT","1819210","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Damburneya","umbrosa","Damburneya umbrosa","(Kunth) Trofimov","Enrique Forero|Roberto Jaramillo M.|Luis E. Forero|Nelly Hernández","Forero 4141","1979","3","27","South America","Colombia","Chocó",NA,"Hoya del Rio San Juan. Quebrada Taparal.","-77.3","4.2","5.00000000","10.00000000",NA,NA,NA,NA,"H. van der Werff (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","2017-01-30 13:35:00-02","MO","MOBOT","1819212","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Damburneya","umbrosa","Damburneya umbrosa","(Kunth) Trofimov","Enrique Forero|Roberto Jaramillo M.|Luis E. Forero|Nelly Hernández","Forero 4136","1979","3","27","South America","Colombia","Chocó",NA,"Hoya del Rio San Juan. Quebrada Taparal.","-77.13333","4.2","5.00000000","10.00000000",NA,NA,NA,NA,"H. van der Werff (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","2017-01-30 13:35:00-02","MO","MOBOT","1819213","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Damburneya","umbrosa","Damburneya umbrosa","(Kunth) Trofimov","Hans P. Fuchs|L. Zanella","Fuchs 21768","1967","2","5","South America","Colombia","Chocó",NA,"Area of Baudó. - On left bank of river Baudó, about 18 km upstream of estuary, about 150 m above estuary of Quebrada Canaletico. On relatively dry ground on tierra firme at water's edge, not influenced by salt water during high tide.",NA,NA,"8.00000000",NA,NA,NA,NA,NA,"H. van der Werff (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7"
"111","2017-01-30 13:35:00-02","MO","MOBOT","1819216","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Damburneya","umbrosa","Damburneya umbrosa","(Kunth) Trofimov","Richard H. Warner","Warner 315","1974","5","29","South America","Argentina","Entre Ríos",NA,"Cabo Currientes; mouth of Río Tortuguera; edge of beach in sea spray; young secondary forest with remnants of primary forest.",NA,NA,"0E8",NA,NA,NA,NA,NA,"H. van der Werff (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","2017-01-30 13:35:00-02","MO","MOBOT","1819233","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Damburneya","umbrosa","Damburneya umbrosa","(Kunth) Trofimov","Pedro Acevedo-Rodríguez|Ricardo Callejas|S. P. Churchill","Acevedo-Rodríguez 6836","1994","9","7","South America","Colombia","Chocó","Nuquí","Corregimiento Coqui, Loma de Boca Vieja. In coastal forest.",NA,NA,"0E8","200.00000000",NA,NA,NA,NA,"H. van der Werff (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","2017-01-30 13:35:00-02","MO","MOBOT","1819238","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Damburneya","umbrosa","Damburneya umbrosa","(Kunth) Trofimov","Hans P. Fuchs|L. Zanella","Fuchs 22363","1967","2","11","South America","Colombia","Chocó",NA,"Area of Baudó. On the right side of Rio Baudo, about 19 km upstream from the estuary.",NA,NA,NA,NA,NA,NA,NA,NA,"H. van der Werff (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","2017-01-30 13:35:00-02","MO","MOBOT","47898","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Damburneya","umbrosa","Damburneya umbrosa","(Kunth) Trofimov","Walter A. Palacios|Carlos Iguago","Palacios Cuenca 4669","1989","10","21","South America","Ecuador","Napo","Tena","Cantón Tena. Estación Biológica Jatun Sacha. Río Napo, 8 km al este de Misahuallí. Bosque muy húmedo Tropical. Bosque primario sobre suelos rojos de colinas, tipo Dystropept. Parcela Permanente 02.","-77.6","-1.0666667","400.00000000",NA,NA,NA,NA,NA,"H. van der Werff (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"89-87","15"
"115","2017-01-30 13:35:00-02","MO","MOBOT","48664","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Damburneya","umbrosa","Damburneya umbrosa","(Kunth) Trofimov","César E. Barbosa","Barbosa 6578","1990","5","12","South America","Colombia","Chocó",NA,"Plantas colectadas por el borde de la playa parteindo de la casa ocupada por INDERENA Hacia Playa Blanca. (En dirección sur).","-77.16666","6.08333","0E8","100.00000000",NA,NA,NA,NA,"H. van der Werff (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26","8"
"116","2017-01-30 13:35:00-02","MO","MOBOT","52132","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Damburneya","umbrosa","Damburneya umbrosa","(Kunth) Trofimov","Josefina Espina Z.|Enrique Forero|Enzo Agualimpia","Espina Z. 3661","1990","4","18","South America","Colombia","Chocó","Bahia Solano","Parque Nacional Natural Ensenada de Utria, orilla de la playa de Piedra Rancho a caída Cocalito.","-77.3166667","5.9833333","0E8","100.00000000",NA,NA,NA,NA,"H. van der Werff (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","5"
"117","2017-01-30 13:35:00-02","MO","MOBOT","52135","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Damburneya","umbrosa","Damburneya umbrosa","(Kunth) Trofimov","S. Bibiana Cuamacás","Cuamacás 34","1991","7","23","South America","Ecuador","Carchi","Mira","Parroquia Jacinto Jijón y Caamaño. Caserío La Primavera. Bosque húmedo Premontano. Bosque secundario. Suelos de origen volcánico.","-78.25","1","1500.00000000",NA,NA,NA,NA,NA,"H. van der Werff (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"92-4","9"
"118","2017-01-30 13:36:00-02","MO","MOBOT","52472","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Damburneya","umbrosa","Damburneya umbrosa","(Kunth) Trofimov","F. García Cossio|Enzo Agualimpia","García Cossio 460","1990","6","10","South America","Colombia","Chocó",NA,"Parque Nacional de Utría: Colecciones realizadas en la playa ubicada al surñ este de las bocas del Río San Pichí.","-77.33333","6.33333","0E8","100.00000000",NA,NA,NA,NA,"H. van der Werff (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","6"
"119","2017-01-30 13:35:00-02","MO","MOBOT","54381","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Damburneya","umbrosa","Damburneya umbrosa","(Kunth) Trofimov","Alwyn H. Gentry|Miryam Monsalve B.|Carla Restrepo|J.H. Gamboa","Gentry 53409","1985","12","16","South America","Colombia","Valle del Cauca","Buenaventura","Bahia Malaga, mostly along edge of Mora swamp and steep banks over-looking tidal stream.","-76.25","4.0333333","0E8",NA,NA,NA,NA,NA,"H. van der Werff (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"85-445","2"
"120","2017-01-30 13:35:00-02","MO","MOBOT","55043","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Damburneya","umbrosa","Damburneya umbrosa","(Kunth) Trofimov","Alwyn H. Gentry|Adrian Juncosa|H. Mazuera","Gentry 40446","1983","2","17","South America","Colombia","Valle del Cauca","Buenaventura","Bahía de Malaga; steep hills overlooking Pacific Ocean near mouth of Quebrada La Sierpe.","-77.25","4.16666","0E8","20.00000000",NA,NA,NA,NA,"H. van der Werff (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"83-55","5"
"121","2017-01-30 13:35:00-02","MO","MOBOT","55401","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Damburneya","umbrosa","Damburneya umbrosa","(Kunth) Trofimov","Alwyn H. Gentry|Elsa M. Zardini|Miryam Monsalve B.|J.D. Caicedo","Gentry 53836","1986","3","30","South America","Colombia","Chocó",NA,"Taparalito, Quebrada Taparal, N of Palestina. Primary wet forest.","-77.2","4.25","30.00000000",NA,NA,NA,NA,NA,"H. van der Werff (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"86-28","7"
"122","2017-01-30 13:36:00-02","MO","MOBOT","920379","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Damburneya","umbrosa","Damburneya umbrosa","(Kunth) Trofimov","Pilar Franco|T. Mitchell Aide","Franco Rosselli 3020","1990","4","8","South America","Colombia","Chocó","Bahia Solano","Ensenada de Utría, plaza Cocalito.",NA,NA,"0E8",NA,NA,NA,NA,NA,"H. van der Werff (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","2017-01-30 13:36:00-02","MO","MOBOT","925997","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Damburneya","umbrosa","Damburneya umbrosa","(Kunth) Trofimov","Álvaro Cogollo P.|Wilson Devia A.|et al.","Cogollo Pacheco 5120","1992","3","20","South America","Colombia","Valle del Cauca","Buenaventura","Mpio Buenaventura, quebrada La Trojita. Ca. 1.5 km de la desembocadura al Río Calima. Márgen izquierda de la quebrada.","-77.08333","4.08333","30.00000000","100.00000000",NA,NA,NA,NA,"H. van der Werff (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","2017-01-30 13:36:00-02","MO","MOBOT","925998","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Damburneya","umbrosa","Damburneya umbrosa","(Kunth) Trofimov","Álvaro Cogollo P.|Wilson Devia A.|et al.","Cogollo Pacheco 5130","1992","3","25","South America","Colombia","Valle del Cauca","Buenaventura","Reserva de Escalerete, colina nororiental.","-76.86666","3.83333","100.00000000","150.00000000",NA,NA,NA,NA,"H. van der Werff (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","2017-01-30 13:36:00-02","MO","MOBOT","925999","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Damburneya","umbrosa","Damburneya umbrosa","(Kunth) Trofimov","Álvaro Cogollo P.|Wilson Devia A.|et al.","Cogollo Pacheco 5147","1992","3","30","South America","Colombia","Valle del Cauca","Buenaventura","Corregimiento Puerto Merizalde, Quebrada Joaquincito. Márgen derecha.","-77.4","3.28333","0E8","50.00000000",NA,NA,NA,NA,"H. van der Werff (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","2017-01-30 13:36:00-02","MO","MOBOT","926000","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Damburneya","umbrosa","Damburneya umbrosa","(Kunth) Trofimov","Álvaro Cogollo P.|Wilson Devia A.|et al.","Cogollo Pacheco 5186","1992","4","10","South America","Colombia","Valle del Cauca","Buenaventura","Quebrada Guapi, márgen izquierda, ca. 3 km de la desembocadura al Río Cajambre.","-77.18333","3.51666","0E8","50.00000000",NA,NA,NA,NA,"H. van der Werff (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","2017-01-30 13:36:00-02","MO","MOBOT","926001","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Damburneya","umbrosa","Damburneya umbrosa","(Kunth) Trofimov","Álvaro Cogollo P.|Wilson Devia A.|et al.","Cogollo Pacheco 5192","1992","4","13","South America","Colombia","Valle del Cauca","Buenaventura","Quebrada La Trojita, márgen izquierda.","-77.08333","4.08333","0E8","50.00000000",NA,NA,NA,NA,"H. van der Werff (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","2020-11-10 04:40:00-03","MO","MOBOT","100874511","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","tabacifolia","Ocotea tabacifolia","(Meisn.) Rohwer","Pedro L. R. de Moraes|H. van der Werff|Lukas H. Daneu","Moraes 4513","2014","12","10","South America","Brazil","Bahia","Ibirapitanga","APA do Pratigi, Serra da Papuã.","-39.3736000061035","-14.1641998291016",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33549","auto",NA,"1"
"129","2020-11-10 04:40:00-03","MO","MOBOT","100875975","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","tabacifolia","Ocotea tabacifolia","(Meisn.) Rohwer","Pedro L. R. de Moraes|H. van der Werff|Matheus C. Vergne|Henrique Ribeíro|et al.","Moraes 4042","2014","11","20","South America","Brazil","São Paulo","São Miguel Arcanjo","Parque Estadual Carlos Botlho.","-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27904","auto",NA,"1"
"130","2019-01-25 04:36:00-02","MO","MOBOT","100394505","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","tabacifolia","Ocotea tabacifolia","(Meisn.) Rohwer","Luis Valenzuela G.|J.L. Mateo","Valenzuela Gamarra 13176","2009","8","2","South America","Peru","Pasco","Oxapampa","Dist. Puerto Bermudez. Río Pichis, Pozo Carachama.","-74.9208334","-10.1175","277.00000000",NA,NA,NA,NA,NA,"Henk van der Werff (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"22","6"
"131","2016-07-20 15:42:00-03","MO","MOBOT","100918649","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","tabacifolia","Ocotea tabacifolia","(Meisn.) Rohwer","D. da Silva Costa|et al.","Silva Costa 32","2012","7","22","South America","Brazil","Acre","Xapuri","Projecto de Assentamento Cachoeira, BR 317, km 16, beira do ramal.","-68.3640333","-10.8967639",NA,NA,NA,NA,NA,NA,"H. van der Werff (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"132","2017-06-30 11:25:00-03","MO","MOBOT","1062464","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","tabacifolia","Ocotea tabacifolia","(Meisn.) Rohwer","Nestor Jaramillo|A. Marcos","Jaramillo 701","1995","7","20","South America","Peru",NA,NA,"Estación Biológica Allpahuayo-IIAPBosque primario.","-73.4166667","-3.8833333","130.00000000",NA,NA,NA,NA,NA,"H. van der Werff (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7"
"133","2008-05-27 22:02:00-03","MO","MOBOT","1444930","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","tabacifolia","Ocotea tabacifolia","(Meisn.) Rohwer","Alwyn H. Gentry","Gentry 24827","1979","2","17","South America","Venezuela","Miranda",NA,"Parque Nacional de Guatapo, N of Altagracia de Orituco.",NA,NA,"600.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1740","6"
"134","2008-05-27 22:02:00-03","MO","MOBOT","1542033","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","tabacifolia","Ocotea tabacifolia","(Meisn.) Rohwer","C.D.A. da Mota|D.D. Coelho","Mota 56","1991","3","25","South America","Brazil","Amazonas",NA,"Manaus, Reserva Ducke, próximo a margem do Igarapé; mata de terra firme; solo arenoso.","-59.95","-2.95",NA,NA,NA,NA,NA,NA,"A. Vicentini",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","2009-12-04 16:33:00-02","MO","MOBOT","1542036","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","tabacifolia","Ocotea tabacifolia","(Meisn.) Rohwer","Gert G. Hatschbach|V. Nicolack","Hatschbach 52897","1989","5","19","South America","Brazil","Minas Gerais",NA,"Ouro Fino (mun. Conc. do Mato Dentro).",NA,NA,"700.00000000",NA,NA,NA,NA,NA,"H. van der Werff (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","2010-08-24 09:46:00-03","MO","MOBOT","1542037","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","tabacifolia","Ocotea tabacifolia","(Meisn.) Rohwer","F. Sellow","Sellow 3732","1814",NA,NA,"South America","Brazil",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","2020-11-10 04:40:00-03","MO","MOBOT","1542041","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","tabacifolia","Ocotea tabacifolia","(Meisn.) Rohwer","H. C. de Lima|et al.","Lima 3709","1989","9","14","South America","Brazil","Rio de Janeiro",NA,"Nova Friburgo, Reserva Ecológica Municipal de Macaé de Cima. Sito Fazenda Velha.","-42.05","-22","1100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","2012-03-29 05:23:00-03","MO","MOBOT","1542043","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","tabacifolia","Ocotea tabacifolia","(Meisn.) Rohwer","Shunsuke Tsugaru|Yasuharu Fujimoto|T. Tariki","Tsugaru B-2324","1987","12","8","South America","Brazil","São Paulo",NA,"Vicinity of Registro. 200 km SW from São Paulo, along the Rt. BR-116.",NA,NA,NA,NA,NA,NA,NA,NA,"H. van der Werff (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","2014-04-04 05:42:00-03","MO","MOBOT","165877","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","tabacifolia","Ocotea tabacifolia","(Meisn.) Rohwer","Rodolfo Vásquez|Nestor Jaramillo","Vásquez Martínez 10394","1988","2","4","South America","Peru","Loreto","Maynas","Dtto. Iquitos, Nina rumi. Bosque primario, suelos con un poco de arena blanca.","-73.41666","-3.8","122.00000000",NA,NA,NA,NA,NA,"Henk van der Werff (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7","7"
"140","2014-04-04 05:42:00-03","MO","MOBOT","165885","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","tabacifolia","Ocotea tabacifolia","(Meisn.) Rohwer","Rodolfo Vásquez|Nestor Jaramillo","Vásquez Martínez 4239","1983","7","27","South America","Peru","Loreto","Maynas","Puerto Almendras. Bosque primario.","-73.41666","-3.8","122.00000000",NA,NA,NA,NA,NA,"Henk van der Werff (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"83-22","7"
"141","2008-05-27 22:02:00-03","MO","MOBOT","2154023","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","tabacifolia","Ocotea tabacifolia","(Meisn.) Rohwer","Moraes","Moraes 928","1994","4","23","South America","Brazil","São Paulo",NA,"São Miguel Arcanjo. Parque Estadual de Carlos Botelho. Borda de mata.",NA,NA,NA,NA,NA,NA,NA,NA,"J.G. Rohwer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
