"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","continentOcean","country","stateProvince","locality","preparationType","occurrenceRemarks","barcode","imagecode","recordNumber","county","decimalLongitude","decimalLatitude","month","day","infraspecificEpithet","typeStatus","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","minimumElevationInMeters","maximumElevationInMeters","fieldNumber","individualCount","relatedCatalogItem"
"97","2020-06-15 15:28:05-03","UNESP-RC","HRCB","55114","PreservedSpecimen","Plantae",NA,NA,"Acanthaceae","Aphelandra","prismatica","Aphelandra prismatica","(Vell.) Hiern.","Azevedo, I.H.F.","Lombardi","2011",NA,"Brasil","Rio de Janeiro","Parque Nacional da Serra dos Órgãos",NA,"Arbusto, ca. 1m, brácteas verdes com ápice lilás, frutos marrons.",NA,NA,"8160","Teresópolis","-42.9655990600586","-22.4122009277344","04","11",NA,NA,NA,"22º25'","2017","05","18","38539","auto",NA,NA,NA,NA,NA,NA
"98","2020-06-17 15:23:52-03","UNESP-RC","HRCB","9780","PreservedSpecimen","Plantae",NA,NA,"Acanthaceae","Aphelandra","prismatica","Aphelandra prismatica","(Vell.) Hieron. ","C. Kameyama","Garcia, F. C. P.",NA,NA,"Brasil","São Paulo","Picinguaba",NA,NA,NA,NA,NA,"Ubatuba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA
"99","2020-06-17 15:23:52-03","UNESP-RC","HRCB","9698","PreservedSpecimen","Plantae",NA,NA,"Acanthaceae","Aphelandra","prismatica","Aphelandra prismatica","(Vell.) Hieron. ","C. Kameyama","Furlan, A.",NA,NA,"Brasil","São Paulo","Picinguaba",NA,NA,NA,NA,NA,"Ubatuba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA
"100","2020-06-17 15:23:52-03","UNESP-RC","HRCB","16826","PreservedSpecimen","Plantae",NA,NA,"Acanthaceae","Aphelandra","prismatica","Aphelandra prismatica","(Vell.) Hieron. ","C. Kameyama","Assis, M. A. de",NA,NA,"Brasil","São Paulo","Picinguaba",NA,NA,NA,NA,NA,"Ubatuba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA
"101","2020-06-17 15:23:52-03","UNESP-RC","HRCB","13315","PreservedSpecimen","Plantae",NA,NA,"Acanthaceae","Aphelandra","prismatica","Aphelandra prismatica","(Vell.) Hieron. ","C. Kameyama","Furlan, A.",NA,NA,"Brasil","São Paulo","Picinguaba - Parque Estadual da Serra do Mar",NA,NA,NA,NA,NA,"Ubatuba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA
"102","2020-06-17 15:23:52-03","UNESP-RC","HRCB","11473","PreservedSpecimen","Plantae",NA,NA,"Acanthaceae","Aphelandra","prismatica","Aphelandra prismatica","(Vell.) Hieron. ","C. Kameyama","Furlan, A.",NA,NA,"Brasil","São Paulo","Picinguaba - Parque Estadual da Serra do Mar",NA,NA,NA,NA,NA,"Ubatuba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA
"103","2021-03-17 14:38:20-03","UTFPR-SL","SHPR","373","PreservedSpecimen","Plantae","Anthophyta",NA,"Acanthaceae","Aphelandra","prismatica","Aphelandra prismatica","(Vell.) Hieron.","Biral, L.","Biral, L.","2018","América do Sul","Brasil","Rio de Janeiro","Reserva Ecológica Estadual da Juatinga.","exsicata","Herbácea, brácteas verdes, corola amarela.Habitat: Floresta ombrófila densa.","SHPR000373",NA,"1509","Paraty","-44.551667","-23.297222","12","31",NA,NA,"44º33'06 W","23º17'50 S","2018","12",NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","2020-11-18 11:39:38-03","UERJ","HRJ","11432","PreservedSpecimen","Plantae",NA,NA,"Acanthaceae","Aphelandra","prismatica","Aphelandra prismatica","(Vell.) Hiern",NA,"?",NA,NA,"Brasil","Rio de Janeiro","Ilha Grande.",NA,NA,"HRJ00011432",NA,"s.n.","Angra dos Reis","-44.3180999755859","-23.0067005157471",NA,NA,NA,NA,NA,NA,NA,NA,NA,"32988","auto",NA,NA,NA,NA,NA,NA
"105","2020-11-18 11:39:38-03","UERJ","HRJ","11188","PreservedSpecimen","Plantae",NA,NA,"Acanthaceae","Aphelandra","prismatica","Aphelandra prismatica","(Vell.) Hiern",NA,"?","2008",NA,"Brasil","Rio de Janeiro","Ilha Grande.",NA,NA,"HRJ00011188",NA,"s.n.","Angra dos Reis","-44.3180999755859","-23.0067005157471","12","18",NA,NA,NA,NA,NA,NA,NA,"32988","auto",NA,NA,NA,NA,NA,NA
"106","2019-07-31 14:31:59-03","CPATSA","HTSA","2977","PreservedSpecimen","Plantae",NA,NA,"Acanthaceae","Aphelandra","prismatica","Aphelandra prismatica","(Vell.) Hieron.","Gehrt, A.","Costa, A.S.; Ramos, I.","1938",NA,"Brasil","São Paulo","Estação Experimental. (Horto)",NA,"Arbusto.",NA,NA,"4389","Ubatuba","-45.0699996948242","-23.4300003051758","11","24",NA,NA,NA,NA,"1942","04","28","34265","auto",NA,NA,NA,NA,NA,NA
"107","2020-09-12 05:00:02-03","US","US","2754836","PreservedSpecimen","Plantae",NA,"Scrophulariales","Acanthaceae","Aphelandra","prismatica","Aphelandra prismatica","Hiern",NA,"P. Occhioni",NA,"South America - Neotropics","Brazil","Rio de Janeiro","Procedência Est. do Rio-Serra dos Orgãos. Pedra Escala Vrada [interpreted].",NA,NA,"US02867602","US02867602_01","19428",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"108","2020-09-12 05:00:02-03","US","US","3092093","PreservedSpecimen","Plantae",NA,"Scrophulariales","Acanthaceae","Aphelandra","prismatica","Aphelandra prismatica","Hiern",NA,"J. G. Bartolomeu","1953","South America - Neotropics","Brazil","São Paulo","Mongaguá.",NA,NA,"US02867581","US02867581_01","SPF15182",NA,NA,NA,"12","27",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"109","2020-09-12 05:00:02-03","US","US","3117006","PreservedSpecimen","Plantae",NA,"Scrophulariales","Acanthaceae","Aphelandra","prismatica","Aphelandra prismatica","Hiern",NA,"A. P. Duarte","1966","South America - Neotropics","Brazil","Rio de Janeiro","Serra de Petropolis.",NA,NA,"US02867588","US02867588_01","9671",NA,NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"110","2020-09-12 05:00:02-03","US","US","2647960","PreservedSpecimen","Plantae",NA,"Scrophulariales","Acanthaceae","Aphelandra","prismatica","Aphelandra prismatica","Hiern",NA,"M. Claussen","1842","South America","Brazil",NA,NA,NA,NA,"US02867586","US02867586_01","39",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"111","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Scrophulariales","Acanthaceae","Aphelandra","prismatica","Aphelandra prismatica","Hiern",NA,"E. H. Ule","1891","South America - Neotropics","Brazil","Rio de Janeiro","An Baechen im Walde des Corcovado.",NA,NA,NA,NA,"2427",NA,NA,NA,"12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"112","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Scrophulariales","Acanthaceae","Aphelandra","prismatica","Aphelandra prismatica","Hiern",NA,"-. Martius",NA,"South America","Brazil",NA,"Sebastianopolitanâ, in tractu montis granitcic Serra do Mar retro S. Cruz.",NA,NA,NA,NA,"s.n.",NA,NA,NA,"12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"113","2020-09-12 05:00:02-03","US","US","3259421","PreservedSpecimen","Plantae",NA,"Scrophulariales","Acanthaceae","Aphelandra","prismatica","Aphelandra prismatica","Hiern",NA,"D. Flores & et al.","1989","South America - Neotropics","Brazil","Rio de Janeiro","RJ, Angra dos Reis, Ilha Grande, Res. Biológ. Est. Praia do Sul, Rio Capivari.",NA,NA,"US02867579","US02867579_01","243",NA,NA,NA,"11","28",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"114","2020-09-12 05:00:02-03","US","US","1540572","PreservedSpecimen","Plantae",NA,"Scrophulariales","Acanthaceae","Aphelandra","prismatica","Aphelandra prismatica","Hiern",NA,"L. Smith","1929","South America","Brazil",NA,"Eastern end of Serra da Carioca, Rio de Janeiro, F.D.",NA,NA,"US02867598","US02867598_01","2165",NA,NA,NA,"3","26",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","200","500",NA,"1",NA
"115","2020-09-12 05:00:02-03","US","US","1540572","PreservedSpecimen","Plantae",NA,"Scrophulariales","Acanthaceae","Aphelandra","prismatica","Aphelandra prismatica","Hiern",NA,"L. Smith","1929","South America - Neotropics","Brazil","São Paulo","Estação Bologica, Alto da Serra.",NA,NA,"US02867598","US02867598_01","1934",NA,"-46.32","-23.78","2","17",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","800","900",NA,"1",NA
"116","2020-09-12 05:00:02-03","US","US","3385684","PreservedSpecimen","Plantae",NA,"Scrophulariales","Acanthaceae","Aphelandra","prismatica","Aphelandra prismatica","Hiern",NA,"C. Kameyama, A. Marcato, H. Fernandes, S. Vieira & R. Belinello","1998","South America - Neotropics","Brazil","São Paulo","Mun. de Ubatuba. Estação Experimental do IAC.",NA,NA,"US02867577","US02867577_01","109",NA,NA,NA,"11","17",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","10",NA,NA,"1",NA
"117","2020-09-12 05:00:02-03","US","US","3259409","PreservedSpecimen","Plantae",NA,"Scrophulariales","Acanthaceae","Aphelandra","prismatica","Aphelandra prismatica","Hiern",NA,"A. Zau","1988","South America - Neotropics","Brazil","Rio de Janeiro","RJ, Angra dos Reis, Ilha Grande, Res. Biol. Est. Praia do Sul.",NA,NA,"US02867580","US02867580_01","104",NA,NA,NA,"12","29",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"118","2020-09-12 05:00:02-03","US","US","3363535","PreservedSpecimen","Plantae",NA,"Scrophulariales","Acanthaceae","Aphelandra","prismatica","Aphelandra prismatica","Hiern",NA,"M. Sanchez & et al.","1993","South America - Neotropics","Brazil","São Paulo","Ubatuba, Núcleo de Pincinguaba, trilha do Corisco.",NA,NA,"US02867583","US02867583_01","29920",NA,"-44.8497","-23.3467","11","9",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"119","2020-09-12 05:00:02-03","US","US","3057004","PreservedSpecimen","Plantae",NA,"Scrophulariales","Acanthaceae","Aphelandra","prismatica","Aphelandra prismatica","Hiern",NA,"A. H. Gentry & E. M. Zardini","1985","South America - Neotropics","Brazil","São Paulo","Ubatuba, Agriculture Experiment Station. Forest along Río Comprido.",NA,NA,"US02867591","US02867591_01","49357",NA,"-45","-23.5","1","8",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","100",NA,NA,"1",NA
"120","2020-09-12 05:00:02-03","US","US","2562109","PreservedSpecimen","Plantae",NA,"Scrophulariales","Acanthaceae","Aphelandra","prismatica","Aphelandra prismatica","Hiern",NA,"A. P. Duarte","1966","South America - Neotropics","Brazil","Rio de Janeiro","Serra de Petropolis.",NA,NA,"US02867589","US02867589_01","9671",NA,NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"121","2020-09-12 05:00:02-03","US","US","2949216","PreservedSpecimen","Plantae",NA,"Scrophulariales","Acanthaceae","Aphelandra","prismatica","Aphelandra prismatica","Hiern",NA,"A. Duarte","1957","South America - Neotropics","Brazil","Rio de Janeiro","(D. Federal) Rio de Janeiro, Mun. Rio de Janeiro, Corcovado.",NA,NA,"US02867596","US02867596_01","58964",NA,NA,NA,"1","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"122","2020-09-12 05:00:02-03","US","US","2948864","PreservedSpecimen","Plantae",NA,"Scrophulariales","Acanthaceae","Aphelandra","prismatica","Aphelandra prismatica","Hiern",NA,"G. Martinelli","1978","South America - Neotropics","Brazil","Rio de Janeiro","Mun. Rio Claro, Lídice, matas da rod. RJ-16, próximas ao 1° túnel.",NA,NA,"US02867593","US02867593_01","4060",NA,NA,NA,"3","16",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","500",NA,NA,"1",NA
"123","2020-09-12 05:00:02-03","US","US","2564916","PreservedSpecimen","Plantae",NA,"Scrophulariales","Acanthaceae","Aphelandra","prismatica","Aphelandra prismatica","Hiern",NA,"A. C. Brade","1949","South America - Neotropics","Brazil","Espírito Santo","Esp. Santo. Mun. Cachoeira do Itapemirim Vargem Alta.",NA,NA,"US02867585","US02867585_01","19971",NA,NA,NA,"6","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","700",NA,NA,"1",NA
"124","2020-09-12 05:00:02-03","US","US","3275495","PreservedSpecimen","Plantae",NA,"Scrophulariales","Acanthaceae","Aphelandra","prismatica","Aphelandra prismatica","Hiern",NA,"J. G. Bartolomeu","1953","South America - Neotropics","Brazil","São Paulo","Mongaguá.",NA,NA,"US02867584","US02867584_01","SPF15182",NA,NA,NA,"12","27",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"125","2020-09-12 05:00:02-03","US","US","1188439","PreservedSpecimen","Plantae",NA,"Scrophulariales","Acanthaceae","Aphelandra","prismatica","Aphelandra prismatica","Hiern",NA,"E. W. D. Holway & M. M. Holway","1922","South America - Neotropics","Brazil","São Paulo","Alto da Serra.",NA,NA,"US02867597","US02867597_01","1970",NA,NA,NA,"6","14",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1000",NA,NA,"1",NA
"126","2020-09-12 05:00:02-03","US","US","95373","PreservedSpecimen","Plantae",NA,"Scrophulariales","Acanthaceae","Aphelandra","prismatica","Aphelandra prismatica","Hiern",NA,"Wilkes Explor. Exped.","1838","South America - Neotropics","Brazil",NA,"near Rio Janiero",NA,NA,"US00898750","US00898750_01 US00898750_02","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"127","2020-09-12 05:00:02-03","US","US","2578996","PreservedSpecimen","Plantae",NA,"Scrophulariales","Acanthaceae","Aphelandra","prismatica","Aphelandra prismatica","Hiern",NA,"L. Smith & E. L. McWilliams","1968","South America - Neotropics","Brazil","Rio de Janeiro","Woods, old road to Petropolis.",NA,NA,"US02867599","US02867599_01","15345a",NA,NA,NA,"1","29",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"128","2020-09-12 05:00:02-03","US","US","3259406","PreservedSpecimen","Plantae",NA,"Scrophulariales","Acanthaceae","Aphelandra","prismatica","Aphelandra prismatica","Hiern",NA,"H. Berardi","1981","South America - Neotropics","Brazil","Rio de Janeiro","Alto da Boa Vista/ Represa dos Ciganos.",NA,NA,"US02867578","US02867578_01","14",NA,NA,NA,"12","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"129","2020-09-12 05:00:02-03","US","US","2948872","PreservedSpecimen","Plantae",NA,"Scrophulariales","Acanthaceae","Aphelandra","prismatica","Aphelandra prismatica","Hiern",NA,"G. Martinelli, G. M. Barroso, S. Mayo, H. C. Lima & et al.","1981","South America - Neotropics","Brazil","Rio de Janeiro","Mun. Sta. Maria Madalena, Fazenda Mater Boni, mata do Urugão.",NA,NA,"US02867594","US02867594_01","7604",NA,NA,NA,"2","18",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1000",NA,NA,"1",NA
"130","2020-09-12 05:00:02-03","US","US","3092087","PreservedSpecimen","Plantae",NA,"Scrophulariales","Acanthaceae","Aphelandra","prismatica","Aphelandra prismatica","Hiern",NA,"A. S. Grotta & J. G. Bartolomeu","1953","South America - Neotropics","Brazil","São Paulo","Mongaguá, Praia Grande.",NA,NA,"US02867590","US02867590_01","SPF15130",NA,NA,NA,"11","29",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"131","2020-09-12 05:00:02-03","US","US","2798635","PreservedSpecimen","Plantae",NA,"Scrophulariales","Acanthaceae","Aphelandra","prismatica","Aphelandra prismatica","Hiern",NA,"D. Araujo","1976","South America - Neotropics","Brazil","Rio de Janeiro","Mun. Santa Maria Madalena, Parque do Desengano, Santa Clara.",NA,NA,"US02867603","US02867603_01","963",NA,NA,NA,"1","21",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","800",NA,NA,"1",NA
"132","2020-09-12 05:00:02-03","US","US","2948865","PreservedSpecimen","Plantae",NA,"Scrophulariales","Acanthaceae","Aphelandra","prismatica","Aphelandra prismatica","Hiern",NA,"G. Martinelli","1977","South America - Neotropics","Brazil","Rio de Janeiro","Mun. Petrópolis, Araras, caminho do Capoeirão.",NA,NA,"US02867592","US02867592_01","2988",NA,NA,NA,"9","26",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","600",NA,NA,"1",NA
"133","2020-09-12 05:00:02-03","US","US","2948874","PreservedSpecimen","Plantae",NA,"Scrophulariales","Acanthaceae","Aphelandra","prismatica","Aphelandra prismatica","Hiern",NA,"D. Araujo & J. P. P. Carauta","1976","South America - Neotropics","Brazil","Rio de Janeiro","RJ, Mun. Parati-Mirim, à beira do riacho.",NA,NA,"US02867595","US02867595_01","1440",NA,NA,NA,"12","9",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"134","2020-09-12 05:00:02-03","US","US","3363561","PreservedSpecimen","Plantae",NA,"Scrophulariales","Acanthaceae","Aphelandra","prismatica","Aphelandra prismatica","Hiern",NA,"H. Leitao Filho, R. R. Rodrigues, E. Cardoso, M. Lisboa & et al.",NA,"South America - Neotropics","Brazil","São Paulo","SP, Ubatuba, Estrada da Casa da Farinha.",NA,NA,"US02867582","US02867582_01","34529",NA,"-44.8528","-23.3525",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"135","2019-11-13 11:13:45-03","USP","SPF","110264","PreservedSpecimen","Plantae",NA,NA,"Acanthaceae","Aphelandra","prismatica","Aphelandra prismatica","(Vell.) Hiern","Anônimo","Martins, E","1993",NA,"Brasil","São Paulo",NA,NA,NA,"SPF00110264","SPF00110264","29400","Ubatuba","-44.846667","-23.356944","11","09",NA,NA,"-44.846667","-23.356944",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","2019-11-13 11:13:45-03","USP","SPF","114779","PreservedSpecimen","Plantae",NA,NA,"Acanthaceae","Aphelandra","prismatica","Aphelandra prismatica","(Vell.) Hiern","Wasshausen, DC","Leitão Filho, HF","1996",NA,"Brasil","São Paulo",NA,NA,NA,"SPF00114779","SPF00114779","34529","Ubatuba","-44.852789","-23.3525","01","30",NA,NA,"-44.852789","-23.3525","1998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","2019-11-13 11:13:45-03","USP","SPF","150737","PreservedSpecimen","Plantae",NA,NA,"Acanthaceae","Aphelandra","prismatica","Aphelandra prismatica","(Vell.) Hiern","Cordeiro, I","Cordeiro, I","2000",NA,"Brasil","São Paulo","Parque Estadual da Serra do Mar",NA,NA,"SPF00150737","SPF00150737","2382","Caraguatatuba","-45.436667","-23.586389","11","21",NA,NA,"-45.436667","-23.586389",NA,NA,NA,NA,NA,NA,"140","140",NA,NA,NA
"138","2021-03-15 18:24:20-03","USP","SPF","228635","PreservedSpecimen","Plantae",NA,NA,"Acanthaceae","Aphelandra","prismatica","Aphelandra prismatica","(Vell.) Hiern","Iamara-Nogueira, J","Iamara-Nogueira, J","2016",NA,"Brasil","São Paulo","Parque Estadual da Serra do Mar, Área do parque dentro do condomínio Park Imperial, cota 100.",NA,"Arbusto com ca. 30 cm alt. Brácteas verdes, flores amarelas.; Subbosque de Mata Atlântica.","SPF00228635",NA,"17","Caraguatatuba","-45.348472","-23.580319","11","19",NA,NA,"-45.348472","-23.580319","2016","11","22",NA,NA,NA,"50","50",NA,NA,NA
"139","2019-11-13 11:13:45-03","USP","SPF","97092","PreservedSpecimen","Plantae",NA,NA,"Acanthaceae","Aphelandra","prismatica","Aphelandra prismatica","(Vell.) Hiern","Wasshausen, DC","Sanchez, M","1993",NA,"Brasil","São Paulo",NA,NA,NA,"SPF00097092","SPF00097092","29920","Ubatuba","-44.849722","-23.346667","11","09",NA,NA,"-44.849722","-23.346667","1998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","2019-11-13 11:13:45-03","USP","SPF","144008","PreservedSpecimen","Plantae",NA,NA,"Acanthaceae","Aphelandra","prismatica","Aphelandra prismatica","(Vell.) Hiern","Hirao, YV","Rapini, A","2000",NA,"Brasil","São Paulo",NA,NA,NA,"SPF00144008","SPF00144008","901","Bertioga","-46.138599395752","-23.8544006347656","11","12",NA,NA,NA,NA,"2012","05","10","37616","auto",NA,NA,NA,NA,NA,NA
"141","2021-03-15 18:24:20-03","USP","SPF","124859","PreservedSpecimen","Plantae",NA,NA,"Acanthaceae","Aphelandra","prismatica","Aphelandra prismatica","(Vell.) Hiern","Kameyama, C","Pirani, JR","1997",NA,"Brasil","São Paulo",NA,NA,"Erva do interior da mata de restinga. Brácteas verdes, corola amarelo.","SPF00124859","SPF00124859","s.n.","Bertioga","-46.138599395752","-23.8544006347656","11","08",NA,NA,NA,NA,NA,NA,NA,"37616","auto",NA,NA,NA,NA,NA,NA
"142","2019-11-13 11:13:45-03","USP","SPF","110263","PreservedSpecimen","Plantae",NA,NA,"Acanthaceae","Aphelandra","prismatica","Aphelandra prismatica","(Vell.) Hiern","Kameyama, C","Proença, SL","1995",NA,"Brasil","São Paulo",NA,NA,NA,"SPF00110263","SPF00110263","57","Bertioga","-46.138599395752","-23.8544006347656","08","21",NA,NA,NA,NA,NA,NA,NA,"37616","auto",NA,NA,NA,NA,NA,NA
"143","2019-11-13 11:13:45-03","USP","SPF","204650","PreservedSpecimen","Plantae",NA,NA,"Acanthaceae","Aphelandra","prismatica","Aphelandra prismatica","(Vell.) Hiern","Kameyama, C","Pirani, JR","2011",NA,"Brasil","São Paulo","Serra do Mar",NA,NA,"SPF00204650","SPF00204650","6376","Bertioga","-46.138599395752","-23.8544006347656","04","30",NA,NA,NA,NA,NA,NA,NA,"37616","auto",NA,NA,NA,NA,NA,NA
"144","2019-11-13 11:13:45-03","USP","SPF","147506","PreservedSpecimen","Plantae",NA,NA,"Acanthaceae","Aphelandra","prismatica","Aphelandra prismatica","(Vell.) Hiern","Kameyama, C","Vieira, S","2000",NA,"Brasil","São Paulo","Parque Estadual da Serra do Mar",NA,NA,"SPF00147506","SPF00147506","61","Caraguatatuba","-45.4099998474121","-23.6200008392334","12","03",NA,NA,NA,NA,"2007",NA,NA,"30093","auto",NA,NA,NA,NA,NA,NA
"145","2021-03-15 18:24:20-03","USP","SPF","15130","PreservedSpecimen","Plantae",NA,NA,"Acanthaceae","Aphelandra","prismatica","Aphelandra prismatica","(Vell.) Hiern","Hoehne, W","Grotta, AS","1953",NA,"Brasil","São Paulo",NA,NA,"Herbáceo de flors amarelas.","SPF00015130","SPF00015130","s.n.","Mongaguá","-46.6199989318848","-24.0799999237061","11","29",NA,NA,NA,NA,"1954","06","03","12311","auto",NA,NA,NA,NA,NA,NA
"146","2021-03-15 18:24:20-03","USP","SPF","15182","PreservedSpecimen","Plantae",NA,NA,"Acanthaceae","Aphelandra","prismatica","Aphelandra prismatica","(Vell.) Hiern","Hoehne, W","Bartolomeu, JG","1953",NA,"Brasil","São Paulo","Col. no alto da serra.",NA,"Flores amarelas.","SPF00015182","SPF00015182","s.n.","Mongaguá","-46.6199989318848","-24.0799999237061","12","27",NA,NA,NA,NA,"1954","06","03","12311","auto",NA,NA,NA,NA,NA,NA
"147","2021-03-15 18:24:20-03","USP","SPF","46654","PreservedSpecimen","Plantae",NA,NA,"Acanthaceae","Aphelandra","prismatica","Aphelandra prismatica","(Vell.) Hiern","Kameyama, C","Rossi, L","1983",NA,"Brasil","São Paulo","Estação Ecológica Juréia-Itatins",NA,"Erva do interior da mata.","SPF00046654","SPF00046654","s.n.","Peruíbe","-46.9900016784668","-24.3199996948242","06","09",NA,NA,NA,NA,"1988","04","28","21922","auto",NA,NA,NA,NA,NA,NA
"148","2019-11-13 11:13:45-03","USP","SPF","118896","PreservedSpecimen","Plantae",NA,NA,"Acanthaceae","Aphelandra","prismatica","Aphelandra prismatica","(Vell.) Hiern","Kameyama, C","Mariano Neto, E","1996",NA,"Brasil","São Paulo",NA,NA,NA,"SPF00118896","SPF00118896","21","Santo André","-46.5299987792969","-23.6599998474121","01","29",NA,NA,NA,NA,NA,NA,NA,"27258","auto",NA,NA,NA,NA,NA,NA
"149","2021-03-15 18:24:20-03","USP","SPF","85359","PreservedSpecimen","Plantae",NA,NA,"Acanthaceae","Aphelandra","prismatica","Aphelandra prismatica","(Vell.) Hiern","Kameyama, C","Netto, AA","1948",NA,"Brasil","São Paulo","Paranapiacaba",NA,"erva; flores vermelho-amarelas","SPF00085359","SPF00085359","s.n.","Santo André","-46.5299987792969","-23.6599998474121","05","26",NA,NA,NA,NA,"1994","04","05","27258","auto",NA,NA,NA,NA,NA,NA
"150","2019-11-13 11:13:45-03","USP","SPF","134179","PreservedSpecimen","Plantae",NA,NA,"Acanthaceae","Aphelandra","prismatica","Aphelandra prismatica","(Vell.) Hiern","Kameyama, C","Kameyama, C","1998",NA,"Brasil","São Paulo","Estação Experimental do IAC",NA,NA,"SPF00134179","SPF00134179","109","Ubatuba","-45.0699996948242","-23.4300003051758","11","17",NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,"10","10",NA,NA,NA
"151","2019-11-13 11:13:45-03","USP","SPF","110262","PreservedSpecimen","Plantae",NA,NA,"Acanthaceae","Aphelandra","prismatica","Aphelandra prismatica","(Vell.) Hiern","Kameyama, C","Rossi, L","1993",NA,"Brasil","São Paulo","Parque Estadual da Serra do Mar",NA,NA,"SPF00110262","SPF00110262","1370","Ubatuba","-45.0699996948242","-23.4300003051758","12","02",NA,NA,NA,NA,"1998",NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA
"152","2019-09-04 19:57:11-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Acanthaceae","Aphelandra","prismatica","Aphelandra prismatica",NA,NA,"C. F. P. von Martius",NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,"Type [status unknown]",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
