"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","day","county","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","typeStatus"
"99","2016-10-13 05:57:00-03","MO","MOBOT","712158","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","pulchella","Ficus pulchella","Schott ex Spreng.","C.C. Berg (BG)","David A. Neill","Neill 9823","1991","3","South America","Ecuador","Napo","Jatun Sacha Biological Station. Río Napo, 8 km east of Misahuallí. Primary forest on river floodplain. Permanent Plot 05. Tagged trees.","-77.6","-1.06666",NA,NA,NA,NA,"17","Tena","400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"91-9","3",NA
"100","2008-05-27 22:02:00-03","MO","MOBOT","712292","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","pulchella","Ficus pulchella","Schott ex Spreng.","C.C. Berg (BG)","David N. Smith","Smith 5207","1983","9","South America","Peru","Pasco","Gran Pajonal, trail to Shumahuani from Chequitavo Possibly primary montaine forest.","-74.38333","-10.75",NA,NA,NA,NA,"24","Oxapampa","1200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"83-158","6",NA
"101","2008-05-27 22:02:00-03","MO","MOBOT","712422","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","pulchella","Ficus pulchella","Schott ex Spreng.","C.C. Berg (BG)","David N. Smith","Smith 5301","1983","9","South America","Peru","Pasco","Gran Pajonal, vicinity of Chequitavo. Primary forest, part on steepslope dropping to river.","-74.38333","-10.75",NA,NA,NA,NA,"27","Oxapampa","1000.00000000","1200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"83-165","8",NA
"102","2008-05-27 22:02:00-03","MO","MOBOT","2056744","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","pulchella","Ficus pulchella","Schott ex Spreng.","Berg","Robin B. Foster|et al.","Foster 13379","1989","10","South America","Bolivia","Beni",NA,"-66.25","-15.5",NA,NA,NA,NA,"27",NA,"250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103","2020-08-31 09:17:09-03","INPA","INPA","135413","S","Plantae","Dicotyledon Rosids","Rosales","Moraceae","Ficus","pulchella","Ficus pulchella","Schott","Pellisare, G; Romaniuc Neto, S; Pellisare","Silva, MG da","5445","1980","07","Southern America","Brasil","Pará","Rio Tocantins, Breu Branco","-49.7","-3.9",NA,NA,"INPA0135413","INPA0135413 INPA0135413_e INPA0135413_e1","10","Tucuruí",NA,NA,NA,NA,"-49.7","-3.9","2010","09",NA,NA,NA,NA,NA,NA
"104","2020-08-31 09:17:09-03","INPA","INPA","184631","S","Plantae","Dicotyledon Rosids","Rosales","Moraceae","Ficus","pulchella","Ficus pulchella","Schott","Pellisare, G; Romaniuc Neto, S; Pellisare","Muniz, FH","15","1992","01","Southern America","Brasil","Maranhão","Reserva Florestal do Sacavém, São Luis - Reserva Florestal do Sacavem. Solo arenoso, próximo a rio.","-44.25","-2.5",NA,NA,"INPA0184631","INPA0184631 INPA0184631_e INPA0184631_e1 INPA0184631_e2","21",NA,NA,NA,NA,NA,"-44.25","-2.5","2010","09",NA,NA,NA,NA,NA,NA
"105","2020-08-31 09:17:09-03","INPA","INPA","85929","S","Plantae","Dicotyledon Rosids","Rosales","Moraceae","Ficus","pulchella","Ficus pulchella","Schott","Pederneiras, LC","Acero, E","855","1970","07","Southern America","Colômbia","Amazonas","Alto Inirida-Vaupes, Amazonas: Alto Inirida-Vaupés",NA,NA,NA,NA,"INPA0085929","INPA0085929 INPA0085929_e INPA0085929_e1",NA,NA,NA,NA,NA,NA,NA,NA,"2014","06",NA,NA,NA,NA,NA,NA
"106","2020-08-31 09:17:09-03","INPA","INPA","228438","S","Plantae","Dicotyledon Rosids","Rosales","Moraceae","Ficus","pulchella","Ficus pulchella","Schott","Pellisare, G; Romaniuc Neto, S; Pellisare","Souza, VC de","9337","1995","10","Southern America","Brasil","São Paulo","Arredores da foz do Rio Guaraú (margem esquerda). Mata de restinga.","-46.9900016784668","-24.3199996948242",NA,NA,"INPA0228438","INPA0228438 INPA0228438_e INPA0228438_e1","09","Peruíbe",NA,NA,"21922","auto",NA,NA,"2010","09",NA,NA,NA,NA,NA,NA
"107","2020-07-10 09:47:46-03","MBML","MBML-HERBARIO","14608",NA,"Plantae",NA,NA,"Moraceae","Ficus","pulchella","Ficus pulchella","Schott","L. C. Pederneiras/22-05-2006","L. Kollmann; et al","4072","2001","06",NA,"Brasil","Espírito Santo","Santa Lúcia","-40.5297012329102","-20.1005992889404",NA,"Árvore 17m. DAP 38cm. Fuste 5m. Frutos verdes. Látex.","MBML014608","MBML014608","28","Santa Leopoldina",NA,NA,"23799","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","2020-07-10 09:47:46-03","MBML","MBML-HERBARIO","31077",NA,"Plantae",NA,NA,"Moraceae","Ficus","pulchella","Ficus pulchella","Schott","A.F.P. Machado/24-08-2007","R.R. Vervloet; V. Demuner, E. Bausen, T. A. Cruz","3193","2007","08",NA,"Brasil","Espírito Santo","Aguas Claras. Zequinha","-40.814444","-18.875556",NA,"Árvore 18m, frutos imaturos de cor verde claro. Látex de cor branca.","MBML031077","MBML031077","15","Águia Branca","350","350",NA,NA,"40W48'52","18S52'32","2007","08","24",NA,NA,NA,NA,NA
"109","2020-07-10 09:47:46-03","MBML","MBML-HERBARIO","32809",NA,"Plantae",NA,NA,"Moraceae","Ficus","pulchella","Ficus pulchella","Schott","A.F.P. Machado/25-03-2008","L. F. S. Magnago; V. Demuner, T. Cruz e Elias Bausen","1450","2006","09",NA,"Brasil","Espírito Santo","Liberdade, propr.: Deoclécio Lorenccini","-40.514167","-19.351944",NA,"Árvore 18m de alt., fuste na altura do solo, Dap 50+60+30cm. Cicônios verdes. Latex verde. Mata ciliar em fundo de vale.","MBML032809","MBML032809","28","Marilândia","150","150",NA,NA,"40W30'51","19S21'7",NA,NA,NA,NA,NA,NA,NA,NA
"110","2020-06-17 15:25:17-03","UNESP-RC","HRCB","10420","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","pulchella","Ficus pulchella","Schott ex Spreng.","P. P. Carauta","Garcia, F. C. P.",NA,NA,NA,NA,"Brasil","São Paulo","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,"Ubatuba",NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","2021-01-26 13:56:34-03","IMA","MAC","35933","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","pulchella","Ficus pulchella","Schott","A.F.P.Machado","A.I.L.Pinheiro; E.C.O.Chagas; M.C.S.Mota","457","2009","01",NA,"Brasil","Alagoas",NA,"-35.9432983398438","-9.30667018890381",NA,"Árvore ca.de 10m de altura. Fruto verde. Látex branco.; Mata Atlântica.","MAC0035933",NA,"30","Murici",NA,NA,"22851","auto",NA,NA,"2018","02","20",NA,NA,NA,NA,NA
"112","2020-11-18 11:40:56-03","UERJ","HRJ","11288","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","pulchella","Ficus pulchella","Schott",NA,"?","s.n.","2009","09",NA,"Brasil","Rio de Janeiro","Ilha Grande.","-44.3180999755859","-23.0067005157471",NA,NA,"HRJ00011288",NA,"06","Angra dos Reis",NA,NA,"32988","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","2020-11-18 11:49:54-03","UERJ","HRJ","12982","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","pulchella","Ficus pulchella","Schott",NA,"MANÃO, C.Y#?#G.; MAIOLI, V.A.; C.A.L.; LIMA, A.; GIANFALDONI, M. & CALLADO, C.H.","929","2009","03",NA,"Brasil","Angra dos Reis","Trilha da Parnaióca, área de borda.",NA,"-23.2",NA,"Árvore, DAP = 44,56 cm localizada na Parcela 8 - indivíduo 294.","HRJ00013001",NA,"14","Ilha Grande",NA,NA,NA,NA,"44º12'91''W","23º11'60''S",NA,NA,NA,NA,NA,NA,NA,NA
"114","2021-02-25 10:13:15-03","CVRD","CVRD","13624","PreservedSpecimen","Plantae","Magnoliophyta","Rosales","Moraceae","Ficus","pulchella","Ficus pulchella","Schott","Domingos A. Folli","Folli, D.A.","6829","2011","12","América do Sul","BRASIL","ES",NA,"-40.2733001708984","-19.8202991485596",NA,"<ll>dwc_commonname:</ll> Figueira","CVRD013624",NA,"09","Aracruz","38","38","37987","auto",NA,NA,"2011","12","09","Magnoliopsida",NA,NA,NA,NA
"115","2021-02-25 10:13:15-03","CVRD","CVRD","9505","PreservedSpecimen","Plantae","Magnoliophyta","Rosales","Moraceae","Ficus","pulchella","Ficus pulchella","Schott","Domingos A. Folli","Siqueira, G.S.","220","2006","04","América do Sul","BRASIL","ES",NA,"-40.0722007751465","-19.3910999298096",NA,"<ll>dwc_commonname:</ll> Figueira","CVRD009505","CVRD009505","15","Linhares",NA,NA,"48094","auto",NA,NA,"2006","04","25","Magnoliopsida",NA,NA,NA,NA
"116","2021-02-25 10:13:15-03","CVRD","CVRD","13608","PreservedSpecimen","Plantae","Magnoliophyta","Rosales","Moraceae","Ficus","pulchella","Ficus pulchella","Schott","Domingos A. Folli","Folli, D.A.","6813","2011","11","América do Sul","BRASIL","ES",NA,"-40.0722007751465","-19.3910999298096",NA,"<ll>dwc_commonname:</ll> Figueira","CVRD013608",NA,"29","Linhares","58","58","48094","auto",NA,NA,"2011","11","29","Magnoliopsida",NA,NA,NA,NA
"117","2021-02-25 10:13:15-03","CVRD","CVRD","4893","PreservedSpecimen","Plantae","Magnoliophyta","Rosales","Moraceae","Ficus","pulchella","Ficus pulchella","Schott","C. C. Berg","Folli, D.A.","2269","1994","04","América do Sul","BRASIL","ES","Córrego Tamanduá.","-40.0722007751465","-19.3910999298096",NA,"<ll>dwc_commonname:</ll> Figueira","CVRD004893",NA,"04","Linhares",NA,NA,"48094","auto",NA,NA,"2001","03","16","Magnoliopsida",NA,NA,NA,NA
"118","2021-02-25 10:13:15-03","CVRD","CVRD","3422","PreservedSpecimen","Plantae","Magnoliophyta","Rosales","Moraceae","Ficus","pulchella","Ficus pulchella","Schott","J. P. P. Carauta","Folli, D.A.","1417","1991","09","América do Sul","BRASIL","ES","Localizada nos fundos do viveiro, próximo à horta.","-40.0722007751465","-19.3910999298096",NA,"<ll>dwc_commonname:</ll> Figueira","CVRD003422",NA,"20","Linhares",NA,NA,"48094","auto",NA,NA,"1993","07","20","Magnoliopsida",NA,NA,NA,NA
"119","2021-02-25 10:13:15-03","CVRD","CVRD","6244","PreservedSpecimen","Plantae","Magnoliophyta","Rosales","Moraceae","Ficus","pulchella","Ficus pulchella","Schott","J. P. P. Carauta","Folli, D.A.","3419","1999","05","América do Sul","BRASIL","ES","Próxima a ant. casa de guarda","-40.0722007751465","-19.3910999298096",NA,"<ll>dwc_commonname:</ll> Figueira","CVRD006244",NA,"11","Linhares",NA,NA,"48094","auto",NA,NA,"1999","07","07","Magnoliopsida",NA,NA,NA,NA
"120","2021-02-25 10:13:15-03","CVRD","CVRD","2991","PreservedSpecimen","Plantae","Magnoliophyta","Rosales","Moraceae","Ficus","pulchella","Ficus pulchella","Schott","C. C. Berg","Folli, D.A.","1255","1991","01","América do Sul","BRASIL","ES","Próximo ao Escritório.","-40.0722007751465","-19.3910999298096",NA,"<ll>dwc_commonname:</ll> Figueira","CVRD002991",NA,"05","Linhares",NA,NA,"48094","auto",NA,NA,"2001","03","16","Magnoliopsida",NA,NA,NA,NA
"121","2021-02-25 10:13:15-03","CVRD","CVRD","11650","PreservedSpecimen","Plantae","Magnoliophyta","Rosales","Moraceae","Ficus","pulchella","Ficus pulchella","Schott","Geovane S. Siqueira","Paula-Souza, J.","5746","2006","04","América do Sul","BRASIL","ES","Taxonomia de Campo USP, UNICAMP, ESAlq","-40.0722007751465","-19.3910999298096",NA,"Árvore, sicônios verdes <ll>dwc_commonname:</ll> Figueira","CVRD011650",NA,"13","Linhares",NA,NA,"48094","auto",NA,NA,"2008","09","16","Magnoliopsida",NA,NA,NA,NA
"122","2020-09-12 05:00:02-03","US","US","2931792","PreservedSpecimen","Plantae",NA,"Urticales","Moraceae","Ficus","pulchella","Ficus pulchella","Schott ex Spreng.",NA,"G. Hatschbach","37041","1975","9","South America","Brazil","Paraná","Cachoeira","-48.7118988037109","-25.4286003112793",NA,NA,"US01334337","US01334337_01","11","Antonina",NA,NA,"38300","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"123","2020-09-12 05:00:02-03","US","US","3417786","PreservedSpecimen","Plantae",NA,"Urticales","Moraceae","Ficus","pulchella","Ficus pulchella","Schott ex Spreng.","Cardoso Pederneiras, L.","H. D. Clarke, K. David, C. Chin & C. Perry","6054","1997","7","South America - Neotropics","Guyana","Cuyuni-Mazaruni","Paruima, 1-3 km S; Illubia Creek, 0.5 km E of confluence with Kamarang River","-61.0658","5.79694",NA,NA,"US00653266",NA,"24",NA,"500",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"124","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Urticales","Moraceae","Ficus","pulchella","Ficus pulchella",NA,"Berg, C. C.","K. M. Redden, C. Perry, P. Benjamin, D. Singh, C. Wilkie & C. E. Hinchliff","4637","2006","10","South America - Neotropics","Guyana","Cuyuni-Mazaruni","Mazaruni River base of Arawai Falls.","-60.5748","6.34478",NA,NA,NA,NA,"9",NA,"133",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"125","2020-09-12 05:00:02-03","US","US","USw39383","PreservedSpecimen","Plantae",NA,"Urticales","Moraceae","Ficus","pulchella","Ficus pulchella",NA,NA,"B. Maguire","51872",NA,NA,"South America - Neotropics","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"126","2020-09-12 05:00:02-03","US","US","2627942","PreservedSpecimen","Plantae",NA,"Urticales","Moraceae","Ficus","pulchella","Ficus pulchella","Schott ex Spreng.",NA,"A. P. Duarte","4891","1959","7","South America - Neotropics","Brazil","Rio de Janeiro","Floresta dos Três Rios, Jacarepaguá","-43.2075004577637","-22.9027996063232",NA,NA,"US01334336","US01334336_01","7","Rio de Janeiro",NA,NA,"57442","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"127","2020-09-12 05:00:02-03","US","US","2252292","PreservedSpecimen","Plantae",NA,"Urticales","Moraceae","Ficus","pulchella","Ficus pulchella","Schott ex Spreng.",NA,"R. M. Klein","1392","1955","5","South America","Brazil","Santa Catarina","Morro da Fazenda","-48.6618995666504","-26.9078006744385",NA,NA,"US01334332","US01334332_01","25","Itajaí","20",NA,"27253","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"128","2020-09-12 05:00:02-03","US","US","2222010","PreservedSpecimen","Plantae",NA,"Urticales","Moraceae","Ficus","pulchella","Ficus pulchella","Schott ex Spreng.",NA,"R. M. Klein","1807","1956","1","South America - Neotropics","Brazil","Bahia","Morro da Ressacada","-40.1425018310547","-14.7941999435425",NA,NA,"US01334333","US01334333_01","24","Nova Canaã",NA,NA,"27564","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"129","2020-09-12 05:00:02-03","US","US","2469859","PreservedSpecimen","Plantae",NA,"Urticales","Moraceae","Ficus","pulchella","Ficus pulchella",NA,"Berg, C. C.","B. Maguire, J. A. Steyermark & C. K. Maguire","53812","1962","9","South America - Neotropics","Venezuela","Bolívar","Alto Río Cuyuni, Cerro Uroi, Río Uroi",NA,NA,NA,NA,"US01087835",NA,"13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"130","2020-09-12 05:00:02-03","US","US","2281875","PreservedSpecimen","Plantae",NA,"Urticales","Moraceae","Ficus","pulchella","Ficus pulchella","Schott ex Spreng.",NA,"R. M. Klein","1392","1955","5","South America","Brazil","Santa Catarina","Morro da Fazenda","-48.6618995666504","-26.9078006744385",NA,NA,"US01334334","US01334334_01","25","Itajaí","20",NA,"27253","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"131","2020-09-12 05:00:02-03","US","US","2281907","PreservedSpecimen","Plantae",NA,"Urticales","Moraceae","Ficus","pulchella","Ficus pulchella","Schott ex Spreng.",NA,"R. M. Klein","1807","1956","1","South America","Brazil","Santa Catarina","Morro da Ressacada.","-48.6618995666504","-26.9078006744385",NA,NA,"US01334335","US01334335_01","24","Itajaí","150",NA,"27253","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"132","2021-03-15 18:28:55-03","USP","SPF","207587","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","pulchella","Ficus pulchella","Schott ex Spreng.","Milliken, W","Sasaki, D; Nascimento, J; André, TJC; Mortati, AF; Piva, JH","1630","2007","05",NA,"Brasil","Mato Grosso","RPPN Lote Cristalino, Trilha do Teles Pires.","-55.5614","-9.3601",NA,"Árvore ca. 20 m alt. Látex branco. Folhas e frutos verdes coletados do chão.; Mata de terra firme. Presença de Burseraceae, Moracae, Palmae (açaí, paxiúba, sete-pernas).","SPF00207587",NA,"07","Novo Mundo",NA,NA,NA,NA,"-55.5614","-9.3601",NA,NA,NA,NA,NA,NA,NA,NA
"133","2019-11-13 11:26:28-03","USP","SPF","198005","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","pulchella","Ficus pulchella","Schott ex Spreng.","Pelissari, G","Santos, MF","543","2007","05",NA,"Brasil","Minas Gerais","Santana do Rio Preto, (Cabeça de Boi). APA do Parque Nacional da Serra do Cipó. Interior da mata, próximo à casa de José Fernandes.","-43.422472","-19.411222",NA,"Árvore, 14 m. Presença de látex. Folhas brilhantes. Estéril. Material prensado em álcool.","SPF00198005",NA,"16","Itambé do Mato Dentro",NA,NA,NA,NA,"-43.422472","-19.411222","2011","06","01",NA,NA,NA,NA,NA
"134","2019-11-13 11:26:28-03","USP","SPF","112250","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","pulchella","Ficus pulchella","Schott ex Spreng.","Carauta, JPP","Andrade, PM","417","1993","10",NA,"Brasil","Minas Gerais","Estação Biológica de Caratinga. Mata atlântica.","-42.1391983032227","-19.7896995544434",NA,"Árvore, 15 m alt., com frutos verdes.","SPF00112250",NA,"20","Caratinga",NA,NA,"49886","auto",NA,NA,"1986","06",NA,NA,NA,NA,NA,NA
"135","2019-11-13 11:26:28-03","USP","SPF","107970","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","pulchella","Ficus pulchella","Schott ex Spreng.","Castro, RM","Souza, VC","9337","1995","10",NA,"Brasil","São Paulo","Arredores da Foz do Rio Guaraú (margem esquerda). Mata de restinga.","-46.9900016784668","-24.3199996948242",NA,"Árvore, ca. 8 m alt., estípulas e sicônios verdes. Latescentes.","SPF00107970",NA,"09","Peruíbe",NA,NA,"21922","auto",NA,NA,"2004","10",NA,NA,NA,NA,NA,NA
"136","2019-10-07 09:36:29-03","UEFS","HUEFS","80899","PreservedSpecimen","Plantae","Angiospermae","Rosales","Moraceae","Ficus","pulchella","Ficus pulchella","Schott",NA,"Castro, R.M.","945","2004","02",NA,"Brasil","Bahia",NA,"-38.9967002868652","-14.2775001525879",NA,"Agrossilvicultura","HUEFS0080899","HUEFS0080899","23","Itacaré",NA,NA,"41230","auto",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA
"137","2019-10-07 09:36:29-03","UEFS","HUEFS","164001","PreservedSpecimen","Plantae","Angiospermae","Rosales","Moraceae","Ficus","pulchella","Ficus pulchella","Schott","A.F.P.Machado","Garcia, F.C.P.","392","1989","05",NA,"Brasil","São Paulo","picinguaba, trilha das 3 lagoas até o mangue","-45.0699996948242","-23.4300003051758",NA,NA,"HUEFS0164001","HUEFS0164001","05","Ubatuba",NA,NA,"34265","auto",NA,NA,"2010","12",NA,"Rosanae",NA,NA,NA,NA
"138","2019-10-07 09:36:29-03","UEFS","HUEFS","104485","PreservedSpecimen","Plantae","Angiospermae","Rosales","Moraceae","Ficus","pulchella","Ficus pulchella","Schott","D.Cardoso","Cardoso, D.","978","2006","01",NA,"Brasil","Bahia","Serra do Orobó. Riacho da Prata.","-40.491111","-12.318333",NA,NA,"HUEFS0104485","HUEFS0104485","20","Rui Barbosa","645","645",NA,NA,"40W29'28''","12S19'6''","2006","01",NA,"Rosanae",NA,NA,NA,NA
"139","2019-10-07 09:36:29-03","UEFS","HUEFS","105137","PreservedSpecimen","Plantae","Angiospermae","Rosales","Moraceae","Ficus","pulchella","Ficus pulchella","Schott","D.Cardoso","Queiroz, L.P.de","12058","2006","01",NA,"Brasil","Bahia","Serra do Orobó. Fazenda Gameleira.","-40.536944","-12.421111",NA,"Mata ciliar.","HUEFS0105137","HUEFS0105137","18","Itaberaba","552","552",NA,NA,"40W32'13''","12S25'16''","2006","01",NA,"Rosanae",NA,NA,NA,NA
"140","2019-10-07 09:36:29-03","UEFS","HUEFS","126716","PreservedSpecimen","Plantae","Angiospermae","Rosales","Moraceae","Ficus","pulchella","Ficus pulchella","Schott","A.F.P.Machado","Guedes, M.L.S.","13848","2007","09",NA,"Brasil","Bahia","Oeste. Fazenda São Domingos.","-44.548333","-14.2725",NA,"Mata de galeria.","HUEFS0126716","HUEFS0126716","22",NA,NA,NA,NA,NA,"44W32'54''","14S16'21''","2009","10",NA,"Rosanae",NA,NA,NA,NA
"141","2019-10-07 09:36:29-03","UEFS","HUEFS","208170","PreservedSpecimen","Plantae","Angiospermae","Rosales","Moraceae","Ficus","pulchella","Ficus pulchella","Schott",NA,"Popovkin, A.V.","1666",NA,NA,NA,"Brasil","Bahia","Algodão.","-37.966667","-12.166667",NA,NA,"HUEFS0208170",NA,NA,"Entre Rios","93","93",NA,NA,"37W58'0''","12S10'",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"142","2019-10-07 09:36:29-03","UEFS","HUEFS","85526","PreservedSpecimen","Plantae","Angiospermae","Rosales","Moraceae","Ficus","pulchella","Ficus pulchella","Schott",NA,"Queiroz, L.P.de","9456","2004","09",NA,"Brasil","Bahia","Encosta da Serra do Orobó, Bom Jardim.","-40.475833","-12.3275",NA,"Floresta estacional com dossel a ca. 15 m alt.","HUEFS0085526","HUEFS0085526","03","Rui Barbosa","478","478",NA,NA,"40W28'33''","12S19'39''",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"143","2019-10-07 09:36:29-03","UEFS","HUEFS","90969","PreservedSpecimen","Plantae","Angiospermae","Rosales","Moraceae","Ficus","pulchella","Ficus pulchella","Schott",NA,"Castro, R.M.","1049","2004","12",NA,"Brasil","Bahia","Parque Estadual de Condurú.","-39.066667","-14.366667",NA,"Mata atlântica, Cabruca(plantação de cacau sob mata raleada).","HUEFS0090969","HUEFS0090969","12","Itacaré",NA,NA,NA,NA,"39W4'","14S22'",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"144","2019-10-07 09:36:29-03","UEFS","HUEFS","93314","PreservedSpecimen","Plantae","Angiospermae","Rosales","Moraceae","Ficus","pulchella","Ficus pulchella","Schott","R.M.de Castro","Cardoso, D.","368","2005","03",NA,"Brasil","Bahia","Serra do Orobó. Faz. Bom Jardim. Estâncias Baleeiro.","-40.4825","-12.332222",NA,"Floresta Estacional Semidecidual.","HUEFS0093314","HUEFS0093314","26","Rui Barbosa","653","653",NA,NA,"40W28'57''","12S19'56''","2006","12",NA,"Rosanae",NA,NA,NA,NA
"145","2019-10-07 09:36:29-03","UEFS","HUEFS","172968","PreservedSpecimen","Plantae","Angiospermae","Rosales","Moraceae","Ficus","pulchella","Ficus pulchella","Schott",NA,"Siqueira, G.S.","220","2006","04",NA,"Brasil","Espírito Santo",NA,"-40.0722007751465","-19.3910999298096",NA,"Mata Ciliar.","HUEFS0172968","HUEFS0172968","15","Linhares",NA,NA,"48094","auto",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA
"146","2019-10-07 09:36:29-03","UEFS","HUEFS","183892","PreservedSpecimen","Plantae","Angiospermae","Rosales","Moraceae","Ficus","pulchella","Ficus pulchella","Schott",NA,"Machado, A.F.P.","1039","2011",NA,NA,"Brasil","Rio de Janeiro",NA,"-43.2075004577637","-22.9027996063232",NA,NA,"HUEFS0183892","HUEFS0183892",NA,"Rio de Janeiro",NA,NA,"57442","auto",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA
"147","2019-10-07 09:36:29-03","UEFS","HUEFS","164002","PreservedSpecimen","Plantae","Angiospermae","Rosales","Moraceae","Ficus","pulchella","Ficus pulchella","Schott",NA,"Assis, M.A.de","523","1995","04",NA,"Brasil","São Paulo","picinguaba, trilha da almada","-45.0699996948242","-23.4300003051758",NA,NA,"HUEFS0164002","HUEFS0164002","19","Ubatuba",NA,NA,"34265","auto",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA
"148","2019-11-22 16:09:17-03","UEFS","HUEFS","185598","PreservedSpecimen","Plantae","Angiospermae","Rosales","Moraceae","Ficus","pulchella","Ficus pulchella","Schott",NA,NA,"2269","1994","04",NA,"Brasil","Espírito Santo","Reserva Natural Vale. Córrego Tamanduá.","-40.0722007751465","-19.3910999298096",NA,"Mata de Tabuleiro.","HUEFS0185598","HUEFS0185598 HUEFS0185598_01","04","Linhares",NA,NA,"48094","auto",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA
"149","2019-11-22 16:09:17-03","UEFS","HUEFS","185599","PreservedSpecimen","Plantae","Angiospermae","Rosales","Moraceae","Ficus","pulchella","Ficus pulchella","Schott",NA,NA,"1417","1991","09",NA,"Brasil","Espírito Santo","Reserva Natural Vale. Localizada nos fundos do viveiro, próximo a horta.","-40.0722007751465","-19.3910999298096",NA,"Mata Ciliar.","HUEFS0185599","HUEFS0185599","20","Linhares",NA,NA,"48094","auto",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA
"150","2019-11-22 16:09:17-03","UEFS","HUEFS","185600","PreservedSpecimen","Plantae","Angiospermae","Rosales","Moraceae","Ficus","pulchella","Ficus pulchella","Schott",NA,NA,"1255","1991","01",NA,"Brasil","Espírito Santo","Reserva Natural Vale. Próximo ao escritório.","-40.0722007751465","-19.3910999298096",NA,"Mussununga.","HUEFS0185600","HUEFS0185600","05","Linhares",NA,NA,"48094","auto",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA
"151","2019-12-04 16:39:49-03","FFCLRP","SPFR","11265","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","pulchella","Ficus pulchella","Schott. ex Spreng.","Pereira, R.A.S.","Pereira, R.A.S.; Coelho, L.F.M; Elias, L.G.; Jansen, S.G.; Kjellberg, F.","164","2008","03",NA,"Brasil","São Paulo","Próximo do alojamento da sede do IF (datum Córr. Alegr.)","-44.824417","-23.364417",NA,"Ao lado da caixa d'água.",NA,NA,"05","Ubatuba","30","30",NA,NA,"44o49'27.9W","23o21'51.9S",NA,NA,NA,NA,NA,NA,NA,NA
