"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","infraspecificEpithet","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","previousCatalogNumber","typeStatus","individualCount","fieldNumber"
"155","2020-12-11 11:40:20-03","UFMG","BHCB","14836","PreservedSpecimen","Plantae","Dicotyledon",NA,"Polygalaceae","Polygala","galioides","Polygala galioides","Poir.",NA,"Meyer, ST; Pedralli, G","s.n.","1987","03","26","Southern America","Brasil","Minas Gerais","Perdizes","Rio Galheiro.","-47.2928009033203","-19.3528003692627",NA,"Herbáceo. Flor rosa",NA,NA,NA,NA,"45889","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","2020-12-11 11:40:20-03","UFMG","BHCB","12903","PreservedSpecimen","Plantae","Dicotyledon",NA,"Polygalaceae","Polygala","galioides","Polygala galioides","Poir.",NA,"Pereira, LA; et al.","s.n.","1988","05","15","Southern America","Brasil","Minas Gerais","Ouro Branco","Serra de Ouro Branco, Vertente sul","-43.6918983459473","-20.5207996368408",NA,"Campo úmido de encosta. Herbáceo",NA,NA,"1150","1150","13809","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"157","2020-12-11 11:40:20-03","UFMG","BHCB","18413","PreservedSpecimen","Plantae","Dicotyledon",NA,"Polygalaceae","Polygala","galioides","Polygala galioides","Poir.",NA,"Tameirão Neto, E","17","1990","03","24","Southern America","Brasil","Minas Gerais","Tiradentes","Serra São José, Mineração Ômega S.A.","-44.1781005859375","-21.1103000640869",NA,"Campo rupestre. Herbáceo. Flores brancas. Unicata",NA,NA,NA,NA,"10355","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","2009-06-15 09:03:00-03","MO","MOBOT","100194709","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","galioides","Polygala galioides","Poir.",NA,"J.A. Silva","Silva 420","1986","7","7","South America","Brazil","Roraima",NA,"Boa Vista. Serra de Tepequém.","-61.75","3.75",NA,NA,NA,NA,"1600.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"159","2014-02-25 05:40:00-03","MO","MOBOT","100243532","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","galioides","Polygala galioides","Poir.","A. Jacobs-Brouwer","Gerardo Aymard|Ángel Fernández","Aymard C. 7087","1988","10","28","South America","Venezuela","Bolívar",NA,"Entre Rios. Bosques Intervenidos.",NA,NA,NA,NA,NA,NA,"200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"160","2014-10-28 08:45:00-02","MO","MOBOT","100657681","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","galioides","Polygala galioides","Poir.",NA,"Jean B. Leblond","Leblond s.n.","1784",NA,NA,"South America","French Guiana","Cayenne",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lectotype","1",NA
"161","2014-02-21 08:44:00-03","MO","MOBOT","100657682","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","galioides","Polygala galioides","Poir.",NA,"R. Haase","Haase 201",NA,NA,NA,"South America","Bolivia","La Paz",NA,"Luisita",NA,NA,NA,NA,NA,NA,"180.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"162","2015-03-26 09:52:00-03","MO","MOBOT","137093","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","galioides","Polygala galioides","Poir.","A. Freire Fierro","James C. Solomon","Solomon 10620","1983","5","10","South America","Bolivia","Tarija","Mendez","10.4 km SW of Tomatas (5 km N of Tarija). Rincón de la Victoria.","-64.8333333","-21.5333333",NA,NA,NA,NA,"2200.00000000","2300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","83-75"
"163","2011-03-03 11:50:00-03","MO","MOBOT","1791359","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","galioides","Polygala galioides","Poir.",NA,"J.B.A.P. Lamarck","Lamarck s.n.34958",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","2014-08-23 05:35:00-03","MO","MOBOT","2345575","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","galioides","Polygala galioides","Poir.","J.F. Pastore (CEN), Sep","Howard S. Irwin|S.F. da Fonsêca|R. Souza|R. Reis dos Santos|J. Ramos","Irwin 27528","1970","3","14","South America","Brazil","Minas Gerais",NA,"Cerrado, ca. 13 km E of Diamantina, on brown sandy soil. Serra do Espinhaco.",NA,NA,NA,NA,NA,NA,"1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","2010-11-24 06:33:00-02","MO","MOBOT","2345572","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","galioides","Polygala galioides","Poir.","J.F. Pastore (CEN), Sep","Marion J. Jansen-Jacobs|Ben J.H. ter Welle|V. James|R. Andrew","Jansen-Jacobs 4798","1995","8","24","South America","Guyana","Rupununi",NA,"Shea Village. Savanna.","-59.1","2.85",NA,NA,NA,NA,"170.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","2008-05-27 22:02:00-03","MO","MOBOT","2345576","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","galioides","Polygala galioides","Poir.","J.F. Pastore (CEN), Sep","Ezechias P. Heringer","Heringer 18020","1980","3","15","South America","Brazil","Goiás",NA,"Luziania.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","2015-02-22 14:19:00-03","MO","MOBOT","2345578","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","galioides","Polygala galioides","Poir.","J.F. Pastore (CEN), Sep","Howard S. Irwin","Irwin 13477","1966","3","4","South America","Brazil","Goiás",NA,"Serra dos Cristais. Rocky hillside, ca. 3 km E of Cristalina.",NA,NA,NA,NA,NA,NA,"1250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","2009-11-09 21:31:00-02","MO","MOBOT","2345579","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","galioides","Polygala galioides","Poir.","J.F. Pastore (CEN), Sep","Julian A. Steyermark|Bruce K. Holst|Bruno J. Manara","Steyermark 131229","1985","9","2","South America","Venezuela","Bolívar",NA,"Distrito Cedeño: Rocky igneous forested slopes and bluffs of Cerro Medano, 22.5 km SW of Caicara del Orinoco, just SW of Sacuima.","-66.25","7.6",NA,NA,NA,NA,"100.00000000","200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","2008-05-27 22:02:00-03","MO","MOBOT","2346076","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","galioides","Polygala galioides","Poir.","J.F. Pastore (CEN)","Howard S. Irwin","Irwin 25099","1970","1","22","South America","Brazil","Goiás",NA,"Contraforte Central. Cerrado and gallery margin, red clay soil, ca. 24 km NE of Catalao.",NA,NA,NA,NA,NA,NA,"875.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","2009-08-04 16:54:00-03","MO","MOBOT","2346093","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","galioides","Polygala galioides","Poir.","J.F. Pastore (CEN)","Francis W. Pennell","Pennell 1408","1917","8","26","South America","Colombia","Meta","Villavicencio","Llano e. of V.",NA,NA,NA,NA,NA,NA,"450.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","2012-12-30 12:40:00-02","MO","MOBOT","2346094","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","galioides","Polygala galioides","Poir.","J.F. Pastore (CEN)","Leandro Aristeguieta","Aristeguieta 7619","1970","8","29","South America","Venezuela","Monagas",NA,"Sabana de Jusepin. Dominada por Axonopus en flor.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","2019-10-18 15:27:00-03","MO","MOBOT","2481915","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","galioides","Polygala galioides","Poir.","Bernardi, L.","Carl Schwacke","Schwacke 2567","1880","3","7","South America","Brazil","Rio Grande do Sul",NA,"Pelotas. ad Bruyère",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"173","2011-10-10 14:09:00-03","MO","MOBOT","2515810","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","galioides","Polygala galioides","Poir.",NA,"Jiménez","Jiménez 1420",NA,NA,NA,"South America","Paraguay","Canindeyú",NA,"Reserva Natural del Bosque Mbaracayú","-55.41666","-24.08333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","2009-07-13 11:42:00-03","MO","MOBOT","2910616","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","galioides","Polygala galioides","Poir.",NA,"Otto Zöllner","Zöllner 12339","1984","12","18","South America","Chile",NA,NA,"In province Nuble near Las Tranca way to the Baths of Chillán.",NA,NA,NA,NA,NA,NA,"1300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","2014-01-22 12:19:00-02","MO","MOBOT","2912506","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","galioides","Polygala galioides","Poir.","J. Wurdack","Segundo Leiva G.|P. Chuna|J. Cadle","Leiva González 1348","1994",NA,NA,"South America","Peru","San Martín",NA,"San Ignacio-Nueva Esperanza). San Ignacio . Dpto; Cajamarca. Habitat: Borde de carretera. Habito;",NA,NA,NA,NA,NA,NA,"560.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","2008-05-27 22:02:00-03","MO","MOBOT","2913151","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","galioides","Polygala galioides","Poir.","J. Wurdack","Howard S. Irwin","Irwin 34789","1972","1","22","South America","Brazil","Goiás",NA,"Cerrado. Cerrado and adjacent gallery forest, ca. 15 km S. of Niquelándia.",NA,NA,NA,NA,NA,NA,"750.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","2014-08-23 05:35:00-03","MO","MOBOT","2913278","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","galioides","Polygala galioides","Poir.","J.J. Wurdack","Howard S. Irwin|S.F. da Fonsêca|R. Souza|R. Reis dos Santos|J. Ramos","Irwin 26879","1970","3","4","South America","Brazil","Goiás",NA,"Cerrado and gallery, ca. 12 km W. Of Corinto.",NA,NA,NA,NA,NA,NA,"600.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","2009-11-09 21:31:00-02","MO","MOBOT","2913298","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","galioides","Polygala galioides","Poir.","Steyermark","Julian A. Steyermark|Bruce K. Holst|Bruno J. Manara","Steyermark 131329","1985","9","3","South America","Venezuela","Bolívar",NA,"Distrito Cedeno: Rocky igneous slopes, 35 km. SW of Caicara del Orinoco.","-66.33333","7.5",NA,NA,NA,NA,"100.00000000","300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179","2009-07-31 17:15:00-03","MO","MOBOT","2913454","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","galioides","Polygala galioides","Poir.","J.J. Wurdack","Howard S. Irwin|H. Maxwell|Dieter C. Wasshausen","Irwin 21619","1968","3","22","South America","Brazil","Minas Gerais",NA,"Gallery forest, ca. 27 km. S. of Paraíso, Goias. Partial shade.",NA,NA,NA,NA,NA,NA,"500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","2014-08-23 05:35:00-03","MO","MOBOT","2913576","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","galioides","Polygala galioides","Poir.","J. Kallunki","Howard S. Irwin|R. Reis dos Santos|R. Souza|S.F. da Fonsêca","Irwin 24263","1969","3","11","South America","Brazil","Goiás",NA,"Chapada dos Vendeiros. Gallery woods and adjacent brejo, ca. 10 km south of Cavalcante. Gallery margin.",NA,NA,NA,NA,NA,NA,"1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","2011-03-02 10:37:00-03","MO","MOBOT","2913707","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","galioides","Polygala galioides","Poir.",NA,"Johan F. Widgren","Widgren s.n.","1841",NA,NA,"South America","Brazil","Minas Gerais",NA,"Rio de Janeiro ( vide caram adjunctam).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"182","2009-07-17 07:39:00-03","MO","MOBOT","2913836","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","galioides","Polygala galioides","Poir.","L. Bernardi","Émile Hassler","Hassler 12398",NA,NA,NA,"South America","Paraguay","Central",NA,"In regione lacus Ypacaray.","-57.35","-25.33",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"183","2014-04-07 21:22:00-03","MO","MOBOT","3095989","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","galioides","Polygala galioides","Poir.","Chodat","D.B. Pickel","Pickel 778","1924","8","24","South America","Brazil","Pernambuco",NA,"Prazeres.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"184","2015-05-20 10:36:54-03","UFERSA","MOSS","6402","S","Plantae",NA,NA,"Polygalaceae","Polygala","galioides","Polygala galioides","Poir.","Coelho, M.","Deodato, K.","13","1996","02","07","América do Sul","Brasil","Minas Gerais","Prados",NA,"-44.0797","-21.0575",NA,"flor branca.",NA,NA,NA,NA,"21382","auto",NA,"2006","07","28",NA,NA,NA,NA,NA,NA,NA,NA
"185","2020-08-31 09:16:47-03","INPA","INPA","136319","S","Plantae","Dicotyledon Rosids","Fabales","Polygalaceae","Polygala","galioides","Polygala galioides","Poir.","Pastore, JF","Rosa, NA","4238","1982","04","16","Southern America","Brasil","Amapá",NA,"BR 156, Próximo do Km 0 da BR Macapá-Oiapoque.","-52.431858","1.866489",NA,NA,"INPA0136319",NA,NA,NA,NA,NA,NA,"2004","01",NA,"-52.431858","1.866489",NA,NA,NA,NA,NA,NA
"186","2020-08-31 09:16:47-03","INPA","INPA","201245","S","Plantae","Dicotyledon Rosids","Fabales","Polygalaceae","Polygala","galioides","Polygala galioides","Poir.","Cavalcante, D","Miranda, IS","846","1995","08","08","Southern America","Brasil","Roraima",NA,"Estrada para Serra da Lua, km 95, 100m à direita do km 95 da estrada para Serra da Lua.","-60","2.2",NA,NA,"INPA0201245","INPA0201245 INPA0201245_e INPA0201245_e1",NA,NA,NA,NA,NA,"2010","07",NA,"-60","2.2",NA,NA,NA,NA,NA,NA
"187","2020-08-31 09:16:47-03","INPA","INPA","201247","S","Plantae","Dicotyledon Rosids","Fabales","Polygalaceae","Polygala","galioides","Polygala galioides","Poir.","Cavalcante, D","Miranda, IS","871","1995","08","09","Southern America","Brasil","Roraima",NA,"RR 205, km 55, 21km à direita do km 55 da RR 205 (Direção: Boa Vista - Alto Alegre).","-61","3.2",NA,NA,"INPA0201247","INPA0201247 INPA0201247_e INPA0201247_e1",NA,NA,NA,NA,NA,"2010","07",NA,"-61","3.2",NA,NA,NA,NA,NA,NA
"188","2020-08-31 09:16:47-03","INPA","INPA","256986","S","Plantae","Dicotyledon Rosids","Fabales","Polygalaceae","Polygala","galioides","Polygala galioides","Poir.","Ramos, JF","Amaral, IL do","3749","2013","05","06","Southern America","Brasil","Pará","Itaituba","Rio Tapajós, Margem esquerda do Rio Tapajós","-56.5","-4.6",NA,NA,"INPA0256986","INPA0256986 INPA0256986_e",NA,NA,NA,NA,NA,"2013","07","09","-56.5","-4.6",NA,NA,NA,NA,NA,NA
"189","2019-06-07 18:05:05-03","UFLA","ESAL","13986","S","Plantae",NA,NA,"Polygalaceae","Polygala","galioides","Polygala galioides","Poir.",NA,"Lourenço, RA","215",NA,NA,NA,NA,"Brasil","Minas Gerais","Lavras","Parque Ecologico Quedas do Rio Bonito","-44.999444","-21.245278",NA,"erva; 0,18; ;; cerrado",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-44.999444","-21.245278",NA,NA,NA,NA,NA,NA
"190","2019-06-07 18:05:05-03","UFLA","ESAL","31380","S","Plantae",NA,NA,"Polygalaceae","Polygala","galioides","Polygala galioides","Poir.","Arruda, I A C","Arruda, I A C; Martins, C P V; Biondi, M; Mansanssini, A J","516","2016","03","15",NA,"Brasil","Minas Gerais","Itutinga","Serra do Ouro Grosso","-44.661111","-21.307194",NA,"Erva, 20cm, raíz c/ odor refrescante, cálice verde na base e lilás no ápice, corola lilás na base e roxa no ápice, ramo estigmático branco c/ ápice lilás.; Campo Rupestre, campo geral arenoso.",NA,NA,"985","985",NA,NA,NA,"2017","02",NA,"-44.661111","-21.307194",NA,NA,NA,NA,NA,NA
"191","2019-06-07 18:05:05-03","UFLA","ESAL","6443","S","Plantae",NA,NA,"Polygalaceae","Polygala","galioides","Polygala galioides","Poir.","J. Y. Tamashiro","Carvalho, DA","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Itumirim","Serra da Bocaina, Ingai","-44.8711013793945","-21.3169002532959",NA,"erva; 0,20; lilás, creme;; campo rupestre",NA,NA,"11","11","16596","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"192","2019-12-19 11:20:11-03","UFG","UFG","45199","S","Plantae",NA,NA,"Polygalaceae","Polygala","galioides","Polygala galioides","Poir.","Resende, I.L.M.","Resende, I.L.M.","996","2009","01","13",NA,"Brasil","Goiás","Silvânia",NA,"-48.6081008911133","-16.658899307251",NA,NA,"UFG0045199","UFG0045199",NA,NA,"46044","auto",NA,"2010","01","15","-48513.95","-16572.7083",NA,NA,NA,NA,NA,NA
"193","2019-12-19 11:20:11-03","UFG","UFG","16471","S","Plantae",NA,NA,"Polygalaceae","Polygala","galioides","Polygala galioides","Poir.","Pastore, J.F.","Ferreira, H.D.","2782","1995","02","04",NA,"Brasil","Goiás","Pirenópolis","Cerrado. Solo arenoso. Úmido.","-48.9592018127441","-15.852499961853",NA,"Corola lilás.",NA,NA,NA,NA,"40887","auto",NA,"2003","01","21",NA,NA,NA,NA,NA,NA,NA,NA
"194","2019-12-19 11:20:11-03","UFG","UFG","14629","S","Plantae",NA,NA,"Polygalaceae","Polygala","galioides","Polygala galioides","Poir.","Pastore, J.F.","Cris; Fernanda","s.n.","1991","04","22",NA,"Brasil","Mato Grosso","Barra do Garças","Serra Azul, Proximo ao córrego Cachoeira. Transição cerrado denso.","-52.2566986083984","-15.8900003433228",NA,NA,NA,NA,NA,NA,"123012","auto",NA,"2003","01","21",NA,NA,NA,NA,NA,NA,NA,NA
"195","2019-12-19 11:20:11-03","UFG","UFG","9007","S","Plantae",NA,NA,"Polygalaceae","Polygala","galioides","Polygala galioides","Poir.","Pastore, J.F.","Rizzo, J.A.","8916","1973","03","28",NA,"Brasil","Goiás","Cristalina","Serra do Topázio, 20km antes de Cristalina. Rodovia Brasília-Belo Horizonte. Campo rupestre. Local úmido.","-47.6136016845703","-16.7686004638672",NA,"10cm de altura, corola roxa.",NA,NA,NA,NA,"85457","auto",NA,"2003","01","21",NA,NA,NA,NA,NA,NA,NA,NA
"196","2019-12-19 11:20:11-03","UFG","UFG","7802","S","Plantae",NA,NA,"Polygalaceae","Polygala","galioides","Polygala galioides","Poir.","Pastore, J.F.","Rizzo, J.A.","7478","1972","01","14",NA,"Brasil","Tocantins","Formoso do Araguaia","Serra Grande, Alto da Serra Grande.","-49.5289001464844","-11.7966995239258",NA,"Herbaceo. corola roxa.",NA,NA,NA,NA,"161471","auto",NA,"2003","01","21",NA,NA,NA,NA,NA,NA,NA,NA
"197","2019-12-19 11:20:11-03","UFG","UFG","481","S","Plantae",NA,NA,"Polygalaceae","Polygala","galioides","Polygala galioides","Poir.","Pastore, J.F.","Rizzo, J.A.; Barbosa, A.","2950","1968","12","04",NA,"Brasil","Goiás","Bela Vista","Pela GOM-2, para Bela Vista, atravessando o rio Meia Ponte, à esquerda da estrada. Mata.",NA,NA,NA,"Herbáceo, corola branca.",NA,NA,NA,NA,NA,NA,NA,"2003","01","21",NA,NA,NA,NA,NA,NA,NA,NA
"198","2019-12-19 11:20:11-03","UFG","UFG","9541","S","Plantae",NA,NA,"Polygalaceae","Polygala","galioides","Polygala galioides","Poir.","Pastore, J.F.","Rizzo, J.A.","9541","1974","01","11",NA,"Brasil","Tocantins","Couto Magalhães","De Pequizeiro a Couto Magalhães, 30km antes de Couto Magalhães. Mata secundária.",NA,NA,NA,"10cm de altura, corola roxa.",NA,NA,NA,NA,NA,NA,NA,"2003","01","21",NA,NA,NA,NA,NA,NA,NA,NA
"199","2019-12-19 11:20:11-03","UFG","UFG","1930","S","Plantae",NA,NA,"Polygalaceae","Polygala","galioides","Polygala galioides","Poir.","Pastore, J.F.","Rizzo, J.A.; Barbosa, A.","3928","1969","03","05",NA,"Brasil","Goiás","Goiânia","À esquerda da rodovia Goiânia para Trindade, no km 12.","-49.2538986206055","-16.6786003112793",NA,"Herbáceo, corola roxa.",NA,NA,NA,NA,"25250","auto",NA,"2003","01","21",NA,NA,NA,NA,NA,NA,NA,NA
"200","2019-12-19 11:20:11-03","UFG","UFG","19254","S","Plantae",NA,NA,"Polygalaceae","Polygala","galioides","Polygala galioides","Poir.","Pastore, J.F.","César, R.; et al.","362","1996","03","20",NA,"Brasil","Goiás","Pirenópolis","Serra dos Pireneus, Alto da Serra dos Pireneus, 14,5km do centro da cidade. Formação rupestre. Frequente em local úmido com solo arenoso.","-48.9592018127441","-15.852499961853",NA,"Herbáceo, aproximadamente 20cm de altura, heliófila, botões lilases.",NA,NA,NA,NA,"40887","auto",NA,"2003","01","21",NA,NA,NA,NA,NA,NA,NA,NA
"201","2019-06-10 10:11:29-03","FZB-BH","BHZB","2875","S","Plantae",NA,NA,"Polygalaceae","Polygala","galioides","Polygala galioides",NA,"S.G Rezende","Mendonça, M.P. et al.","669","2004","05","12",NA,"Brasil","MG","Vazante",NA,"-46.853056","-17.961111",NA,"UTM 303750 / 8013125.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"46W 51' 11","17S 57' 40",NA,NA,NA,NA,NA,NA
"202","2021-01-26 13:57:39-03","IMA","MAC","25305","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","galioides","Polygala galioides","Poir.",NA,"P.A.F.Rios; G.B.Araujo; D.Lima","55","2006","09","22",NA,"Brasil","Alagoas","Satuba","Reserva do Catolé.","-36.378889","-9.9425",NA,"Erva. Flores roxas.; Cerrado.","MAC0025305",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-36.378889","-9.9425",NA,NA,NA,NA,NA,NA
"203","2021-01-26 13:57:39-03","IMA","MAC","43608","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","galioides","Polygala galioides","Poir.","D.Cavalcanti","Chagas-Mota; V.G.Ramalho","5112","2009","08","29",NA,"Brasil","Alagoas","Paripueira","RPPN Sabiá.","-35.916667","-9.785278",NA,"Erva ca. 15 cm de altura. Flores lilases.; Mata Pluvial Atlântica.","MAC0043608",NA,NA,NA,NA,NA,NA,"2019","02","06","-35.916667","-9.785278",NA,NA,NA,NA,NA,NA
