"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","country","occurrenceRemarks","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","stateProvince","locality","decimalLongitude","decimalLatitude","preparationType","barcode","imagecode","county","infraspecificEpithet","verbatimLongitude","verbatimLatitude","class","yearIdentified","monthIdentified","dayIdentified","minimumElevationInMeters","maximumElevationInMeters","relatedCatalogItem","typeStatus","coordinatePrecision","geoFlag","individualCount","sex"
"95","2019-11-13 11:17:20-03","USP","SPF","80886","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Melocactus","violaceus","Melocactus violaceus","Pfeiff.","Brasil",NA,"Taylor, NP","Harley, RM","25265","1988","10","20",NA,"Minas Gerais","Serra de Areia","-41.05","-16.366667",NA,"SPF00080886",NA,"Jequitinhonha",NA,"-41.05","-16.366667",NA,"1989","06",NA,"1100","1100",NA,NA,NA,NA,NA,NA
"96","2019-11-13 11:17:20-03","USP","SPF","81048","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Melocactus","violaceus","Melocactus violaceus","Pfeiff.","Brasil",NA,"Zappi, DC","Zappi, DC","185","1989","07","31",NA,"Bahia","Rod. 367, 20-24 Km N de Porto Seguro na direção de Santa Cruz Cabrália, Km 80-84.",NA,NA,NA,"SPF00081048",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97","2019-11-13 11:17:20-03","USP","SPF","81051","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Melocactus","violaceus","Melocactus violaceus","Pfeiff.","Brasil",NA,"Zappi, DC","Zappi, DC","183","1989","07","30",NA,"Bahia","Rod. 367, 10-15 Km N de Porto Seguro, na direção de Santa Cruz Cabrália, Km 74.",NA,NA,NA,"SPF00081051",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98","2019-11-13 11:17:20-03","USP","SPF","80991","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Melocactus","violaceus","Melocactus violaceus ritteri","N.P.Taylor","Brasil",NA,"Zappi, DC","Zappi, DC","130","1989","07","16",NA,"Bahia",NA,"-40.5182991027832","-11.1806001663208",NA,"SPF00080991",NA,"Jacobina","ritteri",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62396","auto",NA,NA
"99","2019-11-13 11:17:20-03","USP","SPF","81050","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Melocactus","violaceus","Melocactus violaceus margaritaceus","N.P.Taylor","Brasil",NA,"Zappi, DC","Zappi, DC","115","1989","07","13",NA,"Bahia",NA,"-38.510799407959","-12.9710998535156",NA,"SPF00081050",NA,"Salvador","margaritaceus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26018","auto",NA,NA
"100","2019-10-07 09:18:39-03","UEFS","HUEFS","33433","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Cactaceae","Melocactus","violaceus","Melocactus violaceus subsp. margaritaceus","N.P.Taylor","Brasil","Dunas.","D.Zappi","Viana, B.F.","92","1996","09","01",NA,"Bahia","Abaeté.","-38.510799407959","-12.9710998535156",NA,"HUEFS0033433",NA,"Salvador","subsp. margaritaceus",NA,NA,"Caryophyllanae","1999","01",NA,NA,NA,NA,NA,"26018","auto",NA,NA
"101","2019-10-07 09:18:39-03","UEFS","HUEFS","180289","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Cactaceae","Melocactus","violaceus","Melocactus violaceus","Pfeiff.","Brasil","Arbustiva",NA,"Matos, E.N.de","302","2011","07","29",NA,"Bahia","Fazenda Cezo.","-49.587222","-11.879444",NA,"HUEFS0180289","HUEFS0180289","Conde",NA,"49W35'14''","11S52'46''","Caryophyllanae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102","2019-10-07 09:18:39-03","UEFS","HUEFS","240409","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Cactaceae","Melocactus","violaceus","Melocactus violaceus","Pfeiff.","Brasil","Caatinga com lagedo e Palmeira.",NA,"Equipe Projeto Abelhas.","74","1997","08","23",NA,"Bahia","Fazenda Bastião(cerca de 114km antes de Milagres) na BR 116.","-39.85","-12.883333",NA,"HUEFS0240409","HUEFS0240409","Milagres",NA,"39W51'","12S53'","Caryophyllanae",NA,NA,NA,"280","280",NA,NA,NA,NA,NA,NA
"103","2019-10-07 09:18:39-03","UEFS","HUEFS","50106","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Cactaceae","Melocactus","violaceus","Melocactus violaceus","Pfeiff.","Brasil","Restinga, soterada parcialmente na areia.",NA,"Rocha, E.A.","568","2000","02","16",NA,"Bahia","6,5 Km ao Norte da Praia de Saquaira. Área de Proteção Ambiental Península de Maraú.","-38.95","-13.983333",NA,"HUEFS0050106","HUEFS0050106","Maraú",NA,"38W57'","13S59'","Caryophyllanae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","2019-10-07 09:18:39-03","UEFS","HUEFS","105525","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Cactaceae","Melocactus","violaceus","Melocactus violaceus subsp. margaritaceus","N.P.Taylor","Brasil","Fragmentos de restinga arbórea com áreas abertas em solo bastante arenoso.","M.Machado","Cardoso, D.","1081","2006","02","03",NA,"Bahia","Arembepe. Condomínio Laguna.","-38.35","-12.933333",NA,"HUEFS0105525","HUEFS0105525","Camaçari","subsp. margaritaceus","38W21'","12S56'","Caryophyllanae","2006","02",NA,"2","9",NA,NA,NA,NA,NA,NA
"105","2019-10-07 09:18:39-03","UEFS","HUEFS","38516","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Cactaceae","Melocactus","violaceus","Melocactus violaceus subsp. ritteri","N.P.Taylor","Brasil","Vegetação herbáceo-arbustiva antropizada sobre solo arenoso-pedregoso.","D.Zappi","França, F.","3099","1999","06","24",NA,"Bahia","Morro vizinho ao Monte Tabor.","-40.510833","-11.169722",NA,"HUEFS0038516","HUEFS0038516","Jacobina","subsp. ritteri","40W30'39''","11S10'11''","Caryophyllanae","1999","12",NA,"725","725",NA,NA,NA,NA,NA,NA
"106","2019-10-07 09:18:39-03","UEFS","HUEFS","85616","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Cactaceae","Melocactus","violaceus","Melocactus violaceus subsp. ritteri","N.P.Taylor","Brasil","Campo aberto com velózias sobre areia e fragmentos de quartzo.","M.Machado","Queiroz, L.P.de","9548","2004","09","05",NA,"Bahia","Serra do Orobó.","-40.491111","-12.321389",NA,"HUEFS0085616","HUEFS0085616","Rui Barbosa","subsp. ritteri","40W29'28''","12S19'17''","Caryophyllanae","2005","01",NA,"752","752",NA,NA,NA,NA,NA,NA
"107","2020-07-23 12:01:19-03","CEPLAC","CEPEC","85377","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Melocactus","violaceus","Melocactus violaceus",NA,"Brasil",NA,"E. A. Rocha","E. A. Rocha","568","2000","02","16",NA,"Bahia","6,5Km ao N da Praia de Saquaíra, na Área de Proteção Ambiental Penísula de Maraú.","-38.952222","-13.988333",NA,NA,NA,"MARAÚ",NA,"38W57'8","13S59'18",NA,NA,NA,NA,NA,NA,"16/02/2000",NA,NA,NA,NA,NA
"108","2020-07-23 12:01:19-03","CEPLAC","CEPEC","51211","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Melocactus","violaceus","Melocactus violaceus ritteri",NA,"Brasil",NA,"N. P. Taylor","N. P. Taylor","1583","1991","02","08",NA,"Bahia","Serra de Rui Barbosa.","-40.4939002990723","-12.2839002609253",NA,NA,NA,"RUY BARBOSA","ritteri",NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1991",NA,"68639","auto",NA,NA
"109","2017-09-11 17:09:07-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Cactaceae","Melocactus","depressus","Melocactus depressus","Hook.","Brazil",NA,NA,"Gardner, G","s.n.",NA,NA,NA,"Southern America",NA,"Habitat prope Pernambuco.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","2021-04-05 12:31:28-03","UNIVASF","HVASF","15921","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Melocactus","violaceus","Melocactus violaceus subsp. margaritaceus","Pfeiff.","Brasil","Erva suculenta ca. de 20 cm alt. Flores róseas. Fruto alvo.","N.P. Taylor","C.R.S. Oliveira","415","2012","07","02","América do Sul","Pernambuco","Parque Nacional do Vale do Catimbau, trilha à esquerda da Trilha do Canyon.",NA,NA,NA,"HVASF015921","HVASF015921_v01 HVASF015921_v02","Buíque","subsp. margaritaceus","9999.000000","9999.000000",NA,"2012","07","22","919","919",NA,NA,NA,NA,NA,"U"
"111","2021-04-05 12:31:28-03","UNIVASF","HVASF","22595","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Melocactus","violaceus","Melocactus violaceus subsp. violaceus","Pfeiff.","Brasil","População escassa em área de restinga degradada em solo de areias quartzozas alvas. Sistema radicular extenso e superficial com até 80 cm de comprimento. Flores liáses, Frutos alvos expelidos no período da tarde.","J.A. Siqueira Filho","J.A. Siqueira Filho","3337","2015","04","04","América do Sul","Bahia","Penísula de Maraú, Praia de Barra Grande, na margem da estrada a ca. de 3 km da vila, em área de restinga degradada",NA,NA,NA,"HVASF022595","HVASF022595_v01 HVASF022595_v02","Maraú","subsp. violaceus","9999.000000","9999.000000",NA,"2015","04","13","2","2",NA,NA,NA,NA,NA,"U"
"112","2020-10-22 10:12:34-03","IBt","SP","349987","S","Plantae",NA,NA,"Cactaceae","Melocactus","violaceus","Melocactus violaceus","Pfeiff.","Brasil",NA,NA,"Rocha, EA","600","2000","03","31",NA,"Paraíba",NA,"-35.1164016723633","-7.401939868927",NA,NA,NA,"Pedras de Fogo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19663","auto",NA,NA
