"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","continentOcean","preparationType","previousCatalogNumber","recordNumber","phylum","order","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","fieldNumber","individualCount","infraspecificEpithet"
"292","2014-04-04 18:27:28-03","PNFM","IRAI","918","S","Plantae","Gesneriaceae","Codonanthe","devosiana","Codonanthe devosiana","Lem.","Cordeiro, J.; Martin, V.C.","2010","01","01","Miranda, A.C.L.","2009","08","23","Brasil","Paraná","Matinhos","Bom Retiro","-48.538389","-25.813556","-48.538389","-25.813556","Liana, epífita, flor alba","IRAI00000918",NA,NA,NA,NA,NA,NA,"149","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"293","2021-03-25 13:52:17-03","UNIVILLE","JOI","11820","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","devosiana","Codonanthe devosiana","Lem.","M. Verdi","2010","06","10","Verdi, M.","2010","06","10","Brasil","Santa Catarina","Paulo Lopes","Sertão do Campo/Parque Estadual da Serra do Tabuleiro.","-48.755833","-27.893333","48º45'21''W","27º53'36''S","Florística IFFSC 226 (rupícola); HABITAT: interior do fragmento; HABITO: rupícola; TIPO VEGETACIONAL: Floresta Ombrófila Densa","JOI011820","JOI011820","295","295",NA,NA,NA,"4923",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"294","2021-03-25 13:52:17-03","UNIVILLE","JOI","14961","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","devosiana","Codonanthe devosiana","Lem.",NA,NA,NA,NA,"Jotham Ziffer Berger","2004","06","05","Brasil",NA,"Brasil","Ilha Grande.",NA,NA,NA,NA,"; HABITAT: sobre rochas","JOI014961","JOI014961",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"295","2021-03-25 13:52:17-03","UNIVILLE","JOI","16959","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","devosiana","Codonanthe devosiana","Lem.","PAGANI, A.","2016","05","24","BILK, K.D.; CRUZ DE LIMA; A.R.","2016","05","16","Brasil","Santa Catarina","Joinville","Propriedade Marcos Merkle. Área de Proteção Ambiental da Serra Dona Francisca","-48.981944","-26.141389","48º58'55''W","26º8'29''S","epífita","JOI016959",NA,"215","215",NA,NA,NA,"287",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"296","2021-03-25 13:52:17-03","UNIVILLE","JOI","11204","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","devosiana","Codonanthe devosiana","Lem.","Chautems, A.","2011","05","15","Meyer, F.S.","2011","05","15","Brasil","Santa Catarina","São Bento do Sul","Arredores CEPA Rugendas.","-49.256944","-26.306944","49º15'25''W","26º18'25''S","sob o caule de arvoreta borda de floresta.; HABITO: Epífita; TIPO VEGETACIONAL: Floresta Ombrófila Densa Montana","JOI011204","JOI011204",NA,NA,NA,NA,NA,"1052",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"297","2021-03-25 13:52:17-03","UNIVILLE","JOI","9867","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","devosiana","Codonanthe devosiana","Lem.","W. Mancinelli & B. Kellermann","2009","10","12","B.D. Kellermann","2009","09","12","Brasil","Paraná","Pontal do Paraná","Próximo ao rio Guaraguaçu.","-48.511100769043","-25.6735992431641",NA,NA,"; HABITAT: próximo ao rio; HABITO: Epífita; TIPO VEGETACIONAL: Restinga","JOI009867","JOI009867",NA,NA,NA,NA,NA,"60",NA,NA,NA,"19508","auto",NA,NA,NA,NA,NA,NA
"298","2021-03-25 13:52:17-03","UNIVILLE","JOI","7132","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","devosiana","Codonanthe devosiana","Lem.","E. Barbosa & J. Cordeiro","2008","02","29","C.M. Raimundo","2008","01","24","Brasil","Santa Catarina","Araquari","BR - 280.","-48.7221984863281","-26.3700008392334",NA,NA,"; HABITAT: biôntico; HABITO: Epífita; TIPO VEGETACIONAL: Restinga","JOI007132","JOI007132",NA,NA,NA,NA,NA,"35",NA,NA,NA,"25329","auto",NA,NA,NA,NA,NA,NA
"299","2021-03-25 13:52:17-03","UNIVILLE","JOI","2429","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","devosiana","Codonanthe devosiana","Lem.","Hinshitz, L.K.R.","2015","10","19","Elaine Cristine Spitzner","2006","08","02","Brasil","Santa Catarina","Araquari","Ilha dos Barcos.","-48.7221984863281","-26.3700008392334",NA,NA,"; HABITO: epífita, terrestre; TIPO VEGETACIONAL: FODTB","JOI002429","JOI002429","2","2",NA,NA,NA,"115",NA,NA,NA,"25329","auto",NA,NA,NA,NA,NA,NA
"300","2021-03-25 13:52:17-03","UNIVILLE","JOI","6567","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","devosiana","Codonanthe devosiana","Lem.","Hinshitz, L.K.R.","2015","10","19","Casas, G.","2005","06","03","Brasil","Santa Catarina","Araquari","Ilha dos Papagaios","-48.7221984863281","-26.3700008392334",NA,NA,"Habito: Epífita","JOI006567","JOI006567",NA,NA,NA,NA,NA,"178",NA,NA,NA,"25329","auto",NA,NA,NA,NA,NA,NA
"301","2021-03-25 13:52:17-03","UNIVILLE","JOI","4963","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","devosiana","Codonanthe devosiana","Lem.","Hinshitz, L.K.R.","2015","10","19","G. Casas","2005","06","03","Brasil","Santa Catarina","Araquari","Ilha dos Papagaios.","-48.7221984863281","-26.3700008392334",NA,NA,"; HABITAT: bosque; HABITO: Epífita","JOI004963","JOI004963","3","3",NA,NA,NA,"178",NA,NA,NA,"25329","auto",NA,NA,NA,NA,NA,NA
"302","2021-03-25 13:52:17-03","UNIVILLE","JOI","733","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","devosiana","Codonanthe devosiana","Lem.","Jotham Ziffer Berger","2005","07","10","Hering-Rinnert, C.","2002","08","09","Brasil","Santa Catarina","Balneário Camboriú","Taquarinhas.","-48.6347007751465","-26.9906005859375",NA,NA,"; HABITO: Epífita","JOI000733","JOI000733",NA,NA,NA,NA,NA,"547",NA,NA,NA,"8793","auto",NA,NA,NA,NA,NA,NA
"303","2021-03-25 13:52:17-03","UNIVILLE","JOI","4875","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","devosiana","Codonanthe devosiana","Lem.","Hinshitz, L.K.R.","2015","10","19","F.C.S. Vieira","2005","07","31","Brasil","Santa Catarina","Garuva","Monte Crista, Rio do Cristo.","-48.8549995422363","-26.0266990661621",NA,NA,"; HABITAT: mata ciliar; HABITO: epífita, corticícola; TIPO VEGETACIONAL: FODTB","JOI004875","JOI004875","20","20",NA,NA,NA,"1171",NA,NA,NA,"22441","auto",NA,NA,NA,NA,NA,NA
"304","2021-03-25 13:52:17-03","UNIVILLE","JOI","8912","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","devosiana","Codonanthe devosiana","Lem.","Mancinelli, W.S.","2006","10","10","Mancinelli, W.S.","2006","08","04","Brasil","Santa Catarina","Joinville","Morro da Tromba.","-48.8456001281738","-26.3043994903564",NA,NA,"; HABITO: Epífita; TIPO VEGETACIONAL: Floresta Ombrófila Densa Submontana","JOI008912","JOI008912",NA,NA,NA,NA,NA,"893",NA,NA,NA,"37150","auto",NA,NA,NA,NA,NA,NA
"305","2021-03-25 13:52:17-03","UNIVILLE","JOI","8727","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","devosiana","Codonanthe devosiana","Lem.","Meyer, F.S.","2008","10","16","Meyer, F.S.","2008","07","16","Brasil","Santa Catarina","São Bento do Sul","Arredores do Centro de Estudos e Pesquisas Ambientais CEPA Rugendas, UNIVILLE - Rio Natal.","-49.3786010742188","-26.2502994537354",NA,NA,"Posicionada nas porções mais altas dos galhos das árvores, folhas espessas.; HABITAT: capoeirão; HABITO: Epífita; TIPO VEGETACIONAL: Floresta Ombrófila Densa Montana","JOI008727","JOI008727",NA,NA,NA,NA,NA,"765",NA,NA,NA,"23090","auto",NA,NA,NA,NA,NA,NA
"306","2021-03-25 13:52:17-03","UNIVILLE","JOI","7806","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","devosiana","Codonanthe devosiana","Lem.",NA,NA,NA,NA,"Meirelles, J.","2008","09","29","Brasil","Santa Catarina","São Francisco do Sul","Ilha dos Barcos.","-48.6380996704102","-26.2432994842529",NA,NA,"; HABITAT: borda da mata; HABITO: erva epífita; TIPO VEGETACIONAL: Floresta Ombrófila de Terras Baixas","JOI007806","JOI007806",NA,NA,NA,NA,NA,"211",NA,NA,NA,"23627","auto",NA,NA,NA,NA,NA,NA
"307","2021-03-25 13:52:17-03","UNIVILLE","JOI","5125","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","devosiana","Codonanthe devosiana","Lem.",NA,NA,NA,NA,"F.C.S. Vieira","2005","02","27","Brasil","Santa Catarina","São Francisco do Sul","Ilha Grande.","-48.6380996704102","-26.2432994842529",NA,NA,"; HABITO: Epífita; TIPO VEGETACIONAL: terras baixas","JOI005125","JOI005125",NA,NA,NA,NA,NA,"860",NA,NA,NA,"23627","auto",NA,NA,NA,NA,NA,NA
"308","2019-10-07 09:15:50-03","UEFS","HUEFS","34155","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","devosiana","Codonanthe devosiana","Lem.","A.Chautems","2003","01",NA,"França, F.","1998","05","02","Brasil","Paraná","Matinhos","Rod. Elísio Pereira, 4Km Norte de Sertãozinho.","-48.569722","-25.777222","48W34'11''","25S46'38''","Beira de Estrada, orla de vegetação brejosa muito antropizada.","HUEFS0034155","HUEFS0034155","95","95",NA,NA,NA,"2510","Angiospermae","Lamiales",NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA
"309","2019-10-07 09:15:50-03","UEFS","HUEFS","19652","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","devosiana","Codonanthe devosiana","Lem.",NA,NA,NA,NA,"Kummrow, R.","1983","09","30","Brasil","Santa Catarina","Garuva",NA,"-48.8549995422363","-26.0266990661621",NA,NA,NA,"HUEFS0019652","HUEFS0019652",NA,NA,NA,NA,NA,"2319","Angiospermae","Lamiales",NA,"22441","auto","Asteranae",NA,NA,NA,NA,NA
"310","2015-03-13 19:09:11-03","F","FMNH-SEEDPLANTS","V0259418F","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","devosiana","Codonanthe devosiana",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,"V0259418F","V0259418F_01",NA,NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"311","2015-03-13 19:09:11-03","F","FMNH-SEEDPLANTS","V0259419F","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","devosiana","Codonanthe devosiana",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,"V0259419F","V0259419F_01",NA,NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"312","2015-03-13 19:09:11-03","F","FMNH-SEEDPLANTS","V0259420F","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","devosiana","Codonanthe devosiana",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,"V0259420F","V0259420F_01",NA,NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"313","2019-01-25 15:41:29-02","IAC","IAC","30776","S","Plantae","Gesneriaceae","Codonanthe","devosiana","Codonanthe devosiana","Lem.","L.F. Mania","2009","02","03","L.C. Bernacci; P.R.P. Andrade & R.M. Chagas","1995","06","03","Brasil","São Paulo","Ubatuba","Estação experimental do IAC","-45.0711","-23.4339","-45.0711","-23.4339",NA,NA,NA,NA,NA,NA,NA,NA,"1907",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"314","2020-07-23 12:08:33-03","CEPLAC","CEPEC","41565","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","devosiana","Codonanthe devosiana",NA,"A. Chautems",NA,NA,NA,"E. L. M. Catharino","1985","10","05","Brasil","São Paulo","IGUAPÉ","Peropava, Faz. Boa Vista.","-47.616667","-24.566667","47W37'","24S34'",NA,NA,NA,NA,NA,NA,NA,NA,"458",NA,NA,NA,NA,NA,NA,"30/01/1990",NA,NA,NA,NA
"315","2020-07-23 12:08:33-03","CEPLAC","CEPEC","41585","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","devosiana","Codonanthe devosiana",NA,"A. Chautems",NA,NA,NA,"C. B. J. Jaramillo","1985","11","08","Brasil","São Paulo","IGUAPÉ","Peropava, Faz. Boa Vista.","-47.616667","-24.566667","47W37'","24S34'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/01/1990",NA,NA,NA,NA
"316","2020-07-23 12:08:33-03","CEPLAC","CEPEC","96389","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","devosiana","Codonanthe devosiana",NA,"A. Chautems",NA,NA,NA,"C. B. Costa","2001","03","13","Brasil","Rio de Janeiro","GUAPIMIRIM","Parque Nacional da Serra dos Orgãos. Sede Guapimirim.","-43.001111","-22.496111","43W0'4","22S29'46",NA,NA,NA,NA,NA,NA,NA,NA,"515",NA,NA,NA,NA,NA,NA,"30/04/2007",NA,NA,NA,NA
"317","2020-07-23 12:08:33-03","CEPLAC","CEPEC","48674","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","devosiana","Codonanthe devosiana",NA,"A. Chautems",NA,NA,NA,"R. Kummrow","1986","05","06","Brasil","Paraná","CAMPINA GRANDE DO SUL","Rio Capivari.","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2755",NA,NA,NA,"55154","auto",NA,"30/12/1989",NA,NA,NA,NA
"318","2020-07-23 12:08:33-03","CEPLAC","CEPEC","48646","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","devosiana","Codonanthe devosiana",NA,"A. Chautems",NA,NA,NA,"J. M. Silva","1988","08","28","Brasil","Santa Catarina","GARUVA","Rod. Guaratuba/Itapoá. Faz. Menegusso.","-48.8549995422363","-26.0266990661621",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"536",NA,NA,NA,"22441","auto",NA,"30/12/1989",NA,NA,NA,NA
"319","2020-07-23 12:08:33-03","CEPLAC","CEPEC","104993","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","devosiana","Codonanthe devosiana",NA,"A. Chautems",NA,NA,NA,"M. Kirizawa","1982","09","22","Brasil","São Paulo","cananeia","Parque Estadual da Ilha do Cardoso. Sítio Grande.","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"817",NA,NA,NA,"37574","auto",NA,"30/01/1989",NA,NA,NA,NA
"320","2019-11-13 16:04:44-03","UNISANTA","HUSC","1790","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","devosiana","Codonanthe devosiana","Lem.","Rossi, L.","1999","06",NA,"Magenta, M.A.G.; Sampaio, P.S.P.; Martins, S.E.","1999","04","22","Brasil","São Paulo","Bertioga","Guaratuba, Fazenda Três Marias, estrada da captação.","-46.138599395752","-23.8544006347656",NA,NA,"Epifita, corola alvo-rosada, fauce marrom, folhas com face adaxial vinácea; Floresta de restinga alta umida",NA,NA,NA,NA,NA,NA,NA,"125","Magnoliophyta",NA,NA,"37616","auto",NA,NA,NA,NA,NA,NA
"321","2019-11-13 16:04:44-03","UNISANTA","HUSC","723","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","devosiana","Codonanthe devosiana","Lem.","Sampaio, P.S.P.","2014","10",NA,"Souza, V.C.; Machado, S.B.","1985","07","24","Brasil","São Paulo","Cananéia","Ilha do Cardoso, jundu próximo ao alojamento","-47.9199981689453","-25.0100002288818",NA,NA,"Trepadeira com corola alvo-rosada com mancha marrom no interior do tubo, estigma e estames brancos; escrube de restinga",NA,NA,NA,NA,NA,NA,NA,"12","Magnoliophyta",NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA
"322","2020-09-24 17:02:53-03","UNISANTA","HUSC","11600","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","devosiana","Codonanthe devosiana","Lem.","P. Sampaio","2011","09",NA,"P. Sampaio; et al.","2011","09","15","Brasil","São Paulo","Guarujá","Serra do Guararu, condomínio Iporanga. Área A.","-46.25","-23.9899997711182",NA,NA,"Epífita com flores de pétalas brancas e ápice rosado.; Floresta ombrofila densa",NA,NA,NA,NA,NA,NA,NA,"815","Magnoliophyta",NA,NA,"18989","auto",NA,NA,NA,NA,NA,NA
"323","2020-09-24 17:02:53-03","UNISANTA","HUSC","11599","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","devosiana","Codonanthe devosiana","Lem.","P. Sampaio; R. Lazarini","2012","03",NA,"R. Lazarini; et al.","2012","02","17","Brasil","São Paulo","Guarujá","Serra do Guararu, condomínio Iporanga, área C.","-46.25","-23.9899997711182",NA,NA,"Liana, com flores brancas com o interior das pétalas rosado, fruto amarelo, parte abaxial da folha avermelhada com tricomas.; Floresta ombrofila densa",NA,NA,NA,NA,NA,NA,NA,"02","Magnoliophyta",NA,NA,"18989","auto",NA,NA,NA,NA,NA,NA
"324","2019-11-13 16:04:44-03","UNISANTA","HUSC","724","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","devosiana","Codonanthe devosiana","Lem.","Sampaio, P.S.P.","2014","10",NA,"Gonçalves, G.T.; Silva, S.J.G.; Souza, V.C.","1988","07","23","Brasil","São Paulo","Peruíbe","Estação ecológica Juréia-Itatins, praia do arpoador","-46.9900016784668","-24.3199996948242",NA,NA,"Epífita com flores alvas e manchas castanhas no interior; dunas",NA,NA,NA,NA,NA,NA,NA,"s.n.","Magnoliophyta",NA,NA,"21922","auto",NA,NA,NA,NA,NA,NA
"325","2020-07-21 15:08:17-03","UNISANTA","HUSC","12360","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","devosiana","Codonanthe devosiana","Lem.",NA,NA,NA,NA,"M.D. Vita; J.P.A.D. Nina","2018","11","12","Brasil","São Paulo","Santos","Jardim Botânico de Santos Chico Mendes; Coleção da Amazônia","-46.3300018310547","-23.9599990844727",NA,NA,"Trepadeira em Mogno (A); flores brancas; folhas opostas com aspecto suculento. Parceria UNISANTA/JBMSCM.",NA,NA,NA,NA,NA,NA,NA,"78","Magnoliophyta",NA,NA,"26836","auto",NA,NA,NA,NA,NA,NA
"326","2019-11-13 16:04:44-03","UNISANTA","HUSC","10849","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","devosiana","Codonanthe devosiana","Lem.","Boldrin, A.H.L.","2008","03",NA,"Boldrin, A.H.L.; Lima, H.S.; Ignácio, A.; Alves, G.S.","2008","03",NA,"Brasil","São Paulo","Santos","Sitio Sandi.","-46.3300018310547","-23.9599990844727",NA,NA,"Epífitas pendenetes formando um adensamento sobre tronco, em local sombreado.; Floresta Baixa de Restinga.",NA,NA,NA,NA,NA,NA,NA,"439","Magnoliophyta",NA,NA,"26836","auto",NA,NA,NA,NA,NA,NA
"327","2019-11-13 16:04:44-03","UNISANTA","HUSC","10848","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","devosiana","Codonanthe devosiana","Lem.","Boldrin, A.H.L.","2008","03",NA,"Boldrin, A.H.L.; Lima, H.S.; Ignácio, A.; Alves, G.S.","2008","03",NA,"Brasil","São Paulo","Santos","Sitio Sandi.","-46.3300018310547","-23.9599990844727",NA,NA,"Epífitas pendenetes formando um adensamento sobre tronco, em local sombreado.; Floresta Baixa de Restinga.",NA,NA,NA,NA,NA,NA,NA,"440","Magnoliophyta",NA,NA,"26836","auto",NA,NA,NA,NA,NA,NA
"328","2021-02-05 20:16:49-03","UEL","FUEL","56145","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","devosiana","Codonanthe devosiana","Lem.","Rossetto, EFS","2021","02",NA,"Silva, WJ","2019","11","05","Brasil","Paraná","Guaraqueçaba","Morro do Quitumbê, a caminho do mirante","-48.329258","-25.29655","-48.329258","-25.29655",NA,"FUEL056145",NA,NA,NA,NA,NA,NA,"315B","Tracheophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"329","2020-11-12 17:00:26-03","UEL","FUEL","10085","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","devosiana","Codonanthe devosiana","Lem.",NA,NA,NA,NA,"Britez, RM","1987","08","14","Brasil","Paraná","Paranaguá","Ilha do Mel, Ponta Oeste (Reserva Ecologica)","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1747","Tracheophyta","Lamiales",NA,"24916","auto",NA,NA,NA,NA,NA,NA
"330","2020-10-28 10:33:59-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","devosiana","Codonanthe devosiana","Lem.",NA,NA,NA,NA,"Moura, CO; Faria, ALA; Silva, AL","2019","05","23","Brasil","Rio de Janeiro","Guapimirim","Parque Nacional da Serra dos Orgãos. Trilha das ruinas, poço da ponte velha, margens do rio soberbo","-43.000906","-22.494872","-43.000906","-22.494872","Epífita; floresta ombrófila",NA,NA,NA,NA,"Southern America",NA,NA,"151","Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"331","2021-02-23 18:34:25-03","MN","R-TIPOS","24995","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","devosiana","Codonanthe devosiana f. pilosa","Chautems","Chautems, A.","1991",NA,NA,"Brade, A.C.","1931","09","30","Brasil","Rio de Janeiro","Pilar",NA,NA,NA,NA,NA,NA,"R000024995","R000024995_001",NA,NA,NA,NA,NA,"11152",NA,NA,"Holotypus de Codonanthe hookeri f. oblongifolia Hoehne",NA,NA,NA,NA,NA,NA,NA,"f. pilosa"
"332","2021-02-23 13:22:32-03","MN","R-TIPOS","173961","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","digna","Codonanthe digna","Wiehler",NA,NA,NA,NA,"Wiehler, H.J.","1973","09","06","Estados Unidos","Florida","Miami","University of Miami",NA,NA,NA,NA,NA,"R000173961","R000173961_001",NA,NA,NA,NA,NA,"7330",NA,NA,"Isotypus",NA,NA,NA,NA,NA,NA,NA,NA
"333","2020-08-20 14:56:43-03","UFSC","FLOR","47740","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","devosiana","Codonanthe devosiana","Lem.","Gonzatti, F.","2012","12",NA,"Gonzatti, F.","2012","09","29","Brasil","Santa Catarina","Garopaba","Praia do Rosa.","-48.646944","-28.149722","48º38'49''W","28º8'59''S","epífita. Plantas com flores brancas tubulosas e folhas crassas. NOTA DA CURADORIA HERBÁRIO FLOR: A ficha indica, pelas coordenadas em graus UTM [ 22 J, 0731083 , 6883969 ] o munícipio de Garopaba mas as coordenadas em Graus MS. indica","FLOR0047740",NA,"5","5",NA,NA,NA,"602",NA,"Lamiales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"334","2020-08-20 14:56:43-03","UFSC","FLOR","52487","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","devosiana","Codonanthe devosiana","Lem.","Mello, A.S.","2014","04","29","Nuernberg, A.; Mello, A.S. & Weber, P.","2014","04","29","Brasil","Santa Catarina","Blumenau","Ilha fluvial #?##?#da Celesc#?##?# (barragem) no Rio Itajaí-açu, APA (Área de Proteção Ambiental) das Ilhas Fluv.","-49.111111","-26.881667","49º6'40''W","26º52'54''S","herbácea epífita, flor branca","FLOR0052487",NA,"27","27",NA,NA,NA,"1327",NA,"Lamiales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"335","2020-08-20 14:56:43-03","UFSC","FLOR","68065","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","devosiana","Codonanthe devosiana","Lem.","Goebel, G.","2019","11","15","Goebel, G.; Caddah, M.K.","2019","11","08","Brasil","Santa Catarina","Florianópolis","Pântano do Sul. Trilha do Pântano do Sul para Lagoinha do Leste.","-48.509722","-27.78","48º30'35''W","27º46'48''S","Erva epífita de 3 cm crescendo sobre árvore de aprox. 6 m próximo à trilha com botões florais brancos e folhas suculentas","FLOR0068065",NA,"6","6",NA,NA,NA,"211",NA,"Lamiales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"336","2020-08-20 20:39:18-03","UFSC","FLOR","23856","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","devosiana","Codonanthe devosiana","Lem.","Waechter, J.L.","1994",NA,NA,"Falkenberg, D.B.; Silva Filho, F.A. da","1994","04","12","Brasil","Santa Catarina","Florianópolis","Rio Vermelho, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"epífita, corola branca","FLOR0023856",NA,"20","20",NA,NA,NA,"6642",NA,"Lamiales",NA,"27000","auto",NA,NA,NA,NA,NA,NA
"337","2020-08-20 20:39:18-03","UFSC","FLOR","26051","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","devosiana","Codonanthe devosiana","Lem.","Falkenberg, D.B.","1995",NA,NA,"Souza, M.L.; et alii","1984","09","14","Brasil","Santa Catarina","Florianópolis","Rio Vermelho, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"epífito com folhas carnosas, flor branca, internamente marrom","FLOR0026051",NA,NA,NA,NA,NA,NA,"250",NA,"Lamiales",NA,"27000","auto",NA,NA,NA,NA,NA,NA
"338","2020-08-20 14:56:43-03","UFSC","FLOR","52127","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","devosiana","Codonanthe devosiana","Lem.","Mello, A.S.",NA,NA,NA,"Mello, A.S.; Daltrini, C. & Aguiar, T.","2009","07","24","Brasil","Santa Catarina","Itapema","São Paulinho.","-48.611400604248","-27.0902996063232",NA,NA,"epífita, flor branca","FLOR0052127",NA,"50","50",NA,NA,NA,"426",NA,"Lamiales",NA,"9090","auto",NA,NA,NA,NA,NA,NA
"339","2020-08-20 20:39:18-03","UFSC","FLOR","17532","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","devosiana","Codonanthe devosiana","Lem.","Falkenberg, D.B.","1999",NA,NA,"Falkenberg, D.B.","1988","04","02","Brasil","Santa Catarina","Joinville","Reserva da CELESC, usina do Salto Piraí.","-48.8456001281738","-26.3043994903564",NA,NA,"epífita em árvore, flor cálice verde, pétalas brancas. Folhas bem suculentas","FLOR0017532",NA,"50","50",NA,NA,NA,"4666",NA,"Lamiales",NA,"37150","auto",NA,NA,NA,NA,NA,NA
"340","2017-09-11 17:10:07-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Gesneriaceae","Codonanthe","devosiana","Codonanthe devosiana","Lem.",NA,NA,NA,NA,"Gaudichaud Beaupré, C",NA,NA,NA,"Brazil","Santa Catarina",NA,"In insula S. Catharinae",NA,NA,NA,NA,"Pl. Napaea",NA,"P08P1N0068",NA,NA,"Southern America",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
