"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","relatedCatalogItem","occurrenceRemarks","barcode","phylum","order","typeStatus","continentOcean","minimumElevationInMeters","maximumElevationInMeters","preparationType","imagecode","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","class","dayIdentified","fieldNumber","individualCount"
"100","2020-02-08 10:30:42-03","NBC","NL-BOTANY","WAG.1097872","PreservedSpecimen","Plantae","Meliaceae","Swietenia","macrophylla","Swietenia macrophylla","King",NA,"Breteler FJ",NA,"1965","01","18","Venezuela",NA,NA,"near Santa Bárbara. Estado Zulia.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1097872 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1097872",NA,"Sapindales",NA,"Southern America",NA,NA,NA,"NL-WAG1097872",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"101","2020-02-08 10:30:42-03","NBC","NL-BOTANY","WAG.1097873","PreservedSpecimen","Plantae","Meliaceae","Swietenia","macrophylla","Swietenia macrophylla","King",NA,"Raets GH",NA,"1965","04","01","Venezuela",NA,NA,"State of Barinas, Barinitas, Plaza Bolivar.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1097873 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1097873",NA,"Sapindales",NA,"Southern America",NA,NA,NA,"NL-WAG1097873",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"102","2020-02-08 10:30:42-03","NBC","NL-BOTANY","WAG.1097874","PreservedSpecimen","Plantae","Meliaceae","Swietenia","macrophylla","Swietenia macrophylla","King",NA,"Raets GH",NA,"1965","04","01","Venezuela",NA,NA,"State of Barinas, Barinitas, Plaza Bolivar.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1097874 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1097874",NA,"Sapindales",NA,"Southern America",NA,NA,NA,"NL-WAG1097874",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"103","2020-02-08 10:30:42-03","NBC","NL-BOTANY","U 0004363","PreservedSpecimen","Plantae","Meliaceae","Swietenia","macrophylla","Swietenia macrophylla","King","Styles BT","Krukoff BA",NA,"1933","07","15","Brazil","Acre",NA,"Basin of Rio JuruaTerritory of Acre: upper Rio Jurupary","-70","-8","-70.0","-8.0","19828","On terra firma.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200004363 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0004363",NA,"Sapindales",NA,"Southern America",NA,NA,NA,NA,NA,NA,"1981","08","Magnoliopsidae","01",NA,NA
"104","2020-02-08 10:30:42-03","NBC","NL-BOTANY","U 0004364","PreservedSpecimen","Plantae","Meliaceae","Swietenia","macrophylla","Swietenia macrophylla","King","Styles BT","Krukoff BA",NA,"1933","07","15","Brazil","Acre",NA,"Basin of Rio JuruaTerritory of Acre: upper Rio Jurupary","-70","-8","-70.0","-8.0",NA,"On terra firma.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200004364 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0004364",NA,"Sapindales",NA,"Southern America",NA,NA,NA,NA,NA,NA,"1981","08","Magnoliopsidae","01",NA,NA
"105","2020-02-08 10:30:42-03","NBC","NL-BOTANY","U 0004362","PreservedSpecimen","Plantae","Meliaceae","Swietenia","macrophylla","Swietenia macrophylla","King","Styles BT","Krukoff BA",NA,"1933","07","15","Brazil","Acre",NA,"Basin of Rio JuruaTerritory of Acre: upper Rio Jurupary","-70","-8","-70.0","-8.0","16201 A","On terra firma.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200004362 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0004362",NA,"Sapindales","isotype","Southern America",NA,NA,NA,"NL-U0004362",NA,NA,"1981","08","Magnoliopsidae","01",NA,NA
"106","2020-11-04 11:14:00-03","ESALQ","ESA","132666","PreservedSpecimen","Plantae","Meliaceae","Swietenia","macrophylla","Swietenia macrophylla",NA,"Pennington, T.D.","Silva, I.A.","219.0","1980","12","01","Brasil","Espírito Santo","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"ESA132666","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,"48094","auto","1986","02",NA,"10",NA,NA
"107","2020-11-04 11:14:00-03","ESALQ","ESA","28282","PreservedSpecimen","Plantae","Meliaceae","Swietenia","macrophylla","Swietenia macrophylla","King","Dubs, B.","Dubs, B.","1719.0","1994","08","29","Brasil","Mato Grosso","Alto Paraguai",NA,"-56.4824981689453","-14.5136003494263",NA,NA,NA,NA,"ESA028282","Magnoliophyta",NA,NA,NA,NA,NA,NA,"ESA028282","78022","auto","1994","01",NA,"01",NA,NA
"108","2020-11-04 11:14:00-03","ESALQ","ESA","10140","PreservedSpecimen","Plantae","Meliaceae","Swietenia","macrophylla","Swietenia macrophylla","King","Rodrigues, R.R. & Souza, V.C.","Barreto, K.D. ; Fernandes, G.D.","17.0","1993","02","04","Brasil","São Paulo","Piracicaba",NA,"-47.6399993896484","-22.7199993133545",NA,NA,NA,NA,"ESA010140","Magnoliophyta",NA,NA,NA,NA,NA,NA,"ESA010140","44778","auto","1993","02",NA,"26",NA,NA
"109","2020-11-04 11:14:00-03","ESALQ","ESA","78418","PreservedSpecimen","Plantae","Meliaceae","Swietenia","macrophylla","Swietenia macrophylla","King","Gouvêa, C.F.","Gouvêa, C.F.",NA,"2002","03","02","Brasil","São Paulo","Piracicaba",NA,"-47.6399993896484","-22.7199993133545",NA,NA,NA,NA,"ESA078418","Magnoliophyta",NA,NA,NA,NA,NA,NA,"ESA078418","44778","auto",NA,NA,NA,NA,NA,NA
"110","2020-11-04 11:14:00-03","ESALQ","ESA","78419","PreservedSpecimen","Plantae","Meliaceae","Swietenia","macrophylla","Swietenia macrophylla","King","Gouvêa, C.F.","Gouvêa, C.F.",NA,"2001","10","12","Brasil","São Paulo","Piracicaba",NA,"-47.6399993896484","-22.7199993133545",NA,NA,NA,NA,"ESA078419","Magnoliophyta",NA,NA,NA,NA,NA,NA,"ESA078419","44778","auto",NA,NA,NA,NA,NA,NA
"111","2020-11-04 11:14:00-03","ESALQ","ESA","7354","PreservedSpecimen","Plantae","Meliaceae","Swietenia","macrophylla","Swietenia macrophylla","King","Ivanauskas, N.M.","Martins, R. B.","97.0","1991","10","25","Brasil","São Paulo","Piracicaba",NA,"-47.6399993896484","-22.7199993133545",NA,NA,NA,NA,"ESA007354","Magnoliophyta",NA,NA,NA,NA,NA,NA,"ESA007354","44778","auto","1991","10",NA,"25",NA,NA
"112","2020-11-04 11:14:00-03","ESALQ","ESA","32681","PreservedSpecimen","Plantae","Meliaceae","Swietenia","macrophylla","Swietenia macrophylla",NA,"Souza, V.C.","Zandoval, J.A.","115.0","1995","10","17","Brasil","São Paulo","Piracicaba",NA,"-47.6399993896484","-22.7199993133545",NA,NA,NA,NA,"ESA032681","Magnoliophyta",NA,NA,NA,NA,NA,NA,"ESA032681","44778","auto","1996","10",NA,"19",NA,NA
"113","2020-11-04 11:14:00-03","ESALQ","ESA","39525","PreservedSpecimen","Plantae","Meliaceae","Swietenia","macrophylla","Swietenia macrophylla","King","Elias, S. I.","Elias, S.I.","1.0","1997","08","25","Brasil","São Paulo","Piracicaba",NA,"-47.6399993896484","-22.7199993133545",NA,NA,NA,NA,"ESA039525","Magnoliophyta",NA,NA,NA,NA,NA,NA,"ESA039525","44778","auto",NA,NA,NA,NA,NA,NA
"114","2019-12-20 11:24:21-03","IPA","IPA","55445","S","Plantae","Meliaceae","Swietenia","macrophylla","Swietenia macrophylla","King","Germán R.; Mª. T.","Martínez S.; E.","18119","1986","04","14","Mexico","Chiapas","Ocosingo","Nvo. Guerrero sobre el camino Palenque-Boca Lacantum.",NA,NA,NA,NA,NA,"Arbol de 50m con flor crema.","IPA0055445","Plantae",NA,NA,"Northern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","2019-11-21 14:39:51-03","UFJF","CESJ","X-149","PreservedSpecimen","Plantae","Meliaceae","Swietenia","macrophylla","Swietenia macrophylla","King",NA,"?","s.n.",NA,NA,NA,"?",NA,NA,NA,NA,NA,NA,NA,NA,"Nome vulgar: Aguano,mogno brasileiro.Árvore com 24-30m x 50-80 cm.","CESJ00X149","Angiosperma",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","2021-03-01 16:35:36-03","UNICAMP","UEC","83563","S","Plantae","Meliaceae","Swietenia","macrophylla","Swietenia macrophylla","King",NA,"Martínez, E","18119","1986","04","14","Mexico",NA,NA,"Nvo. Guerrero sobre em camino Palenque-Boca Lacantum Mpio. Ocosingo.&nf;Altitude 340m.",NA,NA,NA,NA,NA,"Arbol de 50m con flor crema.; Selva alta perenifolia.","UEC081386","Magnoliopsida",NA,NA,NA,NA,NA,NA,"UEC081386",NA,NA,NA,NA,NA,NA,NA,NA
"117","2020-10-14 10:03:08-03","FURB","FURB","41543","PreservedSpecimen","Plantae","Meliaceae","Swietenia","macrophylla","Swietenia macrophylla","King","Silva, CAS da","Lucas, F.C.A.","1","2011","09","23","Brasil","Pará","Belém","Campus de pesquisa do Museu Paraense Emilio Goeldi.","-48.4472222","-1.4436111","-48.4472222","-1.4436111",NA,NA,"FURB04217",NA,NA,NA,NA,NA,NA,NA,"FURB04217",NA,NA,"2011",NA,NA,NA,NA,NA
"118","2019-03-16 16:14:17-03","UNEMAT","HERBAM","11195","S","Plantae","Meliaceae","Swietenia","macrophylla","Swietenia macrophylla","King.","Rodrigues, L","Rodrigues, L.; Lopes, A. .R. & Sardinha, S. .M.","098638","2015","02","04","Brasil","Mato Grosso","Alta Floresta","Casa de Sementes - Estrela do Sul, Área Seca, Quintal, Baixadas.","-56.110528","-9.870778","-56.110528","-9.870778",NA,NA,"HERBAM011195",NA,NA,NA,NA,"289","289",NA,NA,NA,NA,"2015",NA,NA,NA,NA,NA
"119","2019-03-16 16:14:17-03","UNEMAT","HERBAM","15595","S","Plantae","Meliaceae","Swietenia","macrophylla","Swietenia macrophylla","King.","Rodrigues, L","Rodrigues, L.; Ramos, L. .C.; Batista, L. .G. & Duarte, I.","103993","2015","09","23","Brasil","Mato Grosso","Nova Guarita","Casa de Sementes - Nova Guarita, Área Seca; Capoeira SAFs; Planície.","-55.292861","-10.298972","-55.292861","-10.298972",NA,NA,"HERBAM015595",NA,NA,NA,NA,"278","278",NA,NA,NA,NA,"2015","10",NA,"20",NA,NA
"120","2019-09-27 18:05:26-03","UFES","VIES","20706","S","Plantae","Meliaceae","Swietenia","macrophylla","Swietenia macrophylla","King","Menandro, M.S.","Pereira, M.A.","7","1991","12","24","Brasil","Espírito Santo","Aracruz",NA,"-40.2733001708984","-19.8202991485596",NA,NA,NA,NA,"VIES020706",NA,NA,NA,NA,NA,NA,NA,"VIES020706","37987","auto","1991","12",NA,"29",NA,NA
"121","2019-12-19 16:36:56-03","UNESP-IBB","BOTUW","753","PreservedSpecimen","Plantae","Meliaceae","Swietenia","macrophylla","Swietenia macrophylla","King.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BOTUW000753",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","2019-12-19 16:36:56-03","UNESP-IBB","BOTUW","747","PreservedSpecimen","Plantae","Meliaceae","Swietenia","macrophylla","Swietenia macrophylla","King.",NA,"T.F.Carmona","23",NA,NA,NA,"México","Palestina, Chis.",NA,NA,NA,NA,NA,NA,NA,NA,"BOTUW000747",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","2019-12-19 16:36:56-03","UNESP-IBB","BOTUW","743","PreservedSpecimen","Plantae","Meliaceae","Swietenia","macrophylla","Swietenia macrophylla","King.",NA,NA,NA,NA,NA,NA,"Martinica",NA,NA,NA,NA,NA,NA,NA,NA,"Planta introduzida. Nome comum maphogany grande feuille.","BOTUW000743",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","2019-12-19 16:36:56-03","UNESP-IBB","BOTUW","2522","PreservedSpecimen","Plantae","Meliaceae","Swietenia","macrophylla","Swietenia macrophylla","King",NA,"Pires IP",NA,"2006","09","28","Peru","Madre de Dios","Ayahuasca",NA,NA,NA,NA,NA,NA,"porção do caule principal","BOTUW002522",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","2013-04-01 09:19:59-03","IPT","BCTW","1067","S","Plantae",NA,"Swietenia","krukovii","Swietenia krukovii","Gleason",NA,NA,NA,NA,NA,NA,"Brasil","Pará","Marabá",NA,"-49.1178","-5.36861",NA,NA,NA,"Instituto Agronômico do Norte",NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,"262883","auto",NA,NA,"Magnoliopsida",NA,NA,NA
"126","2013-04-01 09:19:59-03","IPT","BCTW","9544","S","Plantae",NA,"Swietenia","macrophylla","Swietenia macrophylla","King",NA,NA,NA,NA,NA,NA,"México",NA,NA,NA,NA,NA,NA,NA,NA,"Smithsonian Institution",NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"127","2013-04-01 09:19:59-03","IPT","BCTW","9504","S","Plantae",NA,"Swietenia","macrophylla","Swietenia macrophylla","King",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"128","2013-04-01 09:19:59-03","IPT","BCTW","9723","S","Plantae",NA,"Swietenia","macrophylla","Swietenia macrophylla","King",NA,NA,NA,NA,NA,NA,"Venezuela",NA,NA,NA,NA,NA,NA,NA,NA,"Smithsonian Institution",NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"129","2013-04-01 09:19:59-03","IPT","BCTW","11650","S","Plantae",NA,"Swietenia","macrophylla","Swietenia macrophylla","King",NA,NA,NA,NA,NA,NA,"Brasil","Mato Grosso",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"130","2013-04-01 09:19:59-03","IPT","BCTW","9498","S","Plantae",NA,"Swietenia","macrophylla","Swietenia macrophylla","King",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"131","2013-04-01 09:19:59-03","IPT","BCTW","4411","S","Plantae",NA,"Swietenia","macrophylla","Swietenia macrophylla","King","IPT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"132","2013-04-01 09:19:59-03","IPT","BCTW","10176","S","Plantae",NA,"Swietenia","macrophylla","Swietenia macrophylla","King",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"133","2013-04-01 09:19:59-03","IPT","BCTW","13066","S","Plantae",NA,"Swietenia","macrophylla","Swietenia macrophylla","King",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"134","2013-04-01 09:19:59-03","IPT","BCTW","4781","S","Plantae",NA,"Swietenia","macrophylla","Swietenia macrophylla","King",NA,NA,NA,NA,NA,NA,"Estados Unidos","Califórnia",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"135","2013-04-01 09:19:59-03","IPT","BCTW","18980","S","Plantae",NA,"Swietenia","macrophylla","Swietenia macrophylla","King",NA,NA,NA,NA,NA,NA,"Bolívia",NA,NA,NA,NA,NA,NA,NA,NA,"Centro de Desarollo Florestal",NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"136","2013-04-01 09:19:59-03","IPT","BCTW","7884","S","Plantae",NA,"Swietenia","macrophylla","Swietenia macrophylla","King",NA,NA,NA,NA,NA,NA,"Brasil","Pará","Santarém",NA,"-54.7083","-2.44306",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,"205258","auto",NA,NA,"Magnoliopsida",NA,NA,NA
"137","2013-04-01 09:19:59-03","IPT","BCTW","10173","S","Plantae",NA,"Swietenia","macrophylla","Swietenia macrophylla","King",NA,NA,NA,NA,NA,NA,"Brasil","Mato Grosso",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"138","2013-04-01 09:19:59-03","IPT","BCTW","13473","S","Plantae",NA,"Swietenia","macrophylla","Swietenia macrophylla","King",NA,NA,NA,NA,NA,NA,"Brasil","Mato Grosso","Aripuanã",NA,"-59.4594","-10.1667",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,"273871","auto",NA,NA,"Magnoliopsida",NA,NA,NA
"139","2013-04-01 09:19:59-03","IPT","BCTW","14631","S","Plantae",NA,"Swietenia","macrophylla","Swietenia macrophylla","King",NA,NA,NA,NA,NA,NA,"Brasil","Pará","Belém",NA,"-48.5044","-1.45583",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,"48462","auto",NA,NA,"Magnoliopsida",NA,NA,NA
"140","2013-04-01 09:19:59-03","IPT","BCTW","11451","S","Plantae",NA,"Swietenia","macrophylla","Swietenia macrophylla","King",NA,NA,NA,NA,NA,NA,"Brasil","Pará","Santarém",NA,"-54.7083","-2.44306",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,"205258","auto",NA,NA,"Magnoliopsida",NA,NA,NA
"141","2013-04-01 09:19:59-03","IPT","BCTW","19583","S","Plantae",NA,"Swietenia","macrophylla","Swietenia macrophylla","King","IPT","Nunes, I.N","173","2003","05","27","Brasil","Rondônia","Costa Marques","Reserva Extrativista Estadual Rio Cautário - Sítio linha da altura do 52","-64.144056","-11.899944","64W08'38.6","11S53'59.8",NA,"fruto castanho, duro, oval, com sementes aladas; raizes tabulares grandes; mais informações na pasta Resex",NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"142","2013-04-01 09:19:59-03","IPT","BCTW","8406","S","Plantae",NA,"Swietenia","macrophylla","Swietenia macrophylla","King",NA,NA,NA,NA,NA,NA,"Brasil","Mato Grosso",NA,NA,NA,NA,NA,NA,NA,"IPT",NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"143","2013-04-01 09:19:59-03","IPT","BCTW","13359","S","Plantae",NA,"Swietenia","macrophylla","Swietenia macrophylla","King",NA,NA,NA,NA,NA,NA,"Brasil","Mato Grosso",NA,"Norte do estado",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"144","2013-04-01 09:19:59-03","IPT","BCTW","15461","S","Plantae",NA,"Swietenia","macrophylla","Swietenia macrophylla","King",NA,NA,NA,NA,NA,NA,"Brasil",NA,NA,"Rodovia Cuiabá/Santarém (BR-163)",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"145","2013-04-01 09:19:59-03","IPT","BCTW","11882","S","Plantae",NA,"Swietenia","macrophylla","Swietenia macrophylla","King",NA,NA,NA,NA,NA,NA,"Brasil","Goiás",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"146","2013-04-01 09:19:59-03","IPT","BCTW","8485","S","Plantae",NA,"Swietenia","macrophylla","Swietenia macrophylla","King",NA,NA,NA,NA,NA,NA,"Brasil","Pará",NA,"Rio Tocantins",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"147","2013-04-01 09:19:59-03","IPT","BCTW","11009","S","Plantae",NA,"Swietenia","macrophylla","Swietenia macrophylla","King",NA,NA,NA,NA,NA,NA,"Brasil","Pará",NA,"Tapajós, Estrada Amazonas",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"148","2013-04-01 09:19:59-03","IPT","BCTW","12056","S","Plantae",NA,"Swietenia","macrophylla","Swietenia macrophylla","King",NA,NA,NA,NA,NA,NA,"Brasil","Pará",NA,NA,NA,NA,NA,NA,NA,"Seção Inventário Florestal",NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"149","2013-04-01 09:19:59-03","IPT","BCTW","12264","S","Plantae",NA,"Swietenia","macrophylla","Swietenia macrophylla","King",NA,NA,NA,NA,NA,NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"150","2013-04-01 09:19:59-03","IPT","BCTW","10263","S","Plantae",NA,"Swietenia","macrophylla","Swietenia macrophylla","King",NA,NA,NA,NA,NA,NA,"Brasil","Mato Grosso","Cáceres",NA,"-57.6789","-16.0706",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,"172193","auto",NA,NA,"Magnoliopsida",NA,NA,NA
"151","2013-04-01 09:19:59-03","IPT","BCTW","11498","S","Plantae",NA,"Swietenia","macrophylla","Swietenia macrophylla","King",NA,NA,NA,NA,NA,NA,"Brasil","Pará","Santarém","Região do Rio Curuá-Una","-54.7083","-2.44306",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,"205258","auto",NA,NA,"Magnoliopsida",NA,NA,NA
"152","2013-04-01 09:19:59-03","IPT","BCTW","10216","S","Plantae",NA,"Swietenia","macrophylla","Swietenia macrophylla","King",NA,NA,NA,NA,NA,NA,"Brasil","Rondônia","Vilhena","Divisa com Mato Grosso","-60.1458","-12.7406",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,"196523","auto",NA,NA,"Magnoliopsida",NA,NA,NA
"153","2013-04-01 09:19:59-03","IPT","BCTW","12109","S","Plantae",NA,"Swietenia","macrophylla","Swietenia macrophylla","King",NA,NA,NA,NA,NA,NA,"Brasil","Acre",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"154","2013-04-01 09:19:59-03","IPT","BCTW","14009","S","Plantae",NA,"Swietenia","macrophylla","Swietenia macrophylla","King",NA,NA,NA,NA,NA,NA,"Brasil","Mato Grosso",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"155","2013-04-01 09:19:59-03","IPT","BCTW","9545","S","Plantae",NA,"Swietenia","macrophylla","Swietenia macrophylla","King",NA,NA,NA,NA,NA,NA,"Nicarágua",NA,NA,NA,NA,NA,NA,NA,NA,"Smithsonian Institution",NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"156","2013-04-01 09:19:59-03","IPT","BCTW","19415","S","Plantae",NA,"Swietenia","macrophylla","Swietenia macrophylla","King",NA,NA,NA,NA,NA,NA,"Panamá",NA,NA,"zona do canal",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"157","2013-04-01 09:19:59-03","IPT","BCTW","11892","S","Plantae",NA,"Swietenia","macrophylla","Swietenia macrophylla","King",NA,NA,NA,NA,NA,NA,"Colômbia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"158","2013-04-01 09:19:59-03","IPT","BCTW","9546","S","Plantae",NA,"Swietenia","macrophylla","Swietenia macrophylla","King",NA,NA,NA,NA,NA,NA,"México",NA,NA,NA,NA,NA,NA,NA,NA,"Smithsonian Institution",NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"159","2013-04-01 09:19:59-03","IPT","BCTW","9571","S","Plantae",NA,"Swietenia","macrophylla","Swietenia macrophylla","King",NA,NA,NA,NA,NA,NA,"Panamá",NA,NA,NA,NA,NA,NA,NA,NA,"Smithsonian Institution",NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"160","2013-04-01 09:19:59-03","IPT","BCTW","8179","S","Plantae",NA,"Swietenia","macrophylla","Swietenia macrophylla","King",NA,NA,NA,NA,NA,NA,"Porto Rico",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"161","2013-04-01 09:19:59-03","IPT","BCTW","17665","S","Plantae",NA,"Swietenia","macrophylla","Swietenia macrophylla","King",NA,NA,NA,NA,NA,NA,"Trinidad e Tobago",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"162","2013-04-01 09:19:59-03","IPT","BCTW","9596","S","Plantae",NA,"Swietenia","macrophylla","Swietenia macrophylla","King",NA,NA,NA,NA,NA,NA,"Guatemala",NA,NA,NA,NA,NA,NA,NA,NA,"Smithsonian Institution",NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"163","2013-04-01 09:20:00-03","IPT","BCTW","1066","S","Plantae",NA,"Swietenia","tessmannii","Swietenia tessmannii","Harms",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
