"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","typeStatus","class","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","fieldNumber","individualCount"
"102","2020-09-12 05:00:02-03","US","US","274923","PreservedSpecimen","Plantae",NA,"Commelinales","Xyridaceae","Xyris","capensis","Xyris capensis","Thunb.",NA,"A. Regnell",NA,"1880","4","1","South America - Neotropics","Brazil","Minas Gerais",NA,"Prov. Minas Geraes",NA,NA,NA,NA,"US01915553","US01915553_01",NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1"
"103","2020-09-12 05:00:02-03","US","US","2321930","PreservedSpecimen","Plantae",NA,"Commelinales","Xyridaceae","Xyris","capensis","Xyris capensis","Thunb.",NA,"B. Rambo",NA,"1952","2","20","South America - Neotropics","Brazil","Rio Grande do Sul","Jaquirana","P. S. Franc. de Paula","-50.3577995300293","-28.8847007751465",NA,NA,"US01915566","US01915566_01",NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"31282","auto",NA,NA,NA,"1"
"104","2020-09-12 05:00:02-03","US","US","389996","PreservedSpecimen","Plantae",NA,"Commelinales","Xyridaceae","Xyris","capensis","Xyris capensis","Thunb.",NA,"J. Novães",NA,"1905","3","14","South America - Neotropics","Brazil","São Paulo","Campinas",NA,"-47.060001373291","-22.8999996185303",NA,NA,"US01915557","US01915557_01",NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"23900","auto",NA,NA,NA,"1"
"105","2020-09-12 05:00:02-03","US","US","2251472","PreservedSpecimen","Plantae",NA,"Commelinales","Xyridaceae","Xyris","capensis","Xyris capensis","Thunb.",NA,"L. Smith & R. Reitz",NA,"1956","12","21","South America - Neotropics","Brazil","Santa Catarina","Caçador","8 km north of Caçador","-51.0149993896484","-26.7752990722656",NA,NA,"US01915556","US01915556_01","950","1100",NA,NA,"Monocotyledonae",NA,NA,NA,"38516","auto",NA,NA,NA,"1"
"106","2020-09-12 05:00:02-03","US","US","2321923","PreservedSpecimen","Plantae",NA,"Commelinales","Xyridaceae","Xyris","capensis","Xyris capensis","Thunb.",NA,"B. Rambo",NA,"1950","1","30","South America - Neotropics","Brazil","Rio Grande do Sul",NA,"Taimbesinho p. S. Franc. de Paula",NA,NA,NA,NA,"US01915572","US01915572_01",NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1"
"107","2020-09-12 05:00:02-03","US","US","938115","PreservedSpecimen","Plantae",NA,"Commelinales","Xyridaceae","Xyris","capensis","Xyris capensis","Thunb.",NA,"A. Regnell",NA,"1905","1","19","South America - Neotropics","Brazil","Minas Gerais","Caldas",NA,"-46.386100769043","-21.9235992431641",NA,NA,"US01915558","US01915558_01",NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"25710","auto",NA,NA,NA,"1"
"108","2020-09-12 05:00:02-03","US","US","2619191","PreservedSpecimen","Plantae",NA,"Commelinales","Xyridaceae","Xyris","capensis","Xyris capensis","Thunb.",NA,"Y. S. Kuniyoshi & L. Dombrowski",NA,"1970","12","4","South America - Neotropics","Brazil","Paraná","Curitiba","Sta. Barbara","-49.2731018066406","-25.4277992248535",NA,NA,"US01915564","US01915564_01",NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"25180","auto",NA,NA,NA,"1"
"109","2020-09-12 05:00:02-03","US","US","2564027","PreservedSpecimen","Plantae",NA,"Commelinales","Xyridaceae","Xyris","capensis","Xyris capensis","Thunb.",NA,"G. Hatschbach, J. C. Lindeman & H. Maas",NA,"1966","2","10","South America - Neotropics","Brazil","Paraná","General Carneiro","Galinhas","-51.315601348877","-26.4274997711182",NA,NA,"US01915575","US01915575_01",NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"33284","auto",NA,NA,NA,"1"
"110","2020-08-20 20:41:45-03","UFSC","FLOR","64251","PreservedSpecimen","Plantae",NA,"Poales","Xyridaceae","Xyris","capensis","Xyris capensis","Thunb.","Lozano, E.D.","Lozano, E.D.; Engels, M.E.","2347","2013","12","13",NA,"Brasil","Paraná","Palmas","Refúgio de Vida Silvestre de Palmas, Fazenda São Pedro.","-51.645278","-26.542778",NA,"Cespitosa, 20-50cm, flores amarelas, individuos maiores com 20cm submersos Habitat: Campos de Palmas, leito de riacho","FLOR0064251","FLOR0064251",NA,NA,NA,NA,NA,"2014",NA,NA,NA,NA,"51º38'43''W","26º32'34''S",NA,NA
"111","2021-02-08 12:54:46-03","UFRGS","ICN","181020","S","Plantae","Monocotyledon",NA,"Xyridaceae","Xyris","capensis","Xyris capensis","Thunb.","Lozano, ED","Silva Filho, PJS; Ardissone, RE","2178","2014","11","15","América do Sul","Brasil","RS","São José dos Ausentes",NA,"-49.889722","-28.597778",NA,"Planta com aspecto herbáceo e flores amarelas; Em campo úmido, próximo a turfeira",NA,NA,NA,NA,NA,NA,NA,"2015","01",NA,NA,NA,"-49.889722","-28.597778",NA,NA
"112","2021-02-08 12:54:46-03","UFRGS","ICN","193442","S","Plantae","Monocotyledon",NA,"Xyridaceae","Xyris","capensis","Xyris capensis","Thunb.","Lozano, E D","Lozano, ED; Pereira, SF","1535","2013","10","11","América do Sul","Brasil","PR","Piraquara","Reservatório Piraquara II,na margem.","-49.033333","-25.510556",NA,"isolada ou cespitosa,25cm,flores amarelas,base submersa,banhado.; Campos de curitiba.",NA,NA,NA,NA,NA,NA,NA,"2014",NA,NA,NA,NA,"-49.033333","-25.510556",NA,NA
"113","2021-02-08 12:54:46-03","UFRGS","ICN","007318","S","Plantae","Monocotyledon",NA,"Xyridaceae","Xyris","capensis","Xyris capensis","Thunb.","Vasconcellos, J","Ferreira, A; Irgang, B","s.n.","1969","12","19","América do Sul","Brasil","RS","Bom Jesus","Perto de Mangueira Nova","-50.4166984558105","-28.6678009033203",NA,"Turfeira",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55856","auto",NA,NA,NA,NA
"114","2021-02-08 12:54:46-03","UFRGS","ICN","062115","S","Plantae","Monocotyledon",NA,"Xyridaceae","Xyris","capensis","Xyris capensis","Thunb.","Wanderley, MGL","Sobral, M; Stehman, JR","2733","1983","12",NA,"América do Sul","Brasil","RS","Cambará do Sul","Faxinal","-50.1446990966797","-29.0478000640869",NA,"flores amarelas; em banhado",NA,NA,NA,NA,NA,NA,NA,"2013","10","10","30776","auto",NA,NA,NA,NA
"115","2021-02-08 12:54:46-03","UFRGS","ICN","016815","S","Plantae","Monocotyledon",NA,"Xyridaceae","Xyris","capensis","Xyris capensis","Thunb.","Emrich-Rambo","Rambo","36668","1948","01","24","América do Sul","Brasil","RS","Cambará do Sul","In palude","-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30776","auto",NA,NA,NA,NA
"116","2021-02-08 12:54:46-03","UFRGS","ICN","182317","S","Plantae","Monocotyledon",NA,"Xyridaceae","Xyris","capensis","Xyris capensis","Thunb.","Lozano, ED","Gastal, CVS; Irgang, BE","s.n.","1994","11","25","América do Sul","Brasil","RS","Cambará do Sul","Lajeado de margaridas","-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2013",NA,NA,"30776","auto",NA,NA,NA,NA
"117","2021-02-08 12:54:46-03","UFRGS","ICN","182318","S","Plantae","Monocotyledon",NA,"Xyridaceae","Xyris","capensis","Xyris capensis","Thunb.","Lozano, ED","Gastal, CVS; Irgang, BE","s.n.","1998","11","25","América do Sul","Brasil","RS","Cambará do Sul","Lajeado de margaridas","-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2013",NA,NA,"30776","auto",NA,NA,NA,NA
"118","2021-02-08 12:54:46-03","UFRGS","ICN","130902","S","Plantae","Monocotyledon",NA,"Xyridaceae","Xyris","capensis","Xyris capensis","Thunb.","Paz, J","Paz, J","122","2003","02","08","América do Sul","Brasil","RS","São Francisco de Paula",NA,"-50.5835990905762","-29.4480991363525",NA,"Turfeira",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"76715","auto",NA,NA,NA,NA
"119","2021-02-08 12:54:46-03","UFRGS","ICN","130531","S","Plantae","Monocotyledon",NA,"Xyridaceae","Xyris","capensis","Xyris capensis","Thunb.","Wanderley, MGL","Hagelund, K","12066","1978","01","16","América do Sul","Brasil","SC","Timbé do Sul",NA,"-49.8471984863281","-28.8302993774414",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2013","10","10","15081","auto",NA,NA,NA,NA
"120","2021-02-08 12:54:46-03","UFRGS","ICN","050370","S","Plantae","Monocotyledon",NA,"Xyridaceae","Xyris","capensis","Xyris capensis","Thunb.","Lozano, ED","Matzenbacher, NI","398","1976","01","30","América do Sul","Brasil","SC","Timbé do Sul",NA,"-49.8471984863281","-28.8302993774414",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2013",NA,NA,"15081","auto",NA,NA,NA,NA
"121","2021-02-08 12:54:46-03","UFRGS","ICN","130542","S","Plantae","Monocotyledon",NA,"Xyridaceae","Xyris","capensis","Xyris capensis","Thunb.",NA,"Hagelund, K","9935","1976","01","30","América do Sul","Brasil","SC","Timbé do Sul",NA,"-49.8471984863281","-28.8302993774414",NA,NA,NA,NA,"1050","1050",NA,NA,NA,NA,NA,NA,"15081","auto",NA,NA,NA,NA
"122","2020-08-26 10:51:06-03","MCN-FZBRS","HAS","94479","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Xyridaceae","Xyris","capensis","Xyris capensis","Thunb","Rambo, B.","Mattos, J.","3620","1956","01",NA,NA,"Brasil","Santa Catarina","São Joaquim","Varginha","-49.9317016601562","-28.2938995361328",NA,"No banhado.","HAS0094479",NA,NA,NA,NA,NA,NA,NA,NA,NA,"48290","auto",NA,NA,NA,NA
"123","2020-08-26 10:51:06-03","MCN-FZBRS","HAS","94494","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Xyridaceae","Xyris","capensis","Xyris capensis","Thunb","Lozano, E. D.","Silveira, N.","5197","1988","02",NA,NA,"Brasil","Rio Grande do Sul","Bom Jesus","São José dos Ausentes","-50.4166984558105","-28.6678009033203",NA,"No banhado, flores amarelas.","HAS0094494",NA,NA,NA,NA,NA,NA,"2017","12","14","55856","auto",NA,NA,NA,NA
"124","2020-08-26 10:51:06-03","MCN-FZBRS","HAS","94498","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Xyridaceae","Xyris","capensis","Xyris capensis","Thunb","Lozano, E. D.","Silveira, N.","3856","1987","02",NA,NA,"Brasil","Rio Grande do Sul","Cambará do Sul",NA,"-50.1446990966797","-29.0478000640869",NA,"15 km da cidade, Descendo para São Francisco de Paula. Flores amarelas.","HAS0094498",NA,NA,NA,NA,NA,NA,"2017","12","14","30776","auto",NA,NA,NA,NA
"125","2020-08-26 10:51:06-03","MCN-FZBRS","HAS","94488","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Xyridaceae","Xyris","capensis","Xyris capensis","Thunb","Lozano, E. D.","Mattos, J.","4692","1957","01",NA,NA,"Brasil","Santa Catarina","São Joaquim","Arredores do município","-49.9317016601562","-28.2938995361328",NA,"Num banhado.","HAS0094488",NA,NA,NA,NA,NA,NA,"2017","12","14","48290","auto",NA,NA,NA,NA
"126","2020-08-26 10:51:06-03","MCN-FZBRS","HAS","94481","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Xyridaceae","Xyris","capensis","Xyris capensis","Thunb","Rambo, B.","Mattos, J.","2778","1956","01",NA,NA,"Brasil","Santa Catarina","São Joaquim","Varginha","-49.9317016601562","-28.2938995361328",NA,"No banhado.","HAS0094481",NA,NA,NA,NA,NA,NA,NA,NA,NA,"48290","auto",NA,NA,NA,NA
"127","2019-11-21 10:19:55-03","IBt","SP","497955","S","Plantae",NA,NA,"Xyridaceae","Xyris","capensis","Xyris capensis","Thunb.","Lozano, ED","Brotto, ML; Barboza, E; Cordeiro, J; Silva, JM","1365","2013","10","24",NA,"Brasil","Paraná","Piraquara","Recreio da Serra, margem do lago","-49.023056","-25.446389",NA,NA,NA,NA,"927","927",NA,NA,NA,"2013","11","14",NA,NA,"-49.023056","-25.446389",NA,NA
"128","2021-01-21 15:30:05-03","IBt","SP","497998","S","Plantae",NA,NA,"Xyridaceae","Xyris","capensis","Xyris capensis","Thunb.",NA,"Gomes, SF","1325","2014","02","02",NA,"Brasil","Bahia","Jandaíra",NA,"-37.7844009399414","-11.5642004013062",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49056","auto",NA,NA,NA,NA
"129","2020-12-30 07:49:03-03","IBt","SP","444678","S","Plantae",NA,NA,"Xyridaceae","Xyris","capensis","Xyris capensis","Thunb.",NA,"Mota, NFO","2463","2011","12","17",NA,"Brasil","Minas Gerais","Alagoa",NA,"-44.6418991088867","-22.1706008911133",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13155","auto",NA,NA,NA,NA
"130","2021-01-07 09:34:38-03","IBt","SP","453317","S","Plantae",NA,NA,"Xyridaceae","Xyris","capensis","Xyris capensis","Thunb.",NA,"Lozano, ED","1224","2013","02","22",NA,"Brasil","Paraná","Palmeira",NA,"-50.0064010620117","-25.4293994903564",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35166","auto",NA,NA,NA,NA
"131","2021-01-07 09:34:38-03","IBt","SP","453302","S","Plantae",NA,NA,"Xyridaceae","Xyris","capensis","Xyris capensis","Thunb.",NA,"Lozano, ED","1238","2013","02","22",NA,"Brasil","Paraná","Palmeira",NA,"-50.0064010620117","-25.4293994903564",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35166","auto",NA,NA,NA,NA
"132","2021-01-07 09:34:38-03","IBt","SP","453319","S","Plantae",NA,NA,"Xyridaceae","Xyris","capensis","Xyris capensis","Thunb.",NA,"Wanderley, MGL","3001","2013","11","20",NA,"Brasil","Paraná","Piraquara",NA,"-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12577","auto",NA,NA,NA,NA
"133","2021-01-07 09:34:38-03","IBt","SP","453308","S","Plantae",NA,NA,"Xyridaceae","Xyris","capensis","Xyris capensis","Thunb.",NA,"Lozano, ED","1052","2012","09","24",NA,"Brasil","Paraná","São José dos Pinhais",NA,"-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45291","auto",NA,NA,NA,NA
"134","2020-08-13 18:03:04-03","IBt","SP","298464","S","Plantae",NA,NA,"Xyridaceae","Xyris","capensis","Xyris capensis","Thunb.",NA,"Ferreira, S","s.n.",NA,NA,NA,NA,"Brasil","São Paulo","São Bernardo do Campo","Parque Caminhos do Mar","-46.560001373291","-23.6900005340576",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31119","auto",NA,NA,NA,NA
