"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","infraspecificEpithet","typeStatus","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"152","2021-03-21 19:34:06-03","UFC","EAC","63373","PreservedSpecimen","Plantae","Dicotyledon",NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum","A.St.-Hil.","Costa-Lima, J.L.","Costa-Lima, J.L.; Amorim, B.S.; Pereira, L.A.; Chagas, M.A.","658","2012","04","24","Southern America","Brasil","Alagoas","Quebrangulo","Reserva da Biodiversidade de Pedra Talhada, na trilha principal da reserva","-36.424722","-9.244167",NA,"Projeto Floresta Atlântica.; Arbusto, ca. 2,0 m de altura. Estípulas maduras castanho-escuras. Folhas cartáceas, discolores, face superior verde-ecura, inferior verde-clara. Estéril. Material tratado com álcool 90%.; Floresta estacion","EAC0063373","EAC0063373","790","790",NA,NA,NA,NA,"-36.424722","-9.244167","2016","01",NA,NA,NA,NA,NA,NA
"153","2021-03-21 19:34:06-03","UFC","EAC","63374","PreservedSpecimen","Plantae","Dicotyledon",NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum","A.St.-Hil.","Costa-Lima, J.L.","Costa-Lima, J.L.","783","2012","10","26","Southern America","Brasil","Rio de Janeiro","Rio de Janeiro","Ilha de Paquetá, mata a ca. de 200 m do Iate Clube","-43.1","-22.764444",NA,"Arbóreo, ca. 8,0 m de altura. Folhas cartáceas, discolores, face superior verde-escura, inferior verde-clara. Botões amarelados.","EAC0063374","EAC0063374",NA,NA,NA,NA,NA,NA,"-43.1","-22.764444","2012","10","26",NA,NA,NA,NA,NA
"154","2021-03-21 19:34:06-03","UFC","EAC","42166","PreservedSpecimen","Plantae","Dicotyledon",NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum","A.St.-Hil.","Loiola, M.I.B.; Cordeiro, L.S.","Castro, A.S.F.","1937","2007","05","27","Southern America","Brasil","Ceará","Maranguape","Serra da Aratanha, por Jubaia","-38.6856002807617","-3.89083003997803",NA,"Árvore; Mata úmida","EAC0042166","EAC0042166",NA,NA,"40608","auto",NA,NA,NA,NA,"2010","02","26",NA,NA,NA,NA,NA
"155","2021-03-21 19:34:06-03","UFC","EAC","24196","PreservedSpecimen","Plantae","Dicotyledon",NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum","A.St.-Hil.","Loiola, M.I.B.; Cordeiro, L.S.","Castro, A.S.F.","207","1996","06","16","Southern America","Brasil","Ceará","Mulungu",NA,"-38.9963989257812","-4.30556011199951",NA,"Árvore; Serra úmida","EAC0024196","EAC0024196",NA,NA,"10506","auto",NA,NA,NA,NA,"2010","02","26",NA,NA,NA,NA,NA
"156","2021-03-21 19:34:06-03","UFC","EAC","32450","PreservedSpecimen","Plantae","Dicotyledon",NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum","A.St.-Hil.","Loiola, M.I.B.; Cordeiro, L.S.","Castro, A.S.F.","1378","2003","01","18","Southern America","Brasil","Ceará","Ubajara","PARNA, próx. à Gruta","-40.9211006164551","-3.85443997383118",NA,"Arvoreta; Mata úmida","EAC0032450","EAC0032450",NA,NA,"27385","auto",NA,NA,NA,NA,"2009","11","06",NA,NA,NA,NA,NA
"157","2021-03-21 19:34:06-03","UFC","EAC","55226","PreservedSpecimen","Plantae","Dicotyledon",NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum","A.St.-Hil.","Loiola, M.I.B.","Folli, D.A.","5961","2008","02","25","Southern America","Brasil","Espírito Santo","Linhares","Fazenda Ceará, estrada Degredo, mata seca de restinga","-40.0722007751465","-19.3910999298096",NA,"Árvore; alt. total 8m, alt. fuste 3m, diametro da copa 5m, cap do fuste 0,41m, fuste cilíndrico; casca áspera; seiva incolor; fruto vermelho.; Restinga","EAC0055226","EAC0055226",NA,NA,"48094","auto",NA,NA,NA,NA,"2014","03","18",NA,NA,NA,NA,NA
"158","2021-03-21 19:34:06-03","UFC","EAC","55197","PreservedSpecimen","Plantae","Dicotyledon",NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum","A.St.-Hil.","Loiola, M.I.B.","Folli, D.A.","193","1980","02","06","Southern America","Brasil","Espírito Santo","Linhares","Reserva Natural Vale, estrada Farinha Seca","-40.0722007751465","-19.3910999298096",NA,"Árvore; alt. total 12m, alt. fuste 6m, diâmetro da copa 5m, cap do fuste 0,62m, fuste cilíndrico; casca sulcada, descamação em ripas; seiva incolor; flor creme.; Mata de tabuleiro","EAC0055197","EAC0055197",NA,NA,"48094","auto",NA,NA,NA,NA,"2014","03","18",NA,NA,NA,NA,NA
"159","2021-03-21 19:34:06-03","UFC","EAC","59352","PreservedSpecimen","Plantae","Dicotyledon",NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum","A.St.-Hil.","Loiola, M.I.B.","Barreto, L.; Barreto, N.; Duarte, L.","06","2015","06","02","Southern America","Brasil","Paraíba","Areia","Mata do Pau-Ferro, interior da mata, próximo ao sítio Gruta de Cobra.","-35.6916999816895","-6.96332979202271",NA,"Árvore, cerca de 6m, frutos sulcados.","EAC0059352",NA,NA,NA,"15425","auto",NA,NA,NA,NA,"2016","04","11",NA,NA,NA,NA,NA
"160","2020-12-21 16:23:52-03","MBM","MBM","276955","PreservedSpecimen","Plantae",NA,NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum","A. St.-Hil.",NA,"Trameirão Neto, E.","3378","2001","10","22","Southern America","Brazil","Minas Gerais","Governador Valadares","Rio Doce","-41.9494018554688","-18.8511009216309",NA,NA,"MBM276955","MBM276955",NA,NA,"50833","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161","2020-12-21 16:23:52-03","MBM","MBM","405162","PreservedSpecimen","Plantae",NA,NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum","A. St.-Hil.","Braga, J.M.A.","Braga, J.M.A.; Lira Neto, J.A.; Lira Neto, J.A.","3553","1996","10","09","Southern America","Brazil","Rio de Janeiro","Rio de Janeiro","Recreio dos Bandeirantes, Prainha. APA da Prainha. Topo do morro da Boa Vista","-43.2075004577637","-22.9027996063232",NA,"Árvore, ca. 8 m de altura. Copa larga ca. 10 m de diâmetro. Folhas cartáceas, ramentas marrons. Botões florais verdes. Saxícola em solo muito raso, ca. 1 m de profundidade atá alcançar a rocha mãe.; Algumas raízes grossas sobre rocha","MBM405162","MBM405162","350","350","57442","auto",NA,NA,NA,NA,"2004","04","17",NA,NA,NA,NA,NA
"162","2020-12-21 16:23:52-03","MBM","MBM","24064","PreservedSpecimen","Plantae",NA,NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum","A. St.-Hil.",NA,"Ferreira, E.; Lima, A.; Lima, A.","5755","1961","08","30","Southern America","Brazil","Rio de Janeiro","Rio de Janeiro","Restinga da Barra da Tijuca","-43.2075004577637","-22.9027996063232",NA,NA,"MBM024064","MBM024064",NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","2020-12-21 16:23:52-03","MBM","MBM","254121","PreservedSpecimen","Plantae",NA,NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum","A. St.-Hil.","Pastore, J.A.","Robim, M.J.; et al.; et al.","912","1996","11","16","Southern America","Brazil","São Paulo","Ubatuba","Parque Estadual da Ilha Anchieta","-45.0699996948242","-23.4300003051758",NA,NA,"MBM254121","MBM254121",NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","2019-11-01 15:33:05-03","PUC-RIO","FCAB","7809","PreservedSpecimen","Plantae",NA,"Angiospermae","Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum","A.St.-Hil.","J.M.A Braga","J.M. Freire; R.R. Oliveira; B.L. Rosendo","587","2010","04","23",NA,"Brasil","Rio de Janeiro","Camorim","Maciço da Pedra Branca 9.7","-75.02425","-66.291389",NA,"Árvore com 7 m de altura, com 18 cm de CAP.","FCAB007809",NA,"450","450",NA,NA,NA,NA,"-75.02425","-66.291389",NA,NA,NA,NA,NA,NA,NA,NA
"165","2019-11-01 15:33:05-03","PUC-RIO","FCAB","7523","PreservedSpecimen","Plantae",NA,"Angiospermae","Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum","A.St.-Hil.",NA,"W.R. Matos","28","2003","06","14",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Jardim Botânico do Rio de Janeiro, Trilha da Caixa D'água.","-43.216667","-22.966667",NA,"Parcela A.","FCAB007523",NA,NA,NA,NA,NA,NA,NA,"-43.216667","-22.966667",NA,NA,NA,NA,NA,NA,NA,NA
"166","2019-10-24 16:18:04-03","UESC","UESC","20268","S","Plantae","Angiospermae","Florideophycidae","Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum","A.St.Hil.","L.A.Mattos-Silva","Coelho, M.M.","735","2012","06","07",NA,"Brasil","Bahia","Almadina",NA,"-39.603889","-14.7025",NA,"Árvore.; Material prensado com álcool","UESC0020268",NA,NA,NA,NA,NA,NA,NA,"39W36'14''","14S42'9''","2019","10",NA,"Dicotyledoneae",NA,NA,NA,NA
"167","2019-08-15 09:03:33-03","UESC","UESC","6756","S","Plantae","Angiospermae","Florideophycidae","Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum","A St.-Hil",NA,"Jardim, J.G.","2859","2000","02","24",NA,"Brasil","Bahia","Elísio Medrado",NA,"-39.475833","-12.853611",NA,"Mata de encosta; Árvore ca. 9m alt.","UESC0006756",NA,"750","750",NA,NA,NA,NA,"39w28'33''","12s51'13''","2011","09",NA,"Dicotyledoneae",NA,NA,NA,NA
"168","2015-09-05 09:12:37-03","MNHN","RECOLNAT_MNHN_P","P05483480","PreservedSpecimen",NA,NA,NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum","A.St.-Hil.",NA,"Glaziou, A.",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05483480' target='other'> <mi>dwc_moreinfo</mi></a>","P05483480","P05483480_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11809",NA,NA
"169","2015-09-05 09:12:37-03","MNHN","RECOLNAT_MNHN_P","P05483463","PreservedSpecimen",NA,NA,NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum","A.St.-Hil.",NA,"Kuhlmann, J.G.",NA,"1943","11","16",NA,"Brasil","Espírito Santo",NA,"Goitacazes. Rio Doce",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05483463' target='other'> <mi>dwc_moreinfo</mi></a>","P05483463","P05483463_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","2015-09-05 09:12:37-03","MNHN","RECOLNAT_MNHN_P","P05483465","PreservedSpecimen",NA,NA,NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum","A.St.-Hil.",NA,"Porto, C.",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05483465' target='other'> <mi>dwc_moreinfo</mi></a>","P05483465","P05483465_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","2015-09-05 09:12:37-03","MNHN","RECOLNAT_MNHN_P","P05483466","PreservedSpecimen",NA,NA,NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum","A.St.-Hil.",NA,"Sucre, D.",NA,"1967","10","2",NA,"Brasil","Rio de Janeiro",NA,"Ilha Furtada, Baia de Sepetiba.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05483466' target='other'> <mi>dwc_moreinfo</mi></a>","P05483466","P05483466_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1697",NA,NA
"172","2015-09-05 09:12:37-03","MNHN","RECOLNAT_MNHN_P","P05483472","PreservedSpecimen",NA,NA,NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum","A.St.-Hil.",NA,"Riedel",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,"hb","Herbier de A. Glaziou donné par Mme SIMARD, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05483472' target='other'> <mi>dwc_moreinfo</mi></a>","P05483472","P05483472_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","2015-09-05 09:12:37-03","MNHN","RECOLNAT_MNHN_P","P05483473","PreservedSpecimen",NA,NA,NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum","A.St.-Hil.",NA,"Riedel",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05483473' target='other'> <mi>dwc_moreinfo</mi></a>","P05483473","P05483473_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","2015-09-05 09:12:37-03","MNHN","RECOLNAT_MNHN_P","P05483474","PreservedSpecimen",NA,NA,NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum","A.St.-Hil.",NA,"Riedel",NA,NA,NA,NA,NA,"Brasil",NA,NA,"Brasilia.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05483474' target='other'> <mi>dwc_moreinfo</mi></a>","P05483474","P05483474_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","2015-09-05 09:12:37-03","MNHN","RECOLNAT_MNHN_P","P05483475","PreservedSpecimen",NA,NA,NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum","A.St.-Hil.",NA,"Hunger Filho, M.",NA,"1928","7","1",NA,"Brasil",NA,NA,"Coleção Navaro de Andrade",NA,NA,"hb","Nome Vulgar: arco de pipa <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05483475' target='other'> <mi>dwc_moreinfo</mi></a>","P05483475","P05483475_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","2015-09-05 09:12:37-03","MNHN","RECOLNAT_MNHN_P","P05483481","PreservedSpecimen",NA,NA,NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum","A.St.-Hil.",NA,"Glaziou, A.",NA,NA,NA,NA,NA,"Brasil",NA,NA,"Brésil. Rio Jan.",NA,NA,"hb","Herbier de A. Glaziou donné par Mme SIMARD, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05483481' target='other'> <mi>dwc_moreinfo</mi></a>","P05483481","P05483481_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"839",NA,NA
"177","2015-09-05 09:12:37-03","MNHN","RECOLNAT_MNHN_P","P05483483","PreservedSpecimen",NA,NA,NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum","A.St.-Hil.",NA,"Glaziou, A.",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05483483' target='other'> <mi>dwc_moreinfo</mi></a>","P05483483","P05483483_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8578",NA,NA
"178","2015-09-05 09:12:37-03","MNHN","RECOLNAT_MNHN_P","P05483484","PreservedSpecimen",NA,NA,NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum","A.St.-Hil.",NA,"Glaziou, A.",NA,NA,NA,NA,NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,"hb","Herbier A. Glaziou donné par Mme SIMARD, sa fille en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05483484' target='other'> <mi>dwc_moreinfo</mi></a>","P05483484","P05483484_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"839",NA,NA
"179","2015-11-06 21:58:06-02","MNHN","RECOLNAT_MNHN_P","P00723970","PreservedSpecimen",NA,NA,NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum","A.St.-Hil.","Saint-Hilaire","Saint-Hilaire, A. de",NA,"1816",NA,NA,NA,"Brésil",NA,NA,"Province de Rio de Janeiro",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00723970' target='other'> <mi>dwc_moreinfo</mi></a>","P00723970","P00723970_01",NA,NA,NA,NA,NA,"holotype",NA,NA,NA,NA,NA,NA,NA,"Voayge d'Auguste de Saint-Hilaire de 1816 à 1821/C2 134 c",NA,NA
"180","2012-07-02 18:48:06-03","MNHN","RECOLNAT_MNHN_P","P00723971","PreservedSpecimen",NA,NA,NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum","A.St.-Hil.",NA,"Saint-Hilaire, A. de",NA,"1816",NA,NA,NA,"Brésil",NA,NA,"Province de Rio de Janeiro",NA,NA,"hb","Dedit Aug. de St. Hilaire <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00723971' target='other'> <mi>dwc_moreinfo</mi></a>","P00723971","P00723971_01",NA,NA,NA,NA,NA,"isotype",NA,NA,NA,NA,NA,NA,NA,"Voayge d'Auguste de Saint-Hilaire de 1816 à 1821/C2 134 c",NA,NA
"181","2015-11-06 21:58:11-02","MNHN","RECOLNAT_MNHN_P","P00723972","PreservedSpecimen",NA,NA,NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum","A.St.-Hil.",NA,"Guillemin, J.B.A.",NA,"1839","2",NA,NA,"Brésil",NA,NA,"Matouba",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00723972' target='other'> <mi>dwc_moreinfo</mi></a>","P00723972","P00723972_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"590",NA,NA
"182","2015-11-06 21:35:40-02","MNHN","RECOLNAT_MNHN_P","P00723973","PreservedSpecimen",NA,NA,NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum","A.St.-Hil.","Plowman","Guillemin, J.B.A.",NA,"1839","2",NA,NA,"Brésil",NA,NA,"Matouba",NA,NA,"hb","Don de l'Université de Caen reçu le 6 novembre 1974 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00723973' target='other'> <mi>dwc_moreinfo</mi></a>","P00723973","P00723973_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"590",NA,NA
"183","2014-10-14 11:14:27-03","MNHN","RECOLNAT_MNHN_P","P00723974","PreservedSpecimen",NA,NA,NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum","A.St.-Hil.",NA,"Glaziou, A.",NA,"1872","9","12",NA,"Brésil",NA,NA,"Rio de Janeiro, Corcovado",NA,NA,"hb","Donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00723974' target='other'> <mi>dwc_moreinfo</mi></a>","P00723974","P00723974_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6108",NA,NA
"184","2004-12-20 16:06:00-02","MNHN","RECOLNAT_MNHN_P","P00723975","PreservedSpecimen",NA,NA,NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum","A.St.-Hil.",NA,"Glaziou, A.",NA,"1872","9","12",NA,"Brésil",NA,NA,"Rio de Janeiro, Corcovado",NA,NA,"hb","Reçu le 11 janvier 1876 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00723975' target='other'> <mi>dwc_moreinfo</mi></a>","P00723975","P00723975_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6108",NA,NA
"185","2015-11-06 21:35:54-02","MNHN","RECOLNAT_MNHN_P","P00723976","PreservedSpecimen",NA,NA,NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum","A.St.-Hil.",NA,"Glaziou, A.",NA,"1880","6","29",NA,"Brésil",NA,NA,"Corcovado",NA,NA,"hb","Donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00723976' target='other'> <mi>dwc_moreinfo</mi></a>","P00723976","P00723976_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11808",NA,NA
"186","2015-11-06 21:58:23-02","MNHN","RECOLNAT_MNHN_P","P00723977","PreservedSpecimen",NA,NA,NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum","A.St.-Hil.",NA,"Glaziou, A.",NA,"1880","6","29",NA,"Brésil",NA,NA,"Corcovado",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00723977' target='other'> <mi>dwc_moreinfo</mi></a>","P00723977","P00723977_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11808",NA,NA
"187","2015-11-06 21:36:01-02","MNHN","RECOLNAT_MNHN_P","P00723978","PreservedSpecimen",NA,NA,NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum","A.St.-Hil.",NA,"Glaziou, A.",NA,"1880","6","29",NA,"Brésil",NA,NA,"Corcovado",NA,NA,"hb","Donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00723978' target='other'> <mi>dwc_moreinfo</mi></a>","P00723978","P00723978_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11808",NA,NA
"188","2015-11-06 21:58:29-02","MNHN","RECOLNAT_MNHN_P","P00723979","PreservedSpecimen",NA,NA,NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum","A.St.-Hil.",NA,"Glaziou, A.",NA,"1872","9","12",NA,"Brésil",NA,NA,"Corcovado",NA,NA,"hb","Reçu le 11 janvier 1876 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00723979' target='other'> <mi>dwc_moreinfo</mi></a>","P00723979","P00723979_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6109",NA,NA
"189","2015-11-06 21:58:32-02","MNHN","RECOLNAT_MNHN_P","P00723980","PreservedSpecimen",NA,NA,NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum","A.St.-Hil.",NA,"Glaziou, A.",NA,"1872","9","12",NA,"Brésil",NA,NA,"Corcovado",NA,NA,"hb","Donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00723980' target='other'> <mi>dwc_moreinfo</mi></a>","P00723980","P00723980_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6109",NA,NA
"190","2015-11-06 21:58:35-02","MNHN","RECOLNAT_MNHN_P","P00723981","PreservedSpecimen",NA,NA,NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum","A.St.-Hil.",NA,"Glaziou, A.",NA,"1878","11","20",NA,"Brésil",NA,NA,"Rio de Janeiro",NA,NA,"hb","Donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00723981' target='other'> <mi>dwc_moreinfo</mi></a>","P00723981","P00723981_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10350",NA,NA
"191","2015-11-06 21:59:13-02","MNHN","RECOLNAT_MNHN_P","P00723982","PreservedSpecimen",NA,NA,NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum","A.St.-Hil.",NA,"Glaziou, A.",NA,"1878","11","20",NA,"Brésil",NA,NA,"Rio de Janeiro",NA,NA,"hb","Reçu le 29 juin 1880 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00723982' target='other'> <mi>dwc_moreinfo</mi></a>","P00723982","P00723982_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10350",NA,NA
"192","2015-11-06 21:59:15-02","MNHN","RECOLNAT_MNHN_P","P00723983","PreservedSpecimen",NA,NA,NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum","A.St.-Hil.",NA,"Glaziou, A.",NA,"1876","5","30",NA,"Brésil",NA,NA,"Floresta da Tijuca",NA,NA,"hb","Reçu le 4 octobre 1876 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00723983' target='other'> <mi>dwc_moreinfo</mi></a>","P00723983","P00723983_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8461",NA,NA
"193","2014-10-15 11:59:34-03","MNHN","RECOLNAT_MNHN_P","P00723984","PreservedSpecimen",NA,NA,NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum","A.St.-Hil.",NA,"Glaziou, A.",NA,"1876","5","30",NA,"Brésil",NA,NA,"Floresta da Tijuca",NA,NA,"hb","Donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00723984' target='other'> <mi>dwc_moreinfo</mi></a>","P00723984","P00723984_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8461",NA,NA
"194","2015-09-05 09:12:36-03","MNHN","RECOLNAT_MNHN_P","P05483457","PreservedSpecimen",NA,NA,NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum","A.St.-Hil.",NA,NA,NA,NA,NA,NA,NA,"Brasil","Rio de Janeiro",NA,"Brésil, F. Belobio",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05483457' target='other'> <mi>dwc_moreinfo</mi></a>","P05483457","P05483457_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
