"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","recordedBy","year","month","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","day","continentOcean","preparationType","previousCatalogNumber","occurrenceRemarks","typeStatus","recordNumber","phylum","order","locality","minimumElevationInMeters","maximumElevationInMeters","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount"
"102","2011-01-25 14:12:00-02","MO","MOBOT","100311476","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","utilis","Daphnopsis utilis","Warm.","L. Rossi (SP)",NA,"A. Ducke","1929","1","Brazil","Rio de Janeiro","Rio de Janeiro (cidade)",NA,NA,NA,NA,NA,NA,"15","South America",NA,NA,NA,NA,"Ducke s.n.",NA,NA,"entre Tijuca e mesa do imperador",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"103","2010-10-11 15:00:00-03","MO","MOBOT","100311478","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","utilis","Daphnopsis utilis","Warm.","L. Rossi (SP)",NA,"Guido F.J. Pabst","1964","8","Brazil","Rio de Janeiro","Rio de Janeiro (cidade)",NA,NA,NA,NA,NA,NA,"29","South America",NA,NA,NA,NA,"Pabst 8143",NA,NA,"Mesa do Imperador",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"104","2010-10-11 15:13:00-03","MO","MOBOT","100311484","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","utilis","Daphnopsis utilis","Warm.","L. Rossi (SP)",NA,"M.R. Barbosa|et al.","1987","10","Brazil","Rio de Janeiro","Rio de Janeiro (cidade)",NA,NA,NA,NA,NA,NA,"8","South America",NA,NA,NA,NA,"Barbosa s.n.",NA,NA,"Alto da Boa Vista, Morro Queimado, vertente norte",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"105","2010-10-11 15:27:00-03","MO","MOBOT","100311489","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","utilis","Daphnopsis utilis","Warm.","L. Rossi (SP)",NA,"James A. Ratter","1983","11","Brazil","São Paulo","Angatuba","-48.4166667","-23.45",NA,NA,NA,NA,"13","South America",NA,NA,NA,NA,"Ratter 4851",NA,NA,"Floresta de Angatuba, Instituto Florestal de Sao Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"106","2010-10-11 15:08:00-03","MO","MOBOT","100311483","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","utilis","Daphnopsis utilis","Warm.","L. Rossi (SP)",NA,"R. Ribeiro|et al.","1987","10","Brazil","Rio de Janeiro","Rio de Janeiro (cidade)","-43.2666667","-22.9666667",NA,NA,NA,NA,"8","South America",NA,NA,NA,NA,"Ribeiro 1167",NA,NA,"Alto da Boa Vista, Morro Queimado, vertente norte",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"107","2011-03-24 10:04:00-03","MO","MOBOT","3169716","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","utilis","Daphnopsis utilis","Warm.","Nevling",NA,"A. Ducke","1929",NA,"Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,"Ducke 21334",NA,NA,"Distrito Federal, entre Tepica e Mesa do Luperador, matta.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","2020-10-24 04:40:00-03","MO","MOBOT","3169905","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","utilis","Daphnopsis utilis","Warm.","L. Rossi",NA,"L. P. de Queiroz|Wilson Ganev","1992","2","Brazil","Bahia",NA,NA,NA,NA,NA,NA,NA,"13","South America",NA,NA,NA,NA,"Queiroz 51538",NA,NA,"Abaira; Riacho da Taquara.","1400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"1"
"109","2015-08-13 05:50:00-03","MO","MOBOT","3170419","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","utilis","Daphnopsis utilis","Warm.","!Z.S. Rogers (MO)",NA,"Howard S. Irwin|R.M. Harley|Eunice Onishi","1971","1","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"17","South America",NA,NA,NA,NA,"Irwin 30610",NA,NA,"Cut-over woodland, ca. 34 km E of Belo horizonte, road (BR-31) to Rocas Novas.","1500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"1"
"110","2010-11-30 10:56:00-02","MO","MOBOT","3170566","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","utilis","Daphnopsis utilis","Warm.","L. Rossi (SP)",NA,"Howard S. Irwin","1971","1","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"16","South America",NA,NA,NA,NA,"Irwin 30484",NA,NA,"Middle slopes of Serra da Piedade, with low dense woodland on iron rich soil interspersed with many outcrops, ca. 40 km. E. of Belo Horizonte, near Br-31.","1800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"1"
"111","2013-01-10 12:09:00-02","MO","MOBOT","3170912","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","utilis","Daphnopsis utilis","Warm.","L. Rossi (SP)",NA,"Howard S. Irwin","1971","1","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"16","South America",NA,NA,NA,NA,"Irwin 30483",NA,NA,"Middle slopes of Serra da Piedade, with low dense woodland on iron-rich soil interspersed with many outcrops, ca. 40 km. E. of Belo Horizonte. BR 31","1800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"1"
"112","2018-05-17 21:24:00-03","MO","MOBOT","3171027","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","utilis","Daphnopsis utilis","Warm.",NA,NA,"Lorin I. Nevling","1962","8","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"29","South America",NA,NA,NA,NA,"Nevling, Jr. 1962",NA,NA,"Guanabra, Rio De Janeiro, Serra da Carioca, hill behind the Botanical Garden. Moist forest on sea side.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"113","2011-01-25 14:21:00-02","MO","MOBOT","3596337","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","utilis","Daphnopsis utilis","Warm.",NA,NA,"Auguste F.M. Glaziou","1892","2","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,"Glaziou s.n.",NA,NA,"Alto Macabe",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"114","2011-02-16 10:21:00-02","MO","MOBOT","3596339","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","utilis","Daphnopsis utilis","Warm.","Nevling",NA,"Auguste F.M. Glaziou","1887",NA,"Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"Isolectotype","Glaziou 17747",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"115","2015-08-13 05:50:00-03","MO","MOBOT","3171869","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","utilis","Daphnopsis utilis","Warm.","L. Rossi",NA,"R.M. Harley","1992","2","Brazil","Bahia",NA,"-41.9","-13.25",NA,NA,NA,NA,"15","South America",NA,NA,NA,NA,"Harley 52081",NA,NA,"Mun. Abaíra; Campo do Ouro Fino (baixo). Lado norte da mata.","1600.00000000","1700.00000000",NA,NA,NA,NA,NA,NA,NA,NA
"116","2011-01-25 14:11:00-02","MO","MOBOT","100311412","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","utilis","Daphnopsis utilis","Warm.","L. Rossi (SP)",NA,"BARLEY|et al.","1996","7","Brazil","Bahia","Lençóis","-41.3899993896484","-12.563099861145",NA,NA,NA,NA,"8","South America",NA,NA,NA,NA,"BARLEY PCD3514",NA,NA,"Serra da Chapaminha",NA,NA,NA,NA,"47385","auto",NA,NA,NA,"1"
"117","2013-10-09 18:13:00-03","MO","MOBOT","3170247","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","utilis","Daphnopsis utilis","Warm.","!Z.S. Rogers (MO)",NA,"Howard S. Irwin|et al.","1970","2","Brazil","Distrito Federal","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"23","South America",NA,NA,NA,NA,"Irwin 26542",NA,NA,"Gallery Forest, ca. 10 km E. of Lago Paranoá, near DF-6.","1000.00000000",NA,NA,NA,"70570","auto",NA,NA,NA,"1"
"118","2011-02-07 09:42:00-02","MO","MOBOT","100311430","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","utilis","Daphnopsis utilis","Warm.","L. Rossi (SP)",NA,"J.E.B. Warming",NA,NA,"Brazil","Minas Gerais","Lagoa Santa","-43.8897018432617","-19.6271991729736",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,"Warming s.n.",NA,NA,NA,NA,NA,NA,NA,"12338","auto",NA,NA,NA,"1"
"119","2011-02-16 14:31:00-02","MO","MOBOT","100215522","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","utilis","Daphnopsis utilis","Warm.","!Nevling",NA,"J.E.B. Warming",NA,NA,"Brazil","Minas Gerais","Lagoa Santa","-43.8897018432617","-19.6271991729736",NA,NA,NA,NA,NA,"South America",NA,NA,NA,"Syntype","Warming 734/1",NA,NA,"ad Lagoa Santa. Embira branca",NA,NA,NA,NA,"12338","auto",NA,NA,NA,"1"
"120","2012-03-05 14:30:00-03","MO","MOBOT","100215516","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","utilis","Daphnopsis utilis","Warm.","!Nevling",NA,"Auguste F.M. Glaziou","1861",NA,"Brazil","Minas Gerais","Lagoa Santa","-43.8897018432617","-19.6271991729736",NA,NA,NA,NA,NA,"South America",NA,NA,NA,"Syntype","Glaziou 4070",NA,NA,"In vicinia Rio de Janeiro: Lagoa Santa: in silvis et virgultis haud rara.",NA,NA,NA,NA,"12338","auto",NA,NA,NA,"1"
"121","2010-10-11 15:21:00-03","MO","MOBOT","100311486","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","utilis","Daphnopsis utilis","Warm.","L. Rossi (SP)",NA,"J.A.A. Meira Neto|et al.","1990","10","Brazil","São Paulo","Águas de Santa Bárbara","-49.238899230957","-22.8805999755859",NA,NA,NA,NA,"9","South America",NA,NA,NA,NA,"Meira Neto 734",NA,NA,"Estacaio Ecologica de Santa Barbara",NA,NA,NA,NA,"18363","auto",NA,NA,NA,"1"
"122","2010-11-23 15:49:00-02","MO","MOBOT","100311488","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","utilis","Daphnopsis utilis","Warm.","L. Rossi (SP)",NA,"Rocha","1992","12","Brazil","São Paulo","Américo Brasiliense","-48.0999984741211","-21.7199993133545",NA,NA,NA,NA,"21","South America",NA,NA,NA,NA,"Rocha 1646",NA,NA,NA,NA,NA,NA,NA,"19311","auto",NA,NA,NA,"1"
"123","2013-01-31 06:27:00-02","MO","MOBOT","100311496","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","utilis","Daphnopsis utilis","Warm.","L. Rossi (SP)",NA,"Lucia Rossi|et al.","1995","10","Brazil","São Paulo","Itirapina","-47.8199996948242","-22.25",NA,NA,NA,NA,"17","South America",NA,NA,NA,NA,"Rossi 1687",NA,NA,"Estacao Experimental de Itirapina",NA,NA,NA,NA,"22843","auto",NA,NA,NA,"1"
"124","2011-01-25 14:43:00-02","MO","MOBOT","100311493","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","utilis","Daphnopsis utilis","Warm.","L. Rossi (SP)",NA,"H.F. Leitao Filho|et al.","1981","2","Brazil","São Paulo","Itirapina","-47.8199996948242","-22.25",NA,NA,NA,NA,"14","South America",NA,NA,NA,NA,"Leitão s.n.",NA,NA,"Estacao Experimental do institutoFlorestal",NA,NA,NA,NA,"22843","auto",NA,NA,NA,"1"
"125","2010-11-23 16:05:00-02","MO","MOBOT","100311498","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","utilis","Daphnopsis utilis","Warm.","L. Rossi (SP)",NA,"MANTOVANI","1981","2","Brazil","São Paulo","Itirapina","-47.8199996948242","-22.25",NA,NA,NA,NA,"13","South America",NA,NA,NA,NA,"MANTOVANI 1702",NA,NA,"Reserva Biologica do Instituto Florestal",NA,NA,NA,NA,"22843","auto",NA,NA,NA,"1"
"126","2011-01-11 15:12:00-02","MO","MOBOT","100311501","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","utilis","Daphnopsis utilis","Warm.","L. Rossi (SP)",NA,"BARROS","1981","2","Brazil","São Paulo","Itirapina","-47.8199996948242","-22.25",NA,NA,NA,NA,"13","South America",NA,NA,NA,NA,"BARROS 628",NA,NA,"Reserva Florestal do Instituto Florestal",NA,NA,NA,NA,"22843","auto",NA,NA,NA,"1"
"127","2010-11-09 10:08:00-02","MO","MOBOT","100321718","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","utilis","Daphnopsis utilis","Warm.","L. Rossi (SP)",NA,"J.L. Timoni|Gianotti, E.","1982","11","Brazil","São Paulo","Itirapuã","-47.2099990844727","-20.6399993896484",NA,NA,NA,NA,"26","South America",NA,NA,NA,NA,"Timoni 96",NA,NA,"E. E. de Itirapina",NA,NA,NA,NA,"11981","auto",NA,NA,NA,"1"
"128","2011-01-25 15:04:00-02","MO","MOBOT","100311505","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","utilis","Daphnopsis utilis","Warm.","L. Rossi (SP)",NA,"R.R. Rodrigues|* MORELLATO","1986","3","Brazil","São Paulo","Jundiaí","-46.8800010681152","-23.1800003051758",NA,NA,NA,NA,"27","South America",NA,NA,NA,NA,"Rodrigues s.n.",NA,NA,"Serra do Japi, Mirante",NA,NA,NA,NA,"17840","auto",NA,NA,NA,"1"
"129","2011-01-25 15:03:00-02","MO","MOBOT","100311504","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","utilis","Daphnopsis utilis","Warm.","L. Rossi (SP)",NA,"R.R. Rodrigues|* MORELLATO","1986","12","Brazil","São Paulo","Jundiaí","-46.8800010681152","-23.1800003051758",NA,NA,NA,NA,"10","South America",NA,NA,NA,NA,"Rodrigues s.n.",NA,NA,"Serra do Japi, Mirante",NA,NA,NA,NA,"17840","auto",NA,NA,NA,"1"
"130","2010-11-23 14:21:00-02","MO","MOBOT","100311510","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","utilis","Daphnopsis utilis","Warm.","L. Rossi (SP)",NA,"Harri Lorenzi","1994","2","Brazil","São Paulo","Mogi Mirim","-46.9500007629395","-22.4300003051758",NA,NA,NA,NA,"10","South America",NA,NA,NA,NA,"Lorenzi 1326",NA,NA,"Horto Florestal do outro lado da rodovia",NA,NA,NA,NA,"19575","auto",NA,NA,NA,"1"
"131","2010-10-11 16:10:00-03","MO","MOBOT","100311512","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","utilis","Daphnopsis utilis","Warm.","L. Rossi (SP)",NA,"Moysés Kuhlmann","1943","12","Brazil","São Paulo","Monte Alegre do Sul","-46.6800003051758","-22.6800003051758",NA,NA,NA,NA,"9","South America",NA,NA,NA,NA,"Kuhlmann 1130",NA,NA,"Monte Alegre",NA,NA,NA,NA,"11114","auto",NA,NA,NA,"1"
"132","2010-10-26 11:49:00-02","MO","MOBOT","100315953","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","utilis","Daphnopsis utilis","Warm.","L. Rossi (SP)",NA,"Anonymous","1972","11","Brazil","São Paulo","Pardinho","-48.3699989318848","-23.0799999237061",NA,NA,NA,NA,"12","South America",NA,NA,NA,NA,"Anonymous s.n.",NA,NA,"Faz Ribeirao Grande",NA,NA,NA,NA,"14628","auto",NA,NA,NA,"1"
"133","2015-05-20 10:37:26-03","UFERSA","MOSS","11004","S","Plantae","Thimelaeaceae","Daphnopsis","utilis","Daphnopsis utilis","Warm.","Chacon, R.G.; Oliveira, M.","2006","Equipe do Jardim Botanico de Brasília","1985","08","Brasil","Distrito Federal","Brasília","-47.9297","-15.7797",NA,NA,NA,NA,"20","América do Sul",NA,NA,"árvore 3m; com frutos verdes e laranja.",NA,"543",NA,NA,"trilha de visitantes.",NA,NA,"09","13","70570","auto",NA,NA,NA,NA
"134","2020-09-12 05:00:02-03","US","US","1194956","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","sessiliflora","Daphnopsis sessiliflora","Griseb.",NA,NA,"A. F. M. Glaziou",NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,"US00117243","US00117243_01",NA,"South America - Neotropics",NA,NA,NA,"Isotype","17747",NA,"Myrtales",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"135","2020-09-12 05:00:02-03","US","US","3566792","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","utilis","Daphnopsis utilis","Warm.",NA,NA,"B. L. Stannard & R. Queiroz","1992","2","Brazil","Bahia","Abaíra","-41.6636009216309","-13.2496995925903",NA,NA,"US01884704","US01884704_01 US01884704_02","19","South America - Neotropics",NA,NA,NA,NA,"H/52129",NA,"Myrtales","Campo de Ouro Fino","1600",NA,NA,NA,"26531","auto","Dicotyledonae",NA,NA,"1"
"136","2020-09-02 16:40:11-03","Cenargen","CEN","33139","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","utilis","Daphnopsis utilis","Warm.","L. Rossi","1997","Raymond Mervyn Harley","1992","02","Brasil","BA","ABAIRA","-41.6636009216309","-13.2496995925903","-4190000.0","-1325000.0","CEN00033139","CEN00033139","15",NA,"Exsicatas",NA,"Planta masculina. Folhas coriáceas. Perianto creme, filetes alvos, anteras amarelo-alaranjadas. Casca usada para fazer caibros. Doação do Projeto dos Campos Rupestres do Brasil - (H 52080). Universidade São Paulo (SPF), CEPLAC (CEPEC) Bahia, Universidade Estadual de Feira de Santana (HUEFS) & Royal Botanical Gardens Kew (K) - Patrocínio do Nat. Geographic Soc.",NA,"52080",NA,NA,"Campo Ouro Fino (baixo). Alt. entre 1600 - 1700 m. Lado Norte da mata.",NA,NA,NA,NA,"26531","auto",NA,NA,NA,"1"
"137","2019-11-13 11:32:27-03","USP","SPF","91856","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","utilis","Daphnopsis utilis","Warm.","Rossi, L","1997","Harley, RM","1992","02","Brasil","Bahia","Abaíra","-41.9","-13.25","-41.9","-13.25","SPF00091856",NA,"15",NA,NA,NA,NA,NA,"H52080",NA,NA,"Campo de Ouro Fino","1600","1700",NA,NA,NA,NA,NA,NA,NA,NA
"138","2019-11-13 11:32:27-03","USP","SPF","91855","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","utilis","Daphnopsis utilis","Warm.","Rossi, L","1997","Harley, RM","1992","02","Brasil","Bahia","Abaíra","-41.9","-13.25","-41.9","-13.25","SPF00091855",NA,"15",NA,NA,NA,NA,NA,"H52081",NA,NA,"Campo de Ouro Fino","1600","1700",NA,NA,NA,NA,NA,NA,NA,NA
"139","2019-11-13 11:32:27-03","USP","SPF","91786","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","utilis","Daphnopsis utilis","Warm.","Rossi, L","1997","Stannard, BL","1992","02","Brasil","Bahia","Abaíra","-41.9","-13.25","-41.9","-13.25","SPF00091786",NA,"19",NA,NA,NA,NA,NA,"H52129",NA,NA,"Campo de Ouro Fino","1600","1600",NA,NA,NA,NA,NA,NA,NA,NA
"140","2019-11-13 11:32:27-03","USP","SPF","103687","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","utilis","Daphnopsis utilis","Warm.","Rossi, L",NA,"Melo, E","1994","11","Brasil","Bahia","Lençóis","-41.452778","-12.456667","-41.452778","-12.456667","SPF00103687",NA,"23",NA,NA,NA,NA,NA,"PCD1288",NA,NA,"Morro da Chapadinha","1050","1050",NA,NA,NA,NA,NA,NA,NA,NA
"141","2019-11-13 11:32:27-03","USP","SPF","141377","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","utilis","Daphnopsis utilis","Warm.","Rossi, L","2000","Nic Lughadha, E","1999","02","Brasil","Minas Gerais","São Thomé das Letras","-44.932917","-21.639694","-44.932917","-21.639694","SPF00141377",NA,"22",NA,NA,NA,NA,NA,"212",NA,NA,"Pico do Gavião","1320","1320",NA,NA,NA,NA,NA,NA,NA,NA
"142","2019-11-13 11:32:27-03","USP","SPF","91789","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","utilis","Daphnopsis utilis","Warm.","Rossi, L","1997","Sano, PT","1992","03","Brasil","Bahia","Abaíra","-41.9","-13.266667","-41.9","-13.266667","SPF00091789",NA,"04",NA,NA,NA,NA,NA,"H50864",NA,NA,NA,"1800","1800",NA,NA,NA,NA,NA,NA,NA,NA
"143","2019-11-13 11:32:27-03","USP","SPF","92249","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","utilis","Daphnopsis utilis","Warm.","Rossi, L","1997","Queiroz, LP","1992","02","Brasil","Bahia","Abaíra","-41.916667","-13.25","-41.916667","-13.25","SPF00092249",NA,"13",NA,NA,NA,NA,NA,"H51538",NA,NA,NA,"1400","1400",NA,NA,NA,NA,NA,NA,NA,NA
"144","2019-11-13 11:32:27-03","USP","SPF","123929","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","utilis","Daphnopsis utilis","Warm.","Anônimo",NA,"Harley, RM","1996","07","Brasil","Bahia","Lençóis","-41.3899993896484","-12.563099861145",NA,NA,"SPF00123929",NA,"08",NA,NA,NA,NA,NA,"PCD3512",NA,NA,"Serra da Chapadinha",NA,NA,NA,NA,"47385","auto",NA,NA,NA,NA
"145","2019-11-13 11:32:27-03","USP","SPF","164820","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","utilis","Daphnopsis utilis","Warm.","Conceição, AA","2002","Conceição, AA","2000","01","Brasil","Bahia","Palmeiras","-41.5588989257812","-12.5289001464844",NA,NA,"SPF00164820",NA,"09",NA,NA,NA,NA,NA,"684",NA,NA,NA,NA,NA,"04",NA,"20767","auto",NA,NA,NA,NA
"146","2019-10-07 09:33:42-03","UEFS","HUEFS","2804","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","utilis","Daphnopsis utilis","Warm.",NA,NA,"Noblick, L.R.","1983","11","Brasil","Bahia","Palmeiras","-41.466667","-12.45","41W28'","12S27'","HUEFS0002804",NA,"19",NA,NA,NA,NA,NA,"2801","Angiospermae","Malvales",NA,"1000","1060",NA,NA,NA,NA,"Rosanae",NA,NA,NA
"147","2019-10-07 09:33:42-03","UEFS","HUEFS","114240","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","utilis","Daphnopsis utilis","Warm.",NA,NA,"Cardoso, D.","2006","11","Brasil","Bahia","Palmeiras","-41.466667","-12.461389","41W28'","12S27'41''","HUEFS0114240","HUEFS0114240","18",NA,NA,NA,"Campo rupestre.",NA,"1413","Angiospermae","Malvales","Parque Nacional da Chapada Diamantina, Morro Mãe Inácia.","1100","1100",NA,NA,NA,NA,"Rosanae",NA,NA,NA
"148","2019-10-07 09:33:42-03","UEFS","HUEFS","144526","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","utilis","Daphnopsis utilis","Warm.",NA,NA,"Ferreira, J.L.","2007","02","Brasil","Bahia","Palmeiras","-41.475","-12.604167","41W28'30''","12S36'15''","HUEFS0144526","HUEFS0144526","10",NA,NA,NA,NA,NA,"345","Angiospermae","Malvales","Trilha para a Cachoeira da Fumaça.","1266","1266",NA,NA,NA,NA,"Rosanae",NA,NA,NA
"149","2020-04-17 10:58:21-03","UEFS","HUEFS","21046","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","utilis","Daphnopsis utilis","Warm.","D.Cardoso","2009","Melo, E.","1994","11","Brasil","Bahia","Lençóis","-41.45","-12.45","41W27'","12S27'","HUEFS0021046","HUEFS0021046 HUEFS0021046_e1","23",NA,NA,NA,"Afloramentos rochosos.",NA,"PCD1288","Angiospermae","Malvales","Morro da Chapadinha.","1050","1050","02",NA,NA,NA,"Rosanae",NA,NA,NA
"150","2019-10-07 09:33:42-03","UEFS","HUEFS","250802","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","utilis","Daphnopsis utilis","Warm.",NA,NA,"Nascimento, F.H.F.","2008","11","Brasil","Bahia","Rio de Contas","-41.89","-13.368889","41W53'24''","13S22'8''","HUEFS0250802","HUEFS0250802",NA,NA,NA,NA,"Mata Atlântica lato sensu. Floresta Montana.",NA,"1723","Angiospermae","Malvales","Serra Itubira. Bela Vista.","1600","1600",NA,NA,NA,NA,"Rosanae",NA,NA,NA
"151","2019-10-07 09:33:42-03","UEFS","HUEFS","47766","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","utilis","Daphnopsis utilis","Warm.","D.Cardoso","2009","Nascimento, F.H.F.","2000","04","Brasil","Bahia","Rio do Pires","-41.924722","-13.261944","41W55'29''","13S15'43''","HUEFS0047766","HUEFS0047766","01",NA,NA,NA,"Mata ciliar.",NA,"366","Angiospermae","Malvales","Pedra Lisa Campo do Cigano.","1600","1750","02",NA,NA,NA,"Rosanae",NA,NA,NA
"152","2019-10-07 09:33:42-03","UEFS","HUEFS","92627","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","utilis","Daphnopsis utilis","Warm.","A.A.Conceição","2006","Conceição, A.A.","2005","03","Brasil","Bahia","Lençóis","-41.432222","-12.577778","41W25'56''","12S34'40''","HUEFS0092627","HUEFS0092627","05",NA,NA,NA,NA,NA,"1228","Angiospermae","Malvales","Parque Nacional Chapada Diamantina. Margem do Rio Ribeirão.","730","730","12",NA,NA,NA,"Rosanae",NA,NA,NA
"153","2019-09-04 18:51:18-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","sessiliflora","Daphnopsis sessiliflora",NA,NA,NA,"A. Glaziou",NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"South America",NA,NA,NA,"Isotype","17747","Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"154","2019-05-22 10:33:35-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","sessiliflora","Daphnopsis sessiliflora",NA,NA,NA,"A. Glaziou",NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"South America",NA,NA,NA,"Isotype","17747","Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"155","2019-09-04 18:20:04-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","sessiliflora","Daphnopsis sessiliflora",NA,NA,NA,"A. Glaziou","1887",NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"South America",NA,NA,NA,"Isotype","17747","Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"156","2019-09-04 18:31:03-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","utilis","Daphnopsis utilis",NA,NA,NA,"A. Glaziou",NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"South America",NA,NA,NA,"Type [status unknown]",NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
