"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","imagecode","county","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","individualCount","fieldNumber","class","typeStatus"
"89","2020-06-22 14:18:15-03","UNESP-IBILCE","SJRP","21723","PreservedSpecimen","Plantae","Rubiaceae","Simira","corumbensis","Simira corumbensis","F. Chagas e Silva",NA,NA,NA,NA,"América do Sul","Brasil","Paraná","Parque Estadual Mata dos Godoy","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"Árvore 10 m, botões florais esvedeados, flores brancas;",NA,"Tracheophyta","Gentianales","(Standl.) Steyerm.","L.H.Soares-Silva",NA,NA,NA,"Londrina","63728","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA
"90","2020-08-31 08:58:05-03","INPA","INPA","121177","S","Plantae","Rubiaceae","Simira","corumbensis","Simira corumbensis","Ferreira, CAC","4804","1984","06","25","Southern America","Brasil","Rondônia","BR364, Rod.Cuiabá-Porto Velho, km 300. EMBRATEL., BR 364, rodovia Cuiaba-Porto Velho, km 300 da estrada do morro da EMBRATEL. km 7.","-62.033333","-11.2","-62.033333","-11.2",NA,NA,NA,"INPA0121177","Dicotyledon Asterids","Gentianales","(Standl.) Steyerm.",NA,NA,NA,"INPA0121177 INPA0121177_1 INPA0121177_1e INPA0121177_2x INPA0121177_e","Presidente Médici",NA,NA,NA,NA,NA,NA,NA,NA,NA
"91","2020-08-31 08:58:05-03","INPA","INPA","120048","S","Plantae","Rubiaceae","Simira","hexandra","Simira hexandra","Plowman, T","8603","1980","02","09","Southern America","Brasil","Pará","Range of low hills ca. 20 km. west of Redenção, near Côrrego São João and Troncamento Santa Tereza. Growing in open forest at base of hill.","-50.166667","-8.05","-50.166667","-8.05",NA,NA,NA,"INPA0120048","Dicotyledon Asterids","Gentianales","(S.Moore) Steyerm.","Margalha, LF","350","620","INPA0120048 INPA0120048_e INPA0120048_e1 INPA0120048_nd INPA0120048_num","Conceição do Araguaia",NA,NA,"2018","12",NA,NA,NA,NA,NA
"92","2021-01-10 20:44:16-03","INPA","INPA","121177","S","Plantae","Rubiaceae","Simira","hexandra","Simira hexandra","Ferreira, CAC","INPA121177","1984","06","25","Southern America","Brasil","Rondônia","BR-364, rodovia Cuiabá-Porto Velho, km 300, estrad, BR-364, rodovia Cuiabá-Porto Velho, km 300, estrada do morro da EMBRATEL, km 7.","-62.033333","-11.2","-62.033333","-11.2",NA,NA,NA,"INPA0121177","Dicotyledon Asterids","Gentianales","(S.Moore) Steyerm.","Margalha, LF",NA,NA,"INPA0121177 INPA0121177_1 INPA0121177_1e INPA0121177_2x INPA0121177_e","Presidente Médici",NA,NA,"2018","12",NA,NA,NA,NA,NA
"93","2020-08-31 08:58:05-03","INPA","INPA","134803","S","Plantae","Rubiaceae","Simira","hexandra","Simira hexandra","Silva, MG da","3172","1977","06","25","Southern America","Brasil","Mato Grosso","Rio Juruena, Aripuana, Fontanilha, Rio Juruena. Fontanilhas RADAM SC-21-YD. Mata de terra firme, lajeiro. Arredores do aeroporto.","-59.1","-10","-59.1","-10",NA,NA,NA,"INPA0134803","Dicotyledon Asterids","Gentianales","(S.Moore) Steyerm.","Margalha, LF",NA,NA,"INPA0134803 INPA0134803_e INPA0134803_e1","Aripuanã",NA,NA,"2018","12",NA,NA,NA,NA,NA
"94","2020-08-31 08:58:05-03","INPA","INPA","180674","S","Plantae","Rubiaceae","Simira","hexandra","Simira hexandra","Nee, MH","34567","1987","03","29","Southern America","Brasil","Rondônia","Ca. 5 Km. NW of Costa Marques.","-64.233333","-12.416667","-64.233333","-12.416667",NA,NA,NA,"INPA0180674","Dicotyledon Asterids","Gentianales","(S.Moore) Steyerm.","Margalha, LF",NA,NA,"INPA0180674 INPA0180674_e","Costa Marques",NA,NA,"2018","12",NA,NA,NA,NA,NA
"95","2020-08-31 08:58:05-03","INPA","INPA","211534","S","Plantae","Rubiaceae","Simira","hexandra","Simira hexandra","Monteiro, JRB","1282","1991","07","29","Southern America","Brasil","Mato Grosso","Fazenda Serra Azul, Fazenda Serra Azul.","-55.8","-15.2","-55.8","-15.2",NA,NA,NA,"INPA0211534","Dicotyledon Asterids","Gentianales","(S.Moore) Steyerm.","Margalha, LF",NA,NA,"INPA0211534 INPA0211534_e","Pontes e Lacerda",NA,NA,"2018","12",NA,NA,NA,NA,NA
"96","2020-08-31 08:58:05-03","INPA","INPA","121271","S","Plantae","Rubiaceae","Simira","hexandra","Simira hexandra","Ferreira, CAC","4898","1984","06","29","Southern America","Brasil","Rondônia","BR364, km 378, Reserva Ecológica do CNPq-INPA., BR 364, rodovia Cuiabá-Porto Velho, km 378, Reserva Ecológica do CNPq-INPA.","-63.05","-10.183333","-63.05","-10.183333",NA,NA,NA,"INPA0121271","Dicotyledon Asterids","Gentianales","(S.Moore) Steyerm.","Margalha, LF",NA,NA,"INPA0121271 INPA0121271_e INPA0121271_e1","Ouro Preto do Oeste",NA,NA,"2018","12",NA,NA,NA,NA,NA
"97","2020-07-16 18:37:25-03","MBML","MBML-HERBARIO","22269",NA,"Plantae","Rubiaceae","Simira","corumbensis","Simira corumbensis","Aci Morais de Assis (ex Herb. A. Macedo nº)","1506","1948","12","15",NA,"Brasil","Goiás","Fazenda do Balsamo, salto do Rio Corrente","-51.7144012451172","-17.8813991546631",NA,NA,NA,NA,"Árvore da mata. Flores brancas amareladas. Ex.Herbário A. Macedo, 1506","MBML022269",NA,NA,"(Standl.) Steyerm.","S. J. Silva Neto/Março-1996",NA,NA,NA,"Jataí","75073","auto",NA,NA,NA,NA,NA,NA,NA
"98","2020-07-15 14:43:41-03","UNESP-RC","HRCB","20680","PreservedSpecimen","Plantae","Rubiaceae","Simira","corumbensis","Simira corumbensis","Assis, M. A. de",NA,NA,NA,NA,NA,"Brasil","São Paulo","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,NA,"(Standl.) Steyerm.","S. J. Silva Neto",NA,NA,NA,"Ubatuba","34265","auto",NA,NA,NA,NA,NA,NA,NA
"99","2017-11-24 14:12:23-02","UFLA","ESAL","15718","S","Plantae","Rubiaceae","Simira","corumbensis","Simira corumbensis","Carvalho, DA; et al.","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Fazenda Carapiá","-45.24169921875","-18.2063999176025",NA,NA,NA,NA,"árvore; 6,0; ;; floresta",NA,NA,NA,"(Standl.) Steyerm.",NA,NA,NA,NA,"Três Marias","54667","auto",NA,NA,NA,NA,NA,NA,NA
"100","2017-11-24 14:12:23-02","UFLA","ESAL","14667","S","Plantae","Rubiaceae","Simira","corumbensis","Simira corumbensis","Oliveira Filho, AT","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Fazenda Bonanza","-50.1213989257812","-18.8386001586914",NA,NA,NA,NA,"árvore; 7,50; ; sim; floresta",NA,NA,NA,"(Standl.) Steyerm.",NA,"3","3",NA,"Santa Vitória","74800","auto",NA,NA,NA,NA,NA,NA,NA
"101","2019-12-19 11:20:22-03","UFG","UFG","43363","S","Plantae","Rubiaceae","Simira","corumbensis","Simira corumbensis","Silva, G.P.; Delprete, P.G.","12239","2007","11","22",NA,"Brasil","Tocantins",NA,"-48.339167","-13.066111","-48.339167","-13.066111",NA,NA,NA,"UFG0043363",NA,NA,"(Standl.) Steyerm.","Delprete, P.G.","400","400","UFG0043363","Palmeirópolis",NA,NA,"2009","03",NA,NA,NA,NA,NA
"102","2021-02-04 10:30:06-03","UFRPE","HST","14299","PreservedSpecimen","Plantae","Rubiaceae","Simira","corumbensis","Simira corumbensis","F.Chagas e Silva","1462","1991","12","06",NA,"Brasil","Paraná","Parque Estadual Mata dos Godoy","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"Árvore com 10m alt., botões florais esverdeados, flores brancas, odoríferas, escassa na área. Transecto 2","HST014299",NA,NA,"(Standl.) Steyerm.",NA,NA,NA,NA,"Londrina","63728","auto","2016",NA,NA,NA,NA,NA,NA
"103","2021-02-04 10:30:06-03","UFRPE","HST","21075","PreservedSpecimen","Plantae","Rubiaceae","Simira","corumbensis","Simira corumbensis","O.C.Pavão; J.A.Ferreira & E.M.Francisco","s.n.","2000","11","28",NA,"Brasil","Paraná","Fazenda Nossa Senhora do Bom Jesus","-50.6455993652344","-23.4936008453369",NA,NA,NA,NA,"Árvore ca. 15 m alt.; frutos imaturos verdes.","HST021075",NA,NA,"(Standl.) Steyerm.","M.R.C.Paiva",NA,NA,NA,"Santo Antonio do Paraíso","24994","auto","2005",NA,NA,NA,NA,NA,NA
"104","2020-09-12 05:00:02-03","US","US","3381400","PreservedSpecimen","Plantae","Rubiaceae","Simira","corumbensis","Simira corumbensis","J. A. Carneiro","265","1996","11","7","South America","Brazil","Paraná","Fazenda Monte Verde (mun. Jundiai do Sul)",NA,NA,NA,NA,NA,NA,NA,"US02362763",NA,"Rubiales","(Standl.) Steyerm.",NA,NA,NA,"US02362763_01",NA,NA,NA,NA,NA,NA,"1",NA,"Dicotyledonae",NA
"105","2020-09-12 05:00:02-03","US","US","3688286","PreservedSpecimen","Plantae","Rubiaceae","Simira","corumbensis","Simira corumbensis","E. L. Catharino","1219","1988","6","21","South America - Neotropics","Brazil","São Paulo","Piracicaba, Mata da Pedreira, Esalq, USP",NA,NA,NA,NA,NA,NA,NA,"US02362762",NA,"Rubiales","(Standl.) Steyerm.",NA,NA,NA,"US02362762_01",NA,NA,NA,NA,NA,NA,"1",NA,"Dicotyledonae",NA
"106","2020-09-12 05:00:02-03","US","US","3189458","PreservedSpecimen","Plantae","Rubiaceae","Simira","corumbensis","Simira corumbensis","L. Soares-Silva, Silva, --, F. Chagas & Silva, --","138","1988","11","9","South America","Brazil","Paraná","Floresta do Godoy, Londrina",NA,NA,NA,NA,NA,NA,NA,"US02362764",NA,"Rubiales","(Standl.) Steyerm.",NA,NA,NA,"US02362764_01",NA,NA,NA,NA,NA,NA,"1",NA,"Dicotyledonae",NA
"107","2020-09-12 05:00:02-03","US","US","3710949","PreservedSpecimen","Plantae","Rubiaceae","Simira","corumbensis","Simira corumbensis","G. Martinelli, M. Moraes, A. Bevacqua & E. Fernandez","16622","2010","11","28","South America - Neotropics","Brazil","Mato Grosso do Sul","Mato Grosso do Sul, Corumbá. Serra do amolar, Rio Paraguai.","-57.4336","-18.2503",NA,NA,NA,NA,NA,"US01944678",NA,"Rubiales","(Standl.) Steyerm.","Gomes, M.",NA,NA,"US01944678_01","Corumbá",NA,NA,NA,NA,NA,"1",NA,"Dicotyledonae",NA
"108","2020-09-12 05:00:02-03","US","US","3078304","PreservedSpecimen","Plantae","Rubiaceae","Simira","corumbensis","Simira corumbensis","J. E. de Paula & C. Conceiçao","1620","1982","11","8","South America","Brazil",NA,"Mun. de Ladario, MS, pantanal",NA,NA,NA,NA,NA,NA,NA,"US02362765",NA,"Rubiales","(Standl.) Steyerm.",NA,NA,NA,"US02362765_01",NA,NA,NA,NA,NA,NA,"1",NA,"Dicotyledonae",NA
"109","2020-09-12 05:00:02-03","US","US","2196605","PreservedSpecimen","Plantae","Rubiaceae","Simira","corumbensis","Simira corumbensis","A. Macedo","1506","1948","12","15","South America - Neotropics","Brazil","Goiás","Balsamo, Municipio Jatai",NA,NA,NA,NA,NA,NA,NA,"US02362766",NA,"Rubiales","(Standl.) Steyerm.",NA,NA,NA,"US02362766_01",NA,NA,NA,NA,NA,NA,"1",NA,"Dicotyledonae",NA
"110","2020-09-02 16:39:09-03","Cenargen","CEN","107493","PreservedSpecimen","Plantae","Rubiaceae","Simira","cf. corumbensis","Simira cf. corumbensis","Rafael Serejo de Jesus","49","2017","07","24",NA,"Brasil","TO","Conglomerado: 648. Subunidade 3, subparcela 7. Coleta extra.","-48.419722","-12.600277","-48.419722","-12.600277","Unicata",NA,"Projeto Inventário Florestal Nacional (IFN). Árvore com 10,5 m de altura e 9,8 cm de DAP, base reta. Fruto maduro, 1,5 x 1,5 cm de dimensão, forma globoso, consistência externa seca e cor marrom pardo.","CEN00107493",NA,NA,"(Standl.) Steyerm.","J. B. Bringel",NA,NA,"CEN00107493","SAO SALVADOR DO TOCANTINS",NA,NA,"2017","12",NA,"1",NA,NA,NA
"111","2020-09-02 16:39:09-03","Cenargen","CEN","55086","PreservedSpecimen","Plantae","Rubiaceae","Simira","corumbensis","Simira corumbensis","Aécio Amaral-Santos","2246","2004","03","10",NA,"Brasil","GO","Fazenda São José.","-46.697777","-13.824444","-46.697777","-13.824444","Exsicatas",NA,NA,"CEN00055086",NA,NA,"(Standl.) Steyerm.","P. Delprete","579","579","CEN00055086","FLORES DE GOIAS",NA,NA,"2012","02",NA,"4",NA,NA,NA
"112","2020-09-02 16:39:09-03","Cenargen","CEN","89394","PreservedSpecimen","Plantae","Rubiaceae","Simira","corumbensis","Simira corumbensis","Ricardo Flores Haidar","681","2007","07","06",NA,"Brasil","TO",NA,"-48.823055","-10.594166","-48.823055","-10.594166","Exsicatas",NA,"Frutos maduros. Licenciamento Ambiental da Ferrovia Norte-Sul. VALEC / OIKOS Pesquisa Aplicada. Doação","CEN00089394",NA,NA,"(Standl.) Steyerm.","P. Delprete",NA,NA,"CEN00089394","GURUPI",NA,NA,"2016",NA,NA,"3",NA,NA,NA
"113","2020-09-02 16:39:09-03","Cenargen","CEN","67884","PreservedSpecimen","Plantae","Rubiaceae","Simira","corumbensis","Simira corumbensis","Glocimar Pereira-Silva","12239","2007","11","22",NA,"Brasil","TO","Estrada de acesso à balsa do Coronel, km 7,5.","-48.339166","-13.066111","-48.339166","-13.066111","Exsicatas",NA,"Área de influência indireta.","CEN00067884",NA,NA,"(Standl.) Steyerm.","P. Delprete","400","400","CEN00067884","PALMEIROPOLIS",NA,NA,"2016","08",NA,"4",NA,NA,NA
"114","2020-09-02 16:39:09-03","Cenargen","CEN","72601","PreservedSpecimen","Plantae","Rubiaceae","Simira","corumbensis","Simira corumbensis","Bruno Machado Teles Walter","5925","2009","11","06",NA,"Brasil","TO","Linha de transmissão São Salvador - Canabrava. Entre as torres 77 e 79. Fazenda do Sr. Joaquim (Fazenda Esplanada).","-48.221666","-13.152222","-48.221666","-13.152222","Exsicatas",NA,"Botões florais verde-amarelados.","CEN00072601",NA,NA,"(Standl.) Steyerm.","P. Delprete","360","360","CEN00072601","PALMEIROPOLIS",NA,NA,"2016","08",NA,"4",NA,NA,NA
"115","2020-09-02 16:39:09-03","Cenargen","CEN","98660","PreservedSpecimen","Plantae","Rubiaceae","Simira","corumbensis","Simira corumbensis","Gustavo Martinelli","16622","2010","11","28",NA,"Brasil","MS","Serra do Amolar, rio Paraguai.","-57.433611","-18.250277","-57.433611","-18.250277","Exsicatas",NA,"Em regeneração. Predomínio de lianas, arbustos espinescentes e grande população de Acrocomia aculeata. Cristais soltos. Folhas verdes discolores, frutos passados, castanhos. Doação Jardim Botânico do Rio de Janeiro RB nº 455868.","CEN00098660",NA,NA,"(Standl.) Steyerm.","M. Gomes",NA,NA,"CEN00098660","CORUMBA",NA,NA,"2015","05",NA,"1",NA,NA,NA
"116","2020-09-02 16:39:09-03","Cenargen","CEN","105520","PreservedSpecimen","Plantae","Rubiaceae","Simira","corumbensis","Simira corumbensis","Alexandre Quinet","2137","2010","11","28",NA,"Brasil","MS","Ilha São Pedro","-57.391666","-18.169722","-57.391666","-18.169722","Exsicatas",NA,"Folhas discolores verdes, cartáceas. Flores com cálice verde e corola verde. Doação Jardim Botânico do Rio de Janeiro - RB 455174.","CEN00105520",NA,NA,"(Standl.) Steyerm.","M. Gomes",NA,NA,"CEN00105520","CORUMBA",NA,NA,"2017","12",NA,"1",NA,NA,NA
"117","2020-09-02 16:39:09-03","Cenargen","CEN","107169","PreservedSpecimen","Plantae","Rubiaceae","Simira","corumbensis","Simira corumbensis","Rômullo Quirino de Souza Ferreira","305","2017","06","30",NA,"Brasil","TO","Conglomerado: TO-361. Subunidade 2, subparcela 3, indivíduo 15.","-47.7","-10.44","-47.7","-10.44","Exsicatas",NA,"Inventário Florestal Nacional (IFN). Árvore com 7,5 m de altura e 10,4 cm de DAP, de base reta. Fruto imaturo de cor cinza, co 4cm, de forma ovalada e consistência carnosa, cor interna branco e possui polpa.&nf;Fuste de cor externa cinza, espessura fina e tipo lisa, de coloração interna amarelo.","CEN00107169",NA,NA,"(Standl.) Steyerm.","J. B. Bringel",NA,NA,"CEN00107169","PONTE ALTA DO TOCANTINS",NA,NA,"2017","12",NA,"2",NA,NA,NA
"118","2020-09-02 16:39:09-03","Cenargen","CEN","49795","PreservedSpecimen","Plantae","Rubiaceae","Simira","corumbensis","Simira corumbensis","Glocimar Pereira-Silva","6413","2002","04","17",NA,"Brasil","GO","Margem esquerda do rio Preto (final da inundação).","-48.0783004760742","-14.1513996124268","-4806556.0","-1369306.0","Exsicatas",NA,"Área de Influência da UHE Cana Brava; influência indireta.","CEN00049795",NA,NA,"(Standl.) Steyerm.","P. Delprete","330","330","CEN00049795","COLINAS DO SUL","58154","auto","2008",NA,NA,"4",NA,NA,NA
"119","2020-09-02 16:39:09-03","Cenargen","CEN","59749","PreservedSpecimen","Plantae","Rubiaceae","Simira","corumbensis","Simira corumbensis","Anderson Cássio Sevilha","2049","2001","04","01",NA,"Brasil","GO","Fazenda São José.","-46.3182983398438","-13.3983001708984","-4669861.0","-1382611.0","Exsicatas",NA,NA,"CEN00059749",NA,NA,"(Standl.) Steyerm.","P. Delprete","480","480","CEN00059749","SAO DOMINGOS","73215","auto","2008",NA,NA,"6",NA,NA,NA
"120","2020-09-02 16:39:09-03","Cenargen","CEN","60638","PreservedSpecimen","Plantae","Rubiaceae","Simira","corumbensis","Simira corumbensis","Luciana Álvares da Silva","13","2001","03","28",NA,"Brasil","GO","Fazenda São José - Vale do Paranã.","-46.3182983398438","-13.3983001708984","-4669861.0","-1382611.0","Exsicatas",NA,NA,"CEN00060638",NA,NA,"(Standl.) Steyerm.","P. Delprete","478","478","CEN00060638","SAO DOMINGOS","73215","auto","2008",NA,NA,"5",NA,NA,NA
"121","2019-12-09 17:30:52-03","UFPR","EFC","17657","PreservedSpecimen","Plantae","Rubiaceae","Simira","corumbensis","Simira corumbensis","Hatschbach, G.","64428","1996","02","22",NA,"Brasil","Paraná","Vale do Rio Iguaçu, Córrego Estrito","-51.9368","-25.4676","-51.9368","-25.4676",NA,NA,"Árvore 10m. Floresta pluvial do Vale do Rio Iguaçu","EFC017657",NA,NA,"(Standl.) Steyerm.","Silva Neto, S.J.","934","934",NA,"Candói",NA,NA,"2009","01","09",NA,NA,NA,NA
"122","2019-11-13 11:30:35-03","USP","SPF","200376","PreservedSpecimen","Plantae","Rubiaceae","Simira","corumbensis","Simira corumbensis","Freitas, HS","82","2008","05","05",NA,"Brasil","São Paulo",NA,"-44.661444","-22.638611","-44.661444","-22.638611",NA,NA,NA,"SPF00200376",NA,NA,"(Standl.) Steyerm.","Neto, SJS","482","482",NA,"Areias",NA,NA,"2009",NA,NA,NA,NA,NA,NA
"123","2019-11-13 11:30:35-03","USP","SPF","147788","PreservedSpecimen","Plantae","Rubiaceae","Simira","corumbensis","Simira corumbensis","Groppo, M","513","2001","01","25",NA,"Brasil","Mato Grosso do Sul",NA,"-57.665278","-19.022222","-57.665278","-19.022222",NA,NA,NA,"SPF00147788",NA,NA,"(Standl.) Steyerm.","Zappi, DC","220","220",NA,"Corumbá",NA,NA,"2005",NA,NA,NA,NA,NA,NA
"124","2020-12-02 09:07:44-03","UNITINS","HUTO","5177","PreservedSpecimen","Plantae","Rubiaceae","Simira","corumbensis","Simira corumbensis","Silva, G.P.","6413","2002","04","17",NA,"Brasil","Goiás","Margem esquerda do rio Preto (final da inundação). Relevo acidentado. Solo arenoso","-48.065556","-13.693056","-48.065556","-13.693056",NA,NA,"Árvore com cerca de 8 m de altura. Frutos imaturos verdes. Ocasional; Mata","HUTO005177",NA,NA,"(Standl.) Steyerm.","Delprete, P.","330","330",NA,"Colinas do Sul",NA,NA,"2008",NA,NA,NA,NA,NA,NA
"125","2020-12-02 09:07:44-03","UNITINS","HUTO","5158","PreservedSpecimen","Plantae","Rubiaceae","Simira","corumbensis","Simira corumbensis","Sevilha, A.C.","2049","2001","04","01",NA,"Brasil","Goiás","Fazenda São José. Relevo acidentado. Solo com afloramento de calcário","-46.698611","-13.826111","-46.698611","-13.826111",NA,NA,"Árvore com 7 m de altura e 10 cm DAP. Fruto verde imaturo. Ocasional; Floresta estacional decidual","HUTO005158",NA,NA,"(Standl.) Steyerm.","Delprete, P.","480","480",NA,"São Domingos",NA,NA,"2008","02",NA,NA,NA,NA,NA
"126","2015-04-09 13:39:15-03","F","FMNH-SEEDPLANTS","V0294616F","PreservedSpecimen","Plantae","Rubiaceae","Simira","corumbensis","Simira corumbensis",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0294616F","Spermatophyta",NA,NA,NA,NA,NA,"V0294616F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA
"127","2015-04-09 13:39:16-03","F","FMNH-SEEDPLANTS","V0294617F","PreservedSpecimen","Plantae","Rubiaceae","Simira","corumbensis","Simira corumbensis",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0294617F","Spermatophyta",NA,NA,NA,NA,NA,"V0294617F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA
"128","2015-04-09 13:39:16-03","F","FMNH-SEEDPLANTS","V0294618F","PreservedSpecimen","Plantae","Rubiaceae","Simira","corumbensis","Simira corumbensis",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0294618F","Spermatophyta",NA,NA,NA,NA,NA,"V0294618F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA
"129","2019-06-24 08:11:53-03","IAC","IAC","12291","S","Plantae","Rubiaceae-311.Cinchonoideae-Condamineeae","Simira","corumbensis","Simira corumbensis","G.A. Black","2129","1947","12","28",NA,"Brasil","Pará","entre Flexal e São Raimundo, Rio Cupari, Ingátubinha","-55.1167","-1.8881","-55.1167","-1.8881",NA,NA,NA,NA,NA,NA,"(Standl.) Steyerm.","S.J. Silva Neto",NA,NA,NA,"Curuá",NA,NA,"1995","04","07",NA,NA,NA,NA
"130","2020-02-20 14:37:38-03","IAC","IAC","29528","S","Plantae","Rubiaceae-311.Cinchonoideae-Condamineeae","Simira","corumbensis","Simira corumbensis","L.C. Bernacci et al.","793","1994","11","29",NA,"Brasil","São Paulo","vizinho à Estação Experimental do IAC","-50.07418","-20.46994","-50.07418","-20.46994",NA,NA,"Identificação apud SP 301164 (SpLink)!",NA,NA,NA,"(Standl.) Steyerm.","S.J. Silva Neto",NA,NA,NA,"Votuporanga",NA,NA,"2007","06","30",NA,NA,NA,NA
"131","2020-02-20 14:37:38-03","IAC","IAC","30694","S","Plantae","Rubiaceae-311.Cinchonoideae-Condamineeae","Simira","corumbensis","Simira corumbensis","L.C. Bernacci; A. Sciamarelli; J.L.A. Moreira; P.R.P. Andrade; A.M.C. Silva; R. Belinelo & J. Soares","1824","1995","05","18",NA,"Brasil","São Paulo","Antigo Porto Militão","-49.9142","-20.0819","-49.9142","-20.0819",NA,NA,"Identificação apud SP 301166 (SpLink)!",NA,NA,NA,"(Standl.) Steyerm.","S.J. Silva Neto",NA,NA,NA,"Cardoso",NA,NA,"2007","06","30",NA,NA,NA,NA
"132","2009-11-26 13:55:36-02","INPA","INPAW","9138","S","Plantae","Rubiaceae","Simira","corumbensis","Simira corumbensis","Ferreira, C.A.Cid","4804","1984","06","25",NA,"Brasil","Rond&#244;nia",NA,"-61.9014","-11.1753",NA,NA,NA,NA,NA,NA,NA,NA,"(Standl.) Steyerm.",NA,NA,NA,NA,"Presidente M&#233;dici","32307","auto",NA,NA,NA,NA,NA,NA,NA
"133","2020-11-19 14:06:32-03","Unimontes","MCMG","4648","PreservedSpecimen","Plantae","Rubiaceae","Simira","corumbensis","Simira corumbensis",NA,NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(Standl.) Steyerm.","Santos;R.M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","2020-11-04 17:30:42-03","UEM","HUEM","1755","S","Plantae","Rubiaceae","Simira","corumbensis","Simira corumbensis","Soares-Silva, LH; Chagas; Silva, F","138","1988","11","09",NA,"Brasil","Paraná","Parque Estadual Mata dos Godoy","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"Árvore com 13 m. de altura; botões florais e flores esverdeadas; odorífera; escassa","HUEM000012100",NA,NA,"(Standl.) Steyerm.","In Flora do Brasil",NA,NA,"HUEM000012100","Londrina","63728","auto","2017","11",NA,NA,NA,NA,NA
"135","2016-08-23 11:00:14-03","NHMLondon","NHM-LONDON-BOT","BM000563977","S","Plantae","Rubiaceae","Simira","hexandra","Simira hexandra","Alphonse Robert","715a","1902",NA,NA,NA,"Brasil",NA,NA,"-53.08982","-10.773109","-53.08982","-10.773109",NA,"NHMUK:ecatalogue:4979407","<a href=http://www.nhm.ac.uk/services/media-store/asset/a49d266589c9488e81a8e0c3e8245ea25d91bdc0/contents/preview target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"(S.Moore) Steyerm.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Syntype"
"136","2016-08-23 11:00:14-03","NHMLondon","NHM-LONDON-BOT","BM000795558","S","Plantae","Rubiaceae","Simira","hexandra","Simira hexandra","Alphonse Robert","771","1902",NA,NA,NA,"Brasil","Mato Grosso",NA,"-55.929878","-13.163117","-55.929878","-13.163117",NA,"NHMUK:ecatalogue:4988604","<a href=http://www.nhm.ac.uk/services/media-store/asset/eac515d30068989611e5853e18b1784de0700da7/contents/preview target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"(S.Moore) Steyerm.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Syntype"
"137","2020-11-12 17:00:12-03","UEL","FUEL","24580","PreservedSpecimen","Plantae","Rubiaceae","Simira","corumbensis","Simira corumbensis","Silveira, M","376","1991","08","22",NA,"Brasil","Paraná","Parque Estadual Mata dos Godoy","-51.25","-23.45","-51.25","-23.45",NA,NA,NA,NA,"Tracheophyta","Gentianales","(Standl.) Steyerm.","Margalho, LF","550","550",NA,"Londrina",NA,NA,"2014","11","28",NA,NA,NA,NA
"138","2020-11-12 17:00:12-03","UEL","FUEL","43798","PreservedSpecimen","Plantae","Rubiaceae","Simira","corumbensis","Simira corumbensis","Tomasetto, F; Rezende, AA","186","2001","11","20",NA,"Brasil","São Paulo","Estação Ecológica de Paulo de Faria, abrangendo um, Interior da mata","-49.516667","-19.916667","-49.516667","-19.916667",NA,NA,NA,NA,"Tracheophyta","Gentianales","(Standl.) Steyerm.","Margalho, LF","500","500",NA,"Paulo de Faria",NA,NA,"2014","11","17",NA,NA,NA,NA
