"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","occurrenceRemarks","phylum","order","continentOcean","preparationType","infraspecificEpithet","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","individualCount","fieldNumber","typeStatus","previousCatalogNumber","sex"
"1830","2017-09-11 17:11:08-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Monimiaceae","Mollinedia","cinerea","Mollinedia cinerea","Tul.",NA,NA,NA,NA,"Gardner, G","s.n.",NA,NA,NA,"Brazil",NA,NA,"in Serra dos Orgãos prov. Sebastianopolitanae",NA,NA,NA,NA,NA,NA,NA,NA,"(v.in Herb. Mus. Par. Lessert. Webb. Berolin)",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1831","2017-09-11 17:11:08-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Monimiaceae","Mollinedia","cinerea","Mollinedia cinerea","Tul.",NA,NA,NA,NA,"Sellow, F","595",NA,NA,NA,"Brazil",NA,NA,"prope oppidulum Nazareth in prov. Bahiensi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1832","2017-09-11 17:11:08-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Monimiaceae","Mollinedia","cinerea","Mollinedia cinerea","Tul.",NA,NA,NA,NA,"Martius, CFP","s.n.",NA,NA,NA,"Brazil",NA,NA,"Crescit in silvis distr. Ilheos, ad Almada et S. Pedro d'Alcantara",NA,NA,NA,NA,NA,NA,NA,NA,"Dec. florens.",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1833","2021-02-08 12:43:39-03","UFRGS","ICN","157971","S","Plantae","Monimiaceae","Mollinedia","calodonta","Mollinedia calodonta","Perkins","Silveira, D","2013","08","06","Hentschel, R","s.n.","2007","08","20","Brasil","SC","Garopaba",NA,"-48.6133003234863","-28.0233001708984",NA,NA,NA,NA,NA,NA,"Arvoreta de 2 m de altura; Dunas internas","Dicotyledon",NA,"América do Sul",NA,NA,"11115","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1834","2021-02-08 12:43:39-03","UFRGS","ICN","161924","S","Plantae","Monimiaceae","Mollinedia","schottiana","Mollinedia schottiana","(Spreng.) Perkins","Molz, M","2008","11","24","Molz, M","s.n.","2008","11","24","Brasil","RS","Terra de Areia","doutorado 0583926 E 6719962 S","-50.132778","-29.6475","-50.132778","-29.6475","210","210",NA,NA,"Arvoreta, 5 m de altura, CAP 17 cm, Com flores e botões; Floresta Atlântica de encosta","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1835","2021-02-08 12:43:39-03","UFRGS","ICN","174477","S","Plantae","Monimiaceae","Mollinedia","schottiana","Mollinedia schottiana","(Spreng.) Perkins","Molz, M",NA,NA,NA,"Molz, M","s.n.","2012","06","25","Brasil","RS","Três Cachoeiras","Fragmento na beira da ERS 494.","-49.9175","-29.440278","-49.9175","-29.440278","19","19",NA,NA,"Arvoreta 6m altura, frutos negros imaturos.","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1836","2021-02-08 12:43:39-03","UFRGS","ICN","175919","S","Plantae","Monimiaceae","Mollinedia","schottiana","Mollinedia schottiana","(Spreng.) Perkins","Silveira, D","2013","06","18","Seger, GDS; Grings, M","1083","2008","10","30","Brasil","RS","Dom Pedro de Alcântara",NA,"-49.850833","-29.326667","-49.850833","-29.326667","46","46",NA,NA,"Arbusto ca. de 2,5m; Flores de coloração creme-esverdeada; Borda de floresta nativa de encosta com estrada","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1837","2021-02-08 12:43:39-03","UFRGS","ICN","184414","S","Plantae","Monimiaceae","Mollinedia","schottiana","Mollinedia schottiana","(Spreng.) Perkins","Toledo, RM",NA,NA,NA,"Aguiar, AC; et al.","162","2003","04","17","Brasil","SP","Ribeirão Grande","Parque Estadual Intervales","-49.447222","-24.270833","-49.447222","-24.270833",NA,NA,NA,NA,"Doação ESA - 84854; Arbusto, 2m, frutos verdes; Floresta Ombrófila Densa Montana","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1838","2021-02-08 12:43:39-03","UFRGS","ICN","176707","S","Plantae","Monimiaceae","Mollinedia","schottiana","Mollinedia schottiana","(Spreng.) Perkins","Silveira, D","2013","11","05","Silveira, D; Gonzatti, F; Machado, L","87","2013","11","05","Brasil","RS","Torres","Itapeva","-49.755833","-29.346389","-49.755833","-29.346389",NA,NA,NA,NA,"Flor pistilada; interior mato","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1839","2021-02-08 12:43:39-03","UFRGS","ICN","176708","S","Plantae","Monimiaceae","Mollinedia","schottiana","Mollinedia schottiana","(Spreng.) Perkins","Silveira, D","2013","11","05","Silveira, D; Gonzatti, F; Machado, L","88","2013","11","05","Brasil","RS","Torres","Itapeva","-49.755833","-29.346389","-49.755833","-29.346389",NA,NA,NA,NA,"Flor estaminada; interior mato","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1840","2021-02-08 12:43:39-03","UFRGS","ICN","182308","S","Plantae","Monimiaceae","Mollinedia","schottiana","Mollinedia schottiana","(Spreng.) Perkins","Jarenkow, JA",NA,NA,NA,"Molz, M","s.n.","2003","02","16","Brasil","RS","Araricá",NA,"-50.935833","-29.599444","-50.935833","-29.599444","70","70",NA,NA,"Material testemunho do mestrado de M. Molz","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1841","2021-02-08 12:43:39-03","UFRGS","ICN","182442","S","Plantae","Monimiaceae","Mollinedia","schottiana","Mollinedia schottiana","(Spreng.) Perkins","Seger, GDS",NA,NA,NA,"Seger, GDS; Colla, FB; Proença, M","1137","2013","06","06","Brasil","RS","Maquiné","Forqueta","-50.229167","-29.565556","-50.229167","-29.565556","214","214",NA,NA,"Arvoreta ca. de 3,5m; frutos pretos maduros e verdes imaturos; Mata ciliar quase a ca. de 10m do rio","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1842","2021-02-08 12:43:39-03","UFRGS","ICN","184405","S","Plantae","Monimiaceae","Mollinedia","schottiana","Mollinedia schottiana","(Spreng.) Perkins","Silva, RR",NA,NA,NA,"Urbanetz, C; et al.","64","2003","04","17","Brasil","SP","Guapiara","Parque Estadual Intervales","-48.447222","-24.270833","-48.447222","-24.270833","820","820",NA,NA,"Doação ESA - 84850; Árvore, 3m; Vegetação secundária de Floresta Ombrófila Densa Montana","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1843","2021-02-08 12:43:39-03","UFRGS","ICN","184406","S","Plantae","Monimiaceae","Mollinedia","schottiana","Mollinedia schottiana","(Spreng.) Perkins","Urbanetz, C",NA,NA,NA,"Aguiar, AC; et al.","212","2003","04","21","Brasil","SP","Iporanga","Parque Estadual Intervales","-48.499444","-24.338333","-48.499444","-24.338333","550","550",NA,NA,"Doação ESA - 84849; Árvore, 6m, frutos imaturos verdes","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1844","2021-02-08 12:43:39-03","UFRGS","ICN","184407","S","Plantae","Monimiaceae","Mollinedia","schottiana","Mollinedia schottiana","(Spreng.) Perkins","Vidal, E; Mendes, JCT; Valente, R de O",NA,NA,NA,"Ivanauskas, NM; et al.","4552","2000","04","20","Brasil","SP","São Sebastião","Parque Estadual da Serra do Mar","-45.6","-23.75","-45.6","-23.75",NA,NA,NA,NA,"Doação ESA - 79116; Arbusto, 3m, frutos verdes; Floresta Ombrófila Densa, beira de rio","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1845","2021-02-08 12:43:39-03","UFRGS","ICN","184409","S","Plantae","Monimiaceae","Mollinedia","schottiana","Mollinedia schottiana","(Spreng.) Perkins","Ivanauskas, NM","1999",NA,NA,"Ivanauskas, NM","533","1995","11","08","Brasil","SP","Pariquera-Açu","Propriedade de Antônio Povinski","-47.876944","-24.675833","-47.876944","-24.675833",NA,NA,NA,NA,"Doação ESA - 28926; Árvore, 3m, casca externa creme; Floresta Atlântica","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1846","2021-02-08 12:43:39-03","UFRGS","ICN","184410","S","Plantae","Monimiaceae","Mollinedia","schottiana","Mollinedia schottiana","(Spreng.) Perkins","Franco, GADC; Sztutman, M",NA,NA,NA,"Sztutman, M; Valmir","75","1998","11","23","Brasil","SP","Pariquera-Açu","Parque Estadual do Pariquera","-47.766667","-24.633333","-47.766667","-24.633333",NA,NA,NA,NA,"Doação ESA - 76161; Árvore, 5m, botões verdes; Floresta de Turfeira","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1847","2021-02-08 12:43:39-03","UFRGS","ICN","184411","S","Plantae","Monimiaceae","Mollinedia","schottiana","Mollinedia schottiana","(Spreng.) Perkins","Ivanauskas, NM","1996","10","16","Ivanauskas, NM","481","1995","10","18","Brasil","SP","Pariquera-Açu","Estação Experimental do IAC","-47.885","-24.608333","-47.885","-24.608333",NA,NA,NA,NA,"Doação ESA - 24522; Árvore, 6m, casca externa creme; Mata Atlântica","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1848","2021-02-08 12:43:39-03","UFRGS","ICN","184413","S","Plantae","Monimiaceae","Mollinedia","schottiana","Mollinedia schottiana","(Spreng.) Perkins","Souza, VC","1997","02","11","Souza, VC; et al.","4212","1993","09",NA,"Brasil","SP","Itararé","Estrada Itararé-Bonsucesso","-49.159444","-24.274444","-49.159444","-24.274444",NA,NA,NA,NA,"Doação ESA - 11906; Arbusto a arvoreta, 2-3m, botões verde-claros; Mata higrofila de encosta","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1849","2021-02-08 12:43:39-03","UFRGS","ICN","191674","S","Plantae","Monimiaceae","Mollinedia","schottiana","Mollinedia schottiana","(Spreng.) Perkins","Silveira, D","2012","10","10","Silveira, D; Boeni, BO","7","2012","10","10","Brasil","RS","Morrinhos do Sul","Sítio Dom Guilherme","-49.843056","-29.325278","-49.843056","-29.325278","41","41",NA,NA,"frutos em desenvolvimento; beira mato","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1850","2021-02-08 12:43:39-03","UFRGS","ICN","191673","S","Plantae","Monimiaceae","Mollinedia","schottiana","Mollinedia schottiana","(Spreng.) Perkins","Silveira, D","2012","10","09","Silveira, D; Boeni, BO","6","2012","10","09","Brasil","RS","Morrinhos do Sul","Sítio Dom Guilherme","-49.843056","-29.325278","-49.843056","-29.325278","41","41",NA,NA,"flor em botão verde; interior mato","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1851","2021-02-08 12:43:39-03","UFRGS","ICN","184444","S","Plantae","Monimiaceae","Mollinedia","schottiana","Mollinedia schottiana","(Spreng.) Perkins","Ivanauskas, NM",NA,NA,NA,"Ivanauskas, NM","1132","1995","11",NA,"Brasil","SP","Pariquera-Açu","Estação Experimental do Instituto Agronômico","-47.876944","-24.608333","-47.876944","-24.608333",NA,NA,NA,NA,"Doação ESA - 29620; Árvore, 4m, casca externa creme; Floresta Atlântica","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1852","2021-02-08 12:43:39-03","UFRGS","ICN","189560","S","Plantae","Monimiaceae","Mollinedia","schottiana","Mollinedia schottiana","(Spreng.) Perkins","Uller, HF",NA,NA,NA,"Uller, HF","29","2008","11","01","Brasil","SC","Taió","Santo Antônio lat. 27°02'47,03S long. 50°02'03,37W","-50.034167","-27.046389","-50.034167","-27.046389","380","380",NA,NA,"herbário Dr. Roberto Miguel Klein; flor verde; sub-bosque, paróximo a córrego","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1853","2021-02-08 12:43:39-03","UFRGS","ICN","191143","S","Plantae","Monimiaceae","Mollinedia","schottiana","Mollinedia schottiana","(Spreng.) Perkins","Verdi, M",NA,NA,NA,"Mancino, LC","s.n.","2010","09","30","Brasil","RS","Morrinhos do Sul","Pixirica","-49.930278","-29.316944","-49.930278","-29.316944",NA,NA,NA,NA,"mata arenosa de baixada","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1854","2021-02-08 12:43:39-03","UFRGS","ICN","191668","S","Plantae","Monimiaceae","Mollinedia","schottiana","Mollinedia schottiana","(Spreng.) Perkins","Silveira, D","2012","10","09","Silveira, D; Boeni, BO","1","2012","10","09","Brasil","RS","Morrinhos do Sul",NA,"-49.921389","-29.316667","-49.921389","-29.316667","15","15",NA,NA,"botão floral feminino verde; interior mato","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1855","2021-02-08 12:43:39-03","UFRGS","ICN","191670","S","Plantae","Monimiaceae","Mollinedia","schottiana","Mollinedia schottiana","(Spreng.) Perkins","Silveira, D","2012","10","09","Silveira, D; Boeni, BO","3","2012","10","09","Brasil","RS","Morrinhos do Sul",NA,"-49.921389","-29.316667","-49.921389","-29.316667","15","15",NA,NA,"flor em botão verde; interior mato","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1856","2021-02-08 12:43:39-03","UFRGS","ICN","191677","S","Plantae","Monimiaceae","Mollinedia","schottiana","Mollinedia schottiana","(Spreng.) Perkins","Silveira, D","2012","10","10","Silveira, D; Boeni, BO","10","2012","10","10","Brasil","RS","Morrinhos do Sul",NA,"-49.921389","-29.316667","-49.921389","-29.316667","15","15",NA,NA,"flor em botão verde; interior mato","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1857","2021-02-08 12:43:39-03","UFRGS","ICN","191680","S","Plantae","Monimiaceae","Mollinedia","schottiana","Mollinedia schottiana","(Spreng.) Perkins","Silveira, D","2012","10","12","Silveira, D; Boeni, BO","13","2012","10","12","Brasil","RS","Itati","Reserva da Aratinga",NA,NA,NA,NA,NA,NA,NA,NA,"flor em botão verde; beira mato","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1858","2021-02-08 12:43:39-03","UFRGS","ICN","191681","S","Plantae","Monimiaceae","Mollinedia","schottiana","Mollinedia schottiana","(Spreng.) Perkins","Silveira, D","2012","10","12","Silveira, D; Boeni, BO","14","2012","10","12","Brasil","RS","Itati","Reserva da Aratinga",NA,NA,NA,NA,NA,NA,NA,NA,"flor em botão verde; interior mato","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1859","2021-02-08 12:43:39-03","UFRGS","ICN","191682","S","Plantae","Monimiaceae","Mollinedia","schottiana","Mollinedia schottiana","(Spreng.) Perkins","Silveira, D","2012","10","12","Silveira, D; Boeni, BO","15","2012","10","12","Brasil","RS","Itati","Reserva da Aratinga",NA,NA,NA,NA,NA,NA,NA,NA,"fruto preto com pilosidade branca; beira do rio","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1860","2021-02-08 12:43:39-03","UFRGS","ICN","141023","S","Plantae","Monimiaceae","Mollinedia","schottiana","Mollinedia schottiana","(Spreng.) Perkins","Jarenkow, JA",NA,NA,NA,"Jurinitz, CF","236","2001","10","24","Brasil","RS","Camaquã","Distrito de Santa Auta Propriedade Água Grande (também conhecida como sítio do Barbosa Lessa)","-51.812198638916","-30.8511009216309",NA,NA,"300","300",NA,NA,"Hábito arbóreo (arvoreta de sub-bosque).; Mata.","Dicotyledon",NA,"América do Sul",NA,NA,"49429","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1861","2021-02-08 12:43:39-03","UFRGS","ICN","145988","S","Plantae","Monimiaceae","Mollinedia","schottiana","Mollinedia schottiana","(Spreng.) Perkins","Jurinitz, CF",NA,NA,NA,"Jurinitz, CF","298","2001","06","25","Brasil","RS","Camaquã","Distrito de Santa Auta Propriedade Água Grande (também conhecida como sítio do Barbosa Lessa)","-51.812198638916","-30.8511009216309",NA,NA,"300","300",NA,NA,"Hábito arbóreo.; Mata.","Dicotyledon",NA,"América do Sul",NA,NA,"49429","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1862","2021-02-08 12:43:39-03","UFRGS","ICN","161853","S","Plantae","Monimiaceae","Mollinedia","schottiana","Mollinedia schottiana","(Spreng.) Perkins","Molz, M","2006","02","10","Molz, M","s.n.","2006","02","10","Brasil","RS","Campo Bom","Mata da Usina de Reciclagem","-51.0532989501953","-29.6788997650146",NA,NA,NA,NA,NA,NA,"Arvoreta, 6 m de altura, PAP de aproximadamente 30cm,Com fruto; Floresta na planície da Bacia do Sinos","Dicotyledon",NA,"América do Sul",NA,NA,"7073","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1863","2021-02-08 12:43:39-03","UFRGS","ICN","118822","S","Plantae","Monimiaceae","Mollinedia","schottiana","Mollinedia schottiana","(Spreng.) Perkins",NA,NA,NA,NA,"Rossoni, MG","s.n.","1999","05","21","Brasil","RS","Dom Pedro de Alcântara","Mato da Cova Funda","-49.8497009277344","-29.3694000244141",NA,NA,NA,NA,NA,NA,"Com frutos.","Dicotyledon",NA,"América do Sul",NA,NA,"7549","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1864","2021-02-08 12:43:39-03","UFRGS","ICN","175352","S","Plantae","Monimiaceae","Mollinedia","schottiana","Mollinedia schottiana","(Spreng.) Perkins","Silveira, D","2013","04","21","Silveira, D; Molz, M; Boeni, BO","37","2013","04","21","Brasil","RS","Mampituba",NA,"-49.934700012207","-29.2113990783691",NA,NA,NA,NA,NA,NA,"estéril; interior mato","Dicotyledon",NA,"América do Sul",NA,NA,"17818","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1865","2021-02-08 12:43:39-03","UFRGS","ICN","175354","S","Plantae","Monimiaceae","Mollinedia","schottiana","Mollinedia schottiana","(Spreng.) Perkins","Silveira, D","2013","04","21","Silveira, D; Molz, M; Boeni, BO","39","2013","04","21","Brasil","RS","Mampituba","Cachoeira dos Borges","-49.934700012207","-29.2113990783691",NA,NA,"338","338",NA,NA,"fruto verde piloso; interior mato","Dicotyledon",NA,"América do Sul",NA,NA,"17818","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1866","2021-02-08 12:43:39-03","UFRGS","ICN","191688","S","Plantae","Monimiaceae","Mollinedia","schottiana","Mollinedia schottiana","(Spreng.) Perkins","Silveira, D","2012","10","15","Silveira, D; Boeni, BO","21","2012","10","15","Brasil","RS","Maquiné","Barra do Ouro, RGSG, Vale da Encantada","-50.2071990966797","-29.6749992370605",NA,NA,NA,NA,NA,NA,"flor em botão verde; beira do mato","Dicotyledon",NA,"América do Sul",NA,NA,"28094","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1867","2021-02-08 12:43:39-03","UFRGS","ICN","157347","S","Plantae","Monimiaceae","Mollinedia","schottiana","Mollinedia schottiana","(Spreng.) Perkins","Brack, P",NA,NA,NA,"Cavalleri, A","s.n.","2007","02","17","Brasil","RS","Maquiné","Trilha Garapiá","-50.2071990966797","-29.6749992370605",NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,"28094","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1868","2021-02-08 12:43:39-03","UFRGS","ICN","175920","S","Plantae","Monimiaceae","Mollinedia","schottiana","Mollinedia schottiana","(Spreng.) Perkins","Silveira, D","2013","05","24","Silveira, D","45","2013","05","24","Brasil","RS","São Leopoldo","Bairro Vila Nova","-51.1472015380859","-29.7602996826172",NA,NA,NA,NA,NA,NA,"fruto semi maduro com frutíolos verdes e pretos; interior de mato","Dicotyledon",NA,"América do Sul",NA,NA,"10287","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1869","2021-02-08 12:43:39-03","UFRGS","ICN","175918","S","Plantae","Monimiaceae","Mollinedia","schottiana","Mollinedia schottiana","(Spreng.) Perkins","Silveira, D","2013","05","24","Silveira, D","44","2013","05","24","Brasil","RS","São Leopoldo","Bairro Vila Nova","-51.1472015380859","-29.7602996826172",NA,NA,NA,NA,NA,NA,"fruto semi maduro com frutíolos verdes e pretos; interior de mato","Dicotyledon",NA,"América do Sul",NA,NA,"10287","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1870","2021-02-08 12:43:39-03","UFRGS","ICN","176693","S","Plantae","Monimiaceae","Mollinedia","schottiana","Mollinedia schottiana","(Spreng.) Perkins","Silveira, D","2013","10","07","Silveira, D","74","2013","10","07","Brasil","RS","Terra de Areia","Rio Bonito","-50.07080078125","-29.5853004455566",NA,NA,NA,NA,NA,NA,"flor estaminada; FOD","Dicotyledon",NA,"América do Sul",NA,NA,"32697","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1871","2021-02-08 12:43:39-03","UFRGS","ICN","175340","S","Plantae","Monimiaceae","Mollinedia","schottiana","Mollinedia schottiana","(Spreng.) Perkins","Silveira, D","2013","04","20","Silveira, D; Molz, M; Boeni, BO","25","2013","04","20","Brasil","RS","Terra de Areia","Rio Bonito","-50.07080078125","-29.5853004455566",NA,NA,"46","46",NA,NA,"com frutos pretos; interior mato","Dicotyledon",NA,"América do Sul",NA,NA,"32697","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1872","2021-02-08 12:43:39-03","UFRGS","ICN","176690","S","Plantae","Monimiaceae","Mollinedia","schottiana","Mollinedia schottiana","(Spreng.) Perkins","Silveira, D","2013","10","07","Silveira, D","71","2013","10","07","Brasil","RS","Terra de Areia","Rio Bonito","-50.07080078125","-29.5853004455566",NA,NA,NA,NA,NA,NA,"flor estaminada em botão; FOD","Dicotyledon",NA,"América do Sul",NA,NA,"32697","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1873","2021-02-08 12:43:39-03","UFRGS","ICN","175346","S","Plantae","Monimiaceae","Mollinedia","schottiana","Mollinedia schottiana","(Spreng.) Perkins","Silveira, D","2013","04","20","Silveira, D; Molz, M; Boeni, BO","31","2013","04","20","Brasil","RS","Três Cachoeiras",NA,"-49.9244003295898","-29.4556007385254",NA,NA,"20","20",NA,NA,"fruto preto piloso; interior mato","Dicotyledon",NA,"América do Sul",NA,NA,"17224","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1874","2021-02-08 12:43:39-03","UFRGS","ICN","191672","S","Plantae","Monimiaceae","Mollinedia","schottiana","Mollinedia schottiana","(Spreng.) Perkins","Silveira, D","2012","10","09","Silveira, D; Boeni, BO","5","2012","10","09","Brasil","RS","Três Cachoeiras",NA,"-49.9244003295898","-29.4556007385254",NA,NA,NA,NA,NA,NA,"flor em botão verde; interior mato","Dicotyledon",NA,"América do Sul",NA,NA,"17224","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1875","2021-02-08 12:43:39-03","UFRGS","ICN","186547","S","Plantae","Monimiaceae","Mollinedia","schottiana","Mollinedia schottiana","(Spreng.) Perkins","Rabuske, C","2014","09","14","Rabuske, C","CRS432","2014","09","14","Brasil","RS","Venâncio Aires","Linha Deodoro","-52.1918983459473","-29.6063995361328",NA,NA,NA,NA,NA,NA,"Arvoreta de aprox. 4 metros com botões florais.; Interior de mata, no sub-bosque.","Dicotyledon",NA,"América do Sul",NA,NA,"37026","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1876","2021-02-08 12:43:39-03","UFRGS","ICN","115770","S","Plantae","Monimiaceae","Mollinedia","schottiana","Mollinedia schottiana","(Spreng.) Perkins","Peixoto, AL",NA,NA,NA,"Jarenkow, JA; Putzke, J","1811","1990","11","23","Brasil","RS","Vera Cruz","Dona Josefa","-52.5055999755859","-29.7147006988525",NA,NA,NA,NA,NA,NA,"Arbusto com ca. de 3 m de alt., em interior de mata pluvial de encosta. Receptáculos acinzentados.","Dicotyledon",NA,"América do Sul",NA,NA,"18577","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1877","2021-02-08 12:43:39-03","UFRGS","ICN","184408","S","Plantae","Monimiaceae","Mollinedia","schottiana","Mollinedia schottiana","(Spreng.) Perkins","Gandolfi, S",NA,NA,NA,"Gandolfi, S; et al.","8415","1984",NA,NA,"Brasil","SP","Guarulhos","Aeroporto Internacional","-46.5299987792969","-23.4599990844727",NA,NA,NA,NA,NA,NA,"Doação ESA - 5685; Mata de Cumbica","Dicotyledon",NA,"América do Sul",NA,NA,"26398","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1878","2021-02-08 12:43:39-03","UFRGS","ICN","103991","S","Plantae","Monimiaceae","Mollinedia","schottiana","Mollinedia schottiana","(Spreng.) Perkins","Silveira, D","2013","06",NA,"Sobral, M; Attili, D","7335","1991","10",NA,"Brasil","SP","Peruíbe","Estação Ecológica Juréia","-46.9900016784668","-24.3199996948242",NA,NA,NA,NA,NA,NA,"arvoreta 3 m, frutos imaturos; em interior de mata junto ao rio Guilherme","Dicotyledon",NA,"América do Sul",NA,NA,"21922","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1879","2021-02-08 12:43:39-03","UFRGS","ICN","197617","S","Plantae","Monimiaceae","Mollinedia","schottiana","Mollinedia schottiana","(Spreng.) Perkins",NA,NA,NA,NA,"Hatschback, G; Landrum, L","44470","1981","12","11","Brasil","PR","Antonina","Cab. Rio Faisqueira","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,NA,NA,"Arvoreta 4 m, flor creme; Mata fluvial","Dicotyledon",NA,"América do Sul",NA,NA,"38300","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1880","2021-02-08 12:43:39-03","UFRGS","ICN","120947","S","Plantae","Monimiaceae","Mollinedia","schottiana","Mollinedia schottiana","(Spreng.) Perkins","Baptista, LRM",NA,NA,NA,"Nunes, CC","s.n.","1999","02","21","Brasil","RS","Dom Pedro de Alcântara",NA,"-49.8497009277344","-29.3694000244141",NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,"7549","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1881","2021-02-08 12:43:39-03","UFRGS","ICN","118934","S","Plantae","Monimiaceae","Mollinedia","schottiana","Mollinedia schottiana","(Spreng.) Perkins",NA,NA,NA,NA,"Rossoni, MG","s.n.","2000","04","22","Brasil","RS","Dom Pedro de Alcântara","Mato da Cova Funda","-49.8497009277344","-29.3694000244141",NA,NA,NA,NA,NA,NA,"Com frutos.","Dicotyledon",NA,"América do Sul",NA,NA,"7549","auto",NA,NA,NA,NA,NA,NA,NA,NA
