"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","continentOcean","preparationType","previousCatalogNumber","occurrenceRemarks","typeStatus","locality","phylum","order","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","coordinatePrecision","geoFlag","monthIdentified","dayIdentified","class","relatedCatalogItem","relationshipType","individualCount","eventTime","fieldNumber","sex"
"1908","2016-06-09 10:11:48-03","F","FMNH-SEEDPLANTS","V0400895F","PreservedSpecimen","Plantae","Theaceae","Gordonia","fruticosa","Gordonia fruticosa",NA,NA,NA,NA,NA,NA,NA,NA,"Colombia",NA,NA,"-72.8667","3.8811",NA,NA,"V0400895F","V0400895F_01","South America",NA,NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"1909","2016-06-09 10:11:49-03","F","FMNH-SEEDPLANTS","V0400896F","PreservedSpecimen","Plantae","Theaceae","Gordonia","fruticosa","Gordonia fruticosa",NA,NA,NA,NA,NA,NA,NA,NA,"Colombia",NA,NA,"-72.8667","3.8811",NA,NA,"V0400896F","V0400896F_01","South America",NA,NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"1910","2016-06-09 10:11:49-03","F","FMNH-SEEDPLANTS","V0400897F","PreservedSpecimen","Plantae","Theaceae","Gordonia","fruticosa","Gordonia fruticosa",NA,NA,NA,NA,NA,NA,NA,NA,"Venezuela",NA,NA,"-65.9119","7.0758",NA,NA,"V0400897F","V0400897F_01","South America",NA,NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"1911","2016-06-09 10:11:50-03","F","FMNH-SEEDPLANTS","V0400898F","PreservedSpecimen","Plantae","Theaceae","Gordonia","fruticosa","Gordonia fruticosa",NA,NA,NA,NA,NA,NA,NA,NA,"Venezuela",NA,NA,"-65.9119","7.0758",NA,NA,"V0400898F","V0400898F_01","South America",NA,NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"1912","2016-06-09 10:11:50-03","F","FMNH-SEEDPLANTS","V0400899F","PreservedSpecimen","Plantae","Theaceae","Gordonia","fruticosa","Gordonia fruticosa",NA,"A. L. Weitzman",NA,"J. Mostacero L. et al.","1332","1986","7","3","Peru","Cajamarca","San Miguel",NA,NA,NA,NA,"V0400899F","V0400899F_01","South America",NA,NA,NA,NA,"Taulis","Spermatophyta",NA,"2650",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"1913","2016-06-09 10:13:46-03","F","FMNH-SEEDPLANTS","V0404428F","PreservedSpecimen","Plantae","Theaceae","Gordonia","fruticosa","Gordonia fruticosa",NA,NA,NA,"R. Mello-Silva et al.","2448","2004","1","22","Brazil","Minas Gerais",NA,NA,NA,NA,NA,"V0404428F","V0404428F_01","South America",NA,NA,NA,NA,"Gouveia, rodovia Diamantina - Gouveia (BR 259), 300 m sul do entrocamento para Datas, a W da rodovia","Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"1914","2016-06-09 10:13:46-03","F","FMNH-SEEDPLANTS","V0404429F","PreservedSpecimen","Plantae","Theaceae","Gordonia","fruticosa","Gordonia fruticosa",NA,NA,NA,"G. Haxaire","5075","1978","7","10","Peru","Loreto","Maynas",NA,NA,NA,NA,"V0404429F","V0404429F_01","South America",NA,NA,NA,NA,"Río Yubineto, tributary of Río Putumayo; Bellavista (bas Yubineto) Purma de los Antiguos","Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"1915","2016-06-09 10:13:51-03","F","FMNH-SEEDPLANTS","V0408448F","PreservedSpecimen","Plantae","Theaceae","Gordonia","fruticosa","Gordonia fruticosa",NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0408448F","V0408448F_01","South America",NA,NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"1916","2019-09-12 16:36:03-03","F","FMNH-SEEDPLANTS","V0414000F","PreservedSpecimen","Plantae","Theaceae","Gordonia","fruticosa","Gordonia fruticosa",NA,NA,NA,"L. Willard & J. Cuatrecasas","26330","1961","10","11","Colombia","Cauca",NA,"-76.8333","2.5",NA,NA,"V0414000F","V0414000F_01","South America",NA,NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"1917","2016-06-09 10:11:43-03","F","FMNH-SEEDPLANTS","V0400881F","PreservedSpecimen","Plantae","Theaceae","Laplacea","fruticosa","Laplacea fruticosa",NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0400881F","V0400881F_01","South America",NA,NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"1918","2016-06-09 10:11:43-03","F","FMNH-SEEDPLANTS","V0400882F","PreservedSpecimen","Plantae","Theaceae","Laplacea","fruticosa","Laplacea fruticosa",NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0400882F","V0400882F_01","South America",NA,NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"1919","2019-01-23 12:21:06-02","F","FMNH-SEEDPLANTS","V0092676F","PreservedSpecimen","Plantae","Theaceae","Laplacea","fruticosa","Laplacea fruticosa chimantae",NA,"A. L. Weitzman",NA,"J. A. Steyermark & J. J. Wurdack","879","1955","2","17","Venezuela","Bolívar",NA,NA,NA,NA,NA,"V0092676F","V0092676F_01","South America",NA,NA,NA,"Isotype","Chimanta Massif, Central Section; along W branch of Rio Tirica above Upper Falls","Spermatophyta",NA,"2090",NA,"chimantae",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"1920","2019-09-04 19:26:14-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Theaceae","Laplacea","semiserrata","Laplacea semiserrata sericea",NA,NA,NA,"A. Glaziou","11798","1881",NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"South America",NA,NA,NA,"Type [status unknown]",NA,"Spermatophyta",NA,NA,NA,"sericea",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"1921","2019-01-23 11:25:21-02","F","FMNH-SEEDPLANTS","V0073849F","PreservedSpecimen","Plantae","Theaceae","Laplacea","semiserrata","Laplacea semiserrata sericea",NA,NA,NA,"A. Glaziou","11798","1881",NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0073849F","V0073849F_01","South America",NA,NA,NA,"Isotype",NA,"Spermatophyta",NA,NA,NA,"sericea",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"1922","2019-09-04 19:26:14-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Theaceae","Laplacea","semiserrata","Laplacea semiserrata sericea",NA,NA,NA,"A. Glaziou","11798","1881",NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"South America",NA,NA,NA,"Type [status unknown]",NA,"Spermatophyta",NA,NA,NA,"sericea",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"1923","2019-01-23 11:25:21-02","F","FMNH-SEEDPLANTS","V0073849F","PreservedSpecimen","Plantae","Theaceae","Laplacea","semiserrata","Laplacea semiserrata sericea",NA,NA,NA,"A. Glaziou","11798","1881",NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0073849F","V0073849F_01","South America",NA,NA,NA,"Isotype",NA,"Spermatophyta",NA,NA,NA,"sericea",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"1924","2019-09-04 18:25:47-03","F","FMNH-SEEDPLANTS","V0073850F","PreservedSpecimen","Plantae","Theaceae","Laplacea","spathulata","Laplacea spathulata",NA,NA,NA,"R. de Lemos Fróes","12534","1942","4","29","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0073850F","V0073850F_01","South America",NA,NA,NA,"Isotype",NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"1925","2020-04-29 16:30:26-03","UFVJM","HDJF","6061","PreservedSpecimen","Plantae","Theaceae","Laplacea","fruticosa","Laplacea fruticosa","(Schrad.) Kobuski","Machado, ELM","2018","Soares, CCC; Barbalho, PPG; Silva, LFA","78","2018","05","16","Brasil","Minas Gerais","Conceição do Mato Dentro","-43","-19","-43","-19","HDJF006061","HDJF006061_01","Southern America",NA,NA,NA,NA,"CAVA NE1","Dicotyledoneae",NA,"865","865",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1926","2020-04-29 16:30:26-03","UFVJM","HDJF","6062","PreservedSpecimen","Plantae","Theaceae","Laplacea","tomentosa","Laplacea tomentosa","G.Don","Machado, ELM","2018","Soares, CCC; Barbalho, PPG;","128","2018","06","13","Brasil","Minas Gerais","Conceição do Mato Dentro","-43","-19","-43","-19","HDJF006062","HDJF006062_01","Southern America",NA,NA,NA,NA,"CAVA SA3","Dicotyledoneae",NA,"782","782",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1927","2019-01-25 15:47:20-02","IAC","IAC","19487","S","Plantae","Theaceae","Gordonia","fruticosa","Gordonia fruticosa","(Schrad.) H.Keng","M. Sztutman","1996","H.M. Souza","s/nº","1967","06","01","Brasil","São Paulo","Mogi Guaçu","-46.9422","-22.3722","-46.9422","-22.3722",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"03","06",NA,NA,NA,NA,NA,NA,NA
"1928","2019-01-25 15:47:20-02","IAC","IAC","19583","S","Plantae","Theaceae","Gordonia","fruticosa","Gordonia fruticosa","(Schrad.) H.Keng","M. Sztutman","1996","H.M. Souza","s/nº","1967","10","20","Brasil","São Paulo","São Paulo","-46.6361","-23.5475","-46.6361","-23.5475",NA,NA,NA,NA,NA,NA,NA,"Alto da Serra para Caraguatatuba",NA,NA,NA,NA,NA,NA,NA,"03","06",NA,NA,NA,NA,NA,NA,NA
"1929","2019-01-25 15:37:23-02","IAC","IAC","43466","S","Plantae","Theaceae","Gordonia","fruticosa","Gordonia fruticosa","(Schrad.) H.Keng","E.L.M. Catharino",NA,"E.L.M. Catharino","s/nº",NA,NA,NA,"Brasil","São Paulo","Cotia","-47.006895","-23.776739","-47.006895","-23.776739",NA,NA,NA,NA,NA,NA,NA,"Morro Grande, Reserva, área Grilos, indivíduo 20.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1930","2019-01-25 15:37:23-02","IAC","IAC","44071","S","Plantae","Theaceae","Gordonia","fruticosa","Gordonia fruticosa","(Schrad.) H.Keng","L.C. Bernacci","2004","L.C. Bernacci","3638","2004","02","06","Brasil","São Paulo","Bom Sucesso de Itararé","-49.1439","-24.3178","-49.1439","-24.3178",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"02","06",NA,NA,NA,NA,NA,NA,NA
"1931","2019-01-25 15:47:20-02","IAC","IAC","45811","S","Plantae","Theaceae","Gordonia","fruticosa","Gordonia fruticosa","(Schrad.) H.Keng","H. Lorenzi et al.","2005","H. Lorenzi; E.F. Souto & L.C. Bernacci","5335","2005","05","06","Brasil","São Paulo","Itararé","-49.271806","-24.236361","-49.271806","-24.236361",NA,NA,NA,NA,NA,"24o 14#?# 10.9S, 49o 16#?# 18.5W",NA,NA,NA,NA,NA,NA,NA,NA,NA,"05","06",NA,NA,NA,NA,NA,NA,NA
"1932","2019-01-25 15:47:20-02","IAC","IAC","48517","S","Plantae","Theaceae","Gordonia","fruticosa","Gordonia fruticosa","(Schrad.) H.Keng","A.O.S. Vieira","1998","L.R.M. Souza et al.","s/nº","1998","01","21","Brasil","Paraná","Ventania","-50.2428","-24.2458","-50.2428","-24.2458",NA,NA,NA,NA,NA,NA,NA,"Fazenda Santa Inês",NA,NA,NA,NA,NA,NA,NA,"01","21",NA,NA,NA,NA,NA,NA,NA
"1933","2019-06-24 08:14:00-03","IAC","IAC","48883","S","Plantae","Theaceae","Gordonia","fruticosa","Gordonia fruticosa","(Schrad.) H.Keng","L.C. Bernacci","2007","M.I. Ferreira; A.M. Silva; J.D. Braz & H.O. Yamaki","38","2006","10","10","Brasil","São Paulo","Pindamonhangaba","-45.4617","-22.9239","-45.4617","-22.9239",NA,NA,NA,NA,NA,"Coordenadas medidas: -22.4459, -45.2754",NA,"Votorantim",NA,NA,NA,NA,NA,NA,NA,"10","10",NA,NA,NA,NA,NA,NA,NA
"1934","2019-01-25 15:47:20-02","IAC","IAC","8333","S","Plantae","Theaceae","Gordonia","fruticosa","Gordonia fruticosa","(Schrad.) H.Keng","L.C. Bernacci","2015","D.M. Dedecca; C.A. Krug & A. Gardini","s/nº","1947","06","07","Brasil","São Paulo","Peruíbe","-46.9983","-24.32","-46.9983","-24.3200",NA,NA,NA,NA,NA,NA,NA,"km 73",NA,NA,NA,NA,NA,NA,NA,"11","12",NA,NA,NA,NA,NA,NA,NA
"1935","2019-01-25 15:47:23-02","IAC","IAC","11976","S","Plantae","Theaceae","Laplacea","fruticosa","Laplacea fruticosa","(Schrad.) Kobuski","L.C. Bernacci","2017","G.A. Black","47-1506","1947","09","24","Brasil","Amazonas","Tefé","-64.7114","-3.3542","-64.7114","-3.3542",NA,NA,NA,NA,NA,"Recebido do IAN, através do Sr. J. Murça-Pires, em Maio de 1950",NA,NA,NA,NA,NA,NA,NA,NA,NA,"08","30",NA,NA,NA,NA,NA,NA,NA
"1936","2019-01-25 15:37:23-02","IAC","IAC","35922","S","Plantae","Theaceae","Laplacea","fruticosa","Laplacea fruticosa","(Schroder) Kobuski","C.T. Silva et al.","1996","C.T. Silva et al.","s/nº","1996","09","14","Brasil","Paraná","Tibagi","-50.4136","-24.5094","-50.4136","-24.5094",NA,NA,NA,NA,NA,NA,NA,"Canyon Guartela",NA,NA,NA,NA,NA,NA,NA,"09","14",NA,NA,NA,NA,NA,NA,NA
"1937","2020-12-18 17:00:04-03","IAC","IAC","39634","S","Plantae","Theaceae","Laplacea","fruticosa","Laplacea fruticosa","(Schrad.) Kobuski","J.R. Stehmann","2001","R.B. Torres; J.B. Paula & C.A. Pereira","1286","2000","07","06","Brasil","Minas Gerais","Camanducaia","-46.1447","-22.7553","-46.1447","-22.7553",NA,NA,NA,NA,NA,NA,NA,"Mata do Japonês",NA,NA,NA,NA,NA,NA,NA,"12","06",NA,NA,NA,NA,NA,NA,NA
"1938","2020-12-18 17:00:04-03","IAC","IAC","54609","S","Plantae","Theaceae","Laplacea","fruticosa","Laplacea fruticosa","(Schrad.) Kobuski","L.P.C. Morellato-Fonzar","1985","L.P.C. Morellato-Fonzar","18.373","1985","07","27","Brasil","Pará","Parauapebas","-49.9022","-6.0675","-49.9022","-6.0675",NA,NA,NA,NA,NA,NA,NA,"Serra Norte, Serra dos Carajás, núcleo 3",NA,NA,NA,NA,NA,NA,NA,"07","27",NA,NA,NA,NA,NA,NA,NA
"1939","2019-01-25 15:47:23-02","IAC","IAC","56907","S","Plantae","Theaceae","Laplacea","fruticosa","Laplacea fruticosa","(Schrad.) Kobuski","R.A. Antoniuk-Bonato","2018","E. Barboza & M.L. Brotto","4663","2018","03","15","Brasil","Paraná","Quatro Barras","-48.9280556","-25.3444444","-48.9280556","-25.3444444",NA,NA,NA,NA,NA,"coordenadas do material: 25°20#?#40S, 48°55#?#41W",NA,"Estrada da Graciosa",NA,NA,NA,NA,NA,NA,NA,"03","20",NA,NA,NA,NA,NA,NA,NA
"1940","2019-01-25 15:47:23-02","IAC","IAC","36807","S","Plantae","Theaceae","Laplacea","semiserrata","Laplacea semiserrata","Cambess.","R.R. Rodrigues","1997","J.M. Torezan et al.","510","1997","12","10","Brasil","São Paulo","Itararé","-49.1500001","-24.2666667","-49.1500001","-24.2666667",NA,NA,NA,NA,NA,"Coordenadas do material: 24°16#?#S 49°09#?#W. Entretanto é indicado que a coleta seria em Bom Sucesso do Itararé/SP",NA,"Fazenda Nicolau",NA,NA,NA,NA,NA,NA,NA,"12","10",NA,NA,NA,NA,NA,NA,NA
"1941","2020-07-23 12:23:43-03","CEPLAC","CEPEC","114648","PreservedSpecimen","Plantae","Theaceae","Gordonia","fruticosa","Gordonia fruticosa",NA,"Sem Informação",NA,"Amorim, A. M.","6526","2006","10","22","Brasil","Bahia","CAMACAN","-39.565278","-15.391667","39W33'55","15S23'30",NA,NA,NA,NA,NA,"Folhas em sílica e flores em álcool.",NA,"RPPN Serra Bonita. 9,7 km de Camacan na estrada para Jacarecí. Daí 6 km SW na estrada para a RPPN e torre da Embratel.",NA,NA,"900","900",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1942","2020-07-23 12:23:43-03","CEPLAC","CEPEC","136948","PreservedSpecimen","Plantae","Theaceae","Gordonia","fruticosa","Gordonia fruticosa",NA,NA,NA,"Nascimento, F.H.F.","281",NA,NA,NA,"Brasil","Bahia","RIO DE CONTAS","-41.8114013671875","-13.5789003372192",NA,NA,NA,NA,NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,NA,NA,"49773","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1943","2020-07-23 12:23:43-03","CEPLAC","CEPEC","136972","PreservedSpecimen","Plantae","Theaceae","Gordonia","fruticosa","Gordonia fruticosa",NA,NA,NA,"Nascimento, F.H.F.","194",NA,NA,NA,"Brasil","Bahia","RIO DE CONTAS","-41.8114013671875","-13.5789003372192",NA,NA,NA,NA,NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,NA,NA,"49773","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1944","2020-07-23 12:23:43-03","CEPLAC","CEPEC","136993","PreservedSpecimen","Plantae","Theaceae","Gordonia","fruticosa","Gordonia fruticosa",NA,NA,NA,"Nascimento, F.H.F.","230",NA,NA,NA,"Brasil","Bahia","RIO DE CONTAS","-41.8114013671875","-13.5789003372192",NA,NA,NA,NA,NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,NA,NA,"49773","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1945","2020-07-23 12:23:43-03","CEPLAC","CEPEC","137883","PreservedSpecimen","Plantae","Theaceae","Gordonia","fruticosa","Gordonia fruticosa",NA,NA,NA,"Nascimento, F.H.F.","660",NA,NA,NA,"Brasil","Bahia","RIO DE CONTAS","-41.8114013671875","-13.5789003372192",NA,NA,NA,NA,NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,NA,NA,"49773","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1946","2020-07-23 12:23:43-03","CEPLAC","CEPEC","124998","PreservedSpecimen","Plantae","Theaceae","Gordonia","fruticosa","Gordonia fruticosa",NA,"D. C. Zappi",NA,"R. C. Forzza","3038",NA,NA,NA,"Brasil","Minas Gerais","LIMA DUARTE","-43.793098449707","-21.8425006866455",NA,NA,NA,NA,NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,NA,NA,"30417","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1947","2020-07-23 12:23:43-03","CEPLAC","CEPEC","124659","PreservedSpecimen","Plantae","Theaceae","Gordonia","fruticosa","Gordonia fruticosa",NA,"D. C. Zappi",NA,"R. C. Forzza","4420",NA,NA,NA,"Brasil","Minas Gerais","LIMA DUARTE","-43.793098449707","-21.8425006866455",NA,NA,NA,NA,NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,NA,NA,"30417","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1948","2020-07-23 12:23:43-03","CEPLAC","CEPEC","73238","PreservedSpecimen","Plantae","Theaceae","Laplacea","fruticosa","Laplacea fruticosa",NA,"W. São Mateus",NA,"W. W. Thomas","11276","1996","11","14","Brasil","Bahia","PORTO SEGURO","-40.574722","-15.264722","40W34'29","15S15'53",NA,NA,NA,NA,NA,NA,NA,"Parque Nacional Monte Pascoal, atalho para pico do Monte Pascoal. Rampa baixa e topo do Monte Pascoal.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26/05/2014",NA,NA,NA,NA,NA
"1949","2020-07-23 12:23:43-03","CEPLAC","CEPEC","75497","PreservedSpecimen","Plantae","Theaceae","Laplacea","fruticosa","Laplacea fruticosa",NA,"W. São Mateus",NA,"W. W. Thomas","11276","1996","11","14","Brasil","Bahia","PORTO SEGURO","-40.574722","-15.264722","40W34'29","15S15'53",NA,NA,NA,NA,NA,NA,NA,"Parque Nacional Monte Pascoal. Atalho para Pico do Monte Pascoal. Rampa baixa e topo do Monte Pascoal.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26/05/2014",NA,NA,NA,NA,NA
"1950","2020-07-23 12:23:43-03","CEPLAC","CEPEC","108956","PreservedSpecimen","Plantae","Theaceae","Laplacea","fruticosa","Laplacea fruticosa",NA,"W. São Mateus",NA,"R. M. Harley","26464","1988","11","16","Brasil","Bahia","BARRA DA ESTIVA","-41.3","-13.7","41W18'","13S42'",NA,NA,NA,NA,NA,NA,NA,"Morro do Ouro. 9km ao S da cidade na estrada para Ituaçú.",NA,NA,"1100","1100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1951","2020-07-23 12:23:43-03","CEPLAC","CEPEC","136951","PreservedSpecimen","Plantae","Theaceae","Laplacea","fruticosa","Laplacea fruticosa",NA,"M.A.P. Accardo Filho",NA,"J.M.A.Braga","4549",NA,NA,NA,"Brasil","Rio de Janeiro","Barra da Tijuca",NA,NA,NA,NA,NA,NA,NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1952","2020-07-23 12:23:43-03","CEPLAC","CEPEC","46360","PreservedSpecimen","Plantae","Theaceae","Laplacea","fruticosa","Laplacea fruticosa",NA,"W. São Mateus",NA,"R. M. Harley","26464","1988","11","16","Brasil","Bahia","BARRA DA ESTIVA","-41.3","-13.7","41W18'","13S42'",NA,NA,NA,NA,NA,NA,NA,"9Km ao S cidade, estrara par Ituaçu. Morro do Ouro.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26/05/2014",NA,NA,NA,NA,NA
"1953","2020-07-23 12:23:43-03","CEPLAC","CEPEC","46411","PreservedSpecimen","Plantae","Theaceae","Laplacea","fruticosa","Laplacea fruticosa",NA,"W. São Mateus",NA,"R. M. Harley","26378","1988","11","11","Brasil","Bahia","RIO DE CONTAS","-41.95","-13.533333","41W57'","13S32'",NA,NA,NA,NA,NA,NA,NA,"Pico das Almas. Vertente leste. Campo do Queiroz.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26/05/2014",NA,NA,NA,NA,NA
"1954","2020-07-23 12:23:43-03","CEPLAC","CEPEC","47062","PreservedSpecimen","Plantae","Theaceae","Laplacea","fruticosa","Laplacea fruticosa",NA,"W. São Mateus",NA,"R. M. Harley","27840","1988","12","27","Brasil","Bahia","ABAÍRA","-41.866667","-13.283333","41W52'","13S17'",NA,NA,NA,NA,NA,NA,NA,"Vale em frente a Serra do Guarda. Area acima do brejo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26/05/2014",NA,NA,NA,NA,NA
"1955","2020-07-23 12:23:43-03","CEPLAC","CEPEC","47075","PreservedSpecimen","Plantae","Theaceae","Laplacea","fruticosa","Laplacea fruticosa",NA,"W. São Mateus",NA,"R. M. Harley","27838","1988","12","27","Brasil","Bahia","ABAÍRA","-41.866667","-13.283333","41W52'","13S17'",NA,NA,NA,NA,NA,NA,NA,"Vale em frente a Serra do Guarda. Área acima do brejo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26/05/2014",NA,NA,NA,NA,NA
"1956","2020-07-23 12:23:43-03","CEPLAC","CEPEC","47196","PreservedSpecimen","Plantae","Theaceae","Laplacea","fruticosa","Laplacea fruticosa",NA,"W. São Mateus",NA,"R. M. Harley","27743","1988","12","26","Brasil","Bahia","ABAÍRA","-41.9","-13.283333","41W54'","13S17'",NA,NA,NA,NA,NA,NA,NA,"Ca. 4Km o W de Catolés de Cima.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26/05/2014",NA,NA,NA,NA,NA
"1957","2020-07-23 12:23:43-03","CEPLAC","CEPEC","47197","PreservedSpecimen","Plantae","Theaceae","Laplacea","fruticosa","Laplacea fruticosa",NA,"W. São Mateus",NA,"R. M. Harley","27742","1988","12","26","Brasil","Bahia","ABAÍRA","-41.9","-13.283333","41W54'","13S17'",NA,NA,NA,NA,NA,NA,NA,"Ca. 4Km ao W de Catolés de Cima.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26/05/2014",NA,NA,NA,NA,NA
"1958","2020-07-23 12:23:43-03","CEPLAC","CEPEC","47275","PreservedSpecimen","Plantae","Theaceae","Laplacea","fruticosa","Laplacea fruticosa",NA,"W. São Mateus",NA,"R. M. Harley","26144","1988","11","13","Brasil","Bahia","RIO DE CONTAS","-41.95","-13.533333","41W57'","13S32'",NA,NA,NA,NA,NA,NA,NA,"Pico das Almas. Vertente leste. Campo do Queiroz. Vale, em costa rochosa.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26/05/2014",NA,NA,NA,NA,NA
"1959","2020-07-23 12:23:43-03","CEPLAC","CEPEC","92300","PreservedSpecimen","Plantae","Theaceae","Laplacea","fruticosa","Laplacea fruticosa",NA,"W. São Mateus",NA,"R. M. Harley",NA,"1992","12","25","Brasil","Bahia","ABAÍRA","-41.883333","13.266667","41W53'","13N16'",NA,NA,NA,NA,NA,NA,NA,"Catolés de Cima.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26/05/2014",NA,NA,NA,NA,NA
"1960","2020-07-23 12:23:43-03","CEPLAC","CEPEC","92304","PreservedSpecimen","Plantae","Theaceae","Laplacea","fruticosa","Laplacea fruticosa",NA,"W. São Mateus",NA,"R. M. Harley",NA,"1992","12","25","Brasil","Bahia","ABAÍRA","-41.883333","13.266667","41W53'","13N16'",NA,NA,NA,NA,NA,NA,NA,"Catolés de Cima.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26/05/2014",NA,NA,NA,NA,NA
