"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","recordNumber","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","typeStatus"
"512","2019-11-27 13:47:50-03","UFS","ASE","35973","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","holoschoenoides","Rhynchospora holoschoenoides","(Rich.) Herter","Santana, JP","2016","10",NA,"Santana, JP","2015","09","11","Brasil","Sergipe","Itaporanga d'Ajuda","Mata Rio Fundo","-37.1944","-11.0429","-37.1944","-11.0429",NA,NA,"Herbácea, 40cm, bractea de cor marron, folhas simples. Coletada na borda da mata.; Mata Atlântica.","ASE0039625",NA,"622","Magnoliophyta",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"513","2019-11-27 13:47:50-03","UFS","ASE","34641","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","holoschoenoides","Rhynchospora holoschoenoides","(Rich.) Herter","Carregosa, T","2016","02","25","Jesus, CG","2014","09","16","Brasil","Sergipe","Tobias Barreto",NA,"-37.5953","-11.1103","-37.5953","-11.1103",NA,NA,"Herbácea. Coordenadas UTM:E(0611372m) N(8766137m) N° do conglomerado: 150, N° da Subunidade: 3, N° da Subparcela: 9, N° da Árvore: 9CF9.","ASE0033138","ASE0033138","41","Magnoliophyta",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"514","2021-03-01 16:19:40-03","UNICAMP","UEC","177626","S","Plantae","Cyperaceae","Rhynchospora","cyperoides","Rhynchospora cyperoides","Mart.",NA,NA,NA,NA,"Leitão Filho, HF; Rodrigues, RR","1995","02","11","Brazil","São Paulo","IIha Comprida",NA,"-47.916389","-25.020278","-47.916389","-25.020278",NA,NA,"Herbácea. Inflorescência globosa.; Vegetação: restinga.","UEC100283",NA,"33033","Liliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"515","2021-03-01 16:19:41-03","UNICAMP","UEC","116940","S","Plantae","Cyperaceae","Rhynchospora","holoschoenoides","Rhynchospora holoschoenoides","(Rich.) Herter",NA,NA,NA,NA,"Souza, CSD; Amorim, A; Lima, J; Teixeira, M; Lopes, M","2006","05","06","Brazil","Bahia","Maraú","4km do fim do desvio para itacaré","-39.166667","-14.166667","-39.166667","-14.166667",NA,NA,"herbacea 1m altura, em area arenosa alagada durante um periodo do ano, flores verdes, bracteas jovens verdes, maduras marorns; restinga","UEC105820","UEC105820","15","Liliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"516","2021-03-01 16:19:41-03","UNICAMP","UEC","146911","S","Plantae","Cyperaceae","Rhynchospora","holoschoenoides","Rhynchospora holoschoenoides","(Rich.) Herter","Souza, CSD","2007","07",NA,"Souza, CSD; Amorim, A; Lopes, M; Perdiz, R","2007","07","21","Brazil","Bahia","Maraú","Brasil, Bahia, Maraú: Lado esquerdo da Estrada Ubaitaba-Maraú, cerca de 4km do fim do desvio para Itacaré.","-39.021667","-14.178056","-39.021667","-14.178056",NA,NA,"Herbácea, ca. 1m, em solo arenoso, em área palustre, durante período chuvoso. Bainhas de amarelas a amarelo claro. Inflorescência madura, imatura verde.; Restinga.","UEC104964","UEC104964","196","Liliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"517","2021-03-01 16:19:41-03","UNICAMP","UEC","146933","S","Plantae","Cyperaceae","Rhynchospora","holoschoenoides","Rhynchospora holoschoenoides","(Rich.) Herter","Souza, CSD","2007","10",NA,"Souza, CSD; Lopes, M; Perdiz, R; Freitas, E","2007","05","05","Brazil","Bahia","Maraú","Brasil, Bahia, Maraú: Lado esquerdo da Estrada Ubaitaba- Maraú, cerca de 4km do fim do desvio para Itacaré.","-39.021667","-14.177778","-39.021667","-14.177778",NA,NA,"Herbácea, ca. 1m, em solo arenoso, em área paliçádica. Brácteas castanho-douradas.; Restinga.","UEC105813","UEC105813","178","Liliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"518","2019-08-20 10:00:07-03","UNICAMP","UEC","16572","S","Plantae","Cyperaceae","Rhynchospora","holoschoenoides","Rhynchospora holoschoenoides","(Rich.) Herter","Thomas, WW","1985",NA,NA,"Berg, CC; Henderson, AJ","1977","10","19","Brazil","Pará","Serra Norte","Serra dos Carajás, Ca 20 km N of AMZA Exploration Camp.","-50.25","-6","-50.25","-6",NA,NA,"In liana forest.&nf;Herb to 80 cm high; growing in clumps.","UEC043850","UEC043850","BG639","Liliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"519","2019-08-20 10:00:07-03","UNICAMP","UEC","16462","S","Plantae","Cyperaceae","Rhynchospora","holoschoenoides","Rhynchospora holoschoenoides","(Rich.) Herter","Araújo, AC","1997",NA,NA,"Davis, PH; Giulietti, AM; et al.","1976","09","03","Brazil","São Paulo","Paranapiacaba","on Santos-Santo Andre road, Edge of rain forest - open ground.",NA,NA,NA,NA,"800","800",NA,"UEC043835","UEC043835","D.60511","Liliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"520","2019-08-20 10:00:07-03","UNICAMP","UEC","16464","S","Plantae","Cyperaceae","Rhynchospora","holoschoenoides","Rhynchospora holoschoenoides","(Rich.) Herter","Araújo, AC","1997",NA,NA,"Davis, PH; Shepherd, GJ; Makino, H; Jung, SL; Silvestre, S","1976","08","22","Brazil","São Paulo",NA,"Serra do Mar, Above Ubatuba.",NA,NA,NA,NA,"750","750","Tufted.","UEC043836","UEC043836","D.59937","Liliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"521","2021-03-01 16:19:41-03","UNICAMP","UEC","183411","S","Plantae","Cyperaceae","Rhynchospora","holoschoenoides","Rhynchospora holoschoenoides","(Rich.) Herter","Souza, CSD","2007","11",NA,"Souza, CSD; Caruzo, MB; Sant' Ana, S; Gomes, LCJ","2006","09","20","Brazil","Bahia","Maraú","Beira da Estrada Ubaitaba - Maraú, cerca de 4Km do fim do desvio para Itacaré.","-39.021667","-14.177778","-39.021667","-14.177778",NA,NA,"Herbácea, ca. 1m alt., em área arenosa, alagada durante um período do ano. Brácteas marrons.; Área arenosa.","UEC106445","UEC106445","55","Liliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"522","2021-03-01 16:19:41-03","UNICAMP","UEC","183438","S","Plantae","Cyperaceae","Rhynchospora","holoschoenoides","Rhynchospora holoschoenoides","(Rich.) Herter","Souza, CSD","2007","10",NA,"Souza, CSD; Borges, R; Sant Ana, S; Lopes, M; Rodrigues, A","2007","02","28","Brazil","Bahia","Maraú","Brasil, Bahia, Maraú: Beira da Estrada Ubaitaba - Maraú, dos lados esquerdo e direito, cerca de 4km do fim do desvio para Itacaré.","-39.021667","-14.178056","-39.021667","-14.178056",NA,NA,"Herbácea, ca. 40cm, em solo arenoso, em área paliçáica. Bainhas verdes. Brácteas douradas a marrom.; Restinga.","UEC104835","UEC104835","127","Liliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"523","2021-03-01 16:19:41-03","UNICAMP","UEC","200810","S","Plantae","Cyperaceae","Rhynchospora","holoschoenoides","Rhynchospora holoschoenoides","(Rich.) Herter",NA,NA,NA,NA,"Costa, MTR; et al.","2017","08","05","Brazil","Minas Gerais","São João del Rei","Serra do Lenheiro, Campo rupestre na porção da serra atrás da base do Exército.","-44.505556","-21.248611","-44.505556","-21.248611","1196","1196","Erva 0,4 m de altura, inflorescência amarelo-acastanhada.; Campo rupestre","UEC183649","UEC183649","1082","Liliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"524","2021-02-16 14:02:09-03","UNICAMP","UEC","24817","S","Plantae","Cyperaceae","Rhynchospora","holoschoenoides","Rhynchospora holoschoenoides","(Rich.) Herter","Araújo, AC","1997",NA,NA,"Shepherd, GJ; Gibbs, PE","1976","01","25","Brazil","São Paulo","Santo Antônio de Posse","Fazenda Hollambra, Ao norte de Campinas - em cerrado.","-47","-22.666667","-47","-22.666667","600","600","Herva em área brejosa.","UEC044675","UEC044675","11266","Liliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"525","2019-08-20 10:00:07-03","UNICAMP","UEC","27153","S","Plantae","Cyperaceae","Rhynchospora","holoschoenoides","Rhynchospora holoschoenoides","(Rich.) Herter","Mayo, SJ","1978",NA,NA,"Harley, RM; Renvoize, SA; Erskine, CM; Brighton, CA; Pinheiro, R","1974","03","22","Brazil","Bahia",NA,"Coastal Zone, Just outside Belmonte, on the road to Itapebi. Restinga with small trees and bushes and open damp sandy ground.","-38.883333","-15.883333","-38.883333","-15.883333",NA,NA,"Tufted sedge, easily uprooted, to ca. 45 cm.&nf;Leaves rather dark green. Spikelets brown.","UEC043845","UEC043845","17295","Liliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"526","2019-08-20 10:00:07-03","UNICAMP","UEC","27154","S","Plantae","Cyperaceae","Rhynchospora","holoschoenoides","Rhynchospora holoschoenoides","(Rich.) Herter","Mayo, SJ","1978",NA,NA,"Harley, RM; Renvoize, SA; Erskine, CM; Brighton, CA; Pinheiro, R","1974","03","30","Brazil","Bahia",NA,"Coastal Zone, Ca. 5 km. S.W. of Itacaré. On side road south from the main Itacaré-ubaitaba road. South of the mouth of the Rio de Contas. High Coastal evergreen forest on heavy loam.","-39.05","-14.333333","-39.05","-14.333333",NA,NA,"Tufted sedge. Spikelets greenish-brown.","UEC043846","UEC043846","17506","Liliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"527","2019-08-20 10:00:07-03","UNICAMP","UEC","27155","S","Plantae","Cyperaceae","Rhynchospora","holoschoenoides","Rhynchospora holoschoenoides","(Rich.) Herter","Mayo, SJ","1978",NA,NA,"Harley, RM; Renvoize, SA; Erskine, CM; Brighton, CA; Pinheiro, R","1974","03","26","Brazil","Bahia",NA,"Coastal Zone, Belmonte, on S.W. outskirts of town.&nf;Disturbed restinga, riverside pasture and roadsides.","-38.883333","-15.866667","-38.883333","-15.866667",NA,NA,"Rather coarse tufted sedge with dark green leaves. Culms to ca. 60 cm., often smaller. Spikelets rather bright greenish-brown.","UEC043843","UEC043843","17457","Liliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"528","2019-08-20 10:00:07-03","UNICAMP","UEC","27161","S","Plantae","Cyperaceae","Rhynchospora","holoschoenoides","Rhynchospora holoschoenoides","(Rich.) Herter","Mayo, SJ","1978",NA,NA,"Harley, RM; Renvoize, SA; Erskine, CM; Brighton, CA; Pinheiro, R","1974","02","01","Brazil","Bahia",NA,"Serra do Sincorá, Lagoa Encantada, 19 km. N. E. of Ibicoara near Brejão. Lakeside marsh with standing water, and disturbed vegetation near cultivation.","-41.216667","-13.333333","-41.216667","-13.333333","1000","1000",NA,"UEC043844","UEC043844","15813","Liliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"529","2021-03-01 16:19:41-03","UNICAMP","UEC","27411","S","Plantae","Cyperaceae","Rhynchospora","holoschoenoides","Rhynchospora holoschoenoides","(Rich.) Herter","Mayo, SJ","1978",NA,NA,"Harley, RM; Mayo, SJ; Storr, RM; Santos, TS; Pinheiro, RS","1977","03","01","Brazil","Bahia",NA,"Morro do Chapéu, 19,5 km SE of Morro do Chapéu on the BA 052 road to Mundo Novo by the Rio de Ferro Doido, with water-worn, horizontally bedded sandstone at soil surface, with damp sand, sedge marsh, exposed rock and waterfall. Vegetation: open scrub","-41.033333","-11.633333","-41.033333","-11.633333","900","900","Stems to 0,6 m, triquetrous with rounded margins and convex sides. Glumes reddish-brown.","UEC043833","UEC043833","19218","Liliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"530","2019-08-20 10:00:07-03","UNICAMP","UEC","27415","S","Plantae","Cyperaceae","Rhynchospora","holoschoenoides","Rhynchospora holoschoenoides","(Rich.) Herter","Mayo, SJ","1978",NA,NA,"Harley, RM; Mayo, SJ; Storr, RM; Santos, TS; Pinheiro, RS","1977","02","18","Brazil","Bahia",NA,"Serra do Sincorá, 5,6 km north of Mucujé on road to Andaraí, rocky hillside with sandstone.&nf;This plant in damp area by stream.","-41.333333","-12.966667","-41.333333","-12.966667","1000","1000","Sedge to 50 cm with erect leaves, mid-green. Heads goldem brown.","UEC043834","UEC043834","18881","Liliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"531","2021-02-12 10:02:12-03","UNICAMP","UEC","38797","S","Plantae","Cyperaceae","Rhynchospora","holoschoenoides","Rhynchospora holoschoenoides","(Rich.) Herter","Muniz, CFS","1996","01","25","Mendonça, RC","1983","06","06","Brazil","Distrito Federal","Brasília","Reserva Ecologica do IBGE, Planta em cerradão, solo seco.","-47.8625","-15.92","-47.8625","-15.92",NA,NA,"Flores verde amareladas.","UEC043832","UEC043832","220","Liliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"532","2021-02-12 10:02:12-03","UNICAMP","UEC","88865","S","Plantae","Cyperaceae","Rhynchospora","holoschoenoides","Rhynchospora holoschoenoides","(Rich.) Herter","Araújo, AC","1997",NA,NA,"Martins, E; et al.","1993","11","13","Brazil","São Paulo","Ubatuba","Núcleo de Picinguaba, próximo à Lagoas.","-44.832222","-23.361389","-44.832222","-23.361389",NA,NA,"Herbáceas de planície.","UEC043838","UEC043838","29390","Liliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"533","2019-08-20 10:00:07-03","UNICAMP","UEC","35012","S","Plantae","Cyperaceae","Rhynchospora","holoschoenoides","Rhynchospora holoschoenoides","(Rich.) Herter",NA,NA,NA,NA,"Brito, HS; Vinha, SG","1983","03","02","Brazil","Bahia","Santa Cruz Cabrália","Estação ecológica do Pau-Brasil, Cerca de 16 km a W de Porto Seguro. região de Mata Higrófila Sul Baixana. Folha SE-24 (16-39c).","-39.0247001647949","-16.2780990600586",NA,NA,NA,NA,"Planta Herbácea, aproximadamente 50 cm de altura. Inflorescências marrons.","UEC043839","UEC043839","166","Liliopsida",NA,NA,NA,"49584","auto",NA,NA,NA,NA,NA
"534","2019-08-20 10:00:07-03","UNICAMP","UEC","50507","S","Plantae","Cyperaceae","Rhynchospora","holoschoenoides","Rhynchospora holoschoenoides","(Rich.) Herter","Muniz, CFS","1996","01","26","Mendonça, RC; Paula, JE","1988","06","16","Brazil","Distrito Federal","Brasília","Mata de encosta do córrego Capãozinho próximo a Sobradinho. Mata ciliar.","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"Erva com 1,20 metro de altura, inflorescência imatura; botão floral verde claro.","UEC043841","UEC043841","1029","Liliopsida",NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA
"535","2019-08-20 10:00:07-03","UNICAMP","UEC","16478","S","Plantae","Cyperaceae","Rhynchospora","holoschoenoides","Rhynchospora holoschoenoides","(Rich.) Herter","Thomas, WW","1985",NA,NA,"Davis, PH","1976","07","12","Brazil","Distrito Federal","Brasília","Parque do Gama, 45 km S. of Brasilia.&nf;Dry Valley forest.","-47.9296989440918","-15.7797002792358",NA,NA,"950","1000","Perennial.","UEC043847","UEC043847","60199","Liliopsida",NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA
"536","2019-08-20 10:00:07-03","UNICAMP","UEC","26938","S","Plantae","Cyperaceae","Rhynchospora","holoschoenoides","Rhynchospora holoschoenoides","(Rich.) Herter","Thomas, WW","1985",NA,NA,"Cunha, CN","1981","06","29","Brazil","Mato Grosso","Cáceres","Reserva Ecológica de Taimã., Planta encontrada nos Camololes ( vegetação flutuante) e por toda a ilha que esteja com água.","-57.6789016723633","-16.0706005096436",NA,NA,NA,NA,NA,"UEC043849","UEC043849","12668","Liliopsida",NA,NA,NA,"172193","auto",NA,NA,NA,NA,NA
"537","2021-03-01 16:19:41-03","UNICAMP","UEC","170199","S","Plantae","Cyperaceae","Rhynchospora","holoschoenoides","Rhynchospora holoschoenoides","(Rich.) Herter","Gil, ASB","2005","04","14","Faria, PCL; Zampa, PC; Magalhães, F; Costa, PO; Fazza, LFA","2000","04","30","Brazil","Minas Gerais","Descoberto","Reserva Biológica da Represa do Grama.","-42.9674987792969","-21.4596996307373",NA,NA,NA,NA,"Touceira no interior da mata.","UEC010620","UEC010620","143","Liliopsida",NA,NA,NA,"11991","auto",NA,NA,NA,NA,NA
"538","2019-08-20 10:00:07-03","UNICAMP","UEC","33851","S","Plantae","Cyperaceae","Rhynchospora","holoschoenoides","Rhynchospora holoschoenoides","(Rich.) Herter","Muniz, CFS","1996","01","26","Joly, CA; Stubblebine, WH; Benson, WW","1983","08","10","Brazil","Pará","Marabá","Complexo Carajás - Serra Norte.","-49.1178016662598","-5.36860990524292",NA,NA,NA,NA,"Herbácea, 60 a 70 cm, inflorescência globosa marrom, crescendo em área alagada permanentemente.","UEC043842","UEC043842","14811","Liliopsida",NA,NA,NA,"262883","auto",NA,NA,NA,NA,NA
"539","2019-08-20 10:00:07-03","UNICAMP","UEC","56945","S","Plantae","Cyperaceae","Rhynchospora","holoschoenoides","Rhynchospora holoschoenoides","(Rich.) Herter","Alves, M","1999","06","26","Araújo, F","1984","06","11","Brazil","Pernambuco","Parnamirim","Estrada Parnamirim, Recossolo raso.","-39.5783004760742","-8.09055995941162",NA,NA,NA,NA,"Mais ou menos 17 cm de altura.","UEC043831","UEC043831","109","Liliopsida",NA,NA,NA,"69919","auto",NA,NA,NA,NA,NA
"540","2021-03-01 16:19:41-03","UNICAMP","UEC","154183","S","Plantae","Cyperaceae","Rhynchospora","holoschoenoides","Rhynchospora holoschoenoides","(Rich.) Herter",NA,NA,NA,NA,"Barbosa, TDM; Cardozo, ND; Harns, I","2010","03","04","Brazil","Roraima","Caracaraí","Parque Nacional do Viruá, Ponto de coleta 228 (Nallarett).","-61.128101348877","1.81611001491547",NA,NA,NA,NA,"Erva. Estigmas longos. Espiguetas verdes-clara.; Estrada perdida, Campinarana arbustiva, com áreas aberta e algumas árvores ou arbusto de 5 m, serrapilheira mediana, solo arenoso.","UEC035129","UEC035129","1076","Liliopsida",NA,NA,NA,"365858","auto",NA,NA,NA,NA,NA
"541","2019-08-20 10:00:07-03","UNICAMP","UEC","16477","S","Plantae","Cyperaceae","Rhynchospora","holoschoenoides","Rhynchospora holoschoenoides","(Rich.) Herter","Araújo, AC","1997",NA,NA,"Davis, PH; Shepherd, GJ; Sakane, M; et al.","1976","09","08","Brazil","São Paulo","Cananéia","Ilha do Cardoso, S. promontory nr Maruja, Dune slacks. Stock swollen.","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,"UEC043848","UEC043848","D.60671","Liliopsida",NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA
"542","2019-08-20 10:00:07-03","UNICAMP","UEC","179274","S","Plantae","Cyperaceae","Rhynchospora","holoschoenoides","Rhynchospora holoschoenoides","(Rich.) Herter",NA,NA,NA,NA,"Eiten, G; Eiten, LT","1960","07","14","Brazil","São Paulo","Santo André","Alto da Serra. Biological Station os the Serra de Mogi, front crest of the Serra do Mar, about 1/2 Km W if the village of Paranapiacaba. Just north of house.","-46.5299987792969","-23.6599998474121",NA,NA,"840","840",NA,"UEC002357","UEC002357","2323","Liliopsida",NA,NA,NA,"27258","auto",NA,NA,NA,NA,NA
"543","2019-08-20 10:00:07-03","UNICAMP","UEC","16570","S","Plantae","Cyperaceae","Rhynchospora","holoschoenoides","Rhynchospora holoschoenoides","(Rich.) Herter","Araújo, AC","1997",NA,NA,"Moura, C","1978","07","01","Brazil","São Paulo","São Bernardo Do Campo","Em lugar brejoso nas adjacências da Via dos Imigrantes, altura do km 30.","-46.560001373291","-23.6900005340576",NA,NA,NA,NA,"Erva com cerca de 1m de altura.","UEC043840","UEC043840","8148","Liliopsida",NA,NA,NA,"31119","auto",NA,NA,NA,NA,NA
"544","2019-08-20 10:00:07-03","UNICAMP","UEC","16491","S","Plantae","Cyperaceae","Rhynchospora","holoschoenoides","Rhynchospora holoschoenoides","(Rich.) Herter","Araújo, AC","1997",NA,NA,"Gibbs, PE; Kinoshita, LS; Leitão Filho, HF; Andrade, JB","1976","11","09","Brazil","São Paulo","Ubatuba","Ao redor do Hotel das Flores, Campo brejoso.","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"Herbáceo até 40 cm, espiguetas castanho-claras.","UEC043837","UEC043837","3477","Liliopsida",NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA
"545","2019-11-19 14:06:18-03","UFRPE","PEUFR","35760","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","holoschoenoides","Rhynchospora holoschoenoides","(Rich.) Herter",NA,NA,NA,NA,"Expedição Botânica Norte-Nordeste do Brasil (EBNN); M.Luceño; M.Alves; A.Vanzela; A.P.Mendes; E.A.Rocha. M.B.Costa e Silva; I. Romero","1996","07","01","Brasil","Tocantins","Colinas de Tocantins","BR 153","-48.466667","-8.066667","48º28'00,00W","8º04'00,00S",NA,NA,"Frequente","PEUFR035760",NA,"643",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"546","2019-11-19 14:06:18-03","UFRPE","PEUFR","52642","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","holoschoenoides","Rhynchospora holoschoenoides","(Rich.) Herter","A.P.Mendes",NA,NA,NA,"A.P.Mendes; A.C.Settini","1996","11","08","Brasil","Rio Grande do Norte","Natal","Genipabú","-35.209222","-5.694778","35º12'33,2W","5º41'41,2S",NA,NA,NA,"PEUFR052642",NA,"411",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"547","2019-11-19 14:06:18-03","UFRPE","PEUFR","31430","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","holoschoenoides","Rhynchospora holoschoenoides","(Rich.) Herter",NA,NA,NA,NA,"Expedição Botânica Norte-Nordeste do Brasil (EBNN); M.Luceño; M.Alves; A.Vanzela; A.P.Mendes; E.A.Rocha. M.B.Costa e Silva; I. Romero","1996","06","22","Brasil","Bahia","Andaraí","Estrada para Mucugé","-41.316667","-12.833333","41º19'00,00W","12º50'00,00S","340","340","Frequente","PEUFR031430",NA,"281",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"548","2019-11-19 14:06:18-03","UFRPE","PEUFR","41372","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","holoschoenoides","Rhynchospora holoschoenoides","(Rich.) Herter","Modesto","1996",NA,NA,"M.Falcão","1996","02","29","Brasil","Pernambuco","Igarassu","Refúgio Ecológico Charles Darwin","-34.947778","-7.824167","34º56'52,00W","7º49'27,00S",NA,NA,"Erva","PEUFR041372",NA,"151",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"549","2019-11-19 14:06:18-03","UFRPE","PEUFR","43458","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","holoschoenoides","Rhynchospora holoschoenoides","(Rich.) Herter","Modesto","1996",NA,NA,"M.Falcão","1996","02","29","Brasil","Pernambuco","Igarassu","Refúgio Ecológico Charles Darwin","-34.947778","-7.824167","34º56'52,00W","7º49'27,00S",NA,NA,"Erva","PEUFR043458",NA,"150",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
