"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","phylum","order","infraspecificEpithet","typeStatus","recordNumber","continentOcean","preparationType","imagecode","coordinatePrecision","geoFlag","relationshipType","relatedCatalogItem","class","fieldNumber","individualCount"
"98","2019-11-01 15:15:30-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Orchidaceae","Liparis","vexillifera","Liparis vexillifera","(La Llave & Lex.) Cogn.","Pabst, GFJ","1969",NA,NA,"Irwin, HS; Maxwell, H; Wasshausen, DC","1968","02","20","Brasil","Minas Gerais","Serra do Espinhaço","Serra do Cipó, km 118 (ca. 153km N of Belo Horizonte)",NA,NA,NA,NA,"1300","1300","Terrestrial, the leaf solitary. Inflorescence to ca. 10cm tall. Perianth yellow; Wet campo slope. Gallery woods and adjacent campo","UB0016704","Monocotyledonae",NA,NA,NA,"20586","Southern America",NA,"UB0016704",NA,NA,NA,NA,NA,NA,NA
"99","2019-11-01 15:15:30-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Orchidaceae","Liparis","vexillifera","Liparis vexillifera","(La Llave & Lex.) Cogn.","Pabst, GFJ","1977",NA,NA,"Anderson, WR; Stieber, M; Kirkbride Junior, JH","1972","02","20","Brasil","Minas Gerais","Serra do Espinhaço","Serra do Cipó",NA,NA,NA,NA,"1220","1220","Herb at edge of sedge meadow and campo; flowers yellow; Grassy hillside sloping down to sedge meadow and then marsh with standing water on each side of small stream","UB0016700","Monocotyledonae",NA,NA,NA,"36381","Southern America",NA,"UB0016700",NA,NA,NA,NA,NA,NA,NA
"100","2019-11-01 15:15:30-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Orchidaceae","Liparis","vexillifera","Liparis vexillifera","(La Llave & Lex.) Cogn.","Pabst, GFJ","1979","03","06","Irwin, HS; et al.","1970","03","21","Brasil","Minas Gerais","Serra do Espinhaço","Ca. 17km E of Diamantina",NA,NA,NA,NA,"900","900","Terrestrial, erect, to ca. 25cm tall. Perianth ligh yellow; Wet ground, open places. Cut-over gallery forest in deep valley","UB0016698","Monocotyledonae",NA,NA,NA,"28030","Southern America",NA,"UB0016698",NA,NA,NA,NA,NA,NA,NA
"101","2019-11-01 15:15:30-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Orchidaceae","Liparis","vexillifera","Liparis vexillifera","(La Llave & Lex.) Cogn.","Pabst, GFJ","1979","03","06","Irwin, HS; et al.","1970","03","28","Brasil","Minas Gerais","Serra do Espinhaço","Ca. 3km N of São João da Chapada, road to Campo do Sampaio",NA,NA,NA,NA,"1200","1200","To ca. 10cm tall. Perianth yellow; Wet campo. Campo and cerrado","UB0016699","Monocotyledonae",NA,NA,NA,"28482","Southern America",NA,"UB0016699",NA,NA,NA,NA,NA,NA,NA
"102","2019-05-06 12:01:21-03","UFU","HUFU","32510","S","Plantae","Orchidaceae","Liparis","vexillifera","Liparis vexillifera","(Llave & Lex.) Cogn.",NA,"2014","03",NA,"Volpi, R.L.; Romero, R.; Pacheco, R.A.; Mendonça, I.; Cruz, M.P.; Alves, A.S.S. & Carvalho, S","2003","05","17","Brasil","Minas Gerais","Delfinópolis","Condomínio de Pedra","-46.8539009094238","-20.343900680542",NA,NA,NA,NA,"Planta, ca. 0,15 m. Frutos verdes.; Campo limpo. Solo arenoso pedregoso.","HUFU00035632",NA,NA,NA,NA,"716",NA,NA,"HUFU00035632","41380","auto",NA,NA,NA,NA,NA
"103","2020-08-20 14:54:47-03","UFSC","FLOR","50552","PreservedSpecimen","Plantae","Orchidaceae","Liparis","vexillifera","Liparis vexillifera","(La Llave & Lex.) Cogn.","Engels, M.E.","2013","04","29","Campestrini, S.; Trevisan, R.; Weber, P. & Venturi, S.","2013","01","24","Brasil","Santa Catarina","Água Doce","Próximo à BR 280 e as usinas eólicas.","-51.629444","-26.596389","51º37'46''W","26º35'47''S","1320","1320","Campo natural seco e pedregoso. Erva com flores amarelas.","FLOR0050552",NA,"Asparagales",NA,NA,"414",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","2017-09-11 17:11:58-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Liparis","campestris","Liparis campestris","Barb.Rodr.",NA,NA,NA,NA,"Regnell, AF",NA,NA,NA,"Brazil","São Paulo","Cajuru","ad Retiro de Lagem prope Cajurú","-47.3","-21.27",NA,NA,NA,NA,"Floret Februario-Martio",NA,NA,NA,NA,NA,"ser. III.1191pa","Southern America",NA,"P03P4N0060","21243","auto",NA,NA,NA,NA,NA
"105","2017-09-11 17:11:58-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Liparis","campestris","Liparis campestris","Barb.Rodr.",NA,NA,NA,NA,"Regnell, AF",NA,NA,NA,"Brazil","Minas Gerais","Caldas","in campis montosis prope Caldas","-46.3861","-21.9236",NA,NA,NA,NA,"Floret Februario-Martio",NA,NA,NA,NA,NA,"ser. III.1191pa","Southern America",NA,"P03P4N0060","25710","auto",NA,NA,NA,NA,NA
"106","2017-09-11 17:11:58-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Liparis","campestris","Liparis campestris","Barb.Rodr.",NA,NA,NA,NA,"Barbosa Rodrigues, J",NA,NA,NA,"Brazil","Minas Gerais","Caldas","in campis montosis prope Caldas","-46.3861","-21.9236",NA,NA,NA,NA,"Floret Februario-Martio",NA,NA,NA,NA,NA,"s.n.","Southern America",NA,"P03P4N0060","25710","auto",NA,NA,NA,NA,NA
"107","2017-09-11 17:11:58-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Liparis","campestris","Liparis campestris","Barb.Rodr.",NA,NA,NA,NA,"Schwacke, CAW",NA,NA,NA,"Brazil","Minas Gerais","Ouro Preto","in graminosis ad Serra de Ouro Preto altit. 1150 m.","-43.5081","-20.2875",NA,NA,"1500","1500","Floret Februario-Martio",NA,NA,NA,NA,NA,"9172","Southern America",NA,"P03P4N0060","44599","auto",NA,NA,NA,NA,NA
"108","2017-09-11 17:11:58-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Liparis","vexillifera","Liparis vexillifera","(La Llave & Lex.) Cogn.",NA,NA,NA,NA,"Funck, HC",NA,NA,NA,"Venezuela","Sucre","Cumaná","ad Cumana",NA,NA,NA,NA,NA,NA,"Floret Januario-Junio",NA,NA,NA,NA,NA,"675","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","2017-09-11 17:11:58-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Liparis","vexillifera","Liparis vexillifera","(La Llave & Lex.) Cogn.",NA,NA,NA,NA,"Purdie, W",NA,NA,NA,"Colombia","Magdalena","Santa Marta","prope Santa-Martha",NA,NA,NA,NA,NA,NA,"Floret Januario-Junio",NA,NA,NA,NA,NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","2017-09-11 17:11:58-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Liparis","vexillifera","Liparis vexillifera","(La Llave & Lex.) Cogn.",NA,NA,NA,NA,"Bernoulli, KG",NA,NA,NA,"Guatemala",NA,NA,"in Guatemala",NA,NA,NA,NA,NA,NA,"Floret Januario-Junio",NA,NA,NA,NA,NA,"290","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","2017-09-11 17:11:58-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Liparis","vexillifera","Liparis vexillifera","(La Llave & Lex.) Cogn.",NA,NA,NA,NA,"Schomburgk, RH",NA,NA,NA,"Guyana",NA,NA,"in Guiana anglica ad Watu Ticaba",NA,NA,NA,NA,NA,NA,"Floret Januario-Junio",NA,NA,NA,NA,NA,"1678","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","2017-09-11 17:11:58-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Liparis","vexillifera","Liparis vexillifera","(La Llave & Lex.) Cogn.",NA,NA,NA,NA,"Schomburgk, RH",NA,NA,NA,"Guyana",NA,NA,"in Guiana anglica ad Watu Ticaba",NA,NA,NA,NA,NA,NA,"Floret Januario-Junio",NA,NA,NA,NA,NA,"6","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","2017-09-11 17:11:58-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Liparis","vexillifera","Liparis vexillifera","(La Llave & Lex.) Cogn.",NA,NA,NA,NA,"Purdie, W",NA,NA,NA,"Jamaica",NA,NA,"in Jamaica",NA,NA,NA,NA,NA,NA,"Floret Januario-Junio",NA,NA,NA,NA,NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","2017-09-11 17:11:58-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Liparis","vexillifera","Liparis vexillifera","(La Llave & Lex.) Cogn.",NA,NA,NA,NA,"Macfadyen, J",NA,NA,NA,"Jamaica",NA,NA,"in Jamaica",NA,NA,NA,NA,NA,NA,"Floret Januario-Junio",NA,NA,NA,NA,NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","2017-09-11 17:11:58-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Liparis","vexillifera","Liparis vexillifera","(La Llave & Lex.) Cogn.",NA,NA,NA,NA,"Wiles, AM",NA,NA,NA,"Jamaica",NA,NA,"in Jamaica",NA,NA,NA,NA,NA,NA,"Floret Januario-Junio",NA,NA,NA,NA,NA,"1812","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","2017-09-11 17:11:58-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Liparis","vexillifera","Liparis vexillifera","(La Llave & Lex.) Cogn.",NA,NA,NA,NA,"Galeotti, HG",NA,NA,NA,"Mexico","Veracruz",NA,"in Mexico prope Vera-Cruz",NA,NA,NA,NA,NA,NA,"Floret Januario-Junio",NA,NA,NA,NA,NA,"5138","Northern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","2017-09-11 17:11:58-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Liparis","vexillifera","Liparis vexillifera","(La Llave & Lex.) Cogn.",NA,NA,NA,NA,"Sintenis, PEE",NA,NA,NA,"Puerto Rico",NA,NA,"in Puerto-Rico",NA,NA,NA,NA,NA,NA,"Floret Januario-Junio",NA,NA,NA,NA,NA,"514","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","2017-09-11 17:11:58-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Liparis","vexillifera","Liparis vexillifera","(La Llave & Lex.) Cogn.",NA,NA,NA,NA,"Moritzi, A",NA,NA,NA,"Colombia",NA,NA,"ad Lagunitans",NA,NA,NA,NA,NA,NA,"Floret Januario-Junio",NA,NA,NA,NA,NA,"1973","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","2017-09-11 17:11:58-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Liparis","vexillifera","Liparis vexillifera","(La Llave & Lex.) Cogn.",NA,NA,NA,NA,"Moritzi, A",NA,NA,NA,"Venezuela","Monagas","Caripe","in Venezuela prope Caripe",NA,NA,NA,NA,NA,NA,"Floret Januario-Junio",NA,NA,NA,NA,NA,"625","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","2017-09-11 17:11:58-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Liparis","vexillifera","Liparis vexillifera","(La Llave & Lex.) Cogn.",NA,NA,NA,NA,"Spruce, R",NA,NA,NA,"Venezuela",NA,NA,"in Nova-Granata ad Baños prope Pasto.",NA,NA,NA,NA,NA,NA,"Floret Januario-Junio",NA,NA,NA,NA,NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","2017-09-11 17:11:58-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Liparis","vexillifera","Liparis vexillifera","(La Llave & Lex.) Cogn.",NA,NA,NA,NA,"Wright, C",NA,NA,NA,"Cuba",NA,NA,"in insul. cuba",NA,NA,NA,NA,NA,NA,"Floret Januario-Junio",NA,NA,NA,NA,NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","2017-09-11 17:11:58-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Liparis","vexillifera","Liparis vexillifera","(La Llave & Lex.) Cogn.",NA,NA,NA,NA,"Skinner, SG",NA,NA,NA,"Guatemala",NA,NA,"in Guatemala",NA,NA,NA,NA,NA,NA,"Floret Januario-Junio",NA,NA,NA,NA,NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","2017-09-11 17:11:58-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Liparis","vexillifera","Liparis vexillifera","(La Llave & Lex.) Cogn.",NA,NA,NA,NA,"Crueger, H",NA,NA,NA,"Trinidad and Tobago",NA,NA,"in insul. Trinitatis",NA,NA,NA,NA,NA,NA,"Floret Januario-Junio",NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","2017-09-11 17:11:58-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Liparis","vexillifera","Liparis vexillifera","(La Llave & Lex.) Cogn.",NA,NA,NA,NA,"Wagener, H",NA,NA,NA,"Venezuela","Caracas","Caracas","prope Caracas",NA,NA,NA,NA,NA,NA,"Floret Januario-Junio",NA,NA,NA,NA,NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","2017-09-11 17:11:58-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Liparis","vexillifera","Liparis vexillifera","(La Llave & Lex.) Cogn.",NA,NA,NA,NA,"Lorentz, PG",NA,NA,NA,"Argentina","Salta",NA,"Var. Beta. In Argentinae prov. Salta ad Yacone, et in Sierra de Tecuman ad Serrania de la Cuesta del Garabatal.",NA,NA,NA,NA,NA,NA,"Floret Januario-Junio. In Brasilia forsan adhuc invenienda",NA,NA,NA,NA,NA,"876","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","2017-09-11 17:11:58-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Liparis","vexillifera","Liparis vexillifera","(La Llave & Lex.) Cogn.",NA,NA,NA,NA,"Hieronymus, GHEW",NA,NA,NA,"Argentina","Salta",NA,"Var. Beta. In Argentinae prov. Salta ad Yacone, et in Sierra de Tecuman ad Serrania de la Cuesta del Garabatal.",NA,NA,NA,NA,NA,NA,"Floret Januario-Junio",NA,NA,NA,NA,NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","2017-09-11 17:11:58-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Liparis","vexillifera","Liparis vexillifera","(La Llave & Lex.) Cogn.",NA,NA,NA,NA,"Lorentz, PG",NA,NA,NA,"Argentina","Salta",NA,"Var. Beta. In Argentinae prov. Salta ad Yacone, et in Sierra de Tecuman ad Serrania de la Cuesta del Garabatal.",NA,NA,NA,NA,NA,NA,"Floret Januario-Junio",NA,NA,NA,NA,NA,"306","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","2017-09-11 17:11:58-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Liparis","vexillifera","Liparis vexillifera","(La Llave & Lex.) Cogn.",NA,NA,NA,NA,"Linden, JJ",NA,NA,NA,"Brazil","Maranhão","Mirador","prope Mirador","-44.3631","-6.37083",NA,NA,NA,NA,"Floret Januario-Junio",NA,NA,NA,NA,NA,"199","Southern America",NA,NA,"176498","auto",NA,NA,NA,NA,NA
"129","2017-09-11 17:11:58-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Liparis","vexillifera","Liparis vexillifera","(La Llave & Lex.) Cogn.",NA,NA,NA,NA,"Sartorius, CW",NA,NA,NA,"Brazil","Maranhão","Mirador","prope Mirador","-44.3631","-6.37083",NA,NA,NA,NA,"Floret Januario-Junio",NA,NA,NA,NA,NA,"s.n.","Southern America",NA,NA,"176498","auto",NA,NA,NA,NA,NA
"130","2017-09-11 17:11:58-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Liparis","vexillifera","Liparis vexillifera","(La Llave & Lex.) Cogn.",NA,NA,NA,NA,"Otto, CFE",NA,NA,NA,"Brazil","Rio Grande do Norte","Santo Antônio","prope S. Antonio altit. 1700 m.","-35.4789","-6.31056",NA,NA,"1700","1700","Floret Januario-Junio",NA,NA,NA,NA,NA,"889","Southern America",NA,NA,"18665","auto",NA,NA,NA,NA,NA
"131","2021-02-08 12:52:18-03","UFRGS","ICN","110841","S","Plantae","Orchidaceae","Liparis","vexillifera","Liparis vexillifera","(Lex.) Cogn.","Nunes, VF","1993","09","20","Nunes, VF","1993","09","10","Brasil","RS","Guaíba","Cerro do Poeta, Fazenda São Maximiano- Passo de Petim (BR-116)- Propriedade do Sr. Nelson Ivo Matzembacher","-51.3250007629395","-30.113899230957",NA,NA,NA,NA,"Flores verde-amareladas.; Terrícola de campo,junto a gramíneas e bromeliáceas, solo úmido sobre rochas","ICN00040349","Monocotyledon",NA,NA,NA,"1352","América do Sul",NA,NA,"28343","auto",NA,NA,NA,NA,NA
"132","2021-02-08 12:52:18-03","UFRGS","ICN","149284","S","Plantae","Orchidaceae","Liparis","vexillifera","Liparis vexillifera","(Lex.) Cogn.","Waechter, JL",NA,NA,NA,"Setubal, R","2005","09","03","Brasil","RS","Porto Alegre","morro São Pedro Econsciência Espaço de Conservação","-51.2299995422363","-30.0331001281738",NA,NA,"145","145","erva em campo rupestre de topo de morro","ICN00040350","Monocotyledon",NA,NA,NA,"92","América do Sul",NA,NA,"29946","auto",NA,NA,NA,NA,NA
"133","2021-02-08 12:52:18-03","UFRGS","ICN","051520","S","Plantae","Orchidaceae","Liparis","vexillifera","Liparis vexillifera","(Lex.) Cogn.","Waechter, JL",NA,NA,NA,"Stützel, T","1981","10","16","Brasil","SC",NA,"Entre Rancho Queimado e Alfredo Wagner",NA,NA,NA,NA,NA,NA,NA,"ICN00040348","Monocotyledon",NA,NA,NA,"s.n.","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","2019-11-21 10:13:31-03","IBt","SP","194940","S","Plantae","Orchidaceae","Liparis","vexillifera","Liparis vexillifera","(La Llave & Lex.) Cogn.","Pabst, GFJ","1979","02",NA,"Gates, B","1979","02","05","Brasil","Goiás","Alto Paraíso de Goiás","Chapada dos Veadeiros, 4 km NE of road. 16 km N by road of Alto Paraíso","-47","-14","-47","-14","1600","1600",NA,NA,NA,NA,NA,NA,"163",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","2019-11-21 10:13:31-03","IBt","SP","194930","S","Plantae","Orchidaceae","Liparis","vexillifera","Liparis vexillifera","(La Llave & Lex.) Cogn.","Pabst, GFJ","1979","02",NA,"Gates, B; Estabrook","1979","02","16","Brasil","Goiás","Alto Paraíso de Goiás","Chapada dos Veadeiros, 5 km E of Alto Paraíso","-47","-14","-47","-14","1550","1550",NA,NA,NA,NA,NA,NA,"227",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","2019-11-21 10:13:31-03","IBt","SP","29243","S","Plantae","Orchidaceae","Liparis","vexillifera","Liparis vexillifera","(La Llave & Lex.) Cogn.","Barros, F","1981","03",NA,"Brade, AC","1913","03","02","Brasil","São Paulo",NA,"Lageado",NA,NA,NA,NA,NA,NA,NA,"SP019957",NA,NA,NA,NA,"6222",NA,NA,"SP019957",NA,NA,NA,NA,NA,NA,NA
"137","2019-11-21 10:13:31-03","IBt","SP","318562","S","Plantae","Orchidaceae","Liparis","vexillifera","Liparis vexillifera","(La Llave & Lex.) Cogn.","Bianchetti, LB","1992","03","16","Cavalcanti, TB; Walter, BMT; Rocha, DMS; Santos, HGP; Cordovil Silva, SP; Batista, NPV","1992","03","10","Brasil","Goiás","Minaçu","Próximo a área de empréstimo de argila ME 33","-48.383333","-13.466667","-48.383333","-13.466667","1000","1000",NA,NA,NA,NA,NA,NA,"1125",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","2019-11-21 10:13:31-03","IBt","SP","5135","S","Plantae","Orchidaceae","Liparis","vexillifera","Liparis vexillifera","(La Llave & Lex.) Cogn.","Barros, F","1981","03",NA,"Hoehne, FC","1921","01","27","Brasil","Minas Gerais","Miguel Burnier",NA,NA,NA,NA,NA,NA,NA,NA,"SP019958",NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","2019-11-21 10:13:31-03","IBt","SP","35216","S","Plantae","Orchidaceae","Liparis","vexillifera","Liparis vexillifera latifolia","Cogn.","Hoehne, FC",NA,NA,NA,"s.col.","1897","01",NA,"Argentina","Salta","Pampa Grande",NA,NA,NA,NA,NA,NA,NA,NA,"SP019959",NA,NA,"latifolia",NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","2019-11-21 10:13:31-03","IBt","SP","474312","S","Plantae","Orchidaceae","Liparis","vexillifera","Liparis vexillifera","(La Llave & Lex.) Cogn.","Vieira, TL","2015","04","16","Valente, GE; Azevedo, AA","2009","02","14","Brasil","Minas Gerais","Ouro Branco","Serra do Ouro Branco, Lajeado","-43.6918983459473","-20.5207996368408",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2443",NA,NA,NA,"13809","auto",NA,NA,NA,NA,NA
"141","2019-11-21 10:13:31-03","IBt","SP","48287","S","Plantae","Orchidaceae","Liparis","vexillifera","Liparis vexillifera","(La Llave & Lex.) Cogn.","Barros, F","1981","03",NA,"Mendes Magalhães, G","1942","01","16","Brasil","Minas Gerais","Ouro Preto","Morro da Cruz","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1063",NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA
"142","2019-11-21 10:13:31-03","IBt","SP","231989","S","Plantae","Orchidaceae","Liparis","vexillifera","Liparis vexillifera","(La Llave & Lex.) Cogn.",NA,NA,NA,NA,"Barros, F","1987","02","01","Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó, Km 113 da rodovia Lagoa Santa a Conceição do Mato Dentro, próx. ao córrego Vitalino","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1298",NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA
"143","2019-11-21 10:13:31-03","IBt","SP","52441","S","Plantae","Orchidaceae","Liparis","vexillifera","Liparis vexillifera","(La Llave & Lex.) Cogn.","Barros, F","1981","03",NA,"Eugenio Leite, J","1945","02","23","Brasil","São Paulo","Campos do Jordão",NA,"-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3403",NA,NA,NA,"21048","auto",NA,NA,NA,NA,NA
"144","2019-11-21 10:13:31-03","IBt","SP","32520","S","Plantae","Orchidaceae","Liparis","vexillifera","Liparis vexillifera","(La Llave & Lex.) Cogn.","Barros, F","1981","03",NA,"Kuhlmann, M","1935","02","06","Brasil","São Paulo","Campos do Jordão","Entre Abernessia e Umuarama","-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,"21048","auto",NA,NA,NA,NA,NA
"145","2019-11-21 10:13:31-03","IBt","SP","7539","S","Plantae","Orchidaceae","Liparis","vexillifera","Liparis vexillifera","(La Llave & Lex.) Cogn.","Barros, F","1981","03",NA,"Gehrt, A","1922","02","02","Brasil","São Paulo","Santo André","E.B. do Alto da Serra de Paranapiacaba, linha São Paulo-Santos","-46.5299987792969","-23.6599998474121",NA,NA,NA,NA,NA,"SP020084",NA,NA,NA,NA,"s.n.",NA,NA,"SP020084","27258","auto",NA,NA,NA,NA,NA
