"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","coordinatePrecision","individualCount","occurrenceRemarks","geoFlag","scientificNameAuthorship","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","continentOcean","preparationType","barcode","imagecode","class","relatedCatalogItem","typeStatus","fieldNumber","infraspecificEpithet","previousCatalogNumber","sex"
"575","2019-10-07 09:32:30-03","UEFS","HUEFS","45445","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Passifloraceae","Passiflora","organensis","Passiflora organensis",NA,NA,NA,NA,"Sem coletor","428","1837","02",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Montanha dos órgãos.","-43.2075004577637","-22.9027996063232","57442",NA,NA,"auto","Gardner",NA,NA,NA,NA,NA,NA,"HUEFS0045445",NA,"Rosanae",NA,NA,NA,NA,NA,NA
"576","2020-04-07 16:32:30-03","IAC","IAC","37655","S","Plantae",NA,NA,"Passifloraceae-3.Passifloroideae","Passiflora","glaucescens","Passiflora glaucescens","M.A. Milward de Azevedo","2006","12","07","Kraenzlin & Schlechter","s/nº","1935","03","22","Brasil","São Paulo","São Paulo",NA,"-46.6361","-23.5475",NA,NA,NA,NA,"Killip","-46.6361","-23.5475",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"577","2020-04-07 16:32:31-03","IAC","IAC","44360","S","Plantae",NA,NA,"Passifloraceae-3.Passifloroideae","Passiflora","organensis","Passiflora organensis","L.C. Bernacci et al.","2004","05","04","L.C. Bernacci; H. Lorenzi & E.F. Souto","3726","2004","05","04","Brasil","Minas Gerais","Leopoldina","23Km ao Norte da cidade, distrito Ribeiro Junqueira","-42.5063889","-21.4186111",NA,NA,"Coordenadas do material: 21°25#?#07S 42°30#?#23W",NA,"Gardner","-42.5063889","-21.4186111",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"578","2020-04-07 16:32:31-03","IAC","IAC","44362","S","Plantae",NA,NA,"Passifloraceae-3.Passifloroideae","Passiflora","organensis","Passiflora organensis","L.C. Bernacci et al.","2004","05","04","L.C. Bernacci; H. Lorenzi & E.F. Souto","3728","2004","05","04","Brasil","Minas Gerais","Córrego Novo",NA,"-42.4711111","-19.8269444",NA,NA,"Coordenadas do material: 19°49#?#37S 42°28#?#16W. Entretanto é indicado que a coleta seria em Bom Jesus do Galho",NA,"Gardner","-42.4711111","-19.8269444",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"579","2020-04-07 16:32:31-03","IAC","IAC","44366","S","Plantae",NA,NA,"Passifloraceae-3.Passifloroideae","Passiflora","organensis","Passiflora organensis","L.C. Bernacci et al.","2004","05","05","L.C. Bernacci; H. Lorenzi & E.F. Souto","3732","2004","05","05","Brasil","Minas Gerais","Caeté","Estrada de terra para Taquaraçu de Minas","-43.6697","-19.88",NA,NA,NA,NA,"Gardner","-43.6697","-19.8800",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"580","2020-04-07 16:32:31-03","IAC","IAC","44922","S","Plantae",NA,NA,"Passifloraceae-3.Passifloroideae","Passiflora","organensis","Passiflora organensis","M.A. Milward de Azevedo","2003","02","09","A.F. Carvalho","267","1992","12","09","Brasil","Minas Gerais","Viçosa","UFV, viveiro de plantas da Vila Gianetti","-42.8819","-20.7539",NA,NA,NA,NA,"Gardner","-42.8819","-20.7539",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"581","2020-04-07 16:32:31-03","IAC","IAC","44933","S","Plantae",NA,NA,"Passifloraceae-3.Passifloroideae","Passiflora","organensis","Passiflora organensis","M.A. Milward de Azevedo","2003","02","09","M.V.B. Garcia","s/nº","1985","02","09","Brasil","Minas Gerais","Ouro Preto","Cachoeira das Andorinhas","-43.5081","-20.2875",NA,NA,NA,NA,"Gardner","-43.5081","-20.2875",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"582","2020-04-07 16:32:31-03","IAC","IAC","33807","S","Plantae",NA,NA,"Passifloraceae-3.Passifloroideae","Passiflora","porophylla","Passiflora porophylla","L.C. Bernacci","2017","11","22","A.C. Brade","5524","1912","03","17","Brasil","São Paulo",NA,NA,NA,NA,NA,NA,"Confirmado por M. Milward-de-Azevedo 11/02/2008",NA,"Vell.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"583","2020-04-07 16:32:31-03","IAC","IAC","29833","S","Plantae",NA,NA,"Passifloraceae-3.Passifloroideae","Passiflora","porophylla","Passiflora porophylla","L.C. Bernacci","2017","11","22","L.C. Bernacci; P.R.P. Andrade; R. Belinelo; S.M.P. Falivene & A.M.C. Silva","1090","1995","01","11","Brasil","São Paulo","Pariquera-Açu","Rodovia a partir da BR116 para cidade","-47.8811","-24.715",NA,NA,NA,NA,"Vell.","-47.8811","-24.7150",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"584","2020-04-07 16:32:31-03","IAC","IAC","33804","S","Plantae",NA,NA,"Passifloraceae-3.Passifloroideae","Passiflora","porophylla","Passiflora porophylla","L.C. Bernacci","2017","11","22","T.P. Guerra & M. Kirizawa","108","1985","02","26","Brasil","São Paulo","Santo André",NA,"-46.5383","-23.6639",NA,NA,"Confirmado por M. Milward-de-Azevedo 11/02/2008",NA,"Vell.","-46.5383","-23.6639",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"585","2020-04-07 16:32:31-03","IAC","IAC","33805","S","Plantae",NA,NA,"Passifloraceae-3.Passifloroideae","Passiflora","porophylla","Passiflora porophylla","L.C. Bernacci","2017","11","22","M. Kirizawa","1411","1985","03","22","Brasil","São Paulo","Santo André","Reserva Biológica do Alto da Serra de Paranapiacaba","-46.5383","-23.6639",NA,NA,"Material doado pelo Instituto de Botânica de São Paulo",NA,"Vell.","-46.5383","-23.6639",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"586","2020-04-07 16:32:31-03","IAC","IAC","33806","S","Plantae",NA,NA,"Passifloraceae-3.Passifloroideae","Passiflora","porophylla","Passiflora porophylla","L.C. Bernacci","2017","11","22","M. Sugiyama; A.E. Lopes & M. Kirizawa","1282","1995","03","14","Brasil","São Paulo","Santo André","Reserva Biológica do Alto da Serra de Paranapiacaba","-46.5383","-23.6639",NA,NA,"No deslizamento ocorrido a cerca de uma ano napicada 15. Material doado pelo Instituto de Botânica de São Paulo",NA,"Vell.","-46.5383","-23.6639",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"587","2020-04-07 16:32:31-03","IAC","IAC","33808","S","Plantae",NA,NA,"Passifloraceae-3.Passifloroideae","Passiflora","porophylla","Passiflora porophylla","L.C. Bernacci","2017","11","22","O. Yano et al.","22447","1994","02","17","Brasil","São Paulo","Ibiúna",NA,"-47.2225","-23.6564",NA,NA,"Confirmado por M. Milward-de-Azevedo 11/02/2008",NA,"Vell.","-47.2225","-23.6564",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"588","2020-04-07 16:32:31-03","IAC","IAC","33809","S","Plantae",NA,NA,"Passifloraceae-3.Passifloroideae","Passiflora","porophylla","Passiflora porophylla","L.C. Bernacci","2017","11","22","W. Hoehne","s/nº","1938","02","03","Brasil","São Paulo",NA,NA,NA,NA,NA,NA,"Nome popular: maracujazinho da serra; Confirmado por M. Milward-de-Azevedo 22/01/2008",NA,"Vell.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"589","2020-04-07 16:32:31-03","IAC","IAC","33810","S","Plantae",NA,NA,"Passifloraceae-3.Passifloroideae","Passiflora","porophylla","Passiflora porophylla","L.C. Bernacci","1999","11","22","J.Y. Tamashiro; N.M. Ivanauskas; J.P. Souza; P.H. Miyagi; R. Belinelo & G.D. Fernandes","887","1995","04","13","Brasil","São Paulo","São Bento do Sapucaí","Estrada de terra para Campos de Jordão","-45.7308","-22.6889",NA,NA,"Flora Fanerogâmica do Estado de São Paulo. Projeto temático financiado pela FAPESP",NA,"Vell.","-45.7308","-22.6889",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"590","2020-04-07 16:32:31-03","IAC","IAC","33811","S","Plantae",NA,NA,"Passifloraceae-3.Passifloroideae","Passiflora","porophylla","Passiflora porophylla","L.C. Bernacci","2017","11","22","A. Furlan (1); M.A. Assis; F.C.P. Garcia; P.H.P. Ruffino & C.E. Carneiro","1472","1994","04","15","Brasil","São Paulo","Ubatuba",NA,"-45.0711","-23.4339",NA,NA,"Confirmado por M. Milward-de-Azevedo 11/02/2008",NA,"Vell.","-45.0711","-23.4339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"591","2020-04-07 16:32:31-03","IAC","IAC","33812","S","Plantae",NA,NA,"Passifloraceae-3.Passifloroideae","Passiflora","porophylla","Passiflora porophylla","L.C. Bernacci","2017","11","23","P.H. Miyagi; J. Paula-Souza & J.A. Zandoval","406","1995","02","12","Brasil","São Paulo","Itararé","Cerca de 28 Km de Itararé em direção à pedreira São Judas, cerca de 1 Km da estrada Itararé - Bonsucesso de Itararé, 2ª parada","-49.3317","-24.1125",NA,NA,NA,NA,"Vell.","-49.3317","-24.1125",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"592","2020-04-07 16:32:31-03","IAC","IAC","33892","S","Plantae",NA,NA,"Passifloraceae-3.Passifloroideae","Passiflora","porophylla","Passiflora porophylla","L.C. Bernacci","2017","01","22","V.C. Souza; J.P. Souza; V.R. Scalon & A. Astorino","10616","1996","01","26","Brasil","São Paulo","Itararé","Estrada para Bom Sucesso de Itararé. Descida da Serra","-49.3317","-24.1125",NA,NA,"Material doado pelo Herbário ESA , Departamento de Botânica, Escola Superior de Agricultura Luiz de Queiroz (ESALQ), Universidade de São Paulo. Flora Fanerogâmica do Estado de São Paulo. Projeto temático financiado pela FAPESP",NA,"Vell.","-49.3317","-24.1125",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"593","2020-04-07 16:32:31-03","IAC","IAC","33895","S","Plantae",NA,NA,"Passifloraceae-3.Passifloroideae","Passiflora","porophylla","Passiflora porophylla","L.C. Bernacci","2017","11","22","V.C. Souza; J.P. Souza; V.R. Scalon & A. Astorino","10497","1996","01","25","Brasil","São Paulo","Itararé",NA,"-49.3317","-24.1125",NA,NA,"Confirmado por M. Milward-de-Azevedo 22/01/2008",NA,"Vell.","-49.3317","-24.1125",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"594","2020-04-07 16:32:31-03","IAC","IAC","36421","S","Plantae",NA,NA,"Passifloraceae-3.Passifloroideae","Passiflora","porophylla","Passiflora porophylla","L.C. Bernacci","2017","11","22","F. Chung; J. Matos; M. Schmidt; F.B. Gandara; N.M. Ivanauskas; A. Vanini; J.P. Souza; V.C. Souza; J.Y. Tamashiro & R.R. Rodrigues","129","1997","12","13","Brasil","São Paulo","Apiaí",NA,"-48.8425","-24.5094",NA,NA,NA,NA,"Vell.","-48.8425","-24.5094",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"595","2020-04-07 16:32:31-03","IAC","IAC","36728","S","Plantae",NA,NA,"Passifloraceae-3.Passifloroideae","Passiflora","porophylla","Passiflora porophylla","L.C. Bernacci","2017","11","22","F. Chung et al.","232","1997","12","19","Brasil","São Paulo","Bom Sucesso de Itararé",NA,"-49.1439","-24.3178",NA,NA,NA,NA,"Vell.","-49.1439","-24.3178",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"596","2020-04-07 16:32:31-03","IAC","IAC","41256","S","Plantae",NA,NA,"Passifloraceae-3.Passifloroideae","Passiflora","porophylla","Passiflora porophylla","L.C. Bernacci","2017","11","22","M. Kuhlmann","2677","1951","03","23","Brasil","Rio de Janeiro","Angra dos Reis","Fazenda Japuhyba","-44.3181","-23.0067",NA,NA,NA,NA,"Vell.","-44.3181","-23.0067",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"597","2020-04-07 16:32:31-03","IAC","IAC","41486","S","Plantae",NA,NA,"Passifloraceae-3.Passifloroideae","Passiflora","porophylla","Passiflora porophylla","L.C. Bernacci","2017","11","22","L.C. Bernacci","3135","2000","12","11","Brasil","São Paulo","Nova Odessa","Instituto Plantarum","-47.2958","-22.7775",NA,NA,NA,NA,"Vell.","-47.2958","-22.7775",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"598","2020-04-07 16:32:31-03","IAC","IAC","41490","S","Plantae",NA,NA,"Passifloraceae-3.Passifloroideae","Passiflora","porophylla","Passiflora porophylla","L.C. Bernacci","2017","11","22","L.C. Bernacci","3139","2000","12","11","Brasil","São Paulo","Nova Odessa","Instituto Plantarum","-47.2958","-22.7775",NA,NA,NA,NA,"Vell.","-47.2958","-22.7775",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"599","2020-04-07 16:32:31-03","IAC","IAC","43011","S","Plantae",NA,NA,"Passifloraceae-3.Passifloroideae","Passiflora","porophylla","Passiflora porophylla","L.C. Bernacci","2017","11","22","D.A. Folli","2530","1995","01","31","Brasil","Espírito Santo","Venda Nova do Imigrante","Sítio Guaçuvirá - ICEB, na chapada","-41.1347","-20.3397",NA,NA,"nome popular: maracujá-pintado",NA,"Vell.","-41.1347","-20.3397",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"600","2020-04-07 16:32:31-03","IAC","IAC","44061","S","Plantae",NA,NA,"Passifloraceae-3.Passifloroideae","Passiflora","porophylla","Passiflora porophylla","L.C. Bernacci","2017","11","22","L.C. Bernacci","3628","2004","02","05","Brasil","São Paulo","Bom Sucesso de Itararé",NA,"-49.1439","-24.3178",NA,NA,NA,NA,"Vell.","-49.1439","-24.3178",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"601","2020-04-07 16:32:31-03","IAC","IAC","44167","S","Plantae",NA,NA,"Passifloraceae-3.Passifloroideae","Passiflora","porophylla","Passiflora porophylla","L.C. Bernacci","2017","11","22","L.C. Bernacci & A.V. Costa","3702","2004","03","30","Brasil","São Paulo","Santo André","Paranapiacaba, Reserva Biológica do Alto da Serra, próximo a Casa do Naturalista","-46.30716","-23.771191",NA,NA,NA,NA,"Vell.","-46.307160","-23.771191",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"602","2020-04-07 16:32:31-03","IAC","IAC","45615","S","Plantae",NA,NA,"Passifloraceae-3.Passifloroideae","Passiflora","porophylla","Passiflora porophylla","L.C. Bernacci","2017","11","23","E.F. Souto; L.C. Bernacci; F.C. Campos Neto; N.C. Oliveira & V. Luna","5106","2005","03","03","Brasil","Minas Gerais","Sabará","BR 262 (381), trevo para a cidade","-43.690944","-19.788",NA,NA,"coordenadas do material: 19°47#?#16.8S, 43°41#?#27.4W",NA,"Vell.","-43.690944","-19.788000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"603","2020-04-07 16:32:31-03","IAC","IAC","46750","S","Plantae",NA,NA,"Passifloraceae-3.Passifloroideae","Passiflora","porophylla","Passiflora porophylla","L.C. Bernacci","2017","11","22","L.C. Bernacci","4058","2005","11","22","Brasil","São Paulo","Nova Odessa","Instituto Plantarum","-47.2958","-22.7775",NA,NA,NA,NA,"Vell.","-47.2958","-22.7775",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"604","2020-04-07 16:32:31-03","IAC","IAC","48088","S","Plantae",NA,NA,"Passifloraceae-3.Passifloroideae","Passiflora","porophylla","Passiflora porophylla","L.C. Bernacci","2017","11","22","L.C. Bernacci","4331","2006","12","21","Brasil","São Paulo","Nova Odessa","Instituto Plantarum","-47.2958","-22.7775",NA,NA,"Procedente de Itararé(SP), parcela 8.29",NA,"Vell.","-47.2958","-22.7775",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"605","2020-04-07 16:32:31-03","IAC","IAC","49344","S","Plantae",NA,NA,"Passifloraceae-3.Passifloroideae","Passiflora","porophylla","Passiflora porophylla","L.C. Bernacci","2017","11","22","L.C. Bernacci & R. Tsuji","4461","2008","02","27","Brasil","Minas Gerais","Lima Duarte","Conceição do Ibitipoca, beira da estrada para o Parque Estadual","-43.928889","-21.710278",NA,NA,"Coordenadas: W43°55#?#44, S21°42#?#37",NA,"Vell.","-43.928889","-21.710278",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"606","2020-04-07 16:32:31-03","IAC","IAC","49395","S","Plantae",NA,NA,"Passifloraceae-3.Passifloroideae","Passiflora","porophylla","Passiflora porophylla","L.C. Bernacci","2017","11","23","L.C. Bernacci; R. Tsuji & I.G. Costa","4436","2008","02","23","Brasil","Rio de Janeiro","Cardoso Moreira","Estrada para São Luís, Serra da Vista","-41.564444","-21.561667",NA,NA,"Coordenadas do material: 41°33`52W, 21°33`42S",NA,"Vell.","-41.564444","-21.561667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"607","2020-04-07 16:32:31-03","IAC","IAC","51060","S","Plantae",NA,NA,"Passifloraceae-3.Passifloroideae","Passiflora","porophylla","Passiflora porophylla","L.C. Bernacci","2017","11","23","L.A.M. Silva & L.D.H.C.S. Conceição","5019","2007","04","04","Brasil","Bahia","Ilhéus","Campus da Universidade Estadual de Santa Cruz (UESC) casa das passifloras","-39.0494","-14.7889",NA,NA,"Nome popular: maracujá silvestre, acesso 166",NA,"Vell.","-39.0494","-14.7889",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"608","2020-04-07 16:32:31-03","IAC","IAC","53474","S","Plantae",NA,NA,"Passifloraceae-3.Passifloroideae","Passiflora","porophylla","Passiflora porophylla","L.C. Bernacci","2017","11","23","A.C. Tonaco & M. Melo","168","2011","03","24","Brasil","Minas Gerais","Ouro Preto","Parque Estadual do Itacolomi; Lagoa Seca","-43.488889","-20.431944",NA,NA,NA,NA,"Vell.","-43.488889","-20.431944",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"609","2020-04-07 16:32:31-03","IAC","IAC","54315","S","Plantae",NA,NA,"Passifloraceae-3.Passifloroideae","Passiflora","porophylla","Passiflora porophylla","L.C. Bernacci","2017","11","23","L.C. Bernacci & R. Giovanni","4759","2012","03","17","Brasil","São Paulo","Salesópolis","Limites do Parque Estadual da Serra do Mar","-45.8464","-23.5322",NA,NA,"indivíduo 137",NA,"Vell.","-45.8464","-23.5322",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"610","2020-04-07 16:32:31-03","IAC","IAC","57362","S","Plantae",NA,NA,"Passifloraceae-3.Passifloroideae","Passiflora","porophylla","Passiflora porophylla","L.C. Bernacci","2019","05","27","M.B. Perecin-Calheiros","11","2001","02","22","Brasil","Minas Gerais","Delfim Moreira",NA,"-45.2801","-22.5092",NA,NA,NA,NA,"Vell.","-45.2801","-22.5092",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"611","2020-07-23 12:17:47-03","CEPLAC","CEPEC","120483","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","organensis","Passiflora organensis","T. S. Nunes",NA,NA,NA,"T. S. Nunes","1730","2009","06","05","Brasil","Espírito Santo","SANTA TERESA","Estação Biológica AugustoRuschi. Estrada Lombardia.","-40.549444","-19.9025",NA,NA,NA,NA,NA,"40W32'58","19S54'9",NA,NA,NA,NA,NA,NA,NA,"30/06/2006",NA,NA,NA,NA,NA
"612","2020-07-23 12:17:47-03","CEPLAC","CEPEC","73520","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","organensis","Passiflora organensis","T. S. Nunes",NA,NA,NA,"M. M. Arbo","7729","1997","01","27","Brasil","Espírito Santo","venda nova do imigrante","1Km ao da W cidade, entrada p/ Alto Bananeiras, 5-7Km da BR-262.","-41.133333","-20.3",NA,NA,NA,NA,NA,"41W8'","20S18'",NA,NA,NA,NA,NA,NA,NA,"30/05/2002",NA,NA,NA,NA,NA
"613","2020-07-23 12:17:47-03","CEPLAC","CEPEC","76877","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","organensis","Passiflora organensis","A. C. Cervi",NA,NA,NA,"W. W. Thomas","11476","1973","04","05","Brasil","Bahia","ALMADINA","5,3Km de Almadina, Rod. para Ibitupã, depois a esquerda 7,9Km Rod. para Serra dos Sete Paus, sopé da montanha.","-39.699167","-14.736389",NA,NA,NA,NA,NA,"39W41'57","14S44'11",NA,NA,NA,NA,NA,NA,NA,"30/12/1998",NA,NA,NA,NA,NA
"614","2020-07-23 12:17:47-03","CEPLAC","CEPEC","46861","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","organensis","Passiflora organensis","A. C. Cervi",NA,NA,NA,"G. Hatschbach","49912","1985","10","18","Brasil","Espírito Santo","CONCEIÇÃO DO CASTELO","Alto Bananal.","-41.2439002990723","-20.3682994842529","17824",NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1989",NA,NA,NA,NA,NA
"615","2020-07-23 12:17:47-03","CEPLAC","CEPEC","75395","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","organensis","Passiflora organensis","A. C. Cervi",NA,NA,NA,"G. Hatschbach","61123","1988","11","09","Brasil","Espírito Santo","iuna","BR-267, Pouso Alto.","-41.5358009338379","-20.3458003997803","32198",NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1996",NA,NA,NA,NA,NA
"616","2020-07-23 12:17:47-03","CEPLAC","CEPEC","59509","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","organensis","Passiflora organensis","T. S. Nunes",NA,NA,NA,"J. G. Jardim","320","1993","10","08","Brasil","Sergipe","ESTÂNCIA","Rod. BR-101, no trecho Estancia/Aracaju, entrada no Km 10 a direita, 28Km da BR-101. Praia do Abais.","-37.4383010864258","-11.2683000564575","24378",NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/2002",NA,NA,NA,NA,NA
"617","2020-07-23 12:17:47-03","CEPLAC","CEPEC","54315","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","organensis","Passiflora organensis","A. C. Cervi",NA,NA,NA,"G. Hatschbach","31348","1997","02","09","Brasil","Espírito Santo","iuna",NA,"-41.5358009338379","-20.3458003997803","32198",NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1990",NA,NA,NA,NA,NA
"618","2019-11-13 16:04:59-03","UNISANTA","HUSC","4602","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Passifloraceae","Passiflora","organensis","Passiflora organensis","Martins, S.E.; Sampaio, P.S.P.","2002","08","12","Sampaio, P.S.P.","733","2002","08","12","Brasil","São Paulo","Bertioga","Praia de Itaguaré.","-46.138599395752","-23.8544006347656","37616",NA,"Liana estéril.; Subbosque da Floresta Alta de Restinga.","auto","Gardn.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"619","2019-11-13 16:04:59-03","UNISANTA","HUSC","10185","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Passifloraceae","Passiflora","organensis","Passiflora organensis","Sampaio, P.S.P.","2007","08",NA,"Moraes, J.N.; Lima, B.","40","2007","05","05","Brasil","São Paulo","Peruíbe","Estância Balneária Garça Vermelha, praia do Guaraú.","-46.9900016784668","-24.3199996948242","21922",NA,"Liana herbaceae, volúvel.; Floresta alta de restinga.","auto","Gardn.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"620","2019-11-13 16:04:59-03","UNISANTA","HUSC","10184","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Passifloraceae","Passiflora","organensis","Passiflora organensis","Martins, S.E.; Sampaio, P.S.P.","2003","10",NA,"Artibano, J.; Louzada, R.B.","14","2003","03","24","Brasil","São Paulo","Santos","Ilha de Urubuqueçaba.","-46.3300018310547","-23.9599990844727","26836",NA,"Liana no topo do morro.; Topo do Morro.","auto","Gardn.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"621","2019-07-03 20:06:37-03","UEM","HUEM","871","S","Plantae",NA,NA,"Passifloraceae","Passiflora","organensis","Passiflora organensis","M. Milward-de-Azevedo","2008","02","11","Ma.C.Souza-Stevaux","3018","1987","08","04","Brasil","Paraná","Maringá","Parque do Ingá, Em frente a gruta","-51.9385986328125","-23.4253005981445","19250",NA,"Herbácea rasteira. Apenas um exemplar. Folhas verdes com manchas esbranquiçadas próximas à nervura","auto","Gardn.",NA,NA,NA,NA,NA,NA,"HUEM000009738","HUEM000009738",NA,NA,NA,NA,NA,NA,NA
"622","2020-11-04 17:30:12-03","UEM","HUEM","8992","S","Plantae",NA,NA,"Passifloraceae","Passiflora","porophylla","Passiflora porophylla","T.S.Nunes","2020","10",NA,"Rosa, CILF; Janunzzi, AM","s.n.","2001","10","17","Brasil","Paraná","Diamante do Norte","Estação Ecológica do Caiuá, Sede do IAP.","-52.8596992492676","-22.656400680542","16110",NA,"trepadeira. Flores alvas, frutos imaturos.","auto","Vell.",NA,NA,NA,NA,NA,NA,"HUEM000009754","HUEM000009754",NA,NA,NA,NA,NA,NA,NA
"623","2021-03-10 11:38:48-03","UNILA","EVB","209","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","porophylla","Passiflora porophylla",NA,NA,NA,NA,"Buttura, E.","493","1980","03","12","Brasil","Paraná","Guaíra","Parque Nacional Sete Quedas. Rio Paraná. Parque Nacional das Sete Quedas","-54.295556","-24.068889",NA,NA,NA,NA,"Vell.","54º17'44''W","24º4'8''S",NA,NA,NA,NA,"EVB000209","EVB000209",NA,NA,NA,NA,NA,NA,NA
"624","2016-08-23 11:00:03-03","NHMLondon","NHM-LONDON-BOT","BM000566159","S","Plantae",NA,NA,"Passifloraceae","Passiflora","glaucescens","Passiflora glaucescens","M Milwand-de-Azevedo; Milwand-de-Azevedo","1925",NA,NA,"Friedrich Sellow; b.1789; d.1831; Sellow","894","1815",NA,NA,"Brasil",NA,NA,NA,"-53.08982","-10.773109",NA,NA,"<a href=http://www.nhm.ac.uk/services/media-store/asset/ac14f042f326078f35948f71f88b6aacf63e1a6a/contents/preview target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Killip","-53.08982","-10.773109",NA,NA,NA,NA,NA,NA,NA,NA,"Holotype",NA,NA,"NHMUK:ecatalogue:4979756",NA
"625","2016-08-23 11:00:03-03","NHMLondon","NHM-LONDON-BOT","BM000566152","S","Plantae",NA,NA,"Passifloraceae","Passiflora","organensis","Passiflora organensis","M Milwand-de-Azevedo; Milwand-de-Azevedo","2008","03","27","George Gardner; b.1812; d.1849; Gardner","428","1837","07",NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,"<a href=http://www.nhm.ac.uk/services/media-store/asset/2f055b713df5b3ff7c6c20f5840010e5259060a9/contents/preview target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Gardner",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Type",NA,NA,"NHMUK:ecatalogue:4979749",NA
