"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","day","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","typeStatus"
"152","2020-12-21 16:44:11-03","MBM","MBM","99349","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Pilocarpus","microphyllus","Pilocarpus microphyllus","Stapf","Silva, S.S.L. da; et al.; et al.","1891",NA,NA,"Southern America","Brazil","Pará","Marabá","Serra dos Carajás","-49.1178016662598","-5.36860990524292",NA,NA,"MBM099349","MBM099349",NA,NA,NA,NA,"262883","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","2015-09-05 07:06:28-03","MNHN","RECOLNAT_MNHN_P","P04888992","PreservedSpecimen",NA,NA,NA,"Rutaceae","Pilocarpus","microphyllus","Pilocarpus microphyllus","Stapf ex Wardleworth","Emperaire, L.",NA,"1988","4",NA,"Brasil","Maranhão",NA,"Bacabal - São Benedito do Rio Preto.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04888992' target='other'> <mi>dwc_moreinfo</mi></a>","P04888992","P04888992_01",NA,"6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4094",NA,NA
"154","2016-12-26 14:20:36-02","MNHN","RECOLNAT_MNHN_P","P06678763","PreservedSpecimen",NA,NA,NA,"Rutaceae","Pilocarpus","microphyllus","Pilocarpus microphyllus","Stapf ex Wardleworth","Glaziou, A.",NA,"1877","2",NA,"Brasil","Rio de Janeiro",NA,"São João da Barra, pres Campos.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06678763' target='other'> <mi>dwc_moreinfo</mi></a>","P06678763","P06678763_01",NA,"11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13417",NA,NA
"155","2015-09-04 19:44:52-03","MNHN","RECOLNAT_MNHN_P","P06678764","PreservedSpecimen",NA,NA,NA,"Rutaceae","Pilocarpus","microphyllus","Pilocarpus microphyllus","Stapf ex Wardleworth","Jobert",NA,"1877","1",NA,"Brasil",NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06678764' target='other'> <mi>dwc_moreinfo</mi></a>","P06678764","P06678764_01",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","2015-09-05 06:12:19-03","MNHN","RECOLNAT_MNHN_P","P04702582","PreservedSpecimen",NA,NA,NA,"Rutaceae","Pilocarpus","microphyllus","Pilocarpus microphyllus","Stapf ex Wardleworth","Vieira, R.F.|Rodrigues, I.A.|Silva, G.P.|Skorupa, L.A.|Silva, G.S.",NA,"1991","8",NA,"Brasil","Maranhão","Santa Quitéria do Maranhão","18km de Santa quitéria, nos tucuns à esquerda na estrada em direção a São Luis.","-4.38333","-3.51667","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04702582' target='other'> <mi>dwc_moreinfo</mi></a>","P04702582","P04702582_01",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"905",NA,NA
"157","2015-09-05 07:06:28-03","MNHN","RECOLNAT_MNHN_P","P04888991","PreservedSpecimen",NA,NA,NA,"Rutaceae","Pilocarpus","microphyllus","Pilocarpus microphyllus","Stapf ex Wardleworth","Emperaire, L.",NA,"1988","4",NA,"Brasil","Maranhão","São Benedito do Rio Preto",NA,"-43.5283012390137","-3.33361005783081","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04888991' target='other'> <mi>dwc_moreinfo</mi></a>","P04888991","P04888991_01",NA,"9",NA,NA,"33703","auto",NA,NA,NA,NA,NA,NA,NA,"4116",NA,NA
"158","2015-09-05 07:06:28-03","MNHN","RECOLNAT_MNHN_P","P04888993","PreservedSpecimen",NA,NA,NA,"Rutaceae","Pilocarpus","microphyllus","Pilocarpus microphyllus","Stapf ex Wardleworth","Emperare, L.",NA,"1988","4",NA,"Brasil","Maranhão","São Benedito do Rio Preto","Bacabal.","-43.5283012390137","-3.33361005783081","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04888993' target='other'> <mi>dwc_moreinfo</mi></a>","P04888993","P04888993_01",NA,"6",NA,NA,"33703","auto",NA,NA,NA,NA,NA,NA,NA,"4092",NA,NA
"159","2020-10-01 14:25:00-03","JBB","HEPH","9009","S","Plantae","Dicotyledon","Sapindales","Rutaceae","Pilocarpus","microphyllus","Pilocarpus microphyllus","Stapf ex Wardlew.","Vieira, RF","848","1991","07","Southern America","Brasil","Maranhão","Açailândia","Fazenda Seringueira do Nordeste a 5km de Açailândia, área distante 3,6 km do asfalto ao lado do Seringal.","-47.95","-5.016667",NA,NA,NA,NA,"Marchiori, JN","22","190","190",NA,NA,"-47.95","-5.016667","1991",NA,NA,NA,NA,NA,NA,NA
"160","2020-10-01 14:25:00-03","JBB","HEPH","9016","S","Plantae","Dicotyledon","Sapindales","Rutaceae","Pilocarpus","microphyllus","Pilocarpus microphyllus","Stapf ex Wardlew.","Vieira, RF","855","1991","07","Southern America","Brasil","Maranhão",NA,"Fazenda Ourinhos a 21km a esq. de D. Eliseu","-48.966667","-4.55",NA,"Presenca de resina no caule, com alta producao de sementes.",NA,NA,"Marchiori, JN","23","250","250",NA,NA,"-48.966667","-4.55","1991",NA,NA,NA,NA,NA,NA,NA
"161","2020-10-01 14:25:00-03","JBB","HEPH","9023","S","Plantae","Dicotyledon","Sapindales","Rutaceae","Pilocarpus","microphyllus","Pilocarpus microphyllus","Stapf ex Wardlew.","Vieira, RF; et al.","866","1991","07","Southern America","Brasil","Maranhão","Moju","Fazenda Bonal","-48.766667","-1.9",NA,NA,NA,NA,"Marchiori, JN","25","50","50",NA,NA,"-48.766667","-1.9","1991",NA,NA,NA,NA,NA,NA,NA
"162","2020-10-01 14:25:00-03","JBB","HEPH","9017","S","Plantae","Dicotyledon","Sapindales","Rutaceae","Pilocarpus","microphyllus","Pilocarpus microphyllus","Stapf ex Wardlew.","Vieira, RF","856","1991","07","Southern America","Brasil","Maranhão","Moju","Fazenda Bonal a aproximadamenta 30 km da Rodovia PA","-48.766667","-27.716667",NA,"Populacao agregadas com muitos individuos.",NA,NA,"Marchiori, JN","24","50","50",NA,NA,"-48.766667","-27.716667","1991",NA,NA,NA,NA,NA,NA,NA
"163","2020-10-01 14:25:00-03","JBB","HEPH","14720","S","Plantae","Dicotyledon","Sapindales","Rutaceae","Pilocarpus","microphyllus","Pilocarpus microphyllus","Stapf ex Wardlew.","Vieira, RF","905","1991","08","Southern America","Brasil","Maranhão","Santa Quitéria do Maranhão","18km de Santa Quiteria nos tucuns a esquerda da estrada em direção a São Luis","-42.55","-3.516667",NA,"Material coletado pelo Sr.Beija no logradouro a 3km do Estado",NA,NA,"Skorupa, LA","01",NA,NA,NA,NA,"-42.55","-3.516667","1991",NA,NA,NA,NA,NA,NA,NA
"164","2020-10-01 14:25:00-03","JBB","HEPH","9033","S","Plantae","Dicotyledon","Sapindales","Rutaceae","Pilocarpus","microphyllus","Pilocarpus microphyllus","Stapf ex Wardlew.","Vieira, RF","891","1991","07","Southern America","Brasil","Maranhão","Nina Rodrigues","17km do Rio Meruim do Município de Nina Rodrigues","-43.916667","-3.466667",NA,"Area ja plantada com arroz e mandioca.",NA,NA,"Marchiori, JN","30","85","85",NA,NA,"-43.916667","-3.466667","1991",NA,NA,NA,NA,NA,NA,NA
"165","2020-10-01 14:25:00-03","JBB","HEPH","9014","S","Plantae","Dicotyledon","Sapindales","Rutaceae","Pilocarpus","microphyllus","Pilocarpus microphyllus","Stapf ex Wardlew.","Vieira, RF","853","1991","07","Southern America","Brasil","Maranhão","Açailândia","Fazenda Independência a 44 km de Açailândia","-47.95","-5.016667",NA,"Frutos c glandulas",NA,NA,"Marchiori, JN","22","190","190",NA,NA,"-47.95","-5.016667","1991",NA,NA,NA,NA,NA,NA,NA
"166","2020-10-01 14:25:00-03","JBB","HEPH","9011","S","Plantae","Dicotyledon","Sapindales","Rutaceae","Pilocarpus","microphyllus","Pilocarpus microphyllus","Stapf ex Wardlew.","Vieira, RF","850","1991","07","Southern America","Brasil","Maranhão","Açailândia","Fazenda Seringueira do Nordeste a 5km de Açailândia","-47.95","-5.016667",NA,"Material introduzido da area da Faz. Bonal em Moju-PA. Para cultivo experimental",NA,NA,"Marchiori, JN","22","220","220",NA,NA,"-47.95","-5.016667","1991",NA,NA,NA,NA,NA,NA,NA
"167","2020-10-01 14:25:00-03","JBB","HEPH","9041","S","Plantae","Dicotyledon","Sapindales","Rutaceae","Pilocarpus","microphyllus","Pilocarpus microphyllus","Stapf ex Wardlew.","Vieira, RF","905","1991","08","Southern America","Brasil","Maranhão","Santa Quitéria do Maranhão","MA 034 a 4km de Santa Quiteria em direção a São Bernardo","-42.55","-3.516667",NA,"Material coletado pelo Sr.Jose Beija no Logradouro a 3km do Estado",NA,NA,"Marchiori, JN","01",NA,NA,NA,NA,"-42.55","-3.516667","1991",NA,NA,NA,NA,NA,NA,NA
"168","2020-12-11 11:41:12-03","UFMG","BHCB","129627","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rutaceae","Pilocarpus","microphyllus","Pilocarpus microphyllus","Stapf ex Wardlew.","Giorni, VT; Marino, F; Silva, DF","227","2009","04","Southern America","Brasil","Pará","Parauapebas","Serra Norte, N4 Nova Usina 130 Mtpa","-50.155278","-6.033056",NA,"Arvoreta; Sub-bosque de mata baixa de canga","BHCB028749",NA,NA,"25",NA,NA,NA,NA,"-50.155278","-6.033056","2009",NA,NA,NA,NA,NA,NA,NA
"169","2020-12-11 11:41:12-03","UFMG","BHCB","135151","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rutaceae","Pilocarpus","microphyllus","Pilocarpus microphyllus","Stapf ex Wardlew.","Viana, PL; Marino, F; Giorni, VT; Silva, CR","4367","2009","10","Southern America","Brasil","Pará","Canaã dos Carajás","Serra Sul","-50.298056","-6.410833",NA,"Arbustiva; Mata baixa","BHCB028751",NA,NA,"02","650","750",NA,NA,"-50.298056","-6.410833",NA,NA,NA,NA,NA,NA,NA,NA
"170","2020-12-11 11:41:12-03","UFMG","BHCB","139164","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rutaceae","Pilocarpus","microphyllus","Pilocarpus microphyllus","Stapf ex Wardlew.","Gontijo, FD","121","2010","02","Southern America","Brasil","Pará","Canaã dos Carajás","Serra Sul, Corpo D","-50.305197","-6.403694",NA,"Herbácea; Mata baixa","BHCB028752",NA,NA,"18","693","693",NA,NA,"-50.305197","-6.403694",NA,NA,NA,NA,NA,NA,NA,NA
"171","2020-12-11 11:41:12-03","UFMG","BHCB","157794","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rutaceae","Pilocarpus","microphyllus","Pilocarpus microphyllus","Stapf ex Wardlew.","Arruda, AJ; Viana, PL; Santos, FM","894","2012","03","Southern America","Brasil","Pará","Parauapebas","N3","-50.213056","-6.044167",NA,"Campo graminoso sobre canga","BHCB028753",NA,NA,"27","679","679",NA,NA,"-50.213056","-6.044167","2013",NA,NA,NA,NA,NA,NA,NA
"172","2020-12-11 11:41:12-03","UFMG","BHCB","157994","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rutaceae","Pilocarpus","microphyllus","Pilocarpus microphyllus","Stapf ex Wardlew.","Arruda, AJ; Santos, FM; Arruda, LJ","1019","2012","04","Southern America","Brasil","Pará","Parauapebas","N3","-50.222222","-6.043889",NA,"Frutos imaturos verdes; Mata baixa sobre canga","BHCB028754",NA,NA,"21","661","661",NA,NA,"-50.222222","-6.043889",NA,NA,NA,NA,NA,NA,NA,NA
"173","2020-12-11 11:41:12-03","UFMG","BHCB","158121","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rutaceae","Pilocarpus","microphyllus","Pilocarpus microphyllus","Stapf ex Wardlew.","Arruda, AJ; Santos, FM; Arruda, LJ","948","2012","04","Southern America","Brasil","Pará","Parauapebas","N2","-50.243889","-6.058611",NA,"Frutos imaturos verdes; Mata baixa sobre canga","BHCB028755",NA,NA,"19","696","696",NA,NA,"-50.243889","-6.058611",NA,NA,NA,NA,NA,NA,NA,NA
"174","2020-12-11 11:41:12-03","UFMG","BHCB","130795","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rutaceae","Pilocarpus","microphyllus","Pilocarpus microphyllus","Stapf ex Wardlew.","Giorni, VT; Viana, PL; Silva, LVC; Silva, DF","86","2009","03","Southern America","Brasil","Pará","Parauapebas","Serra Norte, N1","-49.9021987915039","-6.06750011444092",NA,"Arbusto 2m, flores cremes; Mata baixa de canga","BHCB028750",NA,NA,"11",NA,NA,"147801","auto",NA,NA,"2009",NA,NA,NA,NA,NA,NA,NA
"175","2020-03-11 09:01:37-03","URCA","HCDAL","6585","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Pilocarpus","microphyllus","Pilocarpus microphyllus","Stapf ex Wardlew.","Lozano, A.","90","2011","06",NA,"Brasil","Ceará","Jardim","Cacimbas, Região do Cariri","-39.2980995178223","-7.58249998092651",NA,"Arbusto ca.1m; flor de cor verde.",NA,NA,NA,"03",NA,NA,"26671","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","2020-03-11 09:01:37-03","URCA","HCDAL","9255","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Pilocarpus","microphyllus","Pilocarpus microphyllus","Stapf ex Wardlew.","Ribeiro, D. .A.","HCDAL9255","2012","09",NA,"Brasil","Ceará","Nova Olinda","Chapada do Araripe","-39.6805992126465","-7.09167003631592",NA,"Árvore.; Cerrado",NA,NA,NA,"15",NA,NA,"15626","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","2012-03-09 05:17:00-03","MO","MOBOT","2810481","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Pilocarpus","microphyllus","Pilocarpus microphyllus","Stapf ex Wardlew.","Edith L. Taylor","Taylor 1247","1983","4","South America","Brazil","Maranhão",NA,"Municipio de Carolina; Transamazonian Highway, BR230 and BR010; Pedra Caida, 35 km. N of Carolina. Flat plain with serras (mesas) and intersected by streams. Cerrado vegetation, sand soil, pronounced dry season. Small forest on bank of Rio Pedra Caida.","-47.41666","-7.13333",NA,NA,NA,NA,"L.A. Skorupa","14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","2014-01-01 12:16:00-02","MO","MOBOT","2807204","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Pilocarpus","microphyllus","Pilocarpus microphyllus","Stapf ex Wardlew.","Manoela F.F. da Silva|Edith L. Taylor|Nelson A. Rosa|J.B.F. da Silva|J. Oliveira|Carlos S. Rosário|M.R. dos Santos","Silva 1006","1983","4","South America","Brazil","Maranhão",NA,"Sta. Luzia, Faz. AGRIPEC-VARIG. Caminho para o Rio Mutum; margem esquerda do Rio Pindaré. Mata de cipoal, terreno devastado, mexido, solo arenoso.",NA,NA,NA,NA,NA,NA,"L.A. Skorupa","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"179","2008-05-27 22:02:00-03","MO","MOBOT","2809549","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Pilocarpus","microphyllus","Pilocarpus microphyllus","Stapf ex Wardlew.","Boris A. Krukoff","Krukoff 11668","1937","12","South America","Brazil","Maranhão",NA,NA,NA,NA,NA,NA,NA,NA,"L.A. Skorupa","15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","2009-09-10 12:26:00-03","MO","MOBOT","2809648","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Pilocarpus","microphyllus","Pilocarpus microphyllus","Stapf ex Wardlew.","Timothy C. Plowman|Nelson A. Rosa|Carlos S. Rosário","Plowman 9774","1980","3","South America","Brazil","Pará",NA,"Município Tucuruí: 15.6 km. each of Represa Tucuruí (Rio Tocantins) along new road (PA-263_.","-49.65","-3.75",NA,NA,NA,NA,"L.A. Skorupa","19","70.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","2014-01-23 05:32:00-02","MO","MOBOT","2810779","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Pilocarpus","microphyllus","Pilocarpus microphyllus","Stapf ex Wardlew.","Ricardo S. Secco|Calvin R. Sperling|M. Condon|A.L. Mesquita|B.G. Ribeiro|Lucival R. Marinho","Secco 160","1982","5","South America","Brazil","Pará",NA,"Marabá, N5, arredores do lago, canga.","-49.11777","-5.36861",NA,NA,NA,NA,"L.A. Skorupa","14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"182","2008-05-27 22:02:00-03","MO","MOBOT","2810972","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Pilocarpus","microphyllus","Pilocarpus microphyllus","Stapf ex Wardlew.","Boris A. Krukoff","Krukoff 11762","1939","2","South America","Brazil","Maranhão",NA,"Island of São Luiz. Terra firma, low land, rocky soil. Virgin forest.",NA,NA,NA,NA,NA,NA,"L.A. Skorupa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"183","2013-02-18 18:06:00-03","MO","MOBOT","3386891","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Pilocarpus","microphyllus","Pilocarpus microphyllus","Stapf ex Wardlew.","Paulo B. Cavalcante|M. Silva","Cavalcante 2678","1970","4","South America","Brazil","Pará",NA,"Marabá, Serra dos Carajás, Serra Norte, Clareira N-1, arredores do acampamento velho. entre a vegetaçao altao, solo humoso.",NA,NA,NA,NA,NA,NA,"P. Cavalcante","20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"184","2012-03-09 05:17:00-03","MO","MOBOT","2809421","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Pilocarpus","microphyllus","Pilocarpus microphyllus","Stapf ex Wardlew.","Edith L. Taylor","Taylor 1247","1983","4","South America","Brazil","Maranhão",NA,"Municipio de Carolina; Transamazonian Highway. BR230 and BR010; Pedra Caida, 35 km. N of Carolina. Flat plain with serras (mesas) and intersected by streams. Cerrado vegetation, sand soil, pronounced dry season. Small forest on bank of Rio Pedra Caida.","-47.41666","-7.13333",NA,NA,NA,NA,NA,"14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"185","2011-03-24 17:27:00-03","MO","MOBOT","3393381","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Pilocarpus","microphyllus","Pilocarpus microphyllus","Stapf ex Wardlew.","Calvin R. Sperling|Milton G. da Silva|M. Condon|Carlos S. Rosário|R. Pereira de Lima|J.C. dos Santos","Sperling 6374","1982","6","South America","Brazil","Pará",NA,"16 km. west of camp ECB on the ferrovia, ca. 61 km. west of road BR 150. Forest on terra firma, rocky soil.","-49.25","-5.58333",NA,NA,NA,NA,"J. Kallunki","27","150.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"186","2020-08-31 09:09:53-03","INPA","INPA","196625","S","Plantae","Dicotyledon Com-Clade","Sapindales","Rutaceae","Pilocarpus","microphyllus","Pilocarpus microphyllus","Stapf ex Wardlew.","Muniz, FH","B1253","1996","04","Southern America","Brasil","São Paulo","Rio Claro","MA, Buriticupu, Reserva Florestal da CVRD.","-47.560001373291","-22.4099998474121",NA,NA,"INPA0196625","INPA0196625 INPA0196625_e",NA,"17",NA,NA,"21773","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"187","2020-08-31 09:09:53-03","INPA","INPA","120470","S","Plantae","Dicotyledon Com-Clade","Sapindales","Rutaceae","Pilocarpus","microphyllus","Pilocarpus microphyllus","Stapf ex Wardlew.","Plowman, T","9774","1980","03","Southern America","Brasil","Pará","Tucuruí","15,6km each of Represa Tucuruí (Rio Tocantins) along new road (PA-263).","-49.65","-3.75",NA,NA,"INPA0120470","INPA0120470 INPA0120470_e INPA0120470_e1","Skorupa, LA","19","70","70",NA,NA,"-49.65","-3.75","1996","07",NA,NA,NA,NA,NA,NA
"188","2020-08-31 09:09:53-03","INPA","INPA","134490","S","Plantae","Dicotyledon Com-Clade","Sapindales","Rutaceae","Pilocarpus","microphyllus","Pilocarpus microphyllus","Stapf ex Wardlew.","Silva, MFF da","1006","1983","04","Southern America","Brasil","Maranhão","Santa Luzia","Rio Mutum, Faz. Agripec-Varig Caminho para o rio Mutum, margem esquerda do rio Pindaré.","-45.6581","-3.9633",NA,NA,"INPA0134490",NA,"Albuquerque, BWP de","05",NA,NA,NA,NA,"-45.6581","-3.9633","1991","04",NA,NA,NA,NA,NA,NA
"189","2021-01-10 20:47:49-03","INPA","INPA","188979","S","Plantae","Dicotyledon Com-Clade","Sapindales","Rutaceae","Pilocarpus","microphyllus","Pilocarpus microphyllus","Stapf ex Wardlew.","Fernandez, A","HPBs.n.","1973","10","Southern America","Brasil","Maranhão",NA,"Currais, Núcleo Colonial, Barra do Corda","-45.3","-5.4",NA,NA,"INPA0188979","INPA0188979 INPA0188979_e","Albuquerque, BWP de","30",NA,NA,NA,NA,"-45.3","-5.4","1984",NA,NA,NA,NA,NA,NA,NA
"190","2020-08-31 09:09:53-03","INPA","INPA","185750","S","Plantae","Dicotyledon Com-Clade","Sapindales","Rutaceae","Pilocarpus","microphyllus","Pilocarpus microphyllus","Stapf ex Wardlew.","Sperling, CR","6374","1982","07","Southern America","Brasil","Pará",NA,"Serra dos Carajás, Serra dos Carajás, 16 km west of camp ECB on the railroad to Marabá. About 61 km west of BR-150 highway","-50","-6",NA,NA,"INPA0185750",NA,"Albuquerque, BWP de","28","150","150",NA,NA,"-50","-6","1982","07",NA,NA,NA,NA,NA,NA
"191","2020-08-31 09:09:53-03","INPA","INPA","232327","S","Plantae","Dicotyledon Com-Clade","Sapindales","Rutaceae","Pilocarpus","microphyllus","Pilocarpus microphyllus","Stapf ex Wardlew.","Ramos, JF","2988","2010","01","Southern America","Brasil","Pará","Paraopeba","FLONA de Carajás, Serra Norte, Mineração Vale do Rio Doce, Serra Norte, mata primária, solo argiloso.","-50","-6",NA,NA,"INPA0232327","INPA0232327","Ramos, JF","10",NA,NA,NA,NA,"-50","-6","2010","02",NA,NA,NA,NA,NA,NA
"192","2020-08-31 09:09:53-03","INPA","INPA","114795","S","Plantae","Dicotyledon Com-Clade","Sapindales","Rutaceae","Pilocarpus","microphyllus","Pilocarpus microphyllus","Stapf ex Wardlew.","Miranda, FEL de","460","1983","09","Southern America","Brasil","Pará","Tucuruí","PA 149 Km 15, Tucuruí, PA-149, ± 15km no ramal da massa falida.","-50.210078","-4.337242",NA,NA,"INPA0114795","INPA0114795 INPA0114795_e","Skorupa, LA","05",NA,NA,NA,NA,"-50.210078","-4.337242","1996","07",NA,NA,NA,NA,NA,NA
"193","2020-08-31 09:09:53-03","INPA","INPA","136347","S","Plantae","Dicotyledon Com-Clade","Sapindales","Rutaceae","Pilocarpus","microphyllus","Pilocarpus microphyllus","Stapf ex Wardlew.","Silva, ASL da","1891","1984","03","Southern America","Brasil","Pará","Marabá","Serra dos Carajás, Serra dos Carajás. N - 4, próximo a transição para a mata.","-50.4","-5.8",NA,NA,"INPA0136347",NA,"Skorupa, LA","19",NA,NA,NA,NA,"-50.4","-5.8","1996","06",NA,NA,NA,NA,NA,NA
"194","2021-01-04 11:30:03-03","UEMA","SLUI","2234","PreservedSpecimen","Plantae","Angiospermae",NA,"Rutaceae","Pilocarpus","microphyllus","Pilocarpus microphyllus","Stapf ex Wardleworth","F. H. Muniz",NA,"1995","01",NA,"Brasil","Maranhão","Buriticupu","Reserva Florestal de Buriticupu","-46.670533","-4.546028",NA,NA,"SLUI002234",NA,NA,"05","200","200",NA,NA,"46°40'13.92W","4°32'45.70S",NA,NA,NA,NA,NA,NA,NA,NA
"195","2021-01-04 11:30:03-03","UEMA","SLUI","1908","PreservedSpecimen","Plantae","Angiospermae",NA,"Rutaceae","Pilocarpus","microphyllus","Pilocarpus microphyllus","Stapf ex Wardleworth","F. H. Muniz",NA,"1994","10",NA,"Brasil","Maranhão","Buriticupu","Reserva Florestal de Buriticupu","-46.670533","-4.546028",NA,NA,"SLUI001908",NA,NA,"07","200","200",NA,NA,"46°40'13.92W","4°32'45.70S",NA,NA,NA,NA,NA,NA,NA,NA
"196","2021-01-04 11:30:03-03","UEMA","SLUI","2291","PreservedSpecimen","Plantae","Angiospermae",NA,"Rutaceae","Pilocarpus","microphyllus","Pilocarpus microphyllus","Stapf ex Wardleworth","F. H. Muniz",NA,"1995","02",NA,"Brasil","Maranhão","Buriticupu","Reserva Florestal de Buriticupu","-46.670533","-4.546028",NA,NA,"SLUI002291",NA,NA,"01","200","200",NA,NA,"46°40'13.92W","4°32'45.70S",NA,NA,NA,NA,NA,NA,NA,NA
"197","2021-01-26 14:12:57-03","CPACT","ECT","7202","PreservedSpecimen","Plantae","Embryophyta",NA,"Rutaceae","Pilocarpus","microphyllus","Pilocarpus microphyllus","Stapf ex Wardlew.","R.M.Heck; C.B.Lima","413","2015","04",NA,"Brasil","Rio Grande do Sul","Pelotas","Rincão da Caneleira - Colônia Maciel. Propriedade do seu José Portantiolo (Maneco).","-52.595278","-31.509722",NA,NA,"ECT0007202",NA,"D.R.Vahl","01","214","214",NA,NA,"52º35'43''W","31º30'35''S","2020","01","21",NA,NA,NA,NA,NA
"198","2021-02-04 10:30:07-03","UFRPE","HST","20148","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Pilocarpus","microphyllus","Pilocarpus microphyllus","Stapf ex Wardlew.","M.E.Saraiva","148","2013","05",NA,"Brasil","Pernambuco","Exu","Chapada do Araripe","-30.663333","-7.469167",NA,"Arbusto ca. 1,8 m alt.; folhas papiráceas; frutos enegrecidos.","HST020148",NA,"A.M.Miranda","16","950","950",NA,NA,"30W39'48''","7S28'09''","2013","11",NA,NA,NA,NA,NA,NA
"199","2021-02-04 10:30:07-03","UFRPE","HST","4319","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Pilocarpus","microphyllus","Pilocarpus microphyllus","Stapf ex Wardlew.","F.Paiva","8699","1973","05",NA,"Brasil","Maranhão","Anapurós","Distrito de Angelical. Ladeira João Mendes",NA,NA,NA,NA,"HST004319",NA,"E.J.Tavares","16",NA,NA,NA,NA,NA,NA,"1974","02",NA,NA,NA,NA,NA,NA
"200","2021-02-04 10:30:07-03","UFRPE","HST","4320","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Pilocarpus","microphyllus","Pilocarpus microphyllus","Stapf ex Wardlew.","F.Paiva","8700","1973","05",NA,"Brasil","Maranhão","Santa Quitéria","Sitio Roça Velha",NA,NA,NA,"Planta ca. 1,20 m alt.","HST004320",NA,"E.J.Tavares","18",NA,NA,NA,NA,NA,NA,"1974","02",NA,NA,NA,NA,NA,NA
"201","2021-02-04 10:30:07-03","UFRPE","HST","4321","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Pilocarpus","microphyllus","Pilocarpus microphyllus","Stapf ex Wardlew.","F.Paiva","8701","1973","05",NA,"Brasil","Maranhão","Barra do Corda","Sitio Narés","-45.2433013916016","-5.50555992126465",NA,NA,"HST004321",NA,"E.J.Tavares","24",NA,NA,"116584","auto",NA,NA,"1974","02",NA,NA,NA,NA,NA,NA
