"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","recordNumber","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","fieldNumber","individualCount"
"245","2014-12-11 10:04:00-02","MO","MOBOT","741355","PreservedSpecimen","Plantae","Petiveriaceae","Trichostigma","octandrum","Trichostigma octandrum","James C. Solomon","1982","6","3","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(L.) H. Walter","Ronald Liesner","Solomon 7916","Beni","Vaca Diez","Hamburgo, ca. 5 km SW of Riberalta.","-66.1166667","-11.0333333",NA,"220.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"153","7"
"246","2018-09-12 14:48:24-03","UNIOESTE","UNOP","3282","S","Plantae","Phytolaccaceae","Trichostigma","octandrum","Trichostigma octandrum","Caxambu, M.G.; Siqueira, E.L.; Chagas, M.P.; Siqueira, E.L.; Chagas, M.P.","2015","10","01",NA,"Brasil",NA,NA,"Subarbusto escandente, heliófito. Frutos imaturos verdes. - Relevo: suave-ondulado.",NA,NA,NA,"(L.) H. Walter","Caxambu, M.G.","6908","Paraná","Céu Azul","Parque Nacional do Iguaçu - estrada de Chão Céu Azul-Serranópolis do Iguaçu.","-53.870556","-25.209175",NA,"603","603",NA,NA,"2015","10","24","-53.870556","-25.209175",NA,NA,NA,NA
"247","2018-12-03 15:35:28-02","UNIOESTE","UNOP","5642","S","Plantae","Phytolaccaceae","Trichostigma","octandrum","Trichostigma octandrum","Temponi, L.G.; Cordeiro, J.; Silva, J.M.; Cordeiro, J.; Silva, J.M.","2009","10","10",NA,"Brasil",NA,NA,"Liana, flores alvacentas. Floresta Estacional Semidecídual.",NA,NA,NA,"(L.) H. Walter","Lozano, E.D.; Patriota, A.B.","618","Paraná","Céu Azul","Parque Nacional do Iguaçu. Trilha da Cachoeira Jacutinga.","-53.856667","-25.241444",NA,NA,NA,NA,NA,"2010",NA,NA,"-53.856667","-25.241444",NA,NA,NA,NA
"248","2018-12-03 15:35:28-02","UNIOESTE","UNOP","4713","S","Plantae","Phytolaccaceae","Trichostigma","octandrum","Trichostigma octandrum","Snak, C.; Rodolfo, A.M.; Temponi, L.G.; Candido Jr.; J.F.; Rodolfo, A.M.; Temponi, L.G.; Candido Jr.; J.F.","2007","10","07",NA,"Brasil",NA,NA,"Trepadeira. Lâmina levemente discolor, membranácea. Cálice e corola creme, eixo da inflorescência róseo.",NA,NA,NA,"(L.) H. Walter","Cordeiro, J.","20","Paraná","Foz de Iguaçu","Parque Nacional do Iguaçu. Trilha Poço Preto.","-54.446083","-25.62175",NA,NA,NA,NA,NA,"2009","03",NA,"-54.446083","-25.62175",NA,NA,NA,NA
"249","2018-09-12 14:48:24-03","UNIOESTE","UNOP","7303","S","Plantae","Phytolaccaceae","Trichostigma","octandrum","Trichostigma octandrum","Temponi, L.G.; Martinez, M.T.; Martinez, M.T.","2011","12","02",NA,"Brasil",NA,NA,"Liana. Folha cartácea, discolor. Pecíolos e ramos de infrutescência avermelhados. Cálice vermelho, fruto nigrescente.",NA,NA,NA,"(L.) H. Walter","Temponi, L.G.","1073","Paraná","Foz do Iguaçu","Parque Nacional do Iguaçu. Trilha das Cataratas.","-54.438889","-25.688694",NA,"195","195",NA,NA,"2011","12",NA,"-54.438889","-25.688694",NA,NA,NA,NA
"250","2018-09-12 14:48:24-03","UNIOESTE","UNOP","8262","S","Plantae","Phytolaccaceae","Trichostigma","octandrum","Trichostigma octandrum","Lombardi, J.A.; Temponi, L.G.; Saka, M.N.; Coan, A.I.; Temponi, L.G.; Saka, M.N.; Coan, A.I.","2011","10","13",NA,"Brasil",NA,NA,"Amostra em silica. Floresta Estacional Semidecídua. Liana, folhas carnosas, pedúnculos e pedicelos rosados, flores brancas, frutos imaturos verdes.",NA,NA,NA,"(L.) H. Walter","Sobral, M.","8778","Paraná","Foz do Iguaçu","Parque Nacional do Iguaçu. Trilha Poço Preto.","-54.388944","-35.709611",NA,"194","194",NA,NA,"2011","10",NA,"-54.388944","-35.709611",NA,NA,NA,NA
"251","2018-09-12 14:48:24-03","UNIOESTE","UNOP","7174","S","Plantae","Phytolaccaceae","Trichostigma","octandrum","Trichostigma octandrum","Temponi, L.G.; Martinez, M.T.; Ferneda Rocha, L.C.; Martinez, M.T.; Ferneda Rocha, L.C.","2011","09","13",NA,"Brasil",NA,NA,"Trepadeira. Lâmina levemente discolor, nervuras verdes amareladas, flores e botões creme.",NA,NA,NA,"(L.) H. Walter","Temponi, L.G.","1044","Paraná","Foz do Iguaçu","Parque Nacional do Iguaçu. Trilha das Bananeiras.","-54.433667","-25.656194",NA,NA,NA,NA,NA,"2011","09",NA,"-54.433667","-25.656194",NA,NA,NA,NA
"252","2018-09-12 14:48:24-03","UNIOESTE","UNOP","3176","S","Plantae","Phytolaccaceae","Trichostigma","octandrum","Trichostigma octandrum","Caxambu, M.G.; Siqueira, E.L.; Pommer, J.; Siqueira, E.L.; Pommer, J.","2015","10","29",NA,"Brasil",NA,NA,"Subarbusto escandente, heliófita, ripário. Frutos imaturos verdes. - Relevo: suave-ondulado - Vegetação: Floresta Estacional Semidecidual Aluvial.",NA,NA,NA,"(L.) H. Walter","Caxambu, M.G.","7072","Paraná","Serranópolis do Iguaçu","Parque Nacional do Iguaçu, Rio Iguaçu.","-53.919747","-25.576678",NA,"215","215",NA,NA,"2015","12","09","-53.919747","-25.576678",NA,NA,NA,NA
"253","2018-09-12 14:48:24-03","UNIOESTE","UNOP","3034","S","Plantae","Phytolaccaceae","Trichostigma","octandrum","Trichostigma octandrum","Caxambu, M.G.; Siqueira, E.L.; Chagas, M.P.; Siqueira, E.L.; Chagas, M.P.","2015","10","16",NA,"Brasil",NA,NA,"Subarbusto ripário, heliófito, escandente. Frutos imaturos verdes. - Relevo: suave-ondulado - Vegetação: Floresta Estacional Semidecidual Aluvial.",NA,NA,NA,"(L.) H. Walter","Caxambu, M.G.","7029","Paraná","Foz do Iguaçu","Parque Nacional do Iguaçu - Rio Iguaçu vegetação ciliar.","-54.432794","-25.669731",NA,"182","182",NA,NA,"2015","11","04","-54.432794","-25.669731",NA,NA,NA,NA
"254","2019-07-23 16:25:11-03","UNIOESTE","UNOP","10215","S","Plantae","Phytolaccaceae","Trichostigma","octandrum","Trichostigma octandrum","Hentz Junior, E.J.; Rauber, C.R.; Temponi, L.G.; Lima, L.C.P.; Mano, G.; Rauber, C.R.; Temponi, L.G.; Lima, L.C.P.; Mano, G.","2018","10","27",NA,"Brasil",NA,NA,"Trepadeira. Folha coriácea, verde levemente discolor. Frutos imaturos verdes.",NA,NA,NA,"(L.) H. Walter","Hentz Junior, E.J.","61","Paraná","Foz do Iguaçu","Poço preto","-54.5881004333496","-25.5478000640869",NA,NA,NA,"39570","auto","2019",NA,NA,NA,NA,NA,NA,NA,NA
"255","2020-08-31 09:17:59-03","INPA","INPA","284546","S","Plantae","Phytolaccaceae","Trichostigma","octandrum","Trichostigma octandrum","Pilnik, MS","2019","01","24","Southern America","Brasil",NA,NA,NA,"INPA0284546","Dicotyledon Superasterids","Caryophyllales","(L.) H.Walter","Kinupp, VF","28","Acre","Jordão","Terra Indígena Kaxinawa do Baixo rio Jordão, Aldeia Nova Empresa. Beira do rio Jordão","-71.883903503418","-9.43416976928711",NA,NA,NA,"93871","auto","2019","04","20",NA,NA,NA,NA,NA,NA
"256","2020-08-31 09:17:59-03","INPA","INPA","31609","S","Plantae","Phytolaccaceae","Trichostigma","octandrum","Trichostigma octandrum","Prance, GT","1971","05","21","Southern America","Brasil",NA,NA,NA,"INPA0031609","Dicotyledon Superasterids","Caryophyllales","(L.) H.Walter","Marchioretto, MS","13245","Acre","Cruzeiro do Sul","Porongaba, Rio Juruá & Rio Moa, vicinity of Porangaba, Rio Juruá-Mirim.","-72.694533","-8.462986","INPA0031609 INPA0031609_e INPA0031609_e1",NA,NA,NA,NA,"1994","05",NA,"-72.694533","-8.462986",NA,NA,NA,NA
"257","2020-08-31 09:17:59-03","INPA","INPA","278369","S","Plantae","Phytolaccaceae","Trichostigma","octandrum","Trichostigma octandrum","Luize, BG","2017","07","09","Southern America","Brasil",NA,NA,NA,"INPA0278369","Dicotyledon Superasterids","Caryophyllales","(L.) H.Walter","Ramos, JF","496","Amazonas","Beruri","RDS Piagaçu-Purus, Planície de inundação na margem do Paranã do Itapurú, Setor Itapurú, Baixo Purus","-62.437569","-4.471219",NA,NA,NA,NA,NA,"2018","03",NA,"-62.437569","-4.471219",NA,NA,NA,NA
"258","2020-08-31 09:17:59-03","INPA","INPA","11079","S","Plantae","Phytolaccaceae","Trichostigma","octandrum","Trichostigma octandrum","Vasconcellos, D","1962","02","22","Southern America","Brasil",NA,NA,NA,"INPA0011079","Dicotyledon Superasterids","Caryophyllales","(L.) H.Walter","Marchioretto, MS","INPA11079","Acre","Rio Branco","Aeroporto, Aeroporto","-67.8097","-9.9747","INPA0011079 INPA0011079_e INPA0011079_e1",NA,NA,NA,NA,"1994","05",NA,"-67.8097","-9.9747",NA,NA,NA,NA
"259","2020-08-31 09:17:59-03","INPA","INPA","130676","S","Plantae","Phytolaccaceae","Trichostigma","octandrum","Trichostigma octandrum","Grayum, MH","1984","11","03","Southern America","Costa Rica",NA,NA,NA,"INPA0130676","Dicotyledon Superasterids","Caryophyllales","(L.) H.Walter","Marchioretto, MS","4360",NA,"Limón","Along road between Puerto Viejo de Talamanca and Manzanillo: stretch from Quebrado Ernesto to Manzanillo.",NA,NA,"INPA0130676 INPA0130676_e INPA0130676_e1","5","5",NA,NA,"1994","05",NA,NA,NA,NA,NA,NA,NA
"260","2020-08-31 09:17:59-03","INPA","INPA","169509","S","Plantae","Phytolaccaceae","Trichostigma","octandrum","Trichostigma octandrum","Foster, RB","1989","09","30","Southern America","Peru",NA,NA,NA,"INPA0169509","Dicotyledon Superasterids","Caryophyllales","(L.) H.Walter",NA,"13289","Madre de Dios","Manu","Parque nacional Manu Zona Reservada Rio Manu; Cocha Juarez; trail along inner edge of cocha.",NA,NA,"INPA0169509 INPA0169509_e","350","350",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"261","2020-08-31 09:17:59-03","INPA","INPA","181428","S","Plantae","Phytolaccaceae","Trichostigma","octandrum","Trichostigma octandrum","Mori, SA","1991","07","15","Southern America","Brasil",NA,NA,NA,"INPA0181428","Dicotyledon Superasterids","Caryophyllales","(L.) H.Walter","Ramos, JF","21713","Amazonas",NA,"Rio Solimões. Paraná do Mamuri. Near Lago Janaucá","-60.283333","-3.466667","INPA0181428 INPA0181428_e INPA0181428_e1",NA,NA,NA,NA,"1998",NA,NA,"-60.283333","-3.466667",NA,NA,NA,NA
"262","2020-08-31 09:17:59-03","INPA","INPA","203148","S","Plantae","Phytolaccaceae","Trichostigma","octandrum","Trichostigma octandrum","Souza, MAD de","1999","07","13","Southern America","Brasil",NA,NA,NA,"INPA0203148","Dicotyledon Superasterids","Caryophyllales","(L.) H.Walter","Costa, MAS","608","Amazonas",NA,"RDS Mamirauá, Reserva de Desenvolvimento Sustentável de Mamirauá","-64.833333","-3.166667","INPA0203148 INPA0203148_e",NA,NA,NA,NA,"2001","06",NA,"-64.833333","-3.166667",NA,NA,NA,NA
"263","2020-08-31 09:17:59-03","INPA","INPA","228486","S","Plantae","Phytolaccaceae","Trichostigma","octandrum","Trichostigma octandrum","Leal, RH","2008","07","10","Southern America","Brasil",NA,NA,NA,"INPA0228486","Dicotyledon Superasterids","Caryophyllales","(L.) H.Walter","Ramos, JF","A07NB4","Amazonas","Iranduba","Santa Luzia da Ilha do Baixio; várzea baixa; gleissolo e neossolo","-60.078333","-3.288333","INPA0228486 INPA0228486_1 INPA0228486_1e INPA0228486_e","18","19",NA,NA,"2009",NA,NA,"-60.078333","-3.288333",NA,NA,NA,NA
"264","2020-08-31 09:17:59-03","INPA","INPA","28184","S","Plantae","Phytolaccaceae","Trichostigma","octandrum","Trichostigma octandrum","Albuquerque, BWP de","1970","04","16","Southern America","Brasil",NA,NA,NA,"INPA0028184","Dicotyledon Superasterids","Caryophyllales","(L.) H.Walter","Marchioretto, MS","323","Amazonas",NA,"Rio Auati Paraná, Rio Auatí Paraná","-61.973371","-1.488462","INPA0028184 INPA0028184_e INPA0028184_e1",NA,NA,NA,NA,"1994","05",NA,"-61.973371","-1.488462",NA,NA,NA,NA
"265","2020-08-31 09:17:59-03","INPA","INPA","31779","S","Plantae","Phytolaccaceae","Trichostigma","octandrum","Trichostigma octandrum","Prance, GT","1971","06","19","Southern America","Brasil",NA,NA,NA,"INPA0031779","Dicotyledon Superasterids","Caryophyllales","(L.) H.Walter","Marchioretto, MS","13415","Amazonas",NA,"Rio Purús, between Campina and Tambaqui, Rio Purus between Campina and Tambaqui.","-62.878443","-4.995765","INPA0031779 INPA0031779_e INPA0031779_e1",NA,NA,NA,NA,"1994","05",NA,"-62.878443","-4.995765",NA,NA,NA,NA
"266","2020-08-31 09:17:59-03","INPA","INPA","90922","S","Plantae","Phytolaccaceae","Trichostigma","octandrum","Trichostigma octandrum","Prance, GT","1977","02","27","Southern America","Brasil",NA,NA,NA,"INPA0090922","Dicotyledon Superasterids","Caryophyllales","(L.) H.Walter","Marchioretto, MS","24614","Amazonas","São Paulo de Olivença","Igarapé Camatiá., Igarapé Camatiá, São Paulo de Olivença, river margin.","-68.941276","-3.495089","INPA0090922 INPA0090922_e INPA0090922_e1",NA,NA,NA,NA,"1994","05",NA,"-68.941276","-3.495089",NA,NA,NA,NA
"267","2021-01-10 20:51:01-03","INPA","INPA","228269","segun","Plantae","Phytolaccaceae","Trichostigma","octandrum","Trichostigma octandrum","Silveira, M","1993","04","08","Southern America","Brasil",NA,NA,NA,"INPA0228269","Dicotyledon Superasterids","Caryophyllales","(L.) H.Walter",NA,"511","Acre","Marechal Traumaturgo","RESEX do Alto Juruá, Rio Alto Juruá, Reserva Extrativista do Alto Juruá, igarapé Ceará, margem esquerda, ao longo do igarapé Ceará","-72.41","-9.11","INPA0228269_e",NA,NA,NA,NA,NA,NA,NA,"-72.41","-9.11",NA,NA,NA,NA
"268","2020-08-31 09:17:59-03","INPA","INPA","87944","S","Plantae","Phytolaccaceae","Trichostigma","octandrum","Trichostigma octandrum","Hatschbach, GG","1974","10","10","Southern America","Brasil",NA,NA,NA,"INPA0087944","Dicotyledon Superasterids","Caryophyllales","(L.) H.Walter","Marchioretto, MS","35140","Paraná","Catanduvas","Barra do Guarani","-53.1567001342773","-25.2031002044678","INPA0087944 INPA0087944_e INPA0087944_e1",NA,NA,"23657","auto","1994","05",NA,NA,NA,NA,NA,NA,NA
"269","2020-08-31 09:17:59-03","INPA","INPA","192951","S","Plantae","Phytolaccaceae","Trichostigma","octandrum","Trichostigma octandrum","Silveira, M","1993","04","08","Southern America","Brasil",NA,NA,NA,"INPA0192951","Dicotyledon Superasterids","Caryophyllales","(L.) H.Walter",NA,"511","Acre","Marechal Traumaturgo","RESEX do Alto Juruá, Rio Alto Juruá, Reserva Extrativista do Alto Juruá, igarapé Ceará, margem esquerda, ao longo do igarapé Ceará","-72.41","-9.11","INPA0192951 INPA0192951_e INPA0192951_e1",NA,NA,NA,NA,NA,NA,NA,"-72.41","-9.11",NA,NA,NA,NA
"270","2020-08-31 09:17:59-03","INPA","INPA","184617","S","Plantae","Phytolaccaceae","Trichostigma","octandrum","Trichostigma octandrum","Ramos, JF","1993","09","05","Southern America","Brasil",NA,NA,NA,"INPA0184617","Dicotyledon Superasterids","Caryophyllales","(L.) H.Walter","Ramos, JF","2703","Acre","Jordão","Rio Tarauacá, Seringal Fortaleza, Tarauaca. Seringal Fortaleza. Reserva Indígena dos Índios Kaxinau. Rio Tarauaca, foz do rio Jordão","-72.2373","-9.073649","INPA0184617 INPA0184617_1 INPA0184617_1e INPA0184617_e INPA0184617_e1",NA,NA,NA,NA,"2005",NA,NA,"-72.2373","-9.073649",NA,NA,NA,NA
"271","2020-09-12 05:00:02-03","US","US","1626044","PreservedSpecimen","Plantae","Polygonaceae","Trichostigma","octandrum","Trichostigma octandrum","D. Fairchild","1932","2","24","South America - Neotropics","Guyana",NA,NA,NA,"US00468568",NA,"Polygonales","(L.) H. Walter in Engl.","DeFilipps, R. A.","s.n.","Demerara-Mahaica",NA,"Demerara Botanic Garden (now Georgetown Bot. Gard.), Demerara (Georgetown); sea level. [in former East Demerara-West Coast Berbice Region.]",NA,NA,"US00468568_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"272","2020-09-12 05:00:02-03","US","US","798010","PreservedSpecimen","Plantae","Polygonaceae","Trichostigma","octandrum","Trichostigma octandrum","G. S. Jenman","1889","6",NA,"South America - Neotropics","Guyana",NA,NA,NA,"US00468566",NA,"Polygonales","(L.) H. Walter","DeFilipps, R. A.","5151","Mahaica-Berbice",NA,"Berbice, Providence",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"273","2020-09-12 05:00:02-03","US","US","3513333","PreservedSpecimen","Plantae","Polygonaceae","Trichostigma","octandrum","Trichostigma octandrum","W. Hahn","1988","12","15","South America - Neotropics","Guyana",NA,NA,NA,"US00924249",NA,"Polygonales","(L.) H. Walter","Vainio, O.","4839","Demerara-Mahaica",NA,"Campus of the University of Guyana and surrounding fields","-58.1333","6.81667",NA,"10",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"274","2020-09-12 05:00:02-03","US","US","2593195A","PreservedSpecimen","Plantae","Polygonaceae","Trichostigma","octandrum","Trichostigma octandrum","L. Smith & R. Reitz","1964","10","16","South America - Neotropics","Brazil",NA,NA,NA,"US01344629",NA,"Polygonales","(L.) H. Walter in Engl.",NA,"2658","Santa Catarina","Mondaí","Catre","-53.5","-27.13","US01344629_01","235","300",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"275","2020-09-12 05:00:02-03","US","US","1661943","PreservedSpecimen","Plantae","Polygonaceae","Trichostigma","octandrum","Trichostigma octandrum","T. S. Santos","1977","8","25","South America - Neotropics","Brazil",NA,NA,NA,"US01344628",NA,"Polygonales","(L.) H. Walter in Engl.",NA,"4629","Bahia","Ilhéus","Área do CEPEC, km 22 da Rodovia Ilhéus / Itabuna (BR 415)","-39.0494003295898","-14.7889003753662","US01344628_01",NA,NA,"61245","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"276","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Polygonaceae","Trichostigma","octandrum","Trichostigma octandrum","G. S. Jenman","1889","6",NA,"South America - Neotropics","Guyana",NA,NA,NA,NA,NA,"Polygonales","(L.) H. Walter in Engl.","DeFilipps, R. A.","5151","E. Berbice-Corentyne",NA,"Berbice",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"277","2020-09-12 05:00:02-03","US","US","3372729","PreservedSpecimen","Plantae","Polygonaceae","Trichostigma","octandrum","Trichostigma octandrum","P. Acevedo-Rodriguez, P. Nuñez V. & F. Ramirez","1997","10","2","South America - Neotropics","Peru",NA,NA,NA,"US00617131",NA,"Polygonales","(L.) H. Walter","Smith, S. F., (US), NMNH","10086","Cusco","Cuzco","Distrito Camisea; Campamento Segakiato, 5 km down river from Comunity Segakiato","-72.8839","-11.81",NA,"350",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"278","2019-11-13 11:28:11-03","USP","SPF","167530","PreservedSpecimen","Plantae","Phytolaccaceae","Trichostigma","octandrum","Trichostigma octandrum","Keller, HA","2003","10","12","Southern America","Argentina",NA,NA,NA,"SPF00167530",NA,NA,"(L.) H.Walter","Keller, HA","2536","Misiones","Eldorado","Alrededores del puerto de Eldorado.",NA,NA,NA,NA,NA,NA,NA,"2003",NA,NA,NA,NA,NA,NA,NA,NA
"279","2019-11-13 11:28:11-03","USP","SPF","32205","PreservedSpecimen","Plantae","Phytolaccaceae","Trichostigma","octandrum","Trichostigma octandrum","Santos, TS","1981","09","01",NA,"Brasil",NA,NA,NA,"SPF00032205",NA,NA,"(L.) H.Walter","Furlan, A","3658","Bahia","Ilhéus","Área do CEPEC (Centro de Pesquisas do Cacau), km 22 da Rodovia Ilhéus/Itabuna (BR 415). Quadra H.","-39.0494003295898","-14.7889003753662",NA,"50","50","61245","auto","1984","02",NA,NA,NA,NA,NA,NA,NA
"280","2019-11-13 11:28:11-03","USP","SPF","46830","PreservedSpecimen","Plantae","Phytolaccaceae","Trichostigma","octandrum","Trichostigma octandrum","Santos, TS","1977","08","25",NA,"Brasil",NA,NA,NA,"SPF00046830",NA,NA,"(L.) H.Walter","Furlan, A","3125","Bahia","Ilhéus","Área do CEPEC (Centro de Pesquisas do Cacau), km 22 da Rodovia Ilhéus/Itabuna (BR 415). Quadra I.","-39.0494003295898","-14.7889003753662",NA,"50","50","61245","auto","1990","05",NA,NA,NA,NA,NA,NA,NA
"281","2019-11-13 11:28:11-03","USP","SPF","32204","PreservedSpecimen","Plantae","Phytolaccaceae","Trichostigma","octandrum","Trichostigma octandrum","Hage, JL","1981","10","27",NA,"Brasil",NA,NA,NA,"SPF00032204",NA,NA,"(L.) H.Walter","Marchioretto, MS","1487","Bahia","Ilhéus","Área do CEPEC (Centro de Pesquisas do Cacau), km 22 da Rodovia Ilhéus/Itabuna (BR 415). Quadra I.","-39.0494003295898","-14.7889003753662",NA,"50","50","61245","auto","1994","06",NA,NA,NA,NA,NA,NA,NA
"282","2019-11-13 11:28:11-03","USP","SPF","19140","PreservedSpecimen","Plantae","Phytolaccaceae","Trichostigma","octandrum","Trichostigma octandrum","Hatschbach, G","1974","10","10",NA,"Brasil",NA,NA,NA,"SPF00019140",NA,NA,"(L.) H.Walter","Marchioretto, MS","35140","Paraná","Catanduvas","Barra do Guarani.","-53.1567001342773","-25.2031002044678",NA,NA,NA,"23657","auto","1994","06",NA,NA,NA,NA,NA,NA,NA
"283","2019-11-13 11:28:11-03","USP","SPF","132517","PreservedSpecimen","Plantae","Phytolaccaceae","Trichostigma","octandrum","Trichostigma octandrum","Silva, JM","1997","10","15",NA,"Brasil",NA,NA,NA,"SPF00132517",NA,NA,"(L.) H.Walter","Hatschbach, G","2102","Paraná","Cruzeiro do Iguaçu","Fazenda Rotavo.","-53.127799987793","-25.6156005859375",NA,NA,NA,"12520","auto","1997",NA,NA,NA,NA,NA,NA,NA,NA
"284","2019-10-07 09:18:57-03","UEFS","HUEFS","9621","PreservedSpecimen","Plantae","Petiveriaceae","Trichostigma","octandrum","Trichostigma octandrum","Santos, T.S.dos","1988","12","14",NA,"Brasil",NA,NA,NA,"HUEFS0009621","Angiospermae","Caryophyllales","(L.) H.Walter",NA,"4455","Bahia","Ilhéus",NA,"-39.0494003295898","-14.7889003753662","HUEFS0009621","50","50","61245","auto",NA,NA,NA,NA,NA,"Caryophyllanae",NA,NA,NA
"285","2019-10-07 09:18:57-03","UEFS","HUEFS","9590","PreservedSpecimen","Plantae","Petiveriaceae","Trichostigma","octandrum","Trichostigma octandrum","Webster, G.L.","1984","07","31",NA,"Brasil",NA,NA,NA,"HUEFS0009590","Angiospermae","Caryophyllales","(L.) H.Walter",NA,"25106","Bahia","Itabuna",NA,"-39.25","-14.783333","HUEFS0009590","50","50",NA,NA,NA,NA,NA,"39W15'","14S47'","Caryophyllanae",NA,NA,NA
"286","2019-06-11 13:26:41-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Phytolaccaceae","Trichostigma","octandrum","Trichostigma octandrum","L. van der Hoogte","1986","6","20","South America","Peru",NA,NA,NA,NA,"Spermatophyta",NA,NA,"RRC ID Flag","2445","Cuzco",NA,NA,"-72.5","-12.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"2445",NA
"287","2019-06-11 13:26:40-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Phytolaccaceae","Trichostigma","octandrum","Trichostigma octandrum","R. B. Foster","1989","9","30","South America","Peru",NA,NA,NA,NA,"Spermatophyta",NA,NA,"RRC ID Flag","13289","Madre de Dios",NA,NA,"-70.25","-12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"13289",NA
"288","2019-06-11 13:26:40-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Phytolaccaceae","Trichostigma","octandrum","Trichostigma octandrum","R. B. Foster","1979","9","16","South America","Peru",NA,NA,NA,NA,"Spermatophyta",NA,NA,"RRC ID Flag","7011","Madre de Dios",NA,NA,"-70.25","-12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"7011",NA
"289","2019-06-11 13:26:41-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Phytolaccaceae","Trichostigma","octandrum","Trichostigma octandrum","R. J. Burnham","1998","3","21","South America","Ecuador",NA,NA,NA,NA,"Spermatophyta",NA,NA,"RRC ID Flag","1687","Napo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"1687",NA
"290","2019-06-11 13:34:28-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Phytolaccaceae","Trichostigma","octandrum","Trichostigma octandrum","A. H. Gentry","1991","1","30","South America","Ecuador",NA,NA,NA,NA,"Spermatophyta",NA,NA,"RRC ID Flag","72451","Manabí",NA,NA,"-80.0833","-0.6667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"72451",NA
"291","2019-06-11 13:26:41-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Phytolaccaceae","Trichostigma","octandrum","Trichostigma octandrum","R. B. Foster","1978","7","15","South America","Peru",NA,NA,NA,NA,"Spermatophyta",NA,NA,"RRC ID Flag","6510","Madre de Dios",NA,NA,"-70.25","-12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"6510",NA
"292","2019-06-11 13:26:40-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Phytolaccaceae","Trichostigma","octandrum","Trichostigma octandrum","Sidney McDaniel","1970","7","19","South America","Peru",NA,NA,NA,NA,"Spermatophyta",NA,NA,"RRC ID Flag","13911","Loreto",NA,NA,"-75","-4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"13911",NA
"293","2019-06-05 11:54:15-03","F","FMNH-SEEDPLANTS","V0089091F","PreservedSpecimen","Plantae","Phytolaccaceae","Trichostigma","octandrum","Trichostigma octandrum","J. G. Graham & J. Schunke V.","1997","10","27","South America","Peru",NA,NA,NA,"V0089091F","Spermatophyta",NA,NA,NA,"281","Ucayali","Purús","Cuenca del Río Purús. Río Curanja, cerca la comunidad nativa de Colombiana.","-71.1","-10.07","V0089091F_01","300","350",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
