"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","stateProvince","locality","minimumElevationInMeters","typeStatus","imagecode","identifiedBy","county","decimalLongitude","decimalLatitude","maximumElevationInMeters","coordinatePrecision","geoFlag","infraspecificEpithet","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","sex","class","relatedCatalogItem","fieldNumber","individualCount"
"782","2019-02-22 11:45:04-03","IPA","IPA","69315","S","Plantae","Leguminosae-Mim.","Acacia","polyphylla","Acacia polyphylla","Bocage, A.","940","2003","02","23","Southern America","Brasil",NA,NA,"Arbusto, + 3m de altura; flores amarelas.","IPA0069315","Plantae",NA,"DC.","Ceará",NA,NA,NA,NA,"Bocage, A.","Pacajus","-38.4606018066406","-4.1725001335144",NA,"18737","auto",NA,"2004","10",NA,NA,NA,NA,NA,NA,NA,NA
"783","2019-02-22 11:45:05-03","IPA","IPA","78737","S","Plantae","Leguminosae-Mim.","Acacia","polyphylla","Acacia polyphylla","Albuquerque, N.A.; Albuquerque, N.A.; Alves-Araújo, A.; Araújo, D.; Albuquerque, N.A.; Alves-Araújo, A.; Araújo, D.","594","2008","01","11","Southern America","Brasil",NA,NA,"Árvore cerca de 7 metros de altura. Flores alvas. Apresenta acúleos.","IPA0078737","Plantae",NA,"DC.","Pernambuco","Mata do Pezinho, Usina São José. Borda da mata com canavial.",NA,NA,NA,"Albuquerque, N.A.","Igarassu","-34.9063987731934","-7.83416986465454",NA,"24709","auto",NA,"2008","01","23",NA,NA,NA,NA,NA,NA,NA
"784","2019-02-22 11:45:05-03","IPA","IPA","78757","S","Plantae","Leguminosae-Mim.","Acacia","polyphylla","Acacia polyphylla","Marques, J.S.; Alves-Araújo, A.; Alves-Araújo, A.","297","2008","02","15","Southern America","Brasil",NA,NA,"Arbustivo ca. de 4 metros de altura. Flores amarelas. Fr. legume imaturo verde. Polinizada por abelhas.","IPA0078757","Plantae",NA,"DC.","Pernambuco","Mata do Pezinho, Usina São José. Borda da mata com canavial.",NA,NA,NA,"Marques, J.S.","Igarassu","-34.9063987731934","-7.83416986465454",NA,"24709","auto",NA,"2008","02","15",NA,NA,NA,NA,NA,NA,NA
"785","2019-02-22 11:45:04-03","IPA","IPA","78416","S","Plantae","Leguminosae-Mim.","Acacia","polyphylla","Acacia polyphylla","Marques, J.S.; Albuquerque, N.A.; Alves-Araújo, A.; Araújo, D.; Albuquerque, N.A.; Alves-Araújo, A.; Araújo, D.","201","2007","08","15","Southern America","Brasil",NA,NA,"Árvore. Frutos amadurecendo. Frequência baixa.","IPA0078416","Plantae",NA,"DC.","Pernambuco","Mata dos Macacos, Usina São José. Borda da mata com canavial.",NA,NA,NA,"Bocage, A.","Igarassu","-34.9063987731934","-7.83416986465454",NA,"24709","auto",NA,"2007","12","12",NA,NA,NA,NA,NA,NA,NA
"786","2019-02-22 11:45:05-03","IPA","IPA","9421","S","Plantae","Leguminosae-Mim.","Acacia","polyphylla","Acacia polyphylla","Koscinski, M.; Pickel, B.; Pickel, B.","9421","1935","07",NA,"Southern America","Brasil",NA,NA,NA,"IPA0009421","Plantae",NA,"DC.","São Paulo","Horto Florestal.",NA,NA,NA,NA,"São Paulo","-46.6300010681152","-23.5400009155273",NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"787","2019-02-22 11:46:01-03","IPA","IPA","15078","S","Plantae","Leguminosae-Mim.","Senegalia","polyphylla","Senegalia polyphylla","Belém, R.P.; Magalhães, M.; Magalhães, M.","959","1965","04","28","Southern America","Brasil",NA,NA,"Árvore de 8 m x 25 cm diam.; caule espinhoso, flores brancas.","IPA0015078","Plantae",NA,"(DC.)Britton & Rose","Bahia","Rodovia Ipiaú - Jequié, 14 km N de Ipiaú. Margem do Rio de Contas",NA,NA,NA,"Ribeiro, P.G.",NA,NA,NA,NA,NA,NA,NA,"2013","06","11",NA,NA,NA,NA,NA,NA,NA
"788","2019-02-22 11:46:01-03","IPA","IPA","25084","S","Plantae","Leguminosae-Mim.","Senegalia","polyphylla","Senegalia polyphylla","Salgado, O.A.","111","1980","03","03","Southern America","Brasil",NA,NA,"Árvore, 4m de altura, Ø 10 cm, copa arredondada, caule cinza-esverdeado botão esverdeado, cálice amarelado, corola branco-sujo; frutos ausentes.","IPA0025084","Plantae",NA,"(DC.)Britton & Rose","Ceará",NA,NA,NA,NA,"Bocage, A.","Juazeiro do Norte","-39.333333","-7.316667",NA,NA,NA,NA,"2010","11","26","-39.333333","-7.316667",NA,NA,NA,NA,NA
"789","2019-02-22 11:46:01-03","IPA","IPA","2230","S","Plantae","Leguminosae-Mim.","Senegalia","polyphylla","Senegalia polyphylla","Ducke, A.; Andrade-Lima; Andrade-Lima","51-21","1951","11","20","Southern America","Brasil",NA,NA,"Árvore pequena. Cultivada. Flores creme-claro.","IPA0002230","Plantae",NA,"(DC.)Britton & Rose","Pernambuco","Margem da estrada de Aldeia.",NA,NA,NA,"Bocage, A.",NA,NA,NA,NA,NA,NA,NA,"2010","11","26",NA,NA,NA,NA,NA,NA,NA
"790","2019-02-22 11:46:01-03","IPA","IPA","22937","S","Plantae","Leguminosae-Mim.","Senegalia","polyphylla","Senegalia polyphylla","Lanna-Sobrinho, J.P.; Castellanos, A.; Castellanos, A.","684","1965","01","22","Southern America","Brasil",NA,NA,NA,"IPA0022937","Plantae",NA,"(DC.)Britton & Rose","Bahia","Entre Itabuna e Jaguaquara.",NA,NA,NA,"Ribeiro, P.G.",NA,NA,NA,NA,NA,NA,NA,"2013","06","11",NA,NA,NA,NA,NA,NA,NA
"791","2019-02-22 11:46:01-03","IPA","IPA","2304","S","Plantae","Leguminosae-Mim.","Senegalia","polyphylla","Senegalia polyphylla","Victorio","s.n.",NA,NA,NA,"Southern America","Brasil",NA,NA,"Árvore de tronco espinhento, com 5-8 ms.","IPA0002304","Plantae",NA,"(DC.)Britton & Rose","Rio de Janeiro","Sylvestre. Sta. Thereza.",NA,NA,NA,"Ribeiro, P.G.",NA,NA,NA,NA,NA,NA,NA,"2013","06","11",NA,NA,NA,NA,NA,NA,NA
"792","2019-02-22 11:46:01-03","IPA","IPA","2306","S","Plantae","Leguminosae-Mim.","Senegalia","polyphylla","Senegalia polyphylla","Kuhlmann, J.G.","175","1929",NA,NA,"Southern America","Brasil",NA,NA,"Árvore de 3-5m de altura.","IPA0002306","Plantae",NA,"(DC.)Britton & Rose","Minas Gerais","Estrada do Sítio (Eng. Dolabella) ramal de Montes Claros.",NA,NA,NA,"Ribeiro, P.G.",NA,NA,NA,NA,NA,NA,NA,"2013","06","11",NA,NA,NA,NA,NA,NA,NA
"793","2019-02-22 11:46:01-03","IPA","IPA","24211","S","Plantae","Leguminosae-Mim.","Senegalia","polyphylla","Senegalia polyphylla","Salgado, O.A.","102","1979","08","20","Southern America","Brasil",NA,NA,"Árvore de aprox. 10m de altura e diamêtro de 20 cm. Caule cinza, folhas verdes. Exsudato ausente. Botão, cálice e corola amarelado. Frutos verdes.","IPA0024211","Plantae",NA,"(DC.)Britton & Rose","Ceará",NA,NA,NA,NA,"Bocage, A.","Crateús","-40.9","-5.05",NA,NA,NA,NA,"2010","11","28","-40.9","-5.05",NA,NA,NA,NA,NA
"794","2019-02-22 11:46:01-03","IPA","IPA","24944","S","Plantae","Leguminosae-Mim.","Senegalia","polyphylla","Senegalia polyphylla","Harley, R.M.","18965","1977","02","23","Southern America","Brasil",NA,NA,"Tree to 10 m, with spiny trunk to 15 cm in diameter. Branches with sharp spines. Leaflets rather dark green, above, pale beneath. Flowers very sweetly perfumed, calyx and corolla yellow green. Stamens showy, creamy-white.","IPA0024944","Plantae",NA,"(DC.)Britton & Rose","Bahia","Serra do Açuruá, 25 km from Gentio do Ouro NW along road to São Inácio.","800",NA,NA,"Ribeiro, P.G.",NA,"-42.7","-11.35","900",NA,NA,NA,"2013","06","11","-42.7","-11.35",NA,NA,NA,NA,NA
"795","2019-02-22 11:46:01-03","IPA","IPA","42735","S","Plantae","Leguminosae-Mim.","Senegalia","polyphylla","Senegalia polyphylla","Silva, S.B. da; Hora, D.; Hora, D.","323","1984","03","19","Southern America","Brasil",NA,NA,"Arbusto, 5 m de altura, diâmetro da copa 6 m, fanerófita; caule marrom-escuro.Inflorescência creme. Freqüencia média.","IPA0042735","Plantae",NA,"(DC.)Britton & Rose","Piauí","Fazenda Arão Reis. Vegetação secundária. Solo latossolo vermelho amarelo, textura média. Relevo suavimente ondulado.",NA,NA,NA,"Bocage, A.","Teresina","-42.666667","-4.385278",NA,NA,NA,NA,"2010","11","26","-42.666667","-4.385278",NA,NA,NA,NA,NA
"796","2019-02-22 11:46:01-03","IPA","IPA","39377","S","Plantae","Leguminosae-Mim.","Senegalia","polyphylla","Senegalia polyphylla","Guilhemim","809",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,"IPA0039377","Plantae",NA,"(DC.)Britton & Rose","Rio de Janeiro",NA,NA,NA,NA,"Ribeiro, P.G.",NA,NA,NA,NA,NA,NA,NA,"2013","06","11",NA,NA,NA,NA,NA,NA,NA
"797","2019-02-22 11:46:01-03","IPA","IPA","57711","S","Plantae","Leguminosae-Mim.","Senegalia","polyphylla","Senegalia polyphylla","Queiroz, L.P. de; Nascimento, N.S.; Nascimento, N.S.","4059","1994","10","11","Southern America","Brasil",NA,NA,"Árvore esgalhada de ca. 6 m. Folíolos cartáceos. Frequente, em floração. Flores com cálice, corola e estames brancos.","IPA0057711","Plantae",NA,"(DC.)Britton & Rose","Bahia","Ca. 28 km W de Ibotirama, na BR-242.",NA,NA,NA,"Ribeiro, P.G.","Barra","-43.416667","-12.216667",NA,NA,NA,NA,"2013","06","11","-43.416667","-12.216667",NA,NA,NA,NA,NA
"798","2019-02-22 11:46:01-03","IPA","IPA","61316","S","Plantae","Leguminosae-Mim.","Senegalia","polyphylla","Senegalia polyphylla","Ribeiro, T.; Jost, T.; Tourinho, R.; Jost, T.; Tourinho, R.","394","2002","04","08","Southern America","Brasil",NA,NA,"Árvore com ca. 4m de altura. Folíolos concolores Frutos legume imaturo verde amarronzados.","IPA0061316","Plantae",NA,"(DC.)Britton & Rose","Minas Gerais","Morro da torre de Telefone, a 5 km da cidade de Porteirinha.","901",NA,NA,"Bocage, A.","Porteirinha","-43.038611","-15.706667","901",NA,NA,NA,"2010","11","28","-43.038611","-15.706667",NA,NA,NA,NA,NA
"799","2019-02-22 11:46:01-03","IPA","IPA","63737","S","Plantae","Leguminosae-Mim.","Senegalia","polyphylla","Senegalia polyphylla","Noblick, L.R.; Lemos; Lemos","3822","1985","06","12","Southern America","Brasil",NA,NA,"Árvore de 8-10 m de altura. Comum na beira da mata. Corolas alvas e flores aromáticas, atraindo abelhas.","IPA0063737","Plantae",NA,"(DC.)Britton & Rose","Bahia","Serra São José",NA,NA,NA,"Bocage, A.","Feira de Santana","-38.966667","-12.25",NA,NA,NA,NA,"2010","11","26","-38.966667","-12.25",NA,NA,NA,NA,NA
"800","2019-08-28 09:36:51-03","IPA","IPA","93092","S","Plantae","Leguminosae-Mim.","Senegalia","polyphylla","Senegalia polyphylla","Ramos, B.; Ximenes, R.; Ximenes, R.","s.n.","2019","02","13","Southern America","Brasil",NA,NA,NA,"IPA0093092","Plantae",NA,"(DC.)Britton & Rose","Pernambuco","Vale do Catimbau",NA,NA,NA,"Bocage, A.","Buíque","-37","-8.551944",NA,NA,NA,NA,"2019","04",NA,"-37","-8.551944",NA,NA,NA,NA,NA
"801","2019-02-22 11:46:02-03","IPA","IPA","69384","S","Plantae","Leguminosae-Mim.","Senegalia","polyphylla","Senegalia polyphylla","Queiroz, L.P. de; Nascimento, N.S.; Nascimento, N.S.","3613","1993","10","27","Southern America","Brasil",NA,NA,"Arbusto de ca. 4,0m, pouco copada, ramificada. Folíolos membranáceos Frutos acastanhados, planta comum, em frutificação.","IPA0069384","Plantae",NA,"(DC.)Britton & Rose","Bahia","Ca. 7 km S de Caetité, na estrada para Brejinho das Ametistas.","1000",NA,NA,"Ribeiro, P.G.","Caetité","-42.533333","-14.166667","1000",NA,NA,NA,"2013","06","11","-42.533333","-14.166667",NA,NA,NA,NA,NA
"802","2019-02-22 11:46:02-03","IPA","IPA","73189","S","Plantae","Leguminosae-Mim.","Senegalia","polyphylla","Senegalia polyphylla","Rita Pereira; Bocage, A.; Albuquerque, N.A.; Maciel, J.R.; Marques, J.S.; Cano,; Bocage, A.; Albuquerque, N.A.; Maciel, J.R.; Marques, J.S.; Cano, O.; Costa e S","2647","2006","02","22","Southern America","Brasil",NA,NA,"inflorescência creme.","IPA0073189","Plantae",NA,"(DC.)Britton & Rose","Pernambuco","Serra das Varas, Mata da Jacú.","890",NA,NA,NA,"Arcoverde","-36.988528","-8.442833","890",NA,NA,NA,NA,NA,NA,"-36.988528","-8.442833",NA,NA,NA,NA,NA
"803","2019-02-22 11:46:02-03","IPA","IPA","73352","S","Plantae","Leguminosae-Mim.","Senegalia","polyphylla","Senegalia polyphylla","Bocage, A.","1123","2006","09","12","Southern America","Brasil",NA,NA,"Árvore ca. 5m de altura; frutos verdes claros a marrons.; Mata/Caatinga.","IPA0073352","Plantae",NA,"(DC.)Britton & Rose","Pernambuco","Serra das Varas, mata do Jacú.",NA,NA,NA,"Bocage, A.","Arcoverde","-36.991389","-8.449444",NA,NA,NA,NA,"2010","12","03","-36.991389","-8.449444",NA,NA,NA,NA,NA
"804","2019-02-22 11:46:02-03","IPA","IPA","7587","S","Plantae","Leguminosae-Mim.","Senegalia","polyphylla","Senegalia polyphylla","Black, G.A.; Pires, J.M.; Andrade-Lima; Pires, J.M.; Andrade-Lima","16471","1954","07","05","Southern America","Brasil",NA,NA,"Escandente, flor branca.","IPA0007587","Plantae",NA,"(DC.)Britton & Rose","Maranhão","Perizes",NA,NA,NA,"Ribeiro, P.G.",NA,NA,NA,NA,NA,NA,NA,"2013","06","11",NA,NA,NA,NA,NA,NA,NA
"805","2019-02-22 11:46:03-03","IPA","IPA","81195","S","Plantae","Leguminosae-Mim.","Senegalia","polyphylla","Senegalia polyphylla","Pick, R.A.","219","2005","06","04","Southern America","Brasil",NA,NA,"Arbusto, inflorescência amarela clara.","IPA0081195","Plantae",NA,"(DC.)Britton & Rose","Pernambuco","Parque Nacional do Catimbau, L112","805",NA,NA,"Ribeiro, P.G.","Buíque","-37.235556","-8.569167","805",NA,NA,NA,"2013","06","11","-37.235556","-8.569167",NA,NA,NA,NA,NA
"806","2019-02-22 11:46:03-03","IPA","IPA","85742","S","Plantae","Leguminosae-Mim.","Senegalia","polyphylla","Senegalia polyphylla","Josinaldo Alves","106","2011","03","03","Southern America","Brasil",NA,NA,"Arvore com ca. de 4m. Flores esbranquiçada.","IPA0085742","Plantae",NA,"(DC.)Britton & Rose","Pernambuco","Serra do Araripe, Fazenda Gameleira as margens da PE 585.",NA,NA,NA,"Cano, O.","Exu","-39.745278","-7.415556",NA,NA,NA,NA,"2011","03","10","-39.745278","-7.415556",NA,NA,NA,NA,NA
"807","2019-02-22 11:46:03-03","IPA","IPA","91933","S","Plantae","Leguminosae-Mim.","Senegalia","polyphylla","Senegalia polyphylla","Nascimento, I.S.","524","2017","05","19","Southern America","Brasil",NA,NA,"Arbusto ca. 2,5m de altura; fruto - vagem.; Plantio com árvores esparsas; solo arenoso; relevo plano","IPA0091933","Plantae",NA,"(DC.)Britton & Rose","Pernambuco","Conglomerado do Inventário Florestal Nacional.&nf; PE_230 , 1-10-1RN",NA,NA,"IPA0091933","Oliveira, M.A.","Inajá","-37.98","-8.999722",NA,NA,NA,NA,"2017","11","05","-37.98","-8.999722",NA,NA,NA,NA,NA
"808","2019-02-22 11:46:03-03","IPA","IPA","91934","S","Plantae","Leguminosae-Mim.","Senegalia","polyphylla","Senegalia polyphylla","Nascimento, I.S.","522","2017","05","19","Southern America","Brasil",NA,NA,"Árvore ca. 6m de altura; fruto - vagem.; Plantio com árvores esparsas; solo arenoso; relevo plano","IPA0091934","Plantae",NA,"(DC.)Britton & Rose","Pernambuco","Conglomerado do Inventário Florestal Nacional.&nf; PE_230 , 1-10-3",NA,NA,"IPA0091934","Oliveira, M.A.","Inajá","-37.98","-8.999722",NA,NA,NA,NA,"2017","11","05","-37.98","-8.999722",NA,NA,NA,NA,NA
"809","2019-02-22 11:46:03-03","IPA","IPA","91935","S","Plantae","Leguminosae-Mim.","Senegalia","polyphylla","Senegalia polyphylla","Moraes, T.M.","499","2017","06","06","Southern America","Brasil",NA,NA,"Arbusto ca.3m de altura; fruto-vagem.; Área de transição caatinga-cerrado; relevo ondulado; solo argiloso.","IPA0091935","Plantae",NA,"(DC.)Britton & Rose","Pernambuco","Conglomerado do Inventário Florestal Nacional.&nf; PE_12 , 1-10-6RN",NA,NA,"IPA0091935","Oliveira, M.A.","Bodocó","-39.96","-7.56",NA,NA,NA,NA,"2017","11","05","-39.96","-7.56",NA,NA,NA,NA,NA
"810","2019-08-28 09:36:51-03","IPA","IPA","93094","S","Plantae","Leguminosae-Mim.","Senegalia","polyphylla","Senegalia polyphylla","Ramos, B.; Ximenes, R.; Ximenes, R.","s.n.","2019","02","13","Southern America","Brasil",NA,NA,NA,"IPA0093094","Plantae",NA,"(DC.)Britton & Rose","Pernambuco","Vale do Catimbau",NA,NA,NA,"Bocage, A.","Buíque","-37","-8.551944",NA,NA,NA,NA,"2019","04",NA,"-37","-8.551944",NA,NA,NA,NA,NA
"811","2019-11-01 11:31:04-03","IPA","IPA","93516","S","Plantae","Leguminosae-Mim.","Senegalia","polyphylla","Senegalia polyphylla","Oliveira, M.","6511","2019","04","24","Southern America","Brasil",NA,NA,"Árvore cerca de 6m de altura. Folhas discolores. Frutos imaturos esverdeados. Frequente.; Caatinga arbustivo-arbórea aberta. Solo argiloso.","IPA0093516","Plantae",NA,"(DC.)Britton & Rose","Bahia",NA,NA,NA,NA,"Oliveira, M.","Urandi","-42.7975","-14.806944",NA,NA,NA,NA,"2019","04","24","-42.7975","-14.806944",NA,NA,NA,NA,NA
"812","2019-02-22 11:46:01-03","IPA","IPA","25598","S","Plantae","Leguminosae-Mim.","Senegalia","polyphylla","Senegalia polyphylla","Andrade-Lima; Gallindo, F.; Lima, V.C.; Gallindo, F.; Lima, V.C.","68","1980","06","13","Southern America","Brasil",NA,NA,"Arbusto + 3 m de altura. Freqüente Flores creme.","IPA0025598","Plantae",NA,"(DC.)Britton & Rose","Alagoas","Estrada em direção a Jaramataia. 14 km da cidade de Arapiraca.",NA,NA,NA,"Bocage, A.","Arapiraca","-36.6610984802246","-9.7524995803833",NA,"19227","auto",NA,"2010","11","28",NA,NA,NA,NA,NA,NA,NA
"813","2019-02-22 11:46:02-03","IPA","IPA","69348","S","Plantae","Leguminosae-Mim.","Senegalia","polyphylla","Senegalia polyphylla","Bocage, A.","936","2003","11","19","Southern America","Brasil",NA,NA,"Árvore, + 5m de altura; frutos marrons.","IPA0069348","Plantae",NA,"(DC.)Britton & Rose","Bahia",NA,NA,NA,NA,"Ribeiro, P.G.","Anagé","-41.1356010437012","-14.6121997833252",NA,"54364","auto",NA,"2013","06","11",NA,NA,NA,NA,NA,NA,NA
"814","2019-02-22 11:46:03-03","IPA","IPA","88223","S","Plantae","Leguminosae-Mim.","Senegalia","polyphylla","Senegalia polyphylla","Miranda, A.M.; Ferraz, J.; Ferraz, J.","6411","2011","11","29","Southern America","Brasil",NA,NA,"Arbusto ca. 3 m de altura; caule verde-arroxeado; folhas com nectário amarelos; inflorescências alvas.; Cerrado.","IPA0088223","Plantae",NA,"(DC.)Britton & Rose","Bahia","Fazenda Jequitibá.",NA,NA,NA,NA,"Crisópolis","-38.1500015258789","-11.5106000900269",NA,"19550","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"815","2019-02-22 11:46:02-03","IPA","IPA","69358","S","Plantae","Leguminosae-Mim.","Senegalia","polyphylla","Senegalia polyphylla","Queiroz, L.P. de; Nascimento, N.S.; Nascimento, N.S.","3984A","1994","06","17","Southern America","Brasil",NA,NA,"Arbusto ramificado de ca. 1,6m. Folíolos cartáceos Frutos verdes a vináceos. Pouco frequente, em frutificação.","IPA0069358","Plantae",NA,"(DC.)Britton & Rose","Bahia","Ca. 15 km E de Gentio do Ouro, na estrada para Mirorós.",NA,NA,NA,"Ribeiro, P.G.","Gentio do Ouro","-42.502799987793","-11.4288997650146",NA,"54643","auto",NA,"2013","06","11",NA,NA,NA,NA,NA,NA,NA
"816","2019-02-22 11:46:01-03","IPA","IPA","43860","S","Plantae","Leguminosae-Mim.","Senegalia","polyphylla","Senegalia polyphylla","Fotius, G.","3684","1984","01","18","Southern America","Brasil",NA,NA,"Arbusto 3m de altura. Folíolo verde escuro acima, verde glauco abaixo. Espinhos sobre galhos jovens e idosos, espinhos pretos Flor alva; fruto jovem castanho, maduro com 2 cm de largura.","IPA0043860","Plantae",NA,"(DC.)Britton & Rose","Bahia",NA,NA,NA,NA,"Bocage, A.","Irecê","-41.8558006286621","-11.3042001724243",NA,"19644","auto",NA,"2010","11","28",NA,NA,NA,NA,NA,NA,NA
"817","2019-02-22 11:46:01-03","IPA","IPA","39378","S","Plantae","Leguminosae-Mim.","Senegalia","polyphylla","Senegalia polyphylla","Zehntner","769",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,"IPA0039378","Plantae",NA,"(DC.)Britton & Rose","Bahia",NA,NA,NA,NA,"Ribeiro, P.G.","Juazeiro","-40.4986000061035","-9.41166973114014",NA,"76509","auto",NA,"2013","06","11",NA,NA,NA,NA,NA,NA,NA
"818","2019-02-22 11:46:02-03","IPA","IPA","69333","S","Plantae","Leguminosae-Mim.","Senegalia","polyphylla","Senegalia polyphylla","Bocage, A.","946","2003","02","23","Southern America","Brasil",NA,NA,"Árvore, + 5m de altura; flores; fruto imaturo.","IPA0069333","Plantae",NA,"(DC.)Britton & Rose","Ceará",NA,NA,NA,NA,"Ribeiro, P.G.","Baturité","-38.8847007751465","-4.32860994338989",NA,"35980","auto",NA,"2013","06","11",NA,NA,NA,NA,NA,NA,NA
"819","2019-02-22 11:46:02-03","IPA","IPA","69335","S","Plantae","Leguminosae-Mim.","Senegalia","polyphylla","Senegalia polyphylla","Bocage, A.","947","2003","02","23","Southern America","Brasil",NA,NA,"Árvore, + 7m de altura; flores e frutos.","IPA0069335","Plantae",NA,"(DC.)Britton & Rose","Ceará",NA,NA,NA,NA,"Ribeiro, P.G.","Baturité","-38.8847007751465","-4.32860994338989",NA,"35980","auto",NA,"2013","06","11",NA,NA,NA,NA,NA,NA,NA
"820","2019-02-22 11:46:02-03","IPA","IPA","69329","S","Plantae","Leguminosae-Mim.","Senegalia","polyphylla","Senegalia polyphylla","Bocage, A.","944","2003","02","23","Southern America","Brasil",NA,NA,"Árvore, + 5m de altura; flores brancas.","IPA0069329","Plantae",NA,"(DC.)Britton & Rose","Ceará",NA,NA,NA,NA,"Bocage, A.","Baturité","-38.8847007751465","-4.32860994338989",NA,"35980","auto",NA,"2012","04","25",NA,NA,NA,NA,NA,NA,NA
"821","2019-02-22 11:46:02-03","IPA","IPA","69327","S","Plantae","Leguminosae-Mim.","Senegalia","polyphylla","Senegalia polyphylla","Bocage, A.","949","2003","02","23","Southern America","Brasil",NA,NA,"Árvore, + 5m de altura; flores brancas.","IPA0069327","Plantae",NA,"(DC.)Britton & Rose","Ceará",NA,NA,NA,NA,"Ribeiro, P.G.","Guaiúba","-38.6371994018555","-4.03972005844116",NA,"24088","auto",NA,"2013","06","11",NA,NA,NA,NA,NA,NA,NA
"822","2019-02-22 11:46:02-03","IPA","IPA","69332","S","Plantae","Leguminosae-Mim.","Senegalia","polyphylla","Senegalia polyphylla","Bocage, A.","942","2003","02","23","Southern America","Brasil",NA,NA,"Arbusto, + 4m de altura; flores.","IPA0069332","Plantae",NA,"(DC.)Britton & Rose","Ceará","Margem da estrada.",NA,NA,NA,"Ribeiro, P.G.","Ocara","-38.5966987609863","-4.4908299446106",NA,"26869","auto",NA,"2013","06","11",NA,NA,NA,NA,NA,NA,NA
"823","2019-02-22 11:46:01-03","IPA","IPA","21561","S","Plantae","Leguminosae-Mim.","Senegalia","polyphylla","Senegalia polyphylla","Magalhães, M.","397","1974","09","06","Southern America","Brasil",NA,NA,"Arbusto alta","IPA0021561","Plantae",NA,"(DC.)Britton & Rose","Minas Gerais","Jaíba, estrada para Manga. Fazenda Ometo.",NA,NA,NA,"Ribeiro, P.G.","Manga","-43.932201385498","-14.7558002471924",NA,"51351","auto",NA,"2013","06","11",NA,NA,NA,NA,NA,NA,NA
"824","2019-02-22 11:46:01-03","IPA","IPA","5851","S","Plantae","Leguminosae-Mim.","Senegalia","polyphylla","Senegalia polyphylla","Andrade-Lima","53-1438","1953","05","08","Southern America","Brasil",NA,NA,"Árvore, flores alvas.","IPA0005851","Plantae",NA,"(DC.)Britton & Rose","Pará","C.A.N.P., beira estrada para Cauçú.",NA,NA,NA,"Ribeiro, P.G.","Monte Alegre","-54.0691986083984","-2.00778007507324",NA,"279177","auto",NA,"2013","06","11",NA,NA,NA,NA,NA,NA,NA
