"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","recordNumber","year","month","day","continentOcean","country","locality","preparationType","occurrenceRemarks","barcode","imagecode","scientificNameAuthorship","identifiedBy","stateProvince","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","county","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","infraspecificEpithet","previousCatalogNumber","fieldNumber","individualCount","sex"
"2773","2019-11-01 14:58:38-03","UnB","UB","14882","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Bowdichia","virgilioides","Bowdichia virgilioides",NA,"Gomes, BM; Martins, RC","298","2003","11","11","Southern America","Brasil","Serra das Araras, Parque Estadual Serra das Araras - PESA; Riacho Fundo",NA,"Estéril.; Árvore 2m; Mata ciliar bastante antropizada.",NA,NA,"Kunth","Milhomens, LC","Minas Gerais","-45.335","-15.358056","605","605","Chapada Gaúcha",NA,NA,"-45.335","-15.358056",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2774","2019-11-01 14:58:38-03","UnB","UB","153535","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Bowdichia","virgilioides","Bowdichia virgilioides",NA,"Zanatta, MRV; Proença, CEB; Taxonomy Class of Universidade de Brasília","369","2010","04","18","Southern America","Brasil","APA de Cafuringa. Região do Catingueiro. Sítio Ecoaldeia Flor das Águas.",NA,"Foto. Flor roxa azulada, botão azul escuro.; Árvore 3 a 4 m. Flor roxa. Flor roxa azulada, botão azul escuro.; Cerrado",NA,NA,"Kunth","Villarroel, D","Distrito Federal","-47.973611","-15.536667",NA,NA,"Brasília",NA,NA,"-47.973611","-15.536667","2010",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2775","2019-11-01 14:58:38-03","UnB","UB","15780","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Bowdichia","virgilioides","Bowdichia virgilioides",NA,"Martins, RC; Gomes, BM","398","2003","11","11","Southern America","Brasil","Serra das Araras, Parque Estadual Serra das Araras. Rio Pardo. Mata Antropizada.",NA,"Árvore 4m; Mata de galeria.",NA,NA,"Kunth","Milhomens, LC","Minas Gerais","-45.311667","-15.345",NA,NA,"Chapada Gaúcha",NA,NA,"-45.311667","-15.345",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2776","2019-11-01 14:58:38-03","UnB","UB","17860","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Bowdichia","virgilioides","Bowdichia virgilioides",NA,"Passos, FB; Correia, CAS","75","2005","07","26","Southern America","Brasil","Parque das Sucupiras. Setor Sudoeste.",NA,"Casca cinza gredata. Cálice vinho e corola lilás. Estilete amarelo. Filete branco e anteras amarelas.; Árvore 6m x 13cm; Cerrado ralo. Solo: Solo latossolo vermelho.",NA,NA,"Kunth",NA,"Distrito Federal","-47.916667","-15.766667","1150","1150","Brasília",NA,NA,"-47.916667","-15.766667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2777","2019-11-01 14:58:38-03","UnB","UB","180796","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Bowdichia","virgilioides","Bowdichia virgilioides",NA,"Kirkbride Junior, JH","4430","1981","09","14","Southern America","Brasil","Em cima de um morro com capela pequena. 2.4 km a leste de colégia agrícola de Brasília e 1 km do rio Bastolomeu.",NA,"Árvore até 11 m. de altura; flores roxas.; Campo cerrado.",NA,NA,"Kunth",NA,"Distrito Federal","-47.666667","-15.666667",NA,NA,"Brasília",NA,NA,"-47.666667","-15.666667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2778","2019-11-01 14:58:38-03","UnB","UB","211336","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Bowdichia","virgilioides","Bowdichia virgilioides",NA,"Projeto Biodiversidade BP; Faria, JEQ; Rosa, PO; Izetti, C; Oku, W","CSFCEA24","2012","08","17","Southern America","Brasil","Fazenda Canadá (CSFCEA)",NA,"Árvore, 3m; Cerrado sensu stricto. Solo argilo-arenoso, marrom",NA,NA,"Kunth","Silva, MJ","Goiás","-50.0922","-17.7097","471","471","Edéia",NA,NA,"-50.0922","-17.7097","2012",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2779","2019-11-01 14:58:38-03","UnB","UB","214570","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Bowdichia","virgilioides","Bowdichia virgilioides",NA,"Faria, JEQ","5085","2015","08","23","Southern America","Brasil","Região da Sururuca, fazenda Cajás, proprietário senhor Jair Eustáquio",NA,"Árvore ca. 7 m de altura, botões florais roxos, flores liláses e frutos imaturos verdes; Cerrado sensu stricto",NA,NA,"Kunth","Faria, JEQ","Goiás","-49.292222","-14.198333","404","404","Alto Horizonte",NA,NA,"-49.292222","-14.198333","2015","08",NA,NA,NA,NA,NA,NA,NA,NA
"2780","2019-11-01 14:58:38-03","UnB","UB","33635","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Bowdichia","virgilioides","Bowdichia virgilioides",NA,"Irwin, HS; Grear Junior, JW; Santos, RR; Souza, R","14859","1966","04","15","Southern America","Brasil","Ca. 5km S. of Rio Roda Velha, ca. 150km S.W. of Barreiras",NA,"Corolla violet.; Tree 4m x 6cm. Fruto greenish purple.; Cerrado.",NA,NA,"Kunth","Arroyo, MTK","Bahia",NA,NA,"900","900",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2781","2019-11-01 14:58:38-03","UnB","UB","33638","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Bowdichia","virgilioides","Bowdichia virgilioides",NA,"Scariot, AO; Mendonça, RC; Borgatto, DF","486","1989","04","10","Southern America","Brasil",NA,NA,"Início de frutificação; ocasional; Árvore 3m. Flores de cor rosa; . Topologia: Plano. Solo: Solo arenoso.","UB0120005",NA,"Kunth","Cardoso, D","Bahia","-45.2","-12.466667","510","510","São Desidério",NA,NA,"-45.2","-12.466667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2782","2019-11-01 14:58:38-03","UnB","UB","33639","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Bowdichia","virgilioides","Bowdichia virgilioides",NA,"Bridgewater, S; Ratter, JA; Santos, JB","1048","1998","08","02","Southern America","Brasil","2km E of turn-off to Lençois on B242",NA,"Bark light grey and smooth.; Tree 9m x 50cm; Dystrophic cerradão.",NA,NA,"Kunth","Incógnito","Bahia","-41.333333","-12.483333","470","470",NA,NA,NA,"-41.333333","-12.483333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2783","2019-11-01 14:58:38-03","UnB","UB","33643","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Bowdichia","virgilioides","Bowdichia virgilioides",NA,"Anderson, WR; Kirkbride Junior, JH","36763","1972","03","07","Southern America","Brasil","Espigão Mestre, ca. 100km WSW of Barreiras",NA,"Petals dark blue.; Small tree 3m; Brushy cerrado with few trees and no open campo.",NA,NA,"Kunth","Lima, HC","Bahia",NA,NA,"800","800",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2784","2019-11-01 14:58:38-03","UnB","UB","33645","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Bowdichia","virgilioides","Bowdichia virgilioides",NA,"Castro, IF; Bezerra, MG; Queiroz, RP","10","1997","10","06","Southern America","Brasil","Campus da UEFS. Atrás do Centro Administração",NA,"Árvore 8m.Folíolos membranáceas. Petálas vinosas, brancas na base. Anteras amarelas. Cálice vináceo por fora e verde por dentro; .","UB0120004",NA,"Kunth","Cardoso, D","Bahia","-38.968056","-12.201389",NA,NA,"Feira de Santana",NA,NA,"-38.968056","-12.201389",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2785","2019-11-01 14:58:38-03","UnB","UB","40551","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Bowdichia","virgilioides","Bowdichia virgilioides",NA,"Mendes, ICA","101",NA,NA,NA,"Southern America","Brasil","Formosa",NA,NA,NA,NA,"Kunth","Paula, JE","Goiás","-47.3344","-15.5372",NA,NA,"Formosa",NA,NA,"-47.3344","-15.5372",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2786","2019-11-01 14:58:38-03","UnB","UB","40552","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Bowdichia","virgilioides","Bowdichia virgilioides",NA,"Prance, GT","58527","1964","08","02","Southern America","Brasil","West de Filadélfia in Serra de Jaccouba.",NA,"Tree, 4m x 20cm. diameter. Corolla blue. Common; Sandstone","UB0120006",NA,"Kunth","Lima, HC","Goiás",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1986",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2787","2019-11-01 14:58:38-03","UnB","UB","40553","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Bowdichia","virgilioides","Bowdichia virgilioides",NA,"Ratter, JA","85","1967","07","10","Southern America","Brasil","50 Km S de Xavantina",NA,NA,NA,NA,"Kunth","Ratter, JA","Mato Grosso",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2788","2019-11-01 14:58:38-03","UnB","UB","40560","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Bowdichia","virgilioides","Bowdichia virgilioides",NA,"Irwin, HS","17963","1966","06",NA,"Southern America","Brasil",NA,NA,NA,NA,NA,"Kunth","Arroyo, MTK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2789","2019-11-01 14:58:38-03","UnB","UB","40561","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Bowdichia","virgilioides","Bowdichia virgilioides",NA,"Irwin, HS","21494","1968","03","19","Southern America","Brasil",NA,NA,NA,NA,NA,"Kunth","Incógnito",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2790","2019-11-01 14:58:38-03","UnB","UB","40562","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Bowdichia","virgilioides","Bowdichia virgilioides",NA,"Irwin, HS","17245","1966","06","16","Southern America","Brasil",NA,NA,NA,NA,NA,"Kunth","Incógnito",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2791","2019-11-01 14:58:38-03","UnB","UB","40563","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Bowdichia","virgilioides","Bowdichia virgilioides",NA,"Irwin, HS","18006","1966","06","29","Southern America","Brasil",NA,NA,NA,NA,NA,"Kunth","Lima, HC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2792","2020-09-30 10:51:33-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Bowdichia","virgilioides","Bowdichia virgilioides",NA,"Silva, G","IFN-23232193.2","2018","03","28","Southern America","Brasil",NA,NA,"Conglomerado MT-2323. Subunidade 3. Subparcela 2. Indivíduo 1. F6; Árvore, 1,9m de altura, DAP 8,7cm. Base reta. Casca cor externa carbonizada, cor interna verde, grossa, reticulada, desprendimento em placas lenhosas, odor do corte carvão; Cerrado, i",NA,NA,"Kunth","Figueira, M","Mato Grosso","-53.64","-17.64",NA,NA,"Alto Araguaia",NA,NA,"-53.64","-17.64","2018","04","12",NA,NA,NA,NA,NA,NA,NA
"2793","2019-11-01 14:58:38-03","UnB","UB","40572","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Bowdichia","virgilioides","Bowdichia virgilioides",NA,"Pires, JM","58135","1964","07","02","Southern America","Brasil","Alvorada do Norte",NA,NA,NA,NA,"Kunth","Lima, HC","Goiás","-46.4922","-14.4808",NA,NA,"Alvorada do Norte",NA,NA,"-46.4922","-14.4808",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2794","2019-11-01 14:58:38-03","UnB","UB","40573","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Bowdichia","virgilioides","Bowdichia virgilioides",NA,"Fonsêca, SG","204","1967","07","28","Southern America","Brasil","Olaria 5 Km de Xavantina",NA,NA,NA,NA,"Kunth","Incógnito","Goiás",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2795","2019-11-01 14:58:38-03","UnB","UB","40575","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Bowdichia","virgilioides","Bowdichia virgilioides",NA,"Pires, JM","58166","1964","07","04","Southern America","Brasil","Rodovia Brasília-Fortaleza entre Rio correntes e Santa Maria",NA,NA,NA,NA,"Kunth","Pires, JM","Goiás",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2796","2019-11-01 14:58:38-03","UnB","UB","40576","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Bowdichia","virgilioides","Bowdichia virgilioides",NA,"Lima, HS; Neto, JP; Marimon, BS","BS519","2000","06","26","Southern America","Brasil","Cocalinho",NA,"Ocasional; Sub-arbusto, 1,5m de altura. Flores de corola roxa; Cerrado s.s. em regeneração. Solo arenoso","UB0120007",NA,"Kunth","Marimon, BS","Mato Grosso","-50.894722","-12.943611",NA,NA,"Cocalinho",NA,NA,"-50.894722","-12.943611","2000","06",NA,NA,NA,NA,NA,NA,NA,NA
"2797","2019-11-01 14:58:38-03","UnB","UB","42188","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Bowdichia","virgilioides","Bowdichia virgilioides",NA,"Haridasan, M","MH319","1983","08",NA,"Southern America","Brasil","Centro de Pesquisa Agropecuária do Cerrado-EMBRAPA",NA,NA,NA,NA,"Kunth","Incógnito","Distrito Federal",NA,NA,NA,NA,"Planaltina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2798","2019-11-01 14:58:38-03","UnB","UB","42191","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Bowdichia","virgilioides","Bowdichia virgilioides",NA,"Kirkbride Junior, JH","3546","1980","07","10","Southern America","Brasil","Córrego Terra Branca",NA,NA,NA,NA,"Kunth","Proença, CEB","Distrito Federal","-47.75","-15.566667",NA,NA,"Brasília",NA,NA,"-47.75","-15.566667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2799","2019-11-01 14:58:38-03","UnB","UB","42192","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Bowdichia","virgilioides","Bowdichia virgilioides",NA,"Kirkbride Junior, JH","4275",NA,NA,NA,"Southern America","Brasil","Córrego Palmeiras",NA,NA,NA,NA,"Kunth","Incógnito","Distrito Federal","-47.65","-16.033333",NA,NA,"Brasília",NA,NA,"-47.65","-16.033333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2800","2019-11-01 14:58:38-03","UnB","UB","5739","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Bowdichia","virgilioides","Bowdichia virgilioides",NA,"Proença, CEB; Almeida, SMS","1393","1996","05","16","Southern America","Brasil","Próximo ao Posto Colorado, DF-425, Chácara FTRC",NA,"Usada em confecção de florais medicinais. Cálice negro; corola roxa, muito delicada.; Arbusto 4m. Flor roxa; Cerrado sensu stricto.",NA,NA,"Kunth","Rodrigues, RS","Distrito Federal","-47.866667","-15.683333","1200","1200","Brasília",NA,NA,"-47.866667","-15.683333","2005",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2801","2020-09-30 10:51:33-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Bowdichia","virgilioides","Bowdichia virgilioides",NA,"Batistella, VLC","IFN-20597752.9","2018","06","04","Southern America","Brasil",NA,NA,"Conglomerado MT-2059. Subunidade 2. Subparcela 9. Indivíduo 80. F6; Árvore, 6,5m de altura, DAP 16cm. Base reta. Casca cor externa marrom, cor interna amarelo, grossa, estriada, desprendimento em placas lenhosas, odor do corte verdura; Área de pastag",NA,NA,"Kunth","Schindler, B","Mato Grosso","-55.08","-16.02",NA,NA,"Jaciara",NA,NA,"-55.08","-16.02","2018","07","03",NA,NA,NA,NA,NA,NA,NA
"2802","2019-11-01 14:58:38-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Bowdichia","virgilioides","Bowdichia virgilioides",NA,"Almeida, AB","IFN-151403.3","2018","08","25","Southern America","Brasil",NA,NA,"Conglomerado MA-151. Subunidade 3. Subparcela 3. indivíduo 13. F6; Árvore; DAP em cm: 16,0; altura em m: 9,00; base reta; casca cinza por fora, marrom por dentro, grossa, rugosa; Fragmento de cerrado stricto sensu com indícios de incêndios, relevo re",NA,NA,"Kunth","Bijos, NR","Maranhão","-43.199984","-3.059982","98","98","Barreirinhas",NA,NA,"-43.199984","-3.059982","2018","10","29",NA,NA,NA,NA,NA,NA,NA
"2803","2020-09-30 10:51:33-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Bowdichia","virgilioides","Bowdichia virgilioides",NA,"Pacheco, MACM","IFN-8461474.10","2018","08","07","Southern America","Brasil",NA,NA,"Conglomerado MT-846. Subunidade 4. Subparcela 10. Indivíduo 7. F8; Arbusto. Base reta. Casca cor externa vermelho, cor interna verde, grossa, lisa, desprendimento esfoliante; Cerrado stricto sensu",NA,NA,"Kunth","Bijos, NR","Mato Grosso","-51.12","-11.699722",NA,NA,"São Félix do Araguaia",NA,NA,"-51.12","-11.699722","2018","10","08",NA,NA,NA,NA,NA,NA,NA
"2804","2020-09-30 10:51:33-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Bowdichia","virgilioides","Bowdichia virgilioides",NA,"Ebling, M","IFN-20675242.1","2018","05","30","Southern America","Brasil",NA,NA,"Conglomerado MT-2067. Subunidade 2. Subparcela 1. Indivíduo 6. F8; Árvore. Base reta. Casca cor externa cor creme, cor interna verde, fina, áspera; Solo arenoso, Cerrado",NA,NA,"Kunth","Lima, HC","Mato Grosso","-53.64","-16.02",NA,NA,"Tesouro",NA,NA,"-53.64","-16.02","2018","11","17",NA,NA,NA,NA,NA,NA,NA
"2805","2020-09-30 10:51:33-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Bowdichia","virgilioides","Bowdichia virgilioides",NA,"Martins, MS; Miguel, EP; Santos, ML; Sena Jr, OD; Oliveira, KN","MSM149","2020","02","01","Southern America","Brasil","Parque Estadual da Serra do Lajeado. Fragmento florestal de aproximadamente 10 há, próximo a uma das entradas do parque",NA,"Monitoramento de parcelas permanentes, UnB #?# Dep. Eng. Florestal. Parcela permanente: 4; indivíduo: 154. Espécie com indivíduos robustos e em grande parte emergente dento da comunidade; Árvore. DAP: 21 cm; Ht: 11 m; Cerradão. Estrato arbóreo alto, co",NA,NA,"Kunth",NA,"Tocantins","-48.178583","-10.187144","650","650","Palmas",NA,NA,"-48.178583","-10.187144",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2806","2019-11-01 14:58:38-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Bowdichia","virgilioides","Bowdichia virgilioides",NA,"Proença, CEB; Munhoz, CBR; Chaves, DA; Turma de Vegetação do Cerrado","5015","2013","06","08","Southern America","Brasil","Região do Catingueiro &nf;RPPN Flor das Águas",NA,"Árvore de 5m, Cálice roxo-escuro, corola lilás. Frutos novos avermelhados; Campo sujo de encosta",NA,NA,"Kunth","Turma de Vegetação do Cerrado","Distrito Federal","-47.976778","-15.537514","836","836","Brasília",NA,NA,"-47.976778","-15.537514","2013",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2807","2019-11-01 14:58:38-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Bowdichia","virgilioides","Bowdichia virgilioides",NA,"Barbosa, RAA","IFN-52951.1","2017","06","30","Southern America","Brasil",NA,NA,"Inventário Florestal Nacional (IFN). Conglomerado MA_529. Subunidade 1. Subparcela 1. Indivíduo 1.&nf;F6 - Medições na subunidade completa; Árvore 7,5m, DAP 11,6cm. Base do tipo reta. Casca de cor externa acinzentada e interna alaranjada","UB0129455","UB0129455","Kunth","Bijos, NR","Maranhão","-43.2","-5.58",NA,NA,"Matões",NA,NA,"-43.2","-5.58","2018","01","26",NA,NA,NA,NA,NA,NA,NA
"2808","2019-11-01 14:58:38-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Bowdichia","virgilioides","Bowdichia virgilioides",NA,"Sousa, CA","IFN-3567672.9","2017","09","11","Southern America","Brasil",NA,NA,"Conglomerado MA-356. Subunidade 2. Subparcela 9. Indivíduo 9. F6; Árvore com 7,0 m de altura e DAP de 10,6 cm. Base reta. Casca cinza, grossa e reticulada, internamente bege","UB0129521","UB0129521","Kunth","Bijos, NR","Maranhão","-43.740011","-4.5",NA,NA,"Codó",NA,NA,"-43.740011","-4.5","2018","04","04",NA,NA,NA,NA,NA,NA,NA
"2809","2019-11-01 14:58:38-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Bowdichia","virgilioides","Bowdichia virgilioides",NA,"Araújo, JF","IFN-6841354.8","2017","07","19","Southern America","Brasil",NA,NA,"Conglomerado BA_684. Subunidade 4. Subparcela 8. Indivíduo 9.&nf;F6 - Medições na subunidade completa; Árvore 6m, DAP 19,4cm. Base do tipo reta. Casca de cor externa cinza e interna amarela, espessura externa grossa, tipo rugosa; Cerrado","UB0038725","UB0038725","Kunth","Bijos, NR","Bahia","-45.18","-12.24",NA,NA,"Barreiras",NA,NA,"-45.18","-12.24","2017","10","24",NA,NA,NA,NA,NA,NA,NA
"2810","2020-09-30 10:51:33-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Bowdichia","virgilioides","Bowdichia virgilioides",NA,"Soares, J","IFN-15145394.10","2018","08","28","Southern America","Brasil",NA,NA,"Conglomerado MT-1514. Subunidade 4. Subparcela 10. Indivíduo 20. F8; Árvore.; Floresta típica do Cerrado &nf;Solo arenoso",NA,NA,"Kunth","Bijos, NR","Mato Grosso","-54.72","-14.04",NA,NA,"Paranatinga",NA,NA,"-54.72","-14.04","2018","11","08",NA,NA,NA,NA,NA,NA,NA
"2811","2020-09-30 10:51:33-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Bowdichia","virgilioides","Bowdichia virgilioides",NA,"Soares, J","IFN-15613262.10","2018","08","09","Southern America","Brasil",NA,NA,"Conglomerado MT-1561. Subunidade 2. Subparcela 10. Indivíduo 30. F6; Árvore, 4,7m de altura, DAP 5,7cm. Base reta. Casca cor externa cinza escuro, cor interna vermelho claro, grossa, reticulada, desprendimento em placas lenhosas; Cerrado com declivid",NA,NA,"Kunth","Bijos, NR","Mato Grosso","-55.8","-14.22",NA,NA,"Nobres",NA,NA,"-55.8","-14.22","2018","10","18",NA,NA,NA,NA,NA,NA,NA
"2812","2020-09-30 10:51:33-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Bowdichia","virgilioides","Bowdichia virgilioides",NA,"Gabriel, CS","IFN-165117651.2","2018","11","26","Southern America","Brasil",NA,NA,"Conglomerado MT-1651. Subunidade 1. Subparcela 2. Indivíduo 5. F6; Árvore, 8,5m de altura, DAP 21,9cm. Base reta. Casca cor externa cinza, cor interna marrom, grossa, reticulada; Solo arenoso. Cerrado em avançado estágio de regeneração",NA,NA,"Kunth","Faria, JEQ","Mato Grosso","-58.32","-14.58",NA,NA,"Tangará da Serra",NA,NA,"-58.32","-14.58","2018","12","06",NA,NA,NA,NA,NA,NA,NA
"2813","2019-11-01 14:58:38-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Bowdichia","virgilioides","Bowdichia virgilioides",NA,"Silva, RM","IFN-6421431.4","2017","10","10","Southern America","Brasil",NA,NA,"Conglomerado MA-642. Subunidade 1. Subparcela 4. Indivíduo 9. F6; Árvore, altura 11m, DAP 18,8cm. Base reta. Casca de cor externa escura/amarelada, cor interna vinho, grossa, reticulada, fissurada; Área de cobertura florestal Cerrado sentido restrito",NA,NA,"Kunth","Correia, C","Maranhão","-44.82","-6.48",NA,NA,"Mirador",NA,NA,"-44.82","-6.48","2018","10","05",NA,NA,NA,NA,NA,NA,NA
"2814","2020-09-30 10:51:33-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Bowdichia","virgilioides","Bowdichia virgilioides",NA,"Boldrin, M","IFN-11651011.1","2018","11","20","Southern America","Brasil",NA,NA,"Conglomerado MT-1165. Subunidade 1. Subparcela 1. Indivíduo 3. F6; Árvore, 5m de altura, DAP 8,2cm. Base reta. Casca cor externa cinza, cor interna vermelho, fina, áspera, odor do corte aromático; Solo seco e arenoso, Cerrado denso",NA,NA,"Kunth","Faria, JEQ","Mato Grosso","-59.04","-12.96",NA,NA,"Campos de Júlio",NA,NA,"-59.04","-12.96","2018","12","06",NA,NA,NA,NA,NA,NA,NA
