"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","individualCount","typeStatus","fieldNumber","previousCatalogNumber"
"99","2020-03-12 10:29:01-03","UFOP","OUPR","34507","PreservedSpecimen","Plantae","Asteraceae","Vernonanthura","mucronulata","Vernonanthura mucronulata","(Less.) H.Rob.","Pedrosa, L.G.","Pedrosa, L.G.","1976","2019","09","16","Brasil","Minas Gerais","Ouro Preto","Marzagão","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,"Subarbusto, 1m. Flores róseas. Campo sujo.",NA,NA,NA,NA,NA,NA,"2019","09","16","44599","auto",NA,NA,NA,NA,NA
"100","2019-11-05 16:46:05-03","UFOP","OUPR","3370","PreservedSpecimen","Plantae","Asteraceae","Vernonanthura","mucronulata","Vernonanthura mucronulata","(Less.) H.Rob.","Almeida, G.; Soares, P.N.","Lisboa, M.A.","s.n.","1973","07","28","Brasil","Minas Gerais","Ouro Preto","Miguel Burnier","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2012",NA,NA,"44599","auto",NA,NA,NA,NA,NA
"101","2019-11-05 16:46:05-03","UFOP","OUPR","3491","PreservedSpecimen","Plantae","Asteraceae","Vernonanthura","mucronulata","Vernonanthura mucronulata","(Less.) H.Rob.","Almeida, G.; Soares, P.N.","Lisboa, M.A.","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Ouro Preto","Miguel Burnier","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2012",NA,NA,"44599","auto",NA,NA,NA,NA,NA
"102","2019-11-05 16:46:05-03","UFOP","OUPR","3113","PreservedSpecimen","Plantae","Asteraceae","Vernonanthura","mucronulata","Vernonanthura mucronulata","(Less.) H.Rob.","Almeida, G.; Soares, P.N.","Badini, J.","s.n.","1972","08","13","Brasil","Minas Gerais","Ouro Preto","Rancharia","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2012",NA,NA,"44599","auto",NA,NA,NA,NA,NA
"103","2019-11-05 16:46:05-03","UFOP","OUPR","20185","PreservedSpecimen","Plantae","Asteraceae","Vernonanthura","mucronulata","Vernonanthura mucronulata","(Less.) H.Rob.","Almeida, G.; Soares, P.N.","Badini, J.","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Ouro Preto","Rodrigo Silva","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,"Campo. Subarbusto. Flores róseas",NA,NA,NA,NA,NA,NA,"2012",NA,NA,"44599","auto",NA,NA,NA,NA,NA
"104","2019-11-05 16:46:05-03","UFOP","OUPR","3369","PreservedSpecimen","Plantae","Asteraceae","Vernonanthura","mucronulata","Vernonanthura mucronulata","(Less.) H.Rob.","Almeida, G.; Soares, P.N.","Lisboa, M.A.","s.n.","1973","07","28","Brasil","Minas Gerais","Ouro Preto","Santo Antônio do Leite","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2012",NA,NA,"44599","auto",NA,NA,NA,NA,NA
"105","2019-11-05 16:46:05-03","UFOP","OUPR","21215","PreservedSpecimen","Plantae","Asteraceae","Vernonanthura","mucronulata","Vernonanthura mucronulata","(Less.) H.Rob.","Almeida, G.; Soares, P.N.","Badini, J.","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Ouro Preto","Santo Antônio do Leite","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,"Campo. Subarbusto. Flores violáceas",NA,NA,NA,NA,NA,NA,"2012",NA,NA,"44599","auto",NA,NA,NA,NA,NA
"106","2019-11-05 16:46:05-03","UFOP","OUPR","26101","PreservedSpecimen","Plantae","Asteraceae","Vernonanthura","mucronulata","Vernonanthura mucronulata","(Less.) H.Rob.","Almeida, G.; Soares, P.N.","Badini, J.","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Ouro Preto","São Julião","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,"Campo. Subarbusto. Flores violáceas",NA,NA,NA,NA,NA,NA,"2012",NA,NA,"44599","auto",NA,NA,NA,NA,NA
"107","2019-11-05 16:46:05-03","UFOP","OUPR","21011","PreservedSpecimen","Plantae","Asteraceae","Vernonanthura","mucronulata","Vernonanthura mucronulata","(Less.) H.Rob.","Almeida, G.; Soares, P.N.","Badini, J.","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Ouro Preto","Serra do Itatiaia","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,"Campo. Subarbusto. Flores violáceas",NA,NA,NA,NA,NA,NA,"2012",NA,NA,"44599","auto",NA,NA,NA,NA,NA
"108","2019-11-05 16:46:05-03","UFOP","OUPR","21642","PreservedSpecimen","Plantae","Asteraceae","Vernonanthura","mucronulata","Vernonanthura mucronulata","(Less.) H.Rob.","Almeida, G.; Soares, P.N.","Badini, J.","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Ouro Preto","Serra do Itatiaia","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,"Campo. Erva. Flores brancas",NA,NA,NA,NA,NA,NA,"2012",NA,NA,"44599","auto",NA,NA,NA,NA,NA
"109","2019-11-05 16:46:05-03","UFOP","OUPR","2870","PreservedSpecimen","Plantae","Asteraceae","Vernonanthura","mucronulata","Vernonanthura mucronulata","(Less.) H.Rob.","Dematteis, M.","Badini, J.","s.n.","1978",NA,NA,"Brasil","Minas Gerais","Ouro Preto","Serra do Itatiaia","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,"Subarbusto, flores vermelhas violáceas. Campo.",NA,NA,NA,NA,NA,NA,"2007",NA,NA,"44599","auto",NA,NA,NA,NA,NA
"110","2020-12-04 13:19:00-03","UDESC","LUSC","3295","PreservedSpecimen","Plantae","Asteraceae","Vernonanthura","mucronulata","Vernonanthura mucronulata","(Less.) H.Rob.","Silva, K.M.","Silva, K.M.","36","2010","12","15","Brasil","Santa Catarina","Capão Alto","Fazenda Capão da Lagoa.","-50.5119018554688","-27.9368991851807",NA,NA,NA,NA,NA,"LUSC001671","LUSC001671",NA,NA,NA,NA,NA,NA,NA,"41668","auto",NA,NA,NA,NA,NA
"111","2019-01-17 11:24:46-02","PUCRS","MPUC","7478","S","Plantae","Asteraceae","Vernonia","mucronulata","Vernonia mucronulata","Less.","Equipe do Projeto",NA,NA,"1988","01","13","Brasil","RS","Guaíba",".","-51.3280556","-30.1011667","-51.3280556000","-30.1011667000",NA,NA,NA,NA,NA,NA,"Asterales","South America",NA,"2010","01","01",NA,NA,"Magnoliopsida","1",NA,NA,NA
"112","2019-01-17 11:24:46-02","PUCRS","MPUC","7458","S","Plantae","Asteraceae","Vernonia","mucronulata","Vernonia mucronulata","Less.","Equipe do Projeto",NA,NA,"1988","12","17","Brasil","SC","Capinzal","Lageado Barra Grande, Arroio Santa Cruz","-51.6072222","-27.3455556","-51.6072222000","-27.3455556000",NA,NA,NA,NA,NA,NA,"Asterales","South America",NA,"2011","01","01",NA,NA,"Magnoliopsida","1",NA,NA,NA
"113","2021-03-16 17:51:12-03","UCS","HUCS","13961","PreservedSpecimen","Plantae","Asteraceae","Vernonanthura","mucronulata","Vernonanthura mucronulata","(Less.) H. Rob.","Robinson, H.","Hatschbach, G.","68277","1998","09","02","Brasil","Paraná","Jaguariaíva","Fazenda das Almas","-49.7057991027832","-24.2511005401611",NA,NA,NA,NA,"Campo limpo",NA,NA,"Angiospermae","Asterales",NA,NA,"1999",NA,NA,"44368","auto",NA,NA,NA,NA,NA
"114","2019-08-16 08:38:39-03","UTFPR","HCF","18707","S","Plantae","Asteraceae","Vernonanthura","mucronulata","Vernonanthura mucronulata","(Less.) H.Rob","J. Cordeiro & C.L. Padilha","J.T. Motta","4427","2014","11","19","Brasil","PR","Coronel Domingos Soares","Iraras","-51.987778","-26.105278","51°59'16 W","26°06'19 S","1123","1123","arbusto, 0,80 m; capítulos lilases. Em campo na orla da mata. Floresta Ombrófila Mista.",NA,NA,NA,NA,NA,NA,"2015","03",NA,NA,NA,NA,NA,NA,NA,NA
"115","2019-08-16 08:38:39-03","UTFPR","HCF","12109","S","Plantae","Asteraceae","Vernonanthura","mucronulata","Vernonanthura mucronulata","(Less.) H.Rob","J. Cordeiro","F. Tanaka",NA,"2013","03","23","Brasil","PR","Arapoti","Margens da PR-239, próximo a cachoeira","-49.8266983032227","-24.1578006744385",NA,NA,NA,NA,"arbusto heliófito, rupícola, ca. 0,40 m. Flores de cor violeta.",NA,NA,NA,NA,NA,NA,"2013",NA,NA,"41852","auto",NA,NA,NA,NA,NA
"116","2019-08-16 08:38:39-03","UTFPR","HCF","12761","S","Plantae","Asteraceae","Vernonanthura","mucronulata","Vernonanthura mucronulata","(Less.) H.Rob","J. Cordeiro","E.L. Siqueira","753","2013","09","21","Brasil","PR","Tibagi","Guartelá - Sítio São Sebastião -","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,"arbusto heliófito ca. 0,80 m. Folhas discolores. Capítulos alvos.",NA,NA,NA,NA,NA,NA,"2013",NA,NA,"56988","auto",NA,NA,NA,NA,NA
"117","2020-12-21 16:17:42-03","MBM","MBM","348702","PreservedSpecimen","Plantae","Asteraceae","Vernonanthura","mucronulata","Vernonanthura mucronulata","(Less.) H. Rob.","Cordeiro, J.; Cruz, J.M.","Gonçalves, A.C.","8","2007","04","21","Brazil","Paraná","Guarapuava","Fazenda Atalaia, Rod. PR 466, km 10","-51.4580993652344","-25.395299911499",NA,NA,NA,NA,"Erva, 60 cm","MBM348702","MBM348702",NA,NA,"Southern America",NA,"2008",NA,NA,"53832","auto",NA,NA,NA,NA,NA
"118","2020-12-21 16:17:41-03","MBM","MBM","102468","PreservedSpecimen","Plantae","Asteraceae","Vernonanthura","mucronulata","Vernonanthura mucronulata","(Less.) H. Rob.","Robinson, H.","Hatschbach, G.; et al.; et al.","49545","1985","08","19","Brazil","Paraná","Guarapuava","Palmeirinha","-51.4580993652344","-25.395299911499",NA,NA,NA,NA,NA,"MBM102468","MBM102468",NA,NA,"Southern America",NA,NA,NA,NA,"53832","auto",NA,NA,NA,NA,NA
"119","2020-12-21 16:17:41-03","MBM","MBM","215102","PreservedSpecimen","Plantae","Asteraceae","Vernonanthura","mucronulata","Vernonanthura mucronulata","(Less.) H. Rob.",NA,"Hoehne, W.","s.n.","1946","07","18","Brazil","São Paulo","São Paulo","Próximo a Jaraguá","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"MBM215102","MBM215102",NA,NA,"Southern America",NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA
"120","2020-12-21 16:17:41-03","MBM","MBM","215095","PreservedSpecimen","Plantae","Asteraceae","Vernonanthura","mucronulata","Vernonanthura mucronulata","(Less.) H. Rob.",NA,"Hoehne, W.","s.n.","1945","08","22","Brazil","São Paulo","São Paulo","Caieiras","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"MBM215095","MBM215095",NA,NA,"Southern America",NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA
"121","2020-12-21 16:17:42-03","MBM","MBM","400123","PreservedSpecimen","Plantae","Asteraceae","Vernonanthura","mucronulata","Vernonanthura mucronulata","(Less.) H. Rob.","Cordeiro, J.; Padilha, C.L.","Motta, J.T.; Silva, J.M.; Silva, J.M.","4427","2014","11","19","Brazil","Paraná","Coronel Domingos Soares","Iraras","-51.987778","-26.105361","-51.987778","-26.105361","1123","1123","Arbusto, 0,80m; capítulos lilases.; Em campo na orla da mata; Floresta Ombrófila Mista.","MBM400123",NA,NA,NA,"Southern America",NA,"2015","03",NA,NA,NA,NA,NA,NA,NA,NA
"122","2020-12-21 16:17:42-03","MBM","MBM","312010","PreservedSpecimen","Plantae","Asteraceae","Vernonanthura","mucronulata","Vernonanthura mucronulata","(Less.) H. Rob.","Nakajima, J.","Portes, M.C.","12","1993","08","01","Brazil","Paraná","Jaguariaíva",NA,"-49.7057991027832","-24.2511005401611",NA,NA,"895","895","Arbusto na savana gramíneo-lenhosa.","MBM312010","MBM312010",NA,NA,"Southern America",NA,"2009","09",NA,"44368","auto",NA,NA,NA,NA,NA
"123","2020-12-21 16:17:41-03","MBM","MBM","229016","PreservedSpecimen","Plantae","Asteraceae","Vernonanthura","mucronulata","Vernonanthura mucronulata","(Less.) H. Rob.","Robinson, H.","Hatschbach, G.; Silva, J.M.; Cruz, J.M.; Silva, J.M.; Cruz, J.M.","68277","1998","09","02","Brazil","Paraná","Jaguariaíva","Fazenda das Almas","-49.7057991027832","-24.2511005401611",NA,NA,NA,NA,NA,"MBM229016","MBM229016",NA,NA,"Southern America",NA,NA,NA,NA,"44368","auto",NA,NA,NA,NA,NA
"124","2020-12-21 16:17:41-03","MBM","MBM","17093","PreservedSpecimen","Plantae","Asteraceae","Vernonanthura","mucronulata","Vernonanthura mucronulata","(Less.) H. Rob.","Ribas, O.S.","Hatschbach, G.; et al.; et al.","24794","1970","09","27","Brazil","Paraná","São Jerônimo da Serra","Fazenda Nho Ó","-50.7411003112793","-23.7275009155273",NA,NA,NA,NA,NA,"MBM017093","MBM017093",NA,NA,"Southern America",NA,NA,NA,NA,"30511","auto",NA,NA,NA,NA,NA
"125","2020-12-21 16:17:41-03","MBM","MBM","128876","PreservedSpecimen","Plantae","Asteraceae","Vernonanthura","mucronulata","Vernonanthura mucronulata","(Less.) H. Rob.",NA,"Stutts, J.G.","1212","1982","02","17","Brazil","Paraná","Sengés","5km N de Sengés","-49.4636001586914","-24.1128005981445",NA,NA,NA,NA,NA,"MBM128876","MBM128876",NA,NA,"Southern America",NA,NA,NA,NA,"55682","auto",NA,NA,NA,NA,NA
"126","2020-12-21 16:17:42-03","MBM","MBM","391433","PreservedSpecimen","Plantae","Asteraceae","Vernonanthura","mucronulata","Vernonanthura mucronulata","(Less.) H. Rob.","Cordeiro, J.","Siqueira, E.L.","753","2013","09","21","Brazil","Paraná","Tibagi","Guartelá, Sítio São Sebastião, Propriedade da Sra. Júlia","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,"Arbusto heliófito, ca. 0,80m. Folhas discolores. Capitulos alvos.; Relevo: ondulado. Vegetação : Estepe ( Campos Gerais).","MBM391433","MBM391433",NA,NA,"Southern America",NA,"2013",NA,NA,"56988","auto",NA,NA,NA,NA,NA
"127","2020-12-21 16:17:41-03","MBM","MBM","203763","PreservedSpecimen","Plantae","Asteraceae","Vernonanthura","mucronulata","Vernonanthura mucronulata","(Less.) H. Rob.","Leitão Filho, H.F.; Semir, J.","Souza, V.C.; et al.; et al.","4127","1993","10","06","Brazil","São Paulo","Itararé","Fazenda Espinho","-49.3400001525879","-24.1100006103516",NA,NA,NA,NA,NA,"MBM203763","MBM203763",NA,NA,"Southern America",NA,NA,NA,NA,"27729","auto",NA,NA,NA,NA,NA
"128","2020-12-21 16:17:41-03","MBM","MBM","215500","PreservedSpecimen","Plantae","Asteraceae","Vernonanthura","mucronulata","Vernonanthura mucronulata","(Less.) H. Rob.",NA,"Hoehne, W.","s.n.","1946","08","07","Brazil","São Paulo","São Paulo","Próximo a Jaraguá","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"MBM215500",NA,NA,NA,"Southern America",NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA
"129","2020-12-21 16:17:41-03","MBM","MBM","128884","PreservedSpecimen","Plantae","Asteraceae","Vernonanthura","mucronulata","Vernonanthura mucronulata","(Less.) H. Rob.",NA,"Stutts, J.G.","1015","1980","10","27","Brazil","Paraná","Guarapuava","6km E de Lagoa Seca","-51.4580993652344","-25.395299911499",NA,NA,NA,NA,NA,"MBM128884","MBM128884",NA,NA,"Southern America",NA,NA,NA,NA,"53832","auto",NA,NA,NA,NA,NA
"130","2020-12-21 16:17:42-03","MBM","MBM","5303","PreservedSpecimen","Plantae","Asteraceae","Vernonanthura","mucronulata","Vernonanthura mucronulata","(Less.) H. Rob.","Dematteis, M.","Frenzel, A.","667","1951","09",NA,"Brazil","Paraná","Guarapuava","Estrada para Laranjeiras, km 5","-51.4580993652344","-25.395299911499",NA,NA,NA,NA,NA,"MBM005303","MBM005303",NA,NA,"Southern America",NA,NA,NA,NA,"53832","auto",NA,NA,NA,NA,NA
"131","2020-12-21 16:17:41-03","MBM","MBM","196750","PreservedSpecimen","Plantae","Asteraceae","Vernonanthura","mucronulata","Vernonanthura mucronulata","(Less.) H. Rob.","Leitão Filho, H.F.","Souza, V.C.; et al.; et al.","4346","1993","09","06","Brazil","São Paulo","Itararé","Estrada Itararé - Bom Sucesso","-49.3400001525879","-24.1100006103516",NA,NA,NA,NA,NA,"MBM196750","MBM196750",NA,NA,"Southern America",NA,NA,NA,NA,"27729","auto",NA,NA,NA,NA,NA
"132","2020-12-21 16:17:41-03","MBM","MBM","196751","PreservedSpecimen","Plantae","Asteraceae","Vernonanthura","mucronulata","Vernonanthura mucronulata","(Less.) H. Rob.","Leitão Filho, H.F.","Scaramuzza, CA de M; et al.; et al.","431","1989","08","11","Brazil","São Paulo","Itararé","Rod. SP-258, junto ao Rio Verde","-49.3400001525879","-24.1100006103516",NA,NA,NA,NA,NA,"MBM196751","MBM196751",NA,NA,"Southern America",NA,NA,NA,NA,"27729","auto",NA,NA,NA,NA,NA
"133","2015-10-03 19:40:17-03","MNHN","RECOLNAT_MNHN_P","P00682827","PreservedSpecimen",NA,"Asteraceae","Vernonia","mucronulata","Vernonia mucronulata","Less.",NA,"Sellow, F.",NA,NA,NA,NA,"Brésil",NA,NA,"Brasilia",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00682827' target='other'> <mi>dwc_moreinfo</mi></a>","P00682827","P00682827_01",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,"type",NA,NA
"134","2015-09-04 05:18:50-03","MNHN","RECOLNAT_MNHN_P","P02505044","PreservedSpecimen",NA,"Asteraceae","Vernonia","mucronulata","Vernonia mucronulata","Less.",NA,"Burchell",NA,NA,NA,NA,"Brasil",NA,NA,"Brésil.",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02505044' target='other'> <mi>dwc_moreinfo</mi></a>","P02505044","P02505044_01",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"4978",NA
"135","2015-09-04 05:18:51-03","MNHN","RECOLNAT_MNHN_P","P02505045","PreservedSpecimen",NA,"Asteraceae","Vernonia","mucronulata","Vernonia mucronulata","Less.",NA,"Burchell",NA,NA,NA,NA,"Brasil",NA,NA,"Brésil.",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02505045' target='other'> <mi>dwc_moreinfo</mi></a>","P02505045","P02505045_01",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"5063",NA
"136","2015-09-04 05:18:51-03","MNHN","RECOLNAT_MNHN_P","P02505046","PreservedSpecimen",NA,"Asteraceae","Vernonia","mucronulata","Vernonia mucronulata","Less.",NA,"Burchell",NA,NA,NA,NA,"Brasil",NA,NA,"Brésil.",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02505046' target='other'> <mi>dwc_moreinfo</mi></a>","P02505046","P02505046_01",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"5289",NA
"137","2015-09-04 05:19:11-03","MNHN","RECOLNAT_MNHN_P","P02505068","PreservedSpecimen",NA,"Asteraceae","Vernonia","mucronulata","Vernonia mucronulata","Less.","Nakajima","Sello",NA,NA,NA,NA,"Brasil",NA,NA,"Brasilia.",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02505068' target='other'> <mi>dwc_moreinfo</mi></a>","P02505068","P02505068_01",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"572",NA
"138","2015-09-04 05:36:42-03","MNHN","RECOLNAT_MNHN_P","P02715617","PreservedSpecimen",NA,"Asteraceae","Vernonia","mucronulata","Vernonia mucronulata","Less.","Nakajima","Loefgren, A.",NA,"1887","8","16","Brasil","São Paulo",NA,"Brésil, Campo E de Iatuhy.",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02715617' target='other'> <mi>dwc_moreinfo</mi></a>","P02715617","P02715617_01",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"50",NA
"139","2018-01-18 14:51:29-02","MNHN","RECOLNAT_MNHN_P","P02715663","PreservedSpecimen",NA,"Asteraceae","Vernonia","mucronulata","Vernonia mucronulata","Less.","Nakajima","Chevalier, A.",NA,"1928","8","12","Brasil","São Paulo",NA,"Brésul Sud-Est: Santa Anna.",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02715663' target='other'> <mi>dwc_moreinfo</mi></a>","P02715663","P02715663_01",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","2015-09-04 05:18:50-03","MNHN","RECOLNAT_MNHN_P","P02505034","PreservedSpecimen",NA,"Asteraceae","Vernonia","mucronulata","Vernonia mucronulata","Less.",NA,"Riedel",NA,"1824","8","1","Brasil","Minas Gerais",NA,"Villa Rica.",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02505034' target='other'> <mi>dwc_moreinfo</mi></a>","P02505034","P02505034_01",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"453",NA
"141","2015-09-04 05:18:50-03","MNHN","RECOLNAT_MNHN_P","P02505024","PreservedSpecimen",NA,"Asteraceae","Vernonia","mucronulata","Vernonia mucronulata","Less.",NA,"Regnell",NA,NA,NA,NA,"Brasil","Minas Gerais",NA,"Brasilia, Min. Ger. ad Caldas.",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02505024' target='other'> <mi>dwc_moreinfo</mi></a>","P02505024","P02505024_01",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"II 141",NA
"142","2015-09-04 05:18:50-03","MNHN","RECOLNAT_MNHN_P","P02505027","PreservedSpecimen",NA,"Asteraceae","Vernonia","mucronulata","Vernonia mucronulata","Less.",NA,"Lindberg",NA,"1858","1","1","Brasil",NA,NA,"Brésil. Min. Ger. Rio Jan.",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02505027' target='other'> <mi>dwc_moreinfo</mi></a>","P02505027","P02505027_01",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"2",NA
"143","2015-09-04 05:18:50-03","MNHN","RECOLNAT_MNHN_P","P02505029","PreservedSpecimen",NA,"Asteraceae","Vernonia","mucronulata","Vernonia mucronulata","Less.",NA,"Regnell",NA,NA,NA,NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02505029' target='other'> <mi>dwc_moreinfo</mi></a>","P02505029","P02505029_01",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"I 219",NA
"144","2015-09-04 05:18:50-03","MNHN","RECOLNAT_MNHN_P","P02505031","PreservedSpecimen",NA,"Asteraceae","Vernonia","mucronulata","Vernonia mucronulata","Less.",NA,"Riedel",NA,"1834","7","1","Brasil",NA,NA,"Brésil. In camp. inter V. Franca et Rio Parana.",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02505031' target='other'> <mi>dwc_moreinfo</mi></a>","P02505031","P02505031_01",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"467",NA
"145","2015-09-04 05:18:50-03","MNHN","RECOLNAT_MNHN_P","P02505033","PreservedSpecimen",NA,"Asteraceae","Vernonia","mucronulata","Vernonia mucronulata","Less.",NA,"Riedel",NA,"1834","7","1","Brasil",NA,NA,"Brésil. in camp. Franca et R. Grande.",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02505033' target='other'> <mi>dwc_moreinfo</mi></a>","P02505033","P02505033_01",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"1220",NA
"146","2015-09-04 05:18:50-03","MNHN","RECOLNAT_MNHN_P","P02505035","PreservedSpecimen",NA,"Asteraceae","Vernonia","mucronulata","Vernonia mucronulata","Less.",NA,"Riedel",NA,NA,NA,NA,"Brasil",NA,NA,"Brésil.",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02505035' target='other'> <mi>dwc_moreinfo</mi></a>","P02505035","P02505035_01",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"147","2015-09-04 05:18:50-03","MNHN","RECOLNAT_MNHN_P","P02505036","PreservedSpecimen",NA,"Asteraceae","Vernonia","mucronulata","Vernonia mucronulata","Less.",NA,"Saint-Hilaire, A.",NA,"1816","1","1","Brasil","Minas Gerais",NA,"Brésil. Province de Minas Geraes, [Cora].",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02505036' target='other'> <mi>dwc_moreinfo</mi></a>","P02505036","P02505036_01",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"157",NA
"148","2015-09-04 05:18:50-03","MNHN","RECOLNAT_MNHN_P","P02505037","PreservedSpecimen",NA,"Asteraceae","Vernonia","mucronulata","Vernonia mucronulata","Less.",NA,"Glaziou, A.",NA,"1884","6","30","Brasil","Minas Gerais",NA,"Brésil. Près de Congonha do Campo.",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02505037' target='other'> <mi>dwc_moreinfo</mi></a>","P02505037","P02505037_01",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"15087",NA
"149","2015-09-04 05:18:50-03","MNHN","RECOLNAT_MNHN_P","P02505038","PreservedSpecimen",NA,"Asteraceae","Vernonia","mucronulata","Vernonia mucronulata","Less.",NA,"Glaziou, A.",NA,NA,NA,NA,"Brésil",NA,NA,"Brésil",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02505038' target='other'> <mi>dwc_moreinfo</mi></a>","P02505038","P02505038_01",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","2015-09-04 05:18:50-03","MNHN","RECOLNAT_MNHN_P","P02505039","PreservedSpecimen",NA,"Asteraceae","Vernonia","mucronulata","Vernonia mucronulata","Less.",NA,"Glaziou, A.",NA,"1879","6","24","Brasil","Minas Gerais",NA,"Brésil (minas) Près de Sitio de Barbacena.",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02505039' target='other'> <mi>dwc_moreinfo</mi></a>","P02505039","P02505039_01",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"11074",NA
