"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","typeStatus","continentOcean","preparationType","previousCatalogNumber","occurrenceRemarks","phylum","order","class","coordinatePrecision","geoFlag","relatedCatalogItem","infraspecificEpithet","individualCount","fieldNumber","sex"
"90","2019-08-16 08:39:40-03","UTFPR","HCF","1991","S","Plantae","Lauraceae","Nectandra","angustifolia","Nectandra angustifolia","(Schrad.) Nees","M.L. Brotto","2010","06","25","C.B. Miranda","14","2005","03","08","Brasil","MS","Itaquiraí","Rio Paraná","-54.185001373291","-23.4743995666504",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Árvore com folhas simples alternas lanceoladas. Flores pequenas, amarelo claro.",NA,NA,NA,"44527","auto",NA,NA,NA,NA,NA
"91","2013-04-01 09:18:49-03","IPT","BCTW","2649","S","Plantae",NA,"Ocotea","angustifolia","Ocotea angustifolia","Pohl ex Meissner",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Uruguai",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"92","2019-11-25 12:12:11-03","UFSM","SMDB","1305","S","Plantae","Lauraceae","Nectandra","angustifolia","Nectandra angustifolia","Nees",NA,NA,NA,NA,"Kulmam, J G","277","1929","10","23","Brasil","Rio Grande do Sul","Santa Rosa",NA,"-54.4813995361328","-27.8708000183105",NA,NA,NA,NA,"SMDB001305",NA,NA,NA,NA,NA,NA,NA,NA,NA,"19818","auto",NA,NA,NA,NA,NA
"93","2020-12-21 16:30:50-03","MBM","MBM","335928","PreservedSpecimen","Plantae","Lauraceae","Nectandra","angustifolia","Nectandra angustifolia","(Schrad.) Nees & Mart.",NA,NA,NA,NA,"Menezes, C.M.","422","2006","04","16","Brazil","Bahia","Itacará","Fazenda Patizeiro",NA,NA,NA,NA,NA,NA,"MBM335928","MBM335928",NA,"Southern America",NA,NA,"Flores pequenas brancas, exameras. Folhas disticas, glabras, estípulas ausentes. Floresta Ombrófila Densa.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94","2020-12-21 16:30:50-03","MBM","MBM","397188","PreservedSpecimen","Plantae","Lauraceae","Nectandra","angustifolia","Nectandra angustifolia","(Schrad.) Nees & Mart.","Brotto, M.L.","2014","11","13","Caxambu, M.G.","5542","2014","10","02","Brazil","Paraná","São Jorge do Patrocínio","Parque Nacional de Ilha Grande, Prainha","-53.944167","-23.651","-53.944167","-23.651","227","227","MBM397188","MBM397188",NA,"Southern America",NA,NA,"Árvore, ca. 5m, ripária. Heliófita. Frutos imaturos verdes.; Floresta Estacional Semidecidual Aluvial. Relevo plano.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95","2020-12-21 16:30:50-03","MBM","MBM","409401","PreservedSpecimen","Plantae","Lauraceae","Nectandra","angustifolia","Nectandra angustifolia","(Schrad.) Nees & Mart.","Brotto, M.L.","2016","04","10","Borges Júnior, M.A.","s.n.","2014","11","16","Brasil","Mato Grosso do Sul","Naviraí","Próximo à ponte do Rio Amambaia","-53.842472","-23.319528","-53.842472","-23.319528",NA,NA,"MBM409401","MBM409401",NA,NA,NA,NA,"Árvore ca. 5 m. Frutos imaturos verdes.; Relevo: suave-ondulado.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96","2020-12-21 16:30:50-03","MBM","MBM","5701","PreservedSpecimen","Plantae","Lauraceae","Nectandra","angustifolia","Nectandra angustifolia","(Schrad.) Nees & Mart.","Zanon, M.M.F.","2007","03",NA,"Lindeman, J.; Haas, H.; Haas, H.","1782",NA,NA,NA,"Brazil","Paraná",NA,"Levee of Rio Paraná, at Porto Byington",NA,NA,NA,NA,"180","180","MBM005701","MBM005701",NA,"Southern America",NA,NA,"Tree, 20cm diam., 8m tall, overhanging the water, only one seen. Flower cream, fruit green in pink red cupule.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97","2020-12-21 16:30:50-03","MBM","MBM","1031","PreservedSpecimen","Plantae","Lauraceae","Nectandra","angustifolia","Nectandra angustifolia","(Schrad.) Nees & Mart.","Werff, H. van der",NA,NA,NA,"Hatschbach, G.","14494",NA,NA,NA,"Brazil","Paraná","Santo Antônio do Caiuá","Rio Paranapanema","-52.3422012329102","-22.7346992492676",NA,NA,NA,NA,"MBM001031","MBM001031",NA,"Southern America",NA,NA,"Mesma exsicata para N. megapotamica (Spr.) Mez",NA,NA,NA,"15782","auto",NA,NA,NA,NA,NA
"98","2020-12-21 16:30:50-03","MBM","MBM","119118","PreservedSpecimen","Plantae","Lauraceae","Nectandra","angustifolia","Nectandra angustifolia","(Schrad.) Nees & Mart.","Assis, L.C.S.","2005","11","22","Brinker, J.; et al.; et al.","3562",NA,NA,NA,"Brazil","Rio Grande do Sul","Caçapava do Sul","Pedra do Segredo","-53.4914016723633","-30.5121994018555",NA,NA,NA,NA,"MBM119118","MBM119118",NA,"Southern America",NA,NA,"Árvore com frutos",NA,NA,NA,"50525","auto",NA,NA,NA,NA,NA
"99","2020-12-21 16:30:50-03","MBM","MBM","8859","PreservedSpecimen","Plantae","Lauraceae","Nectandra","angustifolia","Nectandra angustifolia","(Schrad.) Nees & Mart.","Moraes, P.","2009","05","06","Hatschbach, G.; Guimarães, O.; Guimarães, O.","19072",NA,NA,NA,"Brazil","Paraná","Icaraíma","Rio Paraná, Porto Camargo","-53.613899230957","-23.3955993652344",NA,NA,NA,NA,"MBM008859","MBM008859",NA,"Southern America",NA,NA,"Árvore 8m, flor creme, com intenso cheiro de mel. Margens de rio",NA,NA,NA,"21289","auto",NA,NA,NA,NA,NA
"100","2020-12-21 16:30:50-03","MBM","MBM","409724","PreservedSpecimen","Plantae","Lauraceae","Nectandra","angustifolia","Nectandra angustifolia","(Schrad.) Nees & Mart.","Brotto, M.L.","2017","08","24","Alves, E.M.; Lorenzetti, E.R.; Silva, A.A.; Carniato, H.; Neves, C.A.; Lorenzetti, E.R.; Silva, A.A.; Carniato, H.; Neves, C.A.","471","2006","06","17","Brazil","Paraná","Querência do Norte","Porto Basílio, Ilha Mexirica, trilha A","-53.4844017028809","-23.0835990905762",NA,NA,NA,NA,"MBM409724","MBM409724",NA,"Southern America",NA,NA,"Arvoreta até 5 m de altura, flores brancas carnosas, folhas lanceoladas.",NA,NA,NA,"31834","auto",NA,NA,NA,NA,NA
"101","2020-12-21 16:30:50-03","MBM","MBM","187895","PreservedSpecimen","Plantae","Lauraceae","Nectandra","angustifolia","Nectandra angustifolia","(Schrad.) Nees & Mart.","Assis, L.C.S.","2005","11","22","Ziller, S.R.","1137",NA,NA,NA,"Brazil","Paraná","Vila Alta","APA da Ilha Grande, Rio Paraná","-53.7277984619141","-23.50830078125",NA,NA,NA,NA,"MBM187895","MBM187895",NA,"Southern America",NA,NA,"Floresta Estacional Semidecidual. Comum, tem cálice vermelho. Frutos imaturos verdes. Árvore 18m à beira do rio",NA,NA,NA,"31931","auto",NA,NA,NA,NA,NA
"102","2020-12-21 16:30:50-03","MBM","MBM","307364","PreservedSpecimen","Plantae","Lauraceae","Nectandra","angustifolia","Nectandra angustifolia","(Schrad.) Nees & Mart.","Brotto, M.L.","2008","09","25","Tomé, M.V.F.","1179","1994","10","26","Brazil","Paraná","Cornélio Procópio","Mata São Francisco","-50.6467018127441","-23.1811008453369",NA,NA,NA,NA,"MBM307364","MBM307364",NA,"Southern America",NA,NA,"Árvore jovem, 2,50m, flor alva, cheiro de jasmim. Borda da mata",NA,NA,NA,"23842","auto",NA,NA,NA,NA,NA
"103","2020-12-21 16:30:50-03","MBM","MBM","2668","PreservedSpecimen","Plantae","Lauraceae","Nectandra","angustifolia","Nectandra angustifolia","(Schrad.) Nees & Mart.","Assis, L.C.S.","2005","11","22","Hatschbach, G.; Haas, H.; Haas, H.","15832",NA,NA,NA,"Brazil","Paraná","Icaraíma","Rio Paraná, Ilha Bandeirante","-53.613899230957","-23.3955993652344",NA,NA,NA,NA,"MBM002668","MBM002668",NA,"Southern America",NA,NA,"Árvore 8m, fruto preto, mata pluvial da beira do rio",NA,NA,NA,"21289","auto",NA,NA,NA,NA,NA
"104","2020-12-21 16:30:50-03","MBM","MBM","5707","PreservedSpecimen","Plantae","Lauraceae","Nectandra","angustifolia","Nectandra angustifolia","(Schrad.) Nees & Mart.","Moraes, P.","2009","05","06","Lindeman, J.; Haas, H.; Haas, H.","2764","1966","10","21","Brazil","Paraná","Laranjeiras do Sul",NA,"-52.4160995483398","-25.4078006744385",NA,NA,NA,NA,"MBM005707","MBM005707",NA,"Southern America",NA,NA,NA,NA,NA,NA,"28404","auto",NA,NA,NA,NA,NA
"105","2020-12-21 16:30:50-03","MBM","MBM","25533","PreservedSpecimen","Plantae","Lauraceae","Nectandra","angustifolia","Nectandra angustifolia","(Schrad.) Nees & Mart.","Moraes, P.","2009","05","06","Hatschbach, G.","5601",NA,NA,NA,"Brazil","Paraná","Loanda","Porto São José","-53.1371994018555","-22.9230995178223",NA,NA,"246","246","MBM025533","MBM025533",NA,"Southern America",NA,NA,"Flor crem. Árvore com ramos longos decumbentes e parcialmente mergulhados nas águas do Rio Paraná (época das cheias). Também do lado matogrossense",NA,NA,NA,"25556","auto",NA,NA,NA,NA,NA
"106","2020-12-21 16:30:50-03","MBM","MBM","409725","PreservedSpecimen","Plantae","Lauraceae","Nectandra","angustifolia","Nectandra angustifolia","(Schrad.) Nees & Mart.","Brotto, M.L.","2017","08","24","Campos, J.B.","s.n.",NA,NA,NA,"Brazil","Paraná","Porto Rico","Ilha Porto Rico","-53.2668991088867","-22.7721996307373",NA,NA,NA,NA,"MBM409725","MBM409725",NA,"Southern America",NA,NA,"Frutos presentes.",NA,NA,NA,"18063","auto",NA,NA,NA,NA,NA
"107","2020-12-21 16:30:50-03","MBM","MBM","284517","PreservedSpecimen","Plantae","Lauraceae","Nectandra","angustifolia","Nectandra angustifolia","(Schrad.) Nees & Mart.","Assis, L.C.S.","2005","11","21","Kozera, C.; et al.; et al.","s.n.","2002","11","11","Brazil","Paraná","São Jorge do Patrocínio","Prainha do Rio Paraná","-53.8788986206055","-23.7618999481201",NA,NA,NA,NA,"MBM284517","MBM284517",NA,"Southern America",NA,NA,"Árvore 8m, em área aberta para lazer; fruto com receptáculo vermelho.",NA,NA,NA,"14232","auto",NA,NA,NA,NA,NA
"108","2020-12-21 16:30:50-03","MBM","MBM","288356","PreservedSpecimen","Plantae","Lauraceae","Nectandra","angustifolia","Nectandra angustifolia","(Schrad.) Nees & Mart.","Assis, L.C.S.","2005","11","22","Kozera, C.","1831","2003","01","24","Brazil","Paraná","Vila Alta","Ilha Grande","-53.7277984619141","-23.50830078125",NA,NA,NA,NA,"MBM288356","MBM288356",NA,"Southern America",NA,NA,"= 284518 Árvore com ca 8m. Flores brancas e frutos verdes com cúpula vermelha. Vegetação arbórea ciliar da ilha",NA,NA,NA,"31931","auto",NA,NA,NA,NA,NA
"109","2020-12-21 16:30:51-03","MBM","MBM","56021","PreservedSpecimen","Plantae","Lauraceae","Nectandra","falcifolia","Nectandra falcifolia","(Nees) Castigl.",NA,NA,NA,NA,"Quarín, C.","3322",NA,NA,NA,"Argentina",NA,NA,NA,NA,NA,NA,NA,NA,NA,"MBM056021","MBM056021",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","2020-12-21 16:30:51-03","MBM","MBM","110957","PreservedSpecimen","Plantae","Lauraceae","Nectandra","falcifolia","Nectandra falcifolia","(Nees) Castigl.","Schinini, A.",NA,NA,NA,"Schinini, A.; et al.; et al.","24755",NA,NA,NA,"Argentina",NA,NA,NA,NA,NA,NA,NA,NA,NA,"MBM110957","MBM110957",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","2020-12-21 16:30:51-03","MBM","MBM","13790","PreservedSpecimen","Plantae","Lauraceae","Nectandra","falcifolia","Nectandra falcifolia","(Nees) Castigl.",NA,NA,NA,NA,"Krapovickas, A.","15363",NA,NA,NA,"Argentina",NA,NA,NA,NA,NA,NA,NA,NA,NA,"MBM013790","MBM013790",NA,"Southern America",NA,NA,"=211840",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","2020-12-21 16:30:51-03","MBM","MBM","211837","PreservedSpecimen","Plantae","Lauraceae","Nectandra","falcifolia","Nectandra falcifolia","(Nees) Castigl.",NA,NA,NA,NA,"Krapovickas, A.; et al.; et al.","19943",NA,NA,NA,"Argentina",NA,NA,NA,NA,NA,NA,NA,NA,NA,"MBM211837",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","2020-12-21 16:30:51-03","MBM","MBM","211838","PreservedSpecimen","Plantae","Lauraceae","Nectandra","falcifolia","Nectandra falcifolia","(Nees) Castigl.",NA,NA,NA,NA,"Quarín, C.; et al.; et al.","1271",NA,NA,NA,"Argentina",NA,NA,NA,NA,NA,NA,NA,NA,NA,"MBM211838",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","2020-12-21 16:30:51-03","MBM","MBM","211839","PreservedSpecimen","Plantae","Lauraceae","Nectandra","falcifolia","Nectandra falcifolia","(Nees) Castigl.",NA,NA,NA,NA,"Krapovickas, A.; et al.; et al.","18390",NA,NA,NA,"Argentina",NA,NA,NA,NA,NA,NA,NA,NA,NA,"MBM211839",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","2020-12-21 16:30:51-03","MBM","MBM","211840","PreservedSpecimen","Plantae","Lauraceae","Nectandra","falcifolia","Nectandra falcifolia","(Nees) Castigl.",NA,NA,NA,NA,"Krapovickas, A.","15363",NA,NA,NA,"Argentina",NA,NA,NA,NA,NA,NA,NA,NA,NA,"MBM211840",NA,NA,"Southern America",NA,NA,"=13790",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","2020-12-21 16:31:02-03","MBM","MBM","304488","PreservedSpecimen","Plantae","Lauraceae","Ocotea","angustifolia","Ocotea angustifolia","(Schrader) Ness","Moraes, P.","2009","05","06","Miranda, C.B.","14","2005","03","08","Brazil","Mato Grosso do Sul","Itaquiraí","Rio Paraná","-54.185001373291","-23.4743995666504",NA,NA,NA,NA,"MBM304488","MBM304488",NA,"Southern America",NA,NA,"Árvore com folhas simples alternas lanceoladas. Flores pequenas amarelp claro.",NA,NA,NA,"44527","auto",NA,NA,NA,NA,NA
"117","2015-09-03 19:03:07-03","MNHN","RECOLNAT_MNHN_P","P01957780","PreservedSpecimen",NA,"Lauraceae","Nectandra","angustifolia","Nectandra angustifolia","(Schrad.) Nees & Mart.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brasil",NA,NA,"Brasilia. Cult. in Hort. Bog. VIII. G. 127.",NA,NA,NA,NA,NA,NA,"P01957780","P01957780_01",NA,NA,"hb",NA,"Reçu le 1 Février 19[?]7. <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01957780' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","2015-09-03 19:02:17-03","MNHN","RECOLNAT_MNHN_P","P01957624","PreservedSpecimen",NA,"Lauraceae","Nectandra","falcifolia","Nectandra falcifolia","(Nees) J.A. Castigl. ex Mart. Crov. & Piccinini",NA,NA,NA,NA,"Warming",NA,NA,NA,NA,"Brasil",NA,NA,"Brésil",NA,NA,NA,NA,NA,NA,"P01957624","P01957624_01",NA,NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01957624' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","2015-09-03 19:02:17-03","MNHN","RECOLNAT_MNHN_P","P01957625","PreservedSpecimen",NA,"Lauraceae","Nectandra","falcifolia","Nectandra falcifolia","(Nees) J.A. Castigl. ex Mart. Crov. & Piccinini",NA,NA,NA,NA,"Gaudichaud, C.",NA,"1833","1","1","Brasil","Rio Grande do Sul",NA,NA,NA,NA,NA,NA,NA,NA,"P01957625","P01957625_01",NA,NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01957625' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,"342",NA
"120","2015-09-03 19:02:17-03","MNHN","RECOLNAT_MNHN_P","P01957626","PreservedSpecimen",NA,"Lauraceae","Nectandra","falcifolia","Nectandra falcifolia","(Nees) J.A. Castigl. ex Mart. Crov. & Piccinini",NA,NA,NA,NA,"Warming",NA,NA,NA,NA,"Brasil",NA,NA,"Brésil",NA,NA,NA,NA,NA,NA,"P01957626","P01957626_01",NA,NA,"hb",NA,"Herbier de A. Glaziou donné par Mme. Simard, sa fille, en 1907. <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01957626' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","2020-12-11 11:37:01-03","UFMG","BHCB","15081","PreservedSpecimen","Plantae","Lauraceae","Nectandra","falcifolia","Nectandra falcifolia","(Nees) J.A.Castigl. ex Mart.Crov. & Piccinini",NA,NA,NA,NA,"Stehmann, JR","1129","1988","06","28","Brasil","Minas Gerais","Conceição do Mato Dentro",NA,"-43.4249992370605","-19.0372009277344",NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,"Dicotyledon",NA,NA,"60318","auto",NA,NA,NA,NA,NA
"122","2021-02-11 17:19:19-03","UFPR","UPCB","37415","PreservedSpecimen","Plantae","Lauraceae","Nectandra","angustifolia","Nectandra angustifolia","Nees & Mart. ex Nees","Assis, L.C.S.","2001","02","23","Bicudo, L.R.H.","243","1998","10","16","Brasil","São Paulo","Rosana","Margem do Rio Paraná, Porto Primavera, a jusante da Barragem","-53.0499992370605","-22.5799999237061",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3m de altura, tépalas branco-creme, estames amarelo-esverdeados, botões verdes, odor suave agradável. Mata de galeria..",NA,NA,NA,"49200","auto",NA,NA,NA,NA,NA
"123","2021-02-11 17:19:19-03","UFPR","UPCB","38499","PreservedSpecimen","Plantae","Lauraceae","Nectandra","angustifolia","Nectandra angustifolia","Nees & Mart. ex Nees","Assis, L.C.S.","2005","02","23","Amaral Jr., A.","94","1998","10","13","Brasil","Mato Grosso do Sul","Três Lagoas","Porto de areia Independência, margem Rio Paraná","-51.6782989501953","-20.7511005401611",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Árvore 8m com frutos. Mata de galeria, vegetação ao longo da margem do rio totalmente descaracterizada, com Triplaris, Angicos, Guazuma, Euphorbiáceas, Ingás e Embaúbas..",NA,NA,NA,"150618","auto",NA,NA,NA,NA,NA
"124","2021-02-11 17:19:19-03","UFPR","UPCB","6246","PreservedSpecimen","Plantae","Lauraceae","Nectandra","angustifolia","Nectandra angustifolia","Nees & Mart. ex Nees","Assis, L.C.S.","2005","11","23","Hatschbach, G.","15832","1967","01","22","Brasil","Paraná","Icaraima","Rio Paraná, Ilha Bandeirante","-53.613899230957","-23.3955993652344",NA,NA,"200","200",NA,NA,NA,NA,NA,NA,"Árvore, 8m, fruto preto. Mata pluvial das margens do rio..",NA,NA,NA,"21289","auto",NA,NA,NA,NA,NA
"125","2021-02-11 17:19:19-03","UFPR","UPCB","12632","PreservedSpecimen","Plantae","Lauraceae","Nectandra","angustifolia","Nectandra angustifolia","Nees & Mart. ex Nees","Assis, L.C.S.","2005","11","23","Hatschbach, G.","19072","1968","04","21","Brasil","Paraná","Icaraima","Rio Paraná, Porto Camargo","-53.613899230957","-23.3955993652344",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Árvore, 8m, flor creme, com intenso cheiro de mel. Margens de rio..",NA,NA,NA,"21289","auto",NA,NA,NA,NA,NA
"126","2011-12-22 05:01:00-02","MO","MOBOT","1004200","PreservedSpecimen","Plantae","Lauraceae","Nectandra","angustifolia","Nectandra angustifolia","(Schrad.) Nees & Mart.","H. van der Werff (MO)",NA,NA,NA,"Teodoro Rojas","Rojas 12858","1945","7","6","Paraguay","Itapúa",NA,"Riacho Mbricahé. Encarnación.","-55.9","-27.33333",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"127","2013-08-23 04:12:00-03","MO","MOBOT","1801573","PreservedSpecimen","Plantae","Lauraceae","Nectandra","angustifolia","Nectandra angustifolia","(Schrad.) Nees & Mart.","J.G. Rohwer (MO)",NA,NA,NA,"W.G. Herter","Herter 1697","1934","7","22","Uruguay","Artigas",NA,"Potrero Sucio. Assoc., edaph: aren./arg. Humid., illum.: hum, umbr. Silv. ripar.",NA,NA,NA,NA,"100.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","2012-01-21 05:06:00-02","MO","MOBOT","1801559","PreservedSpecimen","Plantae","Lauraceae","Nectandra","angustifolia","Nectandra angustifolia","Miq. ex Meisn.","J.G. Rohwer",NA,NA,NA,"Michel Gandoger","Gandoger s.n.","1906",NA,NA,"Uruguay",NA,NA,"Concepción",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","2008-05-27 22:02:00-03","MO","MOBOT","1801400","PreservedSpecimen","Plantae","Lauraceae","Nectandra","angustifolia","Nectandra angustifolia","(Schrad.) Nees & Mart.","J.G. Rohwer",NA,NA,NA,"Gert G. Hatschbach","Hatschbach 15832","1967","1","22","Brazil","Paraná",NA,"Rio Paraná, Ilha Bandeirante (mun. Icaraima). Mata pluvial da beira do rio.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","2013-12-10 05:33:00-02","MO","MOBOT","1801424","PreservedSpecimen","Plantae","Lauraceae","Nectandra","angustifolia","Nectandra angustifolia","(Schrad.) Nees & Mart.","R. Duré",NA,NA,NA,"Marizza Quintana","Quintana 134","1993","3","24","Paraguay","Itapúa",NA,"Isla Yacyreta. 6 Km. de la Estancia Melgarejo. Camino. Parche de bosque.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","2010-01-14 07:00:00-02","MO","MOBOT","1801429","PreservedSpecimen","Plantae","Lauraceae","Nectandra","angustifolia","Nectandra angustifolia","(Schrad.) Nees & Mart.","J.G. Rohwer",NA,NA,NA,"Troels M. Pedersen","Pedersen 9622","1970","1","23","Argentina","Corrientes",NA,"Dep. Concepción. Estancia Fortin del Iberá. Woodland on low, moist ground.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","2016-11-15 05:15:00-02","MO","MOBOT","1801439","PreservedSpecimen","Plantae","Lauraceae","Nectandra","angustifolia","Nectandra angustifolia","(Schrad.) Nees & Mart.","J.G. Rohwer",NA,NA,NA,"Antonio C. Krapovickas","Krapovickas 15363","1969","4","11","Argentina","Chaco",NA,"Dep. San Fernando. Río Paraná, isla Soto.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","2012-01-03 06:25:00-02","MO","MOBOT","1801470","PreservedSpecimen","Plantae","Lauraceae","Nectandra","angustifolia","Nectandra angustifolia","(Schrad.) Nees & Mart.","J.G. Rohwer",NA,NA,NA,"Bernadino S. Bertoni","Bertoni 3929","1949","3","9","Paraguay","Itapúa",NA,"Encarnación. [Corte] rio.",NA,NA,NA,NA,"110.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","2012-01-03 06:25:00-02","MO","MOBOT","1801491","PreservedSpecimen","Plantae","Lauraceae","Nectandra","angustifolia","Nectandra angustifolia","(Schrad.) Nees & Mart.","J.G. Rohwer",NA,NA,NA,"Bernadino S. Bertoni","Bertoni 4239","1949","5","26","Paraguay","Itapúa",NA,"Dep. Encarnación.",NA,NA,NA,NA,"120.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","2016-11-15 05:15:00-02","MO","MOBOT","1801505","PreservedSpecimen","Plantae","Lauraceae","Nectandra","angustifolia","Nectandra angustifolia","(Schrad.) Nees & Mart.","J.G. Rohwer",NA,NA,NA,"Antonio C. Krapovickas|J. Irigoyen","Krapovickas 18390","1971","4","10","Argentina","Corrientes",NA,"Dep. Saladas. Loc. Estancia La Amistad. A Orillas del arroyo Ambrosio.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","2016-11-15 05:15:00-02","MO","MOBOT","1801526","PreservedSpecimen","Plantae","Lauraceae","Nectandra","angustifolia","Nectandra angustifolia","(Schrad.) Nees & Mart.","J.G. Rohwer",NA,NA,NA,"Antonio C. Krapovickas|A. Fernández|L.A. Mroginski|J. Bissio|Camilo L. Quarín","Krapovickas 19943","1971","9","26","Argentina","Corrientes",NA,"Dep. Empredrado, Ruto Nacional 12. A orillas del río.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","2016-11-15 05:15:00-02","MO","MOBOT","1801528","PreservedSpecimen","Plantae","Lauraceae","Nectandra","angustifolia","Nectandra angustifolia","(Schrad.) Nees & Mart.","J.G. Rohwer",NA,NA,NA,"Antonio C. Krapovickas","Krapovickas 29370","1976","2","19","Argentina","Corrientes",NA,"Dep. San Martín. Arrocera Drews (10 Km NE de Colonia C. Pellegrini). Margen libre de embalsado, lugar algo alto.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","2009-12-04 16:52:00-02","MO","MOBOT","1801608","PreservedSpecimen","Plantae","Lauraceae","Nectandra","angustifolia","Nectandra angustifolia","(Schrad.) Nees & Mart.","J.G. Rohwer (MO)",NA,NA,NA,"Gert G. Hatschbach|O. V. Guimarães","Hatschbach 19072","1968","4","21","Brazil","Paraná",NA,"Rio Paraná, Porta Camargo (mun. Icaraima). Margens de rio.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","2008-05-27 22:02:00-03","MO","MOBOT","1801622","PreservedSpecimen","Plantae","Lauraceae","Nectandra","angustifolia","Nectandra angustifolia","(Schrad.) Nees & Mart.","J.G. Rohwer (MO)",NA,NA,NA,"Gert G. Hatschbach","Hatschbach 5601","1959","4","8","Brazil","Paraná",NA,"Porto S. José (mun. Loanda). Rio Paraná (epoca de cheia). Também do lado matogrossense.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
