"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","infraspecificEpithet","typeStatus","verbatimLongitude","verbatimLatitude","yearIdentified","coordinatePrecision","geoFlag","class","monthIdentified","dayIdentified","relatedCatalogItem","fieldNumber","individualCount","sex"
"639","2020-09-12 05:00:02-03","US","US","533150","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Aeschynomene","brasiliana","Aeschynomene brasiliana brasiliana","(Poir.) DC.",NA,"Herbert H. Smith","708","1898","11",NA,"South America - Neotropics","Colombia",NA,NA,"Santa Marta, United Stated of Columbia",NA,NA,"76",NA,NA,NA,"US02045372",NA,"brasiliana",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"640","2020-09-12 05:00:02-03","US","US","1482593","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Aeschynomene","brasiliana","Aeschynomene brasiliana brasiliana","(Poir.) DC.",NA,"C. Bues","s.n.","1930","5",NA,"South America - Neotropics","Peru","Cusco",NA,"Peru, Patio de Iltapaui, Dept. Cuzco",NA,NA,"700",NA,NA,NA,"US02045391",NA,"brasiliana",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"641","2020-09-12 05:00:02-03","US","US","2786817","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senna","pallida","Senna pallida pallida","(Vahl) H.S. Irwin & Barneby",NA,"G. Davidse","4239","1973","11","19","South America - Neotropics","Venezuela","Guarico",NA,"13 km s of chagauramas along road to cabruta",NA,NA,"160","160",NA,NA,"US00331972",NA,"pallida",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"642","2020-09-12 05:00:02-03","US","US","417799","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senna","pallida","Senna pallida pallida","(Vahl) H.S. Irwin & Barneby",NA,"O. O. Miller & J. Johnston","61","1901","7","22","South America - Neotropics","Venezuela","Nueva Esparta","Margarita I.","El valle",NA,NA,NA,NA,NA,NA,"US00331970",NA,"pallida",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"643","2020-09-12 05:00:02-03","US","US","601621","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senna","pallida","Senna pallida pallida","(Vahl) H.S. Irwin & Barneby",NA,"H. F. Pittier","5909","1913","2","28","South America - Neotropics","Venezuela","Federal District",NA,"On the old road from caracas to la guayra",NA,NA,"1100","1700",NA,NA,"US00331968","US00331968_01","pallida",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"644","2020-09-12 05:00:02-03","US","US","1041313","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senna","pallida","Senna pallida pallida","(Vahl) H.S. Irwin & Barneby",NA,"H. H. Rusby & F. W. Pennell","348","1917","7","25","South America - Neotropics","Colombia","Huila",NA,"Quebrada de Angeles to Rio Cabrera",NA,NA,"450","500",NA,NA,"US00332003",NA,"pallida",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"645","2020-09-12 05:00:02-03","US","US","1709094","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senna","pallida","Senna pallida pallida","(Vahl) H.S. Irwin & Barneby",NA,"O. L. Haught","4428","1944","11","10","South America - Neotropics","Colombia","La Guajira",NA,"Near Rio Hacha",NA,NA,"10","10",NA,NA,"US00332004",NA,"pallida",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"646","2020-09-12 05:00:02-03","US","US","1499866","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senna","pallida","Senna pallida pallida","(Vahl) H.S. Irwin & Barneby",NA,"A. Dugand","511","1933","12","24","South America - Neotropics","Colombia","Atlántico",NA,"Orilas Arroyo JubiLado Cerca de Galapa",NA,NA,"150","150",NA,NA,"US00331995","US00331995_01","pallida",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"647","2020-09-12 05:00:02-03","US","US","1903537","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senna","pallida","Senna pallida pallida","(Vahl) H.S. Irwin & Barneby",NA,"F. A. Barkley, M. Klevens & G. Gutiérrez V.","17c360","1947","10","25","South America - Neotropics","Colombia","Antioquia",NA,"Vicinity of Antioquia",NA,NA,"550","550",NA,NA,"US00331989",NA,"pallida",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"648","2020-09-12 05:00:02-03","US","US","3199352","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senna","pallida","Senna pallida pallida","(Vahl) H.S. Irwin & Barneby",NA,"K. von Sneidern","4570","1945","7","5","South America - Neotropics","Colombia","Cauca",NA,"Patia, Majorras",NA,NA,"600","600",NA,NA,"US00382254",NA,"pallida",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"649","2020-09-12 05:00:02-03","US","US","1342424","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senna","pallida","Senna pallida pallida","(Vahl) H.S. Irwin & Barneby",NA,"H. F. Pittier","12256","1926","12","19","South America - Neotropics","Venezuela","Federal District",NA,"Between antimano and las ajuntas",NA,NA,NA,NA,NA,NA,"US00331965","US00331965_01","pallida",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"650","2020-09-12 05:00:02-03","US","US","1999596","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senna","pallida","Senna pallida pallida","(Vahl) H.S. Irwin & Barneby",NA,"J. Araque Molina & F. A. Barkley","19bo026","1949","1","4","South America - Neotropics","Colombia","Bolívar",NA,"Castillo la Popa, Cerca a Cartagena",NA,NA,"25","25",NA,NA,"US00331996",NA,"pallida",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"651","2020-09-12 05:00:02-03","US","US","1350603","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senna","pallida","Senna pallida pallida","(Vahl) H.S. Irwin & Barneby",NA,"E. P. Killip & A. C. Smith","14621","1926","11","16","South America - Neotropics","Colombia","Bolívar",NA,"Soplaviento and vicinity",NA,NA,"5","10",NA,NA,"US00331998",NA,"pallida",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"652","2020-09-12 05:00:02-03","US","US","1879939","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senna","pallida","Senna pallida pallida","(Vahl) H.S. Irwin & Barneby",NA,"B. Apollinar Angel","751","1944","12",NA,"South America - Neotropics","Colombia","Bolívar",NA,"Ternera near Cartagena",NA,NA,NA,NA,NA,NA,"US00331997",NA,"pallida",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"653","2020-09-12 05:00:02-03","US","US","2174283","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senna","pallida","Senna pallida pallida","(Vahl) H.S. Irwin & Barneby",NA,"Bro. Gines","2858","1951","12",NA,"South America - Neotropics","Venezuela","Nueva Esparta",NA,"El robledar",NA,NA,NA,NA,NA,NA,"US00331976","US00331976_01","pallida",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"654","2020-09-12 05:00:02-03","US","US","1661441","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senna","pallida","Senna pallida pallida","(Vahl) H.S. Irwin & Barneby",NA,"W. A. Archer","3007","1935","2","3","South America - Neotropics","Venezuela","Aragua",NA,"Between limon and el sombrero",NA,NA,NA,NA,NA,NA,"US00331959",NA,"pallida",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"655","2020-09-12 05:00:02-03","US","US","1042937","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senna","pallida","Senna pallida pallida","(Vahl) H.S. Irwin & Barneby",NA,"F. W. Pennell","3974","1918","1","24","South America - Neotropics","Colombia","Bolívar",NA,"Buena Vista, E of Since",NA,NA,"100","150",NA,NA,"US00332001","US00332001_01","pallida",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"656","2020-09-12 05:00:02-03","US","US","2282562","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senna","pallida","Senna pallida pallida","(Vahl) H.S. Irwin & Barneby",NA,"A. Mocquerys","s.n.","1893",NA,NA,"South America - Neotropics","Venezuela","Carabobo",NA,"Puerto Cabello",NA,NA,NA,NA,NA,NA,"US00331981",NA,"pallida",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"657","2020-09-12 05:00:02-03","US","US","1999101","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senna","pallida","Senna pallida pallida","(Vahl) H.S. Irwin & Barneby",NA,"F. A. Barkley, R. Scolnik & L. Saiz A.","440","1949","3","26","South America - Neotropics","Colombia","Antioquia",NA,"1 km antes del Puente de occidente, en la Carretera al Mar",NA,NA,"700","700",NA,NA,"US00331988","US00331988_01","pallida",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"658","2020-09-12 05:00:02-03","US","US","1234740","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senna","pallida","Senna pallida pallida","(Vahl) H.S. Irwin & Barneby",NA,"E. Warming","3","1891",NA,NA,"South America - Neotropics","Venezuela","Carabobo",NA,"Valencia",NA,NA,NA,NA,NA,NA,"US00331977",NA,"pallida",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"659","2020-09-12 05:00:02-03","US","US","2467872","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senna","pallida","Senna pallida pallida","(Vahl) H.S. Irwin & Barneby",NA,"L. E. Mora","2392","1962","10","27","South America - Neotropics","Colombia","Nariño","Buesaco","El Puente Sobre el Rio Juanambu",NA,NA,"1500","1500",NA,NA,"US00332011","US00332011_01","pallida",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"660","2020-09-12 05:00:02-03","US","US","987472","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senna","pallida","Senna pallida pallida","(Vahl) H.S. Irwin & Barneby",NA,"H. F. Pittier","7351","1917","8","2","South America - Neotropics","Venezuela",NA,NA,"Lower catuche wood above caracas, along path",NA,NA,"1000","1200",NA,NA,"US00331956",NA,"pallida",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"661","2020-09-12 05:00:02-03","US","US","1472496","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senna","pallida","Senna pallida pallida","(Vahl) H.S. Irwin & Barneby",NA,"H. F. Pittier","13363","1929","5","30","South America - Neotropics","Venezuela","Federal District",NA,"Road to la guaira, between catia and blandin",NA,NA,NA,NA,NA,NA,"US00331974","US00331974_01","pallida",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"662","2020-09-12 05:00:02-03","US","US","987557","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senna","pallida","Senna pallida pallida","(Vahl) H.S. Irwin & Barneby",NA,"H. F. Pittier","7434","1917","9","30","South America - Neotropics","Venezuela","Federal District",NA,"Around Caracas",NA,NA,"800","1000",NA,NA,"US00331967",NA,"pallida",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"663","2020-09-12 05:00:02-03","US","US","1043165","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senna","pallida","Senna pallida pallida","(Vahl) H.S. Irwin & Barneby",NA,"F. W. Pennell","4726","1918","3","26","South America - Neotropics","Colombia","Bolívar",NA,"SE of Cartagena",NA,NA,"5","15",NA,NA,"US00332000",NA,"pallida",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"664","2020-09-12 05:00:02-03","US","US","1663392","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senna","pallida","Senna pallida pallida","(Vahl) H.S. Irwin & Barneby",NA,"W. A. Archer","2953","1935","1","22","South America - Neotropics","Venezuela","Federal District",NA,"Near caracas; lower catuche woods",NA,NA,NA,NA,NA,NA,"US00331963",NA,"pallida",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"665","2020-09-12 05:00:02-03","US","US","2467878","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senna","pallida","Senna pallida pallida","(Vahl) H.S. Irwin & Barneby",NA,"L. E. Mora","2492","1962","12","1","South America - Neotropics","Colombia","Nariño","Funes","El Pedregal and Pilcuan",NA,NA,"2000","2000",NA,NA,"US00332010",NA,"pallida",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"666","2020-09-12 05:00:02-03","US","US","601483","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senna","pallida","Senna pallida pallida","(Vahl) H.S. Irwin & Barneby",NA,"H. F. Pittier","5776","1913","1",NA,"South America - Neotropics","Venezuela","Aragua",NA,"La trinidad de maracay",NA,NA,"440","440",NA,NA,"US00331960",NA,"pallida",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"667","2020-09-12 05:00:02-03","US","US","1801415","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senna","pallida","Senna pallida pallida","(Vahl) H.S. Irwin & Barneby",NA,"H. F. Pittier","14738","1941","2","24","South America - Neotropics","Venezuela","Guarico",NA,"Vicinity of calabozo",NA,NA,NA,NA,NA,NA,"US00331973",NA,"pallida",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"668","2020-09-12 05:00:02-03","US","US","1594309","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senna","pallida","Senna pallida pallida","(Vahl) H.S. Irwin & Barneby",NA,"Bro. Elias","1360","1935","12",NA,"South America - Neotropics","Colombia","Atlántico",NA,"Barranquilla and vicinity",NA,NA,NA,NA,NA,NA,"US00331994",NA,"pallida",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"669","2020-09-12 05:00:02-03","US","US","1833282","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senna","pallida","Senna pallida pallida","(Vahl) H.S. Irwin & Barneby",NA,"R. D. Metcalf","30013","1942","2","11","South America - Neotropics","Colombia","Antioquia",NA,"5 km N of Antioquia",NA,NA,"650","650",NA,NA,"US00331990",NA,"pallida",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"670","2020-09-12 05:00:02-03","US","US","2321876","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senna","pallida","Senna pallida pallida","(Vahl) H.S. Irwin & Barneby",NA,"Ll. Williams & A. H. Alston","43","1938","11","24","South America - Neotropics","Venezuela","Federal District",NA,"Catia, caracas",NA,NA,"950","950",NA,NA,"US00331961",NA,"pallida",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"671","2020-09-12 05:00:02-03","US","US","2282569","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senna","pallida","Senna pallida pallida","(Vahl) H.S. Irwin & Barneby",NA,"A. Mocquerys","s.n.","1893",NA,NA,"South America - Neotropics","Venezuela",NA,NA,"Mariaca",NA,NA,NA,NA,NA,NA,"US00331979",NA,"pallida",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"672","2020-09-12 05:00:02-03","US","US","2222622","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senna","pallida","Senna pallida pallida","(Vahl) H.S. Irwin & Barneby",NA,"C. Vogl","572","1930",NA,NA,"South America - Neotropics","Venezuela","Aragua / Federal District",NA,"Between maracay and caracas",NA,NA,NA,NA,NA,NA,"US00331962",NA,"pallida",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"673","2020-09-12 05:00:02-03","US","US","2282566","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senna","pallida","Senna pallida pallida","(Vahl) H.S. Irwin & Barneby",NA,"A. Mocquerys","s.n.","1893",NA,NA,"South America - Neotropics","Venezuela",NA,NA,"Mariaca",NA,NA,NA,NA,NA,NA,"US00331980",NA,"pallida",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"674","2020-09-12 05:00:02-03","US","US","2174284","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senna","pallida","Senna pallida pallida","(Vahl) H.S. Irwin & Barneby",NA,"Bro. Gines","2859","1951","12",NA,"South America - Neotropics","Venezuela","Nueva Esparta",NA,"Robledar",NA,NA,NA,NA,NA,NA,"US00331971",NA,"pallida",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"675","2020-09-12 05:00:02-03","US","US","1709954","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senna","pallida","Senna pallida pallida","(Vahl) H.S. Irwin & Barneby",NA,"O. L. Haught","5158","1946","10","31","South America - Neotropics","Colombia","Cauca",NA,"Mercaderes",NA,NA,"1100","1100",NA,NA,"US00332002",NA,"pallida",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"676","2020-09-12 05:00:02-03","US","US","2457486","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senna","pallida","Senna pallida pallida","(Vahl) H.S. Irwin & Barneby",NA,"A. Dugand","6260","1963","4","7","South America - Neotropics","Colombia","Magdalena",NA,"Costa del Caribe; region of Santa Marta; between gaira and el Aeropuerto",NA,NA,NA,NA,NA,NA,"US00332006",NA,"pallida",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"677","2020-09-12 05:00:02-03","US","US","2104522","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senna","pallida","Senna pallida pallida","(Vahl) H.S. Irwin & Barneby",NA,"R. R. Castañeda","677",NA,NA,NA,"South America - Neotropics","Colombia","Magdalena",NA,NA,NA,NA,NA,NA,NA,NA,"US00332007",NA,"pallida",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"678","2020-09-12 05:00:02-03","US","US","1234739","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senna","pallida","Senna pallida pallida","(Vahl) H.S. Irwin & Barneby",NA,"E. Warming","2","1891",NA,NA,"South America - Neotropics","Venezuela","Carabobo",NA,"Valencia",NA,NA,NA,NA,NA,NA,"US00331978","US00331978_01","pallida",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"679","2020-09-12 05:00:02-03","US","US","1356043","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senna","pallida","Senna pallida pallida","(Vahl) H.S. Irwin & Barneby",NA,"E. P. Killip & A. C. Smith","21102","1927","4","5","South America - Neotropics","Colombia","Magdalena",NA,"S of Santa Marta",NA,NA,NA,NA,NA,NA,"US00332008",NA,"pallida",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"680","2020-09-12 05:00:02-03","US","US","1122028","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senna","pallida","Senna pallida pallida","(Vahl) H.S. Irwin & Barneby",NA,"E. Pittier","156","1921","11","18","South America - Neotropics","Venezuela","Federal District",NA,"Near las ajuntas",NA,NA,NA,NA,NA,NA,"US00331964","US00331964_01","pallida",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"681","2020-09-12 05:00:02-03","US","US","763362","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senna","pallida","Senna pallida pallida","(Vahl) H.S. Irwin & Barneby",NA,"J. N. Rose & J. M. Rose","21892","1916","11","1","South America - Neotropics","Venezuela","Federal District",NA,"Vicinity of caracas",NA,NA,NA,NA,NA,NA,"US00331969","US00331969_01","pallida",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"682","2020-09-12 05:00:02-03","US","US","532828","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senna","pallida","Senna pallida pallida","(Vahl) H.S. Irwin & Barneby",NA,"Herbert H. Smith","249","1898","10",NA,"South America - Neotropics","Colombia","Magdalena",NA,"Santa Marta",NA,NA,NA,NA,NA,NA,"US00332009","US00332009_01","pallida",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"683","2020-09-12 05:00:02-03","US","US","1900071","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senna","pallida","Senna pallida pallida","(Vahl) H.S. Irwin & Barneby",NA,"A. Dugand & R. Jaramillo M.","4051","1946","1","17","South America - Neotropics","Colombia","Atlántico",NA,"Vicinity of Tubara",NA,NA,"200","250",NA,NA,"US00331992",NA,"pallida",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"684","2020-09-12 05:00:02-03","US","US","1459907","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senna","pallida","Senna pallida pallida","(Vahl) H.S. Irwin & Barneby",NA,"Ll. Williams","10599",NA,NA,NA,"South America - Neotropics","Venezuela","Federal District",NA,"Above sabana grande",NA,NA,"1050","1050",NA,NA,"US00331975","US00331975_01","pallida",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"685","2020-09-12 05:00:02-03","US","US","1542119","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senna","pallida","Senna pallida pallida","(Vahl) H.S. Irwin & Barneby",NA,"W. A. Archer","612","1930","9","8","South America - Neotropics","Colombia","Antioquia",NA,"Along Rio Cauca, near Antioquia",NA,NA,NA,NA,NA,NA,"US00331991",NA,"pallida",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"686","2020-09-12 05:00:02-03","US","US","1350039","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senna","pallida","Senna pallida pallida","(Vahl) H.S. Irwin & Barneby",NA,"E. P. Killip & A. C. Smith","14040","1926","11","2","South America - Neotropics","Colombia","Bolívar",NA,"Soplaviento and vicinity",NA,NA,NA,NA,NA,NA,"US00331999","US00331999_01","pallida",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"687","2020-09-12 05:00:02-03","US","US","2752477","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senna","pallida","Senna pallida pallida","(Vahl) H.S. Irwin & Barneby",NA,"J. H. Kirkbride","2614","1972","11","1","South America - Neotropics","Colombia","Magdalena",NA,"0.5 km E of Aeropuerto simon Bolivar and 14 km S of Santa Maria",NA,NA,"20","20",NA,NA,"US00332005",NA,"pallida",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"688","2020-09-12 05:00:02-03","US","US","987808","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senna","pallida","Senna pallida pallida","(Vahl) H.S. Irwin & Barneby",NA,"H. F. Pittier","7710","1918","1",NA,"South America - Neotropics","Venezuela","Federal District",NA,"Around caracas",NA,NA,"800","1000",NA,NA,"US00331966",NA,"pallida",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"689","2020-09-12 05:00:02-03","US","US","1830749","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senna","pallida","Senna pallida pallida","(Vahl) H.S. Irwin & Barneby",NA,"A. Dugand & R. Jaramillo M.","2808","1941","1","13","South America - Neotropics","Colombia","Atlántico",NA,"Between Baranoa and Usiacuri",NA,NA,"50","100",NA,NA,"US00331993",NA,"pallida",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"690","2020-09-02 16:26:38-03","Cenargen","CEN","106300","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Aeschynomene","brasiliana","Aeschynomene brasiliana","(Poir.) DC.",NA,"Arnildo Pott","9619","2002","04","09",NA,"Brasil","MS","CAMPO GRANDE","Embrapa Gado de Corte.","-54.724722","-20.4525",NA,NA,"Exsicatas","Ascendente, escandente. Doação Herbário HMS nº3555.","CEN00106300","CEN00106300",NA,NA,"-54.724722","-20.4525",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"691","2020-09-02 16:26:38-03","Cenargen","CEN","109309","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Aeschynomene","brasiliana","Aeschynomene brasiliana","(Poir.) DC.","G. Pereira-Silva","Romulo Ewerton Gomes Sousa - IFN","967","2018","04","19",NA,"Brasil","GO","NIQUELANDIA","Conglomerado GO-163. Subunidade 04, subparcela 02, indíviduo H.","-48.78","-14.22",NA,NA,"Exsicatas","Inventário Florestal Nacional (IFN).","CEN00109309","CEN00109309",NA,NA,"-48.78","-14.22","2018",NA,NA,NA,"11",NA,NA,NA,"5",NA
"692","2020-09-02 16:26:39-03","Cenargen","CEN","58484","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Aeschynomene","brasiliana","Aeschynomene brasiliana","(Poir.) DC.",NA,"Nuno Maria de Sousa Costa","2239","1988","09","02",NA,"Brasil","AP","AMAPA","BR-156, 12 km do trevo de Amapá para Tartarugalzinho.","-50.883333","1.83333333","20","20","Exsicatas","Ramos com até 2 m de altura. Germoplasma de 5 plantas.","CEN00058484","CEN00058484",NA,NA,"-50.883333","1.83333333",NA,NA,NA,NA,NA,NA,NA,NA,"5",NA
"693","2020-09-02 16:26:39-03","Cenargen","CEN","58511","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Aeschynomene","brasiliana","Aeschynomene brasiliana","(Poir.) DC.","L. L. C. Antunes","Nuno Maria de Sousa Costa","2266","1988","09","03",NA,"Brasil","AP","FERREIRA GOMES","BR-156, km 72 de Tartarugalzinho para Ferreira Gomes. Ponte do rio Tracajatuba.","-51.1","-1.0333333","25","25","Exsicatas","Germoplasma de 10 plantas.","CEN00058511","CEN00058511",NA,NA,"-51.1","-1.0333333","2016",NA,NA,NA,"11",NA,NA,NA,"7",NA
"694","2020-09-02 16:26:38-03","Cenargen","CEN","28186","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Aeschynomene","brasiliana","Aeschynomene brasiliana","(Poir.) DC.","L. L. C. Antunes","Lídio Coradin","6775","1984","08","21",NA,"Brasil","MT","RONDONOPOLIS","Rodovia Alto Araguaia - Rondonópolis (BR-364) km 150.","-54.433333","-16.633333","300","300","Exsicatas","Material obtido de 3 plantas. CIAT n° 10937","CEN00028186","CEN00028186",NA,NA,"-54.433333","-16.633333","2016",NA,NA,NA,"11",NA,NA,NA,"2",NA
