"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","yearIdentified","class","monthIdentified","dayIdentified","relatedCatalogItem","typeStatus","fieldNumber","infraspecificEpithet","individualCount"
"149","2020-06-29 09:31:36-03","UFRRJ","RBR","12539","S","Plantae",NA,NA,"Myrtaceae","Myrcia","ovata","Myrcia ovata","Cambess.",NA,"M.C. Souza","119","1999","06","12",NA,"Brasil","Rio de Janeiro","Marambaia","Restinga da Marambaia, floresta sobre duna, duna da linha 4, planta Nº27 da amostragem.",NA,NA,NA,NA,"RBR00012539","RBR00012539",NA,NA,NA,NA,NA,NA,"2020",NA,"05","15",NA,NA,NA,NA,NA
"150","2020-06-29 09:31:36-03","UFRRJ","RBR","12541","S","Plantae",NA,NA,"Myrtaceae","Myrcia","ovata","Myrcia ovata","Cambess.",NA,"M.C. Souza","160","2000","12","29",NA,"Brasil","Rio de Janeiro","Marambaia","Restinga da Marambaia, duna da linha 4.",NA,NA,NA,NA,"RBR00012541","RBR00012541",NA,NA,NA,NA,NA,NA,"2020",NA,"05","15",NA,NA,NA,NA,NA
"151","2020-06-29 09:31:36-03","UFRRJ","RBR","12542","S","Plantae",NA,NA,"Myrtaceae","Myrcia","ovata","Myrcia ovata","Cambess.",NA,"L.F.T. Menezes","570","1999","10","22",NA,"Brasil","Rio de Janeiro","Marambaia","Restinga da Marambaia, duna da linha 4. Campo de provas da Marambaia, floresta sobre duna.",NA,NA,NA,NA,"RBR00012542","RBR00012542",NA,NA,NA,NA,NA,NA,"2020",NA,"05","15",NA,NA,NA,NA,NA
"152","2020-06-29 09:31:36-03","UFRRJ","RBR","12543","S","Plantae",NA,NA,"Myrtaceae","Myrcia","ovata","Myrcia ovata","Cambess.",NA,"M.C. Souza","167","2001","01","20",NA,"Brazil","Rio de Janeiro","Mangaratiba, Ilha da Marambaia","Restinga da Marambaia, Praia da Armação, estrada para Gaeta.",NA,NA,NA,NA,"RBR00012543","RBR00012543",NA,NA,NA,NA,NA,NA,"2020",NA,"05","15",NA,NA,NA,NA,NA
"153","2020-06-29 09:31:36-03","UFRRJ","RBR","45111","S","Plantae",NA,NA,"Myrtaceae","Myrcia","ovata","Myrcia ovata","Cambess.","M.C. Souza","I.G. Costa; M. Lacerda","835","2016","09","09",NA,"Brasil","Rio de Janeiro","Armação dos Búzios","Bairro Ferradura. Bairro Ferradura. Em fragmento de restinga, à margem da rua para praia da ferradura;.","-41.885556","-22.776389",NA,NA,"RBR00045111","RBR00045111","10","10","41º53'8''W","22º46'35''S",NA,NA,"2019",NA,"10","16",NA,NA,NA,NA,NA
"154","2020-06-18 10:58:11-03","UFRRJ","RBR","8732","S","Plantae",NA,NA,"Myrtaceae","Myrcia","ovata","Myrcia ovata","Cambess.","M.C. Souza","D.N. Castro","18","2003","11","09",NA,"Brasil","Rio de Janeiro","Marambaia","Restinga da Marambaia, CADIM, área de moitas.",NA,NA,NA,NA,"RBR00008732","RBR00008732",NA,NA,NA,NA,NA,NA,"2020",NA,"04","09",NA,NA,NA,NA,NA
"155","2020-06-29 09:31:36-03","UFRRJ","RBR","12545","S","Plantae",NA,NA,"Myrtaceae","Myrcia","ovata","Myrcia ovata","Cambess.",NA,"L.F.T. Menezes","234","1998","12","22",NA,"Brasil","Rio de Janeiro","Mangaratiba","Ilha da Marambaia, Praia da armação.","-44.040599822998","-22.9596996307373",NA,NA,"RBR00012545","RBR00012545",NA,NA,NA,NA,"17272","auto","2020",NA,"05","15",NA,NA,NA,NA,NA
"156","2020-06-29 09:31:36-03","UFRRJ","RBR","12548","S","Plantae",NA,NA,"Myrtaceae","Myrcia","ovata","Myrcia ovata","Cambess.",NA,"L.F.T. Menezes","394","1998","12","23",NA,"Brasil","Rio de Janeiro","Mangaratiba","Ilha da Marambaia, Praia da armação.","-44.040599822998","-22.9596996307373",NA,NA,"RBR00012548","RBR00012548",NA,NA,NA,NA,"17272","auto","2020",NA,"05","15",NA,NA,NA,NA,NA
"157","2020-06-29 09:31:37-03","UFRRJ","RBR","12547","S","Plantae",NA,NA,"Myrtaceae","Myrcia","recurvata","Myrcia recurvata","O.Berg",NA,"L.F.T. Menezes","393","1998","12","28",NA,"Brasil","Rio de Janeiro","Mangaratiba","Ilha da Marambaia, Praia da armação.","-44.040599822998","-22.9596996307373",NA,NA,"RBR00012547","RBR00012547",NA,NA,NA,NA,"17272","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","2020-06-29 09:31:37-03","UFRRJ","RBR","12544","S","Plantae",NA,NA,"Myrtaceae","Myrcia","recurvata","Myrcia recurvata","O.Berg",NA,"A.L. Melo","5","2000","10","20",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Restinga da Marambaia, Campo de provas da Marambaia, linha 4.","-43.2075004577637","-22.9027996063232",NA,NA,"RBR00012544","RBR00012544",NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"159","2020-06-29 09:31:37-03","UFRRJ","RBR","12546","S","Plantae",NA,NA,"Myrtaceae","Myrcia","recurvata","Myrcia recurvata","O.Berg",NA,"L.F.T. Menezes","640","2000","03","18",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Restinga da Marambaia, Formação florestal que se desenvolve sobre feixes de cordão arenosos.","-43.2075004577637","-22.9027996063232",NA,NA,"RBR00012546","RBR00012546",NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"160","2020-06-29 09:31:37-03","UFRRJ","RBR","9892","S","Plantae",NA,NA,"Myrtaceae","Myrcia","recurvata","Myrcia recurvata","O.Berg",NA,"L.F.T. Menezes","1293","2004","12","27",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Restinga da Marambaia, Praia da Gaeta.","-43.2075004577637","-22.9027996063232",NA,NA,"RBR00009892","RBR00009892",NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"161","2020-06-29 09:31:37-03","UFRRJ","RBR","12540","S","Plantae",NA,NA,"Myrtaceae","Myrcia","recurvata","Myrcia recurvata","O.Berg",NA,"M.C. Souza","123","1999","07","02",NA,"Brasil","Rio de Janeiro","Ilha da Marambaia","Restinga da Marambaia",NA,NA,NA,NA,"RBR00012540",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162","2020-06-29 09:31:37-03","UFRRJ","RBR","16007","S","Plantae",NA,NA,"Myrtaceae","Myrcia","recurvata","Myrcia recurvata","O.Berg",NA,"M.C. Souza","229","2002","01","19",NA,"Brasil","Rio de Janeiro","Mangaratiba","Ilha da Marambaia, Praia da Armação, beira da praia.","-44.040599822998","-22.9596996307373",NA,NA,"RBR00016007","RBR00016007",NA,NA,NA,NA,"17272","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","2021-03-21 19:37:38-03","UFC","EAC","39558","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Myrcia","ovata","Myrcia ovata","Cambess.","Sobral, M.","Gomes, G.A.","s.n.","2006","10","11","Southern America","Brasil","Ceará","Guaramiranga","Sítio da Fazenda","-38.9331016540527","-4.26332998275757",NA,"Mata atlântica","EAC0039558",NA,NA,NA,NA,NA,"13198","auto","2007",NA,NA,NA,NA,NA,NA,NA,NA
"164","2020-12-21 16:37:21-03","MBM","MBM","115719","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","ovata","Myrcia ovata","Cambess.","Barroso, G.M.","Martinelli, G.; et al.; et al.","11680","1986","08","14","Southern America","Brazil","Rio de Janeiro","Cabo Frio","Armação dos Búzios","-42.0186004638672","-22.8794002532959",NA,NA,"MBM115719","MBM115719",NA,NA,NA,NA,"40069","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","2020-12-21 16:37:21-03","MBM","MBM","29691","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","ovata","Myrcia ovata","Cambess.","Legrand, D.","Segadas-Vianna, L.; et al.; et al.","1039","1953","10","13","Southern America","Brazil","Rio de Janeiro","Cabo Frio","Arraial do Cabo","-42.0186004638672","-22.8794002532959",NA,NA,"MBM029691","MBM029691",NA,NA,NA,NA,"40069","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","2016-01-22 15:53:54-02","MNHN","RECOLNAT_MNHN_P","P00551115","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Myrcia","ovata","Myrcia ovata","Cambess.","Lucas","Richard",NA,NA,NA,NA,NA,"Brésil",NA,NA,"Rio de Janeiro",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00551115' target='other'> <mi>dwc_moreinfo</mi></a>","P00551115","P00551115_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","2015-09-17 12:29:50-03","MNHN","RECOLNAT_MNHN_P","P00551116","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Myrcia","ovata","Myrcia ovata","Cambess.","Lucas","Richard",NA,NA,NA,NA,NA,"Brésil",NA,NA,"Rio de Janeiro",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00551116' target='other'> <mi>dwc_moreinfo</mi></a>","P00551116","P00551116_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","2015-09-04 13:35:18-03","MNHN","RECOLNAT_MNHN_P","P00161386","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Myrcia","ovata","Myrcia ovata","Cambess.",NA,"Saint-Hilaire, A. de",NA,NA,NA,NA,NA,"Brésil",NA,NA,"Rio de Janeiro",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00161386' target='other'> <mi>dwc_moreinfo</mi></a>","P00161386","P00161386_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"syntype","B2 148",NA,NA
"169","2016-01-22 15:53:54-02","MNHN","RECOLNAT_MNHN_P","P00161387","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Myrcia","ovata","Myrcia ovata","Cambess.",NA,"Saint-Hilaire, A. de",NA,NA,NA,NA,NA,"Brésil",NA,NA,"Rio de Janeiro",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00161387' target='other'> <mi>dwc_moreinfo</mi></a>","P00161387","P00161387_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"syntype","B2 148",NA,NA
"170","2018-03-06 17:39:13-03","MNHN","RECOLNAT_MNHN_P","P00161388","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Myrcia","ovata","Myrcia ovata","Cambess.",NA,"Saint-Hilaire, A. de",NA,NA,NA,NA,NA,"Brésil",NA,NA,"Rio de Janeiro",NA,NA,"hb","Le numéro de l'étiquette (148) ne correspond pas à celui de la plante (79) <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00161388' target='other'> <mi>dwc_moreinfo</mi></a>","P00161388","P00161388_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"syntype","B2 148",NA,NA
"171","2018-03-06 17:37:55-03","MNHN","RECOLNAT_MNHN_P","P00161389","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Myrcia","ovata","Myrcia ovata","Cambess.",NA,"Saint-Hilaire, A. de",NA,NA,NA,NA,NA,"Brésil",NA,NA,"Prov. Rio de Janeiro",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00161389' target='other'> <mi>dwc_moreinfo</mi></a>","P00161389","P00161389_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"syntype","B2 79",NA,NA
"172","2016-01-22 15:53:54-02","MNHN","RECOLNAT_MNHN_P","P00161390","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Myrcia","ovata","Myrcia ovata","Cambess.",NA,"Saint-Hilaire, A. de",NA,NA,NA,NA,NA,"Brésil",NA,NA,"Prov. Rio de Janeiro",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00161390' target='other'> <mi>dwc_moreinfo</mi></a>","P00161390","P00161390_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"syntype","B2 79",NA,NA
"173","2015-09-04 13:45:53-03","MNHN","RECOLNAT_MNHN_P","P00551114","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Myrcia","ovata","Myrcia ovata","Cambess.","Lucas","Angeli, C.",NA,"1960","2","16",NA,"Brésil",NA,NA,"Restinga de Jacarepaguà, Rio de Janeiro",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00551114' target='other'> <mi>dwc_moreinfo</mi></a>","P00551114","P00551114_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"24",NA,NA
"174","2018-01-04 16:33:54-02","MNHN","RECOLNAT_MNHN_P","P00551117","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Myrcia","ovata","Myrcia ovata","Cambess.","Barroso","Fontella|&, al.",NA,"1970","10","9",NA,"Brésil",NA,NA,"E Guanabara, Recreiro dos Bandeirantes, à 3 km du Canal de Sernambetiba",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00551117' target='other'> <mi>dwc_moreinfo</mi></a>","P00551117","P00551117_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"176349",NA,NA
"175","2015-09-04 13:57:07-03","MNHN","RECOLNAT_MNHN_P","P00551118","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Myrcia","ovata","Myrcia ovata","Cambess.",NA,"Vauthier",NA,NA,NA,NA,NA,"Brésil",NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00551118' target='other'> <mi>dwc_moreinfo</mi></a>","P00551118","P00551118_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","2016-01-22 15:53:54-02","MNHN","RECOLNAT_MNHN_P","P00551119","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Myrcia","ovata","Myrcia ovata","Cambess.",NA,"Riedel, L.",NA,"1832","10",NA,NA,"Brésil",NA,NA,"Rio de Janeiro",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00551119' target='other'> <mi>dwc_moreinfo</mi></a>","P00551119","P00551119_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1034",NA,NA
"177","2015-09-03 20:04:28-03","MNHN","RECOLNAT_MNHN_P","P00551120","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Myrcia","ovata","Myrcia ovata","Cambess.",NA,"Glaziou, A.",NA,"1875","7","23",NA,"Brésil",NA,NA,"Fazenda de Piratininga (Rio)",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00551120' target='other'> <mi>dwc_moreinfo</mi></a>","P00551120","P00551120_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8390",NA,NA
"178","2016-01-22 15:53:54-02","MNHN","RECOLNAT_MNHN_P","P00551121","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Myrcia","ovata","Myrcia ovata","Cambess.",NA,"Glaziou, A.",NA,NA,NA,NA,NA,"Brésil",NA,NA,"Rio de Janeiro",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00551121' target='other'> <mi>dwc_moreinfo</mi></a>","P00551121","P00551121_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1280",NA,NA
"179","2015-09-04 13:57:07-03","MNHN","RECOLNAT_MNHN_P","P00551122","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Myrcia","ovata","Myrcia ovata","Cambess.",NA,"Herb. Richard",NA,NA,NA,NA,NA,"Brésil",NA,NA,"Copacabana prope Rio de Janeiro",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00551122' target='other'> <mi>dwc_moreinfo</mi></a>","P00551122","P00551122_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","2015-09-17 08:42:55-03","MNHN","RECOLNAT_MNHN_P","P00551123","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Myrcia","ovata","Myrcia ovata","Cambess.",NA,"Herb. Richard",NA,NA,NA,NA,NA,"Brésil",NA,NA,"Rio de Janeiro",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00551123' target='other'> <mi>dwc_moreinfo</mi></a>","P00551123","P00551123_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","2015-12-30 12:17:34-02","MNHN","RECOLNAT_MNHN_P","P05262217","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Myrcia","ovata","Myrcia ovata","Cambess.","Lima","Gardner",NA,"1838","1","1",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Montagner Organ.","-43.2075004577637","-22.9027996063232","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05262217' target='other'> <mi>dwc_moreinfo</mi></a>","P05262217","P05262217_01",NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,"757",NA,NA
"182","2015-12-29 11:11:53-02","MNHN","RECOLNAT_MNHN_P","P05262218","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Myrcia","ovata","Myrcia ovata","Cambess.","Lima","Gadner",NA,NA,NA,NA,NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Serra dos Órgãos.","-43.2075004577637","-22.9027996063232","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05262218' target='other'> <mi>dwc_moreinfo</mi></a>","P05262218","P05262218_01",NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,"757",NA,NA
"183","2015-09-04 20:39:40-03","MNHN","RECOLNAT_MNHN_P","P00551126","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Myrcia","recurvata","Myrcia recurvata","O.Berg",NA,"Glaziou, A.",NA,"1867","11","3",NA,"Brésil",NA,NA,"Copacabana (Rio)",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00551126' target='other'> <mi>dwc_moreinfo</mi></a>","P00551126","P00551126_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2133",NA,NA
"184","2015-09-17 08:43:16-03","MNHN","RECOLNAT_MNHN_P","P00551127","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Myrcia","recurvata","Myrcia recurvata","O.Berg",NA,"Glaziou, A.",NA,"1862","2","2",NA,"Brésil",NA,NA,"Copacabana (Rio)",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00551127' target='other'> <mi>dwc_moreinfo</mi></a>","P00551127","P00551127_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51",NA,NA
"185","2015-09-04 20:39:40-03","MNHN","RECOLNAT_MNHN_P","P00551128","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Myrcia","recurvata","Myrcia recurvata","O.Berg",NA,"Glaziou, A.",NA,"1874","10","18",NA,"Brésil",NA,NA,"Mana (Rio)",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00551128' target='other'> <mi>dwc_moreinfo</mi></a>","P00551128","P00551128_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7631",NA,NA
"186","2015-09-04 13:43:10-03","MNHN","RECOLNAT_MNHN_P","P00551129","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Myrcia","recurvata","Myrcia recurvata","O.Berg",NA,"Glaziou, A.",NA,"1874","10","18",NA,"Brésil",NA,NA,"Mana (Rio)",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00551129' target='other'> <mi>dwc_moreinfo</mi></a>","P00551129","P00551129_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7631",NA,NA
"187","2015-09-03 20:04:28-03","MNHN","RECOLNAT_MNHN_P","P00551130","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Myrcia","recurvata","Myrcia recurvata","O.Berg",NA,"Glaziou, A.",NA,"1874","10","18",NA,"Brésil",NA,NA,"Mana (Rio)",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00551130' target='other'> <mi>dwc_moreinfo</mi></a>","P00551130","P00551130_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7632",NA,NA
"188","2015-09-03 20:00:47-03","MNHN","RECOLNAT_MNHN_P","P00161131","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Myrcia","recurvata","Myrcia recurvata grandifolia","O.Berg",NA,"Sello",NA,NA,NA,NA,NA,"Brésil",NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00161131' target='other'> <mi>dwc_moreinfo</mi></a>","P00161131","P00161131_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"isosyntype","315","grandifolia",NA
"189","2015-10-04 14:46:43-03","MNHN","RECOLNAT_MNHN_P","P00161132","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Myrcia","recurvata","Myrcia recurvata parvifolia","O.Berg",NA,"Sello",NA,NA,NA,NA,NA,"Brésil",NA,NA,"Campos",NA,NA,"hb","donné en 1861 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00161132' target='other'> <mi>dwc_moreinfo</mi></a>","P00161132","P00161132_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"isosyntype",NA,"parvifolia",NA
"190","2015-09-03 20:00:47-03","MNHN","RECOLNAT_MNHN_P","P00551125","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Myrcia","recurvata","Myrcia recurvata subcordata","O.Berg","Lima","Riedel",NA,NA,NA,NA,NA,"Brésil",NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00551125' target='other'> <mi>dwc_moreinfo</mi></a>","P00551125","P00551125_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"subcordata",NA
"191","2018-04-24 12:34:26-03","MNHN","RECOLNAT_MNHN_P","P00798916","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Myrcia","recurvata","Myrcia recurvata subcordata","O.Berg","Berg","Riedel, L.",NA,"1832","10",NA,NA,"Brésil",NA,NA,"Rio de Janeiro",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00798916' target='other'> <mi>dwc_moreinfo</mi></a>","P00798916","P00798916_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"type","1034","subcordata",NA
"192","2015-09-03 20:00:47-03","MNHN","RECOLNAT_MNHN_P","P00161131","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Myrcia","recurvata","Myrcia recurvata grandifolia","O.Berg",NA,"Sello",NA,NA,NA,NA,NA,"Brésil",NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00161131' target='other'> <mi>dwc_moreinfo</mi></a>","P00161131","P00161131_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"isosyntype","315","grandifolia",NA
"193","2015-10-04 14:46:43-03","MNHN","RECOLNAT_MNHN_P","P00161132","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Myrcia","recurvata","Myrcia recurvata parvifolia","O.Berg",NA,"Sello",NA,NA,NA,NA,NA,"Brésil",NA,NA,"Campos",NA,NA,"hb","donné en 1861 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00161132' target='other'> <mi>dwc_moreinfo</mi></a>","P00161132","P00161132_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"isosyntype",NA,"parvifolia",NA
"194","2020-12-11 11:39:29-03","UFMG","BHCB","102413","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Myrcia","ovata","Myrcia ovata","Cambess.",NA,"Pereira, OJ","2294",NA,NA,NA,"Southern America","Brasil","Espírito Santo","Setiba",NA,NA,NA,NA,"Restinga","BHCB018160",NA,NA,NA,NA,NA,NA,NA,"2017",NA,"11","17",NA,NA,NA,NA,NA
"195","2020-12-11 11:39:29-03","UFMG","BHCB","97127","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Myrcia","ovata","Myrcia ovata","Cambess.",NA,"Cardoso, D","25","2004","04","09","Southern America","Brasil","Bahia","Tucano","Sítio do Mandacuru, Ca. 11km de Tucano. Caatinga arbóreo-arbustiva. Solo arenoso e pedregoso.","-38.770556","-10.871944",NA,"Arbusto, ca. 1,5m alt. Folhas cartáceas, glabras e concolores verdes. Frutos maduros lilás-escuro.","BHCB013107","BHCB013107",NA,NA,"-38.770556","-10.871944",NA,NA,"2005",NA,NA,NA,NA,NA,NA,NA,NA
"196","2020-12-11 11:39:29-03","UFMG","BHCB","97141","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Myrcia","ovata","Myrcia ovata","Cambess.",NA,"Cardoso, D; Santos, JMO","199","2004","12","29","Southern America","Brasil","Bahia","Tucano","Tabuleiro, Ca. 9,6km da cidade de Tucano. Transição caatinga-cerrado. Solo arenoso.","-38.716667","-10.92",NA,NA,"BHCB013108","BHCB013108","44","44","-38.716667","-10.92",NA,NA,"2005",NA,NA,NA,NA,NA,NA,NA,NA
"197","2020-12-11 11:39:29-03","UFMG","BHCB","20585","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Myrcia","ovata","Myrcia ovata","Cambess.",NA,"Folli, DA","s.n.","1980","10","16","Southern America","Brasil","Espírito Santo","Linhares","C.V.R.D.","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,NA,NA,NA,NA,"48094","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"198","2020-12-11 11:39:29-03","UFMG","BHCB","116883","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Myrcia","ovata","Myrcia ovata","Cambess.",NA,"Lucas, EJ; Mazine, FF; Siqueira, GS; Brummitt, CP; Caliari, OR; Campos, OR; Flores, TB; Je","902","2006","12","01","Southern America","Brasil","Espírito Santo","Linhares","Reserva da Companhia Vale do Rio Doce","-40.0722007751465","-19.3910999298096",NA,"Trepadeira no interior de mata. Flores esverdeadas",NA,NA,NA,NA,NA,NA,"48094","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"199","2020-12-11 11:39:29-03","UFMG","BHCB","116660","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Myrcia","ovata","Myrcia ovata","Cambess.",NA,"Lucas, EJ; Mazine, FF; Siqueira, GS; Brummitt, CP; Caliari, OR; Campos, OR; Flores, TB; Je","907","2006","12","01","Southern America","Brasil","Espírito Santo","Linhares","Reserva da Companhia Vale do Rio Doce","-40.0722007751465","-19.3910999298096",NA,"Rupícola próximo a curso d'água em Mata de galeria",NA,NA,NA,NA,NA,NA,"48094","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
