"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","infraspecificEpithet","typeStatus","class","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","fieldNumber","individualCount","relatedCatalogItem","previousCatalogNumber","sex"
"143","2020-12-11 17:06:52-03","UFMT","UFMT","20338","S","Plantae",NA,NA,"Malpighiaceae","Peixotoa","jussieuana","Peixotoa jussieuana","A.Juss.","Francener, A.","Félix, L.P.; Pires, M.F.O.","8207","1998","05","17",NA,"Brasil","Piauí",NA,"Parque Nacional de Sete Cidades. Próximo ao camping.",NA,NA,NA,NA,NA,"Arbusto, ramos escandente, flores amarelas.",NA,NA,NA,NA,NA,"2012","05","04",NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","2017-09-11 17:10:31-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Malpighiaceae","Peixotoa","jussieuana","Peixotoa jussieuana","A.Juss.",NA,"Gardner, G","3623",NA,NA,NA,"Southern America","Brazil",NA,NA,"in prov. Goyazensi, in Serra da S. Brigida, m. Aprili",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"145","2017-09-11 17:10:31-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Malpighiaceae","Peixotoa","jussieuana","Peixotoa jussieuana","A.Juss.",NA,"Gardner, G","2067",NA,NA,NA,"Southern America","Brazil",NA,NA,"inter Boa Esperança et S. Anna das Merces, m. Martio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"146","2017-09-11 17:10:31-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Malpighiaceae","Peixotoa","jussieuana","Peixotoa jussieuana","A.Juss.",NA,"Martius, CFP","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,"in prov. Piauhiensi, in sepibus prope Oeiras, m. Majo fructif.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"147","2017-09-11 17:10:31-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Malpighiaceae","Peixotoa","jussieuana","Peixotoa jussieuana","A.Juss.",NA,"Martius, CFP","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,"In prov. Maragnanensi, in silvis sepibusque prope Caxias ad fl. Itapicuru, m. Junio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","2017-09-11 17:10:31-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Malpighiaceae","Peixotoa","jussieuana","Peixotoa jussieuana","A.Juss.",NA,"Blanchet, JS","2867",NA,NA,NA,"Southern America","Brazil",NA,NA,"in prov. Bahiensi, in paludibus d'Ilhabira",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","2021-04-05 12:35:35-03","UNIVASF","HVASF","6087","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Peixotoa","jussieuana","Peixotoa jussieuana","A.Juss.","M.C.H. Mamede","D. Araújo","651","2009","05","23","América do Sul","Brasil","Bahia","Casa Nova","Estrada vicinal que vai p/ balneário, a estrada BR-235. Solo arenoso, vegetação.","-41.21475","-9.270327","416","416",NA,"Trepadeira. Flores amarelas . Frutos verdes de ala avermelhada.","HVASF006087",NA,NA,NA,NA,"2011","11","29","-41.214750","-9.270327",NA,NA,NA,NA,NA,NA,"U"
"150","2021-04-05 12:35:35-03","UNIVASF","HVASF","20630","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Peixotoa","jussieuana","Peixotoa jussieuana","A.Juss.","R.F. Almeida","J.A. Siqueira Filho","3038","2013","06","21","América do Sul","Brasil","Piauí","Guaribas","Parque Nacional Serra das Confusões, Olho d'água do Pinga, arredores do acampamento","-43.718094","-9.045577","390","390",NA,"Trepadeira sem gavinhas. Flores vistosas amarelas.","HVASF020630","HVASF020630_v01 HVASF020630_v02",NA,NA,NA,"2014","06","01","-43.718094","-9.045577",NA,NA,NA,NA,NA,NA,"U"
"151","2021-04-05 12:35:35-03","UNIVASF","HVASF","4706","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Peixotoa","jussieuana","Peixotoa jussieuana","A.Juss.","M.C.H. Mamede","Marcondes Oliveira","4157","2009","05","25","América do Sul","Brasil","Bahia","Pilão Arcado","Caminho para Brejo da Serra, margem da estrada","-43.44825","-10.025133","459","459",NA,"Trepadeira, caule esverdeado. Flores amareladas. Frutos imaturos verde-vináceos. Freqüente.","HVASF004706",NA,NA,NA,NA,"2011","11","29","-43.448250","-10.025133",NA,NA,NA,NA,NA,NA,"U"
"152","2019-11-21 10:09:08-03","IBt","SP","256207","S","Plantae",NA,NA,"Malpighiaceae","Peixotoa","jussieuana","Peixotoa jussieuana","A.Juss.","Mamede, MCH","Coradin, L; Pereira da Silva, G; Vieira, JGA; Souza, FB; Harley, RM; Linington, S; Baker, R","5870","1983","06","20",NA,"Brasil","Piauí","Bom Jesus","Rodocia Gilbues - Bom Jesus, 10 km W de Bom Jesus","-44.283333","-9","335","335",NA,NA,"SP020421","SP020421",NA,NA,NA,"1998",NA,NA,"-44.283333","-9",NA,NA,NA,NA,NA,NA,NA
"153","2020-10-08 08:53:11-03","IBt","SP","343232","S","Plantae",NA,NA,"Malpighiaceae","Peixotoa","jussieuana","Peixotoa jussieuana","A.Juss.","Mamede, MCH","Lima-Verde, LW; Figueiredo, MA; Barros, EO; Melo, LMR; Leite, DJM","217","1996","04","26",NA,"Brasil","Ceará","Aiuaba","Barra, Estação Ecológica de Auiaba, Serra do Ermo (estrada Campos Sales)","-40.3","-6.683333","620","620",NA,NA,"SP020419","SP020419",NA,NA,NA,"2000",NA,NA,"-40.3","-6.683333",NA,NA,NA,NA,NA,NA,NA
"154","2020-10-08 08:53:11-03","IBt","SP","470877","S","Plantae",NA,NA,"Malpighiaceae","Peixotoa","jussieuana","Peixotoa jussieuana","A.Juss.",NA,"Lima-Verde, LW; Melo, LMR; Andrade, IM; Souza, MMA; Figueiredo, MA","831","1997","10","02",NA,"Brasil","Ceará","Aiuaba","Estação Ecológica de Aiuaba, Distrito Barra. Serra do Zambelê - Bom Nome","-40.512222","-6.645556","600","600",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-40.512222","-6.645556",NA,NA,NA,NA,NA,NA,NA
"155","2019-11-21 10:09:08-03","IBt","SP","441851","S","Plantae",NA,NA,"Malpighiaceae","Peixotoa","jussieuana","Peixotoa jussieuana","A.Juss.","Mamede, MCH","Martinelli, G; Moraes, MA; Fernandes, E","16259","2009","04","08",NA,"Brasil","Piauí","Caracol","Parque Nacional da Serra das Confusões, Baixão do Canto Verde. 9º65'5S, 43º21'49W","-43.215","-9.650556","500","620",NA,NA,"SP020570",NA,NA,NA,NA,"2010","03",NA,"-43.215","-9.650556",NA,NA,NA,NA,NA,NA,NA
"156","2019-11-21 10:09:08-03","IBt","SP","256247","S","Plantae",NA,NA,"Malpighiaceae","Peixotoa","jussieuana","Peixotoa jussieuana","A.Juss.","Mamede, MCH","Coradin, L; Pereira da Silva, G; Vieira, JGA; Souza, FB; Harley, RM; Linington, S; Baker, R","6635","1983","07","07",NA,"Brasil","Bahia","Ibotirama","Rod. BR 242, Km 86","-44.033333","-12.116667","830","830",NA,NA,"SP020418","SP020418",NA,NA,NA,"2002",NA,NA,"-44.033333","-12.116667",NA,NA,NA,NA,NA,NA,NA
"157","2019-11-21 10:09:08-03","IBt","SP","345147","S","Plantae",NA,NA,"Malpighiaceae","Peixotoa","jussieuana","Peixotoa jussieuana","A.Juss.","Mamede, MCH","Lemos, JR; Lima, J","45","1998","03","16",NA,"Brasil","Piauí","São Raimundo Nonato","Parque Nacional da Serra da Capivara, Zabelê","-42.489167","-8.733611","630","630",NA,NA,"SP020422",NA,NA,NA,NA,"2000",NA,NA,"-42.489167","-8.733611",NA,NA,NA,NA,NA,NA,NA
"158","2019-11-21 10:09:08-03","IBt","SP","97314","S","Plantae",NA,NA,"Malpighiaceae","Peixotoa","jussieuana","Peixotoa jussieuana","A.Juss.","Anderson, CE","Eiten, G; Eiten, LT","4835","1962","06","06",NA,"Brasil","Maranhão","Loreto","Ilha de Balsas, Between the Rios Balsas and Parnaíba. About 45 km S of Loreto. Fazenda Morros in part called Vão da Sambaíba","-45","-7.433333","250","300",NA,NA,"SP020420","SP020420",NA,NA,NA,"1982",NA,NA,"-45","-7.433333",NA,NA,NA,NA,NA,NA,NA
"159","2014-09-23 10:58:33-03","G","G","G00352970","S","Plantae",NA,NA,"Malpighiaceae","Peixotoa","jussieuana","Peixotoa jussieuana","A. Juss.","Anderson, C. E.","Gardner, G.","2067",NA,NA,NA,"AMERIQUE DU SUD","Brazil",NA,NA,NA,"-53.08972222","-10.77305556",NA,NA,NA,"Coordinate uncertainty: Precision at the level of country Image URL: No picture available on the institution's web site","G00352970",NA,NA,"LECTOTYPUS of Peixotoa jussieuana var. velutina Nied.",NA,"1982","01","01","-53.08972222","-10.77305556",NA,NA,NA,NA,NA,NA,NA
