"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","scientificNameAuthorship","identifiedBy","county","imagecode","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","infraspecificEpithet","typeStatus","fieldNumber","individualCount","sex"
"49","2019-11-19 15:43:49-03","UNEB","HUNEB","4233","PreservedSpecimen","Plantae","Angiospermae","Florideophycidae","Combretaceae","Conocarpus","erectus","Conocarpus erectus","Fonseca, M.R.","23","2001","01","11",NA,"Brasil","Bahia","Restinga de Massarandupió.",NA,"-12.329167",NA,"Campo atrás das dunas. Substrato de areias amarelas margeadas pelo rio que constitui o Apicum.","HUNEB0004233","L.",NA,"Entre Rios",NA,NA,NA,NA,NA,NA,NA,NA,"37W52'84''","12S19'45''","Dicotyledoneae",NA,NA,NA,NA,NA,NA
"50","2019-11-19 15:43:49-03","UNEB","HUNEB","13896","PreservedSpecimen","Plantae","Angiospermae","Florideophycidae","Combretaceae","Conocarpus","erectus","Conocarpus erectus","Lisboa, M. S.","141","2011","05","29",NA,"Brasil","Bahia","região Metropolitana de Salvador, Borda do mangue em Madre de Deus","-38.6208000183105","-12.7407999038696",NA,"Manguezal","HUNEB0013896","L.",NA,"Madre de Deus",NA,NA,NA,"2962","auto",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"51","2019-11-19 15:43:49-03","UNEB","HUNEB","5599","PreservedSpecimen","Plantae","Angiospermae","Florideophycidae","Combretaceae","Conocarpus","erectus","Conocarpus erectus","Monte, A. de S.L.","1HRB31806","1994","10",NA,NA,"Brasil","Bahia","Cairu de Salinas.","-38.7644004821777","-12.8711004257202",NA,NA,"HUNEB0005599","L.",NA,"Salinas da Margarida",NA,NA,NA,"10421","auto",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"52","2021-03-30 12:37:23-03","EAO","IAN","170716","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Combretaceae","Conocarpus","erectus","Conocarpus erectus","Rêgo, TJA","s.n.","1997","10",NA,"Southern America","Brasil","Maranhão","Amostra 17.",NA,NA,NA,NA,"IAN170716","L.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-30 12:37:23-03","EAO","IAN","182831","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Combretaceae","Conocarpus","erectus","Conocarpus erectus","Santos, LO; Menezes, MPM; Mehlig, U; Santa Brígida, AB; Silva, WT","19","2006","08","20","Southern America","Brasil","Pará","Ajuruteua, dunas e campos ao noroeste da vila Bonifácio","-46.617028","-0.836306",NA,"Arbusto","IAN182831","L.","Mehlig, U; Menezes, MPM","Bragança",NA,NA,NA,NA,NA,"2007","08",NA,"-46.617028","-0.836306",NA,NA,NA,NA,NA,NA,NA
"54","2021-03-30 12:37:23-03","EAO","IAN","197597","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Combretaceae","Conocarpus","erectus","Conocarpus erectus","Sousa, MO","342","2018","06","29","Southern America","Brasil","Maranhão","Manguezal, solo sem serrapilheira, muito argiloso.&nf;Conglomerado MA-2 ; coleta extra.","-45.9","-1.26",NA,"Arbusto, de 2m de altura, base reta, com fruto maduro, com dimensões de 3,0cm de forma oval, cores externas roxo e interna verde, consistência externa seco e com presença de arilo internamente, casca cinza externamente, e verde interna","IAN197597","L.","Silva, WLS","Carutapera",NA,NA,NA,NA,NA,"2018","09","11","-45.9","-1.26",NA,NA,NA,NA,NA,NA,NA
"55","2021-03-30 12:37:23-03","EAO","IAN","197659","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Combretaceae","Conocarpus","erectus","Conocarpus erectus","Rodrigues, CB","474","2018","07","19","Southern America","Brasil","Maranhão","Solo argiloso, área de mague.&nf;Conglomerado MA-55; medições na subunidade completa, subunidade 3, subparcela 1, individuo 1.","-44.64","-2.34",NA,"Árvore, com DAP de 21,8 e altura de 8,2m ; bese com raizes fúlcreas, frutos imaturos com dimensões de 1,2cm, redondo, de cor exterma verde e interno creme de consistência externo seco e presença de polpa internamente; casca externa cin","IAN197659","L.","Nunes, CS","Alcântara",NA,NA,NA,NA,NA,"2018","09","19","-44.64","-2.34",NA,NA,NA,NA,NA,NA,NA
"56","2021-03-30 12:37:23-03","EAO","IAN","21060","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Combretaceae","Conocarpus","erectus","Conocarpus erectus","Gentle, PH","911","1933","11",NA,NA,"British Honduras",NA,"Northern river.",NA,NA,NA,NA,"IAN021060","L.","Standley, PC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-30 12:37:23-03","EAO","IAN","38016","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Combretaceae","Conocarpus","erectus","Conocarpus erectus","Black, GA","3530","1948","11","13","Southern America","Brasil","Pará","Estrada de Salvaterra para Jubim. Ilha de Marajó.",NA,NA,NA,"Arbusto. Flor esverdeada, parecendo com Bracchiaris.","IAN038016","L.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-30 12:37:23-03","EAO","IAN","45047","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Combretaceae","Conocarpus","erectus","Conocarpus erectus","Black, GA","4380","1949","04","07",NA,"Estados Unidos","Florida","Dania Beach; perto de Hollywood.",NA,NA,NA,"Árvore espalhada; flor esverdeada.","IAN045047","L.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-30 12:37:23-03","EAO","IAN","63875","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Combretaceae","Conocarpus","erectus","Conocarpus erectus","Pires, JM","3432","1951","07","15","Southern America","Brasil","Bahia","Ilha de Itaparica.",NA,NA,NA,NA,"IAN063875","L.","Pires, JM",NA,NA,NA,NA,NA,NA,"1956",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-30 12:37:23-03","EAO","IAN","89223","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Combretaceae","Conocarpus","erectus","Conocarpus erectus","Black, GA","18290","1955","06","20","Southern America","Brasil","Ceará","Barra do Ceará.",NA,NA,NA,"Árvore pequena.","IAN089223","L.","Black, GA",NA,NA,NA,NA,NA,NA,"1957",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-30 12:37:23-03","EAO","IAN","120228","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Combretaceae","Conocarpus","erectus","Conocarpus erectus","Belém, RP; Pinheiro, RS","2163","1966","05","11","Southern America","Brasil","Bahia","Beira do mar.&nf;Zona calcárea.","-38.9967002868652","-14.2775001525879",NA,"Arbusto de 3m de altura; inflorescência em forma de fruto; flores cremes.","IAN120228","L.",NA,"Itacaré",NA,NA,NA,"41230","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-30 12:37:23-03","EAO","IAN","120292","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Combretaceae","Conocarpus","erectus","Conocarpus erectus","Belém, RP; Pinheiro, RS","2168",NA,NA,NA,"Southern America","Brasil","Bahia","Beira do mar, zona de calcáreo.","-38.9967002868652","-14.2775001525879",NA,"Arbusto de 4m x 8cm de diâmetro; inflorescência em forma de fruto; flores esverdeadas.","IAN120292","L.",NA,"Itacaré",NA,NA,NA,"41230","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-30 12:37:23-03","EAO","IAN","82402","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Combretaceae","Conocarpus","erectus","Conocarpus erectus","Fróes, RL","30773","1954","04","11","Southern America","Brasil","Maranhão","Periuaçú.","-44.4146995544434","-2.40889000892639",NA,NA,"IAN082402","L.","Pires, JM","Alcântara",NA,NA,NA,"41458","auto","1958",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-30 12:37:23-03","EAO","IAN","196487","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Combretaceae","Conocarpus","erectus","Conocarpus erectus","Boelter, CR","683","2017","08","27","Southern America","Brasil","Pará","Ilha de Algodoal - pedra chorona.","-47.581901550293","-0.595000028610229",NA,NA,"IAN196487","L.",NA,"Maracanã",NA,NA,NA,"48335","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-30 12:37:23-03","EAO","IAN","97727","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Combretaceae","Conocarpus","erectus","Conocarpus erectus","Gessner","s.n.","1956","11",NA,"Southern America","Brasil","Pará",NA,"-47.3560981750488","-0.613610982894897",NA,NA,"IAN097727","L.",NA,"Salinópolis",NA,NA,NA,"23190","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-30 12:37:23-03","EAO","IAN","74562","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Combretaceae","Conocarpus","erectus","Conocarpus erectus","Pires, JM","4330","1952","10","05","Southern America","Brasil","Pará","Na areia da praia.","-47.3560981750488","-0.613610982894897",NA,"Arbusto ou árvore; capítulos brancos.","IAN074562","L.","Pires, JM","Salinópolis",NA,NA,NA,"23190","auto","1956",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-30 12:37:23-03","EAO","IAN","194435","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Combretaceae","Conocarpus","erectus","Conocarpus erectus","Aires, WC","01",NA,NA,NA,"Southern America","Brasil","Pará","Solo seco, característico de dunas litorâneas próximas a manguezais.","-47.3560981750488","-0.613610982894897",NA,NA,"IAN194435","L.",NA,"Salinópolis",NA,NA,NA,"23190","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-03-30 12:37:23-03","EAO","IAN","79312","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Combretaceae","Conocarpus","erectus","Conocarpus erectus","Sobrinho, V","237","1936","10",NA,"Southern America","Brasil","Pernambuco","Matadouro dos Peixinhos, nos pantanos salgados.","-34.8810997009277","-8.05389022827148",NA,NA,"IAN079312","L.",NA,"Recife",NA,NA,NA,"18865","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2013-07-03 10:40:35-03","EBDA","BAH","4753","S","Plantae",NA,NA,"Combretaceae","Conocarpus","erectus","Conocarpus erectus","Sandra Knapp","1945","1981","11","02",NA,NA,NA,"0.6 - 9.9 liles S of intersection Ezra Hurwitz Road and Farfan Road, on E. Hurwitz Road. Farfan Beach area.","-79.566667","8.783333",NA,"Treelet 4-5; flowers green, fruit green.",NA,"L.","C.A. Stace",NA,NA,NA,NA,NA,NA,"1982",NA,NA,"79W 34' 00","08N 47' 00",NA,NA,NA,NA,NA,NA,NA
"70","2013-07-03 10:40:35-03","EBDA","BAH","7841","S","Plantae",NA,NA,"Combretaceae","Conocarpus","erectus","Conocarpus erectus","Pereira de souza",NA,"1984","05","18",NA,"Brasil","Bahia","Barra do Jacuípe.","-38.5108","-12.9711",NA,NA,NA,"L.",NA,"Salvador",NA,NA,NA,"26018","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2013-07-03 10:40:35-03","EBDA","BAH","7785","S","Plantae",NA,NA,"Combretaceae","Conocarpus","erectus","Conocarpus erectus","Oliveira, E.L.P.G. de","867","1987","11","24",NA,"Brasil","Bahia","Mangue-seco.","-37.7844","-11.5642",NA,"Arbusto com botões, frutos verdes.IMPORT. PLANTA: Serve para o fabricação de canoas e camas.",NA,"L.","Oliveira, E.L.P.G. de","Jandaíra",NA,NA,NA,"49056","auto","1988","06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2013-07-03 10:40:35-03","EBDA","BAH","283","S","Plantae",NA,NA,"Combretaceae","Conocarpus","erectus","Conocarpus erectus","Inácio de Menezes",NA,"1951","10",NA,NA,"Brasil","Bahia","Ilha dos Fredes.",NA,NA,NA,"Árvore média.",NA,"L.","Inácio de Menezes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2013-07-03 10:40:35-03","EBDA","BAH","7818","S","Plantae",NA,NA,"Combretaceae","Conocarpus","erectus","Conocarpus erectus","Edson Ruy da S. Félix","38","1988","03","09",NA,"Brasil","Bahia","Mangue-seco, viagem pela costa.","-37.7844","-11.5642",NA,"Planta arbórea-arbustivo, flores esverdeadas diminutas em capítulos, frutos marrom.IMPORT. PLANTA: Usado como lenha.",NA,"L.","Edson Ruy da S. Félix","Jandaíra",NA,NA,NA,"49056","auto","1988","08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2013-07-03 10:40:35-03","EBDA","BAH","9043","S","Plantae",NA,NA,"Combretaceae","Conocarpus","erectus","Conocarpus erectus","Projet Pindorama - Pau Brasil","394","1993","10","21",NA,"Brasil","Bahia","Prés de Salvador, Littoral nord.","-38.5108","-12.9711",NA,"Mangrove.",NA,"L.","Projet Pindorama - Pau Brasil","Salvador",NA,NA,NA,"26018","auto","1993","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2020-01-20 14:40:22-03","UPM","MACK","174","PreservedSpecimen","Plantae",NA,NA,"Combretaceae","Conocarpus","erectus","Conocarpus erectus","A. C. V. Crestani","11","2009","05","17",NA,"Brasil","SP","Ilha do Cardoso - Perequê","-47.9199981689453","-25.0100002288818",NA,NA,NA,"L.","V. C. Souza","Cananéia",NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2019-10-09 11:13:08-03","UFBA","ALCB","127966","PreservedSpecimen","Plantae","Dicotyledon",NA,"Combretaceae","Conocarpus","erectus","Conocarpus erectus","Guedes, ML; Cunha, L","25647","2017","04","29","Southern America","Brasil","Alagoas","Caminho para a Praia Pontal do Peba.","-36.433333","-10.4",NA,"Folhas elípticas. Flores ordenadas em glomérulos globosos; infrutescência estrobiliforme; frutos não-alados.","ALCB045341","L.","Guedes, ML","Piacabuçu","ALCB045341",NA,NA,NA,NA,"2017","04",NA,"-36.433333","-10.4",NA,NA,NA,NA,NA,NA,NA
"77","2019-10-09 11:13:08-03","UFBA","ALCB","031051","PreservedSpecimen","Plantae","Dicotyledon",NA,"Combretaceae","Conocarpus","erectus","Conocarpus erectus","Guedes, ML; et al.","5018","1995","12","11","Southern America","Brasil","Bahia","Veracruz Florestal.","-39.566667","-16.366667",NA,"Ca. 2m.; folhas coriáceas, discolores. Inflorescência esverdeada.","ALCB055780","L.","Guedes, ML","Eunápolis",NA,NA,NA,NA,NA,"1997","09",NA,"-39.566667","-16.366667",NA,NA,NA,NA,NA,NA,NA
"78","2019-10-09 11:13:08-03","UFBA","ALCB","023377","PreservedSpecimen","Plantae","Dicotyledon",NA,"Combretaceae","Conocarpus","erectus","Conocarpus erectus","Santana, W","s/n","1976","09","21","Southern America","Brasil","Bahia","Piemonte da Diamantina, Rio Jacuruna - 1º estação.","-38.833333","-13.033333",NA,NA,"ALCB055794","L.","Guedes, ML","Jacuruna",NA,NA,NA,NA,NA,"2015","11",NA,"-38.833333","-13.033333",NA,NA,NA,NA,NA,NA,NA
"79","2019-10-09 11:13:08-03","UFBA","ALCB","136508","PreservedSpecimen","Plantae","Dicotyledon",NA,"Combretaceae","Conocarpus","erectus","Conocarpus erectus","Rosa, KM","164","2018","06","06","Southern America","Brasil","Bahia","Barra do Jacuípe, Fazenda Santo Antônio.","-38.3241996765137","-12.6975002288818",NA,"Ca. 3 m alt. Flores cremes. Frequência regular.","ALCB066131","L.","Miranda, AM","Camaçari","ALCB066131",NA,NA,"37124","auto","2018","06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2019-10-09 11:13:08-03","UFBA","ALCB","82660","PreservedSpecimen","Plantae","Dicotyledon",NA,"Combretaceae","Conocarpus","erectus","Conocarpus erectus","Jost, T; Ribeiro, T; Bezerra, N","648","2004","04","20","Southern America","Brasil","Bahia","Proximidades do povado de Mague Seco","-37.7844009399414","-11.5642004013062",NA,"Arbusto, 2 m de altura, folhas cartáceas, levemente discolores; frutos imaturos verde-claros e maduros marrons.","ALCB055810","L.","Queiroz, EP","Jandaíra",NA,NA,NA,"49056","auto","2004","07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2019-10-09 11:13:08-03","UFBA","ALCB","99599","PreservedSpecimen","Plantae","Dicotyledon",NA,"Combretaceae","Conocarpus","erectus","Conocarpus erectus","Lisboa, MS","141","2011","05","29","Southern America","Brasil","Bahia","Região Metropolitana Salvador, Borda do mangue em Madre de Deus","-38.6208000183105","-12.7407999038696",NA,"ca de 3,5 m de altura. Folhas semi-coriáceas, concolor. Frutos imaturos verdes.","ALCB055798","L.","Lisboa, MS","Madre de Deus",NA,NA,NA,"2962","auto","2011","06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2019-10-09 11:13:08-03","UFBA","ALCB","027772","PreservedSpecimen","Plantae","Dicotyledon",NA,"Combretaceae","Conocarpus","erectus","Conocarpus erectus","Santana, W","s/n","1976","09","21","Southern America","Brasil","Bahia","Lamarão do Passé","-38.4","-12.583333",NA,NA,"ALCB055819","L.","Guedes, ML","São Sebastião do Passé",NA,NA,NA,NA,NA,NA,NA,NA,"-38.4","-12.583333",NA,NA,NA,NA,NA,NA,NA
"83","2019-10-09 11:13:08-03","UFBA","ALCB","027745","PreservedSpecimen","Plantae","Dicotyledon",NA,"Combretaceae","Conocarpus","erectus","Conocarpus erectus","Santana, W","s/n","1976","11","22","Southern America","Brasil","Bahia",NA,NA,NA,NA,NA,"ALCB055772","L.","Guedes, ML",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2019-10-09 11:13:08-03","UFBA","ALCB","021421","PreservedSpecimen","Plantae","Dicotyledon",NA,"Combretaceae","Conocarpus","erectus","Conocarpus erectus","Campos, M","27","1986","02","25","Southern America","Brasil","Bahia","Porto de Sauípe, Faz. Sauípe.","-37.9425","-12.377778",NA,"Com folhas alternas, membranáceas, só frutos.","ALCB055788","L.",NA,"Entre Rios",NA,NA,NA,NA,NA,NA,NA,NA,"-37.9425","-12.377778",NA,NA,NA,NA,NA,NA,NA
"85","2019-10-09 11:13:08-03","UFBA","ALCB","022783","PreservedSpecimen","Plantae","Dicotyledon",NA,"Combretaceae","Conocarpus","erectus","Conocarpus erectus","Pinto, GCP; Bautista, HP","21","1986","02","25","Southern America","Brasil","Bahia","Porto de Sauípe.","-37.9425","-12.377778",NA,"Muito frequente na transiçaõ mangue - praia, até 3m.","ALCB055786","L.","Bautista, HP; Pinto, GCP","Entre Rios",NA,NA,NA,NA,NA,"1986",NA,NA,"-37.9425","-12.377778",NA,NA,NA,NA,NA,NA,NA
"86","2019-10-09 11:13:08-03","UFBA","ALCB","023375","PreservedSpecimen","Plantae","Dicotyledon",NA,"Combretaceae","Conocarpus","erectus","Conocarpus erectus","Santana, W","s/n","1976","09","21","Southern America","Brasil","Bahia","Fazenda Jucuruna.",NA,NA,NA,NA,"ALCB055804","L.",NA,"São Gonçalo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","2019-10-09 11:13:08-03","UFBA","ALCB","026008","PreservedSpecimen","Plantae","Dicotyledon",NA,"Combretaceae","Conocarpus","erectus","Conocarpus erectus","Guedes, ML","s/n","1993","08","12","Southern America","Brasil","Bahia",NA,"-38.233333","-13.366667",NA,"Ca. 2m de alt.; com infrutiscência imatura.","ALCB055802","L.","Guedes, ML","Cairú",NA,NA,NA,NA,NA,NA,NA,NA,"-38.233333","-13.366667",NA,NA,NA,NA,NA,NA,NA
"88","2019-10-09 11:13:08-03","UFBA","ALCB","026087","PreservedSpecimen","Plantae","Dicotyledon",NA,"Combretaceae","Conocarpus","erectus","Conocarpus erectus","Guedes, ML","s/n","1994","08","14","Southern America","Brasil","Bahia",NA,"-38.233333","-13.366667",NA,"Ca. 2m de alt.; flores semicrassas, influtiscência imatura de cor verde.","ALCB055801","L.","Guedes, ML","Cairú",NA,NA,NA,NA,NA,NA,NA,NA,"-38.233333","-13.366667",NA,NA,NA,NA,NA,NA,NA
"89","2019-10-09 11:13:08-03","UFBA","ALCB","026203","PreservedSpecimen","Plantae","Dicotyledon",NA,"Combretaceae","Conocarpus","erectus","Conocarpus erectus","Bandeira, F; Jesus, IAR","s/n","1994","10","13","Southern America","Brasil","Bahia","Ilha de Maré.",NA,NA,NA,"Ca. 3m alt.; córtex fendido. Folhas semi coreáceas, discolares, glabras. Inflorescência esverdeada.","ALCB055779","L.","Guedes, ML",NA,NA,NA,NA,NA,NA,"2016","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90","2019-10-09 11:13:08-03","UFBA","ALCB","026847","PreservedSpecimen","Plantae","Dicotyledon",NA,"Combretaceae","Conocarpus","erectus","Conocarpus erectus","Ribeiro, AS","s/n",NA,NA,NA,NA,"s/localidade",NA,NA,NA,NA,NA,NA,"ALCB055778","L.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91","2019-10-09 11:13:08-03","UFBA","ALCB","026869","PreservedSpecimen","Plantae","Dicotyledon",NA,"Combretaceae","Conocarpus","erectus","Conocarpus erectus","Ribeiro, AJ","162","1987","02","11","Southern America","Brasil","Bahia","Litoral Norte, Margem do Rio Pojuca.","-38.283333","-12.516667",NA,"Ca. 5m.; frutos verde amarelados.","ALCB055777","L.","Ribeiro, AJ","Mata de São João",NA,NA,NA,NA,NA,NA,NA,NA,"-38.283333","-12.516667",NA,NA,NA,NA,NA,NA,NA
"92","2019-10-09 11:13:08-03","UFBA","ALCB","027736","PreservedSpecimen","Plantae","Dicotyledon",NA,"Combretaceae","Conocarpus","erectus","Conocarpus erectus","Santana, W","s/n","1976","12","22","Southern America","Brasil","Bahia",NA,NA,NA,NA,NA,"ALCB055776","L.","Santana, W",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93","2019-10-09 11:13:08-03","UFBA","ALCB","027744","PreservedSpecimen","Plantae","Dicotyledon",NA,"Combretaceae","Conocarpus","erectus","Conocarpus erectus","Santana, W","s/n","1976","12","22","Southern America","Brasil","Bahia",NA,NA,NA,NA,NA,"ALCB055775","L.","Guedes, ML",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94","2019-10-09 11:13:08-03","UFBA","ALCB","028509","PreservedSpecimen","Plantae","Dicotyledon",NA,"Combretaceae","Conocarpus","erectus","Conocarpus erectus","Maliarenko, L","08","1996","06","04","Southern America","Brasil","Bahia","Litoral Norte, Porto de Sauípe.","-37.883333","-12.383333",NA,"Ca. 5m de alt.; folhas coriáceas, frutos globosos, ásperos.","ALCB055818","L.","Guedes, ML","Mata de São João",NA,NA,NA,NA,NA,"1996","08",NA,"-37.883333","-12.383333",NA,NA,NA,NA,NA,NA,NA
"95","2019-10-09 11:13:08-03","UFBA","ALCB","028658","PreservedSpecimen","Plantae","Dicotyledon",NA,"Combretaceae","Conocarpus","erectus","Conocarpus erectus","Guedes, ML; Accioly, J; et al.","3817","1996","04","20","Southern America","Brasil","Bahia","Porto de Sauípe.","-37.891667","-12.404722",NA,"Ca. 4m de alt.; folhas simples, discolores, semicrassas, inflorescência de cor verde.","ALCB055773","L.","Guedes, ML","Entre Rios",NA,NA,NA,NA,NA,"1996","11",NA,"-37.891667","-12.404722",NA,NA,NA,NA,NA,NA,NA
"96","2019-10-09 11:13:08-03","UFBA","ALCB","03061","PreservedSpecimen","Plantae","Dicotyledon",NA,"Combretaceae","Conocarpus","erectus","Conocarpus erectus","Costa, AL","s/n","1964","02","24","Southern America","Brasil","Bahia","Farol de Itapoan.","-38.5","-12.966667",NA,NA,"ALCB055789","L.",NA,"Salvador",NA,NA,NA,NA,NA,NA,NA,NA,"-38.5","-12.966667",NA,NA,NA,NA,NA,NA,NA
