"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","recordNumber","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","typeStatus","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","fieldNumber","individualCount","relatedCatalogItem"
"349","2019-11-13 11:20:45-03","USP","SPF","172545","PreservedSpecimen","Plantae","Lamiaceae","Hyptis","lutescens","Hyptis lutescens","Sasaki, D","2003","04","18",NA,"Brasil",NA,NA,NA,"SPF00172545","393",NA,NA,"Pohl ex Benth.","Harley, RM","São Paulo","Pedregulho","Parque Estadual das Furnas do Bom Jesus","-47.419444","-20.197222","900","900","SPF00172545 SPF00172545_1",NA,"-47.419444","-20.197222","2004","04",NA,NA,NA,NA,NA,NA,NA
"350","2019-11-13 11:20:45-03","USP","SPF","172546","PreservedSpecimen","Plantae","Lamiaceae","Hyptis","lutescens","Hyptis lutescens","Sasaki, D","2004","03","21",NA,"Brasil",NA,NA,NA,"SPF00172546","977",NA,NA,"Pohl ex Benth.","Harley, RM","São Paulo","Pedregulho","Parque Estadual das Furnas do Bom Jesus","-47.419444","-20.197222","900","900","SPF00172546",NA,"-47.419444","-20.197222","2004",NA,NA,NA,NA,NA,NA,NA,NA
"351","2019-11-13 11:20:45-03","USP","SPF","39118","PreservedSpecimen","Plantae","Lamiaceae","Hyptis","lutescens","Hyptis lutescens","Harley, RM","1980","04","27",NA,"Brasil",NA,NA,NA,"SPF00039118","21828",NA,NA,"Pohl ex Benth.","Harley, RM","Bahia","Correntina",NA,"-44.583333","-13.4","550","550","SPF00039118",NA,"-44.583333","-13.4","1981","11",NA,NA,NA,NA,NA,NA,NA
"352","2019-11-13 11:20:45-03","USP","SPF","157469","PreservedSpecimen","Plantae","Lamiaceae","Hyptis","lutescens","Hyptis lutescens","Hatschbach, G","1997","08","09",NA,"Brasil",NA,NA,NA,"SPF00157469","66590",NA,NA,"Pohl ex Benth.","Harley, RM","Mato Grosso do Sul","Sonora",NA,"-54.7578010559082","-17.5769004821777",NA,NA,"SPF00157469",NA,NA,NA,"2005","02",NA,"115152","auto",NA,NA,NA,NA
"353","2019-11-13 11:20:45-03","USP","SPF","64846","PreservedSpecimen","Plantae","Lamiaceae","Hyptis","lutescens","Hyptis lutescens","Roth, L","1955","07","20",NA,"Brasil",NA,NA,NA,"SPF00064846","16659",NA,NA,"Pohl ex Benth.","Harley, RM","Minas Gerais","Belo Horizonte","Serra do Curral","-43.937801361084","-19.9207992553711",NA,NA,"SPF00064846",NA,NA,NA,"1990","01",NA,"17082","auto",NA,NA,NA,NA
"354","2019-11-13 11:20:45-03","USP","SPF","12396","PreservedSpecimen","Plantae","Lamiaceae","Hyptis","lutescens","Hyptis lutescens","Hoehne, W","1949","05","09",NA,"Brasil",NA,NA,NA,"SPF00012396","s.n.",NA,NA,"Pohl ex Benth.","Harley, RM","São Paulo","São Paulo",NA,"-46.6300010681152","-23.5400009155273",NA,NA,"SPF00012396",NA,NA,NA,"1981","10",NA,"53584","auto",NA,NA,NA,NA
"355","2020-07-03 15:41:13-03","UEFS","HUEFS","139563","PreservedSpecimen","Plantae","Lamiaceae","Hyptis","lutescens","Hyptis lutescens","Pastore, J.F.B.","2004","06","05",NA,"Brasil",NA,NA,"Cerradão.","HUEFS0139563","1027","Angiospermae","Lamiales","Pohl ex Benth.","J.F.B.Pastore","Goiás","Hidrolândia","Fazenda Morro Feio, a 10 km da divisa com Aparecida de Goiânia, acesso pela BR - 153. Latossolo com afloramento de pedra sabão.","-49.228099822998","-16.9622001647949",NA,NA,"HUEFS0139563 HUEFS0139563_e1",NA,NA,NA,"2010","02",NA,"34335","auto","Asteranae",NA,NA,NA
"356","2019-10-07 09:16:16-03","UEFS","HUEFS","179511","PreservedSpecimen","Plantae","Lamiaceae","Hyptis","lutescens","Hyptis lutescens","Harley, R.M.","2012","02","03",NA,"Brasil",NA,NA,"Cerrado.","HUEFS0179511","56732","Angiospermae","Lamiales","Pohl ex Benth.",NA,"Tocantins","Dianápolis","Distrito de Missões. Estrada para Missões, 2 km de Missões.","-46.782778","-11.551389","549","549","HUEFS0179511",NA,"46W46'58''","11S33'5''",NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA
"357","2019-10-07 09:16:16-03","UEFS","HUEFS","117632","PreservedSpecimen","Plantae","Lamiaceae","Hyptis","lutescens","Hyptis lutescens","Pastore, J.F.B.","2007","03","13",NA,"Brasil",NA,NA,"Cerrado.","HUEFS0117632","1814","Angiospermae","Lamiales","Pohl ex Benth.","R.M.Harley","Goiás","Cavalcante","Serra da Contenta.","-47.469722","-13.689167","1088","1088","HUEFS0117632",NA,"47W28'11''","13S41'21''","2007","08",NA,NA,NA,"Asteranae",NA,NA,NA
"358","2019-10-07 09:16:16-03","UEFS","HUEFS","137096","PreservedSpecimen","Plantae","Lamiaceae","Hyptis","lutescens","Hyptis lutescens","Forzza, R.C.","2007","07","24",NA,"Brasil",NA,NA,"Cerrado sobre afloramentos de quartizito.","HUEFS0137096","4658","Angiospermae","Lamiales","Pohl ex Benth.","R.M.Harley","Tocantins","Natividade","Topo da Serra de Natividade, morro da torre.","-47.701667","-11.693889",NA,NA,"HUEFS0137096",NA,"47W42'6''","11S41'38''","2011","10",NA,NA,NA,"Asteranae",NA,NA,NA
"359","2019-10-07 09:16:16-03","UEFS","HUEFS","156086","PreservedSpecimen","Plantae","Lamiaceae","Hyptis","lutescens","Hyptis lutescens","Queiroz, L.P.de","2009","04","22",NA,"Brasil",NA,NA,"Floresta estacional semi-decidual, na base e cerrado nas pontas mais altas da serra. Solo predominantemente argiloso com fragmentos de arenito.","HUEFS0156086","14068","Angiospermae","Lamiales","Pohl ex Benth.","R.M.Harley","Goiás","Nova Roma","Estrada para Ouro de Minas.","-46.888889","-13.755","627","627","HUEFS0156086 HUEFS0156086_e1",NA,"46W53'20''","13S45'18''","2019","03",NA,NA,NA,"Asteranae",NA,NA,NA
"360","2019-10-07 09:16:16-03","UEFS","HUEFS","171424","PreservedSpecimen","Plantae","Lamiaceae","Hyptis","lutescens","Hyptis lutescens","Aparecida da Silva, M.","2007","07","10",NA,"Brasil",NA,NA,"Cerrado em área desnuda de regeneração ca.3 anos após extração de níquel.","HUEFS0171424","6148","Angiospermae","Lamiales","Pohl ex Benth.","R.M.Harley","Goiás","Niquelândia","Mineradora Anglo American Brasil LTDA. Antiga CODEMIN - 40 Km norte da cidade. Localidade Cava Fruta de Lobo ca. 6 Km da sede.","-48.351111","-14.131389",NA,NA,"HUEFS0171424",NA,"48W21'4''","14S7'53''","2011","10",NA,NA,NA,"Asteranae",NA,NA,NA
"361","2019-10-07 09:16:16-03","UEFS","HUEFS","198019","PreservedSpecimen","Plantae","Lamiaceae","Hyptis","lutescens","Hyptis lutescens","Harley, R.M.","2013","05","16",NA,"Brasil",NA,NA,NA,"HUEFS0198019","56792","Angiospermae","Lamiales","Pohl ex Benth.",NA,"Goiás","Pirenópolis","Serra dos Pireneus. Cerrado.","-48.959167","-15.8525","770","770","HUEFS0198019",NA,"48W57'33''","15S51'9''",NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA
"362","2019-10-07 09:16:16-03","UEFS","HUEFS","218939","PreservedSpecimen","Plantae","Lamiaceae","Hyptis","lutescens","Hyptis lutescens","Leandro, T.H.D.","2010","11","28",NA,"Brasil",NA,NA,"Campo sujo alagável.","HUEFS0218939","124","Angiospermae","Lamiales","Pohl ex Benth.",NA,"Mato Grosso do Sul","Corumbá","RPPN Acurizal: Riachão Fundão- Reserva Ecotrópica.","-57.553333","-17.877222",NA,NA,"HUEFS0218939",NA,"57W33'12''","17S52'38''",NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA
"363","2019-10-07 09:16:16-03","UEFS","HUEFS","251826","PreservedSpecimen","Plantae","Lamiaceae","Hyptis","lutescens","Hyptis lutescens","Rezende, S.G.","2014","07","02",NA,"Brasil",NA,NA,"Cerrado sentido restrito.","HUEFS0251826","4641","Angiospermae","Lamiales","Pohl ex Benth.",NA,"Minas Gerais","Ouro Preto","Distrito de Miguel Burnier, mina da Gerdau.","-43.801944","-20.44",NA,NA,"HUEFS0251826",NA,"43W48'7''","20S26'24''",NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA
"364","2020-07-03 15:41:13-03","UEFS","HUEFS","47504","PreservedSpecimen","Plantae","Lamiaceae","Hyptis","lutescens","Hyptis lutescens","Vieira, R.F.","1990","08","09",NA,"Brasil",NA,NA,NA,"HUEFS0047504","355","Angiospermae","Lamiales","Pohl ex Benth.","R.M.Harley","Distrito Federal","Brasília","FERCAL, APA da Cafuringa, a 38 km do CENARGEM.","-47.916667","-15.666667","910","910","HUEFS0047504_e1",NA,"47W55'","15S40'","2001","05",NA,NA,NA,"Asteranae",NA,NA,NA
"365","2019-10-07 09:16:16-03","UEFS","HUEFS","48483","PreservedSpecimen","Plantae","Lamiaceae","Hyptis","lutescens","Hyptis lutescens","Vieira, R.F.","1990","08","09",NA,"Brasil",NA,NA,NA,"HUEFS0048483","355","Angiospermae","Lamiales","Pohl ex Benth.","R.M.Harley","Distrito Federal","Brasília","Fercal, apa da cafuringa, a 38 Km do CENARGEN.","-47.916667","-15.666667",NA,NA,"HUEFS0048483",NA,"47W55'0''","15S40'0''","2001","05",NA,NA,NA,"Asteranae",NA,NA,NA
"366","2019-10-07 09:16:16-03","UEFS","HUEFS","48878","PreservedSpecimen","Plantae","Lamiaceae","Hyptis","lutescens","Hyptis lutescens","Cavalcanti, T.B.","1995","07","21",NA,"Brasil",NA,NA,"Mata ecotono com cerrado. Arenoso.","HUEFS0048878","1543A","Angiospermae","Lamiales","Pohl ex Benth.","R.M.Harley","Goiás","Niquelândia","Nas margens do Rio Tocantinzinho.","-48.3","-13.966667","420","420","HUEFS0048878",NA,"48W18'","13S58'","2001","05",NA,NA,NA,"Asteranae",NA,NA,NA
"367","2019-10-07 09:16:16-03","UEFS","HUEFS","71212","PreservedSpecimen","Plantae","Lamiaceae","Hyptis","lutescens","Hyptis lutescens","Hatschbach, G.","1997","08","09",NA,"Brasil",NA,NA,NA,"HUEFS0071212","66590","Angiospermae","Lamiales","Pohl ex Benth.","R.M.Harley","Mato Grosso","Sonora","Rod. BR-163, 3 Km S do Rio Piqui.","-65.409167","-24.72","1246","1246","HUEFS0071212",NA,"65W24'33''","24S43'12''","2007","06",NA,NA,NA,"Asteranae",NA,NA,NA
"368","2019-10-07 09:16:16-03","UEFS","HUEFS","76649","PreservedSpecimen","Plantae","Lamiaceae","Hyptis","lutescens","Hyptis lutescens","Souza, V.C.","2000","07","30",NA,"Brasil",NA,NA,"Cerrado.","HUEFS0076649","24602","Angiospermae","Lamiales","Pohl ex Benth.","J.F.Pastore & R.M.Harley","Goiás","Iaciara","Estrada entre Iaciara e Posse, ca. 6 km de Iaciara.","-46.587222","-14.095278",NA,NA,"HUEFS0076649",NA,"46W35'14''","14S5'43''","2007","04",NA,NA,NA,"Asteranae",NA,NA,NA
"369","2019-10-07 09:16:16-03","UEFS","HUEFS","84385","PreservedSpecimen","Plantae","Lamiaceae","Hyptis","lutescens","Hyptis lutescens","Sasaki, D.","2003","04","18",NA,"Brasil",NA,NA,"Cerrado em encosta próximo ao encontro dos córregos Pedregulho e Bom Jesus. Solo areno-pedregoso com afloramentos rochosos.","HUEFS0084385","393","Angiospermae","Lamiales","Pohl ex Benth.",NA,"São Paulo","Pedregulho","Parque Estadual das Furnas do Bom Jesus.","-47.419444","-20.197222","900","900","HUEFS0084385",NA,"47W25'10''","20S11'50''",NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA
"370","2019-10-07 09:16:16-03","UEFS","HUEFS","92250","PreservedSpecimen","Plantae","Lamiaceae","Hyptis","lutescens","Hyptis lutescens","Harley, R.M.","2004","04","09",NA,"Brasil",NA,NA,"Beira de uma mta capoeira e pasto, em solo úmido.","HUEFS0092250","55160","Angiospermae","Lamiales","Pohl ex Benth.",NA,"Minas Gerais","Tiradentes","Córrego Sto. Antônio, no caminho para a Fazenda do Paulo André.","-44.167222","-21.100556","911","911",NA,NA,"44W10'2''","21S6'2''",NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA
"371","2019-10-07 09:16:16-03","UEFS","HUEFS","80300","PreservedSpecimen","Plantae","Lamiaceae","Hyptis","lutescens","Hyptis lutescens","Giulietti, A.M.","2004","06","27",NA,"Brasil",NA,NA,"Cerrado no Pantanal.","HUEFS0080300","2480","Angiospermae","Lamiales","Pohl ex Benth.","R.M.Harley","Mato Grosso","Poconé","14 km depois da cidade na margem da rodovia Transpantaneira. 5 km antes do Portal do IBDF","-56.6227989196777","-16.2567005157471",NA,NA,"HUEFS0080300",NA,NA,NA,"2009","04",NA,"200792","auto","Asteranae",NA,NA,NA
"372","2019-10-07 09:16:16-03","UEFS","HUEFS","61428","PreservedSpecimen","Plantae","Lamiaceae","Hyptis","lutescens","Hyptis lutescens","Souza, J.P.de","1995","10","14",NA,"Brasil",NA,NA,"Campo rupestre.","HUEFS0061428","178","Angiospermae","Lamiales","Pohl ex Benth.","R.M.Harley","Minas Gerais","Itabirito","Ca. 10 km da cidade em direção a Belo Horizonte.","-43.801399230957","-20.2532997131348",NA,NA,"HUEFS0061428",NA,NA,NA,"2002","12",NA,"20553","auto","Asteranae",NA,NA,NA
"373","2019-10-07 09:16:16-03","UEFS","HUEFS","184417","PreservedSpecimen","Plantae","Lamiaceae","Hyptis","lutescens","Hyptis lutescens","Pastore, J.F.B.","2011","05","21",NA,"Brasil",NA,NA,NA,"HUEFS0184417","3220","Angiospermae","Lamiales","Pohl ex Benth.","R.M.Harley","Goiás","Cavalcante","Caminho para o vão do Moleque.","-47.4583015441895","-13.7974996566772",NA,NA,"HUEFS0184417",NA,NA,NA,"2014","01",NA,"92497","auto","Asteranae",NA,NA,NA
"374","2019-10-07 09:16:16-03","UEFS","HUEFS","56164","PreservedSpecimen","Plantae","Lamiaceae","Hyptis","lutescens","Hyptis lutescens","Giulietti, A.M.","1997","08","17",NA,"Brasil",NA,NA,NA,"HUEFS0056164","ES85","Angiospermae","Lamiales","Pohl ex Benth.",NA,"Mato Grosso","Nova Xavantina","Fazenda Primavera, 5km ao sul do município.","-52.353099822998","-14.6732997894287",NA,NA,"HUEFS0056164",NA,NA,NA,NA,NA,NA,"79739","auto","Asteranae",NA,NA,NA
"375","2019-10-07 09:16:16-03","UEFS","HUEFS","143623","PreservedSpecimen","Plantae","Lamiaceae","Hyptis","lutescens","Hyptis lutescens","Pastore, J.F.B.","2008","05","23",NA,"Brasil",NA,NA,"Substrato argiloso. Afloramento de serpetonito, solo básico. Relevo acidentado com pedras.","HUEFS0143623","2619","Angiospermae","Lamiales","Pohl ex Benth.",NA,"Goiás","Hidrolândia","Morro Frio.","-49.228099822998","-16.9622001647949",NA,NA,"HUEFS0143623",NA,NA,NA,NA,NA,NA,"34335","auto","Asteranae",NA,NA,NA
"376","2019-10-07 09:16:16-03","UEFS","HUEFS","218932","PreservedSpecimen","Plantae","Lamiaceae","Hyptis","lutescens","Hyptis lutescens","Melo, I.G.de","1987","06","18",NA,"Brasil",NA,NA,"Cerrado.","HUEFS0218932","CGMS4159","Angiospermae","Lamiales","Pohl ex Benth.","R.M.Harley","Mato Grosso do Sul","Aquidauana","Vila Trindade.","-55.7872009277344","-20.4710998535156",NA,NA,"HUEFS0218932",NA,NA,NA,"2017","11",NA,"212961","auto","Asteranae",NA,NA,NA
"377","2019-09-05 15:38:08-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Lamiaceae","Hyptis","affinis","Hyptis affinis","H. Ruíz L. & J. A. Pavón","1778",NA,NA,"South America","Peru",NA,NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,"Isotype",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"378","2019-09-05 15:50:22-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Lamiaceae","Hyptis","affinis","Hyptis affinis","E. F. Poeppig","1832",NA,NA,"South America","Peru",NA,NA,NA,NA,"1021","Spermatophyta",NA,NA,NA,NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,"Type [status unknown]",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"379","2019-09-04 18:30:14-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Lamiaceae","Hyptis","lutescens","Hyptis lutescens","J. B. E. Pohl",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,"Type [status unknown]",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"380","2018-05-14 17:07:31-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Lamiaceae","Hyptis","lutescens","Hyptis lutescens","J. F. Macbride","1923","7","17","South America","Peru",NA,NA,NA,NA,"4984","Spermatophyta",NA,NA,"RRC ID Flag","Huánuco",NA,NA,"-75.8333","-9.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae","4984",NA,NA
"381","2019-06-11 13:51:23-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Lamiaceae","Hyptis","lutescens","Hyptis lutescens","E. Villanueva","1988","6","12","South America","Bolivia",NA,NA,NA,NA,"895","Spermatophyta",NA,NA,"RRC ID Flag","Beni",NA,NA,"-65.5","-14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae","895",NA,NA
"382","2015-03-07 08:47:52-03","F","FMNH-SEEDPLANTS","V0144463F","PreservedSpecimen","Plantae","Lamiaceae","Hyptis","lutescens","Hyptis lutescens",NA,NA,NA,NA,"South America","Peru",NA,NA,NA,"V0144463F",NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"-74.14","-9.1839",NA,NA,"V0144463F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"383","2015-03-07 08:47:52-03","F","FMNH-SEEDPLANTS","V0144470F","PreservedSpecimen","Plantae","Lamiaceae","Hyptis","lutescens","Hyptis lutescens",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0144470F",NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0144470F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"384","2015-03-07 08:47:52-03","F","FMNH-SEEDPLANTS","V0144471F","PreservedSpecimen","Plantae","Lamiaceae","Hyptis","lutescens","Hyptis lutescens",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0144471F",NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0144471F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"385","2015-03-07 08:47:52-03","F","FMNH-SEEDPLANTS","V0144472F","PreservedSpecimen","Plantae","Lamiaceae","Hyptis","lutescens","Hyptis lutescens",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0144472F",NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0144472F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"386","2015-03-07 08:47:52-03","F","FMNH-SEEDPLANTS","V0144473F","PreservedSpecimen","Plantae","Lamiaceae","Hyptis","lutescens","Hyptis lutescens",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0144473F",NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0144473F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"387","2015-03-07 08:47:52-03","F","FMNH-SEEDPLANTS","V0144474F","PreservedSpecimen","Plantae","Lamiaceae","Hyptis","lutescens","Hyptis lutescens",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0144474F",NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0144474F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"388","2015-03-07 08:47:52-03","F","FMNH-SEEDPLANTS","V0144475F","PreservedSpecimen","Plantae","Lamiaceae","Hyptis","lutescens","Hyptis lutescens",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0144475F",NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0144475F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"389","2015-03-07 08:47:52-03","F","FMNH-SEEDPLANTS","V0144476F","PreservedSpecimen","Plantae","Lamiaceae","Hyptis","lutescens","Hyptis lutescens",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0144476F",NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0144476F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"390","2015-03-07 08:47:52-03","F","FMNH-SEEDPLANTS","V0144477F","PreservedSpecimen","Plantae","Lamiaceae","Hyptis","lutescens","Hyptis lutescens",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0144477F",NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0144477F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"391","2015-03-07 08:47:52-03","F","FMNH-SEEDPLANTS","V0144478F","PreservedSpecimen","Plantae","Lamiaceae","Hyptis","lutescens","Hyptis lutescens",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0144478F",NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0144478F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"392","2015-03-07 08:47:53-03","F","FMNH-SEEDPLANTS","V0144479F","PreservedSpecimen","Plantae","Lamiaceae","Hyptis","lutescens","Hyptis lutescens",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0144479F",NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0144479F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"393","2015-03-07 08:47:53-03","F","FMNH-SEEDPLANTS","V0144480F","PreservedSpecimen","Plantae","Lamiaceae","Hyptis","lutescens","Hyptis lutescens",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0144480F",NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0144480F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"394","2015-03-07 08:47:53-03","F","FMNH-SEEDPLANTS","V0144481F","PreservedSpecimen","Plantae","Lamiaceae","Hyptis","lutescens","Hyptis lutescens",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0144481F",NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0144481F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"395","2015-03-07 08:47:53-03","F","FMNH-SEEDPLANTS","V0144482F","PreservedSpecimen","Plantae","Lamiaceae","Hyptis","lutescens","Hyptis lutescens",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0144482F",NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0144482F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"396","2015-03-07 08:47:53-03","F","FMNH-SEEDPLANTS","V0144483F","PreservedSpecimen","Plantae","Lamiaceae","Hyptis","lutescens","Hyptis lutescens",NA,NA,NA,NA,"South America","Bolivia",NA,NA,NA,"V0144483F",NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"-64.435","-16.7261",NA,NA,"V0144483F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"397","2015-03-07 08:47:53-03","F","FMNH-SEEDPLANTS","V0144484F","PreservedSpecimen","Plantae","Lamiaceae","Hyptis","lutescens","Hyptis lutescens",NA,NA,NA,NA,"South America","Peru",NA,NA,NA,"V0144484F",NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"-74.14","-9.1839",NA,NA,"V0144484F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"398","2015-03-07 08:47:53-03","F","FMNH-SEEDPLANTS","V0144485F","PreservedSpecimen","Plantae","Lamiaceae","Hyptis","lutescens","Hyptis lutescens",NA,NA,NA,NA,"South America","Peru",NA,NA,NA,"V0144485F",NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"-74.14","-9.1839",NA,NA,"V0144485F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"399","2015-03-07 08:47:53-03","F","FMNH-SEEDPLANTS","V0144486F","PreservedSpecimen","Plantae","Lamiaceae","Hyptis","lutescens","Hyptis lutescens",NA,NA,NA,NA,"South America","Peru",NA,NA,NA,"V0144486F",NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"-74.14","-9.1839",NA,NA,"V0144486F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"400","2015-03-07 08:47:53-03","F","FMNH-SEEDPLANTS","V0144487F","PreservedSpecimen","Plantae","Lamiaceae","Hyptis","lutescens","Hyptis lutescens",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0144487F",NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0144487F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"401","2015-03-07 08:47:53-03","F","FMNH-SEEDPLANTS","V0144488F","PreservedSpecimen","Plantae","Lamiaceae","Hyptis","lutescens","Hyptis lutescens",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0144488F",NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0144488F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"402","2015-03-07 08:47:53-03","F","FMNH-SEEDPLANTS","V0144489F","PreservedSpecimen","Plantae","Lamiaceae","Hyptis","lutescens","Hyptis lutescens",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0144489F",NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0144489F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"403","2015-03-07 08:47:53-03","F","FMNH-SEEDPLANTS","V0144490F","PreservedSpecimen","Plantae","Lamiaceae","Hyptis","lutescens","Hyptis lutescens",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0144490F",NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0144490F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
