"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","identifiedBy","stateProvince","locality","imagecode","scientificNameAuthorship","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","typeStatus","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","infraspecificEpithet","individualCount"
"313","2014-10-15 11:06:00-03","MO","MOBOT","1505744","PreservedSpecimen","Plantae","Lauraceae","Ocotea","velloziana","Ocotea velloziana","Douglas C. Daly|Omar D. Escobar","Daly 6073","1989","5","23","South America","Colombia",NA,NA,NA,NA,NA,NA,"H. van der Werff","Antioquia","18 km E of Amalfi town center on winding roads to Monos and Portachuelo.",NA,"(Meisn.) Mez","Amalfi","-75.05","6.9166667","1500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"314","2018-09-26 04:37:00-03","MO","MOBOT","1505756","PreservedSpecimen","Plantae","Lauraceae","Ocotea","velloziana","Ocotea velloziana","Dario A. Sánchez S.|et al.","Sánchez S. 1355","1987","7","13","South America","Colombia",NA,NA,NA,NA,NA,NA,"H. van der Werff","Antioquia","Corregimiento Nutlbara, cuenca alta del Río Cuevas.",NA,"(Meisn.) Mez","Frontino",NA,NA,"2090.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"315","2019-03-18 04:33:00-03","MO","MOBOT","3141120","PreservedSpecimen","Plantae","Lauraceae","Ocotea","velloziana","Ocotea velloziana","A.J.A. Bonpland","Bonpland s.n.",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"H. van der Werff",NA,NA,NA,"(Meisn.) Mez",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"316","2014-10-15 11:13:00-03","MO","MOBOT","1505757","PreservedSpecimen","Plantae","Lauraceae","Ocotea","velloziana","Ocotea velloziana","G.L. Sobel|J.J. Strudwick","Sobel 2137","1980","3","11","South America","Venezuela",NA,NA,NA,NA,NA,NA,"H. van der Werff","Mérida","Ca. 1 km past La Cabonera Univeridad Los Andes Research Station.",NA,"(Meisn.) Mez",NA,NA,NA,"1700.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"317","2014-10-15 11:00:00-03","MO","MOBOT","1505758","PreservedSpecimen","Plantae","Lauraceae","Ocotea","velloziana","Ocotea velloziana","Luis E. Ruiz-Terán","Ruíz-Terán 1278","1963","1","22","South America","Venezuela",NA,NA,NA,NA,NA,NA,"H. van der Werff","Mérida","Bosque Experimental de San Eusbio. Municipio Zerpa, Distrito Campo Elias.",NA,"(Meisn.) Mez",NA,NA,NA,"2100.00000000","2400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"318","2014-10-15 11:14:00-03","MO","MOBOT","1505759","PreservedSpecimen","Plantae","Lauraceae","Ocotea","velloziana","Ocotea velloziana","Luis E. Ruiz-Terán|J.A. Dugarte","Ruíz-Terán 14828","1977","12","1","South America","Venezuela",NA,NA,NA,NA,NA,NA,"H. van der Werff","Mérida","Dto. Rivas Dávila. La Cascada, unos 5 km al este de Bailadores.",NA,"(Meisn.) Mez",NA,NA,NA,"1950.00000000","2000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"319","2014-10-15 11:02:00-03","MO","MOBOT","1505800","PreservedSpecimen","Plantae","Lauraceae","Ocotea","velloziana","Ocotea velloziana","Anonymous","Anonymous 93","1981","5","8","South America","Colombia",NA,NA,NA,NA,NA,NA,"H. van der Werff","Valle del Cauca","La Meseta subiendo por Villa.",NA,"(Meisn.) Mez","Jamundi",NA,NA,"2200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"320","2014-10-15 11:09:00-03","MO","MOBOT","1505802","PreservedSpecimen","Plantae","Lauraceae","Ocotea","velloziana","Ocotea velloziana","Julian A. Steyermark","Steyermark 56629","1944","5","18","South America","Venezuela",NA,NA,NA,NA,NA,NA,"H. van der Werff","Mérida","Above Tabay.",NA,"(Meisn.) Mez",NA,NA,NA,"2285.00000000","2745.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"321","2008-05-27 22:02:00-03","MO","MOBOT","1543147","PreservedSpecimen","Plantae","Lauraceae","Ocotea","velloziana","Ocotea velloziana","M.F. de Vasconcelos","Vasconcelos s.n.","1998","4","25","South America","Brazil",NA,NA,NA,NA,NA,NA,"H. van der Werff (MO)","Minas Gerais","Serra da Canastra, São Roque de Minas.",NA,"(Meisn.) Mez",NA,NA,NA,"1350.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"322","2008-05-27 22:02:00-03","MO","MOBOT","1543156","PreservedSpecimen","Plantae","Lauraceae","Ocotea","velloziana","Ocotea velloziana","R. Barreto|et al.","Barreto 11980","1988","5","27","South America","Brazil",NA,NA,NA,NA,NA,NA,"H. van der Werff (MO)","Minas Gerais","Grão Mogol. Subida da Trilha da Tropa, à esquerda do Riacho Ribeirão.",NA,"(Meisn.) Mez",NA,"-42.91666","-16.53333","960.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"323","2008-05-27 22:02:00-03","MO","MOBOT","1543161","PreservedSpecimen","Plantae","Lauraceae","Ocotea","velloziana","Ocotea velloziana","Ezechias P. Heringer|et al.","Heringer 1895","1979","7","23","South America","Brazil",NA,NA,NA,NA,NA,NA,"J. Rohwer","Distrito Federal","Brasília. Bacia do Rio São Bartolomeu, abaxio da Barra do Córrego Goqueirão ou do Goiano.",NA,"(Meisn.) Mez",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"324","2008-05-27 22:02:00-03","MO","MOBOT","1543164","PreservedSpecimen","Plantae","Lauraceae","Ocotea","velloziana","Ocotea velloziana","William R. Anderson","Anderson 10329","1973","5","15","South America","Brazil",NA,NA,NA,NA,NA,NA,"J. Rohwer","Goiás","Ca. 15 km N of Corumbá.",NA,"(Meisn.) Mez",NA,NA,NA,"1250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"325","2009-10-22 05:17:00-02","MO","MOBOT","1543171","PreservedSpecimen","Plantae","Lauraceae","Ocotea","velloziana","Ocotea velloziana","Joseph H. Kirkbride, Jr.|M.C. Garcia de Kirkbride","Kirkbride, Jr. 3557","1980","7","10","South America","Brazil",NA,NA,NA,NA,NA,NA,"Henk van der Werff (MO)","Distrito Federal","Mata decidua parto de Córrego João Pires.",NA,"(Meisn.) Mez",NA,"-47.76666","-15.56666","880.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"326","2015-10-31 05:50:00-02","MO","MOBOT","1543174","PreservedSpecimen","Plantae","Lauraceae","Ocotea","velloziana","Ocotea velloziana","Wilson Hoehne","Hoehne 2157","1946","5","3","South America","Brazil",NA,NA,NA,NA,NA,NA,"Henk van der Werff (MO)","São Paulo","São Paulo: Alto da Lapa.",NA,"(Meisn.) Mez",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"327","2016-03-22 13:29:00-03","MO","MOBOT","1543176","PreservedSpecimen","Plantae","Lauraceae","Ocotea","velloziana","Ocotea velloziana","William R. Anderson","Anderson 10451","1973","5","16","South America","Brazil",NA,NA,NA,NA,NA,NA,"J. Rohwer","Goiás","Ca. 15 km N of Corumbá.",NA,"(Meisn.) Mez",NA,NA,NA,"1230.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"328","2008-05-27 22:02:00-03","MO","MOBOT","1543181","PreservedSpecimen","Plantae","Lauraceae","Ocotea","velloziana","Ocotea velloziana","William R. Anderson","Anderson 8968","1973","4","15","South America","Brazil",NA,NA,NA,NA,NA,NA,"J. Rohwer","Minas Gerais","Serra do Espinhaco. 10 km by road SW of Rio Jequití and Mendanha on road to Diamantina.",NA,"(Meisn.) Mez",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"329","2008-05-27 22:02:00-03","MO","MOBOT","1543189","PreservedSpecimen","Plantae","Lauraceae","Ocotea","velloziana","Ocotea velloziana","Lidia Pérez de Molas|David R. Brunner","Pérez de Molas 976","1986","10",NA,"South America","Paraguay",NA,NA,NA,NA,NA,NA,"Henk van der Werff (MO)","Cordillera","Atyrá 6-7 km. E de Altos. Camino a Atyrá.",NA,"(Meisn.) Mez",NA,"-57.21666","-25.26666","140.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"330","2015-10-31 05:50:00-02","MO","MOBOT","1543195","PreservedSpecimen","Plantae","Lauraceae","Ocotea","velloziana","Ocotea velloziana","Wilson Hoehne","Hoehne 2156",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"J.G. Rohwer, Heidelberg","São Paulo","São Paulo: Alto da Lapa",NA,"(Meisn.) Mez",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"331","2009-12-04 16:33:00-02","MO","MOBOT","1543198","PreservedSpecimen","Plantae","Lauraceae","Ocotea","velloziana","Ocotea velloziana","Gert G. Hatschbach|V. Nicolack","Hatschbach 54272","1990","6","14","South America","Brazil",NA,NA,NA,NA,NA,NA,"H. van der Werff (MO)","Minas Gerais","Trilha dos Garimpeiros (mun. Grão Mogol).",NA,"(Meisn.) Mez",NA,NA,NA,"1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"332","2013-08-23 04:12:00-03","MO","MOBOT","1543203","PreservedSpecimen","Plantae","Lauraceae","Ocotea","velloziana","Ocotea velloziana","Robert R. Brooks|et al.","Brooks 632","1990","6","22","South America","Brazil",NA,NA,NA,NA,NA,NA,"H. van der Werff (MO)","Goiás","Macedo in middle of tocantins ultramafic Complex. Talweg 5 km SE of main mine works.",NA,"(Meisn.) Mez",NA,"-48.4","-14.41666","800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"333","2013-01-20 22:09:00-02","MO","MOBOT","1543209","PreservedSpecimen","Plantae","Lauraceae","Ocotea","velloziana","Ocotea velloziana","Daniela C. Zappi|F.A. Vitta|Taciana B. Cavalcanti","Zappi 10153","1987","5","10","South America","Brazil",NA,NA,NA,NA,NA,NA,"H. van der Werff (MO)","Minas Gerais","Santana do Riacho, Serra do Cipó; Km 126 ao longo da Rodovia Belo Horizonte - Conceicao do Mato Dentro.",NA,"(Meisn.) Mez",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"334","2011-03-02 10:57:00-03","MO","MOBOT","1543225","PreservedSpecimen","Plantae","Lauraceae","Ocotea","velloziana","Ocotea velloziana","Renato de Mello-Silva|José R. Pirani|Daniela C. Zappi","Mello-Silva CFCR11119","1987","7","19","South America","Brazil",NA,NA,NA,NA,NA,NA,"H. van der Werff (MO)","Minas Gerais","Diamantina: Rodovia Curvelo-Diamantina (BR 259)Km 616.",NA,"(Meisn.) Mez",NA,"-43.68333","-18.36666","1400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"335","2015-08-13 05:50:00-03","MO","MOBOT","1543226","PreservedSpecimen","Plantae","Lauraceae","Ocotea","velloziana","Ocotea velloziana","R.M. Harley|et al.","Harley 20851","1980","3","23","South America","Brazil",NA,NA,NA,NA,NA,NA,"Henk van der Werff (MO)","Bahia","Serra do Sincorá. W. of Barra da Estiva on the road to Jussiape.",NA,"(Meisn.) Mez",NA,"-41.41666","-13.66666","1000.00000000","1300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"336","2008-05-27 22:02:00-03","MO","MOBOT","1543227","PreservedSpecimen","Plantae","Lauraceae","Ocotea","velloziana","Ocotea velloziana","Per Dusén","Dusén 11766","1911","4","25","South America","Brazil",NA,NA,NA,NA,NA,NA,"Henk van der Werff (MO)","Paraná","Itararé Jordão (Morungava), in campo cerrado.",NA,"(Meisn.) Mez",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"337","2009-11-20 06:16:00-02","MO","MOBOT","1543228","PreservedSpecimen","Plantae","Lauraceae","Ocotea","velloziana","Ocotea velloziana","Gert G. Hatschbach|R. Kummrow","Hatschbach 49635","1985","9","13","South America","Brazil",NA,NA,NA,NA,NA,NA,"Henk van der Werff (MO)","Minas Gerais","Vargem dos Bastos (mun. Datas).",NA,"(Meisn.) Mez",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"338","2011-12-13 06:17:00-02","MO","MOBOT","1543230","PreservedSpecimen","Plantae","Lauraceae","Ocotea","velloziana","Ocotea velloziana","August Heiner","Heiner 479","1905","5","10","South America","Brazil",NA,NA,NA,NA,NA,NA,"Henk van der Werff (MO)","São Paulo","Campinas.",NA,"(Meisn.) Mez",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"339","2009-07-09 17:05:00-03","MO","MOBOT","1543235","PreservedSpecimen","Plantae","Lauraceae","Ocotea","velloziana","Ocotea velloziana","Gert G. Hatschbach","Hatschbach 46415","1983","5","15","South America","Brazil",NA,NA,NA,NA,NA,NA,"Henk van der Werff (MO)","Bahia","Rio de Contas, arredores.",NA,"(Meisn.) Mez",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"340","2013-01-12 05:18:00-02","MO","MOBOT","1543243","PreservedSpecimen","Plantae","Lauraceae","Ocotea","velloziana","Ocotea velloziana","Peter Clausen","Clausen 1065","1888",NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"Henk van der Werff (MO)","Minas Gerais",NA,NA,"(Meisn.) Mez",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"341","2008-05-27 22:02:00-03","MO","MOBOT","1543245","PreservedSpecimen","Plantae","Lauraceae","Ocotea","velloziana","Ocotea velloziana","Per Dusén","Dusén 14118","1912","6","12","South America","Brazil",NA,NA,NA,NA,NA,NA,"Henk van der Werff (MO)","Paraná","Jaguariahyva opp., in silvula paludosa.",NA,"(Meisn.) Mez",NA,NA,NA,"715.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"342","2013-02-12 12:40:00-02","MO","MOBOT","1543265","PreservedSpecimen","Plantae","Lauraceae","Ocotea","velloziana","Ocotea velloziana","Ezechias P. Heringer","Heringer 134398","1962","3","5","South America","Brazil",NA,NA,NA,NA,NA,NA,"Henk van der Werff (MO)","Distrito Federal","Brasília. Parque Nacional Brasília.",NA,"(Meisn.) Mez",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"343","2020-11-10 04:40:00-03","MO","MOBOT","1543275","PreservedSpecimen","Plantae","Lauraceae","Ocotea","velloziana","Ocotea velloziana","H. C. de Lima","Lima 447","1978","4","26","South America","Brazil",NA,NA,NA,NA,NA,NA,"Henk van der Werff (MO)","Minas Gerais","Município de Santana do Riacho, Serra do Cipó, entre Km 103 e 104.",NA,"(Meisn.) Mez",NA,NA,NA,"1100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"344","2009-07-09 17:05:00-03","MO","MOBOT","1543346","PreservedSpecimen","Plantae","Lauraceae","Ocotea","velloziana","Ocotea velloziana","Gert G. Hatschbach","Hatschbach 42237","1979","5","19","South America","Brazil",NA,NA,NA,NA,NA,NA,"H. van der Werff (MO)","Paraná","Sete Quedas (mun. Guaira).",NA,"(Meisn.) Mez",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"345","2011-03-03 13:42:00-03","MO","MOBOT","1543348","PreservedSpecimen","Plantae","Lauraceae","Ocotea","velloziana","Ocotea velloziana","Julio A. Lombardi","Lombardi 3021","1999","6","12","South America","Brazil",NA,NA,NA,NA,NA,NA,"H. van der Werff (MO)","Minas Gerais","Parque Estadual do Rio Preto, São Goncalo do Rio Preto.",NA,"(Meisn.) Mez",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"346","2015-08-23 05:45:00-03","MO","MOBOT","1543355","PreservedSpecimen","Plantae","Lauraceae","Ocotea","velloziana","Ocotea velloziana","B.L. Stannard|Wilson Ganev|R.F. Queiroz","Stannard 51741","1992","3","3","South America","Brazil",NA,NA,NA,NA,NA,NA,"H. van der Werff (MO)","Bahia","Mun. Abaíra: Jambreiro, 1 km a Oeste de Catolés.",NA,"(Meisn.) Mez",NA,"-41.86666","-13.28333","1150.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"347","2008-05-27 22:02:00-03","MO","MOBOT","1543360","PreservedSpecimen","Plantae","Lauraceae","Ocotea","velloziana","Ocotea velloziana","Howard S. Irwin|et al.","Irwin 18259","1955","7","18","South America","Brazil",NA,NA,NA,NA,NA,NA,"J. Rohwer","Distrito Federal","Fazenda Vargem Bonita, ca. 10 km S of Brasília. road to Belo Horizonte.",NA,"(Meisn.) Mez",NA,NA,NA,"1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"348","2014-09-01 11:21:00-03","MO","MOBOT","1543362","PreservedSpecimen","Plantae","Lauraceae","Ocotea","velloziana","Ocotea velloziana","Daniela C. Zappi","Zappi CRSC10918","1988","3","29","South America","Brazil",NA,NA,NA,NA,NA,NA,NA,"Minas Gerais","Mun. Santana do Riacho. Km 113 da estrada Belo Horizonte.",NA,"(Meisn.) Mez",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"349","2015-08-13 05:50:00-03","MO","MOBOT","1543365","PreservedSpecimen","Plantae","Lauraceae","Ocotea","velloziana","Ocotea velloziana","R.M. Harley","Harley 22308","1980","5","21","South America","Brazil",NA,NA,NA,NA,NA,NA,"J. Rohwer","Bahia","Serras dos Lencois. Município de Palmeiras.",NA,"(Meisn.) Mez",NA,"-41.46666","-12.45","700.00000000","1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"350","2008-05-27 22:02:00-03","MO","MOBOT","1543449","PreservedSpecimen","Plantae","Lauraceae","Ocotea","velloziana","Ocotea velloziana","Ezechias P. Heringer|et al.","Heringer 6876","1981","4","29","South America","Brazil",NA,NA,NA,NA,NA,NA,"J. Rohwer","Distrito Federal","Brasília, Bacia do Rio São Bartolomeu.",NA,"(Meisn.) Mez",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"351","2008-05-27 22:02:00-03","MO","MOBOT","1543484","PreservedSpecimen","Plantae","Lauraceae","Ocotea","velloziana","Ocotea velloziana","Ezechias P. Heringer|et al.","Heringer 7096","1981","6","24","South America","Brazil",NA,NA,NA,NA,NA,NA,NA,"Distrito Federal","Brasília, Bacia do Rio São Bartolomeu.",NA,"(Meisn.) Mez",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"352","2015-04-24 14:14:00-03","MO","MOBOT","1543485","PreservedSpecimen","Plantae","Lauraceae","Ocotea","velloziana","Ocotea velloziana","Romeu P. Belém","Belém 3853","1968","7","13","South America","Brazil",NA,NA,NA,NA,NA,NA,"J. Rohwer","Bahia","Ao lado da Rodovia BR 101. Vale do Rio Mucurí. Plantacão de Cacau.",NA,"(Meisn.) Mez",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"353","2008-05-27 22:02:00-03","MO","MOBOT","1543486","PreservedSpecimen","Plantae","Lauraceae","Ocotea","velloziana","Ocotea velloziana","Ezechias P. Heringer|et al.","Heringer 5252","1980","7","17","South America","Brazil",NA,NA,NA,NA,NA,NA,"J. Rohwer","Distrito Federal","Brasília. Bacia do Rio São Bartolomeu.",NA,"(Meisn.) Mez",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"354","2008-05-27 22:02:00-03","MO","MOBOT","1543487","PreservedSpecimen","Plantae","Lauraceae","Ocotea","velloziana","Ocotea velloziana","Walter","Walter 2396","1995","6","22","South America","Brazil",NA,NA,NA,NA,NA,NA,"H. van der Werff (MO)","Goiás","Minacu. Ca. 3 km da entrada Norte do Canteiro de Obras.",NA,"(Meisn.) Mez",NA,"-48.28333","-13.8","500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"355","2008-05-27 22:02:00-03","MO","MOBOT","1543515","PreservedSpecimen","Plantae","Lauraceae","Ocotea","velloziana","Ocotea velloziana","A.E. Brina","Brina s.n.","1994","7",NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"H. van der Werff (MO)","Goiás","Barro Alto.",NA,"(Meisn.) Mez",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"356","2014-12-13 22:09:00-02","MO","MOBOT","1543516","PreservedSpecimen","Plantae","Lauraceae","Ocotea","velloziana","Ocotea velloziana","J.R. Stehmann|E. Tameirão Neto","Stehmann 28329","1990","9","10","South America","Brazil",NA,NA,NA,NA,NA,NA,NA,"Minas Gerais","Serra do Caraca, Santa Barbara.",NA,"(Meisn.) Mez",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"357","2008-05-27 22:02:00-03","MO","MOBOT","1543518","PreservedSpecimen","Plantae","Lauraceae","Ocotea","velloziana","Ocotea velloziana","William R. Anderson","Anderson 9497","1973","4","30","South America","Brazil",NA,NA,NA,NA,NA,NA,"J. Rohwer","Goiás","Serra do Calapó. ca. 12 km (straight line) S of Caiapônia.",NA,"(Meisn.) Mez",NA,NA,NA,"860.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"358","2016-03-22 13:31:00-03","MO","MOBOT","1543520","PreservedSpecimen","Plantae","Lauraceae","Ocotea","velloziana","Ocotea velloziana","Howard S. Irwin|et al.","Irwin 19688","1968","2","9","South America","Brazil",NA,NA,NA,NA,NA,NA,"J. Rohwer","Minas Gerais","Serra do Espinhaco. Serra do Itabirito. Ca. 45 km SE of Belo Horizonte.",NA,"(Meisn.) Mez",NA,NA,NA,"1500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"359","2008-05-27 22:02:00-03","MO","MOBOT","1543530","PreservedSpecimen","Plantae","Lauraceae","Ocotea","velloziana","Ocotea velloziana","I. Cordeiro|et al.","Cordeiro 6420","1980","7","24","South America","Brazil",NA,NA,NA,NA,NA,NA,"H. van der Werff (MO)","Minas Gerais","Município de Santana do Riacho: km 105 ao longo da rodovia Belo Horizonte -- Conceicão do Mato Dentro.",NA,"(Meisn.) Mez",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"360","2013-05-07 06:03:00-03","MO","MOBOT","1543531","PreservedSpecimen","Plantae","Lauraceae","Ocotea","velloziana","Ocotea velloziana","Ynés Mexia","Mexia 5853","1931","5","16","South America","Brazil",NA,NA,NA,NA,NA,NA,"Standley","Minas Gerais","Diamantina.",NA,"(Meisn.) Mez",NA,NA,NA,"1200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"361","2008-05-27 22:02:00-03","MO","MOBOT","1543532","PreservedSpecimen","Plantae","Lauraceae","Ocotea","velloziana","Ocotea velloziana","Auguste F.M. Glaziou","Glaziou 15365","1861",NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,"Rio de Janeiro",NA,NA,"(Meisn.) Mez",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"362","2014-11-28 13:20:00-02","MO","MOBOT","1543538","PreservedSpecimen","Plantae","Lauraceae","Ocotea","velloziana","Ocotea velloziana","Gert G. Hatschbach|A. Manosso","Hatschbach 52125","1988","5","31","South America","Brazil",NA,NA,NA,NA,NA,NA,"H. van der Werff (MO)","São Paulo","Itaporanga, rod. para W. Braz.",NA,"(Meisn.) Mez",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"363","2008-05-27 22:02:00-03","MO","MOBOT","1543539","PreservedSpecimen","Plantae","Lauraceae","Ocotea","velloziana","Ocotea velloziana","Scott A. Mori","Mori 16683","1984","7","10","South America","Brazil",NA,NA,NA,NA,NA,NA,"J. Rohwer","Distrito Federal","On road to Gama, DF16, 3-7 km from junction with BRO40.",NA,"(Meisn.) Mez",NA,"-48.03333","-15.96666","1100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"364","2014-10-15 11:10:00-03","MO","MOBOT","1577497","PreservedSpecimen","Plantae","Lauraceae","Ocotea","velloziana","Ocotea velloziana","William G. Vargas","Vargas 8879","2000","8",NA,"South America","Colombia",NA,NA,NA,NA,NA,NA,"H. van der Werff","Quindío",NA,NA,"(Meisn.) Mez","Salento",NA,NA,"1900.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"365","2014-10-15 11:08:00-03","MO","MOBOT","2930090","PreservedSpecimen","Plantae","Lauraceae","Ocotea","velloziana","Ocotea velloziana","Julian A. Steyermark|Ronald L. Liesner|Basil Stergios","Steyermark 126716","1982","10","29","South America","Venezuela",NA,NA,NA,NA,NA,NA,"H. van der Werff","Portuguesa","Selva nublada, 15 kms al Este de Chabasquén, 67 kms al NNO de Guanare",NA,"(Meisn.) Mez",NA,"-69.9","9.4333333","1450.00000000","1520.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"366","2008-05-27 22:02:00-03","MO","MOBOT","3137730","PreservedSpecimen","Plantae","Lauraceae","Ocotea","velloziana","Ocotea velloziana","Jomar G. Jardim","Jardim 3053","2000","7","25","South America","Brazil",NA,NA,NA,NA,NA,NA,"H.v.d. Werff 02","Bahia","Floresta Azul: Torre da Coelba. Entrada a ca. 12 km da sede municipal na rod. para Itapetinga, ca. 8 km da entrada. SW-700",NA,"(Meisn.) Mez",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"367","2014-10-15 11:10:00-03","MO","MOBOT","3138005","PreservedSpecimen","Plantae","Lauraceae","Ocotea","velloziana","Ocotea velloziana","William G. Vargas","Vargas 14227","2003","11",NA,"South America","Colombia",NA,NA,NA,NA,NA,NA,"H. van der Werff","Quindío","Mpio. de Filandia, Cruces.",NA,"(Meisn.) Mez",NA,NA,NA,"2100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
