"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","phylum","order","recordNumber","continentOcean","locality","preparationType","occurrenceRemarks","infraspecificEpithet","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber"
"114","2020-12-20 21:15:19-03","UFV","VIC","3531","PreservedSpecimen","Plantae","Amaranthaceae","Celosia","cristata","Celosia cristata","L.","Vidal, M.R.R.","Alvim, P.","1940","03",NA,"Brasil","Minas Gerais","Viçosa","-42.8819007873535","-20.7539005279541",NA,NA,NA,NA,"VIC003531","VIC003531",NA,NA,"s.n.",NA,"Escola.",NA,NA,NA,"1964",NA,NA,"13937","auto",NA,NA,NA,NA
"115","2019-11-21 14:29:58-03","UFJF","CESJ","19495","PreservedSpecimen","Plantae","Amaranthaceae","Celosia","argentea","Celosia argentea","L.",NA,"L. Krieger; R. Mello-Silva","1983","02","17","Brasil","Amazonas","Tefé","-64.7114028930664","-3.35417008399963",NA,NA,NA,NA,"CESJ019495","CESJ019495","Angiosperma",NA,"CESJ19485","América do Sul",NA,NA,"Erva de pouco mais de 1m",NA,NA,NA,NA,"340205","auto",NA,NA,NA,NA
"116","2019-11-21 14:29:58-03","UFJF","CESJ","19171","PreservedSpecimen","Plantae","Amaranthaceae","Celosia","argentea","Celosia argentea","L.",NA,"L. Krieger","1982","07","27","Brasil","Amazonas","Tefé","-64.7114028930664","-3.35417008399963",NA,NA,NA,NA,"CESJ019171","CESJ019171","Angiosperma",NA,"CESJ19171","América do Sul",NA,NA,"Erva alta, cultivada e sub-expontânea.",NA,NA,NA,NA,"340205","auto",NA,NA,NA,NA
"117","2019-11-21 14:29:58-03","UFJF","CESJ","16915","PreservedSpecimen","Plantae","Amaranthaceae","Celosia","argentea","Celosia argentea cristata","(L.) Schinz",NA,"Nelson","1977","04","04","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,"CESJ016915","CESJ016915","Angiosperma",NA,"s.n.","América do Sul","Em instalação da White Martins.",NA,"(Sem dados).","cristata",NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","2019-11-21 14:29:58-03","UFJF","CESJ","19873","PreservedSpecimen","Plantae","Amaranthaceae","Celosia","cristata","Celosia cristata","L.",NA,"L. Krieger","1983","08",NA,"Brasil","Minas Gerais","Juiz de Fora","-43.3502998352051","-21.7642002105713",NA,NA,NA,NA,"CESJ019873","CESJ019873","Angiosperma",NA,"CESJ19873","América do Sul",NA,NA,"Planta herbácea",NA,NA,NA,NA,"36144","auto",NA,NA,NA,NA
"119","2019-11-21 14:29:58-03","UFJF","CESJ","56039","PreservedSpecimen","Plantae","Amaranthaceae","Celosia","cristata","Celosia cristata","L.","L. Krieger","L. Krieger","1981","02","12","Brasil","Amazonas","Tefé","-64.7114028930664","-3.35417008399963",NA,NA,NA,NA,"CESJ056039","CESJ056039","Angiosperma",NA,"CESJ56039","América do Sul",NA,NA,"N.v.: Crista de galo. Erva cultivada, ornamental, inflorescência vermelho escuro. Nº de tombo no Herb. do Campus Avançado da UFJF, Museu Ingá, Tefé-AM: 005.",NA,"1981","02","12","340205","auto",NA,NA,NA,NA
"120","2019-11-21 14:29:58-03","UFJF","CESJ","19173","PreservedSpecimen","Plantae","Amaranthaceae","Celosia","cristata","Celosia cristata","L.",NA,"L. Krieger","1982","07","27","Brasil","Amazonas","Tefé","-64.7114028930664","-3.35417008399963",NA,NA,NA,NA,"CESJ019173","CESJ019173","Angiosperma",NA,"CESJ19173","América do Sul",NA,NA,"Crista de galo. Erva alta (2m), cultivada e sub-expontânea, inflorescência púrpura, pregueadas, sementes negras. As folhas não são comidas na região.",NA,NA,NA,NA,"340205","auto",NA,NA,NA,NA
"121","2019-11-21 14:29:58-03","UFJF","CESJ","19236","PreservedSpecimen","Plantae","Amaranthaceae","Celosia","cristata","Celosia cristata","L.",NA,"L. Krieger",NA,NA,NA,"Brasil","Minas Gerais","Juiz de Fora","-43.3502998352051","-21.7642002105713",NA,NA,NA,NA,"CESJ019236","CESJ019236","Angiosperma",NA,"CESJ19236","América do Sul",NA,NA,"Erva cultivada, ereta, ca. 1,5m alt.",NA,NA,NA,NA,"36144","auto",NA,NA,NA,NA
"122","2021-04-07 11:40:36-03","UFMS","CGMS","32562","PreservedSpecimen","Plantae","Amaranthaceae","Celosia","argentea","Celosia argentea","L.","G.S.V. Duarte; V.J. Pott","G.S.V. Duarte","2010","06","29","Brasil","Mato Grosso do Sul","Dourados","-54.8","-22.2444444","-54,8","-22,2444444","400","400","CGMS1061985",NA,NA,NA,"60",NA,"Brasil 500. Microbacia Água Boa.",NA,"Inflorescência vermelha com textura de pelúcia. Sementes ovais. Habitat: Cerrado. Habito: Erva perene. 0,15-0,20m de altura.",NA,"2011","03","02",NA,NA,NA,NA,NA,NA
"123","2021-04-07 11:40:36-03","UFMS","CGMS","32841","PreservedSpecimen","Plantae","Amaranthaceae","Celosia","argentea","Celosia argentea","L.","A.C.M. Cristaldo","I.G.C. Bieski; et al.","2011","05","25","Brasil","Mato Grosso","Juína","-58.7411003112793","-11.3782997131348",NA,NA,NA,NA,"CGMS1062252",NA,NA,NA,"145",NA,"Horta da Paróquia.",NA,"CA: 0,80m. Habitat: Cultivado. Habito: Arbusto.",NA,"2011",NA,NA,"188958","auto",NA,NA,NA,NA
"124","2021-04-07 11:40:36-03","UFMS","CGMS","53101","PreservedSpecimen","Plantae","Amaranthaceae","Celosia","argentea","Celosia argentea","L.",NA,"J.B. Pereira","2015","05","10","Brasil","Mato Grosso do Sul","Campo Grande","-54.6464004516602","-20.4428005218506",NA,NA,NA,NA,"CGMS000851",NA,NA,NA,"96",NA,"Bairro Cabreúva.",NA,"Inflorescências amarela. Coordenadas 7736672 S 748160 E Habitat: Ambiente antropizado, área urbana. Habito: Herbácea.",NA,"2020",NA,NA,"161190","auto",NA,NA,NA,NA
"125","2021-04-07 11:40:36-03","UFMS","CGMS","32999","PreservedSpecimen","Plantae","Amaranthaceae","Celosia","argentea","Celosia argentea","L.","V.J. Pott","P.C.N. Xavier","2011","05","20","Brasil","Mato Grosso do Sul","Campo Grande","-54.6464004516602","-20.4428005218506",NA,NA,NA,NA,"CGMS1062389",NA,NA,NA,"5",NA,"Bairro Vilas Boas.",NA,"Inflorescência com brácteas de cor vinho.",NA,"2011","08","17","161190","auto",NA,NA,NA,NA
"126","2021-04-07 11:40:36-03","UFMS","CGMS","62222","PreservedSpecimen","Plantae","Amaranthaceae","Celosia","argentea","Celosia argentea","L.",NA,"Ana Carla Gomes Rosa","2017","07","20","Brasil","Mato Grosso do Sul","Campo Grande","-54.6464004516602","-20.4428005218506",NA,NA,NA,NA,"CGMS1095218",NA,NA,NA,"2",NA,"Planta comprada em floricultura.",NA,"Inflorescência vermelha. Habitat: Planta cultivada. Habito: Erva.",NA,NA,NA,NA,"161190","auto",NA,NA,NA,NA
"127","2021-04-07 11:40:36-03","UFMS","CGMS","62221","PreservedSpecimen","Plantae","Amaranthaceae","Celosia","argentea","Celosia argentea","L.",NA,"Ana Carla Gomes Rosa","2017","07","20","Brasil","Mato Grosso do Sul","Campo Grande","-54.6464004516602","-20.4428005218506",NA,NA,NA,NA,"CGMS1095217",NA,NA,NA,"1",NA,"Planta comprada em floricultura.",NA,"Inflorescência amarela. Habitat: Planta cultivada. Habito: Erva.",NA,NA,NA,NA,"161190","auto",NA,NA,NA,NA
"128","2021-04-07 11:40:36-03","UFMS","CGMS","29537","PreservedSpecimen","Plantae","Amaranthaceae","Celosia","argentea","Celosia argentea","L.",NA,"Delgado; et al","1998","06","19","Brasil","Mato Grosso do Sul","Sidrolândia","-54.9613990783691","-20.9319000244141",NA,NA,NA,NA,"CGMS1058921",NA,NA,NA,"4",NA,"Fazenda São Jorge.",NA,"Flor vermelha. Sementes pequenas e pretas. Habitat: Terrestre. Habito: Subarbusto.",NA,"2020",NA,NA,"73119","auto",NA,NA,NA,NA
"129","2021-04-07 11:40:36-03","UFMS","CGMS","28501","PreservedSpecimen","Plantae","Amaranthaceae","Celosia","cristata","Celosia cristata","L.","B.E.M. Pinto","B.E.M. Pinto","2008","07","28","Brasil","Mato Grosso do Sul","Campo Grande","-54.6080556","-20.4966666","-54,6080556","-20,4966666",NA,NA,"CGMS1057953",NA,NA,NA,"104",NA,"Bairro Vila Olinda.",NA,"Flor vinho. Habitat: Ruderal Habito: Erva.",NA,"2008",NA,NA,NA,NA,NA,NA,NA,NA
"130","2019-11-27 13:45:34-03","UFS","ASE","10828","PreservedSpecimen","Plantae","Amaranthaceae","Celosia","argentea","Celosia argentea","L.","Dênia; Alexandre","Dênia; Alexandre","1987","07","29","Brasil","Sergipe","São Cristóvão","-37.206389","-11.014722","-37.206389","-11.014722",NA,NA,"ASE0019259","ASE0019259","Magnoliophyta",NA,"3","Southern America","Campus da U.F.S., Prefeitura.",NA,"Erva. Flores conspícuas, ornamental.; Erva. Flores conspícuas, ornamental.; Cultivada.",NA,"1987","08","12",NA,NA,NA,NA,NA,NA
"131","2019-11-27 13:45:34-03","UFS","ASE","13794","PreservedSpecimen","Plantae","Amaranthaceae","Celosia","argentea","Celosia argentea cristata","(L.) Schinz",NA,"Mikalauskas, JS","1995","08","03","Brasil","Sergipe","Aracaju","-37.071667","-10.911111","-37.071667","-10.911111",NA,NA,"ASE0021375","ASE0021375","Magnoliophyta",NA,"1","Southern America","Praia 13 de Julho",NA,"Arbusto. Folhas simples, alternas. Inflorescência vermelha.; Arbusto. Folhas simples, alternas. Inflorescência vermelha.; Planta ornamental.","cristata",NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","2020-06-04 14:51:52-03","UFCG","CSTR","2828","PreservedSpecimen","Plantae","Amaranthaceae","Celosia","argentea","Celosia argentea","L.","Lucena, M.F.A.","Ricardo, L.G.P.S.; Junior, C.R.P.","2010","09","12","Brasil","Ceará","Juazeiro do Norte","-39.33175","-7.177278","-39.33175","-7.177278","605","605",NA,NA,NA,NA,"37",NA,"Caatinga;Comunidade do Horto. solo : arenoso",NA,"Erva anual, pouco ramificada, ca 60 cm de alt., arranjos florais plumosos. Rara; Margem da estrada de acesso ao Santo Sepulcro.",NA,"2011","03","15",NA,NA,NA,NA,NA,NA
"133","2019-08-20 10:02:18-03","UNICAMP","UEC","35404","S","Plantae","Amaranthaceae","Celosia","argentea","Celosia argentea","L.",NA,"Chagas, FN; Garcia, JP; Alves, NR","1976","08","04","Brazil","Amazonas","Humaitá","-63.166667","-7.516667","-63.166667","-7.516667","70","70","UEC066512","UEC066512","Magnoliopsida",NA,"188040876",NA,"Ás margens do Rio Madeira.",NA,"flor, Arbusto de 1,5 m de altura e 1 cm de diâmetro, inflorescência com flores marronm-esverdeado na base, e vinho o ápice.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","2019-08-20 10:02:18-03","UNICAMP","UEC","61752","S","Plantae","Amaranthaceae","Celosia","argentea","Celosia argentea","L.","Siqueira, JC","Dias, DA","1992","06",NA,"Brazil","São Paulo","Bonfim Paulista",NA,NA,NA,NA,NA,NA,"UEC066514","UEC066514","Magnoliopsida",NA,"5",NA,NA,NA,"flor",NA,"1992","11","23",NA,NA,NA,NA,NA,NA
"135","2019-08-20 10:02:18-03","UNICAMP","UEC","61754","S","Plantae","Amaranthaceae","Celosia","argentea","Celosia argentea","L.","Siqueira, JC","Dias, DA","1992","04",NA,"Brazil","São Paulo","Paranaíba",NA,NA,NA,NA,NA,NA,"UEC066516","UEC066516","Magnoliopsida",NA,"2",NA,"Km 50 da rodovia Paranáiba - Tamandaré -",NA,"flor",NA,"1992",NA,NA,NA,NA,NA,NA,NA,NA
"136","2019-08-20 10:02:18-03","UNICAMP","UEC","61753","S","Plantae","Amaranthaceae","Celosia","argentea","Celosia argentea","L.","Siqueira, JC","Dias, DA","1992","04",NA,"Brazil","São Paulo","Ribeirão Preto","-47.810001373291","-21.1700000762939",NA,NA,NA,NA,"UEC066518","UEC066518","Magnoliopsida",NA,"6A",NA,"Campus da USP, imediações da Faculdade de Filosofia Ciências e Letras",NA,"flor",NA,"1992","11",NA,"24390","auto",NA,NA,NA,NA
"137","2019-08-20 10:02:18-03","UNICAMP","UEC","26760","S","Plantae","Amaranthaceae","Celosia","argentea","Celosia argentea","L.","Siqueira, JC","Scavone, O","1957","01","25","Brazil","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"UEC066510","UEC066510","Magnoliopsida",NA,"s.n.",NA,"Santo Amaro",NA,"flor, Cultivada. Ornamental. Suspiro e Crista de galo.",NA,"1980","01","18","53584","auto",NA,NA,NA,NA
"138","2021-03-01 16:21:15-03","UNICAMP","UEC","165176","S","Plantae","Amaranthaceae","Celosia","cristata","Celosia cristata","L.",NA,"Santos, H","2012","03","02","Brazil","São Paulo","Paulínia","-47.1500015258789","-22.7600002288818",NA,NA,NA,NA,"UEC050064","UEC050064","Magnoliopsida",NA,"92012",NA,"Bairro Betel.",NA,"Com florescimento.",NA,NA,NA,NA,"11851","auto",NA,NA,NA,NA
"139","2019-11-19 14:04:22-03","UFRPE","PEUFR","40448","PreservedSpecimen","Plantae","Amaranthaceae","Celosia","argentea","Celosia argentea","L.","M. F. Cavalcanti","A. T. Nunes; A. M. Rezende; S. K. Britto","2002","12","27","Brasil","Pernambuco","Itamaracá","-34.8255996704102","-7.74777984619141",NA,NA,NA,NA,"PEUFR040448",NA,NA,NA,"5",NA,"Comunidade de Vila Velha",NA,"Erva com cerca de 1,10m. Planta cultivada, medicinal. Flor e folhas utilizadas para tratamento de hemorragias.",NA,"2003","02","12","9347","auto",NA,NA,NA,NA
"140","2019-11-19 14:04:22-03","UFRPE","PEUFR","46195","PreservedSpecimen","Plantae","Amaranthaceae","Celosia","cristata","Celosia cristata","L.","A. T. F. Nunes","A. T. F. Nunes","2004","09","06","Brasil","Pernambuco","Caruaru","-35.922222","-8.238333","35°55'20''W","08°14'18''S","530","530","PEUFR046195",NA,NA,NA,"53",NA,"Malhada de Pedra. Quintal.",NA,"Herbácea.",NA,"2005","03","14",NA,NA,NA,NA,NA,NA
"141","2019-11-19 14:04:22-03","UFRPE","PEUFR","10329","PreservedSpecimen","Plantae","Amaranthaceae","Celosia","cristata","Celosia cristata","L.","L. C. Gomes","L. C. Gomes","1990","05","10","Brasil","Pernambuco","Recife","-34.8810997009277","-8.05389022827148",NA,NA,NA,NA,"PEUFR010329",NA,NA,NA,"96",NA,"Caxangá. Detran.",NA,"Inflorescência espiga escorpióide, cor púrpura. Uso paisagístico.",NA,NA,NA,NA,"18865","auto",NA,NA,NA,NA
"142","2020-06-04 14:48:40-03","UFPB","JPB","5751","PreservedSpecimen","Plantae","Amaranthaceae","Celosia","argentea","Celosia argentea cristata","(L.) Schinz",NA,"Agra, MF","1982","07","27","Brasil","Paraíba",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Angiosperma","Dicotyledon","JPB5751","Southern America",NA,NA,NA,"cristata",NA,NA,NA,NA,NA,NA,NA,NA,NA
"143","2020-04-22 16:17:05-03","UFPB","JPB","23922","PreservedSpecimen","Plantae","Amaranthaceae","Celosia","argentea","Celosia argentea argentea","L.",NA,"Moura, OT","1900","01","01","Brasil","Paraíba","João Pessoa","-34.863056","-7.115","-34.863056","-7.115","47","47",NA,NA,"Angiosperma","Dicotyledon","JPB23922","Southern America",NA,NA,NA,"argentea",NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","2020-05-19 17:48:19-03","UFPB","JPB","2921","PreservedSpecimen","Plantae","Amaranthaceae","Celosia","argentea","Celosia argentea cristata","(L.) Schinz",NA,"Ferreira, V","1965",NA,NA,"Brasil","Paraíba","João Pessoa","-34.863056","-7.115","-34.863056","-7.115","47","47",NA,NA,"Angiosperma","Dicotyledon","JPB2921","Southern America",NA,NA,NA,"cristata",NA,NA,NA,NA,NA,NA,NA,NA,NA
"145","2020-07-15 18:05:07-03","UFPB","JPB","30157","PreservedSpecimen","Plantae","Amaranthaceae","Celosia","argentea","Celosia argentea","L.",NA,"Veloso, TMG","2001","02","15","Brasil","Paraíba","Solânea","-35.5400009155273","-6.75500011444092",NA,NA,NA,NA,NA,NA,"Angiosperma","Dicotyledon","150","Southern America",NA,NA,NA,NA,NA,NA,NA,"23851","auto",NA,NA,NA,NA
"146","2020-12-04 13:18:52-03","UDESC","LUSC","2164","PreservedSpecimen","Plantae","Amaranthaceae","Celosia","cristata","Celosia cristata","L.","Patricia, C.S.","Guilherme, N.C.S","2009","04","28","Brasil","Santa Catarina","Lages","-50.326099395752","-27.8160991668701",NA,NA,NA,NA,"LUSC001946","LUSC001946",NA,NA,NA,NA,"Jardim.",NA,"Planta anual de verão, uso em paisagismo, exótica.",NA,NA,NA,NA,"70701","auto",NA,NA,NA,NA
"147","2019-01-17 11:24:57-02","PUCRS","MPUC","15091","S","Plantae","Amaranthaceae","Celosia","argentea","Celosia argentea","L.","Jossélia",NA,"1973","04","17","Brasil","RS","Guaíba","-51.3280556","-30.1011667","-51.3280556000","-30.1011667000",NA,NA,NA,NA,NA,"Caryophyllales",NA,"South America",".",NA,NA,NA,"1973","01","01",NA,NA,"Magnoliopsida",NA,"1",NA
"148","2019-01-17 11:24:57-02","PUCRS","MPUC","17825","S","Plantae","Amaranthaceae","Celosia","cristata","Celosia cristata","L.","F.R. Galvani",NA,"1982","04","12","Brasil","RS","Uruguaiana","-57.0880556","-29.755","-57.0880556000","-29.7550000000",NA,NA,NA,NA,NA,"Caryophyllales",NA,"South America","Rua Julio de Castilhos",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,"1",NA
"149","2019-01-17 11:24:57-02","PUCRS","MPUC","17826","S","Plantae","Amaranthaceae","Celosia","cristata","Celosia cristata","L.","F.R. Galvani",NA,"1982","04","12","Brasil","RS","Uruguaiana","-57.0880556","-29.755","-57.0880556000","-29.7550000000",NA,NA,NA,NA,NA,"Caryophyllales",NA,"South America","Rua Julio de Castilhos",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,"1",NA
"150","2019-01-17 11:24:57-02","PUCRS","MPUC","2399","S","Plantae","Amaranthaceae","Celosia","cristata","Celosia cristata","L.","G. Bordin",NA,"1970","05","11","Brasil","RS","Porto Alegre","-51.2372222222","-30.0191388889","-51.2372222222","-30.0191388889",NA,NA,NA,NA,NA,"Caryophyllales",NA,"South America","Morro Santana",NA,NA,NA,"1970","01","01",NA,NA,"Magnoliopsida",NA,"1",NA
"151","2019-01-17 11:24:57-02","PUCRS","MPUC","17824","S","Plantae","Amaranthaceae","Celosia","cristata","Celosia cristata","L.","F.R. Galvani",NA,"1982","04","12","Brasil","RS","Uruguaiana","-57.0880556","-29.755","-57.0880556000","-29.7550000000",NA,NA,NA,NA,NA,"Caryophyllales",NA,"South America","Barrgem Sanchuri",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,"1",NA
"152","2021-03-16 17:51:28-03","UCS","HUCS","40439","PreservedSpecimen","Plantae","Amaranthaceae","Celosia","argentea","Celosia argentea","L.","Gaio, J.; Grizzon, M.","Gedoz, L.","2013","05","12","Brasil","Rio Grande do Sul","Carlos Barbosa","-51.5036010742188","-29.2975006103516",NA,NA,NA,NA,"HUCS006915",NA,"Angiospermae","Caryophyllales","s.n.",NA,NA,NA,"cultivada",NA,"2013","06","20","15359","auto",NA,NA,NA,NA
"153","2021-03-16 17:51:28-03","UCS","HUCS","8376","PreservedSpecimen","Plantae","Amaranthaceae","Celosia","argentea","Celosia argentea","L.","Smith, S.F.","Soraes, F.","1991","06","25","Brasil","Rio Grande do Sul","Caxias do Sul","-51.1794013977051","-29.1681003570557",NA,NA,NA,NA,"HUCS006864",NA,"Angiospermae","Caryophyllales","s.n.",NA,"Horto Florestal",NA,"cultivada",NA,"1992","05",NA,"49662","auto",NA,NA,NA,NA
"154","2021-03-16 17:51:28-03","UCS","HUCS","50842","PreservedSpecimen","Plantae","Amaranthaceae","Celosia","cristata","Celosia cristata","L.","Gonzatti, F.","Sartori, V.C.","2020","02","12","Brasil","Rio Grande do Sul","Caxias do Sul","-51.1794013977051","-29.1681003570557",NA,NA,"870","870","HUCS006733",NA,"Angiospermae","Caryophyllales","s.n.",NA,"Campus da UCS, Instituto de Biotecnologia.",NA,"cultivada como ornamental.",NA,"2020","03",NA,"49662","auto",NA,NA,NA,NA
"155","2020-04-27 16:08:29-03","UFES","VIES","22916","S","Plantae","Amaranthaceae","Celosia","argentea","Celosia argentea","L.","Senna, L.","Dias, G.B.","2003","05","20","Brasil","Espírito Santo","Vitória","-40.3377990722656","-20.3194007873535",NA,NA,NA,NA,"VIES022916","VIES022916",NA,NA,"43",NA,"Parque Municipal da Pedra da Cebola.",NA,NA,NA,"2016","09","29","15291","auto",NA,NA,NA,NA
"156","2019-08-16 08:38:10-03","UTFPR","HCF","249","S","Plantae","Amaranthaceae","Celosia","argentea","Celosia argentea","L.","M.G.F. Kumakura","M.G.F. Kumakura","2003","06","06","Brasil","PR","Campo Mourão","-52.3830986022949","-24.0456008911133",NA,NA,NA,NA,NA,NA,NA,NA,"17",NA,NA,NA,"Material com flores róseas.",NA,"2004","06","24","28572","auto",NA,NA,NA,NA
"157","2019-08-16 08:38:10-03","UTFPR","HCF","901","S","Plantae","Amaranthaceae","Celosia","argentea","Celosia argentea","L.","M.G. Caxambu","M.G. Caxambu","2004","02","20","Brasil","PR","Campo Mourão","-52.3830986022949","-24.0456008911133",NA,NA,NA,NA,NA,NA,NA,NA,"365",NA,NA,NA,"Planta herbácea, ereta, ramificada, com flores róseas terminais.",NA,"2004","05","05","28572","auto",NA,NA,NA,NA
"158","2019-08-16 08:38:10-03","UTFPR","HCF","23344","S","Plantae","Amaranthaceae","Celosia","argentea","Celosia argentea","L.","R.L. Nogarolli","G. Ramos","2000","06","28","Brasil","PR","Lapa","-49.7158012390137","-25.7696990966797",NA,NA,NA,NA,NA,NA,NA,NA,"28",NA,NA,NA,NA,NA,NA,NA,NA,"49965","auto",NA,NA,NA,NA
"159","2019-08-16 08:38:10-03","UTFPR","HCF","13756","S","Plantae","Amaranthaceae","Celosia","argentea","Celosia argentea","L.","M.G. Caxambu","I.A.S. Galli","2014","02","16","Brasil","PR","Paraíso do Norte","-52.6021995544434","-23.2807998657227",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Parque Ecológico de Paraíso do Norte",NA,"erva heliófita, ca. 0,50 m. Flores rosas. Cultivada.",NA,"2014","06","06","15549","auto",NA,NA,NA,NA
"160","2019-08-16 08:38:10-03","UTFPR","HCF","2063","S","Plantae","Amaranthaceae","Celosia","argentea","Celosia argentea","L.","J. Cordeiro & E. Barboza","E.A. Maieski","2005","04","17","Brasil","PR","Roncador","-52.2750015258789","-24.6028003692627",NA,NA,NA,NA,NA,NA,NA,NA,"116",NA,NA,NA,"Herbácea, ereta, com flores rosas em inflorescências terminais.",NA,"2005","09",NA,"31309","auto",NA,NA,NA,NA
"161","2020-06-29 09:29:03-03","UFRRJ","RBR","1683","S","Plantae","Amaranthaceae","Celosia","cristata","Celosia cristata","L.","H. Monteiro","I. Barçante","1934","03","29","Brasil","Minas Gerais","Sete Lagoas","-44.2467002868652","-19.465799331665",NA,NA,NA,NA,"RBR00001683","RBR00001683",NA,NA,"292",NA,"Est. Exp. de Plantas Têxteis",NA,NA,NA,NA,NA,NA,"22227","auto",NA,NA,NA,NA
"162","2020-06-29 09:29:03-03","UFRRJ","RBR","1682","S","Plantae","Amaranthaceae","Celosia","cristata","Celosia cristata","L.",NA,"L. Xavier","1935","10","15","Brasil","Rio de Janeiro","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"RBR00001682","RBR00001682",NA,NA,"453",NA,"Museu Nacional, Quinta da Boa Vista.",NA,NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA
"163","2021-03-21 19:32:26-03","UFC","EAC","61244","PreservedSpecimen","Plantae","Amaranthaceae","Celosia","argentea","Celosia argentea","L.","Loiola, M.I.B.","Sobczak, JCMSM","2017","06","17","Brasil","Ceará","Tururu","-39.437198638916","-3.58083009719849",NA,NA,NA,NA,"EAC0061244","EAC0061244","Dicotyledon",NA,"667","Southern America","Comunidade Quilombola de Água Preta, quintal de casa, solo arenoso.",NA,"Arbusto, 1,96 m de alt., DAS 57,3 mm; folha simples, lisa; cálice verde, corola vermelha. Usada no paisagismo.",NA,"2018","04","23","16603","auto",NA,NA,NA,NA
"164","2021-03-21 19:32:26-03","UFC","EAC","60115","PreservedSpecimen","Plantae","Amaranthaceae","Celosia","argentea","Celosia argentea","L.","Silva, A.M.","Markos Silva, A.","2016","11","05","Brasil","Ceará","Jijoca de Jericoacoara","-40.460772","-2.896125","-40.460772","-2.896125",NA,NA,"EAC0060115","EAC0060115","Dicotyledon",NA,"1","Southern America","Rua Tio Dão.",NA,"Erva, ca. 52 cm, inflorescência sem cheiro, com cores de bege e fúcsia.; Solo seco e arenoso.",NA,"2016","11","06",NA,NA,NA,NA,NA,NA
"165","2021-03-21 19:32:26-03","UFC","EAC","63837","PreservedSpecimen","Plantae","Amaranthaceae","Celosia","argentea","Celosia argentea","L.","Sampaio, V.S.","Sampaio, V.S.; Araujo, R.O.; Lucena, E.M.P.","2018","06","22","Brasil","Ceará","Fortaleza","-38.557667","-3.797361","-38.557667","-3.797361","28","28","EAC0063837","EAC0063837","Dicotyledon",NA,"399","Southern America","Campus do Itaperi da Universidade Estadual do Ceará",NA,"Inflorescência rosa, arbusto, 1,5 m.; Restinga.",NA,"2019","11","15",NA,NA,NA,NA,NA,NA
"166","2021-02-11 16:52:45-03","UFSM","SMDB","8311","S","Plantae","Amaranthaceae","Celosia","argentea","Celosia argentea","L.","Záchia, R.A","Záchia, R.A; Soares, E; Vendruscolo, GS; Schwab, AJ; Eisinger, SM; Porto, CB","2000","01","20","Brasil","Rio Grande do Sul","São João do Polêsine","-53.4455986022949","-29.613899230957",NA,NA,NA,NA,"SMDB008311","SMDB008311",NA,NA,"4055",NA,NA,NA,"Material testemunho da Pesquisa Etnobotânica em São João do Polêsine.",NA,NA,NA,NA,"12492","auto",NA,NA,NA,NA
"167","2021-02-11 16:52:45-03","UFSM","SMDB","8312","S","Plantae","Amaranthaceae","Celosia","argentea","Celosia argentea","L.","Záchia, R.A","Záchia, R.A; Soares, E; Vendruscolo, GS; Schwab, AJ; Eisinger, SM; Porto, CB","2000","01","20","Brasil","Rio Grande do Sul","São João do Polêsine","-53.4455986022949","-29.613899230957",NA,NA,NA,NA,"SMDB008312","SMDB008312",NA,NA,"4130",NA,NA,NA,"Material testemunho da Pesquisa Etnobotânica em São João do Polêsine.",NA,NA,NA,NA,"12492","auto",NA,NA,NA,NA
"168","2021-02-11 16:52:45-03","UFSM","SMDB","8310","S","Plantae","Amaranthaceae","Celosia","argentea","Celosia argentea","L.","Záchia, R.A","Záchia, R.A; Soares, E; Vendruscolo, GS; Schwab, AJ; Eisinger, SM; Porto, CB","2000","01","20","Brasil","Rio Grande do Sul","São João do Polêsine","-53.4455986022949","-29.613899230957",NA,NA,NA,NA,"SMDB008310","SMDB008310",NA,NA,"4020",NA,NA,NA,"Material testemunho da Pesquisa Etnobotânica em São João do Polêsine.",NA,NA,NA,NA,"12492","auto",NA,NA,NA,NA
