"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","recordNumber","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","coordinatePrecision","geoFlag","dayIdentified","class","fieldNumber","typeStatus","individualCount","relatedCatalogItem","infraspecificEpithet"
"606","2019-06-05 10:33:41-03","UFG","HJ","5291","S","Plantae","Malpighiaceae","Byrsonima","pachyphylla","Byrsonima pachyphylla","Souza, L.F.","2004","11","20",NA,"Brasil",NA,NA,NA,"HJ00005291","1542",NA,NA,"A.Juss.",NA,"Goiás","Serranópolis","RPPN Pousada das Araras.","-51.995278","-18.439444",NA,NA,"HJ00005291","51º59'43''W","18º26'22''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"607","2019-06-05 10:33:41-03","UFG","HJ","4520","S","Plantae","Malpighiaceae","Byrsonima","pachyphylla","Byrsonima pachyphylla","Souza, L.F.","2005","01","19",NA,"Brasil",NA,NA,NA,"HJ00004520","1921",NA,NA,"A.Juss.",NA,"Goiás","Serranópolis","RPPN Pousada das Araras.","-51.995278","-18.439444",NA,NA,"HJ00004520","51º59'43''W","18º26'22''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"608","2019-06-05 10:33:41-03","UFG","HJ","4510","S","Plantae","Malpighiaceae","Byrsonima","pachyphylla","Byrsonima pachyphylla","Souza, L.F.","2004","10","26",NA,"Brasil",NA,NA,NA,"HJ00004510","1345",NA,NA,"A.Juss.",NA,"Goiás","Serranópolis","RPPN Pousada das Araras.","-51.995278","-18.439444",NA,NA,"HJ00004510","51º59'43''W","18º26'22''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"609","2019-06-05 10:33:41-03","UFG","HJ","4515","S","Plantae","Malpighiaceae","Byrsonima","pachyphylla","Byrsonima pachyphylla","Souza, L.F.","2004","10","29",NA,"Brasil",NA,NA,NA,"HJ00004515","1409",NA,NA,"A.Juss.",NA,"Goiás","Serranópolis","RPPN Pousada das Araras.","-51.995278","-18.439444",NA,NA,"HJ00004515","51º59'43''W","18º26'22''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"610","2019-06-05 10:33:41-03","UFG","HJ","4525","S","Plantae","Malpighiaceae","Byrsonima","pachyphylla","Byrsonima pachyphylla","Souza, L.F.","2004","12","18",NA,"Brasil",NA,NA,NA,"HJ00004525","1689",NA,NA,"A.Juss.",NA,"Goiás","Serranópolis","RPPN Pousada das Araras.","-51.995278","-18.439444",NA,NA,"HJ00004525","51º59'43''W","18º26'22''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"611","2019-06-05 10:33:41-03","UFG","HJ","6853","S","Plantae","Malpighiaceae","Byrsonima","pachyphylla","Byrsonima pachyphylla","Souza, L.F.","2005","10","20",NA,"Brasil",NA,NA,NA,"HJ00006853","5736",NA,NA,"A.Juss.",NA,"Goiás","Serranópolis","RPPN Pousada das Araras.","-51.995278","-18.439444",NA,NA,"HJ00006853","51º59'43''W","18º26'22''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"612","2019-06-05 10:33:41-03","UFG","HJ","4518","S","Plantae","Malpighiaceae","Byrsonima","pachyphylla","Byrsonima pachyphylla","Souza, L.F.","2004","10","29",NA,"Brasil",NA,NA,NA,"HJ00004518","1361",NA,NA,"A.Juss.",NA,"Goiás","Serranópolis","RPPN Pousada das Araras.","-51.995278","-18.439444",NA,NA,"HJ00004518","51º59'43''W","18º26'22''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"613","2019-06-05 10:33:41-03","UFG","HJ","3805","S","Plantae","Malpighiaceae","Byrsonima","pachyphylla","Byrsonima pachyphylla","Souza, L.F.","2009","09","01",NA,"Brasil",NA,NA,NA,"HJ00003805","4144",NA,NA,"A.Juss.",NA,"Goiás","Jataí","Zona urbana, terreno baldio.","-51.7144012451172","-17.8813991546631",NA,NA,"HJ00003805",NA,NA,NA,NA,"75073","auto",NA,NA,NA,NA,NA,NA,NA
"614","2021-03-15 18:28:15-03","USP","SPF","41745","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","crassa","Byrsonima crassa","Furlan, A","1982","04","20",NA,"Brasil",NA,NA,"Arbusto 1 m. Flores amarelas. Botões c/cálice esverdeado.","SPF00041745","CFSC8327",NA,NA,"Nied.","Queiroz, EP","Minas Gerais","Congonhas do Norte","Estr. Congonhas-Gouveia, a 9 km de Congonhas. Entre rochas.","-43.733333","-18.766667",NA,NA,"SPF00041745","-43.733333","-18.766667","2013","09",NA,NA,"12",NA,NA,NA,NA,NA,NA
"615","2021-03-15 18:28:15-03","USP","SPF","66393","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","crassa","Byrsonima crassa","Hoehne, FC","1936","11","10",NA,"Brasil",NA,NA,"Arbusto do campo, flores amarelas.","SPF00066393","s.n.",NA,NA,"Nied.","Handro, O","São Paulo",NA,NA,NA,NA,NA,NA,"SPF00066393",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"616","2021-03-15 18:28:15-03","USP","SPF","12534","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","crassa","Byrsonima crassa","Hoehne, W","1949","04","27",NA,"Brasil",NA,NA,"Planta rasteira.","SPF00012534","s.n.",NA,NA,"Nied.","Hoehne, W","São Paulo","São Paulo","Av. Araci. Campo alato e seco.","-46.6300010681152","-23.5400009155273",NA,NA,"SPF00012534",NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA
"617","2019-11-13 11:24:16-03","USP","SPF","10913","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","crassa","Byrsonima crassa","Hoehne, W","1942","01","14",NA,"Brasil",NA,NA,NA,"SPF00010913","s.n.",NA,NA,"Nied.","Hoehne, W","São Paulo","São Paulo","Próximo de São Miguel.","-46.6300010681152","-23.5400009155273",NA,NA,"SPF00010913",NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA
"618","2019-11-13 11:24:21-03","USP","SPF","185009","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","pachyphylla","Byrsonima pachyphylla","Irwin, HS","1966","06","04",NA,"Brasil",NA,NA,NA,"SPF00185009","16589",NA,NA,"A.Juss.","Anderson, WR","Mato Grosso",NA,"Serra do Roncador",NA,NA,"550","550","SPF00185009",NA,NA,"1998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"619","2021-03-15 18:28:20-03","USP","SPF","102604","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","pachyphylla","Byrsonima pachyphylla","Silva, MR","1993","08","28",NA,"Brasil",NA,NA,"Flor amarela, ca. 2.5 m alt.","SPF00102604","1016",NA,NA,"A.Juss.","Francener, A","Goiás","Itarumã","Estrada municipal, entrocamento com a GO 184 - Itarumã até Verdinho. Cerrado com mata paludosa e buritizal.","-51.416667","-18.7","650","700","SPF00102604","-51.416667","-18.7","2014","12",NA,NA,"12",NA,NA,NA,NA,NA,NA
"620","2021-03-15 18:28:20-03","USP","SPF","108986","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","pachyphylla","Byrsonima pachyphylla","Souza, VC","1995","03","08",NA,"Brasil",NA,NA,"Arbusto, até 40 cm alt.; pétalas amarelas com ápice vermelho, passando a alaranjadas.","SPF00108986","7915",NA,NA,"A.Juss.","Francener, A","Minas Gerais","Ouro Branco","Estrada entre Ouro Branco e o Morro do Gabriel, ca. 9 km de Ouro Branco. Campo rupestre.","-43.663639","-20.489056","1250","1250","SPF00108986","-43.663639","-20.489056","2014","12",NA,NA,"12",NA,NA,NA,NA,NA,NA
"621","2021-03-15 18:28:20-03","USP","SPF","131593","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","pachyphylla","Byrsonima pachyphylla","Batalha, MA","1995","10","03",NA,"Brasil",NA,NA,"Arbusto 2.3 m alt. Em campo cerrado.","SPF00131593","773",NA,NA,"A.Juss.","Francener, A","São Paulo","Santa Rita do Passa Quatro","ARIE Cerrado Pé-de-Gigante, 47º34' - 47º41' W e 21º36' - 21º44' S.","-47.566667","-21.6",NA,NA,NA,"-47.566667","-21.6","2014","12",NA,NA,"12",NA,NA,NA,NA,NA,NA
"622","2021-03-15 18:28:20-03","USP","SPF","168073","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","pachyphylla","Byrsonima pachyphylla","Munhoz, C","2003","06","21",NA,"Brasil",NA,NA,"Arbusto ca. de 1.7 m. Muitas folhas maduras. Cálice amarronzado, corola amarela. Glândulas do cálice de cor verde. Muitos botões e pouco flores abertas.","SPF00168073","2750",NA,NA,"A.Juss.","Queiroz, EP","Distrito Federal","Brasília","Fazenda Sucupira, Riacho Fundo I. Cerrado rupestre.","-48.016667","-15.883333","1100","1100","SPF00168073","-48.016667","-15.883333","2013","09",NA,NA,"12",NA,NA,NA,NA,NA,NA
"623","2021-03-15 18:28:20-03","USP","SPF","170072","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","pachyphylla","Byrsonima pachyphylla","Mota, AMC","2005","05","18",NA,"Brasil",NA,NA,"Arbusto de pequeno porte. Inflorescência amarela/vermelha. Corola verde. Face abaxial da folha pilosa. Folha dispostas nas pontas do galho. Não tem látex.","SPF00170072","s.n.",NA,NA,"A.Juss.","Francener, A","Distrito Federal","Brasília","Fazenda Água Limpa. Cerrado sensu stricto.","-47.966667","-15.966667",NA,NA,"SPF00170072","-47.966667","-15.966667","2014","12",NA,NA,"12",NA,NA,NA,NA,NA,NA
"624","2021-03-15 18:28:20-03","USP","SPF","170078","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","pachyphylla","Byrsonima pachyphylla","Ferreira, J","2003","06","02",NA,"Brasil",NA,NA,"Árvore, flores amarelas.","SPF00170078","12",NA,NA,"A.Juss.","Francener, A","Tocantins","Porto Nacional","Cerrado sentido restrito, solo argiloso.","-48.241028","-10.693694",NA,NA,"SPF00170078","-48.241028","-10.693694","2014","12",NA,NA,"12",NA,NA,NA,NA,NA,NA
"625","2021-03-15 18:28:20-03","USP","SPF","172698","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","pachyphylla","Byrsonima pachyphylla","Sasaki, D","2003","07","07",NA,"Brasil",NA,NA,"Arbusto ca. 1 m alt. Folhas discolores, acinzentadas na face abaxial, nervuras amareladas. Estípulas acinzentadas a castanhas. Eixo da inflorescência com indumento acinzentado. Corola amarela e vermelha. Glândulas avermelhadas. Estam","SPF00172698","608",NA,NA,"A.Juss.","Francener, A","São Paulo","Pedregulho","Parque Estadual das Furnas do Bom Jesus, Campo sujo próximo à sede, abaixo da estrada de terra. solo areno-pedregoso.","-47.460278","-20.247778","1000","1000","SPF00172698","-47.460278","-20.247778","2014","12",NA,NA,NA,NA,NA,NA,NA,NA,NA
"626","2021-03-15 18:28:20-03","USP","SPF","173024","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","pachyphylla","Byrsonima pachyphylla","Sasaki, D","2003","05","22",NA,"Brasil",NA,NA,"Arbusto ca. 1 m alt. Folhas discolores, acinzentada na face abaxial, nervuras amarelas. Estípulas acinzentadas a castanhas. Eixo da inflorescência com indumento acinzentado. Corola amarela e vermelha. Glândulas avermelhadas. Estames","SPF00173024","449",NA,NA,"A.Juss.","Francener, A","São Paulo","Pedregulho","Parque Estadual das Furnas do Bom Jesus, Campo sujo próximo à sede, abaixo da estrada de terra. solo areno-pedregoso.","-47.460278","-20.247778","1000","1000","SPF00173024","-47.460278","-20.247778","2014","12",NA,NA,NA,NA,NA,NA,NA,NA,NA
"627","2021-03-15 18:28:20-03","USP","SPF","182009","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","pachyphylla","Byrsonima pachyphylla","Paula-Souza, J","2006","10","12",NA,"Brasil",NA,NA,"Arbusto, ca. 3 m alt. Frutos imaturos verdes.","SPF00182009","8440",NA,NA,"A.Juss.","Francener, A","Goiás","Caiapônia","Estrada para Montividiu. Cerrado.","-51.769167","-17.076944","715","715","SPF00182009","-51.769167","-17.076944","2014","12",NA,NA,"12",NA,NA,NA,NA,NA,NA
"628","2021-03-15 18:28:20-03","USP","SPF","184911","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","pachyphylla","Byrsonima pachyphylla","Paula-Souza, J","2007","10","05",NA,"Brasil",NA,NA,"Arbusto, ca. 2.5 m alt. Flores amarelas, frutos imaturos verdes.","SPF00184911","8935",NA,NA,"A.Juss.","Francener, A","Tocantins","Natividade","Topo do morro da antena. Serra da Natividade. Cerrado pedregoso.","-47.701944","-11.693889",NA,NA,"SPF00184911","-47.701944","-11.693889","2014","12",NA,NA,"12",NA,NA,NA,NA,NA,NA
"629","2021-03-15 18:28:20-03","USP","SPF","185007","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","pachyphylla","Byrsonima pachyphylla","Irwin, HS","1966","05","28",NA,"Brasil",NA,NA,"Shrub ca. 2 m tall. Corolla yellow, turing red-orange with age.","SPF00185007","16182",NA,NA,"A.Juss.","Anderson, WR","Mato Grosso",NA,"Serra do Roncador, Cerrado, Rio Turvo, ca. 210 kim N of Xavantina.",NA,NA,"500","500","SPF00185007",NA,NA,"1997",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"630","2021-03-15 18:28:20-03","USP","SPF","186006","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","pachyphylla","Byrsonima pachyphylla","Irwin, HS","1966","06","07",NA,"Brasil",NA,NA,"Gnarled tree ca. 2 m x 8 cm. Calyx glands yellow; corolla yellow, aging to rust brown.; Cerrado, soil cascalho, ca. 2 km NE of town.","SPF00186006","16705",NA,NA,"A.Juss.","Anderson, WR","Mato Grosso",NA,"Xavantina.",NA,NA,"400","400","SPF00186006",NA,NA,"1997",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"631","2021-03-15 18:28:20-03","USP","SPF","189450","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","pachyphylla","Byrsonima pachyphylla","Irwin, HS","1966","06","06",NA,"Brasil",NA,NA,"Gnarled tree ca. 3 m x 10 cm. Calyx glands and corolla yellow, aging to rust-orange.","SPF00189450","16663",NA,NA,"A.Juss.","Anderson, WR","Mato Grosso",NA,"Serra do Roncador, Cerrado, ca. 60 km N of Xavantina.",NA,NA,"550","550","SPF00189450",NA,NA,"1998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"632","2021-03-15 18:28:20-03","USP","SPF","189451","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","pachyphylla","Byrsonima pachyphylla","Irwin, HS","1966","06","15",NA,"Brasil",NA,NA,"Gnarled tree ca. 3 m x 18 cm. Fruiting calyx light olive, the glands yellow. Frequent.","SPF00189451","17147",NA,NA,"A.Juss.","Anderson, WR","Mato Grosso",NA,"Serra do Roncador, Lower slopes Serra Azul, ca. 85 km S of Xavantina.",NA,NA,"550","550","SPF00189451",NA,NA,"1998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"633","2021-03-15 18:28:20-03","USP","SPF","189452","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","pachyphylla","Byrsonima pachyphylla","Irwin, HS","1966","06","04",NA,"Brasil",NA,NA,"Shrub ca. 2.5 m tall. Corolla yelllow, aging to rust-orange.","SPF00189452","16618",NA,NA,"A.Juss.","Anderson, WR","Mato Grosso",NA,"Serra do Roncador, Cerrado, ca. 86 km N of Xavantina.",NA,NA,"550","550","SPF00189452",NA,NA,"1998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"634","2021-03-15 18:28:20-03","USP","SPF","189453","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","pachyphylla","Byrsonima pachyphylla","Irwin, HS","1966","05","25",NA,"Brasil",NA,NA,"Gnarled tree ca. 3 m x 10 cm. Corolla yellow, becoming red-orange with age.","SPF00189453","16019",NA,NA,"A.Juss.","Anderson, WR","Mato Grosso",NA,"Serra do Roncador, Wet campo and gallery margin, ca. 60 km N of Xavantina.",NA,NA,"550","550","SPF00189453",NA,NA,"1997",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"635","2021-03-15 18:28:20-03","USP","SPF","211944","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","pachyphylla","Byrsonima pachyphylla","Pace, MR; Alcantara, SF; Drequeceler, K","2013","02","19",NA,"Brasil",NA,NA,"Árvore ca. 2 m alt. Flores amarelas, fruto imaturo verde, maduro castanho. Face abaxial das folhas com indumento dourado.","SPF00211944","281",NA,NA,"A.Juss.","Francener, A","Goiás","Alto Paraíso de Goiás","Parque Nacional da Chapada dos Veadeiros, Trilha do Cânion. População próxima ao final da trilha.","-47.84","-14.148528","918","918","SPF00211944","-47.84","-14.148528","2014","02",NA,NA,"19",NA,NA,NA,NA,NA,NA
"636","2021-03-15 18:28:20-03","USP","SPF","211945","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","pachyphylla","Byrsonima pachyphylla","Pace, MR; Alcantara, SF; Drequeceler, K","2013","02","20",NA,"Brasil",NA,NA,"Árvore ca. 1,5 m alt. Flores amarelas de interior vermelho. Face abaxial das folhas com indumento dourado.","SPF00211945","288",NA,NA,"A.Juss.","Francener, A","Goiás","Alto Paraíso de Goiás","Parque Nacional da Chapada dos Veadeiros, 23 km de Alto do Paraíso em direção a Teresina de Goiás.","-47.473361","-13.95975","1511","1511","SPF00211945","-47.473361","-13.95975","2013","03",NA,NA,"07",NA,NA,NA,NA,NA,NA
"637","2019-11-13 11:24:21-03","USP","SPF","220931","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","pachyphylla","Byrsonima pachyphylla","Antar, GM","2014","09","19",NA,"Brasil",NA,NA,NA,"SPF00220931","503",NA,NA,"A.Juss.","Francener, A","Tocantins","São Félix do Tocantins",NA,"-46.508222","-10.144678","514","514","SPF00220931","-46.508222","-10.144678","2014","12",NA,NA,NA,NA,NA,NA,NA,NA,NA
"638","2021-03-15 18:28:20-03","USP","SPF","185008","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","pachyphylla","Byrsonima pachyphylla","Anderson, WR","1973","05","05",NA,"Brasil",NA,NA,"Tree 3 m tall; calyx glands yellow; petals yellow, turning red-orange in age.","SPF00185008","9740",NA,NA,"A.Juss.","Anderson, WR","Mato Grosso","Barra do Garças","Eastern base of mountain ca. 9 km NE of Barra do Garças; gallery fortest along stream and brejo (sedge meadow) and cerrado on slopes above; sandy soil, sandstone rocks.","-52.2566986083984","-15.8900003433228","450","500","SPF00185008",NA,NA,"1998",NA,"123012","auto",NA,NA,NA,NA,NA,NA,NA
"639","2021-03-15 18:28:20-03","USP","SPF","184113","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","pachyphylla","Byrsonima pachyphylla","Amorim, EH","2002","05","17",NA,"Brasil",NA,NA,"Árvore, ca. de 2.0 m. Glândula verde, cálice marrom, corola amarela e estames amarelos.","SPF00184113","83",NA,NA,"A.Juss.","Francener, A","Minas Gerais","Perdizes","Estação Ambiental de Galheiro, Céu Cavalo. Cerrado.","-47.2928009033203","-19.3528003692627",NA,NA,"SPF00184113",NA,NA,"2014","12","45889","auto",NA,NA,NA,NA,NA,NA,NA
"640","2021-03-15 18:28:20-03","USP","SPF","184116","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","pachyphylla","Byrsonima pachyphylla","Amorim, EH","2002","09","19",NA,"Brasil",NA,NA,"Árvore 2.0 m. Frutos verdes, corola laranja,estames creme.","SPF00184116","145",NA,NA,"A.Juss.","Francener, A","Minas Gerais","Perdizes","Estação Ambiental de Galheiro, Gerônimo. Cerrado rupestre.","-47.2928009033203","-19.3528003692627",NA,NA,"SPF00184116",NA,NA,"2014","12","45889","auto","12",NA,NA,NA,NA,NA,NA
"641","2019-11-13 11:24:21-03","USP","SPF","94320","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","pachyphylla","Byrsonima pachyphylla","Waligora, S","1989","05",NA,NA,"Brasil",NA,NA,NA,"SPF00094320","s.n.",NA,NA,"A.Juss.","Francener, A","Minas Gerais","São Thomé das Letras","Campo.","-44.9852981567383","-21.7222003936768",NA,NA,"SPF00094320",NA,NA,"2015",NA,"16076","auto",NA,NA,NA,NA,NA,NA,NA
"642","2021-03-15 18:28:20-03","USP","SPF","66396","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","pachyphylla","Byrsonima pachyphylla","Felippe, GM","1962","09","14",NA,"Brasil",NA,NA,"Árvore de 3 m de alt., pedúnculo floral verde com pêlos brancos, flores amarelas que ao envelhecer tornam-se rubras, estames brancos.","SPF00066396","100",NA,NA,"A.Juss.","Francener, A","São Paulo","Araraquara","Usina Tamoio, Fazenda Santa Joana. Cerrado sujo.","-48.1699981689453","-21.7900009155273",NA,NA,"SPF00066396",NA,NA,"2014","12","29178","auto",NA,NA,NA,NA,NA,NA,NA
"643","2021-03-15 18:28:20-03","USP","SPF","95166","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","pachyphylla","Byrsonima pachyphylla","Pirani, JR","1994","07","07",NA,"Brasil",NA,NA,"Arvoreta 3 m alt. Flores com pétalas amarelas, passando a alaranjado.","SPF00095166","3281",NA,NA,"A.Juss.","Francener, A","São Paulo","Bauru","Cerrado denso no Bairro Samambaia, à beira da Rod. Marechal Rondon (SP-300).","-49.060001373291","-22.3099994659424",NA,NA,"SPF00095166",NA,NA,"2014","12","29186","auto","12",NA,NA,NA,NA,NA,NA
"644","2019-11-13 11:24:21-03","USP","SPF","13269","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","pachyphylla","Byrsonima pachyphylla","Hoehne, W","1942","10","29",NA,"Brasil",NA,NA,NA,"SPF00013269","s.n.",NA,NA,"A.Juss.","Francener, A","São Paulo","Caieiras",NA,"-46.7400016784668","-23.3600006103516",NA,NA,"SPF00013269",NA,NA,"2014","12","9448","auto",NA,NA,NA,NA,NA,NA,NA
"645","2019-11-13 11:24:21-03","USP","SPF","32733","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","pachyphylla","Byrsonima pachyphylla","Timoni, JL","1982","11","26",NA,"Brasil",NA,NA,NA,"SPF00032733","101",NA,NA,"A.Juss.","Francener, A","São Paulo","Itirapina","Estação Ecológica de Itirapina, Cerrado.","-47.8199996948242","-22.25",NA,NA,"SPF00032733",NA,NA,"2014","12","22843","auto","12",NA,NA,NA,NA,NA,NA
"646","2021-03-15 18:28:20-03","USP","SPF","17320","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","pachyphylla","Byrsonima pachyphylla","Joly, AB","1947","11","18",NA,"Brasil",NA,NA,"Subarbusto. Flores amarelas.","SPF00017320","544",NA,NA,"A.Juss.","Francener, A","São Paulo","São Paulo","Campos entre Penha e Suzano.","-46.6300010681152","-23.5400009155273",NA,NA,"SPF00017320 SPF00017320_1",NA,NA,"2014","12","53584","auto","12",NA,NA,NA,NA,NA,NA
"647","2021-03-15 18:28:20-03","USP","SPF","66388","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","pachyphylla","Byrsonima pachyphylla","Handro, O","1945","01","20",NA,"Brasil",NA,NA,"Flores amarelas.","SPF00066388","s.n.",NA,NA,"A.Juss.","Francener, A","São Paulo","São Paulo","Jabaquara. Campo.","-46.6300010681152","-23.5400009155273",NA,NA,"SPF00066388",NA,NA,"2014","12","53584","auto",NA,NA,NA,NA,NA,NA,NA
"648","2021-03-15 18:28:20-03","USP","SPF","66386","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","pachyphylla","Byrsonima pachyphylla","Handro, O","1969","05","12",NA,"Brasil",NA,NA,"Arbusto baixo, flores amarelas.","SPF00066386","2088",NA,NA,"A.Juss.","Francener, A","São Paulo","São Paulo","Jabaquara. Campo.","-46.6300010681152","-23.5400009155273",NA,NA,"SPF00066386",NA,NA,"2014","12","53584","auto",NA,NA,NA,NA,NA,NA,NA
"649","2021-03-15 18:28:20-03","USP","SPF","214426","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","pachyphylla","Byrsonima pachyphylla","Ceccantini, GCT","2012","07","12",NA,"Brasil",NA,NA,"Coordenada: 8705900 266300 S Zona 23L; Arvoreta de 3 m alt., DAP 5 cm. Coleta de madeira a 1 m do solo. Corola amarelo-ouro, escurecendo até marrom em flores velhas. Epiderme vermelha pilosa.; Cerradão/Cerrado sensu stricto.","SPF00214426","3740",NA,NA,"A.Juss.","Francener, A","Tocantins","Almas",NA,"-47.1702995300293","-11.5735998153687","381","381","SPF00214426",NA,NA,"2014","12","70348","auto",NA,NA,NA,NA,NA,NA,NA
"650","2021-03-15 18:28:20-03","USP","SPF","174587","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","pachyphylla","Byrsonima pachyphylla","Sasaki, D","2002","08","15",NA,"Brasil",NA,NA,"Árvore ca. 4 m alt. Folhas discolores, face abaxial com tricomas ferrugíneos. Inflorescência com tricomas avermelhados. Pétalas vermelhas com margem amarela. Estames alvos. Pistilo róseo. Glândulas vermelhas e amarelas. Frutos imatur","SPF00174587","60",NA,NA,"A.Juss.","Francener, A","Tocantins","Palmas","Cerrado sensu stricto a oeste do reservatório Luís Eduardo Magalhães, próximo ao Ribeirão Santa Luzia.","-48.3602981567383","-10.2128000259399",NA,NA,"SPF00174587",NA,NA,"2014","12","62375","auto","12",NA,NA,NA,NA,NA,NA
"651","2020-03-06 21:34:53-03","UNEMAT","HPAN","6147","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","pachyphylla","Byrsonima pachyphylla","Guedes, ML; Lopes, EB; Araújo, FS","2018","09","05","América","Brasil",NA,NA,NA,NA,"30911","Magnoliidae","Malpighiales","A.Juss.","Guedes, ML","Mato Grosso","Barra do Garças","Caminho para Serra do Taquaral, Doação do Herbário Alexandre Leal Costa ( ALCB), Instituto de Biologia, Universidade Federal da Bahia.","-52.295556","-15.764722","317","317",NA,"-52.295556","-15.764722","2019","04",NA,NA,NA,NA,NA,NA,NA,NA,NA
"652","2020-12-02 09:07:23-03","UNITINS","HUTO","235","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","pachyphylla","Byrsonima pachyphylla","Pereira, C.B.","2005","07","10",NA,"Brasil",NA,NA,"Enviada para os seguintes Herbários:&nf;- Parque das Dunas - RN; Árvore com cerca 3 m de altura. Flores amarelas, frutos esverdeados; Cerrado stricto sensu","HUTO000235","3",NA,NA,"A. Juss.","Francener, A.","Tocantins","Palmas","Sub-bacia do Ribeirão São João","-48.348611","-10.421667",NA,NA,"HUTO000235","-48.348611","-10.421667","2013","01",NA,NA,"11",NA,NA,NA,NA,NA,NA
"653","2020-12-02 09:07:23-03","UNITINS","HUTO","7164","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","pachyphylla","Byrsonima pachyphylla","Haidar, R.F.","2017","11","01",NA,"Brasil",NA,NA,"Árvore com cerca de 4 m de altura.; Cerrado stricto sensu.","HUTO007164","1860",NA,NA,"A. Juss.",NA,"Tocantins","Arraias",NA,"-47.000556","-12.457222",NA,NA,NA,"-47.000556","-12.457222",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
