"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","typeStatus","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","relationshipType","fieldNumber","individualCount"
"177","2020-12-20 21:18:03-03","UFV","VIC","1525","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Cryptocarya","mandioccana","Cryptocarya mandioccana","Meissner",NA,"Kulhmann.;","s.n.","1934","11","11",NA,"Brasil","Minas Gerais","Viçosa","ESAV","-42.8819007873535","-20.7539005279541",NA,NA,"VIC001525",NA,NA,NA,"13937","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","2020-12-20 21:18:03-03","UFV","VIC","2148","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Cryptocarya","mandioccana","Cryptocarya mandioccana","Meissner",NA,"Kulhmann.;","s.n.","1935","12","19",NA,"Brasil","Minas Gerais","Viçosa","Fazenda São João","-42.8819007873535","-20.7539005279541",NA,NA,"VIC002148",NA,NA,NA,"13937","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179","2020-12-20 21:18:03-03","UFV","VIC","12492","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Cryptocarya","mandioccana","Cryptocarya mandioccana","Meissner",NA,"Heringer, E.P.","907","1942","10","14",NA,"Brasil","Minas Gerais","Coronel Pacheco","estação experimental Coronel Pacheco","-43.2655982971191","-21.5877990722656",NA,"Árvore.","VIC012492",NA,NA,NA,"10350","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","2020-12-20 21:18:03-03","UFV","VIC","7243","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Cryptocarya","mandioccana","Cryptocarya mandioccana","Meissner",NA,"Silva, A.F.","165","1979","06","06",NA,"Brasil","São Paulo","Ubatuba","Estação Experimental do Inst. Agronômico Campinas","-45.0699996948242","-23.4300003051758",NA,"Árvore de 15 m, frutos brancos canela noz moscada,","VIC007243",NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","2020-12-20 21:18:03-03","UFV","VIC","7245","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Cryptocarya","mandioccana","Cryptocarya mandioccana","Meissner",NA,"Silva, A.F.","135","1979","02","13",NA,"Brasil","São Paulo","Ubatuba","Estação Experimental do Inst. Agronômico Campinas","-45.0699996948242","-23.4300003051758",NA,"Árvore de 25 m, frutos aromáticos.","VIC007245",NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"182","2019-11-21 14:38:09-03","UFJF","CESJ","63926","PreservedSpecimen","Plantae","Angiosperma",NA,"Lauraceae","Cryptocarya","mandioccana","Cryptocarya mandioccana","Meisn.","M.L. Brotto","M.L. Brotto; F. Marinero","735","2011","07","16","América do Sul","Brasil","Paraná","Guaratuba","Rio Cubatão, área da COPEL","-48.807092","-25.828092",NA,"Árvore ca. 17m alt., frutos maduros amarelo-claros.","CESJ063926",NA,"158","158",NA,NA,NA,"-48.807092","-25.828092","2011","07","16",NA,NA,NA,NA,NA
"183","2021-03-01 16:32:22-03","UNICAMP","UEC","116494","S","Plantae","Magnoliopsida",NA,"Lauraceae","Cryptocarya","mandioccana","Cryptocarya mandioccana","Meisn.","Moraes, PLR","Oliveira, AA; Gandolfi, S; Mazine, FF; Moura, C; et al.","3649","2000","04","22",NA,"Brazil","São Paulo","São Sebastião","Praia Barra do Una/Boracéia, estrada de acesso da Fazenda Águas do Bento. Beira de rio. Interior da mata.","-45.767","-23.731722",NA,"Árvore com 7m, frutos imaturos verdes.; Floresta de Restinga.","UEC005466","UEC005466","30","30",NA,NA,NA,"-45.767","-23.731722","2005",NA,NA,NA,NA,NA,NA,NA
"184","2021-03-01 16:32:22-03","UNICAMP","UEC","129098","S","Plantae","Magnoliopsida",NA,"Lauraceae","Cryptocarya","mandioccana","Cryptocarya mandioccana","Meisn.","Moraes, PLR","Moraes, PLR","2442","2001","05","30",NA,"Brazil","São Paulo","Peruíbe","Estação Ecologica de Jureia-Itatins, Núcleo Arpoador, trilha do Fundão.","-47.022417","-24.388333",NA,"Árvore 20m, DAP 45,20cm, frutos maduros amarelo-esbranquiçados, NUBBE2005!","UEC005484","UEC005484",NA,NA,NA,NA,NA,"-47.022417","-24.388333","2005",NA,NA,NA,NA,NA,NA,NA
"185","2021-03-01 16:32:22-03","UNICAMP","UEC","129104","S","Plantae","Magnoliopsida",NA,"Lauraceae","Cryptocarya","mandioccana","Cryptocarya mandioccana","Meisn.","Moraes, PLR","Moraes, PLR","2414","2001","04","01",NA,"Brazil","São Paulo","Sete Barras","Parque estadual Intervales, Núcleo Saibadela.","-48.857778","-24.681944",NA,"Árvore 25m, DAP 63,66 cm, frutos verdes imaturos.","UEC005463","UEC005463",NA,NA,NA,NA,NA,"-48.857778","-24.681944","2005",NA,NA,NA,NA,NA,NA,NA
"186","2021-03-01 16:32:22-03","UNICAMP","UEC","129100","S","Plantae","Magnoliopsida",NA,"Lauraceae","Cryptocarya","mandioccana","Cryptocarya mandioccana","Meisn.","Moraes, PLR","Moraes, PLR; Arzolla, FARDP; Santos, JR; Camargo, AP","2416","2001","04","16",NA,"Brazil","São Paulo","Mairiporã","Parque Estadual da Cantareira. Região Águas claras. Topo de morro.","-46.643056","-23.420333",NA,"Árvore 25m, DAP 43,29cm, frutos imaturos verdes.","UEC005481","UEC005481",NA,NA,NA,NA,NA,"-46.643056","-23.420333","2005",NA,NA,NA,NA,NA,NA,NA
"187","2021-03-01 16:32:22-03","UNICAMP","UEC","129101","S","Plantae","Magnoliopsida",NA,"Lauraceae","Cryptocarya","mandioccana","Cryptocarya mandioccana","Meisn.","Moraes, PLR","Moraes, PLR","2445","2001","05","31",NA,"Brazil","São Paulo","Peruíbe","Estação Ecológica de Juréia-Itatins, núcleo Arpoador, Trilha do Fundão.","-47.025278","-24.3875",NA,"Árvore 20m, DAP 35,01 cm, frutos amarelos-esbranquiçado, NUBBE2017.","UEC005459","UEC005459",NA,NA,NA,NA,NA,"-47.025278","-24.3875","2005",NA,NA,NA,NA,NA,NA,NA
"188","2021-03-01 16:32:22-03","UNICAMP","UEC","129102","S","Plantae","Magnoliopsida",NA,"Lauraceae","Cryptocarya","mandioccana","Cryptocarya mandioccana","Meisn.","Moraes, PLR","Moraes, PLR","2448","2001","05","31",NA,"Brazil","São Paulo","Peruíbe","Estação Ecológica de Juréia-Itatins, núcleo Arpoador, Trilha do Fundão.","-47.025278","-24.3875",NA,"Árvore 20m, DAP 46,15cm, frutos maduros amarelo-esbraquiçados.","UEC005462","UEC005462",NA,NA,NA,NA,NA,"-47.025278","-24.3875","2005",NA,NA,NA,NA,NA,NA,NA
"189","2021-03-01 16:32:22-03","UNICAMP","UEC","161020","S","Plantae","Magnoliopsida",NA,"Lauraceae","Cryptocarya","mandioccana","Cryptocarya mandioccana","Meisn.","Barbosa, TDM","Stefani, EJF; Belinello, R; Galvão, JC","82","2010","05","29",NA,"Brazil","São Paulo","Caraguatatuba","Parque estadual da Serra do Mar.","-45.534722","-23.585278",NA,"Árvore com 8m.; Mata Atlântica.","UEC005479","UEC005479","50","90",NA,NA,NA,"-45.534722","-23.585278","2010","12",NA,NA,NA,NA,NA,NA
"190","2021-03-01 16:32:22-03","UNICAMP","UEC","129105","S","Plantae","Magnoliopsida",NA,"Lauraceae","Cryptocarya","mandioccana","Cryptocarya mandioccana","Meisn.","Moraes, PLR","Moraes, PLR","2409","2001","04","01",NA,"Brazil","São Paulo",NA,"Parque Estadual de Intervales, Núcleo Saibadela.","-48.082694","-24.069194",NA,"Árvore 18 m, DAP 56,55 cm, frutos imaturos verdes.","UEC005427","UEC005427",NA,NA,NA,NA,NA,"-48.082694","-24.069194","2005",NA,NA,NA,NA,NA,NA,NA
"191","2021-03-01 16:32:22-03","UNICAMP","UEC","160333","S","Plantae","Magnoliopsida",NA,"Lauraceae","Cryptocarya","mandioccana","Cryptocarya mandioccana","Meisn.","Marchiori, NM","Marchiori, NM; Toledo, W; Munhoz, I; Cano, GB; Santos, FC","346","2011","01","26",NA,"Brazil","São Paulo","São Luiz do Paraitinga","Parque Estadual.","-45.945278","-23.330333",NA,"Material vegetativo. Cerca de 9m de altura e 22 individuos distribuídos em ilha.; Floresta Ombrófila Densa Montana.","UEC039534","UEC039534","999","999",NA,NA,NA,"-45.945278","-23.330333","2011","05",NA,NA,NA,NA,NA,NA
"192","2021-03-01 16:32:22-03","UNICAMP","UEC","129136","S","Plantae","Magnoliopsida",NA,"Lauraceae","Cryptocarya","mandioccana","Cryptocarya mandioccana","Meisn.","Moraes, PLR","Moraes, PLR","2475","2001","08","07",NA,"Brazil","São Paulo","Ubatuba","Parque Estadual da Serra do Mar, Núcleo Picinguaba.","-44.831556","-23.329306",NA,"Árvore 19, 20 m, DAP 76,71 cm, com frutos maduros amarelos.","UEC005440","UEC005440",NA,NA,NA,NA,NA,"-44.831556","-23.329306","2005",NA,NA,NA,NA,NA,NA,NA
"193","2019-08-20 10:16:21-03","UNICAMP","UEC","147701","S","Plantae","Magnoliopsida",NA,"Lauraceae","Cryptocarya","mandioccana","Cryptocarya mandioccana","Meisn.","Barbosa, TDM","Campos, MCR; Assis, MA; Guilherme, FAG; Mania, L","88","2006","03","27",NA,"Brazil","São Paulo","Picinguaba","Parque Estadual da Serra do Mar, Parcela E na Trilha do Corisco (Projeto Temático Biota Gradiente Funcional)",NA,NA,NA,"indivíduo E0110, altura 12m",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2007","09",NA,NA,NA,NA,NA,NA
"194","2021-03-01 16:32:22-03","UNICAMP","UEC","166955","S","Plantae","Magnoliopsida",NA,"Lauraceae","Cryptocarya","mandioccana","Cryptocarya mandioccana","Meisn.","Barbosa, TDM","Stefani, EJF; Belinello, R; Galvão, JC","222","2011","06","29",NA,"Brazil","São Paulo","Paraibuna","Parque Estadual da Serra do Mar.","-45.534722","-23.585278",NA,"Árvore com 19m.; Mata Atlântica.","UEC005480","UEC005480","800","900",NA,NA,NA,"-45.534722","-23.585278","2011","10",NA,NA,NA,NA,NA,NA
"195","2021-03-01 16:32:22-03","UNICAMP","UEC","80452","S","Plantae","Magnoliopsida",NA,"Lauraceae","Cryptocarya","mandioccana","Cryptocarya mandioccana","Meisn.","Moraes, PLR","Cardoso-Leite, E; Oliveira, A","257","1993","10","27",NA,"Brazil","São Paulo","São Roque",NA,"-47.1125","-23.523889",NA,"4m alt.; Mata da Câmara. Mata mesófila semidecídua.","UEC005475","UEC005475",NA,NA,NA,NA,NA,"-47.1125","-23.523889","2004","01","05",NA,NA,NA,NA,NA
"196","2021-03-01 16:32:22-03","UNICAMP","UEC","189086","S","Plantae","Magnoliopsida",NA,"Lauraceae","Cryptocarya","mandioccana","Cryptocarya mandioccana","Meisn.",NA,"Silva, BG; Koch, I; Castello, ACD; Vidal Junior, JD","239","2015","01","09",NA,"Brazil","São Paulo","São Miguel Arcanjo","Parque Estadual Carlos Botelho","-47.97","-24.066111",NA,"Árvore, 4 m de altura e 4,3 cm de DAP; Floresta Ombrófila Densa","UEC119425","UEC119425","800","800",NA,NA,NA,"-47.97","-24.066111",NA,NA,NA,NA,NA,NA,NA,NA
"197","2021-03-01 16:32:22-03","UNICAMP","UEC","200219","S","Plantae","Magnoliopsida",NA,"Lauraceae","Cryptocarya","mandioccana","Cryptocarya mandioccana","Meisn.",NA,"Padgurschi, MCG; Belinello, R","M146","2009",NA,NA,NA,"Brazil","São Paulo","São Luiz do Paraitinga","Parque Estadual da Serra do Mar","-45.183333","-23.4",NA,"Parcela M - Projeto Biota-FAPESP. Árvore com 12 metros de altura. Frequência da espécie na parcela: n=5","UEC177719",NA,"990","1045",NA,NA,NA,"-45.183333","-23.4",NA,NA,NA,NA,NA,NA,NA,NA
"198","2021-03-01 16:32:22-03","UNICAMP","UEC","200676","S","Plantae","Magnoliopsida",NA,"Lauraceae","Cryptocarya","mandioccana","Cryptocarya mandioccana","Meisn.","Baitello, JB; Moraes, PLR; Mouzinho, TDB","Pereira, LS; Belinello, R; Gomes, JAMA; Rosado, BHP; Cavalin, PO","N144","2008","12","07",NA,"Brazil","São Paulo","São Luiz do Paraitinga","Parque Estadual da Serra do Mar","-45.183333","-23.4",NA,"Parcela N - Projeto Biota-FAPESP. Árvore com 6 metros de altura. Frequência da espécie na parcela: n=16; Mata Atlântica","UEC158064","UEC158064","990","1045",NA,NA,NA,"-45.183333","-23.4","2010",NA,NA,NA,NA,NA,NA,NA
"199","2021-03-01 16:32:22-03","UNICAMP","UEC","170047","S","Plantae","Magnoliopsida",NA,"Lauraceae","Cryptocarya","mandioccana","Cryptocarya mandioccana","Meisn.","Baitello, JB","Rochelle, ALC","J819",NA,NA,NA,NA,"Brazil","São Paulo","Ubatuba","Fazenda Capricórnio - Bairro Taquaral.","-45.050278","-23.216111",NA,"Floresta Ombrófila Densa Submontana.","UEC041766","UEC041766","450","450",NA,NA,NA,"-45.050278","-23.216111","2008","02",NA,NA,NA,NA,NA,NA
"200","2021-03-01 16:32:22-03","UNICAMP","UEC","170048","S","Plantae","Magnoliopsida",NA,"Lauraceae","Cryptocarya","mandioccana","Cryptocarya mandioccana","Meisn.","Baitello, JB","Rochelle, ALC","J1198",NA,NA,NA,NA,"Brazil","São Paulo","Ubatuba","Fazenda Capricórnio - Bairro Taquaral.","-45.050278","-23.216111",NA,"Floresta Ombrófila Densa Submontana.","UEC041764","UEC041764","450","450",NA,NA,NA,"-45.050278","-23.216111","2008","02",NA,NA,NA,NA,NA,NA
"201","2021-03-01 16:32:22-03","UNICAMP","UEC","95683","S","Plantae","Magnoliopsida",NA,"Lauraceae","Cryptocarya","mandioccana","Cryptocarya mandioccana","Meisn.","Moraes, PLR","Ivanauskas, NM","757","1996","03","31",NA,"Brazil","São Paulo","Pariquera-Açu","Estação Experimental do IAC.","-47.885","-24.608333",NA,"Árvore de 12m. Frutos imaturos verdes.; Mata Atlântica.","UEC005469","UEC005469",NA,NA,NA,NA,NA,"-47.885","-24.608333","2004","01","06",NA,NA,NA,NA,NA
"202","2021-03-01 16:32:22-03","UNICAMP","UEC","95687","S","Plantae","Magnoliopsida",NA,"Lauraceae","Cryptocarya","mandioccana","Cryptocarya mandioccana","Meisn.","Moraes, PLR","Ivanauskas, NM","561","1995","11","12",NA,"Brazil","São Paulo","Pariquera-Açu","Propriedade de Antonio Povinski.","-47.876944","-24.675833",NA,"Árvore de 13m. Flores creme.; Floresta Atlântica.","UEC005476","UEC005476",NA,NA,NA,NA,NA,"-47.876944","-24.675833","2004","01","06",NA,NA,NA,NA,NA
"203","2021-03-01 16:32:22-03","UNICAMP","UEC","95688","S","Plantae","Magnoliopsida",NA,"Lauraceae","Cryptocarya","mandioccana","Cryptocarya mandioccana","Meisn.","Moraes, PLR","Ivanauskas, NM","472","1995","10","01",NA,"Brazil","São Paulo","Pariquera-Açu","Estação Experimental do Instituto Agronômico.","-47.876944","-24.608333",NA,"Árvore de 15m. Flores em botão.; Floresta Atlântica.","UEC005471","UEC005471",NA,NA,NA,NA,NA,"-47.876944","-24.608333","2004","01","05",NA,NA,NA,NA,NA
"204","2021-03-01 16:32:22-03","UNICAMP","UEC","95689","S","Plantae","Magnoliopsida",NA,"Lauraceae","Cryptocarya","mandioccana","Cryptocarya mandioccana","Meisn.","Moraes, PLR","Ivanauskas, NM","353","1995","09","13",NA,"Brazil","São Paulo","Pariquera-Açu","Estação Experimental do Instituto Agronômico.","-47.876944","-24.608333",NA,"Árvore de 20m. Flores em botão.; Floresta Atlântica.","UEC005472","UEC005472",NA,NA,NA,NA,NA,"-47.876944","-24.608333","2004","01","05",NA,NA,NA,NA,NA
"205","2021-03-01 16:32:22-03","UNICAMP","UEC","104753","S","Plantae","Magnoliopsida",NA,"Lauraceae","Cryptocarya","mandioccana","Cryptocarya mandioccana","Meisn.","Moraes, PLR","Moraes, PLR","1240","1995","12","22",NA,"Brazil","Rio de Janeiro","Rio Claro","Trilha do Salto Grande- Margem do rio Paraibuna.","-44.1356010437012","-22.7231006622314",NA,"Árvore 25m de altura - flores esbranquiçadas e início de frutificação.","UEC005486","UEC005486",NA,NA,"27045","auto",NA,NA,NA,"2005",NA,NA,NA,NA,NA,NA,NA
"206","2021-03-01 16:32:22-03","UNICAMP","UEC","129099","S","Plantae","Magnoliopsida",NA,"Lauraceae","Cryptocarya","mandioccana","Cryptocarya mandioccana","Meisn.","Moraes, PLR","Moraes, PLR","2429","2001","05","08",NA,"Brazil","São Paulo","Iguape","Estação Ecologica de Jureia-Itatins, Núcleo Rio Verde, Iguape.","-47.5499992370605","-24.7000007629395",NA,"Árvore 18m, DAP 40, 74 cm, frutos maduros amarelos.","UEC005483","UEC005483",NA,NA,"55628","auto",NA,NA,NA,"2005",NA,NA,NA,NA,NA,NA,NA
"207","2021-03-01 16:32:22-03","UNICAMP","UEC","104752","S","Plantae","Magnoliopsida",NA,"Lauraceae","Cryptocarya","mandioccana","Cryptocarya mandioccana","Meisn.","Moraes, PLR","Moraes, PLR","1268","1996","03","02",NA,"Brazil","São Paulo","São Miguel Arcanjo","Parque E. Carlos Botelho Mun. São miguel Arcanjo.","-47.9900016784668","-23.8700008392334",NA,"Árvore n°136, ca. 20m de altura, com frutos imaturos.; Mata Atlântica.","UEC005487","UEC005487",NA,NA,"27904","auto",NA,NA,NA,"2005",NA,NA,NA,NA,NA,NA,NA
"208","2021-03-01 16:32:22-03","UNICAMP","UEC","141102","S","Plantae","Magnoliopsida",NA,"Lauraceae","Cryptocarya","mandioccana","Cryptocarya mandioccana","Meisn.","Moraes, PLR","Moraes, PLR","2554","2005","11","12",NA,"Brazil","São Paulo","São Miguel Arcanjo","Parque Estadual Botelho.","-47.9900016784668","-23.8700008392334",NA,"Árvore 20m (#314), flores e botões esverdeados.","UEC005477","UEC005477",NA,NA,"27904","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"209","2021-03-01 16:32:22-03","UNICAMP","UEC","60081","S","Plantae","Magnoliopsida",NA,"Lauraceae","Cryptocarya","mandioccana","Cryptocarya mandioccana","Meisn.","Moraes, PLR","Lombardi, JA","135","1992","06","08",NA,"Brazil","São Paulo","São Miguel Arcanjo","Parque Estadual Botelho, Capão boito e Sete Barras.","-47.9900016784668","-23.8700008392334",NA,"Árvore ca. 20m.; frutos maduros amarelos em ramo caído, grota húmida.","UEC005473","UEC005473",NA,NA,"27904","auto",NA,NA,NA,"2004","01","06",NA,NA,NA,NA,NA
"210","2021-03-01 16:32:22-03","UNICAMP","UEC","141101","S","Plantae","Magnoliopsida",NA,"Lauraceae","Cryptocarya","mandioccana","Cryptocarya mandioccana","Meisn.","Moraes, PLR","Moraes, PLR","2553","2005","11","12",NA,"Brazil","São Paulo","São Miguel Arcanjo","Parque Estadual Carlos Botelho.","-47.9900016784668","-23.8700008392334",NA,"Árvore 20m (#231), flores e botões esverdeados.","UEC005467","UEC005467",NA,NA,"27904","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"211","2021-03-01 16:32:22-03","UNICAMP","UEC","141103","S","Plantae","Magnoliopsida",NA,"Lauraceae","Cryptocarya","mandioccana","Cryptocarya mandioccana","Meisn.","Moraes, PLR","Moraes, PLR","2555","2005","11","12",NA,"Brazil","São Paulo","São Miguel Arcanjo","Parque Estadual Carlos Botelho.","-47.9900016784668","-23.8700008392334",NA,"Árvore 20m, flores e botões esverdeados.","UEC005468","UEC005468",NA,NA,"27904","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"212","2021-03-01 16:32:22-03","UNICAMP","UEC","141104","S","Plantae","Magnoliopsida",NA,"Lauraceae","Cryptocarya","mandioccana","Cryptocarya mandioccana","Meisn.","Moraes, PLR","Moraes, PLR","2556","2004",NA,NA,NA,"Brazil","São Paulo","São Miguel Arcanjo","Parque Estadual Carlos Botelho.","-47.9900016784668","-23.8700008392334",NA,"Árvore 20m, canela-nhotinga.","UEC005470","UEC005470",NA,NA,"27904","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"213","2021-03-01 16:32:22-03","UNICAMP","UEC","129115","S","Plantae","Magnoliopsida",NA,"Lauraceae","Cryptocarya","mandioccana","Cryptocarya mandioccana","Meisn.","Moraes, PLR","Moraes, PLR","1012","1994","06","29",NA,"Brazil","São Paulo","São Miguel Arcanjo","Parque Estadual de Carlos Botelho.","-47.9900016784668","-23.8700008392334",NA,"Árvore número 138, frutos maduros amarelos.","UEC005449","UEC005449",NA,NA,"27904","auto",NA,NA,NA,"2005",NA,NA,NA,NA,NA,NA,NA
"214","2021-03-01 16:32:22-03","UNICAMP","UEC","150830","S","Plantae","Magnoliopsida",NA,"Lauraceae","Cryptocarya","mandioccana","Cryptocarya mandioccana","Meisn.","Moraes, PLR","Souza, FM; Sousa, RC; Pereira, HF; Lima, CD","944","2007","10","19",NA,"Brazil","São Paulo","São Paulo","Parque Estadual do Jaraguá, Trilha do Pai Zé. SAD69, 23K. UTM x 320100, UTM y 7405079.","-46.6300010681152","-23.5400009155273",NA,"Árvore, 20m. Botões verdes.","UEC005488","UEC005488",NA,NA,"53584","auto",NA,NA,NA,"2007",NA,NA,NA,NA,NA,NA,NA
"215","2021-03-01 16:32:22-03","UNICAMP","UEC","073505","S","Plantae","Magnoliopsida",NA,"Lauraceae","Cryptocarya","mandioccana","Cryptocarya mandioccana","Meisn.","Moraes, PLR","Zipparro, VB; et al.","422","1994","05","14",NA,"Brazil","São Paulo","Sete Barras","Faz. Intervales, Base Saibadela, trilha azul.","-47.9199981689453","-24.3799991607666",NA,"Árvore, 18m de altura, frutos amarelos.","UEC005478","UEC005478",NA,NA,"34059","auto",NA,NA,NA,"2004","01","06",NA,NA,NA,NA,NA
"216","2021-03-01 16:32:22-03","UNICAMP","UEC","073496","S","Plantae","Magnoliopsida",NA,"Lauraceae","Cryptocarya","mandioccana","Cryptocarya mandioccana","Meisn.","Moraes, PLR","Galleti, M","114","1994","03","11",NA,"Brazil","São Paulo","Sete Barras","Faz. Intervales, Base Saibadela, trilha do rio.","-47.9199981689453","-24.3799991607666",NA,"Árvore, 25m de altura, muitos frutos verdes, em álcool.; Mata!","UEC005474","UEC005474",NA,NA,"34059","auto",NA,NA,NA,"2004","01","06",NA,NA,NA,NA,NA
"217","2021-03-01 16:32:22-03","UNICAMP","UEC","129097","S","Plantae","Magnoliopsida",NA,"Lauraceae","Cryptocarya","mandioccana","Cryptocarya mandioccana","Meisn.","Moraes, PLR","Moraes, PLR","2340","2001","05","21",NA,"Brazil","São Paulo","Sete Barras","Parque Estadual Carlos Botelho,Núcleo Sete Barras.","-47.9199981689453","-24.3799991607666",NA,"Árvore 18m, frutos imaturos verdes.","UEC005464","UEC005464",NA,NA,"34059","auto",NA,NA,NA,"2005",NA,NA,NA,NA,NA,NA,NA
"218","2021-03-01 16:32:22-03","UNICAMP","UEC","129103","S","Plantae","Magnoliopsida",NA,"Lauraceae","Cryptocarya","mandioccana","Cryptocarya mandioccana","Meisn.","Moraes, PLR","Moraes, PLR","2434","2001","05","21",NA,"Brazil","São Paulo","Sete Barras","Parque Estadual Carlos Botelho, Raizão.","-47.9199981689453","-24.3799991607666",NA,"Árvore 20m, DAP 56,02cm, ínicio de dispersão.","UEC005461","UEC005461",NA,NA,"34059","auto",NA,NA,NA,"2005",NA,NA,NA,NA,NA,NA,NA
"219","2021-03-01 16:32:22-03","UNICAMP","UEC","87981","S","Plantae","Magnoliopsida",NA,"Lauraceae","Cryptocarya","mandioccana","Cryptocarya mandioccana","Meisn.","Moraes, PLR","Sanchez, M; Pedroni, F","31298","1993","05","21",NA,"Brazil","São Paulo","Ubatuba","Núcleo Picinguaba, margem do Rio da Fazenda.","-45.0699996948242","-23.4300003051758",NA,"Árvore de 40m de altura, frutos imaturos verdes.","UEC005485","UEC005485",NA,NA,"34265","auto",NA,NA,NA,"2005",NA,NA,NA,NA,NA,NA,NA
"220","2021-03-01 16:32:22-03","UNICAMP","UEC","87980","S","Plantae","Magnoliopsida",NA,"Lauraceae","Cryptocarya","mandioccana","Cryptocarya mandioccana","Meisn.","Moraes, PLR","Sanchez, M; Pedroni, F","31297","1993","05","21",NA,"Brazil","São Paulo","Ubatuba","Núcleo picinguaba, margens do rio da Fazenda.","-45.0699996948242","-23.4300003051758",NA,"Árvore de 25m de altura, frutos imaturos verdes.","UEC005490","UEC005490",NA,NA,"34265","auto",NA,NA,NA,"2005",NA,NA,NA,NA,NA,NA,NA
"221","2019-08-20 10:16:21-03","UNICAMP","UEC","150293","S","Plantae","Magnoliopsida",NA,"Lauraceae","Cryptocarya","mandioccana","Cryptocarya mandioccana","Meisn.","Baitello, JB","Bertoncello, R; Pansonato, M","785","2007","02","26",NA,"Brazil","São Paulo","Ubatuba","Parque Estadual Serra do Mar, Morro do Cuscuzeiro.","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"820","820","34265","auto",NA,NA,NA,"2008",NA,NA,NA,NA,NA,NA,NA
"222","2021-03-01 16:32:22-03","UNICAMP","UEC","173850","S","Plantae","Magnoliopsida",NA,"Lauraceae","Cryptocarya","mandioccana","Cryptocarya mandioccana","Meisn.","Baitello, JB","Prata, EMB","HRCB51308","2008","11",NA,NA,"Brazil","São Paulo","Ubatuba","Picinguaba, Trilha do Corisco. ca. de 150m","-45.0699996948242","-23.4300003051758",NA,"Árvore com 20m de altura, botões florais verder,; Floresta Ombrófila Densa de Terras Baixas","UEC089550","UEC089550",NA,NA,"34265","auto",NA,NA,NA,"2014","06","11",NA,NA,NA,NA,NA
