"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","county","coordinatePrecision","geoFlag","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","class","typeStatus","fieldNumber","individualCount","relatedCatalogItem","previousCatalogNumber"
"91","2021-02-11 17:20:09-03","UFPR","UPCB","53532","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","sclerophylla","Miconia sclerophylla","Triana","Goldenberg, R.","Santos, A.K.A.","800","2006","02","09",NA,"Brasil","Bahia","Abaíra, entre Anaguinhas e a Chácara Bem Querer, 13°15'28S 41°53'51W",NA,NA,"1364","1364",NA,"Arbusto ca. 1,5m, folhas discolores, face adaxial creme ferrugínea, fruto imaturo verde, coberto com tricomas creme. Mata e cerrado..","UPCB0019977","UPCB0019977","Catolés",NA,NA,"2006",NA,NA,"01","01",NA,NA,NA,NA,NA,NA
"92","2021-02-11 17:20:09-03","UFPR","UPCB","58356","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","sclerophylla","Miconia sclerophylla","Triana","Goldenberg, R.","Santos, A.K.A.","1075","2007","02","14",NA,"Brasil","Minas Gerais","Estrada para Conselheiro","-43.557222","-18.286111","1336","1336",NA,"Arvoreta ca. 2m, folhas discolores, verdes na face adaxial e cinza na face abaxial, frutos imaturos verdes..","UPCB0019974","UPCB0019974","Diamantina",NA,NA,"2007","-43.557222","-18.286111","01","01",NA,NA,NA,NA,NA,NA
"93","2021-02-11 17:20:09-03","UFPR","UPCB","67356","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","sclerophylla","Miconia sclerophylla","Triana","Goldenberg, R.","Barreto, R.W.","883","2008","04","20",NA,"Brasil","Minas Gerais","Cachoeira 3 Barras.",NA,NA,NA,NA,NA,"Transição mata-campo..","UPCB0019960","UPCB0019960","Conc. Do Mato Dentro",NA,NA,"2008",NA,NA,"01","01",NA,NA,NA,NA,NA,NA
"94","2021-02-11 17:20:09-03","UFPR","UPCB","82759","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","sclerophylla","Miconia sclerophylla","Triana","Goldenberg, R.","Mazine, F.F.","573","2002","11","08",NA,"Brasil","Minas Gerais","Morro da Antena - Beira da estrada - Cerrado","-17.08","-43.312","1250","1250",NA,"Árvore 3 m, flores brancas.","UPCB0019963","UPCB0019963","Itacambira",NA,NA,"2014","-17.080","-43.312",NA,NA,NA,NA,NA,NA,NA,NA
"95","2021-02-11 17:20:09-03","UFPR","UPCB","71265","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","sclerophylla","Miconia sclerophylla","Triana","Goldenberg, R.","Almeda, F.","9625","2009","02","28",NA,"Brasil","Minas Gerais","Cadeia do Espinhaço. 18km west of Hwy MG-220 along the road to Conselheiro Mata. Campo rupestre vegetation.",NA,"-18.503889","1290","1290",NA,"Tree to 4m tall. Immature fruits green. One plant seen. Growing on rocky bank adjacent to a stream..","UPCB0030077","UPCB0030077","Diamantina",NA,NA,"2010",NA,"-18.503889","01","01",NA,NA,NA,NA,NA,NA
"96","2021-02-11 17:20:09-03","UFPR","UPCB","84274","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","sclerophylla","Miconia sclerophylla","Triana","Goldenberg, R.","Reginato, M.","1397","2013","02","01",NA,"Brasil","Minas Gerais","Lapinha. Trilha para a cachoeira.","-43.655291","-19.127086",NA,NA,NA,"Arbusto 1m. Frutos verdes, folhas discolores, abaxial castanha..","UPCB0019965","UPCB0019965","Santana do Riacho",NA,NA,"2014","-43.655291","-19.127086",NA,NA,NA,NA,NA,NA,NA,NA
"97","2021-02-11 17:20:09-03","UFPR","UPCB","46753","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","sclerophylla","Miconia sclerophylla","Triana","Goldenberg, R.","Pirani, J.R.","4581","2000","03","22",NA,"Brasil","Minas Gerais","Alto da serra pela Estrada do Barão, na saída da cidade rumo ao Rio Ventania","-42.8897018432617","-16.5594005584717",NA,NA,NA,"Arvoreta 3m, laxa, frutos verde-glaucos, em pequeno capão, à sombra de árvores baixas entre grandes rochas..","UPCB0028166","UPCB0028166","Grão Mogol","67219","auto","2003",NA,NA,"01","01",NA,NA,NA,NA,NA,NA
"98","2021-02-11 17:20:09-03","UFPR","UPCB","48742","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","sclerophylla","Miconia sclerophylla","Triana","Goldenberg, R.","Melo, E.de","1215","1995","04","16",NA,"Brasil","Bahia","Arredores da cidade","-40.8394012451172","-14.8661003112793",NA,NA,NA,"Arbusto 2m, folhas discolores, face abaxial ferrugínea, flores creme. Vegetação arbustiva em solo pedregoso..","UPCB0019971","UPCB0019971","Vitória da Conquista","70493","auto","2004",NA,NA,"01","01",NA,NA,NA,NA,NA,NA
"99","2021-02-11 17:20:09-03","UFPR","UPCB","46349","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","sclerophylla","Miconia sclerophylla","Triana","Goldenberg, R.","Conceição, A.A.","1032","2002","03","07",NA,"Brasil","Bahia","Cachoeira da Fumaça","-41.5588989257812","-12.5289001464844",NA,NA,NA,"Árvore 3m, frutos verdes, vala. Campo rupestre, no caminho para cachoeira. Alt.: 1310m s.n.m..","UPCB0021164","UPCB0021164","Palmeiras","20767","auto","2003",NA,NA,"01","01",NA,NA,NA,NA,NA,NA
"100","2021-02-11 17:20:09-03","UFPR","UPCB","77846","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","sclerophylla","Miconia sclerophylla","Triana","Goldenberg, R.","Fernandes, F.M. et al.","385","2013","01","29",NA,"Brasil","Minas Gerais","MG RPPN Brumas do Espinhaço e Ermo do Gerais, Brumas.","-43.7144012451172","-19.1688995361328",NA,NA,NA,"Levantamento florístico da RPPN BrumRPPN Brumas do Espinhaço e Ermo Ponto 103, 635004 7895005 1355m. Arbusto, frutos imaturos verdes..","UPCB0019959","UPCB0019959","Santana do Riacho","26557","auto","2013",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101","2021-02-11 17:20:09-03","UFPR","UPCB","77847","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","sclerophylla","Miconia sclerophylla","Triana","Goldenberg, R.","Fernandes M.G.C. et al.","1707","2012","11","27",NA,"Brasil","Minas Gerais","MG RPPN Brumas do Espinhaço e Ermo do Gerais, Brumas.","-43.7144012451172","-19.1688995361328",NA,NA,NA,"Levantamento florístico da RPPN BrumRPPN Brumas do Espinhaço e Ermo s/ponto. Folhas com a face adaxial amarronzada. Flores brancas..","UPCB0019962","UPCB0019962","Santana do Riacho","26557","auto","2013",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102","2021-02-11 17:20:09-03","UFPR","UPCB","73080","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","sclerophylla","Miconia sclerophylla","Triana","Goldenberg, R.","Pirani, J.R.",NA,"1991","03","27",NA,"Brasil","Minas Gerais","Próximo a Cardeal Mota, Estrada de Pedra dos Escravos, subindo da Rod. Belo Horizonte-Conceição do Mato Dentro, para o alto da Cachoeira Véu da Noiva.","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,"UPCB0019969","UPCB0019969","Santana do Riacho","26557","auto","2011",NA,NA,"01","01",NA,NA,NA,NA,NA,NA
"103","2021-02-11 17:20:09-03","UFPR","UPCB","84161","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","sclerophylla","Miconia sclerophylla","Triana","Goldenberg, R.","Silveira, F.A.O.","5","2009","02",NA,NA,"Brasil","Minas Gerais","Sera do Cipó","-43.7449989318848","-19.513599395752",NA,NA,NA,NA,"UPCB0019954","UPCB0019954","Jaboticatubas","31264","auto","2009",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","2021-02-11 17:20:09-03","UFPR","UPCB","43087","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","sclerophylla","Miconia sclerophylla","Triana","Goldenberg, R.","Silva, A.F.","443","1983","04","01",NA,"Brasil","Minas Gerais","Serra do Cipó, km 109","-43.7144012451172","-19.1688995361328",NA,NA,NA,"Arboreto em rochas, até 80cm..",NA,NA,"Santana do Riacho","26557","auto","2001",NA,NA,"01","01",NA,NA,NA,NA,NA,NA
"105","2021-02-11 17:20:09-03","UFPR","UPCB","42490","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","sclerophylla","Miconia sclerophylla","Triana","Goldenberg, R.","Irwin, H.S.","22666","1969","01","26",NA,"Brasil","Minas Gerais","Serra do Espinhaço, ca. 17km E of Diamantina, road to Mendanha","-43.6002998352051","-18.2493991851807",NA,NA,NA,"Shrub ca. 2m tall. Fruit gray-green. Gallery margin. Cerrado in narrow valley. Alt. 1300m..","UPCB0019975","UPCB0019975","Diamantina","101169","auto","2000",NA,NA,"06",NA,NA,NA,NA,NA,NA,NA
"106","2021-02-11 17:20:09-03","UFPR","UPCB","42491","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","sclerophylla","Miconia sclerophylla","Triana","Goldenberg, R.","Irwin, H.S.","27613","1970","03","16",NA,"Brasil","Minas Gerais","Serra do Espinhaço, ca. 8km E of Diamantina","-43.6002998352051","-18.2493991851807",NA,NA,NA,"Shrub ca. 2,5m tall, fruit brown-orange. Cerrado on brown sand interspersed with extensive outcrops. Alt. 1175m..","UPCB0019973","UPCB0019973","Diamantina","101169","auto","2000",NA,NA,"06",NA,NA,NA,NA,NA,NA,NA
"107","2021-02-11 17:20:09-03","UFPR","UPCB","48773","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","sclerophylla","Miconia sclerophylla","Triana","Santos, A.K.A.","Santos, A.K.A.","177","2004","01","06",NA,"Brasil","Bahia","Trilha para o Pico das Almas","-41.8114013671875","-13.5789003372192",NA,NA,NA,"Arbusto até 3m, folhas verdes discolores, cálice ferrugíneo, pétalas brancas e anteras creme. Cerrado e caatinga. Alt.: 1500m s.n.m..","UPCB0019968","UPCB0019968","Rio de Contas","49773","auto","2004",NA,NA,"02",NA,NA,NA,NA,NA,NA,NA
"108","2015-08-23 05:45:00-03","MO","MOBOT","3238177","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","sclerophylla","Miconia sclerophylla","Triana","J.F.A. Baumgratz & M.L. D'El Rei Souza","B.L. Stannard|R.F. Queiroz","Stannard 52130","1992",NA,NA,"South America","Brazil","Bahia","Mun. Abaíra: Campo de Ouro Fino. Em capão, solo arenoso.","-41.9","-13.25","1610.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","2020-11-30 16:09:00-03","MO","MOBOT","100616787","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","sclerophylla","Miconia sclerophylla","Triana","fide Caddah et al.","Ludwig Riedel","Riedel 1205",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Isotype",NA,"1",NA,NA
"110","2013-10-02 15:48:00-03","MO","MOBOT","100635074","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","sclerophylla","Miconia sclerophylla","Triana","J. Wurdack","W. Wayt Thomas|José R. Pirani|Renato de Mello-Silva|Taciana B. Cavalcanti|T. Thomas","Thomas 4872","1985","11","23","South America","Brazil","Minas Gerais","Along road to São João da Chapada, 17 km NW of jct. with rd. from Curvelo to Diamantina.","-43.75","-18.1333333","1180.00000000",NA,NA,NA,NA,NA,"Diamantina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"111","2020-03-29 04:36:00-03","MO","MOBOT","101042411","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","sclerophylla","Miconia sclerophylla","Triana","J. Wurdack","Maria M. Arbo|Nanuza Luiza de Menezes|Aurelio Schinini|M.T.V.A. Campos","Arbo 4768","1991","2","9","South America","Brazil","Minas Gerais","Serro do Cipo, Alto Congonhas, 12 km NE de Cardeal Mota, hacia Conceicao do Mato Dentro.","-43.5833333","-19.3333333","1000.00000000","1320.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"112","2020-11-30 16:21:00-03","MO","MOBOT","101235788","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","sclerophylla","Miconia sclerophylla","Triana","fide Caddah et al.","Auguste F.M. Glaziou","Glaziou 17543",NA,NA,NA,"South America","Brazil","Minas Gerais","Itabira do Campo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lectotype",NA,"1",NA,NA
"113","2014-08-23 05:36:00-03","MO","MOBOT","3234990","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","sclerophylla","Miconia sclerophylla","Triana","M.K. Caddah","Howard S. Irwin|R. Reis dos Santos|R. Souza|S.F. da Fonsêca","Irwin 22490","1969","1","23","South America","Brazil","Minas Gerais","Cerrado with outcrops, bordering gallery forest, ca. 12 km S.W. of Diamantina.",NA,NA,"1350.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"114","2014-08-23 05:36:00-03","MO","MOBOT","3235069","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","sclerophylla","Miconia sclerophylla","Triana","M.K. Caddah","Howard S. Irwin|R. Reis dos Santos|R. Souza|S.F. da Fonsêca","Irwin 21844","1969","1","13","South America","Brazil","Minas Gerais","Rocky slopes, ca. 30 km S.W of Diamantina on road to Gouveia.",NA,NA,"1300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"115","2014-08-23 05:36:00-03","MO","MOBOT","3235239","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","sclerophylla","Miconia sclerophylla","Triana","M.K. Caddah","Howard S. Irwin|S.F. da Fonsêca|R. Souza|R. Reis dos Santos|J. Ramos","Irwin 28182","1970","3","23","South America","Brazil","Minas Gerais","Ca. 4 km N of São João da Chapada.",NA,NA,"1200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"116","2014-08-23 05:36:00-03","MO","MOBOT","3237991","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","sclerophylla","Miconia sclerophylla","Triana","R. Goldberg","Howard S. Irwin|S.F. da Fonsêca|R. Souza|R. Reis dos Santos|J. Ramos","Irwin 27633","1970","3","16","South America","Brazil","Minas Gerais","Cerrado on brown sand interspersed with extensive outcrops, ca. 8km E. of Diamantina, road to Extração.",NA,NA,"1175.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","2014-08-23 05:36:00-03","MO","MOBOT","3238065","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","sclerophylla","Miconia sclerophylla","Triana","R. Goldenberg","Howard S. Irwin|R. Reis dos Santos|R. Souza|S.F. da Fonsêca","Irwin 22666","1969","1","26","South America","Brazil","Minas Gerais","Gallery margin. Cerrado in narrow valley, ca. 17km N.E. of Diamantina, road to Mendanha.",NA,NA,"1300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","2009-07-31 17:16:00-03","MO","MOBOT","3238246","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","sclerophylla","Miconia sclerophylla","Triana","J.J. Wurdack","Howard S. Irwin|H. Maxwell|Dieter C. Wasshausen","Irwin 20156","1968","2","15","South America","Brazil",NA,"Gallery margin. Steep sandy slopes with sandstone outcrops at summit, Serra do Cipo, Minas Gerais, ca. km 120 (ca. 145km N. of Belo Horizonte).",NA,NA,"1300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","2015-08-13 05:50:00-03","MO","MOBOT","3239290","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","sclerophylla","Miconia sclerophylla","Triana","M.K. Caddah","Howard S. Irwin|R.M. Harley|Eunice Onishi","Irwin 28974","1971","1","23","South America","Brazil","Minas Gerais","Steep rocky lower slopes of Serra da Caraça, with plants mostly restricted to soil-filled crevices, ca. 10 km. W. of Barão de Cocais.",NA,NA,"1500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"120","2013-02-04 12:24:00-02","MO","MOBOT","3245383","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","sclerophylla","Miconia sclerophylla","Triana","M.K. Caddah","William R. Anderson|M.T. Stieber|Joseph H. Kirkbride, Jr.","Anderson 35365","1972","2","4","South America","Brazil","Minas Gerais","Ca. 8 km N. of Gouveia on road to Diamantina.",NA,NA,"1220.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"121","2013-05-07 06:03:00-03","MO","MOBOT","3235039","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","sclerophylla","Miconia sclerophylla","Triana","M.K. Caddah","Ynés Mexia","Mexia 5769","1931","5","6","South America","Brazil","Minas Gerais","Near Km. 997.5 of railroad; overgrown slope.","-43.6002998352051","-18.2493991851807","1260.00000000",NA,NA,NA,NA,NA,"Diamantina","101169","auto",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"122","2021-02-08 13:25:37-03","UFBA-IMS","HVC","2978","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","sclerophylla","Miconia sclerophylla","Triana","Coelho, J.","J.Coelho; A. Stadnik; R.L.Borges; A.Santana","66","2015","05","14",NA,"Brasil","Bahia","Saco da onça.","-42.572778","-14.743889","963","963",NA,"Folhas dicolores, frutos imaturos verdes, passando a amarelos quando maduros. Habitat: Floresta estacional semidecidual Habito: arbusto","HVC00002978",NA,"Licínio de Almeida",NA,NA,NA,"42º34'22''W","14º44'38''S",NA,NA,NA,NA,NA,NA,NA,NA
"123","2019-06-10 10:11:10-03","FZB-BH","BHZB","10092","S","Plantae",NA,NA,"Melastomataceae","Miconia","sclerophylla","Miconia sclerophylla",NA,"Renato Goldenberg","Fernandes, F.M. et al","385","2013","01","29",NA,"Brasil","MG","RPPN Brumas do Espinhaço e Ermo do Gerais, Brumas","-43.717222","-19.033056","1355","1355",NA,"Ponto 103 635004 7895005 1355m Doação de duplicata para Herbário HUFU e Herbário UPCB. Anteriormente M. albicans.",NA,NA,"Santana do Riacho",NA,NA,"2013","43W 43' 02","19S 01' 59","08",NA,NA,NA,NA,NA,NA,NA
"124","2019-06-10 10:11:10-03","FZB-BH","BHZB","10094","S","Plantae",NA,NA,"Melastomataceae","Miconia","sclerophylla","Miconia sclerophylla",NA,"Renato Goldenberg","Ordones, J. et al.","1707","2012","11","27",NA,"Brasil","MG","RPPN Brumas do Espinhaço e Ermo do Gerais, Brumas","-43.7144012451172","-19.1688995361328",NA,NA,NA,"s/ponto Folhas com a face adaxial amarronzada.Doação de duplicata para Herbário HUFU e Herbário UPCB",NA,NA,"Santana do Riacho","26557","auto","2013",NA,NA,"08",NA,NA,NA,NA,NA,NA,NA
"125","2021-03-01 11:49:14-03","UFPE","UFP","53893","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","sclerophylla","Miconia sclerophylla","Triana","Goldemberg, R","Cano, O","918","2007","07","29",NA,"Brasil","Bahia",NA,"-41.2846984863281","-13.4105997085571",NA,NA,NA,"Arbusto com cerca de 2m de altura., caule piloso ferrugíneo.; Cerrado/ Mata.","UFP053893",NA,"Ibicoara","34188","auto","2010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","2020-09-12 05:00:02-03","US","US","2595924","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Miconia","sclerophylla","Miconia sclerophylla","Triana",NA,"H. S. Irwin, R. R. Santos, R. Souza & S. F. Fonseca",NA,"1969","1","13","South America - Neotropics","Brazil","Minas Gerais","Serra do Espinhaço, ca. 30 km SW of Diamantina on road to Gouveia",NA,NA,"1300",NA,NA,NA,"US01916509","US01916509_01 US01916509_02",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"127","2020-09-12 05:00:02-03","US","US","2860269","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Miconia","sclerophylla","Miconia sclerophylla","Triana",NA,"S. A. Mori, R. M. King, T. S. Santos & J. Hage",NA,"1979","7","24","South America - Neotropics","Brazil","Bahia","Pico das Almas, a 18 km ao SNW de Rio de Contas","-41.95","-13.55","1300","1600",NA,NA,"US01916520","US01916520_01 US01916520_02","Rio de Contas",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"128","2020-09-12 05:00:02-03","US","US","2773479","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Miconia","sclerophylla","Miconia sclerophylla","Triana",NA,"G. Hatschbach, W. Anderson, R.C. Barneby & Rose & B. Gates",NA,"1975","2","26","South America - Neotropics","Brazil",NA,"Vale do Jequitinonha, Couto Guimarães, Mato Grosso",NA,NA,NA,NA,NA,NA,"US01916517","US01916517_01 US01916517_02",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"129","2020-09-12 05:00:02-03","US","US","2746132","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Miconia","sclerophylla","Miconia sclerophylla","Triana",NA,"W. R. Anderson, P. A. Fryxell, S. R. Hill, R. R. Santos & R. Souza",NA,"1973","4","11","South America - Neotropics","Brazil","Minas Gerais","Serra do Espinhaço. 10 km by road N of Gouvêia",NA,NA,"1320",NA,NA,NA,"US01916518","US01916518_01 US01916518_02",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"130","2020-09-12 05:00:02-03","US","US","2325926","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Miconia","sclerophylla","Miconia sclerophylla","Triana",NA,"B. Maguire, C. K. Maguire & J. M. Pires",NA,"1959","12","18","South America - Neotropics","Brazil","Minas Gerais","Serra Rola Moca, 8 km from Belo Horizonte",NA,NA,"1400",NA,NA,NA,"US01916525","US01916525_01 US01916525_02",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"131","2020-09-12 05:00:02-03","US","US","2746133","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Miconia","sclerophylla","Miconia sclerophylla","Triana",NA,"W. R. Anderson, P. A. Fryxell, S. R. Hill, R. R. Santos & R. Souza",NA,"1973","4","10","South America - Neotropics","Brazil","Minas Gerais","Serra do Espinhaço. Ca. 18 km by road SW of Diamantina on road to Curvelo",NA,NA,"1400",NA,NA,NA,"US01916516","US01916516_01 US01916516_02",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"132","2020-09-12 05:00:02-03","US","US","2848239","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Miconia","sclerophylla","Miconia sclerophylla","Triana",NA,"T. S. Santos",NA,"1973","2","19","South America - Neotropics","Brazil","Bahia","Km 20 da road Conquista para Barra do Choça Carrasco",NA,NA,NA,NA,NA,NA,"US01916515","US01916515_01 US01916515_02",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"133","2020-09-12 05:00:02-03","US","US","2426981","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Miconia","sclerophylla","Miconia sclerophylla","Triana",NA,"R. L. Fróes",NA,"1943","2","8","South America - Neotropics","Brazil","Bahia","Entre Brejão e Iracema, região Serra Sincorá",NA,NA,NA,NA,NA,NA,"US01916527","US01916527_01 US01916527_02",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"134","2020-09-12 05:00:02-03","US","US","3217268","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Miconia","sclerophylla","Miconia sclerophylla","Triana",NA,"R. Mello-Silva, J. R. Pirani, R. Simão & M. Meguro",NA,"1988","1","9","South America - Neotropics","Brazil","Minas Gerais","Próximo ao antigo leito da estrada de ferro, próximo à Guinda","-43.6002998352051","-18.2493991851807",NA,NA,NA,NA,"US01916524","US01916524_01 US01916524_02","Diamantina","101169","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"135","2020-09-12 05:00:02-03","US","US","2595925","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Miconia","sclerophylla","Miconia sclerophylla","Triana",NA,"H. S. Irwin, R. R. Santos, R. Souza & S. F. Fonseca",NA,"1969","1","23","South America - Neotropics","Brazil","Minas Gerais","Serra do Espinhaço, ca. 12 km SW of Diamantina",NA,NA,"1350",NA,NA,NA,"US01916510","US01916510_01 US01916510_02",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"136","2020-09-12 05:00:02-03","US","US","2918220","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Miconia","sclerophylla","Miconia sclerophylla","Triana",NA,"R. M. Harley, G. L. Bromley, A. M. Carvalho, J. Nunes, J. Hage & et al.",NA,"1980","5","30","South America - Neotropics","Brazil","Bahia","Morro do Chapéu. Summit of Morro do Chapéu, ca. 8 km SW of the town of Morro do Chapéu to the west of the road to Utinga","-41.2","-11.58","1000",NA,NA,NA,"US01916521","US01916521_01 US01916521_02","Morro do Chapéu",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"137","2020-09-12 05:00:02-03","US","US","2591426A","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Miconia","sclerophylla","Miconia sclerophylla","Triana",NA,"H. S. Irwin, S. F. Fonseca, R. Souza, R. R. Santos & J. Ramos",NA,"1970","2","26","South America - Neotropics","Brazil","Distrito Federal","Ca. 2 km E of Lago Paranoá, DF-6",NA,NA,"1000",NA,NA,NA,"US01916511","US01916511_01 US01916511_02",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"138","2020-09-12 05:00:02-03","US","US","2628595","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Miconia","sclerophylla","Miconia sclerophylla","Triana",NA,"H. S. Irwin, R. M. Harley & E. Onishi",NA,"1971","1","23","South America - Neotropics","Brazil","Minas Gerais","Serra do Espinhaço. Slopes of Serra do Caraça. Ca. 10 km W of Barão de Cocais",NA,NA,"1500",NA,NA,NA,"US01916513","US01916513_01 US01916513_02",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
