"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","identifiedBy","yearIdentified","monthIdentified","dayIdentified","locality","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","phylum","order","continentOcean","preparationType","infraspecificEpithet","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","individualCount","fieldNumber","sex"
"283","2021-02-11 17:18:36-03","UFPR","UPCB","51670","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","triloba","Ipomoea triloba","L.","Possette, R.F.S.","248","2005","02","22","Brasil","Paraná","Colombo","-49.2242012023926","-25.2917003631592",NA,NA,NA,NA,"Bianchini, R.S.","2005","01","01",NA,NA,NA,"Flor azul. Floresta ombrófila mista. Alt.: 950m s.n.m..",NA,NA,NA,NA,NA,NA,"13536","auto",NA,NA,NA,NA,NA,NA
"284","2021-02-11 17:18:36-03","UFPR","UPCB","64618","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","triloba","Ipomoea triloba","L.","Tonetti, E.L.","2A","1995","03","10","Brasil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"Ferreira, P.P.A.","2008","10","23","UFPR, Centro Politécnico.",NA,NA,"Trepadeira à 1m, exposta ao sol. Capão..",NA,NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA
"285","2021-02-11 17:18:36-03","UFPR","UPCB","24916","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","triloba","Ipomoea triloba","L.","Tonetti, E.L.","4","1995","03","10","Brasil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"Bianchini, R.S.","2005","10","13","UFPR, Centro Politécnico, capão da Educação Física",NA,NA,"Escandente, flor vermelha..",NA,NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA
"286","2009-10-14 20:07:00-03","MO","MOBOT","2066302","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","cordatotriloba","Ipomoea cordatotriloba australis","(O'Donell) D.F. Austin","Rosa Degen","Degen 1145","1988","12","11","Paraguay","Guairá",NA,NA,NA,NA,NA,NA,NA,"A. Krapovickas (CTES)",NA,NA,NA,"Tororo. Cerro Mumuy. En el bosque",NA,NA,NA,NA,NA,"South America",NA,"australis",NA,NA,NA,NA,NA,NA,NA,NA,NA
"287","2008-05-27 22:02:00-03","MO","MOBOT","2833231","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","cordatotriloba","Ipomoea cordatotriloba australis","(O'Donell) D.F. Austin","Rosa Degen","Degen 001145","1988","12","11","Paraguay","Guairá",NA,"-56.25","-25.91666",NA,NA,NA,NA,NA,NA,NA,NA,"Tororo, Cerro Mymy",NA,NA,NA,NA,NA,"South America",NA,"australis",NA,NA,NA,NA,NA,NA,NA,NA,NA
"288","2008-05-27 22:02:00-03","MO","MOBOT","432172","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","cordatotriloba","Ipomoea cordatotriloba australis","(O'Donell) D.F. Austin","Elsa M. Zardini","Zardini 2704","1987","5","27","Paraguay","Central",NA,NA,NA,NA,NA,NA,NA,"D. Austin (FAU)",NA,NA,NA,"Limpio, Paso Correo. Collected with: I. Basualdo, R. Degen, F. Merelles, M. Ortiz, & N. Soria",NA,NA,NA,NA,NA,"South America",NA,"australis",NA,NA,NA,NA,NA,NA,"5","87-22",NA
"289","2013-10-09 05:41:00-03","MO","MOBOT","771550","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","cordatotriloba","Ipomoea cordatotriloba australis","(O'Donell) D.F. Austin","Elsa M. Zardini|Ramón Velásquez","Zardini 10631","1989","2","8","Paraguay","Caaguazú",NA,NA,NA,NA,NA,NA,NA,"D. Austin (FAU)",NA,NA,NA,"Ruta 2, km 122. Forest patch near road, ca. 100 m away from road.",NA,NA,NA,NA,NA,"South America",NA,"australis",NA,NA,NA,NA,NA,NA,"4","45",NA
"290","2008-05-27 22:02:00-03","MO","MOBOT","772004","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","cordatotriloba","Ipomoea cordatotriloba australis","(O'Donell) D.F. Austin","Elsa M. Zardini","Zardini 2731","1987","5","27","Paraguay","Central",NA,NA,NA,NA,NA,NA,NA,"D. Austin (FAU)",NA,NA,NA,"Limpio, Paso Correo. Collected with: I. Basualdo, R. Degen, F. Merelles, M. Ortiz, & N. Soria",NA,NA,NA,NA,NA,"South America",NA,"australis",NA,NA,NA,NA,NA,NA,"5","87-22",NA
"291","2008-05-27 22:02:00-03","MO","MOBOT","773473","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","cordatotriloba","Ipomoea cordatotriloba australis","(O'Donell) D.F. Austin","Elsa M. Zardini|A. Aguayo","Zardini 9580","1989","1","13","Paraguay","Guairá",NA,"-56.25","-25.91666",NA,NA,NA,NA,"D. Austin (FAU)",NA,NA,NA,"Cordillera de Ybytyruzú. Cerro Peró, 1 km W of Destacamento Tororo. Forest on western side of Cerro Peró, on trail to cave.",NA,NA,NA,NA,NA,"South America",NA,"australis",NA,NA,NA,NA,NA,NA,"2","9",NA
"292","2008-05-27 22:02:00-03","MO","MOBOT","773496","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","cordatotriloba","Ipomoea cordatotriloba australis","(O'Donell) D.F. Austin","Elsa M. Zardini|M. Velázquez","Zardini 9984","1989","1","26","Paraguay","Paraguarí",NA,"-57.11666","-25.41666",NA,NA,NA,NA,"D. Austin (FAU)",NA,NA,NA,"Cerro Mbatoví. Forest remains on southern slope.",NA,NA,NA,NA,NA,"South America",NA,"australis",NA,NA,NA,NA,NA,NA,"4","21",NA
"293","2008-05-27 22:02:00-03","MO","MOBOT","2834995","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","grandifolia","Ipomoea grandifolia","(Dammer) O'Donell","Isabel Basualdo","Basualdo 002266","1989","3","17","Paraguay","Caazapá",NA,"-55.33333","-26.16666",NA,NA,NA,NA,"DF Austin Oct. 93",NA,NA,NA,"Tavi, Prop de la Flia Centurion",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"294","2008-05-27 22:02:00-03","MO","MOBOT","432587","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","grandifolia","Ipomoea grandifolia","(Dammer) O'Donell","Elsa M. Zardini|U. Velázquez","Zardini 17365","1989","12","23","Paraguay","Cordillera",NA,"-57.5","-25.15",NA,NA,NA,NA,"D.F. Austin (FAU)",NA,NA,NA,"Confluence of Río Paraguay and Río Salado. Savanna on clay.",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"4","236",NA
"295","2013-09-04 10:25:00-03","MO","MOBOT","100602512","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","grandifolia","Ipomoea grandifolia","(Dammer) O'Donell","M.R. Orellana","Orellana 839","2000","3","1","Bolivia","Beni","Cercado","-64.7791667","-13.5430555",NA,NA,NA,NA,"R. Simao-Bianchini (SP)",NA,NA,NA,"A 1 Km del río Tijamuchí camino a San Ignacio","200.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"296","2008-08-14 13:26:00-03","MO","MOBOT","100144271","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","grandifolia","Ipomoea grandifolia","(Dammer) O'Donell","Julio A. Hurrell","Hurrell 6079","2006","2","28","Argentina","Buenos Aires",NA,NA,NA,NA,NA,NA,NA,"J.A. Hurrell",NA,NA,NA,"Isla Martín García, camino a Casa de Bombas.",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"297","2014-01-02 05:36:00-02","MO","MOBOT","100616443","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","grandifolia","Ipomoea grandifolia","(Dammer) O'Donell","J.R.I. Wood|D. Soto|D. Villarroel","Wood 24871","2008","5","11","Bolivia","Santa Cruz","Angel Sandoval","-59.9394444","-16.7725",NA,NA,NA,NA,"J.R.I. Wood (OXF)",NA,NA,NA,"Comunidad de Candelaria, salida del pueblo hacia el Río.","115.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"298","2018-05-17 05:29:00-03","MO","MOBOT","100732289","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","grandifolia","Ipomoea grandifolia","(Dammer) O'Donell","Silvia S. Denham|Norma B. Deginani|Sandra S. Aliscioni|María E. Múlgura","Denham 298","2010","4","15","Uruguay","Lavalleja",NA,"-54.5644444","-33.5197223",NA,NA,NA,NA,"M.E. Múlgura",NA,NA,NA,"Ruta 8, km 248,5; arroyo Gutierrez.","56.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"299","2018-02-24 05:31:00-03","MO","MOBOT","2403220","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","grandifolia","Ipomoea grandifolia","(Dammer) O'Donell","Sara G. Tressens|Victor Maruñak|M. M. Sosa","Tressens 5713","1997","3","21","Argentina","Misiones","San Pedro",NA,NA,NA,NA,NA,NA,"Krapovickas, A., //",NA,NA,NA,"Ruta 20 y arroyo Piray Guazú",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"300","2012-04-12 05:10:00-03","MO","MOBOT","1321503","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","grandifolia","Ipomoea grandifolia","(Dammer) O'Donell","Alfredo F. Fuentes","Fuentes Claros 391","1994","6","20","Bolivia","Santa Cruz","Andrés Ibáñez","-63.195854","-17.775589",NA,NA,NA,NA,"A. Fuentes",NA,NA,NA,"Ciudad de Santa Cruz, Universidad Gabriel Rene Moreno, terrenos de la facultad de Veterinaria. Relictos de vegetación chaqueña higrofila, con Geoffroea decorticans, Tabebuia nodosa, Piptadenia robusta y Coccoloba cujabensis.","400.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"301","2012-03-27 17:59:00-03","MO","MOBOT","1538601","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","grandifolia","Ipomoea grandifolia","(Dammer) O'Donell","P. Saravia","Saravia 1108",NA,NA,NA,"Bolivia","Cochabamba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"302","2009-10-17 07:00:00-03","MO","MOBOT","2066305","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","grandifolia","Ipomoea grandifolia","(Dammer) O'Donell","Nélida Soria","Soria Rey 3574","1989","4","30","Paraguay","Central",NA,NA,NA,NA,NA,NA,NA,"A. Krapovickas (CTES)",NA,NA,NA,"Camino a Nueva Italia. Orillas de bosque",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"303","2018-05-17 05:28:00-03","MO","MOBOT","2191125","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","grandifolia","Ipomoea grandifolia","(Dammer) O'Donell","Osvaldo Morrone|Norma B. Deginani|María E. Múlgura","Morrone 1975","1997","4","22","Argentina","Misiones","Iguazú","-54.25","-25.91666",NA,NA,NA,NA,"Krapovickas, A.",NA,NA,NA,"Parque Prov. Uruguaí, Ruta Prov. 19, 36 km de Wanda a Deseado",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"304","2009-08-21 04:37:00-03","MO","MOBOT","2198306","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","grandifolia","Ipomoea grandifolia","(Dammer) O'Donell","Norma B. Deginani|Manuel J. Belgrano|R.J. Zuloaga","Deginani 1044","1999","5","6","Argentina","Misiones","Guaraní","-54.15","-27.05",NA,NA,NA,NA,"Belgrano, M. J.",NA,NA,NA,"Alrededores de Colonia La Flor, borde de camino.","500.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"305","2009-08-21 04:37:00-03","MO","MOBOT","2198335","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","grandifolia","Ipomoea grandifolia","(Dammer) O'Donell","Norma B. Deginani|Manuel J. Belgrano|R.J. Zuloaga","Deginani 1127","1999","5","7","Argentina","Misiones","San Pedro","-53.88333","-27.13333",NA,NA,NA,NA,"Krapovickas, A., 2-",NA,NA,NA,"Parque Provincial Moconá, Saltos del Moconá","120.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"306","2018-05-17 05:28:00-03","MO","MOBOT","2252148","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","grandifolia","Ipomoea grandifolia","(Dammer) O'Donell","María E. Múlgura|Manuel J. Belgrano|Silvia S. Denham|M.A. Romero","Múlgura 2767","2000","11","17","Argentina","Misiones","General Manuel Belgrano","-54.18333","-25.96666",NA,NA,NA,NA,"Krapovickas, A.",NA,NA,NA,"Camino desde el Refugio de vida silvestre Urugua-í (FVSA) hacia la Ruta Provincial 19","240.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"307","2014-02-09 12:46:00-02","MO","MOBOT","2254622","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","grandifolia","Ipomoea grandifolia","(Dammer) O'Donell","G. Cuadrado|H. Caplán","Cuadrado 289","1999","4","1","Argentina","Misiones","Candelaria",NA,NA,NA,NA,NA,NA,"Krapovickas, A., //",NA,NA,NA,"Ruta 12, Km 1380, a 1 Km Ea. Del Cerro",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"308","2008-05-27 22:02:00-03","MO","MOBOT","2254643","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","grandifolia","Ipomoea grandifolia","(Dammer) O'Donell","Angel L. Cabrera","Cabrera 29160","1978","2","13","Argentina","Misiones",NA,"-54.26666","-26.73333",NA,NA,NA,NA,"Ezcurra, C.",NA,NA,NA,"Ruta 14",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"309","2011-02-28 17:55:00-03","MO","MOBOT","2254673","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","grandifolia","Ipomoea grandifolia","(Dammer) O'Donell","Angel L. Cabrera|Nélida S. Troncoso","Cabrera 29422","1978","8","23","Argentina","Misiones","Apóstoles","-55.78333","-27.76666",NA,NA,NA,NA,"Múlgura de Romero, M. E.",NA,NA,NA,"San José, Escuela Agrotécnica Pascual Gentilini",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"310","2008-05-27 22:02:00-03","MO","MOBOT","2254685","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","grandifolia","Ipomoea grandifolia","(Dammer) O'Donell","Angel L. Cabrera","Cabrera 29228","1978","2","16","Argentina","Misiones","San Pedro",NA,NA,NA,NA,NA,NA,"Belgrano, M. J.",NA,NA,NA,"Tobuna",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"311","2018-05-17 05:28:00-03","MO","MOBOT","2290375","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","grandifolia","Ipomoea grandifolia","(Dammer) O'Donell","María E. Múlgura|Sandra S. Aliscioni|Manuel J. Belgrano|M.A. Romero","Múlgura 3223","2002","3","11","Argentina","Misiones","General Manuel Belgrano","-53.65","-26.28333",NA,NA,NA,NA,"Krapovickas, A.",NA,NA,NA,"Ruta provincial 17, paraje Dos Hermanas, desvio hacia ruta nacional 14","750.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"312","2018-05-17 05:28:00-03","MO","MOBOT","2290399","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","grandifolia","Ipomoea grandifolia","(Dammer) O'Donell","María E. Múlgura|Sandra S. Aliscioni|Manuel J. Belgrano|Andres E. Johnson|M.A. Romero","Múlgura 3328","2002","3","14","Argentina","Misiones","General Manuel Belgrano","-54.11666","-25.96666",NA,NA,NA,NA,"Krapovickas, A.",NA,NA,NA,"Reserva de Vida Silvestre Urugua-í, alrededores de la casa, sendero","400.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"313","2018-05-17 05:28:00-03","MO","MOBOT","2290418","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","grandifolia","Ipomoea grandifolia","(Dammer) O'Donell","María E. Múlgura|Sandra S. Aliscioni|Manuel J. Belgrano|M.A. Romero","Múlgura 3014","2002","3","6","Argentina","Misiones","Guaraní","-54.41666","-27.05",NA,NA,NA,NA,"Krapovickas, A.",NA,NA,NA,"Ruta Provincial 13, de San Vicente a El Soberbio","520.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"314","2014-10-25 05:33:00-02","MO","MOBOT","2339314","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","grandifolia","Ipomoea grandifolia","(Dammer) O'Donell","Raúl Pozner|Manuel J. Belgrano","Pozner 492","2004","3","7","Argentina","Tucumán","Cruz Alta",NA,NA,NA,NA,NA,NA,"Belgrano, M. J.",NA,NA,NA,"Ruta Provicial 303, 4 km al W de Las Cejas",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"315","2011-03-15 06:39:00-03","MO","MOBOT","2339339","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","grandifolia","Ipomoea grandifolia","(Dammer) O'Donell","Gloria E. Barboza|Franco E. Chiarini|Marisa Matesevach|C. Carrizo García","Barboza 450","2002","12","8","Argentina","Misiones","Candelaria","-55.53333","-27.31666",NA,NA,NA,NA,"Chiarini, F.",NA,NA,NA,"Loreto",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"316","2018-05-17 05:29:00-03","MO","MOBOT","2402987","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","grandifolia","Ipomoea grandifolia","(Dammer) O'Donell","Fernando O. Zuloaga|Osvaldo Morrone|María E. Múlgura|A. Vega","Zuloaga 5027","1995","2","26","Argentina","Misiones","Guaraní","-53.9","-27.15",NA,NA,NA,NA,"Vega y Múlgura",NA,NA,NA,"Parque Provincial Moconá, Río Pepirí-Guazú",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"317","2018-05-17 05:29:00-03","MO","MOBOT","2403001","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","grandifolia","Ipomoea grandifolia","(Dammer) O'Donell","Fernando O. Zuloaga|Osvaldo Morrone|María E. Múlgura|A. Vega","Zuloaga 5077","1995","3","10","Argentina","Misiones","General Manuel Belgrano","-53.8666667","-26.3333333",NA,NA,NA,NA,"J.R.I. Wood",NA,NA,NA,"Ruta Prov. 17, de Bdo. de Irigoyen a Eldorado, 28 km de Bdo. de Irigoyen.","510.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"318","2011-04-03 21:11:00-03","MO","MOBOT","2403228","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","grandifolia","Ipomoea grandifolia","(Dammer) O'Donell","A. Di Giácomo","Di Giácomo 590","2003","2","15","Argentina","Formosa","Laishí","-58.95","-26.18333",NA,NA,NA,NA,"Schinini, A., //",NA,NA,NA,"Reserva El Bagual",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"319","2009-10-24 10:42:00-02","MO","MOBOT","2425397","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","grandifolia","Ipomoea grandifolia","(Dammer) O'Donell","Fernando O. Zuloaga|Diego Giraldo-Cañas|F. Biganzoli","Zuloaga 6663","1998","3","26","Argentina","Misiones","Guaraní","-54.03333","-27.23333",NA,NA,NA,NA,"Krapovickas, A.",NA,NA,NA,"Ruta Prov. 2, de El Soberbio a Moconá, Arroyo Canal Tuerto",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"320","2010-02-15 15:39:00-02","MO","MOBOT","2439046","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","grandifolia","Ipomoea grandifolia","(Dammer) O'Donell","F. Biganzoli|Paola Peralta|G. Irrazabal|G. Massaccesi|B. Zucchino","Biganzoli 951","2000","3","18","Argentina","Misiones","Cainguás",NA,NA,NA,NA,NA,NA,"Irrazabal, G.",NA,NA,NA,"Predio UNLP Reserva Privada. Borde de camino de entrada al Balneario Municipal",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"321","2011-02-22 06:42:00-03","MO","MOBOT","2439374","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","grandifolia","Ipomoea grandifolia","(Dammer) O'Donell","F. Biganzoli|Paola Peralta|A. Giallorenzo|V. Moreno","Biganzoli 84","1998","7","19","Argentina","Misiones","Libertador General San Martín",NA,NA,NA,NA,NA,NA,"Biganzoli, F.",NA,NA,NA,"Predio UNLP : valle del arroyo Cuña Pirú. Camino de entrada al balneario.",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"322","2016-11-15 05:15:00-02","MO","MOBOT","2453025","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","grandifolia","Ipomoea grandifolia","(Dammer) O'Donell","Antonio C. Krapovickas|Carmen L. Cristóbal","Krapovickas 43979","1992","1","22","Brazil","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,"A. Krapovickas",NA,NA,NA,"Fraiburgo",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"323","2009-10-18 08:03:00-02","MO","MOBOT","2455605","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","grandifolia","Ipomoea grandifolia","(Dammer) O'Donell","F. M. Rodríguez","Rodríguez s.n.36","1913","5","25","Argentina","Misiones","Candelaria","-55.58333","-27.38333",NA,NA,NA,NA,"O'Donell, C. A.",NA,NA,NA,"Santa Ana",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"324","2009-07-31 17:12:00-03","MO","MOBOT","2488291","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","grandifolia","Ipomoea grandifolia","(Dammer) O'Donell","Ricardo O. Vanni|Anita Radovancich|Aurelio Schinini","Vanni 2055","1990","9","13","Paraguay","Boquerón",NA,"-60.03333","-22.46666",NA,NA,NA,NA,"Krapovickas, A., //",NA,NA,NA,"Col. Fernheim. 12 Km S de Filadelfia",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"325","2014-11-20 05:44:00-02","MO","MOBOT","2488306","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","grandifolia","Ipomoea grandifolia","(Dammer) O'Donell","Belén Jiménez|Griselda Marín O.","Jiménez 1857",NA,NA,NA,"Paraguay","Canindeyú",NA,"-55.41666","-24.08333",NA,NA,NA,NA,NA,NA,NA,NA,"Reserva Natural del Bosque Mbaracayú",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"326","2014-01-03 08:48:00-02","MO","MOBOT","2834315","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","grandifolia","Ipomoea grandifolia","(Dammer) O'Donell","O. Ahumada","Ahumada 3174","1979","2","4","Argentina","Corrientes","Santo Tomé",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35km SW de Santo Tomé, Ruta Nac. No. 40",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"327","2009-08-21 06:56:00-03","MO","MOBOT","2834365","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","grandifolia","Ipomoea grandifolia","(Dammer) O'Donell","Keiichi Mizoguchi","Mizoguchi 1548","1981",NA,NA,"Brazil","São Paulo",NA,NA,NA,NA,NA,NA,NA,"DF Austin, July",NA,NA,NA,"Municipio de Ibuina, by the lakeside, SW 72km. from São Paulo","800.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"328","2009-08-21 06:56:00-03","MO","MOBOT","2834415","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","grandifolia","Ipomoea grandifolia","(Dammer) O'Donell","Keiichi Mizoguchi","Mizoguchi 1550","1981",NA,NA,"Brazil","São Paulo",NA,NA,NA,NA,NA,NA,NA,"DF Austin, July",NA,NA,NA,"Municipio de Ibiuna, by the lakeside, SW 72km from São Paulo","800.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"329","2014-01-03 08:48:00-02","MO","MOBOT","2834459","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","grandifolia","Ipomoea grandifolia","(Dammer) O'Donell","O. Ahumada","Ahumada 3015","1979","2","7","Argentina","Corrientes","San Martín",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11 km NE de La Cruz, Ruta Nac. No. 40",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"330","2008-05-27 22:02:00-03","MO","MOBOT","2834492","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","grandifolia","Ipomoea grandifolia","(Dammer) O'Donell","August G. Schulz","Schulz 8124","1951",NA,NA,"Argentina","Chaco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dep. 1 de Mayo, Campo Antequera",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"331","2008-05-27 22:02:00-03","MO","MOBOT","2834750","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","grandifolia","Ipomoea grandifolia","(Dammer) O'Donell","Isabel Basualdo","Basualdo 002204","1989","3","16","Paraguay","Caazapá",NA,NA,NA,NA,NA,NA,NA,"D.F. Austin",NA,NA,NA,"Tavai, Destacamento militar",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
