"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","typeStatus","continentOcean","preparationType","infraspecificEpithet","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","eventTime"
"100","2021-03-16 17:53:00-03","UCS","HUCS","15762","PreservedSpecimen","Plantae","Verbenaceae","Duranta","vestita","Duranta vestita","Cham.","Smith, S.F.","Kegler, A.","1022","2000","06","13","Brasil","Rio Grande do Sul","Caxias do Sul","Parada Cristal","-51.1794013977051","-29.1681003570557",NA,NA,NA,NA,"orla de capoeirão",NA,NA,"Angiospermae","Lamiales",NA,NA,NA,NA,"49662","auto","2001","02",NA,NA,NA,NA,NA,NA
"101","2021-03-16 17:53:00-03","UCS","HUCS","06091","PreservedSpecimen","Plantae","Verbenaceae","Duranta","vestita","Duranta vestita","Cham.","Hatschbach, G.","Ribas, O.S.","108","1989","05","16","Brasil","Paraná","Curitiba","Recanto das Araucárias","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"arbusto 3 m - frutos amarelos",NA,NA,"Angiospermae","Lamiales",NA,NA,NA,NA,"25180","auto","1989",NA,NA,NA,NA,NA,NA,NA
"102","2021-03-16 17:53:00-03","UCS","HUCS","24482","PreservedSpecimen","Plantae","Verbenaceae","Duranta","vestita","Duranta vestita","Cham.","Sobral, M.","Wasum, R.A.","2230","2004","11","20","Brasil","Rio Grande do Sul","São Francisco de Paula","Usina da Toca","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"orla da mata",NA,NA,"Angiospermae","Lamiales",NA,NA,NA,NA,"76715","auto","2004","12",NA,NA,NA,NA,NA,NA
"103","2014-10-14 15:56:41-03","BS","M","M-0111519","S","Plantae","Verbenaceae","Duranta","vestita","Duranta vestita","Cham.",NA,"Martius, C.F.P. von",NA,"1818","03","31","Brasil",NA,NA,"Habitat in silvis caeduis. Provinciae Minarum.",NA,NA,NA,NA,NA,NA,NA,"M0111519",NA,"Magnoliophyta","Lamiales","NOTATYPE",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,"21:00"
"104","2020-03-21 15:33:03-03","UTFPR","HCF","30986","S","Plantae","Verbenaceae","Duranta","vestita","Duranta vestita","Cham.","F. Gonzatti","F. Gonzatti","4236","2018","03","07","Brasil","RS","Caxias do Sul","Criúva, Canion dos Palanquinhos","-50.833889","-28.9","50°50'02 W","28°54'00 S","738","738","arvoreta ramosa ca. 2,5 m, frutos abundantes amarelo-alaranjados. Solo rochoso. Em bordo de mata junto a cânion.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2018","03",NA,NA,NA,NA,NA,NA
"105","2019-08-16 08:41:21-03","UTFPR","HCF","22665","S","Plantae","Verbenaceae","Duranta","vestita","Duranta vestita","Cham.","F. Gonzatti","F. Gonzatti","1682","2015","03","25","Brasil","RS","Bom Jesus","Boca da Serra","-50.433611","-28.748333","50°26'01 W","28°44'54 S","797","797","arvoreta em bordo de mata. Frutos de coloração alaranjada.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015","04","30",NA,NA,NA,NA,NA
"106","2019-08-16 08:41:21-03","UTFPR","HCF","235","S","Plantae","Verbenaceae","Duranta","vestita","Duranta vestita","Cham.","M.G. Caxambu","E.R. Brambilla",NA,"2003","06","12","Brasil","PR","Araruna",NA,"-52.4963989257812","-23.9316997528076",NA,NA,NA,NA,"material com frutos na coloração alaranjada.",NA,NA,NA,NA,NA,NA,NA,NA,"26722","auto","2018","02","19",NA,NA,NA,NA,NA
"107","2019-08-16 08:41:21-03","UTFPR","HCF","3975","S","Plantae","Verbenaceae","Duranta","vestita","Duranta vestita","Cham.","M.G. Caxambu","S.H.D. Souza",NA,"2006","04","18","Brasil","PR","Campo Mourão","Parque Estadual Lago Azul (PELA)","-52.3830986022949","-24.0456008911133",NA,NA,NA,NA,"arbusto heliófito, com flores azuis e frutos alaranjados, ca. 2,5m de altura.",NA,NA,NA,NA,NA,NA,NA,NA,"28572","auto","2018","02","19",NA,NA,NA,NA,NA
"108","2019-08-16 08:41:21-03","UTFPR","HCF","10051","S","Plantae","Verbenaceae","Duranta","vestita","Duranta vestita","Cham.","M.G. Caxambu","C.Z. Silva",NA,"2011","10","31","Brasil","PR","Cascavel","Zoológico Municipal de Cascavel","-53.4552993774414","-24.9557991027832",NA,NA,NA,NA,"arbusto heliófito, ca. 2m. Flores roxas.",NA,NA,NA,NA,NA,NA,NA,NA,"47841","auto","2012","02","15",NA,NA,NA,NA,NA
"109","2019-08-16 08:41:21-03","UTFPR","HCF","9461","S","Plantae","Verbenaceae","Duranta","vestita","Duranta vestita","Cham.","J. Cordeiro & E. Barboza","P.D.C de Oliveira",NA,"2011","04","22","Brasil","PR","Cascavel","Zoológico Municipal de Cascavel","-53.4552993774414","-24.9557991027832",NA,NA,NA,NA,"arbusto ca.3,5 m, heliófito. Flores roxas. Fruto amarelo.",NA,NA,NA,NA,NA,NA,NA,NA,"47841","auto","2011",NA,NA,NA,NA,NA,NA,NA
"110","2019-08-16 08:41:21-03","UTFPR","HCF","2233","S","Plantae","Verbenaceae","Duranta","vestita","Duranta vestita","Cham.","J. Cordeiro & E. Barboza","J.B. Silva",NA,"2005","05","08","Brasil","PR","Farol","Sítio Três Marias","-52.6232986450195","-24.0997009277344",NA,NA,NA,NA,"arbusto ramificado, heliófito, ca. 1,5m de altura. Flores roxas em inflorescências terminais. Vegetação ciliar.",NA,NA,NA,NA,NA,NA,NA,NA,"17237","auto","2005","08",NA,NA,NA,NA,NA,NA
"111","2019-08-16 08:41:21-03","UTFPR","HCF","3837","S","Plantae","Verbenaceae","Duranta","vestita","Duranta vestita","Cham.","M.G. Caxambu","R. Dambros",NA,"2006","05","12","Brasil","PR","Francisco Beltrão","arborização urbana","-53.0550003051758","-26.0811004638672",NA,NA,NA,NA,"arvoreta, ca. 4m de altura, heliófita, com flores de coloração roxa.",NA,NA,NA,NA,NA,NA,NA,NA,"32165","auto","2018","02","19",NA,NA,NA,NA,NA
"112","2019-08-16 08:41:21-03","UTFPR","HCF","2331","S","Plantae","Verbenaceae","Duranta","vestita","Duranta vestita","Cham.","M.G. Caxambu","R. Dambros",NA,"2005","03","12","Brasil","PR","Santo Antônio do Sudoeste","BR 163, Km 19, linha São Domingos","-53.7252998352051","-26.073600769043",NA,NA,NA,NA,"arbusto ca. 1m de altura, flores de pétalas roxas e corola verde. Heliófita.",NA,NA,NA,NA,NA,NA,NA,NA,"21285","auto","2018","02","19",NA,NA,NA,NA,NA
"113","2019-08-16 08:41:21-03","UTFPR","HCF","2374","S","Plantae","Verbenaceae","Duranta","vestita","Duranta vestita","Cham.","M.G. Caxambu","C.R. Ferreira",NA,"2005","05","08","Brasil","PR","Ubiratã","Sítio Salveti - BR 369","-52.9878005981445","-24.5452995300293",NA,NA,NA,NA,"arbusto heliófito, ca. 1m de altura, flores de cor roxa. Frutos de cor amarela. Folhas membranáceas de bordo serreado.",NA,NA,NA,NA,NA,NA,NA,NA,"23375","auto","2018","02","19",NA,NA,NA,NA,NA
"114","2019-08-16 08:41:21-03","UTFPR","HCF","7382","S","Plantae","Verbenaceae","Duranta","vestita","Duranta vestita","Cham.","M.G. Caxambu","E.S. Sekine","68","2008","11","18","Brasil","PR","Ubiratã","Sítio Sekine, propriedade do Sr. Osvaldo","-52.9878005981445","-24.5452995300293",NA,NA,NA,NA,"arvoreta heliófita. Flores azuis. Cultivada.",NA,NA,NA,NA,NA,NA,NA,NA,"23375","auto","2018","02","19",NA,NA,NA,NA,NA
"115","2013-04-01 09:16:54-03","IPT","BCTW","19892","S","Plantae",NA,"Duranta","vestita","Duranta vestita","Cham.","Instituto Plantarum","Lorenzi, H.","148",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"116","2019-11-25 12:12:48-03","UFSM","SMDB","18088","S","Plantae","Verbenaceae","Duranta","vestita","Duranta vestita","Cham.","Fellito, G","Felitto, G; Ariati, V; Dutra, M; Bianchin, JE; Czelusniak, BH","830","2014","03","19","Brasil","Rio Grande do Sul","São José dos Ausentes","Faxinal Preto","-50.0657997131348","-28.7483005523682",NA,NA,NA,NA,"Arbusto, 3m; frutos maduros amarelo-alaranjados. Floresta Ombrófila Mista Montana. Alt.: 936m Doação do MBM","SMDB018088",NA,NA,NA,NA,NA,NA,NA,"42598","auto","2014","05","22",NA,NA,NA,NA,NA
"117","2020-12-21 16:47:00-03","MBM","MBM","129346","PreservedSpecimen","Plantae","Verbenaceae","Duranta","vestita","Duranta vestita","Cham.","Hatschbach, G.","Ribas, O.S.; Silva, J.M.; Silva, J.M.","108","1989","05","16","Brazil","Paraná","Curitiba","Recanto das Araucárias","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,"MBM129346","MBM129346",NA,NA,NA,"Southern America",NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA
"118","2020-12-21 16:47:00-03","MBM","MBM","56166","PreservedSpecimen","Plantae","Verbenaceae","Duranta","vestita","Duranta vestita","Cham.","Hatschbach, G.","Kummrow, R.","1202","1977","11","12","Brazil","Paraná","Curitiba","Rio Belém, Prado Velho","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,"MBM056166","MBM056166",NA,NA,NA,"Southern America",NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA
"119","2020-12-21 16:47:00-03","MBM","MBM","23503","PreservedSpecimen","Plantae","Verbenaceae","Duranta","vestita","Duranta vestita","Cham.","Hatschbach, G.","Hatschbach, G.","30588","1972","10","31","Brazil","Paraná","Lapa","Johanisdorf","-49.7158012390137","-25.7696990966797",NA,NA,NA,NA,NA,"MBM023503","MBM023503",NA,NA,NA,"Southern America",NA,NA,"49965","auto",NA,NA,NA,NA,NA,NA,NA,NA
"120","2020-12-21 16:47:00-03","MBM","MBM","244947","PreservedSpecimen","Plantae","Verbenaceae","Duranta","vestita","Duranta vestita","Cham.","Smith, S.F.","Kegler, A.","345","1999","11","09","Brazil","Rio Grande do Sul","São Marcos","São Marcos","-51.0680999755859","-28.9710998535156",NA,NA,NA,NA,NA,"MBM244947","MBM244947",NA,NA,NA,"Southern America",NA,NA,"15120","auto",NA,NA,NA,NA,NA,NA,NA,NA
"121","2020-12-21 16:47:00-03","MBM","MBM","43225","PreservedSpecimen","Plantae","Verbenaceae","Duranta","vestita","Duranta vestita","Cham.","Oswaldo Handro","Hatschbach, G.","44","1943","11","21","Brazil","Paraná","Campina Grande do Sul","Florestal","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,NA,"MBM043225","MBM043225",NA,NA,NA,"Southern America",NA,NA,"55154","auto",NA,NA,NA,NA,NA,NA,NA,NA
"122","2020-12-21 16:47:00-03","MBM","MBM","65684","PreservedSpecimen","Plantae","Verbenaceae","Duranta","vestita","Duranta vestita","Cham.","Hatschbach, G.","Rotta, E.","s.n.","1979","11","06","Brazil","Paraná","Colombo","Estrada da Ribeira, Embrapa","-49.2242012023926","-25.2917003631592",NA,NA,NA,NA,NA,"MBM065684","MBM065684",NA,NA,NA,"Southern America",NA,NA,"13536","auto",NA,NA,NA,NA,NA,NA,NA,NA
"123","2020-12-21 16:47:00-03","MBM","MBM","5357","PreservedSpecimen","Plantae","Verbenaceae","Duranta","vestita","Duranta vestita","Cham.",NA,"Tessmann, G.","s.n.","1960","11","14","Brazil","Paraná","Curitiba","Bacacheri","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,"MBM005357","MBM005357",NA,NA,NA,"Southern America",NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA
"124","2020-12-21 16:47:00-03","MBM","MBM","28278","PreservedSpecimen","Plantae","Verbenaceae","Duranta","vestita","Duranta vestita","Cham.","Moldenke, H.N.","Hatschbach, G.","33776","1973","11","24","Brazil","Paraná","Curitiba","Bairro Alto","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,"MBM028278","MBM028278",NA,NA,NA,"Southern America",NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA
"125","2020-12-21 16:47:00-03","MBM","MBM","87836","PreservedSpecimen","Plantae","Verbenaceae","Duranta","vestita","Duranta vestita","Cham.","Hatschbach, G.","Hatschbach, G.","47119","1983","11","23","Brazil","Paraná","Curitiba","Capão do Centro Politécnico","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,"MBM087836","MBM087836",NA,NA,NA,"Southern America",NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA
"126","2020-12-21 16:47:00-03","MBM","MBM","96272","PreservedSpecimen","Plantae","Verbenaceae","Duranta","vestita","Duranta vestita","Cham.","Hatschbach, G.","Hatschbach, G.","48845","1984","12","01","Brazil","Paraná","Curitiba","Lago Azul","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,"MBM096272","MBM096272",NA,NA,NA,"Southern America",NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA
"127","2020-12-21 16:47:00-03","MBM","MBM","208250","PreservedSpecimen","Plantae","Verbenaceae","Duranta","vestita","Duranta vestita","Cham.","Hatschbach, G.","Meijer, A. de","78","1985","02",NA,"Brazil","Paraná","Curitiba","Parque Iguaçu","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,"MBM208250","MBM208250",NA,NA,NA,"Southern America",NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA
"128","2020-12-21 16:47:00-03","MBM","MBM","13705","PreservedSpecimen","Plantae","Verbenaceae","Duranta","vestita","Duranta vestita","Cham.","Troncoso, N.S.","Hatschbach, G.","22976","1969","11","21","Brazil","Paraná","Curitiba","Rio Atuba","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,"MBM013705","MBM013705",NA,NA,NA,"Southern America",NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA
"129","2020-12-21 16:47:00-03","MBM","MBM","43226","PreservedSpecimen","Plantae","Verbenaceae","Duranta","vestita","Duranta vestita","Cham.","Moldenke, H.N.","Hatschbach, G.","6461","1959","11","08","Brazil","Paraná","Lapa","Rio Passa Dois","-49.7158012390137","-25.7696990966797",NA,NA,NA,NA,NA,"MBM043226","MBM043226",NA,NA,NA,"Southern America",NA,NA,"49965","auto",NA,NA,NA,NA,NA,NA,NA,NA
"130","2020-12-21 16:47:00-03","MBM","MBM","863","PreservedSpecimen","Plantae","Verbenaceae","Duranta","vestita","Duranta vestita","Cham.","Hatschbach, G.","Hatschbach, G.; Haas, H.; Haas, H.","14022","1966","03","05","Brazil","Paraná","Piraí do Sul","Piraí do Sul","-49.948600769043","-24.5261001586914",NA,NA,NA,NA,NA,"MBM000863","MBM000863",NA,NA,NA,"Southern America",NA,NA,"37171","auto",NA,NA,NA,NA,NA,NA,NA,NA
"131","2020-12-21 16:47:00-03","MBM","MBM","87827","PreservedSpecimen","Plantae","Verbenaceae","Duranta","vestita","Duranta vestita","Cham.","Hatschbach, G.","Hatschbach, G.","47566","1983","11","24","Brazil","Paraná","Piraquara","Parque Castelo Branco","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,NA,"MBM087827","MBM087827",NA,NA,NA,"Southern America",NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA,NA,NA
"132","2020-12-21 16:47:00-03","MBM","MBM","225870","PreservedSpecimen","Plantae","Verbenaceae","Duranta","vestita","Duranta vestita","Cham.","Hatschbach, G.","Zakrzeski, D.P.; Rocha, L.F.; Rocha, L.F.","s.n.","1997","05","23","Brazil","Paraná","São José dos Pinhais","APA do Arujá","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,NA,"MBM225870","MBM225870",NA,NA,NA,"Southern America",NA,NA,"45291","auto",NA,NA,NA,NA,NA,NA,NA,NA
"133","2020-12-21 16:47:00-03","MBM","MBM","263011","PreservedSpecimen","Plantae","Verbenaceae","Duranta","vestita","Duranta vestita","Cham.",NA,"Sobral, M.; et al.; et al.","9213","2001","03",NA,"Brazil","Rio Grande do Sul","Barracão","Parque Estadual Espigão Alto","-51.4606018066406","-27.6716995239258",NA,NA,NA,NA,NA,"MBM263011","MBM263011",NA,NA,NA,"Southern America",NA,NA,"28327","auto",NA,NA,NA,NA,NA,NA,NA,NA
"134","2020-12-21 16:47:00-03","MBM","MBM","260455","PreservedSpecimen","Plantae","Verbenaceae","Duranta","vestita","Duranta vestita","Cham.","Smith, S.F.","Kegler, A.","1022","2000","06","13","Brazil","Rio Grande do Sul","Caxias do Sul","Parada Cristal","-51.1794013977051","-29.1681003570557",NA,NA,NA,NA,NA,"MBM260455","MBM260455",NA,NA,NA,"Southern America",NA,NA,"49662","auto",NA,NA,NA,NA,NA,NA,NA,NA
"135","2020-12-21 16:47:00-03","MBM","MBM","389337","PreservedSpecimen","Plantae","Verbenaceae","Duranta","vestita","Duranta vestita","Cham.","Felitto, G.","Felitto, G.; Ariati, V.; Bianchin, J.E.; Dutra, M.; Czelusniak, B.H.; Ariati, V.; Bianchin, J.E.; Dutra, M.; Czelusniak, B.H.","830","2014","03","19","Brazil","Rio Grande do Sul","São José dos Ausentes","Faxinal Preto","-50.0657997131348","-28.7483005523682",NA,NA,"936","936","Arbusto, 3m; frutos maduros amarelo-alaranjados.; Floresta Ombrófila Mista Montana.","MBM389337","MBM389337",NA,NA,NA,"Southern America",NA,NA,"42598","auto","2014","05","22",NA,NA,NA,NA,NA
"136","2020-12-21 16:47:00-03","MBM","MBM","301971","PreservedSpecimen","Plantae","Verbenaceae","Duranta","vestita","Duranta vestita","Cham.","Sobral, M.","Wasum, R.","2230","2004","11","20","Brazil","Rio Grande do Sul","São Francisco de Paula","Usina da Toca","-50.740556","-29.290278","-50.740556","-29.290278","750","750","Em orla da mata.","MBM301971","MBM301971",NA,NA,NA,"Southern America",NA,NA,NA,NA,"2004","12",NA,NA,NA,NA,NA,NA
"137","2020-12-21 16:47:00-03","MBM","MBM","389245","PreservedSpecimen","Plantae","Verbenaceae","Duranta","vestita","Duranta vestita","Cham.","Cordeiro, J.","Felitto, G.; Bianchin, J.E.; Dutra, M.; Bianchin, J.E.; Dutra, M.","795","2013","12","01","Brazil","Rio Grande do Sul","Bom Jesus","Ponte da Goiabeira, Divisa de Estado SC/RS","-50.073456","-28.481642","-50.073456","-28.481642","872","872","Arbusto, 2,5m; flores roxas.; Floresta Ombrófila Mista Montana.","MBM389245","MBM389245",NA,NA,NA,"Southern America",NA,NA,NA,NA,"2014","04",NA,NA,NA,NA,NA,NA
"138","2020-12-21 16:47:00-03","MBM","MBM","403358","PreservedSpecimen","Plantae","Verbenaceae","Duranta","vestita","Duranta vestita","Cham.","Motta, J.T.","Motta, J.T.; Brotto, M.L.; Brotto, M.L.","4614","2015","10","08","Brazil","Paraná","Curitiba","Alto Boqueirão","-49.236111","-25.545","-49.236111","-25.545","900","900","Arvoreta com 2,5m de altura; flores lilás claro.; Borda da Floresta Ombrófila Mista.","MBM403358","MBM403358",NA,NA,NA,"Southern America",NA,NA,NA,NA,"2016","05","05",NA,NA,NA,NA,NA
"139","2020-12-21 16:47:00-03","MBM","MBM","430013","PreservedSpecimen","Plantae","Verbenaceae","Duranta","vestita","Duranta vestita","Cham.","Gonzatti, F.","Gonzatti, F.; Pessi, F.; Panisson, F.; Krieger, V.; Pessi, F.; Panisson, F.; Krieger, V.","4236","2018","03","07","Brazil","Rio Grande do Sul","Caxias do Sul","Criúva, Cânion dos Palanquinhos","-50.833889","-28.9","-50.833889","-28.9","738","738","Frutos abundantes amarelo-alaranjados, arvoreta ramosa, ca 2.5 m.; Solo rochoso, em borda da mata, junto ao cânion.","MBM430013",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,"2018","03",NA,NA,NA,NA,NA,NA
"140","2020-12-21 16:47:00-03","MBM","MBM","84393","PreservedSpecimen","Plantae","Verbenaceae","Duranta","vestita","Duranta vestita","Cham.","Moldenke, H.N.","Landrum, L.R.","3916","1981","12","01","Brazil","Paraná",NA,"Ca. 10km E of Curitiba",NA,NA,NA,NA,NA,NA,NA,"MBM084393","MBM084393",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","2020-12-21 16:47:00-03","MBM","MBM",NA,"PreservedSpecimen","Plantae","Verbenaceae","Duranta","vestita","Duranta vestita","Cham.","Brotto, M.L.","Dalmaso, C.A.","388","2013","06","27","Brazil","Paraná","Palmas",NA,"-51.660003","-26.280003","-51.660003","-26.280003",NA,NA,"Árvore.","IFN000713",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,"2013","08","16",NA,NA,NA,NA,NA
"142","2020-12-21 16:47:00-03","MBM","MBM","22003","PreservedSpecimen","Plantae","Verbenaceae","Duranta","vestita","Duranta vestita","Cham.","Hatschbach, G.","Hatschbach, G.","29649","1972","05","07","Brazil","Paraná","Balsa Nova","Bugre","-49.6356010437012","-25.5839004516602",NA,NA,NA,NA,NA,"MBM022003","MBM022003",NA,NA,NA,"Southern America",NA,NA,"27346","auto",NA,NA,NA,NA,NA,NA,NA,NA
"143","2020-12-21 16:47:00-03","MBM","MBM","43227","PreservedSpecimen","Plantae","Verbenaceae","Duranta","vestita","Duranta vestita","Cham.","Moldenke, H.N.","Hatschbach, G.","5210","1958","11","13","Brazil","Paraná","Campina Grande do Sul","Mandassaia","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,NA,"MBM043227","MBM043227",NA,NA,NA,"Southern America",NA,NA,"55154","auto",NA,NA,NA,NA,NA,NA,NA,NA
"144","2020-12-21 16:47:00-03","MBM","MBM","43205","PreservedSpecimen","Plantae","Verbenaceae","Duranta","vestita","Duranta vestita","Cham.","Hatschbach, G.","Hatschbach, G.","11858","1964","11","19","Brazil","Paraná","Colombo","Colônia Faria","-49.2242012023926","-25.2917003631592",NA,NA,NA,NA,NA,"MBM043205","MBM043205",NA,NA,NA,"Southern America",NA,NA,"13536","auto",NA,NA,NA,NA,NA,NA,NA,NA
"145","2020-12-21 16:47:00-03","MBM","MBM","212872","PreservedSpecimen","Plantae","Verbenaceae","Duranta","vestita","Duranta vestita","Cham.",NA,"Soares, A.","56","1993",NA,NA,"Brazil","Paraná","Colombo","Embrapa","-49.2242012023926","-25.2917003631592",NA,NA,NA,NA,NA,"MBM212872","MBM212872",NA,NA,NA,"Southern America",NA,NA,"13536","auto",NA,NA,NA,NA,NA,NA,NA,NA
"146","2020-12-21 16:47:00-03","MBM","MBM","65680","PreservedSpecimen","Plantae","Verbenaceae","Duranta","vestita","Duranta vestita","Cham.","Hatschbach, G.","Rotta, E.","s.n.","1978","10","25","Brazil","Paraná","Colombo","Estrada da Ribeira, Embrapa","-49.2242012023926","-25.2917003631592",NA,NA,NA,NA,NA,"MBM065680","MBM065680",NA,NA,NA,"Southern America",NA,NA,"13536","auto",NA,NA,NA,NA,NA,NA,NA,NA
"147","2020-12-21 16:47:00-03","MBM","MBM","113912","PreservedSpecimen","Plantae","Verbenaceae","Duranta","vestita","Duranta vestita","Cham.",NA,"Hatschbach, G.; Rimpler, H.; Rimpler, H.","50360","1986","03","26","Brazil","Paraná","Curitiba","Abranches","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,"MBM113912","MBM113912",NA,NA,NA,"Southern America",NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA
"148","2020-12-21 16:47:00-03","MBM","MBM","101404","PreservedSpecimen","Plantae","Verbenaceae","Duranta","vestita","Duranta vestita","Cham.","Hatschbach, G.","Kummrow, R.","2588","1985","03","19","Brazil","Paraná","Curitiba","Capanema","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,"MBM101404",NA,NA,NA,NA,"Southern America",NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA
"149","2020-12-21 16:47:00-03","MBM","MBM","271543","PreservedSpecimen","Plantae","Verbenaceae","Duranta","vestita","Duranta vestita","Cham.","Cordeiro, J.","Fabri, V.C.","9","2000","07","14","Brazil","Paraná","Curitiba","Capão da Imbuia","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,"MBM271543","MBM271543",NA,NA,NA,"Southern America",NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA
"150","2020-12-21 16:47:00-03","MBM","MBM","16296","PreservedSpecimen","Plantae","Verbenaceae","Duranta","vestita","Duranta vestita","Cham.","Lindeman, J.","Lindeman, J.; Haas, H.; Haas, H.","316","1966","01","13","Brazil","Paraná","Curitiba","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,"MBM016296","MBM016296",NA,NA,NA,"Southern America",NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA
"151","2020-12-21 16:47:00-03","MBM","MBM","236422","PreservedSpecimen","Plantae","Verbenaceae","Duranta","vestita","Duranta vestita","Cham.","Cordeiro, J.","Fendrich, R.; et al.; et al.","11","1999","01","18","Brazil","Paraná","Curitiba","Jardim Botânico Municipal","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,"MBM236422","MBM236422",NA,NA,NA,"Southern America",NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA
"152","2020-12-21 16:47:00-03","MBM","MBM","393098","PreservedSpecimen","Plantae","Verbenaceae","Duranta","vestita","Duranta vestita","Cham.","Cordeiro, J.","Bolson, M.","453","2010","11","19","Brazil","Paraná","Curitiba","Jardim Botânico Municipal, Entorno da mata","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"Árvore, 5m.&nf;; Floresta Ombrófila Mista.","MBM393098","MBM393098",NA,NA,NA,"Southern America",NA,NA,"25180","auto","2010",NA,NA,NA,NA,NA,NA,NA
"153","2020-12-21 16:47:00-03","MBM","MBM","182855","PreservedSpecimen","Plantae","Verbenaceae","Duranta","vestita","Duranta vestita","Cham.","Carpanezzi, A.A.","Carpanezzi, A.A.","138","1987","11","10","Brazil","Paraná","Curitiba","Parque Barigui","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,"MBM182855","MBM182855",NA,NA,NA,"Southern America",NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA
"154","2020-12-21 16:47:00-03","MBM","MBM","64333","PreservedSpecimen","Plantae","Verbenaceae","Duranta","vestita","Duranta vestita","Cham.","Hatschbach, G.","Oliveira, P.I.","243","1980","02","26","Brazil","Paraná","Curitiba","Parque Iguaçu","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,"MBM064333","MBM064333",NA,NA,NA,"Southern America",NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA
"155","2020-12-21 16:47:00-03","MBM","MBM","49488","PreservedSpecimen","Plantae","Verbenaceae","Duranta","vestita","Duranta vestita","Cham.","Moldenke, H.N.","Kummrow, R.","1183","1976","11","27","Brazil","Paraná","Curitiba","Pilarzinho","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,"MBM049488","MBM049488",NA,NA,NA,"Southern America",NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA
