"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","recordNumber","year","month","day","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","class","relatedCatalogItem","yearIdentified","coordinatePrecision","geoFlag","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","individualCount","fieldNumber"
"147","2019-11-13 11:20:17-03","USP","SPF","84352","PreservedSpecimen","Plantae","Gentianaceae","Zygostigma","australe","Zygostigma australe",NA,"Semir, J",NA,"Brasil",NA,NA,NA,"SPF00084352",NA,NA,"(Cham. & Schltdl.) Griseb.","Hell, KG","s.n.","1968","01","04","São Paulo","São Paulo",NA,"-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"148","2019-11-13 11:20:17-03","USP","SPF","84354","PreservedSpecimen","Plantae","Gentianaceae","Zygostigma","australe","Zygostigma australe",NA,"Joly, AB",NA,"Brasil",NA,NA,NA,"SPF00084354",NA,NA,"(Cham. & Schltdl.) Griseb.","Joly, AB","175","1945","12","17","São Paulo","São Paulo","Campos do Butantã.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"149","2019-11-13 11:20:17-03","USP","SPF","84353","PreservedSpecimen","Plantae","Gentianaceae","Zygostigma","australe","Zygostigma australe",NA,"Morretes, BL",NA,"Brasil",NA,NA,NA,"SPF00084353",NA,NA,"(Cham. & Schltdl.) Griseb.","Rawitscher, FK","s.n.",NA,NA,NA,"São Paulo","São Paulo","Ipiranga.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"150","2019-02-02 15:41:46-02","F","FMNH-SEEDPLANTS","V0258370F","PreservedSpecimen","Plantae","Gentianaceae","Zygostigma","australe","Zygostigma australe",NA,"W. G. F. Herter","South America","Uruguay",NA,NA,NA,"V0258370F","Spermatophyta",NA,NA,NA,"1649","1943","12","2",NA,NA,NA,"-55.7933","-32.8667","V0258370F_01",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","2015-03-13 19:01:19-03","F","FMNH-SEEDPLANTS","V0258371F","PreservedSpecimen","Plantae","Gentianaceae","Zygostigma","australe","Zygostigma australe",NA,NA,"South America","Brazil",NA,NA,NA,"V0258371F","Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339","V0258371F_01",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","2015-03-13 19:01:19-03","F","FMNH-SEEDPLANTS","V0258373F","PreservedSpecimen","Plantae","Gentianaceae","Zygostigma","australe","Zygostigma australe",NA,NA,"South America","Brazil",NA,NA,NA,"V0258373F","Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339","V0258373F_01",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","2019-02-02 15:48:51-02","F","FMNH-SEEDPLANTS","V0258372F","PreservedSpecimen","Plantae","Gentianaceae","Zygostigma","australe","Zygostigma australe",NA,"O. Del Puerto","South America","Uruguay",NA,NA,NA,"V0258372F","Spermatophyta",NA,NA,NA,"3708","1964","12","3",NA,NA,NA,"-55.7933","-32.8667","V0258372F_01",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"154","2019-02-02 16:05:39-02","F","FMNH-SEEDPLANTS","V0258374F","PreservedSpecimen","Plantae","Gentianaceae","Zygostigma","australe","Zygostigma australe",NA,"J. P. Gallinal H. & B. Rosengurtt","South America","Uruguay",NA,NA,NA,"V0258374F","Spermatophyta",NA,NA,NA,"2836","1937","12",NA,NA,NA,NA,"-55.7933","-32.8667","V0258374F_01",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155","2020-08-20 14:56:23-03","UFSC","FLOR","50377","PreservedSpecimen","Plantae","Gentianaceae","Zygostigma","australe","Zygostigma australe",NA,"Campestrini, S.; Trevisan, R.; Weber, P. & Venturi, S.",NA,"Brasil",NA,NA,"Banhado turfoso em campo natural. Erva com flores amarelas.","FLOR0050377",NA,"Gentianales","(Cham. & Schltdl.) Griseb.","Campestrini, S.","239","2013","01","19","Paraná","Palmas","Refúgio de Vida Silvestre (REVIS) dos Campos de Palmas.","-51.606389","-26.535556",NA,"1300","1300",NA,NA,"2013",NA,NA,"07","04","51º36'23''W","26º32'8''S",NA,NA
"156","2020-08-20 14:56:23-03","UFSC","FLOR","50450","PreservedSpecimen","Plantae","Gentianaceae","Zygostigma","australe","Zygostigma australe",NA,"Campestrini, S.; Trevisan, R.; Weber, P. & Venturi, S.",NA,"Brasil",NA,NA,"Campo natural seco e pedregoso. Erva com flores lilases.","FLOR0050450",NA,"Gentianales","(Cham. & Schltdl.) Griseb.","Campestrini, S.","312","2013","01","20","Paraná","Palmas","Refúgio de Vida Silvestre (REVIS) dos Campos de Palmas.","-51.676389","-26.522778",NA,"1260","1260",NA,NA,"2013",NA,NA,"07","04","51º40'35''W","26º31'22''S",NA,NA
"157","2020-08-20 14:56:23-03","UFSC","FLOR","50634","PreservedSpecimen","Plantae","Gentianaceae","Zygostigma","australe","Zygostigma australe",NA,"Campestrini, S.; Trevisan, R.; Weber, P. & Venturi, S.",NA,"Brasil",NA,NA,"Campo natural seco e pedregoso. Erva com flores lilases.","FLOR0050634",NA,"Gentianales","(Cham. & Schltdl.) Griseb.","Campestrini, S.","505","2013","01","19","Paraná","Palmas","Refúgio de Vida Silvestre (REVIS) dos Campos de Palmas.","-51.608611","-26.533611",NA,"1305","1305",NA,NA,"2013",NA,NA,"04","03","51º36'31''W","26º32'1''S",NA,NA
"158","2020-08-20 14:56:23-03","UFSC","FLOR","61913","PreservedSpecimen","Plantae","Gentianaceae","Zygostigma","australe","Zygostigma australe",NA,"Trevisan, R.; et al.",NA,"Brasil",NA,NA,"Flores brancas","FLOR0061913",NA,"Gentianales","(Cham. & Schltdl.) Griseb.","Trevisan, R.","1646","2014","12","13","Santa Catarina","Urubici",NA,"-49.633333","-28.141944","FLOR0061913","1383","1383",NA,NA,"2014",NA,NA,"12","13","49º38'0''W","28º8'31''S",NA,NA
"159","2020-08-20 14:56:23-03","UFSC","FLOR","61943","PreservedSpecimen","Plantae","Gentianaceae","Zygostigma","australe","Zygostigma australe",NA,"Trevisan, R.; et al.",NA,"Brasil",NA,NA,"Flores roseas Habitat: Em campo seco inclinado com afloramento de rochas","FLOR0061943",NA,"Gentianales","(Cham. & Schltdl.) Griseb.","Trevisan, R.","1627","2014","12","13","Santa Catarina","Urubici","Parque Nacional de São Joaquim.","-49.620278","-28.16","FLOR0061943","1666","1666",NA,NA,"2014",NA,NA,"12","13","49º37'13''W","28º9'36''S",NA,NA
"160","2020-08-20 20:39:03-03","UFSC","FLOR","8877","PreservedSpecimen","Plantae","Gentianaceae","Zygostigma","australe","Zygostigma australe",NA,"Hatschbach, G.",NA,"Brasil",NA,NA,"flor lilás","FLOR0008877",NA,"Gentianales","(Cham. & Schltdl.) Griseb.","Smith, L.B.","4264","1957","11","15","Paraná","Guarapuava","Estrada para Laranjeiras do Sul.","-51.4580993652344","-25.395299911499",NA,"1100","1100",NA,NA,"1958","53832","auto",NA,NA,NA,NA,NA,NA
"161","2020-08-20 20:39:03-03","UFSC","FLOR","55996","PreservedSpecimen","Plantae","Gentianaceae","Zygostigma","australe","Zygostigma australe",NA,"Falkenberg, D.B.",NA,"Brasil",NA,NA,"Erva, corola violeta; 0,3m altura","FLOR0055996",NA,"Gentianales","(Cham. & Schltdl.) Griseb.","Falkenberg, D.B.","9113","1996","12","09","Santa Catarina","Bom Jardim da Serra","Norte do mirante da SC 439 na Serra do Rio do Rastro, ao longo da borda dos Aparados, entre o mirante e o monocultivo de Pinus.","-49.624698638916","-28.3369007110596",NA,"1400","1400",NA,NA,"1997","32577","auto",NA,NA,NA,NA,NA,NA
"162","2020-08-20 20:39:03-03","UFSC","FLOR","55999","PreservedSpecimen","Plantae","Gentianaceae","Zygostigma","australe","Zygostigma australe",NA,"Falkenberg, D.B.",NA,"Brasil",NA,NA,"Erva, corola rosada; 0,3-0,5m altura","FLOR0055999",NA,"Gentianales","(Cham. & Schltdl.) Griseb.","Falkenberg, D.B.","9419","1997","01","29","Santa Catarina","Urubici","Morro da Igreja, seguindo trilha ao sul do CINDACTA, em direção à rocha furada.","-49.5917015075684","-28.0149993896484",NA,"1770","1770",NA,NA,"1997","30102","auto",NA,NA,NA,NA,NA,NA
"163","2020-08-20 20:39:03-03","UFSC","FLOR","24839","PreservedSpecimen","Plantae","Gentianaceae","Zygostigma","australe","Zygostigma australe",NA,"Falkenberg, D.B.; Souza, M.L.",NA,"Brasil",NA,NA,"subarbusto, flor cálice e estigma verdes, corola e filete esbranquiçados, anteras amarelas, 0,3 a 0,4m altura","FLOR0024839",NA,"Gentianales","(Cham. & Schltdl.) Griseb.","Falkenberg, D.B.","6837","1995","01","04","Santa Catarina","Urubici","Topo do Morro da Igreja, próximo do CINDACTA.","-49.5917015075684","-28.0149993896484",NA,"1750","1750",NA,NA,"1995","30102","auto",NA,NA,NA,NA,NA,NA
"164","2017-09-11 17:10:07-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Gentianaceae","Zygostigma","australe","Zygostigma australe",NA,"St.-Hil, A",NA,"?",NA,NA,NA,NA,NA,NA,"(Cham. & Schltdl.) Griseb.",NA,"s.n.",NA,NA,NA,NA,NA,"In campis Brasiliae australis extratropicae et in Bonaria ad fl. Plata",NA,NA,"P06P1N0055",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","2017-09-11 17:10:07-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Gentianaceae","Zygostigma","australe","Zygostigma australe",NA,"Sello, HL",NA,"?",NA,NA,NA,NA,NA,NA,"(Cham. & Schltdl.) Griseb.",NA,"s.n.",NA,NA,NA,NA,NA,"In campis Brasiliae australis extratropicae et in Bonaria ad fl. Plata",NA,NA,"P06P1N0055",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","2017-09-11 17:10:07-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Gentianaceae","Zygostigma","uniflorum","Zygostigma uniflorum",NA,"Tweedie, J",NA,"?",NA,NA,NA,NA,NA,NA,"Griseb.",NA,"s.n.",NA,NA,NA,NA,NA,"In Bonaria ad fluv. Plata, in campis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","2021-02-08 12:42:36-03","UFRGS","ICN","183896","S","Plantae","Gentianaceae","Zygostigma","australe","Zygostigma australe",NA,"Ferreira, PPA","América do Sul","Brasil",NA,NA,NA,NA,"Dicotyledon",NA,"(Cham. & Schltdl.) Griseb.","Schneider, AA","439","2010","11","26","RS","São Marcos","Criúva","-50.965","-29.061944",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-50.965","-29.061944",NA,NA
"168","2021-02-08 12:42:36-03","UFRGS","ICN","041796","S","Plantae","Gentianaceae","Zygostigma","australe","Zygostigma australe",NA,"Boechat, S","América do Sul","Brasil",NA,NA,NA,NA,"Dicotyledon",NA,"(Cham. & Schltdl.) Griseb.","Boechat, S","s.n.","1977",NA,NA,"RS",NA,"Itaimbezinho",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","2021-02-08 12:42:36-03","UFRGS","ICN","178626","S","Plantae","Gentianaceae","Zygostigma","australe","Zygostigma australe",NA,"Silva Filho, PJS; Macedo, RB","América do Sul","Brasil",NA,NA,"Em campo seco",NA,"Dicotyledon",NA,"(Cham. & Schltdl.) Griseb.","Silva Filho, PJS","2022","2013","11","15","RS","São Gabriel","Cerro do Ouro","-54.020556","-30.582778",NA,NA,NA,NA,NA,"2014",NA,NA,"07","28","-54.020556","-30.582778",NA,NA
"170","2021-02-08 12:42:36-03","UFRGS","ICN","009455","S","Plantae","Gentianaceae","Zygostigma","australe","Zygostigma australe",NA,"Lindeman, JC; Lindeman, FM","América do Sul","Brasil",NA,NA,"Corola lilás 10 P6/8;; Num pequeno banhado;",NA,"Dicotyledon",NA,"(Cham. & Schltdl.) Griseb.","Lindeman, JC","s.n.","1971","12","05","RS","Bom Jesus","Campo-Fazenda Dutra, ca. 15 km de BJ;","-50.4166984558105","-28.6678009033203",NA,NA,NA,NA,NA,"1975","55856","auto",NA,NA,NA,NA,NA,NA
"171","2021-02-08 12:42:36-03","UFRGS","ICN","155436","S","Plantae","Gentianaceae","Zygostigma","australe","Zygostigma australe",NA,"Setubal, R","América do Sul","Brasil",NA,NA,"em campo úmido de topo de morro",NA,"Dicotyledon",NA,"(Cham. & Schltdl.) Griseb.","Trevisan, R","425","2005","12","18","RS","Porto Alegre","morro São Pedro Econsciência Espaço de Conservação","-51.2299995422363","-30.0331001281738",NA,"145","145",NA,NA,NA,"29946","auto",NA,NA,NA,NA,NA,NA
"172","2021-02-08 12:42:36-03","UFRGS","ICN","041750","S","Plantae","Gentianaceae","Zygostigma","australe","Zygostigma australe",NA,"Boechat, SC","América do Sul","Brasil",NA,NA,"Pântano.",NA,"Dicotyledon",NA,"(Cham. & Schltdl.) Griseb.","Irgang, B","s.n.",NA,NA,NA,"RS",NA,"Itaimbezinho",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","2021-02-08 12:42:36-03","UFRGS","ICN","157871","S","Plantae","Gentianaceae","Zygostigma","australe","Zygostigma australe",NA,"Boldrini, II; Setubal, R","América do Sul","Brasil",NA,NA,"Flores brancas; Campo úmido",NA,"Dicotyledon",NA,"(Cham. & Schltdl.) Griseb.",NA,"1547","2008","10","29","RS","Quaraí","Fazenda Cantagalo","-56.4514007568359","-30.3875007629395",NA,NA,NA,NA,NA,NA,"74636","auto",NA,NA,NA,NA,NA,NA
"174","2021-02-08 12:42:36-03","UFRGS","ICN","146647","S","Plantae","Gentianaceae","Zygostigma","australe","Zygostigma australe",NA,"Kinupp, VF; Lorenzi, H","América do Sul","Brasil",NA,NA,"Erva; 0,20 m; flores arroxeadas...",NA,"Dicotyledon",NA,"(Cham. & Schltdl.) Griseb.","Kinupp, VF","3088","2005","12","07","RS","São Francisco de Paula","BR 453","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,NA,NA,"76715","auto",NA,NA,NA,NA,NA,NA
"175","2021-02-08 12:42:36-03","UFRGS","ICN","008359","S","Plantae","Gentianaceae","Zygostigma","australe","Zygostigma australe",NA,"Lindeman, JC; Irgang, BE; Valls, JFM","América do Sul","Brasil",NA,NA,"Flor branca e roxa 10 P 5/8;",NA,"Dicotyledon",NA,"(Cham. & Schltdl.) Griseb.","Lindeman, JC","s.n.","1971","10","13","RS","São Gabriel","Campo com baixada úmida 17 km W da cidade;","-54.3199996948242","-30.3363990783691",NA,NA,NA,NA,NA,"1975","56206","auto",NA,NA,NA,NA,NA,NA
"176","2021-02-08 12:42:36-03","UFRGS","ICN","127322","S","Plantae","Gentianaceae","Zygostigma","australe","Zygostigma australe",NA,"Pinheiro, M","América do Sul","Brasil",NA,NA,"campo rupestre",NA,"Dicotyledon",NA,"(Cham. & Schltdl.) Griseb.","Pinheiro, M","540",NA,NA,NA,"RS","Viamão","Parque Estadual de Itapuã, morro do Araçá","-51.0233001708984","-30.0811004638672",NA,NA,NA,NA,NA,NA,"41667","auto",NA,NA,NA,NA,NA,NA
"177","2020-08-26 10:49:09-03","MCN-FZBRS","HAS","85457","PreservedSpecimen","Plantae","Gentianaceae","Zygostigma","australe","Zygostigma australe",NA,"Mattos, J.",NA,"Brasil",NA,NA,"; Flore branca","HAS0085457","Magnoliophyta",NA,"(Cham. & Schltdl.) Griseb.",NA,"23734","1982","12",NA,"Rio Grande do Sul","Alegrete","Alegrete-cerca de 5km da cidade, na saída para São Francisco de Assis","-55.7919006347656","-29.7831001281738",NA,NA,NA,NA,NA,NA,"89305","auto",NA,NA,NA,NA,NA,NA
"178","2020-08-26 10:49:09-03","MCN-FZBRS","HAS","85458","PreservedSpecimen","Plantae","Gentianaceae","Zygostigma","australe","Zygostigma australe",NA,"Mattos, J.",NA,"Brasil",NA,NA,NA,"HAS0085458","Magnoliophyta",NA,"(Cham. & Schltdl.) Griseb.",NA,"30586","1986","12",NA,"Rio Grande do Sul","Canela","Canela-Cerca de 13km da cidade, na rodovia São Francisco de Paula-Canela","-50.815601348877","-29.3656005859375",NA,NA,NA,NA,NA,NA,"16452","auto",NA,NA,NA,NA,NA,NA
"179","2020-08-26 10:49:08-03","MCN-FZBRS","HAS","28706","PreservedSpecimen","Plantae","Gentianaceae","Zygostigma","australe","Zygostigma australe",NA,"Cestaro, L.A.",NA,"Brasil",NA,NA,"No terreno baldio com flores róseas.","HAS0028706","Magnoliophyta",NA,"(Cham. & Schltdl.) Griseb.",NA,"171","1985","11",NA,"Rio Grande do Sul","Porto Alegre","Depressão Central; Av. Perimetral x Rua Haaí.","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,NA,NA,"29946","auto",NA,NA,NA,NA,NA,NA
"180","2020-09-08 14:56:11-03","MCN-FZBRS","HAS","21933","PreservedSpecimen","Plantae","Gentianaceae","Zygostigma","australe","Zygostigma australe",NA,"G.Benetton P.",NA,"Brasil",NA,NA,"Erva com 20 cm de altura, flor lilás, dispersa e pouco numerosa.","HAS0021933","Magnoliophyta",NA,"(Cham. & Schltdl.) Griseb.",NA,"84","1987","11",NA,"Rio Grande do Sul","Porto Alegre","Depressão Central; Morro da Polícia, à 40 m da torre da Embratel.","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,NA,NA,"29946","auto",NA,NA,NA,NA,NA,NA
"181","2020-08-26 10:49:09-03","MCN-FZBRS","HAS","80420","PreservedSpecimen","Plantae","Gentianaceae","Zygostigma","australe","Zygostigma australe",NA,"Silveira, N.",NA,"Brasil",NA,NA,NA,"HAS0080420","Magnoliophyta",NA,"(Cham. & Schltdl.) Griseb.",NA,"12220","1987","11",NA,"Rio Grande do Sul","Porto Alegre","Morro Santana,","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,NA,NA,"29946","auto",NA,NA,NA,NA,NA,NA
"182","2020-08-26 10:49:08-03","MCN-FZBRS","HAS","22381","PreservedSpecimen","Plantae","Gentianaceae","Zygostigma","australe","Zygostigma australe",NA,"Bueno, O.",NA,"Brasil",NA,NA,"Flores rosadas, rara.","HAS0022381","Magnoliophyta",NA,"(Cham. & Schltdl.) Griseb.",NA,"4758","1986","12",NA,"Rio Grande do Sul","Rosário do Sul","BR 290 próximo ao Km 464, Em direção de São Gabriel","-54.9141998291016","-30.25830078125",NA,NA,NA,NA,NA,NA,"71660","auto",NA,NA,NA,NA,NA,NA
"183","2020-08-26 10:49:08-03","MCN-FZBRS","HAS","24399","PreservedSpecimen","Plantae","Gentianaceae","Zygostigma","australe","Zygostigma australe",NA,"Abruzzi, M.L.",NA,"Brasil",NA,NA,"Erva ereta com flores lilás-rosadas, em campo seco sujo e pedregoso.","HAS0024399","Magnoliophyta",NA,"(Cham. & Schltdl.) Griseb.","Silveira, N.","1617","1988","11",NA,"Rio Grande do Sul","Santa Maria","Reserva Biológica do Ibicuí-Mirim","-53.8069000244141","-29.6842002868652",NA,NA,NA,NA,NA,"1991","37819","auto",NA,NA,NA,NA,NA,NA
"184","2020-08-26 10:49:08-03","MCN-FZBRS","HAS","23634","PreservedSpecimen","Plantae","Gentianaceae","Zygostigma","australe","Zygostigma australe",NA,"Abruzzi, M.L.",NA,"Brasil",NA,NA,"Erva ereta com flores purpúreas.","HAS0023634","Magnoliophyta",NA,"(Cham. & Schltdl.) Griseb.","Silveira, N.","1399","1987","12",NA,"Rio Grande do Sul","Santa Maria","Reserva Biológica do Ibicuí-Mirim, campo à esquerda da barragem","-53.8069000244141","-29.6842002868652",NA,NA,NA,NA,NA,"1990","37819","auto",NA,NA,NA,NA,NA,NA
"185","2020-08-26 10:49:09-03","MCN-FZBRS","HAS","85461","PreservedSpecimen","Plantae","Gentianaceae","Zygostigma","australe","Zygostigma australe",NA,"Mattos, J.",NA,"Brasil",NA,NA,NA,"HAS0085461","Magnoliophyta",NA,"(Cham. & Schltdl.) Griseb.",NA,"31122","1986","11",NA,"Rio Grande do Sul","Santa Vitória do Palmar","Santa Vitória do Palmar, Cerca de 80km da cidade","-53.3680992126465","-33.5189018249512",NA,NA,NA,NA,NA,NA,"130170","auto",NA,NA,NA,NA,NA,NA
"186","2020-08-26 10:49:08-03","MCN-FZBRS","HAS","30187","PreservedSpecimen","Plantae","Gentianaceae","Zygostigma","australe","Zygostigma australe",NA,"Martins, S.A.",NA,"Brasil",NA,NA,"erva; Flor amarela, pouco numerosa e agrupada.","HAS0030187","Magnoliophyta",NA,"(Cham. & Schltdl.) Griseb.",NA,"953","1991","04",NA,"Rio Grande do Sul","Mostardas","Parna Lagoa do Peixe, Sde do Parque - Lagoa do Pai João","-50.969652","-31.251692",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-50,9696520","-31,2516920",NA,NA
"187","2020-08-26 10:49:08-03","MCN-FZBRS","HAS","78652","PreservedSpecimen","Plantae","Gentianaceae","Zygostigma","australe","Zygostigma australe",NA,"Mattos, J.",NA,"Uruguai",NA,NA,"No campo limpo.","HAS0078652","Magnoliophyta",NA,"(Cham. & Schltd.) Griseb.",NA,"1757","1952",NA,NA,"Montevideo","Santa Luzia","perto da ponte sobre o Rio Sta Luzia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"188","2020-08-26 10:49:09-03","MCN-FZBRS","HAS","85452","PreservedSpecimen","Plantae","Gentianaceae","Zygostigma","australe","Zygostigma australe",NA,NA,NA,"Uruguai",NA,NA,NA,"HAS0085452","Magnoliophyta",NA,"(Cham. & Schltdl.) Griseb.",NA,"s.n.","1951",NA,NA,NA,"Aguas Blancas","Aguas Blancas,",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"189","2020-08-26 10:49:09-03","MCN-FZBRS","HAS","72702","PreservedSpecimen","Plantae","Gentianaceae","Zygostigma","australe","Zygostigma australe",NA,"Silveira, N.",NA,"Brasil",NA,NA,"Frutos imaturos e verdes","HAS0072702","Magnoliophyta",NA,"(Cham. & Schltdl.) Griseb.",NA,"1033","1984","02",NA,"Rio Grande do Sul","Torres","Rio Grande do Sul, Próximo ao Rio Mampituba","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,NA,NA,"20837","auto",NA,NA,NA,NA,NA,NA
"190","2020-08-26 10:49:08-03","MCN-FZBRS","HAS","10442","PreservedSpecimen","Plantae","Gentianaceae","Zygostigma","australe","Zygostigma australe",NA,"Bueno, O.",NA,"Brasil",NA,NA,"flor roxa; altitude 200 m; pouco numerosa; dispersa; campo sujo; relevo no topo; solo granito; morro com afloramento rochoso","HAS0010442","Magnoliophyta",NA,"(Cham. & Schltdl.) Griseb.","Aguiar, L.","s.n.","1979","10",NA,"Rio Grande do Sul","Viamão","Itapuã, Morro da Pedreira","-51.0233001708984","-30.0811004638672",NA,NA,NA,NA,NA,"1980","41667","auto","08",NA,NA,NA,NA,NA
"191","2020-08-26 10:49:09-03","MCN-FZBRS","HAS","85450","PreservedSpecimen","Plantae","Gentianaceae","Zygostigma","australe","Zygostigma australe",NA,"Mattos, J.",NA,"Brasil",NA,NA,"erva; Erva de 25cm de altura","HAS0085450","Magnoliophyta",NA,"(Cham. & Schltdl.) Griseb.",NA,"4667","1957","01",NA,"Santa Catarina","São Joaquim","São Joaquim,","-49.9317016601562","-28.2938995361328",NA,NA,NA,NA,NA,NA,"48290","auto",NA,NA,NA,NA,NA,NA
"192","2020-08-26 10:49:09-03","MCN-FZBRS","HAS","85454","PreservedSpecimen","Plantae","Gentianaceae","Zygostigma","australe","Zygostigma australe",NA,"Mattos, J.",NA,"Brasil",NA,NA,NA,"HAS0085454","Magnoliophyta",NA,"(Cham. & Schltdl.) Griseb.",NA,"2686","1956","01",NA,"Santa Catarina","São Joaquim","São Joaquim-Fazenda Velha,","-49.9317016601562","-28.2938995361328",NA,NA,NA,NA,NA,NA,"48290","auto",NA,NA,NA,NA,NA,NA
"193","2020-08-26 10:49:09-03","MCN-FZBRS","HAS","85453","PreservedSpecimen","Plantae","Gentianaceae","Zygostigma","australe","Zygostigma australe",NA,"Mattos, J.",NA,"Brasil",NA,NA,NA,"HAS0085453","Magnoliophyta",NA,"(Cham. & Schltdl.) Griseb.",NA,"5473","1958","02",NA,"Santa Catarina","São Joaquim","São Joaquim-Mantiqueira,","-49.9317016601562","-28.2938995361328",NA,NA,NA,NA,NA,NA,"48290","auto",NA,NA,NA,NA,NA,NA
"194","2020-08-26 10:49:09-03","MCN-FZBRS","HAS","85455","PreservedSpecimen","Plantae","Gentianaceae","Zygostigma","australe","Zygostigma australe",NA,"Mattos, J.",NA,"Brasil",NA,NA,NA,"HAS0085455","Magnoliophyta",NA,"(Cham. & Schltdl.) Griseb.",NA,"s.n.","1958","02",NA,"Santa Catarina","São Joaquim","São Joaquim-Mantiqueira, Fazenda Celso V.","-49.9317016601562","-28.2938995361328",NA,NA,NA,NA,NA,NA,"48290","auto",NA,NA,NA,NA,NA,NA
"195","2020-08-26 10:49:09-03","MCN-FZBRS","HAS","85451","PreservedSpecimen","Plantae","Gentianaceae","Zygostigma","australe","Zygostigma australe",NA,"Mattos, J.",NA,"Brasil",NA,NA,NA,"HAS0085451","Magnoliophyta",NA,"(Cham. & Schltdl.) Griseb.",NA,"s.n.","1952","01",NA,"Santa Catarina","São Joaquim","São Joaquim-Prisco,","-49.9317016601562","-28.2938995361328",NA,NA,NA,NA,NA,NA,"48290","auto",NA,NA,NA,NA,NA,NA
"196","2020-08-26 10:49:09-03","MCN-FZBRS","HAS","85456","PreservedSpecimen","Plantae","Gentianaceae","Zygostigma","australe","Zygostigma australe",NA,NA,NA,"Brasil",NA,NA,"Flores amarelas; 25cm de altura.","HAS0085456","Magnoliophyta",NA,"(Cham. & Schltdl.) Griseb.",NA,"s.n.","1958","01",NA,"Santa Catarina","São Joaquim","São Joaquim-Prisco,","-49.9317016601562","-28.2938995361328",NA,NA,NA,NA,NA,NA,"48290","auto",NA,NA,NA,NA,NA,NA
"197","2020-08-26 10:49:09-03","MCN-FZBRS","HAS","85460","PreservedSpecimen","Plantae","Gentianaceae","Zygostigma","uniflorum","Zygostigma uniflorum",NA,"Mattos, J.",NA,"Brasil",NA,NA,NA,"HAS0085460","Magnoliophyta",NA,"(Hook. & Arn.) Griseb.",NA,"693","1952","01",NA,"Santa Catarina","São Joaquim","São Joaquim-Postinho,","-49.9317016601562","-28.2938995361328",NA,NA,NA,NA,NA,NA,"48290","auto",NA,NA,NA,NA,NA,NA
