"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","monthIdentified","dayIdentified","recordNumber","occurrenceRemarks","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","typeStatus","fieldNumber","individualCount","infraspecificEpithet"
"290","2021-02-11 17:20:44-03","UFPR","UPCB","24269","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","glabra","Myrcia glabra","(Berg) C.D.Legrand","Silva, S.M.","1988","Souza, W.S.","1987","03","21","Brasil","Paraná","Paranaguá","Morro do Meio, Ilha do Mel","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"UPCB0023409","UPCB0023409","09",NA,"701","Árvore, 15m x 82cm, flor branca, casca rugosa marrom-escura. Floresta de encosta..",NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA
"291","2021-02-11 17:20:44-03","UFPR","UPCB","5053","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","glabra","Myrcia glabra","(Berg) C.D.Legrand","Flora Ilustrada Catarinense","1970","Hatschbach, G.","1964","03","21","Brasil","Paraná","Guaratuba","Morro do Morretes","-48.5746994018555","-25.8827991485596",NA,NA,"50","50","UPCB0023408","UPCB0023408","08",NA,"11131","Árvore, 10m, flor alva. Mata pluvial da encosta do morro..",NA,NA,NA,NA,"41937","auto",NA,NA,NA,NA,NA,NA
"292","2021-02-11 17:20:44-03","UFPR","UPCB","24268","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","glabra","Myrcia glabra","(Berg) C.D.Legrand","Silva, S.M.","1990","Britez, R.M.","1987","04","25","Brasil","Paraná","Paranaguá","Reserva Ecológica, Ilha do Mel","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,NA,"06",NA,"1450","Árvore, 12m x 60cm, flor branca, fruto imaturo, casca rugosa marrom. Restinga..",NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA
"293","2021-02-11 17:20:44-03","UFPR","UPCB","21690","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","glabra","Myrcia glabra","(Berg) C.D.Legrand","Sobral, M.",NA,"Zanette, V.C.","1992","03","13","Brasil","Santa Catarina","Orleans","Rio Novo","-49.2914009094238","-28.3589000701904",NA,NA,NA,NA,NA,NA,NA,NA,"1388","Árvore, com botão floral. Beira da mata, margem esquerda do rio..",NA,NA,NA,NA,"31549","auto",NA,NA,NA,NA,NA,NA
"294","2009-05-07 12:09:00-03","MO","MOBOT","1280551","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","citrifolia","Myrcia citrifolia","(Aubl.) Urb.","B.K. Holst (SEL)",NA,"Randall J. Evans|Heather Peckham|Lúcia G. Lohmann","1998","7","3","Suriname","Sipaliwini",NA,"Summit of Tafelberg. Between Lisa Creek waterfall over W rim of the tepui and upper Augustus Creek/Arrowhead Basin.","-56.1888889","3.9236111",NA,NA,"675.00000000",NA,NA,NA,NA,NA,"Evans 3045",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"445","6",NA
"295","2009-07-17 14:12:00-03","MO","MOBOT","3203294","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","citrifolia","Myrcia citrifolia","(Aubl.) Urb.","D. Legrand",NA,"Howard S. Irwin|R. Souza|R. Reis dos Santos","1965","10","19","Brazil","Goiás",NA,"Chapada dos Veadeiros. Rocky hillside, Chapada dos Veadeiros, ca. 12 km. N.W. of Veadeiros, Goiás.","-47.000955","-14.0003183",NA,NA,NA,NA,NA,NA,NA,NA,"Irwin 9307",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"296","2009-08-21 06:48:00-03","MO","MOBOT","3203328","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","citrifolia","Myrcia citrifolia","(Aubl.) Urb.","D. Legrand",NA,"Howard S. Irwin|Thomas R. Soderstrom","1964","8","24","Brazil","Minas Gerais",NA,"Between Cabeceiras, Minas Gerais and Minas Gerais-Goiás border.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Irwin 5550",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"297","2008-05-27 22:02:00-03","MO","MOBOT","3203356","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","citrifolia","Myrcia citrifolia","(Aubl.) Urb.",NA,NA,"* PAGET","1997","9","22","Guyana",NA,NA,"Réserve de Petit-Saut. Piste de Crique Plomb. Forêt primaire, sur versant sur sol á drainage latéral superficiel.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PAGET 22",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"298","2009-07-17 14:29:00-03","MO","MOBOT","3203392","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","citrifolia","Myrcia citrifolia","(Aubl.) Urb.","Aníbal Castillo",NA,"Anibal Castillo","1998","5","12","Venezuela","Amazonas",NA,"Ríos Cuao-Sipapo, entre Boca del Cuao y Piedra Chamii. Municipio Autana.","-67.56666","4.9",NA,NA,NA,NA,NA,NA,NA,NA,"Castillo 5654",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"299","2009-07-17 14:29:00-03","MO","MOBOT","3203447","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","citrifolia","Myrcia citrifolia","(Aubl.) Urb.","Aníbal Castillo",NA,"Anibal Castillo","1997","4","13","Venezuela","Amazonas",NA,"Mezcla de los Ríos Cuao-Sipapo, vía Isla Ráton, entre Boca de Cuao y Piedra Chamii. Municipio Autana.","-67.56666","4.9",NA,NA,"225.00000000",NA,NA,NA,NA,NA,"Castillo 4618",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"300","2009-07-17 14:29:00-03","MO","MOBOT","3203464","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","citrifolia","Myrcia citrifolia","(Aubl.) Urb.","Aníbal Castillo",NA,"Anibal Castillo","1997","8","14","Venezuela","Amazonas",NA,"Río Cuao-Raudel del Danto. Municipio Autana.","-67.56666","4.9",NA,NA,"230.00000000",NA,NA,NA,NA,NA,"Castillo 5041",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"301","2012-10-19 13:06:00-03","MO","MOBOT","3207838","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","citrifolia","Myrcia citrifolia","(Aubl.) Urb.","M.F. Santos",NA,"Bassett Maguire","1944","8","6","Suriname",NA,NA,"Savanna No. 11.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Maguire 24229",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1",NA
"302","2009-11-10 18:23:00-02","MO","MOBOT","3414361","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","citrifolia","Myrcia citrifolia","(Aubl.) Urb.",NA,NA,"Oswaldo Handro","1931","12","16","Brazil","São Paulo",NA,"Sao Paulo, nativa no Jardim Botanico.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Handro s.n.",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"303","2010-11-23 06:39:00-02","MO","MOBOT","3203506","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","citrifolia","Myrcia citrifolia","(Aubl.) Urb.","B.K. Holst",NA,"Marion J. Jansen-Jacobs|Ben J.H. ter Welle|Doorjoohan Gopaul|V. James","1991","2","3","Guyana","Rupununi",NA,"Kuyuwini Landing, Kuyuwini River. Forest.","-59.25","2.16666",NA,NA,"200.00000000",NA,NA,NA,NA,NA,"Jansen-Jacobs 2321",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"304","2018-06-22 05:25:00-03","MO","MOBOT","2476956","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","glabra","Myrcia glabra","(O. Berg) D. Legrand",NA,NA,"Pe. Raulino Reitz|Roberto M. Klein","1953","4","23","Brazil","Santa Catarina",NA,"Garcia",NA,NA,NA,NA,"100.00000000",NA,NA,NA,NA,NA,"Reitz 552",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"305","2008-05-27 22:02:00-03","MO","MOBOT","3203350","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","glabra","Myrcia glabra","(O. Berg) D. Legrand","D. Legrand",NA,"Gert G. Hatschbach","1968",NA,NA,"Brazil","Paraná",NA,"Mun. Antonina. Rio do Nuvem.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hatschbach 18674",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"306","2008-05-27 22:02:00-03","MO","MOBOT","3203466","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","glabra","Myrcia glabra","(O. Berg) D. Legrand","M. Sobral",NA,"Gert G. Hatschbach","1983","4","28","Brazil","Paraná",NA,"Mangue Maior Santo (mun. Antonina).",NA,NA,NA,NA,"20.00000000",NA,NA,NA,NA,NA,"Hatschbach 46274",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"307","2008-05-27 22:02:00-03","MO","MOBOT","3207866","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","glabra","Myrcia glabra","(O. Berg) D. Legrand",NA,NA,"Gustavo Martinelli","1986","10","25","Brazil","Rio de Janeiro",NA,"Nova Friburgo, Reserva Ecológica Municipal de Macaé de Cima, Nascente do Rio das Flores.","-42.05","-22",NA,NA,"1100.00000000",NA,NA,NA,NA,NA,"Martinelli 11799",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"308","2008-05-27 22:02:00-03","MO","MOBOT","3207987","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","glabra","Myrcia glabra","(O. Berg) D. Legrand","M. Sobral",NA,"P.I. Oliveira","1980","2","16","Brazil","Paraná",NA,"Boa Vista (mun. Guaratuba).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Oliveira 228",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"309","2008-05-27 22:02:00-03","MO","MOBOT","3208116","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","glabra","Myrcia glabra","(O. Berg) D. Legrand","M.S.",NA,"Marcos Sobral","1983","5","23","Brazil","Rio Grande do Sul",NA,"Itapuã, Viamão.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sobral 2065",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"310","2008-05-27 22:02:00-03","MO","MOBOT","3208319","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","glabra","Myrcia glabra","(O. Berg) D. Legrand","M. Sobral",NA,"Gert G. Hatschbach","1983","5","10","Brazil","São Paulo",NA,"Rod. BR-116, rio Caatinga (mun. Barra do Turvo).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hatschbach 46281",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"311","2019-03-29 10:41:33-03","UFSM","HDCF","5585","S","Plantae","Myrtaceae","Myrcia","glabra","Myrcia glabra","(O. Berg.) D. Legrand","Longhi, S. J.","2005","Longhi, S. J.","2005","05","09","Brasil","Rio Grande do Sul","Montenegro","Próximo ao Polo Petroquímico","-51.4611015319824","-29.6886005401611",NA,NA,NA,NA,NA,NA,"05","09",NA,"Levantamento Masisa",NA,NA,"América",NA,"21601","auto",NA,NA,NA,NA,NA,NA
"312","2019-03-29 10:41:33-03","UFSM","HDCF","7043","S","Plantae","Myrtaceae","Myrcia","glabra","Myrcia glabra","(O. Berg.) D. Legrand","Figueira, M.","2015","Tust, M. A.","2015","04","13","Brasil","Rio Grande do Sul","Rio Pardo",NA,"-52.56","-30.06","-52.56","-30.06",NA,NA,NA,NA,"05","27",NA,"Altura de 12 m, RS-486-3-7-25",NA,NA,"América",NA,NA,NA,NA,NA,NA,NA,NA,NA
"313","2019-03-29 10:41:33-03","UFSM","HDCF","5998","S","Plantae","Myrtaceae","Myrcia","glabra","Myrcia glabra","(O. Berg.) D. Legrand","Figueira, M.","2016","Sangoi Rodrigues, T. E.","2006","12","01","Brasil","Rio Grande do Sul","Gravataí",NA,"-50.9919013977051","-29.9444007873535",NA,NA,NA,NA,NA,NA,"04","15",NA,NA,NA,NA,"América",NA,"25424","auto",NA,NA,NA,NA,NA,NA
"314","2019-03-29 10:41:33-03","UFSM","HDCF","5981","S","Plantae","Myrtaceae","Myrcia","glabra","Myrcia glabra","(O. Berg.) D. Legrand","Figueira, M.","2016","Sangoi Rodrigues, T. E.","2006","04","27","Brasil","Rio Grande do Sul","Santo Antônio da Patrulha",NA,"-50.5196990966797","-29.8174991607666",NA,NA,NA,NA,NA,NA,"04","15",NA,"Trabalho da EMPOFLORA",NA,NA,"América",NA,"29157","auto",NA,NA,NA,NA,NA,NA
"315","2018-09-12 14:48:21-03","UNIOESTE","UNOP","6420","S","Plantae","Myrtaceae","Myrcia","glabra","Myrcia glabra","(O.Berg) D.Legrand","Sobral, M.","2017","Temponi, L.G.; Silva, J.M.; Costa, E.F.; Silva, J.M.; Costa, E.F.","2010","03","20","Brasil","Paraná","Guaraqueçaba","Ilha do Superagui. Trilha para a praia Deserta.","-48.243889","-25.461917","-48.243889","-25.461917",NA,NA,NA,NA,"01","27","749","Arbusto, 2,5 m. Botões alvos.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"316","2020-08-31 09:07:54-03","INPA","INPA","4068","S","Plantae","Myrtaceae","Myrcia","citrifolia","Myrcia citrifolia","(Aubl.) Urb.","Legrand, CMDE","1967","Almeida, JC de","1956","08","09","Brasil","Amazonas","Manaus","Campo do Dr. Vieiralves, Campo do Dr. Vieiralves","-60.0250015258789","-3.10193991661072",NA,NA,NA,NA,"INPA0004068","INPA0004068 INPA0004068_e","12",NA,"INPA4068",NA,"Dicotyledon Com-Clade","Myrtales","Southern America",NA,"138090","auto",NA,NA,NA,NA,NA,NA
"317","2020-08-31 09:07:54-03","INPA","INPA","119560","S","Plantae","Myrtaceae","Myrcia","citrifolia","Myrcia citrifolia","(Aubl.) Urb.","Sobral, MEG; Souza, MAD de","2015","Miranda, FEL de","1984","06","21","Brasil","Amazonas","Presidente Figueiredo","Igarapé das Lajes, Presidente Figueiredo. Igarapé das Lajes.","-60.0250015258789","-2.03444004058838",NA,NA,NA,NA,"INPA0119560","INPA0119560 INPA0119560_e INPA0119560_e1",NA,NA,"887",NA,"Dicotyledon Com-Clade","Myrtales","Southern America",NA,"229398","auto",NA,NA,NA,NA,NA,NA
"318","2021-01-10 20:47:03-03","INPA","INPA","288479","S","Plantae","Myrtaceae","Myrcia","citrifolia","Myrcia citrifolia","(Aubl.) Urb.","Demarchi, LO","2020","Demarchi, LO","2018","09","06","Brasil","Amazonas","São Sebastião do Uatumã","RDS Uatumã, Parcelas do PELD-MAUA e arredores","-59.218333","-2.191944","-59.218333","-2.191944","40","40","INPA0288479",NA,NA,NA,"1330",NA,"Dicotyledon Com-Clade","Myrtales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"319","2020-08-31 09:07:54-03","INPA","INPA","274243","S","Plantae","Myrtaceae","Myrcia","citrifolia","Myrcia citrifolia","(Aubl.) Urb.","Sobral, MEG; Souza, MAD de","2019","Demarchi, LO","2015","08","28","Brasil","Amazonas","Presidente Figueiredo","RDS Uatumã, Próximo do ramal Uatto","-59.008333","-2.175","-59.008333","-2.175",NA,NA,"INPA0274243",NA,"04",NA,"616",NA,"Dicotyledon Com-Clade","Myrtales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"320","2021-01-10 20:47:03-03","INPA","INPA","288421","S","Plantae","Myrtaceae","Myrcia","citrifolia","Myrcia citrifolia","(Aubl.) Urb.","Demarchi, LO","2020","Demarchi, LO","2018","07","14","Brasil","Amazonas","São Sebastião do Uatumã","RDS Uatumã, Parcelas do PELD-MAUA e arredores","-59.218333","-2.191944","-59.218333","-2.191944","40","40","INPA0288421",NA,NA,NA,"1266",NA,"Dicotyledon Com-Clade","Myrtales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"321","2020-08-31 09:07:54-03","INPA","INPA","284057","S","Plantae","Myrtaceae","Myrcia","citrifolia","Myrcia citrifolia","(Aubl.) Urb.",NA,"2019","Amorim, BS","2019","03","03","Brasil","Amazonas","Presidente Figueiredo","Cachoeira das Lages, ambiente de Campinarana às margens do igarapé","-60.0250015258789","-2.03444004058838",NA,NA,NA,NA,"INPA0284057",NA,"03",NA,"2069",NA,"Dicotyledon Com-Clade","Myrtales","Southern America",NA,"229398","auto",NA,NA,NA,NA,NA,NA
"322","2021-01-10 20:47:03-03","INPA","INPA","288407","S","Plantae","Myrtaceae","Myrcia","citrifolia","Myrcia citrifolia","(Aubl.) Urb.","Demarchi, LO","2020","Demarchi, LO","2018","07","10","Brasil","Amazonas","São Sebastião do Uatumã","RDS Uatumã, Parcelas do PELD-MAUA e arredores","-59.218333","-2.191944","-59.218333","-2.191944","40","40","INPA0288407",NA,NA,NA,"1252",NA,"Dicotyledon Com-Clade","Myrtales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"323","2021-01-10 20:47:03-03","INPA","INPA","288539","S","Plantae","Myrtaceae","Myrcia","citrifolia","Myrcia citrifolia","(Aubl.) Urb.","Demarchi, LO","2020","Demarchi, LO","2018","11","06","Brasil","Amazonas","São Sebastião do Uatumã","RDS Uatumã, Parcelas do PELD-MAUA e arredores","-59.218333","-2.191944","-59.218333","-2.191944","40","40","INPA0288539",NA,NA,NA,"1410",NA,"Dicotyledon Com-Clade","Myrtales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"324","2020-08-31 09:07:54-03","INPA","INPA","197337","S","Plantae","Myrtaceae","Myrcia","citrifolia","Myrcia citrifolia","(Aubl.) Urb.","Ramos, JF","1999","Vicentini, A","1998","09","03","Brasil","Amazonas",NA,"Parque Nacional de Jaú, Campina do Patauá. Parque Nacional de Jaú. Quadrante K6, baia 2, mata baixa de transição. Floresta de Campinarana.","-61.5","-1.9","-61.5","-1.9",NA,NA,"INPA0197337","INPA0197337 INPA0197337_e","08",NA,"1380",NA,"Dicotyledon Com-Clade","Myrtales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"325","2020-08-31 09:07:54-03","INPA","INPA","106352","S","Plantae","Myrtaceae","Myrcia","citrifolia","Myrcia citrifolia","(Aubl.) Urb.","Coêlho, DF; Silva, MF da","1982","Branch, LC","1982","07","22","Brasil","Pará","Santarém","Alter do Chão, Alter do Chão","-54.9","-2.5","-54.9","-2.5",NA,NA,"INPA0106352","INPA0106352 INPA0106352_1 INPA0106352_1e INPA0106352_e",NA,NA,"190",NA,"Dicotyledon Com-Clade","Myrtales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"326","2021-01-10 20:47:03-03","INPA","INPA","106352","Dupli","Plantae","Myrtaceae","Myrcia","citrifolia","Myrcia citrifolia","(Aubl.) Urb.","Coêlho, DF; Silva, MF da","1982","Branch, LC","1982","07","22","Brasil","Pará","Santarém","Alter do Chão, Alter do Chão","-54.9","-2.5","-54.9","-2.5",NA,NA,"INPA0106352","INPA0106352 INPA0106352_1 INPA0106352_1e INPA0106352_e",NA,NA,"190",NA,"Dicotyledon Com-Clade","Myrtales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"327","2020-08-31 09:07:54-03","INPA","INPA","138385","S","Plantae","Myrtaceae","Myrcia","citrifolia","Myrcia citrifolia","(Aubl.) Urb.","Souza, MAD de","1997","Ferreira, CAC","1986","03","12","Brasil","Amazonas","Presidente Figueiredo","Canteiro de obras da Hidrelétrica de Balbina, Canteiro de obras da Usina Hidrelétrica de Balbina, a montante da barragem. Linha D-01, margem direita do Rio Uatumã","-60","-1.033333","-60","-1.033333",NA,NA,"INPA0138385","INPA0138385 INPA0138385_e INPA0138385_e1","01",NA,"6751",NA,"Dicotyledon Com-Clade","Myrtales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"328","2020-08-31 09:07:54-03","INPA","INPA","139071","S","Plantae","Myrtaceae","Myrcia","citrifolia","Myrcia citrifolia","(Aubl.) Urb.","Sobral, MEG; Souza, MAD de","2019","Kubitzki, K","1979","09","04","Brasil","Amazonas","Santa Isabel do Rio Negro","Temedauí, Rio Negro, Tamedauí, right river bank 2 hours below Tapuruquara.","-64.947222","-0.730556","-64.947222","-0.730556",NA,NA,"INPA0139071","INPA0139071 INPA0139071_e INPA0139071_e1","04",NA,"79-102",NA,"Dicotyledon Com-Clade","Myrtales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"329","2020-08-31 09:07:54-03","INPA","INPA","15795","S","Plantae","Myrtaceae","Myrcia","citrifolia","Myrcia citrifolia","(Aubl.) Urb.","Legrand, CMDE","1968","Rodrigues, WA","1965","09","19","Brasil","Amazonas","Rio Preto da Eva","AM 010, Km 99., Estrada Manaus-Itacoatiara, Km 99","-59.483199","-2.766406","-59.483199","-2.766406",NA,NA,"INPA0015795","INPA0015795 INPA0015795_e",NA,NA,"7133",NA,"Dicotyledon Com-Clade","Myrtales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"330","2020-08-31 09:07:54-03","INPA","INPA","198226","S","Plantae","Myrtaceae","Myrcia","citrifolia","Myrcia citrifolia","(Aubl.) Urb.","Ramos, JF","1998","Barbosa, EM","1997",NA,NA,"Brasil","Pará","Oriximinã","Mina Saracá, Mineração Rio do Norte, Porto Trombetas - Mina Saracá","-56.45","1.7","-56.45","1.7",NA,NA,"INPA0198226","INPA0198226 INPA0198226_e","10",NA,"132",NA,"Dicotyledon Com-Clade","Myrtales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"331","2021-01-10 20:47:03-03","INPA","INPA","212020","S","Plantae","Myrtaceae","Myrcia","citrifolia","Myrcia citrifolia","(Aubl.) Urb.",NA,NA,"Magnusson, WE","1998","04","04","Brasil","Pará","Santarém","Alter do Chão, Alter do Chão","-54.9","-2.5","-54.9","-2.5",NA,NA,"INPA0212020","INPA0212020 INPA0212020_e",NA,NA,"INPA212020",NA,"Dicotyledon Com-Clade","Myrtales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"332","2020-08-31 09:07:54-03","INPA","INPA","222524","S","Plantae","Myrtaceae","Myrcia","citrifolia","Myrcia citrifolia","(Aubl.) Urb.","Ramos, JF","2007","Carvalho, FA de","2007","11","27","Brasil","Roraima","Caracaraí","Parque Nacional do Viruá, Beira da Estrada Perdida.","-61","1.28","-61","1.28",NA,NA,"INPA0222524","INPA0222524 INPA0222524_e","11",NA,"923A",NA,"Dicotyledon Com-Clade","Myrtales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"333","2020-08-31 09:07:54-03","INPA","INPA","223373","S","Plantae","Myrtaceae","Myrcia","citrifolia","Myrcia citrifolia","(Aubl.) Urb.","Ramos, JF","2007","Carvalho, FA de","2006","12","02","Brasil","Roraima","Caracaraí","Parque Nacional do Viruá, Fim da Estrada Perdida. Beira da estrada perdida.","-61","1.28","-61","1.28",NA,NA,"INPA0223373","INPA0223373 INPA0223373_e","09",NA,"1050",NA,"Dicotyledon Com-Clade","Myrtales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"334","2020-08-31 09:07:54-03","INPA","INPA","242323","S","Plantae","Myrtaceae","Myrcia","citrifolia","Myrcia citrifolia","(Aubl.) Urb.","Meirelles, J","2011","Pereira, PA","2011","10","14","Brasil","Roraima","Caracaraí","Parque Nacional do Viruá, Estrada Perdida (depois da 1ª bueira).","-61","1.28","-61","1.28",NA,NA,"INPA0242323","INPA0242323 INPA0242323_e","11",NA,"94",NA,"Dicotyledon Com-Clade","Myrtales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"335","2020-08-31 09:07:54-03","INPA","INPA","250215","S","Plantae","Myrtaceae","Myrcia","citrifolia","Myrcia citrifolia","(Aubl.) Urb.","Damasco, G","2011","Damasco, G","2010","03","26","Brasil","Roraima","Caracaraí","Parque Nacional Viruá - GRID PPBIO - Parcela L04-3","-61.128","1.816","-61.128","1.816",NA,NA,"INPA0250215","INPA0250215 INPA0250215_e","07","01","1080",NA,"Dicotyledon Com-Clade","Myrtales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"336","2020-08-31 09:07:54-03","INPA","INPA","256226","S","Plantae","Myrtaceae","Myrcia","citrifolia","Myrcia citrifolia","(Aubl.) Urb.",NA,NA,"Ferreira, CAC","1998","12","19","Brasil","Acre","Mâncio Lima","Localidade São Domingos","-73.270833","-7.675833","-73.270833","-7.675833",NA,NA,"INPA0256226","INPA0256226 INPA0256226_e",NA,NA,"11732",NA,"Dicotyledon Com-Clade","Myrtales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"337","2020-08-31 09:07:54-03","INPA","INPA","269317","S","Plantae","Myrtaceae","Myrcia","citrifolia","Myrcia citrifolia","(Aubl.) Urb.","Sobral, MEG; Souza, MAD de","2016","Householder, JE","2012","11","27","Brasil","Amazonas","Presidente Figueiredo","Presidente Figueiredo, Rio Uatumã near the Balbina water reservoir. On the road towards the ATTO climate research station site.","-60.016667","-2.05","-60.016667","-2.05","35","35","INPA0269317",NA,"08",NA,"2185",NA,"Dicotyledon Com-Clade","Myrtales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"338","2020-08-31 09:07:54-03","INPA","INPA","268682","S","Plantae","Myrtaceae","Myrcia","citrifolia","Myrcia citrifolia","(Aubl.) Urb.","Santos, MF dos","2014","Santos, MF dos","2011","12","15","Brasil","Amazonas","Presidente Figueiredo","Cachoeira das Lajes, km 113 da BR-174, próximo ao igarapé.","-59.972444","-2.92975","-59.972444","-2.92975","130","130","INPA0268682",NA,NA,NA,"766",NA,"Dicotyledon Com-Clade","Myrtales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"339","2020-08-31 09:07:54-03","INPA","INPA","37050","S","Plantae","Myrtaceae","Myrcia","citrifolia","Myrcia citrifolia","(Aubl.) Urb.","Sobral, MEG","2014","Silva, MF da","1972","07","20","Brasil","Amazonas",NA,"BR 319, Rio Castanho a Rio Tupana, Estrada Manaus-Porto Velho, trecho entre os rios Castanho e Tupana. Mata de terra firme, argilosa.","-60.970147","-4.018722","-60.970147","-4.018722",NA,NA,"INPA0037050","INPA0037050 INPA0037050_e INPA0037050_e1 INPA0037050_nd1",NA,NA,"959",NA,"Dicotyledon Com-Clade","Myrtales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"340","2020-08-31 09:07:54-03","INPA","INPA","4018","S","Plantae","Myrtaceae","Myrcia","citrifolia","Myrcia citrifolia","(Aubl.) Urb.","Legrand, CMDE","1967","Almeida, JC de","1956","08","01","Brasil","Amazonas","Manaus","Igarapé de São Raimundo, Estrada antiga de São Raimundo","-60.016667","-3.116667","-60.016667","-3.116667",NA,NA,"INPA0004018","INPA0004018 INPA0004018_e","12",NA,"INPA4018",NA,"Dicotyledon Com-Clade","Myrtales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
