"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","recordNumber","occurrenceRemarks","continentOcean","preparationType","previousCatalogNumber","typeStatus","phylum","order","infraspecificEpithet","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"2078","2020-11-18 11:41:17-03","UERJ","HRJ","12690","PreservedSpecimen","Plantae","Proteaceae","Roupala","montana","Roupala montana","Aubl.","Matos, I. S.","2015","08","30","Matos, I.S.","2015","06","02","Brasil","Rio de Janeiro","Itatiaia","Parque Nacional do Itatiaia.","-44.5633010864258","-22.4960994720459",NA,NA,NA,NA,"HRJ00012843",NA,"64",NA,NA,NA,NA,NA,NA,NA,NA,"19648","auto",NA,NA,NA,NA,NA
"2079","2020-11-18 11:50:01-03","UERJ","HRJ","12367","PreservedSpecimen","Plantae","Proteaceae","Roupala","montana","Roupala montana brasiliensis","(Klotzch) K.S.Edwards",NA,NA,NA,NA,"L. P. G. Rosa; #?#W Silva, C.L. Oliveira","2011","08","25","Brasil","Rio de Janeiro","Angra dos Reis","Ilha Grande.","-44.3180999755859","-23.0067005157471",NA,NA,"590","590","HRJ00012341",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,"brasiliensis","32988","auto",NA,NA,NA,NA,NA
"2080","2021-02-04 10:29:56-03","UFRPE","HST","21298","PreservedSpecimen","Plantae","Proteaceae","Roupala","montana","Roupala montana","Aubl.","M.L.Guedes","2012","08",NA,"M.L.Guedes; M.Lisboa, et al.","2012","07","08","Brasil","Bahia","Rio de Contas","Chapada Diamantina","-41.8","-13.55","41W48'","13S33'",NA,NA,"HST021298",NA,"21106","Árvore ca. 4 m alt.; folhas coriáceas, discolores; inflorescência com flores cremes, estames esverdeados.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2081","2021-02-04 10:29:56-03","UFRPE","HST","21136","PreservedSpecimen","Plantae","Proteaceae","Roupala","montana","Roupala montana","Aubl.","M.L.Guedes","2014","12",NA,"M.L.Guedes; Alunos de Botânica Econômica","2014",NA,NA,"Brasil","Bahia","Maraú","Litoral Sul, ponto 22","-38.947222","-13.965","38W56'50''","13S57'54''",NA,NA,"HST021136",NA,"22936","Árvore; folhas coriáceas, discolores; inflorescência axilar; flores alvas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2082","2021-02-04 10:29:56-03","UFRPE","HST","12458","PreservedSpecimen","Plantae","Proteaceae","Roupala","montana","Roupala montana","Aubl.","M.M.Silva","2014","11",NA,"A.M.Miranda; et al.","2003","09","19","Brasil","Bahia","Caitité","Fazenda Ourinçagas",NA,NA,NA,NA,NA,NA,"HST012458",NA,"4192","Arbusto ca. 1 m alt.; caule amarronzado; folhas coriáceas; inicio de frutificação.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2083","2021-02-04 10:29:56-03","UFRPE","HST","11738","PreservedSpecimen","Plantae","Proteaceae","Roupala","montana","Roupala montana","Aubl.",NA,NA,NA,NA,"F.H.F.Nascimento","1999","08","09","Brasil","Bahia","Rio de Contas","trilha do Rio Camburu","-41.884167","-13.368611","41W53'3''","13S22'7''","1400","1450","HST011738",NA,"228","Arbusto ca. 2 m alt.; folhas dicolores, coriáceas; eixo principal da inflorescência verde; botões alvo-esverdeados; pétalas alvas a ocráceas, ovário ocráceo, estigma alvo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2084","2021-02-04 10:29:56-03","UFRPE","HST","19760","PreservedSpecimen","Plantae","Proteaceae","Roupala","montana","Roupala montana","Aubl.",NA,NA,NA,NA,"G.M.Delmacia","2012","03","15","Brasil","Ceará","Crato",NA,"-39.4094009399414","-7.23416996002197",NA,NA,NA,NA,"HST019760",NA,"s.n.","Árvore; cor do cálice amarelo.",NA,NA,NA,NA,NA,NA,NA,"30071","auto",NA,NA,NA,NA,NA
"2085","2021-02-04 10:29:56-03","UFRPE","HST","3265","PreservedSpecimen","Plantae","Proteaceae","Roupala","montana","Roupala montana var. brasiliensis","(Klotzsch)K.S.Edwards",NA,"2018",NA,NA,"F.S. dos Santos; J.A.de Jesus","1968","10","31","Brasil","Bahia","Ilhéus","CEPEC. Plantação de cacau","-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,"HST003265",NA,"193","Árvore ca. 60 m alt. e 50 cm de diâmetro; flores cremes, botões verdes. Planta Herbário Centro do Cacau.",NA,NA,NA,NA,NA,NA,"var. brasiliensis","61245","auto",NA,NA,NA,NA,NA
"2086","2021-02-04 10:29:56-03","UFRPE","HST","19761","PreservedSpecimen","Plantae","Proteaceae","Roupala","montana","Roupala montana","Aubl.","A.M.Miranda","2018","04","11","D.G.Macêdo","2012","03","15","Brasil","Ceará","Crato",NA,"-39.4094009399414","-7.23416996002197",NA,NA,NA,NA,"HST019761",NA,"s.n.","Cálice amarelo.",NA,NA,NA,NA,NA,NA,NA,"30071","auto",NA,NA,NA,NA,NA
"2087","2021-02-04 10:29:56-03","UFRPE","HST","22923","PreservedSpecimen","Plantae","Proteaceae","Roupala","montana","Roupala montana","Aubl.","A.M.Miranda","2019","09",NA,"S.F. Oliveira","2019","08","08","Brasil","Ceará","Crato",NA,"-39.4094009399414","-7.23416996002197",NA,NA,NA,NA,"HST022923",NA,"24","Árvore. (Tese: Análises de zonas ecotonais em diferentes tipos vegetacionais NE do Brasil)",NA,NA,NA,NA,NA,NA,NA,"30071","auto",NA,NA,NA,NA,NA
"2088","2021-02-04 10:29:56-03","UFRPE","HST","10057","PreservedSpecimen","Plantae","Proteaceae","Roupala","montana","Roupala montana","Aubl.","M.L.Guedes","2010","05","19","A.M.Miranda; D.Lima","1999","01","12","Brasil","Ceará","Crato","Floresta Nacional do Araripe","-39.4094009399414","-7.23416996002197",NA,NA,NA,NA,"HST010057",NA,"3094","Arbusto ca. 1,80m alt.; caule amarronzado; folhas coriáceas; frutos maduros, deiscentes, marrons. Orla da mata.",NA,NA,NA,NA,NA,NA,NA,"30071","auto",NA,NA,NA,NA,NA
"2089","2021-02-04 10:29:56-03","UFRPE","HST","20314","PreservedSpecimen","Plantae","Proteaceae","Roupala","montana","Roupala montana","Aubl.","R.C.Mendonça","1994","04",NA,"W.A.Hoffmann","1994","04","14","Brasil","Distrito Federal","Brasília","Reserva Ecológica do IBGE","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"HST020314",NA,"2","Arbusto ca. 1,5 m alt.; flores brancas.",NA,NA,NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA
"2090","2021-02-04 10:29:56-03","UFRPE","HST","19861","PreservedSpecimen","Plantae","Proteaceae","Roupala","montana","Roupala montana var. brasiliensis","(Klotzsch)K.S.Edwards",NA,"2018",NA,NA,"A.L.Cavalheiro","1995","01","31","Brasil","Paraná","Telêmaco Borba","Fazenda Monte Alegre, Harmonia","-50.6156005859375","-24.3239002227783",NA,NA,NA,NA,"HST019861",NA,"4","Indivíduos jovens ca. 1 m alt.; frutos verdes a +- 50 m da margem do Rio Tibagi; indivíduos adulto a 100 m da margem.",NA,NA,NA,NA,NA,NA,"var. brasiliensis","35037","auto",NA,NA,NA,NA,NA
"2091","2021-02-04 10:29:56-03","UFRPE","HST","14280","PreservedSpecimen","Plantae","Proteaceae","Roupala","montana","Roupala montana var. brasiliensis","(Klotzsch)K.S.Edwards",NA,"2018",NA,NA,"E.M.Francisco; et al.","1998","07","05","Brasil","Paraná","Ventania",NA,"-50.2428016662598","-24.2458000183105",NA,NA,NA,NA,"HST014280",NA,"s.n.","Arvoreta 4-5m; flores amarelo-creme, odoríferas",NA,NA,NA,NA,NA,NA,"var. brasiliensis","32424","auto",NA,NA,NA,NA,NA
"2092","2021-02-04 10:29:56-03","UFRPE","HST","19086","PreservedSpecimen","Plantae","Proteaceae","Roupala","montana","Roupala montana var. brasiliensis","(Klotzsch)K.S.Edwards",NA,"2018",NA,NA,"J.A.Ferreira","1999","02","09","Brasil","Paraná","Ventania","Sítio Pinheiros","-50.2428016662598","-24.2458000183105",NA,NA,NA,NA,"HST019086",NA,"s.n.","Árvore ca. 2 m alt.; flores brancas.",NA,NA,NA,NA,NA,NA,"var. brasiliensis","32424","auto",NA,NA,NA,NA,NA
"2093","2021-02-04 10:29:56-03","UFRPE","HST","16039","PreservedSpecimen","Plantae","Proteaceae","Roupala","montana","Roupala montana","Aubl.","A.M.Miranda","2018","04","06","I.Meunier ; et al.","2006","01","19","Brasil","Pernambuco","Exu","Fazenda Taboquinha","-39.7242012023926","-7.51194000244141",NA,NA,NA,NA,"HST016039",NA,"s.n.","Árvore de pequeno porte",NA,NA,NA,NA,NA,NA,NA,"29194","auto",NA,NA,NA,NA,NA
"2094","2021-02-04 10:29:56-03","UFRPE","HST","21026","PreservedSpecimen","Plantae","Proteaceae","Roupala","montana","Roupala montana","Aubl.","A.C.Bieras","2005","02","10","A.C.Bieras","2005","02","10","Brasil","São Paulo","Pratânia",NA,"-48.6599998474121","-22.7999992370605",NA,NA,NA,NA,"HST021026",NA,"107","Árvore ca. 4 m alt.",NA,NA,NA,NA,NA,NA,NA,"14688","auto",NA,NA,NA,NA,NA
"2095","2021-03-01 11:51:10-03","UFPE","UFP","37231","PreservedSpecimen","Plantae","Proteaceae","Roupala","montana","Roupala montana","Aubl.",NA,NA,NA,NA,"Nascimento, FHF","1999","08","09","Brasil","Bahia","Rio das Contas",NA,"-41.891667","-13.386111","-41.891667","-13.386111","1400","1450","UFP037231",NA,"228","Arbusto com cerca de 2 metros de altura. Folhas discolores, coriáceas. Eixo principal da inflorescência verde. Botões alvo-esverdeados. Pétalas alvas a ocráceas. Ovário ocráceo. Estigma alvo.; Campo Cerrado.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2096","2021-03-01 11:51:10-03","UFPE","UFP","69363","PreservedSpecimen","Plantae","Proteaceae","Roupala","montana","Roupala montana","Aubl.","Cavalcanti, D","2010","12",NA,"Cavalcanti, D; Alves, M; Chaves, MA","2010","11","12","Brasil","Pernambuco","Goiana",NA,"-34.820556","-7.606111","-34.820556","-7.606111",NA,NA,"UFP069363",NA,"351","Arvoreta aproximadamente 5 metros de altura, flores amareladas.; &nf;Mata Atlântica.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2097","2020-09-25 10:39:40-03","UFPE","UFP","81243","PreservedSpecimen","Plantae","Proteaceae","Roupala","montana","Roupala montana","Aubl.","Vale, CO","2015","02","11","Gonçalves, FB","2014","05","21","Brasil","Sergipe","Itaporanga d' Ajuda",NA,NA,NA,NA,NA,NA,NA,"UFP081243",NA,"177","Árvore. Nº do conglomerado: 143, coordenadas UTM do Ponto Central: E(0670452 m) e N(8785790m), Número da Subunidade: 3, Nº da Subparcela:10, Número da árvore: 54 - F6.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2098","2021-03-01 11:51:10-03","UFPE","UFP","83233","PreservedSpecimen","Plantae","Proteaceae","Roupala","montana","Roupala montana","Aubl.","Coutinho, TS","2017","08","10","Coutinho, TS; Bazante, ML","2017","07","19","Brasil","Ceará","Crato",NA,"-39.498889","-7.249167","-39.498889","-7.249167",NA,NA,"UFP083233",NA,"214","Árvore ca. 2,5 m alt.; frutos esverdeados.; Cerrado.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2099","2020-10-27 11:20:13-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae","Proteaceae","Roupala","montana","Roupala montana","Aubl.","Vale, CO","2015","02","11","Gonçalves, FB","2014","05","21","Brasil","Sergipe","Itaporanga d' Ajuda",NA,NA,NA,NA,NA,NA,NA,NA,NA,"177","Árvore. Nº do conglomerado: 143, coordenadas UTM do Ponto Central: E(0670452 m) e N(8785790m), Número da Subunidade: 3, Nº da Subparcela:10, Número da árvore: 54 - F6.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2100","2021-03-01 11:51:10-03","UFPE","UFP","64812","PreservedSpecimen","Plantae","Proteaceae","Roupala","montana","Roupala montana","Aubl.","Lima-Verde, LM","2000","07",NA,"Lima-Verde, LM","2000","07","07","Brasil","Ceará","Crato",NA,"-39.4094009399414","-7.23416996002197",NA,NA,NA,NA,"UFP064812",NA,"2176","Frequente.; Árvore, 4 metros, frequente, corola creme.; Floresta Ombrófila.",NA,NA,NA,NA,NA,NA,NA,"30071","auto",NA,NA,NA,NA,NA
"2101","2021-03-01 11:51:10-03","UFPE","UFP","34947","PreservedSpecimen","Plantae","Proteaceae","Roupala","montana","Roupala montana","Aubl.",NA,NA,NA,NA,"Alves, M; Menezes, N; Alves, V; Arruda, R; Strasburg, R; Fantinati, M; et al.","2000","08","23","Brasil","Minas Gerais","Santana do Riacho",NA,"-43.7144012451172","-19.1688995361328",NA,NA,"1200","1200","UFP034947",NA,"2115","Arvoreta com cerca de 2,5 metros de altura, folhas jovens compostas, lobadas ou inteiras, frutos imaturos pardacentos.; Cerrado transição para Campo Rupestre.",NA,NA,NA,NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA
"2102","2020-09-25 10:39:40-03","UFPE","UFP","35937","PreservedSpecimen","Plantae","Proteaceae","Roupala","montana","Roupala montana","Aubl.","Prance, GT","2003","06","03","Lorenzi, H","1991","06","20","Brasil","Minas Gerais","São Sebastião do Paraíso",NA,"-46.9914016723633","-20.9169006347656",NA,NA,NA,NA,"UFP035937",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,"24792","auto",NA,NA,NA,NA,NA
"2103","2021-03-01 11:51:10-03","UFPE","UFP","35936","PreservedSpecimen","Plantae","Proteaceae","Roupala","montana","Roupala montana","Aubl.","Prance, GT","2003","06","06","Hoehne, FC","1931","11","27","Brasil","São Paulo","São Paulo",NA,"-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"UFP035936",NA,"s.n.","Árvore pequena",NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA
"2104","2021-03-01 11:51:10-03","UFPE","UFP","64764","PreservedSpecimen","Plantae","Proteaceae","Roupala","montana","Roupala montana","Aubl.","Lima-Verde, LM","1999","08",NA,"Lima-Verde, LM","1999","08","11","Brasil","Ceará","Crato",NA,"-39.4094009399414","-7.23416996002197",NA,NA,NA,NA,"UFP064764",NA,"1546","Árvore de 5 metros e com flores amarelas.",NA,NA,NA,NA,NA,NA,NA,"30071","auto",NA,NA,NA,NA,NA
"2105","2021-03-01 11:51:10-03","UFPE","UFP","64766","PreservedSpecimen","Plantae","Proteaceae","Roupala","montana","Roupala montana","Aubl.","Lima-Verde, LM","1999","09",NA,"Lima-Verde, LM","1999","09","14","Brasil","Ceará","Crato",NA,"-39.4094009399414","-7.23416996002197",NA,NA,NA,NA,"UFP064766",NA,"1675","Árvore de 6 metros.",NA,NA,NA,NA,NA,NA,NA,"30071","auto",NA,NA,NA,NA,NA
"2106","2021-03-01 11:51:10-03","UFPE","UFP","35938","PreservedSpecimen","Plantae","Proteaceae","Roupala","montana","Roupala montana paraense","(Sleumer) K.S. Edwards","Prance, GT","2003","06","06","Yano, O; Santos, DP","1983","06","22","Brasil","Rio de Janeiro","Resende",NA,"-44.4467010498047","-22.468900680542",NA,NA,NA,NA,"UFP035938",NA,"s.n.","Flores amarelo claras.",NA,NA,NA,NA,NA,NA,"paraense","36089","auto",NA,NA,NA,NA,NA
"2107","2020-09-25 10:39:40-03","UFPE","UFP","35940","PreservedSpecimen","Plantae","Proteaceae","Roupala","montana","Roupala montana","Aubl.","Handro, O","1958","10","29","Kuhlmann, M","1954","09","02","Brasil","São Paulo","Ribeirão Bonito",NA,"-48.1699981689453","-22.0599994659424",NA,NA,NA,NA,"UFP035940",NA,"3074","Árvore do cerrado.",NA,NA,NA,NA,NA,NA,NA,"20347","auto",NA,NA,NA,NA,NA
"2108","2020-03-10 11:23:22-03","CPATSA","HTSA","7752","PreservedSpecimen","Plantae","Proteaceae","Roupala","montana","Roupala montana","Benth.","Fontana, A.P.","2016","09","28","Fontana, A.P.; Silva, J.R.","2016","09","28","Brasil","Pernambuco","Moreilândia","Chapada do Araripe, Serra Mata Grande, propriedade do Sr. Zé Miranda e Luiz Soares de Brito.","-39.785278","-7.8925","-39.785278","-7.8925",NA,NA,NA,NA,"3889","Arbórea, ca. 4m. Folhas dimórficas. Inflorescências eretas verdes.; Caatinga",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2109","2019-07-31 14:33:18-03","CPATSA","HTSA","4890","PreservedSpecimen","Plantae","Proteaceae","Roupala","montana","Roupala montana","Benth.",NA,NA,NA,NA,"Popovkin, A.V.","2008","10","26","Brasil","Bahia","Entre Rios","Fazenda Rio do Negro. Residual stands of the Atlan, Restinga-type forest of the Rio do Negro valley, ca. 15 km southeast of Entre Rios.","-38.090556","-12.038333","-38.090556","-12.038333",NA,NA,NA,NA,"428","Tree 5 m high. Fruit green. Photo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2110","2020-09-12 05:00:02-03","US","US","USw13051","PreservedSpecimen","Plantae","Proteaceae","Roupala","montana","Roupala montana","Aubl.",NA,NA,NA,NA,"G. Stahel",NA,NA,NA,"Suriname",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"249",NA,"South America - Neotropics",NA,NA,NA,NA,"Proteales",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"2111","2020-09-12 05:00:02-03","US","US","USw13051","PreservedSpecimen","Plantae","Proteaceae","Roupala","montana","Roupala montana","Aubl.",NA,NA,NA,NA,"G. Stahel",NA,NA,NA,"Suriname",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"249",NA,"South America - Neotropics",NA,NA,NA,NA,"Proteales",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"2112","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Proteaceae","Roupala","montana","Roupala montana","Aubl.",NA,NA,NA,NA,"L. Tatto","1941","6",NA,"Brazil","Rio de Janeiro","Rio de Janeiro","Horto Florestal da Gávea","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,NA,NA,"22",NA,"South America - Neotropics",NA,NA,NA,NA,"Proteales",NA,"57442","auto","Dicotyledonae",NA,NA,"1",NA
"2113","2020-09-12 05:00:02-03","US","US","2964931","PreservedSpecimen","Plantae","Proteaceae","Roupala","montana","Roupala montana","Aubl.",NA,NA,NA,NA,"E. P. Heringer","1980","9","15","Brazil","Goiás","Luziânia",NA,"-47.9502983093262","-16.2525005340576",NA,NA,NA,NA,"US01337432","US01337432_01","18133",NA,"South America - Neotropics",NA,NA,NA,NA,"Proteales",NA,"83221","auto","Dicotyledonae",NA,NA,"1",NA
"2114","2020-09-12 05:00:02-03","US","US","2580410","PreservedSpecimen","Plantae","Proteaceae","Roupala","montana","Roupala montana","Aubl.",NA,NA,NA,NA,"R. Reitz & R. M. Klein","1961","3","24","Brazil","Santa Catarina","São Francisco do Sul","Morro do Campo Alegre.","-48.6380996704102","-26.2432994842529",NA,NA,"1200",NA,"US01333192","US01333192_01","10965",NA,"South America",NA,NA,NA,NA,"Proteales",NA,"23627","auto","Dicotyledonae",NA,NA,"1",NA
"2115","2020-09-12 05:00:02-03","US","US","3305669","PreservedSpecimen","Plantae","Proteaceae","Roupala","montana","Roupala montana","Aubl.","Jansen-Jacobs, M. J., (U), Nationaal Herbarium Nederland, Utrecht University branch",NA,NA,NA,"M. J. Jansen-Jacobs, B. Welle, H. J. M. Sipman & V. James","1992","9","30","Guyana","U. Takutu-U. Essequibo",NA,"Kusad Mountains, Rupununi District","-59.83","2.75",NA,NA,"250","450","US00709951",NA,"2712",NA,"South America - Neotropics",NA,NA,NA,NA,"Proteales",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"2116","2020-09-12 05:00:02-03","US","US","3475332","PreservedSpecimen","Plantae","Proteaceae","Roupala","montana","Roupala montana","Aubl.",NA,NA,NA,NA,"A. Chaviel","1992","2",NA,"Venezuela","Amazonas","Atabapo","Cerro Parú","-65.51","4.56",NA,NA,"590",NA,"US00826116",NA,"179",NA,"South America - Neotropics",NA,NA,NA,NA,"Proteales",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"2117","2020-09-12 05:00:02-03","US","US","1901225","PreservedSpecimen","Plantae","Proteaceae","Roupala","montana","Roupala montana","Aubl.","Sleumer, H. O.",NA,NA,NA,"F. Cardona Puig","1946","10","26","Venezuela","Bolívar",NA,"Río Uaiparú, affl. del Ikabarú, Río Caroní, Guayana",NA,NA,NA,NA,"500",NA,"US00880844",NA,"1902",NA,"South America - Neotropics",NA,NA,NA,NA,"Proteales",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"2118","2020-09-12 05:00:02-03","US","US","3315610","PreservedSpecimen","Plantae","Proteaceae","Roupala","montana","Roupala montana","Aubl.","Edwards, K. S.",NA,NA,NA,"T. Henkel, M. Chin & W. Ryan","1993","1","12","Guyana","Potaro-Siparuni",NA,"Pakaraima Mts, adj. to E bank, Upper Ireng R; between Cipo settlement & Norugu Creek","-60.0333","4.8",NA,NA,"585","600","US00511518",NA,"709",NA,"South America - Neotropics",NA,NA,NA,NA,"Proteales",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"2119","2020-09-12 05:00:02-03","US","US","3315614","PreservedSpecimen","Plantae","Proteaceae","Roupala","montana","Roupala montana","Aubl.","Edwards, K. S.",NA,NA,NA,"T. Henkel, M. Chin & W. Ryan","1993","1","28","Guyana","Potaro-Siparuni",NA,"Pakaraima Mts, S rim, summit ridge, Cipo Mt, ±2-4 km from headwaters of Cipo Creek","-60.0833","4.9",NA,NA,"1250",NA,"US00475476",NA,"1049",NA,"South America - Neotropics",NA,NA,NA,NA,"Proteales",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"2120","2020-09-12 05:00:02-03","US","US","2840493","PreservedSpecimen","Plantae","Proteaceae","Roupala","montana","Roupala montana","Aubl.",NA,NA,NA,NA,"H. S. Irwin, J. W. Grear, R. Souza & R. G. P. Santos","1966","6","4","Brazil","Mato Grosso",NA,"ca. 86 km N of Xavantina. Serra do Roncador",NA,NA,NA,NA,NA,NA,"US01332505","US01332505_01","16620",NA,"South America - Neotropics",NA,NA,NA,NA,"Proteales",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"2121","2020-09-12 05:00:02-03","US","US","2548992","PreservedSpecimen","Plantae","Proteaceae","Roupala","montana","Roupala montana","Aubl.",NA,NA,NA,NA,"G. T. Prance, E. Forero, B. S. Pena & J. F. Ramos","1967","2","19","Brazil","Roraima",NA,"West facing cliffs of Serra Tepequem.",NA,NA,NA,NA,"1200",NA,"US01337494","US01337494_01","4533",NA,"South America - Neotropics",NA,NA,NA,NA,"Proteales",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"2122","2020-09-12 05:00:02-03","US","US","2602202","PreservedSpecimen","Plantae","Proteaceae","Roupala","montana","Roupala montana","Aubl.",NA,NA,NA,NA,"H. S. Irwin & T. R. Soderstrom","1964","8","14","Brazil","Distrito Federal","Brasília","Near science center of University.","-47.9296989440918","-15.7797002792358",NA,NA,"700","1000","US01337448","US01337448_01","5114",NA,"South America - Neotropics",NA,NA,NA,NA,"Proteales",NA,"70570","auto","Dicotyledonae",NA,NA,"1",NA
"2123","2020-09-12 05:00:02-03","US","US","3388982","PreservedSpecimen","Plantae","Proteaceae","Roupala","montana","Roupala montana","Aubl.",NA,NA,NA,NA,"A. Kegler","1999","11","17","Brazil","Rio Grande do Sul","Caxias do Sul","Vila Cristina.","-51.1794013977051","-29.1681003570557",NA,NA,"780",NA,"US01337487","US01337487_01","369",NA,"South America",NA,NA,NA,NA,"Proteales",NA,"49662","auto","Dicotyledonae",NA,NA,"1",NA
"2124","2020-09-12 05:00:02-03","US","US","2400183","PreservedSpecimen","Plantae","Proteaceae","Roupala","montana","Roupala montana","Aubl.",NA,NA,NA,NA,"H. S. Irwin, J. W. Grear, R. Souza & R. G. P. Santos","1966","5","14","Brazil","Distrito Federal","Brasília","Ca. 30km N.E. of Brasília","-47.9296989440918","-15.7797002792358",NA,NA,"950",NA,"US01332550","US01332550_01","47037",NA,"South America - Neotropics",NA,NA,NA,NA,"Proteales",NA,"70570","auto","Dicotyledonae",NA,NA,"1",NA
"2125","2020-09-12 05:00:02-03","US","US","1800997","PreservedSpecimen","Plantae","Proteaceae","Roupala","montana","Roupala montana","Aubl.","Sleumer, H. O.",NA,NA,NA,"Ll. Williams","1940","6","18","Venezuela","Bolívar",NA,"El Tigre, cerca de El Río Cuchivero, Cerro Los Garzones","-65.45","3.56",NA,NA,"90",NA,"US00880845",NA,"13375",NA,"South America - Neotropics",NA,NA,NA,NA,"Proteales",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"2126","2020-09-12 05:00:02-03","US","US","2743064","PreservedSpecimen","Plantae","Proteaceae","Roupala","montana","Roupala montana","Aubl.",NA,NA,NA,NA,"R. Reitz & R. M. Klein","1957","9","5","Brazil","Santa Catarina","Campo Alegre","Morro do Iquererim","-49.2655982971191","-26.1924991607666",NA,NA,"900",NA,"US01332519","US01332519_01","4795",NA,"South America",NA,NA,NA,NA,"Proteales",NA,"37493","auto","Dicotyledonae",NA,NA,"1",NA
"2127","2020-09-12 05:00:02-03","US","US","2567208","PreservedSpecimen","Plantae","Proteaceae","Roupala","montana","Roupala montana","Aubl.",NA,NA,NA,NA,"J. H. Kirkbride","1982","6","16","Brazil","Distrito Federal",NA,"Na SE de Córrego Almécegas","-48.17","-15.55",NA,NA,"960",NA,"US01332543","US01332543_01","1979",NA,"South America - Neotropics",NA,NA,NA,NA,"Proteales",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"2128","2020-09-12 05:00:02-03","US","US","2141391","PreservedSpecimen","Plantae","Proteaceae","Roupala","montana","Roupala montana","Aubl.",NA,NA,NA,NA,"A. F. M. Glaziou","1871","6","6","Brazil","São Paulo",NA,"Itatiaia",NA,NA,NA,NA,NA,NA,"US01332569","US01332569_01","6230",NA,"South America - Neotropics",NA,NA,NA,NA,"Proteales",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"2129","2020-09-12 05:00:02-03","US","US","2841447","PreservedSpecimen","Plantae","Proteaceae","Roupala","montana","Roupala montana","Aubl.",NA,NA,NA,NA,"R. Reitz & R. M. Klein","1962","10","27","Brazil","Santa Catarina","Porto União","São Miguel","-51.0783004760742","-26.2381000518799",NA,NA,"800",NA,"US01332518","US01332518_01","13696",NA,"South America",NA,NA,NA,NA,"Proteales",NA,"41804","auto","Dicotyledonae",NA,NA,"1",NA
"2130","2020-09-12 05:00:02-03","US","US","2515336","PreservedSpecimen","Plantae","Proteaceae","Roupala","montana","Roupala montana","Aubl.",NA,NA,NA,NA,"A. F. M. Glaziou","1895","8","2","Brazil","Goiás",NA,"Goyaz; [ Campanema de Chico Lobo]",NA,NA,NA,NA,NA,NA,"US01332516","US01332516_01","22018",NA,"South America - Neotropics",NA,NA,NA,NA,"Proteales",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
