"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","recordNumber","year","month","day","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","coordinatePrecision","geoFlag","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","fieldNumber","individualCount","typeStatus","relatedCatalogItem"
"216","2020-12-11 11:42:34-03","UFMG","BHCB","19237","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","estrellensis","Symplocos estrellensis","Lopes, MA; et al.","Southern America","Brasil",NA,NA,"Mata Atlântica. Arbóreo, 6,0 m. Arv. nº 4087; flores branco-esverdeadas. Matão",NA,"Dicotyledon",NA,"Casar.",NA,"450","1984","06","26","Minas Gerais","Caratinga","Estação Biológica de Caratinga","-42.1391983032227","-19.7896995544434",NA,"49886","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"217","2020-12-11 11:42:34-03","UFMG","BHCB","11332","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","estrellensis","Symplocos estrellensis","Costa, LVC","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon",NA,"Casar.",NA,"s.n.","1987","10","11","Minas Gerais","Caratinga","Estação Biológica de Caratinga","-42.1391983032227","-19.7896995544434",NA,"49886","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"218","2020-12-11 11:42:34-03","UFMG","BHCB","75566","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","estrellensis","Symplocos estrellensis","Pereira, RP","Southern America","Brasil",NA,NA,"Mata atlântica. Estrada Matão, PJ 295. Arbóreo, frutos imaturos verdes",NA,"Dicotyledon",NA,"Casar.",NA,"s.n.","2002","10","31","Minas Gerais","Caratinga","Estação Biológica de Caratinga. Mata do Jaó.","-42.1391983032227","-19.7896995544434",NA,"49886","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219","2020-12-11 11:42:34-03","UFMG","BHCB","171334","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","estrellensis","Symplocos estrellensis","Colletta, GD; Ferreira, MAP; Ivanauskas, NM; Campos-Rocha, A; Souza, D; Flores, TB","Southern America","Brasil",NA,NA,"Árvores 12m.","BHCB015878","Dicotyledon",NA,"Casar.",NA,"1148","2013","05","02","São Paulo","Tapiraí","Reserva particular da Votorantim., UHE Alecrim, trilha da chaminé, beira do ribeirão do veado.","-47.5","-23.9599990844727",NA,"41034","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"220","2020-12-11 11:42:34-03","UFMG","BHCB","171333","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","estrellensis","Symplocos estrellensis","Colletta, GD; Ferreira, MAP; Ivanauskas, NM; Campos-Rocha, A; Souza, D; Flores, TB","Southern America","Brasil",NA,NA,NA,"BHCB015877","Dicotyledon",NA,"Casar.",NA,"1149","2013","05","02","São Paulo","Tapiraí","Reserva particular da Votorantim., UHE Alecrim, trilha da chaminé, beira do ribeirão do veado.","-47.5","-23.9599990844727",NA,"41034","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"221","2021-02-11 17:21:54-03","UFPR","UPCB","25514","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","variabilis","Symplocos variabilis","Athayde, S.F.",NA,"Brasil",NA,NA,"Árvore, 12m, casca interna com estrias avermelhadas e cheiro forte lembrando aroma de maçã, estéril. Estrato intermediário da floresta secundária..",NA,NA,NA,"Mart. ex Miq.","Bidá, A.","188","1994","11","12","Paraná","Guaraqueçaba","Morro do Quitumbê ou do Costão","-48.333333","-25.283333",NA,NA,NA,NA,NA,"1995","03",NA,"-48.333333","-25.283333",NA,NA,NA,NA,NA
"222","2021-02-11 17:21:54-03","UFPR","UPCB","26233","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","variabilis","Symplocos variabilis","Pereira, E.",NA,"Brasil",NA,NA,"Árvore, com fruto..",NA,NA,NA,"Mart. ex Miq.","Bidá, A.","4340","1958","09","23","Rio de Janeiro",NA,"Estrada do corcovado",NA,NA,NA,NA,NA,NA,NA,"1996","04","11",NA,NA,NA,NA,NA,NA,NA
"223","2021-02-11 17:21:54-03","UFPR","UPCB","26766","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","variabilis","Symplocos variabilis","Kuhlmann, J.G.",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Mart. ex Miq.","Bidá, A.",NA,"1927","03","15","Rio de Janeiro",NA,"Mata Teixeira Borges (em confinação com as do Horto Florestal)",NA,NA,NA,NA,NA,NA,NA,"1996","04","10",NA,NA,NA,NA,NA,NA,NA
"224","2021-02-11 17:21:54-03","UFPR","UPCB","26767","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","variabilis","Symplocos variabilis","Pessoal do Horto",NA,"Brasil",NA,NA,"Árvore pequena, 5-6m. Mata..",NA,NA,NA,"Mart. ex Miq.","Bidá, A.","1142","1927","12","10","Rio de Janeiro",NA,"Horto Florestal, estrada da Lagoinha",NA,NA,NA,NA,NA,NA,NA,"1996","04","10",NA,NA,NA,NA,NA,NA,NA
"225","2021-02-11 17:21:54-03","UFPR","UPCB","27984","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","variabilis","Symplocos variabilis","Ivanauskas, N.M.",NA,"Brasil",NA,NA,"Árvore, 8m, fruto verde. Floresta Atlântica..",NA,NA,NA,"Mart. ex Miq.","Bidá, A.","252","1995","07","20","São Paulo","Pariquera-Açu","Estação Experimental do Instituto Agronômico","-47.876944","-24.608333",NA,NA,NA,NA,NA,"1996","08","26","-47.876944","-24.608333",NA,NA,NA,NA,NA
"226","2021-02-11 17:21:54-03","UFPR","UPCB","30521","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","variabilis","Symplocos variabilis","Mello-Silva, R.",NA,"Brasil",NA,NA,"Árvore, ca. 6m, folhas ligeiramnte discolores, fruto imaturo verde..",NA,NA,NA,"Mart. ex Miq.","Bidá, A.","881","1994","05","11","São Paulo","Tapira","Mata pluvial atlêntica de encosta, roovia SP 79, após a saída da cidade em direção à Juquiá, lado esquerdo. Propriedade da São José Administração e Matérias Primas.",NA,NA,NA,NA,NA,NA,NA,"1997","04","24",NA,NA,NA,NA,NA,NA,NA
"227","2021-02-11 17:21:54-03","UFPR","UPCB","3126","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","variabilis","Symplocos variabilis","Cecatto",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Mart. ex Miq.","Sleumer, H.O.","17","1941","03","29","Paraná","Bocaiúva do Sul",NA,"-49.1150016784668","-25.2061004638672",NA,"61623","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"228","2021-02-11 17:21:54-03","UFPR","UPCB","30520","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","variabilis","Symplocos variabilis","Simão-Bianchini, R.",NA,"Brasil",NA,NA,"Árvore, 5m, fruto imaturo verde. Orla da mata..",NA,NA,NA,"Mart. ex Miq.","Bidá, A.","510","1994","09","05","São Paulo","Salesópolis","Estação Biológica de Boracéia. Estrada para a barragem da SABESP no Rio Guaratuba.","-45.8400001525879","-23.5300006866455",NA,"18032","auto",NA,NA,"1997","04","24",NA,NA,NA,NA,NA,NA,NA
"229","2021-02-11 17:21:54-03","UFPR","UPCB","26231","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","variabilis","Symplocos variabilis","Tamashiro, J.Y.",NA,"Brasil",NA,NA,"Árvore, 18m, fruto imaturo..",NA,NA,NA,"Mart. ex Miq.","Bidá, A.","204","1979","10","16","São Paulo","Ubatuba","Estação Experimental","-45.0699996948242","-23.4300003051758",NA,"34265","auto",NA,NA,"1996","04","11",NA,NA,NA,NA,NA,NA,NA
"230","2021-02-11 17:21:54-03","UFPR","UPCB","26768","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","variabilis","Symplocos variabilis","Kuhlmann, J.G.",NA,"Brasil",NA,NA,"Árvore, 3-4m. Mata secundária..",NA,NA,NA,"Mart. ex Miq.","Bidá, A.",NA,NA,NA,NA,"Rio de Janeiro","Petrópolis","Estrada entre Estrela e estrada Rio-Petrópolis","-43.1786003112793","-22.5049991607666",NA,"36524","auto",NA,NA,"1996","04","10",NA,NA,NA,NA,NA,NA,NA
"231","2021-02-11 17:21:54-03","UFPR","UPCB","39475","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","variabilis","Symplocos variabilis","Brade, A.C.",NA,"Brasil",NA,NA,"Árvore, flores alvas..",NA,NA,NA,"Mart. ex Miq.","Bidá, A.","17271","1942","03","25","Rio de Janeiro","Itatiaia","Estrada Nova km 6","-44.5633010864258","-22.4960994720459",NA,"19648","auto",NA,NA,"1996","04","12",NA,NA,NA,NA,NA,NA,NA
"232","2021-02-11 17:21:54-03","UFPR","UPCB","27999","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","variabilis","Symplocos variabilis","Barreto, K.D.",NA,"Brasil",NA,NA,"Árvore, 6,5m, fruto imaturo vrde. Subdossel, Mata Atlântica..",NA,NA,NA,"Mart. ex Miq.","Bidá, A.","3146","1994","10","27","São Paulo","Tapiraí","Fazenda Quatro Barras.","-47.5","-23.9599990844727",NA,"41034","auto",NA,NA,"1996","08","27",NA,NA,NA,NA,NA,NA,NA
"233","2021-02-11 17:21:54-03","UFPR","UPCB","39471","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","variabilis","Symplocos variabilis","Lima, H.C.de",NA,"Brasil",NA,NA,"Árvore com 14m, tronco com casca lisa e pardo-acinzentada, DAP 25cm, flores esverdeadas. Ocasional. Mata de encosta. Alt. 900-1000m..",NA,NA,NA,"Mart. ex Miq.","Bidá, A.","3617","1989","06","08","Rio de Janeiro","Nova Friburgo","Macaé de Cima, estrada para o Sítio Baccus","-42.5311012268066","-22.2819004058838",NA,"33190","auto",NA,NA,"1999","09","03",NA,NA,NA,NA,NA,NA,NA
"234","2021-02-11 17:21:54-03","UFPR","UPCB","39470","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","variabilis","Symplocos variabilis","Lima, M.P.M.",NA,"Brasil",NA,NA,"Árvore ca. 7m, folhas rígidas face ventral verde escuro, nítida e a dorsal de tonalidade bem mais clara. Frutos verdes com os pequenos lacínios do cálice escuro persistente no ápice. Mata encosta..",NA,NA,NA,"Mart. ex Miq.","Bidá, A.","197","1990","08","17","Rio de Janeiro","Nova Friburgo","Macaé de Cima, picada atrás da casa do Sítio Hum New Baccus","-42.5311012268066","-22.2819004058838",NA,"33190","auto",NA,NA,"1999","09","03",NA,NA,NA,NA,NA,NA,NA
"235","2021-02-11 17:21:54-03","UFPR","UPCB","39472","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","variabilis","Symplocos variabilis","Guedes, R.",NA,"Brasil",NA,NA,"Árvore com ramos marrons, fuste 2m, CAP 20cm. Folhas verdes, discolores, flores esverdeadas, corola e androceu alvos. Alt. 1100m..",NA,NA,NA,"Mart. ex Miq.","Bidá, A.","2207","1990","05","16","Rio de Janeiro","Nova Friburgo","Macaé de Cima, Rio Macaé, Sítio Fazenda Velha","-42.5311012268066","-22.2819004058838",NA,"33190","auto",NA,NA,"1999","09","03",NA,NA,NA,NA,NA,NA,NA
"236","2021-02-11 17:21:54-03","UFPR","UPCB","39473","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","variabilis","Symplocos variabilis","Fontoura, T.",NA,"Brasil",NA,NA,"Altura 17m, fuste 1.7m, CAP 17cm..",NA,NA,NA,"Mart. ex Miq.","Bidá, A.",NA,"1990","07","19","Rio de Janeiro","Nova Friburgo","Macaé de Cima, Rio Macaé, Sítio Fazenda Velha","-42.5311012268066","-22.2819004058838",NA,"33190","auto",NA,NA,"1999","09","03",NA,NA,NA,NA,NA,NA,NA
"237","2021-02-11 17:21:54-03","UFPR","UPCB","51527","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","variabilis","Symplocos variabilis","Reginato, M.",NA,"Brasil",NA,NA,"Arbórea 10m, fruto verde..",NA,NA,NA,"Mart. ex Miq.","Reginato, M.","476","2005","06",NA,"Paraná","Piraquara","Mananciais da Serra","-49.0633010864258","-25.4416999816895",NA,"12577","auto",NA,NA,"2005","01","01",NA,NA,NA,NA,NA,NA,NA
"238","2021-02-11 17:21:54-03","UFPR","UPCB","51528","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","variabilis","Symplocos variabilis","Reginato, M.",NA,"Brasil",NA,NA,"Arbórea 8m, flor alva..",NA,NA,NA,"Mart. ex Miq.","Reginato, M.","322","2005","03",NA,"Paraná","Piraquara","Mananciais da Serra","-49.0633010864258","-25.4416999816895",NA,"12577","auto",NA,NA,"2005","01","01",NA,NA,NA,NA,NA,NA,NA
"239","2021-02-11 17:21:54-03","UFPR","UPCB","39761","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","variabilis","Symplocos variabilis","Lacerda, A.",NA,"Brasil",NA,NA,"Frutos verdes, área de contato entre as florestas ombrófilas densa e mista, 970m s.n.m..",NA,NA,NA,"Mart. ex Miq.","Bidá, A.","274","1998","02","20","Paraná","Piraquara","Morro do Canal, Mananciais da Serra","-49.0633010864258","-25.4416999816895",NA,"12577","auto",NA,NA,"1999","01","01",NA,NA,NA,NA,NA,NA,NA
"240","2021-02-11 17:21:54-03","UFPR","UPCB","39474","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","variabilis","Symplocos variabilis","Martinelli, G.",NA,"Brasil",NA,NA,"Árvore 10m, ciófila, folhas discolores, frutos imaturos de cor verde. Beira de rio. Floresta pluvial tropical costeira..",NA,NA,NA,"Mart. ex Miq.","Bidá, A.","11734","1986","06","18","Rio de Janeiro","Nova Friburgo","Mury, Macaé de Cima, nascente do Rio das Flores","-42.5311012268066","-22.2819004058838",NA,"33190","auto",NA,NA,"1999","09","03",NA,NA,NA,NA,NA,NA,NA
"241","2021-02-11 17:21:54-03","UFPR","UPCB","30522","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","variabilis","Symplocos variabilis","Garcia, R.J.F.",NA,"Brasil",NA,NA,"Árvore, ca. 12m, DAP 0,22+0,10+0,15+0,12+0,18+0,15m, flor branca..",NA,NA,NA,"Mart. ex Miq.","Bidá, A.","547","1995","12","14","São Paulo","São Paulo","Parelheiros, Sítio à esquerda na Estrada Engenheiro Marsilac, sentido Engenheiro Marsilac. Mata à direita da casa do sítio.","-46.6300010681152","-23.5400009155273",NA,"53584","auto",NA,NA,"1997","04","24",NA,NA,NA,NA,NA,NA,NA
"242","2021-02-11 17:21:54-03","UFPR","UPCB","26232","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","variabilis","Symplocos variabilis","Hoehne, W.",NA,"Brasil",NA,NA,"Árvore..",NA,NA,NA,"Mart. ex Miq.","Bidá, A.",NA,"1944","05","04","São Paulo","São Paulo","Parque do Estado de São Paulo, Água Funda","-46.6300010681152","-23.5400009155273",NA,"53584","auto",NA,NA,"1996","04","11",NA,NA,NA,NA,NA,NA,NA
"243","2021-02-11 17:21:54-03","UFPR","UPCB","30519","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","variabilis","Symplocos variabilis","Baitello, J.B.",NA,"Brasil",NA,NA,"Arvoreta, 5,5m, flor branca..",NA,NA,NA,"Mart. ex Miq.","Bidá, A.","492","1994","03","29","São Paulo","Cunha","Parque Estadual da Serra do Mar, estrada de acesso ao Núcleo.","-44.9599990844727","-23.0699996948242",NA,"38855","auto",NA,NA,"1997","04","24",NA,NA,NA,NA,NA,NA,NA
"244","2021-02-11 17:21:54-03","UFPR","UPCB","30518","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","variabilis","Symplocos variabilis","Baitello, J.B.",NA,"Brasil",NA,NA,"Arvoreta, 5m, flor branca..",NA,NA,NA,"Mart. ex Miq.","Bidá, A.","499","1994","03","29","São Paulo","Cunha","Parque Estadual da Serra Do Mar, Estrada de acesso ao Núcleo","-44.9599990844727","-23.0699996948242",NA,"38855","auto",NA,NA,"1997","04","24",NA,NA,NA,NA,NA,NA,NA
"245","2021-02-11 17:21:54-03","UFPR","UPCB","26230","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","variabilis","Symplocos variabilis","Dias, A.C.",NA,"Brasil",NA,NA,"ÁRvore, ca. 7m, flor axilar creme-esverdeada..",NA,NA,NA,"Mart. ex Miq.","Bidá, A.","48","1985","05","13","São Paulo","São Miguel Arcanjo","Parque Estadual de Carlos Botelho","-47.9900016784668","-23.8700008392334",NA,"27904","auto",NA,NA,"1994","10","31",NA,NA,NA,NA,NA,NA,NA
"246","2021-02-11 17:21:54-03","UFPR","UPCB","76378","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","variabilis","Symplocos variabilis","Goldenberg, R.",NA,"Brasil",NA,NA,"Arvoreta 7m à sombra. Frutos verdes..",NA,NA,NA,"Mart. ex Miq.","Goldenberg, R.","1205","2008","07","20","Espírito Santo","Castelo","Parque Estadual do Forno Grande. Trilha do Rio Manso. Floresta Ombrófila Desna Altomontana.","-41.184700012207","-20.6035995483398",NA,"23588","auto",NA,NA,"2008",NA,NA,"-41120","-20524",NA,NA,NA,NA,NA
"247","2021-02-11 17:21:54-03","UFPR","UPCB","76377","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","variabilis","Symplocos variabilis","Goldenberg, R.",NA,"Brasil",NA,NA,"Arvoreta 7m. Frutos verdes.",NA,NA,NA,"Mart. ex Miq.","Goldenberg, R.","1222","2008","07","22","Espírito Santo","Cariacica","Reserva Biológica Duas Bocas. Localidade de Alegre, trilha do Pau-Oco. Floresta Ombrófila Densa Montana.","-40.4199981689453","-20.2639007568359",NA,"18507","auto",NA,NA,"2009",NA,NA,"-40525","-20267",NA,NA,NA,NA,NA
"248","2021-02-11 17:21:54-03","UFPR","UPCB","18668","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","variabilis","Symplocos variabilis","Hatschbach, G.",NA,"Brasil",NA,NA,"Árvore, 20m x 40cm, casca e madeira inodora, cor creme claro, flor esverdeada, ramos frágeis. Mata pluvial, encosta de morro..",NA,NA,NA,"Mart. ex Miq.","Bidá, A.","18998","1968","04","10","Paraná","Guaraqueçaba","Serrinha","-48.3288993835449","-25.3066997528076",NA,"37295","auto","50","50","1995","07","28",NA,NA,NA,NA,NA,NA,NA
"249","2021-02-11 17:21:54-03","UFPR","UPCB","8887","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","variabilis","Symplocos variabilis","Hatschbach, G.",NA,"Brasil",NA,NA,"Árvore. Mata pluvial encosta de morro..",NA,NA,NA,"Mart. ex Miq.","Bidá, A.","16508","1967","06","07","Paraná","Guaraqueçaba","Serrinha","-48.3288993835449","-25.3066997528076",NA,"37295","auto","100","100","1995","02","01",NA,NA,NA,NA,NA,NA,NA
"250","2016-03-07 16:25:00-03","MO","MOBOT","3384830","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","estrellensis","Symplocos estrellensis","Ynés Mexia","South America","Brazil",NA,NA,NA,NA,NA,NA,"Casar.","J.L.M. Aranha F.","Mexia 5135","1930","10","2","Minas Gerais","Viçosa","Fazenda de Aguada; Buraco Frio; steep wooded slope.","-42.8819007873535","-20.7539005279541",NA,"13937","auto","725.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"251","2016-05-11 14:20:00-03","MO","MOBOT","3395245","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","estrellensis","Symplocos estrellensis","Gert G. Hatschbach","South America","Brazil",NA,NA,NA,NA,NA,NA,"Casar.","J.L.M. Aranha F.","Hatschbach 16508","1967","6","7","Paraná","Guaraqueçaba","Serrinha.","-48.3288993835449","-25.3066997528076",NA,"37295","auto","100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"252","2016-05-11 14:29:00-03","MO","MOBOT","3392527","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","estrellensis","Symplocos estrellensis","J. Cordeiro","South America","Brazil",NA,NA,NA,NA,NA,NA,"Casar.","J.L.M. Aranha F.","Cordeiro 1625","1999","11","17","Paraná","São José dos Pinhais","Guaricana.","-49.2064018249512","-25.5347003936768",NA,"45291","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"253","2016-05-11 11:20:00-03","MO","MOBOT","3393364","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","estrellensis","Symplocos estrellensis","R. Guedes","South America","Brazil",NA,NA,NA,NA,NA,NA,"Casar.","J.L.M. Aranha F.","Guedes 2207","1990","5","7","Rio de Janeiro","Nova Friburgo","Reserva Ecológica Municipal de Macaé de Cima, Sitio Fazeda Velha.","-42.5","-22.55",NA,NA,NA,"7.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"254","2016-05-11 11:11:00-03","MO","MOBOT","3388922","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","estrellensis","Symplocos estrellensis","Talmon S. dos Santos","South America","Brazil",NA,NA,NA,NA,NA,NA,"Casar.","J.L.M. Aranha F.","Santos 3303","1978","7","14","Bahia",NA,"Ramal que liga Biscó (lugarejo) ao povoado de São João do Panelinha. Km 4. Plantação de cacau.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"255","2020-11-10 04:40:00-03","MO","MOBOT","3392715","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","estrellensis","Symplocos estrellensis","H. C. de Lima","South America","Brazil",NA,NA,NA,NA,NA,NA,"Casar.","J.L.M. Aranha F.","Lima 3584","1989",NA,NA,"Rio de Janeiro",NA,"Friburgo, Reserva Ecologica Municiapl de Macee de Cima. Estrada sitio Sophronites.","-42.05","-22",NA,NA,NA,"1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"256","2016-03-08 16:09:00-03","MO","MOBOT","3396907","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","estrellensis","Symplocos estrellensis","John Miers","South America","Brazil",NA,NA,NA,NA,NA,NA,"Casar.","J.L.M. Aranha F.","Miers 4555",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"257","2020-11-10 04:40:00-03","MO","MOBOT","3392281","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","estrellensis","Symplocos estrellensis","H. C. de Lima","South America","Brazil",NA,NA,NA,NA,NA,NA,"Casar.","J.L.M. Aranha F.","Lima 3690","1989","9","12","Rio de Janeiro","Nova Friburgo","Reserva Ecológica Municipal de Macae de Cima, Estrada p/ Sítio Sophronites.","-42.5","-22.55",NA,NA,NA,"1100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"258","2016-05-11 11:08:00-03","MO","MOBOT","3392969","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","estrellensis","Symplocos estrellensis","R. Guedes","South America","Brazil",NA,NA,NA,NA,NA,NA,"Casar.","J.L.M. Aranha F.","Guedes 2207","1990","5","7","Rio de Janeiro","Nova Friburgo","Reserva Ecológica Municipal de Macaé de Cima, Sitio Fazeda Velha.","-42.5","-22.55",NA,NA,NA,"7.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"259","2016-05-11 11:22:00-03","MO","MOBOT","3384773","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","estrellensis","Symplocos estrellensis","Gert G. Hatschbach","South America","Brazil",NA,NA,NA,NA,NA,NA,"Casar.","J.L.M. Aranha F.","Hatschbach 18998","1968","4","18","Paraná","Guaraqueçaba","Serrinha.","-48.3288993835449","-25.3066997528076",NA,"37295","auto","50.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"260","2020-11-10 04:40:00-03","MO","MOBOT","3392393","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","estrellensis","Symplocos estrellensis","H. C. de Lima","South America","Brazil",NA,NA,NA,NA,NA,NA,"Casar.","J.L.M. Aranha F.","Lima 3751","1990","5","29","Rio de Janeiro","Nova Friburgo","Reserva Ecológica Municipal de Macaé de Cima, Sítio Fazenda Velha.","-42.5","-22.55",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"261","2016-05-11 11:22:00-03","MO","MOBOT","3395881","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","estrellensis","Symplocos estrellensis","Lima","South America","Brazil",NA,NA,NA,NA,NA,NA,"Casar.","J.L.M. Aranha F.","Lima 172","1990","8","16","Rio de Janeiro","Nova Friburgo","Reserva Ecológica Municipal de Macaé de Cima, Sítio Fazenda Velha.","-42.05","-22",NA,NA,NA,"1100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"262","2016-05-11 11:10:00-03","MO","MOBOT","3393529","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","estrellensis","Symplocos estrellensis","M. A. Nadruz Coelho","South America","Brazil",NA,NA,NA,NA,NA,NA,"Casar.","J.L.M. Aranha F.","Nadruz Coelho 570","1989","12","29","Rio de Janeiro","Nova Friburgo","Reserva Ecológica Municipal de Macae de Cima, Sitio Sophronites.","-42.5","-22.55",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"263","2018-09-12 14:48:36-03","UNIOESTE","UNOP","2580","S","Plantae","Symplocaceae","Symplocos","estrellensis","Symplocos estrellensis","Cielo-Filho, R.; Nascimento, F.; Fouto, G.; Lima, L.; Farias, C.; Nascimento, F.; Fouto, G.; Lima, L.; Farias, C.",NA,"Brasil",NA,NA,"Arbusto, 1,2 m, flor creme.",NA,NA,NA,"Casar.","Franco, G.A.D.C.","1689","2015","06","03","Paraná","Matelândia","Antiga estrada de Guarapuava, PARNA Iguaçu, Floresta Estacional Semidecidual, floresta secundária, borda.","-53.900556","-25.415",NA,NA,NA,"283","283","2015","06","23","-53.900556","-25.415",NA,NA,NA,NA,NA
"264","2020-08-31 08:55:04-03","INPA","INPA","200849","S","Plantae","Symplocaceae","Symplocos","variabilis","Symplocos variabilis","Barbosa, E","Southern America","Brasil",NA,NA,NA,"INPA0200849","Dicotyledon Asterids","Ericales","Mart. ex Miq.","Ribas, OS","208","1998","11","06","Paraná","Tijuca do Sul","Matulão",NA,NA,"INPA0200849 INPA0200849_e",NA,NA,NA,NA,"1999",NA,NA,NA,NA,NA,NA,NA,NA,NA
"265","2020-08-31 08:55:04-03","INPA","INPA","174761","S","Plantae","Symplocaceae","Symplocos","variabilis","Symplocos variabilis","Marquete, R","Southern America","Brasil",NA,NA,NA,"INPA0174761","Dicotyledon Asterids","Ericales","Mart. ex Miq.","Costa, A da","251","1990","10","20","Rio de Janeiro","Santa Maria Madalena","Distrito Agropecuário da SUFRAMA, Parque estadual do Desengano na mata do ribeirão vermelho.","-60.083333","-2.316667","INPA0174761 INPA0174761_1 INPA0174761_1e INPA0174761_e",NA,NA,"800","800","1990",NA,NA,"-60.083333","-2.316667",NA,NA,NA,NA,NA
"266","2020-08-31 08:55:04-03","INPA","INPA","141303","S","Plantae","Symplocaceae","Symplocos","variabilis","Symplocos variabilis","Hoehne, FC","Southern America","Brasil",NA,NA,NA,"INPA0141303","Dicotyledon Asterids","Ericales","Mart. ex Miq.","Bidá, A","s.n.","1932","06","17","São Paulo","São Paulo","Parque do Jardim Botânico do estado.","-46.6300010681152","-23.5400009155273","INPA0141303 INPA0141303_e INPA0141303_e1","53584","auto",NA,NA,"1996","05",NA,NA,NA,NA,NA,NA,NA,NA
