"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","continentOcean","country","stateProvince","county","locality","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","infraspecificEpithet","scientificNameAuthorship","identifiedBy","year","month","day","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","class","relatedCatalogItem","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","fieldNumber","individualCount","typeStatus","sex"
"157","2019-05-06 12:01:54-03","UFU","HUFU","68105","S","Plantae","Potamogetonaceae","Potamogeton","pusillus","Potamogeton pusillus","Eiten, G.; Eiten, L.T. & Mimura, I.","5990",NA,"Brasil","São Paulo","Iepê","Fazenda C.A.P.I., 2 Km due N of Rio Paranapanema & 7 Km E of Pôrto Alvorada.",NA,NA,"In artificial canal about 3 m wide. Forming thick floating masses, submergd just under the surface.; Near Lagôa da cima (also called Lagôa Sêca)","HUFU00032664",NA,NA,NA,"L.","Haynes, R.R.","1965","02","09","-52.166667","-22.736667","HUFU00032664",NA,NA,NA,NA,"1997",NA,NA,"-52.166667","-22.736667",NA,NA,NA,NA,NA,NA
"158","2017-09-11 17:13:13-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Potamogetonaceae","Potamogeton","pusillus","Potamogeton pusillus","Hieronymus, GHEW","510",NA,"?",NA,NA,"inter S. José et S. Clemente",NA,NA,NA,NA,NA,NA,NA,"L.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"159","2017-09-11 17:13:13-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Potamogetonaceae","Potamogeton","pusillus","Potamogeton pusillus","Galander, C","s.n.",NA,"?",NA,NA,"in reipubicae Argentinae civitate Cordoba, prope capitalem",NA,NA,NA,NA,NA,NA,NA,"L.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"160","2017-09-11 17:13:13-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Potamogetonaceae","Potamogeton","pusillus","Potamogeton pusillus","Lorentz, PG","499",NA,"?",NA,NA,"in Uruguaria prope Concepcion ad Puntos del Arroyo de Melino",NA,NA,NA,NA,NA,NA,NA,"L.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161","2017-09-11 17:13:13-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Potamogetonaceae","Potamogeton","pusillus","Potamogeton pusillus","Hieronymus, GHEW","s.n.",NA,"?",NA,NA,"in Sierra Achala inter Cuesta de Arjel et S. José",NA,NA,NA,NA,NA,NA,NA,"L.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162","2017-09-11 17:13:13-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Potamogetonaceae","Potamogeton","pusillus","Potamogeton pusillus","Lorentz, PG","25a",NA,"?",NA,NA,"in republica Argentina prope las Pinas in rivulo vallis",NA,NA,NA,NA,NA,NA,NA,"L.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","2017-09-11 17:13:13-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Potamogetonaceae","Potamogeton","pusillus","Potamogeton pusillus","Gardner, G","1442","Southern America","Brazil",NA,NA,"Habitat in prov. Alagoas",NA,NA,NA,NA,NA,NA,NA,"L.",NA,"1838",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","2017-09-11 17:13:13-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Potamogetonaceae","Potamogeton","pusillus","Potamogeton pusillus","Weddell, HA","150","Southern America","Brazil",NA,NA,"in prov. Mato Grosso ad flumem Tocantins",NA,NA,NA,NA,NA,NA,NA,"L.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","2017-09-11 17:13:13-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Potamogetonaceae","Potamogeton","pusillus","Potamogeton pusillus","Lorentz, PG","223",NA,"?",NA,NA,"in prov. Buenos Aires ad Naposta chica",NA,NA,NA,NA,NA,NA,NA,"L.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","2017-09-11 17:13:13-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Potamogetonaceae","Potamogeton","pusillus","Potamogeton pusillus","Lorentz, PG","934",NA,"?",NA,NA,"in prov. Oran prope Tarabacal",NA,NA,NA,NA,NA,NA,NA,"L.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","2017-09-11 17:13:13-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Potamogetonaceae","Potamogeton","pusillus","Potamogeton pusillus","Hieronymus, GHEW","s.n.",NA,"?",NA,NA,"in prov. Oran prope Tarabacal",NA,NA,NA,NA,NA,NA,NA,"L.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","2017-09-11 17:13:13-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Potamogetonaceae","Potamogeton","pusillus","Potamogeton pusillus","Philippi, F","s.n.",NA,"?",NA,NA,"praeterea in ditione Chilensi",NA,NA,NA,NA,NA,NA,NA,"L.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","2017-09-11 17:13:13-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Potamogetonaceae","Potamogeton","pusillus","Potamogeton pusillus","Lorentz, PG","25",NA,"?",NA,NA,"in reipubicae Argentinae civitate Cordoba, prope capitalem",NA,NA,"(ad plantam Uleanam accedens)",NA,NA,NA,NA,"L.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","2017-09-11 17:13:13-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Potamogetonaceae","Potamogeton","pusillus","Potamogeton pusillus","Leandro do Sacramento, P","s.n.","Southern America","Brazil",NA,NA,"in Brasilia australi",NA,NA,NA,NA,NA,NA,NA,"L.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","2017-09-11 17:13:13-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Potamogetonaceae","Potamogeton","pusillus","Potamogeton pusillus","Glaziou, AFM","6460","Southern America","Brazil",NA,NA,"in Brasilia australi",NA,NA,NA,NA,NA,NA,NA,"L.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","2017-09-11 17:13:13-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Potamogetonaceae","Potamogeton","pusillus","Potamogeton pusillus","St.-Hil, A","s.n.","Southern America","Brazil",NA,NA,"in prov. S. Paulo",NA,NA,NA,NA,NA,NA,NA,"L.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","2017-09-11 17:13:13-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Potamogetonaceae","Potamogeton","pusillus","Potamogeton pusillus","Ule, EHG","541","Southern America","Brazil",NA,NA,"in prov. Sa. Catharina, locis aquaticis prope flumen Itajahy",NA,NA,"(forma foliis latissimis 2 mm. latis, 5- vel sub 7-nervibus)",NA,NA,NA,NA,"L.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","2021-02-08 12:54:44-03","UFRGS","ICN","114756","S","Plantae","Potamogetonaceae","Potamogeton","pusillus","Potamogeton pusillus","Rodrigues, RS; Flores, AS","795","América do Sul","Brasil","RS","Arroio do Sal",NA,NA,NA,"em arroio ca. 20cm de profundidade, água transparente, substrato arenoso; plantas com folhas submersas, espigas com flores submersas",NA,"Monocotyledon",NA,NA,"L.","Rodrigues, RS","1998","10","20","-49.8889007568359","-29.551399230957",NA,NA,NA,NA,NA,"1998",NA,NA,NA,NA,"15157","auto",NA,NA,NA,NA
"175","2021-02-08 12:54:44-03","UFRGS","ICN","008577","S","Plantae","Potamogetonaceae","Potamogeton","pusillus","Potamogeton pusillus","Lindeman, JC; Irgang, B; Valls, JFM","s.n.","América do Sul","Brasil",NA,NA,"Banhado 49 km E de Livramento",NA,NA,"Folhas submersas; Numa vala",NA,"Monocotyledon",NA,NA,"L.","Rodrigues, RS","1971","10","15",NA,NA,NA,NA,NA,NA,NA,"2000","02",NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","2021-02-08 12:54:44-03","UFRGS","ICN","020146","S","Plantae","Potamogetonaceae","Potamogeton","pusillus","Potamogeton pusillus","Harris, SK","s.n.","América do norte","Estados Unidos da América","California","Humboldt County","near Fernbridge",NA,NA,"With Chara and Enteromorpha; In shallow backwater of Eel River",NA,"Monocotyledon",NA,NA,"L.",NA,"1938","09","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","2021-02-08 12:54:44-03","UFRGS","ICN","021059","S","Plantae","Potamogetonaceae","Potamogeton","pusillus","Potamogeton pusillus","Lindeman, JC; Pott, A; et alii","s.n.","América do Sul","Brasil",NA,NA,"Beira da Lagoa Grande, 42 km N de Uruguaiana",NA,NA,NA,NA,"Monocotyledon",NA,NA,"L.","Rodrigues, RS","1972","12","19",NA,NA,NA,NA,NA,NA,NA,"2000","02",NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","2021-02-08 12:54:44-03","UFRGS","ICN","046099","S","Plantae","Potamogetonaceae","Potamogeton","pusillus","Potamogeton pusillus","Arbo, MM; Tur, N","2217","América do Sul","Argentina","Corrientes","Dep. Concepción","Tabay, Laguna Limpia",NA,NA,"Sumergida",NA,"Monocotyledon",NA,NA,"L.","Rodrigues, RS","1978","12","01",NA,NA,NA,NA,NA,NA,NA,"2000","02",NA,NA,NA,NA,NA,NA,NA,NA,NA
"179","2021-02-08 12:54:44-03","UFRGS","ICN","053105","S","Plantae","Potamogetonaceae","Potamogeton","pusillus","Potamogeton pusillus","Schwarzbold, A","10","América do Sul","Brasil","RS",NA,"Lagoa do Gentil (Centro e margem Leste)",NA,NA,NA,NA,"Monocotyledon",NA,NA,"L.","Rodrigues, RS","1981","04","02",NA,NA,NA,NA,NA,NA,NA,"2000","02",NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","2021-02-08 12:54:44-03","UFRGS","ICN","114784","S","Plantae","Potamogetonaceae","Potamogeton","pusillus","Potamogeton pusillus","Rodrigues, RS","696","América do Sul","Brasil","RS","Aceguá","estrada Bagé-Aceguá 25 km antes de Aceguá",NA,NA,"planta com folhas submersas, em valo de beira de estrada, 1 m de profundidade, substrato argiloso, água turva; frutos em espigas deitadas sobre a superfície d'água",NA,"Monocotyledon",NA,NA,"L.","Rodrigues, RS","1997","11","15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","2021-02-08 12:54:44-03","UFRGS","ICN","194732","S","Plantae","Potamogetonaceae","Potamogeton","pusillus","Potamogeton pusillus","Ariza Espinar, L","859","América do Sul","Argentina","Córdoba","Colón","Arroyo Santa Lucia, mas ou menos 10 Km de Villa Allende, rumbo al Pan de Azúcar",NA,NA,"Doado pela UNIVERSIDAD NACIONAL DE CÓRDOBA",NA,"Monocotyledon",NA,NA,"L.","Subils, R","1960","05","15","-64.174167","-31.140278",NA,NA,NA,NA,NA,"2007",NA,NA,"-64.174167","-31.140278",NA,NA,NA,NA,NA,NA
"182","2021-02-08 12:54:44-03","UFRGS","ICN","201459","S","Plantae","Potamogetonaceae","Potamogeton","pusillus","Potamogeton pusillus","Patzan, KV; Bittencourt, V L","35","América do Sul","Brasil","RS","Barra do Quaraí","Estancia João Branchinin",NA,NA,"macrófita aquática, folhas submersas; Arroio de correnteza moderada",NA,"Monocotyledon",NA,NA,"L.","Patzan, KV","2019","07","30","-57.511667","-30.215833",NA,NA,NA,NA,NA,"2019","08","10","-57.511667","-30.215833",NA,NA,NA,NA,NA,NA
"183","2021-02-08 12:54:44-03","UFRGS","ICN","201460","S","Plantae","Potamogetonaceae","Potamogeton","pusillus","Potamogeton pusillus","Patzan, KV; Bittencourt, V L","5","América do Sul","Brasil","RS","Tramandaí","Lagoa das Custódias",NA,NA,"2 amostras; macrófita aquática, folhas submersas; Lagoa",NA,"Monocotyledon",NA,NA,"L.","Patzan, KV","2018","11","09","-50.186111","-30.002222",NA,NA,NA,NA,NA,"2019","08","23","-50.186111","-30.002222",NA,NA,NA,NA,NA,NA
"184","2021-02-08 12:54:44-03","UFRGS","ICN","114768","S","Plantae","Potamogetonaceae","Potamogeton","pusillus","Potamogeton pusillus","Rodrigues, RS; Irgang, BE","729","América do Sul","Brasil","RS","Arroio do Sal","após Rondinha",NA,NA,"arroio ca. 40 cm profundidade, substrato arenoso, água transparente; densos agrupamentos de Potamogeton nas margens, às vezes junto com Limnobium laevigatum e Myriophyllum aquaticum; flores em espigas submersas; 29° 31 068, 49° 51 751 W",NA,"Monocotyledon",NA,NA,"L.","Rodrigues, RS","1998","09","10","-49.8889007568359","-29.551399230957",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15157","auto",NA,NA,NA,NA
"185","2021-02-08 12:54:44-03","UFRGS","ICN","114798","S","Plantae","Potamogetonaceae","Potamogeton","pusillus","Potamogeton pusillus","Rodrigues, RS","714","América do Sul","Brasil","RS","Barra do Quaraí","BR 472 km 60 Arroio Quaraí-Chico",NA,NA,"arroio ca. 0,5m profundidade, água transparente; plantas submersas ou aflorando na superfície d'água; em meio a denso agrupamento de P. gayii; frutos; UTM: 0457697, 6659199",NA,"Monocotyledon",NA,NA,"L.","Rodrigues, RS","1998","03","04","-57.5546989440918","-30.2071990966797",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42332","auto",NA,NA,NA,NA
"186","2021-02-08 12:54:44-03","UFRGS","ICN","114774","S","Plantae","Potamogetonaceae","Potamogeton","pusillus","Potamogeton pusillus","Rodrigues, RS; Irgang, BE","743","América do Sul","Brasil","RS","Rio Grande","Cassino estrada em dir. à montante do Arroio Bolaxa",NA,NA,"canal na beira da estrada, ca. 30 cm profundidade, substrato arenoso, água transparente; planta submersa, flores em espigas emersas; frutos verdes, em espigas deitadas na água; ocorre junto com Utricularia inflata; 32 10 610 S, 52 11 833 W",NA,"Monocotyledon",NA,NA,"L.","Rodrigues, RS","1998","09","17","-52.0985984802246","-32.0349998474121",NA,NA,NA,NA,NA,"2000","02",NA,NA,NA,"82892","auto",NA,NA,NA,NA
"187","2021-02-08 12:54:44-03","UFRGS","ICN","114834","S","Plantae","Potamogetonaceae","Potamogeton","pusillus","Potamogeton pusillus","Rodrigues, RS; et al.","738","América do Sul","Brasil","RS","Rio Grande","Corredor do Senandes",NA,NA,"planta com folhas submersas, em açude ca. 30 cm profundidade, substrato arenoso, água transparente; flores me espigas emersas, junto com Utricularia inflata; próx. da coleta 737",NA,"Monocotyledon",NA,NA,"L.","Rodrigues, RS","1998","09","16","-52.0985984802246","-32.0349998474121",NA,NA,NA,NA,NA,"2000","02",NA,NA,NA,"82892","auto",NA,NA,NA,NA
"188","2021-02-08 12:54:44-03","UFRGS","ICN","114827","S","Plantae","Potamogetonaceae","Potamogeton","pusillus","Potamogeton pusillus","Rodrigues, RS; Flores, AS","321","América do Sul","Brasil","RS","Santo Antônio das Missões","BR 285 km 634",NA,NA,"planta com folhas submersas, flores emersas; açude ca. 0,8m de profundidade, substrato argiloso, água transparente; denso e homogêneo agrupamento de Potamogeton;",NA,"Monocotyledon",NA,NA,"L.","Rodrigues, RS","1999","01","10","-55.2277984619141","-28.5114002227783",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51320","auto",NA,NA,NA,NA
"189","2021-02-08 12:54:44-03","UFRGS","ICN","114792","S","Plantae","Potamogetonaceae","Potamogeton","pusillus","Potamogeton pusillus","Rodrigues, RS","708","América do Sul","Brasil","RS","Uruguaiana","Faixa Manoel Nunes",NA,NA,"planta com folhas submersas e emergentes, em açude com ca. 20 cm profundidade, água transparente, substrato argiloso; comunidade de Marsilea, Ceratophyllum, P. gayii e P. pusillus; flores e frutos; UTM 0534265, 6674796",NA,"Monocotyledon",NA,NA,"L.","Rodrigues, RS","1998","03","04","-57.0882987976074","-29.7546997070312",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"93142","auto",NA,NA,NA,NA
"190","2021-02-08 12:54:44-03","UFRGS","ICN","116382","S","Plantae","Potamogetonaceae","Potamogeton","pusillus","Potamogeton pusillus","Prado, JF","s.n.","América do Sul","Brasil","RS","Canguçu","estrada Canguçu p/ São Lourenço do Sul km 26",NA,NA,"em açude ca. 0,8 m, junto à beira da estrada, flores",NA,"Monocotyledon",NA,NA,"L.","Rodrigues, RS","1999","11","20","-52.6755981445312","-31.3950004577637",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68702","auto",NA,NA,NA,NA
"191","2021-02-08 12:54:44-03","UFRGS","ICN","016612","S","Plantae","Potamogetonaceae","Potamogeton","pusillus","Potamogeton pusillus","Rambo, B","45804","América do Sul","Brasil","RS","Farroupilha",NA,NA,NA,"Determinação completa impossível; Espécie submersa",NA,"Monocotyledon",NA,NA,"L.","Rodrigues, RS","1950","02","07","-51.3478012084961","-29.2250003814697",NA,NA,NA,NA,NA,"2000","02",NA,NA,NA,"19545","auto",NA,NA,NA,NA
"192","2021-02-08 12:54:44-03","UFRGS","ICN","116356","S","Plantae","Potamogetonaceae","Potamogeton","pusillus","Potamogeton pusillus","Irgang, BE; et al.","s.n.","América do Sul","Brasil","RS","Manoel Viana","Faz. Cerro do Tigre",NA,NA,"-",NA,"Monocotyledon",NA,NA,"L.","Rodrigues, RS","1994","12","02","-55.4827995300293","-29.5891990661621",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43920","auto",NA,NA,NA,NA
"193","2021-02-08 12:54:44-03","UFRGS","ICN","116350","S","Plantae","Potamogetonaceae","Potamogeton","pusillus","Potamogeton pusillus","Irgang, BE; et al.","s.n.","América do Sul","Brasil","RS","Quaraí","BR 293 km 419",NA,NA,"em açude",NA,"Monocotyledon",NA,NA,"L.","Rodrigues, RS","1995","07","20","-56.4514007568359","-30.3875007629395",NA,NA,NA,NA,NA,"2000","02",NA,NA,NA,"74636","auto",NA,NA,NA,NA
"194","2021-02-08 12:54:44-03","UFRGS","ICN","084934","S","Plantae","Potamogetonaceae","Potamogeton","pusillus","Potamogeton pusillus","B.L.G.","84","América do Sul","Brasil","RS","Rio Grande","Estação Ecológica do Taim",NA,NA,"Erva aquática submersa",NA,"Monocotyledon",NA,NA,"L.","Rodrigues, RS","1984","02","25","-52.0985984802246","-32.0349998474121",NA,"2","2",NA,NA,"2000","02",NA,NA,NA,"82892","auto",NA,NA,NA,NA
"195","2021-02-08 12:54:44-03","UFRGS","ICN","114771","S","Plantae","Potamogetonaceae","Potamogeton","pusillus","Potamogeton pusillus","Rodrigues, RS; Irgang, BE","733","América do Sul","Brasil","RS","Rio Grande","Povo Novo",NA,NA,"em bueiro ca. 20 cm profundidade, água transparente, provável esgoto, substrato argiloso; estéril; 31 56 680 S, 52 18 631 W",NA,"Monocotyledon",NA,NA,"L.","Rodrigues, RS","1998","09","15","-52.0985984802246","-32.0349998474121",NA,NA,NA,NA,NA,"2000","02",NA,NA,NA,"82892","auto",NA,NA,NA,NA
"196","2021-02-08 12:54:44-03","UFRGS","ICN","114830","S","Plantae","Potamogetonaceae","Potamogeton","pusillus","Potamogeton pusillus","Rodrigues, RS; et al.","741","América do Sul","Brasil","RS","Rio Grande","próx. a Lagoa Verde face leste",NA,NA,"planta com folhas submersas, em beira de açude ca. 40 cm profundidade, água transparente; flores em espigas emersas; frutos verdes, em espigas deitadas na superfície d'água",NA,"Monocotyledon",NA,NA,"L.","Rodrigues, RS","1998","09","17","-52.0985984802246","-32.0349998474121",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"82892","auto",NA,NA,NA,NA
"197","2021-02-08 12:54:44-03","UFRGS","ICN","114772","S","Plantae","Potamogetonaceae","Potamogeton","pusillus","Potamogeton pusillus","Rodrigues, RS; Irgang, BE","734","América do Sul","Brasil","RS","Rio Grande","Quinta",NA,NA,"em açude ca 40 cm profundidade, água transparente transparente, substrato argiloso, flores em espigas emersas, junto com Chara sp.; denso agrupamento de P. pusillus; 32 03 937 S, 52 16 066 W",NA,"Monocotyledon",NA,NA,"L.","Rodrigues, RS","1998","09","15","-52.0985984802246","-32.0349998474121",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"82892","auto",NA,NA,NA,NA
"198","2021-02-08 12:54:44-03","UFRGS","ICN","114831","S","Plantae","Potamogetonaceae","Potamogeton","pusillus","Potamogeton pusillus","Rodrigues, RS; et al.","742","América do Sul","Brasil","RS","Rio Grande","Saco do Justino",NA,NA,"ca. 0,5 m de profundidade, água transparente, substrato arenoso; planta submersa, estéril; 32 05 143 S, 52 13 138 W",NA,"Monocotyledon",NA,NA,"L.","Rodrigues, RS","1998","09","17","-52.0985984802246","-32.0349998474121",NA,NA,NA,NA,NA,"2000","02",NA,NA,NA,"82892","auto",NA,NA,NA,NA
"199","2021-02-08 12:54:44-03","UFRGS","ICN","049935","S","Plantae","Potamogetonaceae","Potamogeton","pusillus","Potamogeton pusillus","Irgang, B; et alii","s.n.","América do Sul","Brasil","RS","Rio Grande","Taim",NA,NA,NA,NA,"Monocotyledon",NA,NA,"L.","Rodrigues, RS","1981","03",NA,"-52.0985984802246","-32.0349998474121",NA,NA,NA,NA,NA,"2000","02",NA,NA,NA,"82892","auto",NA,NA,NA,NA
"200","2021-02-08 12:54:44-03","UFRGS","ICN","048927","S","Plantae","Potamogetonaceae","Potamogeton","pusillus","Potamogeton pusillus","Sobral, M","438","América do Sul","Brasil","RS","Rosário do Sul","Estância Mato Seco",NA,NA,"Planta aquática; Em arroio com pouca correnteza",NA,"Monocotyledon",NA,NA,"L.","Rodrigues, RS","1980","11","01","-54.9141998291016","-30.25830078125",NA,NA,NA,NA,NA,"2000","02",NA,NA,NA,"71660","auto",NA,NA,NA,NA
"201","2021-02-08 12:54:44-03","UFRGS","ICN","114818","S","Plantae","Potamogetonaceae","Potamogeton","pusillus","Potamogeton pusillus","Rodrigues, RS","775","América do Sul","Brasil","RS","Santana do Livramento","BR 293 estrada Quaraí-Livramento Rio Sarandi",NA,NA,"planta submersa, flores em espigas emersas, em arroio com fundo pedregoso, água transparente, ca. 0,3m de profundidade; convivendo com P. polygonus (R.S. Rodrigues 774)",NA,"Monocotyledon",NA,NA,"L.","Rodrigues, RS","1998","10","02","-55.5327987670898","-30.8908004760742",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"79795","auto",NA,NA,NA,NA
"202","2021-02-08 12:54:44-03","UFRGS","ICN","128069","S","Plantae","Potamogetonaceae","Potamogeton","pusillus","Potamogeton pusillus","Putzke, J; Colombo, P","27","América do Sul","Brasil","RS","Santa Vitória do Palmar","acesso secundário Fazenda Porteira de Ferro",NA,NA,"Canal de irrigação; vegetação submersa, abundante; lodo; água transparente; salinidade dulcícola; correnteza parada.",NA,"Monocotyledon",NA,NA,"L.","Colombo, P; Putzke, J","1999","12","13","-53.3680992126465","-33.5189018249512",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"130170","auto",NA,NA,NA,NA
"203","2021-02-08 12:54:44-03","UFRGS","ICN","020743","S","Plantae","Potamogetonaceae","Potamogeton","pusillus","Potamogeton pusillus","Lindeman, JC; Irgang, B","s.n.","América do Sul","Brasil","RS","Viamão","45 km E de Porto Alegre",NA,NA,"Numa valeta com pouca corrente",NA,"Monocotyledon",NA,NA,"L.","Rodrigues, RS","1972","11","02","-51.0233001708984","-30.0811004638672",NA,NA,NA,NA,NA,"2000","02",NA,NA,NA,"41667","auto",NA,NA,NA,NA
"204","2021-02-08 12:54:44-03","UFRGS","ICN","180043","S","Plantae","Potamogetonaceae","Potamogeton","pusillus","Potamogeton pusillus pusillus","Espinar, LA","859","América do Sul","Argentina","Córdoba","Colón","Arroyo Santa Lucia, ca. 10 km de Villa Allende, rumbo al Pan de Azúcar",NA,NA,"Doação Herbário CORD",NA,"Monocotyledon",NA,"pusillus","L.","Subils, R","1960","05","15",NA,NA,NA,NA,NA,NA,NA,"2007",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"205","2020-08-26 10:50:36-03","MCN-FZBRS","HAS","82759","PreservedSpecimen","Plantae","Potamogetonaceae","Potamogeton","pusillus","Potamogeton pusillus","Camargo, O.","206",NA,"Brasil","Rio Grande do Sul","Farroupilha","Estação Experimental de Fruticultura",NA,NA,"Num arroio, subaquática","HAS0082759","Magnoliophyta",NA,NA,"L.","Rodrigues, R.S.","1957","10",NA,"-51.3478012084961","-29.2250003814697",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19545","auto",NA,NA,NA,NA
"206","2020-08-26 10:50:36-03","MCN-FZBRS","HAS","82758","PreservedSpecimen","Plantae","Potamogetonaceae","Potamogeton","pusillus","Potamogeton pusillus","Camargo, O.","4",NA,"Brasil","Rio Grande do Sul","Farroupilha","Estação Experimental de Fruticultura",NA,NA,"Em açude, submersa","HAS0082758","Magnoliophyta",NA,NA,"L.","Rodrigues, R.S.","1956","05",NA,"-51.3478012084961","-29.2250003814697",NA,NA,NA,NA,NA,"2000","02",NA,NA,NA,"19545","auto",NA,NA,NA,NA
"207","2021-04-05 12:37:23-03","UNIVASF","HVASF","16604","PreservedSpecimen","Plantae","Potamogetonaceae","Potamogeton","pusillus","Potamogeton pusillus","V.M. Cotarelli","2201","América do Sul","Brasil","Pernambuco","Cabrobó","Rio São Francisco, ca. de 3km da travessia para Pedra Branca, sentido Orocó",NA,NA,"Macrófita aquática submersa fixa. Flores diminutas marrons.","HVASF016604",NA,NA,NA,"L.","V.M. Cotarelli","2012","09","14","-39.468138","-8.566944",NA,"333","333",NA,NA,"2012","09","14","-39.468138","-8.566944",NA,NA,NA,NA,NA,"U"
"208","2021-04-05 12:37:23-03","UNIVASF","HVASF","12194","PreservedSpecimen","Plantae","Potamogetonaceae","Potamogeton","pusillus","Potamogeton pusillus","J.A. Siqueira Filho","2547","América do Sul","Brasil","Pernambuco","Cabrobó","Fazenda Mari II, Açude Mari",NA,NA,"Macrófita aquática submersa fixa formando um banco denso a ca. de 20 m da margem do açude e ca. de 1m de profundidade. Folhas marrons, lineares. Flores emergentes terminais, frutos verdes","HVASF012194",NA,NA,NA,"L.","J.A. Siqueira Filho","2011","07","30","-39.309166","-8.362","HVASF012194_v01 HVASF012194_v02 HVASF012194_v03 HVASF012194_v04","339","339",NA,NA,"2011","08","02","-39.309166","-8.362000",NA,NA,NA,NA,NA,"U"
