"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","recordNumber","continentOcean","country","stateProvince","locality","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","year","imagecode","identifiedBy","month","day","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","infraspecificEpithet","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"658","2020-09-12 05:00:02-03","US","US","2643217","PreservedSpecimen","Plantae","Fabaceae","Stryphnodendron","rotundifolium","Stryphnodendron rotundifolium",NA,"H. S. Irwin, J. W. Grear, R. Souza & R. Reis dos Santos","14618","South America - Neotropics","Brazil","Goiás","The Planalto do Brasil Estado de Bahia, (Drainage of The Rio Corrente, Western Bahia) Cerrado, Rio Piau, ca 225 km S.W. of Barreiras on road to Posse",NA,NA,NA,"US02210429",NA,"Rosales","Mart.","1966","US02210429_01",NA,"4","12",NA,NA,NA,"850",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"659","2020-09-12 05:00:02-03","US","US","2341294","PreservedSpecimen","Plantae","Fabaceae","Stryphnodendron","rotundifolium","Stryphnodendron rotundifolium",NA,"T. Guedes","433","South America - Neotropics","Brazil","Ceará","Serra do Araripe, Agreste",NA,NA,NA,"US02210427",NA,"Rosales","Mart.","1957","US02210427_01",NA,"5","24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"660","2020-09-12 05:00:02-03","US","US","3332653","PreservedSpecimen","Plantae","Fabaceae","Stryphnodendron","rotundifolium","Stryphnodendron rotundifolium",NA,"A. M. Amorim, T. S. Santos, S. C. Sant'Ana & J. G. Járdim","584","South America - Neotropics","Brazil","Bahia","Município de Barreiras. Estrada para Ibotirama, BR 242.Coletas no Km 21 a partir da sede do município. cerrado",NA,NA,NA,"US02210426",NA,"Rosales","Mart.","1992","US02210426_01",NA,"6","13",NA,NA,NA,"5",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"661","2020-09-02 16:29:35-03","Cenargen","CEN","32178","PreservedSpecimen","Plantae","Fabaceae Mimosoideae","Stryphnodendron","rotundifolium","Stryphnodendron rotundifolium var. rotundifolium",NA,"Bruno Machado Teles Walter","3949",NA,"Brasil","MA","Lote 23. Área de colonização agrícola (Nova de Carli), cerca de 26 km da vila Kissy, margem esquerda do córrego Tem Medo.","Exsicatas",NA,"Reserva de cerrado entre plantios agrícolas. Inflorescências jovens creme-amareladas.","CEN00032178",NA,NA,"Mart.","1997","CEN00032178","V. R. Scalon","11","16","BALSAS","-46.0355987548828","-7.53249979019165","500","500","2008","11",NA,"-4673917.0","-862222.0","var. rotundifolium","222094","auto",NA,NA,NA,"3",NA
"662","2020-09-02 16:29:35-03","Cenargen","CEN","72449","PreservedSpecimen","Plantae","Fabaceae Mimosoideae","Stryphnodendron","cf. rotundifolium","Stryphnodendron cf. rotundifolium",NA,"Aécio Amaral-Santos","2997",NA,"Brasil","TO","Estrada de terra seguindo da BR - 153 em direção à Itacajá - TO.","Unicata",NA,NA,"CEN00072449",NA,NA,"Mart.","2008","CEN00072449","B. M. T. Walter","08","26","TUPIRATINS","-48.170277","-8.3944444","239","239","2015","01",NA,"-48.170277","-8.3944444",NA,NA,NA,NA,NA,NA,"1",NA
"663","2020-09-02 16:29:35-03","Cenargen","CEN","72483","PreservedSpecimen","Plantae","Fabaceae Mimosoideae","Stryphnodendron","cf. rotundifolium","Stryphnodendron cf. rotundifolium",NA,"Aécio Amaral-Santos","3040",NA,"Brasil","TO","6 km após Filadélfia, sentido Araguaína.","Unicata",NA,NA,"CEN00072483",NA,NA,"Mart.","2008","CEN00072483","B. M. T. Walter","08","30","FILADELFIA","-47.5575","-7.3522222","233","233","2015","01",NA,"-47.5575","-7.3522222",NA,NA,NA,NA,NA,NA,"1",NA
"664","2020-09-02 16:29:35-03","Cenargen","CEN","87493","PreservedSpecimen","Plantae","Fabaceae Mimosoideae","Stryphnodendron","cf. rotundifolium","Stryphnodendron cf. rotundifolium",NA,"João Benedito Pereira","205",NA,"Brasil","TO","Estrada antiga que liga Palmeirante à TO - 010.","Exsicatas",NA,"Área de influência indireta.","CEN00087493",NA,NA,"Mart.","2010","CEN00087493","B. M. T. Walter","08","18","PALMEIRANTE","-47.939722","-7.7905555","163","163","2015","01",NA,"-47.939722","-7.7905555",NA,NA,NA,NA,NA,NA,"2",NA
"665","2020-09-02 16:29:35-03","Cenargen","CEN","45543","PreservedSpecimen","Plantae","Fabaceae Mimosoideae","Stryphnodendron","rotundifolium","Stryphnodendron rotundifolium",NA,"Roberta Cunha de Mendonça","4584",NA,"Brasil","BA","Fazendas Trijunção. Estrada para a sede da Santa Luzia.","Exsicatas",NA,"Folhas membranáceas. Flor com corola e anteras amarelas.","CEN00045543",NA,NA,"Mart.","2001","CEN00045543","F. F. M. Santos","12","11","COCOS","-45.974166","-14.848333","900","900","2004","04",NA,"-45.974166","-14.848333",NA,NA,NA,NA,NA,NA,"1",NA
"666","2020-09-02 16:29:35-03","Cenargen","CEN","87544","PreservedSpecimen","Plantae","Fabaceae Mimosoideae","Stryphnodendron","rotundifolium","Stryphnodendron rotundifolium",NA,"João Benedito Pereira","264",NA,"Brasil","TO",NA,"Exsicatas",NA,NA,"CEN00087544",NA,NA,"Mart.","2010","CEN00087544","B. M. T. Walter","08","26","DARCINOPOLIS","-47.630833","-6.7180555","240","240","2015","02",NA,"-47.630833","-6.7180555",NA,NA,NA,NA,NA,NA,"2",NA
"667","2020-09-02 16:29:35-03","Cenargen","CEN","105321","PreservedSpecimen","Plantae","Fabaceae Mimosoideae","Stryphnodendron","rotundifolium","Stryphnodendron rotundifolium",NA,"Marcelo Fragomeni Simon","3157",NA,"Brasil","SP","Estação Ecológica Itirapina.","Unicata",NA,"Arbusto bastante ramificado, 2 m. Frutos maduros vináceos. Colonizando manchas de solo exposto. Frequente no local.","CEN00105321",NA,NA,"Mart.","2017","CEN00105321","M. Simon","07","13","ITIRAPINA","-47.883333","-22.216666","720","720",NA,NA,NA,"-47.883333","-22.216666",NA,NA,NA,NA,NA,NA,"1",NA
"668","2020-09-02 16:29:35-03","Cenargen","CEN","109775","PreservedSpecimen","Plantae","Fabaceae Mimosoideae","Stryphnodendron","rotundifolium","Stryphnodendron rotundifolium",NA,"Indiara Nunes Mesquita Ferreira","73",NA,"Brasil","GO","Reserva Legado Verdes do Cerrado.","Exsicatas",NA,"Inflorescência com flores diminutas, corola cor creme e sépalas vermelhas, anteras pretas. Doação ProFloresta.","CEN00109775",NA,NA,"Mart.","2018","CEN00109775","B. M. T. Walter","09","21","NIQUELANDIA","-48.516944","-14.561666",NA,NA,"2019","07",NA,"-48.516944","-14.561666",NA,NA,NA,NA,NA,NA,"1",NA
"669","2020-09-02 16:29:35-03","Cenargen","CEN","113552","PreservedSpecimen","Plantae","Fabaceae Mimosoideae","Stryphnodendron","rotundifolium","Stryphnodendron rotundifolium",NA,"Aécio Amaral-Santos","3199",NA,"Brasil","TO","Rodovia TO - 222, sentido Distrito de Bielândia - Filadélfia, cerca de 6,5 km após Bielândia.","Unicata",NA,NA,"CEN00113552",NA,NA,"Mart.","2009","CEN00113552","B. M. T. Walter","09","21","FILADELFIA","-47.8125","-7.4755555","265","265","2020","02",NA,"-47.8125","-7.4755555",NA,NA,NA,NA,NA,NA,"1",NA
"670","2020-09-02 16:29:35-03","Cenargen","CEN","113559","PreservedSpecimen","Plantae","Fabaceae Mimosoideae","Stryphnodendron","rotundifolium","Stryphnodendron rotundifolium",NA,"Aécio Amaral-Santos","3209",NA,"Brasil","TO","TO - 222 Filadélfia - Bielândia, 5 km após a cidade, à esquerda.","Unicata",NA,NA,"CEN00113559",NA,NA,"Mart.","2009","CEN00113559","B. M. T. Walter","09","22","FILADELFIA","-47.557222","-7.3522222","228","228","2020","02",NA,"-47.557222","-7.3522222",NA,NA,NA,NA,NA,NA,"1",NA
"671","2020-09-02 16:29:35-03","Cenargen","CEN","24740","PreservedSpecimen","Plantae","Fabaceae Mimosoideae","Stryphnodendron","rotundifolium","Stryphnodendron rotundifolium",NA,"Bruno Machado Teles Walter","2913",NA,"Brasil","BA","Projeto Ouro Verde, rodovia Anel da Soja, reservas de cerrado entre plantios de soja.","Exsicatas",NA,"Anteras castanha. Botões florais creme esverdeado.","CEN00024740",NA,NA,"Mart.","1995","CEN00024740","B. M. T. Walter","11","13","FORMOSA DO RIO PRETO","-46","-11.45","710","710","2015","01",NA,"-46.0","-11.45",NA,NA,NA,NA,NA,NA,"4",NA
"672","2020-09-02 16:29:35-03","Cenargen","CEN","41633","PreservedSpecimen","Plantae","Fabaceae Mimosoideae","Stryphnodendron","rotundifolium","Stryphnodendron rotundifolium",NA,"Alexandre Bonesso Sampaio","467",NA,"Brasil","TO","Região do Jalapão. Proximidades do Riacho Formiga, fazenda do Seu Vicente.","Unicata",NA,"Estrato herbáceo ralo.","CEN00041633",NA,NA,"Mart.","2001","CEN00041633","B. M. T. Walter","05","06","MATEIROS","-46.483333","-10.333333",NA,NA,"2015","01",NA,"-46.483333","-10.333333",NA,NA,NA,NA,NA,NA,"1",NA
"673","2020-09-02 16:29:35-03","Cenargen","CEN","46808","PreservedSpecimen","Plantae","Fabaceae Mimosoideae","Stryphnodendron","rotundifolium","Stryphnodendron rotundifolium",NA,"Glocimar Pereira-Silva","3132",NA,"Brasil","BA","PROJETO OURO VERDE","Exsicatas",NA,NA,"CEN00046808",NA,NA,"Mart.","1995","CEN00046808","G. Pereira-Silva","11","12","FORMOSA DO RIO PRETO","-46.066666","-11.433333","800","800","1996","01",NA,"-46.066666","-11.433333",NA,NA,NA,NA,NA,NA,"5",NA
"674","2020-09-02 16:29:35-03","Cenargen","CEN","72477","PreservedSpecimen","Plantae","Fabaceae Mimosoideae","Stryphnodendron","rotundifolium","Stryphnodendron rotundifolium",NA,"Aécio Amaral-Santos","3032",NA,"Brasil","TO","Estrada Paleirante/trevo para Goiatins, cerca de 10 km.","Unicata",NA,NA,"CEN00072477",NA,NA,"Mart.","2008","CEN00072477","B. M. T. Walter","08","30","PALMEIRANTE","-47.004166","-7.8547222","234","234","2015","01",NA,"-47.004166","-7.8547222",NA,NA,NA,NA,NA,NA,"1",NA
"675","2020-09-02 16:29:35-03","Cenargen","CEN","68142","PreservedSpecimen","Plantae","Fabaceae Mimosoideae","Stryphnodendron","rotundifolium","Stryphnodendron rotundifolium",NA,"Glocimar Pereira-Silva","12566",NA,"Brasil","TO","Cerrado a leste da ferrovia Norte-Sul, próximo à ponte do rio Curicaca.","Exsicatas",NA,"Área de influência direta (lago).","CEN00068142",NA,NA,"Mart.","2008","CEN00068142","B. M. T. Walter","01","12","PALMEIRAS DO TOCANTINS","-47.511666","-6.7113888","150","150","2015","01",NA,"-47.511666","-6.7113888",NA,NA,NA,NA,NA,NA,"4",NA
"676","2020-09-02 16:29:35-03","Cenargen","CEN","69152","PreservedSpecimen","Plantae","Fabaceae Mimosoideae","Stryphnodendron","rotundifolium","Stryphnodendron rotundifolium",NA,"Roberto Fontes Vieira","2048",NA,"Brasil","BA",NA,"Exsicatas",NA,NA,"CEN00069152",NA,NA,"Mart.","1994","CEN00069152","B. M. T. Walter","10","30","CORRENTINA","-44.633333","-13.333333","640","640","2015","01",NA,"-44.633333","-13.333333",NA,NA,NA,NA,NA,NA,"3",NA
"677","2020-09-02 16:29:35-03","Cenargen","CEN","98857","PreservedSpecimen","Plantae","Fabaceae Mimosoideae","Stryphnodendron","rotundifolium","Stryphnodendron rotundifolium",NA,"Gustavo Martinelli","16812",NA,"Brasil","MS","Fazenda Alto Salobra, próximo aos limites do PARNA da Serra da Bodoquena, estrada p/ Fazenda Califórnia.","Exsicatas",NA,"Folhas verdes discolores. Trechos de floresta estacional. Doação Jardim Botânico do Rio de Janeiro - RB 457662.","CEN00098857",NA,NA,"Mart.","2010","CEN00098857","D. Machado & H. Lima","12","03","PORTO MURTINHO","-56.675833","-20.920833",NA,NA,"2015","03",NA,"-56.675833","-20.920833",NA,NA,NA,NA,NA,NA,"1",NA
"678","2020-09-02 16:29:35-03","Cenargen","CEN","84600","PreservedSpecimen","Plantae","Fabaceae Mimosoideae","Stryphnodendron","rotundifolium","Stryphnodendron rotundifolium",NA,"Luciano Paganucci de Queiroz","15523",NA,"Brasil","BA","Estrada Wagner - Lençóis, próximo ao povoado São José, cerca de 500 m do povoado.","Exsicatas",NA,"Copa aberta, folíolos coriáceos. Universidade Estadual de Feira de Santana (HUEFS). Feira de Santana - Bahia - Brasil. HUEFS nº 193563.","CEN00084600",NA,NA,"Mart.","2012","CEN00084600","B. M. T. Walter","06","09","ANDARAI","-41.216944","-12.504722","403","403","2015","01",NA,"-41.216944","-12.504722",NA,NA,NA,NA,NA,NA,"1",NA
"679","2020-09-02 16:29:35-03","Cenargen","CEN","84623","PreservedSpecimen","Plantae","Fabaceae Mimosoideae","Stryphnodendron","rotundifolium","Stryphnodendron rotundifolium",NA,"Luciano Paganucci de Queiroz","15611",NA,"Brasil","BA","Chapadão, estrada Mucugê - Jussiape, cerca de 40 km S de Mucugê.","Exsicatas",NA,"Tronco suberoso, folíolos cartáceos. Estames creme. Universidade Estadual de Feira de Santana (HUEFS). Feira de Santana - Bahia - Brasil. HUEFS nº 193651.","CEN00084623",NA,NA,"Mart.","2012","CEN00084623","L. P. Queiroz","06","11","MUCUGE","-41.543055","-13.2925","1217","1217","2012","06",NA,"-41.543055","-13.2925",NA,NA,NA,NA,NA,NA,"1",NA
"680","2020-09-02 16:29:35-03","Cenargen","CEN","87539","PreservedSpecimen","Plantae","Fabaceae Mimosoideae","Stryphnodendron","rotundifolium","Stryphnodendron rotundifolium",NA,"João Benedito Pereira","259",NA,"Brasil","MA","Margem direita do rio Farinha.","Unicata",NA,NA,"CEN00087539",NA,NA,"Mart.","2010","CEN00087539","B. M. T. Walter","08","24","ESTREITO","-47.486388","-6.8394444","160","160","2015","02",NA,"-47.486388","-6.8394444",NA,NA,NA,NA,NA,NA,"1",NA
"681","2020-09-02 16:29:35-03","Cenargen","CEN","66155","PreservedSpecimen","Plantae","Fabaceae Mimosoideae","Stryphnodendron","rotundifolium","Stryphnodendron rotundifolium",NA,"Aécio Amaral-Santos","2611",NA,"Brasil","TO","18 km de Aguiarnópolis, sentido Darcinópolis. Margem esquerda do rio Tocantins.","Exsicatas",NA,NA,"CEN00066155",NA,NA,"Mart.","2005","CEN00066155","B. M. T. Walter","07","07","AGUIARNÓPOLIS","-47.499444","-6.6511111",NA,NA,"2015","01",NA,"-47.499444","-6.6511111",NA,NA,NA,NA,NA,NA,"2",NA
"682","2020-09-02 16:29:35-03","Cenargen","CEN","97737","PreservedSpecimen","Plantae","Fabaceae Mimosoideae","Stryphnodendron","rotundifolium","Stryphnodendron rotundifolium",NA,"Anderson Cássio Sevilha","5569",NA,"Brasil","MA","Parque Nacional Chapada das Mesas. Gleba I.","Exsicatas",NA,NA,"CEN00097737",NA,NA,"Mart.","2015","CEN00097737","J. B. Pereira","10","25","CAROLINA","-47.326666","-7.0988888","285","285","2015","11",NA,"-47.326666","-7.0988888",NA,NA,NA,NA,NA,NA,"4",NA
"683","2020-09-02 16:29:35-03","Cenargen","CEN","54536","PreservedSpecimen","Plantae","Fabaceae Mimosoideae","Stryphnodendron","rotundifolium","Stryphnodendron rotundifolium",NA,"Julcéia Camillo","5",NA,"Brasil","GO","Parque Estadual da Serra de Caldas Novas.","Exsicatas",NA,"Foram coletadas material para exsicatas e identificação.","CEN00054536",NA,NA,"Mart.","2000","CEN00054536","B. M. T. Walter","12","14","CALDAS NOVAS","-48.685555",NA,"1023","1023","2015","01",NA,"-48.685555","-1784861.0",NA,NA,NA,NA,NA,NA,"4",NA
"684","2020-09-02 16:28:15-03","Cenargen","CEN","108573","PreservedSpecimen","Plantae","Fabaceae Faboideae","Stryphnodendron","rotundifolium","Stryphnodendron rotundifolium",NA,"Romulo Ewerton Gomes Sousa - IFN","1101",NA,"Brasil","GO","Conglomerado GO-244. Subunidade 04, subparcela 07, indíviduo 29.","Exsicatas",NA,"Inventário Florestal Nacional (IFN). Árvore com 4,5 m de altura e 14,4 cm de DAP, de base reta. Fuste de casca externa grossa, áspera, de cor externa cinza e cor interna vermelho, e desprendimento da casca do tipo placas lenhosas. Frutos com dimensões de 4,5 x 0,5 cm, de consistência seca, cores internas verdes, e forma sâmara.","CEN00108573",NA,NA,"Mart.","2018","CEN00108573","B. M. T. Walter","04","27","HIDROLINA","-49.4650001525879","-14.7243995666504",NA,NA,"2019","02",NA,NA,NA,NA,"32259","auto",NA,NA,NA,"5",NA
"685","2020-09-02 16:29:35-03","Cenargen","CEN","63635","PreservedSpecimen","Plantae","Fabaceae Mimosoideae","Stryphnodendron","rotundifolium","Stryphnodendron rotundifolium",NA,"Glocimar Pereira-Silva","4200",NA,"Brasil","GO","Margem direita do rio Bagagem.","Exsicatas",NA,"Área de influência direta (lago).","CEN00063635",NA,NA,"Mart.","1999","CEN00063635","B. M. T. Walter","07","27","NIQUELANDIA","-48.4597015380859","-14.4738998413086",NA,NA,"2015","01",NA,NA,NA,NA,"74171","auto",NA,NA,NA,"2",NA
"686","2020-09-02 16:29:35-03","Cenargen","CEN","108734","PreservedSpecimen","Plantae","Fabaceae Mimosoideae","Stryphnodendron","rotundifolium","Stryphnodendron rotundifolium",NA,"Rafael Serejo de Jesus","34",NA,"Brasil","TO","Conglomerado: 688. Subunidade 02, subparcela 01, Indivíduo 02.","Exsicatas",NA,"Projeto Inventário Florestal Nacional (IFN). Árvore com 6,7 m de altura e 10,3 cm de DAP, base reta. Fuste de casca externa grossa, do tipo rugosa, cor preta. Casca interna vermelha. Fruto maduro, com forma de legume , cor externa preta, de consistência seca.","CEN00108734",NA,NA,"Mart.","2017","CEN00108734","M. Simon","07","23","PALMEIROPOLIS","-48.4021987915039","-13.0438995361328",NA,NA,"2018","11",NA,NA,NA,NA,"30204","auto",NA,NA,NA,"3",NA
"687","2020-09-02 16:29:35-03","Cenargen","CEN","41859","PreservedSpecimen","Plantae","Fabaceae Mimosoideae","Stryphnodendron","rotundifolium","Stryphnodendron rotundifolium",NA,"Marcus Vinicius Martins","223",NA,"Brasil","BA","Acima da Vereda Alegre, fazenda do Srº. Bastos.","Exsicatas",NA,"Usado para gripe & casca em decocto.","CEN00041859",NA,NA,"Mart.","1995","CEN00041859","M. V. Martins","08","05","CORRENTINA","-44.6366996765137","-13.3432998657227",NA,NA,"1996","01",NA,NA,NA,NA,"182507","auto",NA,NA,NA,"4",NA
"688","2020-09-02 16:29:35-03","Cenargen","CEN","24405","PreservedSpecimen","Plantae","Fabaceae Mimosoideae","Stryphnodendron","rotundifolium","Stryphnodendron rotundifolium",NA,"Glocimar Pereira-Silva","2114",NA,"Brasil","GO","Canteiro de obras da UHE Corumbá. Próximo ao escritório.","Exsicatas",NA,NA,"CEN00024405",NA,NA,"Mart.","1993","CEN00024405","V. R. Scalon","12","14","CALDAS NOVAS","-48.625","-17.74169921875","600","600","2007",NA,NA,"-4856667.0","-1800000.0",NA,"36612","auto",NA,NA,NA,"4",NA
"689","2020-09-02 16:29:35-03","Cenargen","CEN","30282","PreservedSpecimen","Plantae","Fabaceae Mimosoideae","Stryphnodendron","rotundifolium","Stryphnodendron rotundifolium",NA,"Glocimar Pereira-Silva","3607",NA,"Brasil","GO","Estrada de acesso a alternativa 9.","Exsicatas",NA,"Frutos imaturos verdes.","CEN00030282",NA,NA,"Mart.","1996","CEN00030282","V. R. Scalon","08","30","CALDAS NOVAS","-48.625","-17.74169921875","710","710","2007",NA,NA,"-4855000.0","-1785000.0",NA,"36612","auto",NA,NA,NA,"5",NA
"690","2020-09-02 16:29:35-03","Cenargen","CEN","44668","PreservedSpecimen","Plantae","Fabaceae Mimosoideae","Stryphnodendron","rotundifolium","Stryphnodendron rotundifolium",NA,"Luciano de Bem Bianchetti","1223",NA,"Brasil","GO","Beira de estrada. Cerrado perturbado.","Exsicatas",NA,"Folhas discolores. Anteras cor de vinho.","CEN00044668",NA,NA,"Mart.","1991","CEN00044668","B. M. T. Walter","12","11","COLINAS DO SUL","-48.0783004760742","-14.1513996124268",NA,NA,"2015","01",NA,NA,NA,NA,"58154","auto",NA,NA,NA,"5",NA
"691","2020-09-02 16:29:35-03","Cenargen","CEN","95253","PreservedSpecimen","Plantae","Fabaceae Mimosoideae","Stryphnodendron","rotundifolium","Stryphnodendron rotundifolium",NA,"Marcelo Fragomeni Simon","2646",NA,"Brasil","GO","Serra dos Pirineus. Fazenda Vargem Grande.","Exsicatas",NA,"Árvore baixa com copa bastante ramificada, 2,5 m atura. Pétalas e estames amarelo-esverdeados. Anteras vináceas. Frequente no local.","CEN00095253",NA,NA,"Mart.","2015","CEN00095253","M. Simon","11","11","PIRENOPOLIS","-48.9592018127441","-15.852499961853","950","950","2015","11",NA,"-48918055.0","-15813333.0",NA,"40887","auto",NA,NA,NA,"3",NA
"692","2020-09-02 16:29:35-03","Cenargen","CEN","31728","PreservedSpecimen","Plantae","Fabaceae Mimosoideae","Stryphnodendron","rotundifolium","Stryphnodendron rotundifolium",NA,"Bruno Machado Teles Walter","3561",NA,"Brasil","MA","Projeto de colonização agrícola BATAVO/Campo. Região de reservas de Cerrado próximas ao córrego Tem Medo.","Exsicatas",NA,"Botões florais verde-amareladas.","CEN00031728",NA,NA,"Mart.","1996","CEN00031728","L. P. Queiroz","11","11","BALSAS","-46.0355987548828","-7.53249979019165","470","470","2000","12",NA,"-4671667.0","-863333.0",NA,"222094","auto",NA,NA,NA,"4",NA
"693","2020-09-02 16:29:35-03","Cenargen","CEN","110140","PreservedSpecimen","Plantae","Fabaceae Mimosoideae","Stryphnodendron","rotundifolium","Stryphnodendron rotundifolium",NA,"Paulo Ricardo Teixeira - IFN","84",NA,"Brasil","TO","Conglomerado: TO-573. Subunidade 03, subparcela 09, indivíduo 44.","Exsicatas",NA,"Inventário Florestal Nacional (IFN). Árvore com 5 m de altura, 14,3 cm de DAP. Tipo de pase reta. Fuste de casca externa marrom, interna creme, espessura externa fina, rugosa.","CEN00110140",NA,NA,"Mart.","2017",NA,NA,"11","25","SUCUPIRA","-48.9707984924316","-11.9933004379272",NA,NA,NA,NA,NA,NA,NA,NA,"43815","auto",NA,NA,NA,"4",NA
"694","2020-09-02 16:29:35-03","Cenargen","CEN","21735","PreservedSpecimen","Plantae","Fabaceae Mimosoideae","Stryphnodendron","rotundifolium","Stryphnodendron rotundifolium var. rotundifolium",NA,"Lídio Coradin","8547",NA,"Brasil","BA","Estrada Lençóis - entroncamento da BR - 242, km 7.","Exsicatas",NA,"Arbusto de até 4 m.","CEN00021735",NA,NA,"Mart.","1992","CEN00021735","V. R. Scalon","09","10","LENCOIS","-41.7","-12.5","450","450","2008","11",NA,"-41.7","-12.5","var. rotundifolium",NA,NA,NA,NA,NA,"5",NA
"695","2020-09-02 16:29:35-03","Cenargen","CEN","22574","PreservedSpecimen","Plantae","Fabaceae Mimosoideae","Stryphnodendron","rotundifolium","Stryphnodendron rotundifolium var. rotundifolium",NA,"Bruno Machado Teles Walter","2466",NA,"Brasil","GO","Margem direita do rio Bagagem, 8 km da barra do Bagagem/Tocantins (Maranhão).","Exsicatas",NA,"Bacia de inundação do AHE Serra da Mesa.","CEN00022574",NA,NA,"Mart.","1995","CEN00022574","V. R. Scalon","07","22","NIQUELANDIA","-48.266666","-14.05","360","360","2008","11",NA,"-48.266666","-14.05","var. rotundifolium",NA,NA,NA,NA,NA,"2",NA
"696","2020-09-02 16:29:35-03","Cenargen","CEN","31536","PreservedSpecimen","Plantae","Fabaceae Mimosoideae","Stryphnodendron","rotundifolium","Stryphnodendron rotundifolium var. rotundifolium",NA,"Bruno Machado Teles Walter","4252",NA,"Brasil","GO","Estrada de terra de acesso às linhas de transmissão Serra da Mesa-Samambaia. Na altura das torres 40 a 48. Cerca de 10km ao sul da Barragem de Serra da Mesa.","Exsicatas",NA,"Área de influência do AHE Serra da Mesa.","CEN00031536",NA,NA,"Mart.","1998","CEN00031536","V. R. Scalon","07","17","COLINAS DO SUL","-48.316666","-13.883333","530","530","2008","11",NA,"-48.316666","-13.883333","var. rotundifolium",NA,NA,NA,NA,NA,"2",NA
"697","2020-09-02 16:29:35-03","Cenargen","CEN","30010","PreservedSpecimen","Plantae","Fabaceae Mimosoideae","Stryphnodendron","rotundifolium","Stryphnodendron rotundifolium var. rotundifolium",NA,"Glocimar Pereira-Silva","3078",NA,"Brasil","BA","BR-242 Entroncamento Lençóis - Seabra Km 6.","Exsicatas",NA,NA,"CEN00030010",NA,NA,"Mart.","1995","CEN00030010","V. R. Scalon","10","06","LENCOIS","-41.4","-12.466666","660","660","2008","11",NA,"-41.4","-12.466666","var. rotundifolium",NA,NA,NA,NA,NA,"6",NA
"698","2020-09-02 16:29:35-03","Cenargen","CEN","33115","PreservedSpecimen","Plantae","Fabaceae Mimosoideae","Stryphnodendron","rotundifolium","Stryphnodendron rotundifolium var. rotundifolium",NA,"Wilson Hoehne",NA,NA,"Brasil","SP","Pastos do Pontal.","Exsicatas",NA,"Árvore pequena do Cerrado. SPF Nº 12579.","CEN00033115",NA,NA,"Mart.","1950","CEN00033115","V. R. Scalon","01","17","JALES","-50.5400009155273","-20.2600002288818",NA,NA,"2008","11",NA,NA,NA,"var. rotundifolium","16486","auto",NA,NA,NA,"1",NA
"699","2020-09-02 16:29:35-03","Cenargen","CEN","27994","PreservedSpecimen","Plantae","Fabaceae Mimosoideae","Stryphnodendron","rotundifolium","Stryphnodendron rotundifolium var. villosum",NA,"Bruno Machado Teles Walter","3357",NA,"Brasil","GO","Região das fazendas GZ. À direita da GO-237 no rumo Uruaçu - Niquelândia.","Exsicatas",NA,"Frutos imaturos verdes com pulvurulência marrom. Futuro Reservatório do AHE Serra da Mesa.","CEN00027994",NA,NA,"Mart.","1996","CEN00027994","V. R. Scalon","06","24","URUACU","-49.033333",NA,"450","450","2008","11",NA,"-49.033333","-1456667.0","var. villosum",NA,NA,NA,NA,NA,"4",NA
"700","2020-09-02 16:29:35-03","Cenargen","CEN","28940","PreservedSpecimen","Plantae","Fabaceae Mimosoideae","Stryphnodendron","rotundifolium","Stryphnodendron rotundifolium var. villosum",NA,"Hamilton Garboggini Pinho dos Santos","497",NA,"Brasil","GO","Beira de estrada próxima a torre número 220.","Exsicatas",NA,NA,"CEN00028940",NA,NA,"Mart.","1997","CEN00028940","V. R. Scalon","08","27","CALDAS NOVAS","-48.547222",NA,"540","540","2008","11",NA,"-48.547222","-1795389.0","var. villosum",NA,NA,NA,NA,NA,"2",NA
"701","2020-09-02 16:29:35-03","Cenargen","CEN","28393","PreservedSpecimen","Plantae","Fabaceae Mimosoideae","Stryphnodendron","rotundifolium","Stryphnodendron rotundifolium var. villosum",NA,"Sebastião Pinheiro Cordovil da Silva","655",NA,"Brasil","GO","Estrada de acesso à fazenda do Fundão, próximo à porteira.","Exsicatas",NA,NA,"CEN00028393",NA,NA,"Mart.","1997","CEN00028393","V. R. Scalon","07","16","IPAMERI","-48.478888",NA,NA,NA,"2008","11",NA,"-48.478888","-1778556.0","var. villosum",NA,NA,NA,NA,NA,"1",NA
