"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","coordinatePrecision","individualCount","occurrenceRemarks","geoFlag","recordNumber","year","month","day","continentOcean","preparationType","barcode","imagecode","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","dayIdentified","minimumElevationInMeters","maximumElevationInMeters","class","fieldNumber","typeStatus","relatedCatalogItem","sex"
"149","2011-02-18 15:24:00-02","MO","MOBOT","3166389","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Rhipsalis","lindbergiana","Rhipsalis lindbergiana","K. Schum.","N. Taylor, 21.9.","C. Gaudichaud-Beaupré","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gaudichaud-Beaupré 913","1831",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","2015-02-16 09:48:00-02","MO","MOBOT","3410170","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Rhipsalis","lindbergiana","Rhipsalis lindbergiana","K. Schum.","A. M. Calvente","H.F. Martins","Brazil","Espírito Santo",NA,"Linhares. Lagoa de Juparana.",NA,NA,NA,NA,NA,NA,"Martins 1993","1976",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","2020-07-10 09:44:56-03","MBML","MBML-HERBARIO","1993",NA,"Plantae",NA,NA,"Cactaceae","Rhipsalis","lindbergiana","Rhipsalis lindbergiana","K.Schum.","D. C. Zappi/Nov.-1999","H. F. Martins","Brasil","Espírito Santo","Linhares","Lagoa Juparanã","-40.096667","-19.332222",NA,NA,"Em árvore na beira da lagoa, flores e frutos alvos.",NA,NA,"1976","07","21",NA,NA,"MBML001993","MBML001993",NA,NA,"40W5'48","19S19'56",NA,NA,NA,NA,NA,NA,NA,NA
"152","2020-07-10 09:44:57-03","MBML","MBML-HERBARIO","25047",NA,"Plantae",NA,NA,"Cactaceae","Rhipsalis","lindbergiana","Rhipsalis lindbergiana","K.Schum.",NA,"L. Kollmann; et al","Brasil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia","-40.530278","-19.971389",NA,NA,"Epífita na sombra, frutos lilás.",NA,"8283","2005","09","02",NA,NA,"MBML025047","MBML025047",NA,NA,"40W31'49","19S58'17",NA,NA,NA,NA,NA,NA,NA,NA
"153","2020-07-10 09:44:57-03","MBML","MBML-HERBARIO","25604",NA,"Plantae",NA,NA,"Cactaceae","Rhipsalis","lindbergiana","Rhipsalis lindbergiana","K.Schum.","D.R. Gonzaga/10-06-2015","L. Kollmann; et al","Brasil","Espírito Santo","Santa Teresa","São João de Petrópolis, E.A.F.S.T.","-40.681389","-19.805556",NA,NA,"Epífita no sol. Frutos rosados.",NA,"8668","2006","02","23",NA,NA,"MBML025604","MBML025604",NA,NA,"40W40'53","19S48'20",NA,NA,NA,NA,NA,NA,NA,NA
"154","2020-07-10 09:44:57-03","MBML","MBML-HERBARIO","40566",NA,"Plantae",NA,NA,"Cactaceae","Rhipsalis","lindbergiana","Rhipsalis lindbergiana","K.Schum.","W.C. Cardoso/2016","L. Kollmann; & R.L.Kollmann","Brasil","Espírito Santo","Santa Teresa","Alto Rio Perdido","-40.739722","-19.826944",NA,NA,"Epifita na luz forte, ramos verdes, flores brancas, ovario verde.",NA,"12068","2010","11","01",NA,NA,"MBML040566","MBML040566",NA,NA,"40W44'23","19S49'37",NA,"800","800",NA,NA,NA,NA,NA
"155","2020-07-10 09:44:57-03","MBML","MBML-HERBARIO","44712",NA,"Plantae",NA,NA,"Cactaceae","Rhipsalis","lindbergiana","Rhipsalis lindbergiana","K.Schum.","W.C. Cardoso/24-08-2016","A. M. Assis; F.M. Flores","Brasil","Espírito Santo","Santa Leopoldina","Sede, Pomar - Macega na margem esquerda do Rio Santa Maria da Vitória","-40.532222","-20.0975",NA,NA,"Epífita. Flores brancas, frutos verdes",NA,"2052","2009","09","10",NA,NA,"MBML044712","MBML044712",NA,NA,"40W31'56","20S5'51",NA,"30","30",NA,NA,NA,NA,NA
"156","2020-07-10 09:44:57-03","MBML","MBML-HERBARIO","49429",NA,"Plantae",NA,NA,"Cactaceae","Rhipsalis","lindbergiana","Rhipsalis lindbergiana","K.Schum.","D.R. Couto/29-09-2015","D.R. Couto","Brasil","Espírito Santo","Mimoso do Sul","Pedra dos Pontões - Afloramento rochoso do Toti","-41.544167","-20.939167",NA,NA,"Holoepífita sobre Pseudobombax sp. Flores verdes.",NA,"210","2004","11","28",NA,NA,"MBML049429","MBML049429",NA,NA,"41W32'39","20S56'21",NA,"730","730",NA,NA,NA,NA,NA
"157","2020-07-10 09:44:57-03","MBML","MBML-HERBARIO","5240",NA,"Plantae",NA,NA,"Cactaceae","Rhipsalis","lindbergiana","Rhipsalis lindbergiana","K.Schum.","D. C. Zappi/Nov.-1999","H. Q. Boudet Fernandes","Brasil","Espírito Santo","Santa Teresa","Museu de Biologia Mello Leitão, Casa das Epífitas","-40.6","-19.936111",NA,NA,"Informações transcritas do banco de dados, material não localizado no inventário de 2010",NA,"2587","1988","10","04",NA,NA,"MBML005240","MBML005240",NA,NA,"40W36'0","19S56'10",NA,NA,NA,NA,NA,NA,NA,NA
"158","2020-07-10 09:44:57-03","MBML","MBML-HERBARIO","48591",NA,"Plantae",NA,NA,"Cactaceae","Rhipsalis","lindbergiana","Rhipsalis lindbergiana","K.Schum.","D.R. Gonzaga/10-06-2015","L. Kollmann; A.P. Fontana","Brasil","Rio de Janeiro","Campos dos Goytacazes","Mussurupe, Marrecas","-41.3244018554688","-21.7541999816895","62761",NA,"Epífita ao sol, flores brancas, frutos verdes","auto","12540","2012","10","02",NA,NA,"MBML048591","MBML048591",NA,NA,NA,NA,NA,"3","3",NA,NA,NA,NA,NA
"159","2020-07-10 09:44:57-03","MBML","MBML-HERBARIO","38167",NA,"Plantae",NA,NA,"Cactaceae","Rhipsalis","lindbergiana","Rhipsalis lindbergiana","K.Schum.","W.C. Cardoso/24-08-2016","D.R. Couto; V. Manhães","Brasil","Espírito Santo","Alegre","São João do Norte","-41.5331001281738","-20.763599395752","26101",NA,"Epífita habitual, flores brancas com frutos verdes. Barragem de derivação, PCH Santa Fé.","auto","976","2008","10","15",NA,NA,"MBML038167","MBML038167",NA,NA,NA,NA,NA,"198","198",NA,NA,NA,NA,NA
"160","2020-07-10 09:44:57-03","MBML","MBML-HERBARIO","38106",NA,"Plantae",NA,NA,"Cactaceae","Rhipsalis","lindbergiana","Rhipsalis lindbergiana","K.Schum.","D.R. Gonzaga/10-06-2015","D.R. Couto; V. Manhães; Sobreira, R. & Suhett, K.","Brasil","Espírito Santo","Alegre","São João do Norte","-41.5331001281738","-20.763599395752","26101",NA,"Epífita, flores verdes-clara. Mata da Begonia, Barragem de geração, PCH Santa Fé.","auto","1013","2008","10","17",NA,NA,"MBML038106","MBML038106",NA,NA,NA,NA,NA,"198","198",NA,NA,NA,NA,NA
"161","2020-07-10 09:44:56-03","MBML","MBML-HERBARIO","40087",NA,"Plantae",NA,NA,"Cactaceae","Rhipsalis","lindbergiana","Rhipsalis lindbergiana","K. Schum.","L. Kollmann/12-05-2009","L. Kollmann; A.P. Fontana, D. Couto & V. Manhaes","Brasil","Espírito Santo","Alegre","São Jõao do Norte, PCH Santa Fé","-41.5331001281738","-20.763599395752","26101",NA,"Epífita na sombra, flores brancas","auto","11153","2008","09","01",NA,NA,"MBML040087","MBML040087",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162","2020-07-10 09:44:57-03","MBML","MBML-HERBARIO","39596",NA,"Plantae",NA,NA,"Cactaceae","Rhipsalis","lindbergiana","Rhipsalis lindbergiana","K.Schum.","D.R. Gonzaga/10-06-2015","D.R. Couto; Manhães, V.C.","Brasil","Espírito Santo","Mimoso do Sul","Pedra dos Pontões","-41.3664016723633","-21.0641994476318","29430",NA,"Epífita. Fragmento do Toti.","auto","319","2006","10","12",NA,NA,"MBML039596","MBML039596",NA,NA,NA,NA,NA,"700","700",NA,NA,NA,NA,NA
"163","2021-03-04 11:06:37-03","UFRB","HURB","1268","PreservedSpecimen","Plantae","Anthophyta",NA,"Cactaceae","Rhipsalis","lindbergiana","Rhipsalis lindbergiana","Schumann",NA,"Aona, L.Y.S.","Brasil","Bahia","Cruz das Almas","Fazenda Pau D'alho;","-39.1018981933594","-12.6700000762939","14660",NA,"1253A.","auto","1253","2009","07","03",NA,NA,"HURB000001268","HURB000001268",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","2021-03-04 11:04:47-03","UFRB","HURB","24354","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Rhipsalis","lindbergiana","Rhipsalis lindbergiana","K.Schum",NA,"Sousa, T.; Martins, M.L.L.","Brasil","Bahia","Sapeaçú","Mata de Simão e Rufino;","-39.1819000244141","-12.727499961853","10652",NA,"epífita, flor branca.","auto","70","2019","04","01",NA,NA,"HURB000024354","HURB000024354",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","2020-06-15 15:29:46-03","UNESP-RC","HRCB","55224","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Rhipsalis","lindbergiana","Rhipsalis lindbergiana","K.Schum",NA,"Lombardi","Brasil","Rio de Janeiro","Teresópolis","Parque Nacional da Serra dos Orgãos","-42.983333",NA,NA,NA,"Erva epífita pendente, frutos maduros vermelho escuros",NA,"8270","2011","04","12",NA,NA,NA,NA,NA,NA,"42º59'W","22º25S",NA,"1190","1190",NA,NA,NA,NA,NA
"166","2020-06-15 15:29:46-03","UNESP-RC","HRCB","22658","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Rhipsalis","lindbergiana","Rhipsalis lindbergiana","K.Schum","Taylor, N. P.","Miyagi, P.H.","Brasil","São Paulo","Mamparra","Reserva Floresta Carlos Botelho",NA,NA,NA,NA,"epífita, frutos róseos esbranquiçados",NA,"519","1995","02","15",NA,NA,NA,NA,"2004","07",NA,NA,"10",NA,NA,NA,NA,NA,NA,NA
"167","2017-12-06 12:32:32-02","UFLA","ESAL","26928","S","Plantae",NA,NA,"Cactaceae","Rhipsalis","lindbergiana","Rhipsalis lindbergiana","K.Schum.","P.P. de Souza; G.M..Silva","G.M.O. Silva","Brasil","Rio de Janeiro","Resende","Praça do Centenário","-44.4467010498047","-22.468900680542","36089",NA,"; ; ;","auto","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","2021-01-26 13:53:04-03","IMA","MAC","2051","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Rhipsalis","lindbergiana","Rhipsalis lindbergiana","K.Schum.","A.M.Cavalcante","D.Sucre; et al.","Brasil","Minas Gerais","Timóteo","Parque Florestal do Rio Doce, Reves de Belem.","-45.555319","-18.526483",NA,NA,"Epífita ca 2,5m de comprimento, Semi umbrófila, Flores creme-esverdeados, Botões avermelhados.",NA,"10190","1973","09","01",NA,NA,"MAC0002051","MAC0002051","2007","07","-45.555319","-18.526483",NA,NA,NA,NA,NA,NA,NA,NA
"169","2020-11-18 11:49:27-03","UERJ","HRJ","10767","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Rhipsalis","lindbergiana","Rhipsalis lindbergiana","K.Schum.",NA,"?","Brasil","Rio de Janeiro","Niterói",NA,"-43.1035995483398","-22.88330078125","14785",NA,NA,"auto","s.n.","2006","01","30",NA,NA,"HRJ00010767",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","2021-02-09 10:12:24-03","UENF","HUENF","12111","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Rhipsalis","lindbergiana","Rhipsalis lindbergiana","K.Schum.","D.R.Couto","D.R. Couto; H.Viana & Y. Maia","Brasil","Rio de Janeiro","Campos dos Goytacazes","Guarus, Mata do Bom Jesus. Floresta Estacional Semidecidual, com epifitismo abundante e presença de corte seletivo e gado.","-41.264722","-21.716389",NA,NA,"Epífita abundante, semi-heliófila, vegetando no fuste dos forófitos. Cladódios verdes; flores alvas.",NA,"4710","2020","11","23",NA,NA,"HUENF00012981",NA,"2020","11","41º15'53''W","21º42'59''S","23","18","18",NA,NA,NA,NA,NA
"171","2021-02-09 10:12:24-03","UENF","HUENF","12093","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Rhipsalis","lindbergiana","Rhipsalis lindbergiana","K.Schum.","D.R. Couto","D.R. Couto; H. Viana & Y. Maia","Brasil","Rio de Janeiro","Campos dos Goytacazes","Mata do Bom Jesus. Fragmento de Floresta Estacional Semidecidual.","-41.264722","-21.716389",NA,NA,"Holoepífita, frequente, principalmente nas projeções da copa. Cladódios verdes, argênteos; flores alvas, frutos verdes.",NA,"4722","2019","09","23",NA,NA,"HUENF00012918",NA,"2019","09","41º15'53''W","21º42'59''S","23","18","18",NA,NA,NA,NA,NA
"172","2021-02-09 10:12:24-03","UENF","HUENF","3184","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Rhipsalis","lindbergiana","Rhipsalis lindbergiana","K.Schum.","D.R. Couto","Dan, M.L.; Aguiar, W.M.","Brasil","Rio de Janeiro","Campos dos Goytacazes","Morro do Itaoca","-41.448056","-21.797222",NA,NA,NA,NA,"35","2007","11","15",NA,NA,"HUENF00003186",NA,"2020","11","41º26'53''W","21º47'50''S","03","201","201",NA,NA,NA,NA,NA
"173","2021-02-09 10:12:24-03","UENF","HUENF","3178","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Rhipsalis","lindbergiana","Rhipsalis lindbergiana","K.Schum.","D.R. Couto","Dan, M.L.; Aguiar, W.M.","Brasil","Rio de Janeiro","Campos dos Goytacazes","Morro do Itaoca","-41.448056","-21.797222",NA,NA,NA,NA,"48","2007","10","18",NA,NA,"HUENF00003180",NA,"2020","11","41º26'53''W","21º47'50''S","03","201","201",NA,NA,NA,NA,NA
"174","2021-02-09 10:12:24-03","UENF","HUENF","12053","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Rhipsalis","lindbergiana","Rhipsalis lindbergiana","K.Schum.","D.R. Couto","D.R. Couto; H. Viana","Brasil","Rio de Janeiro","Campos dos Goytacazes","Ibitioca, Maciço do Itaoca. Morro do Rato, afloramento rochoso com Vellozia, Selaginella sellowii, Coleocephalocereus e Anthurium.","-41.455","-21.7925",NA,NA,"Holoepífita, semi-heliófila. Cladódios verdes; flores alvas. Vegetando em forófitos de 'comunidade granítica lenhosa de inselberg'",NA,"4681","2019","08","31",NA,NA,"HUENF00012885",NA,"2019","09","41º27'18''W","21º47'33''S","03","240","240",NA,NA,NA,NA,NA
"175","2021-02-09 10:12:24-03","UENF","HUENF","11679","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Rhipsalis","lindbergiana","Rhipsalis lindbergiana","K.Schum.","D.R. Couto","D.R. Couto; T.M. Francisco","Brasil","Rio de Janeiro","Campos dos Goytacazes","Bairro Flamboyant. Vegetando em árvores urbanas. Praça dos trovadores","-41.3244018554688","-21.7541999816895","62761",NA,"Epífita no tronco, ca. 2 m do solo. Cladódios verdes; flores alvas.","auto","4472","2019","05","25",NA,NA,"HUENF00012387",NA,"2019","06",NA,NA,"06",NA,NA,NA,NA,NA,NA,NA
"176","2021-02-25 10:11:44-03","CVRD","CVRD","8320","PreservedSpecimen","Plantae","Magnoliophyta","Caryophyllales","Cactaceae","Rhipsalis","lindbergiana","Rhipsalis lindbergiana","K. Schum.","Maria de Fátima Freitas","Folli, D.A.","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096","48094",NA,"<ll>dwc_commonname:</ll> Cactos de quina","auto","4609","2003","09","24","América do Sul",NA,"CVRD008320","CVRD008320","2006","07",NA,NA,"24",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"177","2021-03-01 11:53:32-03","UFPE","UFP","55417","PreservedSpecimen","Plantae",NA,"Caryophyllales","Cactaceae","Rhipsalis","lindbergiana","Rhipsalis lindbergiana","K. Schum.","Gomes, P","Gomes, P; Sobral-Leite, M; Maciel, B","Brasil","Pernambuco","Agrestina",NA,"-36.010444","-8.391583",NA,NA,"Epífita sobre arvoreta.; Epífita sobre arvoreta.",NA,"497","2007","08","18",NA,NA,"UFP055417",NA,"2008","03","-36.010444","-8.391583","21","832","832",NA,NA,NA,NA,NA
"178","2021-03-01 11:53:32-03","UFPE","UFP","falta","PreservedSpecimen","Plantae",NA,"Caryophyllales","Cactaceae","Rhipsalis","lindbergiana","Rhipsalis lindbergiana","K. Schum.","Oliveira, M","Oliveira, M; Grillo, AA","Brasil","Alagoas","Ibateguara",NA,"-35.9393997192383","-8.97249984741211","16798",NA,"Epífita afila. Caule esverdeado em tronco caído ao chão.; Epífita afila. Caule esverdeado em tronco caído ao chão.","auto","1230","2003","01","25",NA,NA,"UFP0falta",NA,"2006","04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179","2021-03-01 11:53:32-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae",NA,"Caryophyllales","Cactaceae","Rhipsalis","lindbergiana","Rhipsalis lindbergiana","K. Schum.","Rocha, EA","Rocha, EA","Brasil","Paraíba","Itapororoca",NA,"-35.247200012207","-6.82972002029419","12863",NA,"Planta epífita, coletada em área de Mata Atlântica, frequente no local, medindo cerce de 80-150cm de comprimento, com flores e frutos. Flores alvas, diurnas, melitófilas. Frutos globosos, hialinos quando maduros, com sementes pretas, dispersadas por","auto","509","1998","10","27",NA,NA,NA,NA,"1998","10",NA,NA,"27",NA,NA,NA,NA,NA,NA,NA
"180","2021-03-01 11:53:32-03","UFPE","UFP","24028","PreservedSpecimen","Plantae",NA,"Caryophyllales","Cactaceae","Rhipsalis","lindbergiana","Rhipsalis lindbergiana","K. Schum.","Rocha, EA","Rocha, EA","Brasil","Paraíba","Itapororoca",NA,"-35.247200012207","-6.82972002029419","12863",NA,"Planta epífita, coletada em área de Mata Atlântica, frequente no local, medindo cerce de 80-150cm de comprimento, com flores e frutos. Flores alvas, diurnas, melitófilas. Frutos globosos, hialinos quando maduros, com sementes pretas, d","auto","509","1998","10","27",NA,NA,"UFP024028",NA,"1998","10",NA,NA,"27",NA,NA,NA,NA,NA,NA,NA
"181","2021-03-01 11:53:32-03","UFPE","UFP","32700","PreservedSpecimen","Plantae",NA,"Caryophyllales","Cactaceae","Rhipsalis","lindbergiana","Rhipsalis lindbergiana","K. Schum.","Schlumpberger, B","Siqueira-Filho, JA","Brasil","Pernambuco","Jaqueira",NA,"-35.7933006286621","-8.72667026519775","11830",NA,"Epífita sobre Jaqueira (Artocarpus). Flores alvas.; Epífita sobre Jaqueira (Artocarpus). Flores alvas.","auto","1195","2001","11","15",NA,NA,"UFP032700",NA,"2001","11",NA,NA,"15",NA,NA,NA,NA,NA,NA,NA
"182","2020-09-12 05:00:02-03","US","US","3054081","PreservedSpecimen","Plantae",NA,"Caryophyllales","Cactaceae","Rhipsalis","lindbergiana","Rhipsalis lindbergiana",NA,NA,"J. N. Rose","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,"1",NA,NA,"20893",NA,NA,NA,"South America - Neotropics",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA
"183","2020-09-02 16:22:36-03","Cenargen","CEN","47410","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Rhipsalis","lindbergiana","Rhipsalis lindbergiana","K.Schum.","D. C. Zappi","Aécio Amaral-Santos","Brasil","GO","CRISTALINA","Margem direita do rio Preto, acima da ponte de madeira; acesso para Palmital - túnel de desvio.","-47.6136016845703","-16.7686004638672","85457","2","Área de influência do AHE Queimado; influência direta. Local á montante da obra.","auto","1368","2002","08","12",NA,"Exsicatas","CEN00047410","CEN00047410","2010","08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"184","2020-09-02 16:22:36-03","Cenargen","CEN","47831","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Rhipsalis","lindbergiana","Rhipsalis lindbergiana","K.Schum.","F. F. M. Santos","Aécio Amaral-Santos","Brasil","MG","UNAI","Ao lado da Lagoa do túnel de fuga.","-46.9061012268066","-16.3575000762939","97926","3","Área de influência da AHE Queimado.","auto","1655","2002","11","26",NA,"Exsicatas","CEN00047831","CEN00047831","2003","08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"185","2020-09-02 16:22:36-03","Cenargen","CEN","47270","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Rhipsalis","lindbergiana","Rhipsalis lindbergiana","K.Schum.","D. C. Zappi","Aécio Amaral-Santos","Brasil","MG","UNAI","Beira do rio da mata.","-46.9061012268066","-16.3575000762939","97926","1","Área de influência da AHE Queimado; influência direta.","auto","1202","2002","05","15",NA,"Exsicatas","CEN00047270","CEN00047270","2010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"186","2019-11-13 11:17:24-03","USP","SPF","194553","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Rhipsalis","lindbergiana","Rhipsalis lindbergiana","K.Schum.","Calvente, AM","Calvente, AM","Brasil","Rio de Janeiro","Porciúncula",NA,"-42.025861","-20.767833",NA,NA,NA,NA,"267","2007","01","15",NA,NA,"SPF00194553",NA,NA,NA,"-42.025861","-20.767833",NA,"497","497",NA,NA,NA,NA,NA
"187","2019-11-13 11:17:24-03","USP","SPF","111983","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Rhipsalis","lindbergiana","Rhipsalis lindbergiana","K.Schum.","Zappi, DC","Zappi, DC","Brasil","Rio de Janeiro",NA,"Ilha Grande Abraão.",NA,NA,NA,NA,NA,NA,"268","1992","04","14",NA,NA,"SPF00111983",NA,NA,NA,NA,NA,NA,"550","550",NA,NA,NA,NA,NA
"188","2019-11-13 11:17:24-03","USP","SPF","123930","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Rhipsalis","lindbergiana","Rhipsalis lindbergiana","K.Schum.","Zappi, DC","Bautista, HP","Brasil","Bahia","Jacobina",NA,"-40.545278","-11.018611",NA,NA,NA,NA,"PCD3465","1996","07","06",NA,NA,"SPF00123930",NA,"2001","12","-40.545278","-11.018611",NA,"632","632",NA,NA,NA,NA,NA
"189","2019-11-13 11:17:24-03","USP","SPF","133963","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Rhipsalis","lindbergiana","Rhipsalis lindbergiana","K.Schum.","Zappi, DC","Lombardi, JA","Brasil","Minas Gerais","Marliéria","Parque Estadual do Rio Doce","-42.636944","-19.767778",NA,NA,NA,NA,"2427","1998","09","20",NA,NA,"SPF00133963",NA,NA,NA,"-42.636944","-19.767778",NA,NA,NA,NA,NA,NA,NA,NA
"190","2019-11-13 11:17:24-03","USP","SPF","141290","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Rhipsalis","lindbergiana","Rhipsalis lindbergiana","K.Schum.","Zappi, DC","Nic Lughadha, E","Brasil","Minas Gerais","Rio Preto",NA,"-43.883333","-22",NA,NA,NA,NA,"233","1999","02","26",NA,NA,"SPF00141290",NA,"2000",NA,"-43.883333","-22",NA,"930","930",NA,NA,NA,NA,NA
"191","2019-11-13 11:17:24-03","USP","SPF","168975","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Rhipsalis","lindbergiana","Rhipsalis lindbergiana","K.Schum.","Anônimo","Fiaschi, P","Brasil","Bahia","Campo Formoso",NA,"-40.483333","-10.483333",NA,NA,NA,NA,"2441","2004","07","15",NA,NA,"SPF00168975",NA,NA,NA,"-40.483333","-10.483333",NA,NA,NA,NA,NA,NA,NA,NA
"192","2019-11-13 11:17:24-03","USP","SPF","191374","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Rhipsalis","lindbergiana","Rhipsalis lindbergiana","K.Schum.","Zappi, DC","Calvente, AM","Brasil","Espírito Santo","Castelo","Parque Estadual do Forno Grande","-41.0845","-20.526028",NA,NA,NA,NA,"279","2007","01","19",NA,NA,"SPF00191374",NA,"2009",NA,"-41.0845","-20.526028",NA,"1178","1178",NA,NA,NA,NA,NA
"193","2019-11-13 11:17:24-03","USP","SPF","194554","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Rhipsalis","lindbergiana","Rhipsalis lindbergiana","K.Schum.","Calvente, AM","Calvente, AM","Brasil","Espírito Santo","Domingos Martins",NA,"-40.673694","-20.346361",NA,NA,NA,NA,"284","2007","01","23",NA,NA,"SPF00194554",NA,NA,NA,"-40.673694","-20.346361",NA,"862","862",NA,NA,NA,NA,NA
"194","2019-11-13 11:17:24-03","USP","SPF","194568","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Rhipsalis","lindbergiana","Rhipsalis lindbergiana","K.Schum.","Calvente, AM","Calvente, AM","Brasil","Espírito Santo","Pinheiros","Reserva Biológica do Córrego do Veado","-40.142194","-18.370833",NA,NA,NA,NA,"303","2007","02","01",NA,NA,"SPF00194568",NA,"2008",NA,"-40.142194","-18.370833",NA,"113","113",NA,NA,NA,NA,NA
"195","2019-11-13 11:17:24-03","USP","SPF","194571","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Rhipsalis","lindbergiana","Rhipsalis lindbergiana","K.Schum.","Calvente, AM","Calvente, AM","Brasil","Espírito Santo","Pinheiros","Reserva Biológica do Córrego do Veado","-40.142194","-18.370833",NA,NA,NA,NA,"307","2007","02","01",NA,NA,"SPF00194571",NA,"2008",NA,"-40.142194","-18.370833",NA,"113","113",NA,NA,NA,NA,NA
"196","2019-11-13 11:17:24-03","USP","SPF","80922","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Rhipsalis","lindbergiana","Rhipsalis lindbergiana","K.Schum.","Zappi, DC","Harley, RM","Brasil","Minas Gerais","Montes Claros",NA,"-43.916667","-16.633333",NA,NA,NA,NA,"25510","1988","11","06",NA,NA,"SPF00080922",NA,"2004",NA,"-43.916667","-16.633333",NA,"700","700",NA,NA,NA,NA,NA
"197","2019-11-13 11:17:24-03","USP","SPF","199013","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Rhipsalis","lindbergiana","Rhipsalis lindbergiana","K.Schum.","Calvente, AM","Kollmann, L","Brasil","Espírito Santo","Santa Teresa",NA,"-40.6002998352051","-19.9356002807617","23813",NA,NA,"auto","8668","2006","02","23",NA,NA,"SPF00199013",NA,"2010","06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"198","2019-11-13 11:17:24-03","USP","SPF","199012","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Rhipsalis","lindbergiana","Rhipsalis lindbergiana","K.Schum.","Calvente, AM","Kollmann, L","Brasil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia","-40.6002998352051","-19.9356002807617","23813",NA,NA,"auto","6295","2003","10","14",NA,NA,"SPF00199012",NA,"2010","06",NA,NA,NA,"600","600",NA,NA,NA,NA,NA
"199","2019-11-13 11:17:24-03","USP","SPF","133962","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Rhipsalis","lindbergiana","Rhipsalis lindbergiana","K.Schum.","Zappi, DC","Salino, A","Brasil","Minas Gerais","Jequeri",NA,"-42.6657981872559","-20.4557991027832","22280",NA,NA,"auto","3516","1997","09","29",NA,NA,"SPF00133962",NA,"2004",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
