"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","continentOcean","country","stateProvince","locality","preparationType","occurrenceRemarks","barcode","imagecode","month","day","county","decimalLongitude","decimalLatitude","infraspecificEpithet","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","typeStatus","relatedCatalogItem","eventTime","fieldNumber","individualCount","sex"
"657","2018-10-09 16:31:55-03","UFLA","ESAL","19281","S","Plantae",NA,NA,"Myrtaceae","Myrcia","venulosa","Myrcia venulosa","DC.","Souza, JS","77",NA,NA,"Brasil","Minas Gerais","Mata do Capivari",NA,"árvore; ; ;; floresta",NA,NA,NA,NA,"Lavras","-44.999444","-21.245278",NA,NA,NA,NA,NA,NA,"-44.999444","-21.245278",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"658","2018-10-09 16:31:55-03","UFLA","ESAL","19559","S","Plantae",NA,NA,"Myrtaceae","Myrcia","venulosa","Myrcia venulosa","DC.","Machado, ELM","s.n.",NA,NA,"Brasil","Minas Gerais","UFLA, Mata da Subestação",NA,"árvore; ; ;; floresta",NA,NA,NA,NA,"Lavras","-44.999444","-21.245278",NA,"Ary Teixeira de Oliveira-Filho",NA,NA,NA,NA,"-44.999444","-21.245278",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"659","2018-10-09 16:31:55-03","UFLA","ESAL","2520","S","Plantae",NA,NA,"Myrtaceae","Myrcia","venulosa","Myrcia venulosa","DC.","Pereira, SC","s.n.",NA,NA,"Brasil","Minas Gerais","ESAL",NA,"árvore; 6,0; ;; floresta",NA,NA,NA,NA,"Lavras","-44.999444","-21.245278",NA,"Ary T.O.Filho",NA,NA,NA,NA,"-44.999444","-21.245278",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"660","2018-10-09 16:31:55-03","UFLA","ESAL","23525","S","Plantae",NA,NA,"Myrtaceae","Myrcia","venulosa","Myrcia venulosa","DC.","Nascimento, FHF","361","2000",NA,"Brasil","Bahia","campo do cigano",NA,"Doação HUEFS n; Arvoreta, 4m alt.Folhas discolores, coriáceas. Frutos verdes-vináceos. Cálice persistente vináceo; mata de altitude",NA,NA,"04","01","Rio do pires","-41","-13",NA,"Sobral, M","1600","1600",NA,NA,"-41","-13","2003","07",NA,NA,NA,NA,NA,NA,NA,NA
"661","2017-11-24 14:11:48-02","UFLA","ESAL","12517","S","Plantae",NA,NA,"Myrtaceae","Myrcia","venulosa","Myrcia venulosa","DC.","Gavilanes, ML; et al.","s.n.",NA,NA,"Brasil","Minas Gerais","Macaia, Fazenda Botelho",NA,"árvore; 9,0; ;; floresta",NA,NA,NA,NA,"Bom Sucesso","-44.7580986022949","-21.0331001281738",NA,NA,NA,NA,"22016","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"662","2017-11-24 14:11:48-02","UFLA","ESAL","16277","S","Plantae",NA,NA,"Myrtaceae","Myrcia","venulosa","Myrcia venulosa","DC.","Oliveira Filho, AT; et al.","s.n.",NA,NA,"Brasil","Minas Gerais","Chapada das Perdizes",NA,"árvore; 6.00m; ;; floresta",NA,NA,NA,NA,"Carrancas","-44.6425018310547","-21.4874992370605",NA,NA,"1","1","21143","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"663","2017-11-24 14:11:48-02","UFLA","ESAL","16893","S","Plantae",NA,NA,"Myrtaceae","Myrcia","venulosa","Myrcia venulosa","DC.","Botrel, RT","s.n.",NA,NA,"Brasil","Minas Gerais",NA,NA,"árvore; ; ;; floresta",NA,NA,NA,NA,"Ingaí","-44.9171981811523","-21.4011001586914",NA,NA,NA,NA,"16664","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"664","2017-11-24 14:11:48-02","UFLA","ESAL","4057","S","Plantae",NA,NA,"Myrtaceae","Myrcia","venulosa","Myrcia venulosa","DC.","Carvalho, DA","s.n.",NA,NA,"Brasil","Minas Gerais","Rosário",NA,"arbusto; 1,80; ;; cerrado",NA,NA,NA,NA,"Itumirim","-44.8711013793945","-21.3169002532959",NA,"M.F. Santos",NA,NA,"16596","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"665","2017-11-24 14:11:48-02","UFLA","ESAL","20450","S","Plantae",NA,NA,"Myrtaceae","Myrcia","venulosa","Myrcia venulosa","DC.","Loures, L","s.n.",NA,NA,"Brasil","Minas Gerais","Fazendinha",NA,"árvore; ; ;",NA,NA,NA,NA,"Ouro Fino","-46.3689002990723","-22.2831001281738",NA,"M. F. Santos","1","1","19042","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"666","2017-11-24 14:11:48-02","UFLA","ESAL","22036","S","Plantae",NA,NA,"Myrtaceae","Myrcia","venulosa","Myrcia venulosa","DC.","Loures, L","s.n.",NA,NA,"Brasil","Minas Gerais","Fazendinha",NA,"árvore; 4, m; ;",NA,NA,NA,NA,"Ouro Fino","-46.3689002990723","-22.2831001281738",NA,"M. F. Santos","1","1","19042","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"667","2017-11-24 14:11:48-02","UFLA","ESAL","25281","S","Plantae",NA,NA,"Myrtaceae","Myrcia","venulosa","Myrcia venulosa","DC.","Naves, RP","41",NA,NA,"Brasil","Minas Gerais","Parque São Francisco",NA,"árvore; 4m; ;; floresta",NA,NA,NA,NA,"Varginha","-45.4303016662598","-21.551399230957",NA,NA,NA,NA,"17646","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"668","2017-11-24 14:11:48-02","UFLA","ESAL","19327","S","Plantae",NA,NA,"Myrtaceae","Myrcia","venulosa","Myrcia venulosa","DC.","Machado, ELM","s.n.",NA,NA,"Brasil","Minas Gerais","Distrito de Macaia, Mata dos Botelhas",NA,"árvore; ; ;; floresta",NA,NA,NA,NA,"Bom Sucesso","-44.7580986022949","-21.0331001281738",NA,"Ary Teixeira de Oliveira - Filho",NA,NA,"22016","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"669","2017-11-24 14:11:48-02","UFLA","ESAL","12243","S","Plantae",NA,NA,"Myrtaceae","Myrcia","venulosa","Myrcia venulosa","DC.","Vilela, EA; et al.","s.n.",NA,NA,"Brasil","Minas Gerais","Estrada da Ponte do Funil -Pedra Negra",NA,"arvoreta; 3,0; ;; floresta",NA,NA,NA,NA,"Bom Sucesso","-44.7580986022949","-21.0331001281738",NA,NA,NA,NA,"22016","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"670","2017-11-24 14:11:48-02","UFLA","ESAL","12258","S","Plantae",NA,NA,"Myrtaceae","Myrcia","venulosa","Myrcia venulosa","DC.","Oliveira Filho, AT","s.n.",NA,NA,"Brasil","Minas Gerais","Macaia, Fazenda Botelho",NA,"arbusto; 3,0; botões florais ferrugíneos;; floresta",NA,NA,NA,NA,"Bom Sucesso","-44.7580986022949","-21.0331001281738",NA,"Ary T.O.Filho",NA,NA,"22016","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"671","2017-11-24 14:11:48-02","UFLA","ESAL","14303","S","Plantae",NA,NA,"Myrtaceae","Myrcia","venulosa","Myrcia venulosa","DC.","Tameirão Neto, E; et al.","775",NA,NA,"Brasil","Minas Gerais","Macaia, Fazenda Porto Velho",NA,"árvore; ; ;; floresta",NA,NA,NA,NA,"Bom Sucesso","-44.7580986022949","-21.0331001281738",NA,"Ary T.O.Filho",NA,NA,"22016","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"672","2017-11-24 14:11:48-02","UFLA","ESAL","2577","S","Plantae",NA,NA,"Myrtaceae","Myrcia","venulosa","Myrcia venulosa","DC.","Pereira, SC; et al.","s.n.",NA,NA,"Brasil","Minas Gerais",NA,NA,"árvore; 3,0; ;; cerrado",NA,NA,NA,NA,"Campo do Meio","-45.8302993774414","-21.1067008972168",NA,"M. L. Kawasaki",NA,NA,"15418","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"673","2017-11-24 14:11:48-02","UFLA","ESAL","1818","S","Plantae",NA,NA,"Myrtaceae","Myrcia","venulosa","Myrcia venulosa","DC.","Leitão Filho, HF; et al.","s.n.",NA,NA,"Brasil","Minas Gerais","Rodovia Lavras- S.J Del Rei",NA,"arbusto; até 2,0m; branca;; cerrado",NA,NA,NA,NA,"Itutinga","-44.6577987670898","-21.2980995178223",NA,"M.Sobral",NA,NA,"24458","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"674","2018-10-05 13:28:15-03","UFLA","ESAL","15352","S","Plantae",NA,NA,"Myrtaceae","Myrcia","venulosa","Myrcia venulosa","DC.","Fontes, MAL","152",NA,NA,"Brasil","Minas Gerais","Parque Estadual do Ibitipoca",NA,"árvore; 5.50m; ;; floresta",NA,NA,NA,NA,"Lima Duarte","-43.793098449707","-21.8425006866455",NA,NA,"1450","1450","30417","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"675","2017-11-24 14:11:48-02","UFLA","ESAL","11852","S","Plantae",NA,NA,"Myrtaceae","Myrcia","venulosa","Myrcia venulosa","DC.","Costa, MP; Pifano, DS; Melo, PHA","6",NA,NA,"Brasil","Minas Gerais","Parque Mun.Serra de São Domingos, floresta de encosta do Cristo",NA,"árvore; ; ;; floresta",NA,NA,NA,NA,"Poços de Caldas","-46.5614013671875","-21.7877998352051",NA,NA,"14","14","23696","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"676","2020-12-16 11:32:59-03","UFG","UFG","45564","S","Plantae",NA,NA,"Myrtaceae","Myrcia","venulosa","Myrcia venulosa","DC.","Chagas, F.; et al.","2183","2002",NA,"Brasil","Paraná",NA,NA,"Árvore de 6,0 metros de altura; botões florais esverdeados; fruto imaturo verde; odorífera; frequente.","UFG0045564","UFG0045564","12","30","Reserva","-50.8506011962891","-24.6502990722656",NA,"Soares-Silva, L.H.",NA,NA,"43627","auto",NA,NA,"2002","12","30",NA,NA,NA,NA,NA,NA,NA
"677","2019-12-19 11:19:54-03","UFG","UFG","49907","S","Plantae",NA,NA,"Myrtaceae","Myrcia","venulosa","Myrcia venulosa","DC.","Soares-Silva, L.H.; Farias, L.H. & Sant' Anna, M.E.","1153","2001",NA,"Brasil","Goiás","Parque Nacional da Chapada dos Veadeiros",NA,NA,"UFG0049907","UFG0049907","12","13","Alto Paraíso de Goiás","-47.599167","-14.166111",NA,"Soares-Silva, L.H.","1164","1164",NA,NA,"-47.599167","-14.166111","2011","04","04",NA,NA,NA,NA,NA,NA,NA
"678","2020-12-16 11:32:59-03","UFG","UFG","45563","S","Plantae",NA,NA,"Myrtaceae","Myrcia","venulosa","Myrcia venulosa","DC.","Chagas; Silva, F.; Soares-Silva, L.H.","2163","2002",NA,"Brasil","Paraná",NA,NA,"Árvore de 3,5 metros de altura; em floresta de araucária; botões florais amarelados.","UFG0045563","UFG0045563","12","30","Porto Amazonas","-49.8903007507324","-25.5447006225586",NA,"Soares-Silva, L.H.",NA,NA,"14684","auto",NA,NA,"2002","12","30",NA,NA,NA,NA,NA,NA,NA
"679","2019-12-19 11:19:54-03","UFG","UFG","42179","S","Plantae",NA,NA,"Myrtaceae","Myrcia","venulosa","Myrcia venulosa","DC.","Delprete, P.G.","10374","2007",NA,"Brasil","Goiás","Parque Estadual dos Pireneus",NA,NA,"UFG0042179","UFG0042179","11","16","Pirenópolis","-48.9592018127441","-15.852499961853",NA,"J.E.Q. Faria",NA,NA,"40887","auto","-48512.1667","-15483","2018","12",NA,NA,NA,NA,NA,NA,NA,NA
"680","2019-06-10 10:11:17-03","FZB-BH","BHZB","2761","S","Plantae",NA,NA,"Myrtaceae","Myrcia","venulosa","Myrcia venulosa",NA,"Ordones, J.","486","2000",NA,"Brasil","MG","Caraça/ Bocaína",NA,NA,NA,NA,"12","14","Catas Altas","-43.4075012207031","-20.0746994018555",NA,"M. Sobral",NA,NA,"11966","auto",NA,NA,"2002","03","11",NA,NA,NA,NA,NA,NA,NA
"681","2019-06-10 10:11:17-03","FZB-BH","BHZB","11374","S","Plantae",NA,NA,"Myrtaceae","Myrcia","venulosa","Myrcia venulosa",NA,"Rezende, S.G.","5123","2015",NA,"Brasil","MG","Região do distrito de Camargos",NA,"Unicata",NA,NA,"07","29","Mariana","-43.4160995483398","-20.377799987793",NA,NA,"750","750","33524","auto","43 °22' 11''","20° 15' 39''",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"682","2019-06-10 10:11:17-03","FZB-BH","BHZB","11514","S","Plantae",NA,NA,"Myrtaceae","Myrcia","venulosa","Myrcia venulosa",NA,"Rezende, S.G.","5263","2015",NA,"Brasil","MG","Região do distrito de Camargos",NA,"unicata, Data correta 23 /10 /2015",NA,NA,"07","29","Mariana","-43.4160995483398","-20.377799987793",NA,NA,"750","750","33524","auto","43° 22' 11''","20° 15' 39''",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"683","2019-06-10 10:11:17-03","FZB-BH","BHZB","11513","S","Plantae",NA,NA,"Myrtaceae","Myrcia","venulosa","Myrcia venulosa",NA,"Rezende, S.G.","5262","2015",NA,"Brasil","MG","Região do distrito de Camargos",NA,"com duplicata, Data correta 23 /10 /2015",NA,NA,"07","29","Mariana","-43.4160995483398","-20.377799987793",NA,NA,"765","765","33524","auto","43 °21' 54''","20° 17' 03'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"684","2019-06-10 10:11:17-03","FZB-BH","BHZB","11515","S","Plantae",NA,NA,"Myrtaceae","Myrcia","venulosa","Myrcia venulosa",NA,"Rezende, S.G.","5264","2015",NA,"Brasil","MG","Região do distrito de Camargos",NA,"com duplicata, Data correta 23 /10 /2015",NA,NA,"07","29","Mariana","-43.4160995483398","-20.377799987793",NA,NA,"710","710","33524","auto","43° 22' 37''","20° 15' 35''",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"685","2019-06-10 10:11:17-03","FZB-BH","BHZB","10910","S","Plantae",NA,NA,"Myrtaceae","Myrcia","venulosa","Myrcia venulosa",NA,"Rezende, S.G et al.","4679","2014",NA,"Brasil","MG","Distrito de Miguel Burnier, Mina da Gerdau.",NA,NA,NA,NA,"07","02","Ouro Preto","-43.801944","-20.44",NA,"Meyer, P.B.","1200","1200",NA,NA,"43W 48' 07","20S 26' 24","2014","08","02",NA,NA,NA,NA,NA,NA,NA
"686","2019-06-10 10:11:17-03","FZB-BH","BHZB","11375","S","Plantae",NA,NA,"Myrtaceae","Myrcia","venulosa","Myrcia venulosa",NA,"Rezende, S.G.","5124","2015",NA,"Brasil","MG","Região do distrito de Camargos",NA,"Com duplicata",NA,NA,"07","29","Mariana","-43.4160995483398","-20.377799987793",NA,NA,"750","750","33524","auto","43 °22' 11''","20 °15' 39''",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"687","2019-06-10 10:11:17-03","FZB-BH","BHZB","11373","S","Plantae",NA,NA,"Myrtaceae","Myrcia","venulosa","Myrcia venulosa",NA,"Rezende, S.G.","5122","2015",NA,"Brasil","MG","Região do distrito de Camargos",NA,"Com duplicata",NA,NA,"07","29","Mariana","-43.4160995483398","-20.377799987793",NA,NA,"800","800","33524","auto","43 °23' 00''","20 °15' 49''",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"688","2019-06-10 10:11:17-03","FZB-BH","BHZB","7780","S","Plantae",NA,NA,"Myrtaceae","Myrcia","venulosa","Myrcia venulosa",NA,"Rezende, S.G et al.",NA,"2008",NA,"Brasil","MG","Próximo a linha verde. Lat. 19° 42' 37'' S; Long. 43° 55' 7'' O; 770m.",NA,"Pasto,Ambiente antrópico",NA,NA,"10","20","Vespasiano","-43.918611","-19.710278",NA,NA,"770","770",NA,NA,"43W 55' 7''","19S 42' 37''",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"689","2019-06-10 10:11:17-03","FZB-BH","BHZB","7836","S","Plantae",NA,NA,"Myrtaceae","Myrcia","venulosa","Myrcia venulosa",NA,"Rezende, S.G et al.","3110","2008",NA,"Brasil","MG","Próximo à linha verde.",NA,"BHCB 127702. Lat. 19°42'37'' S; Long. 43°55'7'' O; 770m. Outro coletor: Siqueira, P.C. Sem duplicata.Pastagens",NA,NA,"10","20","Vespasiano","-43.918611","-19.710278",NA,NA,"770","770",NA,NA,"43W 55' 7''","19S 42' 37''",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"690","2019-06-10 10:11:17-03","FZB-BH","BHZB","11442","S","Plantae",NA,NA,"Myrtaceae","Myrcia","venulosa","Myrcia venulosa",NA,"Rezende, S.G.","5191","2015",NA,"Brasil","MG","Região do distrito de Camargos",NA,"unicata.",NA,NA,"07","29","Mariana","-43.4160995483398","-20.377799987793",NA,NA,"860","860","33524","auto","43° 22' 37''","20° 17' 00''",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"691","2021-01-26 13:56:49-03","IMA","MAC","22007","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","venulosa","Myrcia venulosa","DC.","J.R.Pirani; M.C.Amaral","5865","1979",NA,"Brasil","Minas Gerais","km 114 ao longo da rodovia Belo Horizonte.Conceição do mato Dentro.",NA,"Arbusto. ca. de 2 m de altura. Frutos pilosos esverdeados.","MAC0022007","MAC0022007","07","19","Santana do Riacho","-44.195556","-19.291389",NA,"M.L.Kawasaki",NA,NA,NA,NA,"-44.195556","-19.291389","1997",NA,NA,NA,NA,NA,NA,NA,NA,NA
"692","2021-03-03 13:56:22-03","UFF","NIT","NIT10500","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","venulosa","Myrcia venulosa","DC.","T. Fernandes, J.E.Q. Faria, T.N.C. Vasconcelos","297","2018",NA,"Brasil","Minas Gerais","Serra do Cabral, próximo a Joaquim Felício.",NA,"Árvore, 4 m. Folhas com face abaxial tomentosa de cor acinzentada.","NIT00001734",NA,"09","04","Joaquim Felício","-44.192222","-17.707778",NA,"T. Fernandes, J.E.Q. Faria & T.N.C. Vasconcelos","1019","1019",NA,NA,"44º11'32''W","17º42'28''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"693","2021-03-03 13:56:22-03","UFF","NIT","NITw1126","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","venulosa","Myrcia venulosa","DC.","Abreu RCR","4610","2018",NA,"Brasil","São Paulo","Estação Ecológica de Santa Barbara, Cerrado com espécies arbóreas sendo manejado. Estação Ecológica de Santa Bárbara",NA,"Número da parcela 24, Sub parcela 6, Numero do indivíduo 4610, altura 9, DAP 10, 10,8; 11,1; 13,2 , árvore","NITw00001995",NA,"05","01","Águas de Santa Bárbara","-49.216667","-22.8",NA,NA,NA,NA,NA,NA,"49º13'W","22º48'S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"694","2021-03-03 13:56:22-03","UFF","NIT","NITw1125","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","venulosa","Myrcia venulosa","DC.","Abreu RCR","4509","2018",NA,"Brasil","São Paulo","Estação Ecológica de Santa Barbara, Cerrado com espécies arbóreas sendo manejado. Estação Ecológica de Santa Bárbara",NA,"Número da parcela 24, Sub parcela 3, Numero do indivíduo 4509, altura 8, DAP 11,4; 12; 12,1; 13, árvore","NITw00001996",NA,"05","01","Águas de Santa Bárbara","-49.216667","-22.8",NA,NA,NA,NA,NA,NA,"49º13'W","22º48'S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"695","2021-03-03 13:56:22-03","UFF","NIT","NITw1127","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","venulosa","Myrcia venulosa","DC.","Abreu RCR","4625","2018",NA,"Brasil","São Paulo","Estação Ecológica de Santa Barbara, Cerrado com espécies arbóreas sendo manejado. Estação Ecológica de Santa Bárbara",NA,"Número da parcela 24, Sub parcela 6, Numero do indivíduo 4645, altura 8, DAP 8,6; 8,9; 9,9; 9,9, árvore","NITw00001994",NA,"05","01","Águas de Santa Bárbara","-49.216667","-22.8",NA,NA,NA,NA,NA,NA,"49º13'W","22º48'S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"696","2021-02-04 10:29:30-03","UFRPE","HST","22573","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","venulosa","Myrcia venulosa","DC.","M.L. Guedes","30323","2018",NA,"Brasil","Bahia","Chapada de Diamantina",NA,"Arbusto; folhas coriáceas, discolores, face abaxial tomentosa, ferrugínea, margem levemente revoluta; inflorescência panícula, pedúnculo ferrugíneo, flores sésseis, cálice tomentoso.","HST022573",NA,"02","18","Mucugê","-41.650556",NA,NA,"M.L.Guedes",NA,NA,NA,NA,"41W39'02''","12S99'33''","2018","07",NA,NA,NA,NA,NA,NA,NA,NA
"697","2021-02-04 10:29:30-03","UFRPE","HST","19095","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","venulosa","Myrcia venulosa","DC.","F.H.F.Nascimento","401","2000",NA,"Brasil","Bahia","Campo Cigano. Mata do Cigano",NA,"Arvoreta ca. 3 m alt.; folhas discolores, coriáceas; botões e flores amareladas.","HST019095",NA,"12","05","Rio do Pires","-41.919722","-13.264444",NA,"M.Sobral","1650","1750",NA,NA,"41W55'11''","13S15'52''","2004","05",NA,NA,NA,NA,NA,NA,NA,NA
"698","2021-02-04 10:29:30-03","UFRPE","HST","17891","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","venulosa","Myrcia venulosa","DC.","L.Passos; M.L.Guedes, B.Stannard, R.Harley, S.Atkins","PCD 5034","1997",NA,"Brasil","Bahia","Fazenda Fiuza",NA,"Arbusto ca. 3 m alt.; folhas coriáceas, com indumento ocraceo na face abaxial; frutos imaturos verdes, com indumento ocraceo. Ocasional.","HST017891",NA,"02","04","Rio de Contas","-41.873333","-13.459167",NA,"E.Nic Lughadha","1130","1130",NA,NA,"41W52'24''","13S27'33''","1999","11",NA,NA,NA,NA,NA,NA,NA,NA
"699","2021-02-04 10:29:30-03","UFRPE","HST","19083","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","venulosa","Myrcia venulosa","DC.","F.Chagas e Silva; E.M.Francisco","2183","1996",NA,"Brasil","Paraná","Rio Imbaú, margem direita",NA,"Árvore ca. 6 m alt.; botões florais esverdeados; fruto imaturo verde; odorífera.","HST019083",NA,"12","11","Reserva","-50.8506011962891","-24.6502990722656",NA,NA,NA,NA,"43627","auto",NA,NA,"2017",NA,NA,NA,NA,NA,NA,NA,NA,NA
"700","2021-03-01 11:49:36-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","sonderiana","Myrcia sonderiana","(O. Berg) Mattos","Sucre, D","7477","1971",NA,"Brasil","Rio de Janeiro",NA,NA,"Arbusto umbrófilo,variando de 2,00 a 3,50 metros de altura, crescendo em mata rupícula, fuste reto, ramificando-se a mais ou menos 1,5 metros de altura, cótex decorticando-se me faixas curtas e estreitas no sentido vertical.",NA,NA,"02","17","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,"J. Laura",NA,NA,"57442","auto",NA,NA,"2009",NA,NA,NA,NA,NA,NA,NA,NA,NA
"701","2021-03-01 11:49:36-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","sonderiana","Myrcia sonderiana","(O. Berg) Mattos","Andreata, RHP","307","1981",NA,"Brasil","Rio de Janeiro",NA,NA,"Arbusto, flores com cálice amarelo e corola alva.",NA,NA,"11","25","Maricá","-42.8185997009277","-22.9193992614746",NA,"Lughadha, EN",NA,NA,"20726","auto",NA,NA,"1997",NA,NA,NA,NA,NA,NA,NA,NA,NA
"702","2021-03-01 11:49:36-03","UFPE","UFP","77503","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","sonderiana","Myrcia sonderiana","(O. Berg) Mattos","Andreata, RHP","307","1981",NA,"Brasil","Rio de Janeiro",NA,NA,"Arbusto, flores com cálice amarelo e corola alva.","UFP077503",NA,"11","25","Maricá","-42.8185997009277","-22.9193992614746",NA,"Lughadha, EN",NA,NA,"20726","auto",NA,NA,"1997",NA,NA,NA,NA,NA,NA,NA,NA,NA
"703","2021-03-01 11:49:36-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","sonderiana","Myrcia sonderiana","(O. Berg) Mattos","Sucre, D","7477","1971",NA,"Brasil","Rio de Janeiro",NA,NA,"Arbusto umbrófilo,variando de 2,00 a 3,50 metros de altura, crescendo em mata rupícula, fuste reto, ramificando-se a mais ou menos 1,5 metros de altura, cótex decorticando-se me faixas curtas e estreitas no sentido vertical.",NA,NA,"02","17","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,"J. Laura",NA,NA,"57442","auto",NA,NA,"2009",NA,NA,NA,NA,NA,NA,NA,NA,NA
"704","2021-03-01 11:49:36-03","UFPE","UFP","77514","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","sonderiana","Myrcia sonderiana","(O. Berg) Mattos","Sucre, D","7477","1971",NA,"Brasil","Rio de Janeiro",NA,NA,"Arbusto umbrófilo,variando de 2,00 a 3,50 metros de altura, crescendo em mata rupícula, fuste reto, ramificando-se a mais ou menos 1,5 metros de altura, cótex decorticando-se me faixas curtas e estreitas no sentido vertical.","UFP077514",NA,"02","17","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,"J. Laura",NA,NA,"57442","auto",NA,NA,"2009",NA,NA,NA,NA,NA,NA,NA,NA,NA
"705","2021-03-01 11:49:38-03","UFPE","UFP","13703","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","venulosa","Myrcia venulosa","DC.","Mayo, SJ; Souza, AMN; Neves, PF","1119","1994",NA,"Brasil","Bahia",NA,NA,"Árvore de 3m de altura, folhas discolores, branco tomentosas em baixo, cálice verde, corola e filamentos brancos, anteras cremes.; Cerrado (gerais) pertubado em terreno plano, usado como pasto para gado, Caryocar Brasiliensis (piquizei","UFP013703",NA,"12","28","Rio das Contas",NA,NA,NA,"Sobral, M",NA,NA,NA,NA,NA,NA,"2006",NA,NA,NA,NA,NA,NA,NA,NA,NA
"706","2021-03-01 11:49:38-03","UFPE","UFP","69670","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","venulosa","Myrcia venulosa","DC.","Nascimento, FHF","361","2000",NA,"Brasil","Bahia",NA,NA,"Mata de Altitude. Alt: 1600 - 1750 m.; Arvoreta, 4 metros de altura. Folhas discolores, coriáceas. Frutos verdes a verde-vináceos. Cálice persistente vináceo.","UFP069670",NA,"04","01","Rio do Pires","-41.924722","-13.261944",NA,"Sobral, M",NA,NA,NA,NA,"-41.924722","-13.261944","2003","07",NA,NA,NA,NA,NA,NA,NA,NA
"707","2021-03-01 11:49:38-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","venulosa","Myrcia venulosa","DC.","Nascimento, FHF","361","2000",NA,"Brasil","Bahia",NA,NA,"Mata de Altitude. Alt: 1600 - 1750 m.; Arvoreta, 4 metros de altura. Folhas discolores, coriáceas. Frutos verdes a verde-vináceos. Cálice persistente vináceo.",NA,NA,"04","01","Rio do Pires","-41.924722","-13.261944",NA,"Sobral, M",NA,NA,NA,NA,"-41.924722","-13.261944","2003","07",NA,NA,NA,NA,NA,NA,NA,NA
