"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","class","relatedCatalogItem","dayIdentified","individualCount","fieldNumber","typeStatus","sex"
"195","2020-09-12 05:00:02-03","US","US","3517977","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Erythrina","dominguezii","Erythrina dominguezii","Hassl.",NA,"M. Nee","39034","1990","10","1","South America - Neotropics","Bolivia","Santa Cruz",NA,"Prov. Andres Ibanez, Jardin Botanico de Santa Cruz, 12 km. E of center of Santa Cruz on road to Cotoca.","-63.07","-17.77",NA,NA,"US02338890","US02338890_01","375",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"196","2020-09-12 05:00:02-03","US","US","1440761","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Erythrina","dominguezii","Erythrina dominguezii","Hassl.",NA,"S. Venturi","5040","1926","9","25","South America","Argentina","Salta",NA,"Departamento Oran, Embarcación, orilla rio Bermejo.",NA,NA,NA,NA,"US02338896",NA,"450",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"197","2020-09-12 05:00:02-03","US","US","3345554","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Erythrina","dominguezii","Erythrina dominguezii","Hassl.",NA,"M. Nee","38927","1990","9","27","South America - Neotropics","Bolivia","Santa Cruz",NA,"Prov. Andres Ibanez, vic. Avenida Pirai, W side of city of Santa Cruz, cultivated or most likely native, common in the area.","-63.2","-17.78",NA,NA,"US02338891",NA,"420",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"198","2020-09-12 05:00:02-03","US","US","1065529","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Erythrina","dominguezii","Erythrina dominguezii","Hassl.",NA,"P. Jorgensen","3215","1918","9",NA,"South America","Argentina","Formosa",NA,"Guayculec.",NA,NA,NA,"Annotated as cotype coll.","US00004482",NA,"10","10",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,"Type collection",NA
"199","2020-09-12 05:00:02-03","US","US","3249030","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Erythrina","dominguezii","Erythrina dominguezii","Hassl.",NA,"P. Bettela","114","1989","9","3","South America - Neotropics","Bolivia","Santa Cruz",NA,"Prov. Andres Ibanez, 6 km al sur de la plaza central de Santa Cruz rumbo a Palmasola.",NA,NA,NA,NA,"US02338893",NA,"425",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"200","2020-09-12 05:00:02-03","US","US","3095864","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Erythrina","dominguezii","Erythrina dominguezii","Hassl.",NA,"C. R. Sperling, M. G. Silva, M. A. Condon, C. S. Rosário & et al.","6180","1982","6","15","South America - Neotropics","Brazil","Pará",NA,"Serra dos Carajas, 3 km. southeast of AMZA mining camp 3-Alfa and west along secondary logging road.","-50.53","-5.82",NA,NA,"US02338894","US02338894_01","225","250",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"201","2020-09-12 05:00:02-03","US","US","3354826","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Erythrina","dominguezii","Erythrina dominguezii","Hassl.",NA,"P. Foster, A. Jardim, F. Moza & J. Villarroel","667","1996","8","1","South America - Neotropics","Bolivia","Santa Cruz",NA,"Velasco Province, Parcela Bejuca 1, Reserva Forestal Bajo Paragua, bosque de tierra firme, 2.4 km al norte del arroyo Las Londras.","-61.1464","-14.3892",NA,NA,"US02338889","US02338889_01","160",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"202","2020-09-02 16:27:52-03","Cenargen","CEN","104210","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Erythrina","dominguezii","Erythrina dominguezii","Hassl.","H. C. Lima","Teddy. D. R. Terra","474","2017","08","08",NA,"Brasil","TO","ITACAJA","Conglomerado: TO-152. Subunidade 2, subparcela 7, indivíduo 17.","-47.88","-8.46","Exsicatas","Projeto Inventário Florestal Nacional (IFN). Arbusto com 10,1 m de altura e 29,5 cm de DAP. Base reta. Fuste de casca externa grossa, do tipo rugosa, de cor amarela, casca interna cor marrom.","CEN00104210","CEN00104210",NA,NA,"-47.88","-8.46",NA,NA,"2017","10",NA,NA,NA,"5",NA,NA,NA
"203","2020-09-02 16:27:52-03","Cenargen","CEN","106336","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Erythrina","dominguezii","Erythrina dominguezii","Hassl.","R. R. Silva","Arnildo Pott","10241","2002","09","12",NA,"Brasil","MS","CORUMBA","Fazenda Campo Alegre, sub-região de Paiaguás, Pantanal.","-56.871111","-18.564166","Exsicatas","(Ilha de bosque). Doação Herbário HMS nº4177.","CEN00106336","CEN00106336",NA,NA,"-56.871111","-18.564166",NA,NA,"2006","04",NA,NA,NA,"1",NA,NA,NA
"204","2020-09-02 16:27:52-03","Cenargen","CEN","114078","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Erythrina","dominguezii","Erythrina dominguezii","Hassl.","J. E. Q. Faria Júnior","Jair Eustáquio Quintino de Faria Jr.","5105","2015","08","24",NA,"Brasil","GO","ALTO HORIZONTE","Região da Sururuca, fazenda Cajás, proprietário senhor Jair Eustáquio.","-49.292222","-14.198333","Exsicatas","Frutos imaturos verdes. Doação Herbário UB - Brasil - Goiás.","CEN00114078","CEN00114078","404","404","-49.292222","-14.198333",NA,NA,"2015","08",NA,NA,NA,"1",NA,NA,NA
"205","2020-09-02 16:27:53-03","Cenargen","CEN","25793","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Erythrina","mulungu","Erythrina mulungu","Mart.","M. Ventrichi Martins","Benedito Alísio da Silva Pereira","2869","1995","08","16",NA,"Brasil","TO","AURORA DO TOCANTINS","Município de Aurora do Norte - estrada Taguatinga/Combinado, km 41.","-46.5","-12.833333","Unicata","Árvore frondosa, decídua, ca. 10m de altura; floresta decídua debastada. Doação: Herbário da Reserva Ecológica do IBGE.","CEN00025793","CEN00025793","500","500","-46.5","-12.833333",NA,NA,"2018","01",NA,NA,NA,"1",NA,NA,NA
"206","2020-09-02 16:27:52-03","Cenargen","CEN","25785","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Erythrina","mulungu","Erythrina mulungu","Mart.","M. Ventrichi Martins","Benedito Alísio da Silva Pereira","2820","1995","08","13",NA,"Brasil","GO","GUARANI DE GOIAS","Floresta decídua no km 38 da estrada Posse / Guarani de Goiás.","-46.583333","-13.916666","Exsicatas","Árvore com cerca de 10 m de altura. Doação da Fundação Instituto Brasileiro de Geografia e Estatística. Herbário da Reserva Ecológica do IBGE.","CEN00025785","CEN00025785","650","650","-46.583333","-13.916666",NA,NA,"2018","01",NA,NA,NA,"1",NA,NA,NA
"207","2020-09-02 16:27:53-03","Cenargen","CEN","32078","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Erythrina","mulungu","Erythrina mulungu","Mart.","M. Ventrichi Martins","Bruno Machado Teles Walter","3824","1997","08","07",NA,"Brasil","GO","CAMPINACU","Região do córrego Boa Nova. Antiga estrada Minaçú - AHE Serra da Mesa. Cerca de 9 km da GO-241.",NA,NA,"Exsicatas","Futuro reservatório do AHE Serra da Mesa. Quilha laranja-escuro, quase vermelho. Estandarte laranja-claro (face abaxial pouco mais escura que face adaxial). Filetes e cálice verde. Casca viva amarela. Em plena floração. Completamente sem folhas.","CEN00032078","CEN00032078","450","450","-4838361.0","-1376583.0",NA,NA,"2018","01",NA,NA,NA,"6",NA,NA,NA
"208","2020-09-02 16:27:53-03","Cenargen","CEN","35691","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Erythrina","mulungu","Erythrina mulungu","Mart.","M. Ventrichi Martins","Francisco das Chagas de Araujo Oliveira","1092","2000","06","14",NA,"Brasil","GO","MONTE ALEGRE DE GOIAS","Fazenda Nica. Proprietário: Sr. Cordeirinho.","-46.663333","-13.153333","Exsicatas","Árvore heliófita ca. 15 m alt. e 0,30 m DAP, casca cor cinza com grandes verrugas; caducifólia, botões fechados amarelados, abertos vermelho claro; cálice amarelado, corola vermelho claro. Doação do Herbário IBGE - Reserva Ecológica do IBGE. Plantas do Brasil - Goiás.","CEN00035691","CEN00035691","540","540","-46.663333","-13.153333",NA,NA,"2018","01",NA,NA,NA,"1",NA,NA,NA
"209","2020-09-02 16:27:53-03","Cenargen","CEN","56907","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Erythrina","mulungu","Erythrina mulungu","Mart.","M. Ventrichi Martins","Anderson Cássio Sevilha","1963","2000","06","22",NA,"Brasil","GO","SAO DOMINGOS","Fazenda São Domingos.","-46.760555","-13.637777","Exsicatas","Casca áspera com fissuras muito pouco pronunciadas, muito lenticelos. Ritidoma indeiscente de coloração acinzentada e verde no interior das fissuras. Presença de acúleos distribuídos transversalmente ao longo do tronco. Casca viva verde por fora, amarelo por dentro. Flores com cálice verde amarelada e corola alaranjada.","CEN00056907","CEN00056907","470","470","-46.760555","-13.637777",NA,NA,"2018","01",NA,NA,NA,"4",NA,NA,NA
"210","2020-09-02 16:27:53-03","Cenargen","CEN","56913","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Erythrina","mulungu","Erythrina mulungu","Mart.","M. Ventrichi Martins","Anderson Cássio Sevilha","1969","2000","06","28",NA,"Brasil","GO","SAO DOMINGOS","Entrada principal da fazenda Flor do Ermo, lado esquerdo, após o mata-burro.","-46.778611","-13.608055","Exsicatas",NA,"CEN00056913","CEN00056913","460","460","-46.778611","-13.608055",NA,NA,"2018","01",NA,NA,NA,"7",NA,NA,NA
"211","2020-09-02 16:27:53-03","Cenargen","CEN","71721","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Erythrina","mulungu","Erythrina mulungu","Mart.","M. Ventrichi Martins","Glocimar Pereira-Silva","11975","2007","07","12",NA,"Brasil","TO","PARANA","Balsa do Coronel - vila Rosário, km 01, ribeirão Funil.","-48.133888","-13.011666","Exsicatas","Estandarte laranja com a base verde, estilete e filete verde com ápice vináceo. Antera verde. Área de influência direta (lago).","CEN00071721","CEN00071721","280","280","-48.133888","-13.011666",NA,NA,"2018","01",NA,NA,NA,"4",NA,NA,NA
"212","2020-09-02 16:27:53-03","Cenargen","CEN","30813","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Erythrina","mulungu","Erythrina mulungu","Mart.","M. Ventrichi Martins","José Geraldo Alves Vieira","53","1981","07","29",NA,"Brasil","GO","LUZIANIA","Margem do rio Vermelho, 11 km ao sul de Luziânia.","-47.9502983093262","-16.2525005340576","Exsicatas","Folhas caducas. Acúleos na casca. Flores transportadas por formigas Atta.","CEN00030813","CEN00030813","800","800","-4788333.0","-1636667.0","83221","auto","2018","01",NA,NA,NA,"8",NA,NA,NA
"213","2020-09-02 16:27:52-03","Cenargen","CEN","20954","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Erythrina","mulungu","Erythrina mulungu","Mart.","L. P. Queiroz","Hamilton Garboggini Pinho dos Santos","165","1993","07","27",NA,"Brasil","GO","PIRES DO RIO","Margem esquerda do Rio Peixe.","-48.2793998718262","-17.2996997833252","Exsicatas","Antera amarela, filete creme.","CEN00020954","CEN00020954","1000","1000",NA,NA,"39113","auto","2018","10",NA,NA,NA,"3",NA,NA,NA
"214","2020-09-02 16:27:53-03","Cenargen","CEN","47387","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Erythrina","mulungu","Erythrina mulungu","Mart.","M. Ventrichi Martins","Aécio Amaral-Santos","1330","2002","06","27",NA,"Brasil","MG","UNAI","Estrada que dá acesso ao túnel de fuga, a jusante da obra.","-46.9061012268066","-16.3575000762939","Exsicatas","Área de influência da AHE Queimado; influência direta.","CEN00047387","CEN00047387",NA,NA,"-4732417.0","-1622056.0","97926","auto","2018","01",NA,NA,NA,"6",NA,NA,NA
"215","2019-11-13 11:22:20-03","USP","SPF","147658","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Erythrina","dominguezii","Erythrina dominguezii","Hassl.","Martins, MV","Fiaschi, P","862","2001","07","08",NA,"Brasil","Minas Gerais","Bocaiúva",NA,"-44.051389","-17.570833",NA,NA,"SPF00147658",NA,"675","675","-44.051389","-17.570833",NA,NA,"2011","03",NA,NA,NA,NA,NA,NA,NA
"216","2019-11-13 11:22:20-03","USP","SPF","133136","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Erythrina","dominguezii","Erythrina dominguezii","Hassl.","Martins, MV","Mecenas, VV","78","1995","07","26",NA,"Brasil","Distrito Federal",NA,"Área de Proteção Ambiental de Cafuringa","-48.166667","-15.516667",NA,NA,"SPF00133136",NA,"770","770","-48.166667","-15.516667",NA,NA,"2011","03",NA,NA,NA,NA,NA,NA,NA
"217","2019-11-13 11:22:20-03","USP","SPF","137061","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Erythrina","dominguezii","Erythrina dominguezii","Hassl.","Martins, MV","Pereira, BAS","2137","1992","07","23",NA,"Brasil","Distrito Federal",NA,"Área de Proteção Ambiental de Cafuringa",NA,NA,NA,NA,"SPF00137061",NA,NA,NA,NA,NA,NA,NA,"2011","03",NA,NA,NA,NA,NA,NA,NA
"218","2019-11-13 11:22:20-03","USP","SPF","159468","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Erythrina","dominguezii","Erythrina dominguezii","Hassl.","Martins, MV","Mendonça, FB","288","2003","09","02",NA,"Brasil","São Paulo","São Paulo","Cidade Universitária Armando de Salles Oliveira","-46.716667","-23.55",NA,NA,"SPF00159468",NA,NA,NA,"-46.716667","-23.55",NA,NA,"2011","03",NA,NA,NA,NA,NA,NA,NA
"219","2019-11-13 11:22:20-03","USP","SPF","161516","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Erythrina","dominguezii","Erythrina dominguezii","Hassl.","Martins, MV","Melo, PHA","813","2003","08","10",NA,"Brasil","Minas Gerais","Iguatama",NA,"-45.67","-20.255556",NA,NA,"SPF00161516",NA,"750","750","-45.67","-20.255556",NA,NA,"2011","03",NA,NA,NA,NA,NA,NA,NA
"220","2019-11-13 11:22:20-03","USP","SPF","164447","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Erythrina","dominguezii","Erythrina dominguezii","Hassl.","Martins, MV","Mecenas, VV","206","1998","07","30",NA,"Brasil","Distrito Federal",NA,"Área de Proteção Ambiental de Cafuringa","-48.170167","-15.5205",NA,NA,"SPF00164447",NA,"770","770","-48.170167","-15.5205",NA,NA,"2011","03",NA,NA,NA,NA,NA,NA,NA
"221","2019-11-13 11:22:20-03","USP","SPF","16686","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Erythrina","dominguezii","Erythrina dominguezii","Hassl.","Martins, MV","Rossi, L","s.n.","1980","08",NA,NA,"Brasil","Mato Grosso","Cáceres","Estação Ecológica de Taiamã, Pantanal.","-57.6789016723633","-16.0706005096436",NA,NA,"SPF00016686",NA,NA,NA,NA,NA,"172193","auto","2011","03",NA,NA,NA,NA,NA,NA,NA
"222","2019-11-13 11:22:20-03","USP","SPF","130679","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Erythrina","dominguezii","Erythrina dominguezii","Hassl.","Martins, MV","Salino, A","3318","1997","07","21",NA,"Brasil","Minas Gerais","Januária",NA,"-44.3616981506348","-15.4881000518799",NA,NA,"SPF00130679",NA,NA,NA,NA,NA,"148972","auto","2011","03",NA,NA,NA,NA,NA,NA,NA
"223","2019-11-13 11:22:20-03","USP","SPF","142733","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Erythrina","dominguezii","Erythrina dominguezii","Hassl.","Martins, MV","Fiaschi, P","389","2000","07","30",NA,"Brasil","Minas Gerais","Paracatu",NA,"-46.874698638916","-17.2222003936768",NA,NA,"SPF00142733",NA,NA,NA,NA,NA,"72344","auto","2011","03",NA,NA,NA,NA,NA,NA,NA
"224","2019-11-13 11:22:20-03","USP","SPF","173906","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Erythrina","dominguezii","Erythrina dominguezii","Hassl.","Martins, MV","Junqueira, AB","50","2003","08","23",NA,"Brasil","São Paulo","Pedregulho","Estreito","-47.4700012207031","-20.25",NA,NA,"SPF00173906",NA,NA,NA,NA,NA,"27552","auto","2011","03",NA,NA,NA,NA,NA,NA,NA
"225","2019-11-13 11:22:20-03","USP","SPF","204440","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Erythrina","dominguezii","Erythrina dominguezii","Hassl.","Martins, MV","Mendonça, FB","33","2001","08","17",NA,"Brasil","São Paulo","São Paulo","Cidade Universitária Armando de Salles Oliveira","-46.6300010681152","-23.5400009155273",NA,NA,"SPF00204440",NA,NA,NA,NA,NA,"53584","auto","2011","03",NA,NA,NA,NA,NA,NA,NA
"226","2014-08-26 18:21:36-03","FSL","HFSL","176","S","Plantae",NA,NA,"Leguminosae-Pap.","Erythrina","dominguezii","Erythrina dominguezii","Hassl.","Neill, D.A.","Thomas, W.W.; Mota, C.D.A. da & Lima, E.F. da","5221","1986","06","22","Southern America","Brasil","Rondônia","Porto Velho","Represa de Samuel, Represa Samuel: outcrop and surrounding forest near S end of E dike road.","-63","-9.066667",NA,"Tree, 22 m. Leaves deciduous, the remaining ones dull green mottled with yellow. Inflorescence orange; calyx orange becoming yellow-green distally; corolla orange. Granite outcrop vegetation and surrounding forest. ; DE",NA,NA,NA,NA,"-63","-9.066667",NA,NA,"1990","01",NA,NA,"01",NA,NA,NA,NA
"227","2020-09-10 20:02:41-03","UNEMAT","HPAN","6154","PreservedSpecimen","Plantae","Magnoliidae","Fabales","Fabaceae","Erythrina","mulungu","Erythrina mulungu","Mart.","Carniello, MA","Carniello, MA; Oivo-Neto, AM","7058","2020","08","11","América","Brasil","Mato Grosso","Cáceres","BR 070 direção a Cuiabá, Região do córrego do facão","-57.606069","-16.206325",NA,NA,NA,NA,NA,NA,"-57.606069","-16.206325",NA,NA,"2020","08",NA,NA,"11",NA,NA,NA,NA
"228","2020-12-02 09:07:12-03","UNITINS","HUTO","336","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Erythrina","mulungu","Erythrina mulungu","Mart. ex Benth",NA,"Santos, E.R.","502","2006","07","31",NA,"Brasil","Tocantins","Palmas","Área do CCA. Sub-bacia do Ribeirão São João","-48.23","-10.386389",NA,"Árvore com cerca de 10 m de altura. Botões florais de coloração salmão; Mata de galeria","HUTO000336","HUTO000336",NA,NA,"-48.23","-10.386389",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"229","2020-12-02 09:07:12-03","UNITINS","HUTO","1556","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Erythrina","mulungu","Erythrina mulungu","Mart. ex Benth",NA,"Santos, E.R.","936","2008","08","19",NA,"Brasil","Tocantins","Monte do Carmo",NA,"-48.143056","-10.508333",NA,"Árvore com cerca de 8 m de altura. Flor de cálice amarelado, corola salmão; Mata de galeria","HUTO001556","HUTO001556",NA,NA,"-48.143056","-10.508333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"230","2020-05-08 11:12:29-03","UEFS","HUEFS","219692","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Erythrina","dominguezii","Erythrina dominguezii","Hassl.",NA,"Dexter, K.G.","7139","2014","08","13",NA,"Bolívia","Santa Cruz","Santa Cruz","E of Samaipata.","-63.722222","-18.168056",NA,"Roadside in highly discurbed semi-humid montane florest.","HUEFS0219692",NA,"1356","1356","63W43'20''","18S10'5''",NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"231","2020-05-08 11:12:29-03","UEFS","HUEFS","252652","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Erythrina","dominguezii","Erythrina dominguezii","Hassl.",NA,"Fonseca, M.L.","6914","2016","08","03",NA,"Brasil","Distrito Federal","Brasilia","Reserva Ecológica do IBGE (RECOR). Em frente ao restaurante da Recor.","-47.877778","-15.947222",NA,"Arboreto em área antropizada.","HUEFS0252652",NA,NA,NA,"47W52'40''","15S56'50''",NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"232","2020-05-08 11:12:29-03","UEFS","HUEFS","212859","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Erythrina","mulungu","Erythrina mulungu","Mart.","L.P.de Queiroz","Neves, D.M.","1920","2014","06","26",NA,"Brasil","Mato Grosso do Sul","Ladário","Clube do Laço. Pasto sobre solo calcareo, mata seca no entorno.","-57.620833","-19.088333",NA,NA,"HUEFS0212859",NA,NA,NA,"57W37'15''","19S5'18''",NA,NA,"2018","09","Rosanae",NA,NA,NA,NA,NA,NA
"233","2020-05-08 11:12:29-03","UEFS","HUEFS","30133","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Erythrina","mulungu","Erythrina mulungu","Mart.","L.P.de Queiroz","Santos, H.G.P.dos","165","1993","07","27",NA,"Brasil","Goiás","Pires do Rio","Margem esquerda do Rio Peixe.","-48.2793998718262","-17.2996997833252",NA,"Beira de estrada. Solo arenoso. Relevo plano.","HUEFS0030133",NA,NA,NA,NA,NA,"39113","auto","2018","08","Rosanae",NA,NA,NA,NA,NA,NA
"234","2018-01-08 13:10:06-02","F","FMNH-SEEDPLANTS","V0448021F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Erythrina","dominguezii","Erythrina dominguezii",NA,NA,"R. Schreiter","11438","1940","10",NA,"South America","Argentina",NA,NA,NA,"-64.9208","-35.3869",NA,NA,"V0448021F","V0448021F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"235","2019-06-11 12:42:45-03","F","FMNH-SEEDPLANTS","V0354870F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Erythrina","dominguezii","Erythrina dominguezii",NA,"RRC ID Flag","V. Maruñak","142","1970","10","23","South America","Argentina","Corrientes",NA,NA,"-58","-29",NA,NA,"V0354870F","V0354870F_01 V0354870F_02",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,"142",NA,NA
"236","2019-06-11 12:42:46-03","F","FMNH-SEEDPLANTS","V0354871F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Erythrina","dominguezii","Erythrina dominguezii",NA,"RRC ID Flag","I. G. Vargas C.","2683","1993","7","13","South America","Bolivia","Santa Cruz",NA,NA,"-61.5","-17.5",NA,NA,"V0354871F","V0354871F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,"2683",NA,NA
"237","2018-01-08 13:10:02-02","F","FMNH-SEEDPLANTS","V0448014F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Erythrina","dominguezii","Erythrina dominguezii",NA,NA,"P. F. Foster","667","1996","8","1","South America","Bolivia",NA,NA,NA,"-64.435","-16.7261",NA,NA,"V0448014F","V0448014F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"238","2018-01-08 13:10:03-02","F","FMNH-SEEDPLANTS","V0448015F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Erythrina","dominguezii","Erythrina dominguezii",NA,NA,"J. Steinbach","6687","1924","11","17","South America","Bolivia",NA,NA,NA,"-64.435","-16.7261",NA,NA,"V0448015F","V0448015F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"239","2018-01-08 13:10:03-02","F","FMNH-SEEDPLANTS","V0448016F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Erythrina","dominguezii","Erythrina dominguezii",NA,NA,"M. Bernardi","18518","1978","11","11","South America","Paraguay",NA,NA,NA,"-58.1689","-23.2025",NA,NA,"V0448016F","V0448016F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"240","2018-01-08 13:10:04-02","F","FMNH-SEEDPLANTS","V0448019F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Erythrina","dominguezii","Erythrina dominguezii",NA,NA,"A. L. Cabrera & H. A. Fabris","15970","1964","10","15","South America","Argentina",NA,NA,NA,"-64.9208","-35.3869",NA,NA,"V0448019F","V0448019F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"241","2018-01-08 13:10:04-02","F","FMNH-SEEDPLANTS","V0448020F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Erythrina","dominguezii","Erythrina dominguezii",NA,NA,"R. Schreiter","11438","1940","10",NA,"South America","Argentina",NA,NA,NA,"-64.9208","-35.3869",NA,NA,"V0448020F","V0448020F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"242","2018-01-08 13:10:06-02","F","FMNH-SEEDPLANTS","V0448022F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Erythrina","dominguezii","Erythrina dominguezii",NA,NA,"J. Murça Pires & M. R. dos Santos","16147","1978","7","24","South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0448022F","V0448022F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"243","2018-01-08 13:10:06-02","F","FMNH-SEEDPLANTS","V0448023F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Erythrina","dominguezii","Erythrina dominguezii",NA,NA,"C. R. Sperling et al.","6180","1982","6","15","South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0448023F","V0448023F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"244","2018-01-08 13:10:06-02","F","FMNH-SEEDPLANTS","V0448024F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Erythrina","dominguezii","Erythrina dominguezii",NA,NA,NA,"1039","1958","9","19","South America","Bolivia",NA,NA,NA,"-64.435","-16.7261",NA,NA,"V0448024F","V0448024F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"245","2018-01-08 13:10:07-02","F","FMNH-SEEDPLANTS","V0448025F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Erythrina","dominguezii","Erythrina dominguezii",NA,NA,"T. J. Killeen","1088","1985","7","27","South America","Bolivia",NA,NA,NA,"-64.435","-16.7261",NA,NA,"V0448025F","V0448025F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
