"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","class","yearIdentified","monthIdentified","dayIdentified","relatedCatalogItem","verbatimLongitude","verbatimLatitude","previousCatalogNumber","typeStatus","fieldNumber","individualCount"
"103","2018-09-12 14:48:28-03","UNIOESTE","UNOP","7921","S","Plantae",NA,NA,"Polygalaceae","Polygala","moquiniana","Polygala moquiniana","A. St.-Hil. & Moq.","Cordeiro, J.","Brotto, M.L.; Barboza, E.; Cordeiro, J.; Saridakis, D.P.; Barboza, E.; Cordeiro, J.; Saridakis, D.P.","942","2013","02","15",NA,"Brasil","Paraná","Piraí do Sul","Fazenda Nova Era","-49.849242","-24.389503",NA,"Erva prostada, flores lilases. Estepe Gramíneo-Lenhosa (campo limpo).",NA,NA,"1208","1208",NA,NA,NA,"2013","02","18",NA,"-49.849242","-24.389503",NA,NA,NA,NA
"104","2020-09-12 05:00:02-03","US","US","2568218","PreservedSpecimen","Plantae",NA,"Polygalales","Polygalaceae","Polygala","moquiniana","Polygala moquiniana","A. St.-Hil. & Moq.",NA,"G. Hatschbach","15167",NA,NA,NA,NA,"Brazil","Paraná","Lapa","Sto. amaro","-49.7158012390137","-25.7696990966797",NA,NA,"US01878717","US01878717_01 US01878717_02",NA,NA,"49965","auto","Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"105","2020-09-12 05:00:02-03","US","US","2573284","PreservedSpecimen","Plantae",NA,"Polygalales","Polygalaceae","Polygala","moquiniana","Polygala moquiniana","A. St.-Hil. & Moq.",NA,"L. Smith & D. Klein","13763",NA,NA,NA,NA,"Brazil","Santa Catarina","Campo Erê","Campo, 8km west of Campo Erê.","-53.1","-26.37",NA,NA,"US01878720","US01878720_01 US01878720_02","900","1000",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"106","2020-09-12 05:00:02-03","US","US","2573210","PreservedSpecimen","Plantae",NA,"Polygalales","Polygalaceae","Polygala","moquiniana","Polygala moquiniana","A. St.-Hil. & Moq.",NA,"L. Smith, R. M. Klein & G. Hatschbach","14569",NA,NA,NA,NA,"Brazil","Paraná","Piraí do Sul","Serra das Furnas.","-49.87","-24.43",NA,NA,"US01878719","US01878719_01 US01878719_02","1100","1200",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"107","2020-09-12 05:00:02-03","US","US","3076774","PreservedSpecimen","Plantae",NA,"Polygalales","Polygalaceae","Polygala","moquiniana","Polygala moquiniana","A. St.-Hil. & Moq.",NA,"G. Hatschbach","45802",NA,NA,NA,NA,"Brazil","Paraná","Guarapuava","3 Capões.","-51.4580993652344","-25.395299911499",NA,NA,"US01878712","US01878712_01 US01878712_02",NA,NA,"53832","auto","Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"108","2020-09-12 05:00:02-03","US","US","2561824","PreservedSpecimen","Plantae",NA,"Polygalales","Polygalaceae","Polygala","moquiniana","Polygala moquiniana","A. St.-Hil. & Moq.",NA,"L. Smith & Klein, R.","11531",NA,NA,NA,NA,"Brazil","Santa Catarina","Chapecó","9 km west fo Campo Erê.","-52.6183013916016","-27.096399307251",NA,NA,"US01878721","US01878721_01 US01878721_02","900","1000","22671","auto","Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"109","2020-09-12 05:00:02-03","US","US","2518889","PreservedSpecimen","Plantae",NA,"Polygalales","Polygalaceae","Polygala","moquiniana","Polygala moquiniana","A. St.-Hil. & Moq.",NA,"L. Dombrowski & Y. S. Kuniyoshi","2344",NA,NA,NA,NA,"Brazil","Paraná","Palmeira",NA,"-50.0064010620117","-25.4293994903564",NA,NA,"US01878716","US01878716_01 US01878716_02",NA,NA,"35166","auto","Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"110","2020-09-12 05:00:02-03","US","US","1055482","PreservedSpecimen","Plantae",NA,"Polygalales","Polygalaceae","Polygala","moquiniana","Polygala moquiniana","A. St.-Hil. & Moq.",NA,"P. K. Dusén","s.n.",NA,NA,NA,NA,"Brazil","Paraná",NA,"Serrinha.",NA,NA,NA,NA,"US01878723","US01878723_01 US01878723_02",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"111","2020-09-12 05:00:02-03","US","US","2573209","PreservedSpecimen","Plantae",NA,"Polygalales","Polygalaceae","Polygala","moquiniana","Polygala moquiniana","A. St.-Hil. & Moq.",NA,"L. Smith, R. M. Klein & G. Hatschbach","14784",NA,NA,NA,NA,"Brazil","Paraná","Jaguariaíva","Fazenda Cajurú, source of Rio Cajurú","-49.32","-24.17",NA,NA,"US01878718","US01878718_01 US01878718_02","1000","1100",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"112","2020-09-12 05:00:02-03","US","US","1055481","PreservedSpecimen","Plantae",NA,"Polygalales","Polygalaceae","Polygala","moquiniana","Polygala moquiniana","A. St.-Hil. & Moq.",NA,"P. K. Dusén","11297",NA,NA,NA,NA,"Brazil","Paraná","Carambeí",NA,"-50.0971984863281","-24.9178009033203",NA,NA,"US01878722","US01878722_01 US01878722_02",NA,NA,"26641","auto","Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"113","2020-09-12 05:00:02-03","US","US","2738110","PreservedSpecimen","Plantae",NA,"Polygalales","Polygalaceae","Polygala","moquiniana","Polygala moquiniana","A. St.-Hil. & Moq.",NA,"G. Hatschbach","35547",NA,NA,NA,NA,"Brazil","Paraná","Palmeira","Côrrego da Anta","-50.0064010620117","-25.4293994903564",NA,NA,"US01878715","US01878715_01 US01878715_02",NA,NA,"35166","auto","Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"114","2020-09-12 05:00:02-03","US","US","2839380","PreservedSpecimen","Plantae",NA,"Polygalales","Polygalaceae","Polygala","moquiniana","Polygala moquiniana","A. St.-Hil. & Moq.",NA,"G. Hatschbach","39171",NA,NA,NA,NA,"Brazil","Paraná","Balsa Nova","Campina da Cascavel","-49.6356010437012","-25.5839004516602",NA,NA,"US01878714","US01878714_01 US01878714_02",NA,NA,"27346","auto","Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"115","2020-09-12 05:00:02-03","US","US","2770456","PreservedSpecimen","Plantae",NA,"Polygalales","Polygalaceae","Polygala","moquiniana","Polygala moquiniana","A. St.-Hil. & Moq.",NA,"G. Hatschbach","39192",NA,NA,NA,NA,"Brazil","Paraná","Piraí do Sul","Joaquim Murtinho","-49.948600769043","-24.5261001586914",NA,NA,"US01878713","US01878713_01 US01878713_02",NA,NA,"37171","auto","Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"116","2019-11-13 11:29:17-03","USP","SPF","127662","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","moquiniana","Polygala moquiniana","A.St.-Hil. & Moq.","Pastore, JFB","Pirani, JR","4002","1998","01","14",NA,"Brasil","Minas Gerais","Diamantina",NA,"-43.501944","-18.111389",NA,NA,"SPF00127662",NA,"800","800",NA,NA,NA,"2010","08",NA,NA,"-43.501944","-18.111389",NA,NA,NA,NA
"117","2019-11-13 11:29:17-03","USP","SPF","78174","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","moquiniana","Polygala moquiniana","A.St.-Hil. & Moq.","Pastore, JFB","Arbo, MM","5084","1991","02","14",NA,"Brasil","Minas Gerais","Diamantina",NA,"-43.566667","-18.2",NA,NA,"SPF00078174",NA,"1100","1100",NA,NA,NA,"2010","08",NA,NA,"-43.566667","-18.2",NA,NA,NA,NA
"118","2019-11-13 11:29:17-03","USP","SPF","117773","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","moquiniana","Polygala moquiniana","A.St.-Hil. & Moq.","Marques, MCM","Longhi-Wagner, HM","3202","1996","01","25",NA,"Brasil","São Paulo","Itararé",NA,"-49.3400001525879","-24.1100006103516",NA,NA,"SPF00117773",NA,NA,NA,"27729","auto",NA,"1998","04",NA,NA,NA,NA,NA,NA,NA,NA
"119","2016-08-23 10:22:50-03","NHMLondon","NHM-LONDON-BOT","BM000883160","S","Plantae",NA,NA,"Polygalaceae","Polygala","moquiniana","Polygala moquiniana","A.St. Hil. & Moq.","G. Hatschbach","Collaboration; O.S. Ribas, G. Hatschbach","54","1989","03","01",NA,"Brasil",NA,NA,NA,"-53.08982","-10.773109",NA,"Habitat: Solo arenoso.",NA,NA,NA,NA,NA,NA,NA,"2007","10","01",NA,"-53.08982","-10.773109","NHMUK:ecatalogue:4656845",NA,NA,NA
"120","2016-08-23 10:22:50-03","NHMLondon","NHM-LONDON-BOT","BM000883161","S","Plantae",NA,NA,"Polygalaceae","Polygala","moquiniana","Polygala moquiniana","A.St. Hil. & Moq.","Josef Yngve Valentin Norlind; b.1887; Norlind","Per Karl Hjalmar Dusén; b.1855; d.1926; Dusén","s.n.","1908","10","22",NA,"Brasil",NA,NA,NA,"-53.08982","-10.773109",NA,"Habitat: In campo",NA,NA,NA,NA,NA,NA,NA,"1913",NA,NA,NA,"-53.08982","-10.773109","NHMUK:ecatalogue:4656844",NA,NA,NA
"121","2016-08-23 10:22:50-03","NHMLondon","NHM-LONDON-BOT","BM000883162","S","Plantae",NA,NA,"Polygalaceae","Polygala","moquiniana","Polygala moquiniana","A.St. Hil. & Moq.","Josef Yngve Valentin Norlind; b.1887; Norlind","Per Karl Hjalmar Dusén; b.1855; d.1926; Dusén","11297","1910","12","25",NA,"Brasil",NA,NA,NA,"-53.08982","-10.773109",NA,"Habitat: In campo arenoso",NA,NA,NA,NA,NA,NA,NA,"2007","10","01",NA,"-53.08982","-10.773109","NHMUK:ecatalogue:4656843",NA,NA,NA
"122","2019-11-01 15:08:16-03","UnB","UB","213783","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Polygalaceae","Polygala","moquiniana","Polygala moquiniana","A.St.-Hil. & Moq.",NA,"Silva, DP; Munhoz, CBR; Amaral, AG; Cristine, A; Chagas, UR","391","2015","06","04","Southern America","Brasil","Tocantins","Rio da Conceição","Estação Ecológica Serra Geral do Tocantins","-46.906583","-11.128083",NA,"Erva; Vereda. Margem do Rio Balsas, próximo à casa do Sr. Adalto.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-46.906583","-11.128083",NA,NA,NA,NA
"123","2020-08-20 14:56:17-03","UFSC","FLOR","3357","PreservedSpecimen","Plantae",NA,"Fabales","Polygalaceae","Polygala","moquiniana","Polygala moquiniana","A.St.-Hil. & Moq.","Wurdack, J.J.","Smith, L.B.; Klein, R.M. & Hatschbach, G.","14784","1965","01","18",NA,"Brasil","Paraná","Jaguariaíva","Fazenda Cajurú, source of Rio Cajurú","-49.316667","-24.166667",NA,"Habitat: Hight rocky campo","FLOR0003357",NA,"1000","1000",NA,NA,NA,NA,NA,NA,NA,"49º19'W","24º10'S",NA,NA,NA,NA
"124","2020-08-20 14:56:17-03","UFSC","FLOR","3352","PreservedSpecimen","Plantae",NA,"Fabales","Polygalaceae","Polygala","moquiniana","Polygala moquiniana","A.St.-Hil. & Moq.","Wurdack, J.J.","Smith, L.B.; Reitz, R.","14194","1965","01","03",NA,"Brasil","Santa Catarina","São Joaquim","Conta Dinheiro","-49.533333","-28.116667",NA,"(material removido para estudos morfológicos, por Pastore, J.F.B., em 8/2019) Habitat: Rocky campo on hill crest","FLOR0003352",NA,"1600","1600",NA,NA,NA,NA,NA,NA,NA,"49º32'W","28º7'S",NA,NA,NA,NA
"125","2021-04-05 20:16:06-03","UFSC","FLOR","46970","PreservedSpecimen","Plantae",NA,"Fabales","Polygalaceae","Polygala","moquiniana","Polygala moquiniana","A.St.-Hil. & Moq.","Paula-Souza, J.","Paula-Souza, J.","11770","2021","01","17",NA,"Brasil","Paraná","Jaguariaíva","Rodovia PR 151, ca. 12km do pedágio em direção a Piraí do Sul. Campo sujo com campo úmido adjacente em borda de plantação de Pinus.","-49.846944","-24.374722",NA,"Erva prostrada, flores róseas","FLOR0046970",NA,"1153","1153",NA,NA,NA,"2021","01","20",NA,"49º50'49''W","24º22'29''S",NA,NA,NA,NA
"126","2017-09-11 17:13:10-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Polygalaceae","Polygala","moquiniana","Polygala moquiniana","A.St.-Hil. & Moq.",NA,"A. St.-Hil.","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,"Habitat in campis prope praedium vulgo Fazenda de Jaguariahiba, in parte prov. S. pauli dicta Campos Geraes, necnon prope pagolum Frequezia Nova in parte australi ejusdem provinciae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","2017-09-11 17:13:10-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Polygalaceae","Polygala","moquiniana","Polygala moquiniana","A.St.-Hil. & Moq.",NA,"Weir, J","332",NA,NA,NA,NA,"?",NA,NA,"in eadem provincia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","2021-02-08 12:44:56-03","UFRGS","ICN","142797","S","Plantae","Dicotyledon",NA,"Polygalaceae","Polygala","moquiniana","Polygala moquiniana","A. St.-Hil. & Moq.","Lüdtke, R","Lüdtke, R","533","2006","02","23","América do Sul","Brasil","PR","Palmeira","PR 151 em direção á Ponta Grossa me campo de futebol abandonado S 25°22'15.8 - W 50°01'02.1","-50.017222","-25.370833",NA,"erva prostrada, flores rosadas; beira de estrada, campo com solo úmido vermelho",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-50.017222","-25.370833",NA,NA,NA,NA
"129","2021-02-08 12:44:56-03","UFRGS","ICN","146195","S","Plantae","Dicotyledon",NA,"Polygalaceae","Polygala","moquiniana","Polygala moquiniana","A. St.-Hil. & Moq.","Lüdtke, R","Lüdtke, R","749","2007","01","11","América do Sul","Brasil","PR","Ponta Grossa","estrada para Palmeira 25°15'32.0S 50°08'54.3W","-50.148333","-25.258889",NA,"flores rosadas; solo arenoso",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-50.148333","-25.258889",NA,NA,NA,NA
"130","2021-02-08 12:44:56-03","UFRGS","ICN","152153","S","Plantae","Dicotyledon",NA,"Polygalaceae","Polygala","moquiniana","Polygala moquiniana","A. St.-Hil. & Moq.","Lüdtke, R","Lüdtke, R","795","2007","11","07","América do Sul","Brasil","PR","Palmeira","BR 277 no trevo com a PR 151 km 169","-49.997222","-25.433611",NA,"flores rosadas, decumbente; solo seco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-49.997222","-25.433611",NA,NA,NA,NA
"131","2019-11-21 10:17:16-03","IBt","SP","13585","S","Plantae",NA,NA,"Polygalaceae","Polygala","moquiniana","Polygala moquiniana","A.St.-Hil. & Moq.",NA,"Loefgren, A","CGG317","1887","11","06",NA,"Brasil","São Paulo","Itapetininga","Campo, beira mata.","-48.0499992370605","-23.5900001525879",NA,"Herva rasteira, propr. ignor.","SP007709","SP007709",NA,NA,"40712","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","2020-08-27 12:20:22-03","IBt","SP","310008","S","Plantae",NA,NA,"Polygalaceae","Polygala","moquiniana","Polygala moquiniana","A.St.-Hil. & Moq.",NA,"Longhi Wagner, HM","3202","1996","01","25",NA,"Brasil","São Paulo","Itararé",NA,"-49.3400001525879","-24.1100006103516",NA,NA,NA,NA,NA,NA,"27729","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","2020-08-13 18:02:58-03","IBt","SP","291348","S","Plantae",NA,NA,"Polygalaceae","Polygala","moquiniana","Polygala moquiniana","A.St.-Hil. & Moq.",NA,"Souza, VC","7344","1994","11","14",NA,"Brasil","São Paulo","Itararé",NA,"-49.3400001525879","-24.1100006103516",NA,NA,NA,NA,NA,NA,"27729","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","2015-09-21 09:03:35-03","UM","RECOLNAT_UM_MPU","MPU012169","PreservedSpecimen",NA,NA,NA,"Polygalaceae","Polygala","moquiniana","Polygala moquiniana","A.St.-Hil. & Moq.","Cambessèdes","Saint-Hilaire, A. de",NA,NA,NA,NA,NA,"Brésil",NA,NA,"s.l.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/um/mpu/mpu012169' target='other'> <mi>dwc_moreinfo</mi></a>","MPU012169","MPU012169_01 MPU012169_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"isosyntype","1441",NA
