"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","stateProvince","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","typeStatus","recordNumber","imagecode","identifiedBy","locality","decimalLongitude","decimalLatitude","county","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","fieldNumber","individualCount","relatedCatalogItem"
"622","2020-07-23 11:58:26-03","CEPLAC","CEPEC","77793","PreservedSpecimen","Plantae","Asclepiadaceae","Minaria","acerosa","Minaria acerosa","S. Atkins","1997","02","16",NA,"Brasil","Bahia",NA,NA,NA,NA,NA,NA,NA,NA,"5755",NA,"A. Rapini","Torre da Telebahia.","-41.316667","-13.690833","BARRA DA ESTIVA",NA,NA,NA,NA,"41W19'0","13S41'27",NA,NA,NA,NA,NA,NA,"30/12/2006"
"623","2020-07-23 11:58:26-03","CEPLAC","CEPEC","12488","PreservedSpecimen","Plantae","Asclepiadaceae","Minaria","acerosa","Minaria acerosa","R. M. Harley","1974","03","05",NA,"Brasil","Bahia",NA,NA,NA,NA,NA,NA,NA,NA,"16795",NA,"A. Rapini","8Km NW Lagoinha (5.5Km SW Delfino), Rod. p/ Minas do Mimoso.","-41.283333","-10.4","SENTO SÉ",NA,NA,NA,NA,"41W17'0","10S24'0",NA,NA,NA,NA,NA,NA,"30/12/2006"
"624","2020-07-23 11:58:26-03","CEPLAC","CEPEC","84050","PreservedSpecimen","Plantae","Asclepiadaceae","Minaria","acerosa","Minaria acerosa","J. R. Pirani","1982","03","20",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A. Rapini","Faz. Inhame.","-43.9",NA,"SANTANA DO PIRAPAMA",NA,NA,NA,NA,"43W54'",NA,NA,NA,NA,NA,NA,NA,"30/12/2006"
"625","2020-07-23 11:58:26-03","CEPLAC","CEPEC","80254","PreservedSpecimen","Plantae","Asclepiadaceae","Minaria","acerosa","Minaria acerosa","G. Hatschbach","1992","04","07",NA,"Brasil","Bahia",NA,NA,NA,NA,NA,NA,NA,NA,"56761",NA,"A. Rapini","Rod. p/ povoado de Mato Grosso.","-41.8114013671875","-13.5789003372192","RIO DE CONTAS",NA,NA,"49773","auto",NA,NA,NA,NA,NA,NA,NA,NA,"30/12/2006"
"626","2020-07-23 11:58:26-03","CEPLAC","CEPEC","84049","PreservedSpecimen","Plantae","Asclepiadaceae","Minaria","acerosa","Minaria acerosa","L. Rossi","1981","04","16",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A. Rapini","Beira da estrada para Montes Claros.","-42.8897018432617","-16.5594005584717","GRÃO MOGOL",NA,NA,"67219","auto",NA,NA,NA,NA,NA,NA,NA,NA,"30/12/2006"
"627","2019-02-27 14:01:37-03","UFSJ","HUFSJ","1984","S","Plantae","Apocynaceae","Ditassa","acerosa","Ditassa acerosa","Sobral, M; Guimarães, R; Teixeira, LR","2011","04","01",NA,"Brasil","Minas Gerais",NA,NA,"Erva apoiante em campo rupestre; ramos com látex branco e abundante; flores creme a azul-claras.","HUFSJ001984",NA,NA,"Mart.",NA,"13865","HUFSJ001984_v00 HUFSJ001984_v01","Pereira, JF","Serra de São José, trilha da pousada Calçada de São José","-44.164481","-21.085664","Tiradentes",NA,NA,NA,NA,"-44.164481","-21.085664","2016","02",NA,NA,NA,NA,NA
"628","2019-12-09 10:45:46-03","UFSJ","HUFSJ","2220","S","Plantae","Apocynaceae","Ditassa","acerosa","Ditassa acerosa","Sobral, M; Barbosa, AM; Gonçalves, J; Guimarães, R; Teixeira, LR","2011","06","21",NA,"Brasil","Minas Gerais",NA,NA,"Erva escandente em campo rupestre; ramos com látex branco. frutos imaturos.","HUFSJ002220",NA,NA,"Mart.",NA,"14101","HUFSJ002220_v00","Pereira, JF","Serra de São José","-44.180806","-21.087083","Tiradentes","106","106",NA,NA,"-44.180806","-21.087083","2016","02",NA,NA,NA,NA,NA
"629","2019-02-27 14:01:37-03","UFSJ","HUFSJ","1740","S","Plantae","Apocynaceae","Minaria","acerosa","Minaria acerosa","Sobral, M",NA,NA,NA,NA,"Brasil","Minas Gerais",NA,NA,"Erva 0,5 m, em campo rupestre; látex branco, abundante; flores creme-amareladas.","HUFSJ001740",NA,NA,"(Mart.) T.U.P.Konno & Rapini",NA,"13710","HUFSJ001740_v00 HUFSJ001740_v01","Pereira, JF","Serra de São José","-44.202944","-21.093861","Tiradentes",NA,NA,NA,NA,"-44.202944","-21.093861","2016","02",NA,NA,NA,NA,NA
"630","2019-12-09 10:45:46-03","UFSJ","HUFSJ","2195","S","Plantae","Apocynaceae","Minaria","acerosa","Minaria acerosa","Sobral, M; Gonçalves, J; Guimarães, R; Santos, ACP","2011","07","01",NA,"Brasil","Minas Gerais",NA,NA,"Erva lenhosa, 0,5 m, em campo rupestra elaterado; ramos com látex branco; flores amarelo-pálidas.","HUFSJ002195",NA,NA,"(Mart.) T.U.P.Konno & Rapini",NA,"14076","HUFSJ002195_v00 HUFSJ002195_v01","Pereira, JF","Serra de Carrancas","-44.679861","-21.445861","Carrancas","127","127",NA,NA,"-44.679861","-21.445861","2016","02",NA,NA,NA,NA,NA
"631","2021-04-08 17:12:13-03","UESB","HUESB","2863","S","Plantae","Asclepiadaceae","Minaria","acerosa","Minaria acerosa","Ribeiro, P.L.; A Rapini; AK.A Santos.; A Rapini; AK.A Santos.","2004","02","04",NA,"Brasil","Minas Gerais",NA,NA,"Troca de material.; Subarbusto até ca. 1,0 m, bem ramificado, Próximo a afloramentos entre as Lysnophora. Látex branco. Flores cremes.",NA,"Dicotyledoneae",NA,"(Mart.) T.U.P.Konno & Rapini",NA,"183",NA,NA,"Cristália - Botumirim.","-42.889167","-16.761111","Cristália","817","817",NA,NA,"-42.889167","-16.761111",NA,NA,NA,NA,NA,NA,NA
"632","2020-11-12 16:59:50-03","UEL","FUEL","33838","PreservedSpecimen","Plantae","Apocynaceae","Ditassa","acerosa","Ditassa acerosa","Hatschbach, G; et al.","2001","05","12",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,"Tracheophyta","Gentianales","Mart.",NA,"71907",NA,"Rapini, A","Fazenda Vereda do Tigre, Chapada dos Gerais, Chapada dos Gerais","-44.9622001647949","-17.3511009216309","Buritizeiro",NA,NA,"88041","auto",NA,NA,"2001",NA,NA,NA,NA,NA,NA
"633","2020-11-12 16:59:50-03","UEL","FUEL","52025","PreservedSpecimen","Plantae","Apocynaceae","Minaria","acerosa","Minaria acerosa","Ribas, OS; Silva, JM; Poliquesi, CB","2012","03","30",NA,"Brasil","Paraná",NA,NA,NA,NA,"Tracheophyta","Gentianales","(Mart.) T.U.P.Konno & Rapini",NA,"8577",NA,"Barbosa, E","Parque Estadual do Cerrado, campo cerrado","-49.7057991027832","-24.2511005401611","Jaguariaíva",NA,NA,"44368","auto",NA,NA,"2012",NA,NA,NA,NA,NA,NA
"634","2019-11-01 14:52:39-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Apocynaceae","Ditassa","acerosa","Ditassa acerosa","Irwin, HS; Souza, R; Santos, RR","1966","01","14","Southern America","Brasil","Distrito Federal",NA,NA,"Herb, much-branched from the base, ca. 35 cm tall, with horsy odor. Flowers yellow-green; Cerrado, summit of Chapada da Contagem",NA,"Dicotyledoneae",NA,"Mart.",NA,"11655",NA,"Fontella, J","Chapada da Contagem",NA,NA,NA,"1100","1100",NA,NA,NA,NA,"1976","09","25",NA,NA,NA,NA
"635","2019-11-01 14:52:48-03","UnB","UB","117865","PreservedSpecimen","Plantae","Apocynaceae","Minaria","acerosa","Minaria acerosa","Heringer, EP","1958","03","03","Southern America","Brasil","Minas Gerais",NA,NA,NA,NA,"Dicotyledoneae",NA,"(Mart.) Konno & Rapini",NA,"5961",NA,"Fontella, J","Serra do Cipó",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"636","2019-11-01 14:52:48-03","UnB","UB","117866","PreservedSpecimen","Plantae","Apocynaceae","Minaria","acerosa","Minaria acerosa","Krieger, L","1970","07",NA,"Southern America","Brasil","Paraná",NA,NA,"Flores esbranquiçadas. Leitosa baixa.",NA,"Dicotyledoneae",NA,"(Mart.) Konno & Rapini",NA,"7688",NA,"Fontella, J","Vila Velha",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"637","2019-11-01 14:52:48-03","UnB","UB","117870","PreservedSpecimen","Plantae","Apocynaceae","Minaria","acerosa","Minaria acerosa","Irwin, HS","1969","02","25","Southern America","Brasil","Minas Gerais",NA,NA,"Corolla greenish cream.; Ramose herb 0,75m.; Cerrado slopes",NA,"Dicotyledoneae",NA,"(Mart.) Konno & Rapini",NA,"23863",NA,"Fontella, J","Ca. 48km wets of Montes Claros, road to Água Boa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"638","2019-11-01 14:52:48-03","UnB","UB","117873","PreservedSpecimen","Plantae","Apocynaceae","Minaria","acerosa","Minaria acerosa","Irwin, HS","1969","02","10","Southern America","Brasil","Minas Gerais",NA,NA,"Corolla light yellow.; Ramose subshrub.; Chapada with cerrado",NA,"Dicotyledoneae",NA,"(Mart.) Konno & Rapini",NA,"22976",NA,"Fontella, J","Ca. 30km NE of Francisco Sá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"639","2019-11-01 14:52:48-03","UnB","UB","117874","PreservedSpecimen","Plantae","Apocynaceae","Minaria","acerosa","Minaria acerosa","Magalhães, M","1958","05","26","Southern America","Brasil","Minas Gerais",NA,NA,"Flor alva.; Subarbusto 0,3-0,5m; Campo",NA,"Dicotyledoneae",NA,"(Mart.) Konno & Rapini",NA,"s.n.",NA,"Fontella, J","Serra Rola Moça, divisa Betim e Brumadinho",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"640","2019-11-01 14:52:48-03","UnB","UB","117875","PreservedSpecimen","Plantae","Apocynaceae","Minaria","acerosa","Minaria acerosa","Arbo, MM","1990","05","11","Southern America","Brasil","Minas Gerais",NA,NA,"Ramos escandentes; corola branca.; Subarbusto 0,5m.",NA,"Dicotyledoneae",NA,"(Mart.) Konno & Rapini",NA,"3888",NA,"Fontella, J","Serra de Lavras, 11km de Lavras, Caminho do Pico Bonito","-45","-21.333333","Lavras",NA,NA,NA,NA,"-45","-21.333333",NA,NA,NA,NA,NA,NA,NA
"641","2019-11-01 14:52:48-03","UnB","UB","117876","PreservedSpecimen","Plantae","Apocynaceae","Minaria","acerosa","Minaria acerosa","Anderson, WR","1972","02","20","Southern America","Brasil","Minas Gerais",NA,NA,"Stems with white latex; flowers yellow.; Perennial herb.; Rocky cerrado, campo sujo",NA,"Dicotyledoneae",NA,"(Mart.) Konno & Rapini",NA,"36359",NA,"Fontella, J","Serra do Cipó",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"642","2019-11-01 14:52:48-03","UnB","UB","117877","PreservedSpecimen","Plantae","Apocynaceae","Minaria","acerosa","Minaria acerosa","Irwin, HS","1971","01","15","Southern America","Brasil","Minas Gerais",NA,NA,"Corolla and stamens yellow-green.; Herb with many erect or ascending stems 0,25m.",NA,"Dicotyledoneae",NA,"(Mart.) Konno & Rapini",NA,"30386",NA,"Fontella, J","Ca. 35km E of Belo Horizonte, near BR-31",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"643","2019-11-01 14:52:48-03","UnB","UB","117878","PreservedSpecimen","Plantae","Apocynaceae","Minaria","acerosa","Minaria acerosa","Magalhães, M","1962","08",NA,"Southern America","Brasil","Minas Gerais",NA,NA,"Flor alva.",NA,"Dicotyledoneae",NA,"(Mart.) Konno & Rapini",NA,"18397",NA,"Fontella, J",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"644","2019-11-01 14:52:48-03","UnB","UB","117879","PreservedSpecimen","Plantae","Apocynaceae","Minaria","acerosa","Minaria acerosa","Magalhães, M","1958","05",NA,"Southern America","Brasil","Minas Gerais",NA,NA,"Flores amareladas ou alvas.; Trepadeira.",NA,"Dicotyledoneae",NA,"(Mart.) Konno & Rapini",NA,"s.n.",NA,"Fontella, J","Serra da Mutuca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"645","2019-11-01 14:52:48-03","UnB","UB","117880","PreservedSpecimen","Plantae","Apocynaceae","Minaria","acerosa","Minaria acerosa","Irwin, HS","1968","02","18","Southern America","Brasil","Minas Gerais",NA,NA,"Flowers yellow green.; Diffusely branched subshrub 0,5m.; Cerrado with exposed sandstone cliffs",NA,"Dicotyledoneae",NA,"(Mart.) Konno & Rapini",NA,"20448",NA,"Fontella, J","Serra do Cipó, ca. km112 (ca. 135km N of Belo Horizonte)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"646","2019-11-01 14:52:48-03","UnB","UB","163240","PreservedSpecimen","Plantae","Apocynaceae","Minaria","acerosa","Minaria acerosa","Munhoz, CBR; Emmert, P; Mello, TRB","2010","05","03","Southern America","Brasil","Minas Gerais",NA,NA,"Apresenta látex branco; Subarbusto. Botões, flores em antese e murchas. Sépalas verdes, pétalas amarelas.; Cerrado rupestre",NA,"Dicotyledoneae",NA,"(Mart.) Konno & Rapini",NA,"7226",NA,NA,"Fazenda do Seu Geraldão, acesso por Inhaí","-43.885556","-17.9275","Diamantina","1154","1154",NA,NA,"-43.885556","-17.9275",NA,NA,NA,NA,NA,NA,NA
"647","2019-11-01 14:52:48-03","UnB","UB","117882","PreservedSpecimen","Plantae","Apocynaceae","Minaria","acerosa","Minaria acerosa","Anderson, WR","1972","03","07","Southern America","Brasil","Bahia",NA,NA,"Vine in shrubs.; Brushy cerrado with few trees",NA,"Dicotyledoneae",NA,"(Mart.) Konno & Rapini",NA,"36772",NA,"Fontella, J","Espigão Mestre, ca. 100km WSW of Barreiras",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"648","2019-11-01 14:52:48-03","UnB","UB","117884","PreservedSpecimen","Plantae","Apocynaceae","Minaria","acerosa","Minaria acerosa","Irwin, HS","1970","03","06","Southern America","Brasil","Minas Gerais",NA,NA,"Corolla light yellow.; Subshrub or weakly twining vine 1m.; Cerrado and interspersed campo",NA,"Dicotyledoneae",NA,"(Mart.) Konno & Rapini",NA,"27058",NA,"Fontella, J","Immediately E of Joaquim Felício",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"649","2019-11-01 14:52:48-03","UnB","UB","117885","PreservedSpecimen","Plantae","Apocynaceae","Minaria","acerosa","Minaria acerosa","Irwin, HS","1971","02","24","Southern America","Brasil","Bahia",NA,NA,"Corolla cream.; Ascending subshrub 0,75m.; Cerrado",NA,"Dicotyledoneae",NA,"(Mart.) Konno & Rapini",NA,"30872",NA,"Fontella, J","Ca. 23km N of Seabra, road to Água de Rega",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"650","2019-11-01 14:52:48-03","UnB","UB","117886","PreservedSpecimen","Plantae","Apocynaceae","Minaria","acerosa","Minaria acerosa","Irwin, HS","1970","03","14","Southern America","Brasil","Bahia",NA,NA,"Corolla cream.; Shrub or weakly twining liana 2m.; Cerrado",NA,"Dicotyledoneae",NA,"(Mart.) Konno & Rapini",NA,"27474",NA,"Fontella, J","Ca. 18km E of Diamantina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"651","2019-11-01 14:52:48-03","UnB","UB","117887","PreservedSpecimen","Plantae","Apocynaceae","Minaria","acerosa","Minaria acerosa","Irwin, HS","1970","03","09","Southern America","Brasil","Minas Gerais",NA,NA,"Stem ends often weakly twining 2m.; Erect subshrub.; Steep campo and cerrado slopes.",NA,"Dicotyledoneae",NA,"(Mart.) Konno & Rapini",NA,"27249",NA,"Fontella, J","Ca. 3km E of Cantoni",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"652","2019-11-01 14:52:48-03","UnB","UB","117892","PreservedSpecimen","Plantae","Apocynaceae","Minaria","acerosa","Minaria acerosa","Rodela, LG","1996","02","06","Southern America","Brasil","Minas Gerais",NA,NA,"Campo rupestre",NA,"Dicotyledoneae",NA,"(Mart.) Konno & Rapini",NA,"Q120",NA,"Rapini, A","P.E. Ibitipoca",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2010","04",NA,NA,NA,NA,NA
"653","2019-11-01 14:52:48-03","UnB","UB","5783","PreservedSpecimen","Plantae","Apocynaceae","Minaria","acerosa","Minaria acerosa","Gomes Júnior, JC","1964","03","18","Southern America","Brasil","São Paulo",NA,NA,"Erva. Flor alva; Com formação de cerrado. Topologia: Encosta.",NA,"Dicotyledoneae",NA,"(Mart.) Konno & Rapini",NA,"1671",NA,"Fontella, J","Estrada do areal, Vale do rio Coxim","-45.616667","-22.8","Campos do Jordão",NA,NA,NA,NA,"-45.616667","-22.8",NA,NA,NA,NA,NA,NA,NA
"654","2019-11-01 14:52:48-03","UnB","UB","117867","PreservedSpecimen","Plantae","Apocynaceae","Minaria","acerosa","Minaria acerosa","Krieger, L","1971","07","23","Southern America","Brasil","Minas Gerais",NA,NA,"Flores acastanhadas, lactífera.; Cerrado",NA,"Dicotyledoneae",NA,"(Mart.) Konno & Rapini",NA,"10666",NA,"Fontella, J",NA,"-43.801399230957","-20.2532997131348","Itabirito",NA,NA,"20553","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"655","2019-11-01 14:52:48-03","UnB","UB","117872","PreservedSpecimen","Plantae","Apocynaceae","Minaria","acerosa","Minaria acerosa","Eiten, G","1961","06","21","Southern America","Brasil","São Paulo",NA,NA,"Flowers greenish-yellow.; Herb 0,5m",NA,"Dicotyledoneae",NA,"(Mart.) Konno & Rapini",NA,"3109",NA,"Fontella, J","Fazenda Tamoyo","-48.1699981689453","-21.7900009155273","Araraquara",NA,NA,"29178","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"656","2019-11-01 14:52:48-03","UnB","UB","117871","PreservedSpecimen","Plantae","Apocynaceae","Minaria","acerosa","Minaria acerosa","Mimura, I","1962","02","27","Southern America","Brasil","São Paulo",NA,NA,"Látex leitoso; pétalas e políneas verde-claras.; Arbusto 1m.",NA,"Dicotyledoneae",NA,"(Mart.) Konno & Rapini",NA,"310",NA,"Fontella, J","Ca. 11,1km SSE em linha reta da praça principal de São José dos Campos","-45.8800010681152","-23.1700000762939","São José dos Campos",NA,NA,"39297","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"657","2019-11-01 14:52:48-03","UnB","UB","117881","PreservedSpecimen","Plantae","Apocynaceae","Minaria","acerosa","Minaria acerosa","Mimura, I","1962","08","08","Southern America","Brasil","São Paulo",NA,NA,"Látex leitoso; pétalas amarelo-esverdeadas.; Arbusto",NA,"Dicotyledoneae",NA,"(Mart.) Konno & Rapini",NA,"508",NA,"Fontella, J","Ca. 8,7km SSE em linha reta da praça principal de São José dos Campos","-45.8800010681152","-23.1700000762939","São José dos Campos",NA,NA,"39297","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"658","2019-11-01 14:52:48-03","UnB","UB","117869","PreservedSpecimen","Plantae","Apocynaceae","Minaria","acerosa","Minaria acerosa","Furlan, A","1981","04","16","Southern America","Brasil","Minas Gerais",NA,NA,"Flores amarelo-esverdeadas.; Subarbusto escandente.; Cerrado",NA,"Dicotyledoneae",NA,"(Mart.) Konno & Rapini",NA,"CFCR1008",NA,"Fontella, J","Estrada para Montes Claros","-42.8897018432617","-16.5594005584717","Grão Mogol",NA,NA,"67219","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"659","2019-11-01 14:52:48-03","UnB","UB","117883","PreservedSpecimen","Plantae","Apocynaceae","Minaria","acerosa","Minaria acerosa","Ferreira, WM","1994","03","17","Southern America","Brasil","São Paulo",NA,NA,"Flor amarelo-esverdeado; látex leitoso.; Subarbusto 0,4m.; Cerrado com clareira e afloramento de arenito",NA,"Dicotyledoneae",NA,"(Mart.) Konno & Rapini",NA,"774",NA,"Fontella, J","Morro do Forno","-47.3699989318848","-21.0200004577637","Altinópolis",NA,NA,"30403","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"660","2019-11-01 14:52:48-03","UnB","UB","117868","PreservedSpecimen","Plantae","Apocynaceae","Minaria","acerosa","Minaria acerosa","Mimura, I","1962","06","07","Southern America","Brasil","São Paulo",NA,NA,"Látex leitoso; pétalas amarelo-claras.; Erva.",NA,"Dicotyledoneae",NA,"(Mart.) Konno & Rapini",NA,"410",NA,"Fontella, J","Ca. 400m ao oeste da estrada para Paraibuna","-45.8800010681152","-23.1700000762939","São José dos Campos",NA,NA,"39297","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"661","2019-05-06 11:52:03-03","UFU","HUFU","35428","S","Plantae","Apocynaceae","Ditassa","acerosa","Ditassa acerosa","Krieger, P.L.K.","1955","04","09",NA,"Brasil","Minas Gerais",NA,NA,"Erva. Flores minúsculas, brancas.; Cerrado.","HUFU00001265",NA,NA,"Mart.",NA,"15554",NA,"Silva, N.M.F. da","Serra do Cural","-43.937801361084","-19.9207992553711","Belo Horizonte",NA,NA,"17082","auto",NA,NA,"1979","11","26",NA,NA,NA,NA
"662","2019-05-06 11:52:03-03","UFU","HUFU","5225","S","Plantae","Apocynaceae","Ditassa","acerosa","Ditassa acerosa","Nakajima, J.N.; Romero, R.","1994","02","21",NA,"Brasil","Minas Gerais",NA,NA,"Herbácea. ca. 0,40m. Cálice esverdeado. Corola amarela. Latescente.; Campo rupestre.","HUFU00052961",NA,NA,"Mart.",NA,"143","HUFU00052961","Farinaccio, M.A.","Parque Nacional da Serra da Canastra, 2 Km da sede, estrada para Sacramento.","-46.3657989501953","-20.2453002929688","São Roque de Minas",NA,NA,"57119","auto",NA,NA,"2000","11","27",NA,NA,NA,NA
"663","2019-05-06 11:52:00-03","UFU","HUFU","14133","S","Plantae","Apocynaceae","Ditassa","acerosa","Ditassa acerosa","Nakajima, J.N.; Romero, R.; Farinaccio, M.A. & Miranda, V.F.O.","1997","04","18",NA,"Brasil","Minas Gerais",NA,NA,"Subarbusto ca. 0,6m. Frequente no local. Cálice esverdeado. Corola creme. Corona creme-esverdeada. Ginostégio esverdeado. Frutos maduros esverdeados. Flores perfumadas.; Campo rupestre.","HUFU00052941",NA,NA,"Mart.",NA,"2320","HUFU00052941","Farinaccio, M.A.","Parque Nacional da Serra da Canastra, Chapadão do Diamante.","-46.3657989501953","-20.2453002929688","São Roque de Minas",NA,NA,"57119","auto",NA,NA,"2000","11","27",NA,NA,NA,NA
"664","2019-05-06 11:52:02-03","UFU","HUFU","16119","S","Plantae","Apocynaceae","Ditassa","acerosa","Ditassa acerosa","Nakajima, J.N.; Romero, R.; Farinaccio, M.A. & Roque, N.","1997","10","15",NA,"Brasil","Minas Gerais",NA,NA,"Subarbusto ca. 0,4m. Frutos maduros marrons.; Campo rupestre.","HUFU00052945",NA,NA,"Mart.",NA,"2815","HUFU00052945","Farinaccio, M.A.","Parque Nacional da Serra da Canastra, Estrada para o sítio do João Domingos.","-46.3657989501953","-20.2453002929688","São Roque de Minas",NA,NA,"57119","auto",NA,NA,"2000","11","27",NA,NA,NA,NA
"665","2019-05-06 11:52:02-03","UFU","HUFU","25353","S","Plantae","Apocynaceae","Ditassa","acerosa","Ditassa acerosa","Farinaccio, M.A.","1999","05","17",NA,"Brasil","Minas Gerais",NA,NA,"Subarbusto, ereto a decumbente, latescente. Flores amareladas. Frutos imaturos verdes e madutos castanhos, liberando sementes castanhas. Levemente perfumadas às 12 horas.; Campo rupestre.","HUFU00052956",NA,NA,"Mart.",NA,"374","HUFU00052956","Farinaccio, M.A.","Parque Nacional da Serra da Canastra, Estrada São Roque de Minas - Sacramento, morro próximo ao alojamento.","-46.3657989501953","-20.2453002929688","São Roque de Minas",NA,NA,"57119","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"666","2019-05-06 11:52:02-03","UFU","HUFU","25355","S","Plantae","Apocynaceae","Ditassa","acerosa","Ditassa acerosa","Farinaccio, M.A.","1999","12","14",NA,"Brasil","Minas Gerais",NA,NA,"Subarbusto, ereto a decumbente, latescente. Flores amareladas. Frutos imaturos verdes e maduros castanhos, liberando sementes castanhas. Levemente perfumadas às 12 horas.; Campo rupestre.","HUFU00052951",NA,NA,"Mart.",NA,"283","HUFU00052951","Farinaccio, M.A.","Parque Nacional da Serra da Canastra, Estrada São Roque de Minas - Sacramento, morro próximo ao alojamento.","-46.3657989501953","-20.2453002929688","São Roque de Minas",NA,NA,"57119","auto",NA,NA,"2000","10",NA,NA,NA,NA,NA
"667","2019-05-06 11:52:03-03","UFU","HUFU","8212","S","Plantae","Apocynaceae","Ditassa","acerosa","Ditassa acerosa","Romero, R.; Nakajima, J.N.; Zanini, E. & Cesar, R.","1995","03","17",NA,"Brasil","Minas Gerais",NA,NA,"Herbáceo, ca.0,4m. Cálice e Corola esverdeados. Corona creme.; Campo rupestre.","HUFU00052964",NA,NA,"Mart.",NA,"1942","HUFU00052964","Farinaccio, M.A.","Parque Nacional da Serra da Canastra, Morro próximo a sede administrativa.","-46.3657989501953","-20.2453002929688","São Roque de Minas",NA,NA,"57119","auto",NA,NA,"2000","11","27",NA,NA,NA,NA
"668","2019-05-06 11:52:00-03","UFU","HUFU","14482","S","Plantae","Apocynaceae","Ditassa","acerosa","Ditassa acerosa","Romero, R.; Nakajima, J.N.; Furlan, A. & Farinaccio, M.A.","1997","02","19",NA,"Brasil","Minas Gerais",NA,NA,"Subarbusto, ca. 0,8m. Corola amarelo-esverdeado. Corona e ginostégio esverdeados. Frutos fusiformes esverdeados.; Campo rupestre.","HUFU00052959",NA,NA,"Mart.",NA,"3835","HUFU00052959","Farinaccio, M.A.","Parque Nacional da Serra da Canastra, Morro próximo à sede administrativa.","-46.3657989501953","-20.2453002929688","São Roque de Minas",NA,NA,"57119","auto",NA,NA,"2000","11","27",NA,NA,NA,NA
"669","2019-05-06 11:52:00-03","UFU","HUFU","14483","S","Plantae","Apocynaceae","Ditassa","acerosa","Ditassa acerosa","Romero, R.; Nakajima, J.N.; Furlan, A. & Farinaccio, M.A.","1997","02","19",NA,"Brasil","Minas Gerais",NA,NA,"Subarbusto ereto, ca. 0,5m. Corola amarelo-esverdeado. Corona esverdeada. Apêndice estigmático branco. Fruto fusiforme.; Campo rupestre.","HUFU00052960",NA,NA,"Mart.",NA,"3843","HUFU00052960","Farinaccio, M.A.","Parque Nacional da Serra da Canastra, Morro próximo à sede administrativa.","-46.3657989501953","-20.2453002929688","São Roque de Minas",NA,NA,"57119","auto",NA,NA,"2000","11","27",NA,NA,NA,NA
