"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","yearIdentified","class","monthIdentified","dayIdentified","fieldNumber","typeStatus","individualCount","relatedCatalogItem"
"321","2020-09-12 05:00:02-03","US","US","1933027","PreservedSpecimen","Plantae",NA,"Polygalales","Malpighiaceae","Camarea","ericoides","Camarea ericoides","A. St.-Hil.",NA,"L. O. Williams & V. Assis","7492","1945","9","13","South America - Neotropics","Brazil","Brumadinho",NA,"Near Casa Branca (N. 130 ON MAP)",NA,NA,"1000",NA,NA,NA,"US01876815","US01876815_01 US01876815_02",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"322","2020-09-02 16:32:14-03","Cenargen","CEN","64561","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Camarea","cf. ericoides","Camarea cf. ericoides","A.St.-Hil.","A. Francener","Sandra Martins Verboonen","49","1999","03","11",NA,"Brasil","GO","URUACU","Margem do lago.",NA,NA,NA,NA,"Exsicatas","Flor: estames amarelo. Área de influência da UHE Serra da Mesa.","CEN00064561","CEN00064561",NA,NA,NA,NA,"2010",NA,"05",NA,NA,NA,"1",NA
"323","2020-09-02 16:32:14-03","Cenargen","CEN","87006","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Camarea","cf. ericoides","Camarea cf. ericoides","A.St.-Hil.","B. M. T. Walter","Marcelo Fragomeni Simon","1992","2013","08","22",NA,"Brasil","MG","SAO ROQUE DE MINAS","Estrada vicinal a 13 km W da entrada para a Cachoeira Casca D'Anta.","-46.601944","-20.321111","1383","1383","Exsicatas","Erva delicada crescendo de xilopódio. Pétalas amarelas com manchas alaranjadas.","CEN00087006","CEN00087006","-46.601944","-20.321111",NA,NA,"2015",NA,"01",NA,NA,NA,"2",NA
"324","2020-09-02 16:32:14-03","Cenargen","CEN","55896","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Camarea","cf. ericoides","Camarea cf. ericoides","A.St.-Hil.","A. Francener","Roberto Fontes Vieira","1249","1992","04","01",NA,"Brasil","DF","BRASILIA","Estrada Sobradinho/Brazlândia.","-47.9296989440918","-15.7797002792358","1200","1200","Unicata",NA,"CEN00055896","CEN00055896","-4810000.0","-1566667.0","70570","auto","2011",NA,"08",NA,NA,NA,"1",NA
"325","2020-09-02 16:32:14-03","Cenargen","CEN","14855","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Camarea","ericoides","Camarea ericoides","A.St.-Hil.","M. C. H. Mamede","Ladislau Araújo Skorupa","195","1987","11","25",NA,"Brasil","GO","RUBIATABA","13 km de Rubiataba saída para Itapací - GO.","-49.133333","-15.016666","500","500","Exsicatas",NA,"CEN00014855","CEN00014855","-49.133333","-15.016666",NA,NA,"1992",NA,"10",NA,NA,NA,"2",NA
"326","2020-09-02 16:32:14-03","Cenargen","CEN","14280","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Camarea","ericoides","Camarea ericoides","A.St.-Hil.","J. M. Rezende","Taciana Barbosa Cavalcanti","871","1991","10","09",NA,"Brasil","GO","MINACU","GO - 060, Minaçu - Santa Tereza (em frente ao motel). Área de influência indireta da UHE - Serra da Mesa.","48.2333333","-13.55","550","550","Exsicatas","Com xilopódio.","CEN00014280","CEN00014280","48.2333333","-13.55",NA,NA,"1995",NA,"03",NA,NA,NA,"2",NA
"327","2020-09-02 16:32:14-03","Cenargen","CEN","110501","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Camarea","ericoides","Camarea ericoides","A.St.-Hil.","B. M. T. Walter","J. Moises Mendoza F.","4335","2014","09","24",NA,"Brasil","DF","BRASILIA","Fazenda Sucupira / Embrapa, ca. 750 m N do limite da fazenda, sentido DF-79. Encostas lado esquerdo.","-48.008055","-15.899444","1100","1100","Exsicatas","Erva com vários ramos saindo da base. Entre árvores e rochas. Manchas de campo rupestre..","CEN00110501","CEN00110501","-48.008055","-15.899444",NA,NA,"2019",NA,"08",NA,NA,NA,"6",NA
"328","2020-09-02 16:32:14-03","Cenargen","CEN","25270","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Camarea","ericoides","Camarea ericoides","A.St.-Hil.","B. M. T. Walter","Taciana Barbosa Cavalcanti","1813","1995","10","06",NA,"Brasil","GO","CAMPINACU","Fazenda Praia Grande, estrada de acesso pela margem esquerda do rio Praia Grande.","48.5811111","-14.036666","510","510","Exsicatas",NA,"CEN00025270","CEN00025270","48.5811111","-14.036666",NA,NA,"2000",NA,"01",NA,NA,NA,"2",NA
"329","2020-09-02 16:32:14-03","Cenargen","CEN","19625","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Camarea","ericoides","Camarea ericoides","A.St.-Hil.","W. R. Anderson","Sebastião Pinheiro Cordovil da Silva","44","1992","10","06",NA,"Brasil","GO","URUACU","Fazenda Macaco; margem esquerda do córrego Vermelho.",NA,NA,NA,NA,"Exsicatas","Cálice e glândulas do cálice verdes; pétalas amarelas.","CEN00019625","CEN00019625",NA,NA,NA,NA,"2000",NA,"08",NA,NA,NA,"4",NA
"330","2020-09-02 16:32:14-03","Cenargen","CEN","24545","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Camarea","ericoides","Camarea ericoides","A.St.-Hil.","B. M. T. Walter","Bruno Machado Teles Walter","2699","1995","10","07",NA,"Brasil","GO","NIQUELANDIA","Região da Serra Negra, margem esquerda do rio Bagagem, próximo à fazenda Aroeira, após a CODEMIN, cerca de 10 km desta.","-48.382777","-14.061111","400","400","Exsicatas","Planta coletada fora da mata, próxima à borda desta. Região de campo sujo. Futuro reservatório do AHE Serra da Mesa.","CEN00024545","CEN00024545","-48.382777","-14.061111",NA,NA,"2000",NA,"01",NA,NA,NA,"2",NA
"331","2020-09-02 16:32:15-03","Cenargen","CEN","69836","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Camarea","ericoides","Camarea ericoides","A.St.-Hil.","A. Francener","Glocimar Pereira-Silva","12225","2007","11","21",NA,"Brasil","TO","PARANA","Margem direita do rio Tocantins, próximo à draga.","-48.198055","-12.854444","285","285","Unicata","Área de influência direta (lago).","CEN00069836","CEN00069836","-48.198055","-12.854444",NA,NA,"2011",NA,"08",NA,NA,NA,"1",NA
"332","2020-09-02 16:32:15-03","Cenargen","CEN","71057","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Camarea","ericoides","Camarea ericoides","A.St.-Hil.","A. Francener","Glocimar Pereira-Silva","10912","2006","10","19",NA,"Brasil","TO","PARANA","Canteiro de obras do UHE São Salvador.","-48.233055","-12.805","260","260","Exsicatas","Área de influência direta.","CEN00071057","CEN00071057","-48.233055","-12.805",NA,NA,"2011",NA,"08",NA,NA,NA,"4",NA
"333","2020-09-02 16:32:15-03","Cenargen","CEN","77227","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Camarea","ericoides","Camarea ericoides","A.St.-Hil.","G. Pereira-Silva","Glocimar Pereira-Silva","8218","2003","12","05",NA,"Brasil","GO","ALVORADA DO NORTE","Fazenda Cachoeira do Campo.","-46.841388","-14.5325","400","400","Exsicatas",NA,"CEN00077227","CEN00077227","-46.841388","-14.5325",NA,NA,"2003",NA,"12",NA,NA,NA,"4",NA
"334","2020-09-02 16:32:15-03","Cenargen","CEN","95991","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Camarea","ericoides","Camarea ericoides","A.St.-Hil.","J. B. Bringel","Aelton Biasi Giroldo","124","2013","08","06",NA,"Brasil","DF","BRASILIA","Fazenda Sucupira - próximo campo de arnicas.","-48.002222","-15.908888","1131","1131","Exsicatas","Floração após a passagem de fogo","CEN00095991","CEN00095991","-48.002222","-15.908888",NA,NA,"2013",NA,"10",NA,NA,NA,"4",NA
"335","2020-09-02 16:32:14-03","Cenargen","CEN","24108","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Camarea","ericoides","Camarea ericoides","A.St.-Hil.","M. C. H. Mamede","Glocimar Pereira-Silva","912","1991","11","09",NA,"Brasil","DF","BRASILIA","Cachoeira do Cariru, próxima ao PADEF.","-47.9296989440918","-15.7797002792358","1000","1000","Exsicatas",NA,"CEN00024108","CEN00024108","-4753333.0","-1598333.0","70570","auto","1999",NA,NA,NA,NA,NA,"3",NA
"336","2020-09-02 16:32:15-03","Cenargen","CEN","57873","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Camarea","ericoides","Camarea ericoides","A.St.-Hil.","E. S. G. Guarino","Ernestino de S. Gomes Guarino","823","2001","09","01",NA,"Brasil","DF","BRASILIA","Campos na margem esquerda do Córrego Riacho Fundo, entre o Riacho Fundo I e a Fazenda Sucupira, aproximadamente 1 km antes da ponte que cruza o Córrego Riacho Fundo.","-47.9296989440918","-15.7797002792358","1100","1100","Exsicatas",NA,"CEN00057873","CEN00057873","-4801667.0","-1586667.0","70570","auto","2001",NA,"09",NA,NA,NA,"2",NA
"337","2020-09-02 16:32:14-03","Cenargen","CEN","43756","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Camarea","ericoides","Camarea ericoides","A.St.-Hil.","B. M. T. Walter","Glocimar Pereira-Silva","5467","2001","09","29",NA,"Brasil","DF","BRASILIA","Condomínio Belo Horizonte, entrada para a Ermida Dom Bosco, ao lado da QL 28, lago sul.","-47.9296989440918","-15.7797002792358","1030","1030","Exsicatas",NA,"CEN00043756","CEN00043756","-4780722.0","-1580306.0","70570","auto","2001",NA,"10",NA,NA,NA,"2",NA
"338","2020-09-02 16:32:15-03","Cenargen","CEN","47579","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Camarea","ericoides","Camarea ericoides","A.St.-Hil.","J. B. Bringel","Aécio Amaral-Santos","1597","2002","11","07",NA,"Brasil","DF","BRASILIA","DF - 100, 1 km após o abatedouro SUINAVE, sentido PADF - Formosa.","-47.9296989440918","-15.7797002792358",NA,NA,"Unicata","Área de influência da AHE Queimado.","CEN00047579","CEN00047579","-4738889.0","-1568111.0","70570","auto","2003",NA,"08",NA,NA,NA,"1",NA
"339","2020-09-02 16:32:14-03","Cenargen","CEN","28501","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Camarea","ericoides","Camarea ericoides","A.St.-Hil.","M. C. H. Mamede","Renata Corrêa Martins","197","1996","10","15",NA,"Brasil","DF","BRASILIA","Estação Ecológica do Jardim Botânico de Brasília.","-47.9296989440918","-15.7797002792358",NA,NA,"Exsicatas","Altitude entre 1025 a 1150 m. Bioma Cerrado. Doação do Sistema Herbário HEPH 12295-5. Distrito Federal.","CEN00028501","CEN00028501","-4785000.0","-1586667.0","70570","auto","1999",NA,"09",NA,NA,NA,"1",NA
"340","2020-09-02 16:32:15-03","Cenargen","CEN","84825","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Camarea","ericoides","Camarea ericoides","A.St.-Hil.","B. M. T. Walter & G. D. Vale","Gabriel Damasco do Vale","162","2006","10","09",NA,"Brasil","DF","BRASILIA","Fazenda Sucupira - Área de cerrado rupestre e campo sujo abaixo do CAPRIL.","-47.9296989440918","-15.7797002792358",NA,NA,"Unicata",NA,"CEN00084825","CEN00084825",NA,NA,"70570","auto","2007",NA,"06",NA,NA,NA,"1",NA
"341","2020-09-02 16:32:14-03","Cenargen","CEN","37705","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Camarea","ericoides","Camarea ericoides","A.St.-Hil.","P. D. Carvalho","Aécio Amaral-Santos","735","2000","09","28",NA,"Brasil","DF","BRASILIA","Fazenda Sucupira, cerrado à esquerda do CAPRIL, próximo da cerca da divisa.","-47.9296989440918","-15.7797002792358",NA,NA,"Exsicatas","Erva com tubérculo.","CEN00037705","CEN00037705",NA,NA,"70570","auto","2006",NA,"04",NA,NA,NA,"2",NA
"342","2020-09-02 16:32:14-03","Cenargen","CEN","32124","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Camarea","ericoides","Camarea ericoides","A.St.-Hil.","M. C. H. Mamede","Bruno Machado Teles Walter","3882","1997","10","06",NA,"Brasil","DF","BRASILIA","Fazenda Sucupira (EMBRAPA/CENARGEN). Região entre o Recanto das Emas e o Riacho Fundo.","-47.9296989440918","-15.7797002792358","1050","1050","Exsicatas",NA,"CEN00032124","CEN00032124","-4801667.0","-1590000.0","70570","auto","1999",NA,NA,NA,NA,NA,"3",NA
"343","2020-09-02 16:32:14-03","Cenargen","CEN","38424","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Camarea","ericoides","Camarea ericoides","A.St.-Hil.","P. D. Carvalho","Juliana Guimarães Faria","181","1999","06","09",NA,"Brasil","DF","BRASILIA","Fazenda Sucupira, lado direito, antes da 1ª ponte na estrada principal da fazenda.","-47.9296989440918","-15.7797002792358","1070","1070","Unicata","Botão floral vinho.","CEN00038424","CEN00038424","-4801667.0","-1591667.0","70570","auto","2006",NA,"04",NA,NA,NA,"1",NA
"344","2020-09-02 16:32:14-03","Cenargen","CEN","39115","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Camarea","ericoides","Camarea ericoides","A.St.-Hil.","E. S. G. Guarino","Ernestino de S. Gomes Guarino","15","1999","11","08",NA,"Brasil","DF","BRASILIA","Lado direito da estrada que liga o Riacho Fundo ao restaurante da Fazenda Sucupira.","-47.9296989440918","-15.7797002792358","1100","1100","Exsicatas",NA,"CEN00039115","CEN00039115","-4800000.0","-1586667.0","70570","auto",NA,NA,NA,NA,NA,NA,"1",NA
"345","2020-09-02 16:32:15-03","Cenargen","CEN","75469","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Camarea","ericoides","Camarea ericoides","A.St.-Hil.","C.U.O. Eugênio","Roberta Gomes Chacon","634","2010","10","23",NA,"Brasil","DF","BRASILIA","Sobradinho. APA da Cafuringa, ponto 4.","-47.9296989440918","-15.7797002792358",NA,NA,"Unicata",NA,"CEN00075469","CEN00075469",NA,NA,"70570","auto","2010",NA,"11",NA,NA,NA,"1",NA
"346","2020-09-02 16:32:14-03","Cenargen","CEN","41736","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Camarea","ericoides","Camarea ericoides","A.St.-Hil.","M. L. Fonseca","Marina de Lourdes Fonseca Resende","3018","2001","10","22",NA,"Brasil","GO","CAMPOS BELOS","Estrada para Pouso Alto.","-46.7717018127441","-13.0367002487183","750","750","Exsicatas","Cálice verde; botões amarelos. Doação do Herbário IBGE - Reserva Ecológica do IBGE. Plantas do Brasil - Goiás.","CEN00041736","CEN00041736","-4647944.0","-1297417.0","70364","auto","2001",NA,"11",NA,NA,NA,"1",NA
"347","2020-09-02 16:32:14-03","Cenargen","CEN","40295","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Camarea","ericoides","Camarea ericoides","A.St.-Hil.","B. M. T. Walter","Bruno Machado Teles Walter","4563","2000","11","08",NA,"Brasil","GO","CAVALCANTE","Estrada de terra saindo da balsa do Porto dos Paulistas (no rio Tocantins) para o Buracão, HU Curral de Pedra. À cerca de 5,8 km do rio","-47.4583015441895","-13.7974996566772","410","410","Exsicatas","Área de influência da Hidrelétrica Cana Brava.","CEN00040295","CEN00040295","-4812111.0","-1346194.0","92497","auto","2002",NA,"02",NA,NA,NA,"1",NA
"348","2020-09-02 16:32:15-03","Cenargen","CEN","91729","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Camarea","ericoides","Camarea ericoides","A.St.-Hil.","B. M. T. Walter","Alessandra Tomaselli Fidelis - UNESP - Rio Claro","110","2011","12","05",NA,"Brasil","GO","CAVALCANTE","Reserva Natural da Serra do Tombador. (Campina)","-47.4583015441895","-13.7974996566772",NA,NA,"Exsicatas","Presença de órgão subterrâneo. Doação HRCB 56935","CEN00091729","CEN00091729",NA,NA,"92497","auto","2014",NA,"12",NA,NA,NA,"1",NA
"349","2020-09-02 16:32:14-03","Cenargen","CEN","105572","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Camarea","ericoides","Camarea ericoides","A.St.-Hil.","B. M. T. Walter","Heloiza Lourenço Zirondi","38","2017","08","21",NA,"Brasil","GO","CAVALCANTE","Reserva Natural Serra do Tombador, Campina","-47.4583015441895","-13.7974996566772",NA,NA,"Exsicatas","Doação do Herbário HRCB nº 70938.","CEN00105572","CEN00105572",NA,NA,"92497","auto","2018",NA,"08",NA,NA,NA,"1",NA
"350","2020-09-02 16:32:14-03","Cenargen","CEN","23609","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Camarea","ericoides","Camarea ericoides","A.St.-Hil.","P. D. Carvalho","Marta Camargo de Assis","128","1994","12","19",NA,"Brasil","GO","IPAMERI","Fazenda Fundão (estrada para rio Santo Antonio).","-48.1596984863281","-17.7219009399414","760","760","Exsicatas","Glândulas verdes.","CEN00023609","CEN00023609","-4815000.0","-1771667.0","102542","auto","2006",NA,"04",NA,NA,NA,"2",NA
"351","2020-09-02 16:32:14-03","Cenargen","CEN","14791","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Camarea","ericoides","Camarea ericoides","A.St.-Hil.","M. C. H. Mamede","Ladislau Araújo Skorupa","179","1987","11","24",NA,"Brasil","GO","ITAPURANGA","Fazenda Sr. Teodoro a 5 km de Cibeli município de Itapuranga; antes de Caiçara - GO.","-49.948600769043","-15.5621995925903","400","400","Exsicatas",NA,"CEN00014791","CEN00014791","-5000000.0","-1508333.0","27218","auto","1992",NA,"10",NA,NA,NA,"2",NA
"352","2020-09-02 16:32:14-03","Cenargen","CEN","32493","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Camarea","ericoides","Camarea ericoides","A.St.-Hil.","P. D. Carvalho","Eliane de Lima Jacques","801","1998","09","17",NA,"Brasil","GO","NIQUELANDIA","Estrada para Colina.","-48.4597015380859","-14.4738998413086",NA,NA,"Exsicatas","Corola amarelo-ouro.","CEN00032493","CEN00032493",NA,NA,"74171","auto","2006",NA,"04",NA,NA,NA,"1",NA
"353","2020-09-02 16:32:14-03","Cenargen","CEN","16698","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Camarea","ericoides","Camarea ericoides","A.St.-Hil.","P. D. Carvalho","Roberto Fontes Vieira","940","1991","11","12",NA,"Brasil","MG","MORADA NOVA DE MINAS","Cerrado recorde acima do cerrado virgem da fazenda Boa Vista; a 18.2 km da cidade.","-45.3567008972168","-18.6044006347656","620","620","Exsicatas","Da batata no chão. Cálice verde; folhas e caule glabro e verde.","CEN00016698","CEN00016698","-4536667.0","-1858333.0","44039","auto","2006",NA,"04",NA,NA,NA,"2",NA
"354","2020-09-02 16:32:14-03","Cenargen","CEN","101875","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Camarea","ericoides","Camarea ericoides","A.St.-Hil.","J. B. Pereira","Aécio Amaral-Santos","3123","2008","11","23",NA,"Brasil","MG","TRES MARIAS","Condomínio Recanto dos Peixes, de propriedade do Sr. Wagner Machado. Próximo da residência, em local aberto para aconstrução da casa.","-45.24169921875","-18.2063999176025",NA,NA,"Exsicatas",NA,"CEN00101875","CEN00101875",NA,NA,"54667","auto","2015",NA,"05",NA,NA,NA,"2",NA
"355","2020-09-02 16:32:15-03","Cenargen","CEN","47811","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Camarea","ericoides","Camarea ericoides","A.St.-Hil.","P. D. Carvalho","Aécio Amaral-Santos","1635","2002","11","25",NA,"Brasil","MG","UNAI","A jusante da ponte da divisa DF/MG.","-46.9061012268066","-16.3575000762939",NA,NA,"Exsicatas","Área de influência da AHE Queimado.","CEN00047811","CEN00047811",NA,NA,"97926","auto","2006",NA,"04",NA,NA,NA,"4",NA
"356","2020-09-02 16:32:15-03","Cenargen","CEN","50492","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Camarea","ericoides","Camarea ericoides","A.St.-Hil.",NA,"Glocimar Pereira-Silva","6534","2002","07","03",NA,"Brasil","TO","PARANA","Local do futuro eixo da barragem (São Salvador).","-47.8830986022949","-12.6153001785278","270","270","Exsicatas",NA,"CEN00050492","CEN00050492","-4823306.0","-1280639.0","96675","auto",NA,NA,NA,NA,NA,NA,"2",NA
"357","2021-03-15 18:28:25-03","USP","SPF","152071","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Camarea","ericoides","Camarea ericoides","A.St.-Hil.","Souza, JP","Souza, VC","21323","1998","09","08",NA,"Brasil","Goiás","Campo Alegre","Goiás/Cristalina. Ca de 20 km de Cristalina em direção a Campo Alegre de Goiás. Área de cerrado recentemente queimada.","-47.783611","-17.408611",NA,NA,NA,"Subarbusto; pétalas amarelas.","SPF00152071","SPF00152071","-47.783611","-17.408611",NA,NA,"1998",NA,NA,NA,NA,NA,NA,NA
"358","2021-03-15 18:28:25-03","USP","SPF","128554","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Camarea","ericoides","Camarea ericoides","A.St.-Hil.","Amorim, AMA","Marcondes-Ferreira, W","1534","1997","11","06",NA,"Brasil","São Paulo",NA,"Cerrado-campo rupestre,perto do Rio Grande.",NA,NA,NA,NA,NA,"Flores amarelo forte.","SPF00128554","SPF00128554",NA,NA,NA,NA,"1999",NA,NA,NA,NA,NA,NA,NA
"359","2021-03-15 18:28:25-03","USP","SPF","172710","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Camarea","ericoides","Camarea ericoides","A.St.-Hil.","Sasaki, D","Sasaki, D","758","2003","10","31",NA,"Brasil","São Paulo","Pedregulho","Parque Estadual das Furnas do Bom Jesus, Campo sujo próximo à sede, abaixo da estrada de terra. Solo arenoso-pedregoso.","-47.460278","-20.247778","1000","1000",NA,"Planta toda verde. Cálice verde. Corola amarela. Glândulas verdes. Botões rosados.","SPF00172710","SPF00172710","-47.460278","-20.247778",NA,NA,"2004",NA,NA,NA,NA,NA,NA,NA
"360","2021-03-15 18:28:25-03","USP","SPF","72768","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Camarea","ericoides","Camarea ericoides","A.St.-Hil.","Anderson, WR","Harley, RM","24808","1988","10","11",NA,"Brasil","Minas Gerais","Curvelo","15 km ao sul da cidade, na estrada BR 135 para Paraopeba. Cerrado.","-44.466667","-18.883333","580","580",NA,"Erva com sistema subterrâneo com cor avermelhada. Pétalas amarelo-ouro. Botões com ápices avermelhados. Frutos esverdeados com margens das altas e espinhos avermelhados.","SPF00072768","SPF00072768","-44.466667","-18.883333",NA,NA,"1990",NA,NA,NA,NA,NA,NA,NA
"361","2021-03-15 18:28:25-03","USP","SPF","72770","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Camarea","ericoides","Camarea ericoides","A.St.-Hil.","Anderson, WR","Harley, RM","24849","1988","10","12",NA,"Brasil","Minas Gerais","Buenópolis","Serra do Cabral, Cerrado.","-44.25","-17.883333","760","760",NA,"Erva com sistema subterrâneo bem desenvolvido. Pétalas amarelas, cálices com glândulas verdes, anteras amarelas e estigmas cremes. Botões avermelhados.","SPF00072770","SPF00072770","-44.25","-17.883333",NA,NA,"1990",NA,NA,NA,NA,NA,NA,NA
"362","2019-11-13 11:24:26-03","USP","SPF","87493","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Camarea","ericoides","Camarea ericoides","A.St.-Hil.","Anônimo","Martens, LA","490","1990","11","17",NA,"Brasil","Minas Gerais","Brumadinho","Serra da Calçada, Retiro das Pedras. Campos de noroeste, norte e leste.","-44.216667","-20.133333","1400","1400",NA,NA,"SPF00087493","SPF00087493","-44.216667","-20.133333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"363","2021-03-15 18:28:25-03","USP","SPF","62836","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Camarea","ericoides","Camarea ericoides","A.St.-Hil.","Mamede, MCH","Cavalcanti, TB","52","1988","11","30",NA,"Brasil","Goiás","Teresina de Goiás","Estrada Cavalcante-Alto Paraíso. A 42 km de Cavalcante, a 5 km de Teresina.","-47.2647018432617","-13.7763996124268","900","900",NA,"Planta no campo limpo, solo arenoso escuro e úmido. Flores amarelas. Sistema subterrâneo fixado.","SPF00062836","SPF00062836",NA,NA,"42211","auto","1993",NA,NA,NA,NA,NA,NA,NA
"364","2021-03-15 18:28:25-03","USP","SPF","167255","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Camarea","ericoides","Camarea ericoides","A.St.-Hil.","Anônimo","Motta, LB","21","2005","01","19",NA,"Brasil","Goiás","Vianópolis","Rod. GO 010 km 117, sentido Luziânia. Campo sujo recém queimado.","-48.5163993835449","-16.7418994903564",NA,NA,NA,"Erva ca. 10 cm alt., com sistema subterrâneo tipo xilopódio. Pétalas e estaminódios amarelos.","SPF00167255","SPF00167255",NA,NA,"43219","auto",NA,NA,NA,NA,NA,NA,NA,NA
"365","2021-03-15 18:28:25-03","USP","SPF","83715","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Camarea","ericoides","Camarea ericoides","A.St.-Hil.","Mamede, MCH","Mello-Silva, R","626","1992","11","18",NA,"Brasil","Minas Gerais","Buenópolis","Estrada para Curimataí, 23 km do lugarejo. Campo cerrado.","-44.1800003051758","-17.8733005523682",NA,NA,NA,"Cálice verde-amarelado. Corola amarelo-ouro. Botões avermelhados. Anteras e estigma amarelo-claro.","SPF00083715","SPF00083715",NA,NA,"42854","auto","1995",NA,NA,NA,NA,NA,NA,NA
"366","2021-03-15 18:28:25-03","USP","SPF","167254","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Camarea","ericoides","Camarea ericoides","A.St.-Hil.","Anônimo","Motta, LB","15","2004","09","07",NA,"Brasil","Minas Gerais","Carrancas","EStrada para Serra das Bicas, 10 km de Carrancas, campo recém queimado com solo arenoso.","-44.6425018310547","-21.4874992370605",NA,NA,NA,"Erva ca. 10 cm alt., com sistema subterrâneo bem desenvolvido. Pétalas e estaminódios amarelos.","SPF00167254","SPF00167254",NA,NA,"21143","auto",NA,NA,NA,NA,NA,NA,NA,NA
"367","2021-03-15 18:28:25-03","USP","SPF","33788","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Camarea","ericoides","Camarea ericoides","A.St.-Hil.","Mamede, MCH","Cerati, TM","CFCR4248","1984","03","25",NA,"Brasil","Minas Gerais","Gouveia","Fazenda Batieiroca. 4 kim da sede da fazenda. Campo rupestre.","-43.7407989501953","-18.4543991088867",NA,NA,NA,"Flores com pétalas amarelas e estames e botões avermelhados. Sistema subterrâneo em forma de pera ou não.","SPF00033788","SPF00033788",NA,NA,"37970","auto","1984",NA,NA,NA,NA,NA,NA,NA
"368","2021-03-15 18:28:25-03","USP","SPF","39733","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Camarea","ericoides","Camarea ericoides","A.St.-Hil.","Mamede, MCH","Zappi, DC","CFCR8026","1985","08","31",NA,"Brasil","Minas Gerais","Joaquim Felício","Serra do Cabral, Estrada para Várzea da Palma. No campo arenoso queimado.","-44.1721992492676","-17.7574996948242",NA,NA,NA,"Flores amarelas. Botões vermelhos.","SPF00039733","SPF00039733",NA,NA,"37503","auto","1987",NA,NA,NA,NA,NA,NA,NA
