"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","county","infraspecificEpithet","typeStatus","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","fieldNumber","individualCount","previousCatalogNumber","sex"
"155","2015-07-02 14:03:12-03","JBP","HPL","11745","S","Plantae",NA,NA,"Myrtaceae","Eugenia","flavescens","Eugenia flavescens","DC.","H. Lorenzi","6474","2008","03","26",NA,"Brasil","CE","Coletado no sítio de Alexandre Sampaio, em vegetação de caatinga.","-39.3042","-7.31111",NA,NA,NA,NA,"M. Sobral",NA,NA,"Barbalha",NA,NA,"22868","auto","2012","02","27",NA,NA,NA,NA,NA,NA,NA,NA
"156","2014-09-25 12:32:42-03","FEMACT","MIRR","1884","S","Plantae",NA,NA,"Myrtaceae","Eugenia","flavescens","Eugenia flavescens","DC.","Milliken, W.; Lima, J.","50","1987","04","01",NA,"Brasil","Roraima","Ilha de Maracá, SEMA Estação., Forest/grassy campo boundary near station, E of causeway.","-61.433333","3.366667",NA,"Bush, 3m. White buds. Wood has aromatic smell when cut.",NA,NA,NA,NA,NA,"Alto Alegre",NA,NA,NA,NA,NA,NA,NA,"-61.433333","3.366667",NA,NA,NA,NA,NA,NA
"157","2014-09-25 12:32:42-03","FEMACT","MIRR","1898","S","Plantae",NA,NA,"Myrtaceae","Eugenia","flavescens","Eugenia flavescens","DC.","Milliken, W.","68","1987","04","14",NA,"Brasil","Roraima","Ilha de Maracá, SEMA Estação., In terra firme forest halfway between station and Santa Rosa.","-61.433333","3.383333",NA,"Tree, 8m tall, 7cm dbh. Slash white. Bark rough grey/brown, peeling. Petals and stamens yellow. Sepals cream.",NA,NA,NA,NA,NA,"Alto Alegre",NA,NA,NA,NA,NA,NA,NA,"-61.433333","3.383333",NA,NA,NA,NA,NA,NA
"158","2014-09-25 12:32:42-03","FEMACT","MIRR","1927","S","Plantae",NA,NA,"Myrtaceae","Eugenia","flavescens","Eugenia flavescens","DC.","Milliken, W.; Ramos, J.; Lima, J.; Watson, Fiona","105","1987","04","27",NA,"Brasil","Roraima","Ilha de Maracá, SEMA Estação., Seasonally flooded várzea forest near Casa de Maracá.","-61.516667","3.35",NA,"Tree, 12cm dbh. Sepals greenish yellow (corollas fallen).",NA,NA,NA,NA,NA,"Alto Alegre",NA,NA,NA,NA,NA,NA,NA,"-61.516667","3.35",NA,NA,NA,NA,NA,NA
"159","2014-10-08 12:58:11-03","FEMACT","MIRR","12171","S","Plantae",NA,NA,"Myrtaceae","Eugenia","flavescens","Eugenia flavescens","DC.","Pruski, J.F.; Campbell, D.G.; Silva, E.S.S. da; Batista, E.F.; Williams, D.","3397","1987","10","07",NA,"Brasil","Roraima","Ilha de Maracá. SE tip of island near the Ecological Station. Forest inventory site.","-61.416667","3.333333",NA,"Tree,5m tall x 11cm diam. Fruits axillary, cream-colored when young, purple when mature. ; DE",NA,NA,"Kawasaki, M.L.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-61.416667","3.333333",NA,NA,NA,NA,NA,NA
"160","2019-02-15 11:46:16-02","IPA","IPA","21451","S","Plantae","Plantae",NA,"Myrtaceae","Eugenia","flavescens","Eugenia flavescens","DC.","Academia Brasileira de Ciências","1117","1971","12","01","Southern America","Brasil","Ceará","margem CE-96, a 2km do entroncamento com BR-116, na meia sombra.","-38.9455986022949","-7.31333017349243",NA,"Arbusto 3m; flores alvas.","IPA0021451",NA,"Sobral, M.",NA,NA,"Milagres",NA,NA,"26342","auto","2006",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161","2019-07-04 14:57:31-03","IPA","IPA","53151","S","Plantae","Plantae",NA,"Myrtaceae","Eugenia","flavescens","Eugenia flavescens","DC.","Guedes, F.","180","1992",NA,NA,"Southern America","Brasil","Pernambuco","Estação Experimental do IPA","-35.9761009216309","-8.28332996368408",NA,"Caatinga arbórea.","IPA0053151",NA,"Amorim, G.S.",NA,NA,"Caruaru",NA,NA,"35136","auto","2019","06","04",NA,NA,NA,NA,NA,NA,NA,NA
"162","2019-02-15 11:46:16-02","IPA","IPA","22491","S","Plantae","Plantae",NA,"Myrtaceae","Eugenia","flavescens","Eugenia flavescens","DC.","Luetzelburg","25892","1936","03","25","Southern America","Brasil","Ceará","Cariri cearense",NA,NA,NA,NA,"IPA0022491",NA,"Sobral, M.",NA,NA,NA,NA,NA,NA,NA,"2006","12",NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","2019-02-15 11:46:16-02","IPA","IPA","41138","S","Plantae","Plantae",NA,"Myrtaceae","Eugenia","flavescens","Eugenia flavescens parvifolia","O. Berg","Blanchet","2791",NA,NA,NA,"Southern America","Brasil","Bahia","Serra do Açuruá",NA,NA,NA,NA,"IPA0041138",NA,NA,NA,NA,NA,"parvifolia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","2019-02-15 11:46:16-02","IPA","IPA","86090","S","Plantae","Plantae",NA,"Myrtaceae","Eugenia","flavescens","Eugenia flavescens","DC.","Roque, A.A.","474","2008","03","02","Southern America","Brasil","Rio Grande do Norte","RPPN Stoessel de Britto","-37.0203018188477","-6.03388977050781",NA,"Arvoreta. Flores brancas.; Caatinga.","IPA0086090",NA,"Mazine, F.F.",NA,NA,"Jucurutu",NA,NA,"24072","auto","2008","07","02",NA,NA,NA,NA,NA,NA,NA,NA
"165","2019-02-15 11:46:16-02","IPA","IPA","41138","S","Plantae","Plantae",NA,"Myrtaceae","Eugenia","flavescens","Eugenia flavescens parvifolia","O. Berg","Blanchet","2791",NA,NA,NA,"Southern America","Brasil","Bahia","Serra do Açuruá",NA,NA,NA,NA,"IPA0041138",NA,NA,NA,NA,NA,"parvifolia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","2019-08-27 13:31:18-03","IAP","PACA-AGP","97939","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Eugenia","flavescens","Eugenia flavescens","DC.","M. Sobral et J. Larocca","10277","2005","10",NA,NA,"Brasil","MT",NA,"-51.6324996948242","-10.8768997192383",NA,"BHCB 95881&nf;2 m, flores cremes a amarelo-claras; córtex rugoso Hábito: arbusto Ecossistema: CERRADO","PACA097939",NA,"M. Sobral",NA,NA,"Porto Alegre do Norte",NA,NA,"74171","auto","2005",NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA
"167","2020-06-22 14:53:50-03","IECOS","HBRA","1907","S","Plantae",NA,NA,"Myrtaceae","Eugenia","flavescens","Eugenia flavescens","DC.","J. N. Oliveira","5","2008","03","08","América do Sul","Brasil","Pará","Península de Ajuruteua, Salinas dos Roques/Jabuti, bosque na 4ª ilha de terra firme","-46.67","-0.92222222","exsicata","Árvore. Frutos globosos","HBRA0002710","HBRA0002710","U. Mehlig",NA,NA,"Bragança",NA,NA,NA,NA,"2010","09","12","-46.67000000","-0.92222222",NA,NA,NA,NA,NA,NA
"168","2020-06-22 14:53:50-03","IECOS","HBRA","1190","S","Plantae",NA,NA,"Myrtaceae","Eugenia","flavescens","Eugenia flavescens","DC.","V. A. N. Bragança","53","2007","02","14","América do Sul","Brasil","Pará","Península de Ajuruteua, Salinas dos Roques/Jabuti, bosque na 4ª ilha de terra firme","-46.67","-0.92361111","exsicata","Árvore","HBRA0002718","HBRA0002718","U. Mehlig",NA,NA,"Bragança",NA,NA,NA,NA,"2010","09","12","-46.67000000","-0.92361111",NA,NA,NA,NA,NA,NA
"169","2020-06-22 14:53:50-03","IECOS","HBRA","2041","S","Plantae",NA,NA,"Myrtaceae","Eugenia","flavescens","Eugenia flavescens","DC.","E. S. Oliveira","18","2008","05","22","América do Sul","Brasil","Pará","Península de Ajuruteua, Salinas dos Roques/Jabuti, bosque na 4ª ilha de terra firme","-46.67","-0.92361111","exsicata","Árvore. Frutos esverdeados","HBRA0002760","HBRA0002760","U. Mehlig",NA,NA,"Bragança",NA,NA,NA,NA,"2010","09","12","-46.67000000","-0.92361111",NA,NA,NA,NA,NA,NA
"170","2020-06-22 14:53:50-03","IECOS","HBRA","1885","S","Plantae",NA,NA,"Myrtaceae","Eugenia","flavescens","Eugenia flavescens","DC.","L. O. Santos","450","2008","02","14","América do Sul","Brasil","Pará","Península de Ajuruteua, Salinas dos Roques/Jabuti, borda do bosque na 4ª ilha de terra firme","-46.67194444","-0.92805556","exsicata","Árvore",NA,NA,"U. Mehlig",NA,NA,"Bragança",NA,NA,NA,NA,"2010","09","12","-46.67194444","-0.92805556",NA,NA,NA,NA,NA,NA
"171","2020-06-22 14:53:50-03","IECOS","HBRA","731","S","Plantae",NA,NA,"Myrtaceae","Eugenia","flavescens","Eugenia flavescens","DC.","U. Mehlig","160","2005","05","07","América do Sul","Brasil","Pará","Península de Ajuruteua, Salinas dos Roques/Jabuti, bosque na 1ª ilha de terra firme","-46.67516667","-0.91347222","exsicata","Árvore pequena (diâmetro em altura do peito 7 cm, altura <8 m); ritidoma fino, cinza, pouco rugoso. Frutos verdes","HBRA0002722,HBRA0002734",NA,"U. Mehlig",NA,NA,"Bragança",NA,NA,NA,NA,"2010","09","12","-46.67516667","-0.91347222",NA,NA,NA,NA,NA,NA
"172","2020-06-22 14:53:50-03","IECOS","HBRA","2006","S","Plantae",NA,NA,"Myrtaceae","Eugenia","flavescens","Eugenia flavescens","DC.","L. Oliveira","42","2008","05","01","América do Sul","Brasil","Pará","Península de Ajuruteua, Salinas dos Roques/Jabuti, bosque na 3ª ilha de terra firme, próximo à divisa com o manguezal","-46.67402778","-0.91644444","exsicata","Arbusto","HBRA0006595","HBRA0006595","U. Mehlig",NA,NA,"Bragança",NA,NA,NA,NA,"2010","09","12","-46.67402778","-0.91644444",NA,NA,NA,NA,NA,NA
"173","2020-06-22 14:53:50-03","IECOS","HBRA","2966","S","Plantae",NA,NA,"Myrtaceae","Eugenia","flavescens","Eugenia flavescens","DC.","R. V. V. Sena","10","2010",NA,NA,"América do Sul","Brasil","Pará","Península de Ajuruteua, Salinas dos Roques/Jabuti","-46.67","-0.92388889","exsicata",NA,"HBRA0006657","HBRA0006657","U. Mehlig",NA,NA,"Bragança",NA,NA,NA,NA,"2010","09","12","-46.67000000","-0.92388889",NA,NA,NA,NA,NA,NA
"174","2020-06-22 14:53:50-03","IECOS","HBRA","2214","S","Plantae",NA,NA,"Myrtaceae","Eugenia","flavescens","Eugenia flavescens","DC.","L. Oliveira","60","2008","07","10","América do Sul","Brasil","Pará","Península de Ajuruteua, Salinas dos Roques/Jabuti, bosque na 4ª ilha de terra firme","-46.67","-0.92361111","exsicata","Arvoreta","HBRA0002715","HBRA0002715","U. Mehlig",NA,NA,"Bragança",NA,NA,NA,NA,"2010","09","12","-46.67000000","-0.92361111",NA,NA,NA,NA,NA,NA
"175","2020-06-22 14:53:50-03","IECOS","HBRA","1837","S","Plantae",NA,NA,"Myrtaceae","Eugenia","flavescens","Eugenia flavescens","DC.","A. I. S. Costa","2","2008","01","25","América do Sul","Brasil","Pará","Península de Ajuruteua, Salinas dos Roques/Jabuti, bosque na 4ª ilha de terra firme","-46.67","-0.92361111","exsicata","Árvore","HBRA0002678","HBRA0002678","U. Mehlig",NA,NA,"Bragança",NA,NA,NA,NA,"2010","09","12","-46.67000000","-0.92361111",NA,NA,NA,NA,NA,NA
"176","2020-06-22 14:53:50-03","IECOS","HBRA","2010","S","Plantae",NA,NA,"Myrtaceae","Eugenia","flavescens","Eugenia flavescens","DC.","L. Oliveira","46","2008","05","01","América do Sul","Brasil","Pará","Península de Ajuruteua, Salinas dos Roques/Jabuti, bosque na 3ª ilha de terra firme","-46.67197222","-0.91622222","exsicata, material em líquido","Arbusto","HBRA0006174","HBRA0006174","U. Mehlig",NA,NA,"Bragança",NA,NA,NA,NA,"2010","09","12","-46.67197222","-0.91622222",NA,NA,NA,NA,NA,NA
"177","2019-10-25 11:39:29-03","IECOS","HBRA","8074","S","Plantae",NA,NA,"Myrtaceae","Eugenia","flavescens","Eugenia flavescens","DC.","U. Mehlig","1409","2013","06","26","América do Sul","Brasil","Pará","Península de Ajuruteua, Salinas dos Roques/Jabuti, borda ocidental da porção sul do bosque na 4ª ilha de terra firme, na divisa com o manguezal","-46.67230556","-0.92755556","exsicata","Arbusto. Frutos imaturos brancos, maduros negros. Mesma planta como U. Mehlig 1098","HBRA0002730","HBRA0002730","U. Mehlig",NA,NA,"Bragança",NA,NA,NA,NA,"2013","06","26","-46.67230556","-0.92755556",NA,NA,NA,NA,NA,NA
"178","2020-06-22 14:53:50-03","IECOS","HBRA","4494","S","Plantae",NA,NA,"Myrtaceae","Eugenia","flavescens","Eugenia flavescens","DC.","M. J. Silva","29","2010","07","21","América do Sul","Brasil","Pará","Ilha do Rodrigues, terreno elevado com solo arenoso, circundado por manguezais, aprox. 14 km ao leste de Augusto Corrêa. Bosque na porção norte da ilha","-46.51527778","-1.02888889","exsicata",NA,"HBRA0002838","HBRA0002838","U. Mehlig",NA,NA,"Augusto Corrêa",NA,NA,NA,NA,"2011","01","29","-46.51527778","-1.02888889",NA,NA,NA,NA,NA,NA
"179","2020-06-22 14:53:50-03","IECOS","HBRA","1975","S","Plantae",NA,NA,"Myrtaceae","Eugenia","flavescens","Eugenia flavescens","DC.","L. O. Santos","475","2008","04","08","América do Sul","Brasil","Pará","Península de Ajuruteua, Salinas dos Roques/Jabuti, bosque na 4ª ilha de terra firme","-46.67102778","-0.92697222","exsicata","Árvore","HBRA0002671","HBRA0002671","U. Mehlig",NA,NA,"Bragança",NA,NA,NA,NA,"2010","09","12","-46.67102778","-0.92697222",NA,NA,NA,NA,NA,NA
"180","2020-06-22 14:53:50-03","IECOS","HBRA","5256","S","Plantae",NA,NA,"Myrtaceae","Eugenia","flavescens","Eugenia flavescens","DC.","U. Mehlig","1098","2012","01","12","América do Sul","Brasil","Pará","Península de Ajuruteua, Salinas dos Roques/Jabuti, borda ocidental da porção sul do bosque na 4ª ilha de terra firme, na divisa com o manguezal","-46.67230556","-0.92755556","exsicata","Árvore pequena com tronco inclinado; diâmetro aprox. 6,5 cm. Ritidoma cinza, liso, em parte soltando placas irregulares. Casca viva bege, espessura 1,5-2 mm; alburno marrom claro. Flores já murchas, cálice verde-amarelado","HBRA0002675","HBRA0002675","U. Mehlig",NA,NA,"Bragança",NA,NA,NA,NA,"2012","01","01","-46.67230556","-0.92755556",NA,NA,NA,NA,NA,NA
"181","2020-06-22 14:53:50-03","IECOS","HBRA","2243","S","Plantae",NA,NA,"Myrtaceae","Eugenia","flavescens","Eugenia flavescens","DC.","L. Oliveira","66","2008","07","21","América do Sul","Brasil","Pará","Península de Ajuruteua, Salinas dos Roques/Jabuti, bosque na 4ª ilha de terra firme","-46.67","-0.92361111","exsicata, material em líquido","Árvore. Fruto maduro de cor escura","HBRA0002670","HBRA0002670","U. Mehlig",NA,NA,"Bragança",NA,NA,NA,NA,"2010","09","12","-46.67000000","-0.92361111",NA,NA,NA,NA,NA,NA
"182","2021-03-24 17:09:31-03","UFES","SAMES","3769","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","flavescens","Eugenia flavescens","DC.","Ribeiro,M.; Fanticelle,B.S.","707","2011","12","02",NA,"Brasil","Espírito Santo","Reserva Biológica do Córrego Grande. Coletado próximo a estrada de chão que dá acesso a sede da reserva.","-39.7322006225586","-18.5932998657227",NA,"Árvore de 5m de altura, flor com cálice branco esverdeado, corola e estames brancos.","SAMES03769",NA,"Giaretta, A.",NA,NA,"Conceição da Barra",NA,NA,"41644","auto",NA,NA,NA,"-398050000.0","-182625000.0",NA,NA,NA,NA,NA,NA
"183","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0034179","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Eugenia","flavescens","Eugenia flavescens","Ridl.","R. Guillen; Mario Saldias, A. Jardim, Conde.","1103","1994","3","22",NA,"Bolivia","Santa Cruz","Cerro Pelao.","-61.4922","-14.5317",NA,"Sufrutice de 1.5m; hojas coriaceas con puntos traslucidos; frutos verdes y morados.",NA,NA,"B.K. Holst, 1994.",NA,NA,"Velasco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"184","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0034178","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Eugenia","flavescens","Eugenia flavescens","Ridl.","R. Guillen; R. Chore","2451","1994","10","21",NA,"Bolivia","Santa Cruz","Campamento LA Toledo, a 1000 m al E de la casa. Pampa termitero.","-61.15","-14.7",NA,"Arbusto de 2m; hojas opuestas verdes; flores cremas.",NA,NA,"B.K. Holst, 1996.",NA,NA,"Velasco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"185","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0034177","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Eugenia","flavescens","Eugenia flavescens","Ridl.","Grenand","1908","1980","6","6",NA,"French Guiana","Cayenne",NA,NA,NA,NA,"fruit comestible. Nom. local: Palikur: arakpriyu; petit arbre, fruits spheriques noirs de la taille d'une cerise",NA,NA,"Holst, 1999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"186","2019-11-21 14:40:08-03","UFJF","CESJ","45718","PreservedSpecimen","Plantae","Angiosperma",NA,"Myrtaceae","Eugenia","flavescens","Eugenia flavescens","DC.","J.A. Lombardi; A. Salino; R.C. Mota; F.A. Carvalho","5126","2003","02","20","América do Sul","Brasil","Minas Gerais","Fazenda Santana","-39.9468994140625","-16.002799987793",NA,"Mata de galeria secundária, perto da ponte de madeira. Árvore ca. 5 m, folhas papiráceas, cálice creme.","CESJ045718",NA,"M. Sobral",NA,NA,"Salto da Divisa",NA,NA,"38813","auto","2005",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"187","2019-11-27 13:50:40-03","UFS","ASE","41788","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Eugenia","flavescens","Eugenia flavescens","DC.","Stadnik, A; Vasconcelos, T; Faria, J","361","2016","07","11","Southern America","Brasil","Minas Gerais","Estrada de terra para o Morro do Pilar","-43.1958","-19.1451",NA,"Árvore: ca. 5m. folhas discolores. Frutos verdes imaturos, roxos quando maduros.","ASE0043302",NA,"Stadnik, A","533","533","Santana do Riacho",NA,NA,NA,NA,"2016","11",NA,"-43.1958","-19.1451",NA,NA,NA,NA,NA,NA
"188","2021-03-01 16:36:15-03","UNICAMP","UEC","12228","S","Plantae","Magnoliopsida",NA,"Myrtaceae","Eugenia","flavescens","Eugenia flavescens","A.DC.","Berg, CC; Henderson, AJ","BG571","1977","10","16",NA,"Brazil","Pará","Serra dos Carajás, Serra Norte, ca. 25km E of AMZA Exploration Camp.","-50.25","-6",NA,"Shrub 1m high; calyx pale green to pale yellow; petals and stamens white.; In scrub on slope, on Canga formation",NA,NA,"Sobral, M",NA,NA,NA,NA,NA,NA,NA,"1990",NA,NA,"-50.25","-6",NA,NA,NA,NA,NA,NA
"189","2021-03-01 16:36:15-03","UNICAMP","UEC","11855","S","Plantae","Magnoliopsida",NA,"Myrtaceae","Eugenia","flavescens","Eugenia flavescens","A.DC.","Berg, CC; Henderson, AJ","BG570","1977","10","10",NA,"Brazil","Pará","Serra dos Carajás, Serra Norte, ca. 25km E of AMZA Exploration Camp.","-50.25","-6",NA,"Shrub 1.5m high; calyx yellow; corolla and stamens white to pale yellow.; In scrub on slope, on Canga formation",NA,NA,"Sobral, M",NA,NA,NA,NA,NA,NA,NA,"1990",NA,NA,"-50.25","-6",NA,NA,NA,NA,NA,NA
"190","2021-03-01 16:36:15-03","UNICAMP","UEC","119073","S","Plantae","Magnoliopsida",NA,"Myrtaceae","Eugenia","flavescens","Eugenia flavescens","A.DC.","Alencar, ME; Castro, AJ; Farias, RR; Soares, FAR; Sousa, MEA; Amorim, AN; et al.","1169","2001","02","23",NA,"Brazil","Piauí","baixa do BARREIRO (6ª cidade) - Parna de Sete Cidades.","-41.7","-4.116667",NA,"Arvoreta ca. 4,5m; frutos imaturos verdes, freq. elevada. Substratao areno-argiloso.; Mata Fria",NA,NA,"Sobral, M","190","190","Brasileira",NA,NA,NA,NA,"2003",NA,NA,"-41.7","-4.116667",NA,NA,NA,NA,NA,NA
"191","2021-03-01 16:36:15-03","UNICAMP","UEC","11735","S","Plantae","Magnoliopsida",NA,"Myrtaceae","Eugenia","flavescens","Eugenia flavescens","A.DC.","Berg, CC; Henderson, AJ","BG573","1977","10","16",NA,"Brazil","Pará","Serra dos Carajás, Serra Norte, ca. 25km E of AMZA Exploration Camp.","-50.25","-6",NA,"Shrub 2m high; flowers pale formation; In scrub on slope, on Canga formation",NA,NA,"Sobral, M",NA,NA,NA,NA,NA,NA,NA,"1990",NA,NA,"-50.25","-6",NA,NA,NA,NA,NA,NA
"192","2021-03-01 16:36:15-03","UNICAMP","UEC","20282","S","Plantae","Magnoliopsida",NA,"Myrtaceae","Eugenia","flavescens","Eugenia flavescens","A.DC.","Jangoux, J; Bahia, RP","542","1978","12","17",NA,"Brazil","Maranhão","BR-222, Entre Santa Inês e Açailândia, a 281km de Santa Inês","-47.166667","-4.75",NA,"ÁRvore de 6m alt., flor amarela-esverdeada; floresta de terra firme.",NA,NA,"Bemerguy, I","300","300",NA,NA,NA,NA,NA,"1979",NA,NA,"-47.166667","-4.75",NA,NA,NA,NA,NA,NA
"193","2021-03-01 16:36:15-03","UNICAMP","UEC","139689","S","Plantae","Magnoliopsida",NA,"Myrtaceae","Eugenia","flavescens","Eugenia flavescens","A.DC.","Macedo, A","2485","1950","07","14",NA,"Brazil","Minas Gerais","Santa Terezinha","-49.4650001525879","-18.968900680542",NA,"Pquena árvore da mata; terra fresca. Brancas aromáticas.",NA,NA,NA,NA,NA,"Ituiutaba",NA,NA,"50022","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"194","2021-03-01 16:36:15-03","UNICAMP","UEC","97078","S","Plantae","Magnoliopsida",NA,"Myrtaceae","Eugenia","flavescens","Eugenia flavescens","A.DC.","Lobato, LCB","1037","1995","03","20",NA,"Brazil","Pará","Ilha de Algodoal","-47.581901550293","-0.595000028610229",NA,"Arbusto de 3m. Fruto imaturo verde.",NA,NA,NA,NA,NA,"Maracanã",NA,NA,"48335","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"195","2021-03-01 16:36:15-03","UNICAMP","UEC","129724","S","Plantae","Magnoliopsida",NA,"Myrtaceae","Eugenia","flavescens","Eugenia flavescens","A.DC.","Alencar, ME; Oliveira, JLA","1616","2002","12","29",NA,"Brazil","Piauí","baixa do BARREIRO (6ª cidade) - Parna de Sete Cidades.","-41.7811012268066","-4.13166999816895",NA,"Arvoreta, botões florais imaturos.; Mata Fria",NA,NA,"Sobral, M",NA,NA,"Brasileira",NA,NA,"51782","auto","2003","02","10",NA,NA,NA,NA,NA,NA,NA,NA
"196","2019-11-19 14:08:31-03","UFRPE","PEUFR","4271","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","flavescens","Eugenia flavescens","DC.","D. Andrade-Lima; F.A. Carvalho; P.F. Araújo",NA,"1971","12","01",NA,"Brasil","Ceará","Margem CE-96, a 2km do entroncamento com BR-116","-38.9455986022949","-7.31333017349243",NA,"Arbusto 3m; flores alvas","PEUFR004271",NA,"M. Sobral",NA,NA,"Milagres",NA,NA,"26342","auto","1992",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"197","2021-03-10 11:50:34-03","UFPB","JPB","66541","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Myrtaceae","Eugenia","flavescens","Eugenia flavescens","DC.","Amorim, GS","599","2020","01","12","Southern America","Brasil","Maranhão","Pontal","-45.319133","-2.981586",NA,"; HABITAT: coletada em área de floresta; DESC: Arbusto, flores diminutas","JPB0066541",NA,NA,NA,NA,"Bequimão",NA,NA,NA,NA,NA,NA,NA,"-45.319133","-2.981586",NA,NA,NA,NA,NA,NA
"198","2021-03-10 11:50:34-03","UFPB","JPB","66548","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Myrtaceae","Eugenia","flavescens","Eugenia flavescens","DC.","Amorim, GS","630","2020","02","16","Southern America","Brasil","Maranhão","Fazenda 7 irmãos, prox. a trilha","-46.301853","-2.441822",NA,"; HABITAT: vegetação secundária; DESC: arbusto ca 3m alt., flores passadas","JPB0066548",NA,NA,NA,NA,"Cândido Mendens",NA,NA,NA,NA,NA,NA,NA,"-46.301853","-2.441822",NA,NA,NA,NA,NA,NA
"199","2020-04-22 16:22:17-03","UFPB","JPB","43152","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Myrtaceae","Eugenia","flavescens","Eugenia flavescens","DC.","Lima-Verde, LW; et al.","1531","1999","06","25","Southern America","Brasil","Ceará","Flona do Araripe","-39.4094009399414","-7.23416996002197",NA,"; HABITAT: Floresta ombrófila.; DESC: Arbusto, 5 m; fruto lilás.","JPB0043152",NA,"Costa, IR",NA,NA,"Crato",NA,NA,"30071","auto","2008","06",NA,NA,NA,NA,NA,NA,NA,NA,NA
