"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","identifiedBy","recordNumber","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","scientificNameAuthorship","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","typeStatus","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","infraspecificEpithet"
"731","2019-12-04 16:39:48-03","FFCLRP","SPFR","10714","PreservedSpecimen","Plantae","Moraceae","Ficus","obtusifolia","Ficus obtusifolia","Pereira, R.A.S.; Lapate, M.E.; Coelho, L.F.M.; Cerezini, M.E.","2007","09","06",NA,"Brasil",NA,NA,"Na margem de uma estrada de terra de uma fazenda de cana.",NA,NA,NA,"Pereira, R.A.S.","155","São Paulo","Teodoro Sampaio","Próximo ao limite NNW do Parque Estadual do Morro do Diabo (datum Córr. Alegr.)","-52.39825","-22.395583",NA,"Kunth","420","420",NA,NA,NA,"52o23'53.7W","22o23'44.1S",NA,NA,NA,NA,NA,NA,NA,NA
"732","2019-12-04 16:39:48-03","FFCLRP","SPFR","11263","PreservedSpecimen","Plantae","Moraceae","Ficus","obtusifolia","Ficus obtusifolia","Pereira, R.A.S.; Lapate, M.E.; Coelho, L.F.M.","2007","09","28",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Pereira, R.A.S.; Lapate, M.E.; Coelho, L.F.M.","158","São Paulo","Gália","Margem da Rodovia SP-331, em frente a estrada de acesso à Estação Ecológica de Caetetus, entre os kms 185 e 186 (datum Córr. Alegr.)","-49.667281","-22.370164",NA,"Kunth","671","671",NA,NA,NA,"49o40'02.21W","22o22'12.59s",NA,NA,NA,NA,NA,NA,NA,NA
"733","2019-12-04 16:39:48-03","FFCLRP","SPFR","12399","PreservedSpecimen","Plantae","Moraceae","Ficus","obtusifolia","Ficus obtusifolia","Pereira, R.A.S.; Lapate, M.E.; Coelho, L.F.M.; Cerezini, M.E.","2007","09","06",NA,"Brasil",NA,NA,"Na margem de uma estrada de terra de uma fazenda de cana.",NA,NA,NA,"Pereira, R.A.S.","155","São Paulo","Teodoro Sampaio","Próximo ao limite NNW do Parque Estadual do Morro do Diabo","-52.39825","-22.395697",NA,"Kunth","420","420",NA,NA,NA,"52o23'53.7W","22o23'44.51S",NA,NA,NA,NA,NA,NA,NA,NA
"734","2019-12-04 16:39:48-03","FFCLRP","SPFR","16410","PreservedSpecimen","Plantae","Moraceae","Ficus","obtusifolia","Ficus obtusifolia","Farache, F.H.","2016","10","29",NA,"Brasil",NA,NA,"Área de pastagem.",NA,NA,NA,"Farache, F.H.","622","Roraima","Mucajaí","Apiaú","-61.323561","2.552692",NA,"Kunth","93","93",NA,NA,NA,"61o19'24.82W","2o33'09.69N",NA,NA,NA,NA,NA,NA,NA,NA
"735","2019-12-04 16:39:48-03","FFCLRP","SPFR","2704","PreservedSpecimen","Plantae","Moraceae","Ficus","obtusifolia","Ficus obtusifolia","Marcondes-Ferreira, W.; Müller, C.; Venturi, L.L.; Belinelo, R.","1994","11","12",NA,"Brasil",NA,NA,"Vegetação cerrado e afloramentos rochosos com Vellozia",NA,NA,NA,"Pereira, R.A.S.","1036","São Paulo","Pedregulho","Igaçaba, Morro Solteiro. Rocha parece ser quartzito.","-47.443539","-20.133225",NA,"Kunth",NA,NA,NA,NA,NA,"47o26'36.74W","20o07'59.61S","1997","12","15",NA,NA,NA,NA,NA
"736","2019-12-04 16:39:48-03","FFCLRP","SPFR","9960","PreservedSpecimen","Plantae","Moraceae","Ficus","obtusifolia","Ficus obtusifolia","Pereira, R.A.S.; Cerezini, M.T.; Gobbo, S.E.","2006","06","08",NA,"Brasil",NA,NA,"Jardim Japonês, próximo ao mirante.",NA,NA,NA,"Pereira, R.A.S.; Cerezini, M.T.; Gobbo, S.E.","135","São Paulo","Ribeirão Preto","Bosque Municipal Fábio Barreto (datum Córr. Alegr.)","-47.801836","-21.186389",NA,"Kunth","550","550",NA,NA,NA,"47o48'06.61W","21o11'11S",NA,NA,NA,NA,NA,NA,NA,NA
"737","2019-12-04 16:39:48-03","FFCLRP","SPFR","15326","PreservedSpecimen","Plantae","Moraceae","Ficus","obtusifolia","Ficus obtusifolia","Costa, P.C.; Farache, F.H.A.","2012","07","22",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Pereira, R.A.S.; Costa, P.C.","59","Mato Grosso","Cuiabá","Rodovia MT-040 (Corr. Alegr.)","-56.064333","-15.776056",NA,"Kunth","187","187",NA,NA,NA,"56o03'51.6W","15o46'33.8S",NA,NA,NA,NA,NA,NA,NA,NA
"738","2019-01-23 11:20:45-02","F","FMNH-SEEDPLANTS","V0064472F","PreservedSpecimen","Plantae","Moraceae","Ficus","mattogrossensis","Ficus mattogrossensis","W. A. Archer & G. Gehrt","1936","4","9","South America","Brazil",NA,NA,NA,"V0064472F","Spermatophyta",NA,NA,"61",NA,NA,NA,"-52.8731","-10.8339","V0064472F_01",NA,NA,NA,NA,NA,"Isotype",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"739","2017-06-29 10:07:09-03","F","FMNH-SEEDPLANTS","V0203181F","PreservedSpecimen","Plantae","Moraceae","Ficus","obtusifolia","Ficus obtusifolia","J. Cuatrecasas & H. García-Barriga","1940","7","24","South America","Colombia",NA,NA,NA,"V0203181F","Spermatophyta",NA,NA,"10105","Norte de Santander",NA,NA,"-73","8","V0203181F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"740","2017-06-29 10:10:12-03","F","FMNH-SEEDPLANTS","V0203180F","PreservedSpecimen","Plantae","Moraceae","Ficus","obtusifolia","Ficus obtusifolia","J. Cuatrecasas","1940","12","22","South America","Colombia",NA,NA,NA,"V0203180F","Spermatophyta",NA,NA,"11248","Putumayo",NA,NA,"-76","3","V0203180F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"741","2017-06-29 10:11:23-03","F","FMNH-SEEDPLANTS","V0203175F","PreservedSpecimen","Plantae","Moraceae","Ficus","obtusifolia","Ficus obtusifolia","J. Cuatrecasas & L. Rodriguez","1969","9","27","South America","Colombia",NA,NA,NA,"V0203175F","Spermatophyta",NA,NA,"27979","Norte de Santander",NA,NA,"-73","8","V0203175F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"742","2019-06-11 12:35:49-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Moraceae","Ficus","obtusifolia","Ficus obtusifolia","P. Nuñez V.","1992","7","28","South America","Peru",NA,NA,NA,NA,"Spermatophyta",NA,"RRC ID Flag","14753","Madre de Dios",NA,NA,"-70.25","-12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"14753",NA,NA
"743","2019-06-11 12:51:22-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Moraceae","Ficus","obtusifolia","Ficus obtusifolia","A. H. Gentry","1976","1","3","South America","Peru",NA,NA,NA,NA,"Spermatophyta",NA,"RRC ID Flag","15503","Loreto",NA,NA,"-75","-4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"15503",NA,NA
"744","2015-03-06 22:09:56-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Moraceae","Ficus","obtusifolia","Ficus obtusifolia","S. Llatas Quiroz","1985","10","5","South America","Peru",NA,NA,NA,NA,"Spermatophyta",NA,"C. C. Berg","1394","Lambayeque","Ferreñafe","Monte Carlos, camino a Batangrande",NA,NA,NA,NA,"600",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"745","2015-03-06 22:09:56-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Moraceae","Ficus","obtusifolia","Ficus obtusifolia","S. Llatas Quiroz","1985","10","20","South America","Peru",NA,NA,NA,NA,"Spermatophyta",NA,"C. C. Berg","1496","Lambayeque","Lambayeque","La Ramada, borde de camino",NA,NA,NA,NA,"800",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"746","2017-04-20 16:42:39-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Moraceae","Ficus","obtusifolia","Ficus obtusifolia","R. B. Foster","1998","2","25","South America","Ecuador",NA,NA,NA,NA,"Spermatophyta",NA,"RRC ID Flag","16025","Napo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"16025",NA,NA
"747","2019-06-11 13:02:32-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Moraceae","Ficus","obtusifolia","Ficus obtusifolia","J. Revilla","1976","10","12","South America","Peru",NA,NA,NA,NA,"Spermatophyta",NA,"RRC ID Flag","1467","Loreto",NA,NA,"-75","-4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"1467",NA,NA
"748","2019-07-03 14:49:58-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Moraceae","Ficus","obtusifolia","Ficus obtusifolia","R. B. Foster","1986","9","5","South America","Peru",NA,NA,NA,NA,"Spermatophyta",NA,"RRC ID Flag","11289","Madre de Dios",NA,NA,"-70.25","-12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"11289",NA,NA
"749","2019-06-11 12:43:18-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Moraceae","Ficus","obtusifolia","Ficus obtusifolia","S. Romaniuc Neto","1992","9","22","South America","Brazil",NA,NA,NA,NA,"Spermatophyta",NA,"RRC ID Flag","1333","São Paulo",NA,NA,"-49","-22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"1333",NA,NA
"750","2015-03-07 08:26:17-03","F","FMNH-SEEDPLANTS","V0203170F","PreservedSpecimen","Plantae","Moraceae","Ficus","obtusifolia","Ficus obtusifolia",NA,NA,NA,NA,"South America","Venezuela",NA,NA,NA,"V0203170F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-65.9119","7.0758","V0203170F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"751","2015-03-07 08:26:17-03","F","FMNH-SEEDPLANTS","V0203171F","PreservedSpecimen","Plantae","Moraceae","Ficus","obtusifolia","Ficus obtusifolia",NA,NA,NA,NA,"South America","Venezuela",NA,NA,NA,"V0203171F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-65.9119","7.0758","V0203171F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"752","2015-03-07 08:26:17-03","F","FMNH-SEEDPLANTS","V0203172F","PreservedSpecimen","Plantae","Moraceae","Ficus","obtusifolia","Ficus obtusifolia",NA,NA,NA,NA,"South America","Venezuela",NA,NA,NA,"V0203172F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-65.9119","7.0758","V0203172F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"753","2015-03-07 08:26:18-03","F","FMNH-SEEDPLANTS","V0203196F","PreservedSpecimen","Plantae","Moraceae","Ficus","obtusifolia","Ficus obtusifolia",NA,NA,NA,NA,"South America","Peru",NA,NA,NA,"V0203196F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-74.14","-9.1839","V0203196F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"754","2015-03-07 08:26:17-03","F","FMNH-SEEDPLANTS","V0203173F","PreservedSpecimen","Plantae","Moraceae","Ficus","obtusifolia","Ficus obtusifolia",NA,NA,NA,NA,"South America","Venezuela",NA,NA,NA,"V0203173F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-65.9119","7.0758","V0203173F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"755","2015-03-07 08:26:07-03","F","FMNH-SEEDPLANTS","V0201721F","PreservedSpecimen","Plantae","Moraceae","Ficus","obtusifolia","Ficus obtusifolia",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0201721F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339","V0201721F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"756","2015-03-07 08:26:18-03","F","FMNH-SEEDPLANTS","V0203197F","PreservedSpecimen","Plantae","Moraceae","Ficus","obtusifolia","Ficus obtusifolia",NA,NA,NA,NA,"South America","Peru",NA,NA,NA,"V0203197F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-74.14","-9.1839","V0203197F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"757","2015-03-07 08:26:07-03","F","FMNH-SEEDPLANTS","V0201722F","PreservedSpecimen","Plantae","Moraceae","Ficus","obtusifolia","Ficus obtusifolia",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0201722F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339","V0201722F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"758","2015-03-07 08:26:07-03","F","FMNH-SEEDPLANTS","V0201723F","PreservedSpecimen","Plantae","Moraceae","Ficus","obtusifolia","Ficus obtusifolia",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0201723F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339","V0201723F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"759","2015-03-07 08:26:07-03","F","FMNH-SEEDPLANTS","V0201725F","PreservedSpecimen","Plantae","Moraceae","Ficus","obtusifolia","Ficus obtusifolia",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0201725F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339","V0201725F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"760","2015-03-07 08:26:08-03","F","FMNH-SEEDPLANTS","V0201726F","PreservedSpecimen","Plantae","Moraceae","Ficus","obtusifolia","Ficus obtusifolia",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0201726F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339","V0201726F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"761","2015-03-07 08:26:08-03","F","FMNH-SEEDPLANTS","V0201727F","PreservedSpecimen","Plantae","Moraceae","Ficus","obtusifolia","Ficus obtusifolia",NA,NA,NA,NA,"South America","Venezuela",NA,NA,NA,"V0201727F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-65.9119","7.0758","V0201727F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"762","2015-03-07 08:26:08-03","F","FMNH-SEEDPLANTS","V0201728F","PreservedSpecimen","Plantae","Moraceae","Ficus","obtusifolia","Ficus obtusifolia",NA,NA,NA,NA,"South America","Venezuela",NA,NA,NA,"V0201728F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-65.9119","7.0758","V0201728F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"763","2015-03-07 08:26:17-03","F","FMNH-SEEDPLANTS","V0203169F","PreservedSpecimen","Plantae","Moraceae","Ficus","obtusifolia","Ficus obtusifolia",NA,NA,NA,NA,"South America","Venezuela",NA,NA,NA,"V0203169F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-65.9119","7.0758","V0203169F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"764","2015-03-07 08:26:17-03","F","FMNH-SEEDPLANTS","V0203174F","PreservedSpecimen","Plantae","Moraceae","Ficus","obtusifolia","Ficus obtusifolia",NA,NA,NA,NA,"South America","Venezuela",NA,NA,NA,"V0203174F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-65.9119","7.0758","V0203174F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"765","2017-06-29 10:09:15-03","F","FMNH-SEEDPLANTS","V0203176F","PreservedSpecimen","Plantae","Moraceae","Ficus","obtusifolia","Ficus obtusifolia","P. A. Silverstone-Sopkin et al.","1988","3","10","South America","Colombia",NA,NA,NA,"V0203176F","Spermatophyta",NA,NA,"3676","Valle del Cauca",NA,NA,"-76.5","3.75","V0203176F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"766","2017-06-29 10:14:02-03","F","FMNH-SEEDPLANTS","V0203177F","PreservedSpecimen","Plantae","Moraceae","Ficus","obtusifolia","Ficus obtusifolia","J. Cuatrecasas","1944","9","9","South America","Colombia",NA,NA,NA,"V0203177F","Spermatophyta",NA,NA,"17799","Valle del Cauca",NA,NA,"-76.5","3.75","V0203177F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"767","2017-06-29 10:07:59-03","F","FMNH-SEEDPLANTS","V0203178F","PreservedSpecimen","Plantae","Moraceae","Ficus","obtusifolia","Ficus obtusifolia","J. Cuatrecasas","1945","2","24","South America","Colombia",NA,NA,NA,"V0203178F","Spermatophyta",NA,NA,"19623","Valle del Cauca",NA,NA,"-76.5","3.75","V0203178F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"768","2017-06-29 10:13:19-03","F","FMNH-SEEDPLANTS","V0203179F","PreservedSpecimen","Plantae","Moraceae","Ficus","obtusifolia","Ficus obtusifolia","R. Romero Castañeda","1944","7","6","South America","Colombia",NA,NA,NA,"V0203179F","Spermatophyta",NA,NA,"118",NA,NA,NA,"-72.8667","3.8811","V0203179F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"769","2015-03-07 08:26:17-03","F","FMNH-SEEDPLANTS","V0203182F","PreservedSpecimen","Plantae","Moraceae","Ficus","obtusifolia","Ficus obtusifolia",NA,NA,NA,NA,"South America","Bolivia",NA,NA,NA,"V0203182F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-64.435","-16.7261","V0203182F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"770","2015-03-07 08:26:17-03","F","FMNH-SEEDPLANTS","V0203183F","PreservedSpecimen","Plantae","Moraceae","Ficus","obtusifolia","Ficus obtusifolia",NA,NA,NA,NA,"South America","Bolivia",NA,NA,NA,"V0203183F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-64.435","-16.7261","V0203183F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"771","2015-03-07 08:26:17-03","F","FMNH-SEEDPLANTS","V0203184F","PreservedSpecimen","Plantae","Moraceae","Ficus","obtusifolia","Ficus obtusifolia",NA,NA,NA,NA,"South America","Bolivia",NA,NA,NA,"V0203184F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-64.435","-16.7261","V0203184F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"772","2015-03-07 08:26:17-03","F","FMNH-SEEDPLANTS","V0203185F","PreservedSpecimen","Plantae","Moraceae","Ficus","obtusifolia","Ficus obtusifolia",NA,NA,NA,NA,"South America","Bolivia",NA,NA,NA,"V0203185F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-64.435","-16.7261","V0203185F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"773","2015-03-07 08:26:17-03","F","FMNH-SEEDPLANTS","V0203186F","PreservedSpecimen","Plantae","Moraceae","Ficus","obtusifolia","Ficus obtusifolia",NA,NA,NA,NA,"South America","Bolivia",NA,NA,NA,"V0203186F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-64.435","-16.7261","V0203186F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"774","2015-03-07 08:26:17-03","F","FMNH-SEEDPLANTS","V0203187F","PreservedSpecimen","Plantae","Moraceae","Ficus","obtusifolia","Ficus obtusifolia",NA,NA,NA,NA,"South America","Bolivia",NA,NA,NA,"V0203187F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-64.435","-16.7261","V0203187F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"775","2015-03-07 08:26:17-03","F","FMNH-SEEDPLANTS","V0203188F","PreservedSpecimen","Plantae","Moraceae","Ficus","obtusifolia","Ficus obtusifolia",NA,NA,NA,NA,"South America","Ecuador",NA,NA,NA,"V0203188F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-78.1869","-1.4628","V0203188F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"776","2015-03-07 08:26:17-03","F","FMNH-SEEDPLANTS","V0203189F","PreservedSpecimen","Plantae","Moraceae","Ficus","obtusifolia","Ficus obtusifolia",NA,NA,NA,NA,"South America","Ecuador",NA,NA,NA,"V0203189F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-78.1869","-1.4628","V0203189F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"777","2015-03-07 08:26:17-03","F","FMNH-SEEDPLANTS","V0203190F","PreservedSpecimen","Plantae","Moraceae","Ficus","obtusifolia","Ficus obtusifolia",NA,NA,NA,NA,"South America","Ecuador",NA,NA,NA,"V0203190F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-78.1869","-1.4628","V0203190F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"778","2015-03-07 08:26:17-03","F","FMNH-SEEDPLANTS","V0203191F","PreservedSpecimen","Plantae","Moraceae","Ficus","obtusifolia","Ficus obtusifolia",NA,NA,NA,NA,"South America","Ecuador",NA,NA,NA,"V0203191F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-78.1869","-1.4628","V0203191F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"779","2015-03-07 08:26:17-03","F","FMNH-SEEDPLANTS","V0203192F","PreservedSpecimen","Plantae","Moraceae","Ficus","obtusifolia","Ficus obtusifolia",NA,NA,NA,NA,"South America","Ecuador",NA,NA,NA,"V0203192F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-78.1869","-1.4628","V0203192F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"780","2015-03-07 08:26:18-03","F","FMNH-SEEDPLANTS","V0203193F","PreservedSpecimen","Plantae","Moraceae","Ficus","obtusifolia","Ficus obtusifolia",NA,NA,NA,NA,"South America","Ecuador",NA,NA,NA,"V0203193F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-78.1869","-1.4628","V0203193F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"781","2015-03-07 08:26:18-03","F","FMNH-SEEDPLANTS","V0203194F","PreservedSpecimen","Plantae","Moraceae","Ficus","obtusifolia","Ficus obtusifolia",NA,NA,NA,NA,"South America","Peru",NA,NA,NA,"V0203194F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-74.14","-9.1839","V0203194F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"782","2015-03-07 08:26:18-03","F","FMNH-SEEDPLANTS","V0203195F","PreservedSpecimen","Plantae","Moraceae","Ficus","obtusifolia","Ficus obtusifolia",NA,NA,NA,NA,"South America","Peru",NA,NA,NA,"V0203195F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-74.14","-9.1839","V0203195F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"783","2015-03-07 08:26:18-03","F","FMNH-SEEDPLANTS","V0203198F","PreservedSpecimen","Plantae","Moraceae","Ficus","obtusifolia","Ficus obtusifolia",NA,NA,NA,NA,"South America","Peru",NA,NA,NA,"V0203198F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-74.14","-9.1839","V0203198F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"784","2015-03-07 08:26:18-03","F","FMNH-SEEDPLANTS","V0203199F","PreservedSpecimen","Plantae","Moraceae","Ficus","obtusifolia","Ficus obtusifolia",NA,NA,NA,NA,"South America","Peru",NA,NA,NA,"V0203199F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-74.14","-9.1839","V0203199F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"785","2015-03-07 08:26:18-03","F","FMNH-SEEDPLANTS","V0203200F","PreservedSpecimen","Plantae","Moraceae","Ficus","obtusifolia","Ficus obtusifolia",NA,NA,NA,NA,"South America","Peru",NA,NA,NA,"V0203200F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-74.14","-9.1839","V0203200F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"786","2015-03-07 08:26:18-03","F","FMNH-SEEDPLANTS","V0203201F","PreservedSpecimen","Plantae","Moraceae","Ficus","obtusifolia","Ficus obtusifolia",NA,NA,NA,NA,"South America","Peru",NA,NA,NA,"V0203201F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-74.14","-9.1839","V0203201F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"787","2015-03-07 08:26:18-03","F","FMNH-SEEDPLANTS","V0203202F","PreservedSpecimen","Plantae","Moraceae","Ficus","obtusifolia","Ficus obtusifolia",NA,NA,NA,NA,"South America","Peru",NA,NA,NA,"V0203202F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-74.14","-9.1839","V0203202F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"788","2015-03-07 08:26:18-03","F","FMNH-SEEDPLANTS","V0203203F","PreservedSpecimen","Plantae","Moraceae","Ficus","obtusifolia","Ficus obtusifolia",NA,NA,NA,NA,"South America","Peru",NA,NA,NA,"V0203203F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-74.14","-9.1839","V0203203F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
