"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","identifiedBy","recordedBy","recordNumber","year","month","continentOcean","country","stateProvince","locality","preparationType","occurrenceRemarks","barcode","imagecode","scientificNameAuthorship","day","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","infraspecificEpithet","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","fieldNumber","typeStatus","individualCount","relatedCatalogItem"
"673","2019-01-25 15:38:46-02","IAC","IAC","21415","S","Plantae",NA,NA,"Asteraceae","Piptocarpha","macropoda","Piptocarpha macropoda","H.F. Leitão Filho","H.F. Leitão Filho","1089","1970","10",NA,"Brasil","São Paulo","Rodovia Piedade-Tapiraí, Km 131",NA,NA,NA,NA,"(DC.) Baker","27",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1970","11","09",NA,NA,NA,NA,NA
"674","2019-01-25 15:38:46-02","IAC","IAC","34108","S","Plantae",NA,NA,"Asteraceae","Piptocarpha","macropoda","Piptocarpha macropoda","D.P. Volet","R.B. Torres","272","1997","07",NA,"Brasil","São Paulo","IAC, Estação Experimental, Mata Atlântica",NA,NA,NA,NA,"(DC.) Baker","15","Pariquera-Açu","-47.8825","-24.608333",NA,NA,NA,NA,NA,"-47.882500","-24.608333","2015","12","15",NA,NA,NA,NA,NA
"675","2019-01-25 15:38:46-02","IAC","IAC","35582","S","Plantae",NA,NA,"Asteraceae","Piptocarpha","macropoda","Piptocarpha macropoda","D.P. Volet","N.M. Ivanauskas","441","1995","09",NA,"Brasil","São Paulo","Propriedade de Antônio Povinki",NA,"coordenadas originais: 24°40#?#33S, 47°52#?#37W",NA,NA,"(DC.) Baker","28","Pariquera-Açu","-47.876944","-24.675833",NA,NA,NA,NA,NA,"-47.876944","-24.675833","2015","12","28",NA,NA,NA,NA,NA
"676","2019-01-25 15:38:46-02","IAC","IAC","35583","S","Plantae",NA,NA,"Asteraceae","Piptocarpha","macropoda","Piptocarpha macropoda","D.P. Volet","N.M. Ivanauskas","302","1995","08",NA,"Brasil","São Paulo","IAC, Estação Experimental",NA,NA,NA,NA,"(DC.) Baker","24","Pariquera-Açu","-47.866667","-24.6",NA,NA,NA,NA,NA,"-47.866667","-24.600000","2015","12","24",NA,NA,NA,NA,NA
"677","2019-01-25 15:38:46-02","IAC","IAC","35744","S","Plantae",NA,NA,"Asteraceae","Piptocarpha","macropoda","Piptocarpha macropoda","D.P. Volet","R.B. Torres","335","1997","10",NA,"Brasil","São Paulo","IAC, Estação Experimental",NA,NA,NA,NA,"(DC.) Baker","20","Pariquera-Açu","-47.8825","-24.608333",NA,NA,NA,NA,NA,"-47.882500","-24.608333","2015","12","20",NA,NA,NA,NA,NA
"678","2019-01-25 15:38:46-02","IAC","IAC","38518","S","Plantae",NA,NA,"Asteraceae","Piptocarpha","macropoda","Piptocarpha macropoda","J. Semir & J.R. Stehmann","R.B. Torres & E.V. Franceschinelli et al.","754","1999","10",NA,"Brasil","Minas Gerais","Mata dos Mota",NA,NA,NA,NA,"(DC.) Baker","12","Camanducaia","-46.1447","-22.7553",NA,NA,NA,NA,NA,"-46.1447","-22.7553","2002","09","12",NA,NA,NA,NA,NA
"679","2019-01-25 15:38:46-02","IAC","IAC","39067","S","Plantae",NA,NA,"Asteraceae","Piptocarpha","macropoda","Piptocarpha macropoda","J. Semir & J.R. Stehmann","J.R. Stehmann","2554","1999","08",NA,"Brasil","Minas Gerais","Fazenda Matão",NA,NA,NA,NA,"(DC.) Baker","26","Extrema","-46.3183","-22.8547",NA,NA,NA,NA,NA,"-46.3183","-22.8547","2002","09","26",NA,NA,NA,NA,NA
"680","2019-01-25 15:38:46-02","IAC","IAC","55990","S","Plantae",NA,NA,"Asteraceae","Piptocarpha","macropoda","Piptocarpha macropoda","C.F. Nardin et al.","C.F. Nardin; J.F. Benedito & L.C. Bernacci","209","2014","05",NA,"Brasil","São Paulo","Fragmento B",NA,"Coordenadas originais: 23º04#?#48S,46º53#?#55W",NA,NA,"(DC.) Baker","29","Louveira","-46.898611","-23.08",NA,NA,NA,NA,NA,"-46.898611","-23.080000","2014","05","29",NA,NA,NA,NA,NA
"681","2020-07-23 11:59:25-03","CEPLAC","CEPEC","3329","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Piptocarpha","macropoda","Piptocarpha macropoda","Sem Informação","R. S. Pinheiro","454","1967","11",NA,"Brasil","Bahia","Ramal da Faz. Rocadao.",NA,NA,NA,NA,NA,"17","ITAIMBÉ",NA,NA,NA,NA,NA,NA,NA,"0*0'0","0*0'0",NA,NA,NA,NA,NA,NA,NA,NA
"682","2020-07-23 11:59:25-03","CEPLAC","CEPEC","133978","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Piptocarpha","macropoda","Piptocarpha macropoda","J. Semir","L. Echternacht","590",NA,NA,NA,"Brasil","Minas Gerais",NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,"CARMÓPOLIS DE MINAS","-44.6349983215332","-20.5414009094238",NA,NA,"18828","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"683","2020-07-23 11:59:25-03","CEPLAC","CEPEC","42289","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Piptocarpha","macropoda","Piptocarpha macropoda","T. S. dos Santos","M. S. Menandro","97","1986","07",NA,"Brasil","Minas Gerais","Faz. Vargem do Machado.",NA,"<ll>dwc_commonname:</ll> Capoeirão",NA,NA,NA,"23","rio vermelho","-43.0092010498047","-18.2936000823975",NA,NA,"26996","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29/10/1987"
"684","2020-07-23 11:59:25-03","CEPLAC","CEPEC","117520","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Piptocarpha","macropoda","Piptocarpha macropoda","C. Luchiari","C. Luchiari","682","1995","08",NA,"Brasil","Rio de Janeiro","Reserva Biológica de Poço das Antas. Trilha do Oco Data Pod",NA,NA,NA,NA,NA,"08","silva jardim","-42.3917007446289","-22.6508007049561",NA,NA,"29995","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1995"
"685","2020-07-23 11:59:25-03","CEPLAC","CEPEC","18140","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Piptocarpha","macropoda","Piptocarpha macropoda","S. A. Mori","S. A. Mori","12883","1979","10",NA,"Brasil","Bahia","6-14km de Sururu",NA,NA,NA,NA,NA,"27","ILHÉUS","-39.0494003295898","-14.7889003753662",NA,NA,"61245","auto",NA,"0*0'99","99*99'99",NA,NA,NA,NA,NA,NA,NA,"30/12/1979"
"686","2020-07-23 11:59:25-03","CEPLAC","CEPEC","4783","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Piptocarpha","macropoda","Piptocarpha macropoda","Sem Informação","J. A. de Jesus","72","1968","09",NA,"Brasil","Bahia","Saida de Itabela ao Queimado.",NA,NA,NA,NA,NA,"20","PORTO SEGURO","-39.0647010803223","-16.4496994018555",NA,NA,"68835","auto",NA,"0*0'0","0*0'0",NA,NA,NA,NA,NA,NA,NA,NA
"687","2020-07-23 11:59:25-03","CEPLAC","CEPEC","42259","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Piptocarpha","macropoda","Piptocarpha macropoda","T. S. dos Santos","M. S. Menandro","75","1986","05",NA,"Brasil","Minas Gerais","Faz. Portão.",NA,"<ll>dwc_commonname:</ll> Maria-mole",NA,NA,NA,"13","rio vermelho","-43.0092010498047","-18.2936000823975",NA,NA,"26996","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29/10/1987"
"688","2020-07-23 11:59:25-03","CEPLAC","CEPEC","132942","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Piptocarpha","macropoda","Piptocarpha macropoda","S. de V. A. Pessoa","S. de V. A. Pessoa","1003",NA,NA,NA,"Brasil","Rio de Janeiro",NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,"silva jardim","-42.3917007446289","-22.6508007049561",NA,NA,"29995","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"689","2020-07-23 11:59:25-03","CEPLAC","CEPEC","35617","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Piptocarpha","macropoda","Piptocarpha macropoda","G. L. Smith","G. L. Smith","968","1980","09",NA,"Brasil","São Paulo","Serra do Bocaina. 6Km de São José da Barreiro.",NA,"<ll>dwc_commonname:</ll> Cambará-preto",NA,NA,NA,"30","SÃO PAULO","-46.6300010681152","-23.5400009155273",NA,NA,"53584","auto",NA,"0W0'0","0S0'0",NA,NA,NA,NA,NA,NA,NA,"30/12/1984"
"690","2020-07-23 11:59:25-03","CEPLAC","CEPEC","117871","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Piptocarpha","macropoda","Piptocarpha macropoda crassifolia","M. Zugaib","F. M. Ferreira","1532","2007","10",NA,"Brasil","Bahia","Fazenda do Sr. João das Orquídeas.",NA,NA,NA,NA,NA,"13","ITAPEBÍ","-39.5625","-15.9375",NA,NA,NA,NA,"crassifolia","39W33'45","15S56'15",NA,NA,NA,NA,NA,NA,NA,"28/09/2011"
"691","2020-07-23 11:59:25-03","CEPLAC","CEPEC","35966","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Piptocarpha","macropoda","Piptocarpha macropoda crassifolia","J. Pruski","S. A. Mori","16664","1984","07",NA,"Brasil","Distrito Federal","Rod. p/ Gama, DF 16, 3-7Km da junção c/ BR-040.",NA,NA,NA,NA,NA,"10","BRASÍLIA","-48.033333","-15.966667",NA,NA,NA,NA,"crassifolia","48W2'0","15S58'0",NA,NA,NA,NA,NA,NA,NA,"30/12/1985"
"692","2020-07-23 11:59:25-03","CEPLAC","CEPEC","57461","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Piptocarpha","macropoda","Piptocarpha macropoda crassifolia","M. Zugaib","L. P. de Queiroz","2701","1988","11",NA,"Brasil","São Paulo","Reserva do Instituto Florestal. Subida para São José dos Alpes.",NA,NA,NA,NA,NA,"09","CAMPOS DO JORDÃO","-45.566667","-22.716667",NA,NA,NA,NA,"crassifolia","45W34'","22S43'",NA,NA,NA,NA,NA,NA,NA,"28/09/2011"
"693","2020-07-23 11:59:25-03","CEPLAC","CEPEC","59449","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Piptocarpha","macropoda","Piptocarpha macropoda crassifolia","M. Zugaib","G. Hatschbach","57989","1992","10",NA,"Brasil","Espírito Santo","Rod. BR-262, próximo ao Rio Araguaia.",NA,NA,NA,NA,NA,"12","domingos martins","-40.6591987609863","-20.3633003234863",NA,NA,"48150","auto","crassifolia",NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/09/2012"
"694","2020-07-23 11:59:25-03","CEPLAC","CEPEC","132500","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Piptocarpha","macropoda","Piptocarpha macropoda","R. A. X. Borges","R. C. Forzza","4276",NA,NA,NA,"Brasil","Minas Gerais",NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,"LIMA DUARTE","-43.793098449707","-21.8425006866455",NA,NA,"30417","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"695","2020-11-19 14:06:01-03","Unimontes","MCMG","3745","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Piptocarpha","macropoda","Piptocarpha macropoda","Santos, R.M.","Batista,T.A.",NA,"2010",NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,"(DC.) Baker",NA,"Hotel Casa Alpina, Itamonte MG",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2010",NA,NA,NA,NA,NA,NA,NA
"696","2020-11-04 17:28:40-03","UEM","HUEM","24543","S","Plantae",NA,NA,"Asteraceae","Piptocarpha","macropoda","Piptocarpha macropoda","J.N. Nakajima","Souza, LA; col.","168","2013","08",NA,"Brasil","Paraná","Parque Estadual do Guartelá",NA,"Arbórea; inflorescência coloração creme.","HUEM000001702","HUEM000001702","(DC.) Baker","29","Tibagi","-50.257111","-24.564167",NA,NA,NA,NA,NA,"-50.257111","-24.564167","2015","08",NA,NA,NA,NA,NA,NA
"697","2016-12-19 13:51:18-02","PERD","PERD","635","S","Plantae",NA,NA,"Asteraceae","Piptocarpha","macropoda","Piptocarpha macropoda",NA,"Cordeiro, AM; Felipe, G","s.n.","2004","09",NA,"Brasil","MG","Parque Estadual do Rio Doce, Área de camping.",NA,"Árvore ca. 5m de alt., com flores. Presença de formigas. Coletada em frente ao quiosque.",NA,NA,"(DC.) Baker","13","Marliéria","-42.7322006225586","-19.7122001647949",NA,NA,"28215","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"698","2020-11-12 16:58:26-03","UEL","FUEL","16300","PreservedSpecimen","Plantae","Tracheophyta","Asterales","Asteraceae","Piptocarpha","macropoda","Piptocarpha macropoda","Semir, J; Stehmann, JR","Torres, RB; Franceschinelli, EV; et al.","754","1999","10",NA,"Brasil","Minas Gerais","Mata dos Mota",NA,NA,NA,NA,"(DC.) Baker","12","Camanducaia","-46.133333","-22.733333","1000","1000",NA,NA,NA,"-46.133333","-22.733333","2002","09",NA,NA,NA,NA,NA,NA
"699","2020-11-12 16:58:26-03","UEL","FUEL","17313","PreservedSpecimen","Plantae","Tracheophyta","Asterales","Asteraceae","Piptocarpha","macropoda","Piptocarpha macropoda","Nakajima, J","Fonseca, EP; et al.","s.n.","1991","07",NA,"Brasil","Paraná","Fazenda Capão Bonito",NA,NA,NA,NA,"(DC.) Baker","01","Teixeira Soares","-50.4606018066406","-25.3682994842529",NA,NA,"31767","auto",NA,NA,NA,"2009","09",NA,NA,NA,NA,NA,NA
"700","2020-11-12 16:58:26-03","UEL","FUEL","21817","PreservedSpecimen","Plantae","Tracheophyta","Asterales","Asteraceae","Piptocarpha","macropoda","Piptocarpha macropoda","Leitão Filho, HF; Semir, J","Sakuragui, CM; Souza, VC; et al.","480","1993","10",NA,"Brasil","São Paulo","Fazenda Ibiti (Ripasa), Ripasa) Ibiti",NA,NA,NA,NA,"(DC.) Baker","02","Itararé","-49.3400001525879","-24.1100006103516",NA,NA,"27729","auto",NA,NA,NA,"1994","12","21",NA,NA,NA,NA,NA
"701","2019-11-01 14:54:21-03","UnB","UB","10843","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Piptocarpha","macropoda","Piptocarpha macropoda","Proença, CEB; Soares-Silva, LH","Farias, R; Soares-Silva, LH; Santana, ME","595","2002","02","Southern America","Brasil","Goiás","Camping Portal da Chapada",NA,"Ramos jovens perpendiculares, fino fissurado, súber verde. Indivíduo jovem.; Árvore 3m; Mata de Galeria.",NA,NA,"(DC.) Baker","12","Alto Paraíso de Goiás","-47.610278","-14.174444",NA,NA,NA,NA,NA,"-47.610278","-14.174444","2002",NA,NA,NA,NA,NA,NA,NA
"702","2019-11-01 14:54:21-03","UnB","UB","108857","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Piptocarpha","macropoda","Piptocarpha macropoda","Campos, MBS","Campos, MBS; Carvalho, AM","42","2007","09","Southern America","Brasil","Distrito Federal","Parque Nacional de Brasília. Mata de galeria, trilha Cristal Água, Parada do Cristal.",NA,"Árvore 20 m. Fruto creme.; Mata de Galeria.",NA,NA,"(DC.) Baker","21","Brasília","-47.94","-15.725",NA,NA,NA,NA,NA,"-47.94","-15.725",NA,NA,NA,NA,NA,NA,NA,NA
"703","2019-11-01 14:54:21-03","UnB","UB","109211","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Piptocarpha","macropoda","Piptocarpha macropoda","Silva, JS","Silva, JS; Ribeiro, GHPM; Solórzano, A","115","2007","10","Southern America","Brasil","Distrito Federal","ARIE do Cerradão, ARIE do Cerradão",NA,"Brácteas da inflorescência de cor creme; Árvore; Cerradão. Solo: Solo distrófico.",NA,NA,"(DC.) Baker","05","Brasília","-47.816667","-15.85",NA,NA,NA,NA,NA,"-47.816667","-15.85","2008","02",NA,NA,NA,NA,NA,NA
"704","2019-11-01 14:54:21-03","UnB","UB","111281","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Piptocarpha","macropoda","Piptocarpha macropoda","Proença, CEB","Cezare, CHG; Souza-Silva, S; Raimundo, R","85","2007","09","Southern America","Brasil","Goiás","Hidrelétrica de Corumbá III, área a ser desmatada para enchimento do reservatório",NA,"fruto imaturo verde claro, plumas brancas no fruto maduro, árvore isolada distante cerca de 20 metros da Mata de Galeria; Árvore 6m. Fruto branco.; Mata de Galeria não indundável (degradada). Topologia: Suave ondulado.",NA,NA,"(DC.) Baker","26","Luziânia","-48.0206","-16.6809","772","772",NA,NA,NA,"-48.0206","-16.6809","2009",NA,NA,NA,NA,NA,NA,NA
"705","2019-11-01 14:54:21-03","UnB","UB","124280","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Piptocarpha","macropoda","Piptocarpha macropoda","Barroso, GM","Lindeman, JC","5660","1967","07","Southern America","Brasil","Paraná","Ascending to sec. planalto W of Curitiba, sec. wood along main road",NA,"Florets per capitule with dirty yellow pappus, white stigma and purple anthers.; Tree 8m.",NA,NA,"(DC.) Baker","16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1967",NA,NA,NA,NA,NA,NA,NA
"706","2019-11-01 14:54:21-03","UnB","UB","124281","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Piptocarpha","macropoda","Piptocarpha macropoda","Dematteis, M","Heringer, EP","15160","1975","09","Southern America","Brasil","Minas Gerais","Parque Estadual do Rio Doce",NA,"Tree 6m.",NA,NA,"(DC.) Baker","22","Marliéria","-42.6","-19.766667",NA,NA,NA,NA,NA,"-42.6","-19.766667","2007",NA,NA,NA,NA,NA,NA,NA
"707","2019-11-01 14:54:21-03","UnB","UB","124283","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Piptocarpha","macropoda","Piptocarpha macropoda","Dematteis, M","Soares-Silva, LH","680","1996","08","Southern America","Brasil","Paraná","Arredores de Tibagi, próximo da área do projeto",NA,"Botão floral marrom; flores esbranquiçadas.; Árvore 8m.",NA,NA,"(DC.) Baker","20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2007",NA,NA,NA,NA,NA,NA,NA
"708","2019-11-01 14:54:21-03","UnB","UB","13069","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Piptocarpha","macropoda","Piptocarpha macropoda","Proença, CEB","Santos, DS; Proença, CEB","11","2003","09","Southern America","Brasil","Distrito Federal","Região do Córrego Saia Velha. DF-495, Clube Águas Correntes Saia Velha.",NA,"Glomérulo de capítulos, folhas opostas; Arvore 3m. Flor creme; Mata de Galeria.",NA,NA,"(DC.) Baker","17",NA,"-47.95","-16.033333","950","950",NA,NA,NA,"-47.95","-16.033333","2003","10",NA,NA,NA,NA,NA,NA
"709","2019-11-01 14:54:21-03","UnB","UB","194641","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Piptocarpha","macropoda","Piptocarpha macropoda",NA,"Fernandes, MH; et al.","216","2012","08","Southern America","Brasil","Distrito Federal","Chácara Onoyama",NA,"Árvore 6m. Flor branca; Mata de galeria. Relevo levemente inclinado. Solo argiloso com presença de serrapilheira",NA,NA,"(DC.) Baker","09","Brasília","-48.074444","-15.828611","1165","1165",NA,NA,NA,"-48.074444","-15.828611",NA,NA,NA,NA,NA,NA,NA,NA
"710","2019-11-01 14:54:21-03","UnB","UB","97169","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Piptocarpha","macropoda","Piptocarpha macropoda","Robinson, H","Kirkbride Junior, JH","5015","1982","10","Southern America","Brasil","Distrito Federal","Parque Florestal do Gama",NA,"Árvore 20m. Cabeças brancas; Mata ciliar seca",NA,NA,"(DC.) Baker","11","Gama","-48.05","-16.05","1000","1000",NA,NA,NA,"-48.05","-16.05","1983",NA,NA,NA,NA,NA,NA,NA
"711","2019-11-01 14:54:21-03","UnB","UB","37474","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Piptocarpha","macropoda","Piptocarpha macropoda","Calago, K","Ratter, JA","4798","1982","09","Southern America","Brasil","Distrito Federal","Fazenda Água Limpa, Fazenda Água Limpa (University of Brasília field station), near Vargem Bonita, ca. 18Km SSW of Brasília TV Tower",NA,"Tree 6m. Bark smooth. Pappus white; In forest margin c",NA,NA,"(DC.) Baker","14","Brasília","-47.916667","-15.95",NA,NA,NA,NA,NA,"-47.916667","-15.95","2003","03","19",NA,NA,NA,NA,NA
"712","2019-11-01 14:54:21-03","UnB","UB","192254","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Piptocarpha","macropoda","Piptocarpha macropoda","Sartin, RD","Sartin, RD","71","2010","08","Southern America","Brasil","Goiás","Universidade Federal de Goiás, Campus II, saída do Bosque August de Saint-hillaire.",NA,"Árvore de 6m; folhas discolores, coriáceas, face abaxial tomentosa, capítulos passados com papus de cor creme.; Borda de mata. Mata Estacional semi-decidua.",NA,NA,"(DC.) Baker","04","Goiânia","-49.2625","-16.3",NA,NA,NA,NA,NA,"-49.2625","-16.3","2010","09","01",NA,NA,NA,NA,NA
"713","2019-11-01 14:54:21-03","UnB","UB","37476","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Piptocarpha","macropoda","Piptocarpha macropoda","Calago, K","Fonsêca, SG","917","1968","08","Southern America","Brasil","Distrito Federal","Ao norte de Taguatinga",NA,"Árvore 4m. Flores lilás; Mata ciliar",NA,NA,"(DC.) Baker","13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2003","03","19",NA,NA,NA,NA,NA
"714","2019-11-01 14:54:21-03","UnB","UB","93974","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Piptocarpha","macropoda","Piptocarpha macropoda","Soares-Silva, LH","Soares-Silva, LH; Farias, R; Carvalho, JA","1284","2002","02","Southern America","Brasil","Goiás","Camping Portal da Chapada",NA,"Caule finamente fissurado; súber inicial corticento; súber interno esverdeado com pontos pretos oxida rapidamente para negro, redondo; córtex creme.&nf;OBS.: Nome popular de informante local.; Árvore 14m; .",NA,NA,"(DC.) Baker","10","Alto Paraíso de Goiás","-47.632833","-14.164667","1164","1164",NA,NA,NA,"-47.632833","-14.164667","2002","02","10",NA,NA,NA,NA,NA
"715","2019-11-01 14:54:21-03","UnB","UB","97163","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Piptocarpha","macropoda","Piptocarpha macropoda","Walter, BMT","Walter, BMT","2188","1994","07","Southern America","Brasil","Distrito Federal","Fazenda Água Limpa - Universidade de Brasília",NA,"Árvore 12m. Capítulos branco-esverdeados; flores liguladas roxas. Folhas discolores (face adaxial verde; abaxial branca). Planta com galhas lanuginosas alvas; Mata de galeria",NA,NA,"(DC.) Baker","26","Brasília","-47.916667","-15.95",NA,NA,NA,NA,NA,"-47.916667","-15.95","1997","07","26",NA,NA,NA,NA,NA
"716","2019-11-01 14:54:21-03","UnB","UB","97167","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Piptocarpha","macropoda","Piptocarpha macropoda","Robinson, H","Kirkbride Junior, JH","4484","1981","10","Southern America","Brasil","Distrito Federal","Chapada da Contagem perto da DF-5",NA,"Árvore 7m. Aquênios castanhos; Cerrado s.s",NA,NA,"(DC.) Baker","06","Brasília","-47.966667","-15.616667","1200","1200",NA,NA,NA,"-47.966667","-15.616667","1983",NA,NA,NA,NA,NA,NA,NA
"717","2019-11-01 14:54:21-03","UnB","UB","97170","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Piptocarpha","macropoda","Piptocarpha macropoda","Barroso, GM","Irwin, HS","8463","1965","09","Southern America","Brasil","Distrito Federal","Chapada da Contagem, ca. 30km NE of Brasília",NA,"Gnarled tree 5m. Heads yellowish-green; Cerrado slopes",NA,NA,"(DC.) Baker","19",NA,NA,NA,"1000","1000",NA,NA,NA,NA,NA,"1966",NA,NA,NA,NA,NA,NA,NA
"718","2019-11-01 14:54:21-03","UnB","UB","97172","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Piptocarpha","macropoda","Piptocarpha macropoda","Barroso, GM","Irwin, HS","5307","1964","08","Southern America","Brasil","Distrito Federal","Chapada da Contagem, ca. 20km E of Brasília",NA,"Shrub 3m. Involucre gray-green; Margin of gallery forest, dry slopes",NA,NA,"(DC.) Baker","19",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1964",NA,NA,NA,NA,NA,NA,NA
"719","2019-11-01 14:54:21-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Piptocarpha","macropoda","Piptocarpha macropoda","Proença, C","Chacel, FC; Graça, I; Costa, LL; Oliveira-Silva, N de; Castro, V","132F20","2017","07","Southern America","Brasil","Distrito Federal","Paranoá. Altiplano Leste. Eco Vila Aldeia do Altiplano. Área de Fabiana Peneireiro.",NA,"Arbórea. Espontânea em agrofloresta. 5 anos de idade, 6 m de altura; Agrofloresta",NA,NA,"(DC.) Baker","19","Brasília","-47.739167","-15.813056",NA,NA,NA,NA,NA,"-47.739167","-15.813056","2017","07","18",NA,NA,NA,NA,NA
"720","2019-11-01 14:54:21-03","UnB","UB","124277","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Piptocarpha","macropoda","Piptocarpha macropoda crassifolia","Smith, GL","Heringer, EP","15160","1975","09","Southern America","Brasil","Minas Gerais","Parque Estadual do Rio Doce",NA,"Tree 6m.",NA,NA,"(Baker) G.L. Smith","22","Marliéria","-42.6","-19.766667",NA,NA,NA,NA,"crassifolia","-42.6","-19.766667",NA,NA,NA,NA,NA,NA,NA,NA
"721","2019-11-01 14:54:21-03","UnB","UB","124285","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Piptocarpha","macropoda","Piptocarpha macropoda crassifolia","Smith, GL","Heringer, EP","7714","1960","09","Southern America","Brasil","Minas Gerais","Lavrada Itaú, perto de Belo Horizonte",NA,"Árvore ereta.; Solos fracos",NA,NA,"(Baker) G.L. Smith","17",NA,NA,NA,NA,NA,NA,NA,"crassifolia",NA,NA,"1984",NA,NA,NA,NA,NA,NA,NA
"722","2019-11-01 14:54:21-03","UnB","UB","97165","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Piptocarpha","macropoda","Piptocarpha macropoda crassifolia","Smith, GL","Hunt, DR","6705","1966","07","Southern America","Brasil","Distrito Federal",NA,NA,"Gallery forest and adjcent cerrado",NA,NA,"Baker","21","Planaltina",NA,NA,NA,NA,NA,NA,"crassifolia",NA,NA,"1984",NA,NA,NA,NA,NA,NA,NA
"723","2019-11-01 14:54:21-03","UnB","UB","97168","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Piptocarpha","macropoda","Piptocarpha macropoda crassifolia","Smith, GL","Heringer, EP","11739","1968","08","Southern America","Brasil","Distrito Federal","Fazenda Água Limpa, Fazenda Água Limpa - Universidade de Brasília",NA,"Árvore esguia 15m. Flores alvas; Mata ciliar",NA,NA,"Baker","22","Brasília","-47.916667","-15.95",NA,NA,NA,NA,"crassifolia","-47.916667","-15.95","1984",NA,NA,NA,NA,NA,NA,NA
