"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","recordNumber","year","month","continentOcean","country","locality","preparationType","occurrenceRemarks","barcode","imagecode","scientificNameAuthorship","identifiedBy","day","stateProvince","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","county","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","class","minimumDepthInMeters","maximumDepthInMeters","individualCount","fieldNumber","infraspecificEpithet","relatedCatalogItem"
"248","2020-12-21 16:37:33-03","MBM","MBM","124593","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrciaria","cuspidata","Myrciaria cuspidata",NA,"Hatschbach, G.; Silva, J.M.; Silva, J.M.","52361","1988","10","Southern America","Brazil","Caputera",NA,NA,"MBM124593","MBM124593","O.Berg","Sobral, M.","03","Santa Catarina","-48.7807998657227","-28.4825000762939",NA,NA,"Laguna",NA,NA,NA,"21199","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"249","2020-12-21 16:37:33-03","MBM","MBM","203698","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrciaria","cuspidata","Myrciaria cuspidata",NA,"Souza, V.C.; et al.; et al.","2493","1993","02","Southern America","Brazil","Fazenda Santa Maria do Espinho",NA,NA,"MBM203698","MBM203698","O.Berg","Kawasaki, M.L.","15","São Paulo","-49.3400001525879","-24.1100006103516",NA,NA,"Itararé",NA,NA,NA,"27729","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"250","2020-12-21 16:37:33-03","MBM","MBM","31078","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrciaria","herbacea","Myrciaria herbacea",NA,"Hatschbach, G.","33931","1974","02","Southern America","Brazil","CapãoRedondo",NA,NA,"MBM031078","MBM031078","O.Berg","Sobral, M.","08","Mato Grosso",NA,NA,NA,NA,"Camapuã",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"251","2020-01-07 10:26:58-03","UESC","UESC","7320","S","Plantae","Angiospermae","Florideophycidae","Myrtaceae","Myrciaria","cuspidata","Myrciaria cuspidata",NA,"J.G. Jardim","3564","2001","04",NA,"Brasil",NA,NA,"Arbusto ca. 2,5 m alt.","UESC0007320",NA,"O.Berg","M.Sobral","16","Bahia","-43.866944","-14.229167","480","480","Carinhanha","2003","10",NA,NA,NA,"43W52'1''","14S13'45''","Dicotyledoneae",NA,NA,NA,NA,NA,NA
"252","2020-01-07 10:26:58-03","UESC","UESC","7029","S","Plantae","Angiospermae","Florideophycidae","Myrtaceae","Myrciaria","cuspidata","Myrciaria cuspidata",NA,"Carvalho, A.M.","6943","2001","08",NA,"Brasil",NA,NA,"Campos de cerrado conhecidos por cocais.; Arbusto ca. 1,0 m alt.","UESC0007029",NA,"O.Berg","M.Sobral","15","Bahia","-41.027222","-15.686667",NA,NA,"Encruzilhada","2003","10",NA,NA,NA,"41W1'38''","15S41'12''","Dicotyledoneae",NA,NA,NA,NA,NA,NA
"253","2015-09-04 20:35:02-03","MNHN","RECOLNAT_MNHN_P","P05156752","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Eugenia","alegrensis","Eugenia alegrensis",NA,"Regnell",NA,NA,NA,NA,"Brasil",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05156752' target='other'> <mi>dwc_moreinfo</mi></a>","P05156752","P05156752_01","Kiaersk.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"II 123",NA,NA
"254","2015-09-04 20:35:02-03","MNHN","RECOLNAT_MNHN_P","P05156753","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Eugenia","alegrensis","Eugenia alegrensis",NA,"Beaurepaire, H.",NA,"1881","1",NA,"Brasil",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05156753' target='other'> <mi>dwc_moreinfo</mi></a>","P05156753","P05156753_01","Kiaersk.",NA,"7","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13444",NA,NA
"255","2015-09-04 20:35:02-03","MNHN","RECOLNAT_MNHN_P","P05156754","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Eugenia","alegrensis","Eugenia alegrensis",NA,"Beaurepaire, H.",NA,"1879","12",NA,"Brasil","Sete Pontes.","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05156754' target='other'> <mi>dwc_moreinfo</mi></a>","P05156754","P05156754_01","Kiaersk.",NA,"27","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"256","2015-09-04 20:35:02-03","MNHN","RECOLNAT_MNHN_P","P05156751","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Eugenia","alegrensis","Eugenia alegrensis",NA,"Regnell",NA,"1871","2",NA,"Brasil",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05156751' target='other'> <mi>dwc_moreinfo</mi></a>","P05156751","P05156751_01","Kiaersk.",NA,"8","Minas Gerais","-46.386100769043","-21.9235992431641",NA,NA,"Caldas",NA,NA,NA,"25710","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"257","2015-09-04 21:00:15-03","MNHN","RECOLNAT_MNHN_P","P05228769","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Myrciaria","cuspidata","Myrciaria cuspidata",NA,"Hassler, E.",NA,NA,"12",NA,"Paraguai","Sierra de Maracayú. In altoplanitie Yeruti","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05228769' target='other'> <mi>dwc_moreinfo</mi></a>","P05228769","P05228769_01","O.Berg",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5753",NA,NA
"258","2015-09-04 21:00:15-03","MNHN","RECOLNAT_MNHN_P","P05228770","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Myrciaria","cuspidata","Myrciaria cuspidata",NA,"Hassler, E.",NA,NA,"12",NA,"Paraguai","Sierra de Maracayú; In Altoplanitie; Yeruti","hb","Hassler, Plantae Paraguarienses <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05228770' target='other'> <mi>dwc_moreinfo</mi></a>","P05228770","P05228770_01","O.Berg",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5753",NA,NA
"259","2015-09-04 21:00:15-03","MNHN","RECOLNAT_MNHN_P","P05228764","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Myrciaria","cuspidata","Myrciaria cuspidata",NA,"Hassler, E.",NA,"1900","9",NA,"Paraguai","Cerros de Tobaty","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05228764' target='other'> <mi>dwc_moreinfo</mi></a>","P05228764","P05228764_01","O.Berg",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6226",NA,NA
"260","2015-09-04 21:00:15-03","MNHN","RECOLNAT_MNHN_P","P05228765","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Myrciaria","cuspidata","Myrciaria cuspidata",NA,"Muller",NA,"1880","1",NA,"Brasil",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05228765' target='other'> <mi>dwc_moreinfo</mi></a>","P05228765","P05228765_01","O.Berg",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"234",NA,NA
"261","2015-09-04 21:00:15-03","MNHN","RECOLNAT_MNHN_P","P05228766","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Myrciaria","cuspidata","Myrciaria cuspidata",NA,"Hassler, E.",NA,"1900","9",NA,"Paraguai","Cerros de Tobaty","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05228766' target='other'> <mi>dwc_moreinfo</mi></a>","P05228766","P05228766_01","O.Berg",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6483",NA,NA
"262","2015-09-04 21:00:15-03","MNHN","RECOLNAT_MNHN_P","P05228767","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Myrciaria","cuspidata","Myrciaria cuspidata",NA,"Hassler, E.",NA,"1901","1",NA,"Paraguai","In regione cursus superioris fluminies Apa","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05228767' target='other'> <mi>dwc_moreinfo</mi></a>","P05228767","P05228767_01","O.Berg",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8387",NA,NA
"263","2015-09-04 21:00:15-03","MNHN","RECOLNAT_MNHN_P","P05228768","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Myrciaria","cuspidata","Myrciaria cuspidata",NA,"Hassler",NA,"1902","1",NA,"Paraguai","In regione cursus superioris fl. Apa","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05228768' target='other'> <mi>dwc_moreinfo</mi></a>","P05228768","P05228768_01","O.Berg",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8387",NA,NA
"264","2015-09-04 21:00:15-03","MNHN","RECOLNAT_MNHN_P","P05228771","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Myrciaria","cuspidata","Myrciaria cuspidata",NA,"Hassler, E.",NA,NA,"10",NA,"Paraguai","In alto planitie et decliviis Sierra de Maracayú","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05228771' target='other'> <mi>dwc_moreinfo</mi></a>","P05228771","P05228771_01","O.Berg",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5119",NA,NA
"265","2015-09-04 21:00:15-03","MNHN","RECOLNAT_MNHN_P","P05228772","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Myrciaria","cuspidata","Myrciaria cuspidata",NA,"Hassler, E.",NA,NA,"12",NA,"Paraguai","Sierra de Maracayú. In regione fluminis Corrientes","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05228772' target='other'> <mi>dwc_moreinfo</mi></a>","P05228772","P05228772_01","O.Berg",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5869",NA,NA
"266","2015-09-04 21:00:15-03","MNHN","RECOLNAT_MNHN_P","P05228773","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Myrciaria","cuspidata","Myrciaria cuspidata",NA,"Pedersen, T.M.",NA,"1967","10",NA,"Paraguai","Estancia Carumbé. Distr. Lima. Dep. San Pedro","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05228773' target='other'> <mi>dwc_moreinfo</mi></a>","P05228773","P05228773_01","O.Berg",NA,"6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8515",NA,NA
"267","2015-09-04 21:00:15-03","MNHN","RECOLNAT_MNHN_P","P05228774","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Myrciaria","cuspidata","Myrciaria cuspidata",NA,"Hassler, E.",NA,NA,"12",NA,"Paraguai","Sierra de Maracayú. In regione fluminis Corrientes","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05228774' target='other'> <mi>dwc_moreinfo</mi></a>","P05228774","P05228774_01","O.Berg",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5869",NA,NA
"268","2019-05-09 14:25:53-03","MNHN","RECOLNAT_MNHN_P","P05229696","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Myrciaria","cuspidata","Myrciaria cuspidata",NA,"Fiebrig, K.",NA,"1909","1",NA,"Paraguai","Alto Paraná","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05229696' target='other'> <mi>dwc_moreinfo</mi></a>","P05229696","P05229696_01","O.Berg","Flores","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5872",NA,NA
"269","2019-05-10 10:07:26-03","MNHN","RECOLNAT_MNHN_P","P05229732","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Myrciaria","cuspidata","Myrciaria cuspidata",NA,"Claussen",NA,"1840","1",NA,"Brasil",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05229732' target='other'> <mi>dwc_moreinfo</mi></a>","P05229732","P05229732_01","O.Berg","Flores","1","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"270","2019-05-09 14:17:56-03","MNHN","RECOLNAT_MNHN_P","P06669347","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Myrciaria","cuspidata","Myrciaria cuspidata",NA,"Zardini, E.M.|Guerrero, L.",NA,"1995","5",NA,"Paraguai","Alto Paraná. Estancia Rio Bonito.","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06669347' target='other'> <mi>dwc_moreinfo</mi></a>","P06669347","P06669347_01","O.Berg","Flores","26",NA,"-54.80444","-25.60667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42685",NA,NA
"271","2015-09-04 19:47:32-03","MNHN","RECOLNAT_MNHN_P","P06669399","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Myrciaria","cuspidata","Myrciaria cuspidata",NA,"Hassler, E.",NA,NA,"1",NA,"Paraguai",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06669399' target='other'> <mi>dwc_moreinfo</mi></a>","P06669399","P06669399_01","O.Berg",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10732",NA,NA
"272","2015-09-04 19:47:32-03","MNHN","RECOLNAT_MNHN_P","P06669400","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Myrciaria","cuspidata","Myrciaria cuspidata",NA,"Balansa, B.",NA,"1832","11",NA,"Paraguai","Valleé de l´y-acan-Guazu, prés de Valenzuela","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06669400' target='other'> <mi>dwc_moreinfo</mi></a>","P06669400","P06669400_01","O.Berg",NA,"10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2504",NA,NA
"273","2016-03-09 18:11:29-03","MNHN","RECOLNAT_MNHN_P","P06669401","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Myrciaria","cuspidata","Myrciaria cuspidata",NA,"Pedersen, T.M.",NA,"1967","10",NA,"Paraguai","Estancia Carumbé. Distr. Llma. Dep. San Pedro","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06669401' target='other'> <mi>dwc_moreinfo</mi></a>","P06669401","P06669401_01","O.Berg",NA,"6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8515",NA,NA
"274","2019-05-09 14:11:27-03","MNHN","RECOLNAT_MNHN_P","P06669332","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Myrciaria","cuspidata","Myrciaria cuspidata",NA,"Reineck, E.M.|Czermak, J.",NA,"1898","11",NA,"Brasil",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06669332' target='other'> <mi>dwc_moreinfo</mi></a>","P06669332","P06669332_01","O.Berg","Flores","1","Rio Grande do Sul","-51.2299995422363","-30.0331001281738",NA,NA,"Porto Alegre",NA,NA,NA,"29946","auto",NA,NA,NA,NA,NA,NA,"400",NA,NA
"275","2015-09-04 19:47:31-03","MNHN","RECOLNAT_MNHN_P","P06669367","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Myrciaria","cuspidata","Myrciaria cuspidata",NA,"Rambo, B.",NA,"1933","1",NA,"Brasil",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06669367' target='other'> <mi>dwc_moreinfo</mi></a>","P06669367","P06669367_01","O.Berg","Flores","7","Rio Grande do Sul","-51.2299995422363","-30.0331001281738",NA,NA,"Porto Alegre",NA,NA,NA,"29946","auto",NA,NA,NA,NA,NA,NA,"I 3873",NA,NA
"276","2016-04-04 15:11:28-03","MNHN","RECOLNAT_MNHN_P","P05229002","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Myrciaria","cuspidata","Myrciaria cuspidata",NA,"Reitz|Klein",NA,"1965","12",NA,"Brasil","Rio das Mortes","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05229002' target='other'> <mi>dwc_moreinfo</mi></a>","P05229002","P05229002_01","O.Berg","Flores","18","Paraná","-49.7057991027832","-24.2511005401611","850",NA,"Jaguariaíva",NA,NA,NA,"44368","auto",NA,NA,NA,NA,NA,NA,"17918",NA,NA
"277","2015-09-04 21:16:42-03","MNHN","RECOLNAT_MNHN_P","P05228951","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Myrciaria","minensis","Myrciaria minensis",NA,"Allemão|Cysneiros",NA,NA,NA,NA,"Brasil",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05228951' target='other'> <mi>dwc_moreinfo</mi></a>","P05228951","P05228951_01","O.Berg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"693",NA,NA
"278","2016-04-04 15:12:50-03","MNHN","RECOLNAT_MNHN_P","P05228952","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Myrciaria","minensis","Myrciaria minensis",NA,"Hassler",NA,"1885","12",NA,"Paraguai","In campis arenosis prope Itacurubi","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05228952' target='other'> <mi>dwc_moreinfo</mi></a>","P05228952","P05228952_01","O.Berg",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1568",NA,NA
"279","2020-10-01 14:24:17-03","JBB","HEPH","5800","S","Plantae","Dicotyledon","Myrtales","Myrtaceae","Myrciaria","cuspidata","Myrciaria cuspidata",NA,"Kummrow, R","2760","1986","05","Southern America","Brasil","São Luis do Puruna",NA,NA,NA,NA,"O.Berg","Hatschbach, G","20","Paraná","-49.6356010437012","-25.5839004516602",NA,NA,"Balsa Nova","1986",NA,NA,"27346","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"280","2020-12-11 11:39:36-03","UFMG","BHCB","92865","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Myrciaria","cuspidata","Myrciaria cuspidata",NA,"Echternacht, LA; Mota, RC da","989","2005","05","Southern America","Brasil","Reserva Nat. Do Matutu, Macieira.",NA,"Arboreto em borba de mata ombrófila mista altimontana. Frutos imaturos verdes, maduros vermelhos.","BHCB009937",NA,"O.Berg",NA,"20","Minas Gerais","-45.123889","-22.147417","1745","1745","Aiuruoca","2012","12",NA,NA,NA,"-45.123889","-22.147417",NA,NA,NA,NA,NA,NA,NA
"281","2020-12-11 11:39:36-03","UFMG","BHCB","51675","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Myrciaria","cuspidata","Myrciaria cuspidata",NA,"Costa, LVC; Amado, JC","s.n.","2003","03","Southern America","Brasil","Rio Peruaçu.",NA,"Cerrado. Arbusto",NA,NA,"O.Berg",NA,"20","Minas Gerais","-44.57","-14.941389",NA,NA,"Itacarambi",NA,NA,NA,NA,NA,"-44.57","-14.941389",NA,NA,NA,NA,NA,NA,NA
"282","2020-12-11 11:39:36-03","UFMG","BHCB","137402","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Myrciaria","cuspidata","Myrciaria cuspidata",NA,"Santos, MF; Marques, JBC","432","2008","10","Southern America","Brasil","APA do Parque Nacional da Serra do Cipó, Distrito de Santana do Rio Preto (Cabeça de Boi) .Margem do Rio Preto, estrada das posses, a ca. de 4 km de Sta. do Rio Preto.",NA,"Arvoreta, 1,5 m alt. Tronco liso, descamante. Frutos verdes a vináceos.",NA,NA,"O.Berg",NA,"25","Minas Gerais","-43.416917","-19.409611",NA,NA,"Itambé do Mato Dentro",NA,NA,NA,NA,NA,"-43.416917","-19.409611",NA,NA,NA,NA,NA,NA,NA
"283","2020-12-11 11:39:36-03","UFMG","BHCB","171696","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Myrciaria","cuspidata","Myrciaria cuspidata",NA,"Santos, RM; Vieira, FA; Carneiro-Torres, DS; Castro, MMS","1377","2007","06","Southern America","Brasil","Dunas, Caatinga de areia.",NA,"Arbusto ca. 3,0m alt. Botões florais brancos.","BHCB016359",NA,"O.Berg",NA,"19","Bahia","-42.890833","-10.119722","457","457","Pilão Arcado","2010","03",NA,NA,NA,"-42.890833","-10.119722",NA,NA,NA,NA,NA,NA,NA
"284","2020-12-11 11:39:36-03","UFMG","BHCB","185887","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Myrciaria","cuspidata","Myrciaria cuspidata",NA,"Gontijo, FD; Tameirão Neto, E; Souza, DT","901","2014","08","Southern America","Brasil",NA,NA,"Arbóreo; Floração; Borda de FES; Floresta estacional semidecidual","BHCB185887",NA,"O.Berg",NA,"26","Minas Gerais","-43.290761","-19.408817","634","634","Itambé do Mato Dentro","2015","05","18",NA,NA,"-43.290761","-19.408817",NA,NA,NA,NA,NA,NA,NA
"285","2020-12-11 11:39:36-03","UFMG","BHCB","186141","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Myrciaria","cuspidata","Myrciaria cuspidata",NA,"Gontijo, FD","511","2014","11","Southern America","Brasil",NA,NA,"Arbóreo; Frutificação; Altura 2m. Subbosque de FES; Floresta estacional semidecidual","BHCB186141",NA,"O.Berg",NA,"12","Minas Gerais","-43.380494","-18.974936",NA,NA,"Conceição do Mato Dentro","2015","05","18",NA,NA,"-43.380494","-18.974936",NA,NA,NA,NA,NA,NA,NA
"286","2020-12-11 11:39:36-03","UFMG","BHCB","27309","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Myrciaria","cuspidata","Myrciaria cuspidata",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"O.Berg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"287","2020-12-11 11:39:36-03","UFMG","BHCB","28961","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Myrciaria","cuspidata","Myrciaria cuspidata",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"O.Berg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"288","2020-12-11 11:39:36-03","UFMG","BHCB","46883","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Myrciaria","cuspidata","Myrciaria cuspidata",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"O.Berg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"289","2020-12-11 11:39:36-03","UFMG","BHCB","18080","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Myrciaria","cuspidata","Myrciaria cuspidata",NA,"Stehmann, JR","s.n.","1990","05","Southern America","Brasil",NA,NA,NA,NA,NA,"O.Berg",NA,"27","Minas Gerais","-43.3210983276367","-19.414400100708",NA,NA,"Itambé do Mato Dentro",NA,NA,NA,"22479","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"290","2020-12-11 11:39:36-03","UFMG","BHCB","28609","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Myrciaria","cuspidata","Myrciaria cuspidata",NA,NA,"s.n.",NA,NA,"Southern America","Brasil",NA,NA,NA,NA,NA,"O.Berg",NA,NA,"Minas Gerais","-43.3210983276367","-19.414400100708",NA,NA,"Itambé do Mato Dentro",NA,NA,NA,"22479","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"291","2020-12-11 11:39:36-03","UFMG","BHCB","95296","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Myrciaria","cuspidata","Myrciaria cuspidata",NA,"Mota, NFO; Viana, PL; Almeida, TE","524","2005","09","Southern America","Brasil","Área de PCH. Rio Santo Antônio",NA,"Arvoreta dominando o subbosque das matas, fruto negros",NA,NA,"O.Berg",NA,"24","Minas Gerais","-43.4249992370605","-19.0372009277344",NA,NA,"Conceição do Mato Dentro",NA,NA,NA,"60318","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"292","2020-12-11 11:39:36-03","UFMG","BHCB","116859","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Myrciaria","cuspidata","Myrciaria cuspidata",NA,"Sanches, JH; Onofre, FF; Dechoum, MS; Rodrigues, LRNJr; Zaneti, BB; Souza, VC de; Tamashiro","96","2007","04","Southern America","Brasil","Fazenda Farofa",NA,"Erva terrestre, em campo limpo, solo areno argiloso. Área não queimada. Ocasional. Sépalas verdes, p",NA,NA,"O.Berg",NA,"06","Santa Catarina","-49.9444007873535","-27.7444000244141",NA,NA,"Bocaina do Sul",NA,NA,NA,"18696","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"293","2020-12-11 11:39:36-03","UFMG","BHCB","96808","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Myrciaria","cuspidata","Myrciaria cuspidata",NA,"Sobral, M; Larocca, J","10291","2006","01","Southern America","Brasil","Fazenda Mundial",NA,"Subarbusto 0,4 m, em cerrado; flores em botão.","BHCB056162","BHCB056162","O.Berg",NA,"10","Tocantins","-48.3602981567383","-10.2128000259399",NA,NA,"Palmas",NA,NA,NA,"62375","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"294","2020-12-11 11:39:36-03","UFMG","BHCB","116925","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Myrciaria","cuspidata","Myrciaria cuspidata",NA,"Torezan; Arima, LIA; Pimenta, JA; Resende, JCF; Sifuentes, DVO; Torezan, JM","700","1997","12","Southern America","Brasil","Fazenda Santa Maria",NA,"Arvore crescendo em área de Cerrado",NA,NA,"O.Berg",NA,"16","São Paulo","-49.1399993896484","-24.3099994659424",NA,NA,"Bom Sucesso de Itararé",NA,NA,NA,"14955","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"295","2020-12-11 11:39:36-03","UFMG","BHCB","197837","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Myrciaria","cuspidata","Myrciaria cuspidata",NA,"Mazine, FF; Capelo, FA; Lucas, E; Silva, JM","977","2003","11","Southern America","Brasil","Parque Estadual de Guartelá, acesso ao canyon",NA,"Arbusto ca. 1m, flores brancas","BHCB197837",NA,"O.Berg",NA,"03","Paraná","-50.4136009216309","-24.5093994140625",NA,NA,"Tibagi","2003","11",NA,"56988","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
