"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","infraspecificEpithet","typeStatus","yearIdentified","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","previousCatalogNumber","sex"
"43","2020-06-29 11:32:06-03","UFRJ","RFA","23447","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","confusa","Coccoloba confusa","Howard","C.M. Rizzini","D. Araújo; N.C. Maciel; A. Magnanini","4196","1980","12","05",NA,"Brasil","Rio de Janeiro","Angra dos Reis","Ilha Grande, Praia do Sul","-44.3180999755859","-23.0067005157471",NA,NA,NA,"Arbusto ca. 2 m alt., umbrófilo. Botões esverdeados","RFA47661",NA,NA,NA,"1991","32988","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44","2020-06-29 11:32:06-03","UFRJ","RFA","23453","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","confusa","Coccoloba confusa","Howard","C.M. Rizzini","D. Araújo; H.C. Lima","8944","1989","05","31",NA,"Brasil","Rio de Janeiro","Arraial do Cabo","Morro do Miranda","-42.0278015136719","-22.966100692749",NA,NA,NA,"Arbusto ca. 1 m altura, heliófilo. Frutos roxos","RFA47650",NA,NA,NA,"1991","25964","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","2020-06-29 11:32:06-03","UFRJ","RFA","23452","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","confusa","Coccoloba confusa","Howard","C.M. Rizzini","D. Araújo; L. Trindade; A. Gastão","8338","1987","12","10",NA,"Brasil","Rio de Janeiro","Cabo Frio","Sistema de Dunas Dama Branca","-42.0186004638672","-22.8794002532959",NA,NA,NA,"Arbusto ca. 2 m altura, heliófilo. Frutos verdes","RFA47653",NA,NA,NA,"1991","40069","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2020-06-29 11:32:06-03","UFRJ","RFA","20016","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","confusa","Coccoloba confusa","Howard","C.M. Rizzini","P. Occhioni","8946","1979","05","30",NA,"Brasil","Rio de Janeiro","Duque de Caxias","Saracuruna, próx. a Caxias","-43.3116989135742","-22.7856006622314",NA,NA,NA,"Arbusto escandente, fruto imaturo","RFA47646",NA,NA,NA,NA,"34388","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2020-06-29 11:32:06-03","UFRJ","RFA","23446","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","confusa","Coccoloba confusa","Howard","C.M. Rizzini","D. Araújo","4694","1981","11","25",NA,"Brasil","Rio de Janeiro","Itaguaí","Coroa Grande","-43.7752990722656","-22.8521995544434",NA,NA,NA,"Semiescandente, heliófilo. Frutos verdes","RFA47663",NA,NA,NA,"1991","17747","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2020-06-29 11:32:06-03","UFRJ","RFA","23449","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","confusa","Coccoloba confusa","Howard","C.M. Rizzini","D. Araújo; N.C. Maciel","7059","1985","11","25",NA,"Brasil","Rio de Janeiro","Macaé","Brejo Grande","-41.7868995666504","-22.3708000183105",NA,NA,NA,"Arbusto ca. 1,7 m altura, heliófilo. Flores verdes","RFA47659",NA,NA,NA,"1991","47209","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2020-06-29 11:32:06-03","UFRJ","RFA","23451","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","confusa","Coccoloba confusa","Howard","C.M. Rizzini","D. Araújo; N.C. Maciel","4273","1981","02","10",NA,"Brasil","Rio de Janeiro","Macaé","Restinga de Cabiúnas, margem esquerda da lagoa","-41.7868995666504","-22.3708000183105",NA,NA,NA,"Arbusto ca. 1 m altura, heliófilo. Frutos verdes","RFA47666",NA,NA,NA,"1991","47209","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2020-06-29 11:32:06-03","UFRJ","RFA","23448","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","confusa","Coccoloba confusa","Howard","C.M. Rizzini","D. Araújo; N.C. Maciel","4667","1981","11","09",NA,"Brasil","Rio de Janeiro","Macaé","Restinga de Cabiúnas, margem esquerda da lagoa","-41.7868995666504","-22.3708000183105",NA,NA,NA,"Arbusto ca. 2 m altura, heliófilo. Flores verde-esbranquiçadas","RFA47660",NA,NA,NA,"1991","47209","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2020-11-13 09:20:43-03","UFRJ","RFA","18439","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","confusa","Coccoloba confusa","Howard","C.M. Rizzini","C.T. Rizzini",NA,"1971","11","12",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Barra da Tijuca","-43.2075004577637","-22.9027996063232",NA,NA,NA,"Arvoreta ca. 3 m altura; flores verdes","RFA47648",NA,NA,NA,"1976","57442","auto",NA,NA,"12","06",NA,NA,NA,NA,NA,NA
"52","2020-06-29 11:32:06-03","UFRJ","RFA","18544","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","declinata","Coccoloba declinata","(Vell.) Mart.","C.M. Rizzini","P. Occhioni; Silas","8349","1978","03",NA,NA,"Brasil","Rio de Janeiro","Duque de Caxias","Saracuruna, próximo a Caxias","-43.3116989135742","-22.7856006622314",NA,NA,NA,"Arbusto, flor esverdeada","RFA47671",NA,NA,NA,NA,"34388","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2020-11-24 17:10:58-03","UTFPR","DVPR","3682","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Polygonaceae","Coccoloba","declinata","Coccoloba declinata","(Vell.) Mart.","Siqueira, GS","Caxambu, MG; et al.","4532","2013","02","02",NA,"Brasil","Espirito Santo","Sooretama","Reserva Natural da Vale- RNV.","-40.03532","-19.08464","57","57",NA,"árvore, ca. 5 m, heliófita. Frutos imaturos verdes.; Relevo: suave-ondualdo. Orla de floresta.","DVPR003682",NA,NA,NA,"2013",NA,NA,"-40.03532","-19.08464","02","04",NA,NA,NA,NA,NA,NA
"54","2021-03-30 12:47:09-03","EAO","IAN","171251","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Polygonaceae","Coccoloba","confusa","Coccoloba confusa","R.A.Howard","Brito, JM de","Sothers, CA","227","1994","10","07","Southern America","Brasil","Amazonas","Manaus","Reserva Florestal Ducke, Manaus-Itacoatiara, km 26. Próximo à entrada da reserva. Floresta de Baixio. Solo arenoso.","-59.966667","-2.883333",NA,NA,NA,"Liana lenhosa de 6m de altura. Frutos imaturos verdes.","IAN171251",NA,NA,NA,"1998",NA,NA,"-59.966667","-2.883333","06",NA,NA,NA,NA,NA,NA,NA
"55","2021-03-30 12:47:09-03","EAO","IAN","171683","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Polygonaceae","Coccoloba","confusa","Coccoloba confusa","R.A.Howard","Souza, MAD de","Costa, MAS da; Silva, CF da","453","1995","12","19","Southern America","Brasil","Amazonas","Manaus","Reserva Florestal Ducke, Manaus-Itacoatiara, km 26. Estrada torre-acará. Floresta de Vertente. Planta fichada: 3568-99.","-59.966667","-2.883333",NA,NA,NA,"Liana lenhosa. Indivíduo caído na estrada para o Acará. Ao corte, casca morta fina castanho-claro, cheiro forte não agradável. Flores pequenas em espiga verde-clara, anteras amareladas.","IAN171683",NA,NA,NA,"1997",NA,NA,"-59.966667","-2.883333","06",NA,NA,NA,NA,NA,NA,NA
"56","2021-03-30 12:47:09-03","EAO","IAN","105173","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Polygonaceae","Coccoloba","declinata","Coccoloba declinata","(Vell.) Mart.","Melo, E de","Oliveira, E","433","1960","01","27","Southern America","Brasil","Pará",NA,"Km 129 da Rodovia Belém-Brasília.",NA,NA,NA,NA,NA,"Cipó sobre árvores, flores alvas, mata de terra firme","IAN105173",NA,NA,NA,"2005",NA,NA,NA,NA,"11",NA,NA,NA,NA,NA,NA,NA
"57","2021-03-30 12:47:09-03","EAO","IAN","119565","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Polygonaceae","Coccoloba","declinata","Coccoloba declinata","(Vell.) Mart.","Melo, E de","Belém, RP","1147","1965","05","26","Southern America","Brasil","Bahia",NA,"Centro de pesquisa do cacau (CEPEC).",NA,NA,NA,NA,NA,"Árvore pequena de 2m x 8cm de diâmetro, fruto verde.","IAN119565",NA,NA,NA,"2005",NA,NA,NA,NA,"10",NA,NA,NA,NA,NA,NA,NA
"58","2021-03-30 12:47:09-03","EAO","IAN","119565","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Polygonaceae","Coccoloba","declinata","Coccoloba declinata","(Vell.) Mart.","Melo, E de","Belém, RP","1147","1965","05","26","Southern America","Brasil","Bahia",NA,"Centro de pesquisa do cacau (CEPEC).",NA,NA,NA,NA,NA,"Árvore pequena de 2m x 8cm de diâmetro, fruto verde.","IAN119565",NA,NA,NA,"2005",NA,NA,NA,NA,"10",NA,NA,NA,NA,NA,NA,NA
"59","2021-03-30 12:47:09-03","EAO","IAN","69182","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Polygonaceae","Coccoloba","declinata","Coccoloba declinata","(Vell.) Mart.","Melo, E de","Black, GA","11349","1951","02","10","Southern America","Brasil","Distrito Federal",NA,"Serra do Pão de Açucar.",NA,NA,NA,NA,NA,"Arbusto escandente.","IAN069182",NA,NA,NA,"2005",NA,NA,NA,NA,"10",NA,NA,NA,NA,NA,NA,NA
"60","2021-03-30 12:47:09-03","EAO","IAN","69182","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Polygonaceae","Coccoloba","declinata","Coccoloba declinata","(Vell.) Mart.","Melo, E de","Black, GA","11349","1951","02","10","Southern America","Brasil","Distrito Federal",NA,"Serra do Pão de Açucar.",NA,NA,NA,NA,NA,"Arbusto escandente.","IAN069182",NA,NA,NA,"2005",NA,NA,NA,NA,"10",NA,NA,NA,NA,NA,NA,NA
"61","2021-03-30 12:47:09-03","EAO","IAN","71608","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Polygonaceae","Coccoloba","declinata","Coccoloba declinata","(Vell.) Mart.","Melo, E de","Pires, JM","4010","1952","01","23","Southern America","Brasil","Pará",NA,"Alto Tapajós, Vila Nova, perto de Cachoeira do Chacorão, terra firme.",NA,NA,NA,NA,NA,NA,"IAN071608",NA,NA,NA,"2005",NA,NA,NA,NA,"10",NA,NA,NA,NA,NA,NA,NA
"62","2021-03-30 12:47:09-03","EAO","IAN","71608","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Polygonaceae","Coccoloba","declinata","Coccoloba declinata","(Vell.) Mart.","Melo, E de","Pires, JM","4010","1952","01","23","Southern America","Brasil","Pará",NA,"Alto Tapajós, Vila Nova, perto de Cachoeira do Chacorão, terra firme.",NA,NA,NA,NA,NA,NA,"IAN071608",NA,NA,NA,"2005",NA,NA,NA,NA,"10",NA,NA,NA,NA,NA,NA,NA
"63","2021-03-30 12:47:09-03","EAO","IAN","32179","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Polygonaceae","Coccoloba","declinata","Coccoloba declinata","(Vell.) Mart.","Melo, E de","Guedes, TN","21","1947","09","25","Southern America","Brasil","Amazonas","Manaus","Arredores do Nundu, capoeira na areia.","-60.0250015258789","-3.10193991661072",NA,NA,NA,"Cipó pequeno, flor branca esverdeada.","IAN032179","IAN032179 IAN032179_1 IAN032179_e",NA,NA,"2005","138090","auto",NA,NA,"10",NA,NA,NA,NA,NA,NA,NA
"64","2021-03-30 12:47:09-03","EAO","IAN","32179","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Polygonaceae","Coccoloba","declinata","Coccoloba declinata","(Vell.) Mart.","Melo, E de","Guedes, TN","21","1947","09","25","Southern America","Brasil","Amazonas","Manaus","Arredores do Nundu, capoeira na areia.","-60.0250015258789","-3.10193991661072",NA,NA,NA,"Cipó pequeno, flor branca esverdeada.","IAN032179","IAN032179 IAN032179_1 IAN032179_e",NA,NA,"2005","138090","auto",NA,NA,"10",NA,NA,NA,NA,NA,NA,NA
"65","2021-03-30 12:47:09-03","EAO","IAN","121716","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Polygonaceae","Coccoloba","declinata","Coccoloba declinata","(Vell.) Mart.","Melo, E de","Pires, JM","11006","1967","06","21","Southern America","Brasil","Pará","Belém","IPEAN.Terra firme.","-48.5043983459473","-1.4558299779892",NA,NA,NA,"Cipó, flor branca.","IAN121716",NA,NA,NA,"2005","48462","auto",NA,NA,"10",NA,NA,NA,NA,NA,NA,NA
"66","2021-03-30 12:47:09-03","EAO","IAN","121716","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Polygonaceae","Coccoloba","declinata","Coccoloba declinata","(Vell.) Mart.","Melo, E de","Pires, JM","11006","1967","06","21","Southern America","Brasil","Pará","Belém","IPEAN.Terra firme.","-48.5043983459473","-1.4558299779892",NA,NA,NA,"Cipó, flor branca.","IAN121716",NA,NA,NA,"2005","48462","auto",NA,NA,"10",NA,NA,NA,NA,NA,NA,NA
"67","2021-03-30 12:47:09-03","EAO","IAN","116951","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Polygonaceae","Coccoloba","declinata","Coccoloba declinata","(Vell.) Mart.","Melo, E de","Prance, GT","1266","1965","07","04","Southern America","Brasil","Pará","Belém","Mata da serraria Santa Luzia, grounds of IAN, Belém.","-48.5043983459473","-1.4558299779892",NA,NA,NA,"Liana in tall trees. flowers green, anthers white.","IAN116951",NA,NA,NA,"2005","48462","auto",NA,NA,"10",NA,NA,NA,NA,NA,NA,NA
"68","2021-03-30 12:47:09-03","EAO","IAN","116951","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Polygonaceae","Coccoloba","declinata","Coccoloba declinata","(Vell.) Mart.","Melo, E de","Prance, GT","1266","1965","07","04","Southern America","Brasil","Pará","Belém","Mata da serraria Santa Luzia, grounds of IAN, Belém.","-48.5043983459473","-1.4558299779892",NA,NA,NA,"Liana in tall trees. flowers green, anthers white.","IAN116951",NA,NA,NA,"2005","48462","auto",NA,NA,"10",NA,NA,NA,NA,NA,NA,NA
"69","2021-03-30 12:47:09-03","EAO","IAN","11317","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Polygonaceae","Coccoloba","declinata","Coccoloba declinata","(Vell.) Mart.","Melo, E de","Archer, WA","7830","1942","11","16","Southern America","Brasil","Pará","Belém","South forest of the IAN, liane.","-48.5043983459473","-1.4558299779892",NA,NA,NA,"Liane. Flr. white.","IAN011317","IAN011317",NA,NA,"2005","48462","auto",NA,NA,"11",NA,NA,NA,NA,NA,NA,NA
"70","2019-10-09 11:23:03-03","UFBA","ALCB","23846","PreservedSpecimen","Plantae","Dicotyledon",NA,"Polygonaceae","Coccoloba","confusa","Coccoloba confusa","How.","Melo, E","Guedes, ML","2278","1990","02","15","Southern America","Brasil","Pernambuco","Recife","Mata de Dois Irmãos","-34.8810997009277","-8.05389022827148",NA,NA,NA,"4m. Folhas discolores com frutos verdes.",NA,NA,NA,NA,"1999","18865","auto",NA,NA,"11",NA,NA,NA,NA,NA,NA,NA
"71","2019-10-09 11:23:03-03","UFBA","ALCB","027286","PreservedSpecimen","Plantae","Dicotyledon",NA,"Polygonaceae","Coccoloba","confusa","Coccoloba confusa","How.","Melo, E","Guedes, ML","2278","1990","02","15","Southern America","Brasil","Pernambuco",NA,"Mata de Dois Irmãos.","-34.866667","-8.05",NA,NA,NA,"4m de altura. Folhas discolores com frutos verdes.",NA,NA,NA,NA,"1999",NA,NA,"-34.866667","-8.05","10",NA,NA,NA,NA,NA,NA,NA
"72","2019-10-09 11:23:03-03","UFBA","ALCB","24646","PreservedSpecimen","Plantae","Dicotyledon",NA,"Polygonaceae","Coccoloba","confusa","Coccoloba confusa","How.","Melo, E","Bautista, HP; Faria, LSS","1142","1985","11","01","Southern America","Brasil","Bahia","Santa Cruz Cabrália","Extremo Sul, Área da Estação Ecológica do Pau-brasil (ESPAB), a ca. de 16 km a W de Porto Seguro na Rod. BR-367 (Porto Seguro/ Eunápolis)","-39.133333","-16.383333","40","40",NA,"Cachos minutifloros.",NA,NA,NA,NA,"1994",NA,NA,"-39.133333","-16.383333","05",NA,NA,NA,NA,NA,NA,NA
"73","2019-10-09 11:23:03-03","UFBA","ALCB",NA,"PreservedSpecimen","Plantae","Dicotyledon",NA,"Polygonaceae","Coccoloba","declinata","Coccoloba declinata","(Vell.) Mart.",NA,"Mattos Silva, LA; B.R. dos Santos","4531","2002","06","15","Southern America","Brasil","Bahia","Buerarema","Litoral Sul, Propriedade 'Assentamento Dois Irmãos' (460,7 ha), situada no Km 36 da Rod. Ilhéus/ Buerarema (BA 251), 9Km antes da cidade de Buerarema","-39.2997016906738","-14.959400177002",NA,NA,NA,"6m. Frutos imaturos, cor verde.; Mata Atlântica. Solo argiloso.",NA,NA,NA,NA,NA,"14251","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2019-10-09 11:23:03-03","UFBA","ALCB","121271","PreservedSpecimen","Plantae","Dicotyledon",NA,"Polygonaceae","Coccoloba","declinata","Coccoloba declinata","(Vell.) Mart.","Gomes, FS","Gomes, FS","1490","2013","03","27","Southern America","Brasil","Bahia","Una",NA,"-39.184722","-15.297222",NA,NA,NA,"Folhas cartáceas, discolores. Material estéril.","ALCB049624","ALCB049624",NA,NA,"2013",NA,NA,"-39.184722","-15.297222","11",NA,NA,NA,NA,NA,NA,NA
"75","2019-10-09 11:23:03-03","UFBA","ALCB","30889","PreservedSpecimen","Plantae","Dicotyledon",NA,"Polygonaceae","Coccoloba","declinata","Coccoloba declinata","(Vell.) Mart.","Melo, E; et al.","Hage, JL; Sant'Ana, SC de; Jardim, JG; Amorim, AMA; Santos, EB dos","2370","1993","03","11","Southern America","Brasil","Bahia","Una","Litoral Sul, Reserva Biológica do Mico-leão (IBAMA). Entrada no km 46 da Rod. BA-001Ilhéus/ Una","-39.083333","-15.15",NA,NA,NA,"Escandente. Frutos imaturos verdes.",NA,NA,NA,NA,"1994",NA,NA,"-39.083333","-15.15",NA,NA,NA,NA,NA,NA,NA,NA
"76","2019-10-09 11:23:03-03","UFBA","ALCB",NA,"PreservedSpecimen","Plantae","Dicotyledon",NA,"Polygonaceae","Coccoloba","declinata","Coccoloba declinata","(Vell.) Mart.","Melo, E","Jardim, JG; Heiduck, S; Souza, G","672","1995","07","29","Southern America","Brasil","Bahia","Una","Litoral Sul, Estação Experimental Lemos Maia (ESMAI/CEPLAC). µrea de Primatas,próximo da cidade lado N","-39.25","-15.133333",NA,NA,NA,"escandente, 2,0 m. Folhas verdes, concolores. Frutos imaturos verdes.",NA,NA,NA,NA,"1999",NA,NA,"-39.25","-15.133333","03",NA,NA,NA,NA,NA,NA,NA
"77","2019-10-09 11:23:03-03","UFBA","ALCB","58346","PreservedSpecimen","Plantae","Dicotyledon",NA,"Polygonaceae","Coccoloba","declinata","Coccoloba declinata","(Vell.) Mart.",NA,"Queiroz, LP de; Lemos, S; Pirani, JR; Kallunki, J","3046","1993","01","28","Southern America","Brasil","Bahia","Feira de Santana","Paraguaçu, Serra do São José. Faz. Boa Vista","-39.666667","-12.7",NA,NA,NA,"Ca. de 3,5m. Folhas cartáceas; face adaxial verde-escura e a abaxial mais clara, ambas brilhantes. Pedúnculo verde. Frutos imaturos verdes.",NA,NA,NA,NA,NA,NA,NA,"-39.666667","-12.7",NA,NA,NA,NA,NA,NA,NA,NA
"78","2019-10-09 11:23:03-03","UFBA","ALCB","21534","PreservedSpecimen","Plantae","Dicotyledon",NA,"Polygonaceae","Coccoloba","declinata","Coccoloba declinata","(Vell.) Mart.","Rizzini","Pereira, OJ; et al.","1192","1987","10","21","Southern America","Brasil","Espírito Santo","Vila Velha","Jacaranema","-40.2924995422363","-20.3297004699707",NA,NA,NA,"4m.",NA,NA,NA,NA,"1988","27156","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2020-02-08 08:56:12-03","NBC","NL-BOTANY","U.1535617","PreservedSpecimen","Plantae",NA,"Caryophyllales","Polygonaceae","Coccoloba","confusa","Coccoloba confusa","R.A.Howard","Souza MAD de; Brito JM","Costa MAS; Silva CF da",NA,"1995","12","19","Southern America","Brazil","Amazonas",NA,NA,"-59.966667","-2.883333",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1535617 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1535617","NL-U1535617",NA,NA,"1997",NA,NA,"-59.966667","-2.883333","06","01","Magnoliopsidae","U 0083731",NA,NA,NA,NA
"80","2020-02-08 08:56:12-03","NBC","NL-BOTANY","U.1535615","PreservedSpecimen","Plantae",NA,"Caryophyllales","Polygonaceae","Coccoloba","confusa","Coccoloba confusa","R.A.Howard","Souza MAD de; Brito JM de","Sothers CA",NA,"1994","10","07","Southern America","Brazil","Amazonas",NA,NA,"-59.966667","-2.883333",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1535615 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1535615","NL-U1535615",NA,NA,"1998",NA,NA,"-59.966667","-2.883333","06","01","Magnoliopsidae","U 0070000",NA,NA,NA,NA
"81","2020-02-08 08:56:12-03","NBC","NL-BOTANY","U.1519542","PreservedSpecimen","Plantae",NA,"Caryophyllales","Polygonaceae","Coccoloba","confusa","Coccoloba confusa","R.A.Howard",NA,"Prance GT; Rodrigues WA; Ramos JF; Farias LG",NA,"1968","11","14","Southern America","Bolivia",NA,NA,"Plants of Bolivian Amazonia. State of Pando. South bank of Rio Abuna, 5km above mouth. Forest on terra firme.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1519542 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1519542","NL-U1519542",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"82","2020-02-08 08:56:12-03","NBC","NL-BOTANY","U.1535613","PreservedSpecimen","Plantae",NA,"Caryophyllales","Polygonaceae","Coccoloba","confusa","Coccoloba confusa","R.A.Howard",NA,"Krukoff BA",NA,"1934","10","12","Southern America","Brazil",NA,NA,"Basin of Rio Madeira. State of Amazonas: Municipality Humayta, near Livramento, on Rio Livramento.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1535613 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1535613","NL-U1535613",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"83","2020-02-08 08:56:12-03","NBC","NL-BOTANY","U.1535614","PreservedSpecimen","Plantae",NA,"Caryophyllales","Polygonaceae","Coccoloba","confusa","Coccoloba confusa","R.A.Howard",NA,"Prance GT; Pena BS; Ramos JF",NA,"1967","01","04","Southern America","Brazil",NA,NA,"Brazilian Amazonia. State of Amazonas. Manaus and vicinity. Road Manaus (Cacau-Pireira) to Manacapuru, track from km 17.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1535614 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1535614","NL-U1535614",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"84","2020-02-08 08:56:12-03","NBC","NL-BOTANY","U.1535616","PreservedSpecimen","Plantae",NA,"Caryophyllales","Polygonaceae","Coccoloba","confusa","Coccoloba confusa","R.A.Howard","Souza MAD de; Brito JM","Costa MAS; Silva CF da",NA,"1995","12","19","Southern America","Brazil","Amazonas",NA,NA,"-59.966667","-2.883333",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1535616 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1535616","NL-U1535616",NA,NA,"1997",NA,NA,"-59.966667","-2.883333","06","01","Magnoliopsidae","U 0083732",NA,NA,NA,NA
"85","2020-02-08 08:56:12-03","NBC","NL-BOTANY","L.1667503","PreservedSpecimen","Plantae",NA,"Caryophyllales","Polygonaceae","Coccoloba","declinata","Coccoloba declinata","(Vell.) Mart.",NA,"Riedel L",NA,"1832","08","01","Southern America","Brazil",NA,NA,"in umbrosis humidiuse, Brasilia, pr. R. Janeiro.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1667503 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1667503","NL-L1667503",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
