"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","fieldNumber","individualCount","typeStatus","infraspecificEpithet","relatedCatalogItem"
"147","2019-09-04 19:47:12-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Rubiaceae","Psychotria","umbelluligera","Psychotria umbelluligera brevipes",NA,NA,"A. Glaziou","8738",NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"Holotype","brevipes",NA
"148","2020-02-20 14:37:25-03","IAC","IAC","29780","S","Plantae",NA,NA,"Rubiaceae-220.Rubioideae-Palicoureeae","Margaritopsis","cymuligera","Margaritopsis cymuligera","(Müll.Arg.) C.M.Taylor","C.M. Taylor","L.C. Bernacci et al.","1037","1995","01","10",NA,"Brasil","São Paulo","Pariquera-Açu","IAC, Estação Experimental, área nativa","-47.8825","-24.608333",NA,NA,NA,"Identificação apud SP 300651 (SpLink)!",NA,NA,"2007","06","30","-47.882500","-24.608333",NA,NA,NA,NA,NA,NA,NA,NA
"149","2019-06-24 08:11:42-03","IAC","IAC","38305","S","Plantae",NA,NA,"Rubiaceae-221.Rubioideae-Psychotrieae","Psychotria","birotula","Psychotria birotula","L.B.Sm. & Downs","S.L. Jung-Mendaçolli","E.R. Batista et al.","32","1999","01","06",NA,"Brasil","São Paulo","Pariquera-Açu","km 78 da estrada Pariquera, Iguape","-47.8811","-24.715",NA,NA,NA,NA,NA,NA,"1999","08","17","-47.8811","-24.7150",NA,NA,NA,NA,NA,NA,NA,NA
"150","2019-06-24 08:11:42-03","IAC","IAC","38327","S","Plantae",NA,NA,"Rubiaceae-221.Rubioideae-Psychotrieae","Psychotria","birotula","Psychotria birotula","L.B.Sm. & Downs","S.L. Jung-Mendaçolli","s/col.","s/nº","1999","01","15",NA,"Brasil","São Paulo",NA,"Litoral Sul",NA,NA,NA,NA,NA,NA,NA,NA,"1999","08","17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","2020-02-20 14:37:31-03","IAC","IAC","40413","S","Plantae",NA,NA,"Rubiaceae-221.Rubioideae-Psychotrieae","Psychotria","birotula","Psychotria birotula","L.B.Sm. & Downs","S.L. Jung-Mendaçolli","A.A. Oliveira; J.C.T. Mendes & K.M.B. Ferraz et al.","3632","2000","04","21",NA,"Brasil","São Paulo","São Sebastião","Parque Estação da Serra do Mar, Cachoeira do sítio Urucurana. Maresias","-45.7000001","-23.7000001",NA,NA,NA,"Coordenadas do material: 23°42#?#S 45°42#?#W",NA,NA,"2001","04","16","-45.7000001","-23.7000001",NA,NA,NA,NA,NA,NA,NA,NA
"152","2020-02-20 14:37:31-03","IAC","IAC","40448","S","Plantae",NA,NA,"Rubiaceae-221.Rubioideae-Psychotrieae","Psychotria","birotula","Psychotria birotula","L.B.Sm. & Downs","S.L. Jung-Mendaçolli","N.M. Ivanauskas; A. Zidko; C.G. Mendonça & V.R. Batista et al.","4575","2000","04","21",NA,"Brasil","São Paulo","São Sebastião","Parque Estação da Serra do Mar, trilha do escorrega, Sítio Urucurana. Maresias","-45.7000001","-23.7000001",NA,NA,NA,"Coordenadas do material: 23°42#?#S 45°42#?#W",NA,NA,"2001","04","16","-45.7000001","-23.7000001",NA,NA,NA,NA,NA,NA,NA,NA
"153","2020-02-20 14:37:31-03","IAC","IAC","44082","S","Plantae",NA,NA,"Rubiaceae-221.Rubioideae-Psychotrieae","Psychotria","birotula","Psychotria birotula","L.B.Sm. & Downs","A. Oliveira","J.A. Pastore & C.A.F. Moura","998","2001","03","23",NA,"Brasil","São Paulo","São Vicente","Parque Estadual Xixová-Japuí, região de Paranapuã, trilha atrás do  Chapéu de Sol","-46.3919","-23.9631",NA,NA,NA,NA,NA,NA,"2006","10","10","-46.3919","-23.9631",NA,NA,NA,NA,NA,NA,NA,NA
"154","2020-02-20 14:37:31-03","IAC","IAC","45383","S","Plantae",NA,NA,"Rubiaceae-221.Rubioideae-Psychotrieae","Psychotria","birotula","Psychotria birotula","L.B.Sm. & Downs","S.L. Jung-Mendaçolli","C. Urbanetz et al.","287","2003","12","15",NA,"Brasil","São Paulo","Cananéia","Fazenda Folha Larga, trilha Kaá-pozanga","-47.9267","-25.0147",NA,NA,NA,NA,NA,NA,"2004","10","20","-47.9267","-25.0147",NA,NA,NA,NA,NA,NA,NA,NA
"155","2020-02-20 14:37:31-03","IAC","IAC","46911","S","Plantae",NA,NA,"Rubiaceae-221.Rubioideae-Psychotrieae","Psychotria","birotula","Psychotria birotula","L.B.Sm. & Downs","E. Ramos","R.B. Torres; L.C. Bernacci; J.A.M.A. Gomes; E. Ramos & O.A. Santos","1699","2006","02","23",NA,"Brasil","São Paulo","Ubatuba","Fazenda Capricórnio","-45.084632","-23.366386",NA,NA,NA,NA,NA,NA,"2007","11","23","-45.084632","-23.366386",NA,NA,NA,NA,NA,NA,NA,NA
"156","2020-02-20 14:37:31-03","IAC","IAC","48464","S","Plantae",NA,NA,"Rubiaceae-221.Rubioideae-Psychotrieae","Psychotria","birotula","Psychotria birotula","L.B.Sm. & Downs","E. Ramos","E. Ramos; H.R. Gonçalves & S. Santos","182","2007","03","03",NA,"Brasil","São Paulo","Ubatuba","Fazenda Capricórnio","-45.064912","-23.435126",NA,NA,NA,"subparcela 45-F",NA,NA,"2007","03","03","-45.064912","-23.435126",NA,NA,NA,NA,NA,NA,NA,NA
"157","2020-02-20 14:37:31-03","IAC","IAC","49030","S","Plantae",NA,NA,"Rubiaceae-221.Rubioideae-Psychotrieae","Psychotria","birotula","Psychotria birotula","L.B.Sm. & Downs","S.L. Jung-Mendaçolli","J.A.M.A. Gomes; L.C. Bernacci; O.A. Santos; S. Santos & F.J. Benedetti","385","2007","02","07",NA,"Brasil","São Paulo","Ubatuba","Fazenda Capricórnio, Parcela G (Parque Estadual da Serra do Mar, Núcleo Picinguaba)","-45.080223","-23.373498",NA,NA,NA,"subparcela 14, indivíduo G 298",NA,NA,"2006","11","01","-45.080223","-23.373498",NA,NA,NA,NA,NA,NA,NA,NA
"158","2020-02-20 14:37:31-03","IAC","IAC","49039","S","Plantae",NA,NA,"Rubiaceae-221.Rubioideae-Psychotrieae","Psychotria","birotula","Psychotria birotula","L.B.Sm. & Downs","S.L. Jung-Mendaçolli","J.A.M.A. Gomes; L.C. Bernacci; O.A. Santos; S. Santos & F.J. Benedetti","394","2006","12","04",NA,"Brasil","São Paulo","Ubatuba","Fazenda Capricórnio, Parcela G (Parque Estadual da Serra do Mar, Núcleo Picinguaba)","-45.080223","-23.373498",NA,NA,NA,"subparcela 45, indivíduo G 745",NA,NA,"2006","11","01","-45.080223","-23.373498",NA,NA,NA,NA,NA,NA,NA,NA
"159","2020-02-20 14:37:31-03","IAC","IAC","49297","S","Plantae",NA,NA,"Rubiaceae-221.Rubioideae-Psychotrieae","Psychotria","birotula","Psychotria birotula","L.B.Sm. & Downs","E. Ramos et al.","E. Ramos; H.R. Gonçalves & S. Santos","482","2007","01","06",NA,"Brasil","São Paulo","Ubatuba","Fazenda Capricórnio, Núcleo Picinguaba/PESM, Parcela F","-45.079328","-23.381112",NA,NA,NA,"Subparcela 6 indivíduo F0050",NA,NA,"2007","01","06","-45.079328","-23.381112",NA,NA,NA,NA,NA,NA,NA,NA
"160","2020-02-20 14:37:31-03","IAC","IAC","49615","S","Plantae",NA,NA,"Rubiaceae-221.Rubioideae-Psychotrieae","Psychotria","birotula","Psychotria birotula","L.B.Sm. & Downs","E. Ramos & H.R. Gonçalves","E. Ramos & H.R. Gonçalves","308","2007","07","03",NA,"Brasil","São Paulo","Ubatuba","Fazenda Capricórnio, subparcela H-66 (Parque Estadual da Serra do Mar, Núcleo Picinguaba)","-45.081944","-23.373611",NA,NA,NA,NA,NA,NA,"2007","07","03","-45.081944","-23.373611",NA,NA,NA,NA,NA,NA,NA,NA
"161","2020-02-20 14:37:31-03","IAC","IAC","49647","S","Plantae",NA,NA,"Rubiaceae-221.Rubioideae-Psychotrieae","Psychotria","birotula","Psychotria birotula","L.B.Sm. & Downs","E. Ramos et al.","E. Ramos; H.R. Gonçalves & S. Santos","267","2007","05","03",NA,"Brasil","São Paulo","Ubatuba","Fazenda Capricórnio, parcela H, sub-parcela H-37","-45.0711","-23.4339",NA,NA,NA,NA,NA,NA,"2007","05","03","-45.0711","-23.4339",NA,NA,NA,NA,NA,NA,NA,NA
"162","2020-02-20 14:37:31-03","IAC","IAC","49648","S","Plantae",NA,NA,"Rubiaceae-221.Rubioideae-Psychotrieae","Psychotria","birotula","Psychotria birotula","L.B.Sm. & Downs","E. Ramos et al.","E. Ramos; H.R. Gonçalves & S. Santos","268","2007","05","03",NA,"Brasil","São Paulo","Ubatuba","Fazenda Capricórnio","-45.0711","-23.4339",NA,NA,NA,NA,NA,NA,"2007","05","03","-45.0711","-23.4339",NA,NA,NA,NA,NA,NA,NA,NA
"163","2020-02-20 14:37:31-03","IAC","IAC","50481","S","Plantae",NA,NA,"Rubiaceae-221.Rubioideae-Psychotrieae","Psychotria","birotula","Psychotria birotula","L.B.Sm. & Downs","J.A. Pastore","F.A.R.P. Arzolla; C. Moura; F.E.S.P. Vilela & G.E.R. Paula","1147","2007","11","08",NA,"Brasil","São Paulo","Guarulhos","Parque Estadual da Cantareira, núcleo Cabuçú, na trilha da Cachoeira","-46.532222","-23.389444",NA,NA,NA,NA,NA,NA,"2008","05","27","-46.532222","-23.389444",NA,NA,NA,NA,NA,NA,NA,NA
"164","2019-06-24 08:11:48-03","IAC","IAC","28342","S","Plantae",NA,NA,"Rubiaceae-221.Rubioideae-Psychotrieae","Psychotria","xanthophylloides","Psychotria xanthophylloides","(Müll.Arg.) Standl.","C.M. Taylor","Mizue Kirizawa & José A. Correa","s/nº","1989","05","23",NA,"Brasil","São Paulo","Ubatuba","Picinguaba","-45.0711","-23.4339",NA,NA,NA,"doação do instituto agronômico de botânica",NA,NA,"1997","06","23","-45.0711","-23.4339",NA,NA,NA,NA,NA,NA,NA,NA
"165","2019-06-24 08:11:48-03","IAC","IAC","34735","S","Plantae",NA,NA,"Rubiaceae-221.Rubioideae-Psychotrieae","Psychotria","xanthophylloides","Psychotria xanthophylloides","(Müll.Arg.) Standl.","C.M. Taylor","I.S.M. Gajardo","s/nº","1997","01","20",NA,"Brasil","São Paulo","Ubatuba",NA,"-45.0711","-23.4339",NA,NA,NA,NA,NA,NA,"1997","06","20","-45.0711","-23.4339",NA,NA,NA,NA,NA,NA,NA,NA
"166","2019-06-24 08:11:48-03","IAC","IAC","34736","S","Plantae",NA,NA,"Rubiaceae-221.Rubioideae-Psychotrieae","Psychotria","xanthophylloides","Psychotria xanthophylloides","(Müll.Arg.) Standl.","C.M. Taylor","I.S.M. Gajardo","s/nº","1997","01","20",NA,"Brasil","São Paulo","Ubatuba",NA,"-45.0711","-23.4339",NA,NA,NA,NA,NA,NA,"1997","06","20","-45.0711","-23.4339",NA,NA,NA,NA,NA,NA,NA,NA
"167","2019-06-24 08:11:48-03","IAC","IAC","34745","S","Plantae",NA,NA,"Rubiaceae-221.Rubioideae-Psychotrieae","Psychotria","xanthophylloides","Psychotria xanthophylloides","(Müll.Arg.) Standl.","C.M. Taylor","F.C.P. Garcia et al.","400","1989","05","06",NA,"Brasil","São Paulo","Ubatuba","Picinguaba","-45.0711","-23.4339",NA,NA,NA,NA,NA,NA,"1997","06","06","-45.0711","-23.4339",NA,NA,NA,NA,NA,NA,NA,NA
"168","2020-07-23 12:20:26-03","CEPLAC","CEPEC","99454","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Eumachia","cymuligera","Eumachia cymuligera",NA,"SpeciesLink/lacunas","S. A. Mori","9777","1978","03","21",NA,"Brasil","Bahia","SANTA CRUZ CABRÁLIA","Estação Ecologica do Pau-brasil e arredores,ca. 16Km a W de Porto Seguro.","-39.0247001647949","-16.2780990600586",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49584","auto",NA,NA,NA,NA,NA,"30/12/2012"
"169","2020-07-23 12:20:26-03","CEPLAC","CEPEC","127876","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Eumachia","cymuligera","Eumachia cymuligera",NA,"SpeciesLink/lacunas","Daneu, L.","361","2010","07","04",NA,"Brasil","Bahia","PORTO SEGURO","Trilha do Pequí, bloco 4 da RPPN Estação VERACEL.","-39.202222","-16.419167",NA,NA,NA,NA,NA,NA,NA,NA,NA,"39W12'8","16S25'9",NA,NA,NA,NA,NA,NA,NA,NA
"170","2019-11-13 16:05:05-03","UNISANTA","HUSC","11784","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Rubiaceae","Margaritopsis","cymuligera","Margaritopsis cymuligera","(Müll.Arg.) C.M.Taylor","P.S.P Sampaio","G. V. Martins; D. Costa","06","2011","11","03",NA,"Brasil","São Paulo","Guarujá","Serra do Guararu, condomínio Iporanga, área B.","-46.25","-23.9899997711182",NA,NA,NA,"Árvore com 3 metros de altura.; Floresta ombrofila densa.",NA,NA,"2013","02",NA,NA,NA,"18989","auto",NA,NA,NA,NA,NA,NA
"171","2019-11-13 16:05:05-03","UNISANTA","HUSC","11776","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Rubiaceae","Margaritopsis","cymuligera","Margaritopsis cymuligera","(Müll.Arg.) C.M.Taylor","M.Magenta","M.Magenta; B. Oliveira, G Martins,","768","2011","12","08",NA,"Brasil","São Paulo","Guarujá","Serra do Guararu, condomínio Iporanga, área B.","-46.25","-23.9899997711182",NA,NA,NA,"Arbusto ca. 90 cm; flores alvas.; Floresta ombrofila densa.",NA,NA,"2011","12",NA,NA,NA,"18989","auto",NA,NA,NA,NA,NA,NA
"172","2019-11-13 16:05:05-03","UNISANTA","HUSC","11778","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Rubiaceae","Margaritopsis","cymuligera","Margaritopsis cymuligera","(Müll.Arg.) C.M.Taylor","P.S.P Sampaio","P.S.P Sampaio; et al.","805","2011","06","16",NA,"Brasil","São Paulo","Guarujá","Serra do Guararu, condomínio Iporanga, área B (captação).","-46.25","-23.9899997711182",NA,NA,NA,"Arbusto com 1,70m de altura com frutos verdes imaturos e vermelhos maduros.; Floresta ombrofila densa.",NA,NA,"2012","03",NA,NA,NA,"18989","auto",NA,NA,NA,NA,NA,NA
"173","2019-11-13 16:05:05-03","UNISANTA","HUSC","11779","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Rubiaceae","Margaritopsis","cymuligera","Margaritopsis cymuligera","(Müll.Arg.) C.M.Taylor","A. Carminatto; P.S.P Sampaio","D. Costa; R. Guandalini","85","2012","03","12",NA,"Brasil","São Paulo","Guarujá","Serra do Guararu, condomínio Iporanga, área B, fora das parcelas.","-46.25","-23.9899997711182",NA,NA,NA,"Arbusto com ca. de 1,5 metros de altura, com frutos imaturos verdes. Nome Vernacular: Mole-Mole.; Floresta ombrofila densa.",NA,NA,"2012","03",NA,NA,NA,"18989","auto",NA,NA,NA,NA,NA,NA
"174","2019-11-13 16:05:05-03","UNISANTA","HUSC","11783","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Rubiaceae","Margaritopsis","cymuligera","Margaritopsis cymuligera","(Müll.Arg.) C.M.Taylor","P.S.P Sampaio","R. Lazarini; A. Carminatto, D Costa","05","2012","03","22",NA,"Brasil","São Paulo","Guarujá","Serra do Guararu, condomínio Iporanga, área B, parcela 17.","-46.25","-23.9899997711182",NA,NA,NA,"Arvoreta, botão verde.; Floresta ombrofila densa.",NA,NA,"2012","03",NA,NA,NA,"18989","auto",NA,NA,NA,NA,NA,NA
"175","2019-11-13 16:05:05-03","UNISANTA","HUSC","11780","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Rubiaceae","Margaritopsis","cymuligera","Margaritopsis cymuligera","(Müll.Arg.) C.M.Taylor","P.S.P Sampaio","A. Carminatto; F. Marchi, A Santos","02","2011","12","13",NA,"Brasil","São Paulo","Guarujá","Serra do Guararu, condomínio Iporanga, área C.","-46.25","-23.9899997711182",NA,NA,NA,"Árvore de 5m e com inflorescência amarela.; Floresta ombrofila densa.",NA,NA,"2012","03",NA,NA,NA,"18989","auto",NA,NA,NA,NA,NA,NA
"176","2019-11-13 16:05:05-03","UNISANTA","HUSC","11781","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Rubiaceae","Margaritopsis","cymuligera","Margaritopsis cymuligera","(Müll.Arg.) C.M.Taylor","P.S.P Sampaio","D. Costa; F. Giordano, R Lazarini","35","2012","01","10",NA,"Brasil","São Paulo","Guarujá","Serra do Guararu, condomínio Iporanga, área C, parcela 19.","-46.25","-23.9899997711182",NA,NA,NA,"Arbusto com ca. 1 metro, frutos imaturos verdes.; Floresta ombrofila densa.",NA,NA,"2013","02",NA,NA,NA,"18989","auto",NA,NA,NA,NA,NA,NA
"177","2019-11-13 16:05:05-03","UNISANTA","HUSC","11777","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Rubiaceae","Margaritopsis","cymuligera","Margaritopsis cymuligera","(Müll.Arg.) C.M.Taylor","A. Carminatto; P.S.P Sampaio","A. Carminatto; A. Costa, F Marchi,","10","2012","03","08",NA,"Brasil","São Paulo","Guarujá","Serra do Guararu, condomínio Iporanga, área C, parcela 20.","-46.25","-23.9899997711182",NA,NA,NA,"Árvore medindo 2m com fruto marrom e verde.; Floresta ombrofila densa.",NA,NA,"2012","03",NA,NA,NA,"18989","auto",NA,NA,NA,NA,NA,NA
"178","2019-11-13 16:05:05-03","UNISANTA","HUSC","11782","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Rubiaceae","Margaritopsis","cymuligera","Margaritopsis cymuligera","(Müll.Arg.) C.M.Taylor","A. Carminatto; P.S.P Sampaio","A. Carminatto; A. Costa, G Martins","15","2012","03","08",NA,"Brasil","São Paulo","Guarujá","Serra do Guararu, condomínio Iporanga, área C, parcela 26.","-46.25","-23.9899997711182",NA,NA,NA,"Arvoreta medindo 2m com fruto verde.; Floresta ombrofila densa.",NA,NA,"2012","03",NA,NA,NA,"18989","auto",NA,NA,NA,NA,NA,NA
"179","2019-11-13 16:05:05-03","UNISANTA","HUSC","8102","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Rubiaceae","Margaritopsis","cymuligera","Margaritopsis cymuligera","(Müll.Arg.) C.M.Taylor","P.S.P Sampaio","P.S.P Sampaio","883","2014","02","14",NA,"Brasil","São Paulo","Guarujá","Serra do Guararu, condomínio Iporanga, trilha de educação ambiental próximo a área A.","-46.25","-23.9899997711182",NA,NA,NA,"Arbusto com 1m de altura com frutos verdes imaturos, subosque.; Floresta ombrofila densa.",NA,NA,"2014","02",NA,NA,NA,"18989","auto",NA,NA,NA,NA,NA,NA
"180","2020-11-12 17:00:05-03","UEL","FUEL","40189","PreservedSpecimen","Plantae","Tracheophyta","Gentianales","Rubiaceae","Psychotria","birotula","Psychotria birotula","L.B.Sm. & Downs","Anunciação, EA","Pastore, JA; Moura, C","1213","2002","11","29",NA,"Brasil","São Paulo","São Vicente","Parque Estadual Xixová-Japuí, Região de Paranapuã.","-46.371944","-23.976944",NA,NA,NA,NA,NA,NA,"2003","01","23","-46.371944","-23.976944",NA,NA,NA,NA,NA,NA,NA,NA
"181","2020-11-12 17:00:05-03","UEL","FUEL","48668","PreservedSpecimen","Plantae","Tracheophyta","Gentianales","Rubiaceae","Psychotria","birotula","Psychotria birotula","L.B.Sm. & Downs","Jung-Mendaçolli, SL","Pastore, JA; Baitello, JB; Lima, CR; Bueno, DF","1416","2007","05","17",NA,"Brasil","São Paulo","Paranapanema","Estação Ecológica, trilha quatro","-48.7200012207031","-23.3799991607666","630","630",NA,NA,NA,NA,"2008","03","07",NA,NA,"29740","auto",NA,NA,NA,NA,NA,NA
"182","2020-11-12 17:00:05-03","UEL","FUEL","38894","PreservedSpecimen","Plantae","Tracheophyta","Gentianales","Rubiaceae","Psychotria","birotula","Psychotria birotula","L.B.Sm. & Downs","Pastore, JA","Pastore, JA; Moura, C","1238","2003","04","04",NA,"Brasil","São Paulo","São Vicente","Parque Estadual Xixová-Japuí, Japuí","-46.3899993896484","-23.9599990844727",NA,NA,NA,NA,NA,NA,"2003",NA,NA,NA,NA,"25482","auto",NA,NA,NA,NA,NA,NA
"183","2020-11-12 17:00:05-03","UEL","FUEL","33394","PreservedSpecimen","Plantae","Tracheophyta","Gentianales","Rubiaceae","Psychotria","birotula","Psychotria birotula","L.B.Sm. & Downs","Anunciação, EA","Pastore, JA; et al.","996","2001","03","23",NA,"Brasil","São Paulo","São Vicente","Parque Estadual Xixová-Japuí, Japuí","-46.3899993896484","-23.9599990844727",NA,NA,NA,NA,NA,NA,"2002",NA,NA,NA,NA,"25482","auto",NA,NA,NA,NA,NA,NA
"184","2021-03-03 15:27:59-03","MN","R-TIPOS","9988","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Mapouria","umbelluligera","Mapouria umbelluligera","Müll. Arg.",NA,"Glaziou, A.F.M.","8738","1877","01","13",NA,"Brasil","Rio de Janeiro",NA,"Serra do Mar",NA,NA,NA,NA,NA,NA,"R000009988","R000009988_001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Isotypus",NA,NA
"185","2020-08-20 20:39:07-03","UFSC","FLOR","1802","PreservedSpecimen","Plantae",NA,"Gentianales","Rubiaceae","Margaritopsis","cymuligera","Margaritopsis cymuligera","(Müll.Arg.) C.M.Taylor","Smith, L.B.","Klein, R.M.","6990a","1966","12","21",NA,"Brasil","Santa Catarina","Florianópolis","Morro Costa da Lagoa, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335","200","200",NA,"arbusto, flor branca, 1m altura","FLOR0001802",NA,"1968",NA,NA,NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA
"186","2020-08-20 20:39:07-03","UFSC","FLOR","4981","PreservedSpecimen","Plantae",NA,"Gentianales","Rubiaceae","Margaritopsis","cymuligera","Margaritopsis cymuligera","(Müll.Arg.) C.M.Taylor","Kirkbride, J.H.","Klein, R.M.; Bresolin, A.","7677","1967","12","19",NA,"Brasil","Santa Catarina","Florianópolis","Morro do Ribeirão, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335","250","250",NA,"arbusto, flor branca, 1m altura","FLOR0004981",NA,"1982",NA,NA,NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA
"187","2020-08-20 20:39:07-03","UFSC","FLOR","18163","PreservedSpecimen","Plantae",NA,"Gentianales","Rubiaceae","Margaritopsis","cymuligera","Margaritopsis cymuligera","(Müll.Arg.) C.M.Taylor","Smith, L.B.","Klein, R.M.","8326","1969","05","21",NA,"Brasil","Santa Catarina","Florianópolis","Morro do Ribeirão, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335","500","500",NA,"arbusto, Fruto Maduro, vermelho, 2m altura","FLOR0018163",NA,"1971",NA,NA,NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA
"188","2020-08-20 20:39:07-03","UFSC","FLOR","1807","PreservedSpecimen","Plantae",NA,"Gentianales","Rubiaceae","Margaritopsis","cymuligera","Margaritopsis cymuligera","(Müll.Arg.) C.M.Taylor","Smith, L.B.","Klein, R.M.","7064","1967","01","16",NA,"Brasil","Santa Catarina","Florianópolis","Morro do Ribeirão, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335","300","300",NA,"arbusto, flor branca, 1m altura","FLOR0001807",NA,"1968",NA,NA,NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA
"189","2020-08-20 20:39:07-03","UFSC","FLOR","1801","PreservedSpecimen","Plantae",NA,"Gentianales","Rubiaceae","Margaritopsis","cymuligera","Margaritopsis cymuligera","(Müll.Arg.) C.M.Taylor","Smith, L.B.","Klein, R.M.","6946","1966","12","20",NA,"Brasil","Santa Catarina","Florianópolis","Morro do Ribeirão, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335","150","150",NA,"arbusto, flor branca, 1m altura","FLOR0001801",NA,"1968",NA,NA,NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA
"190","2020-08-20 20:39:07-03","UFSC","FLOR","19256","PreservedSpecimen","Plantae",NA,"Gentianales","Rubiaceae","Margaritopsis","cymuligera","Margaritopsis cymuligera","(Müll.Arg.) C.M.Taylor","Smith, L.B.","Klein, R.M.; Bresolin, A.","10675","1973","01","16",NA,"Brasil","Santa Catarina","Imaruí","Serraria Alcides Alves, Águas Mornas.","-48.8199996948242","-28.3414001464844","300","300",NA,"arbusto, flor creme, 1m altura","FLOR0019256",NA,"1978",NA,NA,NA,NA,"29971","auto",NA,NA,NA,NA,NA,NA
"191","2020-08-20 20:39:07-03","UFSC","FLOR","17775","PreservedSpecimen","Plantae",NA,"Gentianales","Rubiaceae","Margaritopsis","cymuligera","Margaritopsis cymuligera","(Müll.Arg.) C.M.Taylor","Smith, L.B.","Klein, R.M.; Souza Sobrinho, R.J. de","10498","1972","12","13",NA,"Brasil","Santa Catarina","Paulo Lopes","Bom Retiro.","-48.6836013793945","-27.9617004394531","400","400",NA,"arbusto, flor creme, 2m altura","FLOR0017775",NA,"1978",NA,NA,NA,NA,"23385","auto",NA,NA,NA,NA,NA,NA
"192","2021-03-04 15:46:06-03","IF","SPSF","24442","PreservedSpecimen","Plantae","Magnoliophyta","Rubiales","Rubiaceae","Psychotria","birotula","Psychotria birotula","Downs","J.A.Pastore","C.Kozera","894","1999","01","13","América do Sul","Brasil","SP","Iguape","E.Ecol.Chauás","-47.5499992370605","-24.7000007629395",NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: floresta ombrofila densa&nf;;",NA,NA,"2009","12","02",NA,NA,"55628","auto","Magnoliopsida",NA,NA,NA,NA,NA
"193","2021-03-04 15:46:06-03","IF","SPSF","24444","PreservedSpecimen","Plantae","Magnoliophyta","Rubiales","Rubiaceae","Psychotria","birotula","Psychotria birotula","Downs","J.A.Pastore","C.Kozera","803","1999","01","10","América do Sul","Brasil","SP","Iguape","E.Ecol.Chauás","-47.5499992370605","-24.7000007629395",NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: floresta de restinga alta&nf;;",NA,NA,"2009","12","02",NA,NA,"55628","auto","Magnoliopsida",NA,NA,NA,NA,NA
"194","2021-03-04 15:46:06-03","IF","SPSF","25120","PreservedSpecimen","Plantae","Magnoliophyta","Rubiales","Rubiaceae","Psychotria","birotula","Psychotria birotula","Downs","S.L.Jung-Mendaçoli","J.R.L.Godoy","75","1999","01","10","América do Sul","Brasil","SP","Pariquera-Açú","Parque Ecológico Pariquera Abaixo PEPA","-47.8800010681152","-24.7099990844727",NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: floresta Ombrofila densa&nf;;",NA,NA,"1999","08","31",NA,NA,"17990","auto","Magnoliopsida",NA,NA,NA,NA,NA
"195","2021-03-04 15:46:06-03","IF","SPSF","29598","PreservedSpecimen","Plantae","Magnoliophyta","Rubiales","Rubiaceae","Psychotria","birotula","Psychotria birotula",NA,NA,"F.M.Souza","97","2001","04","12","América do Sul","Brasil","SP","São Paulo","Parque Estadual da Serra do Mar, Núcleo Curucutú","-46.6300010681152","-23.5400009155273",NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,NA,"53584","auto","Magnoliopsida",NA,NA,NA,NA,NA
