"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","identifiedBy","decimalLongitude","decimalLatitude","scientificNameAuthorship","county","minimumElevationInMeters","maximumElevationInMeters","imagecode","coordinatePrecision","geoFlag","class","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","typeStatus","individualCount","fieldNumber","infraspecificEpithet"
"95","2008-05-27 22:02:00-03","MO","MOBOT","2295588","PreservedSpecimen","Plantae","Plantaginaceae","Stemodia","hyptoides","Stemodia hyptoides","Angel L. Cabrera","Cabrera 28805","1977","10","14","South America","Argentina","Misiones","Puerto Rico",NA,NA,NA,NA,NA,NA,"Cialdella, A. M.","-55.01666","-26.8","Cham. & Schltdl.","Libertador General San Martín",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96","2011-04-03 14:36:00-03","MO","MOBOT","2339234","PreservedSpecimen","Plantae","Plantaginaceae","Stemodia","hyptoides","Stemodia hyptoides","Aurelio Schinini|G. Cuadrado","Schinini Cacace 30454","1996","2","28","South America","Argentina","Formosa","Laguna Naick Neck, Colonia El Paraíso, 5 Km W de Palma Sola",NA,NA,NA,NA,NA,NA,"Schinini, A., //","-58.1226","-25.221","Cham. & Schltdl.","Pilcomayo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97","2009-10-18 08:02:00-02","MO","MOBOT","2340731","PreservedSpecimen","Plantae","Plantaginaceae","Stemodia","hyptoides","Stemodia hyptoides","F. M. Rodríguez","Rodríguez 450","1910","12","27","South America","Argentina","Misiones","Cataratas",NA,NA,NA,NA,NA,NA,"Cialdella, A. M.","-54.45","-25.68333","Cham. & Schltdl.","Iguazú",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98","2008-05-27 22:02:00-03","MO","MOBOT","2430095","PreservedSpecimen","Plantae","Plantaginaceae","Stemodia","hyptoides","Stemodia hyptoides","* RODRIGUEZ {2º SERIE}","RODRIGUEZ {2º SERIE} 72","1930","2","15","South America","Argentina","Misiones","Garupá",NA,NA,NA,NA,NA,NA,"Descole, H. R.","-55.83333","-27.48333","Cham. & Schltdl.","Capital",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99","2017-08-25 05:21:00-03","MO","MOBOT","2430113","PreservedSpecimen","Plantae","Plantaginaceae","Stemodia","hyptoides","Stemodia hyptoides","H. A. Keller","Keller 79","1999","9","11","South America","Argentina","Misiones","Borde Río Paraá, entre Puerto Eldorado y Pje. Patycuá",NA,NA,NA,NA,NA,NA,"Sosa, M. M.","-54.61666","-26.41666","Cham. & Schltdl.","Eldorado",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100","2009-08-21 07:09:00-03","MO","MOBOT","2441140","PreservedSpecimen","Plantae","Plantaginaceae","Stemodia","hyptoides","Stemodia hyptoides","Elsa M. Zardini","Zardini 865","1975","10","14","South America","Argentina","Misiones","Parque Nacional Iguazú",NA,NA,NA,NA,NA,NA,"Cialdella, A. M.","-54.45","-25.68333","Cham. & Schltdl.","Iguazú",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101","2011-03-26 12:57:00-03","MO","MOBOT","2441157","PreservedSpecimen","Plantae","Plantaginaceae","Stemodia","hyptoides","Stemodia hyptoides","Maria M. Arbo|Aurelio Schinini|Victor Maruñak|M.M. Yfran","Arbo 8134","1998","12","2","South America","Argentina","Corrientes","Macrosistema Iberá. Estancia Rincón del Diablo, alrededores del casco",NA,NA,NA,NA,NA,NA,"Sosa, M. M., //","-58.03333","-28.73333","Cham. & Schltdl.","Mercedes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102","2018-02-24 05:31:00-03","MO","MOBOT","2444977","PreservedSpecimen","Plantae","Plantaginaceae","Stemodia","hyptoides","Stemodia hyptoides","M. M. Sosa","Sosa 93","2002","12","19","South America","Argentina","Corrientes","Caá Catí, cercano a Paso Florentín",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cham. & Schltdl.","General Paz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103","2018-02-24 05:31:00-03","MO","MOBOT","2514419","PreservedSpecimen","Plantae","Plantaginaceae","Stemodia","hyptoides","Stemodia hyptoides","M. M. Sosa|Myriam C. Peichoto|V.G. Solís Neffa|G.J. Seijo","Sosa 76","2001","12","3","South America","Uruguay","Tacuarembo","Ruta 5, Km 334, arroyo Malo",NA,NA,NA,NA,NA,NA,"Sosa, M. M., //","-56.11027","-32.16583","Cham. & Schltdl.",NA,"137.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","2009-07-31 17:12:00-03","MO","MOBOT","2514982","PreservedSpecimen","Plantae","Plantaginaceae","Stemodia","hyptoides","Stemodia hyptoides","Ricardo O. Vanni|Anita Radovancich|Aurelio Schinini","Vanni 1924","1990","9","11","South America","Paraguay","Boquerón","Col. Fernheim. Salares",NA,NA,NA,NA,NA,NA,"A. Schinini",NA,NA,"Cham. & Schltdl.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","2011-02-19 16:04:00-02","MO","MOBOT","2515055","PreservedSpecimen","Plantae","Plantaginaceae","Stemodia","hyptoides","Stemodia hyptoides","Aurelio Schinini|Ricardo O. Vanni|Sergio Cáceres M.","Schinini Cacace 27725","1993","3","22","South America","Paraguay","Caazapá","Bañado de Yatay-mí. Ruta 6, 8 Km SW de Yuty",NA,NA,NA,NA,NA,NA,"Schinini, A., //","-56.25","-26.66666","Cham. & Schltdl.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","2011-03-02 14:34:00-03","MO","MOBOT","3030303","PreservedSpecimen","Plantae","Plantaginaceae","Stemodia","hyptoides","Stemodia hyptoides","James Bowie|Allan Cunningham","Bowie s.n.","1815",NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"C. Cowan",NA,NA,"Cham. & Schltdl.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","2011-02-18 15:12:00-02","MO","MOBOT","3030338","PreservedSpecimen","Plantae","Plantaginaceae","Stemodia","hyptoides","Stemodia hyptoides","Apparicio P. Duarte","Duarte 1853","1949","5","19","South America","Brazil","Rio de Janeiro","parque Nacional do Iguaçú, Porto Franco, margen do Paraná, Estado do Paraná",NA,NA,NA,NA,NA,NA,"C. Cowan",NA,NA,"Cham. & Schltdl.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","2009-08-21 07:03:00-03","MO","MOBOT","3030425","PreservedSpecimen","Plantae","Plantaginaceae","Stemodia","hyptoides","Stemodia hyptoides","Émile Hassler","Hassler 8740","1905",NA,NA,"South America","Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,"C. Cowan",NA,NA,"Cham. & Schltdl.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","2009-05-15 13:24:00-03","MO","MOBOT","3030577","PreservedSpecimen","Plantae","Plantaginaceae","Stemodia","hyptoides","Stemodia hyptoides","Pedro Jörgensen","Jörgensen 3911","1929",NA,NA,"South America","Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,"C.Cowan",NA,NA,"Cham. & Schltdl.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","2016-11-15 05:15:00-02","MO","MOBOT","3030680","PreservedSpecimen","Plantae","Plantaginaceae","Stemodia","hyptoides","Stemodia hyptoides","Antonio C. Krapovickas","Krapovickas 23782","1973",NA,NA,"South America","Argentina","Corrientes","Isla Apipé Grande, Puerto San Antonio",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cham. & Schltdl.","Ituzaingó",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","2016-11-15 05:15:00-02","MO","MOBOT","3030730","PreservedSpecimen","Plantae","Plantaginaceae","Stemodia","hyptoides","Stemodia hyptoides","Antonio C. Krapovickas|Carmen L. Cristóbal|Aurelio Schinini|J.M. González","Krapovickas 24687","1974",NA,NA,"South America","Argentina","Corrientes","6km SW de San miguel",NA,NA,NA,NA,NA,NA,"C. Cowan",NA,NA,"Cham. & Schltdl.","San Miguel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","2009-07-10 17:57:00-03","MO","MOBOT","3030867","PreservedSpecimen","Plantae","Plantaginaceae","Stemodia","hyptoides","Stemodia hyptoides","Troels M. Pedersen","Pedersen 6966","1964","2","24","South America","Argentina","Corrientes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cham. & Schltdl.","Concepción",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","2014-01-03 09:25:00-02","MO","MOBOT","3030971","PreservedSpecimen","Plantae","Plantaginaceae","Stemodia","hyptoides","Stemodia hyptoides","O. Ahumada|et al.","Ahumada 2323","1978","3","13","South America","Argentina","Corrientes","12km S de Caa-Catí. Ruta 5",NA,NA,NA,NA,NA,NA,"C. Cowan",NA,NA,"Cham. & Schltdl.","San Miguel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"114","2016-11-15 05:15:00-02","MO","MOBOT","3031009","PreservedSpecimen","Plantae","Plantaginaceae","Stemodia","hyptoides","Stemodia hyptoides","Antonio C. Krapovickas","Krapovickas 18091","1971",NA,NA,"South America","Argentina","Corrientes","15km E de Ruta Nac. No. 12, camino a San Carlos",NA,NA,NA,NA,NA,NA,"C. Cowan",NA,NA,"Cham. & Schltdl.","Ituzaingó",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","2014-01-16 10:43:00-02","MO","MOBOT","3031092","PreservedSpecimen","Plantae","Plantaginaceae","Stemodia","hyptoides","Stemodia hyptoides","Pastor Arenas Rodríguez","Arenas Rodríguez 1164","1975","4","17","South America","Paraguay","Presidente Hayes","Cerrito, a 7kms B.A. ceval",NA,NA,NA,NA,NA,NA,"C. Cowan",NA,NA,"Cham. & Schltdl.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"116","2013-10-15 11:15:00-03","MO","MOBOT","443879","PreservedSpecimen","Plantae","Plantaginaceae","Stemodia","hyptoides","Stemodia hyptoides","Elsa M. Zardini|R. Velázquez","Zardini 20938","1990","6","9","South America","Paraguay","Cordillera","1 km E of Nueva Colombia on road to Atyra. On a hill.",NA,NA,NA,NA,NA,NA,"Noel H. Holmgren (NY)","-57.2166667","-25.1666667","Cham. & Schltdl.",NA,"300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","344",NA
"117","2008-05-27 22:02:00-03","MO","MOBOT","447002","PreservedSpecimen","Plantae","Plantaginaceae","Stemodia","hyptoides","Stemodia hyptoides","Elsa M. Zardini|et al.","Zardini 2606","1987","5","25","South America","Paraguay","Presidente Hayes","Cerrito. Cercanias del Río Verde.",NA,NA,NA,NA,NA,NA,"N.H. Holmgren (NY)",NA,NA,"Cham. & Schltdl.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","87-18",NA
"118","2008-05-27 22:02:00-03","MO","MOBOT","450654","PreservedSpecimen","Plantae","Plantaginaceae","Stemodia","hyptoides","Stemodia hyptoides","Elsa M. Zardini|R. Velázquez","Zardini 20536","1990","5","26","South America","Paraguay","Cordillera","1 km E of Nueva Colombia on road to Atyra. On a plain. Savanna.",NA,NA,NA,NA,NA,NA,"Noel H. Holmgren (NY)","-57.21666","-25.16666","Cham. & Schltdl.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","330",NA
"119","2008-05-27 22:02:00-03","MO","MOBOT","455045","PreservedSpecimen","Plantae","Plantaginaceae","Stemodia","hyptoides","Stemodia hyptoides","Elsa M. Zardini|Leongino Guerrero","Zardini 35140","1993","2","24","South America","Paraguay","Central","Estero del Ypoá. 8 km S of Puerto Guyrati, around Arroyo Surubiy. Inundated savanna.",NA,NA,NA,NA,NA,NA,"Noel H. Holmgren (NY)","-57.63333","-25.65","Cham. & Schltdl.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","807",NA
"120","2013-10-15 10:28:00-03","MO","MOBOT","796166","PreservedSpecimen","Plantae","Plantaginaceae","Stemodia","hyptoides","Stemodia hyptoides","Elsa M. Zardini|C. Velázquez","Zardini 26641","1991","2","23","South America","Paraguay","Cordillera","Tobatí. Ybytú Silla mesa. Middle area.",NA,NA,NA,NA,NA,NA,"K. Barringer (BKL)","-57.1166667","-25.2","Cham. & Schltdl.",NA,"297.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","555",NA
"121","2020-06-15 15:31:08-03","UNESP-RC","HRCB","45559","PreservedSpecimen","Plantae","Plantaginaceae","Stemodia","hyptoides","Stemodia hyptoides","Pivetta","997","1954","01","29",NA,"Brasil","Rio Grande do Sul",NA,NA,NA,"Erva anua, flor roxo-azulada",NA,NA,NA,"Scatigna, A.V. & Colleta, G.D.","-53.9921989440918","-28.5168991088867","Cham. & Schltdl.","Augusto Pestana","500","500",NA,"15366","auto",NA,NA,NA,"2017","09","11",NA,NA,NA,NA
"122","2020-06-15 15:31:08-03","UNESP-RC","HRCB","45558","PreservedSpecimen","Plantae","Plantaginaceae","Stemodia","hyptoides","Stemodia hyptoides","Pivetta","1364","1956","02","28",NA,"Brasil","Rio Grande do Sul",NA,NA,NA,"Erva perene, flor roxa",NA,NA,NA,"Scatigna, A.V. & Colleta, G.D.",NA,NA,"Cham. & Schltdl.","Vale Veneto","80","80",NA,NA,NA,NA,NA,NA,"2017","09","11",NA,NA,NA,NA
"123","2020-06-15 15:31:08-03","UNESP-RC","HRCB","44719","PreservedSpecimen","Plantae","Plantaginaceae","Stemodia","hyptoides","Stemodia hyptoides","Pivetta",NA,"1968","04","20",NA,"Brasil","Rio Grande do Sul",NA,NA,NA,"erva perene, flor roxo-azulada",NA,NA,NA,"Scatigna, A.V. & Colleta, G.D.","-54.2630996704102","-28.2992000579834","Cham. & Schltdl.","Santo Angelo","500","500",NA,"25915","auto",NA,NA,NA,"2017","09","11",NA,NA,NA,NA
"124","2021-02-25 10:12:35-03","CVRD","CVRD","7465","PreservedSpecimen","Plantae","Plantaginaceae","Stemodia","hyptoides","Stemodia hyptoides","Folli, D.A.","4350","2002","09","11","América do Sul","BRASIL","ES",NA,NA,NA,"<ll>dwc_commonname:</ll> Hortelão brava","CVRD007465","Magnoliophyta","Lamiales","André Vito Scatigna","-40.0722007751465","-19.3910999298096","Cham. & Schltdl.","Linhares",NA,NA,"CVRD007465","48094","auto","Magnoliopsida",NA,NA,"2016","02","25",NA,NA,NA,NA
"125","2021-02-25 10:12:35-03","CVRD","CVRD","8391","PreservedSpecimen","Plantae","Plantaginaceae","Stemodia","hyptoides","Stemodia hyptoides","Folli, D.A.","4650","2003","10","27","América do Sul","BRASIL","ES",NA,NA,NA,"<ll>dwc_commonname:</ll> Hortelão brava","CVRD008391","Magnoliophyta","Lamiales","André Vito Scatigna","-40.0722007751465","-19.3910999298096","Cham. & Schltdl.","Linhares",NA,NA,"CVRD008391","48094","auto","Magnoliopsida",NA,NA,"2016","02","25",NA,NA,NA,NA
"126","2021-02-25 10:12:35-03","CVRD","CVRD","9406","PreservedSpecimen","Plantae","Plantaginaceae","Stemodia","hyptoides","Stemodia hyptoides","Reis, R.","95","2005","07","27","América do Sul","BRASIL","MG","Linha 3, area C",NA,NA,"<ll>dwc_commonname:</ll> Hortelão brava","CVRD009406","Magnoliophyta","Lamiales","André Vito Scatigna","-42.6288986206055","-19.5186004638672","Cham. & Schltdl.","Coronel Fabriciano",NA,NA,NA,"21443","auto","Magnoliopsida",NA,NA,"2016","02","25",NA,NA,NA,NA
"127","2021-02-25 10:12:35-03","CVRD","CVRD","5910","PreservedSpecimen","Plantae","Plantaginaceae","Stemodia","hyptoides","Stemodia hyptoides","Folli, D.A.","3158","1998","04","27","América do Sul","BRASIL","ES",NA,NA,NA,"<ll>dwc_commonname:</ll> Hortelão brava","CVRD005910","Magnoliophyta","Lamiales","André Vito Scatigna","-40.0722007751465","-19.3910999298096","Cham. & Schltdl.","Linhares",NA,NA,"CVRD005910","48094","auto","Magnoliopsida",NA,NA,"2016","02","25",NA,NA,NA,NA
"128","2019-12-09 17:30:39-03","UFPR","EFC","6311","PreservedSpecimen","Plantae","Plantaginaceae","Stemodia","hyptoides","Stemodia hyptoides","Kuniyoshi, Y.S.; Tiepolo, G.","5841","1996","03","25",NA,"Brasil","Paraná","Rio Jordão, Salto do Cachorro",NA,NA,"Rupícola. Flores roxas, interior do tubo da corola branco. 580m. Ambiente de cachoeira.","EFC006311",NA,NA,"Hatschbach, G.","-51.6596984863281","-25.6956005096436","Cham. & Schltdl.","Pinhão",NA,NA,NA,"37408","auto",NA,NA,NA,"1996","10","01",NA,NA,NA,NA
"129","2019-10-07 09:16:53-03","UEFS","HUEFS","144105","PreservedSpecimen","Plantae","Plantaginaceae","Stemodia","hyptoides","Stemodia hyptoides","Sosa, M.M.","139","2005","03","16",NA,"Argentina","Misiones","Bañado del arroyo Zaimán.",NA,NA,NA,"HUEFS0144105","Angiospermae","Lamiales",NA,NA,NA,"Cham. & Schltdl.","Capital",NA,NA,"HUEFS0144105",NA,NA,"Asteranae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","2019-10-07 09:16:53-03","UEFS","HUEFS","71832","PreservedSpecimen","Plantae","Plantaginaceae","Stemodia","hyptoides","Stemodia hyptoides","Sosa, M.M.","76","2001","11","26",NA,"Uruguai",NA,"Dep.Tacuarembó,RUTA 5,km 334,Arroyo Malo.",NA,NA,NA,"HUEFS0071832","Angiospermae","Lamiales",NA,"-56.110278","-32.165833","Cham. & Schltdl.",NA,"137","137","HUEFS0071832",NA,NA,"Asteranae","56W6'37''","32S9'57''",NA,NA,NA,NA,NA,NA,NA
"131","2019-09-04 18:28:51-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Plantaginaceae","Stemodia","hyptoides","Stemodia hyptoides","F. Sellow","1921",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,"Holotype",NA,NA,NA
"132","2019-09-04 18:44:31-03","F","FMNH-SEEDPLANTS","V0072710F","PreservedSpecimen","Plantae","Plantaginaceae","Stemodia","hyptoides","Stemodia hyptoides","F. Sellow",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,"V0072710F","Spermatophyta",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0072710F_01",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,"Isotype",NA,NA,NA
"133","2019-09-05 15:26:41-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Plantaginaceae","Stemodia","hyptoides","Stemodia hyptoides paucidentata","E. Hassler","11606",NA,NA,NA,"South America","Paraguay",NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,NA,"-58.1689","-23.2025","Minod",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,"paucidentata"
"134","2020-11-04 17:30:18-03","UEM","HUEM","16602","S","Plantae","Plantaginaceae","Stemodia","hyptoides","Stemodia hyptoides","Sosa, MM; Rodríguez, M","252","2006","04","12",NA,"Argentina","Misiones","Arroyo Santo Pipó, Borde del puente",NA,NA,NA,"HUEM000012841",NA,NA,"In The Plant List",NA,NA,"Cham. & Schltdl.","San Ignacio",NA,NA,"HUEM000012841",NA,NA,NA,NA,NA,"2017","11",NA,NA,NA,NA,NA
"135","2014-10-09 13:58:34-03","UHH","HBG","512029","S","Plantae","Scrophulariaceae","Stemodia","hyptoides","Stemodia hyptoides","Sello, F.",NA,NA,NA,NA,"South America","Brazil",NA,"Brasilia meridionalis",NA,NA,NA,"HBG512029",NA,NA,NA,NA,NA,"Cham. & Schltdl.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Type",NA,NA,NA
"136","2017-09-11 17:12:33-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Plantaginaceae","Stemodia","hyptoides","Stemodia hyptoides","Sellow, F","s.n.",NA,NA,NA,"Southern America","Brazil",NA,"In Brasiliae australis locis humidis inundatisque",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cham. & Schltdl.",NA,NA,NA,"P08P1N0052",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","2017-09-11 17:12:33-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Plantaginaceae","Stemodia","hyptoides","Stemodia hyptoides","Riedel, L","s.n.",NA,NA,NA,"Southern America","Brazil",NA,"In Brasiliae australis locis humidis inundatisque",NA,NA,"Pl. Napaea, Oreas",NA,NA,NA,NA,NA,NA,"Cham. & Schltdl.",NA,NA,NA,"P08P1N0052",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","2021-03-22 16:23:17-03","FEPAGRO","BLA","14304","PreservedSpecimen","Plantae","Plantaginaceae","Stemodia","hyptoides","Stemodia hyptoides","A. Normann-Kämpf & I. Boldrini","869","1975","11","12",NA,"Brasil","Rio Grande do Sul","Estação Experimental",NA,NA,"Habitat: Local intermediário entre banhado e bem drenado.","BLA014304","Spermatophyta",NA,"I. Boldrini","-53.8358001708984","-29.0806007385254","Cham. & Schltdl.","Tupanciretã",NA,NA,NA,"59498","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","2021-03-22 16:23:17-03","FEPAGRO","BLA","9485","PreservedSpecimen","Plantae","Plantaginaceae","Stemodia","hyptoides","Stemodia hyptoides","A. Normann-Kämpf & V. Gianluppi","543","1974","12","20",NA,"Brasil","Rio Grande do Sul","Estação Experimental",NA,NA,"Habitat: Potreiro mal drenado.","BLA009485","Spermatophyta",NA,"I. Boldrini","-53.8358001708984","-29.0806007385254","Cham. & Schltdl.","Tupanciretã",NA,NA,NA,"59498","auto",NA,NA,NA,"1979","06","01",NA,NA,NA,NA
"140","2020-08-26 10:50:55-03","MCN-FZBRS","HAS","20022","PreservedSpecimen","Plantae","Scrophulariaceae","Stemodia","hyptoides","Stemodia hyptoides","Bueno, O.","4073","1984","11",NA,NA,"Brasil","Rio Grande do Sul","Km 206 em direção à Júlio de Castilhos.",NA,NA,"Erva ereta com cerca de 40 cm de altura; flores roxas, com estrias brancas; numerosa; no campo; relevo no topo; na encosta.","HAS0020022","Magnoliophyta",NA,NA,"-53.6063995361328","-28.638599395752","Cham. & Schltdl.","Cruz Alta",NA,NA,NA,"44498","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","2021-02-04 09:02:30-03","IBt","SP","19918","S","Plantae","Plantaginaceae","Stemodia","hyptoides","Stemodia hyptoides","Osten","9000",NA,NA,NA,NA,"Paraguai",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cham. & Schltdl.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
