"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","stateProvince","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","recordNumber","phylum","order","scientificNameAuthorship","identifiedBy","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","coordinatePrecision","geoFlag","infraspecificEpithet","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","fieldNumber","individualCount","relatedCatalogItem","sex"
"981","2020-04-22 16:20:49-03","UFPB","JPB","59375","PreservedSpecimen","Plantae","Leguminosae","Periandra","mediterranea","Periandra mediterranea","Costa-Lima, JL; W.M.B. São-Mateus","2011","09","10","Southern America","Brasil","Rio Grande do Norte",NA,NA,"Subarbustivo, ca. 1,5 m alt.; ramos acastanhados, lenticelas brancas. Folíolos cartáceos, discolores, face superior verde-escuro, inferior verde-claro. Botões esverdeados; bractéolas verdes. Flores com cálice esverdeado a levemente ac","JPB0059375","574","Angiosperma","Dicotyledon","(Vell.) Taul.","W.M.B. São-Mateus","Baía Formosa","Mata Estrela, área dunar ca. de 300 m antes da lagoa da Coca-Cola","-34.991728","-6.418036","40","40",NA,NA,NA,NA,"-34.991728","-6.418036","2011","09","28",NA,NA,NA,NA,NA
"982","2020-04-22 16:20:50-03","UFPB","JPB","6716","PreservedSpecimen","Plantae","Leguminosae","Periandra","mediterranea","Periandra mediterranea","Miranda, CAB de","1986","12","19","Southern America","Brasil","Paraíba",NA,NA,"; DESC: Folhas trifoliadas, zigomorfas, pentâmera. Flor azul. Fruito legume.",NA,"218","Angiosperma","Dicotyledon","(Vell.) Taul.","Barbosa, MR; Pereira, MS","João Pessoa","Falésia do Cabo Branco.","-34.863056","-7.115","47","47",NA,NA,NA,NA,"-34.863056","-7.115","1994",NA,NA,NA,NA,NA,NA,NA
"983","2020-06-09 11:44:44-03","UFPB","JPB","7866","PreservedSpecimen","Plantae","Leguminosae","Periandra","mediterranea","Periandra mediterranea","Agra, MF; Oliveira, RAG de; Horacio, MS","1989","02","23","Southern America","Brasil","Paraíba",NA,NA,"; DESC: Flor roxa azulada. Toxica.",NA,"722","Angiosperma","Dicotyledon","(Vell.) Taul.",NA,"Rio Tinto","Rio Tinto - Aldeia do Jacare.","-35.080278","-6.803333","11","11",NA,NA,NA,NA,"-35.080278","-6.803333",NA,NA,NA,NA,NA,NA,NA,NA
"984","2020-04-22 16:20:50-03","UFPB","JPB","8423","PreservedSpecimen","Plantae","Leguminosae","Periandra","mediterranea","Periandra mediterranea","Felix, LP; Miranda, CAB de","1988","08","16","Southern America","Brasil","Paraíba",NA,NA,"; DESC: Terrestre em tabuleiro. Medicinal. Raízes antigripais. Arbustivo, flor violácea.",NA,"JPB8423","Angiosperma","Dicotyledon","(Vell.) Taul.","Felix, LP","Mamanguape","Reserva Biológica Guaribas, Capim Azul. [Est. Ecol. Mamanguape].","-35.142056","-6.741861","181","181",NA,NA,NA,NA,"-35.142056","-6.741861","1990","08","02",NA,NA,NA,NA,NA
"985","2020-04-22 16:20:50-03","UFPB","JPB","9131","PreservedSpecimen","Plantae","Leguminosae","Periandra","mediterranea","Periandra mediterranea","Felix, LP; Santana, ES","1989","08","31","Southern America","Brasil","Paraíba",NA,NA,"; DESC: Terrestre. Arbusto, flor coeruleas. É tida como anti-gripal. Em tabuliros.",NA,"2216","Angiosperma","Dicotyledon","(Vell.) Taul.","Felix, LP","Mamanguape","Reserva Biológica Guaribas, Rebio Guaribas - Sema II - Cabeça de Boi. Campo Grande.","-35.142056","-6.741861","181","181",NA,NA,NA,NA,"-35.142056","-6.741861","1990","06","12",NA,NA,NA,NA,NA
"986","2020-11-27 17:10:06-03","UFPB","JPB","65845","PreservedSpecimen","Plantae","Leguminosae","Periandra","mediterraneae","Periandra mediterraneae","Martinelli, G; Fernandes, E; Pougy, N; Baez, C","2018","10","23","Southern America","Brasil","Minas Gerais",NA,NA,"; DESC: Arbusto, 1,20m, saxícola, heliófila, folhas verdes, discolores, flores com cálice verde, corola roxa, petala modificada de cor roxo com nuances lilás, botões florais roxos","JPB0065845","20483","Angiosperma","Dicotyledon","(Vell.) Tamb.","Carvalho, C","Monte Azul","Pico da Formosa, Campos rupestres","-42.820278","-15.247222","1600","1600",NA,NA,NA,NA,"-42.820278","-15.247222","2019",NA,NA,NA,NA,NA,NA,NA
"987","2020-04-22 16:20:49-03","UFPB","JPB","28559","PreservedSpecimen","Plantae","Leguminosae","Periandra","mediterranea","Periandra mediterranea","Freitas, GL; et al.","2010","12",NA,"Southern America","Brasil","Paraíba",NA,NA,NA,NA,"71","Angiosperma","Dicotyledon","(Vell.) Taul.","Lima, IB","Bayeux","Parque Estadual da Mata do Xém-Xém","-34.932201385498","-7.125",NA,NA,NA,"5601","auto",NA,NA,NA,"2010","08","20",NA,NA,NA,NA,NA
"988","2020-04-22 16:20:49-03","UFPB","JPB","1831","PreservedSpecimen","Plantae","Leguminosae","Periandra","mediterranea","Periandra mediterranea","Carneiro, F","1954","03","18","Southern America","Brasil","Paraíba",NA,NA,"; DESC: Herbácea. Folhas alternas; flores arroxeadas.",NA,"JPB1831","Angiosperma","Dicotyledon","(Vell.) Taul.","Barbosa, MR; Pereira, MS","João Pessoa","Jardim Botânico, Paúl do Jardim Botânico.","-34.8630981445312","-7.11499977111816",NA,NA,NA,"15975","auto",NA,NA,NA,"1994",NA,NA,NA,NA,NA,NA,NA
"989","2020-04-22 16:20:50-03","UFPB","JPB","7301","PreservedSpecimen","Plantae","Leguminosae","Periandra","mediterranea","Periandra mediterranea","Felix, LP; Miranda, CAB de","1988","07","06","Southern America","Brasil","Paraíba",NA,NA,"; DESC: Arbusto de flores azuis.",NA,"JPB7301","Angiosperma","Dicotyledon","(Vell.) Taul.","Marcelo Ataide","João Pessoa","Mamanguape, Margem da BR 101.","-34.8630981445312","-7.11499977111816",NA,NA,NA,"15975","auto",NA,NA,NA,"1990","02","06",NA,NA,NA,NA,NA
"990","2020-04-22 16:20:49-03","UFPB","JPB","16639","PreservedSpecimen","Plantae","Leguminosae","Periandra","mediterranea","Periandra mediterranea","Moura, OT","1990","04","18","Southern America","Brasil","Paraíba",NA,NA,NA,NA,"426","Angiosperma","Dicotyledon","(Vell.) Taul.",NA,"João Pessoa","Mangabeira IV, G. Dr. Galvão.","-34.8630981445312","-7.11499977111816",NA,NA,NA,"15975","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"991","2020-04-22 16:20:49-03","UFPB","JPB","19174","PreservedSpecimen","Plantae","Leguminosae","Periandra","mediterranea","Periandra mediterranea","Moura, OT","1992","10","18","Southern America","Brasil","Paraíba",NA,NA,"; DESC: Subarbusto. Em campina.",NA,"857","Angiosperma","Dicotyledon","(Vell.) Taul.","Moura, OT","João Pessoa","Mangabeira, Terrestre. Solo arenoso.","-34.8630981445312","-7.11499977111816",NA,NA,NA,"15975","auto",NA,NA,NA,"1992","10","18",NA,NA,NA,NA,NA
"992","2020-04-22 16:20:50-03","UFPB","JPB","7376","PreservedSpecimen","Plantae","Leguminosae","Periandra","mediterranea","Periandra mediterranea","Felix, LP","1987","09","20","Southern America","Brasil","Paraíba",NA,NA,"; DESC: Arbustivo, folhas alternas.",NA,"JPB7376","Angiosperma","Dicotyledon","(Vell.) Taul.",NA,"João Pessoa","Praia do Sol","-34.8630981445312","-7.11499977111816",NA,NA,NA,"15975","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"993","2020-04-22 16:20:49-03","UFPB","JPB","18108","PreservedSpecimen","Plantae","Leguminosae","Periandra","mediterranea","Periandra mediterranea","Felix, LP; Sousa, MA","1991","06","14","Southern America","Brasil","Paraíba",NA,NA,"; DESC: Frequente em Tabuleiro.",NA,"4005","Angiosperma","Dicotyledon","(Vell.) Taul.",NA,"Mamanguape","Rebio Guaribas - Sema II, Campo Grande","-35.1260986328125","-6.83861017227173",NA,NA,NA,"36853","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"994","2020-04-22 16:20:50-03","UFPB","JPB","9120","PreservedSpecimen","Plantae","Leguminosae","Periandra","mediterranea","Periandra mediterranea","Felix, LP; Santana, ES","1989","08","31","Southern America","Brasil","Paraíba",NA,NA,"; DESC: Terrestre. Medicinal. Arbusto, flor azul. As raízes possuem efeito anti-gripal. frequente em tabuleiros.",NA,"2180","Angiosperma","Dicotyledon","(Vell.) Taul.","Felix, LP","Mamanguape","Rebio Guaribas - Sema II, Rebio Guaribas - Sema II. Campo Grande.","-35.1260986328125","-6.83861017227173",NA,NA,NA,"36853","auto",NA,NA,NA,"1990","06","12",NA,NA,NA,NA,NA
"995","2020-04-22 16:20:49-03","UFPB","JPB","38998","PreservedSpecimen","Plantae","Leguminosae","Periandra","mediterranea","Periandra mediterranea","Lima, RB; Miranda, CAB de; Aguiar, FB; Freitas, GB","2006","09","20","Southern America","Brasil","Paraíba",NA,NA,"; HABITAT: Tabuleiro; DESC: Arbusto com cerca de 1,5 - 2m. de altura. Flores azuis arroxeadas. Vexilo amarelo.",NA,"2038","Angiosperma","Dicotyledon","(Vell.) Taul.","Lima, IB","Marcação","Aldeia Estiva Velha","-35.0147018432617","-6.76999998092651",NA,NA,NA,"9905","auto",NA,NA,NA,"2014","05","29",NA,NA,NA,NA,NA
"996","2020-04-22 16:20:49-03","UFPB","JPB","24612","PreservedSpecimen","Plantae","Leguminosae","Periandra","mediterranea","Periandra mediterranea","Pontes, AF; et al.","1999","02","06","Southern America","Brasil","Paraíba",NA,NA,NA,NA,"40","Angiosperma","Dicotyledon","(Vell.) Taul.","Snak, C","Santa Rita","Usina São João","-34.978099822998","-7.11389017105103",NA,NA,NA,"25560","auto",NA,NA,NA,"2017","08",NA,NA,NA,NA,NA,NA
"997","2020-04-22 16:20:49-03","UFPB","JPB","23673","PreservedSpecimen","Plantae","Leguminosae","Periandra","mediterranea","Periandra mediterranea","Agra, MF; Góis, G","1990","07","12","Southern America","Brasil","Paraíba",NA,NA,"; DESC: Arbusto lenhoso; corola azulada.",NA,"1214A","Angiosperma","Dicotyledon","(Vell.) Taul.","Agra, MF","Santa Rita","Usina São João, 20 Km do centro de João Pessoa. Tibirizinho. Tabuleiro, vegetação herbácea-arbustiva.","-34.978099822998","-7.11389017105103",NA,NA,NA,"25560","auto",NA,NA,NA,"1990",NA,NA,NA,NA,NA,NA,NA
"998","2019-11-06 09:55:37-03","UFOP","OUPR","11069","PreservedSpecimen","Plantae","Fabaceae","Periandra","mediterranea","Periandra mediterranea","Schwacke, C.A.W.",NA,NA,NA,NA,"Brasil","Minas Gerais",NA,NA,NA,NA,"s.n.",NA,NA,"(Vell.) Taub.","Queiroz, L.P.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2013",NA,NA,NA,NA,NA,NA,NA
"999","2019-11-06 09:55:37-03","UFOP","OUPR","19870","PreservedSpecimen","Plantae","Fabaceae","Periandra","mediterranea","Periandra mediterranea","Zurlo, M.A.",NA,NA,NA,NA,"Brasil","Minas Gerais",NA,NA,"Mata. Subarbusto. Flores roxas",NA,"s.n.",NA,NA,"(Vell.) Taub.","Zurlo, M.A.",NA,"Serra do Caraça",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1990","07","04",NA,NA,NA,NA,NA
"1000","2019-11-06 09:55:37-03","UFOP","OUPR","19871","PreservedSpecimen","Plantae","Fabaceae","Periandra","mediterranea","Periandra mediterranea","Damazio, L.B.",NA,NA,NA,NA,"Brasil","Minas Gerais",NA,NA,NA,NA,"s.n.",NA,NA,"(Vell.) Taub.","Zurlo, M.A.",NA,"Serra do Caraça",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1990","07","04",NA,NA,NA,NA,NA
"1001","2019-11-06 09:55:37-03","UFOP","OUPR","20352","PreservedSpecimen","Plantae","Fabaceae","Periandra","mediterranea","Periandra mediterranea","Araujo, A.P.A.","2002","08","01",NA,"Brasil","Minas Gerais",NA,NA,"Campo rupestre. Arbusto. Sem galha",NA,"s.n.",NA,NA,"(Vell.) Taub.","Araujo, A.P.A.",NA,"Serra do Caraça","-43.508472","-21.043333",NA,"1456",NA,NA,NA,NA,"-43.508472","-21.043333","2002","08","01",NA,NA,NA,NA,NA
"1002","2019-11-06 09:55:37-03","UFOP","OUPR","20353","PreservedSpecimen","Plantae","Fabaceae","Periandra","mediterranea","Periandra mediterranea","Carneiro, M.A.A.",NA,NA,NA,NA,"Brasil","Minas Gerais",NA,NA,"Campo rupestre. Arbusto. Sem galha",NA,"s.n.",NA,NA,"(Vell.) Taub.","Carneiro, M.A.A.",NA,"Serra do Caraça",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2002","08","01",NA,NA,NA,NA,NA
"1003","2019-11-06 09:55:37-03","UFOP","OUPR","20354","PreservedSpecimen","Plantae","Fabaceae","Periandra","mediterranea","Periandra mediterranea","Carneiro, M.A.A.","2002","08","04",NA,"Brasil","Minas Gerais",NA,NA,"Cerrado misturado com campo rupestre. Arbusto. Sem galhas",NA,"s.n.",NA,NA,"(Vell.) Taub.","Carneiro, M.A.A.",NA,"Serra do Caraça","-43.512667","-20.076556",NA,"1261",NA,NA,NA,NA,"-43.512667","-20.076556","2002","08","04",NA,NA,NA,NA,NA
"1004","2019-11-06 09:55:37-03","UFOP","OUPR","25427","PreservedSpecimen","Plantae","Fabaceae","Periandra","mediterranea","Periandra mediterranea","Freitas, G.P.P.; Scalon, V.R.; Silva, J.L. & Martins, C.","2009","07","23",NA,"Brasil","Minas Gerais",NA,NA,"Arbusto com 1,50m de altura, frutos maduros castanhos. Campo sobre Canga.",NA,"24",NA,NA,"(Vell.) Taub.",NA,"Ouro Preto","Serra da Brígida","-43.503475","-20.357758","1466","1466",NA,NA,NA,NA,"-43.503475","-20.357758",NA,NA,NA,NA,NA,NA,NA,NA
"1005","2019-11-06 09:55:37-03","UFOP","OUPR","25428","PreservedSpecimen","Plantae","Fabaceae","Periandra","mediterranea","Periandra mediterranea","Freitas, G.P.P.; Tonaco, A.C.","2009","11","06",NA,"Brasil","Minas Gerais",NA,NA,"Arbusto com 80cm de altura, flores passadas de coloração lilás escuro, estigmas esverdeado, anteras amarelas, presença de herbivória no botão floral. Campo sobre Canga.",NA,"76",NA,NA,"(Vell.) Taub.",NA,"Ouro Preto","Serra da Brígida","-43.503475","-20.357758","1466","1466",NA,NA,NA,NA,"-43.503475","-20.357758",NA,NA,NA,NA,NA,NA,NA,NA
"1006","2019-12-18 15:50:40-03","UFOP","OUPR","26003","PreservedSpecimen","Plantae","Fabaceae","Periandra","mediterranea","Periandra mediterranea","Silva, T.C. da; Cardoso, R.C.","2012","03","22",NA,"Brasil","Minas Gerais",NA,NA,"Arbóreo, ca. 3m, flores roxas. Campo rupestre, ferruginoso, sombreado, sombreado, solo mais solto, em borda de mata.",NA,"90",NA,NA,"(Vell.) Taub.",NA,"Ouro Preto","Serra da Brígida","-43.517","-20.365056","1586","1586",NA,NA,NA,NA,"-43.517","-20.365056",NA,NA,NA,NA,NA,NA,NA,NA
"1007","2019-11-06 09:55:37-03","UFOP","OUPR","26945","PreservedSpecimen","Plantae","Fabaceae","Periandra","mediterranea","Periandra mediterranea","Borba, M.; Bezerra, L.M.P.A.; Ferreira, L.; Oliveira, R. & Fortuna-Perez, A.P.","2012","03",NA,NA,"Brasil","Minas Gerais",NA,NA,"Flor roxa. Cerrado",NA,"4",NA,NA,"(Vell.) Taub.","Cândido, E.S.","São Gonçalo do Rio Preto","Parque Estadual do Rio Preto","-43.347694","-18.123889",NA,NA,NA,NA,NA,NA,"-43.347694","-18.123889","2013","11","05",NA,NA,NA,NA,NA
"1008","2019-11-06 09:55:37-03","UFOP","OUPR","27344","PreservedSpecimen","Plantae","Fabaceae","Periandra","mediterranea","Periandra mediterranea","Soldevila, A.; Fortuna-Perez, A.P.; Cândido, E.S.; Zeferino, L.C. & Vieira, L.G.M.","2013","10","27",NA,"Brasil","Minas Gerais",NA,NA,"Arbusto, 1m, flores roxas azuladas, com frutos em desenvolvimento. Coletada na beira da estrada, próxima as Pinturas Rupestres, campo rupestre quartzítico, cerrado",NA,"5",NA,NA,"(Vell.) Taub.","Soldevila, A.","São Gonçalo do Rio Preto","Parque Estadual do Rio Preto, Estrada do PERP, Pinturas Rupestres","-43.342333","-18.095306","811","811",NA,NA,NA,NA,"-43.342333","-18.095306","2015","07","13",NA,NA,NA,NA,NA
"1009","2019-11-06 09:55:37-03","UFOP","OUPR","27349","PreservedSpecimen","Plantae","Fabaceae","Periandra","mediterranea","Periandra mediterranea","Soldevila, A.; Fortuna-Perez, A.P.; Cândido, E.S.; Zeferino, L.C. & Vieira, L.G.M.","2013","10","28",NA,"Brasil","Minas Gerais",NA,NA,"Arbusto, 1m, frutos maduros castanhos, elasticamente deiscentes. Coletada na beira da trilha para o Poço do Veado, campo rupestre quartzítico, cerrado",NA,"10",NA,NA,"(Vell.) Taub.","Soldevila, A.","São Gonçalo do Rio Preto","Parque Estadual do Rio Preto, Trilha Poço do Veado","-43.339861","-18.110361","779","779",NA,NA,NA,NA,"-43.339861","-18.110361","2015","07","13",NA,NA,NA,NA,NA
"1010","2019-11-06 09:55:37-03","UFOP","OUPR","27726","PreservedSpecimen","Plantae","Fabaceae","Periandra","mediterranea","Periandra mediterranea","Vieira, L.G.M.; Fortuna-Perez, A.P.; Cândido, E.S.; Viana, I.B. & Schwartsburd, P.B.","2013","12","07",NA,"Brasil","Minas Gerais",NA,NA,"Cerrado",NA,"40",NA,NA,"(Vell.) Taub.","Soldevila, A.","São Gonçalo do Rio Preto","Parque Estadual do Rio Preto, Capão das Candeias","-43.381306","-18.128333","1078","1078",NA,NA,NA,NA,"-43.381306","-18.128333","2015","07","13",NA,NA,NA,NA,NA
"1011","2019-11-06 09:55:37-03","UFOP","OUPR","27873","PreservedSpecimen","Plantae","Fabaceae","Periandra","mediterranea","Periandra mediterranea","Soldevila, A.; Fortuna-Perez, A.P.; Cândido, E.S.; Vieira, L.G.M.; Mansano, V.F. & Cota, M.","2014","03","24",NA,"Brasil","Minas Gerais",NA,NA,"Subarbusto, 1m, flores roxas azuladas e fruto imaturo castanho. Coletada na beira da trilha para cachoeira do crioulo, próximo aos Banheiros, solo pedregoso, campo rupestre quartzítico, cerrado",NA,"79",NA,NA,"(Vell.) Taub.","Soldevila, A.","São Gonçalo do Rio Preto","Parque Estadual do Rio Preto, Trilha para Cachoeira do Crioulo","-43.340833","-18.1305","695","695",NA,NA,NA,NA,"-43.340833","-18.1305","2015","07","13",NA,NA,NA,NA,NA
"1012","2019-11-06 09:55:37-03","UFOP","OUPR","27874","PreservedSpecimen","Plantae","Fabaceae","Periandra","mediterranea","Periandra mediterranea","Soldevila, A.; Fortuna-Perez, A.P.; Cândido, E.S.; Vieira, L.G.M.; Mansano, V.F. & Cota, M.","2014","03","24",NA,"Brasil","Minas Gerais",NA,NA,"Subarbusto, 50cm, flores roxas azuladas. Coletada na beira da trilha para cachoeira do crioulo, solo pedregoso, campo rupestre quartzítico, cerrado",NA,"80",NA,NA,"(Vell.) Taub.","Soldevila, A.","São Gonçalo do Rio Preto","Parque Estadual do Rio Preto, Trilha para Cachoeira do Crioulo","-43.350611","-18.137722","858","858",NA,NA,NA,NA,"-43.350611","-18.137722","2015","07","13",NA,NA,NA,NA,NA
"1013","2019-11-06 09:55:37-03","UFOP","OUPR","27876","PreservedSpecimen","Plantae","Fabaceae","Periandra","mediterranea","Periandra mediterranea","Soldevila, A.; Fortuna-Perez, A.P.; Cândido, E.S.; Vieira, L.G.M.; Mansano, V.F. & Cota, M.","2014","03","24",NA,"Brasil","Minas Gerais",NA,NA,"Subsarbusto, flores roxas azuladas, fruto imaturo. Coletada na beira da trilha para cachoeira do crioulo, próximo a placa cachoeira da sempre-viva, solo pedregoso, campo rupestre quartzítico, cerrado",NA,"82",NA,NA,"(Vell.) Taub.","Soldevila, A.","São Gonçalo do Rio Preto","Parque Estadual do Rio Preto, Trilha para cachoeira do Crioulo","-43.362778","-18.141944","959","959",NA,NA,NA,NA,"-43.362778","-18.141944","2015","07","13",NA,NA,NA,NA,NA
"1014","2019-11-06 09:55:37-03","UFOP","OUPR","27877","PreservedSpecimen","Plantae","Fabaceae","Periandra","mediterranea","Periandra mediterranea","Soldevila, A.; Fortuna-Perez, A.P.; Cândido, E.S.; Vieira, L.G.M.; Mansano, V.F. & Cota, M.","2014","03","24",NA,"Brasil","Minas Gerais",NA,NA,"Subsarbusto, flores roxas azuladas, frutos maduros. Coletada na beira da trilha para cachoeira do crioulo, próximo a placa cachoeira da sempre-viva, solo pedregoso, campo rupestre quartzítico, cerrado",NA,"83",NA,NA,"(Vell.) Taub.","Soldevila, A.","São Gonçalo do Rio Preto","Parque Estadual do Rio Preto, Trilha para cachoeira do Crioulo","-43.362778","-18.141944","959","959",NA,NA,NA,NA,"-43.362778","-18.141944","2015","07","13",NA,NA,NA,NA,NA
"1015","2019-11-06 09:55:37-03","UFOP","OUPR","28303","PreservedSpecimen","Plantae","Fabaceae","Periandra","mediterranea","Periandra mediterranea","Fortuna-Perez, A.P.; Cândido, E.S. & Fantini, I.F.","2014","06","07",NA,"Brasil","Minas Gerais",NA,NA,"Subarbusto, 50cm",NA,"1602",NA,NA,"(Vell.) Taub.","Soldevila, A.","São Gonçalo do Rio Preto","Parque Estadual do Rio Preto, Trilha para as corredeiras depois do Poço de areia","-43.329278","-18.139917",NA,NA,NA,NA,NA,NA,"-43.329278","-18.139917","2015","07","13",NA,NA,NA,NA,NA
"1016","2019-12-18 15:50:40-03","UFOP","OUPR","29763","PreservedSpecimen","Plantae","Fabaceae","Periandra","mediterranea","Periandra mediterranea","Eduardo, D.F.","2017","07","14",NA,"Brasil","Minas Gerais",NA,NA,"Campo rupestre ferruginoso.",NA,"s.n.",NA,NA,"(Vell.) Taub.","Eduardo, D.F.","Ouro Preto","Serra da Brígida","-43.503056","-20.359722","1470","1470",NA,NA,NA,NA,"-43.503056","-20.359722",NA,NA,NA,NA,NA,NA,NA,NA
"1017","2019-11-06 09:55:37-03","UFOP","OUPR","32308","PreservedSpecimen","Plantae","Fabaceae","Periandra","mediterranea","Periandra mediterranea","Onésimo, C.M.G.; Messias, M.C.T.B.","2018","02","21",NA,"Brasil","Minas Gerais",NA,NA,"Sem observações anotadas",NA,"39",NA,NA,"(Vell.) Taub.","Messias, M.C.T.B.","Ouro Preto","APA Estadual Cachoeira das Andorinhas, Experimento com topsoil (área degradada), Serra da Brígida","-43.503267","-20.362889","1482","1482",NA,NA,NA,NA,"-43.503267","-20.362889","2018","02","21",NA,NA,NA,NA,NA
"1018","2019-11-06 09:55:37-03","UFOP","OUPR","19874","PreservedSpecimen","Plantae","Fabaceae","Periandra","mediterranea","Periandra mediterranea","Kassis, A.",NA,NA,NA,NA,"Brasil","Minas Gerais",NA,NA,"Campo. Subarbusto. Flores violáceas",NA,"s.n.",NA,NA,"(Vell.) Taub.","Dutra, V.F.","Caeté",NA,"-43.6697006225586","-19.8799991607666",NA,NA,NA,"22051","auto",NA,NA,NA,"2001","09","22",NA,NA,NA,NA,NA
"1019","2019-11-06 09:55:37-03","UFOP","OUPR","19875","PreservedSpecimen","Plantae","Fabaceae","Periandra","mediterranea","Periandra mediterranea","Badini, J.",NA,NA,NA,NA,"Brasil","Minas Gerais",NA,NA,"Cerrado. Subarbusto. Flores violáceas",NA,"s.n.",NA,NA,"(Vell.) Taub.","Dutra, V.F.","Caeté",NA,"-43.6697006225586","-19.8799991607666",NA,NA,NA,"22051","auto",NA,NA,NA,"2001","09","22",NA,NA,NA,NA,NA
"1020","2019-11-06 09:55:37-03","UFOP","OUPR","19873","PreservedSpecimen","Plantae","Fabaceae","Periandra","mediterranea","Periandra mediterranea","Badini, J.",NA,NA,NA,NA,"Brasil","Minas Gerais",NA,NA,"Cerrado. Subarbusto. Flores violáceas",NA,"s.n.",NA,NA,"(Vell.) Taub.","Dutra, V.F.","Caeté","Serra da Piedade","-43.6697006225586","-19.8799991607666",NA,NA,NA,"22051","auto",NA,NA,NA,"2001","09","22",NA,NA,NA,NA,NA
"1021","2019-11-06 09:55:37-03","UFOP","OUPR","28799","PreservedSpecimen","Plantae","Fabaceae","Periandra","mediterranea","Periandra mediterranea","Fernandes, J.M.","2007","11","15",NA,"Brasil","Minas Gerais",NA,NA,"Subarbusto de 50cm alt. cálice verde a arroxeado e corola azul com partes brancas. Campo rupestre",NA,"534",NA,NA,"(Vell.) Taub.","Fernandes, J.M.","Diamantina","APA Pau de Frutos","-43.6002998352051","-18.2493991851807",NA,NA,NA,"101169","auto",NA,NA,NA,"2007","11","15",NA,NA,NA,NA,NA
