"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","individualCount","fieldNumber","relatedCatalogItem"
"101","2021-03-01 16:20:02-03","UNICAMP","UEC","68502","S","Plantae","Liliopsida",NA,"Marantaceae","Maranta","bicolor","Maranta bicolor","Ker Gawl.","Vieira, S","Sanches, M","29956","1993","11","09",NA,"Brazil","São Paulo","Ubatuba","Núcleo de Picinguaba - Trilha do Corisco, Mata de encosta.","-44.849722","-23.346667",NA,"Herbácea, ca. de 60 cm de altura, flores brancas, brácteas verdes, local sombreado.","UEC069383","UEC069383",NA,NA,"-44.849722","-23.346667","2006","06",NA,NA,NA,NA,NA,NA,NA
"102","2021-03-01 16:20:02-03","UNICAMP","UEC","71794","S","Plantae","Liliopsida",NA,"Marantaceae","Maranta","bicolor","Maranta bicolor","Ker Gawl.","Moraes, MD","Leitão Filho, HF; et al.","33290","1995","02","15",NA,"Brazil","São Paulo","Iguape","Calvário.","-41.491167","-24.655",NA,"Herbácea; flores brancas com estrias lilases; folhas abaxialmente violáceas, outras verde claro.; Mata de encosta.","UEC021748","UEC021748",NA,NA,"-41.491167","-24.655",NA,NA,NA,NA,NA,NA,NA,NA,NA
"103","2021-03-01 16:20:02-03","UNICAMP","UEC","81339","S","Plantae","Liliopsida",NA,"Marantaceae","Maranta","bicolor","Maranta bicolor","Ker Gawl.","Saka, MN","Moraes, MD","34208","1995","12","18",NA,"Brazil","São Paulo","Picinguaba","Picinguaba-Trilha do Corisco.",NA,NA,NA,"Mata Atlântica.","UEC081439","UEC081439",NA,NA,NA,NA,"2016","01",NA,NA,NA,NA,NA,NA,NA
"104","2019-11-19 14:08:20-03","UFRPE","PEUFR","2119","PreservedSpecimen","Plantae",NA,NA,"Marantaceae","Maranta","cristata","Maranta cristata","Nees & Mart.","N.K. Luna","I. Pontual","539","1967","06","10",NA,"Brasil","Pernambuco","Escada","Engenho Conceição","-35.223333","-8.359444",NA,"Planta com mais ou menos 20cm de altura; flores alvas; coordenadas geográficas do município.","PEUFR002119",NA,NA,NA,"35º13'24W","08º21'34S","2018","10","22",NA,NA,NA,NA,NA,NA
"105","2020-04-22 16:26:32-03","UFPB","JPB","64533","PreservedSpecimen","Plantae","Angiosperma","Monocotyledon","Marantaceae","Maranta","cristata","Maranta cristata","Nees & Mart.","Luna, NK","Luna, NK; Pessoa, E; Guedes, FM; Melo, A","472","2017","11","04","Southern America","Brasil","Bahia","Jussari","Serra do Teimoso","-39.526633","-15.153883",NA,"; HABITAT: borda e interior de mata, entre pedras. Mata atlântica; DESC: Erva prostada, folhas discolores, abaxial vinácea, adaxial verde, flores brancas, frutos brancos a negros.","JPB0064533",NA,NA,NA,"-39.526633","-15.153883","2017","11","04",NA,NA,NA,NA,NA,NA
"106","2019-11-06 09:56:19-03","UFOP","OUPR","5761","PreservedSpecimen","Plantae",NA,NA,"Marantaceae","Maranta","bicolor","Maranta bicolor","Ker Gawl.","Saka, M.N.","Lisboa, M.A.","s.n.","1951","01","10",NA,"Brasil","Minas Gerais","Viçosa","Mata da ESAV","-42.8819007873535","-20.7539005279541",NA,"Mata",NA,NA,NA,NA,NA,NA,"2016","06",NA,"13937","auto",NA,NA,NA,NA
"107","2019-01-17 11:23:52-02","PUCRS","MPUC","9226","S","Plantae",NA,"Zingiberales","Marantaceae","Calathea","zebrina","Calathea zebrina","(Sims)Lindl.","N.I. Matzenbacher",NA,NA,"1996","05","03","South America","Brasil","SC","Florianópolis","Ponta das Canas","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27000","auto","Liliopsida","1",NA,NA
"108","2020-10-14 10:02:44-03","FURB","FURB","43227","PreservedSpecimen","Plantae",NA,NA,"Marantaceae","Goeppertia","zebrina","Goeppertia zebrina","(Sims) Nees","Funez, L.A.","Funez, L.A.","2698","2014","01","06",NA,"Brasil","Santa Catarina","Rio dos Cedros","Parque Águas de São Bernardo.","-49.2955555","-26.7347222",NA,NA,"FURB04738","FURB04738","142","142","-49.2955555","-26.7347222","2016","09","22",NA,NA,NA,NA,NA,NA
"109","2020-04-27 16:10:29-03","UFES","VIES","21816","S","Plantae",NA,NA,"Marantaceae","Calathea","zebrina","Calathea zebrina","(Sims) Lindl.","Kollmann, L.J.C.","Zorzanelli, J.P.F.","221","2011","12","10",NA,"Brasil","Espírito Santo","Iúna","Serra do Valentim.","-41.5358009338379","-20.3458003997803",NA,NA,"VIES021816","VIES021816",NA,NA,NA,NA,"2012","03","06","32198","auto",NA,NA,NA,NA
"110","2020-04-27 16:10:29-03","UFES","VIES","6060","S","Plantae",NA,NA,"Marantaceae","Goeppertia","zebrina","Goeppertia zebrina","(Sims) Nees","Saka, M.N.","Gomes, J.M.L.","1632","1991","10","21",NA,"Brasil","Espírito Santo","Cariacica",NA,"-40.4199981689453","-20.2639007568359",NA,NA,"VIES006060","VIES006060 VIES006060_1",NA,NA,NA,NA,"2014","09",NA,"18507","auto",NA,NA,NA,NA
"111","2020-04-27 16:10:29-03","UFES","VIES","29334","S","Plantae",NA,NA,"Marantaceae","Goeppertia","zebrina","Goeppertia zebrina","(Sims) Nees","M.N. Saka","Folli, D.A.","4455","2003","01","04",NA,"Brasil","Espírito Santo","Marilândia","São Rafael à Marilândia.","-40.5416984558105","-19.4127998352051",NA,NA,"VIES029334",NA,NA,NA,NA,NA,"2019","12","11","21644","auto",NA,NA,NA,NA
"112","2020-04-27 16:10:29-03","UFES","VIES","17643","S","Plantae",NA,NA,"Marantaceae","Goeppertia","zebrina","Goeppertia zebrina","(Sims) Nees","Saka, M.N.","Souza, G.R. de","42","2008","08","10",NA,"Brasil","Espírito Santo","Cachoeiro de Itapemirim","Burarama.","-41.1128005981445","-20.8488998413086",NA,NA,"VIES017643","VIES017643",NA,NA,NA,NA,"2014","09",NA,"35694","auto",NA,NA,NA,NA
"113","2020-04-27 16:10:29-03","UFES","VIES","18213","S","Plantae",NA,NA,"Marantaceae","Goeppertia","zebrina","Goeppertia zebrina","(Sims) Nees","Saka, M.N.","Azevedo, A.R.; Passamani, F.","132","1996",NA,NA,NA,"Brasil","Espírito Santo","Serra","Jacaraípe.","-40.3078002929688","-20.1285991668701",NA,NA,"VIES018213","VIES018213",NA,NA,NA,NA,"2014","09",NA,"16451","auto",NA,NA,NA,NA
"114","2020-04-27 16:10:29-03","UFES","VIES","29636","S","Plantae",NA,NA,"Marantaceae","Maranta","bicolor","Maranta bicolor","Ker.Gawl.","Furlan, A.","Folli, D.A.","2873","1996","12","17",NA,"Brasil","Espírito Santo","Linhares","Reserva Natural Vale.","-40.0722007751465","-19.3910999298096",NA,NA,"VIES029636",NA,NA,NA,NA,NA,"1998","03","11","48094","auto",NA,NA,NA,NA
"115","2020-04-27 16:10:29-03","UFES","VIES","29637","S","Plantae",NA,NA,"Marantaceae","Maranta","bicolor","Maranta bicolor","Ker.Gawl.","Arns, K.N.Y.","Folli, D.A.","3541","1999","12","27",NA,"Brasil","Espírito Santo","Linhares","Reserva Natural Vale.","-40.0722007751465","-19.3910999298096",NA,NA,"VIES029637",NA,NA,NA,NA,NA,"2001","05","19","48094","auto",NA,NA,NA,NA
"116","2019-08-16 08:39:59-03","UTFPR","HCF","26359","S","Plantae",NA,NA,"Marantaceae","Maranta","cristata","Maranta cristata","Nees & Mart.","N.K. Luna","P. Fiaschi","580","2001","01","21",NA,"Brasil","SP","Ubatuba","Parque Estadual da Serra do Mar, núcleo","-45.0699996948242","-23.4300003051758",NA,"erva. Inflorescência com brácteas verde claras, flores alvas. Floresta Ombrófila Densa de encosta.",NA,NA,NA,NA,NA,NA,"2018","04",NA,"34265","auto",NA,NA,NA,NA
"117","2020-06-29 09:31:03-03","UFRRJ","RBR","25655","S","Plantae",NA,NA,"Marantaceae","Maranta","bicolor","Maranta bicolor","Ker.Gawl.",NA,"M.V.L. Pereira","620","1993","02","12",NA,"Brasil","Rio de Janeiro","Nova Iguaçu","REBIO do Tinguá Reserva Biológica do Tinguá","-43.451099395752","-22.7591991424561",NA,NA,"RBR00025655",NA,NA,NA,NA,NA,NA,NA,NA,"25743","auto",NA,NA,NA,NA
"118","2020-06-29 09:31:03-03","UFRRJ","RBR","25656","S","Plantae",NA,NA,"Marantaceae","Maranta","bicolor","Maranta bicolor","Ker.Gawl.","J.M.A. Braga","L.S. Sylvestre","1118","1994","12","04",NA,"Brasil","Rio de Janeiro","Nova Iguaçu","REBIO do Tinguá Reserva Biológica do Tinguá","-43.451099395752","-22.7591991424561",NA,NA,"RBR00025656",NA,NA,NA,NA,NA,"2006","10","09","25743","auto",NA,NA,NA,NA
"119","2020-06-29 09:31:03-03","UFRRJ","RBR","25658","S","Plantae",NA,NA,"Marantaceae","Maranta","bicolor","Maranta bicolor","Ker.Gawl.","J.M.A. Braga","M.M.T. Rosa","442","1995","04","18",NA,"Brasil","Rio de Janeiro","Nova Iguaçu","REBIO do Tinguá Reserva Biológica do Tinguá","-43.451099395752","-22.7591991424561",NA,NA,"RBR00025658",NA,NA,NA,NA,NA,"2006","10","09","25743","auto",NA,NA,NA,NA
"120","2020-12-21 16:33:49-03","MBM","MBM","317864","PreservedSpecimen","Plantae",NA,NA,"Marantaceae","Calathea","zebrina","Calathea zebrina","(Sims) Lindley","Braga, J.M.A.","Santana, S.C.; et al.; et al.","35","1981","09","26","Southern America","Brazil","Bahia","Ilhéus","Área do CEPEC","-39.0494003295898","-14.7889003753662",NA,NA,"MBM317864","MBM317864",NA,NA,NA,NA,NA,NA,NA,"61245","auto",NA,NA,NA,NA
"121","2020-12-21 16:33:49-03","MBM","MBM","74953","PreservedSpecimen","Plantae",NA,NA,"Marantaceae","Calathea","zebrina","Calathea zebrina","(Sims) Lindley","Smith, L.B.","Hatschbach, G.","7533",NA,NA,NA,"Southern America","Brazil","Paraná","Guaratuba","Pedra Branca de Araraquara","-48.5746994018555","-25.8827991485596",NA,NA,"MBM074953","MBM074953",NA,NA,NA,NA,NA,NA,NA,"41937","auto",NA,NA,NA,NA
"122","2020-12-21 16:33:51-03","MBM","MBM","276856","PreservedSpecimen","Plantae",NA,NA,"Marantaceae","Maranta","bicolor","Maranta bicolor","Ker Gawl.","Uliana, V.L.","Hatschbach, G.; Hatschbach, M.; Silva, J.M.; Hatschbach, M.; Silva, J.M.","74348","2002","11","18","Southern America","Brazil","Mato Grosso do Sul","Bodoquena","Morraria do Sul, arredores","-56.7150001525879","-20.5386009216309",NA,NA,"MBM276856","MBM276856",NA,NA,NA,NA,NA,NA,NA,"47684","auto",NA,NA,NA,NA
"123","2020-12-21 16:33:51-03","MBM","MBM","269921","PreservedSpecimen","Plantae",NA,NA,"Marantaceae","Maranta","bicolor","Maranta bicolor","Ker Gawl.","Yoshida Arns, N.","Thomas, W.W.; et al.; et al.","11539","1997","04","15","Southern America","Brazil","Bahia","Pau-Brasil","Pau Brasil",NA,NA,NA,NA,"MBM269921","MBM269921",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","2020-12-21 16:33:51-03","MBM","MBM","107497","PreservedSpecimen","Plantae",NA,NA,"Marantaceae","Maranta","bicolor","Maranta bicolor","Ker Gawl.","Andersson, L.","Noblick, L.R.","1906",NA,NA,NA,"Southern America","Brazil","Bahia","Feira de Santana","Represa de Bananeira","-38.9667015075684","-12.2666997909546",NA,NA,"MBM107497","MBM107497",NA,NA,NA,NA,NA,NA,NA,"46325","auto",NA,NA,NA,NA
"125","2020-12-21 16:33:51-03","MBM","MBM","281481","PreservedSpecimen","Plantae",NA,NA,"Marantaceae","Maranta","bicolor","Maranta bicolor","Ker Gawl.","Yoshida Arns, N.","Hatschbach, G.; Hatschbach, M.; Barboza, E.; Hatschbach, M.; Barboza, E.","74796","2003","03","15","Southern America","Brazil","Mato Grosso do Sul","Bodoquena","Rodovia Bodoquena - Morraria do Sul, Ribeirão da Serra","-56.7150001525879","-20.5386009216309",NA,NA,"MBM281481","MBM281481",NA,NA,NA,NA,NA,NA,NA,"47684","auto",NA,NA,NA,NA
"126","2019-11-01 15:28:25-03","PUC-RIO","FCAB","1836","PreservedSpecimen","Plantae",NA,"Angiospermae","Marantaceae","Calathea","zebrina","Calathea zebrina","(Sims) Lindl.",NA,"P. Capell S.J.","s.n.","1952","11","14",NA,"Brasil","Rio de Janeiro","Nova Friburgo",NA,"-42.5311012268066","-22.2819004058838",NA,NA,"001836",NA,NA,NA,NA,NA,NA,NA,NA,"33190","auto",NA,NA,NA,NA
"127","2016-01-14 16:01:36-02","MNHN","RECOLNAT_MNHN_P","P02199151","PreservedSpecimen",NA,NA,NA,"Marantaceae","Goeppertia","zebrina","Goeppertia zebrina","(Sims) Ness","Saka","Glaziou, A.",NA,"1869","10","17",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Cova da Onça","-43.2075004577637","-22.9027996063232","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02199151' target='other'> <mi>dwc_moreinfo</mi></a>","P02199151","P02199151_01",NA,NA,NA,NA,NA,NA,NA,"57442","auto",NA,NA,"4227",NA
"128","2015-09-03 20:44:35-03","MNHN","RECOLNAT_MNHN_P","P02202548","PreservedSpecimen",NA,NA,NA,"Marantaceae","Maranta","bicolor","Maranta bicolor","Ker Gawl.",NA,"Glaziou, A.",NA,NA,NA,NA,NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02202548' target='other'> <mi>dwc_moreinfo</mi></a>","P02202548","P02202548_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4238",NA
"129","2015-09-03 20:44:35-03","MNHN","RECOLNAT_MNHN_P","P02202549","PreservedSpecimen",NA,NA,NA,"Marantaceae","Maranta","bicolor","Maranta bicolor","Ker Gawl.",NA,"Gaudichaud",NA,"1831","1","1",NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02202549' target='other'> <mi>dwc_moreinfo</mi></a>","P02202549","P02202549_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"332",NA
"130","2015-09-03 20:44:35-03","MNHN","RECOLNAT_MNHN_P","P02202550","PreservedSpecimen",NA,NA,NA,"Marantaceae","Maranta","bicolor","Maranta bicolor","Ker Gawl.",NA,"Gaudichaud, C.",NA,NA,NA,NA,NA,"Brasil","Rio Grande do Sul",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02202550' target='other'> <mi>dwc_moreinfo</mi></a>","P02202550","P02202550_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1866",NA
"131","2015-09-03 20:44:35-03","MNHN","RECOLNAT_MNHN_P","P02202551","PreservedSpecimen",NA,NA,NA,"Marantaceae","Maranta","bicolor","Maranta bicolor","Ker Gawl.",NA,"Gaudichaud",NA,NA,NA,NA,NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02202551' target='other'> <mi>dwc_moreinfo</mi></a>","P02202551","P02202551_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"332",NA
"132","2015-09-03 20:44:35-03","MNHN","RECOLNAT_MNHN_P","P02202552","PreservedSpecimen",NA,NA,NA,"Marantaceae","Maranta","bicolor","Maranta bicolor","Ker Gawl.",NA,"Gaudichaud",NA,NA,NA,NA,NA,"Brasil","Santa Catarina",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02202552' target='other'> <mi>dwc_moreinfo</mi></a>","P02202552","P02202552_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","2015-09-03 20:44:35-03","MNHN","RECOLNAT_MNHN_P","P02202554","PreservedSpecimen",NA,NA,NA,"Marantaceae","Maranta","bicolor","Maranta bicolor","Ker Gawl.",NA,"Nadeaud",NA,NA,NA,NA,NA,"Brasil",NA,NA,"Brésil",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02202554' target='other'> <mi>dwc_moreinfo</mi></a>","P02202554","P02202554_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","2015-09-03 20:44:35-03","MNHN","RECOLNAT_MNHN_P","P02202555","PreservedSpecimen",NA,NA,NA,"Marantaceae","Maranta","bicolor","Maranta bicolor","Ker Gawl.",NA,NA,NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02202555' target='other'> <mi>dwc_moreinfo</mi></a>","P02202555","P02202555_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","2015-09-03 20:44:35-03","MNHN","RECOLNAT_MNHN_P","P02202556","PreservedSpecimen",NA,NA,NA,"Marantaceae","Maranta","bicolor","Maranta bicolor","Ker Gawl.",NA,"Gaudichaud",NA,NA,NA,NA,NA,"Brasil","Rio de Janeiro",NA,"Brésil. Rio Janeiro",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02202556' target='other'> <mi>dwc_moreinfo</mi></a>","P02202556","P02202556_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"120",NA
"136","2015-09-03 20:44:35-03","MNHN","RECOLNAT_MNHN_P","P02202557","PreservedSpecimen",NA,NA,NA,"Marantaceae","Maranta","bicolor","Maranta bicolor","Ker Gawl.",NA,"Riedel",NA,NA,NA,NA,NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02202557' target='other'> <mi>dwc_moreinfo</mi></a>","P02202557","P02202557_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"868",NA
"137","2015-09-03 20:44:35-03","MNHN","RECOLNAT_MNHN_P","P02202558","PreservedSpecimen",NA,NA,NA,"Marantaceae","Maranta","bicolor","Maranta bicolor","Ker Gawl.",NA,"Gaudichaud",NA,NA,NA,NA,NA,"Brasil","Santa Catarina",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02202558' target='other'> <mi>dwc_moreinfo</mi></a>","P02202558","P02202558_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","2015-09-03 20:44:35-03","MNHN","RECOLNAT_MNHN_P","P02202559","PreservedSpecimen",NA,NA,NA,"Marantaceae","Maranta","bicolor","Maranta bicolor","Ker Gawl.",NA,"Saint-Hilaire, A.",NA,"1816","1","1",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02202559' target='other'> <mi>dwc_moreinfo</mi></a>","P02202559","P02202559_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"d 45",NA
"139","2015-09-03 20:44:35-03","MNHN","RECOLNAT_MNHN_P","P02202562","PreservedSpecimen",NA,NA,NA,"Marantaceae","Maranta","bicolor","Maranta bicolor","Ker Gawl.",NA,"Blanchet",NA,NA,NA,NA,NA,"Brasil","Bahia",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02202562' target='other'> <mi>dwc_moreinfo</mi></a>","P02202562","P02202562_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2376",NA
"140","2015-09-03 20:44:35-03","MNHN","RECOLNAT_MNHN_P","P02202563","PreservedSpecimen",NA,NA,NA,"Marantaceae","Maranta","bicolor","Maranta bicolor","Ker Gawl.",NA,"Claussen",NA,NA,NA,NA,NA,"Brasil","Minas Gerais",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02202563' target='other'> <mi>dwc_moreinfo</mi></a>","P02202563","P02202563_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66",NA
"141","2015-09-03 20:44:35-03","MNHN","RECOLNAT_MNHN_P","P02202564","PreservedSpecimen",NA,NA,NA,"Marantaceae","Maranta","bicolor","Maranta bicolor","Ker Gawl.",NA,"Mosén, H.",NA,"1875","4","1",NA,"Brasil",NA,NA,"Brésil. S. Vicente",NA,NA,"hb","Reçu le 27 mai 1896 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02202564' target='other'> <mi>dwc_moreinfo</mi></a>","P02202564","P02202564_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3701",NA
"142","2015-09-03 20:44:35-03","MNHN","RECOLNAT_MNHN_P","P02202560","PreservedSpecimen",NA,NA,NA,"Marantaceae","Maranta","bicolor","Maranta bicolor","Ker Gawl.",NA,"Mexia, Y.",NA,"1930","3","15",NA,"Brasil","Minas Gerais","Viçosa","Agriculutak College lands; Cha-Cha Valley.","-42.8819007873535","-20.7539005279541","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02202560' target='other'> <mi>dwc_moreinfo</mi></a>","P02202560","P02202560_01","650",NA,NA,NA,NA,NA,NA,"13937","auto",NA,NA,"4469",NA
"143","2015-09-03 20:44:35-03","MNHN","RECOLNAT_MNHN_P","P02202553","PreservedSpecimen",NA,NA,NA,"Marantaceae","Maranta","bicolor","Maranta bicolor","Ker Gawl.",NA,"Gaudichaud, C.",NA,NA,NA,NA,NA,"Brasil","Santa Catarina","Florianópolis","Ila Stª. Catherine","-48.5491981506348","-27.596700668335","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02202553' target='other'> <mi>dwc_moreinfo</mi></a>","P02202553","P02202553_01",NA,NA,NA,NA,NA,NA,NA,"27000","auto",NA,NA,NA,NA
"144","2015-09-05 12:31:05-03","MNHN","RECOLNAT_MNHN_P","P06233075","PreservedSpecimen",NA,NA,NA,"Marantaceae","Maranta","cristata","Maranta cristata","Nees & Mart.",NA,"Saint-Hilaire",NA,"1816","1","1",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06233075' target='other'> <mi>dwc_moreinfo</mi></a>","P06233075","P06233075_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D 65",NA
"145","2020-10-01 14:27:11-03","JBB","HEPH","34950","S","Plantae","Monocotyledon","Zingiberales","Marantaceae","Maranta","cristata","Maranta cristata","Nees & Mart.","Luna, NK","Gonçalves, EG; Lorenzi, H; Andrade, M","839","2001","04","06","Southern America","Brasil","Ceará ","Ipu","Curva do Boqueirão, subida para a Serra de Ibiapaba","-40.6875","-4.3125",NA,NA,NA,NA,NA,NA,"-40.6875","-4.3125","2015","11",NA,NA,NA,NA,NA,NA,NA
"146","2020-12-11 11:44:15-03","UFMG","BHCB","116813","PreservedSpecimen","Plantae","Monocotyledon",NA,"Marantaceae","Goeppertia","zebrina","Goeppertia zebrina","(Sims) Nees",NA,"Lucas, EJ; Mazine, FF; Leoni, L; Brummitt, NA; Campos, OR; Flores, TB; Jennings, LVS; Samp","639","2006","11","23","Southern America","Brasil","Minas Gerais","Faria Lemos","Fazenda Santa Rita., Trilha do córrego","-42.056667","-20.760278",NA,"Erva de 50cm de altura, inflorescência roxo; Floresta ombrófila densa","BHCB011527",NA,"550","550","-42.056667","-20.760278","2015","01",NA,NA,NA,NA,NA,NA,NA
"147","2020-12-11 11:44:15-03","UFMG","BHCB","91135","PreservedSpecimen","Plantae","Monocotyledon",NA,"Marantaceae","Goeppertia","zebrina","Goeppertia zebrina","(Sims) Nees",NA,"Stehmann, JR; Lombardi, JA; Mota, RC da","4044","2005","02","21","Southern America","Brasil","Minas Gerais","Santa Maria do Salto","Fazenda Duas Barras, Estrada para a divisa com a Bahia","-40.0435","-16.403361",NA,"Erva; Subosque úmido da mata; em remanescente de Floresta ombrófila densa","BHCB011541",NA,"763","847","-40.0435","-16.403361","2015","01",NA,NA,NA,NA,NA,NA,NA
"148","2020-12-11 11:44:15-03","UFMG","BHCB","7658","PreservedSpecimen","Plantae","Monocotyledon",NA,"Marantaceae","Goeppertia","zebrina","Goeppertia zebrina","(Sims) Nees",NA,"Lopes, MA; Andrade, PM de","815","1985","11","11","Southern America","Brasil","Minas Gerais","Caratinga","Estação Biológica de Caratinga. Matão.","-42.1391983032227","-19.7896995544434",NA,"Erva, flores lilases; Mata atlântica","BHCB011554",NA,NA,NA,NA,NA,"2015","01",NA,"49886","auto",NA,NA,NA,NA
"149","2020-12-11 11:44:15-03","UFMG","BHCB","31445","PreservedSpecimen","Plantae","Monocotyledon",NA,"Marantaceae","Goeppertia","zebrina","Goeppertia zebrina","(Sims) Nees",NA,"Lombardi, JA; Temponi, LG","1125","1996","02","25","Southern America","Brasil","Espírito Santo","Santa Teresa","trilha subindo o Country Club","-40.6002998352051","-19.9356002807617",NA,"Erva, folhas herbaceas discolores arroxeadas na face abaxial, inflorescências velhas, brácteas verdes, frutos imaturos brancos; Mata atlântica, margem de córrego","BHCB011543",NA,NA,NA,NA,NA,"2015","01",NA,"23813","auto",NA,NA,NA,NA
"150","2020-12-11 11:44:15-03","UFMG","BHCB","163427","PreservedSpecimen","Plantae","Monocotyledon",NA,"Marantaceae","Maranta","bicolor","Maranta bicolor","Ker Gawl.",NA,"Paula, LFA de; Mota, NFO; Viana, PL; Jorge, TB; Burkowski, PM","112","2011","01","08","Southern America","Brasil","Minas Gerais","Teófilo Otoni","MG-418, cerca de 30 km norte de Teófilo Otoni","-41.260833","-17.856111",NA,"Erva terrestre . Flores brancas; Em borda de mata na base de afloramento granítico","BHCB006882",NA,"546","546","-41.260833","-17.856111","2013","11",NA,NA,NA,NA,NA,NA,NA
"151","2020-12-11 11:44:15-03","UFMG","BHCB","33208","PreservedSpecimen","Plantae","Monocotyledon",NA,"Marantaceae","Maranta","bicolor","Maranta bicolor","Ker Gawl.",NA,"Lombardi, JA","1512","1996","12","06","Southern America","Brasil","Minas Gerais","Marliéria","Parque Estadual do Rio Doce, Trilha da Campolina","-42.516389","-19.704444",NA,"Erva. Folhas herbáceas, às vezes arroxeadas na face abaxial, flores brancas; Mata Atlântica","BHCB007412",NA,"263","263","-42.516389","-19.704444","2006","06",NA,NA,NA,NA,NA,NA,NA
"152","2020-12-11 11:44:15-03","UFMG","BHCB","200293","PreservedSpecimen","Plantae","Monocotyledon",NA,"Marantaceae","Maranta","cristata","Maranta cristata","Nees & Mart.",NA,"Luna, NK; Pessoa, E","472","2017","11","04","Southern America","Brasil","Bahia","Jussari","Serra do Teimoso","-39.533278","-15.156472",NA,"Erva prostrada, folhas discolores, abaxial vinácea, adaxial verde, flores brancas, frutos brancos a negros; Mata Atlântica, borda e interior da mata, entre pedras","BHCB200293","BHCB200293",NA,NA,"-39.533278","-15.156472","2017",NA,NA,NA,NA,NA,NA,NA,NA
