"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","recordNumber","year","month","continentOcean","country","locality","preparationType","occurrenceRemarks","barcode","imagecode","class","scientificNameAuthorship","day","identifiedBy","yearIdentified","stateProvince","county","decimalLongitude","decimalLatitude","coordinatePrecision","geoFlag","monthIdentified","dayIdentified","minimumElevationInMeters","individualCount","fieldNumber","verbatimLongitude","verbatimLatitude","maximumElevationInMeters","infraspecificEpithet"
"101","2021-02-08 12:43:55-03","UFRGS","ICN","152715","S","Plantae","Dicotyledon",NA,"Myrtaceae","Eugenia","plurisepala","Eugenia plurisepala",NA,"Freitas, E","72","2007","01","América do Sul","Brasil","Cerro do Tigre/Fazenda Santo Antão",NA,"Arbusto com cerca de 30 cm de altura; Campo seco com arenização",NA,NA,NA,"Barb. Rodr. ex Chodat & Hassl.","05","Freitas, E",NA,"RS","Alegrete","-55.7919006347656","-29.7831001281738","89305","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"102","2021-02-08 12:43:55-03","UFRGS","ICN","152708","S","Plantae","Dicotyledon",NA,"Myrtaceae","Eugenia","plurisepala","Eugenia plurisepala",NA,"Freitas, E","42","2007","01","América do Sul","Brasil","Lajeado/Fazenda Júlio Flores",NA,"Arbusto; Campo seco com arenização",NA,NA,NA,"Barb. Rodr. ex Chodat & Hassl.","05","Freitas, E",NA,"RS","Manoel Viana","-55.4827995300293","-29.5891990661621","43920","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"103","2021-02-08 12:43:55-03","UFRGS","ICN","152808","S","Plantae","Dicotyledon",NA,"Myrtaceae","Eugenia","plurisepala","Eugenia plurisepala",NA,"Freitas, E","438","2007","11","América do Sul","Brasil","Cerro do Tigre/Fazenda Cerro do Tigre",NA,"Arbusto com cerca de 20 cm de altura; Campo seco com arenização",NA,NA,NA,"Barb. Rodr. ex Chodat & Hassl.","27","Freitas, E",NA,"RS","Alegrete","-55.7919006347656","-29.7831001281738","89305","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","2021-02-08 12:43:55-03","UFRGS","ICN","146673","S","Plantae","Dicotyledon",NA,"Myrtaceae","Eugenia","plurisepala","Eugenia plurisepala",NA,"Kinupp, VF; Lorenzi, H","3111","2005","12","América do Sul","Brasil","BR 290",NA,"Arbusto; 2,0 m; flores brancas; sépalas esverdeadas e brácteas (2) foliáceas verdes; folhas discolores pilosas.",NA,NA,NA,"Barb. Rodr. ex Chodat & Hassl.","09","Ribeiro, CL","2018","RS","Minas do Leão","-52.0475006103516","-30.1266994476318","22566","auto","07","03",NA,NA,NA,NA,NA,NA,NA
"105","2021-02-08 12:43:55-03","UFRGS","ICN","040000","S","Plantae","Dicotyledon",NA,"Myrtaceae","Eugenia","plurisepala","Eugenia plurisepala",NA,"Fleig, M","185","1976","12","América do Sul","Brasil","Arroio Porto estrda Tabaí Km 51",NA,"Frutos comestíveis.",NA,NA,NA,"Barb. Rodr. ex Chodat & Hassl.","08","Sobral, M","2004","RS","Montenegro","-51.4611015319824","-29.6886005401611","21601","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","2021-02-08 12:44:01-03","UFRGS","ICN","063610","S","Plantae","Dicotyledon",NA,"Myrtaceae","Hexachlamys","emrichii","Hexachlamys emrichii",NA,"Woolston, A","727","1956","09","América do Sul","Paraguai",NA,NA,"Arbusto 30-80cm; fl. corola blanca, cáliz blanco-verdoso muy pálido con manchas amarillentas, filamento blanco amarillento, anteras amarillas, pálidas, estilo blanco-amarillento pálido. Hojas (jóvenes) verdo amarillenta, envés verde blanquecino.",NA,NA,NA,"Mattos","03","Mattos, J",NA,"San Pedro","Colonia Primavera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","2021-02-08 12:44:01-03","UFRGS","ICN","063612","S","Plantae","Dicotyledon",NA,"Myrtaceae","Hexachlamys","emrichii","Hexachlamys emrichii",NA,"Woolston, A","857","1957","08","América do Sul","Paraguai",NA,NA,"Fl. corola blanca, cáliz verde-pálido con lóbulos verde amarillento pálido, organos nuevos sericeos. Arbusto de 30-120cm. Raiz horizontal.",NA,NA,NA,"Mattos","27","Mattos, J",NA,"San Pedro","Colonia Primavera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","2021-02-08 12:44:01-03","UFRGS","ICN","086097","S","Plantae","Dicotyledon",NA,"Myrtaceae","Hexachlamys","emrichii","Hexachlamys emrichii",NA,"Sobral, M","s.n.",NA,NA,"América do Sul","Brasil",NA,NA,NA,NA,NA,NA,"Mattos",NA,"Mattos, J",NA,"RS","Espumoso","-52.8497009277344","-28.7247009277344","39479","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","2021-02-08 12:44:01-03","UFRGS","ICN","008258","S","Plantae","Dicotyledon",NA,"Myrtaceae","Hexachlamys","humilis","Hexachlamys humilis","Paratypus","Lindeman, JC; Irgang, BE; Valls, JFM","s.n.","1971","10","América do Sul","Brasil","campo usado para estacionamento",NA,"PARATYPUS de H. emerichii Mattos, Loefgrenia 78:2. 1983.; Arbustinho de 30cm, fôlhas e cálice cinzas, pétalas brancas.","ICN00000404","ICN00000404",NA,"O.Berg","03","Sobral, M",NA,"RS","Santa Maria","-53.8069000244141","-29.6842002868652","37819","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","2020-08-26 10:49:54-03","MCN-FZBRS","HAS","75740","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Eugenia","anomala","Eugenia anomala",NA,"Mattos, J.","s.n.","1962","10",NA,"Brasil","Próximo a divisão com Arapoti,",NA,"pêssego-do-mato; Caule hipógeo, frutos maduros comestíveis.","HAS0075740",NA,NA,"D.Legrand",NA,"Molz, M.","2017","Paraná","Jaguariaíva","-49.7057991027832","-24.2511005401611","44368","auto","09","26",NA,NA,NA,NA,NA,NA,NA
"111","2020-08-26 10:49:54-03","MCN-FZBRS","HAS","75739","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Eugenia","anomala","Eugenia anomala",NA,"Mattos, J.","s.n.","1983","11",NA,"Brasil","Jaguariaíva",NA,"No campo seco. Est.","HAS0075739",NA,NA,"D.Legrand",NA,"Molz, M.","2017","Paraná","Sengés","-49.4636001586914","-24.1128005981445","55682","auto","09","26",NA,NA,NA,NA,NA,NA,NA
"112","2020-08-26 10:49:54-03","MCN-FZBRS","HAS","75727","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Eugenia","anomala","Eugenia anomala",NA,"Mattos, J.","3082","1952","02",NA,"Brasil","Passo Novo,",NA,"pêssego-do-mato;","HAS0075727",NA,NA,"D.Legrand",NA,"Molz, M.","2017","Rio Grande do Sul","Alegrete","-55.7919006347656","-29.7831001281738","89305","auto","09","26",NA,NA,NA,NA,NA,NA,NA
"113","2020-08-26 10:49:54-03","MCN-FZBRS","HAS","75723","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Eugenia","anomala","Eugenia anomala",NA,"Mattos, J.","525","1952","02",NA,"Brasil","Passo Novo, Lajeado",NA,"pêssego-do-mato; No campo limpo, terreno arenoso.","HAS0075723",NA,NA,"D.Legrand",NA,"Molz, M.","2017","Rio Grande do Sul","Alegrete","-55.7919006347656","-29.7831001281738","89305","auto","09","26",NA,NA,NA,NA,NA,NA,NA
"114","2020-08-26 10:49:54-03","MCN-FZBRS","HAS","75724","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Eugenia","anomala","Eugenia anomala",NA,"Mattos, J.","6149","1958","12",NA,"Brasil","Tigre",NA,"No campo arenoso. Pêssego-do-mato","HAS0075724",NA,NA,"D.Legrand",NA,"Molz, M.","2017","Rio Grande do Sul","Alegrete","-55.7919006347656","-29.7831001281738","89305","auto","09","26",NA,NA,NA,NA,NA,NA,NA
"115","2020-08-26 10:49:54-03","MCN-FZBRS","HAS","75726","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Eugenia","anomala","Eugenia anomala",NA,"Mattos, J.","6267","1958","12",NA,"Brasil","Tigre,",NA,"pêssego-do-mato;","HAS0075726",NA,NA,"D.Legrand",NA,"Molz, M.","2017","Rio Grande do Sul","Alegrete","-55.7919006347656","-29.7831001281738","89305","auto","09","26",NA,NA,NA,NA,NA,NA,NA
"116","2020-08-26 10:49:54-03","MCN-FZBRS","HAS","75725","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Eugenia","anomala","Eugenia anomala",NA,"Mattos, J.","6193","1958","12",NA,"Brasil","Tigre,",NA,"pêssego-do-mato;","HAS0075725",NA,NA,"D.Legrand",NA,"Molz, M.","2017","Rio Grande do Sul","Alegrete","-55.7919006347656","-29.7831001281738","89305","auto","09","26",NA,NA,NA,NA,NA,NA,NA
"117","2020-08-26 10:49:54-03","MCN-FZBRS","HAS","75732","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Eugenia","anomala","Eugenia anomala",NA,"Mattos, J.","s.n.","1967","01",NA,"Brasil","Rodovia Vacaria - Lagoa Vermelha,",NA,"pêssego-do-matosub-arbusto;","HAS0075732",NA,NA,"D.Legrand",NA,"Molz, M.","2017","Rio Grande do Sul","Lagoa Vermelha","-51.5257987976074","-28.2085990905762","42261","auto","09","26",NA,NA,NA,NA,NA,NA,NA
"118","2020-08-26 10:49:54-03","MCN-FZBRS","HAS","75738","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Eugenia","anomala","Eugenia anomala",NA,"Mattos, J.","s.n.","1978","03",NA,"Brasil","Cerro da Vigia",NA,"No campo, subarbustocom cerca de 15 cm de altura. Est.","HAS0075738",NA,NA,"D.Legrand",NA,"Molz, M.","2017","Rio Grande do Sul","Santana do Livramento","-55.5327987670898","-30.8908004760742","79795","auto","09","26",NA,NA,NA,NA,NA,NA,NA
"119","2020-08-26 10:49:54-03","MCN-FZBRS","HAS","75734","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Eugenia","anomala","Eugenia anomala",NA,"Mattos, J.","1724","1954","12",NA,"Brasil",NA,NA,"pêssego-do-campo; no campo limpo e arenoso.","HAS0075734",NA,NA,"D.Legrand",NA,"Molz, M.","2017","Rio Grande do Sul","São Francisco de Assis","-55.1310997009277","-29.5503005981445","48310","auto","09","26",NA,NA,NA,NA,NA,NA,NA
"120","2020-08-26 10:49:54-03","MCN-FZBRS","HAS","75733","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Eugenia","anomala","Eugenia anomala",NA,"Mattos, J.","1722","1954","12",NA,"Brasil",NA,NA,"No campo limpo, Terreno arenoso.","HAS0075733",NA,NA,"D. Legrand",NA,"Molz, M.","2017","Rio Grande do Sul","São Francisco de Assis","-55.1310997009277","-29.5503005981445","48310","auto","03","24",NA,NA,NA,NA,NA,NA,NA
"121","2020-08-26 10:49:54-03","MCN-FZBRS","HAS","75729","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Eugenia","anomala","Eugenia anomala",NA,"Mattos, J.","23797","1982","12",NA,"Brasil","A 8km de Manuel Viana,",NA,"pêssego-do-mato; Em botão.","HAS0075729",NA,NA,"D.Legrand",NA,"Molz, M.","2017","Rio Grande do Sul","São Francisco de Assis","-55.1310997009277","-29.5503005981445","48310","auto","09","26",NA,NA,NA,NA,NA,NA,NA
"122","2020-08-26 10:49:54-03","MCN-FZBRS","HAS","75735","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Eugenia","anomala","Eugenia anomala",NA,"Mattos, J.","s.n.","1981","11",NA,"Brasil","Km 23 da rodovia Manuel Viana - São Francisco de Assis",NA,"pêssego-do-mato; Planta com xilopódio.","HAS0075735",NA,NA,"D.Legrand",NA,"Molz, M.","2017","Rio Grande do Sul","São Francisco de Assis","-55.1310997009277","-29.5503005981445","48310","auto","09","26",NA,NA,NA,NA,NA,NA,NA
"123","2020-08-26 10:49:54-03","MCN-FZBRS","HAS","75721","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Eugenia","anomala","Eugenia anomala",NA,"Mattos, J.","1666","1954","12",NA,"Brasil","Manoel Viana,",NA,"pêssego-do-mato;","HAS0075721",NA,NA,"D.Legrand",NA,"Molz, M.","2017","Rio Grande do Sul","São Francisco de Assis","-55.1310997009277","-29.5503005981445","48310","auto","09","26",NA,NA,NA,NA,NA,NA,NA
"124","2020-08-26 10:49:54-03","MCN-FZBRS","HAS","75728","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Eugenia","anomala","Eugenia anomala",NA,"Mattos, J.","1721","1954","12",NA,"Brasil","Manuel Viana,",NA,"pêssego-do-mato; no campo, á margem da estrada","HAS0075728",NA,NA,"D.Legrand",NA,"Molz, M.","2017","Rio Grande do Sul","São Francisco de Assis","-55.1310997009277","-29.5503005981445","48310","auto","09","26",NA,NA,NA,NA,NA,NA,NA
"125","2020-08-26 10:49:54-03","MCN-FZBRS","HAS","75736","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Eugenia","anomala","Eugenia anomala",NA,"Mattos, J.","24165","1982","12",NA,"Brasil","No pé da Serrinha.,",NA,"pêssego-do-mato; Frutos maduros. No campo limpo.","HAS0075736",NA,NA,"D.Legrand",NA,"Molz, M.","2017","Rio Grande do Sul","São Francisco de Assis","-55.1310997009277","-29.5503005981445","48310","auto","09","26",NA,NA,NA,NA,NA,NA,NA
"126","2020-08-26 10:49:54-03","MCN-FZBRS","HAS","75719","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Eugenia","anomala","Eugenia anomala",NA,"Mattos, J.; Mattos, N.","29748","1986","10",NA,"Brasil","perto de Manoel Viana",NA,"No campo sujo, terreno arenoso; flores brancas.","HAS0075719",NA,NA,"D. Legrand",NA,"Molz, M.","2017","Rio Grande do Sul","São Francisco de Assis","-55.1310997009277","-29.5503005981445","48310","auto","03","24",NA,NA,NA,NA,NA,NA,NA
"127","2020-08-26 10:49:54-03","MCN-FZBRS","HAS","75731","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Eugenia","anomala","Eugenia anomala",NA,"Mattos, J.","30535","1986","10",NA,"Brasil","Rodovia Alegrete - São Francisco de Assis, a 10 km de São Francisco de Assis",NA,"pêssego-do-mato; Flores brancas.","HAS0075731",NA,NA,"D.Legrand",NA,"Molz, M.","2017","Rio Grande do Sul","São Francisco de Assis","-55.1310997009277","-29.5503005981445","48310","auto","09","26",NA,NA,NA,NA,NA,NA,NA
"128","2020-08-26 10:49:54-03","MCN-FZBRS","HAS","75720","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Eugenia","anomala","Eugenia anomala",NA,"Mattos, J.","31294","1981","11",NA,"Brasil","Rodovia Manoel Viana - São Francisco de Assis, Km 23",NA,"pêssego-do-mato; no campo limpo.","HAS0075720",NA,NA,"D.Legrand",NA,"Molz, M.","2017","Rio Grande do Sul","São Francisco de Assis","-55.1310997009277","-29.5503005981445","48310","auto","09","26",NA,NA,NA,NA,NA,NA,NA
"129","2020-08-26 10:49:54-03","MCN-FZBRS","HAS","75741","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Eugenia","anomala","Eugenia anomala",NA,"Mattos, J.","28487","1984","10",NA,"Brasil","Rodovia para São Francisco de Assis, a 10 km de Manuel Viana",NA,"pêssego-do-matosub-arbusto; Cerca de 30 cm de altura, com xilopódio.","HAS0075741",NA,NA,"D.Legrand",NA,"Molz, M.","2017","Rio Grande do Sul","São Francisco de Assis","-55.1310997009277","-29.5503005981445","48310","auto","09","26",NA,NA,NA,NA,NA,NA,NA
"130","2020-08-26 10:49:54-03","MCN-FZBRS","HAS","75742","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Eugenia","anomala","Eugenia anomala",NA,"Mattos, J.","1323","1954","12",NA,"Brasil","São Francisco de Assis,",NA,"pêssego-do-mato;","HAS0075742",NA,NA,"D.Legrand",NA,"Molz, M.","2017","Rio Grande do Sul","São Francisco de Assis","-55.1310997009277","-29.5503005981445","48310","auto","09","26",NA,NA,NA,NA,NA,NA,NA
"131","2020-08-26 10:49:54-03","MCN-FZBRS","HAS","75718","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Eugenia","anomala","Eugenia anomala",NA,"Mattos, J.","s.n.","1967","01",NA,"Brasil","São Sepé,",NA,"pêssego-do-matosub-arbusto;","HAS0075718",NA,NA,"D.Legrand",NA,"Molz, M.","2017","Rio Grande do Sul","São Sepé","-53.565299987793","-30.1606006622314","46510","auto","09","26",NA,NA,NA,NA,NA,NA,NA
"132","2020-08-26 10:49:54-03","MCN-FZBRS","HAS","94731","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Eugenia","anomala","Eugenia anomala",NA,"Molz, M.","s.n.","2017","12",NA,"Brasil","Campo na beira da estrada em direção ao Perau de Janeiro",NA,"Sub-arbusto, na beira da estrada; importante registro geográfico. WGS84, 686 MSNM.","HAS0094731",NA,NA,"D. Legrand",NA,"Molz, M.","2017","Rio Grande do Sul","Soledade","-52.5102996826172","-28.8183002471924","42411","auto","12","06",NA,NA,NA,"(-)52.34744","(-) 28.83636",NA,NA
"133","2020-08-26 10:49:54-03","MCN-FZBRS","HAS","75722","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Eugenia","anomala","Eugenia anomala",NA,"Mattos, J.","s.n.","1962","10",NA,"Brasil","Estrada federal para Lambari, perto da encruzilhada da Br 8",NA,"pêssego-do-mato; Tronco hipógeo.","HAS0075722",NA,NA,"D.Legrand",NA,"Molz, M.","2017","São Paulo","Itapetininga","-48.0499992370605","-23.5900001525879","40712","auto","09","26",NA,NA,NA,NA,NA,NA,NA
"134","2020-08-26 10:49:54-03","MCN-FZBRS","HAS","75737","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Eugenia","anomala","Eugenia anomala",NA,"Mattos, J.","26829","1984","12",NA,"Brasil","Fazenda Ventania,",NA,"pêssego-do-mato;","HAS0075737",NA,NA,"D.Legrand",NA,"Molz, M.","2017","São Paulo","Itararé","-49.3400001525879","-24.1100006103516","27729","auto","09","26",NA,NA,NA,NA,NA,NA,NA
"135","2020-08-26 10:49:54-03","MCN-FZBRS","HAS","75743","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Eugenia","anomala","Eugenia anomala",NA,"Mattos, J.","s.n.","1962","09",NA,"Brasil","Reserva Florestal Fazenda Campininha, perto de Pádua Sales",NA,"pêssego-do-mato; Planta hipógea.","HAS0075743",NA,NA,"D.Legrand",NA,"Molz, M.","2017","São Paulo","Mogi Guaçu","-46.9421997070312","-22.372200012207","39309","auto","09","26",NA,NA,NA,NA,NA,NA,NA
"136","2020-08-26 10:50:04-03","MCN-FZBRS","HAS","87490","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Hexachlamys","toledoi","Hexachlamys toledoi",NA,"Mattos, J.","15287","1967","12",NA,"Brasil","Fazenda Morungava, perto da divisa do Estado de São Paulo",NA,"Numa capoeira. Árvore com cerca de 4 metros de altura. Frutos maduros, amarelos, comestíveis.","HAS0087490",NA,NA,"Mattos",NA,NA,NA,"Paraná","Sengés","-49.4636001586914","-24.1128005981445","55682","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","2020-08-26 10:50:04-03","MCN-FZBRS","HAS","87491","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Hexachlamys","toledoi","Hexachlamys toledoi","Isotypus","Toledo, J. F.","s.n.","1940","09",NA,"Brasil",NA,NA,"Arbusto de campo cerrado e arenoso, flores alvas.","HAS0087491",NA,NA,"Mattos",NA,NA,NA,"São Paulo","Campo Alegre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","2019-11-21 10:11:18-03","IBt","SP","155266","S","Plantae",NA,NA,"Myrtaceae","Eugenia","anomala","Eugenia anomala",NA,"Mattos, J; Mattos, N","14157","1966","11",NA,"Brasil","Km 32 da rodovia Mogi Guaçu-Casa Branca. No cerrado degradado.",NA,"Flores amarelas.","SP056950","SP056950",NA,"D.Legrand","08","Faria Jr, JEQ","2014","São Paulo","Aguaí","-46.9700012207031","-22.0499992370605","25812","auto","06",NA,NA,NA,NA,NA,NA,NA,NA
"139","2019-11-21 10:11:18-03","IBt","SP","57972","S","Plantae",NA,NA,"Myrtaceae","Eugenia","anomala","Eugenia anomala",NA,"Mattos, J","s.n.","1960","11",NA,"Brasil","Fazenda Campininha. No cerrado.",NA,"Material estéril.","SP056949","SP056949",NA,"D.Legrand","16","Faria Jr, JEQ","2014","São Paulo","Mogi Guaçu","-46.9421997070312","-22.372200012207","39309","auto","06",NA,NA,NA,NA,NA,NA,NA,NA
"140","2019-11-21 10:11:46-03","IBt","SP","115854","S","Plantae",NA,NA,"Myrtaceae","Hexachlamys","humilis","Hexachlamys humilis",NA,"Mattos, JR","14864","1966","12",NA,"Brasil","Ca. 14km da rodovia Capão Bonito-Itapeva.",NA,"Subarbusto ca. 30cm alt., flores brancas. Num campo sujo.","SP057169","SP057169",NA,"O.Berg","09","Kawasaki, ML",NA,"São Paulo","Capão Bonito","-48.3400001525879","-24","39505","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","2019-11-21 10:11:46-03","IBt","SP","115837","S","Plantae",NA,NA,"Myrtaceae","Hexachlamys","humilis","Hexachlamys humilis",NA,"Mattos, JR","13968","1966","10",NA,"Brasil","Ca. 14km de Capão Bonito na rodovia Capão Bonito-Itararé. Num campo sujo.",NA,"Subarbusto 40cm alt., flores brancas.","SP057172","SP057172",NA,"O.Berg","19","Kawasaki, ML",NA,"São Paulo","Capão Bonito","-48.3400001525879","-24","39505","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"142","2019-11-21 10:11:46-03","IBt","SP","26805","S","Plantae",NA,NA,"Myrtaceae","Hexachlamys","humilis","Hexachlamys humilis tomentosa","Holotype","Loefgren, A","CGG125A","1887","09",NA,"Brasil",NA,NA,"Vulgar nos campos. Arbusto mínimo. Fruto amarelo, comestível, acidulado, adstringente","SP001344","SP001344",NA,"Loefgr. ex Mattos","15","Mattos, JR","1961","São Paulo","Itapetininga","-48.0499992370605","-23.5900001525879","40712","auto","04",NA,NA,NA,NA,NA,NA,NA,"tomentosa"
"143","2019-11-21 10:11:46-03","IBt","SP","115858","S","Plantae",NA,NA,"Myrtaceae","Hexachlamys","humilis","Hexachlamys humilis",NA,"Mattos, JR","14317","1966","12",NA,"Brasil","Campos de São Pedro, ca. 1000m alt., em cima da serra de Bom Sucesso, Fazenda Ventania, Horto Florestal. Num campo limpo.",NA,"Subarbusto ca. 20cm alt., frutos maduros, amarelados, pruinosos, comestíveis.","SP057170","SP057170",NA,"O.Berg","08","Kawasaki, ML",NA,"São Paulo","Itararé","-49.3400001525879","-24.1100006103516","27729","auto",NA,NA,"1000",NA,NA,NA,NA,"1000",NA
"144","2019-11-21 10:11:46-03","IBt","SP","115867","S","Plantae",NA,NA,"Myrtaceae","Hexachlamys","humilis","Hexachlamys humilis",NA,"Mattos, JR","14109","1966","10",NA,"Brasil","Campos de São Pedro, Serra de Bom Sucesso, Fazenda Venttania.",NA,"Num campo limpo. subarbusto ca. 30cm alt.","SP057171","SP057171",NA,"O.Berg","21","Kawasaki, ML",NA,"São Paulo","Itararé","-49.3400001525879","-24.1100006103516","27729","auto",NA,NA,"1000",NA,NA,NA,NA,"1000",NA
"145","2019-11-21 10:11:46-03","IBt","SP","26805","S","Plantae",NA,NA,"Myrtaceae","Hexachlamys","humilis","Hexachlamys humilis tomentosa","Holotype","Loefgren, A","CGG125A","1887","09",NA,"Brasil",NA,NA,"Vulgar nos campos. Arbusto mínimo. Fruto amarelo, comestível, acidulado, adstringente","SP001344","SP001344",NA,"Loefgr. ex Mattos","15","Mattos, JR","1961","São Paulo","Itapetininga","-48.0499992370605","-23.5900001525879","40712","auto","04",NA,NA,NA,NA,NA,NA,NA,"tomentosa"
"146","2019-11-21 10:11:46-03","IBt","SP","43171","S","Plantae",NA,NA,"Myrtaceae","Hexachlamys","toledoi","Hexachlamys toledoi","Holotype","Toledo, JF; Gehrt, A","s.n.","1940","09",NA,"Brasil","Campo Alegre (pode ser Patrocínio Paulista ou Brotas)",NA,"Arbusto do campo cerrado e arenoso. Flores alvas","SP001345","SP001345",NA,"Mattos","24","Mattos, JR","1970","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"147","2019-11-21 10:11:46-03","IBt","SP","102992","S","Plantae",NA,NA,"Myrtaceae","Hexachlamys","toledoi","Hexachlamys toledoi","Paratype","Mattos, J; Mattos, N","15287","1967","12",NA,"Brasil","Fazenda Morungava, perto da divisa com o Estado de São Paulo. Numa capoeira",NA,"Árvore ca. 4 m alt. Frutos maduros amarelos, comestíveis","SP001346","SP001346",NA,"Mattos","11","Mattos, JR","1968","Paraná","Sengés","-49.4636001586914","-24.1128005981445","55682","auto","01",NA,NA,NA,NA,NA,NA,NA,NA
