"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","infraspecificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","typeStatus","county","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","verbatimLongitude","verbatimLatitude","fieldNumber","individualCount","sex"
"643","2020-09-12 05:00:02-03","US","US","1134763","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Chamaecrista","glandulosa","flavicoma","Chamaecrista glandulosa flavicoma","(Kunth) H.S. Irwin & Barneby",NA,"O. Buchtien","213","1906","12","13","South America - Neotropics","Bolivia","La Paz","Limpaye bei Yanacachi",NA,NA,"2100",NA,NA,"US00396552",NA,NA,"Sud Yungas","2100",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"644","2020-09-12 05:00:02-03","US","US","1564452","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Chamaecrista","glandulosa","flavicoma","Chamaecrista glandulosa flavicoma","(Kunth) H.S. Irwin & Barneby",NA,"M. Cárdenas","3559",NA,NA,NA,"South America - Neotropics","Bolivia","La Paz","Puente Villa",NA,NA,"1400",NA,NA,"US00396559",NA,NA,"Nor Yungas","1400",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"645","2020-09-12 05:00:02-03","US","US","1564418","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Chamaecrista","glandulosa","flavicoma","Chamaecrista glandulosa flavicoma","(Kunth) H.S. Irwin & Barneby",NA,"Bro. Daniel & J. Domingo Penagos","3818","1945","10",NA,"South America - Neotropics","Colombia","Antioquia","Medellin Obre",NA,NA,"1600",NA,NA,"US00396562",NA,NA,NA,"1600",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"646","2020-09-12 05:00:02-03","US","US","941778","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Chamaecrista","glandulosa","flavicoma","Chamaecrista glandulosa flavicoma","(Kunth) H.S. Irwin & Barneby",NA,"M. Bang","613","1890",NA,NA,"South America - Neotropics","Bolivia",NA,"Yungas",NA,NA,NA,NA,NA,"US00396556",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"647","2020-09-12 05:00:02-03","US","US","3265476","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Chamaecrista","glandulosa","flavicoma","Chamaecrista glandulosa flavicoma","(Kunth) H.S. Irwin & Barneby",NA,"R. Callejas, R. Fonnegra G., F. J. Roldán & A. L. Arbelaez","5616","1987","11","18","South America - Neotropics","Colombia","Antioquia","Giraldo, Corregimiento Manglares, via Santa fe- Mutata","-75.9167","6.6667",NA,NA,NA,"US00445140","US00445140_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"648","2020-09-12 05:00:02-03","US","US","2540226","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Chamaecrista","glandulosa","flavicoma","Chamaecrista glandulosa flavicoma","(Kunth) H.S. Irwin & Barneby",NA,"A. López M., A. Sagástegui A. & A. Collantes","4299","1963","5","28","South America - Neotropics","Peru","Amazonas","entre El Ingenio y Pomacocha",NA,NA,"1400",NA,NA,"US00396585",NA,NA,"Chachapoyas","1400",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"649","2020-09-12 05:00:02-03","US","US","1357887","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Chamaecrista","glandulosa","flavicoma","Chamaecrista glandulosa flavicoma","(Kunth) H.S. Irwin & Barneby",NA,"E. P. Killip & A. C. Smith","23108","1929","5","7","South America - Neotropics","Peru","Ayacucho","Aina, between Huanta and Río Apurímac",NA,NA,"750",NA,NA,"US00396588","US00396588_01",NA,NA,"1000",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"650","2020-09-12 05:00:02-03","US","US","2413394","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Chamaecrista","glandulosa","flavicoma","Chamaecrista glandulosa flavicoma","(Kunth) H.S. Irwin & Barneby",NA,"V. Cardenas & C. Ridoutt","044","1943","3","23","South America - Neotropics","Peru","Lima","Chancay dist., pativilca",NA,NA,NA,NA,NA,"US00396599",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"651","2020-09-12 05:00:02-03","US","US","3208208","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Chamaecrista","glandulosa","flavicoma","Chamaecrista glandulosa flavicoma","(Kunth) H.S. Irwin & Barneby",NA,"A. Jahn","64","1910","12","2","South America - Neotropics","Venezuela",NA,"Pueblo llano",NA,NA,"2150",NA,NA,"US00396615",NA,NA,NA,"2150",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"652","2020-09-12 05:00:02-03","US","US","2266530","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Chamaecrista","glandulosa","flavicoma","Chamaecrista glandulosa flavicoma","(Kunth) H.S. Irwin & Barneby",NA,"O. Nuñez","4787","1957","2","11","South America - Neotropics","Peru","Lima",NA,NA,NA,NA,NA,NA,"US00396598",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"653","2020-09-12 05:00:02-03","US","US","1833490","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Chamaecrista","glandulosa","flavicoma","Chamaecrista glandulosa flavicoma","(Kunth) H.S. Irwin & Barneby",NA,"M. A. Carriker","31","1942","7","3","South America - Neotropics","Colombia","Magdalena","Cerro pinTado, Sierra Perija",NA,NA,"3100",NA,NA,"US00396574",NA,NA,NA,"3100",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"654","2020-09-12 05:00:02-03","US","US","1134758","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Chamaecrista","glandulosa","flavicoma","Chamaecrista glandulosa flavicoma","(Kunth) H.S. Irwin & Barneby",NA,"O. Buchtien","778","1917","12",NA,"South America - Neotropics","Bolivia","La Paz","Milluguaya",NA,NA,"1300",NA,NA,"US00396553",NA,NA,"Nor Yungas","1300",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"655","2020-09-12 05:00:02-03","US","US","77597","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Chamaecrista","glandulosa","flavicoma","Chamaecrista glandulosa flavicoma","(Kunth) H.S. Irwin & Barneby",NA,"Collector unknown","s.n.",NA,NA,NA,"South America - Neotropics","Peru","San Martín","Rio Huallaga, margen Derecha del; Balsa Probana; dtto. Tocache Nuevo",NA,NA,NA,NA,NA,"US00396604",NA,NA,"Mariscal Cáceres",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"656","2020-09-12 05:00:02-03","US","US","1740438","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Chamaecrista","glandulosa","flavicoma","Chamaecrista glandulosa flavicoma","(Kunth) H.S. Irwin & Barneby",NA,"Bro. Daniel","1482","1937","11",NA,"South America - Neotropics","Colombia","Antioquia","Amaza",NA,NA,NA,NA,NA,"US00396563",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"657","2020-09-12 05:00:02-03","US","US","1191353","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Chamaecrista","glandulosa","flavicoma","Chamaecrista glandulosa flavicoma","(Kunth) H.S. Irwin & Barneby",NA,"J. F. Macbride","3813","1923","5","13","South America - Neotropics","Peru","Huánuco","Yanano",NA,NA,NA,NA,NA,"US00396601",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"658","2020-09-12 05:00:02-03","US","US","1690548","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Chamaecrista","glandulosa","flavicoma","Chamaecrista glandulosa flavicoma","(Kunth) H.S. Irwin & Barneby",NA,"E. I. Dryander","316","1930","7",NA,"South America - Neotropics","Colombia","Valle del Cauca",NA,NA,NA,"1200",NA,NA,"US00396575",NA,NA,NA,"1200",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"659","2020-09-12 05:00:02-03","US","US","1357968","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Chamaecrista","glandulosa","flavicoma","Chamaecrista glandulosa flavicoma","(Kunth) H.S. Irwin & Barneby",NA,"E. P. Killip & A. C. Smith","23223","1929","5","5","South America - Neotropics","Peru","Ayacucho","Ccarrapa, between Huanta and Río Apurímac",NA,NA,"1200",NA,NA,"US00396589",NA,NA,NA,"1200",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"660","2020-09-12 05:00:02-03","US","US","3573349","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Chamaecrista","glandulosa","flavicoma","Chamaecrista glandulosa flavicoma","(Kunth) H.S. Irwin & Barneby",NA,"R. Seidel & E. Richter","1227","1988","2","5","South America - Neotropics","Bolivia","La Paz","Oeste de Yanacachi",NA,NA,"500",NA,NA,"US01080005",NA,NA,"Sud Yungas","2050",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"661","2020-09-12 05:00:02-03","US","US","2929549","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Chamaecrista","glandulosa","flavicoma","Chamaecrista glandulosa flavicoma","(Kunth) H.S. Irwin & Barneby",NA,"J. L. Luteyn, M. L. Lebrón-Luteyn & G. Morales L.","7531","1979","4","27","South America - Neotropics","Colombia","Cauca","Km 47 along Popayan-El Tambo road",NA,NA,"1890",NA,NA,"US00396570","US00396570_01",NA,NA,"1890",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"662","2020-09-12 05:00:02-03","US","US","1480470","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Chamaecrista","glandulosa","flavicoma","Chamaecrista glandulosa flavicoma","(Kunth) H.S. Irwin & Barneby",NA,"J. J. Triana","s.n.","1855","9",NA,"South America - Neotropics","Colombia","Cundinamarca","Biota",NA,NA,"1500",NA,NA,"US00396578",NA,NA,NA,"1500",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"663","2020-09-12 05:00:02-03","US","US","3573348","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Chamaecrista","glandulosa","flavicoma","Chamaecrista glandulosa flavicoma","(Kunth) H.S. Irwin & Barneby",NA,"R. Seidel & E. Richter","873","1987","4","5","South America - Neotropics","Bolivia","La Paz","Yanacachi, Hogar Fe and Alegria",NA,NA,"1950",NA,NA,"US01080004","US01080004_01",NA,"Sud Yungas",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"664","2020-09-12 05:00:02-03","US","US","2248782","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Chamaecrista","glandulosa","flavicoma","Chamaecrista glandulosa flavicoma","(Kunth) H.S. Irwin & Barneby",NA,"L. Aristeguieta","2412","1956","9",NA,"South America - Neotropics","Venezuela","Barinas","Barinitas-sto. domingo",NA,NA,"950",NA,NA,"US00396606",NA,NA,NA,"950",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"665","2020-09-02 16:26:09-03","Cenargen","CEN","61167","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Caesalp.","Chamaecrista","glandulosa",NA,"Chamaecrista glandulosa","(L.) Greene","A. O. de Souza","Anderson Cássio Sevilha","3966","2004","03","29",NA,"Brasil","TO","Ponto 4 da fitossociologia. Fazenda Chaparral.","-47.537222","-12.946111","332","Exsicatas",NA,"CEN00061167","CEN00061167",NA,"PARANA","332","2016","11",NA,NA,NA,NA,NA,"-47.537222","-12.946111",NA,"2",NA
"666","2020-09-02 16:26:09-03","Cenargen","CEN","67743","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Caesalp.","Chamaecrista","glandulosa",NA,"Chamaecrista glandulosa","(L.) Greene","A. O. de Souza","Glocimar Pereira-Silva","11508","2007","03","24",NA,"Brasil","TO","Área próximo à pedreira principal, canteiro de obras da UHE São Salvador.","-48.215277","-12.830277","300","Exsicatas","Área de influência indireta.","CEN00067743","CEN00067743",NA,"PARANA","300","2016","11",NA,NA,NA,NA,NA,"-48.215277","-12.830277",NA,"4",NA
"667","2020-09-02 16:26:09-03","Cenargen","CEN","72222","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Caesalp.","Chamaecrista","glandulosa",NA,"Chamaecrista glandulosa","(L.) Greene","A. O. de Souza","João Benedito Pereira","2","2008","02","26",NA,"Brasil","TO","Fazenda do Sr. José Novato dos Santos. Torre 136.","-48.258611","-12.9425","1256","Exsicatas",NA,"CEN00072222","CEN00072222",NA,"PALMEIROPOLIS","1256","2016","11",NA,NA,NA,NA,NA,"-48.258611","-12.9425",NA,"4",NA
"668","2019-11-13 11:21:56-03","USP","SPF","226159","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Chamaecrista","glandulosa","brasiliensis","Chamaecrista glandulosa brasiliensis","(Vogel) H.S.Irwin & Barneby","Ribeiro, RD","Braga, JMA","3669","1996","10","09",NA,"Brasil","Rio de Janeiro","Recreio dos Bandeirantes. Prainha, Morro da Boa vista (Área de Proteção Ambiental).","-43.2075004577637","-22.9027996063232",NA,NA,NA,"SPF00226159",NA,NA,"Rio de Janeiro",NA,"2004","03","30","57442","auto",NA,NA,NA,NA,NA,NA,NA
"669","2019-11-13 11:21:56-03","USP","SPF","226159","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Chamaecrista","glandulosa","brasiliensis","Chamaecrista glandulosa brasiliensis","(Vogel) H.S.Irwin & Barneby","Ribeiro, RD","Braga, JMA","3669","1996","10","09",NA,"Brasil","Rio de Janeiro","Recreio dos Bandeirantes. Prainha, Morro da Boa vista (Área de Proteção Ambiental).","-43.2075004577637","-22.9027996063232",NA,NA,NA,"SPF00226159",NA,NA,"Rio de Janeiro",NA,"2004","03","30","57442","auto",NA,NA,NA,NA,NA,NA,NA
"670","2020-05-08 11:09:27-03","UEFS","HUEFS","125798","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae","Chamaecrista","glandulosa",NA,"Chamaecrista glandulosa","(L.) Greene",NA,"Queiroz, R.T.","818","2006","05","14",NA,"Brasil","Rio Grande do Norte","Fim da rua de Sertãozinho.","-36.442778","-5.094167",NA,NA,"Solo arenoso.","HUEFS0125798","HUEFS0125798",NA,"Macau",NA,NA,NA,NA,NA,NA,"Rosanae",NA,"36W26'34''","5S5'39''",NA,NA,NA
"671","2020-05-08 11:09:27-03","UEFS","HUEFS","141633","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae","Chamaecrista","glandulosa",NA,"Chamaecrista glandulosa","(L.) Greene","A.Fernandes","Fernandes, A.","EAC24348","1996","09","24",NA,"Brasil","Bahia","Entre Nova Soure e Cipó.",NA,NA,NA,NA,"Capoeira.","HUEFS0141633","HUEFS0141633",NA,NA,NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"672","2020-05-08 11:09:27-03","UEFS","HUEFS","253219","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae","Chamaecrista","glandulosa",NA,"Chamaecrista glandulosa","(L.) Greene",NA,"Ratter, J.A.","7707","1996","11","30",NA,"Brasil","Distrito Federal","Parque Ecológico Norte.","-47.95","-15.75",NA,NA,"In campo cerrado.","HUEFS0253219",NA,NA,"Brasília",NA,NA,NA,NA,NA,NA,"Rosanae",NA,"47W57'","15S45'",NA,NA,NA
"673","2020-05-08 11:09:27-03","UEFS","HUEFS","206166","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae","Chamaecrista","glandulosa","var. brasiliensis","Chamaecrista glandulosa var. brasiliensis","(Vogel) H.S.Irwin & Barneby",NA,"Braga, J.M.A.",NA,"1996","10","09",NA,"Brasil","Rio de Janeiro","Recreio dos Bandeirantes. Prainha, Morro da Boa Vista. (Área de Proteção Ambiental).","-43.2075004577637","-22.9027996063232",NA,NA,NA,"HUEFS0206166","HUEFS0206166",NA,"Rio de Janeiro",NA,NA,NA,NA,"57442","auto","Rosanae",NA,NA,NA,NA,NA,NA
"674","2020-05-08 11:09:27-03","UEFS","HUEFS","206166","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae","Chamaecrista","glandulosa","var. brasiliensis","Chamaecrista glandulosa var. brasiliensis","(Vogel) H.S.Irwin & Barneby",NA,"Braga, J.M.A.",NA,"1996","10","09",NA,"Brasil","Rio de Janeiro","Recreio dos Bandeirantes. Prainha, Morro da Boa Vista. (Área de Proteção Ambiental).","-43.2075004577637","-22.9027996063232",NA,NA,NA,"HUEFS0206166","HUEFS0206166",NA,"Rio de Janeiro",NA,NA,NA,NA,"57442","auto","Rosanae",NA,NA,NA,NA,NA,NA
"675","2020-03-19 13:12:43-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Chamaecrista","glandulosa","flavicoma","Chamaecrista glandulosa flavicoma",NA,NA,NA,NA,NA,NA,NA,"South America","Peru",NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"676","2015-03-06 22:05:15-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Chamaecrista","glandulosa",NA,"Chamaecrista glandulosa",NA,"R. C. Barneby","J. Mostacero L.","1548","1986","11","13","South America","Peru","Cajamarca","Tayal",NA,NA,"1950",NA,NA,NA,NA,NA,"Chota",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"677","2020-03-19 14:34:46-03","F","FMNH-SEEDPLANTS","V0102827F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Chamaecrista","glandulosa",NA,"Chamaecrista glandulosa",NA,"R. C. Barneby","A. Sagástegui A. et al.","16008","1997","3","19","South America","Peru","Cajamarca","Cochabamba - Yamulac",NA,NA,"1800",NA,NA,"V0102827F","V0102827F_01",NA,"Chota",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"678","2020-03-19 15:10:39-03","F","FMNH-SEEDPLANTS","V0102846F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Chamaecrista","glandulosa",NA,"Chamaecrista glandulosa",NA,NA,"J. Mostacero L. et al.","1548","1986","11","13","South America","Peru","Cajamarca","Tayal",NA,NA,"1950",NA,NA,"V0102846F","V0102846F_01",NA,"Chota",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"679","2015-03-07 08:39:07-03","F","FMNH-SEEDPLANTS","V0102847F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Chamaecrista","glandulosa",NA,"Chamaecrista glandulosa",NA,NA,NA,NA,NA,NA,NA,"South America","Colombia",NA,NA,"-72.8667","3.8811",NA,NA,NA,"V0102847F","V0102847F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"680","2019-06-11 13:50:14-03","F","FMNH-SEEDPLANTS","V0349347F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Chamaecrista","glandulosa",NA,"Chamaecrista glandulosa",NA,"RRC ID Flag","G. P. Lewis & B. B. Klitgaard","2989","1997","2","23","South America","Ecuador","Loja",NA,"-79.5","-4.1667",NA,NA,NA,"V0349347F","V0349347F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,"2989",NA,NA
"681","2020-03-19 12:11:35-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Chamaecrista","glandulosa","andicola","Chamaecrista glandulosa andicola",NA,NA,NA,NA,NA,NA,NA,"South America","Peru",NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"682","2018-04-04 16:44:20-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Chamaecrista","glandulosa","andicola","Chamaecrista glandulosa andicola",NA,"RRC ID Flag","H. E. Stork","10411",NA,NA,NA,"South America","Peru","Huancavelica",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,"10411",NA,NA
"683","2019-09-05 15:40:28-03","F","FMNH-SEEDPLANTS","V0042784F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Chamaecrista","glandulosa","andicola","Chamaecrista glandulosa andicola",NA,NA,"F. L. Herrera","1184","1929","2",NA,"South America","Peru",NA,NA,"-74.14","-9.1839",NA,NA,NA,"V0042784F","V0042784F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"684","2019-09-05 15:40:28-03","F","FMNH-SEEDPLANTS","V0042785F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Chamaecrista","glandulosa","andicola","Chamaecrista glandulosa andicola",NA,NA,"F. L. Herrera","s.n.","1929","2",NA,"South America","Peru",NA,NA,"-74.14","-9.1839",NA,NA,NA,"V0042785F","V0042785F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"685","2020-03-19 11:37:42-03","F","FMNH-SEEDPLANTS","V0102777F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Chamaecrista","glandulosa","andicola","Chamaecrista glandulosa andicola",NA,NA,"H. E. Stork & O. B. Horton","10411","1939","1","14","South America","Peru",NA,NA,"-74.14","-9.1839",NA,NA,NA,"V0102777F","V0102777F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"686","2020-03-19 11:47:52-03","F","FMNH-SEEDPLANTS","V0102778F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Chamaecrista","glandulosa","andicola","Chamaecrista glandulosa andicola",NA,NA,"H. E. Stork & O. B. Horton","10444","1939","1","16","South America","Peru",NA,NA,"-74.14","-9.1839",NA,NA,NA,"V0102778F","V0102778F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"687","2020-03-19 11:50:12-03","F","FMNH-SEEDPLANTS","V0102779F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Chamaecrista","glandulosa","andicola","Chamaecrista glandulosa andicola",NA,NA,"C. Vargas C.","211","1937","2",NA,"South America","Peru",NA,NA,"-74.14","-9.1839",NA,NA,NA,"V0102779F","V0102779F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"688","2020-03-19 11:51:43-03","F","FMNH-SEEDPLANTS","V0102780F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Chamaecrista","glandulosa","andicola","Chamaecrista glandulosa andicola",NA,NA,"H. E. Stork & O. B. Horton","10914","1939","3","13","South America","Peru",NA,NA,"-74.14","-9.1839",NA,NA,NA,"V0102780F","V0102780F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"689","2020-03-25 14:08:16-03","F","FMNH-SEEDPLANTS","V0102781F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Chamaecrista","glandulosa","andicola","Chamaecrista glandulosa andicola",NA,NA,"O. Kuntze",NA,"1892","5",NA,"South America","Bolivia",NA,NA,"-64.435","-16.7261",NA,NA,NA,"V0102781F","V0102781F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"690","2020-03-25 14:08:19-03","F","FMNH-SEEDPLANTS","V0102782F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Chamaecrista","glandulosa","andicola","Chamaecrista glandulosa andicola",NA,NA,"M. Cardenas","3320","1935","12",NA,"South America","Bolivia",NA,NA,"-64.435","-16.7261",NA,NA,NA,"V0102782F","V0102782F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"691","2020-03-19 12:09:14-03","F","FMNH-SEEDPLANTS","V0102783F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Chamaecrista","glandulosa","andicola","Chamaecrista glandulosa andicola",NA,NA,"F. Marin","1841","1950","1",NA,"South America","Peru",NA,NA,"-74.14","-9.1839",NA,NA,NA,"V0102783F","V0102783F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"692","2020-03-19 12:12:20-03","F","FMNH-SEEDPLANTS","V0102784F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Chamaecrista","glandulosa","andicola","Chamaecrista glandulosa andicola",NA,"R. C. Barneby","E. Alayo","203","1990","2","26","South America","Peru","La Libertad","Q. Aserradora-Pat",NA,NA,"2500",NA,NA,"V0102784F","V0102784F_01",NA,"Pataz",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"693","2015-03-07 08:39:05-03","F","FMNH-SEEDPLANTS","V0102785F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Chamaecrista","glandulosa","andreana","Chamaecrista glandulosa andreana",NA,NA,NA,NA,NA,NA,NA,"South America","Colombia",NA,NA,"-72.8667","3.8811",NA,NA,NA,"V0102785F","V0102785F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"694","2019-09-05 16:10:55-03","F","FMNH-SEEDPLANTS","V0042938F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Chamaecrista","glandulosa","balsasana","Chamaecrista glandulosa balsasana","H. S. Irwin & Barneby",NA,"P. C. Hutchison & J. K. Wright","5428","1964","6","5","South America","Peru",NA,NA,"-74.14","-9.1839",NA,NA,NA,"V0042938F","V0042938F_01","Isotype",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"695","2018-04-04 16:36:18-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Chamaecrista","glandulosa","brasiliensis","Chamaecrista glandulosa brasiliensis",NA,"RRC ID Flag","E. Pereira","5754",NA,NA,NA,"South America","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,"5754",NA,NA
