"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","county","coordinatePrecision","geoFlag","typeStatus","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","minimumElevationInMeters","maximumElevationInMeters","fieldNumber","individualCount","previousCatalogNumber","sex"
"161","2020-07-23 12:14:23-03","CEPLAC","CEPEC","133625","PreservedSpecimen","Plantae",NA,NA,"Mimosaceae","Inga","maritima","Inga maritima",NA,"R. D. Ribeiro","R. D. Ribeiro","1121","2009","06","10",NA,"Brasil","Rio de Janeiro","Entorno das dunas do Peró.","-42.0186004638672","-22.8794002532959",NA,NA,NA,NA,"cabo frio","40069","auto",NA,NA,NA,NA,NA,NA,NA,"30/12/2009",NA,NA,NA,NA,NA,NA
"162","2020-07-23 12:14:23-03","CEPLAC","CEPEC","38344","PreservedSpecimen","Plantae",NA,NA,"Mimosaceae","Inga","maritima","Inga maritima",NA,"C. Farney","C. Farney","333","1983","07","24",NA,"Brasil","Rio de Janeiro",NA,"-42.5102996826172","-22.9200000762939",NA,NA,NA,NA,"saquarema","17036","auto",NA,NA,NA,NA,"0*0'0","0*0'0",NA,"30/12/1983",NA,NA,NA,NA,NA,NA
"163","2020-07-23 12:14:23-03","CEPLAC","CEPEC","38378","PreservedSpecimen","Plantae",NA,NA,"Mimosaceae","Inga","maritima","Inga maritima",NA,"C. Farney","C. Farney","325","1983","07","16",NA,"Brasil","Rio de Janeiro","Prox. ao Morro do Mololo.","-42.8185997009277","-22.9193992614746",NA,NA,NA,NA,"MARICÁ","20726","auto",NA,NA,NA,NA,"0*0'0","0*0'0",NA,"30/12/1985",NA,NA,NA,NA,NA,NA
"164","2020-07-23 12:14:23-03","CEPLAC","CEPEC","38343","PreservedSpecimen","Plantae",NA,NA,"Mimosaceae","Inga","maritima","Inga maritima",NA,"C. Farney","C. Farney","504","1985","01","01",NA,"Brasil","Rio de Janeiro","Prox. a Praia de Itauna.","-42.5102996826172","-22.9200000762939",NA,NA,NA,NA,"saquarema","17036","auto",NA,NA,NA,NA,"0*0'0","0*0'0",NA,"30/12/1985",NA,NA,NA,NA,NA,NA
"165","2015-02-26 09:29:38-03","NHMLondon","NHM-LONDON-BOT","BM000547309","S","Plantae",NA,NA,"Leguminosae","Inga","maritima","Inga maritima","Benth.",NA,"George Gardner; b.1812; d.1849; Gardner","751",NA,NA,NA,NA,"Brasil",NA,NA,"-53.08982","-10.773109",NA,NA,NA,NA,NA,NA,NA,"Isotype",NA,NA,NA,"-53.08982","-10.773109",NA,NA,NA,NA,NA,NA,"NHMUK:ecatalogue:4977889",NA
"166","2020-11-05 13:53:50-03","UNIRIO","HUNI","4347","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Inga","maritima","Inga maritima","Benth.","S.Z. Cordeiro","B.S. Haiad",NA,"2009","05","20",NA,"Brasil","Rio de Janeiro","Restinga da Marambaia. Faixa de vegetação arbórea.","-43.594722","-23.049444",NA,"Material doado pelo Colégio Militar do Rio de Janeiro (CMRJ). Flores brancas em inflorescência, com botões. Insetos polinizadores nas flores no momento da coleta. Habitat: Restinga Habito: Arbusto","HUNI00004347",NA,"Rio de Janeiro",NA,NA,NA,NA,NA,NA,"43º35'41''W","23º2'58''S",NA,NA,NA,NA,NA,NA,NA,NA
"167","2020-11-05 13:53:50-03","UNIRIO","HUNI","4008","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Inga","maritima","Inga maritima","Benth.","S.Z. Cordeiro","S.Z. Cordeiro; A.C.A. Defaveri; A. Sato","54","2016","06","16",NA,"Brasil","Rio de Janeiro","Parque Natural Municipal de Grumari (PNM de Grumari)","-43.2075004577637","-22.9027996063232",NA,"Arbusto com ca. 2 m. Inflorescências com flores brancas, aroma adocicado; polinizadores ativos. Habitat: Restinga Habito: Arbusto","HUNI00004008",NA,"Rio de Janeiro","57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","2020-11-05 13:53:50-03","UNIRIO","HUNI","2031","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Inga","maritima","Inga maritima","Benth.","M.F. Castilhori","A.C.A. Defaveri; J.A. Ferrão; A. Sato; J.V. Soares",NA,"2007","10",NA,NA,"Brasil","Rio de Janeiro","Parque Natural Municipal de Grumari (PNM Grumari)","-43.533056","-23.048611",NA,"Material frutificado. Habitat: Restinga Habito: Arbusto","HUNI00002031",NA,"Rio de Janeiro",NA,NA,NA,NA,NA,NA,"43º31'59''W","23º2'55''S",NA,NA,NA,NA,NA,NA,NA,NA
"169","2020-11-05 13:53:50-03","UNIRIO","HUNI","2030","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Inga","maritima","Inga maritima","Benth.","M.F. Castilhori","L.A. Mello; A.C.A. Defaveri; A. Sato",NA,"2007","08","31",NA,"Brasil","Rio de Janeiro","Parque Natural Municipal de Grumari (PNM Grumari)","-43.533056","-23.048611",NA,"Material frutificado. Habitat: Restinga Habito: Arbusto","HUNI00002030",NA,"Rio de Janeiro",NA,NA,NA,NA,NA,NA,"43º31'59''W","23º2'55''S",NA,NA,NA,NA,NA,NA,NA,NA
"170","2017-09-11 17:09:59-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Fabaceae","Inga","maritima","Inga maritima","Benth.",NA,"Lund, PW","s.n.",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro","in maritimis alibique provinciae Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","2017-09-11 17:09:59-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Fabaceae","Inga","maritima","Inga maritima","Benth.",NA,"Martius, CFP","Herb. Fl.157",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro","in maritimis alibique provinciae Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","2017-09-11 17:09:59-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Fabaceae","Inga","maritima","Inga maritima","Benth.",NA,"Weddell, HA","s.n.",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro","in maritimis alibique provinciae Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","2017-09-11 17:09:59-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Fabaceae","Inga","maritima","Inga maritima","Benth.",NA,"Miers, J","s.n.",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro","in maritimis alibique provinciae Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","2017-09-11 17:09:59-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Fabaceae","Inga","maritima","Inga maritima","Benth.",NA,"Gaudichaud Beaupré, C","s.n.",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro","in maritimis alibique provinciae Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","2017-09-11 17:09:59-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Fabaceae","Inga","maritima","Inga maritima","Benth.",NA,"Gardner, G","751",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro","in maritimis alibique provinciae Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","2017-09-11 17:09:59-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Fabaceae","Inga","maritima","Inga maritima","Benth.",NA,"Vauthier, AC","89",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro","in maritimis alibique provinciae Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","2017-09-11 17:09:59-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Fabaceae","Inga","maritima","Inga maritima","Benth.",NA,"Glaziou, AFM","1379",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro","in maritimis alibique provinciae Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","2017-09-11 17:09:59-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Fabaceae","Inga","maritima","Inga maritima","Benth.",NA,"Luschnath, B","s.n.",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro","in maritimis alibique provinciae Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179","2019-11-21 10:05:50-03","IBt","SP","119344","S","Plantae",NA,NA,"Fabaceae","Inga","maritima","Inga maritima","Benth.","Pennington, TD","Hoehne, W","5757","1964","07","13",NA,"Brasil","Rio de Janeiro","Barra da Tijuca","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"Rio de Janeiro","57442","auto",NA,"1996",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","2019-11-21 10:05:50-03","IBt","SP","24841","S","Plantae",NA,NA,"Fabaceae","Inga","maritima","Inga maritima","Benth.","Pennington, TD","Lima, HC","16","1914","07",NA,NA,"Brasil","Rio de Janeiro","Praia de Ipanema","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"Rio de Janeiro","57442","auto",NA,"1996",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","2019-11-21 10:05:50-03","IBt","SP","119350","S","Plantae",NA,NA,"Fabaceae","Inga","maritima","Inga maritima","Benth.","Pennington, TD","Hoehne, W","5818","1964","07","16",NA,"Brasil","Rio de Janeiro","Recreio dos Bandeirantes","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"Rio de Janeiro","57442","auto",NA,"1996",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"182","2019-11-21 10:05:50-03","IBt","SP","363061","S","Plantae",NA,NA,"Fabaceae","Inga","maritima","Inga maritima","Benth.",NA,"Lima, HC; Oliveira, AS","5711","2000","07","14",NA,"Brasil","Rio de Janeiro","Recreio dos Bandeirantes. Baixada de Jacarepaguá, Lotes entre as ruas Rogério Karpi e Lúcia Castro e Silva, restinga degradada em formação de moita","-43.2075004577637","-22.9027996063232",NA,NA,"SP025452","SP025452","Rio de Janeiro","57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"183","2010-10-16 15:10:01-03","GH","HU-HERB","GH 00066006","PreservedSpecimen","Plantae",NA,NA,"Mimosaceae","Inga","maritima","Inga maritima","Bentham",NA,"George Gardner","751",NA,NA,NA,"South America","Brazil","Rio de Janeiro","[Copa Cobana beach]",NA,NA,"Sheet",NA,NA,NA,NA,NA,NA,"Isolectotype",NA,NA,NA,NA,NA,NA,NA,NA,NA,"751",NA,NA,"undetermined"
