"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","coordinatePrecision","occurrenceRemarks","barcode","geoFlag","phylum","order","recordNumber","continentOcean","preparationType","imagecode","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","infraspecificEpithet","typeStatus","fieldNumber","individualCount","previousCatalogNumber"
"459","2020-07-23 12:18:23-03","CEPLAC","CEPEC","98384","PreservedSpecimen","Plantae","Poaceae","Chusquea","bambusoides","Chusquea bambusoides",NA,"A. C. Mota",NA,NA,NA,"W. W. Thomas","2003","03","15","Brasil","Bahia","JUSSARÍ","Faz. Serra do Teimoso, Reserva Serra do Teimoso. Perto do topo da montanha, em área perto da nascente do Ribeirão da Bica.","-39.5425","-15.095556",NA,NA,NA,NA,NA,NA,"13334",NA,NA,NA,NA,NA,"39W32'33","15S5'44",NA,"30/10/2013",NA,NA,NA,NA,NA
"460","2020-07-23 12:18:23-03","CEPLAC","CEPEC","98561","PreservedSpecimen","Plantae","Poaceae","Chusquea","bambusoides","Chusquea bambusoides",NA,"L. G. Clark",NA,NA,NA,"R. P. de Oliveira","2003","04","13","Brasil","Espírito Santo","SANTA TERESA","Aparecidinha, terreno de Luiz Bringuenti.","-40.593056","-19.972778",NA,NA,NA,NA,NA,NA,"868",NA,NA,NA,NA,NA,"40W35'35","19S58'22",NA,"30/10/2013",NA,NA,NA,NA,NA
"461","2020-07-23 12:18:23-03","CEPLAC","CEPEC","98576","PreservedSpecimen","Plantae","Poaceae","Chusquea","bambusoides","Chusquea bambusoides",NA,"L. G. Clark & A. Mota",NA,NA,NA,"R. Verveloet","2003","04","10","Brasil","Espírito Santo","SANTA TERESA","Reserva Biológica Augusto Ruschi.","-40.515","-19.925278",NA,NA,NA,NA,NA,NA,"2209",NA,NA,NA,NA,NA,"40W30'54","19S55'31",NA,"06/07/2009",NA,NA,NA,NA,NA
"462","2020-07-23 12:18:23-03","CEPLAC","CEPEC","122300","PreservedSpecimen","Plantae","Poaceae","Chusquea","bambusoides","Chusquea bambusoides",NA,"F. M. Ferreira",NA,NA,NA,"H. C. de Lima","2007","05","23","Brasil","Rio de Janeiro","Nova Iguaçu","Trilha para o Pico do Tinguá.","-43.451099395752","-22.7591991424561","25743",NA,NA,"auto",NA,NA,"6625",NA,NA,NA,NA,NA,NA,NA,NA,"27/08/2008",NA,NA,NA,NA,NA
"463","2020-07-23 12:18:23-03","CEPLAC","CEPEC","12894","PreservedSpecimen","Plantae","Poaceae","Chusquea","bambusoides","Chusquea bambusoides",NA,"T. R. Soderstrom",NA,NA,NA,"T. R. Soderstrom","1972","02","24","Brasil","Rio de Janeiro","rio de janeiro","Entre Vista Chinesa e Alto da Boa Vista.","-43.2075004577637","-22.9027996063232","57442",NA,NA,"auto",NA,NA,"1846",NA,NA,NA,NA,NA,"0W0'0","0S0'0",NA,"30/12/1972",NA,NA,NA,NA,NA
"464","2020-07-23 12:18:23-03","CEPLAC","CEPEC","12874","PreservedSpecimen","Plantae","Poaceae","Chusquea","bambusoides","Chusquea bambusoides",NA,"T. R. Soderstrom",NA,NA,NA,"T. R. Soderstrom","1972","04","12","Brasil","Rio de Janeiro","rio de janeiro","Estrada da Vista Chinesa. Rampa c/ rocha na montanha.","-43.2075004577637","-22.9027996063232","57442",NA,NA,"auto",NA,NA,"1937",NA,NA,NA,NA,NA,"0W0'0","0S0'0",NA,"30/12/1972",NA,NA,NA,NA,NA
"465","2021-03-29 11:47:57-03","URICER","HPBR","7411","S","Plantae","Poaceae","Chusquea","bambusoides","Chusquea bambusoides","Hackel","BUTZKE, A","1994","05","19","BUTZKE, A. et al","1994","05","19","Brasil","RS","Erechim","IBDF (HORTO FLORESTAL)","-52.2738990783691","-27.6341991424561","46790",NA,"HPBR007411","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"466","2016-08-23 11:00:04-03","NHMLondon","NHM-LONDON-BOT","BM000617637","S","Plantae","Poaceae","Chusquea","bambusoides","Chusquea bambusoides","(Raddi) Hack.",NA,NA,NA,NA,"Giuseppe Raddi; b.1770; d.1829; Raddi",NA,NA,NA,"Brasil",NA,NA,NA,"-53.08982","-10.773109",NA,"<a href=http://www.nhm.ac.uk/services/media-store/asset/b99f02b43115ba983613f45268503de17aadcfad/contents/preview target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,"344",NA,NA,NA,NA,NA,"-53.08982","-10.773109",NA,NA,NA,"Isotype",NA,NA,"NHMUK:ecatalogue:4984801"
"467","2019-10-16 14:14:26-03","UEL","FUEL","9574","PreservedSpecimen","Plantae","Poaceae","Chusquea","bambusoides","Chusquea bambusoides","(Raddi) Hackel","Guimarães, O","1992","07",NA,"Braga, R; Lange, R",NA,NA,NA,"Brasil","Paraná",NA,"Serra dos Dourados, Margens do Ivai",NA,NA,NA,NA,"FUEL019024",NA,"Tracheophyta","Poales","83",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"468","2020-11-12 17:02:32-03","UEL","FUEL","9483","PreservedSpecimen","Plantae","Poaceae","Chusquea","bambusoides","Chusquea bambusoides","(Raddi) Hackel","Longhi-Wagner, HM","2008","10","16","Britez, RM; Silva, SM","1985","08","17","Brasil","Paraná","Paranaguá","Ilha do Mel, Morro do Meio","-48.5092010498047","-25.5200004577637","24916",NA,"FUEL018997","auto","Tracheophyta","Poales","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"469","2019-11-01 15:16:01-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Poaceae","Chusquea","bambusoides","Chusquea bambusoides","(Raddi) Hack.","Clark, LG","1991","01",NA,"Heringer, EP; Eiten, G","1974","09","20","Brasil","Minas Gerais","Marliéria","Parque Estadual do Rio Doce","-42.7322006225586","-19.7122001647949","28215","Planta ereta, trepadora com garras para mantê-la apoiada a pequeno arbusto","UB0016446","auto","Monocotyledonae",NA,"13989","Southern America",NA,"UB0016446",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"470","2019-11-01 15:16:01-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Poaceae","Chusquea","bambusoides","Chusquea bambusoides","(Raddi) Hack.","Clark, LG","1987","01","09","Sucre, D","1969","10","22","Brasil","Rio de Janeiro",NA,"Passo das Pedras, Estrada da Vista Chineza",NA,NA,NA,"Escandente, semiumbrófila com colmos até 8m","UB0016445",NA,"Monocotyledonae",NA,"6103","Southern America",NA,"UB0016445",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"471","2019-11-01 15:16:01-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Poaceae","Chusquea","bambusoides","Chusquea bambusoides","(Raddi) Hack.","Clark, LG","1991","01",NA,"Desconhecido","1959",NA,NA,"Brasil","São Paulo","São Paulo","Jardim Botânico","-46.6300010681152","-23.5400009155273","53584",NA,"UB0016443","auto","Monocotyledonae",NA,"s.n.","Southern America",NA,"UB0016443",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"472","2019-11-01 15:16:01-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Poaceae","Chusquea","bambusoides","Chusquea bambusoides","(Raddi) Hack.","Clark, LG","1991","01",NA,"Handro, O","1943","05","10","Brasil","São Paulo","São Paulo","Jardim Botânico","-46.6300010681152","-23.5400009155273","53584","Mata","UB0016444","auto","Monocotyledonae",NA,"s.n.","Southern America",NA,"UB0016444",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"473","2019-11-01 15:16:01-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Poaceae","Chusquea","bambusoides","Chusquea bambusoides","(Raddi) Hack.","Clark, LG","1991","01",NA,"Sendulsky, T","1974","05","14","Brasil","São Paulo","São Paulo","Reserva Biológica, Parque Estadual das Fontes do Ipiranga","-46.6300010681152","-23.5400009155273","53584",NA,"UB0016442","auto","Monocotyledonae",NA,"1402","Southern America",NA,"UB0016442",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"474","2019-10-03 10:04:25-03","UFSCar","SORO","7586","PreservedSpecimen","Plantae","Poaceae","Chusquea","bambusoides","Chusquea bambusoides","(Raddi) Hack.","S.Honda","2009","06","04","Garcia, R.J.F.; Fries, B.G.; Silva, L.L.","2007","10","10","Brasil","São Paulo","São Paulo","Sítio Roda D'Água. Projeto FEMA-Bugio. Mata secundária. Coord. UTM X:320215, Y:7361174.","-46.6300010681152","-23.5400009155273","53584","Planta bambusóide trepadeira; frutos marrons. No interior da mata e clareiras.",NA,"auto",NA,NA,"3200",NA,NA,NA,"794","794",NA,NA,NA,NA,NA,NA,NA,NA,NA
"475","2019-05-06 12:01:37-03","UFU","HUFU","57300","S","Plantae","Poaceae","Chusquea","bambusoides","Chusquea bambusoides","(Raddi) Hack.","Viana, P.L.","2008",NA,NA,"Hatschbach, G.; Barbosa, E. & Lorenzi, H.","2001","11","27","Brasil","Paraná","Guaraqueçaba","Tagaçaba","-48.3288993835449","-25.3066997528076","37295","Orla da floresta atlântica.","HUFU00031442","auto",NA,NA,"72724",NA,NA,"HUFU00031442",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"476","2019-05-06 12:01:37-03","UFU","HUFU","76276","S","Plantae","Poaceae","Chusquea","bambusoides","Chusquea bambusoides","(Raddi) Hack.","Clark, L.G.","2005","07",NA,"Sendulsky, T.","1974","05","14","Brasil","São Paulo","São Paulo","Parque Estadual das Fontes do Ipiranga, Reserva Biológica.","-46.6300010681152","-23.5400009155273","53584",NA,"HUFU00074390","auto",NA,NA,"1402",NA,NA,"HUFU00074390",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"477","2020-08-20 14:59:35-03","UFSC","FLOR","55466","PreservedSpecimen","Plantae","Poaceae","Chusquea","bambusoides","Chusquea bambusoides","(Raddi) Hack.","Greco, T.h.","2012","05",NA,"Greco, T.h.","2011","12","21","Brasil","São Paulo","Cananéia","Estrada do Ariri.","-47","-24",NA,NA,"FLOR0055466",NA,NA,"Poales","51",NA,NA,NA,NA,NA,"47º0'W","24º0'S",NA,NA,NA,NA,NA,NA,NA
"478","2020-08-20 14:59:35-03","UFSC","FLOR","64024","PreservedSpecimen","Plantae","Poaceae","Chusquea","bambusoides","Chusquea bambusoides","(Raddi) Hack.","Mota, A.C.","2008","10","20","Borges, R.A.X.; Amorim, A.M.; Perdiz, R.O.; Rocha, W.D.; Magnavita, L.C.","2006","12","09","Brasil","Bahia","Camacan","Reserva Particular do Patrimônio Natural (RPPN) Serra Bonita, 9,7km de Camacan na estrada para Jacareci. Dai 6km SW na estrada para a RPPN e torre da Embratel.","-39.565278","-15.391667",NA,"Bambú escandente, folhas levemente discolores, colmos verde claro, eixo da inflorescência verde, espiguetas castanhas, escuras; Cariopse paleácea","FLOR0064024",NA,NA,"Poales","282",NA,NA,"FLOR0064024_01 FLOR0064024_02 FLOR0064024_1 FLOR0064024_2","900","900","39º33'55''W","15º23'30''S",NA,NA,NA,NA,NA,NA,NA
"479","2020-08-20 20:41:23-03","UFSC","FLOR","6123","PreservedSpecimen","Plantae","Poaceae","Chusquea","bambusoides","Chusquea bambusoides","(Raddi) Hack.","Smith, L.B.","1976",NA,NA,"Klein, R.M.","1967","01","18","Brasil","Santa Catarina","Florianópolis","ilha de santa catarina, Saco Grande.","-48.5491981506348","-27.596700668335","27000",NA,"FLOR0006123","auto",NA,"Poales","7122",NA,NA,"FLOR0006123","300","300",NA,NA,NA,NA,NA,NA,NA,NA,NA
"480","2020-08-20 20:41:23-03","UFSC","FLOR","5896","PreservedSpecimen","Plantae","Poaceae","Chusquea","bambusoides","Chusquea bambusoides","(Raddi) Hack.","Smith, L.B.","1976",NA,NA,"Klein, R.M.; Bresolin, A.","1967","06","21","Brasil","Santa Catarina","Florianópolis","Ilha de Santa catarina, Saco Grande.","-48.5491981506348","-27.596700668335","27000",NA,"FLOR0005896","auto",NA,"Poales","7471",NA,NA,"FLOR0005896",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"481","2020-08-20 14:59:35-03","UFSC","FLOR","55398","PreservedSpecimen","Plantae","Poaceae","Chusquea","bambusoides","Chusquea bambusoides","(Raddi) Hack.","Greco, T.h.","2013","05","25","Greco, T.h.","2013","05","25","Brasil","Santa Catarina","Florianópolis","Morro do Ribeirão, estrada do Sertão do Peri, Ribeirão da Ilha, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335","27000","Planta 5 m alt., apoiante. Folhas de colmo com bainha fortemente escabra quando jovem.","FLOR0055398","auto",NA,"Poales","156",NA,NA,NA,"200","200",NA,NA,NA,NA,NA,NA,NA,NA,NA
"482","2020-08-20 14:59:35-03","UFSC","FLOR","55399","PreservedSpecimen","Plantae","Poaceae","Chusquea","bambusoides","Chusquea bambusoides","(Raddi) Hack.","Greco, T.h.","2012","06",NA,"Greco, T.h.","2012","01","30","Brasil","Santa Catarina","Florianópolis","Morro do Ribeirão, estrada do Sertão do Peri, Ribeirão da Ilha, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335","27000","Plantas com cerca de 3m altFolhas de colmo com bainha fortemente escabra quando jovem. Possui amostra em sílica para estudos moleculares","FLOR0055399","auto",NA,"Poales","78",NA,NA,NA,"200","200",NA,NA,NA,NA,NA,NA,NA,NA,NA
"483","2020-08-20 14:59:35-03","UFSC","FLOR","8812","PreservedSpecimen","Plantae","Poaceae","Chusquea","bambusoides","Chusquea bambusoides","(Raddi) Hack.","Greco, T.h.","2012","11","07","Klein, R.M.","1968","10","17","Brasil","Santa Catarina","Florianópolis","Morro do Rio Vermelho, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335","27000",NA,"FLOR0008812","auto",NA,"Poales","7944",NA,NA,NA,"150","150",NA,NA,NA,NA,NA,NA,NA,NA,NA
"484","2020-08-20 20:41:23-03","UFSC","FLOR","5894","PreservedSpecimen","Plantae","Poaceae","Chusquea","bambusoides","Chusquea bambusoides","(Raddi) Hack.","Smith, L.B.","1976",NA,NA,"Klein, R.M.","1967","01","18","Brasil","Santa Catarina","Florianópolis","Saco Grande, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335","27000",NA,"FLOR0005894","auto",NA,"Poales","7143",NA,NA,"FLOR0005894_1 FLOR0005894_2","300","300",NA,NA,NA,NA,NA,NA,NA,NA,NA
"485","2020-08-20 20:41:23-03","UFSC","FLOR","4364","PreservedSpecimen","Plantae","Poaceae","Chusquea","bambusoides","Chusquea bambusoides minor","McClure & L.B.Sm.","McClure, F.A.","1966",NA,NA,"Reitz, R.; Klein, R.M.","1954","05","21","Brasil","Santa Catarina","Itajaí","Cunhas.","-48.6618995666504","-26.9078006744385","27253","Paratypus Chusquea bambusoides var. minor.","FLOR0004364","auto",NA,"Poales","1887",NA,NA,"FLOR0004364_1 FLOR0004364_e","10","10",NA,NA,NA,NA,"minor","Paratypus",NA,NA,NA
"486","2020-08-20 14:59:35-03","UFSC","FLOR","37595","PreservedSpecimen","Plantae","Poaceae","Chusquea","bambusoides","Chusquea bambusoides","(Raddi) Hack.",NA,NA,NA,NA,"Mello, A.S.; Aguiar, T. & Daltrisi, C.","2009","05","01","Brasil","Santa Catarina","Itapema","Floresta acima da captação de água do Rio São Paulinho, Bairro Varzinha.","-48.611400604248","-27.0902996063232","9090","arbustivo. Taquara comum na borda do Rio São Paulinho.","FLOR0037595","auto",NA,"Poales","257",NA,NA,"FLOR0037595","100","100",NA,NA,NA,NA,NA,NA,NA,NA,NA
"487","2020-08-20 14:59:35-03","UFSC","FLOR","64476","PreservedSpecimen","Plantae","Poaceae","Chusquea","bambusoides","Chusquea bambusoides","(Raddi) Hack.","Clark, L.G.","2005","08",NA,"Sendulsky, T.","1974","05","14","Brasil","São Paulo","São Paulo","Reserva Biológica, Parque Estadualdas Fontes do Ipiranga.","-46.6300010681152","-23.5400009155273","53584",NA,"FLOR0064476","auto",NA,"Poales","1402",NA,NA,"FLOR0064476",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"488","2020-08-20 14:59:35-03","UFSC","FLOR","59146","PreservedSpecimen","Plantae","Poaceae","Chusquea","bambusoides","Chusquea bambusoides","(Raddi) Hack.",NA,NA,NA,NA,"Greco, T.h.","2011","12","21","Brasil","São Paulo","São Paulo","Vale do Ribeira, trilha do restaurante Cachoeira.","-46.6300010681152","-23.5400009155273","53584",NA,"FLOR0059146","auto",NA,"Poales","56",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"489","2020-08-20 14:59:35-03","UFSC","FLOR","55467","PreservedSpecimen","Plantae","Poaceae","Chusquea","bambusoides","Chusquea bambusoides","(Raddi) Hack.","Greco, T.h.","2012","05",NA,"Greco, T.h.","2012","02","29","Brasil","São Paulo","Ubatuba","Estação Experimental do Instituto Agronômico de Campinas (IAC), Centro Avançado de Pesquisa Tecnológica do Agronegócio (APTA).","-45.0699996948242","-23.4300003051758","34265",NA,"FLOR0055467","auto",NA,"Poales","84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"490","2020-08-20 20:41:23-03","UFSC","FLOR","4364","PreservedSpecimen","Plantae","Poaceae","Chusquea","bambusoides","Chusquea bambusoides minor","McClure & L.B.Sm.","McClure, F.A.","1966",NA,NA,"Reitz, R.; Klein, R.M.","1954","05","21","Brasil","Santa Catarina","Itajaí","Cunhas.","-48.6618995666504","-26.9078006744385","27253","Paratypus Chusquea bambusoides var. minor.","FLOR0004364","auto",NA,"Poales","1887",NA,NA,"FLOR0004364_1 FLOR0004364_e","10","10",NA,NA,NA,NA,"minor","Paratypus",NA,NA,NA
"491","2021-03-04 15:42:11-03","IF","SPSF","28950","PreservedSpecimen","Plantae","Poaceae","Chusquea","bambusoides","Chusquea bambusoides",NA,NA,NA,NA,NA,"F.O. Souza","2000","07","19","Brasil","SP","Caraguatatuba","P.E.Serra do Mar, Núcleo Caraguatatuba","-45.4099998474121","-23.6200008392334","30093","COLETA: XLS: SPSFAntigo; GEOGRAFIA: mata ombrofila densa&nf;;",NA,"auto","Magnoliophyta","Poales","82","América do Sul",NA,NA,NA,NA,NA,NA,"Liliopsida",NA,NA,NA,NA,NA,NA
"492","2021-03-04 15:42:11-03","IF","SPSF","25201","PreservedSpecimen","Plantae","Poaceae","Chusquea","bambusoides","Chusquea bambusoides",NA,NA,NA,NA,NA,"M.Sztutman","1999","01","06","Brasil","SP","Iguape","E.Ecol.Chauás","-47.5499992370605","-24.7000007629395","55628","COLETA: XLS: SPSFAntigo; GEOGRAFIA: floresta Ombrofila densa&nf;;",NA,"auto","Magnoliophyta","Poales","123","América do Sul",NA,NA,NA,NA,NA,NA,"Liliopsida",NA,NA,NA,NA,NA,NA
"493","2021-03-04 15:42:11-03","IF","SPSF","46930","PreservedSpecimen","Plantae","Poaceae","Chusquea","bambusoides","Chusquea bambusoides","(Raddi) Hack.","S.Honda","2009","06","04","R.J.F.Garcia & B.G.Fries & L.L.Silva","2007","10","10","Brasil","SP","São Paulo","Sítio Roda D'Água","-46.6300010681152","-23.5400009155273","53584","COLETA: Planta bambusóide trepadeira; frutos marrons. No interior da mata e clareiras.; GEOGRAFIA: Projeto FEMA - Bugio. Mata secundária. Coord. UTM X=320215, Y=7361174 alt. 794 m.s.m.;",NA,"auto","Magnoliophyta","Poales","3200","América do Sul",NA,NA,NA,NA,NA,NA,"Liliopsida",NA,NA,NA,NA,NA,NA
"494","2021-03-04 15:42:11-03","IF","SPSF","24828","PreservedSpecimen","Plantae","Poaceae","Chusquea","bambusoides","Chusquea bambusoides","(Raddi) Hack.","R.T.Shirasuna","2011","05","10","E.R.Batista & A.S.Penha","1999","01","10","Brasil","SP","Iguape","Estação Ecológica de Chauás","-47.683333","-24.733333",NA,"COLETA: XLS: SPSFAntigo&nf;Floresta Ombrófila Densa&nf;Bambu escandente.; GEOGRAFIA: Floresta de Restinga Paludosa.;",NA,NA,"Magnoliophyta","Poales","104","América do Sul",NA,NA,NA,NA,NA,NA,"Liliopsida",NA,NA,NA,NA,NA,NA
"495","2021-03-04 15:42:11-03","IF","SPSF","25212","PreservedSpecimen","Plantae","Poaceae","Chusquea","bambusoides","Chusquea bambusoides","(Raddi) Hack.","L.G.Clark","2002","02","20","M.Sztutman","1999","01","13","Brasil","SP","Pariquera Açu","P.E.Pariquera Abaixo",NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: floresta Ombrofila densa, restinga alta&nf;;",NA,NA,"Magnoliophyta","Poales","275","América do Sul",NA,NA,NA,NA,NA,NA,"Liliopsida",NA,NA,NA,NA,NA,NA
"496","2021-03-04 15:42:11-03","IF","SPSF","52965","PreservedSpecimen","Plantae","Poaceae","Chusquea","bambusoides","Chusquea bambusoides","(Raddi) (Hack.)",NA,NA,NA,NA,"R.T.Shirasuna","2014","07","23","Brasil","SP","São Paulo","Rodoanel Mario Covas","-46.623333","-23.445278",NA,"COLETA: Bambu escandente, estéril.; GEOGRAFIA: Na mata. Norte, lote 3, OAE 302.;",NA,NA,"Magnoliophyta","Poales","3558","América do Sul",NA,NA,"880","880",NA,NA,"Liliopsida",NA,NA,NA,NA,NA,NA
"497","2021-03-04 15:42:11-03","IF","SPSF","13690","PreservedSpecimen","Plantae","Poaceae","Chusquea","bambusoides","Chusquea bambusoides",NA,NA,NA,NA,NA,"G. Hatschbach","1982","12","29","Brasil","PR","Antonina","Serrinha","-48.7118988037109","-25.4286003112793","38300","COLETA: XLS: SPSFAntigo;",NA,"auto","Magnoliophyta","Poales","45970","América do Sul",NA,NA,NA,NA,NA,NA,"Liliopsida",NA,NA,NA,NA,NA,NA
"498","2021-03-04 15:42:11-03","IF","SPSF","28806","PreservedSpecimen","Plantae","Poaceae","Chusquea","bambusoides","Chusquea bambusoides",NA,NA,NA,NA,NA,"F.O. Souza","2000","07","18","Brasil","SP","Caraguatatuba","P.E.Serra do Mar, Núcleo Caraguatatuba","-45.4099998474121","-23.6200008392334","30093","COLETA: XLS: SPSFAntigo; GEOGRAFIA: mata ombrofila densa&nf;;",NA,"auto","Magnoliophyta","Poales","37","América do Sul",NA,NA,NA,NA,NA,NA,"Liliopsida",NA,NA,NA,NA,NA,NA
"499","2021-03-04 15:42:11-03","IF","SPSF","28807","PreservedSpecimen","Plantae","Poaceae","Chusquea","bambusoides","Chusquea bambusoides",NA,NA,NA,NA,NA,"F.O. Souza","2000","07","17","Brasil","SP","Caraguatatuba","P.E.Serra do Mar, Núcleo Caraguatatuba","-45.4099998474121","-23.6200008392334","30093","COLETA: XLS: SPSFAntigo; GEOGRAFIA: mata ombrofila densa&nf;;",NA,"auto","Magnoliophyta","Poales","24","América do Sul",NA,NA,NA,NA,NA,NA,"Liliopsida",NA,NA,NA,NA,NA,NA
"500","2021-03-04 15:42:11-03","IF","SPSF","24827","PreservedSpecimen","Plantae","Poaceae","Chusquea","bambusoides","Chusquea bambusoides",NA,NA,NA,NA,NA,"E.R.Batista","1999","01","10","Brasil","SP","Iguape","E.Ecol.Chauás","-47.5499992370605","-24.7000007629395","55628","COLETA: XLS: SPSFAntigo; GEOGRAFIA: floresta Ombrofila densa&nf;;",NA,"auto","Magnoliophyta","Poales","113","América do Sul",NA,NA,NA,NA,NA,NA,"Liliopsida",NA,NA,NA,NA,NA,NA
"501","2021-03-04 15:42:11-03","IF","SPSF","25208","PreservedSpecimen","Plantae","Poaceae","Chusquea","bambusoides","Chusquea bambusoides",NA,NA,NA,NA,NA,"C.Kozera","1999","01","07","Brasil","SP","Iguape","E.Ecol.Chauás","-47.5499992370605","-24.7000007629395","55628","COLETA: XLS: SPSFAntigo; GEOGRAFIA: floresta Ombrofila densa, restinga&nf;;",NA,"auto","Magnoliophyta","Poales","765","América do Sul",NA,NA,NA,NA,NA,NA,"Liliopsida",NA,NA,NA,NA,NA,NA
"502","2017-09-11 17:12:39-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Poaceae","Chusquea","gaudichaudii","Chusquea gaudichaudii","Kunth",NA,NA,NA,NA,"Burchell, WJ",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"prope Rio de Janeiro circa verticem montis Corcovado",NA,NA,NA,NA,NA,NA,NA,NA,"1433","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"503","2017-09-11 17:12:39-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Poaceae","Chusquea","gaudichaudii","Chusquea gaudichaudii","Kunth",NA,NA,NA,NA,"Raddi, G",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"prope Rio de Janeiro circa verticem montis Corcovado",NA,NA,NA,NA,NA,NA,NA,NA,"l. c.s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"504","2017-09-11 17:12:39-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Poaceae","Chusquea","gaudichaudii","Chusquea gaudichaudii","Kunth",NA,NA,NA,NA,"Raddi, G",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"prope Rio de Janeiro circa verticem montis Corcovado",NA,NA,NA,NA,NA,NA,NA,NA,"l. c.s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"505","2017-09-11 17:12:39-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Poaceae","Chusquea","gaudichaudii","Chusquea gaudichaudii","Kunth",NA,NA,NA,NA,"Gaudichaud Beaupré, C",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"prope Rio de Janeiro circa verticem montis Corcovado",NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"506","2017-09-11 17:12:39-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Poaceae","Chusquea","gaudichaudii","Chusquea gaudichaudii","Kunth",NA,NA,NA,NA,"Gaudichaud Beaupré, C",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"prope Rio de Janeiro circa verticem montis Corcovado",NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"507","2017-09-11 17:12:39-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Poaceae","Chusquea","gaudichaudii","Chusquea gaudichaudii","Kunth",NA,NA,NA,NA,"Riedel, L",NA,NA,NA,"Brazil","Rio de Janeiro","Macaé","in silvis prope Macahé","-41.7869","-22.3708","47209",NA,NA,"auto",NA,NA,"1323","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"508","2021-02-08 12:53:13-03","UFRGS","ICN","026143","S","Plantae","Poaceae","Chusquea","bambusoides","Chusquea bambusoides","(Raddi) Hack.","Schmidt, R","2007","05","11","Carauta, JPP; Andrade-Lima, D","1974","02","16","Brasil","RJ","Rio de Janeiro","Pedra da Gávea Mesa caminho do contorno","-43.2075004577637","-22.9027996063232","57442","Taquara crescendo em local sombrio da floresta.",NA,"auto","Monocotyledon",NA,"1706","América do Sul",NA,NA,"800","800",NA,NA,NA,NA,NA,NA,NA,NA,NA
