"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","recordNumber","continentOcean","country","stateProvince","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","scientificNameAuthorship","identifiedBy","year","month","day","county","locality","decimalLongitude","decimalLatitude","coordinatePrecision","geoFlag","phylum","class","order","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","minimumElevationInMeters","maximumElevationInMeters","dayIdentified","imagecode","infraspecificEpithet","eventTime","fieldNumber","individualCount","relatedCatalogItem"
"94","2019-09-04 19:58:14-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Asteraceae","Trichogonia","martii","Trichogonia martii","Type [status unknown]","C. F. P. von Martius",NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"Spermatophyta","Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95","2020-07-23 11:59:32-03","CEPLAC","CEPEC","28852","PreservedSpecimen","Plantae","Asteraceae","Trichogonia","eupatorioides","Trichogonia eupatorioides",NA,"R. M. Harley","21995",NA,"Brasil","Bahia",NA,NA,NA,NA,NA,"SpeciesLink/lacunas","1992","05","01","serra dourada","Chapadão Ocidental da Bahia. 5Km ao N de Tabocas, 10Km ao NW de Serra Dourada.","-44.033333","-12.65",NA,NA,NA,NA,NA,"44W2'","12S39'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15/09/2005"
"96","2020-07-23 11:59:32-03","CEPLAC","CEPEC","27970","PreservedSpecimen","Plantae","Asteraceae","Trichogonia","eupatorioides","Trichogonia eupatorioides",NA,"R. M. Harley","21625",NA,"Brasil","Bahia",NA,NA,NA,NA,NA,"SpeciesLink/lacunas","1980","04","23","CORRENTINA","Chapadão Ocidental da Bahia. Lado do Rio Corrente, próx. A Correntina.","-44.633333","-13.333333",NA,NA,NA,NA,NA,"44W38'","13S20'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15/09/2005"
"97","2016-08-23 11:12:17-03","NHMLondon","NHM-LONDON-BOT","BM000541023","S","Plantae","Asteraceae","Trichogonia","menthifolia","Trichogonia menthifolia","Type","George Gardner; b.1812; d.1849; Gardner","4226",NA,"Brasil",NA,NA,"NHMUK:ecatalogue:4977553",NA,NA,"Gardner",NA,NA,NA,NA,NA,NA,"-53.08982","-10.773109",NA,NA,NA,NA,NA,"-53.08982","-10.773109",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98","2016-08-23 11:12:17-03","NHMLondon","NHM-LONDON-BOT","BM000541029","S","Plantae","Asteraceae","Trichogonia","menthifolia","Trichogonia menthifolia","Type","George Gardner; b.1812; d.1849; Gardner","4839",NA,"Brasil",NA,NA,"NHMUK:ecatalogue:4977559",NA,NA,"Gardner",NA,NA,NA,NA,NA,NA,"-53.08982","-10.773109",NA,NA,NA,NA,NA,"-53.08982","-10.773109",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99","2019-11-01 14:54:41-03","UnB","UB","139662","PreservedSpecimen","Plantae","Asteraceae","Trichogonia","eupatorioides","Trichogonia eupatorioides",NA,"Anderson, WR; Stieber, M; Kirkbride Junior, JH","37010","Southern America","Brasil","Bahia",NA,NA,"Heads reddish purple.; Perennial herb 0,4m; Adjacent weedy pastures",NA,"(Gardner) R.M.King & H.Rob.","Roque, N","1972","03","15",NA,"Banks of the Rio Itaguarí, 10 km S of Cocos.",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,"2010","06","530","530","05",NA,NA,NA,NA,NA,NA
"100","2019-11-01 14:54:41-03","UnB","UB","24790","PreservedSpecimen","Plantae","Asteraceae","Trichogonia","eupatorioides","Trichogonia eupatorioides",NA,"Heringer, EP","11467","Southern America","Brasil","Goiás",NA,NA,"Flor lilás; Cerrado",NA,"(Gardner) R.M.King & H.Rob.","Rivera, VL","1967","05","25","Formosa","Formosa, Rio Tiquiri","-47.3344","-15.5372",NA,NA,"Dicotyledoneae",NA,NA,"-47.3344","-15.5372","2016","03",NA,NA,NA,NA,NA,NA,NA,NA,NA
"101","2019-11-01 14:54:41-03","UnB","UB","24791","PreservedSpecimen","Plantae","Asteraceae","Trichogonia","eupatorioides","Trichogonia eupatorioides",NA,"Heringer, EP","11433","Southern America","Brasil","Goiás",NA,NA,"Cerrado",NA,"(Gardner) R.M.King & H.Rob.","Rivera, VL","1967","04","28","Formosa","Formosa, Rio Tiqueira","-47.3344","-15.5372",NA,NA,"Dicotyledoneae",NA,NA,"-47.3344","-15.5372","2016","03",NA,NA,NA,NA,NA,NA,NA,NA,NA
"102","2019-11-01 14:54:41-03","UnB","UB","24792","PreservedSpecimen","Plantae","Asteraceae","Trichogonia","eupatorioides","Trichogonia eupatorioides",NA,"Irwin, HS","15483","Southern America","Brasil","Goiás",NA,NA,"Resinous herb 1m. Heads rose-lavender; Cerrado",NA,"(Gardner) R.M.King & H.Rob.","Rivera, VL","1966","04","29",NA,"Ca. 10km NW of Formosa, near source of Rio Paraná",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,"2016","03","850","850",NA,NA,NA,NA,NA,NA,NA
"103","2019-11-01 14:54:41-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Asteraceae","Trichogonia","eupatorioides","Trichogonia eupatorioides",NA,"Rivera, VL; Moreira, H","203","Southern America","Brasil","Goiás",NA,NA,"Subshrub. Pink florets. Leaves with strong, evident nervation; Campo rupestre",NA,"(Gardner) R.M.King & H.Rob.","Rivera, VL","2012","08","16","Alto Paraíso de Goiás","Entrance to Cabeceiras dos Cristais. Approximately 3km N of Alto Paraíso","-47.517222","-14.087222",NA,NA,"Dicotyledoneae",NA,NA,"-47.517222","-14.087222","2012",NA,"1369","1369",NA,NA,NA,NA,NA,NA,NA
"104","2020-06-30 11:00:06-03","UFU","HUFU","23993","S","Plantae","Asteraceae","Trichogonia","eupatorioides","Trichogonia eupatorioides",NA,"Romero, R.; Semir, J.; Goldenberg, R. & Dutihl, J.","5083",NA,"Brasil","Minas Gerais",NA,NA,"Capítulos magentas.; Afloramento rochoso, lado esquerdo da estrada.","HUFU00058783","(Gardner) R.M.King & H.Rob.","Nakajima, J.N.","1998","02","13",NA,"Estrada Furnas - Capitólio, mais próximo a Furnas, logo após a ponte da represa.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1998","12",NA,NA,NA,"HUFU00058783",NA,NA,NA,NA,NA
"105","2020-06-30 11:00:06-03","UFU","HUFU","23994","S","Plantae","Asteraceae","Trichogonia","eupatorioides","Trichogonia eupatorioides",NA,"Romero, R.; Semir, J.; Goldenberg, R. & Dutihl, J.","5088",NA,"Brasil","Minas Gerais",NA,NA,"Subarbusto, ca. 0,4 m. Flores púrpuras.; Afloramento rochoso, lado esquerdo da estrada.","HUFU00058782","(Gardner) R.M.King & H.Rob.","Nakajima, J.N.","1998","02","13",NA,"Estrada Furnas - Capitólio, mais próximo a Furnas, logo após a ponte da represa.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1998","12",NA,NA,NA,"HUFU00058782",NA,NA,NA,NA,NA
"106","2020-06-30 11:00:06-03","UFU","HUFU","39063","S","Plantae","Asteraceae","Trichogonia","eupatorioides","Trichogonia eupatorioides",NA,"Oliveira, G.C.","2407",NA,"Brasil","Minas Gerais",NA,NA,"Herbácea, ca. 50 cm. Lilás claro.; Vereda.","HUFU00056015","(Gardner) R.M.King & H.Rob.","Ferreira, S.C.","2003","01","22","Uberlândia","Reserva do Clube Caça e Pesca Itororó, 300m da estrada vicinal RM 479 na altura do km 1.3.","-48.309167","-19.005833",NA,NA,NA,NA,NA,"-48.309167","-19.005833","2013","09",NA,NA,NA,"HUFU00056015",NA,NA,NA,NA,NA
"107","2020-06-30 11:00:06-03","UFU","HUFU","45347","S","Plantae","Asteraceae","Trichogonia","eupatorioides","Trichogonia eupatorioides",NA,"Alves, M.C.; et al.","09",NA,"Brasil","Minas Gerais",NA,NA,"Herbáceo, ca. 1 m. Corola roxa e estames roxo.; Cerrado.","HUFU00056013","(Gardner) R.M.King & H.Rob.","Ferreira, S.C.","2006","04","13","Uberlândia","Reserva do Clube Caça e Pesca Itororó","-48.2771987915039","-18.9186000823975","58223","auto",NA,NA,NA,NA,NA,"2013","09",NA,NA,NA,"HUFU00056013",NA,NA,NA,NA,NA
"108","2020-06-30 11:00:06-03","UFU","HUFU","45337","S","Plantae","Asteraceae","Trichogonia","eupatorioides","Trichogonia eupatorioides",NA,"Pereira, B.B.; et al.","09",NA,"Brasil","Minas Gerais",NA,NA,"Arbusto, ca. 0,6 m. Corola roxa, flores em capítulo, folha alterasm ovário infero.; Cerrado s.s.","HUFU00056014","(Gardner) R.M.King & H.Rob.","Ferreira, S.C.","2006","04","11","Uberlândia","Reserva do Clube Caça e Pesca Itororó","-48.2771987915039","-18.9186000823975","58223","auto",NA,NA,NA,NA,NA,"2013","09",NA,NA,NA,"HUFU00056014",NA,NA,NA,NA,NA
"109","2020-06-30 11:00:06-03","UFU","HUFU","62448","S","Plantae","Asteraceae","Trichogonia","menthifolia","Trichogonia menthifolia",NA,"Romero, R.; Almeda, F.; Robinson, D. & Robinson, O.","5592",NA,"Brasil","Goiás",NA,NA,"Herbácea, ca. 0,8 m alt. Brácteas verdes, corola lilás, anteras arroxeadas, ramos do estilete branco.; Campo rupestre.","HUFU00056016","Gardner","Nakajima, J.N.","1998","06","19","Pirenópolis","Estrada para a Serra dos Pireneus","-48.896111","-15.8175",NA,NA,NA,NA,NA,"-48.896111","-15.8175","1998","11",NA,NA,NA,"HUFU00056016",NA,NA,NA,NA,NA
"110","2021-03-08 15:43:54-03","MN","R-TIPOS","157937","PreservedSpecimen","Plantae","Asteraceae","Trichogonia","eupatorioides","Trichogonia eupatorioides","Isolectotypus de Isocarpha eupatorioides Gardner","Gardner, G.","4839",NA,"Brasil","Minas Gerais",NA,NA,NA,"R000157937","(Gardner) R.M. King & H. Rob.","Roque, N.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2007","02",NA,NA,"14","R000157937_001",NA,NA,NA,NA,NA
"111","2017-09-11 17:08:31-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Asteraceae","Trichogonia","martii","Trichogonia martii",NA,"Martius, CFP","s.n.","Southern America","Brazil",NA,NA,NA,NA,NA,"Baker",NA,NA,NA,NA,NA,"Habitat prov. Minas Geraes in campis ad Ouro Preto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","2017-09-11 17:08:31-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Asteraceae","Trichogonia","menthifolia","Trichogonia menthifolia",NA,"Gardner, G","4226","Southern America","Brazil",NA,NA,NA,NA,NA,"Gardner",NA,NA,NA,NA,NA,"Habitat prov. Goayz in umbrosis siccis ad Arrayas et in sylvis ad Passé",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","2017-09-11 17:08:31-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Asteraceae","Trichogonia","menthifolia","Trichogonia menthifolia",NA,"Gardner, G","3818","Southern America","Brazil",NA,NA,NA,NA,NA,"Gardner",NA,NA,NA,NA,NA,"Habitat prov. Goayz in umbrosis siccis ad Arrayas et in sylvis ad Passé",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","2019-11-21 10:01:29-03","IBt","SP","4093","S","Plantae","Asteraceae","Trichogonia","eupatorioides","Trichogonia eupatorioides",NA,"Dias da Rocha","21",NA,"Brasil","Ceará",NA,NA,NA,NA,"(Gardner) R.M.King & H.Rob.","Roque, N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2010","06",NA,NA,"09",NA,NA,NA,NA,NA,NA
