"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","coordinatePrecision","individualCount","occurrenceRemarks","geoFlag","scientificNameAuthorship","recordNumber","continentOcean","preparationType","barcode","imagecode","class","minimumElevationInMeters","maximumElevationInMeters","typeStatus","infraspecificEpithet","fieldNumber","sex"
"154","2021-02-08 12:50:44-03","UFRGS","ICN","183951","S","Plantae","Monocotyledon",NA,"Bromeliaceae","Dyckia","remotiflora","Dyckia remotiflora","Büneker, HM","2015","10","22","Ferreira, PPA","2010","12","03","Brasil","RS","Quaraí","Cerro do Jarau 30° 12' 27.2 S 56° 30' 15.1 W","-56.504167","-30.2075","-56.504167","-30.2075",NA,NA,NA,NA,"A.Dietr.","507","América do Sul",NA,"ICN00030028",NA,NA,NA,NA,NA,NA,NA,NA
"155","2021-02-08 12:50:44-03","UFRGS","ICN","187140","S","Plantae","Monocotyledon",NA,"Bromeliaceae","Dyckia","remotiflora","Dyckia remotiflora","Büneker, HM","2019","06","12","Melo, CA; Hirsch, LD; Zanella, CM","2014","12","01","Brasil","RS","Porto Alegre","Morro Santana","-51.118889","-30.048889","-51.118889","-30.048889",NA,NA,"Amostra de DNA e Material testemunho.; Afloramento rochoso",NA,"A.Dietr.","s.n.","América do Sul",NA,"ICN00029997",NA,NA,"261","261",NA,NA,NA,NA
"156","2021-02-08 12:50:44-03","UFRGS","ICN","187141","S","Plantae","Monocotyledon",NA,"Bromeliaceae","Dyckia","remotiflora","Dyckia remotiflora","Büneker, HM","2019","06","12","Melo, CA; Hirsch, LD","2015","05","06","Brasil","RS","Porto Alegre","Morro do Osso. Eixo central (entrada a direita onde tem umas pedras com vista para Porto Alegre).","-51.24","-30.116667","-51.24","-30.116667",NA,NA,"Amostra de DNA e Material testemunho.; Afloramento rochoso",NA,"A.Dietr.","s.n.","América do Sul",NA,"ICN00029998",NA,NA,"70","70",NA,NA,NA,NA
"157","2021-02-08 12:50:44-03","UFRGS","ICN","020794","S","Plantae","Monocotyledon",NA,"Bromeliaceae","Dyckia","remotiflora","Dyckia remotiflora","Strehl, T","1984","01","25","Irgang, BE; et al.","1972","11","09","Brasil","RS","Torres","São Brás","-49.7268981933594","-29.3353004455566",NA,NA,"20837",NA,"Espécie ameaçada de extinção (Vulnerável).; flores vermelhas.; Butiazal.","auto","A.Dietr.","s.n.","América do Sul",NA,"ICN00030020",NA,NA,NA,NA,NA,NA,NA,NA
"158","2019-10-04 16:06:59-03","MCN-FZBRS","HAS","101007","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Bromeliaceae","Dyckia","remotiflora","Dyckia remotiflora","Büneker, H. M.","2017","06","19","Irgang, B.; TS 1442","1995","12",NA,"Brasil","Rio Grande do Sul",NA,NA,NA,NA,NA,NA,NA,NA,"floresceu em nov./96 e dez/98. Te 178",NA,"Otto et Dietrich","s.n.",NA,NA,"HAS0101007",NA,NA,NA,NA,NA,NA,NA,NA
"159","2019-10-04 16:06:59-03","MCN-FZBRS","HAS","103131","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Bromeliaceae","Dyckia","remotiflora","Dyckia remotiflora","Santos-Silva, F.","2017","06",NA,"Strehl, T.","2000","10",NA,"Brasil","Rio Grande do Sul","Amaral Ferrador",NA,"-52.2574996948242","-30.8782997131348",NA,NA,"29758",NA,"cultivada no Jardim Botânico JB 507","auto","Otto e Diet.","s.n.",NA,NA,"HAS0103131",NA,NA,NA,NA,NA,NA,NA,NA
"160","2019-10-04 16:06:59-03","MCN-FZBRS","HAS","31014","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Bromeliaceae","Dyckia","remotiflora","Dyckia remotiflora","Büneker, H. M.","2017","06","19","Strehl, T.; Silva, J. C. da","1989","12",NA,"Brasil","Rio Grande do Sul","Arroio dos Ratos",NA,"-51.7291984558105","-30.0771999359131",NA,NA,"29956",NA,NA,"auto","Otto et Dietrich","1142",NA,NA,"HAS0031014",NA,NA,NA,NA,NA,NA,NA,NA
"161","2019-10-04 16:06:59-03","MCN-FZBRS","HAS","66448","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Bromeliaceae","Dyckia","remotiflora","Dyckia remotiflora","Büneker, H. M.","2017","06","19","Strehl, T.","1994","11",NA,"Brasil","Rio Grande do Sul","Caçapava do Sul","Guaritas","-53.4914016723633","-30.5121994018555",NA,NA,"50525",NA,"gravatá","auto","Otto et Dietrich","2141",NA,NA,"HAS0066448",NA,NA,NA,NA,NA,NA,NA,NA
"162","2019-10-04 16:06:59-03","MCN-FZBRS","HAS","19364","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Bromeliaceae","Dyckia","remotiflora","Dyckia remotiflora","Büneker, H. M.","2017","06","19","Strehl, T.","1982","12",NA,"Brasil","Rio Grande do Sul","Porto Alegre","Jardim Botânico da FZB","-51.178068","-30.051692","-51,178068","-30,051692",NA,NA,"Planta terrestre de a a 1,50m de alt. Com roseta aberta e inflorescência simples de flores sésseis com cálice laranja averemelhado, folhas suculentas. Formando manchas na encosta em campo sujo; eixo floral verde no ápice rosado com pelos brancos. De perfu",NA,"Otto et Dietrich","500",NA,NA,"HAS0019364",NA,NA,"53","53",NA,NA,NA,NA
"163","2019-10-04 16:06:59-03","MCN-FZBRS","HAS","31013","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Bromeliaceae","Dyckia","remotiflora","Dyckia remotiflora","Büneker, H. M.","2017","06","19","Strehl, T.; Silva, J. C. da","1993","12",NA,"Brasil","Rio Grande do Sul","Porto Alegre","Jardim Botânico da FZB","-51.178068","-30.051692","-51,178068","-30,051692",NA,NA,NA,NA,"Otto et Dietrich","1144",NA,NA,"HAS0031013",NA,NA,"53","53",NA,NA,NA,NA
"164","2019-10-04 16:06:59-03","MCN-FZBRS","HAS","66508","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Bromeliaceae","Dyckia","remotiflora","Dyckia remotiflora","Büneker, H. M.","2017","06","19","Irgang, B.; TS 1294","1994","12",NA,"Brasil","Rio Grande do Sul",NA,NA,NA,NA,NA,NA,NA,NA,"floresceu em cultivo TS 1294",NA,"Otto et Dietrich","s.n.",NA,NA,"HAS0066508",NA,NA,NA,NA,NA,NA,NA,NA
"165","2019-10-04 16:06:59-03","MCN-FZBRS","HAS","71637","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Bromeliaceae","Dyckia","remotiflora","Dyckia remotiflora","Strehl, T.",NA,NA,NA,"Nunes, V.F.","1990","02",NA,"Brasil","Rio Grande do Sul","Porto Alegre","Morro Santana, Agronomia","-51.124635","-30.053181","-51,124635","-30,053181",NA,NA,"Terrícola de campo, sol pleno. Erva subtuberosa de flores alaranjadas.",NA,"Otto & A. Dietr.","571",NA,NA,"HAS0071637",NA,NA,NA,NA,NA,NA,NA,NA
"166","2019-10-04 16:06:59-03","MCN-FZBRS","HAS","66512","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Bromeliaceae","Dyckia","remotiflora","Dyckia remotiflora","Büneker, H. M.","2017","06","19","Strehl, T.","1995","12",NA,"Brasil","Rio Grande do Sul","Guaíba",NA,"-51.3250007629395","-30.113899230957",NA,NA,"28343",NA,"No barranco na estrada. floresceu em cultivo em 09/12/95.","auto","Otto et Dietrich","1296",NA,NA,"HAS0066512",NA,NA,NA,NA,NA,NA,NA,NA
"167","2019-10-04 16:06:59-03","MCN-FZBRS","HAS","66135","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Bromeliaceae","Dyckia","remotiflora","Dyckia remotiflora","Strehl, T.",NA,NA,NA,"Strehl, T.","1993","12",NA,"Brasil","Rio Grande do Sul","Guaíba",NA,"-51.3250007629395","-30.113899230957",NA,NA,"28343",NA,"Pétalas laranjas, bracteas foliares do tamanho das sepalas","auto","Otto et Dietrich","1448",NA,NA,"HAS0066135",NA,NA,NA,NA,NA,NA,NA,NA
"168","2019-10-04 16:06:59-03","MCN-FZBRS","HAS","31012","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Bromeliaceae","Dyckia","remotiflora","Dyckia remotiflora","Büneker, H. M.","2017","06","19","Strehl, T.; Silva, J. C. da","1989","11",NA,"Brasil","Rio Grande do Sul","Guaíba",NA,"-51.3250007629395","-30.113899230957",NA,NA,"28343",NA,"beira de estrada","auto","Otto et Dietrich","1143",NA,NA,"HAS0031012",NA,NA,NA,NA,NA,NA,NA,NA
"169","2019-10-04 16:06:59-03","MCN-FZBRS","HAS","66584","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Bromeliaceae","Dyckia","remotiflora","Dyckia remotiflora","Büneker, H. M.","2017","06","19","Strehl, T.","1997","11",NA,"Brasil","Rio Grande do Sul","Guaíba","em direção Arroio dos Ratos","-51.3250007629395","-30.113899230957",NA,NA,"28343",NA,NA,"auto","Otto et Dietrich","s.n.",NA,NA,"HAS0066584",NA,NA,NA,NA,NA,NA,NA,NA
"170","2019-10-04 16:06:59-03","MCN-FZBRS","HAS","31007","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Bromeliaceae","Dyckia","remotiflora","Dyckia remotiflora",NA,NA,NA,NA,"Strehl, T.","1989","11",NA,"Brasil","Rio Grande do Sul","Guaíba","Morro Matzenbacher,","-51.3250007629395","-30.113899230957",NA,NA,"28343",NA,NA,"auto","Otto & A. Dietr.","1085",NA,NA,"HAS0031007",NA,NA,NA,NA,NA,NA,NA,NA
"171","2019-10-04 16:06:59-03","MCN-FZBRS","HAS","88252","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Bromeliaceae","Dyckia","remotiflora","Dyckia remotiflora",NA,NA,NA,NA,"Senna, R.M.","2014","04",NA,"Brasil","Rio Grande do Sul","Manoel Viana","Faz. Recanto do Ibicuí","-55.4827995300293","-29.5891990661621",NA,NA,"43920",NA,"erva em campo úmido, c/infrutescências","auto","Otto & A.Dietr.","1500",NA,NA,"HAS0088252",NA,NA,NA,NA,NA,NA,NA,NA
"172","2019-10-04 16:06:59-03","MCN-FZBRS","HAS","71429","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Bromeliaceae","Dyckia","remotiflora","Dyckia remotiflora var.","Strehl, T.",NA,NA,NA,"Nunes, V.F.","1990","01",NA,"Brasil","Rio Grande do Sul","Porto Alegre","Lomba do Pinheiro, estrada das Quirinas, Pedreira de Moises Espindola","-51.2299995422363","-30.0331001281738",NA,NA,"29946",NA,"gravatá. Terricola, sol direto, campos, entre gramíneas, erva de flores alaranjadas.","auto","Otto & A. Dietr.","531",NA,NA,"HAS0071429",NA,NA,NA,NA,NA,"var.",NA,NA
"173","2019-10-04 16:06:59-03","MCN-FZBRS","HAS","10689","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Bromeliaceae","Dyckia","remotiflora","Dyckia remotiflora","Büneker, H. M.","2017","06","19","Bueno, O.","1979","12",NA,"Brasil","Rio Grande do Sul","Porto Alegre","Morro Santana","-51.2299995422363","-30.0331001281738",NA,NA,"29946",NA,"erva rasteira com roseta basal; 40 cm; flor alaranjada; rara; dispersa; campo limpo não mexido; relevo no topo; encosta; solo granito; acesso pela Protásio Alves; encontrada no campo a 2 Km do campo da subidalado direito; próximo a APAMESI","auto","Otto et Dietrich","1990",NA,NA,"HAS0010689",NA,NA,NA,NA,NA,NA,NA,NA
"174","2019-10-04 16:06:59-03","MCN-FZBRS","HAS","30728","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Bromeliaceae","Dyckia","remotiflora","Dyckia remotiflora var. montevidensis",NA,NA,NA,NA,"Hausen, M.","1999","01",NA,"Brasil","Rio Grande do Sul","Porto Alegre","Morro Santana,","-51.2299995422363","-30.0331001281738",NA,NA,"29946",NA,NA,"auto","Otto & A. Dietr.","s.n.",NA,NA,"HAS0030728",NA,NA,NA,NA,NA,"var. montevidensis",NA,NA
"175","2019-10-04 16:06:59-03","MCN-FZBRS","HAS","11027","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Bromeliaceae","Dyckia","remotiflora","Dyckia remotiflora","Waechter, J.L.",NA,NA,NA,"Bueno, O.","1980","01",NA,"Brasil","Rio Grande do Sul","Porto Alegre","Morro Teresópolis","-51.2299995422363","-30.0331001281738",NA,NA,"29946",NA,"inflorescência 30 cm; flor alaranjada; fruto marrom brilhoso; altitude 260 m; rara; campo sujo; relevo no topo; solo granito","auto","Otto & A. Dietr.","2154",NA,NA,"HAS0011027",NA,NA,"260","260",NA,NA,NA,NA
"176","2019-10-04 16:06:59-03","MCN-FZBRS","HAS","66133","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Bromeliaceae","Dyckia","remotiflora","Dyckia remotiflora var. montevidensis",NA,NA,NA,NA,"Silveira, N.","1987","12",NA,"Brasil","Rio Grande do Sul","Porto Alegre","Parte alta do Morro Santana.","-51.2299995422363","-30.0331001281738",NA,NA,"29946",NA,"No campo, em colônias; Flores laranjadas; Ornamental;","auto","Otto & A. Dietr.","4887",NA,NA,"HAS0066133",NA,NA,NA,NA,NA,"var. montevidensis",NA,NA
"177","2019-10-04 16:06:59-03","MCN-FZBRS","HAS","103133","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Bromeliaceae","Dyckia","remotiflora","Dyckia remotiflora","Santos-Silva, F.","2017","06",NA,"Strehl, T.","2000","12",NA,"Brasil","Rio Grande do Sul","Santana do Livramento",NA,"-55.5327987670898","-30.8908004760742",NA,NA,"79795",NA,"cultivada no Jardim Botânico JB 356","auto","Otto e Diet.","s.n.",NA,NA,"HAS0103133",NA,NA,NA,NA,NA,NA,NA,NA
"178","2019-10-04 16:06:59-03","MCN-FZBRS","HAS","66116","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Bromeliaceae","Dyckia","remotiflora","Dyckia remotiflora","Büneker, H. M.","2017","06","19","Silveira, N.","1982","12",NA,"Brasil","Rio Grande do Sul","São Francisco de Assis",NA,"-55.1310997009277","-29.5503005981445",NA,NA,"48310",NA,"flores laranjas. Cultivada em POA Brom 38","auto","Otto et Dietrich","8709",NA,NA,"HAS0066116",NA,NA,NA,NA,NA,NA,NA,NA
"179","2020-08-26 10:48:26-03","MCN-FZBRS","HAS","66533","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Bromeliaceae","Dyckia","remotiflora","Dyckia remotiflora","Santos-Silva, F.","2017","06",NA,"Strehl, T.","1996","11",NA,"Brasil","Rio Grande do Sul","São Francisco de Assis",NA,"-55.1310997009277","-29.5503005981445",NA,NA,"48310",NA,NA,"auto","Otto e Diet.","1421",NA,NA,"HAS0066533",NA,NA,NA,NA,NA,NA,NA,NA
"180","2019-10-04 16:06:59-03","MCN-FZBRS","HAS","66125","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Bromeliaceae","Dyckia","remotiflora","Dyckia remotiflora var. montevidensis","Strehl, T.",NA,NA,NA,"Waechter, J.L.","1988","11",NA,"Brasil","Rio Grande do Sul","Tapes",NA,"-51.3958015441895","-30.6732997894287",NA,NA,"25762",NA,"Estames e pólen amarelos, espinhos castanho-esverdeados, perigônio peristate paleáceo, raqui rosada, brácteas florais paleáceas, sépalas verdes na base e avermelhada no ápice, pétalos amarelos, estames amarelos;","auto","Otto & A. Dietr.","s.n.",NA,NA,"HAS0066125",NA,NA,NA,NA,NA,"var. montevidensis",NA,NA
"181","2019-10-04 16:06:59-03","MCN-FZBRS","HAS","31023","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Bromeliaceae","Dyckia","remotiflora","Dyckia remotiflora","Büneker, H. M.","2017","06","19","Strehl, T.","1996","01",NA,"Brasil","Rio Grande do Sul","Viamão","Estância Grande","-51.0233001708984","-30.0811004638672",NA,NA,"41667",NA,NA,"auto","Otto et Dietrich","1450",NA,NA,"HAS0031023",NA,NA,NA,NA,NA,NA,NA,NA
"182","2019-10-04 16:06:59-03","MCN-FZBRS","HAS","30728","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Bromeliaceae","Dyckia","remotiflora","Dyckia remotiflora var. montevidensis",NA,NA,NA,NA,"Hausen, M.","1999","01",NA,"Brasil","Rio Grande do Sul","Porto Alegre","Morro Santana,","-51.2299995422363","-30.0331001281738",NA,NA,"29946",NA,NA,"auto","Otto & A. Dietr.","s.n.",NA,NA,"HAS0030728",NA,NA,NA,NA,NA,"var. montevidensis",NA,NA
"183","2019-10-04 16:06:59-03","MCN-FZBRS","HAS","66133","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Bromeliaceae","Dyckia","remotiflora","Dyckia remotiflora var. montevidensis",NA,NA,NA,NA,"Silveira, N.","1987","12",NA,"Brasil","Rio Grande do Sul","Porto Alegre","Parte alta do Morro Santana.","-51.2299995422363","-30.0331001281738",NA,NA,"29946",NA,"No campo, em colônias; Flores laranjadas; Ornamental;","auto","Otto & A. Dietr.","4887",NA,NA,"HAS0066133",NA,NA,NA,NA,NA,"var. montevidensis",NA,NA
"184","2019-10-04 16:06:59-03","MCN-FZBRS","HAS","66125","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Bromeliaceae","Dyckia","remotiflora","Dyckia remotiflora var. montevidensis","Strehl, T.",NA,NA,NA,"Waechter, J.L.","1988","11",NA,"Brasil","Rio Grande do Sul","Tapes",NA,"-51.3958015441895","-30.6732997894287",NA,NA,"25762",NA,"Estames e pólen amarelos, espinhos castanho-esverdeados, perigônio peristate paleáceo, raqui rosada, brácteas florais paleáceas, sépalas verdes na base e avermelhada no ápice, pétalos amarelos, estames amarelos;","auto","Otto & A. Dietr.","s.n.",NA,NA,"HAS0066125",NA,NA,NA,NA,NA,"var. montevidensis",NA,NA
"185","2019-11-21 10:02:37-03","IBt","SP","390696","S","Plantae",NA,NA,"Bromeliaceae","Dyckia","remotiflora","Dyckia remotiflora","Bünelser, HN","2013","03","06","Machado, M; Aona, LYS","2005","11","25","Brasil","Rio Grande do Sul","São Sepé","Ca. 1km L do entroncamento da BR-290, com a BR-392.","-53.508889","-30.361667","-53.508889","-30.361667",NA,NA,NA,NA,"Otto & A.Dietr.","614",NA,NA,"SP051631","SP051631",NA,"158","158",NA,NA,NA,NA
"186","2019-11-21 10:02:37-03","IBt","SP","55353","S","Plantae",NA,NA,"Bromeliaceae","Dyckia","remotiflora","Dyckia remotiflora","Smith, LB","1953","09",NA,"Macedo, A","1948","10","24","Brasil","Minas Gerais","Ituiutaba","São Vicente.","-49.4650001525879","-18.968900680542",NA,NA,"50022",NA,NA,"auto","Otto & A.Dietr.","1286",NA,NA,"SP051632","SP051632",NA,NA,NA,NA,NA,NA,NA
"187","2019-11-21 10:02:37-03","IBt","SP","46533","S","Plantae",NA,NA,"Bromeliaceae","Dyckia","remotiflora","Dyckia remotiflora montevidensis",NA,NA,NA,NA,"Eugenio Leite, J","1942","01",NA,"Brasil","Rio Grande do Sul","Porto Alegre",NA,"-51.2299995422363","-30.0331001281738",NA,NA,"29946",NA,NA,"auto","(K.Koch) L.B.Sm.","218",NA,NA,"SP051633","SP051633",NA,NA,NA,NA,"montevidensis",NA,NA
"188","2019-11-21 10:02:37-03","IBt","SP","12354","S","Plantae",NA,NA,"Bromeliaceae","Dyckia","remotiflora","Dyckia remotiflora","Smith, LB","1930","08","24","Loefgren, A","1895","09","17","Brasil","São Paulo","Araraquara","Em campo seco.","-48.1699981689453","-21.7900009155273",NA,NA,"29178",NA,NA,"auto","Otto & A.Dietr.","CGG3185",NA,NA,"SP008953","SP008953",NA,NA,NA,NA,NA,NA,NA
"189","2019-11-21 10:02:37-03","IBt","SP","47348","S","Plantae",NA,NA,"Bromeliaceae","Dyckia","remotiflora","Dyckia remotiflora","Handro, O",NA,NA,NA,"Rachid, M","1947","09",NA,"Brasil","São Paulo","Pirassununga",NA,"-47.4199981689453","-21.9899997711182",NA,NA,"24621",NA,NA,"auto","Otto & A.Dietr.","s.n.",NA,NA,"SP051630","SP051630",NA,NA,NA,NA,NA,NA,NA
"190","2019-11-21 10:02:37-03","IBt","SP","55468","S","Plantae",NA,NA,"Bromeliaceae","Dyckia","remotiflora","Dyckia remotiflora","Handro, O","1956","07",NA,"Kuhlmann, M","1946","09","13","Brasil","São Paulo","Pirassununga","Cerrado de Emas","-47.4199981689453","-21.9899997711182",NA,NA,"24621",NA,NA,"auto","Otto & A.Dietr.","2703",NA,NA,"SP051626","SP051626",NA,NA,NA,NA,NA,NA,NA
"191","2019-11-21 10:02:37-03","IBt","SP","46533","S","Plantae",NA,NA,"Bromeliaceae","Dyckia","remotiflora","Dyckia remotiflora montevidensis",NA,NA,NA,NA,"Eugenio Leite, J","1942","01",NA,"Brasil","Rio Grande do Sul","Porto Alegre",NA,"-51.2299995422363","-30.0331001281738",NA,NA,"29946",NA,NA,"auto","(K.Koch) L.B.Sm.","218",NA,NA,"SP051633","SP051633",NA,NA,NA,NA,"montevidensis",NA,NA
"192","2010-08-16 16:43:33-03","GH","HU-HERB","GH 00029069","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Dyckia","remotiflora","Dyckia remotiflora angustior",NA,NA,NA,NA,"Alfred Bornmüller","1904","11","3","Brazil","Rio Grande do Sul",NA,"Salto Alegre, alt. 550 m",NA,NA,NA,NA,NA,NA,NA,NA,"L. B. Smith","351","South America","Sheet",NA,NA,NA,NA,NA,"Holotype","angustior","351","undetermined"
