"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","stateProvince","phylum","order","continentOcean","preparationType","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber","previousCatalogNumber"
"46","2020-06-29 11:31:03-03","UFRJ","RFA","4301","PreservedSpecimen","Plantae","Lauraceae","Phoebe","porosa","Phoebe porosa","(Nees & Mart.) Mez",NA,NA,NA,NA,"L. Gurgel; P. Occhioni",NA,"1931","11","02","Brasil","Paraná","Entre Cantagalo e Palmira",NA,NA,NA,NA,NA,NA,"Árvore elevada","RFA43323",NA,"Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2020-11-24 17:10:47-03","UTFPR","DVPR","3560","PreservedSpecimen","Plantae","Lauraceae","Ocotea","porosa","Ocotea porosa","(Nees & C.Mart.) Barroso","Caxambu, MG","2008","12","18","Caxambu, MG; Siqueira, EL","2434","2008","12","08","Brasil","Turvo","Propriedade da família Rickli.","-51.33024","-25.02271","-51.33024","-25.02271","1053","1053","árvore ca. 10m. Flores amareladas. Frutos imaturos verdes.; Relevo: suave-ondulado - Vegetação: Floresta Ombrófila Mista Montana.","DVPR003560",NA,"Paraná","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2020-11-24 17:10:47-03","UTFPR","DVPR","1650","PreservedSpecimen","Plantae","Lauraceae","Ocotea","porosa","Ocotea porosa","(Nees & C.Mart.) Barroso","Estevan, DA","2014","09","23","Duarte, E","142","2014","09","16","Brasil","Dois Vizinhos","UTFPR-DV","-53.060057","-25.421301","-53.060057","-25.421301","550","550","Árvore ca. 7 m, flor.; Arboreto.","DVPR001650","DVPR001650","Paraná","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2020-11-24 17:10:47-03","UTFPR","DVPR","3675","PreservedSpecimen","Plantae","Lauraceae","Ocotea","porosa","Ocotea porosa","(Nees & C.Mart.) Barroso","Brotto M.L.","2007",NA,NA,"Caxambu, MG; Silva, AR","1706","2007","09","27","Brasil","Campo Mourão",NA,"-52.18555","-24.06325","-52.18555","-24.06325","621","621","árvore ca. 8 m. Flores amarelas; Relevo:suave-ondulado.","DVPR003675",NA,"Paraná","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2020-11-24 17:10:47-03","UTFPR","DVPR","3602","PreservedSpecimen","Plantae","Lauraceae","Ocotea","porosa","Ocotea porosa","(Nees & C.Mart.) Barroso","Cordeiro, J","2008",NA,NA,"Caxambu, MG","1968","2007","12","14","Brasil","Campo Mourão","Parque Estadual Lago Azul (PELA). Em frente a sede do parque.","-52.3830986022949","-24.0456008911133",NA,NA,NA,NA,"árvore com botões florais e flores esverdeadas.","DVPR003602",NA,"Paraná","Magnoliophyta",NA,NA,NA,NA,"28572","auto",NA,NA,NA,NA,NA
"51","2020-11-24 17:10:47-03","UTFPR","DVPR","994","PreservedSpecimen","Plantae","Lauraceae","Ocotea","porosa","Ocotea porosa","(Nees & C.Mart.) Barroso","Perin, LD; Colombo, M; Brito, NM",NA,NA,NA,"Perin, LD; Colombo, M; Brito, NM","10","2010","08","26","Brasil","Dois Vizinhos","Arboreto da UTFPR","-53.057201385498","-25.7336006164551",NA,NA,NA,NA,"Árvore 5m.","DVPR000994","DVPR000994","Paraná","Magnoliophyta",NA,NA,NA,NA,"19637","auto",NA,NA,NA,NA,NA
"52","2020-11-24 17:10:47-03","UTFPR","DVPR","998","PreservedSpecimen","Plantae","Lauraceae","Ocotea","porosa","Ocotea porosa","(Nees & C.Mart.) Barroso","Estevan, DA","2011","10","27","Pinheiro, R; et al.","s.n.","2011","09","20","Brasil","Dois Vizinhos","Campus da UTFPR","-53.057201385498","-25.7336006164551",NA,NA,NA,NA,"Árvore nativa 4m, folhas com cheiro de tempero.","DVPR000998","DVPR000998","Paraná","Magnoliophyta",NA,NA,NA,NA,"19637","auto",NA,NA,NA,NA,NA
"53","2020-11-24 17:10:47-03","UTFPR","DVPR","1185","PreservedSpecimen","Plantae","Lauraceae","Ocotea","porosa","Ocotea porosa","(Nees & C.Mart.) Barroso","Zavoiski, L",NA,NA,NA,"César, P; Zavoiski, L; Marcos, A","s.n.","2013","09","10","Brasil","Dois Vizinhos","Comunidade São Cristovão","-53.057201385498","-25.7336006164551",NA,NA,NA,NA,"Árvore de 15-20 m de altura, tronco tortuoso, irregular, folhas simples, alternas, finamente coriáceas, glabras, oblongo-lanceoladas.","DVPR001185",NA,"Paraná","Magnoliophyta",NA,NA,NA,NA,"19637","auto",NA,NA,NA,NA,NA
"54","2020-11-24 17:10:47-03","UTFPR","DVPR","646","PreservedSpecimen","Plantae","Lauraceae","Ocotea","porosa","Ocotea porosa","(Nees & C.Mart.) Barroso","Peres, MO","2011","09","30","Peres, MO; et al.","s.n.","2011","09","30","Brasil","Dois Vizinhos","UTFPR","-53.057201385498","-25.7336006164551",NA,NA,NA,NA,"Árvore 3 m, cheiro de noz-moscada, flor amarela.","DVPR000646","DVPR000646","Paraná","Magnoliophyta",NA,NA,NA,NA,"19637","auto",NA,NA,NA,NA,NA
"55","2020-11-24 17:10:47-03","UTFPR","DVPR","1207","PreservedSpecimen","Plantae","Lauraceae","Ocotea","porosa","Ocotea porosa","(Nees & C.Mart.) Barroso","Souza, CPde",NA,NA,NA,"Souza, CPde","s.n.","2013","10","13","Brasil","Palmas",NA,"-51.9906005859375","-26.4841995239258",NA,NA,NA,NA,"Árvores de grande porte, madeira de excelente qualidade, odor característico, folhas coriáceas, espécie de grande importância nas florestas brasileiras.","DVPR001207",NA,"Paraná","Magnoliophyta",NA,NA,NA,NA,"46666","auto",NA,NA,NA,NA,NA
"56","2019-12-04 15:26:06-03","PUCPR","HUCP","17309","S","Plantae","Lauraceae","Ocotea","porosa","Ocotea porosa","(Nees & Mart.) Barroso.","Selusniaki, M",NA,NA,NA,"Selusniaki, M","s.n.",NA,NA,NA,"Brasil","Curitiba","Bosque Boa Vista","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,"HUCP00013028","HUCP00013028","Paraná","Magnoliidae",NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA
"57","2019-12-04 15:26:06-03","PUCPR","HUCP","16904","S","Plantae","Lauraceae","Ocotea","porosa","Ocotea porosa","(Nees & Mart.) Barroso.","Selusniaki, M",NA,NA,NA,"Selusniaki, M","503","2005","06","11","Brasil","Curitiba","Bosque da Fazendinha","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,"HUCP00012935","HUCP00012935","Paraná","Magnoliidae",NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA
"58","2019-12-04 15:26:06-03","PUCPR","HUCP","18693","S","Plantae","Lauraceae","Ocotea","porosa","Ocotea porosa","(Nees & Mart.) Barroso.","Selusniaki, M","2008",NA,NA,"Selusniaki, M","1356","2007","06",NA,"Brasil","Curitiba","Bosque da Fazendinha","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,"HUCP00012875","HUCP00012875","Paraná","Magnoliidae",NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA
"59","2019-12-04 15:26:06-03","PUCPR","HUCP","20213","S","Plantae","Lauraceae","Ocotea","porosa","Ocotea porosa","(Nees & Mart.) Barroso.","Selusniaki, M",NA,NA,NA,"Selusniaki, M","2761","2008","08","16","Brasil","Morretes","Morro Olimpo","-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,"HUCP00012856","HUCP00012856","Paraná","Magnoliidae",NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA
"60","2019-12-04 15:26:06-03","PUCPR","HUCP","16921","S","Plantae","Lauraceae","Ocotea","porosa","Ocotea porosa","(Nees & Mart.) Barroso.","Selusniaki, M",NA,NA,NA,NA,"545","2005","09","03","Brasil","Curitiba","Parque Municipal do Passaúna","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,"HUCP00012824","HUCP00012824","Paraná","Magnoliidae",NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA
"61","2019-12-04 15:26:06-03","PUCPR","HUCP","19935","S","Plantae","Lauraceae","Ocotea","porosa","Ocotea porosa","(Nees & Mart.) Barroso.","Brotto, M",NA,NA,NA,"Brotto, M","010","2007","01","25","Brasil","Guaratuba",NA,"-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,NA,"HUCP00012823","HUCP00012823","Paraná","Magnoliidae",NA,NA,NA,NA,"41937","auto",NA,NA,NA,NA,NA
"62","2019-12-04 15:26:06-03","PUCPR","HUCP","19933","S","Plantae","Lauraceae","Ocotea","porosa","Ocotea porosa","(Nees & Mart.) Barroso.","Brotto, M",NA,NA,NA,"Santos, EP","1068","2009","10","24","Brasil","Guaratuba",NA,"-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,NA,"HUCP00012880","HUCP00012880","Paraná","Magnoliidae",NA,NA,NA,NA,"41937","auto",NA,NA,NA,NA,NA
"63","2019-12-04 15:26:06-03","PUCPR","HUCP","20733","S","Plantae","Lauraceae","Ocotea","porosa","Ocotea porosa","(Nees & Mart.) Barroso.","Selusniaki, M",NA,NA,NA,"Gonçalves, DS","s.n.","2008","09","30","Brasil","Palmas","Refúgio de Vida Silvestre","-51.9906005859375","-26.4841995239258",NA,NA,NA,NA,NA,"HUCP00012904","HUCP00012904","Paraná","Magnoliidae",NA,NA,NA,NA,"46666","auto",NA,NA,NA,NA,NA
"64","2019-12-04 15:26:06-03","PUCPR","HUCP","23676","S","Plantae","Lauraceae","Ocotea","porosa","Ocotea porosa","(Nees & Mart.) Barroso.","Dunaiski, A",NA,NA,NA,"Dunaiski, A","665","1999","07","28","Brasil","Agudos do Sul",NA,"-49.3353004455566","-25.9925003051758",NA,NA,NA,NA,NA,"HUCP00012739","HUCP00012739","Paraná","Magnoliidae",NA,NA,NA,NA,"16165","auto",NA,NA,NA,NA,NA
"65","2019-12-04 15:26:06-03","PUCPR","HUCP","16777","S","Plantae","Lauraceae","Ocotea","porosa","Ocotea porosa","(Nees & Mart.) Barroso.","Selusniaki, M",NA,NA,NA,"Selusniaki, M","298","2005","03","20","Brasil","Curitiba","Bosque da Fazendinha","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,"HUCP00012835","HUCP00012835","Paraná","Magnoliidae",NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA
"66","2019-12-04 15:26:06-03","PUCPR","HUCP","16780","S","Plantae","Lauraceae","Ocotea","porosa","Ocotea porosa","(Nees & Mart.) Barroso.","Selusniaki, M",NA,NA,NA,"Selusniaki, M","319","2005","04","03","Brasil","Curitiba","Bosque da Fazendinha","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,"HUCP00012887","HUCP00012887","Paraná","Magnoliidae",NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA
"67","2019-12-04 15:26:06-03","PUCPR","HUCP","16885","S","Plantae","Lauraceae","Ocotea","porosa","Ocotea porosa","(Nees & Mart.) Barroso.","Selusniaki, M",NA,NA,NA,"Selusniaki, M","522","2005","06","11","Brasil","Curitiba","Bosque da Fazendinha","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,"HUCP00013012","HUCP00013012","Paraná","Magnoliidae",NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA
"68","2019-12-04 15:26:06-03","PUCPR","HUCP","16467","S","Plantae","Lauraceae","Ocotea","porosa","Ocotea porosa","(Nees & Mart.) Barroso.","Selusniaki, M",NA,NA,NA,"Selusniaki, M","318","2005","04","07","Brasil","Curitiba","Capão da Imbuia","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,"HUCP00012827","HUCP00012827","Paraná","Magnoliidae",NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA
"69","2019-12-04 15:26:06-03","PUCPR","HUCP","16469","S","Plantae","Lauraceae","Ocotea","porosa","Ocotea porosa","(Nees & Mart.) Barroso.","Selusniaki, M",NA,NA,NA,"Selusniaki, M","320","2005","04","07","Brasil","Curitiba","Capão da Imbuia","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,"HUCP00012879","HUCP00012879","Paraná","Magnoliidae",NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA
"70","2019-12-04 15:26:06-03","PUCPR","HUCP","17444","S","Plantae","Lauraceae","Ocotea","porosa","Ocotea porosa","(Nees & Mart.) Barroso.","Selusniaki, M",NA,NA,NA,"Selusniaki, M","849","2006","04","19","Brasil","Curitiba","Jardim Botânico","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,"HUCP00012979","HUCP00012979","Paraná","Magnoliidae",NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA
"71","2019-12-04 15:26:06-03","PUCPR","HUCP","2287","S","Plantae","Lauraceae","Ocotea","porosa","Ocotea porosa","(Nees & Mart.) Barroso.","Acra, LA","1982","09","10","Bzuneck, HL","008",NA,NA,NA,"Brasil","Curitiba","Jardim das Américas","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,"HUCP00012998","HUCP00012998","Paraná","Magnoliidae",NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA
"72","2019-12-04 15:26:06-03","PUCPR","HUCP","21271","S","Plantae","Lauraceae","Ocotea","porosa","Ocotea porosa","(Nees & Mart.) Barroso.","Kozera, C",NA,NA,NA,"Kozera, C","3468","2009","10","06","Brasil","Palmas",NA,"-51.9906005859375","-26.4841995239258",NA,NA,NA,NA,NA,"HUCP00012836","HUCP00012836","Paraná","Magnoliidae",NA,NA,NA,NA,"46666","auto",NA,NA,NA,NA,NA
"73","2019-12-04 15:26:06-03","PUCPR","HUCP","20689","S","Plantae","Lauraceae","Ocotea","porosa","Ocotea porosa","(Nees & Mart.) Barroso.",NA,NA,NA,NA,"Gonçalves, DS","s.n.","2008","09","30","Brasil","Palmas","Refúgio de Vida Silvestre","-51.9906005859375","-26.4841995239258",NA,NA,NA,NA,NA,"HUCP00012987","HUCP00012987","Paraná","Magnoliidae",NA,NA,NA,NA,"46666","auto",NA,NA,NA,NA,NA
"74","2019-12-04 15:26:06-03","PUCPR","HUCP","19739","S","Plantae","Lauraceae","Ocotea","porosa","Ocotea porosa","(Nees & Mart.) Barroso.","Selusniaki, M",NA,NA,NA,"Selusniaki, M; Ariati, V","2119","2008","06","14","Brasil","Piraquara","Morro do Canal","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,NA,"HUCP00012876","HUCP00012876","Paraná","Magnoliidae",NA,NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA
"75","2019-12-04 15:26:06-03","PUCPR","HUCP","9144","S","Plantae","Lauraceae","Ocotea","porosa","Ocotea porosa","(Nees & Mart.) Barroso.","Jaszczerski, JC",NA,NA,NA,"Coelho, VCB","010","1992","04","12","Brasil","Rio Branco do Sul","Foz Capivari","-49.3142013549805","-25.1900005340576",NA,NA,NA,NA,NA,"HUCP00012888","HUCP00012888","Paraná","Magnoliidae",NA,NA,NA,NA,"37352","auto",NA,NA,NA,NA,NA
"76","2019-12-04 15:26:06-03","PUCPR","HUCP","21395","S","Plantae","Lauraceae","Ocotea","porosa","Ocotea porosa","(Nees & Mart.) Barroso.","Brotto, M",NA,NA,NA,"Silva, JM","2767","1998","12","29","Brasil","Campo Alegre","Serra do Quiriri","-49.2655982971191","-26.1924991607666",NA,NA,NA,NA,NA,"HUCP00012956","HUCP00012956","Santa Catarina","Magnoliidae",NA,NA,NA,NA,"37493","auto",NA,NA,NA,NA,NA
"77","2019-12-04 15:26:06-03","PUCPR","HUCP","17105","S","Plantae","Lauraceae","Phoebe","porosa","Phoebe porosa","(Nees & Mart.) Mez.","Selusniaki, M",NA,NA,NA,"Beltrami, L; Selusniaki, M; Moledo, R","612","2005","10","22","Brasil","Curitiba","Bosque Boa Vista","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,"HUCP00012928","HUCP00012928","Paraná","Magnoliidae",NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA
"78","2020-11-26 18:08:35-03","CPAN-UFMS","COR","8876","PreservedSpecimen","Plantae","Lauraceae","Ocotea","porosa","Ocotea porosa","(Nees & Mart.) Barroso","H. van der Werff",NA,NA,NA,"Ribas, O. S. & Santos, E. P.","878","1995","10","27","Brasil","Ponta Grossa","Buraco do Padre","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,"Árvore com 5m de altura; flor creme Habito: Árvore",NA,NA,"Paraná",NA,NA,NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA
"79","2019-10-09 11:18:16-03","UFBA","ALCB","112070","PreservedSpecimen","Plantae","Lauraceae","Ocotea","porosa","Ocotea porosa","(Nees) G.M. Barroso","Brotto, ML","2008",NA,NA,"Silva, JM; Ribas, OS; Cordeiro, J; Barbosa, E","2767","1998","12","29","Brasil","Campo Alegre","Serra Quiriri.",NA,NA,NA,NA,NA,NA,"5m, flor creme.; Matinha nebular.","ALCB003452","ALCB003452","Paraná","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2019-10-09 11:18:16-03","UFBA","ALCB","040478","PreservedSpecimen","Plantae","Lauraceae","Ocotea","porosa","Ocotea porosa","(Nees) G.M. Barroso","Rohwer, JG","1998",NA,NA,"Silva, JM","1732","1996","09","20","Brasil","Curitiba","Jardim Botânico","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"12-13m. Flor amarelo-pálido.; com Araucaria.","ALCB003450","ALCB003450","Paraná","Dicotyledon",NA,"Southern America",NA,NA,"25180","auto",NA,NA,NA,NA,NA
"81","2019-10-09 11:18:16-03","UFBA","ALCB","040410","PreservedSpecimen","Plantae","Lauraceae","Ocotea","porosa","Ocotea porosa","(Nees) G.M. Barroso","Werff, H van der","1997",NA,NA,"Silva, JM","1426","1995","01","30","Brasil","Curitiba","Jardim Botânico","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"7m.","ALCB003453","ALCB003453","Paraná","Dicotyledon",NA,"Southern America",NA,NA,"25180","auto",NA,NA,NA,NA,NA
"82","2019-10-09 11:18:16-03","UFBA","ALCB","040487","PreservedSpecimen","Plantae","Lauraceae","Ocotea","porosa","Ocotea porosa","(Nees) G.M. Barroso","Rohwer, JG","1998",NA,NA,"Ribas, OS; Luz, MF da","1546","1996","10","28","Brasil","Balsa Nova","Rod. BR-277. Serra São Luiz do purunã","-49.6356010437012","-25.5839004516602",NA,NA,NA,NA,"5m. Flor creme.; Junto aos paredões de granito.","ALCB003451","ALCB003451","Paraná","Dicotyledon",NA,"Southern America",NA,NA,"27346","auto",NA,NA,NA,NA,NA
"83","2020-02-08 09:36:36-03","NBC","NL-BOTANY","L.1804558","PreservedSpecimen","Plantae","Lauraceae","Ocotea","porosa","Ocotea porosa","(Nees & Mart.) Barroso",NA,NA,NA,NA,"Reitz R; Klein RM",NA,"1962","10","25","Brazil",NA,"Plantas de Santa Catarina. Residência Fuck, Ppanduva. Pinhel. Árvore.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1804558 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1804558","NL-L1804558",NA,NA,"Laurales","Southern America",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"84","2020-02-08 09:36:36-03","NBC","NL-BOTANY","L.1804559","PreservedSpecimen","Plantae","Lauraceae","Ocotea","porosa","Ocotea porosa","(Nees & Mart.) Barroso",NA,NA,NA,NA,"Klein RM",NA,"1962","12","04","Brazil",NA,"Plantas de Santa Catarina. Alto da Serra, Lajes. Mata. Arvoreta.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1804559 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1804559","NL-L1804559",NA,NA,"Laurales","Southern America",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"85","2020-02-08 09:36:36-03","NBC","NL-BOTANY","L.1804560","PreservedSpecimen","Plantae","Lauraceae","Ocotea","porosa","Ocotea porosa","(Nees & Mart.) Barroso",NA,NA,NA,NA,"Klein RM",NA,"1956","05","18","Brazil",NA,"Plantas de Santa Caterina. Hôrto Florestal I.N.P., Ibirama.Mata. Arvoreta.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1804560 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1804560","NL-L1804560",NA,NA,"Laurales","Southern America",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"86","2020-02-08 09:36:36-03","NBC","NL-BOTANY","L.1804561","PreservedSpecimen","Plantae","Lauraceae","Ocotea","porosa","Ocotea porosa","(Nees & Mart.) Barroso",NA,NA,NA,NA,"Klein RM",NA,"1962","09","13","Brazil",NA,"Plantas de Santa Caterina. Alto da Serra, Eneruzilhada, Lajes. Mata. Árvere.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1804561 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1804561","NL-L1804561",NA,NA,"Laurales","Southern America",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"87","2020-02-08 09:36:36-03","NBC","NL-BOTANY","L.1804562","PreservedSpecimen","Plantae","Lauraceae","Ocotea","porosa","Ocotea porosa","(Nees & Mart.) Barroso",NA,NA,NA,NA,"Reitz R; Klein RM",NA,"1962","10","25","Brazil",NA,"Plantas de Santa Caterina. Salto do Rio Canoinhas, Canoinhas. Pnhal. Árvore.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1804562 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1804562","NL-L1804562",NA,NA,"Laurales","Southern America",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"88","2020-02-08 09:36:36-03","NBC","NL-BOTANY","L.1804563","PreservedSpecimen","Plantae","Lauraceae","Ocotea","porosa","Ocotea porosa","(Nees & Mart.) Barroso",NA,NA,NA,NA,"Reitz R; Klein RM",NA,"1960","12","26","Brazil",NA,"Plantas de Santa Catarina. Serra da Bea Vista, São José. Matinha. Arvoreta.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1804563 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1804563","NL-L1804563",NA,NA,"Laurales","Southern America",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"89","2020-02-08 09:36:36-03","NBC","NL-BOTANY","L.1804564","PreservedSpecimen","Plantae","Lauraceae","Ocotea","porosa","Ocotea porosa","(Nees & Mart.) Barroso",NA,NA,NA,NA,"Reitz R; Klein RM",NA,"1958","02","04","Brazil",NA,"Plantas de Santa Catarina. Merre de Iquererim, Campo Alegre. Mata. Arvereta.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1804564 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1804564","NL-L1804564",NA,NA,"Laurales","Southern America",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"90","2020-02-08 09:36:36-03","NBC","NL-BOTANY","L.3910176","PreservedSpecimen","Plantae","Lauraceae","Ocotea","porosa","Ocotea porosa","(Nees & Mart.) Barroso",NA,NA,NA,NA,"Hoehne W",NA,"1944","08","22","Brazil",NA,"Sao paolo, Parque do Estado de S.P,Madeira de lei.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.3910176 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L3910176","NL-L3910176",NA,NA,"Laurales","Southern America",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"91","2020-02-08 09:36:36-03","NBC","NL-BOTANY","U 0275872","PreservedSpecimen","Plantae","Lauraceae","Ocotea","porosa","Ocotea porosa","(Nees & Mart.) Barroso",NA,NA,NA,NA,"Viçosa via Ramalho",NA,NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200275872 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0275872",NA,NA,NA,"Laurales","Southern America",NA,NA,NA,NA,"Magnoliopsidae","Uw30772",NA,NA,NA
