"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","yearIdentified","coordinatePrecision","geoFlag","class","monthIdentified","dayIdentified","fieldNumber","individualCount","typeStatus"
"46","2021-03-30 12:35:35-03","EAO","IAN","131858","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","rufa","Jacaranda rufa","Souza, R","10418","1968","10","02","Southern America","Brasil",NA,NA,"Shrub to 50cm high with deep pink flowers.","IAN131858","Dicotiledônea",NA,"Silva Manso","Hunt, DR","Mato Grosso",NA,"12Km to S. of Basecamp, along road. Burnt cerrado.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-30 12:35:35-03","EAO","IAN","69023","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","rufa","Jacaranda rufa","Black, GA","11185","1951","01","21","Southern America","Brasil",NA,NA,"Flor róseo-mate.","IAN069023","Dicotiledônea",NA,"Silva Manso","Gomes, JJ","São Paulo","Campo Alegre",NA,NA,NA,NA,NA,NA,NA,NA,"1954",NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-30 12:35:35-03","EAO","IAN","91635","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","rufa","Jacaranda rufa","Pires, JM; Black, GA","6227","1956","12","14","Southern America","Brasil",NA,NA,"Flor cor de vinho, folhas rugosas, arbusto de 1,5m.","IAN091635","Dicotiledônea",NA,"Silva Manso","Sandwith, NY","Pará",NA,"Serra do Cachimbo, 425m. de alt.",NA,NA,NA,NA,NA,NA,NA,"1957",NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-30 12:35:35-03","EAO","IAN","160932","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","rufa","Jacaranda rufa","Santos, JUM dos; Rosário, CS","443","1982","11","22","Southern America","Brasil",NA,NA,"Erva com cerca de 0,40m de alt. flores lilases, frutos marrons, sementes aladas.&nf;Cerrado, solo arenoso.","IAN160932","Dicotiledônea",NA,"Silva Manso","Silva, MG da","Mato Grosso","Chapada dos Guimarães","Rod. entre Cuiabá e Chapada.","-55.749698638916","-15.460599899292",NA,NA,NA,NA,NA,"1983","107042","auto",NA,NA,NA,NA,NA,NA
"50","2021-03-30 12:35:35-03","EAO","IAN","135999","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","rufa","Jacaranda rufa","Pires, JM","13131","1971","11","05","Southern America","Brasil",NA,NA,"Arbusto de 1,5. Flor roxo bem escuro.","IAN135999","Dicotiledônea",NA,"Silva Manso","Ribeiro, G","Pará","Marabá","Serra Norte 50W - 6S; campinarana pedregosa sobre minério de ferro.","-49.1178016662598","-5.36860990524292",NA,NA,NA,NA,NA,"1977","262883","auto",NA,NA,NA,NA,NA,NA
"51","2021-03-30 12:35:35-03","EAO","IAN","158160","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","rufa","Jacaranda rufa","Cordeiro, I; Cordeiro, MR","896","1981","03","28","Southern America","Brasil",NA,NA,"Material da contagem 1.","IAN158160","Dicotiledônea",NA,"Silva Manso","Cordeiro, MR","Rondônia","Vilhena","Campos de Vilhena.","-60.1458015441895","-12.7405996322632",NA,NA,NA,NA,NA,NA,"196523","auto",NA,NA,NA,NA,NA,NA
"52","2020-02-08 09:30:33-03","NBC","NL-BOTANY","U.1160376","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","rufa","Jacaranda rufa","Prance GT; Lleras E; Coelho DF",NA,"1973","10","13","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1160376 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1160376",NA,"Lamiales","Silva Manso",NA,NA,NA,"Brazilian Amazonia, State of Mato Grosso, Chapada dos Guimaraes, cerrado behind Colegio de Buriti.",NA,NA,"NL-U1160376",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"53","2020-02-08 09:30:33-03","NBC","NL-BOTANY","U.1160377","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","rufa","Jacaranda rufa","Irwin HS; Soderstrom TR",NA,"1964","10","27","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1160377 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1160377",NA,"Lamiales","Silva Manso",NA,NA,NA,"Planalto do Brasil, Serra do Caiapo, Goiás, Cerrado ca. 40 km S of Caiaponia on road to Jatai.","-51.783333","-17.2","NL-U1160377",NA,NA,"-51.783333","-17.2",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"54","2020-11-04 11:03:16-03","ESALQ","ESA","42009","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","rufa","Jacaranda rufa","Souza, V.C.; Souza, J.P.; Scalon, V.R.; Duarte, A.R.","16133.0","1997","05","17",NA,"Brasil",NA,NA,"Subarbusto; flores roxas. Foto.","ESA042009","Magnoliophyta",NA,"Manso","Farias, R.","Mato Grosso","Diamantino","13 Km da Estrada Diamantino - Nobres. Fazenda Piraputanga. Savana arborizada (cerrado).","-56.16","-14.34","ESA042009",NA,NA,"-56.16","-14.34",NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2020-11-04 11:03:16-03","ESALQ","ESA","13376","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","rufa","Jacaranda rufa","Sugiyama, M. ; Mantovani, W.","34.0","1981","01","27",NA,"Brasil",NA,NA,NA,"ESA013376","Magnoliophyta",NA,"Manso","Mantovani, W. (VI/1981)","São Paulo","Mogi-Guaçu",NA,NA,NA,"ESA013376",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2020-11-04 11:03:16-03","ESALQ","ESA","27217","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","rufa","Jacaranda rufa","Souza, V.C.; Souza, J.P.; Scalon, V.R.; Campos, F.J.","9924.0","1996","01","09",NA,"Brasil",NA,NA,"Arbusto, ca. 2 m alt.; botões roxos; frutos imaturos verdes.","ESA027217","Magnoliophyta",NA,"Manso","Farias, R.","Minas Gerais","Delfinópolis","Estrada para Sacramento, ca. 4-10 Km de Delfinópolis. Mata.","-46.8539009094238","-20.343900680542","ESA027217",NA,NA,NA,NA,NA,"41380","auto",NA,NA,NA,NA,NA,NA
"57","2020-11-04 11:03:16-03","ESALQ","ESA","49856","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","rufa","Jacaranda rufa","Viana, R.H.O.","70.0","1998","10","27",NA,"Brasil",NA,NA,NA,"ESA049856","Magnoliophyta",NA,"Manso","Farias, R.","Mato Grosso","Nova Xavantina",NA,"-52.353099822998","-14.6732997894287","ESA049856",NA,NA,NA,NA,NA,"79739","auto",NA,NA,NA,NA,NA,NA
"58","2020-11-04 11:03:16-03","ESALQ","ESA","27388","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","rufa","Jacaranda rufa","Kinoshita, L.S. et al.","32210.0","1994","10","19",NA,"Brasil",NA,NA,NA,"ESA027388","Magnoliophyta",NA,"Manso","Miyagi, P.H. (III/1996)","São Paulo","Itirapina",NA,"-47.8199996948242","-22.25","ESA027388",NA,NA,NA,NA,NA,"22843","auto",NA,NA,NA,NA,NA,NA
"59","2020-11-04 11:03:16-03","ESALQ","ESA","121851","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","rufa","Jacaranda rufa","Queiroz, R.T. ; Savassi-Coutinho, A.P.","1240.0","2008","03","01",NA,"Brasil",NA,NA,NA,"ESA121851","Magnoliophyta",NA,NA,"Queiroz, R.T. & Savassi-Coutinho, A.P.","Goiás","Caldas Novas","Parque Estadual de Caldas Novas. Estrada de acesso a parte de cima do parque.","-48.625","-17.74169921875","ESA121851",NA,NA,NA,NA,NA,"36612","auto",NA,NA,NA,NA,NA,NA
"60","2020-11-04 11:03:16-03","ESALQ","ESA","42012","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","rufa","Jacaranda rufa","Árbocz, G.F.; Ivanauskas, N.M.; Silva, M.M.R.; Zanella, J.","3693.0","1997","03","28",NA,"Brasil",NA,NA,"Subarbusto de 2m. Frutos imaturos verdes.","ESA042012","Magnoliophyta",NA,"Manso","Farias, R.","Mato Grosso","Nova Xavantina","Fazenda Brasil. Retiro 6. Savana Florestada (Cerrado). Relevo ondulado.","-522.289","-145.317","ESA042012",NA,NA,"-522,289","-145,317",NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2020-11-04 11:03:16-03","ESALQ","ESA","42010","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","rufa","Jacaranda rufa","Souza, V.C.; Souza, J.P.; Scalon, V.R.; Duarte, A.R.","16103.0","1997","05","17",NA,"Brasil",NA,NA,"Subarbusto, ca. 30 cm alt.; frutos castanhos.","ESA042010","Magnoliophyta",NA,"Manso","Farias, R.","Mato Grosso","Diamantino","39 Km de Diamantino em direção a Nobres. Serra do Tombador. 500 m.s.m. Savana arborizada (cerrado).","-56.14","-14.35","ESA042010","500","500","-56.14","-14.35",NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2020-11-04 10:55:09-03","ESALQ","ESA","138009","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","rufa","Jacaranda rufa","Souza, V.C.; Flores, T.B.; Colletta, G.D.; Coelho, R.L.G.; Souza, M.A.S.S.C.","39956.0","2015","12","19",NA,"Brasil",NA,NA,"Subarbusto, ca. 1,2 m alt.; corola roxo-escuro.","ESA138009",NA,NA,"Silva Manso","Souza, V.C.","Goiás",NA,"Estrada entre Brasília e Goiânia. Fazenda Cachoeira. Cerrado.",NA,NA,NA,NA,NA,NA,NA,"2015",NA,NA,NA,"12","19",NA,NA,NA
"63","2020-11-04 11:03:16-03","ESALQ","ESA","42014","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","rufa","Jacaranda rufa","Souza, V.C.; Souza, J.P.; Mazine, F.F.; Romão, G.O.","20365.0","1997","10","08",NA,"Brasil",NA,NA,"Arbusto, ca. 1, 6 m alt.; flores róseo-arroxeadas.","ESA042014","Magnoliophyta",NA,"Manso","Farias, R.","Mato Grosso","Chapada dos Guimarães","Estrada Nova Brasilândia-Campo Verde. ca 20km de Nova Brasilândia. Savana arborizada (cerrado)","-55.04","-15.01","ESA042014",NA,NA,"-55.04","-15.01",NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2020-11-04 11:03:16-03","ESALQ","ESA","42013","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","rufa","Jacaranda rufa","Souza, V.C.; Souza, J.P.; Mazine, F.F.; Romão, G.O.","20731.0","1997","10","11",NA,"Brasil",NA,NA,"Subarbusto, ca. 40 cm alt.; flores lilases.","ESA042013","Magnoliophyta",NA,"Manso","Farias, R.","Mato Grosso","Rosário Oeste","Estrada entre Marzagão e Cuiabá, ca. 12km SE (em linha reta) de Marzagão. Fazenda Santa Bárbara. Savana arborizada (cerrado) utilizada como pasto natural","-55.37","-14.43","ESA042013",NA,NA,"-55.37","-14.43",NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2020-11-04 11:03:16-03","ESALQ","ESA","42008","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","rufa","Jacaranda rufa","Souza, V.C.; Souza, J.P.; Duarte, A.R.; Mazine, F.F.","14071.0","1997","03","14",NA,"Brasil",NA,NA,"Arbusto, até 1 m alt.; frutos imaturos verdes.","ESA042008","Magnoliophyta",NA,"Manso","Farias, R.","Mato Grosso","São Félix do Araguaia","Estrada São Félix do Araguaia. - Alto Boa Vista, ca. 36 Km de São Félix do Araguaia. Savana arborizada (cerrado aberto), com palmeiras abundantes no estrato herbáceo.","-505.638","-113.449","ESA042008","180","180","-505,638","-113,449",NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2020-11-04 11:03:16-03","ESALQ","ESA","26033","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","rufa","Jacaranda rufa","Souza, V.C. ; Souza, J.P.","9597.0","1995","12","19",NA,"Brasil",NA,NA,NA,"ESA026033","Magnoliophyta",NA,NA,NA,"São Paulo","Águas de Santa Bárbara",NA,"-49.238899230957","-22.8805999755859",NA,NA,NA,NA,NA,NA,"18363","auto",NA,NA,NA,NA,NA,NA
"67","2021-01-14 15:24:41-03","MN","R","12354","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","rufa","Jacaranda rufa","Glaziou, A.F.M.","21852","1895","02","10",NA,"Brasil",NA,NA,"Plantas do Brasil Central","R000012354",NA,NA,"Silva Manso",NA,"Goiás",NA,NA,NA,NA,"R000012354_001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2020-11-19 10:22:58-03","CPAP","CPAP","15279","PreserverdSpecimen","Plantae","Bignoniaceae","Jacaranda","rufa","Jacaranda rufa","Hatschbach, G.","63598","1995","10","20",NA,"Brasil",NA,NA,"Xilopodífera, ascendente. FLOR: purpúrea. FRUTO: . INTERESSE: . FREQUÊNCIA: . AMBIENTE: Campo limpo, seco. SUBSTRATO: . RELEVO: .",NA,NA,NA,"Manso","G. Hastchbach","MT","Chapa dos Guimarães","Arredores de Chapada dos Guimarães",NA,NA,NA,NA,NA,NA,NA,"1995",NA,NA,NA,NA,NA,NA,NA,NA
"69","2015-07-02 14:01:11-03","JBP","HPL","10260","S","Plantae","Bignoniaceae","Jacaranda","rufa","Jacaranda rufa","R. Tsuji","2398","2007","12","12",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Silva Manso","V.C. Souza","MS","Cassilândia","Coletado nas proximidades do município de Cassilândia; em estrada de terra saindo da cidade de Inocência-MS.","-51.7342","-19.1133",NA,NA,NA,NA,NA,"2013","87985","auto",NA,"05","20",NA,NA,NA
"70","2015-07-02 14:01:11-03","JBP","HPL","6114","S","Plantae","Bignoniaceae","Jacaranda","rufa","Jacaranda rufa","H. Lorenzi & R. Tsuji","5848","2005","11","23",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Silva Manso,","H. Lorenzi","MG","Patrocínio","Coletado nas proximidades da cidade em área de cerrado.","-46.9925","-18.9439",NA,NA,NA,NA,NA,"2005","44638","auto",NA,"11","23",NA,NA,NA
"71","2015-07-02 14:01:11-03","JBP","HPL","1793","S","Plantae","Bignoniaceae","Jacaranda","rufa","Jacaranda rufa","H. Lorenzi","3595","2003","01","02",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Silva Manso,","R. Tsuji","MG","Guardinha","No alto do Morro da mesa em campo de altitude.",NA,NA,NA,NA,NA,NA,NA,"2004",NA,NA,NA,"12","04",NA,NA,NA
"72","2015-07-02 14:01:11-03","JBP","HPL","1769","S","Plantae","Bignoniaceae","Jacaranda","rufa","Jacaranda rufa","E.R. Salviani & H. Lorenzi","600","1999","11","17",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Manso","E.R. Salviani & H. Lorenzi","MT","Chapada dos Guimarães","Nas proximidades da chapada, em área de cerrado.","-55.7497","-15.4606",NA,NA,NA,NA,NA,"1999","107042","auto",NA,"11","17",NA,NA,NA
"73","2019-02-15 11:35:04-02","IPA","IPA","11683","S","Plantae","Bignoniaceae","Jacaranda","rufa","Jacaranda rufa","Andrade-Lima","58-3110","1958","04","26","Southern America","Brasil",NA,NA,"Subarbusto 1 - 1,5m, com folhas de ráquis alado. Flores roxas.","IPA0011683","Plantae",NA,"Silva Manso","Ferreira, M.B.","Mato Grosso",NA,"cerrado ao longo da estrada Xavantina-Garapu, próximo margem esquerda do Rio das Mortes.",NA,NA,NA,NA,NA,NA,NA,"1974",NA,NA,NA,"09","24",NA,NA,NA
"74","2019-02-15 11:35:04-02","IPA","IPA","11684","S","Plantae","Bignoniaceae","Jacaranda","rufa","Jacaranda rufa","Andrade-Lima","58-3110A","1958","04","26","Southern America","Brasil",NA,NA,"Subarbusto 1 - 1,5m, com folhas de ráquis alado. Flores roxas.","IPA0011684","Plantae",NA,"Silva Manso","Morawetz, W.","Mato Grosso",NA,"cerrado ao longo da estrada Xavantina-Garapu, próximo margem esquerda do Rio das Mortes.",NA,NA,NA,NA,NA,NA,NA,"1981",NA,NA,NA,NA,NA,NA,NA,NA
"75","2019-08-27 13:33:01-03","IAP","PACA-AGP","3406","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","rufa","Jacaranda rufa","Rambo, B.",NA,"1940","01","16",NA,"Brasil",NA,NA,"Habitat: In siccis graminosis. Fenofase: flor","PACA003406","Magnoliophyta","Scrophulariales","Silva Manso","R. Farias-Singer","GO","Ipameri",NA,"-48.1596984863281","-17.7219009399414",NA,NA,NA,NA,NA,"2007","102542","auto","Magnoliatae","07",NA,NA,NA,NA
"76","2019-08-27 13:33:01-03","IAP","PACA-AGP","3394","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","rufa","Jacaranda rufa","Rambo, B.",NA,"1940","01","16",NA,"Brasil",NA,NA,"Habitat: In silvula. Fenofase: estéril","PACA003394","Magnoliophyta","Scrophulariales","Silva Manso","R. Farias-singer","GO","Ipameri",NA,"-48.1596984863281","-17.7219009399414",NA,NA,NA,NA,NA,"2007","102542","auto","Magnoliatae","07",NA,NA,NA,NA
"77","2020-12-20 21:16:14-03","UFV","VIC","48009","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","rufa","Jacaranda rufa","Filardi, F.L.R.; et al.","397","2003","12","09",NA,"Brasil",NA,NA,"Flores.Arbusto; Arbusto; Cerrado","VIC048009",NA,NA,"Silva Manso",NA,"Minas Gerais","Volta Grande","Rod. Recepção-Barragem","-48","-20","VIC048009",NA,NA,"-48","-20",NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2020-12-20 21:16:14-03","UFV","VIC","22270","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","rufa","Jacaranda rufa","Mota, A.L.P.; et al.","2102","1993","11","22",NA,"Brasil",NA,NA,"Flores amarelas.","VIC022270",NA,NA,"Silva Manso","Farias, R.","Minas Gerais","Uberlândia","UHE de Miranda, Cerrado.","-48.2771987915039","-18.9186000823975","VIC022270",NA,NA,NA,NA,"1999","58223","auto",NA,NA,NA,NA,NA,NA
"79","2021-04-07 11:41:50-03","UFMS","CGMS","58755","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","rufa","Jacaranda rufa","A. Pott","12125","2004","11","03",NA,"Brasil",NA,NA,"Flor vinho. Tubo da corola de cor vináceo-claro, fauce com estrias vinho-escuro, estigma branco e estilete esbranquiçado. Habitat: Vegetação secundária de cerrado sensu stricto com Brachiaria spp. Solo argilo-arenoso. Relevo topo de","CGMS1088672",NA,NA,"Silva Manso",NA,"Mato Grosso do Sul","Jaraguari","2 Km E da rodovia BR-163 em estrada vicinal saindo à 25 Km de Campo Grande.","-54.4619444","-20.2505556",NA,"720","720","-54,4619444","-20,2505556",NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2021-04-07 11:41:50-03","UFMS","CGMS","66216","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","rufa","Jacaranda rufa","A. Pott; V.J. Pott; I. Cordeiro; O.L.M. Silva; J.R. Fabri","17203","2016","03","09",NA,"Brasil",NA,NA,"Flor roxa escura. Fruto ausente. Rebrota. Habitat: Regeneração de cerradão em área arada há 1 ano. Solo arenoso. Relevo encosta superior de ondulado. Habito: Subarbusto, 80 cm de altura. Ocasional.","CGMS1099177",NA,NA,"Silva Manso","A. Pott","Mato Grosso do Sul","Corguinho","Rodovia MS-352, 16 Km S de Taboco.","-55.2686111","-19.8494444",NA,"265","265","-55,2686111","-19,8494444","2016",NA,NA,NA,"04","25",NA,NA,NA
"81","2021-04-07 11:41:50-03","UFMS","CGMS","18676","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","rufa","Jacaranda rufa","G.A. Damasceno-Junior; A. Guglieri; F.J.M. Caporal; F. Macedo-Alves; E.C. Bertazzoni","4557","2006","12","10",NA,"Brasil",NA,NA,"Flor roxa. Habitat: pasto. Solo arenoso. plano ondulado. Habito: Árvore.","CGMS1047976",NA,NA,"Silva Manso","G.A. Damasceno-Júnior","Mato Grosso do Sul","Campo Grande","APA do Guariroba.","-54.3897222","-20.5047222",NA,NA,NA,"-54,3897222","-20,5047222",NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2021-04-07 11:41:50-03","UFMS","CGMS","1381","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","rufa","Jacaranda rufa","A. Oliveira",NA,"1985","12","10",NA,"Brasil",NA,NA,"Flor roxa.","CGMS1014417",NA,NA,"Silva Manso","R. Farias","Mato Grosso do Sul","Campo Grande","BR-163, em frente ao Jockey Club.","-54.6464004516602","-20.4428005218506",NA,NA,NA,NA,NA,NA,"161190","auto",NA,NA,NA,NA,NA,NA
"83","2021-04-07 11:41:50-03","UFMS","CGMS","4321","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","rufa","Jacaranda rufa","C.A. Conceição","2804","1991","12","04",NA,"Brasil",NA,NA,"Flor lilás.","CGMS1014414",NA,NA,"Silva Manso","R. Farias","Mato Grosso do Sul","Campo Grande","Chácara Cambará.","-54.6464004516602","-20.4428005218506",NA,NA,NA,NA,NA,NA,"161190","auto",NA,NA,NA,NA,NA,NA
"84","2021-04-07 11:41:50-03","UFMS","CGMS","4894","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","rufa","Jacaranda rufa","C.A. Conceição","2894","1993","10","15",NA,"Brasil",NA,NA,"Flor roxa. Habitat: Cerrado. Habito: Arbustivo.","CGMS1014413",NA,NA,"Silva Manso","R. Farias","Mato Grosso do Sul","Campo Grande","Em frente ao Rádio Club Campo.","-54.6464004516602","-20.4428005218506",NA,NA,NA,NA,NA,NA,"161190","auto",NA,NA,NA,NA,NA,NA
"85","2021-04-07 11:41:50-03","UFMS","CGMS","1383","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","rufa","Jacaranda rufa","E.A.S. Barros",NA,"1985","10","26",NA,"Brasil",NA,NA,"Flor violácea.","CGMS1014416",NA,NA,"Silva Manso",NA,"Mato Grosso do Sul","Campo Grande","Parque dos Poderes.","-54.6464004516602","-20.4428005218506",NA,NA,NA,NA,NA,NA,"161190","auto",NA,NA,NA,NA,NA,NA
"86","2021-04-07 11:41:50-03","UFMS","CGMS","2921","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","rufa","Jacaranda rufa","Rita",NA,"1988","12","12",NA,"Brasil",NA,NA,"Flor roxa. Habitat: Terrestre. Habito: Subarbustivo.","CGMS1014415",NA,NA,"Silva Manso","R. Farias","Mato Grosso do Sul","Campo Grande","Parque dos Poderes.","-54.6464004516602","-20.4428005218506",NA,NA,NA,NA,NA,NA,"161190","auto",NA,NA,NA,NA,NA,NA
"87","2021-03-01 16:26:34-03","UNICAMP","UEC","148665","S","Plantae","Bignoniaceae","Jacaranda","rufa","Jacaranda rufa","Queiroz, RT; Tozzi, AMGA; Perez, APF; et al.","1338","2008","11","20",NA,"Brazil",NA,NA,"subarbusto 70cm, corola roxa","UEC140318","Magnoliopsida",NA,"Silva Manso",NA,"Minas Gerais",NA,NA,NA,NA,"UEC140318",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","2019-08-20 10:08:04-03","UNICAMP","UEC","149301","S","Plantae","Bignoniaceae","Jacaranda","rufa","Jacaranda rufa","Urbanetz, C; Galvão, JC; Silveira, MF","496","2008","12","10",NA,"Brazil",NA,NA,NA,"UEC140319","Magnoliopsida",NA,"Silva Manso",NA,"Minas Gerais",NA,NA,"-47.918056","-24.895","UEC140319",NA,NA,"-47.918056","-24.895",NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","2020-02-18 09:33:39-03","UNICAMP","UEC","116738","S","Plantae","Bignoniaceae","Jacaranda","rufa","Jacaranda rufa","Mendonça, RC; Cardoso, E; Oliveira, NR; Ramos, KMO","4088","1999","12","14",NA,"Brazil",NA,NA,"Flores e fruto, Subarbusto, cerca de 1,0 m de altura; heliófito; caule com casca lisa, folhagem nova. Inúmeras flores, vistosa cor roxa, estígma alvacento, frutos secos, imaturos cor verde claro. Comum no local. Relevo levemente ondu","UEC140325","Magnoliopsida",NA,"Silva Manso","Farias, R","Goiás","Edilândia","Pasto abandonado na beira da estrada de","-48.533333","-15.683333","UEC140325","785","785","-48.533333","-15.683333","2003",NA,NA,NA,"05",NA,NA,NA,NA
